GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_7451_lociStitched	chr14(.):89258270-89259985	0.083
1_MACS_peak_7452_lociStitched	chr14(.):89290193-89291767	0.1879
1_MACS_peak_7453_lociStitched	chr14(.):89630838-89633019	0.163
1_MACS_peak_7454_lociStitched	chr14(.):89769102-89772612	0.0971
1_MACS_peak_7455_lociStitched	chr14(.):89831055-89832370	0.128
2_MACS_peak_7456_lociStitched	chr14(.):89881943-89885316	0.0755
1_MACS_peak_7458_lociStitched	chr14(.):89894615-89898532	0.1252
1_MACS_peak_7459_lociStitched	chr14(.):89909600-89911429	0.0857
1_MACS_peak_7460_lociStitched	chr14(.):90082803-90086902	0.1167
1_MACS_peak_7461_lociStitched	chr14(.):90147272-90148595	0.0916
1_MACS_peak_7462_lociStitched	chr14(.):90186659-90187828	0.0723
2_MACS_peak_7463_lociStitched	chr14(.):90233950-90241245	0.1072
1_MACS_peak_7465_lociStitched	chr14(.):90420283-90423615	0.102
2_MACS_peak_7466_lociStitched	chr14(.):90722551-90731374	0.0677
1_MACS_peak_7468_lociStitched	chr14(.):90797444-90798961	0.1023
1_MACS_peak_7469_lociStitched	chr14(.):90848433-90851168	0.1505
1_MACS_peak_7470_lociStitched	chr14(.):90862613-90863976	0.1446
1_MACS_peak_7471_lociStitched	chr14(.):90991631-90992420	0.0562
1_MACS_peak_7472_lociStitched	chr14(.):91095314-91097431	0.1427
1_MACS_peak_7473_lociStitched	chr14(.):91224781-91225637	0.0628
1_MACS_peak_7474_lociStitched	chr14(.):91293770-91296486	0.1606
1_MACS_peak_7475_lociStitched	chr14(.):91475284-91476773	0.1583
1_MACS_peak_7476_lociStitched	chr14(.):91488267-91489853	0.1107
1_MACS_peak_7477_lociStitched	chr14(.):91525908-91527305	0.1395
1_MACS_peak_7478_lociStitched	chr14(.):91579357-91583374	0.1235
1_MACS_peak_7479_lociStitched	chr14(.):91607757-91609607	0.1012
1_MACS_peak_7480_lociStitched	chr14(.):91695668-91697040	0.1439
3_MACS_peak_7481_lociStitched	chr14(.):91707633-91717558	0.0824
2_MACS_peak_7484_lociStitched	chr14(.):91781760-91792668	0.103
1_MACS_peak_7486_lociStitched	chr14(.):91799396-91801998	0.1176
8_MACS_peak_7487_lociStitched	chr14(.):91812915-91886114	0.112
1_MACS_peak_7495_lociStitched	chr14(.):91961275-91962719	0.1495
1_MACS_peak_7496_lociStitched	chr14(.):91974492-91977794	0.143
1_MACS_peak_7497_lociStitched	chr14(.):92505446-92507654	0.159
1_MACS_peak_7498_lociStitched	chr14(.):92571713-92573318	0.109
1_MACS_peak_7499_lociStitched	chr14(.):92587087-92589461	0.0694
1_MACS_peak_7500_lociStitched	chr14(.):92725726-92727406	0.1254
1_MACS_peak_7501_lociStitched	chr14(.):92903495-92904128	0.0749
1_MACS_peak_7502_lociStitched	chr14(.):93004535-93005706	0.0944
2_MACS_peak_7503_lociStitched	chr14(.):93016715-93022950	0.0698
4_MACS_peak_7505_lociStitched	chr14(.):93034243-93053529	0.0997
1_MACS_peak_7509_lociStitched	chr14(.):93202879-93204430	0.1141
1_MACS_peak_7510_lociStitched	chr14(.):93214218-93215113	0.1263
5_MACS_peak_7511_lociStitched	chr14(.):93225510-93246155	0.0859
1_MACS_peak_7516_lociStitched	chr14(.):93260530-93261464	0.0709
1_MACS_peak_7517_lociStitched	chr14(.):93307772-93309047	0.0694
1_MACS_peak_7518_lociStitched	chr14(.):93552252-93553809	0.1163
1_MACS_peak_7519_lociStitched	chr14(.):93569767-93570736	0.1042
2_MACS_peak_7520_lociStitched	chr14(.):93580891-93583185	0.0769
1_MACS_peak_7522_lociStitched	chr14(.):93650279-93652258	0.0676
1_MACS_peak_7523_lociStitched	chr14(.):93672482-93674867	0.125
2_MACS_peak_7524_lociStitched	chr14(.):93789428-93800520	0.0897
1_MACS_peak_7526_lociStitched	chr14(.):93834918-93837147	0.1355
4_MACS_peak_7527_lociStitched	chr14(.):94425014-94445913	0.0913
1_MACS_peak_7531_lociStitched	chr14(.):94475056-94479011	0.1308
1_MACS_peak_7532_lociStitched	chr14(.):94487478-94488873	0.1042
1_MACS_peak_7533_lociStitched	chr14(.):94522777-94524072	0.082
1_MACS_peak_7534_lociStitched	chr14(.):94546699-94548507	0.1274
1_MACS_peak_7535_lociStitched	chr14(.):94595232-94596341	0.1003
1_MACS_peak_7536_lociStitched	chr14(.):94646877-94647896	0.1797
1_MACS_peak_7537_lociStitched	chr14(.):94811795-94813749	0.1032
1_MACS_peak_7538_lociStitched	chr14(.):95609988-95611167	0.1042
1_MACS_peak_7539_lociStitched	chr14(.):95622513-95625061	0.0784
1_MACS_peak_7540_lociStitched	chr14(.):95721160-95722313	0.2283
1_MACS_peak_7541_lociStitched	chr14(.):95731343-95732701	0.0894
1_MACS_peak_7542_lociStitched	chr14(.):95784753-95786255	0.0626
1_MACS_peak_7543_lociStitched	chr14(.):95793457-95794757	0.1644
1_MACS_peak_7544_lociStitched	chr14(.):95903655-95904753	0.1001
1_MACS_peak_7545_lociStitched	chr14(.):95928088-95933077	0.1172
7_MACS_peak_7546_lociStitched	chr14(.):95945672-95986076	0.0857
2_MACS_peak_7553_lociStitched	chr14(.):95999416-96002508	0.1063
1_MACS_peak_7555_lociStitched	chr14(.):96128591-96130477	0.1624
1_MACS_peak_7556_lociStitched	chr14(.):96827934-96830875	0.1078
1_MACS_peak_7557_lociStitched	chr14(.):96846769-96847625	0.124
1_MACS_peak_7558_lociStitched	chr14(.):96857410-96858186	0.0465
1_MACS_peak_7559_lociStitched	chr14(.):96967612-96969986	0.1346
1_MACS_peak_7560_lociStitched	chr14(.):97263591-97264645	0.0756
2_MACS_peak_7561_lociStitched	chr14(.):98168111-98174264	0.1098
1_MACS_peak_7563_lociStitched	chr14(.):98638091-98641045	0.1113
1_MACS_peak_7564_lociStitched	chr14(.):98664072-98665201	0.1191
1_MACS_peak_7565_lociStitched	chr14(.):98693179-98695145	0.1568
1_MACS_peak_7566_lociStitched	chr14(.):98910269-98911306	0.0812
1_MACS_peak_7567_lociStitched	chr14(.):99752833-99754148	0.1317
2_MACS_peak_7568_lociStitched	chr14(.):99946511-99948577	0.1087
1_MACS_peak_7570_lociStitched	chr14(.):100060750-100062234	0.1306
1_MACS_peak_7571_lociStitched	chr14(.):100070678-100072380	0.0514
1_MACS_peak_7572_lociStitched	chr14(.):100149469-100150356	0.072
1_MACS_peak_7573_lociStitched	chr14(.):100530788-100532249	0.1368
1_MACS_peak_7574_lociStitched	chr14(.):100658614-100660157	0.1361
1_MACS_peak_7575_lociStitched	chr14(.):100680233-100681232	0.0844
1_MACS_peak_7576_lociStitched	chr14(.):100703861-100706744	0.0628
1_MACS_peak_7577_lociStitched	chr14(.):100751464-100752488	0.0612
1_MACS_peak_7578_lociStitched	chr14(.):100841714-100843556	0.0665
2_MACS_peak_7579_lociStitched	chr14(.):102227240-102228980	0.065
1_MACS_peak_7581_lociStitched	chr14(.):102240606-102242003	0.1108
1_MACS_peak_7582_lociStitched	chr14(.):102258259-102259397	0.0836
1_MACS_peak_7583_lociStitched	chr14(.):102275501-102277520	0.1024
1_MACS_peak_7584_lociStitched	chr14(.):102289746-102292335	0.1255
1_MACS_peak_7585_lociStitched	chr14(.):102341539-102343898	0.127
1_MACS_peak_7586_lociStitched	chr14(.):102413620-102415882	0.1482
1_MACS_peak_7587_lociStitched	chr14(.):102430708-102432083	0.093
2_MACS_peak_7588_lociStitched	chr14(.):102457293-102460238	0.1286
1_MACS_peak_7590_lociStitched	chr14(.):102552143-102554636	0.1177
1_MACS_peak_7591_lociStitched	chr14(.):102605141-102607281	0.1357
1_MACS_peak_7592_lociStitched	chr14(.):102770902-102772189	0.111
2_MACS_peak_7593_lociStitched	chr14(.):102782670-102787094	0.1121
1_MACS_peak_7595_lociStitched	chr14(.):102828264-102830159	0.1062
1_MACS_peak_7596_lociStitched	chr14(.):102990829-102992033	0.1595
1_MACS_peak_7597_lociStitched	chr14(.):103039750-103040643	0.1405
1_MACS_peak_7598_lociStitched	chr14(.):103057812-103060434	0.0884
1_MACS_peak_7599_lociStitched	chr14(.):103243833-103245595	0.1079
3_MACS_peak_7600_lociStitched	chr14(.):103271008-103287078	0.092
1_MACS_peak_7603_lociStitched	chr14(.):103337132-103338640	0.076
1_MACS_peak_7604_lociStitched	chr14(.):103366240-103369704	0.1395
1_MACS_peak_7605_lociStitched	chr14(.):103523000-103523812	0.0247
1_MACS_peak_7606_lociStitched	chr14(.):103566600-103567560	0.0493
1_MACS_peak_7607_lociStitched	chr14(.):103799377-103801841	0.083
1_MACS_peak_7608_lociStitched	chr14(.):103851023-103853367	0.1398
1_MACS_peak_7609_lociStitched	chr14(.):103946156-103947996	0.1574
1_MACS_peak_7610_lociStitched	chr14(.):103994757-103995859	0.0755
1_MACS_peak_7611_lociStitched	chr14(.):104028228-104030150	0.0496
1_MACS_peak_7612_lociStitched	chr14(.):104059375-104060328	0.0921
1_MACS_peak_7613_lociStitched	chr14(.):104094091-104096515	0.1166
1_MACS_peak_7614_lociStitched	chr14(.):104387130-104388062	0.1238
1_MACS_peak_7615_lociStitched	chr14(.):105218377-105220295	0.1224
2_MACS_peak_7616_lociStitched	chr14(.):105260872-105264528	0.0699
1_MACS_peak_7618_lociStitched	chr14(.):105281419-105283274	0.1311
2_MACS_peak_7619_lociStitched	chr14(.):105485951-105488696	0.1134
1_MACS_peak_7621_lociStitched	chr14(.):105529891-105532907	0.0955
1_MACS_peak_7622_lociStitched	chr14(.):105647022-105647964	0.0514
1_MACS_peak_7623_lociStitched	chr14(.):105766082-105768112	0.138
1_MACS_peak_7624_lociStitched	chr14(.):105779896-105780847	0.0542
1_MACS_peak_7625_lociStitched	chr14(.):105864190-105865640	0.0666
2_MACS_peak_7626_lociStitched	chr14(.):105947240-105958445	0.1041
1_MACS_peak_7628_lociStitched	chr14(.):105994110-105995201	0.1701
2_MACS_peak_7629_lociStitched	chr14(.):106024472-106052942	0.1955
2_MACS_peak_7631_lociStitched	chr14(.):106090005-106094404	0.0505
2_MACS_peak_7633_lociStitched	chr14(.):106108540-106112944	0.0507
1_MACS_peak_7635_lociStitched	chr14(.):106133864-106134863	0.0162
4_MACS_peak_7636_lociStitched	chr14(.):106143797-106173264	0.1314
1_MACS_peak_7640_lociStitched	chr14(.):106205956-106212059	0.0981
2_MACS_peak_7641_lociStitched	chr14(.):106234286-106239406	0.0311
1_MACS_peak_7643_lociStitched	chr14(.):106323785-106329593	0.1194
1_MACS_peak_7644_lociStitched	chr14(.):106790562-106791933	0.0991
1_MACS_peak_7645_lociStitched	chr14(.):106804674-106805768	0.1075
1_MACS_peak_7646_lociStitched	chr14(.):106815553-106817651	0.1209
1_MACS_peak_7647_lociStitched	chr14(.):106829215-106830177	0.1332
1_MACS_peak_7648_lociStitched	chr14(.):106986257-106987331	0.1752
1_MACS_peak_7649_lociStitched	chr14(.):106995329-106996488	0.1642
1_MACS_peak_7650_lociStitched	chr14(.):107113778-107114290	0.0961
2_MACS_peak_7651_lociStitched	chr14(.):107150340-107156055	0.099
1_MACS_peak_7653_lociStitched	chr15(.):20048749-20050035	0.214
1_MACS_peak_7654_lociStitched	chr15(.):20092429-20093657	0.1402
1_MACS_peak_7655_lociStitched	chr15(.):20331865-20333820	0.3215
1_MACS_peak_7656_lociStitched	chr15(.):20529912-20531974	0.2205
2_MACS_peak_7657_lociStitched	chr15(.):20709948-20712130	0.1771
1_MACS_peak_7659_lociStitched	chr15(.):20721675-20723989	0.2016
1_MACS_peak_7660_lociStitched	chr15(.):20747691-20748742	0.0888
1_MACS_peak_7661_lociStitched	chr15(.):20850577-20853025	0.5014
1_MACS_peak_7662_lociStitched	chr15(.):20960431-20961944	0.1746
5_MACS_peak_7663_lociStitched	chr15(.):20969796-20996055	0.1513
1_MACS_peak_7668_lociStitched	chr15(.):21338750-21340413	0.2604
1_MACS_peak_7669_lociStitched	chr15(.):21925172-21928971	0.5091
1_MACS_peak_7670_lociStitched	chr15(.):21966955-21968547	0.2262
5_MACS_peak_7671_lociStitched	chr15(.):21976574-22002723	0.1578
1_MACS_peak_7676_lociStitched	chr15(.):22386149-22388088	0.2877
1_MACS_peak_7677_lociStitched	chr15(.):22541746-22543079	0.2527
1_MACS_peak_7678_lociStitched	chr15(.):22734540-22735891	0.1869
1_MACS_peak_7679_lociStitched	chr15(.):22832653-22834574	0.2486
1_MACS_peak_7680_lociStitched	chr15(.):22891765-22894214	0.1746
1_MACS_peak_7681_lociStitched	chr15(.):23032302-23035643	0.2054
1_MACS_peak_7682_lociStitched	chr15(.):23075220-23077354	0.1705
2_MACS_peak_7683_lociStitched	chr15(.):23085269-23087683	0.159
1_MACS_peak_7685_lociStitched	chr15(.):23376836-23378193	0.1092
1_MACS_peak_7686_lociStitched	chr15(.):23388327-23390866	0.1627
1_MACS_peak_7687_lociStitched	chr15(.):23414566-23415934	0.1294
1_MACS_peak_7688_lociStitched	chr15(.):23481672-23482680	0.2035
1_MACS_peak_7689_lociStitched	chr15(.):23579755-23581040	0.1783
1_MACS_peak_7690_lociStitched	chr15(.):23616356-23617583	0.1937
4_MACS_peak_7691_lociStitched	chr15(.):23660154-23682946	0.1491
1_MACS_peak_7695_lociStitched	chr15(.):24098358-24101075	0.1756
1_MACS_peak_7696_lociStitched	chr15(.):24352598-24353691	0.3021
2_MACS_peak_7697_lociStitched	chr15(.):24513027-24517611	0.1917
2_MACS_peak_7699_lociStitched	chr15(.):24679750-24683713	0.1491
1_MACS_peak_7701_lociStitched	chr15(.):25009447-25010504	0.193
1_MACS_peak_7702_lociStitched	chr15(.):25199774-25202451	0.1281
1_MACS_peak_7703_lociStitched	chr15(.):25661157-25664591	0.1942
1_MACS_peak_7704_lociStitched	chr15(.):25682513-25685136	0.1819
1_MACS_peak_7705_lociStitched	chr15(.):26038451-26039262	0.1089
1_MACS_peak_7706_lociStitched	chr15(.):26055325-26056886	0.1388
1_MACS_peak_7707_lociStitched	chr15(.):26095120-26095914	0.074
1_MACS_peak_7708_lociStitched	chr15(.):26327160-26328348	0.1985
1_MACS_peak_7709_lociStitched	chr15(.):27833957-27835324	0.1601
1_MACS_peak_7710_lociStitched	chr15(.):27867199-27870897	0.1825
1_MACS_peak_7711_lociStitched	chr15(.):28147877-28149023	0.1512
1_MACS_peak_7712_lociStitched	chr15(.):28565657-28568045	0.1815
1_MACS_peak_7713_lociStitched	chr15(.):28577595-28579893	0.3013
1_MACS_peak_7714_lociStitched	chr15(.):28603736-28604843	0.1776
1_MACS_peak_7715_lociStitched	chr15(.):28796944-28798187	0.1939
2_MACS_peak_7716_lociStitched	chr15(.):28817980-28824488	0.1719
1_MACS_peak_7718_lociStitched	chr15(.):28833966-28836094	0.1639
2_MACS_peak_7719_lociStitched	chr15(.):28968340-28974093	0.0968
1_MACS_peak_7721_lociStitched	chr15(.):29092324-29093134	0.1265
1_MACS_peak_7722_lociStitched	chr15(.):29215566-29217472	0.1505
1_MACS_peak_7723_lociStitched	chr15(.):29561066-29564301	0.1725
1_MACS_peak_7724_lociStitched	chr15(.):29922674-29924670	0.2343
1_MACS_peak_7725_lociStitched	chr15(.):30033199-30035135	0.2055
1_MACS_peak_7726_lociStitched	chr15(.):30114031-30114729	0.1045
1_MACS_peak_7727_lociStitched	chr15(.):30487878-30488537	0.0735
2_MACS_peak_7728_lociStitched	chr15(.):30717078-30721884	0.1351
1_MACS_peak_7730_lociStitched	chr15(.):30762558-30764042	0.1313
2_MACS_peak_7731_lociStitched	chr15(.):30828688-30833511	0.1609
1_MACS_peak_7733_lociStitched	chr15(.):30915945-30919960	0.284
1_MACS_peak_7734_lociStitched	chr15(.):30988235-30990093	0.1811
1_MACS_peak_7735_lociStitched	chr15(.):31115039-31116370	0.1456
1_MACS_peak_7736_lociStitched	chr15(.):31195264-31196830	0.2693
1_MACS_peak_7737_lociStitched	chr15(.):31282410-31284955	0.2187
1_MACS_peak_7738_lociStitched	chr15(.):31295286-31297719	0.2209
1_MACS_peak_7739_lociStitched	chr15(.):31305426-31307230	0.2027
1_MACS_peak_7740_lociStitched	chr15(.):31323149-31324591	0.2092
1_MACS_peak_7741_lociStitched	chr15(.):31345182-31346947	0.2035
2_MACS_peak_7742_lociStitched	chr15(.):31368760-31376845	0.1815
1_MACS_peak_7744_lociStitched	chr15(.):31449631-31450689	0.1802
1_MACS_peak_7745_lociStitched	chr15(.):31506885-31509700	0.1955
2_MACS_peak_7746_lociStitched	chr15(.):31519488-31529568	0.1346
2_MACS_peak_7748_lociStitched	chr15(.):31546373-31561148	0.207
5_MACS_peak_7750_lociStitched	chr15(.):31616728-31660660	0.1788
1_MACS_peak_7755_lociStitched	chr15(.):31683936-31685112	0.1379
1_MACS_peak_7756_lociStitched	chr15(.):31696678-31698891	0.221
1_MACS_peak_7757_lociStitched	chr15(.):31726036-31728803	0.1733
1_MACS_peak_7758_lociStitched	chr15(.):31736859-31737917	0.1584
1_MACS_peak_7759_lociStitched	chr15(.):31750614-31752260	0.269
1_MACS_peak_7760_lociStitched	chr15(.):31764590-31765978	0.193
1_MACS_peak_7761_lociStitched	chr15(.):32000206-32001475	0.1485
1_MACS_peak_7762_lociStitched	chr15(.):32726423-32727204	0.1096
2_MACS_peak_7763_lociStitched	chr15(.):32758426-32763125	0.1462
1_MACS_peak_7765_lociStitched	chr15(.):32827955-32829632	0.1632
2_MACS_peak_7766_lociStitched	chr15(.):32870146-32875056	0.165
1_MACS_peak_7768_lociStitched	chr15(.):32905342-32909437	0.263
1_MACS_peak_7769_lociStitched	chr15(.):32949143-32950407	0.2479
1_MACS_peak_7770_lociStitched	chr15(.):33015322-33016166	0.1746
1_MACS_peak_7771_lociStitched	chr15(.):33153490-33154931	0.2364
1_MACS_peak_7772_lociStitched	chr15(.):33199421-33201885	0.2039
1_MACS_peak_7773_lociStitched	chr15(.):33216292-33217460	0.2056
2_MACS_peak_7774_lociStitched	chr15(.):33296363-33309939	0.185
1_MACS_peak_7776_lociStitched	chr15(.):33359359-33362229	0.2391
1_MACS_peak_7777_lociStitched	chr15(.):33493262-33494800	0.2638
1_MACS_peak_7778_lociStitched	chr15(.):33537325-33538360	0.1864
1_MACS_peak_7779_lociStitched	chr15(.):34071933-34073478	0.2542
1_MACS_peak_7780_lociStitched	chr15(.):34093684-34095125	0.1947
1_MACS_peak_7781_lociStitched	chr15(.):34185562-34187345	0.1143
1_MACS_peak_7782_lociStitched	chr15(.):34207341-34208907	0.2669
1_MACS_peak_7783_lociStitched	chr15(.):34232862-34234758	0.2325
1_MACS_peak_7784_lociStitched	chr15(.):34329978-34333001	0.1984
1_MACS_peak_7785_lociStitched	chr15(.):34393077-34395023	0.2409
1_MACS_peak_7786_lociStitched	chr15(.):34446768-34448197	0.1314
1_MACS_peak_7787_lociStitched	chr15(.):34501081-34502791	0.1889
1_MACS_peak_7788_lociStitched	chr15(.):34515863-34518254	0.2192
1_MACS_peak_7789_lociStitched	chr15(.):34609977-34611673	0.1917
3_MACS_peak_7790_lociStitched	chr15(.):34619236-34635719	0.1774
1_MACS_peak_7793_lociStitched	chr15(.):34657239-34661152	0.1442
1_MACS_peak_7794_lociStitched	chr15(.):34695964-34697095	0.2202
1_MACS_peak_7795_lociStitched	chr15(.):34727849-34729778	0.1247
1_MACS_peak_7796_lociStitched	chr15(.):34806036-34807885	0.2003
1_MACS_peak_7797_lociStitched	chr15(.):34874269-34876907	0.1425
1_MACS_peak_7798_lociStitched	chr15(.):34957669-34958677	0.1918
1_MACS_peak_7799_lociStitched	chr15(.):35120367-35121810	0.1938
1_MACS_peak_7800_lociStitched	chr15(.):35245541-35247223	0.151
1_MACS_peak_7801_lociStitched	chr15(.):35261024-35262415	0.2885
1_MACS_peak_7802_lociStitched	chr15(.):35279028-35281644	0.2773
1_MACS_peak_7803_lociStitched	chr15(.):35311627-35312297	0.0842
1_MACS_peak_7804_lociStitched	chr15(.):35350026-35351897	0.1335
1_MACS_peak_7805_lociStitched	chr15(.):35837291-35839401	0.2931
1_MACS_peak_7806_lociStitched	chr15(.):35977553-35978713	0.169
1_MACS_peak_7807_lociStitched	chr15(.):36870697-36872620	0.2414
1_MACS_peak_7808_lociStitched	chr15(.):37169448-37170930	0.2436
1_MACS_peak_7809_lociStitched	chr15(.):37326117-37328268	0.1968
1_MACS_peak_7810_lociStitched	chr15(.):37390470-37394621	0.1647
1_MACS_peak_7811_lociStitched	chr15(.):37496835-37498011	0.2178
1_MACS_peak_7812_lociStitched	chr15(.):38350585-38352389	0.2665
4_MACS_peak_7813_lociStitched	chr15(.):38360773-38380748	0.1868
2_MACS_peak_7817_lociStitched	chr15(.):38401968-38413239	0.1694
1_MACS_peak_7819_lociStitched	chr15(.):38420376-38423724	0.2572
1_MACS_peak_7820_lociStitched	chr15(.):38441019-38442355	0.194
3_MACS_peak_7821_lociStitched	chr15(.):38455617-38470148	0.1802
2_MACS_peak_7824_lociStitched	chr15(.):38476847-38485612	0.1734
1_MACS_peak_7826_lociStitched	chr15(.):38508978-38510453	0.2291
2_MACS_peak_7827_lociStitched	chr15(.):38529694-38535150	0.1439
1_MACS_peak_7829_lociStitched	chr15(.):38542988-38547449	0.2098
1_MACS_peak_7830_lociStitched	chr15(.):38715569-38717584	0.1342
1_MACS_peak_7831_lociStitched	chr15(.):38745740-38748101	0.2338
1_MACS_peak_7832_lociStitched	chr15(.):38856070-38857135	0.1863
1_MACS_peak_7833_lociStitched	chr15(.):38987832-38989411	0.2552
1_MACS_peak_7834_lociStitched	chr15(.):39914834-39918210	0.251
3_MACS_peak_7835_lociStitched	chr15(.):40062925-40079082	0.158
1_MACS_peak_7838_lociStitched	chr15(.):40212591-40213773	0.1155
2_MACS_peak_7839_lociStitched	chr15(.):40225510-40232973	0.1655
6_MACS_peak_7841_lociStitched	chr15(.):40329818-40358692	0.1736
1_MACS_peak_7847_lociStitched	chr15(.):40373290-40374931	0.1405
2_MACS_peak_7848_lociStitched	chr15(.):40386543-40408980	0.2321
1_MACS_peak_7850_lociStitched	chr15(.):40452383-40455081	0.3068
1_MACS_peak_7851_lociStitched	chr15(.):40473857-40475878	0.1696
1_MACS_peak_7852_lociStitched	chr15(.):40544486-40545774	0.1092
2_MACS_peak_7853_lociStitched	chr15(.):40615213-40622136	0.205
1_MACS_peak_7855_lociStitched	chr15(.):40674785-40676077	0.2321
2_MACS_peak_7856_lociStitched	chr15(.):40697190-40702142	0.178
1_MACS_peak_7858_lociStitched	chr15(.):40733236-40733862	0.089
1_MACS_peak_7859_lociStitched	chr15(.):40763169-40764491	0.1963
5_MACS_peak_7860_lociStitched	chr15(.):40834166-40862701	0.1691
2_MACS_peak_7865_lociStitched	chr15(.):40881801-40887540	0.2175
1_MACS_peak_7867_lociStitched	chr15(.):40985535-40988497	0.2515
1_MACS_peak_7868_lociStitched	chr15(.):41034416-41037337	0.2309
3_MACS_peak_7869_lociStitched	chr15(.):41046069-41057215	0.1335
1_MACS_peak_7872_lociStitched	chr15(.):41098538-41100961	0.296
1_MACS_peak_7873_lociStitched	chr15(.):41135571-41140182	0.2019
1_MACS_peak_7874_lociStitched	chr15(.):41185706-41188034	0.1875
1_MACS_peak_7875_lociStitched	chr15(.):41197740-41199858	0.1644
3_MACS_peak_7876_lociStitched	chr15(.):41233117-41246336	0.1574
2_MACS_peak_7879_lociStitched	chr15(.):41305128-41311183	0.191
1_MACS_peak_7881_lociStitched	chr15(.):41406917-41409540	0.2642
1_MACS_peak_7882_lociStitched	chr15(.):41522829-41524424	0.1668
1_MACS_peak_7883_lociStitched	chr15(.):41555213-41557060	0.1795
1_MACS_peak_7884_lociStitched	chr15(.):41575126-41577470	0.2447
1_MACS_peak_7885_lociStitched	chr15(.):41615473-41616612	0.2064
1_MACS_peak_7886_lociStitched	chr15(.):41623725-41627296	0.255
2_MACS_peak_7887_lociStitched	chr15(.):41687577-41695519	0.1455
