GENE_ID	locusLine	bin_1_06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13.bam
1_MACS_peak_9298_lociStitched	chr15(.):59591966-59593632	0.522
1_MACS_peak_9299_lociStitched	chr15(.):59730087-59731272	0.5905
1_MACS_peak_9300_lociStitched	chr15(.):59808335-59810181	1.3405
1_MACS_peak_9301_lociStitched	chr15(.):59835131-59837267	1.1757
1_MACS_peak_9302_lociStitched	chr15(.):59948662-59950244	1.1226
2_MACS_peak_9303_lociStitched	chr15(.):59977820-59982805	1.4135
1_MACS_peak_9305_lociStitched	chr15(.):60095110-60096562	0.5424
2_MACS_peak_9306_lociStitched	chr15(.):60210770-60218432	0.3601
1_MACS_peak_9308_lociStitched	chr15(.):60288617-60290757	1.5749
1_MACS_peak_9309_lociStitched	chr15(.):60297773-60300020	2.09
1_MACS_peak_9310_lociStitched	chr15(.):60309106-60311070	0.5573
1_MACS_peak_9311_lociStitched	chr15(.):60379641-60380905	0.4201
3_MACS_peak_9312_lociStitched	chr15(.):60413401-60423080	0.5907
1_MACS_peak_9315_lociStitched	chr15(.):60520273-60521894	0.4907
1_MACS_peak_9316_lociStitched	chr15(.):60546767-60548760	0.7493
1_MACS_peak_9317_lociStitched	chr15(.):60611807-60613639	1.2963
1_MACS_peak_9318_lociStitched	chr15(.):60688475-60691564	1.5988
1_MACS_peak_9319_lociStitched	chr15(.):60700416-60701752	0.5421
1_MACS_peak_9320_lociStitched	chr15(.):60769722-60773363	2.323
2_MACS_peak_9321_lociStitched	chr15(.):60875543-60885673	0.4804
1_MACS_peak_9323_lociStitched	chr15(.):60941093-60942988	0.8017
1_MACS_peak_9324_lociStitched	chr15(.):60952321-60953312	0.5775
1_MACS_peak_9325_lociStitched	chr15(.):61087947-61088806	0.3627
1_MACS_peak_9326_lociStitched	chr15(.):61429155-61430106	0.3435
1_MACS_peak_9327_lociStitched	chr15(.):61461275-61463078	0.7291
1_MACS_peak_9328_lociStitched	chr15(.):61685734-61687216	0.5054
1_MACS_peak_9329_lociStitched	chr15(.):62266598-62267582	0.4286
2_MACS_peak_9330_lociStitched	chr15(.):62351276-62361157	0.4655
1_MACS_peak_9332_lociStitched	chr15(.):62375421-62376582	0.4746
1_MACS_peak_9333_lociStitched	chr15(.):62429613-62430688	0.5013
1_MACS_peak_9334_lociStitched	chr15(.):62681841-62683925	0.8777
2_MACS_peak_9335_lociStitched	chr15(.):63227333-63233906	0.2694
1_MACS_peak_9337_lociStitched	chr15(.):63339893-63341891	0.8449
1_MACS_peak_9338_lociStitched	chr15(.):63413371-63415088	0.856
1_MACS_peak_9339_lociStitched	chr15(.):63447848-63450937	2.0819
2_MACS_peak_9340_lociStitched	chr15(.):63480540-63487199	0.8441
1_MACS_peak_9342_lociStitched	chr15(.):63568662-63569912	0.6376
1_MACS_peak_9343_lociStitched	chr15(.):63728484-63729946	0.6692
4_MACS_peak_9344_lociStitched	chr15(.):63758563-63780304	0.747
2_MACS_peak_9348_lociStitched	chr15(.):63788400-63798987	1.3419
1_MACS_peak_9350_lociStitched	chr15(.):63890947-63894600	2.1206
1_MACS_peak_9351_lociStitched	chr15(.):63902093-63903312	0.6381
1_MACS_peak_9352_lociStitched	chr15(.):63960077-63961833	0.7303
1_MACS_peak_9353_lociStitched	chr15(.):64124972-64127240	1.4379
1_MACS_peak_9354_lociStitched	chr15(.):64188185-64190115	0.7793
1_MACS_peak_9355_lociStitched	chr15(.):64262208-64264805	1.2949
3_MACS_peak_9356_lociStitched	chr15(.):64381712-64389235	1.1076
1_MACS_peak_9359_lociStitched	chr15(.):64442927-64446321	0.8308
1_MACS_peak_9360_lociStitched	chr15(.):64453705-64456563	1.4446
1_MACS_peak_9361_lociStitched	chr15(.):64538364-64540514	0.4701
1_MACS_peak_9362_lociStitched	chr15(.):64647248-64649227	0.7334
2_MACS_peak_9363_lociStitched	chr15(.):64672619-64680713	0.5153
2_MACS_peak_9365_lociStitched	chr15(.):64751906-64758282	0.4683
1_MACS_peak_9367_lociStitched	chr15(.):64863419-64865136	0.7938
1_MACS_peak_9368_lociStitched	chr15(.):64888530-64890438	1.3485
2_MACS_peak_9369_lociStitched	chr15(.):64939730-64945218	0.5184
1_MACS_peak_9371_lociStitched	chr15(.):64994499-64996382	1.6614
1_MACS_peak_9372_lociStitched	chr15(.):65116908-65118820	1.7668
1_MACS_peak_9373_lociStitched	chr15(.):65132823-65136165	0.9527
3_MACS_peak_9374_lociStitched	chr15(.):65169117-65189983	2.3151
1_MACS_peak_9377_lociStitched	chr15(.):65203107-65204947	0.6412
1_MACS_peak_9378_lociStitched	chr15(.):65219849-65223928	1.1159
1_MACS_peak_9379_lociStitched	chr15(.):65281156-65283241	1.1487
1_MACS_peak_9380_lociStitched	chr15(.):65321076-65322245	0.9905
2_MACS_peak_9381_lociStitched	chr15(.):65341694-65346541	0.5316
1_MACS_peak_9383_lociStitched	chr15(.):65424502-65427030	1.2397
1_MACS_peak_9384_lociStitched	chr15(.):65475925-65478735	1.8176
1_MACS_peak_9385_lociStitched	chr15(.):65577902-65580210	1.1363
3_MACS_peak_9386_lociStitched	chr15(.):65587344-65598026	1.1148
1_MACS_peak_9389_lociStitched	chr15(.):65676879-65678474	0.5662
1_MACS_peak_9390_lociStitched	chr15(.):65808705-65810777	2.0549
1_MACS_peak_9391_lociStitched	chr15(.):65821650-65823903	1.3166
1_MACS_peak_9392_lociStitched	chr15(.):65902474-65904607	1.2092
1_MACS_peak_9393_lociStitched	chr15(.):66082968-66086404	3.0687
1_MACS_peak_9394_lociStitched	chr15(.):66124350-66126682	1.7393
1_MACS_peak_9395_lociStitched	chr15(.):66161109-66163275	1.3194
1_MACS_peak_9396_lociStitched	chr15(.):66584709-66587697	2.3459
1_MACS_peak_9397_lociStitched	chr15(.):66647818-66649959	1.7279
1_MACS_peak_9398_lociStitched	chr15(.):66661739-66663235	1.1398
2_MACS_peak_9399_lociStitched	chr15(.):66678441-66682926	0.9018
2_MACS_peak_9401_lociStitched	chr15(.):66788965-66798655	1.03
1_MACS_peak_9403_lociStitched	chr15(.):66929901-66931266	0.821
1_MACS_peak_9404_lociStitched	chr15(.):66992797-66995264	0.491
1_MACS_peak_9405_lociStitched	chr15(.):67006447-67007430	0.5634
1_MACS_peak_9406_lociStitched	chr15(.):67357420-67359536	0.4922
2_MACS_peak_9407_lociStitched	chr15(.):67372648-67380126	0.4914
1_MACS_peak_9409_lociStitched	chr15(.):67392602-67395765	1.6916
1_MACS_peak_9410_lociStitched	chr15(.):67408169-67409695	0.604
1_MACS_peak_9411_lociStitched	chr15(.):67425823-67427911	1.2536
1_MACS_peak_9412_lociStitched	chr15(.):67532328-67534538	0.8073
2_MACS_peak_9413_lociStitched	chr15(.):67541635-67547985	0.6133
1_MACS_peak_9415_lociStitched	chr15(.):67812463-67815188	1.8028
1_MACS_peak_9416_lociStitched	chr15(.):67833302-67836039	1.9756
1_MACS_peak_9417_lociStitched	chr15(.):68074277-68078512	2.1324
1_MACS_peak_9418_lociStitched	chr15(.):68131414-68133736	2.4806
1_MACS_peak_9419_lociStitched	chr15(.):68203514-68204625	0.4772
1_MACS_peak_9420_lociStitched	chr15(.):68238120-68240352	1.4984
1_MACS_peak_9421_lociStitched	chr15(.):68345702-68348099	1.0137
1_MACS_peak_9422_lociStitched	chr15(.):68390218-68391441	0.5121
1_MACS_peak_9423_lociStitched	chr15(.):68478606-68484089	1.7092
2_MACS_peak_9424_lociStitched	chr15(.):68493368-68503597	0.4589
3_MACS_peak_9426_lociStitched	chr15(.):68516548-68531901	0.7939
1_MACS_peak_9429_lociStitched	chr15(.):68548206-68550452	1.7806
3_MACS_peak_9430_lociStitched	chr15(.):68568579-68599573	1.8886
1_MACS_peak_9433_lociStitched	chr15(.):68966493-68967948	0.6121
1_MACS_peak_9434_lociStitched	chr15(.):69083048-69085353	0.7323
1_MACS_peak_9435_lociStitched	chr15(.):69108844-69114969	3.4738
1_MACS_peak_9436_lociStitched	chr15(.):69125759-69127649	0.8915
1_MACS_peak_9437_lociStitched	chr15(.):69222368-69223640	0.7087
1_MACS_peak_9438_lociStitched	chr15(.):69451820-69453925	1.1418
1_MACS_peak_9439_lociStitched	chr15(.):69706173-69707788	1.4773
1_MACS_peak_9440_lociStitched	chr15(.):69743867-69746570	2.0615
2_MACS_peak_9441_lociStitched	chr15(.):69754516-69761398	0.4023
1_MACS_peak_9443_lociStitched	chr15(.):69958325-69963108	1.7804
1_MACS_peak_9444_lociStitched	chr15(.):70005582-70007471	0.7066
1_MACS_peak_9445_lociStitched	chr15(.):70045895-70054483	1.7358
1_MACS_peak_9446_lociStitched	chr15(.):70171987-70175266	0.7457
1_MACS_peak_9447_lociStitched	chr15(.):70270839-70274936	2.0676
2_MACS_peak_9448_lociStitched	chr15(.):70306184-70316833	1.1144
1_MACS_peak_9450_lociStitched	chr15(.):70326593-70330565	1.5152
1_MACS_peak_9451_lociStitched	chr15(.):70386982-70396949	1.5945
1_MACS_peak_9452_lociStitched	chr15(.):70487823-70490906	1.8761
1_MACS_peak_9453_lociStitched	chr15(.):70549315-70551406	0.5788
1_MACS_peak_9454_lociStitched	chr15(.):70591377-70595254	3.4944
2_MACS_peak_9455_lociStitched	chr15(.):70610436-70621344	0.5926
1_MACS_peak_9457_lociStitched	chr15(.):70726289-70729959	2.1471
1_MACS_peak_9458_lociStitched	chr15(.):70751516-70753484	0.9325
1_MACS_peak_9459_lociStitched	chr15(.):70768708-70773477	1.6978
1_MACS_peak_9460_lociStitched	chr15(.):70782258-70786791	1.7443
1_MACS_peak_9461_lociStitched	chr15(.):70794836-70798751	2.57
1_MACS_peak_9462_lociStitched	chr15(.):70960693-70962064	0.7571
1_MACS_peak_9463_lociStitched	chr15(.):71054545-71056758	1.0317
1_MACS_peak_9464_lociStitched	chr15(.):71183977-71185891	0.8548
1_MACS_peak_9465_lociStitched	chr15(.):71395236-71396488	0.6324
1_MACS_peak_9466_lociStitched	chr15(.):71407675-71408840	0.5544
1_MACS_peak_9467_lociStitched	chr15(.):71559791-71561320	0.4029
1_MACS_peak_9468_lociStitched	chr15(.):71968306-71971234	0.921
1_MACS_peak_9469_lociStitched	chr15(.):72072125-72073239	0.4364
1_MACS_peak_9470_lociStitched	chr15(.):72409220-72411595	1.2179
2_MACS_peak_9471_lociStitched	chr15(.):72521634-72530870	0.9059
1_MACS_peak_9473_lociStitched	chr15(.):72563924-72566167	0.9559
1_MACS_peak_9474_lociStitched	chr15(.):72612362-72613527	0.6755
1_MACS_peak_9475_lociStitched	chr15(.):72667431-72669666	1.8813
1_MACS_peak_9476_lociStitched	chr15(.):72753715-72755250	1.0953
1_MACS_peak_9477_lociStitched	chr15(.):72765296-72768448	2.316
1_MACS_peak_9478_lociStitched	chr15(.):72907341-72909307	0.7629
1_MACS_peak_9479_lociStitched	chr15(.):72928446-72930279	1.16
1_MACS_peak_9480_lociStitched	chr15(.):72977394-72979676	1.7335
1_MACS_peak_9481_lociStitched	chr15(.):73029854-73033737	0.6262
1_MACS_peak_9482_lociStitched	chr15(.):73074507-73077599	1.645
1_MACS_peak_9483_lociStitched	chr15(.):73088595-73089983	0.6326
3_MACS_peak_9484_lociStitched	chr15(.):73118859-73131552	0.2649
1_MACS_peak_9487_lociStitched	chr15(.):73343237-73346118	1.0129
1_MACS_peak_9488_lociStitched	chr15(.):73718111-73720069	0.5314
1_MACS_peak_9489_lociStitched	chr15(.):73740019-73741613	1.2563
1_MACS_peak_9490_lociStitched	chr15(.):73924615-73926788	0.8836
1_MACS_peak_9491_lociStitched	chr15(.):73975777-73977653	0.9373
1_MACS_peak_9492_lociStitched	chr15(.):73988590-73990262	0.6659
2_MACS_peak_9493_lociStitched	chr15(.):74251122-74258958	0.2932
3_MACS_peak_9495_lociStitched	chr15(.):74283393-74289934	0.7572
1_MACS_peak_9498_lociStitched	chr15(.):74357989-74358986	1.0121
1_MACS_peak_9499_lociStitched	chr15(.):74391796-74393332	1.3877
2_MACS_peak_9500_lociStitched	chr15(.):74665550-74679232	1.6781
2_MACS_peak_9502_lociStitched	chr15(.):74688239-74696701	1.4336
1_MACS_peak_9504_lociStitched	chr15(.):74725524-74727399	0.9718
2_MACS_peak_9505_lociStitched	chr15(.):74745746-74754500	0.7179
1_MACS_peak_9507_lociStitched	chr15(.):74803300-74805851	2.155
2_MACS_peak_9508_lociStitched	chr15(.):74831925-74846049	1.0431
1_MACS_peak_9510_lociStitched	chr15(.):74890305-74891681	0.8042
1_MACS_peak_9511_lociStitched	chr15(.):74906182-74909882	1.6277
1_MACS_peak_9512_lociStitched	chr15(.):74917662-74921655	1.5976
1_MACS_peak_9513_lociStitched	chr15(.):74987437-74989227	1.0003
1_MACS_peak_9514_lociStitched	chr15(.):75018008-75019410	0.8152
3_MACS_peak_9515_lociStitched	chr15(.):75063180-75083657	1.8715
1_MACS_peak_9518_lociStitched	chr15(.):75091623-75093046	0.6841
1_MACS_peak_9519_lociStitched	chr15(.):75134664-75136496	1.0624
2_MACS_peak_9520_lociStitched	chr15(.):75161952-75166799	0.6924
3_MACS_peak_9522_lociStitched	chr15(.):75175509-75186909	0.3914
1_MACS_peak_9525_lociStitched	chr15(.):75197722-75200098	1.2662
1_MACS_peak_9526_lociStitched	chr15(.):75229096-75231503	2.0384
1_MACS_peak_9527_lociStitched	chr15(.):75248288-75249965	0.8804
1_MACS_peak_9528_lociStitched	chr15(.):75275602-75277176	0.3524
1_MACS_peak_9529_lociStitched	chr15(.):75287480-75289567	1.0969
1_MACS_peak_9530_lociStitched	chr15(.):75299388-75304767	3.1388
2_MACS_peak_9531_lociStitched	chr15(.):75315302-75323443	1.5458
1_MACS_peak_9533_lociStitched	chr15(.):75334082-75341824	4.8001
2_MACS_peak_9534_lociStitched	chr15(.):75352675-75371294	1.9144
2_MACS_peak_9536_lociStitched	chr15(.):75396326-75407637	1.0018
2_MACS_peak_9538_lociStitched	chr15(.):75415976-75424653	0.6573
1_MACS_peak_9540_lociStitched	chr15(.):75445039-75446769	0.5507
1_MACS_peak_9541_lociStitched	chr15(.):75469227-75471986	1.4458
1_MACS_peak_9542_lociStitched	chr15(.):75491053-75497660	2.6584
1_MACS_peak_9543_lociStitched	chr15(.):75510891-75512733	0.6036
1_MACS_peak_9544_lociStitched	chr15(.):75590973-75592164	0.9341
2_MACS_peak_9545_lociStitched	chr15(.):75625382-75629557	0.9317
1_MACS_peak_9547_lociStitched	chr15(.):75638790-75641055	1.2285
1_MACS_peak_9548_lociStitched	chr15(.):75660016-75662020	1.8355
1_MACS_peak_9549_lociStitched	chr15(.):75742254-75749223	1.709
1_MACS_peak_9550_lociStitched	chr15(.):75869983-75872630	1.5633
1_MACS_peak_9551_lociStitched	chr15(.):75916719-75919070	1.8257
1_MACS_peak_9552_lociStitched	chr15(.):75931313-75933789	1.545
1_MACS_peak_9553_lociStitched	chr15(.):76015895-76017139	0.6184
1_MACS_peak_9554_lociStitched	chr15(.):76030216-76032170	1.0258
1_MACS_peak_9555_lociStitched	chr15(.):76050092-76051970	1.837
1_MACS_peak_9556_lociStitched	chr15(.):76108988-76110175	0.5769
1_MACS_peak_9557_lociStitched	chr15(.):76134627-76137324	1.0572
1_MACS_peak_9558_lociStitched	chr15(.):76195184-76197409	2.0288
2_MACS_peak_9559_lociStitched	chr15(.):76348767-76353140	0.7368
1_MACS_peak_9561_lociStitched	chr15(.):76442463-76443893	0.668
1_MACS_peak_9562_lociStitched	chr15(.):76602802-76604720	1.5403
3_MACS_peak_9563_lociStitched	chr15(.):76627889-76639408	0.3013
2_MACS_peak_9566_lociStitched	chr15(.):76719369-76727784	0.3144
1_MACS_peak_9568_lociStitched	chr15(.):77002796-77004901	0.6641
1_MACS_peak_9569_lociStitched	chr15(.):77196344-77198582	1.5278
1_MACS_peak_9570_lociStitched	chr15(.):77223128-77225237	1.1529
1_MACS_peak_9571_lociStitched	chr15(.):77312831-77315724	0.8798
1_MACS_peak_9572_lociStitched	chr15(.):77362286-77364315	0.9901
2_MACS_peak_9573_lociStitched	chr15(.):77473142-77481582	0.441
1_MACS_peak_9575_lociStitched	chr15(.):77535533-77537454	0.5168
1_MACS_peak_9576_lociStitched	chr15(.):77634419-77635874	0.5506
1_MACS_peak_9577_lociStitched	chr15(.):77701368-77703201	0.7676
1_MACS_peak_9578_lociStitched	chr15(.):77711100-77714232	1.234
1_MACS_peak_9579_lociStitched	chr15(.):77748848-77751449	0.7821
2_MACS_peak_9580_lociStitched	chr15(.):77829779-77836584	0.5234
1_MACS_peak_9582_lociStitched	chr15(.):78088813-78090943	1.0766
1_MACS_peak_9583_lociStitched	chr15(.):78202374-78203598	0.944
1_MACS_peak_9584_lociStitched	chr15(.):78326255-78328798	0.9959
6_MACS_peak_9585_lociStitched	chr15(.):78348218-78377123	0.3009
1_MACS_peak_9591_lociStitched	chr15(.):78423359-78424887	1.2058
1_MACS_peak_9592_lociStitched	chr15(.):78440812-78443124	1.1333
2_MACS_peak_9593_lociStitched	chr15(.):78462302-78467919	0.5067
1_MACS_peak_9595_lociStitched	chr15(.):78591124-78592863	0.8663
1_MACS_peak_9596_lociStitched	chr15(.):78729243-78731749	1.149
1_MACS_peak_9597_lociStitched	chr15(.):78798926-78801088	0.7392
1_MACS_peak_9598_lociStitched	chr15(.):78819075-78820109	0.4681
1_MACS_peak_9599_lociStitched	chr15(.):78831619-78834317	2.5613
1_MACS_peak_9600_lociStitched	chr15(.):78843367-78845818	0.8315
1_MACS_peak_9601_lociStitched	chr15(.):78857096-78859133	0.8269
1_MACS_peak_9602_lociStitched	chr15(.):78995100-78996976	0.7074
1_MACS_peak_9603_lociStitched	chr15(.):79011680-79013102	0.8543
1_MACS_peak_9604_lociStitched	chr15(.):79103874-79104735	0.5161
1_MACS_peak_9605_lociStitched	chr15(.):79130298-79132344	0.4849
1_MACS_peak_9606_lociStitched	chr15(.):79164715-79167145	2.431
2_MACS_peak_9607_lociStitched	chr15(.):79230680-79237842	0.3338
1_MACS_peak_9609_lociStitched	chr15(.):79268806-79270747	0.665
1_MACS_peak_9610_lociStitched	chr15(.):79280083-79281966	0.6181
1_MACS_peak_9611_lociStitched	chr15(.):79398524-79400032	0.494
1_MACS_peak_9612_lociStitched	chr15(.):79449261-79451088	0.5638
1_MACS_peak_9613_lociStitched	chr15(.):79484601-79486239	0.8868
1_MACS_peak_9614_lociStitched	chr15(.):79603016-79604714	0.9572
1_MACS_peak_9615_lociStitched	chr15(.):79745324-79746480	0.5044
1_MACS_peak_9616_lociStitched	chr15(.):80188092-80190521	2.0609
1_MACS_peak_9617_lociStitched	chr15(.):80214757-80216870	1.6007
1_MACS_peak_9618_lociStitched	chr15(.):80309292-80311448	0.853
2_MACS_peak_9619_lociStitched	chr15(.):80318794-80327026	0.681
1_MACS_peak_9621_lociStitched	chr15(.):80351131-80353830	0.8357
2_MACS_peak_9622_lociStitched	chr15(.):80445047-80453987	0.7157
1_MACS_peak_9624_lociStitched	chr15(.):80616898-80618109	0.5167
1_MACS_peak_9625_lociStitched	chr15(.):80667801-80669805	0.6822
1_MACS_peak_9626_lociStitched	chr15(.):80695866-80697305	0.9364
1_MACS_peak_9627_lociStitched	chr15(.):80965577-80967023	0.571
1_MACS_peak_9628_lociStitched	chr15(.):80986365-80989417	0.81
1_MACS_peak_9629_lociStitched	chr15(.):81280741-81283107	1.7886
1_MACS_peak_9630_lociStitched	chr15(.):81290482-81295183	3.9207
1_MACS_peak_9631_lociStitched	chr15(.):81314843-81317347	1.6203
1_MACS_peak_9632_lociStitched	chr15(.):81387433-81389984	1.3162
1_MACS_peak_9633_lociStitched	chr15(.):81402562-81404938	0.6828
1_MACS_peak_9634_lociStitched	chr15(.):81433224-81435051	0.7445
1_MACS_peak_9635_lociStitched	chr15(.):81557066-81559330	1.3831
2_MACS_peak_9636_lociStitched	chr15(.):81576119-81596103	1.8516
4_MACS_peak_9638_lociStitched	chr15(.):81608650-81624591	0.8167
2_MACS_peak_9642_lociStitched	chr15(.):81744945-81751894	0.341
1_MACS_peak_9644_lociStitched	chr15(.):82081055-82083070	1.1062
1_MACS_peak_9645_lociStitched	chr15(.):82134886-82136238	0.5296
1_MACS_peak_9646_lociStitched	chr15(.):82151167-82153405	0.972
1_MACS_peak_9647_lociStitched	chr15(.):82240921-82242159	0.548
2_MACS_peak_9648_lociStitched	chr15(.):82331773-82340365	0.5257
1_MACS_peak_9650_lociStitched	chr15(.):82553760-82555713	1.3872
1_MACS_peak_9651_lociStitched	chr15(.):82646413-82648024	0.693
1_MACS_peak_9652_lociStitched	chr15(.):82737149-82738571	0.4188
1_MACS_peak_9653_lociStitched	chr15(.):82797445-82799276	0.5477
1_MACS_peak_9654_lociStitched	chr15(.):82823552-82825910	1.1323
1_MACS_peak_9655_lociStitched	chr15(.):82943753-82945683	0.5316
2_MACS_peak_9656_lociStitched	chr15(.):83001229-83007969	0.2782
1_MACS_peak_9658_lociStitched	chr15(.):83022750-83024601	0.6494
1_MACS_peak_9659_lociStitched	chr15(.):83113711-83115141	0.5191
1_MACS_peak_9660_lociStitched	chr15(.):83182020-83183836	0.4848
1_MACS_peak_9661_lociStitched	chr15(.):83199197-83200124	0.3392
1_MACS_peak_9662_lociStitched	chr15(.):83207970-83210347	1.009
1_MACS_peak_9663_lociStitched	chr15(.):83348806-83350472	0.9643
1_MACS_peak_9664_lociStitched	chr15(.):83418162-83420533	1.4866
2_MACS_peak_9665_lociStitched	chr15(.):83474197-83480449	1.0824
1_MACS_peak_9667_lociStitched	chr15(.):83618384-83620652	0.8949
1_MACS_peak_9668_lociStitched	chr15(.):83654033-83655822	1.3315
1_MACS_peak_9669_lociStitched	chr15(.):83679281-83681384	1.2471
1_MACS_peak_9670_lociStitched	chr15(.):83734554-83736889	0.9798
2_MACS_peak_9671_lociStitched	chr15(.):83867805-83876863	0.3215
1_MACS_peak_9673_lociStitched	chr15(.):84596416-84598301	0.5216
1_MACS_peak_9674_lociStitched	chr15(.):84623425-84625339	0.5515
2_MACS_peak_9675_lociStitched	chr15(.):84652126-84662469	0.3917
1_MACS_peak_9677_lociStitched	chr15(.):84748349-84749949	0.8906
1_MACS_peak_9678_lociStitched	chr15(.):84764671-84768708	0.592
1_MACS_peak_9679_lociStitched	chr15(.):84840567-84842584	0.9038
1_MACS_peak_9680_lociStitched	chr15(.):84898089-84899923	0.8041
1_MACS_peak_9681_lociStitched	chr15(.):84914777-84915919	0.6248
1_MACS_peak_9682_lociStitched	chr15(.):84975590-84977481	0.6689
1_MACS_peak_9683_lociStitched	chr15(.):85042876-85044865	0.9906
1_MACS_peak_9684_lociStitched	chr15(.):85076860-85079113	0.7221
1_MACS_peak_9685_lociStitched	chr15(.):85112594-85114980	1.7164
1_MACS_peak_9686_lociStitched	chr15(.):85141278-85142544	0.6267
2_MACS_peak_9687_lociStitched	chr15(.):85173690-85177933	0.8953
3_MACS_peak_9689_lociStitched	chr15(.):85196404-85204157	0.672
2_MACS_peak_9692_lociStitched	chr15(.):85258349-85269244	0.5418
1_MACS_peak_9694_lociStitched	chr15(.):85276693-85280590	1.5625
1_MACS_peak_9695_lociStitched	chr15(.):85290007-85293233	1.7748
1_MACS_peak_9696_lociStitched	chr15(.):85457645-85459201	0.6351
1_MACS_peak_9697_lociStitched	chr15(.):85523247-85525670	1.4076
1_MACS_peak_9698_lociStitched	chr15(.):85777011-85779039	0.6012
1_MACS_peak_9699_lociStitched	chr15(.):85872142-85875375	1.2224
1_MACS_peak_9700_lociStitched	chr15(.):85922551-85924935	1.1384
2_MACS_peak_9701_lociStitched	chr15(.):85950616-85957794	0.3706
1_MACS_peak_9703_lociStitched	chr15(.):86018208-86019495	0.3937
1_MACS_peak_9704_lociStitched	chr15(.):86168493-86169890	0.5073
1_MACS_peak_9705_lociStitched	chr15(.):86231432-86237837	2.6073
1_MACS_peak_9706_lociStitched	chr15(.):86249221-86251730	1.0923
1_MACS_peak_9707_lociStitched	chr15(.):86336837-86339025	0.6048
1_MACS_peak_9708_lociStitched	chr15(.):86398781-86402465	0.7629
1_MACS_peak_9709_lociStitched	chr15(.):86492877-86494331	0.5981
