GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_1635_lociStitched	chr1(.):152019101-152021566	0.37
1_MACS_peak_1636_lociStitched	chr1(.):152082136-152085697	0.1916
1_MACS_peak_1637_lociStitched	chr1(.):152160788-152162784	0.2734
1_MACS_peak_1638_lociStitched	chr1(.):152412889-152414127	0.2524
1_MACS_peak_1639_lociStitched	chr1(.):152421499-152422722	0.3421
1_MACS_peak_1640_lociStitched	chr1(.):152431960-152433353	0.4206
1_MACS_peak_1641_lociStitched	chr1(.):152594966-152596511	0.2385
1_MACS_peak_1642_lociStitched	chr1(.):152843181-152844356	0.2651
1_MACS_peak_1643_lociStitched	chr1(.):152940352-152941259	0.267
1_MACS_peak_1644_lociStitched	chr1(.):153095157-153096017	0.145
1_MACS_peak_1645_lociStitched	chr1(.):153195127-153196609	0.3189
1_MACS_peak_1646_lociStitched	chr1(.):153232696-153234793	0.1674
1_MACS_peak_1647_lociStitched	chr1(.):153250132-153250889	0.2406
1_MACS_peak_1648_lociStitched	chr1(.):153482745-153484026	0.2207
1_MACS_peak_1649_lociStitched	chr1(.):153505070-153506346	0.2113
2_MACS_peak_1650_lociStitched	chr1(.):153538070-153541676	0.2566
1_MACS_peak_1652_lociStitched	chr1(.):153570937-153572092	0.1431
1_MACS_peak_1653_lociStitched	chr1(.):153605867-153608328	0.3341
1_MACS_peak_1654_lociStitched	chr1(.):153630230-153632033	0.2486
2_MACS_peak_1655_lociStitched	chr1(.):153642670-153652603	0.2397
1_MACS_peak_1657_lociStitched	chr1(.):153699315-153701463	0.2945
1_MACS_peak_1658_lociStitched	chr1(.):153715989-153717148	0.2574
1_MACS_peak_1659_lociStitched	chr1(.):153746971-153749374	0.2725
3_MACS_peak_1660_lociStitched	chr1(.):153755360-153770654	0.2359
1_MACS_peak_1663_lociStitched	chr1(.):153777493-153778874	0.2773
2_MACS_peak_1664_lociStitched	chr1(.):153821829-153827450	0.2663
1_MACS_peak_1666_lociStitched	chr1(.):153894075-153897663	0.2632
1_MACS_peak_1667_lociStitched	chr1(.):153917184-153919834	0.3271
2_MACS_peak_1668_lociStitched	chr1(.):153929754-153941419	0.2983
1_MACS_peak_1670_lociStitched	chr1(.):153949008-153950905	0.2981
2_MACS_peak_1671_lociStitched	chr1(.):153958998-153963945	0.263
1_MACS_peak_1673_lociStitched	chr1(.):154153773-154157024	0.3303
1_MACS_peak_1674_lociStitched	chr1(.):154180405-154182727	0.2305
1_MACS_peak_1675_lociStitched	chr1(.):154192115-154194621	0.3058
1_MACS_peak_1676_lociStitched	chr1(.):154243757-154246341	0.317
1_MACS_peak_1677_lociStitched	chr1(.):154296736-154302801	0.3114
2_MACS_peak_1678_lociStitched	chr1(.):154317378-154326700	0.1853
3_MACS_peak_1680_lociStitched	chr1(.):154374627-154394360	0.3344
1_MACS_peak_1683_lociStitched	chr1(.):154417316-154418292	0.1507
1_MACS_peak_1684_lociStitched	chr1(.):154522756-154523983	0.3073
1_MACS_peak_1685_lociStitched	chr1(.):154530107-154532563	0.3206
1_MACS_peak_1686_lociStitched	chr1(.):154539884-154541193	0.1773
1_MACS_peak_1687_lociStitched	chr1(.):154579455-154582488	0.3675
1_MACS_peak_1688_lociStitched	chr1(.):154599083-154601005	0.2744
2_MACS_peak_1689_lociStitched	chr1(.):154717413-154721961	0.2944
2_MACS_peak_1691_lociStitched	chr1(.):154756419-154765059	0.3259
1_MACS_peak_1693_lociStitched	chr1(.):154778408-154781306	0.3392
1_MACS_peak_1694_lociStitched	chr1(.):154809471-154811486	0.3516
1_MACS_peak_1695_lociStitched	chr1(.):154830756-154834644	0.4712
1_MACS_peak_1696_lociStitched	chr1(.):154841836-154843560	0.366
1_MACS_peak_1697_lociStitched	chr1(.):154850574-154852062	0.2271
5_MACS_peak_1698_lociStitched	chr1(.):154907982-154935805	0.3266
2_MACS_peak_1703_lociStitched	chr1(.):154942224-154948886	0.3464
1_MACS_peak_1705_lociStitched	chr1(.):154954397-154957966	0.2875
1_MACS_peak_1706_lociStitched	chr1(.):154971109-154977447	0.2837
1_MACS_peak_1707_lociStitched	chr1(.):154987665-154991047	0.2597
2_MACS_peak_1708_lociStitched	chr1(.):155016143-155025706	0.285
1_MACS_peak_1710_lociStitched	chr1(.):155033394-155037208	0.3405
4_MACS_peak_1711_lociStitched	chr1(.):155042793-155064517	0.2238
1_MACS_peak_1715_lociStitched	chr1(.):155089985-155091487	0.163
3_MACS_peak_1716_lociStitched	chr1(.):155099084-155113607	0.2365
2_MACS_peak_1719_lociStitched	chr1(.):155139807-155147373	0.2673
2_MACS_peak_1721_lociStitched	chr1(.):155157289-155165056	0.204
2_MACS_peak_1723_lociStitched	chr1(.):155176183-155179713	0.3708
1_MACS_peak_1725_lociStitched	chr1(.):155195981-155198225	0.4214
4_MACS_peak_1726_lociStitched	chr1(.):155213357-155232776	0.2285
2_MACS_peak_1730_lociStitched	chr1(.):155242329-155248786	0.245
1_MACS_peak_1732_lociStitched	chr1(.):155277067-155280615	0.4037
1_MACS_peak_1733_lociStitched	chr1(.):155292589-155295769	0.3037
1_MACS_peak_1734_lociStitched	chr1(.):155441108-155442445	0.4847
1_MACS_peak_1735_lociStitched	chr1(.):155531145-155533567	0.3805
1_MACS_peak_1736_lociStitched	chr1(.):155579025-155580989	0.3796
1_MACS_peak_1737_lociStitched	chr1(.):155607058-155607994	0.1813
1_MACS_peak_1738_lociStitched	chr1(.):155657149-155659855	0.3149
1_MACS_peak_1739_lociStitched	chr1(.):155676252-155677297	0.156
1_MACS_peak_1740_lociStitched	chr1(.):155685809-155687467	0.2793
1_MACS_peak_1741_lociStitched	chr1(.):155713949-155716569	0.3883
2_MACS_peak_1742_lociStitched	chr1(.):155825943-155830758	0.3722
1_MACS_peak_1744_lociStitched	chr1(.):155880251-155882375	0.2423
6_MACS_peak_1745_lociStitched	chr1(.):155900962-155932471	0.2463
2_MACS_peak_1751_lociStitched	chr1(.):155939606-155950588	0.2547
1_MACS_peak_1753_lociStitched	chr1(.):155958616-155960145	0.2934
1_MACS_peak_1754_lociStitched	chr1(.):155981555-155983470	0.3084
1_MACS_peak_1755_lociStitched	chr1(.):155989706-155991189	0.401
1_MACS_peak_1756_lociStitched	chr1(.):156002920-156004613	0.1966
1_MACS_peak_1757_lociStitched	chr1(.):156022349-156025659	0.387
1_MACS_peak_1758_lociStitched	chr1(.):156035423-156037112	0.2675
1_MACS_peak_1759_lociStitched	chr1(.):156051745-156053692	0.1826
3_MACS_peak_1760_lociStitched	chr1(.):156060122-156077430	0.242
1_MACS_peak_1763_lociStitched	chr1(.):156083519-156086355	0.2379
2_MACS_peak_1764_lociStitched	chr1(.):156095770-156100987	0.2897
4_MACS_peak_1766_lociStitched	chr1(.):156115563-156137064	0.3403
1_MACS_peak_1770_lociStitched	chr1(.):156162039-156164830	0.414
1_MACS_peak_1771_lociStitched	chr1(.):156182130-156184398	0.4016
1_MACS_peak_1773_lociStitched	chr1(.):156194146-156199334	0.3121
1_MACS_peak_1774_lociStitched	chr1(.):156214386-156216615	0.185
1_MACS_peak_1775_lociStitched	chr1(.):156250722-156253357	0.3839
1_MACS_peak_1776_lociStitched	chr1(.):156264608-156265877	0.2074
1_MACS_peak_1777_lociStitched	chr1(.):156306645-156309506	0.374
3_MACS_peak_1778_lociStitched	chr1(.):156326214-156339683	0.1762
1_MACS_peak_1781_lociStitched	chr1(.):156355035-156356010	0.2754
1_MACS_peak_1782_lociStitched	chr1(.):156389307-156392890	0.2872
1_MACS_peak_1783_lociStitched	chr1(.):156404809-156405957	0.1526
1_MACS_peak_1784_lociStitched	chr1(.):156415204-156415984	0.1398
1_MACS_peak_1785_lociStitched	chr1(.):156425426-156428097	0.3739
4_MACS_peak_1786_lociStitched	chr1(.):156449509-156476087	0.2988
1_MACS_peak_1790_lociStitched	chr1(.):156494037-156495478	0.2966
1_MACS_peak_1791_lociStitched	chr1(.):156541477-156543020	0.2762
1_MACS_peak_1792_lociStitched	chr1(.):156553563-156555182	0.1763
1_MACS_peak_1793_lociStitched	chr1(.):156560972-156562428	0.3697
2_MACS_peak_1794_lociStitched	chr1(.):156569393-156579357	0.2433
2_MACS_peak_1796_lociStitched	chr1(.):156593259-156598255	0.2347
1_MACS_peak_1798_lociStitched	chr1(.):156609157-156610135	0.1664
1_MACS_peak_1799_lociStitched	chr1(.):156626187-156634366	0.2795
1_MACS_peak_1800_lociStitched	chr1(.):156646479-156648409	0.2273
1_MACS_peak_1801_lociStitched	chr1(.):156674564-156676858	0.2162
2_MACS_peak_1802_lociStitched	chr1(.):156695157-156699441	0.3284
2_MACS_peak_1804_lociStitched	chr1(.):156709288-156722615	0.2747
1_MACS_peak_1806_lociStitched	chr1(.):156736133-156738732	0.4013
2_MACS_peak_1807_lociStitched	chr1(.):156783121-156787253	0.2263
1_MACS_peak_1809_lociStitched	chr1(.):156808395-156809387	0.1974
1_MACS_peak_1810_lociStitched	chr1(.):156829060-156831183	0.1608
1_MACS_peak_1811_lociStitched	chr1(.):156861518-156862779	0.1726
1_MACS_peak_1812_lociStitched	chr1(.):156879627-156880861	0.1841
1_MACS_peak_1813_lociStitched	chr1(.):156889860-156890877	0.2062
1_MACS_peak_1814_lociStitched	chr1(.):156896772-156898267	0.2227
1_MACS_peak_1815_lociStitched	chr1(.):156927806-156929479	0.1527
1_MACS_peak_1816_lociStitched	chr1(.):157014832-157017106	0.1571
1_MACS_peak_1817_lociStitched	chr1(.):157043621-157044877	0.2321
1_MACS_peak_1818_lociStitched	chr1(.):157075798-157077206	0.2472
1_MACS_peak_1819_lociStitched	chr1(.):157086903-157088161	0.3149
1_MACS_peak_1820_lociStitched	chr1(.):157106725-157109329	0.2818
1_MACS_peak_1821_lociStitched	chr1(.):157125212-157126566	0.2331
5_MACS_peak_1822_lociStitched	chr1(.):157133024-157152796	0.2623
1_MACS_peak_1827_lociStitched	chr1(.):157276627-157278158	0.2924
1_MACS_peak_1828_lociStitched	chr1(.):157333153-157334296	0.2973
1_MACS_peak_1829_lociStitched	chr1(.):157346713-157347923	0.3041
1_MACS_peak_1830_lociStitched	chr1(.):157372597-157374110	0.3353
2_MACS_peak_1831_lociStitched	chr1(.):157458608-157461008	0.2187
2_MACS_peak_1833_lociStitched	chr1(.):157474913-157481328	0.2691
1_MACS_peak_1835_lociStitched	chr1(.):157493342-157494785	0.424
1_MACS_peak_1836_lociStitched	chr1(.):157564829-157566750	0.4769
1_MACS_peak_1837_lociStitched	chr1(.):157628372-157630084	0.3278
1_MACS_peak_1838_lociStitched	chr1(.):157696083-157697142	0.2825
1_MACS_peak_1839_lociStitched	chr1(.):157732912-157734123	0.1997
2_MACS_peak_1840_lociStitched	chr1(.):157773304-157777577	0.3232
1_MACS_peak_1842_lociStitched	chr1(.):157933094-157934147	0.2197
1_MACS_peak_1843_lociStitched	chr1(.):158000887-158001670	0.1755
1_MACS_peak_1844_lociStitched	chr1(.):158087525-158088209	0.1264
1_MACS_peak_1845_lociStitched	chr1(.):158094227-158096959	0.3184
1_MACS_peak_1846_lociStitched	chr1(.):158119134-158120125	0.258
1_MACS_peak_1847_lociStitched	chr1(.):158132488-158133722	0.2467
1_MACS_peak_1848_lociStitched	chr1(.):158217643-158218901	0.2563
1_MACS_peak_1849_lociStitched	chr1(.):158305574-158306668	0.1739
1_MACS_peak_1850_lociStitched	chr1(.):158622761-158623567	0.1746
1_MACS_peak_1851_lociStitched	chr1(.):158921673-158922990	0.1926
1_MACS_peak_1852_lociStitched	chr1(.):158965796-158966924	0.2724
1_MACS_peak_1853_lociStitched	chr1(.):158984879-158986132	0.3655
1_MACS_peak_1854_lociStitched	chr1(.):159037322-159038653	0.4961
1_MACS_peak_1855_lociStitched	chr1(.):159045866-159047837	0.4969
1_MACS_peak_1856_lociStitched	chr1(.):159146794-159147614	0.2706
1_MACS_peak_1857_lociStitched	chr1(.):159208970-159210239	0.2416
1_MACS_peak_1858_lociStitched	chr1(.):159749966-159751704	0.3429
1_MACS_peak_1859_lociStitched	chr1(.):159798648-159799688	0.2859
1_MACS_peak_1860_lociStitched	chr1(.):159823837-159825414	0.2339
1_MACS_peak_1861_lociStitched	chr1(.):159838266-159839853	0.447
1_MACS_peak_1862_lociStitched	chr1(.):159858807-159861998	0.3544
1_MACS_peak_1863_lociStitched	chr1(.):159879624-159881216	0.4424
1_MACS_peak_1864_lociStitched	chr1(.):159890792-159896201	0.2798
1_MACS_peak_1865_lociStitched	chr1(.):159905115-159907454	0.2588
1_MACS_peak_1866_lociStitched	chr1(.):159914909-159916095	0.1341
1_MACS_peak_1867_lociStitched	chr1(.):160000348-160002502	0.2996
1_MACS_peak_1868_lociStitched	chr1(.):160015928-160017575	0.3092
2_MACS_peak_1869_lociStitched	chr1(.):160040089-160042814	0.2795
1_MACS_peak_1871_lociStitched	chr1(.):160053463-160054799	0.2338
2_MACS_peak_1872_lociStitched	chr1(.):160067018-160071564	0.2643
1_MACS_peak_1874_lociStitched	chr1(.):160162550-160163771	0.33
1_MACS_peak_1875_lociStitched	chr1(.):160173736-160176944	0.3245
1_MACS_peak_1876_lociStitched	chr1(.):160231189-160233815	0.4175
1_MACS_peak_1877_lociStitched	chr1(.):160253982-160255778	0.3751
1_MACS_peak_1878_lociStitched	chr1(.):160312204-160313976	0.383
1_MACS_peak_1879_lociStitched	chr1(.):160642546-160646197	0.462
3_MACS_peak_1880_lociStitched	chr1(.):160676774-160685266	0.3744
1_MACS_peak_1883_lociStitched	chr1(.):160708575-160714411	0.3587
1_MACS_peak_1884_lociStitched	chr1(.):160736584-160738869	0.3282
1_MACS_peak_1885_lociStitched	chr1(.):160751478-160753793	0.3858
1_MACS_peak_1886_lociStitched	chr1(.):160765061-160767626	0.4698
1_MACS_peak_1887_lociStitched	chr1(.):160807131-160808322	0.2365
1_MACS_peak_1888_lociStitched	chr1(.):160923618-160924701	0.3026
1_MACS_peak_1889_lociStitched	chr1(.):160959327-160960637	0.2632
2_MACS_peak_1890_lociStitched	chr1(.):160982875-160992095	0.2834
2_MACS_peak_1892_lociStitched	chr1(.):161007388-161017213	0.3157
1_MACS_peak_1894_lociStitched	chr1(.):161029466-161031164	0.3326
1_MACS_peak_1895_lociStitched	chr1(.):161037351-161040919	0.3503
1_MACS_peak_1896_lociStitched	chr1(.):161066849-161069316	0.3512
1_MACS_peak_1897_lociStitched	chr1(.):161086364-161088537	0.3102
1_MACS_peak_1898_lociStitched	chr1(.):161101288-161104032	0.3823
3_MACS_peak_1899_lociStitched	chr1(.):161121987-161138193	0.2998
3_MACS_peak_1902_lociStitched	chr1(.):161144443-161156930	0.3022
1_MACS_peak_1905_lociStitched	chr1(.):161171048-161173429	0.3697
1_MACS_peak_1906_lociStitched	chr1(.):161186083-161188409	0.3707
1_MACS_peak_1907_lociStitched	chr1(.):161194362-161198068	0.3546
1_MACS_peak_1908_lociStitched	chr1(.):161267497-161268894	0.2198
1_MACS_peak_1909_lociStitched	chr1(.):161275299-161277573	0.267
1_MACS_peak_1910_lociStitched	chr1(.):161283445-161285241	0.3415
1_MACS_peak_1911_lociStitched	chr1(.):161348550-161349486	0.2271
1_MACS_peak_1912_lociStitched	chr1(.):161358772-161360715	0.3608
1_MACS_peak_1913_lociStitched	chr1(.):161368089-161371095	0.3483
1_MACS_peak_1914_lociStitched	chr1(.):161379438-161380744	0.1956
2_MACS_peak_1915_lociStitched	chr1(.):161493005-161501759	0.2244
1_MACS_peak_1917_lociStitched	chr1(.):161509338-161511106	0.4375
1_MACS_peak_1918_lociStitched	chr1(.):161550023-161551763	0.1944
2_MACS_peak_1919_lociStitched	chr1(.):161575683-161583033	0.1188
1_MACS_peak_1921_lociStitched	chr1(.):161591370-161591858	0.0451
1_MACS_peak_1922_lociStitched	chr1(.):161631645-161633654	0.1984
1_MACS_peak_1923_lociStitched	chr1(.):161694908-161697745	0.2311
1_MACS_peak_1924_lociStitched	chr1(.):161719114-161720674	0.3921
1_MACS_peak_1925_lociStitched	chr1(.):161735753-161736733	0.3393
1_MACS_peak_1926_lociStitched	chr1(.):161742478-161743576	0.2606
1_MACS_peak_1927_lociStitched	chr1(.):161777280-161778199	0.1522
1_MACS_peak_1928_lociStitched	chr1(.):161873959-161874757	0.1519
1_MACS_peak_1929_lociStitched	chr1(.):161992920-161994280	0.2141
1_MACS_peak_1930_lociStitched	chr1(.):162038683-162041236	0.2092
1_MACS_peak_1931_lociStitched	chr1(.):162199114-162200500	0.3093
1_MACS_peak_1932_lociStitched	chr1(.):162392412-162393280	0.124
1_MACS_peak_1933_lociStitched	chr1(.):162413531-162415444	0.2683
1_MACS_peak_1934_lociStitched	chr1(.):162466901-162468606	0.2722
1_MACS_peak_1935_lociStitched	chr1(.):162530313-162532391	0.2984
1_MACS_peak_1936_lociStitched	chr1(.):162543305-162544536	0.1721
1_MACS_peak_1937_lociStitched	chr1(.):162557225-162558278	0.3233
1_MACS_peak_1938_lociStitched	chr1(.):162609382-162610402	0.2593
1_MACS_peak_1939_lociStitched	chr1(.):162759753-162761257	0.3845
1_MACS_peak_1940_lociStitched	chr1(.):162804574-162806099	0.306
1_MACS_peak_1941_lociStitched	chr1(.):162983352-162984568	0.2282
1_MACS_peak_1942_lociStitched	chr1(.):163290887-163292506	0.4724
1_MACS_peak_1943_lociStitched	chr1(.):164487562-164488578	0.2595
1_MACS_peak_1944_lociStitched	chr1(.):164527751-164529507	0.2411
1_MACS_peak_1945_lociStitched	chr1(.):164570932-164572460	0.2122
1_MACS_peak_1946_lociStitched	chr1(.):164636629-164637790	0.312
2_MACS_peak_1947_lociStitched	chr1(.):164685441-164691199	0.3106
1_MACS_peak_1949_lociStitched	chr1(.):164756162-164757134	0.2738
1_MACS_peak_1950_lociStitched	chr1(.):165098524-165099524	0.2238
1_MACS_peak_1951_lociStitched	chr1(.):165361471-165363014	0.3627
1_MACS_peak_1952_lociStitched	chr1(.):165566016-165568372	0.2753
1_MACS_peak_1953_lociStitched	chr1(.):165599201-165601760	0.2998
1_MACS_peak_1954_lociStitched	chr1(.):165666764-165668867	0.2999
1_MACS_peak_1955_lociStitched	chr1(.):165737463-165739089	0.4929
1_MACS_peak_1956_lociStitched	chr1(.):165754142-165755535	0.2949
1_MACS_peak_1957_lociStitched	chr1(.):165796365-165798801	0.2611
1_MACS_peak_1958_lociStitched	chr1(.):165811617-165812576	0.3601
1_MACS_peak_1959_lociStitched	chr1(.):165819392-165821352	0.2381
1_MACS_peak_1960_lociStitched	chr1(.):165840108-165841269	0.2459
1_MACS_peak_1961_lociStitched	chr1(.):166133939-166136911	0.1597
1_MACS_peak_1962_lociStitched	chr1(.):166458542-166460099	0.3391
2_MACS_peak_1963_lociStitched	chr1(.):166807852-166810060	0.1753
1_MACS_peak_1965_lociStitched	chr1(.):166844463-166846176	0.3179
1_MACS_peak_1966_lociStitched	chr1(.):166943995-166945622	0.1538
1_MACS_peak_1967_lociStitched	chr1(.):166968116-166969400	0.3908
1_MACS_peak_1968_lociStitched	chr1(.):167012827-167014002	0.4369
1_MACS_peak_1969_lociStitched	chr1(.):167028009-167029159	0.3066
1_MACS_peak_1970_lociStitched	chr1(.):167035605-167036614	0.249
1_MACS_peak_1971_lociStitched	chr1(.):167188753-167192228	0.2578
1_MACS_peak_1972_lociStitched	chr1(.):167245927-167247010	0.274
1_MACS_peak_1973_lociStitched	chr1(.):167399070-167400163	0.3606
1_MACS_peak_1974_lociStitched	chr1(.):167408155-167409374	0.1902
2_MACS_peak_1975_lociStitched	chr1(.):167419472-167425819	0.2224
1_MACS_peak_1977_lociStitched	chr1(.):167460575-167462290	0.2714
1_MACS_peak_1978_lociStitched	chr1(.):167468465-167469543	0.3661
1_MACS_peak_1979_lociStitched	chr1(.):167521693-167523615	0.2603
1_MACS_peak_1980_lociStitched	chr1(.):167532443-167534553	0.3896
1_MACS_peak_1981_lociStitched	chr1(.):167596448-167601644	0.3256
1_MACS_peak_1982_lociStitched	chr1(.):167637001-167637949	0.1273
2_MACS_peak_1983_lociStitched	chr1(.):167682334-167692158	0.2681
1_MACS_peak_1985_lociStitched	chr1(.):167721975-167723392	0.2825
1_MACS_peak_1986_lociStitched	chr1(.):167789113-167789919	0.185
1_MACS_peak_1987_lociStitched	chr1(.):167904149-167907128	0.4216
1_MACS_peak_1988_lociStitched	chr1(.):168104845-168106169	0.1828
1_MACS_peak_1989_lociStitched	chr1(.):168147514-168149123	0.3219
1_MACS_peak_1990_lociStitched	chr1(.):168194237-168196953	0.2324
1_MACS_peak_1991_lociStitched	chr1(.):168260293-168261390	0.222
1_MACS_peak_1992_lociStitched	chr1(.):168286275-168287362	0.2483
1_MACS_peak_1993_lociStitched	chr1(.):168688496-168689743	0.2834
1_MACS_peak_1994_lociStitched	chr1(.):169074500-169076733	0.1863
1_MACS_peak_1995_lociStitched	chr1(.):169084756-169086277	0.3164
1_MACS_peak_1996_lociStitched	chr1(.):169336370-169338212	0.4816
1_MACS_peak_1997_lociStitched	chr1(.):169454092-169456020	0.4741
1_MACS_peak_1998_lociStitched	chr1(.):169555323-169556232	0.2878
1_MACS_peak_1999_lociStitched	chr1(.):169661124-169662179	0.2229
1_MACS_peak_2000_lociStitched	chr1(.):169680338-169681711	0.3461
1_MACS_peak_2001_lociStitched	chr1(.):169763309-169764969	0.36
1_MACS_peak_2002_lociStitched	chr1(.):169862003-169864200	0.3784
2_MACS_peak_2003_lociStitched	chr1(.):169877440-169885809	0.2068
1_MACS_peak_2005_lociStitched	chr1(.):170043025-170044401	0.3875
1_MACS_peak_2006_lociStitched	chr1(.):170082029-170082930	0.1496
1_MACS_peak_2007_lociStitched	chr1(.):170499969-170502108	0.3135
1_MACS_peak_2008_lociStitched	chr1(.):170633244-170634194	0.1282
1_MACS_peak_2009_lociStitched	chr1(.):170822212-170823381	0.2429
1_MACS_peak_2010_lociStitched	chr1(.):170900671-170902450	0.3004
2_MACS_peak_2011_lociStitched	chr1(.):171220045-171227464	0.2603
1_MACS_peak_2013_lociStitched	chr1(.):171453920-171455929	0.4628
1_MACS_peak_2014_lociStitched	chr1(.):171624245-171625942	0.2224
1_MACS_peak_2015_lociStitched	chr1(.):171710374-171712265	0.4017
1_MACS_peak_2016_lociStitched	chr1(.):171749580-171751973	0.3501
1_MACS_peak_2017_lociStitched	chr1(.):171809852-171811763	0.3367
1_MACS_peak_2018_lociStitched	chr1(.):171877829-171878694	0.1988
1_MACS_peak_2019_lociStitched	chr1(.):172363056-172363857	0.356
2_MACS_peak_2020_lociStitched	chr1(.):172412456-172419958	0.2279
1_MACS_peak_2022_lociStitched	chr1(.):172501013-172503445	0.3485
1_MACS_peak_2023_lociStitched	chr1(.):172715138-172716152	0.379
1_MACS_peak_2024_lociStitched	chr1(.):172787201-172789345	0.359
1_MACS_peak_2025_lociStitched	chr1(.):172852165-172853613	0.2719
1_MACS_peak_2026_lociStitched	chr1(.):172863801-172864682	0.2563
1_MACS_peak_2027_lociStitched	chr1(.):172875705-172876860	0.3052
1_MACS_peak_2028_lociStitched	chr1(.):172988797-172990248	0.2467
1_MACS_peak_2029_lociStitched	chr1(.):173398270-173399712	0.2597
1_MACS_peak_2030_lociStitched	chr1(.):173445521-173447618	0.2637
1_MACS_peak_2031_lociStitched	chr1(.):173539311-173540449	0.3816
1_MACS_peak_2032_lociStitched	chr1(.):173683468-173684867	0.3759
1_MACS_peak_2033_lociStitched	chr1(.):173792859-173795158	0.2785
