REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
2_MACS_peak_15090_lociStitched	chr19	16448831	16454789	2	5644	18832.0464	880	1		KLF2	KLF2	KLF2	1.7746	880	1
1_MACS_peak_22396_lociStitched	chr3	151985687	151989781	1	4095	18816.024	881	1	MBNL1,LOC401093	MBNL1	LOC401093	LOC401093	1.2543	881	1
1_MACS_peak_17307_lociStitched	chr2	87536736	87543726	1	6991	18806.595	882	1			NCRNA00152	NCRNA00152	3.7422	882	1
1_MACS_peak_5473_lociStitched	chr11	66793919	66799617	1	5699	18800.551	883	1	SYT12	RHOD	SYT12	SYT12	1.0086	883	1
3_MACS_peak_31653_lociStitched	chr9	82182431	82188887	3	6037	18794.7072	884	1	TLE4		TLE4	TLE4	0.1619	884	1
1_MACS_peak_32368_lociStitched	chr9	132249864	132253397	1	3534	18780.3681	885	1			C9orf50	C9orf50	NONE	885	1
1_MACS_peak_31055_lociStitched	chr8	134579306	134585815	1	6510	18740.0619	886	1	ST3GAL1		ST3GAL1	ST3GAL1	0.5637	886	1
2_MACS_peak_27140_lociStitched	chr6	89789089	89793128	2	4039	18739.7483	887	1	PNRC1	SRSF12	PNRC1	PNRC1	1.3553	887	1
2_MACS_peak_450_lociStitched	chr1	24967722	24971075	2	3146	18731.8698	888	1	SRRM1		SRRM1	SRRM1	0.533	888	1
1_MACS_peak_10109_lociStitched	chr15	67425308	67428860	1	3553	18723.6576	889	1	SMAD3	SMAD3	SMAD3	SMAD3	0.5378	889	1
2_MACS_peak_30885_lociStitched	chr8	126161287	126168298	2	6731	18718.6689	890	1	NSMCE2		NSMCE2	NSMCE2	0.7267	890	1
2_MACS_peak_33640_lociStitched	chrX	153189400	153194807	2	5257	18703.8944	891	1	ARHGAP4	AVPR2,TMEM187,L1CAM,NAA10,RENBP,HCFC1	ARHGAP4	TMEM187	2.107	891	1
1_MACS_peak_3729_lociStitched	chr10	52381421	52386013	1	4593	18640.3056	892	1	SGMS1		SGMS1	SGMS1	0.1165	892	1
1_MACS_peak_16162_lociStitched	chr19	56328109	56334318	1	6210	18632.5881	893	1	NLRP11	NLRP4	NLRP4	NLRP4	0.1999	893	1
1_MACS_peak_14563_lociStitched	chr19	2426142	2428457	1	2316	18610.0535	894	1	TIMM13,LMNB2	TMPRSS9,GADD45B	TIMM13	TIMM13	1.616	894	1
1_MACS_peak_28166_lociStitched	chr7	7958308	7964533	1	6226	18607.77	895	1		GLCCI1	GLCCI1	GLCCI1	0.2704	895	1
2_MACS_peak_4257_lociStitched	chr10	104401195	104406816	2	5604	18604.9479	896	1	TRIM8		TRIM8	TRIM8	1.0375	896	1
1_MACS_peak_13862_lociStitched	chr18	709996	713247	1	3252	18587.2674	897	1	ENOSF1		ENOSF1	ENOSF1	0.9657	897	1
1_MACS_peak_32181_lociStitched	chr9	125025972	125028644	1	2673	18574.9424	898	1	MRRF,RBM18	MRRF,LHX6	RBM18	RBM18	0.5866	898	1
1_MACS_peak_32093_lociStitched	chr9	116171554	116174462	1	2909	18569.034	899	1	C9orf43,POLE3	RGS3,HDHD3,ALAD	C9orf43	HDHD3	0.9153	899	1
5_MACS_peak_27321_lociStitched	chr6	108878436	108887094	5	8575	18563.6178	900	1	FOXO3		FOXO3	FOXO3	0.2414	900	1
3_MACS_peak_23448_lociStitched	chr4	77117099	77123877	3	6679	18546.6414	901	1	SCARB2	FAM47E,NUP54	SCARB2	SCARB2	0.5174	901	1
3_MACS_peak_5385_lociStitched	chr11	65204978	65216943	3	11282	18537.3745	902	1	MIR612	NEAT1,MALAT1	MIR612	NEAT1	6.5435	902	1
1_MACS_peak_9711_lociStitched	chr15	41574727	41577457	1	2731	18535.608	903	1	LOC729082	NUSAP1,OIP5	LOC729082	LOC729082	0.8204	903	1
1_MACS_peak_29533_lociStitched	chr7	139908920	139915443	1	6524	18518.797	904	1		LOC100134229,JHDM1D	LOC100134229	LOC100134229	0.6455	904	1
1_MACS_peak_30743_lociStitched	chr8	105632421	105637940	1	5520	18516.245	905	1		LRP12	LRP12	LRP12	0.3474	905	1
1_MACS_peak_9744_lociStitched	chr15	42564525	42568716	1	4192	18512.0661	906	1	GANC,TMEM87A		GANC	GANC	0.2722	906	1
2_MACS_peak_363_lociStitched	chr1	22349792	22353619	2	3717	18493.2121	907	1	HSPC157	CELA3B,CELA3A,CDC42	HSPC157	HSPC157	1.2276	907	1
3_MACS_peak_32128_lociStitched	chr9	117348974	117355514	3	6397	18468.96	908	1	ATP6V1G1	C9orf91	ATP6V1G1	ATP6V1G1	0.9705	908	1
2_MACS_peak_24202_lociStitched	chr4	185301707	185308760	2	6687	18456.2904	909	1			IRF2	IRF2	NONE	909	1
1_MACS_peak_8588_lociStitched	chr14	35871379	35875395	1	4017	18448.2992	910	1	NFKBIA		NFKBIA	NFKBIA	1.6542	910	1
2_MACS_peak_14666_lociStitched	chr19	5621638	5624632	2	2972	18434.3574	911	1	SAFB,SAFB2		SAFB	SAFB	0.4255	911	1
2_MACS_peak_13629_lociStitched	chr17	74730264	74734612	2	4222	18420.302	912	1	MFSD11,SRSF2,MIR636	C17orf95,MXRA7,JMJD6	MIR636	C17orf95	2.3133	912	1
1_MACS_peak_5786_lociStitched	chr11	95521750	95525100	1	3351	18418.97	913	1	CEP57,FAM76B		CEP57	CEP57	0.3958	913	1
1_MACS_peak_3412_lociStitched	chr10	13340929	13345012	1	4084	18418.8213	914	1	PHYH	SEPHS1	PHYH	PHYH	0.6449	914	1
3_MACS_peak_20404_lociStitched	chr22	24794648	24800134	3	4648	18417.0506	915	1	SPECC1L	ADORA2A	ADORA2A	ADORA2A	2.6693	915	1
1_MACS_peak_25380_lociStitched	chr5	132385914	132389016	1	3103	18398.5824	916	1	HSPA4	ZCCHC10	HSPA4	HSPA4	0.3634	916	1
1_MACS_peak_10119_lociStitched	chr15	67853653	67858848	1	5196	18393.417	917	1	MAP2K5	C15orf61	MAP2K5	C15orf61	1.4784	917	1
3_MACS_peak_10232_lociStitched	chr15	73545280	73552796	3	7226	18392.4036	918	1	NEO1		HCN4	HCN4	NONE	918	1
2_MACS_peak_19920_lociStitched	chr21	36259722	36262997	2	3265	18391.4175	919	1	RUNX1		RUNX1	RUNX1	0.5502	919	1
1_MACS_peak_9831_lociStitched	chr15	48622527	48625473	1	2947	18374.202	920	1	DUT		DUT	DUT	0.9045	920	1
2_MACS_peak_13338_lociStitched	chr17	58514023	58518180	2	4112	18371.4458	921	1		C17orf64,USP32	C17orf64	C17orf64	0.2572	921	1
1_MACS_peak_32114_lociStitched	chr9	117145368	117149792	1	4425	18365.7936	922	1	AKNA		AKNA	AKNA	0.5756	922	1
1_MACS_peak_22184_lociStitched	chr3	128900997	128904022	1	3026	18361.4475	923	1	CNBP	ISY1	CNBP	CNBP	0.8903	923	1
4_MACS_peak_28799_lociStitched	chr7	74071085	74077479	4	5845	18360.371	924	1	GTF2I		GTF2I	GTF2I	0.2152	924	1
1_MACS_peak_13420_lociStitched	chr17	62969887	62973214	1	3328	18350.4012	925	1	AMZ2P1		AMZ2P1	AMZ2P1	1.4511	925	1
1_MACS_peak_13828_lociStitched	chr17	80405882	80409801	1	3920	18342.0957	926	1	C17orf62	HEXDC,NARF,C17orf101	C17orf62	C17orf62	1.1613	926	1
2_MACS_peak_22863_lociStitched	chr3	196252514	196256610	2	3693	18338.6112	927	1		FBXO45,RNF168,C3orf43,WDR53	C3orf43	C3orf43	1.7182	927	1
3_MACS_peak_33449_lociStitched	chrX	123092863	123097638	3	4527	18314.99	928	1	STAG2		STAG2	STAG2	0.1742	928	1
2_MACS_peak_25277_lociStitched	chr5	124268153	124273749	2	5322	18314.5888	929	1			ZNF608	ZNF608	0.4964	929	1
1_MACS_peak_16616_lociStitched	chr2	28834862	28839148	1	4287	18306.3632	930	1	PLB1		PLB1	PLB1	0.7215	930	1
1_MACS_peak_19518_lociStitched	chr20	48290833	48296574	1	5742	18297.7152	931	1	B4GALT5		B4GALT5	B4GALT5	0.6249	931	1
1_MACS_peak_999_lociStitched	chr1	52342268	52345771	1	3504	18295.1181	932	1	NRD1	MIR761	NRD1	NRD1	0.2965	932	1
1_MACS_peak_19122_lociStitched	chr20	29610907	29613237	1	2331	18292.131	933	1	FRG1B		FRG1B	FRG1B	0.721	933	1
1_MACS_peak_21882_lociStitched	chr3	98487851	98492237	1	4387	18282.6024	934	1	ST3GAL6		ST3GAL6	ST3GAL6	0.615	934	1
1_MACS_peak_10829_lociStitched	chr16	2800709	2804007	1	3299	18279.8246	935	1	SRRM2,LOC100128788	PRSS41,PRSS27,LOC100128788,TCEB2,PRSS33	SRRM2	TCEB2	0.9798	935	1
1_MACS_peak_13628_lociStitched	chr17	74720811	74724568	1	3758	18259.3957	936	1	C17orf95,JMJD6	MFSD11,MXRA7,MIR636,SRSF2	JMJD6	MIR636	2.0014	936	1
4_MACS_peak_28908_lociStitched	chr7	90337560	90345635	4	7801	18258.3825	937	1	CDK14		CDK14	CDK14	0.1788	937	1
1_MACS_peak_5347_lociStitched	chr11	64617959	64621502	1	3544	18235.821	938	1	EHD1	MAP4K2,MEN1,CDC42BPG,MIR192,MIR194-2	CDC42BPG	MIR192	0.1562	938	1
1_MACS_peak_28379_lociStitched	chr7	30026546	30030147	1	3602	18233.6635	939	1	SCRN1	PLEKHA8,FKBP14	SCRN1	FKBP14	0.8354	939	1
2_MACS_peak_5420_lociStitched	chr11	65624133	65629092	2	4938	18223.3332	940	1	MUS81,CFL1	SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1	CFL1	CCDC85B	1.4944	940	1
4_MACS_peak_25708_lociStitched	chr5	154133687	154139117	4	5227	18212.22	941	1	LARP1		LARP1	LARP1	0.2961	941	1
2_MACS_peak_10670_lociStitched	chr15	101458285	101464199	2	5915	18199.7436	942	1	LRRK1	ALDH1A3	LRRK1	ALDH1A3	0.4226	942	1
2_MACS_peak_16516_lociStitched	chr2	25093263	25097577	2	4184	18187.3926	943	1	ADCY3		ADCY3	ADCY3	0.4393	943	1
1_MACS_peak_11909_lociStitched	chr16	81829430	81833400	1	3971	18184.982	944	1	PLCG2		PLCG2	PLCG2	0.735	944	1
1_MACS_peak_19595_lociStitched	chr20	52530991	52535365	1	4375	18170.9082	945	1		SUMO1P1	SUMO1P1	SUMO1P1	0.3243	945	1
1_MACS_peak_29685_lociStitched	chr7	154995869	154999421	1	3553	18148.5888	946	1			INSIG1	INSIG1	NONE	946	1
2_MACS_peak_19870_lociStitched	chr21	34607104	34613063	2	5477	18124.2985	947	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	1.1292	947	1
1_MACS_peak_31243_lociStitched	chr9	3524978	3529136	1	4159	18118.485	948	1	RFX3		RFX3	RFX3	0.0943	948	1
1_MACS_peak_14912_lociStitched	chr19	12034099	12037169	1	3071	18096.422	949	1	ZNF700	ZNF69,ZNF763	ZNF700	ZNF700	0.6576	949	1
3_MACS_peak_21782_lociStitched	chr3	71826573	71835027	3	8436	18074.652	950	1	PROK2	GPR27,EIF4E3	PROK2	PROK2	0.8595	950	1
2_MACS_peak_18708_lociStitched	chr2	232534948	232540482	2	5183	18066.2964	951	1		PTMA,MIR1244-1	PTMA	PTMA	3.2831	951	1
1_MACS_peak_17082_lociStitched	chr2	69133827	69137198	1	3372	18061.818	952	1		BMP10,GKN2	BMP10	BMP10	0.0417	952	1
1_MACS_peak_10118_lociStitched	chr15	67833070	67836151	1	3082	18011.8341	953	1	MAP2K5	C15orf61	MAP2K5	C15orf61	1.4784	953	1
1_MACS_peak_384_lociStitched	chr1	23880328	23886682	1	6355	18005.3298	954	1	ID3	E2F2	ID3	ID3	1.7641	954	1
1_MACS_peak_1123_lociStitched	chr1	62901054	62904305	1	3252	17963.7256	955	1	USP1		USP1	USP1	0.773	955	1
2_MACS_peak_9521_lociStitched	chr15	23664941	23670903	2	5913	17958.1402	956	1			MKRN3	MKRN3	NONE	956	1
6_MACS_peak_4526_lociStitched	chr10	128143780	128153903	6	9380	17951.1159	957	1	C10orf90		C10orf90	C10orf90	1.0299	957	1
1_MACS_peak_19466_lociStitched	chr20	45177828	45184573	1	6746	17949.794	958	1	C20orf123	ZNF334	C20orf123	C20orf123	1.3836	958	1
1_MACS_peak_32554_lociStitched	chr9	139775619	139782252	1	6634	17947.5714	959	1	TRAF2	C9orf172,PHPT1,MAMDC4,EDF1	TRAF2	TRAF2	0.9177	959	1
3_MACS_peak_28443_lociStitched	chr7	35061178	35067029	3	5488	17937.9958	960	1	DPY19L1		DPY19L1	DPY19L1	0.375	960	1
1_MACS_peak_22673_lociStitched	chr3	183965716	183968497	1	2782	17937.7281	961	1	ECE2,ALG3	VWA5B2,MIR1224,ECE2,PSMD2,CAMK2N2	ALG3	ALG3	1.1692	961	1
1_MACS_peak_27116_lociStitched	chr6	86351180	86354668	1	3489	17937.04	962	1	SYNCRIP	SNX14,SYNCRIP,SNORD50A,SNORD50B,SNHG5	SYNCRIP	SNORD50A	1.1954	962	1
1_MACS_peak_20704_lociStitched	chr22	39348705	39352377	1	3673	17921.196	963	1		APOBEC3A,APOBEC3B	APOBEC3A	APOBEC3A	0.9045	963	1
2_MACS_peak_9169_lociStitched	chr14	91788248	91792589	2	4253	17919.2139	964	1	CCDC88C		GPR68	GPR68	NONE	964	1
1_MACS_peak_1234_lociStitched	chr1	78442483	78446430	1	3948	17915.0383	965	1	FUBP1	DNAJB4	FUBP1	FUBP1	0.4943	965	1
1_MACS_peak_18695_lociStitched	chr2	232327953	232330518	1	2566	17911.6515	966	1	NCL	SNORA75,SNORD20,SNORD82,C2orf52	NCL	SNORD82	1.8037	966	1
2_MACS_peak_28498_lociStitched	chr7	39660865	39664325	2	3257	17894.774	967	1	RALA	LOC646999	RALA	RALA	0.2641	967	1
2_MACS_peak_29524_lociStitched	chr7	139613847	139618728	2	4509	17891.7936	968	1	TBXAS1		TBXAS1	TBXAS1	0.2598	968	1
2_MACS_peak_19255_lociStitched	chr20	34328655	34331654	2	2875	17880.038	969	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.56	969	1
2_MACS_peak_2191_lociStitched	chr1	167904182	167907433	2	3233	17879.5247	970	1	DCAF6,BRP44	ADCY10	DCAF6	DCAF6	0.1807	970	1
4_MACS_peak_7348_lociStitched	chr12	111105365	111112797	4	7044	17876.1896	971	1	HVCN1		HVCN1	HVCN1	0.7555	971	1
1_MACS_peak_13787_lociStitched	chr17	79827870	79830878	1	3009	17873.536	972	1	ARHGDIA	ANAPC11,NPB,FAM195B,DYSFIP1,P4HB,THOC4,PCYT2,SIRT7	ARHGDIA	DYSFIP1	1.4945	972	1
3_MACS_peak_21024_lociStitched	chr3	4870076	4877603	3	7317	17817.1617	973	1	ITPR1		EGOT	EGOT	NONE	973	1
2_MACS_peak_8345_lociStitched	chr13	115043667	115048540	2	4392	17817.1499	974	1	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.6333	974	1
3_MACS_peak_5620_lociStitched	chr11	72861506	72867461	3	5578	17802.4725	975	1		FCHSD2	FCHSD2	FCHSD2	0.116	975	1
1_MACS_peak_26048_lociStitched	chr5	180256872	180260807	1	3936	17796.431	976	1	LOC729678	MGAT1,ZFP62	LOC729678	LOC729678	1.2283	976	1
2_MACS_peak_19986_lociStitched	chr21	38737680	38741650	2	3868	17753.046	977	1	DYRK1A	DYRK1A	DYRK1A	DYRK1A	0.214	977	1
2_MACS_peak_30789_lociStitched	chr8	118341303	118346624	2	5314	17749.7918	978	1			MED30	MED30	NONE	978	1
1_MACS_peak_16758_lociStitched	chr2	38976539	38979303	1	2765	17729.4016	979	1	SRSF7	GEMIN6	SRSF7	SRSF7	1.142	979	1
4_MACS_peak_13928_lociStitched	chr18	9135168	9142537	4	7189	17723.9188	980	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.6501	980	1
1_MACS_peak_21412_lociStitched	chr3	45592607	45597980	1	5374	17712.0945	981	1		LIMD1	LIMD1	LIMD1	0.8718	981	1
3_MACS_peak_14830_lociStitched	chr19	10352443	10358165	3	5673	17704.4402	982	1		MIR4322,MRPL4,ICAM1,ICAM4,ICAM5,DNMT1,S1PR2	MRPL4	S1PR2	2.566	982	1
3_MACS_peak_24090_lociStitched	chr4	159996018	160001708	3	5052	17697.607	983	1		C4orf45,MIR3688	C4orf45	C4orf45	0.1404	983	1
2_MACS_peak_26381_lociStitched	chr6	26194948	26201038	2	6008	17695.104	984	1	HIST1H2BF,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H3D	HIST1H4E	1.7099	984	1
1_MACS_peak_14710_lociStitched	chr19	6599773	6604203	1	4431	17682.788	985	1		CD70	CD70	CD70	3.8034	985	1
2_MACS_peak_30951_lociStitched	chr8	128806204	128809647	2	3417	17659.147	986	1	PVT1,MIR1204		MIR1204	MIR1204	1.8639	986	1
