#U266 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/U266.H3K27ac_ROSE/U266_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by U266.jin.bam
#Using cutoff of 17655.7392 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_13994_lociStitched	chr18	13725296	13727889	1	2594	8812.5698	4192	0
1_MACS_peak_8605_lociStitched	chr14	39643173	39645571	1	2399	10426.9836	4193	0
1_MACS_peak_4241_lociStitched	chr10	103891808	103894267	1	2460	9960.1795	4194	0
1_MACS_peak_17070_lociStitched	chr2	68960601	68963381	1	2781	6718.704	4195	0
1_MACS_peak_24881_lociStitched	chr5	72860122	72862492	1	2371	10613.334	4196	0
1_MACS_peak_2707_lociStitched	chr1	212207715	212210355	1	2641	8328.936	4197	0
2_MACS_peak_23323_lociStitched	chr4	52708470	52711413	2	2876	5283.8622	4198	0
3_MACS_peak_32381_lociStitched	chr9	132749103	132752280	3	2967	3277.0755	4199	0
1_MACS_peak_26269_lociStitched	chr6	16129234	16132086	1	2853	5646.3896	4200	0
1_MACS_peak_6523_lociStitched	chr12	39168381	39171195	1	2815	6222.8796	4201	0
1_MACS_peak_23845_lociStitched	chr4	128702725	128705137	1	2413	10288.6272	4202	0
1_MACS_peak_22173_lociStitched	chr3	128597135	128599349	1	2215	11623.7214	4203	0
1_MACS_peak_13171_lociStitched	chr17	48157150	48159683	1	2534	9300.9227	4204	0
1_MACS_peak_30977_lociStitched	chr8	130982954	130985723	1	2770	6815.3397	4205	0
3_MACS_peak_13686_lociStitched	chr17	76343546	76346863	3	2969	3152.1451	4206	0
1_MACS_peak_29494_lociStitched	chr7	137368889	137371611	1	2723	7394.8574	4207	0
2_MACS_peak_33753_lociStitched	chrY	2802126	2804728	2	2602	8670.1242	4208	0
1_MACS_peak_28599_lociStitched	chr7	47360146	47362919	1	2774	6750.0366	4209	0
2_MACS_peak_14075_lociStitched	chr18	32556535	32559483	2	2908	4587.088	4210	0
2_MACS_peak_7303_lociStitched	chr12	109529530	109532283	2	2700	7626.0853	4211	0
1_MACS_peak_10867_lociStitched	chr16	3313068	3315494	1	2427	10142.3782	4212	0
3_MACS_peak_30926_lociStitched	chr8	127781592	127784439	3	2728	7295.7222	4213	0
2_MACS_peak_2845_lociStitched	chr1	225614406	225617133	2	2708	7529.247	4214	0
1_MACS_peak_19966_lociStitched	chr21	37691758	37694510	1	2753	6976.0448	4215	0
1_MACS_peak_2547_lociStitched	chr1	204474917	204477558	1	2642	8232.5252	4216	0
1_MACS_peak_23968_lociStitched	chr4	146539408	146541513	1	2106	12208.3685	4217	0
1_MACS_peak_1953_lociStitched	chr1	156022712	156025420	1	2709	7494.9316	4218	0
1_MACS_peak_23773_lociStitched	chr4	119679997	119682914	1	2918	4308.7007	4219	0
2_MACS_peak_30170_lociStitched	chr8	38625988	38628839	2	2811	6167.2832	4220	0
1_MACS_peak_20276_lociStitched	chr22	21355161	21357545	1	2385	10427.616	4221	0
2_MACS_peak_20019_lociStitched	chr21	43437925	43440798	2	2873	5159.3334	4222	0
2_MACS_peak_20769_lociStitched	chr22	41486828	41489503	2	2561	8981.045	4223	0
1_MACS_peak_30348_lociStitched	chr8	67024757	67027031	1	2275	11170.7976	4224	0
1_MACS_peak_9074_lociStitched	chr14	81395977	81398700	1	2724	7272.8607	4225	0
1_MACS_peak_3942_lociStitched	chr10	79560223	79562981	1	2759	6834.0482	4226	0
1_MACS_peak_22080_lociStitched	chr3	121795231	121798065	1	2835	5730.348	4227	0
2_MACS_peak_3796_lociStitched	chr10	70660144	70662293	2	2145	11943.0675	4228	0
1_MACS_peak_653_lociStitched	chr1	32687250	32689690	1	2441	9961.056	4229	0
1_MACS_peak_31106_lociStitched	chr8	141606094	141608852	1	2759	6807.8472	4230	0
1_MACS_peak_28767_lociStitched	chr7	72935277	72937796	1	2520	9304.6822	4231	0
2_MACS_peak_4013_lociStitched	chr10	88245499	88248364	2	2805	6166.626	4232	0
1_MACS_peak_29497_lociStitched	chr7	137664871	137667731	1	2861	5280.418	4233	0
1_MACS_peak_831_lociStitched	chr1	41444623	41447001	1	2379	10413.7376	4234	0
1_MACS_peak_4221_lociStitched	chr10	102756598	102759489	1	2892	4684.8655	4235	0
1_MACS_peak_11342_lociStitched	chr16	30203598	30206215	1	2618	8374.4	4236	0
2_MACS_peak_47_lociStitched	chr1	1820936	1823715	2	2630	8252.7963	4237	0
1_MACS_peak_6862_lociStitched	chr12	58164590	58167045	1	2456	9814.108	4238	0
1_MACS_peak_16231_lociStitched	chr19	58738962	58741284	1	2323	10793.1204	4239	0
2_MACS_peak_20795_lociStitched	chr22	42252170	42255079	2	2852	5381.65	4240	0
1_MACS_peak_29087_lociStitched	chr7	100471600	100473837	1	2238	11348.301	4241	0
2_MACS_peak_20191_lociStitched	chr22	17737491	17740224	2	2724	7189.9764	4242	0
1_MACS_peak_14906_lociStitched	chr19	11877142	11879191	1	2050	12431.6928	4243	0
1_MACS_peak_5776_lociStitched	chr11	93516569	93519111	1	2543	9061.9758	4244	0
3_MACS_peak_22772_lociStitched	chr3	192534894	192538057	3	2938	3567.5477	4245	0
1_MACS_peak_24596_lociStitched	chr5	36240842	36243255	1	2414	10116.9851	4246	0
3_MACS_peak_20173_lociStitched	chr22	17022546	17025454	3	2797	6206.5444	4247	0
1_MACS_peak_4876_lociStitched	chr11	17098047	17100387	1	2341	10638.108	4248	0
1_MACS_peak_14454_lociStitched	chr19	506247	508357	1	2111	12076.163	4249	0
1_MACS_peak_28934_lociStitched	chr7	91762609	91764963	1	2355	10533.4438	4250	0
1_MACS_peak_9648_lociStitched	chr15	38745701	38747984	1	2284	11021.1825	4251	0
1_MACS_peak_12582_lociStitched	chr17	27046074	27048704	1	2631	8180.878	4252	0
1_MACS_peak_10515_lociStitched	chr15	89672171	89674942	1	2772	6519.6088	4253	0
1_MACS_peak_32298_lociStitched	chr9	130698261	130700845	1	2585	8629.5264	4254	0
1_MACS_peak_9883_lociStitched	chr15	52394360	52397211	1	2852	5285.754	4255	0
1_MACS_peak_32674_lociStitched	chrX	9319297	9322133	1	2837	5529.6328	4256	0
1_MACS_peak_13620_lociStitched	chr17	74488034	74490689	1	2656	7892.5185	4257	0
1_MACS_peak_16357_lociStitched	chr2	9562466	9564796	1	2331	10680.953	4258	0
1_MACS_peak_12554_lociStitched	chr17	25658401	25661058	1	2658	7867.9084	4259	0
1_MACS_peak_4338_lociStitched	chr10	111984983	111987817	1	2835	5551.806	4260	0
1_MACS_peak_11947_lociStitched	chr16	84537384	84540128	1	2745	6842.9872	4261	0
3_MACS_peak_29576_lociStitched	chr7	143531583	143534564	3	2842	5428.401	4262	0
2_MACS_peak_4262_lociStitched	chr10	104472749	104475574	2	2706	7319.8575	4263	0
1_MACS_peak_3630_lociStitched	chr10	38644041	38646659	1	2619	8269.4766	4264	0
2_MACS_peak_27929_lociStitched	chr6	160393615	160396708	2	2872	4895.9097	4265	0
1_MACS_peak_2732_lociStitched	chr1	212768628	212771450	1	2823	5723.8626	4266	0
2_MACS_peak_27366_lociStitched	chr6	112163158	112166404	2	2939	3369.6726	4267	0
1_MACS_peak_13074_lociStitched	chr17	44437584	44439903	1	2320	10742.7675	4268	0
1_MACS_peak_17669_lociStitched	chr2	113340901	113343335	1	2435	9894.9402	4269	0
2_MACS_peak_30175_lociStitched	chr8	38757143	38760102	2	2889	4534.6675	4270	0
2_MACS_peak_14979_lociStitched	chr19	13226901	13229984	2	2881	4688.0098	4271	0
1_MACS_peak_27534_lociStitched	chr6	134400076	134402999	1	2924	3738.2247	4272	0
1_MACS_peak_16247_lociStitched	chr19	58985734	58988447	1	2714	7195.6899	4273	0
4_MACS_peak_28888_lociStitched	chr7	86607271	86610545	4	2906	4129.8236	4274	0
1_MACS_peak_33612_lociStitched	chrX	151881701	151884481	1	2781	6292.53	4275	0
2_MACS_peak_17047_lociStitched	chr2	66660238	66663090	2	2827	5599.0464	4276	0
2_MACS_peak_9236_lociStitched	chr14	94436444	94439401	2	2903	4160.499	4277	0
3_MACS_peak_6723_lociStitched	chr12	53772345	53775325	3	2621	8187.55	4278	0
1_MACS_peak_2296_lociStitched	chr1	179922596	179925012	1	2417	9991.8512	4279	0
3_MACS_peak_2003_lociStitched	chr1	157463432	157466747	3	2909	3977.6685	4280	0
1_MACS_peak_10296_lociStitched	chr15	75421591	75424346	1	2756	6588.858	4281	0
1_MACS_peak_13045_lociStitched	chr17	43323807	43326524	1	2718	7063.6566	4282	0
2_MACS_peak_5575_lociStitched	chr11	70501357	70504280	2	2919	3696.7181	4283	0
2_MACS_peak_21035_lociStitched	chr3	5046522	5049722	2	2819	5649.92	4284	0
1_MACS_peak_7467_lociStitched	chr12	120569178	120571962	1	2785	6162.1056	4285	0
2_MACS_peak_9123_lociStitched	chr14	90232902	90235810	2	2770	6365.612	4286	0
1_MACS_peak_2132_lociStitched	chr1	162759311	162761777	1	2467	9545.6394	4287	0
2_MACS_peak_6092_lociStitched	chr11	128479106	128481925	2	2819	5624.7507	4288	0
1_MACS_peak_20607_lociStitched	chr22	37550012	37552782	1	2771	6326.403	4289	0
2_MACS_peak_8455_lociStitched	chr14	23789260	23791908	2	2428	9846.0584	4290	0
2_MACS_peak_1137_lociStitched	chr1	65347060	65349976	2	2861	4871.7612	4291	0
1_MACS_peak_8714_lociStitched	chr14	55563947	55566821	1	2875	4599.2622	4292	0
1_MACS_peak_2478_lociStitched	chr1	201139079	201141689	1	2611	8201.925	4293	0
1_MACS_peak_22506_lociStitched	chr3	164620660	164623543	1	2884	4383.8898	4294	0
1_MACS_peak_1799_lociStitched	chr1	150600852	150603114	1	2263	11017.5234	4295	0
1_MACS_peak_3915_lociStitched	chr10	75935431	75937690	1	2260	11033.1819	4296	0
1_MACS_peak_16468_lociStitched	chr2	20628174	20630982	1	2809	5723.5464	4297	0
2_MACS_peak_12670_lociStitched	chr17	30849463	30852473	2	2879	4474.365	4298	0
1_MACS_peak_29362_lociStitched	chr7	128693660	128695925	1	2266	10988.874	4299	0
1_MACS_peak_18188_lociStitched	chr2	182321022	182323548	1	2527	8987.0028	4300	0
3_MACS_peak_8083_lociStitched	chr13	74288625	74291595	3	2838	5236.704	4301	0
4_MACS_peak_7890_lociStitched	chr13	38405890	38409450	4	2932	3163.416	4302	0
2_MACS_peak_13079_lociStitched	chr17	44655627	44657992	2	2355	10360.592	4303	0
2_MACS_peak_21503_lociStitched	chr3	48512980	48515376	2	2385	10125.496	4304	0
1_MACS_peak_19616_lociStitched	chr20	54966471	54969037	1	2567	8585.3228	4305	0
1_MACS_peak_16503_lociStitched	chr2	24305694	24308195	1	2502	9173.4179	4306	0
1_MACS_peak_26182_lociStitched	chr6	7388818	7391350	1	2533	8896.9416	4307	0
2_MACS_peak_22671_lociStitched	chr3	183902747	183905136	2	2334	10492.9658	4308	0
1_MACS_peak_19902_lociStitched	chr21	35389366	35392215	1	2850	4951.8469	4309	0
2_MACS_peak_2119_lociStitched	chr1	162234459	162237350	2	2729	6787.7789	4310	0
2_MACS_peak_17572_lociStitched	chr2	111504739	111507687	2	2797	5822.8896	4311	0
1_MACS_peak_32991_lociStitched	chrX	46486934	46489713	1	2780	6077.1172	4312	0
1_MACS_peak_17786_lociStitched	chr2	132249051	132251572	1	2522	8978.7936	4313	0
1_MACS_peak_27465_lociStitched	chr6	126101401	126103381	1	1981	12585.672	4314	0
1_MACS_peak_21713_lociStitched	chr3	63896925	63899504	1	2580	8418.8876	4315	0
2_MACS_peak_17180_lociStitched	chr2	74683777	74686395	2	2471	9402.547	4316	0
1_MACS_peak_17290_lociStitched	chr2	87301847	87304571	1	2725	6789.8424	4317	0
1_MACS_peak_19383_lociStitched	chr20	42586896	42589684	1	2789	5897.1776	4318	0
2_MACS_peak_24586_lociStitched	chr5	34914365	34917019	2	2654	7631.3116	4319	0
2_MACS_peak_26840_lociStitched	chr6	44223904	44227126	2	2809	5574.3822	4320	0
2_MACS_peak_23154_lociStitched	chr4	16226458	16229312	2	2815	5470.5472	4321	0
2_MACS_peak_11414_lociStitched	chr16	31887340	31890187	2	2839	5056.272	4322	0
3_MACS_peak_5298_lociStitched	chr11	63330053	63333043	3	2852	4814.498	4323	0
1_MACS_peak_12056_lociStitched	chr16	89626023	89628323	1	2301	10670.16	4324	0
1_MACS_peak_7260_lociStitched	chr12	107486067	107488365	1	2299	10682.0232	4325	0
2_MACS_peak_7787_lociStitched	chr13	27824622	27827235	2	2570	8477.6172	4326	0
1_MACS_peak_1710_lociStitched	chr1	146642990	146645626	1	2637	7791.2252	4327	0
1_MACS_peak_18355_lociStitched	chr2	201827244	201829882	1	2639	7769.4376	4328	0
2_MACS_peak_7852_lociStitched	chr13	31735077	31737931	2	2810	5529.9104	4329	0
1_MACS_peak_10287_lociStitched	chr15	75357694	75360539	1	2846	4905.349	4330	0
1_MACS_peak_16551_lociStitched	chr2	26290278	26293047	1	2770	6136.3809	4331	0
2_MACS_peak_20105_lociStitched	chr21	45431255	45433587	2	2307	10616.43	4332	0
2_MACS_peak_18344_lociStitched	chr2	201335549	201338467	2	2889	4000.578	4333	0
1_MACS_peak_25013_lociStitched	chr5	89286325	89289149	1	2825	5258.5704	4334	0
3_MACS_peak_13743_lociStitched	chr17	78232248	78235568	3	2751	6387.68	4335	0
1_MACS_peak_10925_lociStitched	chr16	4896262	4898710	1	2449	9535.4496	4336	0
1_MACS_peak_6865_lociStitched	chr12	58238567	58241289	1	2723	6753.8264	4337	0
3_MACS_peak_24072_lociStitched	chr4	159746413	159749388	3	2883	4111.1525	4338	0
1_MACS_peak_16512_lociStitched	chr2	25015293	25017377	1	2085	11983.2084	4339	0
2_MACS_peak_26456_lociStitched	chr6	27797272	27799907	2	2611	8038.5945	4340	0
1_MACS_peak_9848_lociStitched	chr15	50977769	50979921	1	2153	11585.5072	4341	0
2_MACS_peak_5727_lociStitched	chr11	82781794	82784355	2	2538	8742.7418	4342	0
1_MACS_peak_23923_lociStitched	chr4	141228573	141231272	1	2700	7020.099	4343	0
1_MACS_peak_15977_lociStitched	chr19	50860351	50862657	1	2307	10588.9214	4344	0
1_MACS_peak_32312_lociStitched	chr9	130842916	130845686	1	2771	6064.361	4345	0
2_MACS_peak_32826_lociStitched	chrX	23684817	23687549	2	2719	6770.1692	4346	0
1_MACS_peak_12293_lociStitched	chr17	7588448	7590905	1	2458	9434.88	4347	0
2_MACS_peak_2786_lociStitched	chr1	221926432	221929358	2	2810	5452.601	4348	0
1_MACS_peak_22183_lociStitched	chr3	128879162	128881699	1	2538	8730.3244	4349	0
1_MACS_peak_17110_lociStitched	chr2	70334863	70337314	1	2452	9481.9386	4350	0
1_MACS_peak_28187_lociStitched	chr7	12249901	12252127	1	2227	11108.4078	4351	0
1_MACS_peak_31409_lociStitched	chr9	33263215	33265856	1	2642	7668.1435	4352	0
2_MACS_peak_21245_lociStitched	chr3	23985966	23988562	2	2506	9004.226	4353	0
1_MACS_peak_30695_lociStitched	chr8	103423425	103425940	1	2516	8894.046	4354	0
1_MACS_peak_20741_lociStitched	chr22	39859929	39862670	1	2742	6409.5544	4355	0
1_MACS_peak_25378_lociStitched	chr5	132298036	132300346	1	2311	10518.123	4356	0
1_MACS_peak_26081_lociStitched	chr6	345539	348212	1	2674	7264.9467	4357	0
3_MACS_peak_30156_lociStitched	chr8	37755996	37758933	3	2707	6860.2446	4358	0
1_MACS_peak_11363_lociStitched	chr16	30545142	30547714	1	2573	8343.568	4359	0
2_MACS_peak_4663_lociStitched	chr11	2420380	2423033	2	2427	9639.4102	4360	0
1_MACS_peak_13981_lociStitched	chr18	12701779	12703959	1	2181	11360.416	4361	0
2_MACS_peak_13668_lociStitched	chr17	76149417	76152365	2	2904	3392.8532	4362	0
2_MACS_peak_6799_lociStitched	chr12	56693124	56696169	2	2647	7542.7695	4363	0
1_MACS_peak_22535_lociStitched	chr3	169897984	169900028	1	2045	12129.3004	4364	0
2_MACS_peak_30764_lociStitched	chr8	110550985	110553554	2	2474	9217.0582	4365	0
1_MACS_peak_21154_lociStitched	chr3	14218818	14221127	1	2310	10485.169	4366	0
1_MACS_peak_5009_lociStitched	chr11	33060289	33062796	1	2508	8912.8864	4367	0
1_MACS_peak_6320_lociStitched	chr12	11801272	11804046	1	2775	5860.6298	4368	0
2_MACS_peak_22181_lociStitched	chr3	128838287	128841123	2	2786	5689.2996	4369	0
2_MACS_peak_19747_lociStitched	chr20	62494726	62497432	2	2694	6961.7262	4370	0
1_MACS_peak_13927_lociStitched	chr18	9101822	9104527	1	2706	6807.1325	4371	0
1_MACS_peak_32215_lociStitched	chr9	126963602	126966073	1	2472	9220.0423	4372	0
1_MACS_peak_28222_lociStitched	chr7	20276880	20279766	1	2887	3724.9602	4373	0
1_MACS_peak_19877_lociStitched	chr21	34702797	34705548	1	2752	6176.2701	4374	0
1_MACS_peak_921_lociStitched	chr1	45768576	45771003	1	2428	9577.9128	4375	0
1_MACS_peak_31838_lociStitched	chr9	98255665	98258283	1	2619	7805.3052	4376	0
2_MACS_peak_22630_lociStitched	chr3	182399692	182402376	2	2508	8892.092	4377	0
1_MACS_peak_9601_lociStitched	chr15	32906005	32908697	1	2693	6948.8596	4378	0
1_MACS_peak_22348_lociStitched	chr3	144012477	144015354	1	2878	3910.7061	4379	0
1_MACS_peak_11847_lociStitched	chr16	75598379	75601085	1	2707	6750.9288	4380	0
2_MACS_peak_17067_lociStitched	chr2	68947168	68949951	2	2653	7401.9451	4381	0
1_MACS_peak_30373_lociStitched	chr8	67836245	67838646	1	2402	9763.6665	4382	0
2_MACS_peak_16879_lociStitched	chr2	47752200	47755232	2	2866	4145.3504	4383	0
1_MACS_peak_28831_lociStitched	chr7	74986989	74989284	1	2296	10545.2955	4384	0
1_MACS_peak_32142_lociStitched	chr9	117797077	117799792	1	2716	6620.5275	4385	0
1_MACS_peak_16131_lociStitched	chr19	55790597	55793222	1	2626	7693.0875	4386	0
1_MACS_peak_28559_lociStitched	chr7	44620751	44623035	1	2285	10616.032	4387	0
2_MACS_peak_6150_lociStitched	chr12	859923	863126	2	2877	3870.8255	4388	0
1_MACS_peak_10527_lociStitched	chr15	90303661	90305965	1	2305	10466.1504	4389	0
2_MACS_peak_15730_lociStitched	chr19	45926311	45928989	2	2658	7315.7604	4390	0
1_MACS_peak_613_lociStitched	chr1	28968818	28971354	1	2537	8576.752	4391	0
2_MACS_peak_15926_lociStitched	chr19	49990166	49992821	2	2621	7726.8465	4392	0
1_MACS_peak_20535_lociStitched	chr22	32869732	32872405	1	2674	7121.6739	4393	0
1_MACS_peak_7868_lociStitched	chr13	33111443	33114052	1	2610	7826.2173	4394	0
1_MACS_peak_7553_lociStitched	chr12	122983605	122986070	1	2466	9197.1615	4395	0
1_MACS_peak_1197_lociStitched	chr1	70819166	70821452	1	2287	10571.3784	4396	0
2_MACS_peak_31039_lociStitched	chr8	134300202	134303388	2	2854	4303.0116	4397	0
1_MACS_peak_21477_lociStitched	chr3	47421045	47423160	1	2116	11650.9005	4398	0
2_MACS_peak_288_lociStitched	chr1	16562782	16565498	2	2681	7005.6504	4399	0
1_MACS_peak_18073_lociStitched	chr2	172289361	172291847	1	2487	8993.3536	4400	0
1_MACS_peak_468_lociStitched	chr1	25557837	25560332	1	2496	8907.649	4401	0
1_MACS_peak_29914_lociStitched	chr8	17940556	17943111	1	2556	8342.3305	4402	0
1_MACS_peak_6484_lociStitched	chr12	32111294	32113965	1	2672	7071.2054	4403	0
2_MACS_peak_28527_lociStitched	chr7	43609910	43613124	2	2870	3856.4786	4404	0
3_MACS_peak_109_lociStitched	chr1	6843564	6846472	3	2477	9055.8028	4405	0
1_MACS_peak_30799_lociStitched	chr8	118532079	118534336	1	2258	10726.6182	4406	0
2_MACS_peak_3127_lociStitched	chr1	240737729	240740559	2	2817	4934.105	4407	0
1_MACS_peak_2342_lociStitched	chr1	184355434	184358122	1	2689	6843.9168	4408	0
1_MACS_peak_3419_lociStitched	chr10	13783331	13786214	1	2884	3478.0512	4409	0
1_MACS_peak_9742_lociStitched	chr15	42357042	42359907	1	2866	3922.758	4410	0
3_MACS_peak_26664_lociStitched	chr6	34204062	34206826	3	2628	7561.7512	4411	0
1_MACS_peak_31788_lociStitched	chr9	95086887	95088991	1	2105	11673.8336	4412	0
3_MACS_peak_27329_lociStitched	chr6	109053735	109056855	3	2863	3987.36	4413	0
2_MACS_peak_30287_lociStitched	chr8	61703847	61706748	2	2738	6175.0686	4414	0
1_MACS_peak_21022_lociStitched	chr3	4532954	4535624	1	2671	7047.198	4415	0
1_MACS_peak_17281_lociStitched	chr2	86789392	86791525	1	2134	11488.338	4416	0
1_MACS_peak_17415_lociStitched	chr2	96906659	96909253	1	2595	7888.354	4417	0
1_MACS_peak_30856_lociStitched	chr8	124285418	124288164	1	2747	6015.9368	4418	0
1_MACS_peak_32505_lociStitched	chr9	138557272	138560027	1	2756	5874.762	4419	0
1_MACS_peak_5264_lociStitched	chr11	62378552	62381333	1	2782	5464.3869	4420	0
4_MACS_peak_7755_lociStitched	chr13	25495266	25498518	4	2802	5125.8024	4421	0
1_MACS_peak_10332_lociStitched	chr15	77351575	77354373	1	2799	5172.6626	4422	0
1_MACS_peak_16566_lociStitched	chr2	27272637	27275255	1	2619	7607.6462	4423	0
1_MACS_peak_16428_lociStitched	chr2	16893284	16896072	1	2789	5299.988	4424	0
1_MACS_peak_15031_lociStitched	chr19	14237261	14240037	1	2777	5497.3128	4425	0
1_MACS_peak_27674_lociStitched	chr6	141803603	141806271	1	2669	6982.9564	4426	0
1_MACS_peak_25497_lociStitched	chr5	139486426	139488945	1	2520	8571.4013	4427	0
1_MACS_peak_10103_lociStitched	chr15	67376958	67379756	1	2799	5095.7176	4428	0
2_MACS_peak_23144_lociStitched	chr4	14909839	14913011	2	2865	3739.1536	4429	0
1_MACS_peak_14257_lociStitched	chr18	51789133	51791766	1	2634	7379.2458	4430	0
1_MACS_peak_16736_lociStitched	chr2	38603003	38605306	1	2304	10319.5127	4431	0
2_MACS_peak_19464_lociStitched	chr20	45172561	45175299	2	2623	7484.323	4432	0
2_MACS_peak_3202_lociStitched	chr1	249199602	249201936	2	2286	10432.5132	4433	0
3_MACS_peak_26138_lociStitched	chr6	4775349	4778444	3	2745	5917.64	4434	0
1_MACS_peak_21068_lociStitched	chr3	9403826	9405958	1	2133	11420.2712	4435	0
1_MACS_peak_32346_lociStitched	chr9	131642977	131645550	1	2574	7993.7964	4436	0
2_MACS_peak_6222_lociStitched	chr12	6720989	6723949	2	2768	5541.12	4437	0
2_MACS_peak_7334_lociStitched	chr12	110905329	110907709	2	2374	9758.238	4438	0
1_MACS_peak_17743_lociStitched	chr2	128282921	128285246	1	2326	10114.68	4439	0
2_MACS_peak_5836_lociStitched	chr11	107734019	107736857	2	2818	4621.3992	4440	0
1_MACS_peak_16626_lociStitched	chr2	29116694	29118907	1	2214	10880.8784	4441	0
1_MACS_peak_1526_lociStitched	chr1	115123321	115125559	1	2239	10712.8584	4442	0
2_MACS_peak_27971_lociStitched	chr6	166794630	166797565	2	2797	4983.3365	4443	0
1_MACS_peak_14586_lociStitched	chr19	2774541	2777210	1	2670	6856.9279	4444	0
1_MACS_peak_13564_lociStitched	chr17	73399962	73402698	1	2737	5948.3376	4445	0
1_MACS_peak_18661_lociStitched	chr2	230785622	230788229	1	2608	7577.2455	4446	0
1_MACS_peak_1926_lociStitched	chr1	155196079	155198388	1	2310	10207.8581	4447	0
1_MACS_peak_11739_lociStitched	chr16	69867172	69869981	1	2810	4721.929	4448	0
1_MACS_peak_19158_lociStitched	chr20	31096127	31098879	1	2753	5682.3296	4449	0
1_MACS_peak_19459_lociStitched	chr20	44977701	44980349	1	2649	7084.4592	4450	0
2_MACS_peak_745_lociStitched	chr1	38465387	38468231	2	2749	5736.9168	4451	0
1_MACS_peak_4440_lociStitched	chr10	121355007	121357559	1	2553	8131.1824	4452	0
1_MACS_peak_19940_lociStitched	chr21	36605972	36608648	1	2677	6732.0132	4453	0
1_MACS_peak_15391_lociStitched	chr19	36035561	36038086	1	2526	8389.06	4454	0
2_MACS_peak_17612_lociStitched	chr2	112094808	112097634	2	2825	4365.6048	4455	0
1_MACS_peak_29718_lociStitched	chr7	158620821	158623361	1	2541	8230.108	4456	0
1_MACS_peak_25120_lociStitched	chr5	102454459	102456960	1	2502	8587.9338	4457	0
1_MACS_peak_9918_lociStitched	chr15	55610348	55612513	1	2166	11127.8835	4458	0
1_MACS_peak_9786_lociStitched	chr15	44579625	44582284	1	2660	6899.8391	4459	0
1_MACS_peak_23516_lociStitched	chr4	83350093	83352577	1	2485	8735.9796	4460	0
1_MACS_peak_1781_lociStitched	chr1	150239948	150242256	1	2309	10161.8932	4461	0
2_MACS_peak_22438_lociStitched	chr3	156391468	156394123	2	2624	7314.525	4462	0
2_MACS_peak_14647_lociStitched	chr19	4470250	4473086	2	2684	6581.2216	4463	0
1_MACS_peak_24398_lociStitched	chr5	10625465	10628292	1	2828	4234.846	4464	0
