#23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_ROSE/23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam
#Using cutoff of 18040.59 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X23_0F29_0229Kronos_MM1S.KB.1hr.1_H3K27me3_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuper
9_MACS_peak_10713_lociStitched	chr16	88450023	88467191	9	15387	16527.6336	894.4528	849	0
10_MACS_peak_14936_lociStitched	chr19	13296431	13317450	10	18798	17744.2398	2118.7152	850	0
11_MACS_peak_28797_lociStitched	chr9	135321143	135342737	11	18462	17774.0214	2159.4	851	0
1_MACS_peak_7417_lociStitched	chr12	49482179	49489189	1	7011	16270.21	663.146	852	0
2_MACS_peak_11018_lociStitched	chr17	1810877	1825760	2	14868	17328.2769	1721.9631	853	0
3_MACS_peak_3684_lociStitched	chr1	151678986	151691804	3	12757	17511.9516	1949.6178	854	0
8_MACS_peak_16728_lociStitched	chr19	46918590	46935622	8	14502	17129.0824	1577.1632	855	0
6_MACS_peak_17808_lociStitched	chr2	26828186	26843484	6	13922	17118.462	1572.6344	856	0
7_MACS_peak_4026_lociStitched	chr1	204950728	204968745	7	16040	18681.8273	3145.7682	857	0
6_MACS_peak_6067_lociStitched	chr11	66169152	66184236	6	14544	16969.5	1458.6228	858	0
3_MACS_peak_2548_lociStitched	chr1	22664940	22679251	3	14015	17028.6589	1518.3971	859	0
5_MACS_peak_13078_lociStitched	chr17	75892790	75907311	5	13614	17332.2656	1822.3855	860	0
4_MACS_peak_28002_lociStitched	chr8	144749849	144763739	4	13487	16959.69	1464.006	861	0
8_MACS_peak_19628_lociStitched	chr20	60268237	60285599	8	15712	16818.5694	1322.9844	862	0
6_MACS_peak_16244_lociStitched	chr19	41058308	41076212	6	16112	17182.4688	1754.592	863	0
1_MACS_peak_26111_lociStitched	chr7	102257280	102267224	1	9945	18627.1008	3200.9736	864	0
1_MACS_peak_25002_lociStitched	chr6	34067353	34080609	1	13257	16607.1168	1259.32	865	0
5_MACS_peak_14187_lociStitched	chr19	5234998	5252099	5	15825	17261.7494	1920.4423	866	0
10_MACS_peak_2198_lociStitched	chr1	19136204	19155695	10	16624	17329.4481	2030.9622	867	0
3_MACS_peak_320_lociStitched	chr1	2927362	2940851	3	13210	16374.2971	1093.9579	868	0
7_MACS_peak_6248_lociStitched	chr11	69240566	69257743	7	14820	16735.5511	1461.7627	869	0
4_MACS_peak_29161_lociStitched	chr9	137508685	137524662	4	15766	16532.9996	1289.3439	870	0
11_MACS_peak_1070_lociStitched	chr1	7581535	7599832	11	14303	16772.8599	1551.5856	871	0
1_MACS_peak_3895_lociStitched	chr1	197878371	197888901	1	10531	17040.699	1826.955	872	0
2_MACS_peak_16766_lociStitched	chr19	47027863	47041401	2	13170	16708.5996	1516.256	873	0
6_MACS_peak_25729_lociStitched	chr7	73005884	73022423	6	14269	16892.9346	1729.9794	874	0
8_MACS_peak_28594_lociStitched	chr9	133035978	133054911	8	14232	16931.7819	1770.2355	875	0
3_MACS_peak_11705_lociStitched	chr17	26814708	26828351	3	13352	16875.0267	1719.018	876	0
9_MACS_peak_6856_lociStitched	chr11	117367865	117387504	9	16456	16752.067	1632.0009	877	0
7_MACS_peak_18854_lociStitched	chr20	43318653	43335860	7	15993	17236.2519	2123.3438	878	0
8_MACS_peak_5211_lociStitched	chr10	135153141	135171400	8	15890	16622.9936	1533.756	879	0
6_MACS_peak_14923_lociStitched	chr19	13263151	13276534	6	12413	16424.9559	1359.7128	880	0
6_MACS_peak_5130_lociStitched	chr10	134831942	134848659	6	14637	16177.0409	1116.6956	881	0
2_MACS_peak_12919_lociStitched	chr17	73582217	73594179	2	11849	16170.2316	1133.9976	882	0
4_MACS_peak_26221_lociStitched	chr7	150675494	150688908	4	12447	17428.8102	2395.7404	883	0
3_MACS_peak_1673_lociStitched	chr1	16994112	17009383	3	15140	18558.8463	3535.2365	884	0
5_MACS_peak_18002_lociStitched	chr2	113384702	113399288	5	13619	17071.4544	2047.8744	885	0
6_MACS_peak_9109_lociStitched	chr15	78265053	78280682	6	15190	16501.0982	1487.8808	886	0
5_MACS_peak_20275_lociStitched	chr21	45890551	45906445	5	15088	17310.1554	2307.8088	887	0
3_MACS_peak_25872_lociStitched	chr7	100196149	100209196	3	12821	16417.0401	1416.9042	888	0
5_MACS_peak_21215_lociStitched	chr22	37118062	37134290	5	16031	16425.9816	1442.6692	889	0
6_MACS_peak_1514_lociStitched	chr1	11684902	11702000	6	16082	16773.138	1803.839	890	0
10_MACS_peak_21557_lociStitched	chr22	43685940	43705831	10	17188	16923.2628	1983.1327	891	0
4_MACS_peak_15429_lociStitched	chr19	17700658	17716629	4	15042	16684.9037	1753.6158	892	0
4_MACS_peak_12724_lociStitched	chr17	72186883	72199636	4	11758	16314.9129	1390.077	893	0
6_MACS_peak_25400_lociStitched	chr7	1635596	1652600	6	14274	16196.31	1271.8992	894	0
6_MACS_peak_6287_lociStitched	chr11	69506469	69522445	6	14408	16285.9344	1364.3504	895	0
3_MACS_peak_19992_lociStitched	chr21	34391796	34402496	3	10549	16580.72	1671.34	896	0
3_MACS_peak_14527_lociStitched	chr19	7781230	7797746	3	16300	16912.384	2005.0424	897	0
10_MACS_peak_28920_lociStitched	chr9	136055250	136073113	10	15414	16925.1925	2079.2532	898	0
3_MACS_peak_5701_lociStitched	chr11	45679681	45691005	3	10533	15833.2168	997.6444	899	0
2_MACS_peak_21413_lociStitched	chr22	40037223	40048348	2	11016	15857.575	1030.175	900	0
7_MACS_peak_9328_lociStitched	chr16	977688	994821	7	14437	15997.0821	1180.4637	901	0
9_MACS_peak_24073_lociStitched	chr5	507936	524090	9	14757	16163.6924	1358.5514	902	0
6_MACS_peak_3823_lociStitched	chr1	158122213	158139565	6	16218	18098.136	3307.2912	903	0
4_MACS_peak_15756_lociStitched	chr19	33699825	33713267	4	12926	15893.8208	1107.6208	904	0
1_MACS_peak_12270_lociStitched	chr17	46822997	46833364	1	10368	15978.6571	1196.3518	905	0
1_MACS_peak_28311_lociStitched	chr9	126130205	126139122	1	8918	15697.4868	918.451	906	0
3_MACS_peak_16605_lociStitched	chr19	46091988	46106585	3	14292	16158.879	1389.6344	907	0
2_MACS_peak_11352_lociStitched	chr17	7700299	7714100	2	13458	16014.6804	1283.493	908	0
8_MACS_peak_17564_lociStitched	chr19	56054837	56072612	8	16223	16511.1975	1786.3875	909	0
1_MACS_peak_3781_lociStitched	chr1	156808272	156819301	1	11030	16553.4261	1836.3285	910	0
7_MACS_peak_7524_lociStitched	chr12	52590399	52607604	7	15838	16238.079	1524.363	911	0
10_MACS_peak_26089_lociStitched	chr7	101189068	101208118	10	15662	16691.61	1994.535	912	0
4_MACS_peak_18201_lociStitched	chr2	219717726	219728973	4	10756	15645.7017	955.995	913	0
1_MACS_peak_28148_lociStitched	chr9	34622118	34631645	1	9528	15548.064	868.8624	914	0
8_MACS_peak_3524_lociStitched	chr1	46912481	46927801	8	13225	16485.852	1809.292	915	0
4_MACS_peak_29609_lociStitched	chr9	140186911	140198552	4	10848	15736.3038	1065.1515	916	0
8_MACS_peak_16597_lociStitched	chr19	45989003	46003310	8	11729	16450.1886	1796.9592	917	0
14_MACS_peak_12765_lociStitched	chr17	72298717	72319345	14	14765	16520.9652	1873.0224	918	0
11_MACS_peak_9580_lociStitched	chr16	4025340	4043730	11	15050	16247.565	1616.481	919	0
3_MACS_peak_13075_lociStitched	chr17	75878271	75891143	3	12475	16333.2808	1714.5504	920	0
3_MACS_peak_10841_lociStitched	chr17	46202	58687	3	10982	15824.7375	1222.2815	921	0
4_MACS_peak_29136_lociStitched	chr9	137404189	137420467	4	14510	16043.5968	1468.2756	922	0
4_MACS_peak_384_lociStitched	chr1	3238560	3252076	4	12924	15539.3452	982.6132	923	0
5_MACS_peak_28356_lociStitched	chr9	129275359	129290297	5	14254	16176.3602	1638.6986	924	0
3_MACS_peak_16783_lociStitched	chr19	47521868	47533599	3	11522	15723.0593	1194.2158	925	0
11_MACS_peak_11049_lociStitched	chr17	2643609	2662371	11	15107	16298.5494	1780.5138	926	0
6_MACS_peak_23578_lociStitched	chr4	7700815	7715635	6	14029	15475.044	984.048	927	0
1_MACS_peak_13639_lociStitched	chr18	44541926	44557790	1	15865	21437.0232	6946.8456	928	0
1_MACS_peak_15563_lociStitched	chr19	18521597	18530169	1	8573	15559.0372	1112.6456	929	0
4_MACS_peak_8643_lociStitched	chr14	105990102	106004214	4	13241	15744.7584	1356.1632	930	0
6_MACS_peak_9785_lociStitched	chr16	29186603	29203097	6	15474	15761.6664	1390.4442	931	0
16_MACS_peak_1884_lociStitched	chr1	18088306	18109030	16	17059	16214.4576	1890.0288	932	0
8_MACS_peak_23462_lociStitched	chr4	7323453	7339138	8	14341	15576.7735	1256.3685	933	0
3_MACS_peak_4043_lociStitched	chr1	205420834	205432471	3	10752	16156.8108	1845.6282	934	0
11_MACS_peak_27576_lociStitched	chr8	142646876	142664949	11	14833	15842.7918	1532.5904	935	0
8_MACS_peak_27662_lociStitched	chr8	143003455	143021408	8	16082	15599.3617	1290.8207	936	0
7_MACS_peak_20301_lociStitched	chr21	46009174	46024338	7	13440	16120.8484	1828.7784	937	0
5_MACS_peak_17845_lociStitched	chr2	27477721	27488942	5	9816	15629.7309	1344.2758	938	0
1_MACS_peak_26108_lociStitched	chr7	102158351	102167099	1	8749	17184.5712	2899.962	939	0
8_MACS_peak_5421_lociStitched	chr11	1726715	1743249	8	13689	16067.7412	1787.3254	940	0
1_MACS_peak_28708_lociStitched	chr9	133923289	133933520	1	10232	15248.2824	978.0836	941	0
3_MACS_peak_3761_lociStitched	chr1	156368721	156382862	3	13966	16270.6346	2026.4053	942	0
5_MACS_peak_23494_lociStitched	chr4	7423629	7438844	5	14601	15342.806	1100.0445	943	0
4_MACS_peak_28453_lociStitched	chr9	132108422	132122885	4	13886	15757.4385	1528.7391	944	0
8_MACS_peak_1342_lociStitched	chr1	9736065	9752592	8	14110	16151.8371	1948.5333	945	0
3_MACS_peak_25775_lociStitched	chr7	73435200	73449200	3	13367	15559.6	1366.4	946	0
2_MACS_peak_23946_lociStitched	chr4	48042947	48054200	2	11034	15968.007	1785.8511	947	0
4_MACS_peak_1447_lociStitched	chr1	11444609	11460028	4	14321	15901.6147	1722.3023	948	0
7_MACS_peak_22452_lociStitched	chr3	13692355	13708295	7	14822	15700.9	1587.624	949	0
10_MACS_peak_29092_lociStitched	chr9	137139936	137157013	10	15300	15442.7311	1352.4984	950	0
3_MACS_peak_19833_lociStitched	chr20	61922343	61931528	3	8946	15132.2875	1052.601	951	0
7_MACS_peak_12202_lociStitched	chr17	44889106	44900375	7	9268	15231.1804	1159.5801	952	0
5_MACS_peak_17362_lociStitched	chr19	54753331	54766351	5	11605	15423.492	1360.59	953	0
2_MACS_peak_25927_lociStitched	chr7	100487636	100496287	2	8635	14892.6965	835.6866	954	0
9_MACS_peak_19305_lociStitched	chr20	56784438	56801066	9	14453	16001.1244	1972.0808	955	0
2_MACS_peak_13812_lociStitched	chr19	996328	1005545	2	9196	15455.0656	1437.852	956	0
10_MACS_peak_15191_lociStitched	chr19	15276353	15293160	10	15041	15586.8118	1584.9001	957	0
2_MACS_peak_13808_lociStitched	chr19	915301	921887	2	6249	14777.6668	777.8066	958	0
9_MACS_peak_20720_lociStitched	chr22	21711713	21729461	9	15178	15112.422	1130.5476	959	0
11_MACS_peak_23404_lociStitched	chr4	7195476	7214249	11	14813	15309.3815	1338.5149	960	0
6_MACS_peak_13710_lociStitched	chr19	274441	290791	6	14129	16021.365	2053.56	961	0
2_MACS_peak_21761_lociStitched	chr22	45015425	45027219	2	11451	15052.6822	1096.842	962	0
4_MACS_peak_16724_lociStitched	chr19	46901304	46916169	4	14183	15343.653	1389.8775	963	0
4_MACS_peak_24744_lociStitched	chr6	2632500	2645261	4	12654	15453.571	1509.6263	964	0
6_MACS_peak_15212_lociStitched	chr19	15318684	15335962	6	16255	15952.7774	2012.887	965	0
2_MACS_peak_21318_lociStitched	chr22	37946645	37958654	2	11905	15116.9292	1197.2973	966	0
7_MACS_peak_12312_lociStitched	chr17	47296089	47311333	7	13413	15969.6144	2086.9036	967	0
5_MACS_peak_1621_lociStitched	chr1	16410097	16424643	5	13952	15322.7564	1448.7816	968	0
3_MACS_peak_11014_lociStitched	chr17	1641943	1653019	3	10990	15136.4616	1269.3096	969	0
2_MACS_peak_18836_lociStitched	chr20	37348636	37360357	2	11060	15116.5737	1251.8028	970	0
9_MACS_peak_29389_lociStitched	chr9	138299674	138316330	9	14503	15230.2464	1369.1232	971	0
2_MACS_peak_29472_lociStitched	chr9	138645434	138657299	2	11652	14776.671	924.2835	972	0
8_MACS_peak_21141_lociStitched	chr22	36951518	36966628	8	13334	15318.518	1467.181	973	0
1_MACS_peak_3829_lociStitched	chr1	158145715	158153970	1	8256	15581.3125	1736.0265	974	0
1_MACS_peak_11314_lociStitched	chr17	7340897	7352573	1	11677	14927.766	1108.0524	975	0
3_MACS_peak_15953_lociStitched	chr19	36043581	36057550	3	12867	15249.9573	1454.1729	976	0
12_MACS_peak_975_lociStitched	chr1	7306393	7325518	12	13712	15464.475	1677.2625	977	0
8_MACS_peak_23709_lociStitched	chr4	8121373	8138654	8	14689	15153.7089	1377.2957	978	0
6_MACS_peak_4797_lociStitched	chr10	103526047	103538484	6	11003	14954.2488	1197.6831	979	0
4_MACS_peak_10025_lociStitched	chr16	66946659	66960363	4	13242	15336.1464	1581.4416	980	0
5_MACS_peak_5206_lociStitched	chr10	135138313	135149864	5	10578	14823.3983	1069.6226	981	0
10_MACS_peak_16972_lociStitched	chr19	49019557	49038107	10	15088	15645.07	1912.505	982	0
12_MACS_peak_3055_lociStitched	chr1	30711773	30732749	12	15527	16034.0544	2311.5552	983	0
2_MACS_peak_21394_lociStitched	chr22	39966501	39978678	2	12089	14914.3896	1194.5637	984	0
5_MACS_peak_21438_lociStitched	chr22	42304746	42317403	5	11261	15073.2213	1355.5647	985	0
4_MACS_peak_26386_lociStitched	chr7	155015399	155031489	4	15209	15459.272	1755.419	986	0
7_MACS_peak_26671_lociStitched	chr7	157401016	157417445	7	15134	15446.5458	1757.903	987	0
5_MACS_peak_1807_lociStitched	chr1	17838922	17854562	5	14872	15339.712	1682.864	988	0
3_MACS_peak_2384_lociStitched	chr1	20810007	20820698	3	10429	14598.5605	950.4299	989	0
5_MACS_peak_4211_lociStitched	chr1	237663659	237678129	5	11885	16329.395	2688.526	990	0
12_MACS_peak_6473_lociStitched	chr11	70317279	70335146	12	14691	15208.3904	1568.7226	991	0
9_MACS_peak_23376_lociStitched	chr4	7103481	7118935	9	13416	15271.6428	1664.3958	992	0
4_MACS_peak_25863_lociStitched	chr7	100080665	100094148	4	12909	15091.5219	1491.2198	993	0
5_MACS_peak_23660_lociStitched	chr4	7996721	8012718	5	15623	14896.4064	1310.1543	994	0
7_MACS_peak_20606_lociStitched	chr22	19992662	20006891	7	12607	15503.9184	1928.0295	995	0
4_MACS_peak_16338_lociStitched	chr19	41694793	41709800	4	14499	15067.028	1508.2035	996	0
10_MACS_peak_6154_lociStitched	chr11	67277569	67294321	10	14193	15068.424	1517.7312	997	0
4_MACS_peak_24833_lociStitched	chr6	31077479	31092155	4	13486	15169.1136	1623.1656	998	0
9_MACS_peak_24509_lociStitched	chr5	176211669	176226618	9	14016	14963.949	1424.6397	999	0
4_MACS_peak_8621_lociStitched	chr14	105657146	105669319	4	11960	13967.3002	451.6183	1000	0
2_MACS_peak_7423_lociStitched	chr12	49734228	49742331	2	8040	14667.2403	1179.7968	1001	0
1_MACS_peak_16178_lociStitched	chr19	39683787	39695707	1	11921	14700.936	1221.8	1002	0
3_MACS_peak_11285_lociStitched	chr17	7105915	7117473	3	11431	14748.008	1278.3148	1003	0
15_MACS_peak_18997_lociStitched	chr20	48847487	48869410	15	15765	15885.4058	2431.2607	1004	0
6_MACS_peak_16061_lociStitched	chr19	38878133	38891138	6	12338	14732.064	1286.1945	1005	0
4_MACS_peak_17790_lociStitched	chr2	26732115	26747082	4	14022	14959.5165	1514.6604	1006	0
3_MACS_peak_10996_lociStitched	chr17	1179103	1191665	3	10966	14687.4904	1263.7372	1007	0
1_MACS_peak_9982_lociStitched	chr16	56665233	56673720	1	8488	14461.848	1042.2036	1008	0
9_MACS_peak_6485_lociStitched	chr11	70337633	70353987	9	14501	14649.9132	1260.8934	1009	0
1_MACS_peak_4746_lociStitched	chr10	102582971	102592802	1	9832	14232.3387	860.2125	1010	0
7_MACS_peak_2536_lociStitched	chr1	22638172	22653096	7	13850	14859.8268	1492.4	1011	0
9_MACS_peak_2400_lociStitched	chr1	20874726	20889441	9	12953	14776.803	1419.9975	1012	0
5_MACS_peak_28522_lociStitched	chr9	132371993	132384951	5	10964	14685.3014	1334.674	1013	0
8_MACS_peak_29165_lociStitched	chr9	137525788	137541013	8	13353	14559.6675	1210.3875	1014	0
4_MACS_peak_1639_lociStitched	chr1	16491987	16504775	4	12642	14469.622	1126.6228	1015	0
5_MACS_peak_21068_lociStitched	chr22	30863770	30880877	5	14942	15011.3925	1676.486	1016	0
7_MACS_peak_26457_lociStitched	chr7	155313691	155329676	7	13763	15077.052	1751.956	1017	0
4_MACS_peak_9390_lociStitched	chr16	1530701	1541709	4	10291	14506.3424	1185.5616	1018	0
4_MACS_peak_14180_lociStitched	chr19	5210865	5223266	4	11950	14593.4968	1324.4268	1019	0
7_MACS_peak_27437_lociStitched	chr8	97159217	97174113	7	12534	14149.7104	884.8224	1020	0
3_MACS_peak_20507_lociStitched	chr21	47564725	47575486	3	10047	14639.2644	1381.7124	1021	0
9_MACS_peak_11538_lociStitched	chr17	18326038	18344845	9	15746	14985.4176	1732.1247	1022	0
4_MACS_peak_13739_lociStitched	chr19	377762	392209	4	13324	15484.2946	2233.5062	1023	0
11_MACS_peak_14772_lociStitched	chr19	10131142	10148512	11	13913	15031.998	1799.532	1024	0
5_MACS_peak_18662_lociStitched	chr20	30638722	30652432	5	12571	14834.22	1608.183	1025	0
1_MACS_peak_12403_lociStitched	chr17	48608643	48617491	1	8849	14214.312	1013.9808	1026	0
2_MACS_peak_14807_lociStitched	chr19	10621720	10631453	2	9566	14138.1558	959.6738	1027	0
5_MACS_peak_25374_lociStitched	chr7	1437256	1451497	5	12971	14248.1205	1070.9232	1028	0
4_MACS_peak_29703_lociStitched	chr9	140935542	140949376	4	12812	14513.2494	1366.7992	1029	0
4_MACS_peak_20218_lociStitched	chr21	45243479	45256813	4	12936	15076.7538	1936.0968	1030	0
8_MACS_peak_9485_lociStitched	chr16	3003651	3015282	8	9391	14495.7153	1389.9045	1031	0
1_MACS_peak_9449_lociStitched	chr16	2517499	2523888	1	6390	13762.5449	662.5393	1032	0
10_MACS_peak_8384_lociStitched	chr14	104598566	104615714	10	13849	13749.2664	656.7684	1033	0
4_MACS_peak_9457_lociStitched	chr16	2831252	2843516	4	11542	14336.616	1249.7016	1034	0
3_MACS_peak_22416_lociStitched	chr3	13553467	13565003	3	10611	13989.7072	929.8016	1035	0
3_MACS_peak_5860_lociStitched	chr11	62684900	62696951	3	11480	14164.7454	1131.5889	1036	0
7_MACS_peak_5136_lociStitched	chr10	134850267	134866023	7	14462	13910.9724	883.9116	1037	0
7_MACS_peak_6227_lociStitched	chr11	68962792	68978148	7	14466	14385.5008	1362.0772	1038	0
2_MACS_peak_20125_lociStitched	chr21	43829134	43840101	2	10726	14701.2635	1695.4982	1039	0
1_MACS_peak_25992_lociStitched	chr7	100836416	100847875	1	11460	14124.3634	1127.5656	1040	0
2_MACS_peak_7372_lociStitched	chr12	6804173	6814621	2	9982	14151.816	1177.4896	1041	0
6_MACS_peak_8936_lociStitched	chr15	74541415	74555240	6	13334	14304.7275	1335.495	1042	0
4_MACS_peak_7999_lociStitched	chr13	113543019	113554355	4	10932	14056.64	1095.0576	1043	0
1_MACS_peak_27400_lociStitched	chr8	58118119	58126702	1	8584	16227.8781	3269.2647	1044	0
1_MACS_peak_3931_lociStitched	chr1	201363502	201372598	1	9097	14124.2688	1166.1072	1045	0
10_MACS_peak_23209_lociStitched	chr4	3799241	3815393	10	13618	14304.2112	1353.5376	1046	0
1_MACS_peak_21503_lociStitched	chr22	42896570	42905445	1	8876	14255.9125	1351.6625	1047	0
3_MACS_peak_23163_lociStitched	chr4	3626717	3637639	3	9995	14136.3446	1258.2144	1048	0
2_MACS_peak_6049_lociStitched	chr11	66096018	66104239	2	8170	13655.081	780.995	1049	0
1_MACS_peak_7402_lociStitched	chr12	48392716	48399583	1	6868	13716.8325	856.3149	1050	0
6_MACS_peak_6212_lociStitched	chr11	68878216	68891707	6	12345	14133.1716	1291.0887	1051	0
3_MACS_peak_16533_lociStitched	chr19	45319264	45331612	3	11981	13906.3176	1112.5548	1052	0
3_MACS_peak_14041_lociStitched	chr19	3311186	3321972	3	10572	14073.5728	1284.6126	1053	0
5_MACS_peak_25108_lociStitched	chr6	44235820	44248093	5	11476	14100.4497	1334.0751	1054	0
2_MACS_peak_26158_lociStitched	chr7	129420417	129427296	2	6552	14013.2109	1287.0609	1055	0
4_MACS_peak_12952_lociStitched	chr17	74580336	74591140	4	9307	13997.6624	1281.3544	1056	0
2_MACS_peak_16531_lociStitched	chr19	45305448	45317708	2	12165	14075.706	1364.538	1057	0
8_MACS_peak_10272_lociStitched	chr16	85313098	85328345	8	14151	13458.5269	754.7265	1058	0
1_MACS_peak_16971_lociStitched	chr19	49009322	49018060	1	8739	13740.505	1066.036	1059	0
7_MACS_peak_1775_lociStitched	chr1	17630861	17647224	7	13608	14304.5346	1633.0274	1060	0
2_MACS_peak_4179_lociStitched	chr1	234912155	234920786	2	7850	15714.4617	3069.1836	1061	0
5_MACS_peak_8376_lociStitched	chr14	104561775	104575616	5	11961	13097.7383	459.5212	1062	0
2_MACS_peak_11948_lociStitched	chr17	40932483	40941358	2	8236	13553.9	938.0875	1063	0
1_MACS_peak_12254_lociStitched	chr17	46673191	46682968	1	9778	13821.7449	1208.4372	1064	0
4_MACS_peak_20645_lociStitched	chr22	20472559	20487312	4	13373	13330.8108	790.7608	1065	0
6_MACS_peak_7188_lociStitched	chr12	172872	188690	6	14554	14987.555	2453.3718	1066	0
2_MACS_peak_28014_lociStitched	chr8	144817052	144828146	2	10951	13475.8818	954.084	1067	0
3_MACS_peak_5718_lociStitched	chr11	46348116	46358620	3	10362	13591.1256	1082.9624	1068	0
10_MACS_peak_29236_lociStitched	chr9	137848680	137863337	10	12642	13604.6274	1144.7117	1069	0
5_MACS_peak_7183_lociStitched	chr12	154210	169454	5	14009	16710.4728	4263.7468	1070	0
9_MACS_peak_11620_lociStitched	chr17	20405145	20423347	9	15109	13984.5966	1541.7094	1071	0
1_MACS_peak_21345_lociStitched	chr22	38197208	38205146	1	7939	13328.6958	885.8808	1072	0
7_MACS_peak_10846_lociStitched	chr17	73028	87676	7	12845	13619.7104	1180.6288	1073	0
2_MACS_peak_8976_lociStitched	chr15	75516903	75528429	2	11476	13944.1548	1511.0586	1074	0
5_MACS_peak_23176_lociStitched	chr4	3675186	3687620	5	11783	13218.5854	787.0722	1075	0
3_MACS_peak_28145_lociStitched	chr9	34584148	34593812	3	9516	13590.4832	1166.4448	1076	0
3_MACS_peak_1084_lociStitched	chr1	7614075	7626129	3	11091	13355.832	976.374	1077	0
5_MACS_peak_8049_lociStitched	chr13	113768213	113781550	5	12095	13526.3854	1148.3157	1078	0
8_MACS_peak_2166_lociStitched	chr1	19056488	19069745	8	12027	13516.8372	1140.102	1079	0
3_MACS_peak_20234_lociStitched	chr21	45595719	45606867	3	10839	13833.5532	1474.8804	1080	0
4_MACS_peak_7767_lociStitched	chr12	57629923	57639381	4	8576	13848.4036	1499.093	1081	0
3_MACS_peak_12287_lociStitched	chr17	47069462	47078286	3	7848	12953.632	604.444	1082	0
5_MACS_peak_12822_lociStitched	chr17	72516129	72530287	5	13697	13976.7776	1633.8332	1083	0
3_MACS_peak_18644_lociStitched	chr20	30579450	30590077	3	10251	13311.3802	977.684	1084	0
4_MACS_peak_21819_lociStitched	chr22	45194719	45208096	4	12840	13315.4658	981.8718	1085	0
1_MACS_peak_227_lociStitched	chr1	2532769	2544808	1	12040	13223.6376	908.9445	1086	0
