REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	23_0F29_0229Kronos_MM1S-KB-1hr-1_H3K27me3_hs-dm_i05.bam	37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_7417_lociStitched	chr12	49482179	49489189	1	7011	16270.210000000001	663.1460000000001
5_MACS_peak_17796_lociStitched	chr2	26755935	26762944	5	5148	6303.8946	617.4929
3_MACS_peak_27488_lociStitched	chr8	142321483	142328488	3	6760	7595.521500000001	636.7545
4_MACS_peak_6721_lociStitched	chr11	71286935	71293938	4	5078	5491.7526	817.2501
2_MACS_peak_12033_lociStitched	chr17	41773386	41780382	2	6973	7144.315200000001	767.4612000000001
4_MACS_peak_5018_lociStitched	chr10	134206859	134213853	4	5759	5938.6053999999995	463.7022
5_MACS_peak_15186_lociStitched	chr19	15262573	15269567	5	3888	4734.2386	694.5042
5_MACS_peak_16045_lociStitched	chr19	38716998	38723992	5	6622	7313.625800000001	767.2418
5_MACS_peak_20936_lociStitched	chr22	27691804	27698798	5	5413	5259.488	600.7846000000001
3_MACS_peak_15490_lociStitched	chr19	18004794	18011783	3	6627	6793.308	726.856
5_MACS_peak_20237_lociStitched	chr21	45612083	45619072	5	5824	6032.904799999999	948.4073
2_MACS_peak_17552_lociStitched	chr19	56031344	56038329	2	6900	7691.882	681.736
1_MACS_peak_27533_lociStitched	chr8	142515446	142522431	1	6986	7434.834	766.2545
2_MACS_peak_15098_lociStitched	chr19	14457679	14464663	2	6907	7725.0024	656.496
4_MACS_peak_20531_lociStitched	chr22	18808552	18815535	4	5475	5195.352	1558.6056
1_MACS_peak_6281_lociStitched	chr11	69450457	69457438	1	6982	11517.2538	630.3843
2_MACS_peak_22356_lociStitched	chr3	10543369	10550347	2	6875	9559.162199999999	718.0362
4_MACS_peak_24227_lociStitched	chr5	1861228	1868206	4	4576	4784.1168	547.0752
4_MACS_peak_2285_lociStitched	chr1	20536383	20543359	4	5922	6341.184	927.808
4_MACS_peak_13751_lociStitched	chr19	434539	441508	4	5264	6141.0828	872.5188
4_MACS_peak_14015_lociStitched	chr19	3236191	3243159	4	6169	5905.38	951.8288
3_MACS_peak_6689_lociStitched	chr11	71095779	71102746	3	6079	7527.8435	763.5832
5_MACS_peak_5286_lociStitched	chr11	440260	447224	5	5047	6060.7692	706.846
3_MACS_peak_26153_lociStitched	chr7	128548218	128555179	3	6764	7393.974200000001	1090.0926
2_MACS_peak_21392_lociStitched	chr22	39951374	39958333	2	6743	10154.5728	636.0526
2_MACS_peak_27524_lociStitched	chr8	142483646	142490601	2	6317	6431.2885	419.3865
3_MACS_peak_6608_lociStitched	chr11	70815835	70822782	3	6400	6420.4174	685.6689
3_MACS_peak_7228_lociStitched	chr12	651188	658134	3	6100	8071.946599999999	795.317
5_MACS_peak_15332_lociStitched	chr19	17027120	17034065	5	6145	5612.2545	752.1434999999999
2_MACS_peak_9419_lociStitched	chr16	2082367	2089308	2	6390	9824.9855	521.2691
3_MACS_peak_27629_lociStitched	chr8	142851804	142858744	3	6105	6495.146	590.5939999999999
5_MACS_peak_20453_lociStitched	chr21	47331387	47338325	5	6427	6222.6922	845.0484
4_MACS_peak_1018_lociStitched	chr1	7444758	7451690	4	5749	5456.1772	490.0924
4_MACS_peak_22223_lociStitched	chr22	50061938	50068870	4	5631	5570.5552	408.2948
2_MACS_peak_29184_lociStitched	chr9	137569445	137576376	2	6685	6927.534500000001	616.8589999999999
5_MACS_peak_22564_lociStitched	chr3	40365156	40372086	5	5129	4870.4039999999995	1003.464
4_MACS_peak_933_lociStitched	chr1	7144302	7151225	4	5962	5415.8629	546.917
4_MACS_peak_14737_lociStitched	chr19	10042310	10049225	4	6342	7253.834999999999	732.2985
5_MACS_peak_8055_lociStitched	chr13	113795234	113802141	5	5526	5919.299	652.0208
3_MACS_peak_23401_lociStitched	chr4	7187068	7193975	3	6420	6561.65	522.1692
2_MACS_peak_4432_lociStitched	chr10	71559674	71566574	2	6608	8284.83	544.41
2_MACS_peak_19982_lociStitched	chr21	11129109	11136006	2	6771	7948.102800000001	2729.1429
3_MACS_peak_19602_lociStitched	chr20	60200700	60207596	3	5917	5686.4416	515.1312
4_MACS_peak_15823_lociStitched	chr19	34301976	34308871	4	5595	5504.2785	486.09749999999997
4_MACS_peak_2477_lociStitched	chr1	21935197	21942091	4	6012	6234.9336	750.0672
1_MACS_peak_9418_lociStitched	chr16	2073746	2080640	1	6895	10722.927599999999	846.5832
1_MACS_peak_9309_lociStitched	chr16	888441	895332	1	6892	8822.5473	467.2098
2_MACS_peak_26158_lociStitched	chr7	129420417	129427296	2	6552	14013.2109	1287.0609
1_MACS_peak_7402_lociStitched	chr12	48392716	48399583	1	6868	13716.8325	856.3149000000001
7_MACS_peak_6143_lociStitched	chr11	67241739	67248597	7	5035	5082.4637999999995	508.8636
3_MACS_peak_23782_lociStitched	chr4	8343376	8350234	3	6352	6712.6104	425.8818
3_MACS_peak_4692_lociStitched	chr10	101290988	101297843	3	6424	7828.409999999999	671.7900000000001
4_MACS_peak_9121_lociStitched	chr15	78627522	78634376	4	6276	7383.1287999999995	644.276
4_MACS_peak_14258_lociStitched	chr19	5473920	5480773	4	6448	6158.105799999999	705.8589999999999
5_MACS_peak_18426_lociStitched	chr2	241809656	241816508	5	4858	5051.9796	350.1372
4_MACS_peak_21989_lociStitched	chr22	45997991	46004843	4	5604	5412.3948	932.5572
5_MACS_peak_249_lociStitched	chr1	2701398	2708248	5	5344	5119.005	541.835
5_MACS_peak_14791_lociStitched	chr19	10174880	10181722	5	4606	5104.8162	750.5674
3_MACS_peak_823_lociStitched	chr1	6168903	6175734	3	6170	8251.848	612.0576
2_MACS_peak_7796_lociStitched	chr12	101386833	101393662	2	6444	6614.5694	932.1585000000001
1_MACS_peak_6727_lociStitched	chr11	72290582	72297408	1	6827	8108.6053999999995	997.2786000000001
2_MACS_peak_15609_lociStitched	chr19	19337341	19344166	2	6309	7843.29	528.255
4_MACS_peak_26780_lociStitched	chr7	157914934	157921756	4	5674	5932.4112000000005	736.776
4_MACS_peak_17371_lociStitched	chr19	54788565	54795383	4	6139	6308.6954000000005	670.2094
5_MACS_peak_7535_lociStitched	chr12	52645743	52652548	5	4973	4670.952	577.064
3_MACS_peak_21444_lociStitched	chr22	42367204	42374003	3	6594	6872.4292	823.3589
1_MACS_peak_5196_lociStitched	chr10	135036533	135043330	1	6798	8242.721899999999	582.5029
6_MACS_peak_8291_lociStitched	chr14	101529715	101536510	6	4338	4462.956	360.8145
3_MACS_peak_9065_lociStitched	chr15	78020984	78027779	3	5999	6363.5175	557.19
2_MACS_peak_16443_lociStitched	chr19	42414509	42421304	2	6648	10380.7215	697.167
5_MACS_peak_17574_lociStitched	chr19	56081524	56088310	5	5173	4644.3384	489.2706
4_MACS_peak_21847_lociStitched	chr22	45272889	45279675	4	5810	5882.7834	559.845
4_MACS_peak_506_lociStitched	chr1	4207767	4214552	4	6095	5740.11	706.997
5_MACS_peak_29674_lociStitched	chr9	140849050	140855835	5	5417	5250.9115	534.658
3_MACS_peak_3348_lociStitched	chr1	37284734	37291516	3	5887	5495.4546	377.07919999999996
2_MACS_peak_3917_lociStitched	chr1	201273768	201280550	2	6767	7951.895	1053.9228
4_MACS_peak_26181_lociStitched	chr7	139928518	139935300	4	6026	6400.1734	1312.9952
3_MACS_peak_4163_lociStitched	chr1	228553813	228560594	3	6500	6484.670300000001	688.2715000000001
4_MACS_peak_18942_lociStitched	chr20	44911347	44918128	4	5614	5518.3778	958.8334
4_MACS_peak_1224_lociStitched	chr1	9063228	9070006	4	5536	5749.0996	891.307
4_MACS_peak_28846_lociStitched	chr9	135458443	135465216	4	5963	6126.855799999999	524.9075
3_MACS_peak_8734_lociStitched	chr15	40569836	40576603	3	6360	8155.588400000001	917.6052
6_MACS_peak_27143_lociStitched	chr8	7408132	7414898	6	5277	4128.6132	589.9952
6_MACS_peak_10900_lociStitched	chr17	287982	294744	6	4998	4271.5554	719.4767999999999
6_MACS_peak_13443_lociStitched	chr17	78511085	78517847	6	6021	6088.5048	549.7506
2_MACS_peak_21346_lociStitched	chr22	38213746	38220502	2	6699	8282.856	647.2248
4_MACS_peak_29003_lociStitched	chr9	136454292	136461042	4	5479	5853.599999999999	448.2
4_MACS_peak_11915_lociStitched	chr17	39725755	39732501	4	5281	5783.3458	767.6948
5_MACS_peak_26295_lociStitched	chr7	151527385	151534127	5	4458	4888.6242	961.4092
1_MACS_peak_3717_lociStitched	chr1	155050472	155057211	1	6740	26810.4376	1417.2116999999998
6_MACS_peak_19250_lociStitched	chr20	56663416	56670155	6	4485	4742.9082	564.0543
2_MACS_peak_25012_lociStitched	chr6	34118300	34125037	2	6559	8580.2432	702.6691000000001
3_MACS_peak_4766_lociStitched	chr10	102786128	102792855	3	6521	8038.765	955.9067
2_MACS_peak_5368_lociStitched	chr11	1408606	1415330	2	6003	8802.3884	492.86920000000003
1_MACS_peak_22245_lociStitched	chr22	50117177	50123894	1	6718	11344.3413	512.5071
6_MACS_peak_11097_lociStitched	chr17	3648603	3655319	6	4368	4855.668	494.2976
6_MACS_peak_6335_lociStitched	chr11	69619258	69625972	6	5851	6190.308	506.2356
3_MACS_peak_21965_lociStitched	chr22	45886427	45893126	3	6008	5472.4131	515.1531
2_MACS_peak_5679_lociStitched	chr11	44336656	44343350	2	6638	8409.0028	645.971
3_MACS_peak_18568_lociStitched	chr20	3215502	3222194	3	5684	6641.140799999999	774.2644
2_MACS_peak_22595_lociStitched	chr3	46939464	46946156	2	5888	7240.0748	625.702
2_MACS_peak_10722_lociStitched	chr16	88468782	88475471	2	6657	6595.354	171.9073
3_MACS_peak_27879_lociStitched	chr8	144001872	144008560	3	6172	6029.232	543.0656
3_MACS_peak_26870_lociStitched	chr7	158317060	158323746	3	6337	6675.9710000000005	768.2214
4_MACS_peak_2272_lociStitched	chr1	20509251	20515935	4	5919	5905.313999999999	674.4156
4_MACS_peak_16720_lociStitched	chr19	46838807	46845490	4	5752	4962.1275000000005	711.0712
6_MACS_peak_27633_lociStitched	chr8	142873017	142879693	6	4219	4539.68	668.9352
4_MACS_peak_23030_lociStitched	chr4	1046888	1053561	4	5291	4809.2311	426.4047
4_MACS_peak_27812_lociStitched	chr8	143635875	143642544	4	4817	5147.801100000001	454.15889999999996
3_MACS_peak_13032_lociStitched	chr17	75751176	75757842	3	6408	6129.387	843.9155999999999
3_MACS_peak_1_lociStitched	chr1	30391	37055	3	6531	5071.9704	955.6176
3_MACS_peak_6452_lociStitched	chr11	70094465	70101127	3	5438	5464.8386	733.4862
2_MACS_peak_18870_lociStitched	chr20	43378097	43384747	2	6278	7256.48	411.635
3_MACS_peak_22740_lociStitched	chr3	52071836	52078484	3	5687	6048.3504	627.5712
1_MACS_peak_10040_lociStitched	chr16	67423888	67430535	1	6648	10068.2109	604.877
3_MACS_peak_5013_lociStitched	chr10	134191994	134198638	3	5742	5635.440799999999	605.2684
5_MACS_peak_764_lociStitched	chr1	5747511	5754154	5	5142	4830.1253	474.3102
4_MACS_peak_16610_lociStitched	chr19	46159223	46165866	4	6218	6429.7597	722.0941
2_MACS_peak_13098_lociStitched	chr17	76224595	76231235	2	6600	9556.288	555.768
6_MACS_peak_25658_lociStitched	chr7	44142290	44148920	6	5389	5831.085	590.0699999999999
3_MACS_peak_29133_lociStitched	chr9	137391053	137397682	3	5271	5964.1113000000005	540.2635
2_MACS_peak_20265_lociStitched	chr21	45840146	45846774	2	6097	6580.9412	814.5812
1_MACS_peak_2742_lociStitched	chr1	26367918	26374545	1	6628	10317.576299999999	738.2478
3_MACS_peak_13493_lociStitched	chr17	79490044	79496668	3	6390	7355.952	582.2496
4_MACS_peak_22585_lociStitched	chr3	46910495	46917115	4	5047	5232.448	632.21
8_MACS_peak_2451_lociStitched	chr1	21845004	21851621	8	4682	4502.2068	523.4047
2_MACS_peak_26487_lociStitched	chr7	155588001	155594614	2	5976	6498.5951000000005	918.5457
2_MACS_peak_4000_lociStitched	chr1	203093629	203100239	2	6351	8650.507	1122.3780000000002
2_MACS_peak_10815_lociStitched	chr16	89984915	89991524	2	6363	6107.3769	333.0936
3_MACS_peak_26394_lociStitched	chr7	155043241	155049850	3	6091	6816.5226	767.3049
5_MACS_peak_10695_lociStitched	chr16	88348640	88355247	5	5210	4503.9919	393.7772
4_MACS_peak_3282_lociStitched	chr1	35257146	35263752	4	5136	5347.557	821.1257999999999
1_MACS_peak_8754_lociStitched	chr15	41217273	41223877	1	6605	9816.185599999999	987.298
6_MACS_peak_10491_lociStitched	chr16	86596230	86602834	6	3659	3461.8168	195.47840000000002
3_MACS_peak_8701_lociStitched	chr15	28981148	28987749	3	5699	5865.6485999999995	592.7698
2_MACS_peak_2231_lociStitched	chr1	19330752	19337351	2	6346	6296.1059	735.1286
4_MACS_peak_16715_lociStitched	chr19	46808690	46815287	4	4300	4774.2489000000005	573.939
3_MACS_peak_5338_lociStitched	chr11	1142329	1148923	3	6186	7655.634	571.6998
3_MACS_peak_11040_lociStitched	chr17	1953528	1960122	3	6218	8582.091	642.2556
3_MACS_peak_17725_lociStitched	chr2	10375284	10381877	3	6404	7173.8433	641.4988999999999
3_MACS_peak_14272_lociStitched	chr19	5527744	5534334	3	5549	5847.307	687.337
1_MACS_peak_8573_lociStitched	chr14	105417725	105424314	1	6590	6526.404500000001	336.039
4_MACS_peak_24353_lociStitched	chr5	137822736	137829325	4	5726	6942.170400000001	794.6333999999999
3_MACS_peak_7335_lociStitched	chr12	3426336	3432924	3	6009	5869.2492	561.2976
2_MACS_peak_13808_lociStitched	chr19	915301	921887	2	6249	14777.666799999999	777.8066
5_MACS_peak_25023_lociStitched	chr6	35457694	35464279	5	5564	5792.166	633.477
6_MACS_peak_15920_lociStitched	chr19	35799769	35806351	6	5551	5395.2654	506.1558
3_MACS_peak_22201_lociStitched	chr22	49677434	49684009	3	6206	5895.802500000001	345.1875
3_MACS_peak_3052_lociStitched	chr1	30700018	30706590	3	5763	5986.4348	713.7192
5_MACS_peak_19276_lociStitched	chr20	56722894	56729466	5	5368	5232.6264	421.26520000000005
2_MACS_peak_2319_lociStitched	chr1	20616563	20623134	2	6340	6126.1433	595.9897
4_MACS_peak_19329_lociStitched	chr20	57147630	57154198	4	6415	6179.1744	591.7768
5_MACS_peak_28827_lociStitched	chr9	135395595	135402162	5	6130	6402.1683	554.2548
4_MACS_peak_2194_lociStitched	chr1	19128564	19135130	4	5737	5870.004	726.8562000000001
3_MACS_peak_15460_lociStitched	chr19	17795540	17802103	3	5034	6013.0206	696.3343
3_MACS_peak_1601_lociStitched	chr1	16082168	16088728	3	6370	8195.408000000001	446.73599999999993
1_MACS_peak_11811_lociStitched	chr17	35166257	35172814	1	6558	7318.923400000001	578.9831
2_MACS_peak_7777_lociStitched	chr12	58012116	58018670	2	6035	9766.7708	843.4998
2_MACS_peak_5294_lociStitched	chr11	552534	559086	2	5726	8380.008	641.4408
1_MACS_peak_3446_lociStitched	chr1	37771168	37777708	1	6541	7210.35	714.168
5_MACS_peak_3028_lociStitched	chr1	30607493	30614025	5	4600	5144.6032	520.6003999999999
1_MACS_peak_12349_lociStitched	chr17	47621461	47627992	1	6532	7093.9722	708.6135
3_MACS_peak_21221_lociStitched	chr22	37137618	37144143	3	5520	8156.9025	554.625
2_MACS_peak_15937_lociStitched	chr19	35849043	35855567	2	6505	7141.8228	667.4052
5_MACS_peak_8424_lociStitched	chr14	104673909	104680426	5	4813	4692.24	263.93850000000003
3_MACS_peak_12227_lociStitched	chr17	45806552	45813069	3	5987	6929.526099999999	702.5326
2_MACS_peak_28958_lociStitched	chr9	136155056	136161569	2	6006	5971.118399999999	634.3662
5_MACS_peak_6540_lociStitched	chr11	70485815	70492327	5	4313	4486.768	419.3728
1_MACS_peak_19931_lociStitched	chr20	62768648	62775160	1	6513	8741.0576	472.77119999999996
3_MACS_peak_14871_lociStitched	chr19	11579065	11585570	3	6184	5431.0244999999995	732.4630000000001
6_MACS_peak_16330_lociStitched	chr19	41679322	41685823	6	5425	5319.7683	491.4756
1_MACS_peak_13716_lociStitched	chr19	292142	298637	1	6496	8165.514000000001	781.9979999999999
6_MACS_peak_19388_lociStitched	chr20	57694941	57701435	6	4580	4827.6395999999995	500.038
5_MACS_peak_27170_lociStitched	chr8	7577646	7584140	5	4912	3381.4258000000004	370.8074
2_MACS_peak_1695_lociStitched	chr1	17381642	17388135	2	6350	6765.0567	671.3762
1_MACS_peak_21023_lociStitched	chr22	29706533	29713022	1	6490	9380.4984	579.4677
3_MACS_peak_954_lociStitched	chr1	7209238	7215724	3	6423	5463.8064	582.4428
2_MACS_peak_21757_lociStitched	chr22	44999189	45005675	2	6411	6338.7678	433.2648
2_MACS_peak_5004_lociStitched	chr10	134009687	134016172	2	5598	5541.4325	406.6095
2_MACS_peak_1607_lociStitched	chr1	16314853	16321335	2	6465	6647.291	645.6071999999999
2_MACS_peak_394_lociStitched	chr1	3288349	3294830	2	5748	7719.5191	390.8043
3_MACS_peak_3323_lociStitched	chr1	37169472	37175949	3	6313	6725.0691	700.8114
3_MACS_peak_3734_lociStitched	chr1	155145947	155152415	3	6059	7406.5068	1285.8384
3_MACS_peak_20230_lociStitched	chr21	45584881	45591348	3	5574	6496.7482	882.0988
2_MACS_peak_22589_lociStitched	chr3	46921723	46928185	2	6364	8325.6408	573.1794
5_MACS_peak_6894_lociStitched	chr11	117511215	117517676	5	4935	4582.7873	477.4679
4_MACS_peak_5589_lociStitched	chr11	3247545	3254002	4	5403	5628.5669	601.7924
3_MACS_peak_16134_lociStitched	chr19	39278902	39285352	3	4558	4955.535	710.145
5_MACS_peak_28089_lociStitched	chr8	145843702	145850149	5	4777	4721.7828	644.0553
4_MACS_peak_2077_lociStitched	chr1	18733125	18739571	4	5055	5109.0996	582.0738
2_MACS_peak_20114_lociStitched	chr21	43754888	43761331	2	6017	7161.394499999999	986.4233
2_MACS_peak_2946_lociStitched	chr1	30255544	30261986	2	6229	6688.0844	523.0903999999999
4_MACS_peak_12797_lociStitched	chr17	72398079	72404520	4	5085	5784.018	524.2974
3_MACS_peak_27847_lociStitched	chr8	143842842	143849282	3	6017	6200.432	487.50800000000004
4_MACS_peak_22206_lociStitched	chr22	49691613	49698050	4	5981	5580.2353	500.15490000000005
5_MACS_peak_29301_lociStitched	chr9	138022327	138028763	5	4622	4807.692	650.0360000000001
1_MACS_peak_26616_lociStitched	chr7	157215821	157222251	1	6431	10501.476	680.937
1_MACS_peak_26644_lociStitched	chr7	157330074	157336502	1	6429	7011.6624	924.3464
2_MACS_peak_24737_lociStitched	chr6	1388309	1394736	2	5613	7306.2136	390.1189
4_MACS_peak_29642_lociStitched	chr9	140335650	140342074	4	4942	5332.5624	685.4408
4_MACS_peak_587_lociStitched	chr1	4671130	4677553	4	5706	5270.7137999999995	515.1246
1_MACS_peak_16469_lociStitched	chr19	42568840	42575263	1	6424	8877.2283	736.7180999999999
3_MACS_peak_3023_lociStitched	chr1	30588941	30595361	3	6087	5868.522	730.596
3_MACS_peak_5711_lociStitched	chr11	46297816	46304236	3	6333	7778.472	738.942
3_MACS_peak_24987_lociStitched	chr6	33980775	33987194	3	6137	6040.2789999999995	641.2581
2_MACS_peak_18610_lociStitched	chr20	21495934	21502352	2	6390	7530.2394	533.3358
3_MACS_peak_19865_lociStitched	chr20	62159475	62165893	3	5831	6403.8804	612.2772
3_MACS_peak_28971_lociStitched	chr9	136250741	136257159	3	6325	6945.5596000000005	577.62
1_MACS_peak_27337_lociStitched	chr8	22957675	22964090	1	6416	9060.546	744.14
4_MACS_peak_19958_lociStitched	chr20	62955897	62962311	4	5411	5050.3836	1129.5054
4_MACS_peak_2396_lociStitched	chr1	20867123	20873534	4	5196	4933.9056	605.1984
2_MACS_peak_22043_lociStitched	chr22	46772688	46779099	2	5703	6200.7192	651.9987
2_MACS_peak_3981_lociStitched	chr1	202610347	202616755	2	6242	12876.2352	850.9824
5_MACS_peak_14784_lociStitched	chr19	10161179	10167585	5	5118	5145.9398	597.0392
2_MACS_peak_20681_lociStitched	chr22	21380426	21386832	2	5958	6607.789000000001	522.7296
2_MACS_peak_25437_lociStitched	chr7	1796417	1802814	2	5644	5895.4752	579.5682
1_MACS_peak_7427_lociStitched	chr12	49940995	49947391	1	6397	8078.147999999999	931.2576
4_MACS_peak_28877_lociStitched	chr9	135730660	135737056	4	5388	5744.2476	534.066
5_MACS_peak_29259_lociStitched	chr9	137911003	137917397	5	5585	5530.8099999999995	531.3413999999999
4_MACS_peak_29844_lociStitched	chrX	153070061	153076454	4	5950	5326.6476	285.76709999999997
1_MACS_peak_3847_lociStitched	chr1	161418467	161424858	1	6392	11237.2953	3367.4179000000004
1_MACS_peak_9449_lociStitched	chr16	2517499	2523888	1	6390	13762.5449	662.5393
1_MACS_peak_5172_lociStitched	chr10	134952822	134959210	1	6389	8391.9156	718.65
3_MACS_peak_5822_lociStitched	chr11	61432833	61439218	3	5475	5380.6395	602.744
3_MACS_peak_12442_lociStitched	chr17	56352944	56359327	3	5731	5587.0399	499.15060000000005
6_MACS_peak_25355_lociStitched	chr7	1382945	1389325	6	5914	4904.3060000000005	363.66
3_MACS_peak_25434_lociStitched	chr7	1787648	1794028	3	5384	6512.066	483.60400000000004
2_MACS_peak_11122_lociStitched	chr17	4388810	4395188	2	6295	6099.9192	736.0212
1_MACS_peak_22875_lociStitched	chr3	169380854	169387231	1	6378	9783.5934	1357.0256
4_MACS_peak_10661_lociStitched	chr16	88229561	88235937	4	4836	5107.176	262.05359999999996
2_MACS_peak_4424_lociStitched	chr10	71506371	71512745	2	5558	5782.4928	843.2802
4_MACS_peak_13871_lociStitched	chr19	2362795	2369169	4	5045	5635.8908	907.6576
1_MACS_peak_311_lociStitched	chr1	2895840	2902212	1	6373	7300.4003999999995	464.51880000000006
4_MACS_peak_8881_lociStitched	chr15	74128497	74134869	4	4458	5004.5688	792.0396
3_MACS_peak_29810_lociStitched	chrX	152837855	152844227	3	4958	5559.570000000001	326.2464
5_MACS_peak_15093_lociStitched	chr19	14450203	14456573	5	4193	4766.034	468.195
1_MACS_peak_26749_lociStitched	chr7	157652619	157658989	1	6371	6668.753	744.016
3_MACS_peak_27760_lociStitched	chr8	143279149	143285517	3	5454	5891.6736	613.8752
4_MACS_peak_20422_lociStitched	chr21	46962870	46969227	4	5529	5815.383599999999	1034.9196
5_MACS_peak_27125_lociStitched	chr8	7126819	7133174	5	5666	3912.1380000000004	430.2335
5_MACS_peak_15365_lociStitched	chr19	17136061	17142414	5	5332	5180.2362	420.56859999999995
3_MACS_peak_26133_lociStitched	chr7	127805668	127812019	3	5851	8249.3139	880.8837
