GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
TPP2	1489.2	1482.2147	-6.98530000000028	0.498824583455147	-0.00678308297635283
FANCM	532.5379	526.1694	-6.36849999999993	0.496992322618348	-0.0173568543240912
BRCA2	706.8446	700.5811	-6.26350000000002	0.497774838131775	-0.0128410047439674
FAM177A1	539.896	533.7943	-6.10169999999994	0.497158538174369	-0.0163976280642327
GPSM3	1418.05	1412.3872	-5.66279999999983	0.498999659840536	-0.00577275085128791
TFB1M	745.624	740.3516	-5.27239999999995	0.498225946644077	-0.0102377148766686
KIF16B	666.9491	661.8732	-5.07590000000005	0.498090075700867	-0.0110218068668282
PSMB5	763.8291	758.9464	-4.8827	0.498396776149866	-0.00925188409933396
STXBP5	326.8794	322.0966	-4.78280000000001	0.496315117970464	-0.0212650291188334
LOC654342	842.8446	838.747	-4.09759999999983	0.49878163045058	-0.00703095674359154
LOC100289341	1052.5021	1048.4689	-4.03319999999985	0.499040158098327	-0.00553904341046611
KLHL22	1020.2	1016.6813	-3.51869999999997	0.4991362530551	-0.00498449869427312
MTMR2	807.886	804.856	-3.02999999999997	0.499060606098186	-0.00542104207283885
PHLPP1	1408.8	1405.8629	-2.93709999999987	0.499478250130771	-0.00301090488853721
TERC	2307.2376	2304.4512	-2.78640000000041	0.499697898088874	-0.00174336392824607
OSTC	1126.5024	1124.2782	-2.22420000000011	0.499505904751445	-0.00285131598739217
HNRNPAB	835.8845	833.7254	-2.15909999999997	0.499353411835903	-0.00373132023133315
FAM66B	519.7766	518.035	-1.74160000000006	0.499160926703845	-0.00484211207863819
LAT	426.2818	424.7	-1.58179999999999	0.499070602920063	-0.00536335240997705
FAM98C	358.0954	357.4238	-0.671600000000012	0.499530690441291	-0.00270828308730447
NUP88	1673.5244	1673.156	-0.368400000000065	0.499944960385222	-0.000317621518451821
RPAIN	1673.5244	1673.156	-0.368400000000065	0.499944960385222	-0.000317621518451821
ZNF460	1746.6	1746.5193	-0.0807000000002063	0.499988448719745	-6.66598989737544e-05
A2ML1	0	0	0	NA	1
ABCC13	0	0	0	NA	1
ABCG5	0	0	0	NA	1
ABCG8	0	0	0	NA	1
ACCSL	0	0	0	NA	1
ACOT1	0	0	0	NA	1
ACOT2	0	0	0	NA	1
ACTN2	0	0	0	NA	1
ADAM20	0	0	0	NA	1
ADAM21	0	0	0	NA	1
ADAMTS17	0	0	0	NA	1
ADAMTS6	0	0	0	NA	1
ADH4	0	0	0	NA	1
AGAP6	0	0	0	NA	1
AGR2	0	0	0	NA	1
AIPL1	0	0	0	NA	1
AK5	0	0	0	NA	1
AKNAD1	0	0	0	NA	1
ALAS2	0	0	0	NA	1
ALMS1P	0	0	0	NA	1
ALPL	0	0	0	NA	1
ANGPTL3	0	0	0	NA	1
ANXA8	0	0	0	NA	1
ANXA8L1	0	0	0	NA	1
AOX1	0	0	0	NA	1
ARHGEF33	0	0	0	NA	1
ARMCX1	0	0	0	NA	1
ARRDC2	0	0	0	NA	1
ASB11	0	0	0	NA	1
ASB9	0	0	0	NA	1
AZGP1	0	0	0	NA	1
AZGP1P1	0	0	0	NA	1
BAIAP2	0	0	0	NA	1
BARX1	0	0	0	NA	1
BCAR1	0	0	0	NA	1
BCMO1	0	0	0	NA	1
BEX4	0	0	0	NA	1
C11orf40	0	0	0	NA	1
C11orf70	0	0	0	NA	1
C12orf50	0	0	0	NA	1
C14orf165	0	0	0	NA	1
C14orf38	0	0	0	NA	1
C15orf32	0	0	0	NA	1
C17orf105	0	0	0	NA	1
C19orf18	0	0	0	NA	1
C1R	0	0	0	NA	1
C1orf105	0	0	0	NA	1
C1orf146	0	0	0	NA	1
C1orf173	0	0	0	NA	1
C1orf175	0	0	0	NA	1
C1orf64	0	0	0	NA	1
C20orf194	0	0	0	NA	1
C22orf27	0	0	0	NA	1
C2orf66	0	0	0	NA	1
C2orf78	0	0	0	NA	1
C8orf84	0	0	0	NA	1
C9orf21	0	0	0	NA	1
C9orf44	0	0	0	NA	1
CA1	0	0	0	NA	1
CA3	0	0	0	NA	1
CACNA1G	0	0	0	NA	1
CALB2	0	0	0	NA	1
CAND2	0	0	0	NA	1
CCDC81	0	0	0	NA	1
CCNJL	0	0	0	NA	1
CD207	0	0	0	NA	1
CDRT1	0	0	0	NA	1
CDRT15L1	0	0	0	NA	1
CDRT15P	0	0	0	NA	1
CDRT4	0	0	0	NA	1
CEACAM20	0	0	0	NA	1
CENPVL1	0	0	0	NA	1
CER1	0	0	0	NA	1
CH25H	0	0	0	NA	1
CHFR	0	0	0	NA	1
CHRNA4	0	0	0	NA	1
CILP2	0	0	0	NA	1
CKMT1B	0	0	0	NA	1
CLCNKA	0	0	0	NA	1
CLCNKB	0	0	0	NA	1
CLEC3A	0	0	0	NA	1
CLEC4F	0	0	0	NA	1
CNGB1	0	0	0	NA	1
COL5A3	0	0	0	NA	1
CRP	0	0	0	NA	1
CRX	0	0	0	NA	1
CRYGD	0	0	0	NA	1
CSAG1	0	0	0	NA	1
CSDAP1	0	0	0	NA	1
CSNK1A1L	0	0	0	NA	1
CST4	0	0	0	NA	1
CT45A6	0	0	0	NA	1
CT47A6	0	0	0	NA	1
CT47A7	0	0	0	NA	1
CTRB1	0	0	0	NA	1
CTRB2	0	0	0	NA	1
CTXN2	0	0	0	NA	1
CUZD1	0	0	0	NA	1
CWH43	0	0	0	NA	1
CXCL2	0	0	0	NA	1
CYP3A43	0	0	0	NA	1
CYP4B1	0	0	0	NA	1
DCHS2	0	0	0	NA	1
DDX4	0	0	0	NA	1
DEFB4A	0	0	0	NA	1
DEM1	0	0	0	NA	1
DEPDC7	0	0	0	NA	1
DGCR5	0	0	0	NA	1
DGKQ	0	0	0	NA	1
DHX40P1	0	0	0	NA	1
DLL1	0	0	0	NA	1
DLX1	0	0	0	NA	1
DMBX1	0	0	0	NA	1
DNAH10	0	0	0	NA	1
DNAH6	0	0	0	NA	1
DOK7	0	0	0	NA	1
DPF1	0	0	0	NA	1
DSP	0	0	0	NA	1
DUXA	0	0	0	NA	1
ECRP	0	0	0	NA	1
ECT2L	0	0	0	NA	1
EHD2	0	0	0	NA	1
ELF5	0	0	0	NA	1
EMR2	0	0	0	NA	1
EMR3	0	0	0	NA	1
EMR4P	0	0	0	NA	1
EMX1	0	0	0	NA	1
ENHO	0	0	0	NA	1
ENOX1	0	0	0	NA	1
ENPP7	0	0	0	NA	1
EPHX4	0	0	0	NA	1
EPN3	0	0	0	NA	1
ERRFI1	0	0	0	NA	1
ESX1	0	0	0	NA	1
FA2H	0	0	0	NA	1
FAM101B	0	0	0	NA	1
FAM127A	0	0	0	NA	1
FAM127C	0	0	0	NA	1
FAM151A	0	0	0	NA	1
FAM159B	0	0	0	NA	1
FAM180A	0	0	0	NA	1
FAM182B	0	0	0	NA	1
FAM19A4	0	0	0	NA	1
FAM25G	0	0	0	NA	1
FAM45B	0	0	0	NA	1
FAM46B	0	0	0	NA	1
FAM57A	0	0	0	NA	1
FAM74A3	0	0	0	NA	1
FAM75A3	0	0	0	NA	1
FAM92A1	0	0	0	NA	1
FAM99A	0	0	0	NA	1
FAM99B	0	0	0	NA	1
FBLN1	0	0	0	NA	1
FGA	0	0	0	NA	1
FGB	0	0	0	NA	1
FGD1	0	0	0	NA	1
FGF14	0	0	0	NA	1
FGF20	0	0	0	NA	1
FGF4	0	0	0	NA	1
FGFRL1	0	0	0	NA	1
FGG	0	0	0	NA	1
FIGLA	0	0	0	NA	1
FLJ12825	0	0	0	NA	1
FLJ42393	0	0	0	NA	1
FLJ43826	0	0	0	NA	1
FLJ90757	0	0	0	NA	1
FOXC2	0	0	0	NA	1
FOXF1	0	0	0	NA	1
FOXL1	0	0	0	NA	1
FREM1	0	0	0	NA	1
FSHB	0	0	0	NA	1
FST	0	0	0	NA	1
G6PC2	0	0	0	NA	1
GAGE2D	0	0	0	NA	1
GBP7	0	0	0	NA	1
GIMAP1	0	0	0	NA	1
GIMAP6	0	0	0	NA	1
GJB4	0	0	0	NA	1
GJC3	0	0	0	NA	1
GLP1R	0	0	0	NA	1
GPM6A	0	0	0	NA	1
GPR109A	0	0	0	NA	1
GPR109B	0	0	0	NA	1
GPR135	0	0	0	NA	1
GPR22	0	0	0	NA	1
GPR65	0	0	0	NA	1
GPR81	0	0	0	NA	1
GTSF1	0	0	0	NA	1
GUCA1A	0	0	0	NA	1
GUCY2GP	0	0	0	NA	1
H1FNT	0	0	0	NA	1
HCG4	0	0	0	NA	1
HEATR4	0	0	0	NA	1
HECW2	0	0	0	NA	1
HERV-V1	0	0	0	NA	1
HGFAC	0	0	0	NA	1
HKR1	0	0	0	NA	1
HOXC10	0	0	0	NA	1
HOXC4	0	0	0	NA	1
HOXC5	0	0	0	NA	1
HOXC6	0	0	0	NA	1
HOXC8	0	0	0	NA	1
HOXC9	0	0	0	NA	1
HPN	0	0	0	NA	1
HPR	0	0	0	NA	1
HS6ST3	0	0	0	NA	1
HSPB7	0	0	0	NA	1
HTR1D	0	0	0	NA	1
HYMAI	0	0	0	NA	1
IDUA	0	0	0	NA	1
IFITM4P	0	0	0	NA	1
IFNA14	0	0	0	NA	1
IFNA22P	0	0	0	NA	1
IFNA5	0	0	0	NA	1
IGDCC4	0	0	0	NA	1
IGFL4	0	0	0	NA	1
IHH	0	0	0	NA	1
IRGM	0	0	0	NA	1
ITIH5L	0	0	0	NA	1
JAG2	0	0	0	NA	1
KCNG2	0	0	0	NA	1
KCTD17	0	0	0	NA	1
KDM4B	0	0	0	NA	1
KIAA1107	0	0	0	NA	1
KLF14	0	0	0	NA	1
KLK10	0	0	0	NA	1
KLK11	0	0	0	NA	1
KLK12	0	0	0	NA	1
KLK13	0	0	0	NA	1
KLK14	0	0	0	NA	1
KLK9	0	0	0	NA	1
KNCN	0	0	0	NA	1
KPNA7	0	0	0	NA	1
KRTAP5-6	0	0	0	NA	1
LBP	0	0	0	NA	1
LDHD	0	0	0	NA	1
LGR4	0	0	0	NA	1
LHX5	0	0	0	NA	1
LIN28B	0	0	0	NA	1
LIPI	0	0	0	NA	1
LOC100128076	0	0	0	NA	1
LOC100128252	0	0	0	NA	1
LOC100128398	0	0	0	NA	1
LOC100129515	0	0	0	NA	1
LOC100130452	0	0	0	NA	1
LOC100132396	0	0	0	NA	1
LOC100134259	0	0	0	NA	1
LOC100134317	0	0	0	NA	1
LOC100240734	0	0	0	NA	1
LOC100270710	0	0	0	NA	1
LOC100287846	0	0	0	NA	1
LOC100507096	0	0	0	NA	1
LOC154449	0	0	0	NA	1
LOC157381	0	0	0	NA	1
LOC158572	0	0	0	NA	1
LOC283299	0	0	0	NA	1
LOC285740	0	0	0	NA	1
LOC286186	0	0	0	NA	1
LOC339751	0	0	0	NA	1
LOC375196	0	0	0	NA	1
LOC388948	0	0	0	NA	1
LOC400043	0	0	0	NA	1
LOC400550	0	0	0	NA	1
LOC402778	0	0	0	NA	1
LOC440970	0	0	0	NA	1
LOC441455	0	0	0	NA	1
LOC641746	0	0	0	NA	1
LOC642864	0	0	0	NA	1
LOC642924	0	0	0	NA	1
LOC643650	0	0	0	NA	1
LOC644100	0	0	0	NA	1
LOC644189	0	0	0	NA	1
LOC645277	0	0	0	NA	1
LOC647589	0	0	0	NA	1
LOC647859	0	0	0	NA	1
LOC728752	0	0	0	NA	1
LOC728819	0	0	0	NA	1
LRRC4B	0	0	0	NA	1
LRRC6	0	0	0	NA	1
LRRC66	0	0	0	NA	1
MAGEA11	0	0	0	NA	1
MAGEA12	0	0	0	NA	1
MAGEA3	0	0	0	NA	1
MAK	0	0	0	NA	1
MAPK15	0	0	0	NA	1
MARVELD1	0	0	0	NA	1
MCOLN1	0	0	0	NA	1
MEIS3P1	0	0	0	NA	1
METRNL	0	0	0	NA	1
MIR107	0	0	0	NA	1
MIR1178	0	0	0	NA	1
MIR1250	0	0	0	NA	1
MIR1305	0	0	0	NA	1
MIR187	0	0	0	NA	1
MIR196A2	0	0	0	NA	1
MIR216A	0	0	0	NA	1
MIR216B	0	0	0	NA	1
MIR217	0	0	0	NA	1
MIR3065	0	0	0	NA	1
MIR3115	0	0	0	NA	1
MIR3146	0	0	0	NA	1
MIR338	0	0	0	NA	1
MIR4270	0	0	0	NA	1
MIR4287	0	0	0	NA	1
MIR615	0	0	0	NA	1
MIR657	0	0	0	NA	1
MIR769	0	0	0	NA	1
MIR921	0	0	0	NA	1
MLF1	0	0	0	NA	1
MLNR	0	0	0	NA	1
MLYCD	0	0	0	NA	1
MMP15	0	0	0	NA	1
MRAP	0	0	0	NA	1
MRGPRX3	0	0	0	NA	1
MT1A	0	0	0	NA	1
MT1B	0	0	0	NA	1
MT1DP	0	0	0	NA	1
MT1F	0	0	0	NA	1
MT1G	0	0	0	NA	1
MT1H	0	0	0	NA	1
MT1IP	0	0	0	NA	1
MT1JP	0	0	0	NA	1
MT1L	0	0	0	NA	1
MT1M	0	0	0	NA	1
MT1X	0	0	0	NA	1
MT2A	0	0	0	NA	1
MT3	0	0	0	NA	1
MT4	0	0	0	NA	1
MTRNR2L10	0	0	0	NA	1
MYH7	0	0	0	NA	1
MYL5	0	0	0	NA	1
NAT8	0	0	0	NA	1
NAT8B	0	0	0	NA	1
NCCRP1	0	0	0	NA	1
NCRNA00087	0	0	0	NA	1
NCRNA00162	0	0	0	NA	1
NCRNA00163	0	0	0	NA	1
NCRNA00256A	0	0	0	NA	1
NCRNA00256B	0	0	0	NA	1
NID2	0	0	0	NA	1
NLRP10	0	0	0	NA	1
NMBR	0	0	0	NA	1
NNAT	0	0	0	NA	1
NOSTRIN	0	0	0	NA	1
NPVF	0	0	0	NA	1
NR1H4	0	0	0	NA	1
NTN4	0	0	0	NA	1
OLFML2B	0	0	0	NA	1
OR10A3	0	0	0	NA	1
OR10A6	0	0	0	NA	1
OR1K1	0	0	0	NA	1
OR1L6	0	0	0	NA	1
OR1M1	0	0	0	NA	1
OR2AE1	0	0	0	NA	1
OR4F21	0	0	0	NA	1
OR52B4	0	0	0	NA	1
OR52K1	0	0	0	NA	1
OR52K2	0	0	0	NA	1
OR52M1	0	0	0	NA	1
OR52N4	0	0	0	NA	1
OR52N5	0	0	0	NA	1
OR56B1	0	0	0	NA	1
OR5C1	0	0	0	NA	1
OR6B2	0	0	0	NA	1
OR6B3	0	0	0	NA	1
OR6M1	0	0	0	NA	1
OR6X1	0	0	0	NA	1
OR7D2	0	0	0	NA	1
OR7G1	0	0	0	NA	1
OR7G2	0	0	0	NA	1
OR7G3	0	0	0	NA	1
OR8A1	0	0	0	NA	1
OR8B12	0	0	0	NA	1
OSR2	0	0	0	NA	1
OTOS	0	0	0	NA	1
P2RX2	0	0	0	NA	1
P4HA3	0	0	0	NA	1
PAGE2	0	0	0	NA	1
PAGE2B	0	0	0	NA	1
PAGE4	0	0	0	NA	1
PAGE5	0	0	0	NA	1
PAQR5	0	0	0	NA	1
PARD6G	0	0	0	NA	1
PBOV1	0	0	0	NA	1
PCDHB14	0	0	0	NA	1
PCDHB15	0	0	0	NA	1
PCDHB18	0	0	0	NA	1
PCDHB19P	0	0	0	NA	1
PCDHGA1	0	0	0	NA	1
PCDHGA2	0	0	0	NA	1
PCDHGA3	0	0	0	NA	1
PCDHGA4	0	0	0	NA	1
PCDHGA5	0	0	0	NA	1
PCDHGA6	0	0	0	NA	1
PCDHGA7	0	0	0	NA	1
PCDHGA8	0	0	0	NA	1
PCDHGA9	0	0	0	NA	1
PCDHGB1	0	0	0	NA	1
PCDHGB2	0	0	0	NA	1
PCDHGB3	0	0	0	NA	1
PCDHGB4	0	0	0	NA	1
PCDHGB5	0	0	0	NA	1
PCNAP1	0	0	0	NA	1
PDE1B	0	0	0	NA	1
PDE6B	0	0	0	NA	1
PDLIM2	0	0	0	NA	1
PER3	0	0	0	NA	1
PFKFB1	0	0	0	NA	1
PGLYRP1	0	0	0	NA	1
PHACTR2	0	0	0	NA	1
PKD1L2	0	0	0	NA	1
PKHD1L1	0	0	0	NA	1
PLA2G2E	0	0	0	NA	1
PLA2G4F	0	0	0	NA	1
PNPLA3	0	0	0	NA	1
PNPLA5	0	0	0	NA	1
PODN	0	0	0	NA	1
PPIP5K1	0	0	0	NA	1
PPP1R13B	0	0	0	NA	1
PPP1R14C	0	0	0	NA	1
PPP1R1A	0	0	0	NA	1
PPP3R2	0	0	0	NA	1
PRB3	0	0	0	NA	1
PRKCZ	0	0	0	NA	1
PRODH	0	0	0	NA	1
PRR21	0	0	0	NA	1
PTGES	0	0	0	NA	1
PTPN21	0	0	0	NA	1
RAET1L	0	0	0	NA	1
RNASE2	0	0	0	NA	1
RPH3AL	0	0	0	NA	1
RRN3P2	0	0	0	NA	1
SAA3P	0	0	0	NA	1
SAGE1	0	0	0	NA	1
SCN1B	0	0	0	NA	1
SCN3B	0	0	0	NA	1
SDS	0	0	0	NA	1
SEPN1	0	0	0	NA	1
SFRP5	0	0	0	NA	1
SHISA9	0	0	0	NA	1
SIGLEC7	0	0	0	NA	1
SIGLEC9	0	0	0	NA	1
SIGLECP3	0	0	0	NA	1
SLC12A1	0	0	0	NA	1
SLC13A4	0	0	0	NA	1
SLC22A13	0	0	0	NA	1
SLC22A14	0	0	0	NA	1
SLC24A1	0	0	0	NA	1
SLC24A5	0	0	0	NA	1
SLC24A6	0	0	0	NA	1
SLC25A2	0	0	0	NA	1
SLC26A1	0	0	0	NA	1
SLC26A9	0	0	0	NA	1
SLC35D3	0	0	0	NA	1
SNAR-F	0	0	0	NA	1
SNORA11	0	0	0	NA	1
SNORA47	0	0	0	NA	1
SNORA49	0	0	0	NA	1
SNORD23	0	0	0	NA	1
SOST	0	0	0	NA	1
SPANXC	0	0	0	NA	1
SPATA18	0	0	0	NA	1
SPATA20	0	0	0	NA	1
SPIN2A	0	0	0	NA	1
SPR	0	0	0	NA	1
SPSB1	0	0	0	NA	1
STRC	0	0	0	NA	1
SULT4A1	0	0	0	NA	1
SYCN	0	0	0	NA	1
SYTL4	0	0	0	NA	1
TAS2R30	0	0	0	NA	1
TAS2R42	0	0	0	NA	1
TAS2R43	0	0	0	NA	1
TBC1D26	0	0	0	NA	1
TBC1D3	0	0	0	NA	1
TCEAL5	0	0	0	NA	1
TCF20	0	0	0	NA	1
TCTN2	0	0	0	NA	1
TDRD9	0	0	0	NA	1
TECTB	0	0	0	NA	1
TEPP	0	0	0	NA	1
THY1	0	0	0	NA	1
TMEM196	0	0	0	NA	1
TMEM233	0	0	0	NA	1
TMEM45B	0	0	0	NA	1
TMEM61	0	0	0	NA	1
TMEM67	0	0	0	NA	1
TMPRSS5	0	0	0	NA	1
TNFRSF9	0	0	0	NA	1
TNNI3K	0	0	0	NA	1
TPH1	0	0	0	NA	1
TPRX1	0	0	0	NA	1
TRIM16	0	0	0	NA	1
TRIM22	0	0	0	NA	1
TRIM29	0	0	0	NA	1
TRIM34	0	0	0	NA	1
TRIM6	0	0	0	NA	1
TRIM6-TRIM34	0	0	0	NA	1
TRIM78P	0	0	0	NA	1
TRO	0	0	0	NA	1
TSGA13	0	0	0	NA	1
TSSK1B	0	0	0	NA	1
TUB	0	0	0	NA	1
UGT1A1	0	0	0	NA	1
ULBP1	0	0	0	NA	1
UOX	0	0	0	NA	1
USP27X	0	0	0	NA	1
UTP14C	0	0	0	NA	1
UTS2	0	0	0	NA	1
VCX	0	0	0	NA	1
VIT	0	0	0	NA	1
VN1R1	0	0	0	NA	1
VSTM2B	0	0	0	NA	1
VTCN1	0	0	0	NA	1
WDR66	0	0	0	NA	1
WNK3	0	0	0	NA	1
WNT9B	0	0	0	NA	1
YJEFN3	0	0	0	NA	1
ZC3H12B	0	0	0	NA	1
ZFP30	0	0	0	NA	1
ZFP37	0	0	0	NA	1
ZFP82	0	0	0	NA	1
ZIM3	0	0	0	NA	1
ZNF135	0	0	0	NA	1
ZNF154	0	0	0	NA	1
ZNF155	0	0	0	NA	1
ZNF185	0	0	0	NA	1
ZNF20	0	0	0	NA	1
ZNF221	0	0	0	NA	1
ZNF229	0	0	0	NA	1
ZNF239	0	0	0	NA	1
ZNF256	0	0	0	NA	1
ZNF30	0	0	0	NA	1
ZNF320	0	0	0	NA	1
ZNF331	0	0	0	NA	1
ZNF358	0	0	0	NA	1
ZNF396	0	0	0	NA	1
ZNF418	0	0	0	NA	1
ZNF432	0	0	0	NA	1
ZNF467	0	0	0	NA	1
ZNF485	0	0	0	NA	1
ZNF525	0	0	0	NA	1
ZNF534	0	0	0	NA	1
ZNF566	0	0	0	NA	1
ZNF569	0	0	0	NA	1
ZNF570	0	0	0	NA	1
ZNF577	0	0	0	NA	1
ZNF578	0	0	0	NA	1
ZNF606	0	0	0	NA	1
ZNF613	0	0	0	NA	1
ZNF615	0	0	0	NA	1
ZNF625	0	0	0	NA	1
ZNF649	0	0	0	NA	1
ZNF658B	0	0	0	NA	1
ZNF667	0	0	0	NA	1
ZNF702P	0	0	0	NA	1
ZNF738	0	0	0	NA	1
ZNF781	0	0	0	NA	1
ZNF792	0	0	0	NA	1
ZNF793	0	0	0	NA	1
ZNF813	0	0	0	NA	1
ZNF816	0	0	0	NA	1
ZNF845	0	0	0	NA	1
ZNRF1	0	0	0	NA	1
ZSCAN4	0	0	0	NA	1
S100B	0	0.4757	0.4757	1	8
GDF6	0	0.606	0.606	1	8
C3orf30	0	0.9215	0.9215	1	8
UPK1B	0	0.9215	0.9215	1	8
KSR2	165.3817	166.4306	1.0489	0.501580562263665	0.00912110774002879
DEPDC1	971.82	972.9374	1.11739999999998	0.50028728519043	0.00165785986065629
SNRK	581.91	583.038	1.12800000000004	0.500484141781436	0.00279387666181276
C9orf41	1181.6686	1182.9639	1.2953	0.500273890340254	0.00158056110061543
MND1	907.2212	908.6478	1.42660000000012	0.500392814679914	0.00226684762917538
C1orf177	0	1.482	1.482	1	8
C14orf148	0	1.6756	1.6756	1	8
ISM2	0	1.6756	1.6756	1	8
C2orf16	0	1.898	1.898	1	8
LONP2	811.1264	813.3187	2.19230000000016	0.50067478426941	0.0038940340407055
POLR3A	1363.8767	1366.0849	2.20820000000003	0.500404437923229	0.00233392285377531
BEND7	0	2.21	2.21	1	8
BBS5	0	2.6196	2.6196	1	8
OPHN1	0	2.6775	2.6775	1	8
POU4F1	0	2.7456	2.7456	1	8
SYCE1L	0	2.8336	2.8336	1	8
AP3S2	1983.0582	1985.9684	2.91020000000003	0.500366613819116	0.0021156481341818
CD276	0	3.0624	3.0624	1	8
RIMS4	0	3.38	3.38	1	8
ESPN	0	3.4523	3.4523	1	8
HES2	0	3.4523	3.4523	1	8
MIR4252	0	3.4523	3.4523	1	8
CXADR	723.2	726.6595	3.45950000000016	0.501193046636588	0.00688482293074979
CDCP2	0	3.586	3.586	1	8
FAM83H	0	3.6554	3.6554	1	8
LOC100128338	0	3.6554	3.6554	1	8
MIR937	0	3.6554	3.6554	1	8
AREG	680.8928	684.5775	3.68470000000002	0.501349242088971	0.00778619838212943
ITGA4	1567.2	1570.9382	3.73820000000023	0.500595607930843	0.00343712405831796
KCNN1	0	3.8199	3.8199	1	8
SLC5A5	0	3.8199	3.8199	1	8
SNORA68	0	3.8199	3.8199	1	8
UBE2DNL	0	3.8454	3.8454	1	8
ENGASE	0	3.874	3.874	1	8
CPLX1	0	3.9462	3.9462	1	8
MFSD7	0	3.9462	3.9462	1	8
MIR744	0	4.029	4.029	1	8
KDM4A	1308.2	1312.2848	4.08479999999986	0.500779397766398	0.00449773681278403
PTPLA	0	4.1652	4.1652	1	8
IL3RA	0	4.2036	4.2036	1	8
RNF128	0	4.28	4.28	1	8
FBLN5	0	4.312	4.312	1	8
DNAH2	0	4.3824	4.3824	1	8
SECISBP2L	1203.1121	1207.529	4.41689999999994	0.500916125589994	0.00528676529821031
DCAF4L1	0	4.446	4.446	1	8
NAP1L6	0	4.452	4.452	1	8
KCNE2	0	4.5604	4.5604	1	8
ZNF227	697.376	702.0431	4.66710000000012	0.501667513327494	0.00962288850942217
LOC641367	0	5.0394	5.0394	1	8
CHRND	0	5.044	5.044	1	8
CHRNG	0	5.044	5.044	1	8
ECEL1	0	5.044	5.044	1	8
LOC646960	0	5.044	5.044	1	8
ESPNL	0	5.0752	5.0752	1	8
KLHL30	0	5.0752	5.0752	1	8
HFM1	0	5.0907	5.0907	1	8
FAM154A	0	5.1342	5.1342	1	8
SCARNA8	0	5.1342	5.1342	1	8
SMPX	0	5.408	5.408	1	8
ETV4	0	5.4912	5.4912	1	8
CYMP	0	5.5167	5.5167	1	8
PROK1	0	5.5167	5.5167	1	8
SOD1	1558.3708	1564.0777	5.70690000000013	0.500913850140363	0.00527363413464379
RBM15	748.9589	754.7494	5.79049999999995	0.501925406676281	0.0111111535760369
CCL17	0	6.1692	6.1692	1	8
SARNP	1329.8673	1336.0539	6.1866	0.501160311865182	0.00669591671497527
DDX27	843.3808	849.72	6.33920000000012	0.50187206810132	0.0108033439465412
TMEM71	0	6.344	6.344	1	8
LRRC39	0	6.5208	6.5208	1	8
SOBP	0	6.848	6.848	1	8
INF2	0	6.8676	6.8676	1	8
CCBP2	0	7.263	7.263	1	8
CYP8B1	0	7.263	7.263	1	8
ZNF137P	0	7.2644	7.2644	1	8
ZNF600	0	7.2644	7.2644	1	8
CCNYL1	1011.6	1018.8745	7.27449999999999	0.501791330056103	0.0103374161827648
FLJ37201	0	7.4691	7.4691	1	8
P2RX6P	651.18	658.8512	7.6712	0.50292786919884	0.0168962826185847
LOC84856	0	7.679	7.679	1	8
PRSS54	0	7.6824	7.6824	1	8
FAM40A	487.9124	495.652	7.73960000000005	0.503934465297849	0.0227054029428032
NCAPG2	1521.6	1529.3489	7.74889999999982	0.501269916385686	0.00732842404586207
LOC100129055	0	8.1389	8.1389	1	8
GNB2	1043.2401	1051.5609	8.32079999999996	0.501986059773697	0.0114611746230601
MTRNR2L2	0	8.4231	8.4231	1	8
SLC39A13	1510.4976	1518.9507	8.45309999999972	0.50139515501882	0.00805115380270534
GALNT5	667.878	676.3497	8.47169999999994	0.503151140242089	0.0181847783630004
MUC17	0	8.7173	8.7173	1	8
MAN1B1	1039.5661	1048.4689	8.90280000000007	0.502131860816509	0.012302574662558
ELAC1	1122.7832	1131.7072	8.92399999999998	0.501979161233066	0.0114213640356897
COMMD6	775.1296	784.2872	9.1576	0.502936225901888	0.0169445089731571
ATXN3	372.876	382.1675	9.29150000000004	0.506152956750174	0.0355091532823888
DBIL5P2	0	9.664	9.664	1	8
LOC100132215	0	9.664	9.664	1	8
COL2A1	0	9.8972	9.8972	1	8
COLQ	0	10.0947	10.0947	1	8
LOC643763	0	10.1324	10.1324	1	8
TNFRSF25	0	10.176	10.176	1	8
PLP1	0	10.2955	10.2955	1	8
MARK3	573.9552	584.3158	10.3606000000001	0.504472442114151	0.0258101686150869
PABPC1L2B	0	10.3776	10.3776	1	8
C6orf163	0	10.4346	10.4346	1	8
GJB7	0	10.4346	10.4346	1	8
ZNF610	0	10.5586	10.5586	1	8
ZNF880	0	10.5586	10.5586	1	8
KIAA1210	0	10.5616	10.5616	1	8
OR4F17	0	10.701	10.701	1	8
LZTS1	0	10.7229	10.7229	1	8
SLC18A1	0	10.7229	10.7229	1	8
UNCX	0	10.7724	10.7724	1	8
C5orf62	0	10.857	10.857	1	8
MYOZ3	0	10.857	10.857	1	8
SYNPO	0	10.857	10.857	1	8
LHX9	0	11.0055	11.0055	1	8
TXNRD3	213.6365	224.7132	11.0767	0.512634547257589	0.0729267192298911
PAX5	0	11.1834	11.1834	1	8
TRNP1	0	11.2056	11.2056	1	8
OTOR	0	11.2255	11.2255	1	8
