REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
2_MACS_peak_12837_lociStitched	chr19	4398998	4404348	2	4700	13517.845	1292.0249999999999
2_MACS_peak_2126_lociStitched	chr1	186736998	186742345	2	3482	4615.5304	1230.3447
2_MACS_peak_26356_lociStitched	chr8	52635652	52640998	2	1946	1416.69	645.2622
2_MACS_peak_4913_lociStitched	chr11	67722041	67727385	2	3322	3993.5712	922.3744
2_MACS_peak_445_lociStitched	chr1	28558548	28563889	2	3667	7552.7081	1185.702
2_MACS_peak_28637_lociStitched	chrX	47220843	47226178	2	2421	1645.314	511.6265
2_MACS_peak_25294_lociStitched	chr7	99814784	99820115	2	4431	7915.4688	954.2489999999999
1_MACS_peak_3691_lociStitched	chr10	94350022	94355344	1	5323	18706.2978	981.909
3_MACS_peak_12465_lociStitched	chr18	47310424	47315744	3	3952	3493.644	1053.892
2_MACS_peak_26125_lociStitched	chr8	24224311	24229624	2	3121	4990.5009	816.6081
2_MACS_peak_13437_lociStitched	chr19	40332544	40337856	2	5120	5990.3423999999995	951.9104
2_MACS_peak_14755_lociStitched	chr2	87765542	87770854	2	4152	3204.1983999999998	894.5408
1_MACS_peak_21086_lociStitched	chr4	185566618	185571928	1	5311	13869.720000000001	931.905
1_MACS_peak_19565_lociStitched	chr3	181427390	181432698	1	5309	12108.6096	1195.8924
1_MACS_peak_4906_lociStitched	chr11	67569097	67574404	1	5308	13680.3846	813.0324
3_MACS_peak_21582_lociStitched	chr5	65117372	65122678	3	3999	3295.026	760.3498000000001
2_MACS_peak_21367_lociStitched	chr5	36070651	36075954	2	4037	3494.1467000000002	972.0399
1_MACS_peak_19855_lociStitched	chr4	3953396	3958696	1	5301	12551.46	970.4300000000001
2_MACS_peak_26366_lociStitched	chr8	53245187	53250484	2	2968	3795.8302	812.0301
2_MACS_peak_27251_lociStitched	chr9	16262732	16268029	2	1660	1014.9051999999999	466.13599999999997
2_MACS_peak_22700_lociStitched	chr6	3023101	3028397	2	5065	23369.659200000002	936.8624
1_MACS_peak_20349_lociStitched	chr4	77117810	77123103	1	5294	25709.1596	1362.9475
2_MACS_peak_22734_lociStitched	chr6	5846799	5852091	2	2107	1527.2712000000001	676.3176
2_MACS_peak_13834_lociStitched	chr19	58661400	58666690	2	1875	1514.527	562.856
3_MACS_peak_22282_lociStitched	chr5	143566814	143572103	3	4028	3837.6984	792.2922
2_MACS_peak_792_lociStitched	chr1	46596038	46601325	2	5085	21235.2355	1018.8049000000001
1_MACS_peak_18177_lociStitched	chr3	25872141	25877428	1	5288	13557.9828	958.5331
1_MACS_peak_7661_lociStitched	chr13	114789350	114794636	1	5287	35334.267	1109.5314
1_MACS_peak_25635_lociStitched	chr7	129588191	129593477	1	5287	31292.062800000003	1645.0031999999999
1_MACS_peak_22051_lociStitched	chr5	126111103	126116388	1	5286	28112.500500000002	856.1700000000001
1_MACS_peak_10300_lociStitched	chr16	66582921	66588205	1	5285	20034.286	918.3592000000001
1_MACS_peak_1047_lociStitched	chr1	76249412	76254694	1	5283	17429.0154	1158.8708000000001
2_MACS_peak_10942_lociStitched	chr17	18160278	18165558	2	4652	11959.728	1091.376
2_MACS_peak_1773_lociStitched	chr1	157329104	157334383	2	2904	2666.9508	1143.9593
2_MACS_peak_10932_lociStitched	chr17	17739170	17744449	2	3401	6699.0509999999995	676.2398999999999
2_MACS_peak_3420_lociStitched	chr10	71929221	71934496	2	3200	5271.835	684.1675
2_MACS_peak_9652_lociStitched	chr16	2652789	2658060	2	4280	5964.6636	895.5429
1_MACS_peak_3433_lociStitched	chr10	72335091	72340360	1	5270	15272.7234	1168.1373
2_MACS_peak_23401_lociStitched	chr6	45704857	45710125	2	2420	2078.226	935.5968
2_MACS_peak_27690_lociStitched	chr9	93909448	93914716	2	3593	2946.9192	937.1772
2_MACS_peak_6282_lociStitched	chr12	56613790	56619056	2	4727	10679.9746	1093.7482
2_MACS_peak_16146_lociStitched	chr2	243026628	243031892	2	5020	6782.664	908.04
2_MACS_peak_2563_lociStitched	chr1	225628833	225634096	2	4715	16536.8723	1419.9574
2_MACS_peak_243_lociStitched	chr1	17763506	17768767	2	5049	6991.869	679.1950999999999
2_MACS_peak_7737_lociStitched	chr14	23066358	23071619	2	5167	8592.2652	437.7152
2_MACS_peak_25216_lociStitched	chr7	92408198	92413459	2	2320	1627.7534	829.1336
2_MACS_peak_19949_lociStitched	chr4	12698957	12704217	2	4070	4338.448	830.028
2_MACS_peak_11570_lociStitched	chr17	48555436	48560695	2	2709	3464.6292000000003	711.0167999999999
1_MACS_peak_17247_lociStitched	chr21	45135815	45141074	1	5260	16155.648000000001	1381.5393
2_MACS_peak_1421_lociStitched	chr1	142886410	142891668	2	3163	7345.9518	2041.6814
2_MACS_peak_19251_lociStitched	chr3	146257913	146263171	2	3150	5045.5768	828.6608
2_MACS_peak_834_lociStitched	chr1	51980001	51985258	2	3408	5872.069	761.7393
2_MACS_peak_5050_lociStitched	chr11	77180907	77186163	2	3839	4030.8264	869.3424
2_MACS_peak_1658_lociStitched	chr1	153959045	153964299	2	3204	6351.560600000001	1200.0136
2_MACS_peak_6385_lociStitched	chr12	65059034	65064288	2	3846	7111.289	1063.4096
2_MACS_peak_13501_lociStitched	chr19	42720262	42725516	2	4674	9480.3176	1063.9350000000002
2_MACS_peak_22049_lociStitched	chr5	126093718	126098971	2	2325	1825.9428	911.3955
2_MACS_peak_19883_lociStitched	chr4	6181571	6186821	2	4184	5779.725	1146.075
2_MACS_peak_27960_lociStitched	chr9	117246411	117251660	2	4382	9603.570399999999	1056.0988
2_MACS_peak_4952_lociStitched	chr11	71345955	71351202	2	2822	3017.0249999999996	731.9565000000001
2_MACS_peak_6667_lociStitched	chr12	96878699	96883946	2	2221	1877.9013	684.2087999999999
1_MACS_peak_17262_lociStitched	chr21	45659766	45665013	1	5248	19457.4501	1374.7140000000002
1_MACS_peak_24556_lociStitched	chr7	18556125	18561372	1	5248	8104.5162	711.4932
2_MACS_peak_3848_lociStitched	chr10	104936839	104942085	2	2513	2167.6472	869.2621999999999
1_MACS_peak_25726_lociStitched	chr7	140371915	140377160	1	5246	15635.345	1564.5835
2_MACS_peak_17118_lociStitched	chr21	35083961	35089205	2	3556	4824.4800000000005	999.5064
1_MACS_peak_21398_lociStitched	chr5	39072731	39077975	1	5245	18853.2288	922.4196000000001
1_MACS_peak_188_lociStitched	chr1	14362402	14367645	1	5244	15868.9881	932.2054
2_MACS_peak_10078_lociStitched	chr16	30579130	30584372	2	3857	12500.073199999999	1111.8282000000002
2_MACS_peak_16285_lociStitched	chr20	9458947	9464189	2	3420	3624.3188	781.058
1_MACS_peak_3285_lociStitched	chr10	52380900	52386140	1	5241	19682.488	1049.5720000000001
2_MACS_peak_9897_lociStitched	chr16	19531719	19536959	2	4471	9112.884	1046.4279999999999
1_MACS_peak_4114_lociStitched	chr10	135087726	135092964	1	5239	21068.2836	794.6046
2_MACS_peak_12800_lociStitched	chr19	2697849	2703087	2	3626	5232.762	877.365
1_MACS_peak_13473_lociStitched	chr19	41812060	41817298	1	5239	15606.621	1082.1708
2_MACS_peak_2825_lociStitched	chr10	374885	380122	2	2617	2701.7683	569.2619000000001
2_MACS_peak_10965_lociStitched	chr17	18945807	18951044	2	3282	3766.9741000000004	915.4276000000001
2_MACS_peak_3396_lociStitched	chr10	70384262	70389495	2	4612	12091.893100000001	704.3618
1_MACS_peak_26941_lociStitched	chr8	129668027	129673258	1	5232	32325.4876	1302.519
1_MACS_peak_1452_lociStitched	chr1	144928661	144933891	1	5231	20028.808	1855.604
1_MACS_peak_18114_lociStitched	chr3	15835402	15840632	1	5231	14641.908	969.642
1_MACS_peak_17485_lociStitched	chr22	26823883	26829107	1	5225	6842.917600000001	1130.4736
1_MACS_peak_27957_lociStitched	chr9	117146434	117151656	1	5223	29350.251	1330.0433999999998
1_MACS_peak_25465_lociStitched	chr7	111842817	111848036	1	5220	9554.4233	1510.9005
2_MACS_peak_3280_lociStitched	chr10	52177565	52182783	2	2515	1862.826	823.9222000000001
2_MACS_peak_5068_lociStitched	chr11	78163585	78168802	2	3398	3431.7426000000005	773.1594
2_MACS_peak_10970_lociStitched	chr17	19030090	19035307	2	3184	3500.0853	754.3782
2_MACS_peak_23624_lociStitched	chr6	84139639	84144856	2	3402	6838.9653	891.0636000000001
1_MACS_peak_4837_lociStitched	chr11	65833603	65838819	1	5217	6934.1503999999995	914.3648000000001
2_MACS_peak_5238_lociStitched	chr11	104747435	104752651	2	2289	2301.2992	659.824
1_MACS_peak_4405_lociStitched	chr11	21432648	21437863	1	5216	16836.106	1039.3495
1_MACS_peak_16910_lociStitched	chr20	60911544	60916759	1	5216	29151.3285	1089.935
1_MACS_peak_27852_lociStitched	chr9	108004775	108009989	1	5215	17471.0712	815.991
2_MACS_peak_13298_lociStitched	chr19	30301458	30306671	2	3800	6149.2548	584.3773
2_MACS_peak_8979_lociStitched	chr15	59977558	59982770	2	5072	11108.3356	1001.7464
2_MACS_peak_4376_lociStitched	chr11	18352719	18357929	2	3659	3738.175	745.551
2_MACS_peak_15420_lociStitched	chr2	170680287	170685497	2	3333	5795.0830000000005	929.985
2_MACS_peak_11053_lociStitched	chr17	27135279	27140488	2	3298	4276.0680999999995	869.903
2_MACS_peak_21207_lociStitched	chr5	5418619	5423827	2	4160	10099.8744	1038.4751999999999
2_MACS_peak_9408_lociStitched	chr15	89630482	89635689	2	4228	6084.9002	870.6103999999999
2_MACS_peak_13933_lociStitched	chr2	10584463	10589670	2	5120	12608.7505	737.8318999999999
2_MACS_peak_15017_lociStitched	chr2	112524207	112529413	2	2313	1400.9346	899.0762
1_MACS_peak_27434_lociStitched	chr9	37527789	37532995	1	5207	33971.2324	1261.4138
1_MACS_peak_18981_lociStitched	chr3	121793063	121798268	1	5206	12583.0875	1221.6135
1_MACS_peak_13811_lociStitched	chr19	57790630	57795834	1	5205	20693.1856	1012.6984
1_MACS_peak_18609_lociStitched	chr3	61235304	61240508	1	5205	10695.7812	1143.8392
2_MACS_peak_20084_lociStitched	chr4	38089704	38094906	2	4776	24687.6516	1155.8844000000001
2_MACS_peak_21068_lociStitched	chr4	185248602	185253804	2	4636	11490.1776	982.6578000000001
1_MACS_peak_13285_lociStitched	chr19	28956058	28961257	1	5200	13449.813	949.8573
2_MACS_peak_22344_lociStitched	chr5	149865098	149870297	2	4315	5653.912499999999	730.4595
2_MACS_peak_23128_lociStitched	chr6	31367127	31372326	2	4241	6341.7402	967.5338999999999
2_MACS_peak_18055_lociStitched	chr3	12662587	12667784	2	3670	3682.0745	682.8857999999999
2_MACS_peak_14924_lociStitched	chr2	108975493	108980689	2	2264	2256.6228	700.4208
1_MACS_peak_25355_lociStitched	chr7	102153845	102159040	1	5196	8625.2585	2691.01
1_MACS_peak_22779_lociStitched	chr6	7960099	7965293	1	5195	18648.5376	799.3566000000001
2_MACS_peak_18610_lociStitched	chr3	61545428	61550621	2	5124	9480.8601	592.0020000000001
1_MACS_peak_25219_lociStitched	chr7	92460780	92465971	1	5192	15419.3464	831.0790999999999
2_MACS_peak_585_lociStitched	chr1	36862431	36867621	2	3531	5146.923	943.023
1_MACS_peak_20561_lociStitched	chr4	103745887	103751075	1	5189	27431.55	1140.3224
2_MACS_peak_23462_lociStitched	chr6	53408551	53413737	2	3370	4701.1089999999995	847.9110000000001
1_MACS_peak_23934_lociStitched	chr6	119213243	119218427	1	5185	19995.2064	889.5744
2_MACS_peak_15010_lociStitched	chr2	112416352	112421535	2	3663	3251.2958999999996	969.7393
2_MACS_peak_15878_lociStitched	chr2	218899101	218904284	2	2314	2344.2709	859.3414
1_MACS_peak_17546_lociStitched	chr22	31001266	31006447	1	5182	13923.9375	1103.5529999999999
2_MACS_peak_17219_lociStitched	chr21	43943866	43949046	2	3917	5293.442	1383.578
1_MACS_peak_28085_lociStitched	chr9	129765683	129770862	1	5180	13515.1184	973.652
1_MACS_peak_12960_lociStitched	chr19	10329538	10334712	1	5175	17821.843	726.4295999999999
1_MACS_peak_22536_lociStitched	chr5	172260507	172265677	1	5171	17712.420000000002	939.906
2_MACS_peak_18413_lociStitched	chr3	47017179	47022348	2	4182	6961.0923	973.3226999999999
2_MACS_peak_5035_lociStitched	chr11	75942562	75947729	2	3560	4868.8641	1003.4314
2_MACS_peak_16552_lociStitched	chr20	34730039	34735203	2	4125	8063.0696	902.6672000000001
2_MACS_peak_6940_lociStitched	chr12	121284953	121290115	2	3074	2196.431	502.7788
2_MACS_peak_19366_lociStitched	chr3	158069863	158075019	2	3590	3959.808	1138.9604000000002
1_MACS_peak_5347_lociStitched	chr11	115371214	115376369	1	5156	9080.532500000001	928.931
2_MACS_peak_27634_lociStitched	chr9	88046754	88051908	2	4225	5068.4436000000005	757.1226
1_MACS_peak_19726_lociStitched	chr3	193817946	193823096	1	5151	35083.345	1830.31
1_MACS_peak_3699_lociStitched	chr10	94831219	94836368	1	5150	10538.4583	1016.9275
2_MACS_peak_8788_lociStitched	chr15	44080661	44085809	2	3436	5354.4348	926.64
2_MACS_peak_14697_lociStitched	chr2	85165756	85170904	2	3423	10179.1404	822.6504
1_MACS_peak_18848_lociStitched	chr3	108787787	108792935	1	5149	27780.1524	1077.4764
2_MACS_peak_16148_lociStitched	chr2	243040103	243045249	2	2086	1417.7230000000002	587.6732
1_MACS_peak_20374_lociStitched	chr4	78074730	78079873	1	5144	10808.5288	1049.172
2_MACS_peak_9996_lociStitched	chr16	28371460	28376601	2	3020	2834.2333	987.072
1_MACS_peak_4983_lociStitched	chr11	72850874	72856014	1	5141	45192.422	949.872
1_MACS_peak_17227_lociStitched	chr21	44526237	44531377	1	5141	15324.395999999999	1577.98
1_MACS_peak_5768_lociStitched	chr12	11801148	11806287	1	5140	13804.3818	885.9636
1_MACS_peak_19497_lociStitched	chr3	175063715	175068852	1	5138	18677.6183	1319.1816
2_MACS_peak_12495_lociStitched	chr18	48720363	48725498	2	5084	15450.701500000001	807.7355
3_MACS_peak_27495_lociStitched	chr9	68299113	68304246	3	3996	4683.3492	364.443
2_MACS_peak_18038_lociStitched	chr3	10261884	10267016	2	4842	7760.0972	948.3936
2_MACS_peak_26062_lociStitched	chr8	19553225	19558357	2	3837	6965.6636	871.4136000000001
2_MACS_peak_26106_lociStitched	chr8	22972142	22977273	2	2483	1674.2452999999998	568.5147999999999
2_MACS_peak_26375_lociStitched	chr8	54566309	54571439	2	2914	2309.013	753.0840000000001
2_MACS_peak_11068_lociStitched	chr17	27502982	27508110	2	3183	4892.112	796.8912
2_MACS_peak_3303_lociStitched	chr10	54326092	54331219	2	1946	1149.4734	701.3736
1_MACS_peak_15465_lociStitched	chr2	174826551	174831677	1	5127	32715.6698	790.9418
1_MACS_peak_23971_lociStitched	chr6	126067447	126072573	1	5127	8847.476	1074.4096
2_MACS_peak_12417_lociStitched	chr18	42488211	42493336	2	3682	5652.3625	906.6125
2_MACS_peak_3733_lociStitched	chr10	98046039	98051163	2	4933	18669.8064	978.1715999999999
1_MACS_peak_1300_lociStitched	chr1	111213056	111218179	1	5124	11256.2556	484.1235
1_MACS_peak_28990_lociStitched	chrX	106916062	106921185	1	5124	8790.0434	561.9931
2_MACS_peak_11373_lociStitched	chr17	40807284	40812401	2	3586	4902.597699999999	822.8136
2_MACS_peak_17621_lociStitched	chr22	36231676	36236793	2	3270	3058.4309	816.1615
2_MACS_peak_2167_lociStitched	chr1	193505962	193511078	2	4823	12337.7456	1235.0024
2_MACS_peak_26548_lociStitched	chr8	77362367	77367483	2	1990	1370.0647999999999	686.5672000000001
2_MACS_peak_23806_lociStitched	chr6	108033671	108038786	2	2286	1723.755	911.4929999999999
2_MACS_peak_26466_lociStitched	chr8	67575533	67580648	2	4366	6577.89	1037.3220000000001
2_MACS_peak_5916_lociStitched	chr12	27019654	27024765	2	3705	6395.905400000001	853.537
2_MACS_peak_18115_lociStitched	chr3	15846477	15851584	2	3456	3988.0563	783.9245
1_MACS_peak_16872_lociStitched	chr20	56192115	56197221	1	5107	34525.7508	1023.2424
2_MACS_peak_14049_lociStitched	chr2	25599261	25604364	2	2916	4101.7914	719.0127
2_MACS_peak_8461_lociStitched	chr14	106234297	106239399	2	3569	6122.4	166.8354
2_MACS_peak_21428_lociStitched	chr5	43105162	43110264	2	2477	2309.6754	871.9318
2_MACS_peak_4457_lociStitched	chr11	32108919	32114019	2	3466	6258.21	791.01
2_MACS_peak_25750_lociStitched	chr7	142167629	142172727	2	3329	7062.7692	1251.0492
2_MACS_peak_15312_lociStitched	chr2	158113132	158118229	2	1935	1908.3168	628.4601
2_MACS_peak_23350_lociStitched	chr6	43138213	43143310	2	4603	7504.313099999999	1068.8409
1_MACS_peak_6786_lociStitched	chr12	109082748	109087843	1	5096	26273.3865	1114.786
2_MACS_peak_28683_lociStitched	chrX	48896975	48902070	2	4393	5634.5605000000005	389.258
2_MACS_peak_16134_lociStitched	chr2	242275666	242280760	2	2035	1399.8311999999999	404.973
1_MACS_peak_22992_lociStitched	chr6	26248967	26254061	1	5095	27690.984	1152.2628
2_MACS_peak_15851_lociStitched	chr2	215544234	215549327	2	2120	1422.4749	608.6134999999999
2_MACS_peak_11900_lociStitched	chr17	73451766	73456858	2	3824	5798.2604	898.7379999999999
2_MACS_peak_16316_lociStitched	chr20	13372199	13377290	2	3281	4129.8192	736.6677
2_MACS_peak_20479_lociStitched	chr4	89299598	89304689	2	2876	7113.6543	662.3390999999999
2_MACS_peak_7898_lociStitched	chr14	50086172	50091262	2	4597	8744.619999999999	523.2520000000001
2_MACS_peak_15573_lociStitched	chr2	186598931	186604021	2	3443	2296.608	526.306
2_MACS_peak_8334_lociStitched	chr14	94425003	94430092	2	3269	5028.4409	495.6686
2_MACS_peak_14538_lociStitched	chr2	68588968	68594056	2	4122	7723.0752	877.1712
2_MACS_peak_6551_lociStitched	chr12	89556011	89561097	2	2542	1802.4784	803.588
2_MACS_peak_28480_lociStitched	chrX	19790881	19795967	2	3057	2963.1036	405.3542
2_MACS_peak_4862_lociStitched	chr11	66619150	66624235	2	1998	2229.264	743.427
2_MACS_peak_20372_lociStitched	chr4	78063148	78068233	2	2027	1527.534	630.54
2_MACS_peak_24434_lociStitched	chr7	5270500	5275579	2	3193	2872.1745	756.771
2_MACS_peak_1074_lociStitched	chr1	81967288	81972366	2	2208	1090.7544	539.7914000000001
1_MACS_peak_10727_lociStitched	chr17	3864258	3869334	1	5077	9633.2328	769.5216
1_MACS_peak_5570_lociStitched	chr11	132226491	132231566	1	5076	26836.600000000002	1247.435
1_MACS_peak_19353_lociStitched	chr3	156874475	156879548	1	5074	31550.508899999997	1396.0896
2_MACS_peak_22034_lociStitched	chr5	124743543	124748616	2	3872	4760.5032	852.264
1_MACS_peak_28423_lociStitched	chrX	12992097	12997166	1	5070	7608.062099999999	455.70309999999995
2_MACS_peak_24225_lociStitched	chr6	150066767	150071835	2	3411	3495.3995999999997	573.1908000000001
2_MACS_peak_28935_lociStitched	chrX	96652451	96657518	2	4888	5613.222599999999	525.9546
2_MACS_peak_3788_lociStitched	chr10	102129541	102134606	2	5000	14618.0965	1073.2735
2_MACS_peak_16181_lociStitched	chr20	1874656	1879717	2	4705	7393.108800000001	762.1866000000001
1_MACS_peak_26005_lociStitched	chr8	12610752	12615813	1	5062	10352.2755	772.8147
2_MACS_peak_26193_lociStitched	chr8	29083475	29088536	2	4247	4388.8992	959.0595
2_MACS_peak_9833_lociStitched	chr16	14722945	14728005	2	4261	10165.539999999999	1053.492
2_MACS_peak_28012_lociStitched	chr9	123833363	123838421	2	4204	14944.872599999999	921.5676
2_MACS_peak_13610_lociStitched	chr19	46849455	46854511	2	4024	7771.5776	843.8464
2_MACS_peak_8691_lociStitched	chr15	40074058	40079113	2	5006	6490.62	884.1195
2_MACS_peak_9929_lociStitched	chr16	22181799	22186854	2	2689	2337.9375	611.655
2_MACS_peak_15677_lociStitched	chr2	198119340	198124395	2	4428	6251.518499999999	979.1535
1_MACS_peak_25340_lociStitched	chr7	101946408	101951462	1	5055	30697.4906	813.6940000000001
3_MACS_peak_25907_lociStitched	chr8	1710769	1715822	3	3189	3347.1072	604.3388
1_MACS_peak_1303_lociStitched	chr1	111413685	111418737	1	5053	9045.606	541.5744
1_MACS_peak_12718_lociStitched	chr19	1036701	1041752	1	5052	17427.4653	1651.6770000000001
1_MACS_peak_12981_lociStitched	chr19	10762078	10767128	1	5051	14190.5	892.335
2_MACS_peak_4200_lociStitched	chr11	4112784	4117833	2	4339	22997.6901	884.0799000000001
1_MACS_peak_21864_lociStitched	chr5	96268293	96273342	1	5050	25267.7205	1129.9662
3_MACS_peak_26961_lociStitched	chr8	131369051	131374100	3	3618	3512.5893	651.321
1_MACS_peak_3836_lociStitched	chr10	104470815	104475863	1	5049	16104.6344	969.7207999999999
2_MACS_peak_6436_lociStitched	chr12	69632476	69637520	2	3510	6887.581999999999	838.3127999999999
1_MACS_peak_13527_lociStitched	chr19	44257468	44262512	1	5045	21319.979199999998	965.926
2_MACS_peak_25735_lociStitched	chr7	141016101	141021144	2	4336	6058.1559	1471.5474
2_MACS_peak_20834_lociStitched	chr4	145887356	145892398	2	3006	4421.834	713.443
1_MACS_peak_5740_lociStitched	chr12	9799583	9804624	1	5042	21614.2957	1130.6963
2_MACS_peak_5976_lociStitched	chr12	31739253	31744294	2	3445	5874.7814	868.5643
2_MACS_peak_15722_lociStitched	chr2	201932592	201937629	2	4378	10263.894900000001	1042.1553
1_MACS_peak_16230_lociStitched	chr20	4874389	4879423	1	5035	10274.8974	950.9226000000001
2_MACS_peak_19231_lociStitched	chr3	142659164	142664198	2	2531	2076.0216	715.8348
1_MACS_peak_8236_lociStitched	chr14	81864517	81869550	1	5034	9179.1854	507.8297
2_MACS_peak_95_lociStitched	chr1	6977920	6982947	2	2904	4567.5322	678.1423
2_MACS_peak_27412_lociStitched	chr9	36147865	36152892	2	3920	7770.2339	892.2924999999999
2_MACS_peak_13858_lociStitched	chr2	437288	442314	2	2908	3669.4826	913.2242
2_MACS_peak_17646_lociStitched	chr22	36847120	36852143	2	3425	6412.8641	830.8041999999999
