#15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_ROSE/15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam
#Using cutoff of 26071.572 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X15_0EX1_0229Kronos_MM1S.KB.3hr.1_H3K27Ac_hs.dm_i25.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_28037_lociStitched	chr9	126100152	126103653	1	3502	20025.3699	1004.0868	3939	0
1_MACS_peak_3172_lociStitched	chr10	35068405	35071906	1	3502	6321.7557	750.9645	3940	0
1_MACS_peak_1055_lociStitched	chr1	78442683	78446184	1	3502	16121.4048	770.22	3941	0
2_MACS_peak_18654_lociStitched	chr3	69369452	69376771	2	3502	4823.9529	1051.7403	3942	0
1_MACS_peak_15814_lociStitched	chr2	208393332	208396832	1	3501	12971	546.35	3943	0
1_MACS_peak_15779_lociStitched	chr2	204662772	204666272	1	3501	14205.8	744.45	3944	0
1_MACS_peak_13939_lociStitched	chr2	10950191	10953691	1	3501	10024.7	639.45	3945	0
2_MACS_peak_26464_lociStitched	chr8	67519739	67527021	2	3500	6086.2956	948.8446	3946	0
2_MACS_peak_5871_lociStitched	chr12	22576736	22585257	2	3500	7874.2561	541.9356	3947	0
1_MACS_peak_9590_lociStitched	chr16	637524	641021	1	3498	14318.4665	567.9128	3948	0
1_MACS_peak_6431_lociStitched	chr12	69003367	69006864	1	3498	7292.6438	601.1343	3949	0
2_MACS_peak_10569_lociStitched	chr16	87348357	87352407	2	3498	6729.885	366.12	3950	0
2_MACS_peak_1371_lociStitched	chr1	117306655	117313229	2	3498	3325.1292	559.4474	3951	0
1_MACS_peak_19969_lociStitched	chr4	14178300	14181796	1	3497	15484.1336	729.2656	3952	0
1_MACS_peak_2053_lociStitched	chr1	181056956	181060452	1	3497	11222.5096	787.2992	3953	0
1_MACS_peak_20659_lociStitched	chr4	114681341	114684836	1	3496	14546.889	784.977	3954	0
2_MACS_peak_23688_lociStitched	chr6	90081269	90086020	2	3496	7307.038	907.9161	3955	0
2_MACS_peak_7004_lociStitched	chr12	123867730	123873621	2	3496	3799.695	498.3786	3956	0
2_MACS_peak_1273_lociStitched	chr1	109913089	109919781	2	3496	3509.2848	532.014	3957	0
1_MACS_peak_24998_lociStitched	chr7	70158372	70161866	1	3495	5048.83	402.5088	3958	0
1_MACS_peak_17086_lociStitched	chr21	34142232	34145726	1	3495	12284.904	1115.6342	3959	0
1_MACS_peak_15107_lociStitched	chr2	122405350	122408843	1	3494	15686.7137	620.0075	3960	0
1_MACS_peak_21129_lociStitched	chr4	187110351	187113842	1	3492	12498.8273	660.4972	3961	0
1_MACS_peak_12435_lociStitched	chr18	43828077	43831568	1	3492	7169.8158	654.9116	3962	0
1_MACS_peak_26424_lociStitched	chr8	61563530	61567020	1	3491	6742.68	698.698	3963	0
1_MACS_peak_25621_lociStitched	chr7	128760948	128764438	1	3491	19941.162	1090.276	3964	0
1_MACS_peak_23999_lociStitched	chr6	129810082	129813572	1	3491	16777.477	757.33	3965	0
2_MACS_peak_6395_lociStitched	chr12	65598910	65604330	2	3491	2419.488	696.47	3966	0
1_MACS_peak_15753_lociStitched	chr2	203129408	203132897	1	3490	12834.2865	704.4291	3967	0
2_MACS_peak_12320_lociStitched	chr18	23746905	23753273	2	3490	9024.0928	676.9184	3968	0
2_MACS_peak_19624_lociStitched	chr3	184183656	184192150	2	3490	3875.8122	1519.5766	3969	0
2_MACS_peak_18157_lociStitched	chr3	23694571	23701317	2	3489	6353.3828	961.9796	3970	0
2_MACS_peak_20751_lociStitched	chr4	129578895	129585665	2	3488	7547.873	955.924	3971	0
2_MACS_peak_20039_lociStitched	chr4	25860877	25864800	2	3487	3237.6519	790.0922	3972	0
1_MACS_peak_17123_lociStitched	chr21	35390071	35393556	1	3486	4645.1565	1131.231	3973	0
1_MACS_peak_9563_lociStitched	chr15	101814745	101818230	1	3486	8644.5425	610.2235	3974	0
2_MACS_peak_23405_lociStitched	chr6	45978506	45984086	2	3486	4172.166	914.004	3975	0
1_MACS_peak_19994_lociStitched	chr4	18021547	18025031	1	3485	10064.9276	668.2312	3976	0
1_MACS_peak_10719_lociStitched	chr17	3613122	3616606	1	3485	15252.6036	684.9544	3977	0
1_MACS_peak_1765_lociStitched	chr1	156735622	156739105	1	3484	16298.6985	1345.1346	3978	0
2_MACS_peak_1553_lociStitched	chr1	149678807	149684455	2	3484	3321.024	1379.8064	3979	0
1_MACS_peak_23335_lociStitched	chr6	42712507	42715989	1	3483	10327.9602	623.278	3980	0
2_MACS_peak_27401_lociStitched	chr9	35828564	35835052	2	3483	4306.0856	876.5288	3981	0
1_MACS_peak_6789_lociStitched	chr12	109123163	109126644	1	3482	7389.4668	602.9092	3982	0
2_MACS_peak_2126_lociStitched	chr1	186736998	186742345	2	3482	4615.5304	1230.3447	3983	0
2_MACS_peak_26275_lociStitched	chr8	38028595	38035678	2	3482	7765.0929	999.4113	3984	0
1_MACS_peak_24670_lociStitched	chr7	29695303	29698783	1	3481	11591.184	596.124	3985	0
1_MACS_peak_23873_lociStitched	chr6	112163405	112166885	1	3481	4444.656	713.4	3986	0
1_MACS_peak_21537_lociStitched	chr5	58857276	58860756	1	3481	13859.448	649.716	3987	0
1_MACS_peak_12319_lociStitched	chr18	23668387	23671867	1	3481	19295.208	729.756	3988	0
2_MACS_peak_7544_lociStitched	chr13	98020781	98024838	2	3481	4926.8208	848.3187	3989	0
1_MACS_peak_14724_lociStitched	chr2	86114316	86117795	1	3480	11322.7534	752.1598	3990	0
1_MACS_peak_13402_lociStitched	chr19	39107484	39110963	1	3480	11084.4419	665.8806	3991	0
1_MACS_peak_6923_lociStitched	chr12	120728292	120731771	1	3480	12944.3153	478.7104	3992	0
1_MACS_peak_2667_lociStitched	chr1	231112489	231115968	1	3480	7814.1819	882.6223	3993	0
1_MACS_peak_8537_lociStitched	chr15	27867394	27870872	1	3479	8570.1398	512.3094	3994	0
2_MACS_peak_12100_lociStitched	chr17	80358276	80362053	2	3479	5121.612	482.3229	3995	0
1_MACS_peak_24317_lociStitched	chr6	160209548	160213025	1	3478	5295.8187	378.2976	3996	0
1_MACS_peak_20564_lociStitched	chr4	103995316	103998793	1	3478	11065.9002	685.6644	3997	0
1_MACS_peak_13216_lociStitched	chr19	18941943	18945420	1	3478	5013.834	617.1675	3998	0
1_MACS_peak_1465_lociStitched	chr1	145194013	145197490	1	3478	19631.4897	2123.7516	3999	0
1_MACS_peak_26820_lociStitched	chr8	118397921	118401396	1	3476	4744.07	665.81	4000	0
1_MACS_peak_15593_lociStitched	chr2	188731678	188735153	1	3476	23275.8975	734.615	4001	0
1_MACS_peak_22520_lociStitched	chr5	171431604	171435078	1	3475	12421.6344	613.161	4002	0
1_MACS_peak_27082_lociStitched	chr8	145157356	145160828	1	3473	8682.4304	614.8912	4003	0
1_MACS_peak_22064_lociStitched	chr5	127417350	127420822	1	3473	10749.6592	682.9424	4004	0
1_MACS_peak_12061_lociStitched	chr17	79518100	79521572	1	3473	6459.3088	663.4992	4005	0
1_MACS_peak_9367_lociStitched	chr15	85277108	85280580	1	3473	8157.464	906.5392	4006	0
2_MACS_peak_24011_lociStitched	chr6	130339043	130342617	2	3473	2785.2182	466.407	4007	0
1_MACS_peak_14251_lociStitched	chr2	42586193	42589664	1	3472	12458.1132	727.5216	4008	0
3_MACS_peak_964_lociStitched	chr1	65506634	65516460	3	3472	2755.2104	1241.0238	4009	0
2_MACS_peak_27795_lociStitched	chr9	100692885	100701838	2	3471	7829.3985	1236.4093	4010	0
1_MACS_peak_15272_lociStitched	chr2	151341445	151344914	1	3470	4222.4668	637.6022	4011	0
2_MACS_peak_4844_lociStitched	chr11	66111569	66116045	2	3470	4227.1344	661.5528	4012	0
2_MACS_peak_19177_lociStitched	chr3	138312109	138317130	2	3470	5493.9782	927.8808	4013	0
1_MACS_peak_25047_lociStitched	chr7	73865896	73869364	1	3469	6662.028	468.18	4014	0
1_MACS_peak_23554_lociStitched	chr6	74361836	74365302	1	3467	9615.0306	617.2946	4015	0
1_MACS_peak_17133_lociStitched	chr21	36236384	36239850	1	3467	25289.3224	1006.873	4016	0
1_MACS_peak_9133_lociStitched	chr15	70795229	70798695	1	3467	11115.8086	661.3128	4017	0
1_MACS_peak_21883_lociStitched	chr5	100187774	100191239	1	3466	6168.0465	459.8055	4018	0
1_MACS_peak_4303_lociStitched	chr11	12195213	12198678	1	3466	12796.938	672.5565	4019	0
1_MACS_peak_280_lociStitched	chr1	22107277	22110742	1	3466	21559.5765	652.113	4020	0
2_MACS_peak_4457_lociStitched	chr11	32108919	32114019	2	3466	6258.21	791.01	4021	0
2_MACS_peak_13231_lociStitched	chr19	19491422	19497857	2	3466	4190.472	826.8975	4022	0
2_MACS_peak_5776_lociStitched	chr12	11959656	11967024	2	3466	6187.6464	1139.8296	4023	0
1_MACS_peak_26942_lociStitched	chr8	130763899	130767362	1	3464	24517.3474	806.879	4024	0
1_MACS_peak_20426_lociStitched	chr4	83819609	83823072	1	3464	8392.2342	901.4189	4025	0
1_MACS_peak_11893_lociStitched	chr17	73265660	73269121	1	3462	8784.7102	621.2495	4026	0
3_MACS_peak_513_lociStitched	chr1	32798535	32803999	3	3462	2523.8216	845.2808	4027	0
1_MACS_peak_26989_lociStitched	chr8	134245343	134248803	1	3461	32140.632	868.46	4028	0
2_MACS_peak_684_lociStitched	chr1	42085245	42089904	2	3461	4597.0353	903.3801	4029	0
1_MACS_peak_12850_lociStitched	chr19	5621479	5624938	1	3460	11728.0854	660.669	4030	0
1_MACS_peak_2676_lociStitched	chr1	231746680	231750139	1	3460	9274.2708	932.2005	4031	0
2_MACS_peak_2324_lociStitched	chr1	206096975	206101577	2	3460	3750.63	1338.2616	4032	0
2_MACS_peak_5380_lociStitched	chr11	118435988	118444437	2	3460	7410.6179	1317.1991	4033	0
1_MACS_peak_22642_lociStitched	chr5	180256745	180260202	1	3458	26768.9338	752.9346	4034	0
1_MACS_peak_22128_lociStitched	chr5	133338287	133341744	1	3458	9008.2506	488.4741	4035	0
1_MACS_peak_16780_lociStitched	chr20	49545797	49549254	1	3458	7554.2364	519.9328	4036	0
2_MACS_peak_861_lociStitched	chr1	53163100	53169884	2	3458	8511.2064	1131.5712	4037	0
1_MACS_peak_23343_lociStitched	chr6	42895505	42898961	1	3457	15583.104	844.992	4038	0
2_MACS_peak_16368_lociStitched	chr20	19997153	20003985	2	3457	4340.3696	1040.5136	4039	0
2_MACS_peak_2000_lociStitched	chr1	174991499	174999349	2	3457	10014.245	1732.495	4040	0
1_MACS_peak_25786_lociStitched	chr7	148579362	148582817	1	3456	25622.971	717.258	4041	0
1_MACS_peak_21175_lociStitched	chr5	1110664	1114119	1	3456	5948.128	406.308	4042	0
1_MACS_peak_16882_lociStitched	chr20	57480790	57484245	1	3456	7198.4925	659.5595	4043	0
2_MACS_peak_18115_lociStitched	chr3	15846477	15851584	2	3456	3988.0563	783.9245	4044	0
1_MACS_peak_11491_lociStitched	chr17	45725652	45729106	1	3455	14428.7396	608.9402	4045	0
2_MACS_peak_2710_lociStitched	chr1	235146785	235152342	2	3455	6386.6601	1253.1035	4046	0
2_MACS_peak_21414_lociStitched	chr5	41869275	41875799	2	3455	5874.862	1081.6792	4047	0
1_MACS_peak_27356_lociStitched	chr9	33815887	33819340	1	3454	10807.5447	651.5811	4048	0
1_MACS_peak_11898_lociStitched	chr17	73399688	73403141	1	3454	4404.3015	621.1947	4049	0
2_MACS_peak_11102_lociStitched	chr17	29232343	29236858	2	3454	5776.9425	710.2095	4050	0
1_MACS_peak_16545_lociStitched	chr20	34540418	34543870	1	3453	20971.9356	747.358	4051	0
2_MACS_peak_10632_lociStitched	chr16	89827810	89832435	2	3453	4908.975	433.3625	4052	0
1_MACS_peak_9118_lociStitched	chr15	70270878	70274329	1	3452	9607.2389	908.9934	4053	0
1_MACS_peak_1451_lociStitched	chr1	144906963	144910414	1	3452	12837.72	1130.8927	4054	0
2_MACS_peak_20034_lociStitched	chr4	25311101	25315163	2	3452	5421.9576	774.2172	4055	0
2_MACS_peak_25733_lociStitched	chr7	140990654	140995322	2	3452	4092.9024	1098.3804	4056	0
2_MACS_peak_1960_lociStitched	chr1	170037208	170044851	2	3452	4221.2289	1572.9294	4057	0
1_MACS_peak_14104_lociStitched	chr2	27650589	27654039	1	3451	7280.88	666.195	4058	0
1_MACS_peak_215_lociStitched	chr1	16159998	16163448	1	3451	31885.245	681.72	4059	0
1_MACS_peak_25795_lociStitched	chr7	148842597	148846046	1	3450	16563.4776	883.2889	4060	0
1_MACS_peak_19794_lociStitched	chr3	197475604	197479053	1	3450	9301.953	969.5139	4061	0
1_MACS_peak_13565_lociStitched	chr19	45619775	45623224	1	3450	5440.1077	754.9861	4062	0
1_MACS_peak_1337_lociStitched	chr1	114470627	114474076	1	3450	5528.0572	353.8674	4063	0
2_MACS_peak_16415_lociStitched	chr20	24995158	24998860	2	3450	3587.9784	571.2186	4064	0
1_MACS_peak_16410_lociStitched	chr20	24821709	24825156	1	3448	19405.9206	680.0931	4065	0
2_MACS_peak_4739_lociStitched	chr11	63633247	63640333	2	3448	3185.157	1244.3016	4066	0
2_MACS_peak_8694_lociStitched	chr15	40225338	40232763	2	3448	5067.5625	1055.835	4067	0
2_MACS_peak_23846_lociStitched	chr6	109276161	109281530	2	3447	4168.4916	957.2927	4068	0
2_MACS_peak_4765_lociStitched	chr11	64569937	64578792	2	3447	4006.002	1225.532	4069	0
2_MACS_peak_9041_lociStitched	chr15	64939321	64944852	2	3446	3870.5938	796.464	4070	0
2_MACS_peak_20636_lociStitched	chr4	110975977	110981760	2	3446	5594.4742	764.5126	4071	0
2_MACS_peak_6847_lociStitched	chr12	111867452	111873538	2	3446	2739.9172	508.181	4072	0
1_MACS_peak_7874_lociStitched	chr14	39734724	39738168	1	3445	12206.9136	300.3168	4073	0
2_MACS_peak_789_lociStitched	chr1	46527591	46531841	2	3445	3601.45	809.625	4074	0
2_MACS_peak_5976_lociStitched	chr12	31739253	31744294	2	3445	5874.7814	868.5643	4075	0
2_MACS_peak_21240_lociStitched	chr5	10283789	10289767	2	3445	7260.8788	929.579	4076	0
1_MACS_peak_24178_lociStitched	chr6	143205596	143209039	1	3444	4535.4639	317.7889	4077	0
1_MACS_peak_15324_lociStitched	chr2	158753444	158756887	1	3444	5068.096	686.1899	4078	0
2_MACS_peak_29193_lociStitched	chrX	140808508	140813069	2	3444	3163.5096	368.9849	4079	0
1_MACS_peak_6182_lociStitched	chr12	51417212	51420654	1	3443	6964.887	683.237	4080	0
1_MACS_peak_2358_lociStitched	chr1	207094207	207097649	1	3443	25842.8802	1582.9758	4081	0
2_MACS_peak_24342_lociStitched	chr6	163834356	163838290	2	3443	3881.6778	193.5528	4082	0
2_MACS_peak_15573_lociStitched	chr2	186598931	186604021	2	3443	2296.608	526.306	4083	0
1_MACS_peak_10093_lociStitched	chr16	30885287	30888728	1	3442	13136.7057	745.3206	4084	0
1_MACS_peak_7100_lociStitched	chr13	20436128	20439569	1	3442	12990.4632	297.6465	4085	0
1_MACS_peak_1802_lociStitched	chr1	160173212	160176653	1	3442	12913.7289	879.5196	4086	0
2_MACS_peak_29139_lociStitched	chrX	132671859	132677633	2	3442	4944.8536	531.7854	4087	0
2_MACS_peak_14633_lociStitched	chr2	74258754	74265421	2	3442	4514.2257	957.3812	4088	0
1_MACS_peak_18532_lociStitched	chr3	52442937	52446377	1	3441	8580.736	720.336	4089	0
2_MACS_peak_3173_lociStitched	chr10	35097744	35104914	2	3441	2484.405	924.213	4090	0
1_MACS_peak_18963_lociStitched	chr3	121310142	121313581	1	3440	22271.3079	785.4676	4091	0
2_MACS_peak_25140_lociStitched	chr7	81270415	81275808	2	3440	4959.9421	723.7406	4092	0
1_MACS_peak_25416_lociStitched	chr7	105985679	105989117	1	3439	26826.0264	1155.8556	4093	0
2_MACS_peak_12621_lociStitched	chr18	66381028	66389758	2	3439	5115.78	968.157	4094	0
2_MACS_peak_28061_lociStitched	chr9	127904688	127909616	2	3438	3209.1136	880.1408	4095	0
1_MACS_peak_28733_lociStitched	chrX	54068743	54072179	1	3437	7687.3628	395.8272	4096	0
1_MACS_peak_8233_lociStitched	chr14	81685101	81688537	1	3437	14154.602	246.3612	4097	0
1_MACS_peak_4144_lociStitched	chr11	745963	749398	1	3436	12381.801	601.812	4098	0
2_MACS_peak_8788_lociStitched	chr15	44080661	44085809	2	3436	5354.4348	926.64	4099	0
2_MACS_peak_25585_lociStitched	chr7	127224485	127229335	2	3435	8335.21	1066.515	4100	0
2_MACS_peak_22696_lociStitched	chr6	2970914	2977356	2	3435	3731.8506	882.554	4101	0
1_MACS_peak_18499_lociStitched	chr3	50604290	50607723	1	3434	3948.2933	584.9832	4102	0
1_MACS_peak_9616_lociStitched	chr16	1660034	1663467	1	3434	4443.6752	539.3243	4103	0
4_MACS_peak_3116_lociStitched	chr10	29766019	29772493	4	3434	2741.739	604.6716	4104	0
1_MACS_peak_25470_lociStitched	chr7	112089243	112092674	1	3432	9832.5598	1146.2971	4105	0
1_MACS_peak_18327_lociStitched	chr3	43327303	43330734	1	3432	3474.9168	497.495	4106	0
2_MACS_peak_7670_lociStitched	chr13	114987304	114993026	2	3432	6680.435	963.0126	4107	0
2_MACS_peak_27984_lociStitched	chr9	117968969	117975779	2	3432	3716.217	1135.908	4108	0
1_MACS_peak_1131_lociStitched	chr1	89148219	89151649	1	3431	9240.763	595.791	4109	0
2_MACS_peak_9035_lociStitched	chr15	64672528	64680706	2	3431	5760.5832	1083.585	4110	0
1_MACS_peak_18711_lociStitched	chr3	75689706	75693135	1	3430	18278.2845	1551.9654	4111	0
1_MACS_peak_8491_lociStitched	chr15	21925307	21928735	1	3429	11295.6028	1149.7512	4112	0
2_MACS_peak_4015_lociStitched	chr10	123273102	123277215	2	3429	7059.1419	609.5466	4113	0
2_MACS_peak_23245_lociStitched	chr6	35694967	35700547	2	3429	5846.166	845.928	4114	0
2_MACS_peak_26696_lociStitched	chr8	101157257	101163744	2	3429	4801.0287	502.7425	4115	0
2_MACS_peak_17366_lociStitched	chr22	21051214	21058188	2	3429	5728.4436	959.6224	4116	0
1_MACS_peak_23546_lociStitched	chr6	74159366	74162793	1	3428	15343.0217	625.4275	4117	0
1_MACS_peak_27692_lociStitched	chr9	93924440	93927866	1	3427	8625.2976	844.509	4118	0
2_MACS_peak_9420_lociStitched	chr15	89942305	89946004	2	3427	5096.8521	618.8427	4119	0
2_MACS_peak_28282_lociStitched	chr9	139962238	139966051	2	3427	3413.7789	502.9347	4120	0
1_MACS_peak_12527_lociStitched	chr18	53254493	53257918	1	3426	6541.065	488.0625	4121	0
1_MACS_peak_12066_lociStitched	chr17	79668377	79671802	1	3426	12871.835	535.3275	4122	0
2_MACS_peak_25344_lociStitched	chr7	102029769	102037906	2	3426	6268.7448	1083.0347	4123	0
1_MACS_peak_28804_lociStitched	chrX	67912992	67916416	1	3425	4248.8416	320.4864	4124	0
2_MACS_peak_17646_lociStitched	chr22	36847120	36852143	2	3425	6412.8641	830.8042	4125	0
2_MACS_peak_1461_lociStitched	chr1	145153921	145160469	2	3425	7158.2736	2363.828	4126	0
2_MACS_peak_5084_lociStitched	chr11	81580031	81586791	2	3424	3561.168	1076.868	4127	0
1_MACS_peak_14545_lociStitched	chr2	68692083	68695505	1	3423	9035.4488	608.0894	4128	0
2_MACS_peak_23619_lociStitched	chr6	83774865	83778674	2	3423	5950.0389	686.3818	4129	0
2_MACS_peak_14697_lociStitched	chr2	85165756	85170904	2	3423	10179.1404	822.6504	4130	0
2_MACS_peak_16735_lociStitched	chr20	46444443	46450041	2	3423	5264.3592	863.7714	4131	0
2_MACS_peak_13829_lociStitched	chr19	58325235	58332074	2	3422	5679.7895	1105.8663	4132	0
1_MACS_peak_25844_lociStitched	chr7	151327873	151331293	1	3421	12893.4	673.056	4133	0
2_MACS_peak_15364_lociStitched	chr2	163588018	163592099	2	3421	7239.694	740.7015	4134	0
2_MACS_peak_24085_lociStitched	chr6	137037876	137042280	2	3421	3755.7312	683.5008	4135	0
1_MACS_peak_24350_lociStitched	chr6	166794410	166797829	1	3420	4641.9763	256.7669	4136	0
2_MACS_peak_16285_lociStitched	chr20	9458947	9464189	2	3420	3624.3188	781.058	4137	0
1_MACS_peak_18886_lociStitched	chr3	112279098	112282516	1	3419	12782.6364	748.2002	4138	0
1_MACS_peak_10697_lociStitched	chr17	2238267	2241685	1	3419	5635.2566	580.7182	4139	0
1_MACS_peak_10124_lociStitched	chr16	32767306	32770724	1	3419	2943.9234	365.3842	4140	0
1_MACS_peak_2177_lociStitched	chr1	197113384	197116802	1	3419	10140.5224	1037.363	4141	0
2_MACS_peak_21963_lociStitched	chr5	112449892	112454305	2	3419	4027.3038	615.1722	4142	0
1_MACS_peak_28788_lociStitched	chrX	64915824	64919241	1	3418	4681.29	413.457	4143	0
1_MACS_peak_28623_lociStitched	chrX	46431091	46434508	1	3418	5442.5976	465.7371	4144	0
1_MACS_peak_11634_lociStitched	chr17	55333060	55336477	1	3418	3092.385	413.457	4145	0
1_MACS_peak_9160_lociStitched	chr15	73923268	73926685	1	3418	3753.9162	575.0811	4146	0
1_MACS_peak_3369_lociStitched	chr10	65387764	65391180	1	3417	7415.4528	666.8032	4147	0
2_MACS_peak_2346_lociStitched	chr1	206887681	206891570	2	3417	3908.445	1090.0867	4148	0
1_MACS_peak_26360_lociStitched	chr8	52849504	52852919	1	3416	7543.3935	558.3525	4149	0
1_MACS_peak_21796_lociStitched	chr5	88730187	88733602	1	3416	10075.616	738.323	4150	0
1_MACS_peak_21729_lociStitched	chr5	79541523	79544938	1	3416	3482.617	702.124	4151	0
1_MACS_peak_12069_lociStitched	chr17	79816858	79820273	1	3416	11378.78	867.41	4152	0
2_MACS_peak_20895_lociStitched	chr4	153472842	153478529	2	3416	5166.0708	1157.8732	4153	0
2_MACS_peak_12869_lociStitched	chr19	6459194	6465082	2	3416	7788.6464	1023.9232	4154	0
2_MACS_peak_7635_lociStitched	chr13	113240985	113247485	2	3416	11454.95	1026.35	4155	0
1_MACS_peak_13113_lociStitched	chr19	15488586	15491999	1	3414	10072.4456	618.7769	4156	0
1_MACS_peak_658_lociStitched	chr1	40504080	40507493	1	3414	19617.924	797.6181	4157	0
2_MACS_peak_11584_lociStitched	chr17	49021003	49028746	2	3414	5226.525	1090.2144	4158	0
1_MACS_peak_8927_lociStitched	chr15	53000190	53003602	1	3413	7477.0568	702.5308	4159	0
1_MACS_peak_27230_lociStitched	chr9	9789626	9793036	1	3411	2446.675	627.781	4160	0
2_MACS_peak_24225_lociStitched	chr6	150066767	150071835	2	3411	3495.3996	573.1908	4161	0
2_MACS_peak_9083_lociStitched	chr15	67541774	67547944	2	3411	4932.915	985.966	4162	0
1_MACS_peak_25389_lociStitched	chr7	104907019	104910428	1	3410	4379.2014	773.843	4163	0
2_MACS_peak_14187_lociStitched	chr2	37509958	37517876	2	3410	3129.9854	1064.1792	4164	0
1_MACS_peak_24081_lociStitched	chr6	136609338	136612746	1	3409	18969.2688	830.5296	4165	0
1_MACS_peak_8507_lociStitched	chr15	23032214	23035622	1	3409	6187.5648	629.1168	4166	0
1_MACS_peak_6754_lociStitched	chr12	106176372	106179780	1	3409	9821.5152	752.8272	4167	0
2_MACS_peak_15986_lociStitched	chr2	231084199	231091896	2	3409	4308.0109	592.669	4168	0
2_MACS_peak_17935_lociStitched	chr22	50764787	50773660	2	3409	5728.4088	931.665	4169	0
1_MACS_peak_23599_lociStitched	chr6	80872802	80876209	1	3408	20583.7312	697.7536	4170	0
2_MACS_peak_834_lociStitched	chr1	51980001	51985258	2	3408	5872.069	761.7393	4171	0
1_MACS_peak_26731_lociStitched	chr8	103422414	103425820	1	3407	6998.9894	258.856	4172	0
1_MACS_peak_22177_lociStitched	chr5	137877361	137880767	1	3407	11736.3948	594.0064	4173	0
1_MACS_peak_7369_lociStitched	chr13	50654148	50657554	1	3407	11354.2416	334.8098	4174	0
1_MACS_peak_5014_lociStitched	chr11	74619069	74622475	1	3407	5444.8316	672.685	4175	0
1_MACS_peak_511_lociStitched	chr1	32713392	32716798	1	3407	9026.5812	742.508	4176	0
2_MACS_peak_26052_lociStitched	chr8	19316851	19325347	2	3407	3846.1392	1152.9072	4177	0
1_MACS_peak_9779_lociStitched	chr16	11402412	11405817	1	3406	8809.0755	574.764	4178	0
1_MACS_peak_12908_lociStitched	chr19	7598122	7601526	1	3405	6701.1144	921.4628	4179	0
1_MACS_peak_26819_lociStitched	chr8	117884405	117887808	1	3404	7137.7925	512.1515	4180	0
2_MACS_peak_25595_lociStitched	chr7	128044755	128050906	2	3404	4156.2307	1347.069	4181	0
1_MACS_peak_15153_lociStitched	chr2	130937980	130941382	1	3403	11805.2802	473.5584	4182	0
1_MACS_peak_12709_lociStitched	chr19	796185	799587	1	3403	9528.3216	765.1098	4183	0
1_MACS_peak_6214_lociStitched	chr12	53613211	53616613	1	3403	4953.6522	396.333	4184	0
1_MACS_peak_3082_lociStitched	chr10	25010997	25014399	1	3403	6105.9096	450.0846	4185	0
1_MACS_peak_25648_lociStitched	chr7	130644053	130647454	1	3402	13189.078	927.1126	4186	0
