REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_36399_lociStitched	chrX	131614237	131624659	3	8207	8679.4416	846	1	MBNL3	MBNL3	MBNL3	MBNL3	0.0917	846	1
1_MACS_peak_10626_lociStitched	chr15	39914192	39922397	1	8206	18595.812	847	1	FSIP1	THBS1	THBS1	THBS1	0.1763	847	1
3_MACS_peak_3364_lociStitched	chr1	228939138	228948096	3	8195	12589.5732	848	1			RHOU	RHOU	0.5462	848	1
3_MACS_peak_13301_lociStitched	chr16	87415884	87427538	3	8191	16792.2486	849	1	MAP1LC3B,FBXO31		FBXO31	FBXO31	0.3082	849	1
2_MACS_peak_23195_lociStitched	chr22	43108037	43117516	2	8174	19569.3955	850	1	A4GALT		A4GALT	A4GALT	0.8086	850	1
1_MACS_peak_25075_lociStitched	chr3	171756810	171764982	1	8173	20576.2788	851	1	FNDC3B		FNDC3B	FNDC3B	0.4707	851	1
1_MACS_peak_28247_lociStitched	chr5	160168932	160177102	1	8171	11581.792	852	1	ATP10B		ATP10B	ATP10B	0.1085	852	1
3_MACS_peak_32740_lociStitched	chr8	22829810	22840903	3	8171	11294.8926	853	1		RHOBTB2,PEBP4	RHOBTB2	RHOBTB2	0.2925	853	1
3_MACS_peak_7601_lociStitched	chr12	57022118	57031378	3	8159	14509.494	854	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.7624	854	1
2_MACS_peak_1973_lociStitched	chr1	145394952	145403860	2	8158	18314.848	855	1		HFE2,TXNIP	HFE2	TXNIP	0.8412	855	1
4_MACS_peak_34922_lociStitched	chr9	123630186	123641281	4	8155	22699.2605	856	1	PHF19	LOC253039,PSMD5,TRAF1	PHF19	PHF19	0.8092	856	1
3_MACS_peak_7985_lociStitched	chr12	104849910	104862025	3	8151	15624.7155	857	1	CHST11		CHST11	CHST11	0.3187	857	1
3_MACS_peak_31165_lociStitched	chr7	44787282	44795605	3	8145	21097.1404	858	1	ZMIZ2	ZMIZ2,PPIA	ZMIZ2	PPIA	1.0762	858	1
3_MACS_peak_14572_lociStitched	chr17	45790811	45799232	3	8135	6866.4834	859	1		TBKBP1,TBX21	TBX21	TBKBP1	0.3424	859	1
2_MACS_peak_34674_lociStitched	chr9	99994018	100002220	2	8134	13611.219	860	1	LOC57653,LOC100499484	ZNF322B	LOC57653	LOC57653	0.2252	860	1
3_MACS_peak_17652_lociStitched	chr19	45922120	45932734	3	8134	13861.884	861	1	ERCC1	CD3EAP,FOSB,ERCC2,PPP1R13L	ERCC1	ERCC1	0.9162	861	1
3_MACS_peak_12782_lociStitched	chr16	53123757	53134961	3	8133	15471.6036	862	1	CHD9		CHD9	CHD9	0.1737	862	1
4_MACS_peak_21551_lociStitched	chr20	44572755	44581900	4	8125	12212.233	863	1	PCIF1,ZNF335	PLTP	PCIF1	PCIF1	0.9499	863	1
3_MACS_peak_17382_lociStitched	chr19	39338170	39349061	3	8124	21891.9991	864	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.9684	864	1
1_MACS_peak_34898_lociStitched	chr9	117349026	117357148	1	8123	20494.2426	865	1	ATP6V1G1	C9orf91	ATP6V1G1	ATP6V1G1	1.0687	865	1
2_MACS_peak_2411_lociStitched	chr1	160397759	160409194	2	8122	13430.4075	866	1	VANGL2		VANGL2	VANGL2	0.3106	866	1
5_MACS_peak_16152_lociStitched	chr19	1437620	1456703	5	8119	20611.5483	867	1	RPS15,APC2	DAZAP1,REEP6,GAMT,C19orf25,PCSK4	APC2	C19orf25	0.6781	867	1
3_MACS_peak_15813_lociStitched	chr18	46302700	46317758	3	8115	13582.316	868	1	KIAA0427		SMAD7	SMAD7	0.8417	868	1
2_MACS_peak_19046_lociStitched	chr2	65656258	65665280	2	8104	23652.9774	869	1	SPRED2		SPRED2	SPRED2	0.3715	869	1
2_MACS_peak_31811_lociStitched	chr7	102246845	102257829	2	8100	31246.1848	870	1	RASA4	POLR2J3,UPK3BL	RASA4	RASA4	0.8429	870	1
2_MACS_peak_15432_lociStitched	chr17	80405918	80417745	2	8088	19634.0027	871	1	NARF,C17orf62	HEXDC,C17orf101	C17orf62	C17orf62	0.7913	871	1
2_MACS_peak_35140_lociStitched	chr9	131445329	131454005	2	8080	29355.246	872	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	1.3931	872	1
2_MACS_peak_10958_lociStitched	chr15	58583636	58592248	2	8077	14837.6148	873	1			LIPC	LIPC	NONE	873	1
1_MACS_peak_28533_lociStitched	chr5	180667926	180675988	1	8063	17740.431	874	1	GNB2L1,SNORD96A,SNORD95	TRIM41,TRIM7,TRIM52	GNB2L1	GNB2L1	1.1446	874	1
3_MACS_peak_34862_lociStitched	chr9	116162655	116174463	3	8063	18191.4048	875	1	C9orf43,ALAD,POLE3	RGS3,HDHD3	POLE3	HDHD3	1.3748	875	1
2_MACS_peak_20810_lociStitched	chr2	241517145	241527700	2	8058	17930.834	876	1	RNPEPL1,CAPN10	DUSP28,GPR35,ANKMY1	CAPN10	DUSP28	2.006	876	1
1_MACS_peak_19281_lociStitched	chr2	86259983	86268039	1	8057	18424.8776	877	1	POLR1A	LOC90784	LOC90784	LOC90784	1.2796	877	1
2_MACS_peak_25634_lociStitched	chr4	6939747	6947967	2	8057	19099.17	878	1	TBC1D14	TBC1D14	TBC1D14	TBC1D14	0.442	878	1
4_MACS_peak_15120_lociStitched	chr17	73850265	73862673	4	8040	12432.816	879	1	WBP2	UNC13D,TRIM47,TRIM65,MRPL38	WBP2	TRIM47	1.5398	879	1
3_MACS_peak_12832_lociStitched	chr16	57073890	57084448	3	8039	12429.9334	880	1	NLRC5	CPNE2	CPNE2	CPNE2	0.2285	880	1
3_MACS_peak_25195_lociStitched	chr3	183265615	183279010	3	8038	22480.8285	881	1	KLHL6		KLHL6	KLHL6	1.1147	881	1
3_MACS_peak_28956_lociStitched	chr6	27774850	27783085	3	8029	10393.3935	882	1	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H3H	HIST1H3H	1.0275	882	1
2_MACS_peak_13343_lociStitched	chr16	88845971	88858144	2	8026	19149.3463	883	1	FAM38A	CDT1,APRT	FAM38A	CDT1	0.9626	883	1
2_MACS_peak_26227_lociStitched	chr4	108950444	108959423	2	8025	11550.5856	884	1	HADH		HADH	HADH	0.4274	884	1
4_MACS_peak_16114_lociStitched	chr19	1066381	1082837	4	8024	23114.0976	885	1	HMHA1	CNN2,ABCA7,GPX4,C19orf6,POLR2E,SBNO2	HMHA1	CNN2	1.1362	885	1
2_MACS_peak_35001_lociStitched	chr9	127047073	127055593	2	8019	19592.592	886	1	NEK6		NEK6	NEK6	0.3767	886	1
4_MACS_peak_17884_lociStitched	chr19	49953816	49964882	4	8002	17069.305	887	1	ALDH16A1,PIH1D1	LOC645971,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PTH2,SLC17A7,MIR150	ALDH16A1	ALDH16A1	0.9282	887	1
2_MACS_peak_580_lociStitched	chr1	25069574	25077689	2	7991	16183.7445	888	1	CLIC4		CLIC4	CLIC4	0.2422	888	1
3_MACS_peak_5525_lociStitched	chr11	22685775	22697268	3	7988	10651.7124	889	1	GAS2	FANCF	GAS2	FANCF	0.2787	889	1
3_MACS_peak_12247_lociStitched	chr16	14585494	14597778	3	7988	7634.506	890	1	PARN		PARN	PARN	0.17	890	1
6_MACS_peak_16413_lociStitched	chr19	6527682	6539320	6	7985	10349.6734	891	1	TNFSF9	DENND1C,TUBB4	TNFSF9	TNFSF9	0.7243	891	1
5_MACS_peak_12149_lociStitched	chr16	10962254	10975762	5	7980	9565.0148	892	1	CIITA	FAM18A	CIITA	CIITA	0.2132	892	1
3_MACS_peak_15301_lociStitched	chr17	77809414	77824336	3	7978	18606.2418	893	1	CBX4	CBX8	CBX4	CBX4	1.0362	893	1
1_MACS_peak_11633_lociStitched	chr15	89654580	89662546	1	7967	13613.894	894	1	ABHD2		ABHD2	ABHD2	0.3268	894	1
3_MACS_peak_903_lociStitched	chr1	36613945	36627075	3	7960	19373.315	895	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.4817	895	1
2_MACS_peak_28542_lociStitched	chr6	220629	229950	2	7947	14486.6982	896	1			DUSP22	DUSP22	2.3986	896	1
3_MACS_peak_28893_lociStitched	chr6	26532272	26540301	3	7941	13943.1614	897	1	HMGN4	BTN1A1,HCG11	HMGN4	HMGN4	0.8158	897	1
2_MACS_peak_29084_lociStitched	chr6	31459857	31467903	2	7939	13617.855	898	1	MICB	HCP5,HCG26,MCCD1,NFKBIL1,SNORD117,SNORD84,BAT1,ATP6V1G2	MICB	ATP6V1G2	0.8955	898	1
3_MACS_peak_29149_lociStitched	chr6	32805423	32814632	3	7933	14991.3311	899	1	LOC100507463,TAP2,PSMB8,TAP1	PSMB9,PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	1.1162	899	1
2_MACS_peak_26462_lociStitched	chr4	141070953	141078886	2	7916	17812.7582	900	1	MAML3		MAML3	MAML3	0.1325	900	1
2_MACS_peak_34132_lociStitched	chr9	21986323	21996909	2	7913	14491.1754	901	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.4514	901	1
3_MACS_peak_20701_lociStitched	chr2	232570308	232578705	3	7907	26189.4033	902	1	PTMA,MIR1244-1		PTMA	PTMA	1.8252	902	1
3_MACS_peak_2417_lociStitched	chr1	160641376	160653498	3	7907	18414.5302	903	1	CD48	SLAMF1	SLAMF1	SLAMF1	0.1629	903	1
1_MACS_peak_9422_lociStitched	chr14	33503750	33511644	1	7895	12791.4376	904	1	NPAS3		NPAS3	NPAS3	0.1411	904	1
4_MACS_peak_9016_lociStitched	chr13	97909791	97920443	4	7889	6893.9744	905	1	MBNL2		MBNL2	MBNL2	0.2025	905	1
3_MACS_peak_11404_lociStitched	chr15	77305138	77316923	3	7889	11926.42	906	1	PSTPIP1	TSPAN3	PSTPIP1	PSTPIP1	0.527	906	1
2_MACS_peak_34418_lociStitched	chr9	73026570	73036766	2	7888	20492.9404	907	1	KLF9		KLF9	KLF9	0.3989	907	1
1_MACS_peak_32105_lociStitched	chr7	130788697	130796581	1	7885	27831.3084	908	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.4107	908	1
2_MACS_peak_14901_lociStitched	chr17	62222151	62230088	2	7881	13981.0255	909	1	SNORD104,SNORA76,TEX2	ERN1	SNORA76	SNORA76	1.2625	909	1
4_MACS_peak_16820_lociStitched	chr19	14237246	14249205	4	7879	14655.7545	910	1	ASF1B	SAMD1,PRKACA	ASF1B	ASF1B	0.8791	910	1
3_MACS_peak_2100_lociStitched	chr1	150562243	150573681	3	7878	10463.4824	911	1		ADAMTSL4,MIR4257,MCL1,ENSA	MCL1	MCL1	2.1876	911	1
3_MACS_peak_6012_lociStitched	chr11	65148121	65157841	3	7876	16819.488	912	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	FRMD8	NEAT1	3.8338	912	1
5_MACS_peak_21777_lociStitched	chr20	57461311	57470799	5	7875	13134.2384	913	1	GNAS	GNAS-AS	GNAS	GNAS	0.3631	913	1
4_MACS_peak_6173_lociStitched	chr11	67761439	67778255	4	7871	11335.6656	914	1	ALDH3B1,UNC93B1	NDUFS8,TCIRG1	UNC93B1	NDUFS8	0.5516	914	1
3_MACS_peak_5846_lociStitched	chr11	61731132	61741844	3	7868	16060.5016	915	1	BEST1,FTH1	BEST1,RAB3IL1	FTH1	FTH1	1.0876	915	1
7_MACS_peak_32549_lociStitched	chr8	3033902	3045177	7	7859	6036.635	916	1	CSMD1		CSMD1	CSMD1	0.0618	916	1
3_MACS_peak_408_lociStitched	chr1	17906189	17915941	3	7854	7638.7416	917	1	ARHGEF10L		ARHGEF10L	ARHGEF10L	0.2102	917	1
4_MACS_peak_34899_lociStitched	chr9	117371678	117382123	4	7851	23816.689	918	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	1.0687	918	1
1_MACS_peak_21140_lociStitched	chr20	25275465	25283311	1	7847	15773.5984	919	1	PYGB,ABHD12		PYGB	PYGB	0.6073	919	1
1_MACS_peak_15643_lociStitched	chr18	20771100	20778946	1	7847	14109.4618	920	1	CABLES1		CABLES1	CABLES1	0.5348	920	1
4_MACS_peak_13222_lociStitched	chr16	81864336	81877124	4	7846	8903.0056	921	1	PLCG2		PLCG2	PLCG2	0.4201	921	1
3_MACS_peak_8117_lociStitched	chr12	111105087	111115961	3	7839	14020.9356	922	1	HVCN1		HVCN1	HVCN1	0.4184	922	1
3_MACS_peak_12665_lociStitched	chr16	31433915	31443367	3	7829	9417.0276	923	1	ITGAD,COX6A2	ARMC5,TGFB1I1,ZNF843	COX6A2	COX6A2	0.897	923	1
3_MACS_peak_14603_lociStitched	chr17	46172948	46186581	3	7819	16673.159	924	1	SNX11,CBX1	NFE2L1,MIR1203	CBX1	NFE2L1	2.3277	924	1
2_MACS_peak_28530_lociStitched	chr5	180642897	180652580	2	7816	14703.6355	925	1	TRIM41	TRIM7,SNORD96A,SNORD95,GNB2L1,TRIM52	TRIM41	SNORD95	1.7965	925	1
3_MACS_peak_6026_lociStitched	chr11	65307079	65322191	3	7814	15461.0872	926	1	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	2.8897	926	1
6_MACS_peak_32118_lociStitched	chr7	132114949	132128535	6	7811	6741.3732	927	1	PLXNA4		PLXNA4	PLXNA4	0.2568	927	1
1_MACS_peak_11586_lociStitched	chr15	85519554	85527362	1	7809	25151.1296	928	1	PDE8A		PDE8A	PDE8A	0.2965	928	1
2_MACS_peak_34635_lociStitched	chr9	98266429	98274427	2	7804	19955.8098	929	1	PTCH1		PTCH1	PTCH1	0.4229	929	1
4_MACS_peak_25531_lociStitched	chr4	2410592	2421354	4	7797	18786.1472	930	1	LOC402160,ZFYVE28	RNF4,ZFYVE28	ZFYVE28	RNF4	0.2797	930	1
4_MACS_peak_34563_lociStitched	chr9	94596050	94607711	4	7794	9799.9044	931	1	ROR2		ROR2	ROR2	0.4384	931	1
3_MACS_peak_13098_lociStitched	chr16	71875767	71888447	3	7786	13718.492	932	1	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	ATXN1L	0.4938	932	1
2_MACS_peak_20271_lociStitched	chr2	191744063	191752083	2	7783	16435.386	933	1	GLS		GLS	GLS	0.2529	933	1
4_MACS_peak_32646_lociStitched	chr8	11658846	11666830	4	7778	10039.88	934	1	FDFT1	NEIL2	FDFT1	FDFT1	0.2971	934	1
4_MACS_peak_16962_lociStitched	chr19	17529793	17538948	4	7771	13445.033	935	1	FAM125A	SLC27A1,PLVAP,BST2,TMEM221,NXNL1	FAM125A	BST2	1.2749	935	1
4_MACS_peak_4140_lociStitched	chr10	50338421	50352266	4	7771	9728.8815	936	1	FAM170B	C10orf72,C10orf128	FAM170B	C10orf128	0.5394	936	1
3_MACS_peak_183_lociStitched	chr1	9334780	9347247	3	7766	15467.8069	937	1		H6PD,SPSB1	SPSB1	SPSB1	0.6265	937	1
2_MACS_peak_28329_lociStitched	chr5	172456028	172465487	2	7760	13142.3346	938	1	ATP6V0E1	SNORA74B,C5orf41	SNORA74B	C5orf41	0.1576	938	1
2_MACS_peak_32753_lociStitched	chr8	23074625	23084165	2	7751	10585.584	939	1	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	TNFRSF10A	0.2916	939	1
4_MACS_peak_16148_lociStitched	chr19	1400332	1416120	4	7745	20458.0904	940	1	DAZAP1,GAMT	MUM1,NDUFS7,RPS15,APC2	DAZAP1	RPS15	0.7794	940	1
4_MACS_peak_31204_lociStitched	chr7	47351615	47363116	4	7742	9627.4871	941	1	TNS3		TNS3	TNS3	0.4551	941	1
4_MACS_peak_9233_lociStitched	chr14	21565898	21577870	4	7741	13273.3564	942	1	C14orf176,ZNF219	RNASE8,ARHGEF40,OR5AU1	ZNF219	ZNF219	0.3247	942	1
2_MACS_peak_16169_lociStitched	chr19	1646702	1655904	2	7739	37790.7736	943	1	TCF3	UQCR11	TCF3	UQCR11	1.1063	943	1
3_MACS_peak_9449_lociStitched	chr14	35866460	35876036	3	7735	19007.4024	944	1	NFKBIA		NFKBIA	NFKBIA	1.508	944	1
1_MACS_peak_28486_lociStitched	chr5	179244384	179252111	1	7728	23648.4835	945	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	MGAT4B	0.996	945	1
4_MACS_peak_28772_lociStitched	chr6	16511489	16522671	4	7721	8519.5658	946	1	ATXN1		ATXN1	ATXN1	0.2018	946	1
4_MACS_peak_3205_lociStitched	chr1	223899646	223915378	4	7719	10499.5368	947	1	CAPN2	CAPN8	CAPN2	CAPN2	0.1975	947	1
1_MACS_peak_12953_lociStitched	chr16	67594078	67601785	1	7708	18488.3223	948	1	CTCF	FAM65A	CTCF	FAM65A	0.5867	948	1
2_MACS_peak_27875_lociStitched	chr5	133978034	133986917	2	7705	12040.0182	949	1	SEC24A	SAR1B	SEC24A	SAR1B	0.2936	949	1
3_MACS_peak_3687_lociStitched	chr10	3908406	3919708	3	7705	13512.6712	950	1			KLF6	KLF6	1.2717	950	1
2_MACS_peak_10546_lociStitched	chr15	31635315	31646756	2	7702	18702.6027	951	1	KLF13		KLF13	KLF13	0.8639	951	1
3_MACS_peak_2959_lociStitched	chr1	205560586	205570193	3	7701	9107.436	952	1	MFSD4	LOC284578,ELK4	MFSD4	ELK4	0.3534	952	1
4_MACS_peak_4829_lociStitched	chr10	105667191	105679110	4	7699	12139.5015	953	1	OBFC1	SLK	OBFC1	OBFC1	0.3202	953	1
5_MACS_peak_16460_lociStitched	chr19	7400922	7414157	5	7698	14610.1165	954	1		ARHGEF18	ARHGEF18	ARHGEF18	0.1901	954	1
2_MACS_peak_31586_lociStitched	chr7	90337544	90345440	2	7695	9364.656	955	1	CDK14		CDK14	CDK14	0.1106	955	1
3_MACS_peak_18127_lociStitched	chr19	56325992	56334456	3	7693	13004.0896	956	1	NLRP11	NLRP4	NLRP4	NLRP4	0.1775	956	1
1_MACS_peak_30829_lociStitched	chr7	22733644	22741333	1	7690	14134.6887	957	1		IL6	IL6	IL6	1.5888	957	1
2_MACS_peak_3923_lociStitched	chr10	24737898	24745808	2	7684	5987.87	958	1	KIAA1217		MIR603	MIR603	NONE	958	1
6_MACS_peak_22081_lociStitched	chr21	37484154	37507516	6	7684	16355.7362	959	1	CBR3	CBR1,DOPEY2	CBR3	CBR1	0.4661	959	1
1_MACS_peak_16312_lociStitched	chr19	3983135	3990805	1	7671	23381.995	960	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	1.4556	960	1
2_MACS_peak_25125_lociStitched	chr3	177068975	177079687	2	7668	20298.1688	961	1			TBL1XR1	TBL1XR1	0.2889	961	1
2_MACS_peak_29406_lociStitched	chr6	43593893	43604711	2	7666	19267.9398	962	1	MAD2L1BP,GTPBP2	RSPH9	MAD2L1BP	MAD2L1BP	0.9966	962	1
5_MACS_peak_10087_lociStitched	chr14	91707523	91720561	5	7665	10985.8188	963	1	GPR68		GPR68	GPR68	0.4438	963	1
3_MACS_peak_25550_lociStitched	chr4	2787079	2801409	3	7665	14347.196	964	1	SH3BP2	SH3BP2,ADD1,TNIP2	SH3BP2	TNIP2	0.4566	964	1
4_MACS_peak_35166_lociStitched	chr9	131929038	131941165	4	7662	14246.7996	965	1	IER5L		IER5L	IER5L	1.0334	965	1
4_MACS_peak_16742_lociStitched	chr19	13017970	13030633	4	7657	13184.7156	966	1	SYCE2	GCDH,CALR,RAD23A,DAND5,DNASE2,KLF1,FARSA,GADD45GIP1	SYCE2	CALR	1.3021	966	1
2_MACS_peak_6183_lociStitched	chr11	68032323	68042293	2	7656	16461.467	967	1	C11orf24	LRP5	C11orf24	C11orf24	0.8616	967	1
3_MACS_peak_32410_lociStitched	chr7	150776803	150789326	3	7655	13464.7296	968	1	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	AGAP3	CDK5	0.6083	968	1
3_MACS_peak_9518_lociStitched	chr14	50504030	50514619	3	7648	9706.9363	969	1		C14orf182,C14orf183	C14orf182	C14orf183	1.2232	969	1
4_MACS_peak_22682_lociStitched	chr22	26229050	26242850	4	7645	7972.26	970	1	MYO18B		MYO18B	MYO18B	0.1081	970	1
1_MACS_peak_10937_lociStitched	chr15	55693990	55701629	1	7640	21998.0283	971	1	FLJ27352,CCPG1	MIR628	CCPG1	CCPG1	0.444	971	1
2_MACS_peak_9118_lociStitched	chr13	110689356	110700193	2	7638	12666.2856	972	1			IRS2	IRS2	NONE	972	1
2_MACS_peak_14959_lociStitched	chr17	65642105	65649746	2	7628	18927.5211	973	1	PITPNC1		NOL11	NOL11	0.1508	973	1
2_MACS_peak_7729_lociStitched	chr12	68751095	68760667	2	7626	12405.312	974	1		MDM1	MDM1	MDM1	0.2428	974	1
3_MACS_peak_33048_lociStitched	chr8	54926531	54935772	3	7614	14156.2879	975	1	TCEA1		TCEA1	TCEA1	0.2821	975	1
1_MACS_peak_30823_lociStitched	chr7	22598991	22606603	1	7613	17428.4352	976	1			MGC87042	MGC87042	0.2032	976	1
3_MACS_peak_13148_lociStitched	chr16	75139017	75151092	3	7608	14342.685	977	1	ZNRF1,LDHD	ZFP1	LDHD	LDHD	0.8763	977	1
3_MACS_peak_4286_lociStitched	chr10	73604982	73612652	3	7602	10067.642	978	1	PSAP	CDH23	PSAP	PSAP	0.4118	978	1
4_MACS_peak_31358_lociStitched	chr7	66133219	66148152	4	7602	11387.9058	979	1		KCTD7	KCTD7	KCTD7	0.3376	979	1
4_MACS_peak_30177_lociStitched	chr6	137104548	137115358	4	7599	15739.36	980	1	MAP3K5	PEX7	MAP3K5	MAP3K5	0.2543	980	1
5_MACS_peak_16946_lociStitched	chr19	17412753	17421633	5	7594	14823.384	981	1	MRPL34,DDA1,ABHD8	C19orf62,ANKLE1,GTPBP3,USHBP1,ANO8	MRPL34	MRPL34	1.366	981	1
3_MACS_peak_8417_lociStitched	chr12	123867671	123878120	3	7587	11670.4881	982	1	SETD8	SBNO1,RILPL2	SETD8	SETD8	0.4053	982	1
3_MACS_peak_3824_lociStitched	chr10	13377538	13391950	3	7584	17343.4008	983	1	SEPHS1	PHYH	SEPHS1	SEPHS1	0.4836	983	1
3_MACS_peak_19556_lociStitched	chr2	107455794	107465866	3	7582	9658.0408	984	1	ST6GAL2		ST6GAL2	ST6GAL2	0.1648	984	1
2_MACS_peak_18855_lociStitched	chr2	47205002	47214749	2	7576	11817.2628	985	1	TTC7A	MCFD2	MCFD2	MCFD2	0.3463	985	1
2_MACS_peak_30227_lociStitched	chr6	139690231	139697825	2	7574	15320.1356	986	1	CITED2		CITED2	CITED2	1.2878	986	1
3_MACS_peak_4419_lociStitched	chr10	80731919	80742115	3	7574	16738.7732	987	1	LOC283050		LOC283050	LOC283050	0.4498	987	1
2_MACS_peak_16191_lociStitched	chr19	2031350	2043231	2	7569	17086.0661	988	1	MKNK2	BTBD2	MKNK2	MKNK2	1.1129	988	1
2_MACS_peak_11006_lociStitched	chr15	60924623	60933127	2	7559	8275.2424	989	1	RORA	RORA	RORA	RORA	1.2407	989	1
5_MACS_peak_13598_lociStitched	chr17	7136423	7147037	5	7555	11057.6652	990	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	PHF23	0.792	990	1
2_MACS_peak_6704_lociStitched	chr11	119185621	119193557	2	7552	12077.7984	991	1	MCAM	RNF26,C1QTNF5,USP2	MCAM	MCAM	0.6531	991	1
1_MACS_peak_19727_lociStitched	chr2	114642690	114650239	1	7550	17375.5333	992	1	ACTR3		ACTR3	ACTR3	0.2785	992	1
2_MACS_peak_16955_lociStitched	chr19	17478955	17486716	2	7549	12586.0137	993	1	PLVAP	GTPBP3,FAM125A,ANO8,BST2	PLVAP	BST2	1.2749	993	1
3_MACS_peak_15489_lociStitched	chr18	689369	702755	3	7544	14257.4286	994	1	ENOSF1	TYMS,C18orf56	ENOSF1	TYMS	0.7138	994	1
2_MACS_peak_22968_lociStitched	chr22	38568488	38578492	2	7543	15752.2984	995	1	PLA2G6	MAFF	PLA2G6	MAFF	0.6494	995	1
2_MACS_peak_18274_lociStitched	chr2	3651409	3659054	2	7534	21104.787	996	1	COLEC11	RPS7,ALLC,RNASEH1	COLEC11	RPS7	0.5264	996	1
3_MACS_peak_9081_lociStitched	chr13	103243691	103252326	3	7534	13836.724	997	1	TPP2		TPP2	TPP2	0.2045	997	1
2_MACS_peak_25722_lociStitched	chr4	15002531	15010232	2	7533	23620.5072	998	1	CPEB2		CPEB2	CPEB2	0.385	998	1
6_MACS_peak_5995_lociStitched	chr11	64877930	64890930	6	7532	13785.2	999	1	C11orf2,TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,SPDYC,CDCA5,SYVN1	ZNHIT2	ZNHIT2	1.0978	999	1
2_MACS_peak_30827_lociStitched	chr7	22709997	22718552	2	7529	11405.526	1000	1		IL6	IL6	IL6	1.5888	1000	1
5_MACS_peak_24273_lociStitched	chr3	72139083	72152247	5	7529	8657.9628	1001	1			PROK2	PROK2	0.7286	1001	1
3_MACS_peak_8844_lociStitched	chr13	49549143	49556794	3	7528	9055.7236	1002	1	FNDC3A		FNDC3A	FNDC3A	0.0758	1002	1
1_MACS_peak_32101_lociStitched	chr7	130639983	130647505	1	7523	14882.277	1003	1	FLJ43663	LOC646329	LOC646329	LOC646329	0.3191	1003	1
5_MACS_peak_8128_lociStitched	chr12	111834569	111848639	5	7522	18452.805	1004	1	SH2B3	FAM109A	SH2B3	SH2B3	1.0501	1004	1
4_MACS_peak_35248_lociStitched	chr9	134601363	134616172	4	7522	12531.3758	1005	1	RAPGEF1	RAPGEF1	RAPGEF1	RAPGEF1	0.3605	1005	1
1_MACS_peak_22898_lociStitched	chr22	37557191	37564711	1	7521	21049.232	1006	1		IL2RB,C1QTNF6,SSTR3	IL2RB	SSTR3	0.4595	1006	1
2_MACS_peak_18362_lociStitched	chr2	9932256	9942628	2	7520	12732.6672	1007	1		TAF1B	TAF1B	TAF1B	0.1799	1007	1
3_MACS_peak_28702_lociStitched	chr6	11825260	11836501	3	7517	12972.114	1008	1		C6orf105	C6orf105	C6orf105	0.2833	1008	1
2_MACS_peak_30136_lociStitched	chr6	135187327	135196797	2	7509	14946.501	1009	1			ALDH8A1	ALDH8A1	NONE	1009	1
3_MACS_peak_34859_lociStitched	chr9	116132093	116143809	3	7507	17359.5972	1010	1	BSPRY,HDHD3	C9orf43,WDR31,ALAD,POLE3	HDHD3	HDHD3	1.3748	1010	1
4_MACS_peak_35350_lociStitched	chr9	139111399	139121924	4	7506	10511.3175	1011	1	QSOX2	LHX3	LHX3	LHX3	0.5524	1011	1
3_MACS_peak_10376_lociStitched	chr14	105482104	105491711	3	7504	15149.2783	1012	1	CDCA4	C14orf79,AHNAK2,GPR132	CDCA4	CDCA4	0.7864	1012	1
1_MACS_peak_35387_lociStitched	chr9	139774844	139782342	1	7499	19297.6026	1013	1	TRAF2	MIR4292,C9orf172,PHPT1,MAMDC4,EDF1	TRAF2	C9orf172	1.0104	1013	1
