REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam
2_MACS_peak_24588_lociStitched	chr3	125633910	125636313	2	2401	3630.9329999999995
2_MACS_peak_28792_lociStitched	chr6	18154606	18157009	2	2226	2648.106
1_MACS_peak_33284_lociStitched	chr8	82632235	82634638	1	2404	3151.2942
1_MACS_peak_1948_lociStitched	chr1	144592970	144595372	1	2403	8484.3444
1_MACS_peak_4892_lociStitched	chr10	112326248	112328650	1	2403	6612.706
1_MACS_peak_13952_lociStitched	chr17	26988127	26990529	1	2403	5070.1416
1_MACS_peak_14615_lociStitched	chr17	46984821	46987223	1	2403	7403.444399999999
1_MACS_peak_27286_lociStitched	chr5	67582980	67585382	1	2403	2954.9404
1_MACS_peak_34542_lociStitched	chr9	93954333	93956735	1	2403	3293.6223999999997
1_MACS_peak_2509_lociStitched	chr1	165737213	165739614	1	2402	5448.5893
1_MACS_peak_29765_lociStitched	chr6	90528347	90530747	1	2401	3641.04
2_MACS_peak_3309_lociStitched	chr1	227126305	227128704	2	2362	6154.3946
1_MACS_peak_11030_lociStitched	chr15	62351268	62353667	1	2400	6149.5966
1_MACS_peak_19512_lociStitched	chr2	101178266	101180665	1	2400	4372.1775
1_MACS_peak_22240_lociStitched	chr21	44929707	44932106	1	2400	3012.1844
1_MACS_peak_22760_lociStitched	chr22	31100722	31103121	1	2400	2175.1733
2_MACS_peak_22935_lociStitched	chr22	38053597	38055996	2	2276	3983.0597000000002
1_MACS_peak_23902_lociStitched	chr3	47323208	47325607	1	2400	3614.0935
1_MACS_peak_26374_lociStitched	chr4	128981449	128983848	1	2400	7319.8288
2_MACS_peak_28574_lociStitched	chr6	2764693	2767092	2	2281	5114.668000000001
1_MACS_peak_3883_lociStitched	chr10	21784067	21786465	1	2399	3261.28
1_MACS_peak_4491_lociStitched	chr10	85898568	85900966	1	2399	4938.2014
1_MACS_peak_6338_lociStitched	chr11	75264493	75266891	1	2399	4274.9146
1_MACS_peak_8664_lociStitched	chr13	30168197	30170595	1	2399	5521.8746
1_MACS_peak_13037_lociStitched	chr16	69562985	69565383	1	2399	4243.261
1_MACS_peak_16085_lociStitched	chr19	571616	574014	1	2399	6074.134
2_MACS_peak_22087_lociStitched	chr21	37527788	37530186	2	2265	5271.2836
2_MACS_peak_30837_lociStitched	chr7	23052202	23054600	2	2309	5325.9580000000005
2_MACS_peak_35966_lociStitched	chrX	54069481	54071879	2	2324	2485.0474
1_MACS_peak_966_lociStitched	chr1	39455998	39458395	1	2398	5057.67
1_MACS_peak_2409_lociStitched	chr1	160311858	160314255	1	2398	6707.7648
1_MACS_peak_4861_lociStitched	chr10	111766872	111769269	1	2398	4647.3036
1_MACS_peak_6177_lociStitched	chr11	67796779	67799176	1	2398	4240.7724
1_MACS_peak_11383_lociStitched	chr15	76134916	76137313	1	2398	6635.6151
2_MACS_peak_14394_lociStitched	chr17	41149421	41151818	2	2319	3248.6540999999997
2_MACS_peak_16066_lociStitched	chr18	77746902	77749299	2	2322	4065.312
3_MACS_peak_21088_lociStitched	chr20	23116616	23119013	3	2203	1496.4470999999999
2_MACS_peak_9447_lociStitched	chr14	35834499	35836895	2	1207	948.816
1_MACS_peak_8371_lociStitched	chr12	122749833	122752228	1	2396	4008.5115
1_MACS_peak_16645_lociStitched	chr19	11264995	11267390	1	2396	4556.9665
1_MACS_peak_11374_lociStitched	chr15	75869978	75872372	1	2395	6665.3748
1_MACS_peak_13067_lociStitched	chr16	70450058	70452452	1	2395	3456.4572
1_MACS_peak_13553_lociStitched	chr17	4900305	4902699	1	2395	3035.8314
1_MACS_peak_17495_lociStitched	chr19	41902228	41904622	1	2395	3698.73
1_MACS_peak_27737_lociStitched	chr5	125785026	125787420	1	2395	3032.0009999999997
1_MACS_peak_30633_lociStitched	chr7	4933841	4936235	1	2395	4784.8877999999995
1_MACS_peak_5495_lociStitched	chr11	18678690	18681083	1	2394	1799.2967
1_MACS_peak_16158_lociStitched	chr19	1477922	1480315	1	2394	7310.615000000001
1_MACS_peak_22334_lociStitched	chr21	47602991	47605384	1	2394	2812.9715
1_MACS_peak_27348_lociStitched	chr5	72793048	72795441	1	2394	5089.910999999999
1_MACS_peak_35881_lociStitched	chrX	48553879	48556272	1	2394	2863.2245
1_MACS_peak_18805_lociStitched	chr2	43520012	43522404	1	2393	2731.4248
2_MACS_peak_31742_lociStitched	chr7	100182814	100185206	2	2102	4043.676
2_MACS_peak_5282_lociStitched	chr11	3817548	3819939	2	2289	4187.597400000001
2_MACS_peak_6409_lociStitched	chr11	85338065	85340456	2	2380	3438.258
1_MACS_peak_12263_lociStitched	chr16	15067789	15070180	1	2392	6621.6354
3_MACS_peak_25659_lociStitched	chr4	8192162	8194553	3	2197	2748.6936
2_MACS_peak_31608_lociStitched	chr7	92156309	92158700	2	2362	3416.0217000000002
1_MACS_peak_34821_lociStitched	chr9	114392512	114394903	1	2392	6055.9248
1_MACS_peak_35766_lociStitched	chrX	40260726	40263117	1	2392	1819.3119000000002
1_MACS_peak_4557_lociStitched	chr10	92921809	92924199	1	2391	4856.241
1_MACS_peak_12234_lociStitched	chr16	14378700	14381090	1	2391	5018.282999999999
1_MACS_peak_18788_lociStitched	chr2	42720643	42723033	1	2391	5339.499000000001
1_MACS_peak_5814_lociStitched	chr11	60809040	60811429	1	2390	3170.6807999999996
1_MACS_peak_11850_lociStitched	chr15	102516008	102518397	1	2390	1826.8683
1_MACS_peak_16530_lociStitched	chr19	8550920	8553309	1	2390	2351.9705
2_MACS_peak_17146_lociStitched	chr19	30112944	30115333	2	1371	858.3677
1_MACS_peak_18339_lociStitched	chr2	9480723	9483112	1	2390	2745.4388
1_MACS_peak_21841_lociStitched	chr20	61568134	61570523	1	2390	5056.318499999999
1_MACS_peak_25885_lociStitched	chr4	48270576	48272965	1	2390	4412.9608
1_MACS_peak_1437_lociStitched	chr1	75197684	75200072	1	2389	2911.9272
1_MACS_peak_2859_lociStitched	chr1	202074351	202076739	1	2389	3427.2576
2_MACS_peak_36023_lociStitched	chrX	64815059	64817447	2	2373	2182.3932
2_MACS_peak_10458_lociStitched	chr15	23096806	23099193	2	2199	2980.6468999999997
2_MACS_peak_15370_lociStitched	chr17	79649885	79652272	2	2304	3226.5078999999996
2_MACS_peak_17556_lociStitched	chr19	42828532	42830919	2	2367	4318.3216999999995
1_MACS_peak_23642_lociStitched	chr3	23694537	23696924	1	2388	3428.6868
1_MACS_peak_26474_lociStitched	chr4	141347151	141349538	1	2388	6131.2482
2_MACS_peak_27634_lociStitched	chr5	110614660	110617047	2	1604	1145.9987
1_MACS_peak_31911_lociStitched	chr7	107530900	107533287	1	2388	4877.8345
1_MACS_peak_123_lociStitched	chr1	6294499	6296885	1	2387	4043.0769999999998
2_MACS_peak_10342_lociStitched	chr14	104180895	104183281	2	2345	4094.1374
1_MACS_peak_16403_lociStitched	chr19	6392135	6394521	1	2387	5966.6702000000005
1_MACS_peak_30359_lociStitched	chr6	155634652	155637038	1	2387	3689.2332
2_MACS_peak_9544_lociStitched	chr14	53018461	53020846	2	2159	2109.294
1_MACS_peak_19726_lociStitched	chr2	114512956	114515341	1	2386	4496.9175
2_MACS_peak_14038_lociStitched	chr17	29813567	29815951	2	2275	2205.9152
1_MACS_peak_27362_lociStitched	chr5	74806234	74808618	1	2385	4224.2096
1_MACS_peak_34250_lociStitched	chr9	35731212	35733596	1	2385	4451.6431999999995
1_MACS_peak_891_lociStitched	chr1	36022038	36024421	1	2384	6201.2809
1_MACS_peak_17433_lociStitched	chr19	40501736	40504119	1	2384	4078.0279
1_MACS_peak_18755_lociStitched	chr2	39134249	39136632	1	2384	3060.7252
1_MACS_peak_35754_lociStitched	chrX	40060162	40062545	1	2384	2172.5811
1_MACS_peak_14017_lociStitched	chr17	28926453	28928835	1	2383	6022.4106
2_MACS_peak_25951_lociStitched	chr4	57773683	57776065	2	2357	3976.749
1_MACS_peak_30528_lociStitched	chr6	170101199	170103581	1	2383	4511.9844
1_MACS_peak_30733_lociStitched	chr7	10978791	10981173	1	2383	4146.1092
1_MACS_peak_33337_lociStitched	chr8	94751693	94754075	1	2383	4475.778
1_MACS_peak_2609_lociStitched	chr1	174767972	174770353	1	2382	2817.9135
1_MACS_peak_3795_lociStitched	chr10	12236538	12238919	1	2382	3826.5051
2_MACS_peak_7501_lociStitched	chr12	53834323	53836704	2	2368	4252.9422
1_MACS_peak_11544_lociStitched	chr15	83678978	83681359	1	2382	5052.7201000000005
1_MACS_peak_23692_lociStitched	chr3	32923609	32925990	1	2382	2420.2864999999997
1_MACS_peak_24148_lociStitched	chr3	63848670	63851051	1	2382	7532.0554
1_MACS_peak_30358_lociStitched	chr6	155053742	155056123	1	2382	6784.1833
1_MACS_peak_3624_lociStitched	chr10	180154	182534	1	2381	7655.508000000001
1_MACS_peak_3639_lociStitched	chr10	633517	635897	1	2381	2079.6440000000002
1_MACS_peak_6251_lociStitched	chr11	71812738	71815118	1	2381	4446.316
1_MACS_peak_12857_lociStitched	chr16	57569229	57571609	1	2381	5709.62
1_MACS_peak_16391_lociStitched	chr19	5976737	5979117	1	2381	6915.328
1_MACS_peak_19035_lociStitched	chr2	65453991	65456371	1	2381	5100.102
2_MACS_peak_20742_lociStitched	chr2	234761559	234763939	2	2335	3210.62
1_MACS_peak_31150_lociStitched	chr7	44499308	44501688	1	2381	1470.364
2_MACS_peak_33170_lociStitched	chr8	67591928	67594308	2	2110	1483.216
1_MACS_peak_34469_lociStitched	chr9	86431186	86433566	1	2381	7255.192
2_MACS_peak_35904_lociStitched	chrX	48956681	48959061	2	2354	2266.95
1_MACS_peak_4476_lociStitched	chr10	81946612	81948991	1	2380	2907.3759
1_MACS_peak_6405_lociStitched	chr11	82903655	82906034	1	2380	2262.429
1_MACS_peak_9784_lociStitched	chr14	69863883	69866262	1	2380	2767.2528
2_MACS_peak_27308_lociStitched	chr5	69004933	69007312	2	2328	2726.334
1_MACS_peak_32574_lociStitched	chr8	8084610	8086989	1	2380	4093.7832000000003
1_MACS_peak_34909_lociStitched	chr9	117797169	117799548	1	2380	3524.2506000000003
1_MACS_peak_1537_lociStitched	chr1	91965694	91968072	1	2379	5276.3063999999995
2_MACS_peak_5797_lociStitched	chr11	59382117	59384495	2	2321	4509.1636
2_MACS_peak_21907_lociStitched	chr21	15754247	15756625	2	2337	4008.5946
1_MACS_peak_30546_lociStitched	chr7	765406	767784	1	2379	3862.5854000000004
2_MACS_peak_8798_lociStitched	chr13	45009065	45011442	2	1601	1065.1337
1_MACS_peak_12413_lociStitched	chr16	22447654	22450031	1	2378	5354.9056
1_MACS_peak_17687_lociStitched	chr19	46209107	46211484	1	2378	3138.1154
1_MACS_peak_20884_lociStitched	chr20	632672	635049	1	2378	4711.214
1_MACS_peak_34959_lociStitched	chr9	125692822	125695198	1	2377	5183.244000000001
1_MACS_peak_4402_lociStitched	chr10	79272803	79275178	1	2376	3353.2625
1_MACS_peak_13040_lociStitched	chr16	69759635	69762010	1	2376	4833.8375
1_MACS_peak_32925_lociStitched	chr8	38643919	38646294	1	2376	4901.525000000001
1_MACS_peak_34040_lociStitched	chr9	5436855	5439230	1	2376	3924.2125
2_MACS_peak_4024_lociStitched	chr10	35415068	35417442	2	2348	3470.788
2_MACS_peak_11643_lociStitched	chr15	90117703	90120077	2	2358	3348.0522
1_MACS_peak_23950_lociStitched	chr3	49043700	49046074	1	2375	5784.488399999999
1_MACS_peak_24406_lociStitched	chr3	107940585	107942959	1	2375	2882.036
1_MACS_peak_26785_lociStitched	chr4	186399968	186402342	1	2375	1830.354
1_MACS_peak_27760_lociStitched	chr5	126365077	126367451	1	2375	5260.784000000001
1_MACS_peak_97_lociStitched	chr1	3582636	3585009	1	2374	1737.7478999999998
1_MACS_peak_1505_lociStitched	chr1	87667555	87669928	1	2374	2439.6813
1_MACS_peak_4678_lociStitched	chr10	99901046	99903419	1	2374	2718.0342
1_MACS_peak_5444_lociStitched	chr11	14540503	14542876	1	2374	4423.509300000001
1_MACS_peak_5723_lociStitched	chr11	47573005	47575378	1	2374	5119.9848
1_MACS_peak_11623_lociStitched	chr15	89199763	89202136	1	2374	2533.4148000000005
1_MACS_peak_15026_lociStitched	chr17	71227350	71229723	1	2374	4935.84
1_MACS_peak_19357_lociStitched	chr2	88314910	88317283	1	2374	4015.5906
1_MACS_peak_26131_lociStitched	chr4	89376989	89379362	1	2374	2880.822
2_MACS_peak_26425_lociStitched	chr4	139009496	139011869	2	2360	2054.7807
1_MACS_peak_33287_lociStitched	chr8	82753106	82755479	1	2374	5199.4803
1_MACS_peak_33617_lociStitched	chr8	124407093	124409466	1	2374	4505.6151
2_MACS_peak_43_lociStitched	chr1	1405942	1408314	2	2363	3479.0123999999996
1_MACS_peak_2105_lociStitched	chr1	150593047	150595419	1	2373	1691.9476000000002
1_MACS_peak_6350_lociStitched	chr11	76154889	76157261	1	2373	4509.8836
2_MACS_peak_15229_lociStitched	chr17	76149444	76151816	2	992	1101.3196
1_MACS_peak_26600_lociStitched	chr4	159689182	159691554	1	2373	4781.4776
1_MACS_peak_32558_lociStitched	chr8	6263037	6265409	1	2373	5553.8008
1_MACS_peak_53_lociStitched	chr1	1605777	1608148	1	2372	3023.2621
2_MACS_peak_1782_lociStitched	chr1	114353520	114355891	2	2326	4282.7373
1_MACS_peak_5197_lociStitched	chr11	627924	630295	1	2372	2835.4789
1_MACS_peak_14912_lociStitched	chr17	62656792	62659163	1	2372	5149.812000000001
1_MACS_peak_27342_lociStitched	chr5	72143529	72145900	1	2372	5909.9546
1_MACS_peak_34453_lociStitched	chr9	79791611	79793982	1	2372	3606.7652000000003
2_MACS_peak_8369_lociStitched	chr12	122709018	122711388	2	2094	3475.368
1_MACS_peak_11688_lociStitched	chr15	91259487	91261857	1	2371	4402.749
1_MACS_peak_23462_lociStitched	chr3	9974027	9976397	1	2371	3519.924
2_MACS_peak_27129_lociStitched	chr5	43312212	43314582	2	2234	3429.3900000000003
1_MACS_peak_21990_lociStitched	chr21	34099031	34101400	1	2370	5352.518599999999
1_MACS_peak_7402_lociStitched	chr12	50015396	50017764	1	2369	2111.5456
1_MACS_peak_13787_lociStitched	chr17	17584583	17586951	1	2369	3270.6816
1_MACS_peak_14985_lociStitched	chr17	66242752	66245120	1	2369	6600.8
1_MACS_peak_34750_lociStitched	chr9	107525695	107528063	1	2369	4964.7488
1_MACS_peak_4696_lociStitched	chr10	101944535	101946902	1	2368	3839.7474
1_MACS_peak_5510_lociStitched	chr11	19453507	19455874	1	2368	2297.6469
2_MACS_peak_12557_lociStitched	chr16	29800986	29803353	2	2339	4590.3231
1_MACS_peak_30344_lociStitched	chr6	153322625	153324992	1	2368	3688.2594
1_MACS_peak_11153_lociStitched	chr15	67532125	67534491	1	2367	2199.4336
2_MACS_peak_17248_lociStitched	chr19	36247628	36249994	2	2363	5926.593400000001
1_MACS_peak_18260_lociStitched	chr2	3225515	3227881	1	2367	3098.7502000000004
1_MACS_peak_30919_lociStitched	chr7	27778813	27781179	1	2367	4519.0599999999995
1_MACS_peak_18525_lociStitched	chr2	25563535	25565900	1	2366	6286.17
2_MACS_peak_26963_lociStitched	chr5	24169220	24171585	2	2146	1305.2434999999998
1_MACS_peak_1522_lociStitched	chr1	90097726	90100090	1	2365	4358.5068
1_MACS_peak_18273_lociStitched	chr2	3622225	3624589	1	2365	5984.465999999999
1_MACS_peak_31168_lociStitched	chr7	44807243	44809607	1	2365	1804.4412
1_MACS_peak_32676_lociStitched	chr8	16312746	16315110	1	2365	3163.9776
1_MACS_peak_2572_lociStitched	chr1	171453766	171456129	1	2364	5570.2999
2_MACS_peak_6773_lociStitched	chr11	125461228	125463591	2	2237	2338.8974
1_MACS_peak_21610_lociStitched	chr20	46987756	46990119	1	2364	4799.725600000001
1_MACS_peak_23783_lociStitched	chr3	43327084	43329447	1	2364	4758.609399999999
1_MACS_peak_2002_lociStitched	chr1	146713755	146716117	1	2363	4875.168000000001
2_MACS_peak_6956_lociStitched	chr12	6601824	6604186	2	2265	2169.7332
1_MACS_peak_18559_lociStitched	chr2	27070296	27072658	1	2363	3196.0222
2_MACS_peak_25452_lociStitched	chr3	197686074	197688436	2	2253	4290.573
1_MACS_peak_25617_lociStitched	chr4	6641658	6644020	1	2363	4412.9246
2_MACS_peak_26128_lociStitched	chr4	89204048	89206410	2	2194	2382.0769999999998
1_MACS_peak_29296_lociStitched	chr6	36952627	36954989	1	2363	6039.634
1_MACS_peak_32785_lociStitched	chr8	26148450	26150812	1	2363	2434.5134
1_MACS_peak_7272_lociStitched	chr12	39835493	39837854	1	2362	4630.8654
2_MACS_peak_15591_lociStitched	chr18	11136129	11138490	2	2139	1574.5509000000002
2_MACS_peak_17803_lociStitched	chr19	48971389	48973750	2	2118	3652.4669999999996
1_MACS_peak_19134_lociStitched	chr2	71356284	71358645	1	2362	4856.1048
1_MACS_peak_21381_lociStitched	chr20	36660916	36663277	1	2362	5503.254900000001
2_MACS_peak_23776_lociStitched	chr3	42631108	42633469	2	2312	4457.568
1_MACS_peak_79_lociStitched	chr1	2322076	2324436	1	2361	4082.328
1_MACS_peak_4767_lociStitched	chr10	104419667	104422027	1	2361	5230.94
1_MACS_peak_5102_lociStitched	chr10	131908091	131910451	1	2361	4953.168000000001
1_MACS_peak_18069_lociStitched	chr19	54703809	54706169	1	2361	4685.308
1_MACS_peak_20255_lociStitched	chr2	190626540	190628900	1	2361	4096.724
2_MACS_peak_21094_lociStitched	chr20	23140102	23142462	2	1264	951.08
1_MACS_peak_5824_lociStitched	chr11	61128468	61130827	1	2360	5691.323399999999
1_MACS_peak_8218_lociStitched	chr12	117535812	117538171	1	2360	5511.3317
1_MACS_peak_12643_lociStitched	chr16	31043713	31046072	1	2360	3990.0126
3_MACS_peak_15894_lociStitched	chr18	53331354	53333713	3	2263	2061.766
1_MACS_peak_26265_lociStitched	chr4	113065911	113068270	1	2360	4816.1344
2_MACS_peak_26523_lociStitched	chr4	148700149	148702508	2	2201	2281.6248
1_MACS_peak_11565_lociStitched	chr15	85112494	85114852	1	2359	5586.3378
1_MACS_peak_11910_lociStitched	chr16	1427895	1430253	1	2359	6012.1926
1_MACS_peak_14768_lociStitched	chr17	56064207	56066565	1	2359	9119.800799999999
1_MACS_peak_27079_lociStitched	chr5	34069797	34072155	1	2359	2096.262
1_MACS_peak_32020_lociStitched	chr7	127732871	127735229	1	2359	2212.2756
1_MACS_peak_4334_lociStitched	chr10	75172195	75174552	1	2358	5483.3248
1_MACS_peak_4508_lociStitched	chr10	88515053	88517410	1	2358	6165.4406
1_MACS_peak_6396_lociStitched	chr11	82706678	82709035	1	2358	1863.4442
1_MACS_peak_15577_lociStitched	chr18	9869373	9871730	1	2358	3178.4145
1_MACS_peak_25920_lociStitched	chr4	56261233	56263590	1	2358	2827.2215
2_MACS_peak_31806_lociStitched	chr7	102211623	102213980	2	2337	4100.0015
2_MACS_peak_36016_lociStitched	chrX	63424544	63426901	2	2342	2512.3263
2_MACS_peak_712_lociStitched	chr1	28051267	28053623	2	2221	3582.298
1_MACS_peak_2486_lociStitched	chr1	163290546	163292902	1	2357	3448.2416
1_MACS_peak_3239_lociStitched	chr1	225654151	225656507	1	2357	5777.3832
1_MACS_peak_9684_lociStitched	chr14	64319105	64321461	1	2357	3404.8912
2_MACS_peak_15021_lociStitched	chr17	70817809	70820165	2	2108	1626.818
2_MACS_peak_15537_lociStitched	chr18	9005376	9007732	2	2318	2586.1811999999995
1_MACS_peak_21489_lociStitched	chr20	42708004	42710360	1	2357	2647.4372
1_MACS_peak_25815_lociStitched	chr4	39044972	39047328	1	2357	4295.6948
2_MACS_peak_27855_lociStitched	chr5	133770952	133773308	2	2007	1944.1712
1_MACS_peak_31958_lociStitched	chr7	116610101	116612457	1	2357	3303.3475999999996
1_MACS_peak_34211_lociStitched	chr9	34178111	34180467	1	2357	4699.0419999999995
2_MACS_peak_12323_lociStitched	chr16	18032830	18035185	2	1728	1068.4635
1_MACS_peak_21220_lociStitched	chr20	31330132	31332487	1	2356	4469.5545
2_MACS_peak_22098_lociStitched	chr21	37792908	37795263	2	1864	1263.4575
1_MACS_peak_23132_lociStitched	chr22	42061896	42064251	1	2356	4651.3605
1_MACS_peak_23456_lociStitched	chr3	9833406	9835761	1	2356	6625.086
2_MACS_peak_235_lociStitched	chr1	10092128	10094482	2	2223	3593.381
1_MACS_peak_5125_lociStitched	chr10	134233944	134236298	1	2355	4369.024
2_MACS_peak_17630_lociStitched	chr19	45504036	45506390	2	2217	4307.349200000001
1_MACS_peak_27844_lociStitched	chr5	133338740	133341094	1	2355	4980.1224
2_MACS_peak_5972_lociStitched	chr11	64644736	64647089	2	2287	3754.9174000000003
1_MACS_peak_25220_lociStitched	chr3	184428172	184430525	1	2354	5042.0084
1_MACS_peak_36506_lociStitched	chrX	151881999	151884352	1	2354	2425.7077
1_MACS_peak_4814_lociStitched	chr10	105437399	105439751	1	2353	1825.3872000000001
1_MACS_peak_6685_lociStitched	chr11	118888045	118890397	1	2353	2703.8592
2_MACS_peak_9803_lociStitched	chr14	71274978	71277330	2	2219	2551.4496
2_MACS_peak_11048_lociStitched	chr15	63777926	63780278	2	2235	2297.904
1_MACS_peak_25423_lociStitched	chr3	196593943	196596295	1	2353	5964.4367999999995
1_MACS_peak_27581_lociStitched	chr5	103513486	103515838	1	2353	2356.704
1_MACS_peak_2527_lociStitched	chr1	167460479	167462830	1	2352	4259.0716
1_MACS_peak_16828_lociStitched	chr19	14358126	14360477	1	2352	3510.043
2_MACS_peak_17342_lociStitched	chr19	38548660	38551011	2	2059	1465.3782999999999
2_MACS_peak_24801_lociStitched	chr3	140659993	140662344	2	2303	4130.706999999999
2_MACS_peak_25784_lociStitched	chr4	31997576	31999927	2	2161	2451.8579
1_MACS_peak_31149_lociStitched	chr7	44296320	44298671	1	2352	2584.2192
1_MACS_peak_2826_lociStitched	chr1	200637968	200640318	1	2351	5667.73
1_MACS_peak_3546_lociStitched	chr1	241839698	241842048	1	2351	3731.3300000000004
1_MACS_peak_4475_lociStitched	chr10	81914216	81916566	1	2351	3086.725
1_MACS_peak_9602_lociStitched	chr14	57526212	57528562	1	2351	1884.7
1_MACS_peak_23778_lociStitched	chr3	42641169	42643519	1	2351	4526.804999999999
1_MACS_peak_34958_lociStitched	chr9	125674133	125676483	1	2351	5087.514999999999
1_MACS_peak_14957_lociStitched	chr17	65564247	65566596	1	2350	2491.5843
2_MACS_peak_21048_lociStitched	chr20	17661290	17663639	2	2291	5519.9151
1_MACS_peak_29967_lociStitched	chr6	114290810	114293159	1	2350	5711.8284
1_MACS_peak_31754_lociStitched	chr7	100471692	100474041	1	2350	6043.5072
1_MACS_peak_32299_lociStitched	chr7	143076918	143079267	1	2350	5859.8154
2_MACS_peak_775_lociStitched	chr1	31190246	31192594	2	1813	1820.874
2_MACS_peak_1175_lociStitched	chr1	45955569	45957917	2	2092	2313.7192
