REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	U266_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
3_MACS_peak_5846_lociStitched	chr11	61731132	61741844	3	7868	16060.5016	840	1	BEST1,FTH1	BEST1,RAB3IL1	FTH1	FTH1	1.0876	840	1
2_MACS_peak_16630_lociStitched	chr19	11070403	11076106	2	5703	16035.6954	841	1	SMARCA4	C19orf52,SMARCA4,YIPF2	SMARCA4	C19orf52	0.5402	841	1
1_MACS_peak_17553_lociStitched	chr19	42783248	42790070	1	6823	16028.9712	842	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	ERF	1.1614	842	1
3_MACS_peak_25837_lociStitched	chr4	40301529	40312060	3	9790	16027.1289	843	1		CHRNA9	CHRNA9	CHRNA9	0.0661	843	1
6_MACS_peak_20384_lociStitched	chr2	201920273	201941210	6	12305	16014.7113	844	1	NDUFB3,FAM126B	CFLAR	FAM126B	CFLAR	1.042	844	1
1_MACS_peak_22158_lociStitched	chr21	43448476	43454197	1	5722	16011.9348	845	1		C21orf121,UMODL1,ZNF295	C21orf121	UMODL1	0.8416	845	1
3_MACS_peak_28865_lociStitched	chr6	26194818	26207314	3	9443	16011.1248	846	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	HIST1H2BF	1.1462	846	1
1_MACS_peak_34978_lociStitched	chr9	126098991	126103509	1	4519	15993.2682	847	1		CRB2	CRB2	CRB2	0.1797	847	1
1_MACS_peak_4905_lociStitched	chr10	112576273	112585863	1	9591	15984.612	848	1	RBM20	PDCD4,LOC282997	LOC282997	LOC282997	1.4592	848	1
4_MACS_peak_7870_lociStitched	chr12	95032889	95047166	4	10251	15955.9752	849	1	TMCC3		TMCC3	TMCC3	0.2726	849	1
2_MACS_peak_3876_lociStitched	chr10	17268671	17275467	2	6570	15937.2996	850	1	VIM	TRDMT1	VIM	VIM	0.8827	850	1
3_MACS_peak_16640_lociStitched	chr19	11196064	11207571	3	8667	15937.195	851	1	LDLR		LDLR	LDLR	0.4516	851	1
1_MACS_peak_28708_lociStitched	chr6	12007229	12014030	1	6802	15870.1335	852	1	HIVEP1		HIVEP1	HIVEP1	0.1816	852	1
1_MACS_peak_29961_lociStitched	chr6	113963297	113973895	1	10599	15859.907	853	1			MARCKS	MARCKS	NONE	853	1
2_MACS_peak_33358_lociStitched	chr8	95897309	95909943	2	10198	15851.8798	854	1	CCNE2		CCNE2	CCNE2	0.7001	854	1
2_MACS_peak_2070_lociStitched	chr1	149907747	149915691	2	7032	15830.8032	855	1	MTMR11,OTUD7B	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A,SF3B4	MTMR11	HIST2H2AC	1.8449	855	1
4_MACS_peak_35011_lociStitched	chr9	127527446	127539759	4	8539	15823.4363	856	1	OLFML2A,NR6A1		NR6A1	NR6A1	0.1804	856	1
5_MACS_peak_21190_lociStitched	chr20	30944856	30958337	5	8426	15819.9535	857	1	ASXL1		ASXL1	ASXL1	0.7194	857	1
2_MACS_peak_16179_lociStitched	chr19	1847154	1856805	2	6491	15816.0588	858	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	REXO1	FAM108A1	0.7584	858	1
2_MACS_peak_17095_lociStitched	chr19	19771468	19781001	2	6996	15805.714	859	1	ZNF101,ATP13A1	PBX4,LPAR2,GMIP	ATP13A1	ATP13A1	0.5841	859	1
2_MACS_peak_11061_lociStitched	chr15	64381372	64389894	2	7302	15796.3792	860	1	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.6014	860	1
4_MACS_peak_19332_lociStitched	chr2	87550846	87569329	4	12837	15782.6337	861	1			NCRNA00152	NCRNA00152	1.6372	861	1
1_MACS_peak_21140_lociStitched	chr20	25275465	25283311	1	7847	15773.5984	862	1	PYGB,ABHD12		PYGB	PYGB	0.6073	862	1
2_MACS_peak_22199_lociStitched	chr21	44393483	44396831	2	3236	15770.754	863	1	PKNOX1		PKNOX1	PKNOX1	0.3603	863	1
1_MACS_peak_33994_lociStitched	chr9	623993	630323	1	6331	15767.397	864	1	KANK1		KANK1	KANK1	0.3889	864	1
2_MACS_peak_30644_lociStitched	chr7	5269473	5281156	2	8729	15767.3768	865	1	WIPI2	SLC29A4	WIPI2	WIPI2	0.3896	865	1
1_MACS_peak_3132_lociStitched	chr1	212779660	212783589	1	3930	15765.8983	866	1	ATF3	FAM71A	ATF3	ATF3	0.3509	866	1
8_MACS_peak_30169_lociStitched	chr6	137071866	137097002	8	14395	15765.2992	867	1	MAP3K5	PEX7	MAP3K5	MAP3K5	0.2543	867	1
1_MACS_peak_10917_lociStitched	chr15	52754525	52760115	1	5591	15763.241	868	1	MYO5A		MYO5A	MYO5A	0.3124	868	1
2_MACS_peak_22968_lociStitched	chr22	38568488	38578492	2	7543	15752.2984	869	1	PLA2G6	MAFF	PLA2G6	MAFF	0.6494	869	1
4_MACS_peak_30177_lociStitched	chr6	137104548	137115358	4	7599	15739.36	870	1	MAP3K5	PEX7	MAP3K5	MAP3K5	0.2543	870	1
1_MACS_peak_16166_lociStitched	chr19	1589655	1593857	1	4203	15720.5224	871	1	MBD3	MEX3D,UQCR11	MBD3	UQCR11	1.1063	871	1
4_MACS_peak_29855_lociStitched	chr6	106576727	106595351	4	12283	15701.8944	872	1		PRDM1	PRDM1	PRDM1	0.9675	872	1
5_MACS_peak_17471_lociStitched	chr19	41106947	41121347	5	10413	15698.88	873	1	LTBP4	SHKBP1	LTBP4	LTBP4	0.453	873	1
3_MACS_peak_11707_lociStitched	chr15	91529299	91538975	3	8679	15693.5044	874	1	PRC1	RCCD1,VPS33B	PRC1	RCCD1	0.6583	874	1
2_MACS_peak_24884_lociStitched	chr3	150125139	150131248	2	6004	15692.1883	875	1	TSC22D2		TSC22D2	TSC22D2	0.3319	875	1
4_MACS_peak_8394_lociStitched	chr12	123410805	123423828	4	11234	15690.1104	876	1	ABCB9	OGFOD2,ARL6IP4,VPS37B	ABCB9	VPS37B	1.228	876	1
2_MACS_peak_24969_lociStitched	chr3	160116183	160123490	2	7214	15684.4755	877	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	SMC4	0.4401	877	1
2_MACS_peak_3511_lociStitched	chr1	235489420	235494875	2	5391	15678.2155	878	1	GGPS1,ARID4B	TBCE	GGPS1	GGPS1	0.7129	878	1
2_MACS_peak_2522_lociStitched	chr1	167188480	167192646	2	4085	15658.7442	879	1	POU2F1		POU2F1	POU2F1	0.1646	879	1
2_MACS_peak_23170_lociStitched	chr22	42832803	42841249	2	6881	15652.1272	880	1		NFAM1	NFAM1	NFAM1	0.1283	880	1
1_MACS_peak_10915_lociStitched	chr15	52669740	52676862	1	7123	15649.1706	881	1	MYO5A		MYO5C	MYO5C	NONE	881	1
3_MACS_peak_30851_lociStitched	chr7	23501370	23514824	3	8925	15648.3474	882	1	IGF2BP3	RPS2P32	IGF2BP3	IGF2BP3	0.2042	882	1
3_MACS_peak_14961_lociStitched	chr17	65667511	65677793	3	9987	15648.1758	883	1	PITPNC1	NOL11	NOL11	NOL11	0.1508	883	1
1_MACS_peak_20724_lociStitched	chr2	233923733	233929213	1	5481	15633.344	884	1	INPP5D	NEU2,NGEF	INPP5D	INPP5D	0.3182	884	1
3_MACS_peak_12589_lociStitched	chr16	30352996	30368422	3	7466	15626.538	885	1	CD2BP2,TBC1D10B	MYLPF,ZNF48,LOC595101,SEPT1	CD2BP2	MYLPF	1.0961	885	1
3_MACS_peak_7985_lociStitched	chr12	104849910	104862025	3	8151	15624.7155	886	1	CHST11		CHST11	CHST11	0.3187	886	1
2_MACS_peak_25447_lociStitched	chr3	197473500	197479385	2	5683	15612.905	887	1	FYTTD1,KIAA0226	LRCH3,KIAA0226	FYTTD1	FYTTD1	0.4394	887	1
1_MACS_peak_27119_lociStitched	chr5	42989936	42996036	1	6101	15609.29	888	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	1.1107	888	1
3_MACS_peak_6360_lociStitched	chr11	77145327	77156503	3	9380	15597.2256	889	1	PAK1		PAK1	PAK1	0.2974	889	1
1_MACS_peak_14235_lociStitched	chr17	37023006	37029013	1	6008	15590.5678	890	1	LASP1	CWC25,C17orf98,SNORA21,RPL23	LASP1	SNORA21	0.5441	890	1
3_MACS_peak_11008_lociStitched	chr15	60938722	60954261	3	12592	15588.7248	891	1	RORA	RORA	RORA	RORA	1.2407	891	1
3_MACS_peak_34080_lociStitched	chr9	14314304	14323485	3	8670	15582.9113	892	1	NFIB	NFIB	NFIB	NFIB	0.1034	892	1
1_MACS_peak_11770_lociStitched	chr15	99493138	99499377	1	6240	15574.4157	893	1	IGF1R	PGPEP1L	PGPEP1L	PGPEP1L	0.1001	893	1
2_MACS_peak_4520_lociStitched	chr10	89620499	89627433	2	6925	15569.6036	894	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	PTEN	0.2	894	1
1_MACS_peak_16205_lociStitched	chr19	2234826	2241799	1	6974	15567.9198	895	1	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	OAZ1	1.6487	895	1
2_MACS_peak_34184_lociStitched	chr9	33288894	33299089	2	8638	15562.6675	896	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	BAG1	0.3948	896	1
3_MACS_peak_28525_lociStitched	chr5	180609100	180619919	3	8506	15554.4763	897	1		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	SNORD96A	1.549	897	1
1_MACS_peak_30471_lociStitched	chr6	163833984	163838088	1	4105	15539.3856	898	1	QKI,LOC100526820		QKI	QKI	0.1443	898	1
1_MACS_peak_26506_lociStitched	chr4	146856245	146860420	1	4176	15523.485	899	1	ZNF827		ZNF827	ZNF827	0.2652	899	1
3_MACS_peak_31256_lociStitched	chr7	50343095	50357876	3	9114	15515.6157	900	1	IKZF1		IKZF1	IKZF1	0.191	900	1
3_MACS_peak_7775_lociStitched	chr12	72079057	72089758	3	10057	15512.1696	901	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.5984	901	1
6_MACS_peak_17450_lociStitched	chr19	40916514	40932711	6	6907	15497.2896	902	1	PRX,SERTAD1	SPTBN4,HIPK4,SERTAD3,BLVRB	PRX	SERTAD3	0.4522	902	1
1_MACS_peak_10898_lociStitched	chr15	52310661	52315302	1	4642	15493.5144	903	1	MAPK6	LEO1	MAPK6	MAPK6	0.3926	903	1
3_MACS_peak_23042_lociStitched	chr22	39485484	39496077	3	8715	15491.2032	904	1	APOBEC3H	APOBEC3F,APOBEC3G	APOBEC3H	APOBEC3G	0.713	904	1
3_MACS_peak_12782_lociStitched	chr16	53123757	53134961	3	8133	15471.6036	905	1	CHD9		CHD9	CHD9	0.1737	905	1
3_MACS_peak_183_lociStitched	chr1	9334780	9347247	3	7766	15467.8069	906	1		H6PD,SPSB1	SPSB1	SPSB1	0.6265	906	1
3_MACS_peak_6026_lociStitched	chr11	65307079	65322191	3	7814	15461.0872	907	1	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	2.8897	907	1
2_MACS_peak_2263_lociStitched	chr1	155106924	155113463	2	5641	15452.9648	908	1	EFNA1,SLC50A1,DPM3	TRIM46,KRTCAP2,MUC1	SLC50A1	SLC50A1	1.2456	908	1
3_MACS_peak_14818_lociStitched	chr17	57914336	57927068	3	10440	15429.9108	909	1	TMEM49,MIR21	RPS6KB1,TUBD1	MIR21	MIR21	1.0384	909	1
3_MACS_peak_3476_lociStitched	chr1	234650906	234660430	3	6262	15416.4988	910	1		TARBP1	TARBP1	TARBP1	0.2029	910	1
2_MACS_peak_4477_lociStitched	chr10	81954303	81966127	2	8949	15411.4016	911	1	ANXA11		ANXA11	ANXA11	0.4423	911	1
2_MACS_peak_14932_lociStitched	chr17	62979626	62986050	2	6375	15390.6192	912	1		AMZ2P1	AMZ2P1	AMZ2P1	0.5805	912	1
2_MACS_peak_31202_lociStitched	chr7	47339612	47346068	2	6457	15367.8624	913	1	TNS3		TNS3	TNS3	0.4551	913	1
3_MACS_peak_24571_lociStitched	chr3	124858821	124875344	3	8889	15366.39	914	1	SLC12A8		SLC12A8	SLC12A8	0.2544	914	1
4_MACS_peak_22406_lociStitched	chr22	18547294	18562977	4	11638	15356.7936	915	1	PEX26	FLJ41941,TUBA8,MICAL3	PEX26	PEX26	0.9103	915	1
3_MACS_peak_24698_lociStitched	chr3	130557745	130574967	3	10503	15349.9686	916	1	ATP2C1	ATP2C1	ATP2C1	ATP2C1	0.1808	916	1
2_MACS_peak_30227_lociStitched	chr6	139690231	139697825	2	7574	15320.1356	917	1	CITED2		CITED2	CITED2	1.2878	917	1
2_MACS_peak_30596_lociStitched	chr7	2728047	2739955	2	8984	15319.642	918	1	AMZ1		AMZ1	AMZ1	0.6328	918	1
2_MACS_peak_17513_lociStitched	chr19	42054963	42061786	2	6640	15313.5412	919	1		CEACAM21	CEACAM21	CEACAM21	0.1174	919	1
1_MACS_peak_19890_lociStitched	chr2	136870730	136877442	1	6713	15300.004	920	1	CXCR4		CXCR4	CXCR4	1.1657	920	1
2_MACS_peak_18095_lociStitched	chr19	55764440	55771868	2	7352	15280.1388	921	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	HSPBP1	0.6991	921	1
3_MACS_peak_31053_lociStitched	chr7	37240849	37253400	3	9016	15268.2915	922	1	ELMO1		ELMO1	ELMO1	0.1493	922	1
1_MACS_peak_28786_lociStitched	chr6	16759233	16763966	1	4734	15265.8182	923	1	ATXN1		ATXN1	ATXN1	0.2018	923	1
2_MACS_peak_19245_lociStitched	chr2	85764238	85769051	2	4665	15254.8035	924	1	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	MAT2A	1.0401	924	1
1_MACS_peak_465_lociStitched	chr1	22104752	22110972	1	6221	15248.952	925	1	USP48	LDLRAD2	USP48	USP48	0.2661	925	1
3_MACS_peak_25042_lociStitched	chr3	169481439	169492355	3	6046	15248.5604	926	1	MYNN,TERC,ARPM1	LRRIQ4,LRRC34	ARPM1	ARPM1	1.2105	926	1
2_MACS_peak_17735_lociStitched	chr19	47613995	47619941	2	4205	15243.1656	927	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.3532	927	1
3_MACS_peak_12730_lociStitched	chr16	46916806	46926214	3	8967	15238.1376	928	1	GPT2		GPT2	GPT2	0.3664	928	1
2_MACS_peak_29287_lociStitched	chr6	36644832	36651933	2	6712	15235.9056	929	1	CDKN1A		CDKN1A	CDKN1A	0.819	929	1
3_MACS_peak_3400_lociStitched	chr1	230239106	230251104	3	10538	15227.8616	930	1	GALNT2		GALNT2	GALNT2	0.2934	930	1
2_MACS_peak_18715_lociStitched	chr2	37895217	37900559	2	5141	15204.9346	931	1	CDC42EP3		CDC42EP3	CDC42EP3	1.1377	931	1
2_MACS_peak_12796_lociStitched	chr16	54958854	54966269	2	7005	15185.1785	932	1	IRX5,CRNDE		CRNDE	CRNDE	0.8135	932	1
2_MACS_peak_22844_lociStitched	chr22	36552249	36564770	2	10256	15181.7125	933	1	APOL3	APOL4	APOL3	APOL3	0.5349	933	1
1_MACS_peak_9988_lociStitched	chr14	81684650	81688583	1	3934	15156.6021	934	1	GTF2A1	SNORA79	GTF2A1	GTF2A1	0.4024	934	1
8_MACS_peak_35632_lociStitched	chrX	19864895	19887436	8	13780	15156.5684	935	1	SH3KBP1	SH3KBP1	SH3KBP1	SH3KBP1	0.2274	935	1
1_MACS_peak_10858_lociStitched	chr15	50645300	50649280	1	3981	15149.87	936	1	LOC100129387,GABPB1,FLJ10038		FLJ10038	FLJ10038	1.0583	936	1
3_MACS_peak_10376_lociStitched	chr14	105482104	105491711	3	7504	15149.2783	937	1	CDCA4	C14orf79,AHNAK2,GPR132	CDCA4	CDCA4	0.7864	937	1
1_MACS_peak_35231_lociStitched	chr9	134126963	134133098	1	6136	15137.499	938	1		PPAPDC3,FAM78A	FAM78A	FAM78A	0.6043	938	1
2_MACS_peak_9510_lociStitched	chr14	50357823	50370716	2	8433	15126.0676	939	1	ARF6	SDCCAG1	ARF6	ARF6	0.9367	939	1
2_MACS_peak_23021_lociStitched	chr22	39264381	39270890	2	5665	15117.8034	940	1	CBX6	NPTXR	CBX6	CBX6	0.9286	940	1
1_MACS_peak_24260_lociStitched	chr3	71826540	71835016	1	8477	15111.8604	941	1	PROK2	GPR27,EIF4E3	PROK2	PROK2	0.7286	941	1
3_MACS_peak_16184_lociStitched	chr19	1894580	1906317	3	6791	15098.4768	942	1	ADAT3,SCAMP4	CSNK1G2,REXO1,KLF16,FAM108A1,C19orf34	SCAMP4	KLF16	1.443	942	1
2_MACS_peak_30190_lociStitched	chr6	138186968	138195890	2	8825	15096.024	943	1	TNFAIP3		TNFAIP3	TNFAIP3	0.7158	943	1
1_MACS_peak_31005_lociStitched	chr7	32929286	32932933	1	3648	15067.9452	944	1	KBTBD2	RP9P	KBTBD2	KBTBD2	0.6769	944	1
3_MACS_peak_35215_lociStitched	chr9	133319596	133327326	3	6451	15042.58	945	1	ASS1		ASS1	ASS1	0.3052	945	1
1_MACS_peak_28046_lociStitched	chr5	142781666	142785760	1	4095	15032.7586	946	1	NR3C1		NR3C1	NR3C1	0.1722	946	1
3_MACS_peak_21585_lociStitched	chr20	45885422	45896540	3	9311	15021.5298	947	1	ZMYND8		LOC100131496	LOC100131496	0.1412	947	1
1_MACS_peak_24951_lociStitched	chr3	156875117	156879665	1	4549	15012.0384	948	1	CCNL1	LOC339894	CCNL1	CCNL1	0.8032	948	1
7_MACS_peak_26918_lociStitched	chr5	14211931	14229663	7	14193	15011.9112	949	1	TRIO		TRIO	TRIO	0.1299	949	1
5_MACS_peak_11351_lociStitched	chr15	75350037	75370805	5	13057	15011.1104	950	1		PPCDC	PPCDC	PPCDC	1.4497	950	1
8_MACS_peak_11396_lociStitched	chr15	77279628	77296923	8	12649	15003.4125	951	1	PSTPIP1		PSTPIP1	PSTPIP1	0.527	951	1
3_MACS_peak_29149_lociStitched	chr6	32805423	32814632	3	7933	14991.3311	952	1	LOC100507463,TAP2,PSMB8,TAP1	PSMB9,PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	PSMB8	1.1162	952	1
1_MACS_peak_21663_lociStitched	chr20	48806482	48810694	1	4213	14990.0868	953	1	CEBPB	TMEM189-UBE2V1	CEBPB	CEBPB	1.3659	953	1
1_MACS_peak_32199_lociStitched	chr7	139042786	139046734	1	3949	14989.3716	954	1	LUC7L2	C7orf55	LUC7L2	C7orf55	0.7743	954	1
4_MACS_peak_23332_lociStitched	chr22	50353022	50364819	4	8764	14977.4712	955	1	PIM3	CRELD2,ALG12	PIM3	PIM3	1.0088	955	1
1_MACS_peak_33200_lociStitched	chr8	71313479	71317471	1	3993	14967.6048	956	1	NCOA2		NCOA2	NCOA2	0.1525	956	1
2_MACS_peak_12970_lociStitched	chr16	67875111	67882355	2	6129	14962.482	957	1	THAP11,NUTF2,CENPT	TSNAXIP1,EDC4,NRN1L,PSKH1,RANBP10	NUTF2	NUTF2	0.6057	957	1
4_MACS_peak_13993_lociStitched	chr17	27914967	27929097	4	8499	14956.605	958	1	ANKRD13B,GIT1	TP53I13,ABHD15,CORO6	ANKRD13B	TP53I13	0.8088	958	1
2_MACS_peak_3381_lociStitched	chr1	229471888	229480167	2	7119	14954.3577	959	1	C1orf96	SPHAR	C1orf96	C1orf96	0.5407	959	1
3_MACS_peak_36376_lociStitched	chrX	129298771	129311265	3	9078	14952.8192	960	1	RAB33A,AIFM1	AIFM1	RAB33A	RAB33A	0.5702	960	1
2_MACS_peak_30136_lociStitched	chr6	135187327	135196797	2	7509	14946.501	961	1			ALDH8A1	ALDH8A1	NONE	961	1
1_MACS_peak_34472_lociStitched	chr9	86593257	86597123	1	3867	14937.4508	962	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	HNRNPK	0.7985	962	1
3_MACS_peak_31311_lociStitched	chr7	64011005	64024061	3	10567	14908.6464	963	1	ZNF680	LOC641746	ZNF680	ZNF680	0.3755	963	1
1_MACS_peak_32101_lociStitched	chr7	130639983	130647505	1	7523	14882.277	964	1	FLJ43663	LOC646329	LOC646329	LOC646329	0.3191	964	1
2_MACS_peak_16612_lociStitched	chr19	10763179	10767975	2	4715	14872.396	965	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	ILF3	0.6747	965	1
2_MACS_peak_11127_lociStitched	chr15	66678128	66684596	2	6458	14864.1108	966	1	MAP2K1	SCARNA14,TIPIN	MAP2K1	MAP2K1	0.3262	966	1
1_MACS_peak_20756_lociStitched	chr2	236402273	236414489	1	12217	14863.2072	967	1	AGAP1		AGAP1	AGAP1	0.0937	967	1
4_MACS_peak_28849_lociStitched	chr6	26020759	26034357	4	9633	14862.614	968	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H4B	0.8767	968	1
1_MACS_peak_24901_lociStitched	chr3	151985633	151991104	1	5472	14861.4244	969	1	MBNL1,LOC401093	MBNL1	LOC401093	LOC401093	0.9397	969	1
2_MACS_peak_10958_lociStitched	chr15	58583636	58592248	2	8077	14837.6148	970	1			LIPC	LIPC	NONE	970	1
3_MACS_peak_9136_lociStitched	chr13	111357339	111368937	3	7022	14836.1616	971	1	ING1,CARS2		ING1	ING1	0.7069	971	1
5_MACS_peak_23010_lociStitched	chr22	39092711	39103670	5	7075	14828.6229	972	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	JOSD1	SUN2	0.6255	972	1
5_MACS_peak_16946_lociStitched	chr19	17412753	17421633	5	7594	14823.384	973	1	MRPL34,DDA1,ABHD8	C19orf62,ANKLE1,GTPBP3,USHBP1,ANO8	MRPL34	MRPL34	1.366	973	1
3_MACS_peak_31677_lociStitched	chr7	98971454	98979898	3	6889	14806.554	974	1	ARPC1B	ARPC1A,BUD31,PDAP1	ARPC1B	ARPC1B	0.6716	974	1
1_MACS_peak_1922_lociStitched	chr1	143742172	143745902	1	3731	14790.196	975	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	FLJ39739	0.3895	975	1
2_MACS_peak_16203_lociStitched	chr19	2163059	2169664	2	5228	14780.669	976	1	DOT1L	AP3D1	DOT1L	DOT1L	0.4728	976	1
1_MACS_peak_16961_lociStitched	chr19	17513486	17519587	1	6102	14763.8099	977	1	BST2	FAM125A,PLVAP,TMEM221	BST2	BST2	1.2749	977	1
2_MACS_peak_35178_lociStitched	chr9	132170152	132177311	2	4451	14750.4036	978	1			C9orf106	C9orf106	NONE	978	1
2_MACS_peak_32794_lociStitched	chr8	26428356	26437460	2	9090	14741.1968	979	1	DPYSL2		DPYSL2	DPYSL2	0.1489	979	1
4_MACS_peak_16737_lociStitched	chr19	12990968	13003274	4	6484	14730.282	980	1	GCDH,DNASE2,KLF1	MAST1,CALR,RTBDN,SYCE2,FARSA	KLF1	CALR	1.3021	980	1
1_MACS_peak_25497_lociStitched	chr4	1239849	1244272	1	4424	14721.9555	981	1	C4orf42,CTBP1	MAEA,LOC100130872-SPON2,SPON2	CTBP1	CTBP1	0.5494	981	1
2_MACS_peak_18227_lociStitched	chr19	59064860	59072021	2	6422	14721.5838	982	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	UBE2M	UBE2M	1.1717	982	1
2_MACS_peak_25305_lociStitched	chr3	190651787	190660114	2	7199	14721.3033	983	1			SNAR-I	SNAR-I	NONE	983	1
2_MACS_peak_28530_lociStitched	chr5	180642897	180652580	2	7816	14703.6355	984	1	TRIM41	TRIM7,SNORD96A,SNORD95,GNB2L1,TRIM52	TRIM41	SNORD95	1.7965	984	1
1_MACS_peak_30258_lociStitched	chr6	143264817	143269609	1	4793	14702.3352	985	1	HIVEP2		HIVEP2	HIVEP2	0.1741	985	1
4_MACS_peak_18208_lociStitched	chr19	58891341	58902284	4	6189	14699.7319	986	1	RPS5,ZNF837	A1BG-AS1,LOC646862,ZNF584,A1BG,ZNF497,ZNF132	RPS5	RPS5	0.6906	986	1
1_MACS_peak_31262_lociStitched	chr7	50512673	50518743	1	6071	14691.221	987	1	FIGNL1		FIGNL1	FIGNL1	1.0252	987	1
1_MACS_peak_24766_lociStitched	chr3	135910137	135916694	1	6558	14688.3357	988	1	MSL2		MSL2	MSL2	0.3446	988	1
1_MACS_peak_20177_lociStitched	chr2	178127439	178130958	1	3520	14677.0452	989	1	NFE2L2	MIR3128	NFE2L2	NFE2L2	0.4362	989	1
2_MACS_peak_22281_lociStitched	chr21	45715293	45721635	2	6177	14670.3144	990	1	AIRE,PFKL	DNMT3L,C21orf2	PFKL	PFKL	0.5216	990	1
3_MACS_peak_22899_lociStitched	chr22	37588968	37598528	3	7115	14658.348	991	1		IL2RB,C1QTNF6,SSTR3,RAC2	C1QTNF6	RAC2	1.384	991	1
4_MACS_peak_16820_lociStitched	chr19	14237246	14249205	4	7879	14655.7545	992	1	ASF1B	SAMD1,PRKACA	ASF1B	ASF1B	0.8791	992	1
4_MACS_peak_21479_lociStitched	chr20	42578164	42594056	4	9801	14647.6564	993	1	TOX2		TOX2	TOX2	0.3783	993	1
3_MACS_peak_22277_lociStitched	chr21	45658358	45664739	3	6210	14623.9758	994	1	ICOSLG	AIRE,DNMT3L	ICOSLG	AIRE	0.7732	994	1
5_MACS_peak_16460_lociStitched	chr19	7400922	7414157	5	7698	14610.1165	995	1		ARHGEF18	ARHGEF18	ARHGEF18	0.1901	995	1
2_MACS_peak_22638_lociStitched	chr22	24551345	24560481	2	6884	14602.9824	996	1	CABIN1	SUSD2	SUSD2	SUSD2	0.0853	996	1
3_MACS_peak_2979_lociStitched	chr1	206132454	206139884	3	6916	14599.207	997	1	FAM72A		FAM72A	FAM72A	0.5731	997	1
2_MACS_peak_18574_lociStitched	chr2	27434100	27441702	2	4477	14592.039	998	1	C2orf28,CAD,SLC5A6	SLC30A3	CAD	CAD	0.3983	998	1
5_MACS_peak_12192_lociStitched	chr16	11761723	11784312	5	10667	14578.9406	999	1	SNN,TXNDC11		SNN	SNN	0.5885	999	1
2_MACS_peak_31728_lociStitched	chr7	99962033	99971700	2	8906	14555.6019	1000	1	PILRB,PILRA	PMS2P1	PILRA	PMS2P1	0.3804	1000	1
3_MACS_peak_32632_lociStitched	chr8	11386735	11397469	3	9092	14553.1572	1001	1	BLK		BLK	BLK	0.4561	1001	1
3_MACS_peak_14628_lociStitched	chr17	47464332	47472678	3	6719	14552.9202	1002	1		ZNF652,PHB	PHB	ZNF652	0.4824	1002	1
2_MACS_peak_15935_lociStitched	chr18	56291664	56302114	2	8445	14541.175	1003	1	ALPK2	MALT1	ALPK2	ALPK2	0.1888	1003	1
5_MACS_peak_2257_lociStitched	chr1	155049677	155067182	5	8370	14536.152	1004	1	EFNA3	DCST1,ADAM15,EFNA4,EFNA1,SLC50A1,DCST2,DPM3	EFNA3	DPM3	1.4952	1004	1
2_MACS_peak_2255_lociStitched	chr1	155033702	155044058	2	6665	14527.3968	1005	1	ADAM15,EFNA4	DCST1,EFNA3,DCST2	EFNA4	EFNA4	0.984	1005	1
