GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
2_MACS_peak_9748_lociStitched	chr13(.):112770826-112771840	0.0721
1_MACS_peak_9750_lociStitched	chr13(.):112773706-112774014	0.0491
1_MACS_peak_9751_lociStitched	chr13(.):112785901-112786446	0.1335
1_MACS_peak_9752_lociStitched	chr13(.):112797724-112798122	0.0312
2_MACS_peak_9753_lociStitched	chr13(.):112825621-112828068	0.0612
2_MACS_peak_9755_lociStitched	chr13(.):112829850-112831531	0.0781
2_MACS_peak_9757_lociStitched	chr13(.):112832834-112833715	0.0725
4_MACS_peak_9759_lociStitched	chr13(.):112834865-112838122	0.0607
1_MACS_peak_9763_lociStitched	chr13(.):112855656-112856297	0.0828
1_MACS_peak_9764_lociStitched	chr13(.):112888702-112889357	0.1494
5_MACS_peak_9765_lociStitched	chr13(.):112899208-112901925	0.0706
3_MACS_peak_9770_lociStitched	chr13(.):112907022-112910292	0.0721
1_MACS_peak_9773_lociStitched	chr13(.):112986381-112986795	0.1058
2_MACS_peak_9774_lociStitched	chr13(.):112987313-112988107	0.0981
1_MACS_peak_9776_lociStitched	chr13(.):112997098-112997392	0.0355
3_MACS_peak_9777_lociStitched	chr13(.):113095954-113098158	0.1113
2_MACS_peak_9780_lociStitched	chr13(.):113098772-113101463	0.0874
3_MACS_peak_9782_lociStitched	chr13(.):113102041-113104135	0.1127
3_MACS_peak_9785_lociStitched	chr13(.):113104863-113107895	0.0852
2_MACS_peak_9788_lociStitched	chr13(.):113543151-113548298	0.0758
3_MACS_peak_9790_lociStitched	chr13(.):113548809-113553957	0.0853
2_MACS_peak_9793_lociStitched	chr13(.):113593415-113594425	0.1011
2_MACS_peak_9795_lociStitched	chr13(.):113597461-113598885	0.0671
1_MACS_peak_9797_lociStitched	chr13(.):113600895-113601352	0.0247
5_MACS_peak_9798_lociStitched	chr13(.):113606830-113613602	0.0963
4_MACS_peak_9803_lociStitched	chr13(.):113614317-113618958	0.0522
3_MACS_peak_9807_lociStitched	chr13(.):113619492-113626199	0.0918
4_MACS_peak_9810_lociStitched	chr13(.):113627155-113645848	0.0921
3_MACS_peak_9814_lociStitched	chr13(.):113646809-113662574	0.083
1_MACS_peak_9817_lociStitched	chr13(.):113663294-113663838	0.0859
1_MACS_peak_9818_lociStitched	chr13(.):113665299-113665598	0.0797
2_MACS_peak_9819_lociStitched	chr13(.):113667867-113675178	0.0915
3_MACS_peak_9821_lociStitched	chr13(.):113676063-113687346	0.0901
1_MACS_peak_9824_lociStitched	chr13(.):113687999-113692132	0.0952
1_MACS_peak_9825_lociStitched	chr13(.):113693101-113693634	0.1037
7_MACS_peak_9826_lociStitched	chr13(.):113694748-113706831	0.0901
1_MACS_peak_9833_lociStitched	chr13(.):113707527-113708881	0.1277
1_MACS_peak_9834_lociStitched	chr13(.):113713502-113713892	0.0986
3_MACS_peak_9835_lociStitched	chr13(.):113714599-113721363	0.0789
1_MACS_peak_9838_lociStitched	chr13(.):113728238-113728541	0.0295
4_MACS_peak_9839_lociStitched	chr13(.):113731630-113738677	0.076
1_MACS_peak_9843_lociStitched	chr13(.):113739381-113739652	0.0255
5_MACS_peak_9844_lociStitched	chr13(.):113741060-113751562	0.0828
1_MACS_peak_9849_lociStitched	chr13(.):113752297-113753375	0.104
3_MACS_peak_9850_lociStitched	chr13(.):113755289-113757037	0.0877
1_MACS_peak_9853_lociStitched	chr13(.):113757576-113758677	0.02
1_MACS_peak_9854_lociStitched	chr13(.):113767228-113767725	0.0344
11_MACS_peak_9855_lociStitched	chr13(.):113768818-113779642	0.0912
2_MACS_peak_9866_lociStitched	chr13(.):113780274-113781230	0.0415
1_MACS_peak_9868_lociStitched	chr13(.):113793554-113793848	0.0536
3_MACS_peak_9869_lociStitched	chr13(.):113797094-113799259	0.087
1_MACS_peak_9872_lociStitched	chr13(.):113800360-113800695	0.0421
1_MACS_peak_9873_lociStitched	chr13(.):113801471-113801983	0.0674
1_MACS_peak_9874_lociStitched	chr13(.):113803661-113804392	0.0493
1_MACS_peak_9875_lociStitched	chr13(.):113805591-113806319	0.1386
1_MACS_peak_9876_lociStitched	chr13(.):113807351-113807592	0.0727
2_MACS_peak_9877_lociStitched	chr13(.):113811317-113814716	0.0656
3_MACS_peak_9879_lociStitched	chr13(.):113815294-113817833	0.0466
1_MACS_peak_9882_lociStitched	chr13(.):113945226-113948063	0.0752
1_MACS_peak_9883_lociStitched	chr13(.):113986745-113987464	0.0923
2_MACS_peak_9884_lociStitched	chr13(.):113988813-113990581	0.1027
1_MACS_peak_9886_lociStitched	chr13(.):113999833-114000239	0.0544
4_MACS_peak_9887_lociStitched	chr13(.):114001899-114006473	0.0919
1_MACS_peak_9891_lociStitched	chr13(.):114007206-114007764	0.0282
2_MACS_peak_9892_lociStitched	chr13(.):114008318-114009388	0.066
1_MACS_peak_9894_lociStitched	chr13(.):114014313-114015157	0.0808
2_MACS_peak_9895_lociStitched	chr13(.):114015772-114018358	0.0519
2_MACS_peak_9897_lociStitched	chr13(.):114019269-114021869	0.0722
1_MACS_peak_9899_lociStitched	chr13(.):114023305-114024090	0.0501
9_MACS_peak_9900_lociStitched	chr13(.):114027315-114037214	0.0834
1_MACS_peak_9909_lociStitched	chr13(.):114047103-114047542	0.061
4_MACS_peak_9910_lociStitched	chr13(.):114051665-114067054	0.079
1_MACS_peak_9914_lociStitched	chr13(.):114068166-114068603	0.0329
4_MACS_peak_9915_lociStitched	chr13(.):114069124-114072859	0.0712
1_MACS_peak_9919_lociStitched	chr13(.):114074512-114075026	0.0581
1_MACS_peak_9920_lociStitched	chr13(.):114077253-114078871	0.1318
1_MACS_peak_9921_lociStitched	chr13(.):114079891-114080600	0.1003
3_MACS_peak_9922_lociStitched	chr13(.):114310040-114311753	0.0583
1_MACS_peak_9925_lociStitched	chr13(.):114321653-114321962	0.0308
1_MACS_peak_9926_lociStitched	chr13(.):114322523-114323572	0.0956
2_MACS_peak_9927_lociStitched	chr13(.):114431015-114434254	0.0861
3_MACS_peak_9929_lociStitched	chr13(.):114454866-114456813	0.0955
1_MACS_peak_9932_lociStitched	chr14(.):21537320-21538186	0.0524
1_MACS_peak_9933_lociStitched	chr14(.):23305956-23306627	0.0
1_MACS_peak_9934_lociStitched	chr14(.):23450385-23451537	0.0468
1_MACS_peak_9935_lociStitched	chr14(.):23835955-23836224	0.0
1_MACS_peak_9936_lociStitched	chr14(.):23853829-23854101	0.0112
3_MACS_peak_9937_lociStitched	chr14(.):23872067-23874969	0.0445
1_MACS_peak_9940_lociStitched	chr14(.):23877252-23877591	0.0545
2_MACS_peak_9941_lociStitched	chr14(.):23879193-23880264	0.0293
3_MACS_peak_9943_lociStitched	chr14(.):23881325-23882690	0.0146
1_MACS_peak_9946_lociStitched	chr14(.):23883783-23884192	0.0129
1_MACS_peak_9947_lociStitched	chr14(.):23886079-23886526	0.0369
1_MACS_peak_9948_lociStitched	chr14(.):23888426-23888703	0.0258
1_MACS_peak_9949_lociStitched	chr14(.):42077139-42077486	0.0551
1_MACS_peak_9950_lociStitched	chr14(.):55382198-55382335	0.0227
1_MACS_peak_9951_lociStitched	chr14(.):69965281-69965404	0.0285
2_MACS_peak_9952_lociStitched	chr14(.):73703932-73705937	0.0555
1_MACS_peak_9954_lociStitched	chr14(.):74079407-74079799	0.0181
1_MACS_peak_9955_lociStitched	chr14(.):74707569-74708594	0.0557
1_MACS_peak_9956_lociStitched	chr14(.):74724882-74725876	0.0331
1_MACS_peak_9957_lociStitched	chr14(.):74824470-74824794	0.0434
2_MACS_peak_9958_lociStitched	chr14(.):74972453-74973651	0.0586
1_MACS_peak_9960_lociStitched	chr14(.):74974425-74974811	0.019
5_MACS_peak_9961_lociStitched	chr14(.):74975496-74980266	0.0579
1_MACS_peak_9966_lociStitched	chr14(.):74982366-74982723	0.022
2_MACS_peak_9967_lociStitched	chr14(.):74983602-74984904	0.0608
1_MACS_peak_9969_lociStitched	chr14(.):74986314-74986714	0.0578
2_MACS_peak_9970_lociStitched	chr14(.):74988981-74990003	0.0629
1_MACS_peak_9972_lociStitched	chr14(.):75078193-75079021	0.0757
1_MACS_peak_9973_lociStitched	chr14(.):75415994-75416311	0.0229
2_MACS_peak_9974_lociStitched	chr14(.):76842492-76843617	0.0295
1_MACS_peak_9976_lociStitched	chr14(.):77605961-77606395	0.0419
1_MACS_peak_9977_lociStitched	chr14(.):77607447-77608014	0.0545
2_MACS_peak_9978_lociStitched	chr14(.):77736516-77737342	0.0334
1_MACS_peak_9980_lociStitched	chr14(.):77965432-77965921	0.0478
1_MACS_peak_9981_lociStitched	chr14(.):88237553-88237907	1.4015
1_MACS_peak_9982_lociStitched	chr14(.):92980555-92981096	0.0306
1_MACS_peak_9983_lociStitched	chr14(.):96504763-96505144	0.0527
1_MACS_peak_9984_lociStitched	chr14(.):100196830-100197158	0.0189
4_MACS_peak_9985_lociStitched	chr14(.):100197753-100202526	0.0467
2_MACS_peak_9989_lociStitched	chr14(.):100215162-100216188	0.046
2_MACS_peak_9991_lociStitched	chr14(.):100217726-100218922	0.0328
1_MACS_peak_9993_lociStitched	chr14(.):100220877-100221293	0.0732
1_MACS_peak_9994_lociStitched	chr14(.):100438636-100438991	0.0221
1_MACS_peak_9995_lociStitched	chr14(.):100612841-100613131	0.0186
2_MACS_peak_9996_lociStitched	chr14(.):100614979-100616182	0.0172
1_MACS_peak_9998_lociStitched	chr14(.):100625435-100625857	0.0417
3_MACS_peak_9999_lociStitched	chr14(.):100770822-100772536	0.0275
1_MACS_peak_10002_lociStitched	chr14(.):100773418-100773922	0.004
1_MACS_peak_10003_lociStitched	chr14(.):100789009-100789285	0.0
1_MACS_peak_10004_lociStitched	chr14(.):100791957-100792293	0.0037
1_MACS_peak_10005_lociStitched	chr14(.):101009195-101009492	0.0314
1_MACS_peak_10006_lociStitched	chr14(.):101015383-101016016	0.0375
5_MACS_peak_10007_lociStitched	chr14(.):101018740-101023429	0.038
1_MACS_peak_10012_lociStitched	chr14(.):101024499-101025106	0.0861
4_MACS_peak_10013_lociStitched	chr14(.):101025792-101028779	0.029
1_MACS_peak_10017_lociStitched	chr14(.):101029335-101029847	0.0768
2_MACS_peak_10018_lociStitched	chr14(.):101032334-101033476	0.0688
1_MACS_peak_10020_lociStitched	chr14(.):101034552-101034832	0.0
1_MACS_peak_10021_lociStitched	chr14(.):101035767-101036133	0.0
1_MACS_peak_10022_lociStitched	chr14(.):101036938-101037650	0.0077
1_MACS_peak_10023_lociStitched	chr14(.):101038561-101039469	0.0673
2_MACS_peak_10024_lociStitched	chr14(.):101041165-101042287	0.021
1_MACS_peak_10026_lociStitched	chr14(.):101043537-101044057	0.0274
1_MACS_peak_10027_lociStitched	chr14(.):101045394-101045729	0.0202
1_MACS_peak_10028_lociStitched	chr14(.):101052854-101053147	0.0245
1_MACS_peak_10029_lociStitched	chr14(.):101059319-101059673	0.0
1_MACS_peak_10030_lociStitched	chr14(.):101072428-101072735	0.0256
1_MACS_peak_10031_lociStitched	chr14(.):101076668-101077098	0.1102
1_MACS_peak_10032_lociStitched	chr14(.):101087220-101087539	0.021
1_MACS_peak_10033_lociStitched	chr14(.):101090703-101091021	0.0171
2_MACS_peak_10034_lociStitched	chr14(.):101095031-101096257	0.0321
1_MACS_peak_10036_lociStitched	chr14(.):101102239-101102734	0.0201
3_MACS_peak_10037_lociStitched	chr14(.):101106450-101107739	0.0512
1_MACS_peak_10040_lociStitched	chr14(.):101120956-101121248	0.0
1_MACS_peak_10041_lociStitched	chr14(.):101122368-101122664	0.0097
1_MACS_peak_10042_lociStitched	chr14(.):101134253-101134535	0.0
1_MACS_peak_10043_lociStitched	chr14(.):101141049-101141372	0.0383
2_MACS_peak_10044_lociStitched	chr14(.):101142721-101144290	0.0301
2_MACS_peak_10046_lociStitched	chr14(.):101145173-101146138	0.0546
1_MACS_peak_10048_lociStitched	chr14(.):101146908-101147229	0.0834
1_MACS_peak_10049_lociStitched	chr14(.):101155220-101155476	0.0
1_MACS_peak_10050_lociStitched	chr14(.):101157585-101157899	0.0409
1_MACS_peak_10051_lociStitched	chr14(.):101159207-101159671	0.0508
3_MACS_peak_10052_lociStitched	chr14(.):101176908-101179413	0.0316
1_MACS_peak_10055_lociStitched	chr14(.):101216547-101216784	0.026
1_MACS_peak_10056_lociStitched	chr14(.):101244793-101245099	0.0424
1_MACS_peak_10057_lociStitched	chr14(.):101253791-101254074	0.0032
1_MACS_peak_10058_lociStitched	chr14(.):101271353-101271708	0.0216
1_MACS_peak_10059_lociStitched	chr14(.):101326051-101326331	0.0
1_MACS_peak_10060_lociStitched	chr14(.):101362990-101363482	0.0497
1_MACS_peak_10061_lociStitched	chr14(.):101366128-101366584	0.0172
1_MACS_peak_10062_lociStitched	chr14(.):101368225-101368678	0.0575
1_MACS_peak_10063_lociStitched	chr14(.):101371531-101371957	0.0
1_MACS_peak_10064_lociStitched	chr14(.):101491469-101491773	0.0414
2_MACS_peak_10065_lociStitched	chr14(.):101499231-101500022	0.071
1_MACS_peak_10067_lociStitched	chr14(.):101527834-101528177	0.0
1_MACS_peak_10068_lociStitched	chr14(.):101531659-101532314	0.0188
1_MACS_peak_10069_lociStitched	chr14(.):101533628-101533964	0.0655
3_MACS_peak_10070_lociStitched	chr14(.):101534739-101536354	0.0537
1_MACS_peak_10073_lociStitched	chr14(.):101539157-101539601	0.097
4_MACS_peak_10074_lociStitched	chr14(.):101541874-101544572	0.0239
1_MACS_peak_10078_lociStitched	chr14(.):101586184-101586522	0.0351
1_MACS_peak_10079_lociStitched	chr14(.):101751661-101751992	0.0422
2_MACS_peak_10080_lociStitched	chr14(.):101831500-101832428	0.0167
1_MACS_peak_10082_lociStitched	chr14(.):101922580-101922928	0.1117
2_MACS_peak_10083_lociStitched	chr14(.):101924290-101925808	0.0259
1_MACS_peak_10085_lociStitched	chr14(.):101937195-101937489	0.0264
1_MACS_peak_10086_lociStitched	chr14(.):101968176-101968545	0.0
1_MACS_peak_10087_lociStitched	chr14(.):101970255-101970550	0.0306
1_MACS_peak_10088_lociStitched	chr14(.):101975934-101976202	0.0
1_MACS_peak_10089_lociStitched	chr14(.):101985867-101986216	0.0042
1_MACS_peak_10090_lociStitched	chr14(.):101992961-101993349	0.0349
1_MACS_peak_10091_lociStitched	chr14(.):102007766-102008062	0.0
1_MACS_peak_10092_lociStitched	chr14(.):102013381-102013808	0.0428
1_MACS_peak_10093_lociStitched	chr14(.):102053505-102053821	0.0058
3_MACS_peak_10094_lociStitched	chr14(.):102068190-102069600	0.0446
1_MACS_peak_10097_lociStitched	chr14(.):102088043-102088389	0.0738
1_MACS_peak_10098_lociStitched	chr14(.):102089505-102089823	0.0457
1_MACS_peak_10099_lociStitched	chr14(.):102098477-102098880	0.0442
2_MACS_peak_10100_lociStitched	chr14(.):103011259-103012610	0.0128
1_MACS_peak_10102_lociStitched	chr14(.):103537977-103538297	0.0
1_MACS_peak_10103_lociStitched	chr14(.):103538989-103539516	0.0092
2_MACS_peak_10104_lociStitched	chr14(.):103540231-103541955	0.0726
2_MACS_peak_10106_lociStitched	chr14(.):103550412-103552505	0.0097
1_MACS_peak_10108_lociStitched	chr14(.):103570028-103571414	0.0432
2_MACS_peak_10109_lociStitched	chr14(.):103589086-103590406	0.0249
1_MACS_peak_10111_lociStitched	chr14(.):103591323-103592145	0.085
4_MACS_peak_10112_lociStitched	chr14(.):103594512-103597672	0.0298
1_MACS_peak_10116_lociStitched	chr14(.):103598607-103598928	0.0
1_MACS_peak_10117_lociStitched	chr14(.):103623990-103624346	0.0469
1_MACS_peak_10118_lociStitched	chr14(.):103630427-103630674	0.005
1_MACS_peak_10119_lociStitched	chr14(.):103632130-103632489	0.06
2_MACS_peak_10120_lociStitched	chr14(.):103687870-103688695	0.0306
1_MACS_peak_10122_lociStitched	chr14(.):103697166-103697491	0.015
1_MACS_peak_10123_lociStitched	chr14(.):103988376-103988678	0.0392
1_MACS_peak_10124_lociStitched	chr14(.):104008433-104009052	0.0127
1_MACS_peak_10125_lociStitched	chr14(.):104012514-104013007	0.0235
3_MACS_peak_10126_lociStitched	chr14(.):104346315-104349863	0.0486
2_MACS_peak_10129_lociStitched	chr14(.):104350846-104351598	0.0118
1_MACS_peak_10131_lociStitched	chr14(.):104354454-104354773	0.0245
1_MACS_peak_10132_lociStitched	chr14(.):104362552-104362881	0.0461
2_MACS_peak_10133_lociStitched	chr14(.):104553005-104553784	0.0377
3_MACS_peak_10135_lociStitched	chr14(.):104557394-104559237	0.0694
1_MACS_peak_10138_lociStitched	chr14(.):104562366-104563009	0.0297
6_MACS_peak_10139_lociStitched	chr14(.):104565166-104571856	0.0223
1_MACS_peak_10145_lociStitched	chr14(.):104572451-104573132	0.0182
1_MACS_peak_10146_lociStitched	chr14(.):104574184-104574573	0.06
1_MACS_peak_10147_lociStitched	chr14(.):104580050-104580380	0.0426
3_MACS_peak_10148_lociStitched	chr14(.):104580949-104582617	0.0491
3_MACS_peak_10151_lociStitched	chr14(.):104600179-104602327	0.0185
1_MACS_peak_10154_lociStitched	chr14(.):104603022-104603679	0.0255
1_MACS_peak_10155_lociStitched	chr14(.):104604237-104604610	0.0189
2_MACS_peak_10156_lociStitched	chr14(.):104605149-104606517	0.0263
5_MACS_peak_10158_lociStitched	chr14(.):104607782-104612190	0.0212
1_MACS_peak_10163_lociStitched	chr14(.):104615882-104616164	0.0235
1_MACS_peak_10164_lociStitched	chr14(.):104618197-104618888	0.0
1_MACS_peak_10165_lociStitched	chr14(.):104619687-104620066	0.0382
2_MACS_peak_10166_lociStitched	chr14(.):104622958-104624185	0.0381
1_MACS_peak_10168_lociStitched	chr14(.):104624991-104625557	0.0499
2_MACS_peak_10169_lociStitched	chr14(.):104629304-104630166	0.0091
1_MACS_peak_10171_lociStitched	chr14(.):104635367-104635789	0.0186
3_MACS_peak_10172_lociStitched	chr14(.):104638423-104640694	0.0356
1_MACS_peak_10175_lociStitched	chr14(.):104641305-104641936	0.0249
3_MACS_peak_10176_lociStitched	chr14(.):104642468-104644804	0.0303
2_MACS_peak_10179_lociStitched	chr14(.):104645690-104646526	0.0173
2_MACS_peak_10181_lociStitched	chr14(.):104647505-104648284	0.0229
2_MACS_peak_10183_lociStitched	chr14(.):104649107-104650211	0.0
1_MACS_peak_10185_lociStitched	chr14(.):104653666-104653963	0.0
2_MACS_peak_10186_lociStitched	chr14(.):104658001-104658849	0.0247
2_MACS_peak_10188_lociStitched	chr14(.):104661163-104662231	0.0233
1_MACS_peak_10190_lociStitched	chr14(.):104674285-104676023	0.0407
2_MACS_peak_10191_lociStitched	chr14(.):104677568-104679571	0.0172
2_MACS_peak_10193_lociStitched	chr14(.):104682371-104683747	0.0157
2_MACS_peak_10195_lociStitched	chr14(.):104686730-104688249	0.0257
1_MACS_peak_10197_lociStitched	chr14(.):104706778-104707058	0.0
1_MACS_peak_10198_lociStitched	chr14(.):104730393-104730725	0.039
1_MACS_peak_10199_lociStitched	chr14(.):104745993-104746755	0.0516
2_MACS_peak_10200_lociStitched	chr14(.):104769288-104771162	0.0503
1_MACS_peak_10202_lociStitched	chr14(.):104773830-104774182	0.029
2_MACS_peak_10203_lociStitched	chr14(.):104782490-104783597	0.0499
2_MACS_peak_10205_lociStitched	chr14(.):104784839-104786166	0.0059
1_MACS_peak_10207_lociStitched	chr14(.):104787794-104788079	0.045
1_MACS_peak_10208_lociStitched	chr14(.):104811737-104812077	0.04
3_MACS_peak_10209_lociStitched	chr14(.):104823019-104824697	0.0412
1_MACS_peak_10212_lociStitched	chr14(.):104825974-104826389	0.0083
1_MACS_peak_10213_lociStitched	chr14(.):104827898-104828202	0.0235
1_MACS_peak_10214_lociStitched	chr14(.):104828903-104829197	0.028
1_MACS_peak_10215_lociStitched	chr14(.):104837177-104837458	0.0
1_MACS_peak_10216_lociStitched	chr14(.):104839641-104840096	0.0
2_MACS_peak_10217_lociStitched	chr14(.):104841171-104842327	0.0464
1_MACS_peak_10219_lociStitched	chr14(.):104843150-104843614	0.0101
1_MACS_peak_10220_lociStitched	chr14(.):104851412-104851779	0.0176
1_MACS_peak_10221_lociStitched	chr14(.):104853783-104854558	0.0406
4_MACS_peak_10222_lociStitched	chr14(.):104856260-104860047	0.0394
1_MACS_peak_10226_lociStitched	chr14(.):104887733-104888023	0.0394
3_MACS_peak_10227_lociStitched	chr14(.):104889163-104891103	0.033
1_MACS_peak_10230_lociStitched	chr14(.):104891888-104892297	0.0086
2_MACS_peak_10231_lociStitched	chr14(.):104899214-104900321	0.0324
1_MACS_peak_10233_lociStitched	chr14(.):104908520-104908914	0.0426
1_MACS_peak_10234_lociStitched	chr14(.):104940782-104941145	0.0308
2_MACS_peak_10235_lociStitched	chr14(.):104943629-104944772	0.027
1_MACS_peak_10237_lociStitched	chr14(.):104946574-104947118	0.0
1_MACS_peak_10238_lociStitched	chr14(.):104971945-104972283	0.0
1_MACS_peak_10239_lociStitched	chr14(.):104977832-104978173	0.0167
3_MACS_peak_10240_lociStitched	chr14(.):104979139-104980140	0.0236
1_MACS_peak_10243_lociStitched	chr14(.):105010066-105010393	0.0171
2_MACS_peak_10244_lociStitched	chr14(.):105010972-105012320	0.0317
1_MACS_peak_10246_lociStitched	chr14(.):105013601-105014104	0.0313
1_MACS_peak_10247_lociStitched	chr14(.):105015935-105016215	0.016
1_MACS_peak_10248_lociStitched	chr14(.):105018406-105018877	0.0238
3_MACS_peak_10249_lociStitched	chr14(.):105019927-105021816	0.0212
1_MACS_peak_10252_lociStitched	chr14(.):105024481-105024805	0.0
2_MACS_peak_10253_lociStitched	chr14(.):105028679-105030178	0.0138
1_MACS_peak_10255_lociStitched	chr14(.):105032710-105032985	0.0233
1_MACS_peak_10256_lociStitched	chr14(.):105035211-105035808	0.0074
1_MACS_peak_10257_lociStitched	chr14(.):105037194-105037495	0.0867
4_MACS_peak_10258_lociStitched	chr14(.):105039525-105042260	0.0336
4_MACS_peak_10262_lociStitched	chr14(.):105043016-105045590	0.0476
4_MACS_peak_10266_lociStitched	chr14(.):105046578-105050749	0.029
5_MACS_peak_10270_lociStitched	chr14(.):105051534-105054144	0.045
3_MACS_peak_10275_lociStitched	chr14(.):105054677-105057844	0.0364
1_MACS_peak_10278_lociStitched	chr14(.):105058366-105059074	0.0197
1_MACS_peak_10279_lociStitched	chr14(.):105060980-105061272	0.049
2_MACS_peak_10280_lociStitched	chr14(.):105062276-105063677	0.0243
1_MACS_peak_10282_lociStitched	chr14(.):105065019-105065464	0.0058
1_MACS_peak_10283_lociStitched	chr14(.):105091050-105091545	0.0407
2_MACS_peak_10284_lociStitched	chr14(.):105100021-105101067	0.0252
1_MACS_peak_10286_lociStitched	chr14(.):105103165-105103691	0.0453
2_MACS_peak_10287_lociStitched	chr14(.):105104707-105105818	0.0539
1_MACS_peak_10289_lociStitched	chr14(.):105110011-105110907	0.0263
1_MACS_peak_10290_lociStitched	chr14(.):105111683-105111979	0.023
1_MACS_peak_10291_lociStitched	chr14(.):105124204-105124786	0.0528
2_MACS_peak_10292_lociStitched	chr14(.):105125698-105127342	0.0143
1_MACS_peak_10294_lociStitched	chr14(.):105128297-105128825	0.0839
