GENE_ID	locusLine	bin_1_RPMI8226.jin.bam
1_MACS_peak_3585_lociStitched	chr11(.):60928142-60929616	3.5701
1_MACS_peak_3586_lociStitched	chr11(.):60934718-60935227	0.9644
1_MACS_peak_3587_lociStitched	chr11(.):61061334-61062878	2.3439
1_MACS_peak_3588_lociStitched	chr11(.):61099851-61101321	3.4567
1_MACS_peak_3589_lociStitched	chr11(.):61128781-61130298	2.4692
1_MACS_peak_3590_lociStitched	chr11(.):61159551-61160383	1.7443
1_MACS_peak_3591_lociStitched	chr11(.):61196692-61198119	5.7017
1_MACS_peak_3592_lociStitched	chr11(.):61266363-61266742	1.1683
1_MACS_peak_3593_lociStitched	chr11(.):61348713-61349016	2.164
1_MACS_peak_3594_lociStitched	chr11(.):61559366-61561084	7.0936
1_MACS_peak_3595_lociStitched	chr11(.):61582492-61585027	2.9061
1_MACS_peak_3596_lociStitched	chr11(.):61594469-61597124	2.7536
1_MACS_peak_3597_lociStitched	chr11(.):61601550-61602865	1.8139
1_MACS_peak_3598_lociStitched	chr11(.):61658124-61659657	2.0216
1_MACS_peak_3599_lociStitched	chr11(.):61675708-61677152	2.4169
1_MACS_peak_3600_lociStitched	chr11(.):61684556-61685350	1.7054
2_MACS_peak_3601_lociStitched	chr11(.):61734539-61736296	3.4657
1_MACS_peak_3603_lociStitched	chr11(.):61738538-61739324	1.1549
1_MACS_peak_3604_lociStitched	chr11(.):61891403-61891982	1.4142
2_MACS_peak_3605_lociStitched	chr11(.):62199909-62202291	1.7172
1_MACS_peak_3607_lociStitched	chr11(.):62211591-62212642	1.4175
1_MACS_peak_3608_lociStitched	chr11(.):62217079-62217832	1.7603
2_MACS_peak_3609_lociStitched	chr11(.):62223966-62227219	1.9603
1_MACS_peak_3611_lociStitched	chr11(.):62230020-62230905	1.7256
1_MACS_peak_3612_lociStitched	chr11(.):62276057-62276487	1.1587
3_MACS_peak_3613_lociStitched	chr11(.):62306511-62314690	2.1557
3_MACS_peak_3616_lociStitched	chr11(.):62318851-62325668	2.8335
2_MACS_peak_3619_lociStitched	chr11(.):62340797-62342429	1.9609
2_MACS_peak_3621_lociStitched	chr11(.):62358512-62360159	2.0881
1_MACS_peak_3623_lociStitched	chr11(.):62368117-62369416	4.3368
1_MACS_peak_3624_lociStitched	chr11(.):62379065-62380625	2.9164
1_MACS_peak_3625_lociStitched	chr11(.):62388931-62389485	1.4361
1_MACS_peak_3626_lociStitched	chr11(.):62413392-62414211	2.7827
2_MACS_peak_3627_lociStitched	chr11(.):62420280-62421288	2.1811
2_MACS_peak_3629_lociStitched	chr11(.):62432207-62433452	1.3338
1_MACS_peak_3631_lociStitched	chr11(.):62438605-62439849	2.381
2_MACS_peak_3632_lociStitched	chr11(.):62446021-62446978	1.6833
2_MACS_peak_3634_lociStitched	chr11(.):62476453-62477688	2.2577
2_MACS_peak_3636_lociStitched	chr11(.):62493766-62495997	3.0468
1_MACS_peak_3638_lociStitched	chr11(.):62521276-62521713	2.0069
1_MACS_peak_3639_lociStitched	chr11(.):62529020-62529492	1.9819
1_MACS_peak_3640_lociStitched	chr11(.):62538300-62539531	2.3032
1_MACS_peak_3641_lociStitched	chr11(.):62554103-62555375	4.2962
1_MACS_peak_3642_lociStitched	chr11(.):62558873-62559509	1.8929
2_MACS_peak_3643_lociStitched	chr11(.):62572430-62574706	2.1672
2_MACS_peak_3645_lociStitched	chr11(.):62598358-62600357	3.2185
2_MACS_peak_3647_lociStitched	chr11(.):62606227-62610233	3.3346
2_MACS_peak_3649_lociStitched	chr11(.):62622820-62625100	2.6409
1_MACS_peak_3651_lociStitched	chr11(.):62648215-62650854	4.2125
1_MACS_peak_3652_lociStitched	chr11(.):63438245-63439347	3.5145
1_MACS_peak_3653_lociStitched	chr11(.):63448858-63449453	2.6805
2_MACS_peak_3654_lociStitched	chr11(.):63535716-63536707	1.441
1_MACS_peak_3656_lociStitched	chr11(.):63580934-63581311	0.9966
1_MACS_peak_3657_lociStitched	chr11(.):63606331-63607259	2.6648
1_MACS_peak_3658_lociStitched	chr11(.):63655878-63656733	1.6387
2_MACS_peak_3659_lociStitched	chr11(.):63684614-63685719	1.2143
2_MACS_peak_3661_lociStitched	chr11(.):63705548-63706998	1.5764
1_MACS_peak_3663_lociStitched	chr11(.):63741967-63742865	4.5344
1_MACS_peak_3664_lociStitched	chr11(.):63753179-63754540	2.9191
1_MACS_peak_3665_lociStitched	chr11(.):63932523-63934313	3.3951
2_MACS_peak_3666_lociStitched	chr11(.):63952201-63954347	1.9566
2_MACS_peak_3668_lociStitched	chr11(.):63993034-63994779	1.7135
1_MACS_peak_3670_lociStitched	chr11(.):63997446-63998617	2.843
2_MACS_peak_3671_lociStitched	chr11(.):64001419-64002783	1.4459
3_MACS_peak_3673_lociStitched	chr11(.):64004602-64010019	3.4399
1_MACS_peak_3676_lociStitched	chr11(.):64012442-64014999	2.7692
2_MACS_peak_3677_lociStitched	chr11(.):64018443-64019453	1.1176
2_MACS_peak_3679_lociStitched	chr11(.):64036436-64039539	2.3391
2_MACS_peak_3681_lociStitched	chr11(.):64051557-64053857	2.5458
2_MACS_peak_3683_lociStitched	chr11(.):64071389-64074497	3.4095
1_MACS_peak_3685_lociStitched	chr11(.):64084412-64086746	3.9074
1_MACS_peak_3686_lociStitched	chr11(.):64098667-64100032	1.6223
1_MACS_peak_3687_lociStitched	chr11(.):64107490-64108127	1.8289
1_MACS_peak_3688_lociStitched	chr11(.):64126250-64127192	1.9065
1_MACS_peak_3689_lociStitched	chr11(.):64215859-64216930	2.0881
1_MACS_peak_3690_lociStitched	chr11(.):64388552-64389031	1.103
1_MACS_peak_3691_lociStitched	chr11(.):64512360-64512817	1.2485
2_MACS_peak_3692_lociStitched	chr11(.):64545272-64547641	5.7014
1_MACS_peak_3694_lociStitched	chr11(.):64570326-64570644	1.1219
1_MACS_peak_3695_lociStitched	chr11(.):64577524-64578335	1.2973
2_MACS_peak_3696_lociStitched	chr11(.):64611664-64612650	1.4932
2_MACS_peak_3698_lociStitched	chr11(.):64616476-64620670	2.6695
1_MACS_peak_3700_lociStitched	chr11(.):64626682-64626986	0.8349
1_MACS_peak_3701_lociStitched	chr11(.):64628671-64629520	1.1627
1_MACS_peak_3702_lociStitched	chr11(.):64631057-64633261	2.6914
2_MACS_peak_3703_lociStitched	chr11(.):64645412-64647079	1.8204
1_MACS_peak_3705_lociStitched	chr11(.):64683686-64684693	1.6758
1_MACS_peak_3706_lociStitched	chr11(.):64691068-64692535	2.3517
1_MACS_peak_3707_lociStitched	chr11(.):64781095-64782541	3.9033
1_MACS_peak_3708_lociStitched	chr11(.):64794830-64795246	2.466
1_MACS_peak_3709_lociStitched	chr11(.):64808102-64809507	3.5761
1_MACS_peak_3710_lociStitched	chr11(.):64850762-64852333	3.235
1_MACS_peak_3711_lociStitched	chr11(.):64863584-64864596	3.1212
1_MACS_peak_3712_lociStitched	chr11(.):64879535-64880627	1.7478
1_MACS_peak_3713_lociStitched	chr11(.):64883835-64885239	4.8485
1_MACS_peak_3714_lociStitched	chr11(.):64888893-64890334	3.873
1_MACS_peak_3715_lociStitched	chr11(.):64901190-64903370	5.1502
1_MACS_peak_3716_lociStitched	chr11(.):64948612-64949954	1.8447
2_MACS_peak_3717_lociStitched	chr11(.):65028863-65030241	2.3981
1_MACS_peak_3719_lociStitched	chr11(.):65082883-65083197	0.9179
2_MACS_peak_3720_lociStitched	chr11(.):65100340-65101906	1.6901
1_MACS_peak_3722_lociStitched	chr11(.):65122212-65122758	1.9116
2_MACS_peak_3723_lociStitched	chr11(.):65148116-65150965	2.7318
2_MACS_peak_3725_lociStitched	chr11(.):65152505-65154692	2.094
6_MACS_peak_3727_lociStitched	chr11(.):65183970-65196342	6.543
1_MACS_peak_3733_lociStitched	chr11(.):65222112-65222719	1.5462
1_MACS_peak_3734_lociStitched	chr11(.):65238733-65240992	2.979
1_MACS_peak_3735_lociStitched	chr11(.):65243868-65245953	5.0658
5_MACS_peak_3736_lociStitched	chr11(.):65254265-65258085	1.7688
2_MACS_peak_3741_lociStitched	chr11(.):65259049-65260464	1.1455
4_MACS_peak_3743_lociStitched	chr11(.):65263707-65268544	3.8868
1_MACS_peak_3747_lociStitched	chr11(.):65272647-65273246	1.3002
2_MACS_peak_3748_lociStitched	chr11(.):65273930-65275756	1.7295
1_MACS_peak_3750_lociStitched	chr11(.):65292486-65293130	3.149
1_MACS_peak_3751_lociStitched	chr11(.):65307286-65309091	2.0361
1_MACS_peak_3752_lociStitched	chr11(.):65313600-65314739	1.6155
1_MACS_peak_3753_lociStitched	chr11(.):65318977-65319681	1.1799
1_MACS_peak_3754_lociStitched	chr11(.):65325266-65326693	1.9541
1_MACS_peak_3755_lociStitched	chr11(.):65336782-65338516	2.5593
4_MACS_peak_3756_lociStitched	chr11(.):65340011-65344888	1.8793
4_MACS_peak_3760_lociStitched	chr11(.):65354072-65358528	2.2022
2_MACS_peak_3764_lociStitched	chr11(.):65381162-65384053	2.7387
1_MACS_peak_3766_lociStitched	chr11(.):65405573-65406008	1.4966
2_MACS_peak_3767_lociStitched	chr11(.):65419716-65421132	1.5475
1_MACS_peak_3769_lociStitched	chr11(.):65429664-65431218	2.7158
1_MACS_peak_3770_lociStitched	chr11(.):65478900-65480174	5.7655
1_MACS_peak_3771_lociStitched	chr11(.):65487701-65488300	1.5257
1_MACS_peak_3772_lociStitched	chr11(.):65547582-65548804	2.9142
2_MACS_peak_3773_lociStitched	chr11(.):65558785-65559707	1.0349
1_MACS_peak_3775_lociStitched	chr11(.):65585305-65585759	1.4196
1_MACS_peak_3776_lociStitched	chr11(.):65600620-65601411	2.7366
2_MACS_peak_3777_lociStitched	chr11(.):65624576-65628980	3.9563
1_MACS_peak_3779_lociStitched	chr11(.):65641185-65641581	1.2064
2_MACS_peak_3780_lociStitched	chr11(.):65655484-65656754	1.3699
1_MACS_peak_3782_lociStitched	chr11(.):65658003-65659099	3.7347
1_MACS_peak_3783_lociStitched	chr11(.):65666462-65667991	3.605
2_MACS_peak_3784_lociStitched	chr11(.):65668958-65670339	1.2521
2_MACS_peak_3786_lociStitched	chr11(.):65685827-65687924	2.6634
1_MACS_peak_3788_lociStitched	chr11(.):65695166-65695735	1.1728
1_MACS_peak_3789_lociStitched	chr11(.):65724329-65724848	1.4828
1_MACS_peak_3790_lociStitched	chr11(.):65728404-65729958	4.3547
1_MACS_peak_3791_lociStitched	chr11(.):65769154-65770702	2.7257
1_MACS_peak_3792_lociStitched	chr11(.):65775941-65776551	1.8917
1_MACS_peak_3793_lociStitched	chr11(.):65789727-65790081	1.0382
2_MACS_peak_3794_lociStitched	chr11(.):65794114-65796313	1.8525
2_MACS_peak_3796_lociStitched	chr11(.):65818916-65820570	2.9475
1_MACS_peak_3798_lociStitched	chr11(.):65836880-65838579	2.6247
1_MACS_peak_3799_lociStitched	chr11(.):65848374-65848778	0.8879
1_MACS_peak_3800_lociStitched	chr11(.):66010119-66010639	1.1062
2_MACS_peak_3801_lociStitched	chr11(.):66024565-66025822	1.3336
2_MACS_peak_3803_lociStitched	chr11(.):66035103-66036854	2.7079
2_MACS_peak_3805_lociStitched	chr11(.):66055787-66057235	2.8181
1_MACS_peak_3807_lociStitched	chr11(.):66112065-66112642	1.873
2_MACS_peak_3808_lociStitched	chr11(.):66114589-66115606	1.6527
1_MACS_peak_3810_lociStitched	chr11(.):66138352-66140375	2.9254
1_MACS_peak_3811_lociStitched	chr11(.):66205632-66206621	2.4783
1_MACS_peak_3812_lociStitched	chr11(.):66234318-66234885	1.5361
1_MACS_peak_3813_lociStitched	chr11(.):66247087-66248255	2.2349
1_MACS_peak_3814_lociStitched	chr11(.):66313000-66313591	1.7584
1_MACS_peak_3815_lociStitched	chr11(.):66335720-66336054	1.1086
1_MACS_peak_3816_lociStitched	chr11(.):66360349-66360950	1.1472
2_MACS_peak_3817_lociStitched	chr11(.):66383399-66385136	3.6425
2_MACS_peak_3819_lociStitched	chr11(.):66405394-66406827	1.7153
1_MACS_peak_3821_lociStitched	chr11(.):66444763-66446144	2.5289
2_MACS_peak_3822_lociStitched	chr11(.):66494762-66496213	3.4254
1_MACS_peak_3824_lociStitched	chr11(.):66511671-66512951	2.0651
2_MACS_peak_3825_lociStitched	chr11(.):66568050-66569795	2.4756
1_MACS_peak_3827_lociStitched	chr11(.):66609929-66611471	4.3179
1_MACS_peak_3828_lociStitched	chr11(.):66619234-66619786	1.3217
2_MACS_peak_3829_lociStitched	chr11(.):66623155-66625228	2.303
3_MACS_peak_3831_lociStitched	chr11(.):66631033-66634206	2.1568
1_MACS_peak_3834_lociStitched	chr11(.):66636401-66636949	1.7143
2_MACS_peak_3835_lociStitched	chr11(.):66885619-66887571	2.0109
1_MACS_peak_3837_lociStitched	chr11(.):67007505-67008565	1.7807
2_MACS_peak_3838_lociStitched	chr11(.):67034096-67035855	2.4397
4_MACS_peak_3840_lociStitched	chr11(.):67043627-67046132	1.5423
2_MACS_peak_3844_lociStitched	chr11(.):67055214-67057019	2.0971
1_MACS_peak_3846_lociStitched	chr11(.):67070875-67071314	1.447
1_MACS_peak_3847_lociStitched	chr11(.):67084563-67085239	1.6228
2_MACS_peak_3848_lociStitched	chr11(.):67120066-67121772	1.3829
1_MACS_peak_3850_lociStitched	chr11(.):67140126-67141121	1.8467
1_MACS_peak_3851_lociStitched	chr11(.):67159350-67159870	1.8426
2_MACS_peak_3852_lociStitched	chr11(.):67168513-67169972	1.5535
3_MACS_peak_3854_lociStitched	chr11(.):67185641-67188791	2.68
1_MACS_peak_3857_lociStitched	chr11(.):67195050-67196763	2.6519
2_MACS_peak_3858_lociStitched	chr11(.):67210767-67211966	1.3168
2_MACS_peak_3860_lociStitched	chr11(.):67216916-67218452	1.4515
1_MACS_peak_3862_lociStitched	chr11(.):67232231-67233237	4.7418
3_MACS_peak_3863_lociStitched	chr11(.):67235209-67237189	1.4565
1_MACS_peak_3866_lociStitched	chr11(.):67249701-67250956	1.6088
1_MACS_peak_3867_lociStitched	chr11(.):67272242-67273594	2.8176
1_MACS_peak_3868_lociStitched	chr11(.):67274844-67276688	3.281
1_MACS_peak_3869_lociStitched	chr11(.):67374352-67375063	3.6767
1_MACS_peak_3870_lociStitched	chr11(.):67381496-67382343	2.4305
2_MACS_peak_3871_lociStitched	chr11(.):67395852-67398610	2.5169
1_MACS_peak_3873_lociStitched	chr11(.):67399211-67400087	1.525
4_MACS_peak_3874_lociStitched	chr11(.):67413571-67418612	2.2243
1_MACS_peak_3878_lociStitched	chr11(.):67481834-67482560	1.0662
2_MACS_peak_3879_lociStitched	chr11(.):67568962-67574076	2.9089
1_MACS_peak_3881_lociStitched	chr11(.):67579513-67579963	0.9624
2_MACS_peak_3882_lociStitched	chr11(.):67647880-67648976	1.0558
1_MACS_peak_3884_lociStitched	chr11(.):67651391-67653396	1.901
1_MACS_peak_3885_lociStitched	chr11(.):67653898-67654245	0.8374
1_MACS_peak_3886_lociStitched	chr11(.):67722493-67723370	2.1598
1_MACS_peak_3887_lociStitched	chr11(.):67761614-67762559	1.6968
1_MACS_peak_3888_lociStitched	chr11(.):67769653-67772155	4.4795
1_MACS_peak_3889_lociStitched	chr11(.):67774137-67774666	0.8684
1_MACS_peak_3890_lociStitched	chr11(.):67775226-67778504	4.4685
2_MACS_peak_3891_lociStitched	chr11(.):67797150-67798866	2.0279
1_MACS_peak_3893_lociStitched	chr11(.):67805511-67808593	2.1412
1_MACS_peak_3894_lociStitched	chr11(.):67887916-67889838	3.88
1_MACS_peak_3895_lociStitched	chr11(.):67909715-67910288	1.1771
1_MACS_peak_3896_lociStitched	chr11(.):67913770-67915052	1.8879
2_MACS_peak_3897_lociStitched	chr11(.):67976121-67977625	1.4812
1_MACS_peak_3899_lociStitched	chr11(.):67979942-67982067	7.0609
2_MACS_peak_3900_lociStitched	chr11(.):68032903-68034868	2.1589
2_MACS_peak_3902_lociStitched	chr11(.):68038780-68041269	3.0683
1_MACS_peak_3904_lociStitched	chr11(.):68079968-68081430	3.4499
3_MACS_peak_3905_lociStitched	chr11(.):68137447-68139671	1.7928
1_MACS_peak_3908_lociStitched	chr11(.):68227693-68228973	4.7888
1_MACS_peak_3909_lociStitched	chr11(.):68451903-68452634	1.4243
1_MACS_peak_3910_lociStitched	chr11(.):68518398-68519040	1.7716
2_MACS_peak_3911_lociStitched	chr11(.):68606031-68609389	2.1812
1_MACS_peak_3913_lociStitched	chr11(.):68611070-68611928	1.3911
1_MACS_peak_3914_lociStitched	chr11(.):68670684-68672003	2.678
1_MACS_peak_3915_lociStitched	chr11(.):68816329-68817119	3.1673
1_MACS_peak_3916_lociStitched	chr11(.):69044809-69045437	1.0634
3_MACS_peak_3917_lociStitched	chr11(.):69063891-69066153	1.5857
2_MACS_peak_3920_lociStitched	chr11(.):69196269-69197743	1.4085
2_MACS_peak_3922_lociStitched	chr11(.):69455269-69457885	2.1621
1_MACS_peak_3924_lociStitched	chr11(.):69489518-69490164	1.9845
1_MACS_peak_3925_lociStitched	chr11(.):69818784-69818998	0.7943
1_MACS_peak_3926_lociStitched	chr11(.):69829121-69829840	1.2101
1_MACS_peak_3927_lociStitched	chr11(.):70049325-70050703	3.5312
2_MACS_peak_3928_lociStitched	chr11(.):70116237-70117356	1.9372
2_MACS_peak_3930_lociStitched	chr11(.):70449081-70450595	1.3799
1_MACS_peak_3932_lociStitched	chr11(.):70454958-70455436	1.2177
1_MACS_peak_3933_lociStitched	chr11(.):70456746-70457718	1.1712
1_MACS_peak_3934_lociStitched	chr11(.):70474809-70475307	1.0725
1_MACS_peak_3935_lociStitched	chr11(.):70489600-70492160	3.4131
1_MACS_peak_3936_lociStitched	chr11(.):70493440-70493937	1.206
2_MACS_peak_3937_lociStitched	chr11(.):70505564-70508862	2.94
1_MACS_peak_3939_lociStitched	chr11(.):70731468-70731882	0.9641
1_MACS_peak_3940_lociStitched	chr11(.):70824716-70826431	1.8292
1_MACS_peak_3941_lociStitched	chr11(.):71144581-71145234	1.3026
1_MACS_peak_3942_lociStitched	chr11(.):71158837-71160277	2.0285
1_MACS_peak_3943_lociStitched	chr11(.):71164235-71164771	1.3653
1_MACS_peak_3944_lociStitched	chr11(.):71420752-71421162	0.8073
2_MACS_peak_3945_lociStitched	chr11(.):71421692-71422705	0.7782
3_MACS_peak_3947_lociStitched	chr11(.):71497607-71499132	1.8519
1_MACS_peak_3950_lociStitched	chr11(.):71499988-71500568	1.1082
1_MACS_peak_3951_lociStitched	chr11(.):71639135-71640015	2.5639
2_MACS_peak_3952_lociStitched	chr11(.):71751270-71753343	1.745
3_MACS_peak_3954_lociStitched	chr11(.):71791053-71792443	1.1528
1_MACS_peak_3957_lociStitched	chr11(.):71813682-71814435	2.2012
2_MACS_peak_3958_lociStitched	chr11(.):71822677-71824234	1.934
1_MACS_peak_3960_lociStitched	chr11(.):71934340-71935357	1.758
1_MACS_peak_3961_lociStitched	chr11(.):72145055-72145695	1.8733
3_MACS_peak_3962_lociStitched	chr11(.):72432763-72434066	1.2635
1_MACS_peak_3965_lociStitched	chr11(.):72504796-72505153	0.9486
2_MACS_peak_3966_lociStitched	chr11(.):72524644-72526885	2.9207
1_MACS_peak_3968_lociStitched	chr11(.):72851747-72855316	3.3032
2_MACS_peak_3969_lociStitched	chr11(.):72862288-72866011	2.3821
1_MACS_peak_3971_lociStitched	chr11(.):72868215-72869365	1.525
1_MACS_peak_3972_lociStitched	chr11(.):72929341-72929861	1.1828
1_MACS_peak_3973_lociStitched	chr11(.):72981671-72982007	0.8627
1_MACS_peak_3974_lociStitched	chr11(.):72982821-72983294	1.6038
1_MACS_peak_3975_lociStitched	chr11(.):73018820-73019299	0.9956
1_MACS_peak_3976_lociStitched	chr11(.):73087382-73088700	2.8547
1_MACS_peak_3977_lociStitched	chr11(.):73308574-73309641	1.4724
2_MACS_peak_3978_lociStitched	chr11(.):73471196-73472851	2.5255
2_MACS_peak_3980_lociStitched	chr11(.):73490146-73491733	2.3813
1_MACS_peak_3982_lociStitched	chr11(.):73498461-73499564	3.1687
2_MACS_peak_3983_lociStitched	chr11(.):73586809-73588479	1.933
1_MACS_peak_3985_lociStitched	chr11(.):73691423-73691886	1.2322
1_MACS_peak_3986_lociStitched	chr11(.):73692778-73695008	2.5451
1_MACS_peak_3987_lociStitched	chr11(.):73725034-73727169	2.3353
1_MACS_peak_3988_lociStitched	chr11(.):73728771-73730834	2.2096
1_MACS_peak_3989_lociStitched	chr11(.):73882309-73882756	1.4741
1_MACS_peak_3990_lociStitched	chr11(.):74109560-74109883	1.3106
1_MACS_peak_3991_lociStitched	chr11(.):74204290-74204988	6.6004
1_MACS_peak_3992_lociStitched	chr11(.):74303567-74304154	2.7183
2_MACS_peak_3993_lociStitched	chr11(.):74459437-74460803	3.1376
2_MACS_peak_3995_lociStitched	chr11(.):74659703-74660975	2.4653
1_MACS_peak_3997_lociStitched	chr11(.):74699631-74700447	1.5804
1_MACS_peak_3998_lociStitched	chr11(.):75110488-75111319	3.4874
1_MACS_peak_3999_lociStitched	chr11(.):75140924-75141801	1.9655
2_MACS_peak_4000_lociStitched	chr11(.):75236667-75237561	1.1287
1_MACS_peak_4002_lociStitched	chr11(.):75265128-75266369	1.7265
1_MACS_peak_4003_lociStitched	chr11(.):75272845-75274366	2.1086
1_MACS_peak_4004_lociStitched	chr11(.):75433187-75433721	1.309
1_MACS_peak_4005_lociStitched	chr11(.):75479321-75480311	4.3173
1_MACS_peak_4006_lociStitched	chr11(.):75521875-75522256	1.0737
1_MACS_peak_4007_lociStitched	chr11(.):75526173-75526849	2.4888
1_MACS_peak_4008_lociStitched	chr11(.):75657631-75658374	1.2067
1_MACS_peak_4009_lociStitched	chr11(.):75919516-75921827	2.0689
1_MACS_peak_4010_lociStitched	chr11(.):76091341-76092157	3.7354
1_MACS_peak_4011_lociStitched	chr11(.):76155171-76156979	2.3645
3_MACS_peak_4012_lociStitched	chr11(.):76477499-76482908	1.8638
2_MACS_peak_4015_lociStitched	chr11(.):76493379-76495491	2.8092
1_MACS_peak_4017_lociStitched	chr11(.):76571950-76572374	1.1858
1_MACS_peak_4018_lociStitched	chr11(.):76832451-76832698	0.8317
2_MACS_peak_4019_lociStitched	chr11(.):76838203-76839899	1.6289
1_MACS_peak_4021_lociStitched	chr11(.):76864099-76864654	1.1191
2_MACS_peak_4022_lociStitched	chr11(.):77348261-77349221	1.7331
1_MACS_peak_4024_lociStitched	chr11(.):77530875-77531884	2.504
1_MACS_peak_4025_lociStitched	chr11(.):77705445-77705864	1.2553
1_MACS_peak_4026_lociStitched	chr11(.):77750370-77751471	1.3993
1_MACS_peak_4027_lociStitched	chr11(.):77790452-77791244	1.9917
2_MACS_peak_4028_lociStitched	chr11(.):77850128-77851350	1.3754
2_MACS_peak_4030_lociStitched	chr11(.):78175752-78177228	2.0441
1_MACS_peak_4032_lociStitched	chr11(.):78285213-78285858	2.1634
1_MACS_peak_4033_lociStitched	chr11(.):78517097-78517389	0.9813
1_MACS_peak_4034_lociStitched	chr11(.):78520177-78520589	1.1309
1_MACS_peak_4035_lociStitched	chr11(.):78579998-78582960	2.1489
2_MACS_peak_4036_lociStitched	chr11(.):78620994-78622706	1.3023
2_MACS_peak_4038_lociStitched	chr11(.):78633935-78635170	1.3885
2_MACS_peak_4040_lociStitched	chr11(.):78651282-78653266	2.652
2_MACS_peak_4042_lociStitched	chr11(.):78665765-78667663	1.6053
1_MACS_peak_4044_lociStitched	chr11(.):79015486-79016091	1.6353
1_MACS_peak_4045_lociStitched	chr11(.):81662551-81663791	1.7884
1_MACS_peak_4046_lociStitched	chr11(.):81667610-81667950	0.9407
1_MACS_peak_4047_lociStitched	chr11(.):81677401-81677628	0.5635
1_MACS_peak_4048_lociStitched	chr11(.):81680628-81680830	0.6205
1_MACS_peak_4049_lociStitched	chr11(.):81681574-81681810	0.639
1_MACS_peak_4050_lociStitched	chr11(.):82508089-82509038	1.9472
