#MM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM.1S.H3K27ac_ROSE/MM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM.1S.jin.bam
#Using cutoff of 6466.383 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_30181_lociStitched	chr8	67973803	67975553	1	1751	2835.35	5434	0
3_MACS_peak_1523_lociStitched	chr1	114471739	114473661	3	1887	2064.228	5435	0
1_MACS_peak_20242_lociStitched	chr22	37269303	37270996	1	1694	3078.7205	5436	0
3_MACS_peak_22138_lociStitched	chr3	152855735	152857848	3	1891	2027.2122	5437	0
4_MACS_peak_24976_lociStitched	chr5	108364129	108366862	4	1901	1954.9149	5438	0
1_MACS_peak_14614_lociStitched	chr19	8372175	8373671	1	1497	3773.0616	5439	0
2_MACS_peak_4761_lociStitched	chr11	3440093	3442285	2	1947	1570.568	5440	0
2_MACS_peak_9375_lociStitched	chr15	29561201	29563067	2	1741	2868.7884	5441	0
1_MACS_peak_25945_lociStitched	chr6	6609730	6611557	1	1828	2421.6885	5442	0
1_MACS_peak_4066_lociStitched	chr10	81107056	81108346	1	1291	4309.761	5443	0
2_MACS_peak_13789_lociStitched	chr18	11980254	11982293	2	1726	2934.121	5444	0
1_MACS_peak_1799_lociStitched	chr1	149898860	149900529	1	1670	3170.4324	5445	0
1_MACS_peak_22652_lociStitched	chr3	196294803	196296446	1	1644	3271.8702	5446	0
1_MACS_peak_13357_lociStitched	chr17	73860163	73861868	1	1706	3018.7025	5447	0
1_MACS_peak_13534_lociStitched	chr17	78192970	78194630	1	1661	3202.638	5448	0
2_MACS_peak_14748_lociStitched	chr19	12899278	12901480	2	1852	2272.2438	5449	0
1_MACS_peak_1006_lociStitched	chr1	51983357	51985004	1	1648	3252.4956	5450	0
1_MACS_peak_32962_lociStitched	chrX	128910358	128912028	1	1671	3158.805	5451	0
1_MACS_peak_9840_lociStitched	chr15	59980674	59982226	1	1553	3586.2064	5452	0
1_MACS_peak_15959_lociStitched	chr2	27434420	27436094	1	1675	3141.261	5453	0
2_MACS_peak_6015_lociStitched	chr11	113058295	113060250	2	1865	2180.4115	5454	0
2_MACS_peak_5360_lociStitched	chr11	63952434	63954501	2	1744	2839.4379	5455	0
1_MACS_peak_13399_lociStitched	chr17	74552802	74554593	1	1792	2599.2783	5456	0
2_MACS_peak_3462_lociStitched	chr10	15862621	15864573	2	1877	2094.3008	5457	0
1_MACS_peak_10690_lociStitched	chr16	3766617	3768172	1	1556	3570.591	5458	0
1_MACS_peak_17171_lociStitched	chr2	121067085	121068877	1	1793	2592.8448	5459	0
2_MACS_peak_19690_lociStitched	chr21	44312617	44314301	2	1589	3457.5888	5460	0
1_MACS_peak_25275_lociStitched	chr5	137799353	137801152	1	1800	2545.2252	5461	0
1_MACS_peak_18378_lociStitched	chr2	243026876	243028789	1	1914	1805.872	5462	0
1_MACS_peak_22277_lociStitched	chr3	169684167	169685495	1	1329	4201.2608	5463	0
2_MACS_peak_1043_lociStitched	chr1	53724899	53726835	2	1854	2227.1744	5464	0
2_MACS_peak_20220_lociStitched	chr22	36772882	36774778	2	1889	1989.852	5465	0
1_MACS_peak_18443_lociStitched	chr20	3800611	3802133	1	1523	3665.5848	5466	0
2_MACS_peak_31726_lociStitched	chr9	115095029	115096696	2	1535	3626.5585	5467	0
1_MACS_peak_13728_lociStitched	chr18	9016517	9018302	1	1786	2609.67	5468	0
2_MACS_peak_2625_lociStitched	chr1	203206612	203208412	2	1796	2556.72	5469	0
1_MACS_peak_21_lociStitched	chr1	1259495	1261305	1	1811	2474.994	5470	0
1_MACS_peak_19151_lociStitched	chr20	49574371	49576005	1	1635	3273.3922	5471	0
1_MACS_peak_25826_lociStitched	chr5	180287409	180289082	1	1674	3118.9739	5472	0
4_MACS_peak_32544_lociStitched	chrX	48754542	48756631	4	1834	2336.3376	5473	0
2_MACS_peak_5037_lociStitched	chr11	30121510	30123552	2	1888	1982.5778	5474	0
1_MACS_peak_22336_lociStitched	chr3	173582761	173584673	1	1913	1790.9704	5475	0
3_MACS_peak_3433_lociStitched	chr10	14782096	14784397	3	1822	2404.545	5476	0
3_MACS_peak_17619_lociStitched	chr2	181223511	181225647	3	1888	1979.6448	5477	0
1_MACS_peak_25248_lociStitched	chr5	134209472	134211192	1	1721	2913.164	5478	0
2_MACS_peak_12119_lociStitched	chr17	16341438	16343206	2	1689	3051.0376	5479	0
2_MACS_peak_2468_lociStitched	chr1	186797955	186799743	2	1767	2693.2644	5480	0
1_MACS_peak_28242_lociStitched	chr7	43111222	43113065	1	1844	2266.89	5481	0
1_MACS_peak_10893_lociStitched	chr16	14941911	14943820	1	1910	1804.3868	5482	0
2_MACS_peak_27957_lociStitched	chr7	14726190	14728173	2	1885	1992.3201	5483	0
1_MACS_peak_26554_lociStitched	chr6	36953268	36954738	1	1471	3809.064	5484	0
2_MACS_peak_26722_lociStitched	chr6	45780444	45782391	2	1887	1975.8156	5485	0
3_MACS_peak_20964_lociStitched	chr3	38494902	38497086	3	1795	2544.1416	5486	0
2_MACS_peak_4097_lociStitched	chr10	83626089	83628030	2	1896	1908.5853	5487	0
2_MACS_peak_5971_lociStitched	chr11	110166262	110167786	2	1484	3769.614	5488	0
1_MACS_peak_26411_lociStitched	chr6	31744162	31745864	1	1703	2984.9676	5489	0
2_MACS_peak_22803_lociStitched	chr4	6279750	6281595	2	1727	2878.2	5490	0
2_MACS_peak_8246_lociStitched	chr13	53028332	53030229	2	1878	2036.4295	5491	0
1_MACS_peak_19751_lociStitched	chr21	45758787	45759945	1	1159	4551.0558	5492	0
2_MACS_peak_9962_lociStitched	chr15	68346063	68347801	2	1683	3066.8748	5493	0
3_MACS_peak_580_lociStitched	chr1	28969030	28970997	3	1836	2304.7339	5494	0
3_MACS_peak_20382_lociStitched	chr22	39826625	39828719	3	1878	2028.039	5495	0
2_MACS_peak_24164_lociStitched	chr5	741625	743555	2	1890	1939.843	5496	0
1_MACS_peak_5797_lociStitched	chr11	82827507	82829360	1	1854	2187.6518	5497	0
2_MACS_peak_15369_lociStitched	chr19	46194759	46196774	2	1812	2439.9635	5498	0
1_MACS_peak_19428_lociStitched	chr21	19190971	19192447	1	1477	3781.9548	5499	0
1_MACS_peak_17792_lociStitched	chr2	201676206	201677571	1	1366	4086.264	5500	0
1_MACS_peak_17071_lociStitched	chr2	112641011	112642624	1	1614	3329.7159	5501	0
2_MACS_peak_18609_lociStitched	chr20	20187706	20189559	2	1841	2265.6631	5502	0
2_MACS_peak_19782_lociStitched	chr22	17023499	17025489	2	1934	1567.324	5503	0
2_MACS_peak_16397_lociStitched	chr2	64827829	64829712	2	1816	2410.6166	5504	0
2_MACS_peak_23050_lociStitched	chr4	38805907	38807882	2	1799	2502.325	5505	0
2_MACS_peak_11066_lociStitched	chr16	27236530	27238404	2	1832	2313.453	5506	0
2_MACS_peak_4528_lociStitched	chr10	121484646	121486390	2	1649	3191.52	5507	0
2_MACS_peak_5659_lociStitched	chr11	71822599	71824371	2	1732	2838.0352	5508	0
2_MACS_peak_8666_lociStitched	chr14	35342876	35344630	2	1646	3202.9794	5509	0
1_MACS_peak_886_lociStitched	chr1	43423258	43425039	1	1782	2591.7112	5510	0
2_MACS_peak_13017_lociStitched	chr17	56160093	56162094	2	1743	2782.5906	5511	0
2_MACS_peak_7648_lociStitched	chr12	109124106	109125890	2	1629	3264.8984	5512	0
3_MACS_peak_12536_lociStitched	chr17	36411799	36413832	3	1851	2187.3047	5513	0
1_MACS_peak_4944_lociStitched	chr11	17189909	17191696	1	1788	2553.0869	5514	0
2_MACS_peak_22871_lociStitched	chr4	10117611	10119448	2	1780	2595.1299	5515	0
1_MACS_peak_8556_lociStitched	chr14	21851250	21853046	1	1797	2503.9832	5516	0
2_MACS_peak_1191_lociStitched	chr1	67395587	67397588	2	1757	2710.3545	5517	0
2_MACS_peak_13115_lociStitched	chr17	61818501	61820293	2	1666	3115.2128	5518	0
2_MACS_peak_20266_lociStitched	chr22	37773131	37775166	2	1857	2142.041	5519	0
1_MACS_peak_24639_lociStitched	chr5	67510776	67512564	1	1789	2542.8936	5520	0
2_MACS_peak_11062_lociStitched	chr16	27209699	27211841	2	1828	2320.6428	5521	0
2_MACS_peak_32869_lociStitched	chrX	109560280	109562101	2	1754	2715.2931	5522	0
2_MACS_peak_27479_lociStitched	chr6	137037862	137039826	2	1872	2029.4012	5523	0
1_MACS_peak_20693_lociStitched	chr3	9833760	9835369	1	1610	3321.6196	5524	0
1_MACS_peak_9849_lociStitched	chr15	60770288	60771953	1	1666	3104.3925	5525	0
2_MACS_peak_15272_lociStitched	chr19	42386891	42388884	2	1823	2339.782	5526	0
2_MACS_peak_24209_lociStitched	chr5	1792161	1794019	2	1812	2403.323	5527	0
1_MACS_peak_15267_lociStitched	chr19	42363782	42365265	1	1484	3738.643	5528	0
3_MACS_peak_4143_lociStitched	chr10	91091766	91093841	3	1876	1994.075	5529	0
2_MACS_peak_2055_lociStitched	chr1	156736374	156738192	2	1623	3270.2184	5530	0
1_MACS_peak_12055_lociStitched	chr17	7486297	7487912	1	1616	3296.3765	5531	0
2_MACS_peak_9103_lociStitched	chr14	93233907	93236081	2	1874	2007.0368	5532	0
1_MACS_peak_19700_lociStitched	chr21	44596402	44598018	1	1617	3291.9536	5533	0
2_MACS_peak_23439_lociStitched	chr4	89377618	89379328	2	1649	3168.288	5534	0
1_MACS_peak_29369_lociStitched	chr7	142167697	142169398	1	1702	2947.3227	5535	0
1_MACS_peak_839_lociStitched	chr1	41157083	41158478	1	1396	3984.8175	5536	0
1_MACS_peak_28274_lociStitched	chr7	44529430	44530809	1	1380	4026.8179	5537	0
2_MACS_peak_4668_lociStitched	chr11	235910	237727	2	1703	2939.3609	5538	0
1_MACS_peak_22154_lociStitched	chr3	154041270	154042843	1	1574	3440.3083	5539	0
1_MACS_peak_31317_lociStitched	chr9	77566760	77568239	1	1480	3743.4969	5540	0
1_MACS_peak_5211_lociStitched	chr11	47869052	47870665	1	1614	3295.1977	5541	0
1_MACS_peak_4652_lociStitched	chr10	135091149	135092996	1	1848	2167.0851	5542	0
2_MACS_peak_1734_lociStitched	chr1	145968520	145970284	2	1611	3301.6788	5543	0
1_MACS_peak_5254_lociStitched	chr11	59135372	59137272	1	1901	1779.92	5544	0
1_MACS_peak_241_lociStitched	chr1	14056494	14058300	1	1807	2403.2442	5545	0
2_MACS_peak_6197_lociStitched	chr11	122619257	122621232	2	1846	2166.575	5546	0
1_MACS_peak_17099_lociStitched	chr2	113144971	113146887	1	1917	1631.0908	5547	0
1_MACS_peak_19982_lociStitched	chr22	24198905	24200722	1	1818	2337.2071	5548	0
1_MACS_peak_19228_lociStitched	chr20	52824231	52825477	1	1247	4328.8532	5549	0
1_MACS_peak_13659_lociStitched	chr18	267429	268996	1	1568	3446.4598	5550	0
1_MACS_peak_5106_lociStitched	chr11	36397950	36399681	1	1732	2786.5638	5551	0
2_MACS_peak_3538_lociStitched	chr10	25011406	25013304	2	1739	2752.6694	5552	0
1_MACS_peak_18899_lociStitched	chr20	36661454	36663096	1	1643	3167.418	5553	0
1_MACS_peak_1198_lociStitched	chr1	67518518	67520242	1	1725	2816.4988	5554	0
3_MACS_peak_14263_lociStitched	chr18	72822742	72824953	3	1866	2018.643	5555	0
1_MACS_peak_14378_lociStitched	chr19	1438326	1439613	1	1288	4231.1412	5556	0
1_MACS_peak_1832_lociStitched	chr1	150946176	150947864	1	1689	2971.3864	5557	0
2_MACS_peak_32351_lociStitched	chrX	16887529	16889496	2	1817	2325.7808	5558	0
1_MACS_peak_4962_lociStitched	chr11	18547709	18549132	1	1424	3880.9479	5559	0
2_MACS_peak_7923_lociStitched	chr12	125050878	125052696	2	1765	2607.921	5560	0
1_MACS_peak_2141_lociStitched	chr1	161123304	161124700	1	1397	3953.7512	5561	0
1_MACS_peak_1749_lociStitched	chr1	147510254	147511880	1	1627	3215.5776	5562	0
1_MACS_peak_9913_lociStitched	chr15	65424912	65426541	1	1630	3203.5914	5563	0
2_MACS_peak_29515_lociStitched	chr7	156741761	156743236	2	1462	3767.74	5564	0
1_MACS_peak_12296_lociStitched	chr17	27219702	27221436	1	1735	2750.991	5565	0
3_MACS_peak_1183_lociStitched	chr1	67222613	67224695	3	1881	1886.9166	5566	0
1_MACS_peak_31865_lociStitched	chr9	127623394	127624758	1	1365	4033.8936	5567	0
2_MACS_peak_21460_lociStitched	chr3	71469906	71471855	2	1837	2190.8709	5568	0
2_MACS_peak_28339_lociStitched	chr7	47666660	47668600	2	1876	1921.376	5569	0
1_MACS_peak_14611_lociStitched	chr19	8346935	8348806	1	1872	1948.4594	5570	0
3_MACS_peak_6830_lociStitched	chr12	40013002	40015279	3	1804	2384.019	5571	0
3_MACS_peak_32559_lociStitched	chrX	48814308	48816427	3	1884	1855.1845	5572	0
2_MACS_peak_26041_lociStitched	chr6	12118594	12120478	2	1847	2116.4856	5573	0
1_MACS_peak_25435_lociStitched	chr5	148930047	148931734	1	1688	2956.6362	5574	0
1_MACS_peak_22400_lociStitched	chr3	180526133	180527850	1	1718	2822.4046	5575	0
2_MACS_peak_9652_lociStitched	chr15	45352792	45354916	2	1904	1688.3676	5576	0
1_MACS_peak_19143_lociStitched	chr20	48807040	48808775	1	1736	2736.6155	5577	0
2_MACS_peak_6260_lociStitched	chr11	126942999	126944860	2	1810	2344.1156	5578	0
2_MACS_peak_4859_lociStitched	chr11	10678127	10679975	2	1768	2571.6768	5579	0
1_MACS_peak_1938_lociStitched	chr1	154942526	154944271	1	1746	2683.112	5580	0
2_MACS_peak_11884_lociStitched	chr17	2125637	2127749	2	1782	2496.384	5581	0
1_MACS_peak_20437_lociStitched	chr22	41864167	41865670	1	1504	3628.3923	5582	0
1_MACS_peak_9449_lociStitched	chr15	33199544	33201421	1	1878	1885.0711	5583	0
1_MACS_peak_12462_lociStitched	chr17	34135781	34137333	1	1553	3464.9952	5584	0
2_MACS_peak_8741_lociStitched	chr14	52117273	52119453	2	1847	2101.084	5585	0
1_MACS_peak_13806_lociStitched	chr18	12749649	12751381	1	1733	2739.158	5586	0
3_MACS_peak_28371_lociStitched	chr7	50723958	50725867	3	1817	2288.5092	5587	0
2_MACS_peak_8848_lociStitched	chr14	65878466	65880306	2	1793	2426.224	5588	0
2_MACS_peak_30248_lociStitched	chr8	76319326	76321483	2	1766	2571.7911	5589	0
2_MACS_peak_9032_lociStitched	chr14	89895473	89897403	2	1883	1836.588	5590	0
1_MACS_peak_15172_lociStitched	chr19	39368090	39369838	1	1749	2657.834	5591	0
2_MACS_peak_5307_lociStitched	chr11	62358508	62360327	2	1772	2536.9593	5592	0
2_MACS_peak_11459_lociStitched	chr16	67279612	67281455	2	1746	2668.4797	5593	0
3_MACS_peak_11629_lociStitched	chr16	75681084	75683007	3	1795	2402.7885	5594	0
1_MACS_peak_11998_lociStitched	chr17	5486877	5488651	1	1775	2512.3388	5595	0
2_MACS_peak_26531_lociStitched	chr6	36163792	36165514	2	1711	2827.0074	5596	0
1_MACS_peak_12724_lociStitched	chr17	41322389	41324138	1	1750	2639.241	5597	0
2_MACS_peak_24028_lociStitched	chr4	185251417	185253272	2	1836	2148.6465	5598	0
1_MACS_peak_572_lociStitched	chr1	28844376	28845873	1	1498	3629.0274	5599	0
3_MACS_peak_24573_lociStitched	chr5	57388964	57390887	3	1853	2033.7648	5600	0
1_MACS_peak_14296_lociStitched	chr18	76828471	76830004	1	1534	3512.4096	5601	0
1_MACS_peak_913_lociStitched	chr1	45096951	45098524	1	1574	3374.8715	5602	0
3_MACS_peak_15875_lociStitched	chr2	20875645	20877907	3	1852	2037.8358	5603	0
1_MACS_peak_13224_lociStitched	chr17	66201513	66203116	1	1604	3263.8683	5604	0
2_MACS_peak_19558_lociStitched	chr21	35083752	35085731	2	1824	2219.0527	5605	0
2_MACS_peak_30735_lociStitched	chr8	141466966	141468848	2	1686	2930.0858	5606	0
1_MACS_peak_4286_lociStitched	chr10	101944668	101946311	1	1644	3102.4769	5607	0
2_MACS_peak_3649_lociStitched	chr10	35415201	35416900	2	1673	2981.745	5608	0
1_MACS_peak_30945_lociStitched	chr9	6644744	6646498	1	1755	2599.428	5609	0
1_MACS_peak_19324_lociStitched	chr20	60717463	60719020	1	1558	3421.6632	5610	0
1_MACS_peak_31082_lociStitched	chr9	34636797	34638520	1	1724	2751.631	5611	0
1_MACS_peak_29910_lociStitched	chr8	30579733	30581542	1	1810	2290.194	5612	0
2_MACS_peak_26070_lociStitched	chr6	13813893	13815575	2	1641	3109.5134	5613	0
1_MACS_peak_30985_lociStitched	chr9	16870123	16871969	1	1847	2052.5674	5614	0
2_MACS_peak_1826_lociStitched	chr1	150848226	150850073	2	1739	2673.7172	5615	0
1_MACS_peak_31143_lociStitched	chr9	36572292	36574107	1	1816	2250.237	5616	0
3_MACS_peak_25936_lociStitched	chr6	6331065	6333125	3	1893	1698.882	5617	0
3_MACS_peak_23810_lociStitched	chr4	145887052	145889253	3	1827	2178.7699	5618	0
2_MACS_peak_1882_lociStitched	chr1	153642841	153644848	2	1762	2551.6998	5619	0
2_MACS_peak_14905_lociStitched	chr19	17185253	17187003	2	1526	3521.175	5620	0
2_MACS_peak_8359_lociStitched	chr13	96328442	96330148	2	1648	3074.3826	5621	0
1_MACS_peak_31247_lociStitched	chr9	70645701	70647398	1	1698	2858.9359	5622	0
2_MACS_peak_15966_lociStitched	chr2	27592683	27594460	2	1577	3343.0701	5623	0
2_MACS_peak_16378_lociStitched	chr2	64204330	64206213	2	1761	2550.7118	5624	0
3_MACS_peak_16040_lociStitched	chr2	33754917	33757165	3	1866	1899.56	5625	0
1_MACS_peak_7328_lociStitched	chr12	77157307	77158994	1	1688	2899.953	5626	0
2_MACS_peak_23964_lociStitched	chr4	173906578	173908604	2	1873	1845.0782	5627	0
1_MACS_peak_7205_lociStitched	chr12	65174164	65175908	1	1745	2624.8944	5628	0
1_MACS_peak_13844_lociStitched	chr18	19283293	19284816	1	1524	3517.2162	5629	0
4_MACS_peak_25390_lociStitched	chr5	143206518	143208900	4	1853	1983.7296	5630	0
1_MACS_peak_30641_lociStitched	chr8	131053644	131055517	1	1874	1827.4861	5631	0
2_MACS_peak_29357_lociStitched	chr7	141437079	141438926	2	1746	2618.1225	5632	0
2_MACS_peak_16879_lociStitched	chr2	103620470	103622482	2	1870	1857.076	5633	0
2_MACS_peak_32114_lociStitched	chr9	137028647	137030675	2	1719	2749.3596	5634	0
1_MACS_peak_22390_lociStitched	chr3	179040225	179041770	1	1546	3441.333	5635	0
1_MACS_peak_850_lociStitched	chr1	42088226	42090015	1	1790	2379.1911	5636	0
1_MACS_peak_18502_lociStitched	chr20	6102714	6104514	1	1801	2315.16	5637	0
2_MACS_peak_4749_lociStitched	chr11	3009102	3011038	2	1875	1815.1936	5638	0
2_MACS_peak_30941_lociStitched	chr9	6630204	6631976	2	1766	2508.4432	5639	0
1_MACS_peak_33013_lociStitched	chrX	131622654	131624349	1	1696	2850.99	5640	0
2_MACS_peak_9460_lociStitched	chr15	34232626	34234585	2	1847	2011.6971	5641	0
2_MACS_peak_23647_lociStitched	chr4	120133156	120134781	2	1609	3206.775	5642	0
1_MACS_peak_8642_lociStitched	chr14	31675935	31677603	1	1669	2964.87	5643	0
2_MACS_peak_29666_lociStitched	chr8	12050780	12052637	2	1799	2314.7505	5644	0
1_MACS_peak_14657_lociStitched	chr19	10526100	10527740	1	1641	3079.428	5645	0
3_MACS_peak_26185_lociStitched	chr6	25366252	25368326	3	1900	1587.0248	5646	0
3_MACS_peak_2227_lociStitched	chr1	165707016	165709127	3	1850	1983.4956	5647	0
3_MACS_peak_24750_lociStitched	chr5	77869297	77871240	3	1707	2788.5936	5648	0
2_MACS_peak_19222_lociStitched	chr20	52620433	52622418	2	1802	2290.293	5649	0
1_MACS_peak_13319_lociStitched	chr17	73200972	73202406	1	1435	3776.2956	5650	0
1_MACS_peak_20419_lociStitched	chr22	41047386	41048929	1	1544	3434.4094	5651	0
2_MACS_peak_61_lociStitched	chr1	2231433	2233177	2	1740	2628.208	5652	0
1_MACS_peak_2084_lociStitched	chr1	158788449	158790221	1	1773	2454.0428	5653	0
1_MACS_peak_2840_lociStitched	chr1	211543631	211545479	1	1849	1980.5016	5654	0
2_MACS_peak_21810_lociStitched	chr3	124093878	124095901	2	1884	1711.2557	5655	0
1_MACS_peak_25260_lociStitched	chr5	135371957	135373798	1	1842	2020.4975	5656	0
2_MACS_peak_13322_lociStitched	chr17	73266305	73268110	2	1676	2917.241	5657	0
2_MACS_peak_25963_lociStitched	chr6	7155442	7157418	2	1830	2098.3144	5658	0
1_MACS_peak_20690_lociStitched	chr3	9773053	9774204	1	1152	4442.6298	5659	0
1_MACS_peak_31043_lociStitched	chr9	33024563	33026083	1	1521	3499.8	5660	0
1_MACS_peak_19904_lociStitched	chr22	22555008	22556693	1	1686	2868.881	5661	0
3_MACS_peak_7638_lociStitched	chr12	109033782	109036165	3	1838	2040.0863	5662	0
1_MACS_peak_8434_lociStitched	chr13	109567238	109568935	1	1698	2813.1169	5663	0
2_MACS_peak_26173_lociStitched	chr6	24774798	24776747	2	1738	2618.0917	5664	0
1_MACS_peak_6981_lociStitched	chr12	50478460	50480201	1	1742	2596.5274	5665	0
2_MACS_peak_22707_lociStitched	chr4	1282958	1284655	2	1649	3022.1873	5666	0
1_MACS_peak_27066_lociStitched	chr6	97284243	97285929	1	1687	2857.4328	5667	0
1_MACS_peak_20982_lociStitched	chr3	39261221	39262922	1	1702	2787.2586	5668	0
1_MACS_peak_15893_lociStitched	chr2	25015616	25017078	1	1463	3672.2516	5669	0
2_MACS_peak_14303_lociStitched	chr18	77225583	77227452	2	1819	2145.4251	5670	0
2_MACS_peak_32174_lociStitched	chr9	140134650	140136598	2	1581	3277.7048	5671	0
1_MACS_peak_22218_lociStitched	chr3	159705877	159707669	1	1793	2303.7952	5672	0
1_MACS_peak_21173_lociStitched	chr3	48513337	48515077	1	1741	2585.118	5673	0
1_MACS_peak_3609_lociStitched	chr10	31672558	31674388	1	1831	2058.018	5674	0
2_MACS_peak_17935_lociStitched	chr2	212794151	212796073	2	1805	2225.2916	5675	0
1_MACS_peak_9094_lociStitched	chr14	92587432	92589159	1	1728	2646.8002	5676	0
3_MACS_peak_15562_lociStitched	chr19	55448623	55451038	3	1816	2152.248	5677	0
2_MACS_peak_12290_lociStitched	chr17	27070416	27072222	2	1755	2506.728	5678	0
1_MACS_peak_14137_lociStitched	chr18	54718197	54720058	1	1862	1828.9908	5679	0
1_MACS_peak_31272_lociStitched	chr9	71510219	71512037	1	1819	2131.0596	5680	0
2_MACS_peak_120_lociStitched	chr1	6981730	6983717	2	1873	1740.0159	5681	0
2_MACS_peak_31214_lociStitched	chr9	68301148	68303290	2	1875	1720.6686	5682	0
3_MACS_peak_30046_lociStitched	chr8	49861517	49863796	3	1833	2033.7796	5683	0
2_MACS_peak_22460_lociStitched	chr3	183253280	183255109	2	1796	2269.789	5684	0
1_MACS_peak_23617_lociStitched	chr4	111117205	111118858	1	1654	2974.7388	5685	0
3_MACS_peak_463_lociStitched	chr1	25756346	25758308	3	1753	2506.8474	5686	0
2_MACS_peak_25345_lociStitched	chr5	141243385	141245287	2	1732	2615.25	5687	0
3_MACS_peak_115_lociStitched	chr1	6960781	6963348	3	1820	2112.1276	5688	0
2_MACS_peak_24789_lociStitched	chr5	79550982	79552561	2	1564	3322.0581	5689	0
1_MACS_peak_5460_lociStitched	chr11	65624449	65625804	1	1356	3955.1095	5690	0
1_MACS_peak_24625_lociStitched	chr5	64919571	64921408	1	1838	1988.7362	5691	0
2_MACS_peak_12762_lociStitched	chr17	42884318	42886208	2	1806	2198.826	5692	0
2_MACS_peak_2443_lociStitched	chr1	184653628	184655470	2	1809	2179.2702	5693	0
1_MACS_peak_2764_lociStitched	chr1	207223484	207225035	1	1552	3361.4823	5694	0
2_MACS_peak_17372_lociStitched	chr2	153031444	153033043	2	1583	3249.3279	5695	0
1_MACS_peak_5740_lociStitched	chr11	77167385	77169142	1	1758	2473.6803	5696	0
1_MACS_peak_23287_lociStitched	chr4	76438879	76440619	1	1741	2562.15	5697	0
1_MACS_peak_13015_lociStitched	chr17	56064651	56066239	1	1589	3225.7044	5698	0
1_MACS_peak_8708_lociStitched	chr14	50100176	50101886	1	1711	2710.521	5699	0
2_MACS_peak_15631_lociStitched	chr19	57793577	57795457	2	1805	2199.036	5700	0
2_MACS_peak_14208_lociStitched	chr18	61089157	61090784	2	1623	3091.1373	5701	0
1_MACS_peak_29025_lociStitched	chr7	112031187	112032602	1	1416	3783.8515	5702	0
2_MACS_peak_27410_lociStitched	chr6	130834246	130836222	2	1785	2312.908	5703	0
2_MACS_peak_984_lociStitched	chr1	47798688	47800538	2	1786	2306.95	5704	0
1_MACS_peak_22066_lociStitched	chr3	143550077	143551941	1	1865	1768.004	5705	0
2_MACS_peak_5640_lociStitched	chr11	71397760	71399798	2	1769	2400.5602	5706	0
3_MACS_peak_916_lociStitched	chr1	45195663	45197645	3	1753	2488.0046	5707	0
2_MACS_peak_20596_lociStitched	chr22	50623698	50625823	2	1777	2354.075	5708	0
