REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper.1
4_MACS_peak_13865_lociStitched	chr18	20819399	20823837	4	4128	7111.0074	1031	1	CABLES1		CABLES1	1031	1
2_MACS_peak_28291_lociStitched	chr7	44835252	44837673	2	2225	7098.6141	1032	1	PPIA	ZMIZ2	PPIA	1032	1
2_MACS_peak_12813_lociStitched	chr17	44269489	44272550	2	3005	7095.398	1033	1	LOC644246,KIAA1267		LOC644246	1033	1
2_MACS_peak_21065_lociStitched	chr3	45592995	45597250	2	4032	7095.2125	1034	1		LIMD1	LIMD1	1034	1
2_MACS_peak_29371_lociStitched	chr7	142188551	142192862	2	4299	7094.1816	1035	1			MTRNR2L6	1035	1
3_MACS_peak_4421_lociStitched	chr10	112152330	112157667	3	4800	7087.536	1036	1			SMNDC1	1036	1
1_MACS_peak_4694_lociStitched	chr11	694415	697195	1	2781	7085.386	1037	1	TMEM80,DEAF1	EPS8L2	DEAF1	1037	1
4_MACS_peak_24734_lociStitched	chr5	76031686	76038110	4	5520	7085.0296	1038	1		NCRUPAR,F2R	F2R	1038	1
1_MACS_peak_5072_lociStitched	chr11	34072611	34075193	1	2583	7078.2948	1039	1	CAPRIN1		CAPRIN1	1039	1
3_MACS_peak_2061_lociStitched	chr1	157104808	157108959	3	3625	7077.0399	1040	1	ETV3	CYCSP52,ETV3L	ETV3	1040	1
1_MACS_peak_13025_lociStitched	chr17	56407712	56411058	1	3347	7073.7786	1041	1	MIR142	MPO,BZRAP1,SUPT4H1	MIR142	1041	1
5_MACS_peak_19000_lociStitched	chr20	43594567	43601086	5	5726	7073.7669	1042	1	STK4	TOMM34	STK4	1042	1
2_MACS_peak_7646_lociStitched	chr12	109083166	109086949	2	3768	7072.3185	1043	1	CORO1C		CORO1C	1043	1
1_MACS_peak_24969_lociStitched	chr5	107716390	107718976	1	2587	7065.2106	1044	1	FBXL17		FBXL17	1044	1
1_MACS_peak_27039_lociStitched	chr6	91181887	91186412	1	4526	7062.1675	1045	1			MAP3K7	1045	1
1_MACS_peak_8968_lociStitched	chr14	77492670	77496402	1	3733	7051.9872	1046	1	C14orf4		C14orf4	1046	1
2_MACS_peak_4205_lociStitched	chr10	94831401	94835478	2	4074	7051.5792	1047	1	CYP26A1	CYP26C1	CYP26A1	1047	1
2_MACS_peak_13146_lociStitched	chr17	62197130	62200806	2	3549	7047.9948	1048	1	ERN1	SNORD104,SNORA76	ERN1	1048	1
1_MACS_peak_14526_lociStitched	chr19	5622006	5624276	1	2271	7042.902	1049	1	SAFB,SAFB2		SAFB	1049	1
2_MACS_peak_19502_lociStitched	chr21	33103073	33105330	2	2245	7042.5171	1050	1	SFRS15		SFRS15	1050	1
2_MACS_peak_29000_lociStitched	chr7	108209167	108211417	2	2203	7039.575	1051	1	DNAJB9,THAP5	PNPLA8	DNAJB9	1051	1
1_MACS_peak_20523_lociStitched	chr22	46448171	46451003	1	2833	7038.0864	1052	1	LOC150381,C22orf26	LOC730668,LOC400931,MIR3619,LOC100271722	LOC150381	1052	1
1_MACS_peak_20393_lociStitched	chr22	39915054	39917376	1	2323	7037.2854	1053	1	ATF4	MGAT3,SMCR7L,CACNA1I,RPS19BP1	ATF4	1053	1
1_MACS_peak_24567_lociStitched	chr5	56468589	56471263	1	2675	7035.5614	1054	1	GPBP1	GPBP1	GPBP1	1054	1
2_MACS_peak_16868_lociStitched	chr2	101922575	101925786	2	3144	7033.6955	1055	1	RNF149	SNORD89	RNF149	1055	1
1_MACS_peak_10464_lociStitched	chr15	99393599	99396948	1	3350	7032.5651	1056	1	IGF1R		PGPEP1L	1056	1
4_MACS_peak_31999_lociStitched	chr9	132031056	132035068	4	3837	7028.6228	1057	1		C9orf106	C9orf106	1057	1
1_MACS_peak_4731_lociStitched	chr11	2480064	2482675	1	2612	7017.8458	1058	1	KCNQ1	KCNQ1,TRPM5	KCNQ1	1058	1
1_MACS_peak_25295_lociStitched	chr5	138940112	138942296	1	2185	7015.6632	1059	1	UBE2D2		UBE2D2	1059	1
2_MACS_peak_14421_lociStitched	chr19	2163144	2165985	2	2767	7011.3039	1060	1	DOT1L	AP3D1	DOT1L	1060	1
1_MACS_peak_1757_lociStitched	chr1	147929534	147933115	1	3582	6996.1997	1061	1	FLJ39739		NBPF14	1061	1
3_MACS_peak_32928_lociStitched	chrX	119435226	119440749	3	4659	6995.9841	1062	1	FAM70A		FAM70A	1062	1
1_MACS_peak_3577_lociStitched	chr10	28820849	28823182	1	2334	6995.7338	1063	1	WAC,LOC220906		WAC	1063	1
1_MACS_peak_15041_lociStitched	chr19	29122257	29125921	1	3665	6995.3088	1064	1			LOC148145	1064	1
1_MACS_peak_20129_lociStitched	chr22	31685521	31688542	1	3022	6993.9171	1065	1	PIK3IP1	LIMK2	PIK3IP1	1065	1
2_MACS_peak_29885_lociStitched	chr8	29410676	29415372	2	4606	6991.8744	1066	1			C8orf75	1066	1
1_MACS_peak_21750_lociStitched	chr3	120067187	120069488	1	2302	6987.9069	1067	1	LRRC58	MIR198	LRRC58	1067	1
2_MACS_peak_11470_lociStitched	chr16	67580512	67583720	2	3201	6987.6656	1068	1	FAM65A	CTCF	FAM65A	1068	1
2_MACS_peak_1674_lociStitched	chr1	143948518	143954459	2	5784	6981.2691	1069	1	SRGAP2P2	FAM72D	SRGAP2P2	1069	1
1_MACS_peak_1627_lociStitched	chr1	120610843	120613007	1	2165	6979.982	1070	1	NOTCH2		NOTCH2	1070	1
2_MACS_peak_30686_lociStitched	chr8	134245120	134248945	2	3789	6965.325	1071	1		WISP1	WISP1	1071	1
2_MACS_peak_14383_lociStitched	chr19	1590843	1593562	2	2634	6964.7185	1072	1	MBD3	MEX3D,UQCR11	MBD3	1072	1
2_MACS_peak_19497_lociStitched	chr21	32929714	32932647	2	2934	6963.5286	1073	1	TIAM1		TIAM1	1073	1
1_MACS_peak_1922_lociStitched	chr1	154579734	154582736	1	3003	6961.9382	1074	1	ADAR	CHRNB2,UBE2Q1,ADAR	ADAR	1074	1
1_MACS_peak_18374_lociStitched	chr2	242800527	242803207	1	2681	6960.764	1075	1	PDCD1	NEU4,C2orf85	PDCD1	1075	1
3_MACS_peak_18804_lociStitched	chr20	33001392	33005585	3	4068	6954.5098	1076	1	ITCH	MIR644	MIR644	1076	1
1_MACS_peak_1814_lociStitched	chr1	150335978	150338442	1	2465	6953.1616	1077	1	RPRD2	PRPF3	RPRD2	1077	1
1_MACS_peak_31362_lociStitched	chr9	86594138	86596523	1	2386	6940.1115	1078	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	1078	1
2_MACS_peak_1926_lociStitched	chr1	154762742	154765987	2	3151	6939.757	1079	1	KCNN3		KCNN3	1079	1
2_MACS_peak_2569_lociStitched	chr1	200834069	200837346	2	3256	6939.0475	1080	1		GPR25,C1orf106	GPR25	1080	1
3_MACS_peak_22860_lociStitched	chr4	9602988	9607772	3	4240	6938.7136	1081	1		MIR548I2	MIR548I2	1081	1
1_MACS_peak_22358_lociStitched	chr3	176776735	176780437	1	3703	6935.697	1082	1	TBL1XR1		TBL1XR1	1082	1
3_MACS_peak_4376_lociStitched	chr10	105257283	105261377	3	3896	6934.8266	1083	1	NEURL	CALHM2,CALHM1,CALHM3	NEURL	1083	1
2_MACS_peak_14352_lociStitched	chr19	1037290	1041074	2	3719	6925.0984	1084	1	CNN2,ABCA7	GRIN3B,HMHA1,C19orf6	ABCA7	1084	1
2_MACS_peak_28334_lociStitched	chr7	47533447	47538161	2	4615	6918.2664	1085	1	TNS3		TNS3	1085	1
3_MACS_peak_18007_lociStitched	chr2	219742117	219746131	3	3668	6917.7276	1086	1	WNT10A	WNT6,PRKAG3	WNT10A	1086	1
2_MACS_peak_20447_lociStitched	chr22	42146810	42150430	2	3540	6917.096	1087	1	MEI1	CCDC134	CCDC134	1087	1
3_MACS_peak_6056_lociStitched	chr11	115372901	115376371	3	3313	6916.404	1088	1	CADM1		CADM1	1088	1
4_MACS_peak_10722_lociStitched	chr16	5144060	5148911	4	4656	6914.1303	1089	1	FAM86A	ALG1,C16orf89	FAM86A	1089	1
3_MACS_peak_5400_lociStitched	chr11	64899441	64903246	3	3591	6914.0655	1090	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	1090	1
3_MACS_peak_14204_lociStitched	chr18	60984523	60988529	3	3822	6912.7536	1091	1	BCL2	KDSR	BCL2	1091	1
3_MACS_peak_7258_lociStitched	chr12	68874188	68878216	3	3867	6903.1864	1092	1			RAP1B	1092	1
2_MACS_peak_368_lociStitched	chr1	21618704	21621934	2	3145	6903.156	1093	1	ECE1	ECE1	ECE1	1093	1
3_MACS_peak_29006_lociStitched	chr7	110719856	110725303	3	5365	6902.9831	1094	1	IMMP2L	LRRN3	LRRN3	1094	1
3_MACS_peak_18836_lociStitched	chr20	34328967	34332756	3	3585	6895.2222	1095	1	RBM39	ROMO1,PHF20,NFS1	RBM39	1095	1
1_MACS_peak_19066_lociStitched	chr20	46043004	46046897	1	3894	6894.8923	1096	1			ZMYND8	1096	1
1_MACS_peak_3326_lociStitched	chr10	5945004	5948999	1	3996	6884.5835	1097	1	FBXO18	ANKRD16	FBXO18	1097	1
1_MACS_peak_2449_lociStitched	chr1	184722490	184725147	1	2658	6884.0213	1098	1	EDEM3		EDEM3	1098	1
4_MACS_peak_16102_lociStitched	chr2	38890252	38895537	4	5021	6871.557	1099	1	GALM		GALM	1099	1
2_MACS_peak_23971_lociStitched	chr4	174254381	174256798	2	2157	6870.0808	1100	1	HMGB2	SAP30	HMGB2	1100	1
3_MACS_peak_14945_lociStitched	chr19	18390555	18393517	3	2494	6864.435	1101	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	1101	1
1_MACS_peak_2134_lociStitched	chr1	161013988	161017479	1	3492	6860.8623	1102	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	1102	1
3_MACS_peak_28193_lociStitched	chr7	37380436	37385440	3	4559	6854.9796	1103	1	ELMO1		ELMO1	1103	1
2_MACS_peak_3021_lociStitched	chr1	226898217	226901399	2	2907	6854.028	1104	1	ITPKB		ITPKB	1104	1
2_MACS_peak_24981_lociStitched	chr5	109024444	109027281	2	2835	6849.0854	1105	1	MAN2A1		MAN2A1	1105	1
2_MACS_peak_20980_lociStitched	chr3	39256713	39259763	2	3008	6846.335	1106	1		XIRP1	XIRP1	1106	1
2_MACS_peak_32288_lociStitched	chrX	10077816	10081726	2	3879	6845.628	1107	1	WWC3	CLCN4	CLCN4	1107	1
2_MACS_peak_29926_lociStitched	chr8	33421189	33424702	2	3490	6841.2162	1108	1	RNF122	DUSP26	RNF122	1108	1
2_MACS_peak_10791_lociStitched	chr16	11057498	11061231	2	3715	6837.7361	1109	1	CLEC16A	DEXI	CLEC16A	1109	1
1_MACS_peak_7086_lociStitched	chr12	56320170	56324508	1	4339	6828.8796	1110	1	WIBG	DGKA,CDK2,RAB5B,SILV	WIBG	1110	1
2_MACS_peak_31529_lociStitched	chr9	96030002	96034041	2	3973	6824.6983	1111	1	WNK2		C9orf129	1111	1
2_MACS_peak_3319_lociStitched	chr10	5854439	5856455	2	1982	6822.3456	1112	1	GDI2		GDI2	1112	1
5_MACS_peak_24986_lociStitched	chr5	109074437	109080154	5	5116	6822.0961	1113	1	MAN2A1		MAN2A1	1113	1
1_MACS_peak_14531_lociStitched	chr19	5718930	5721087	1	2158	6820.6497	1114	1	TMEM146,LONP1	HSD11B1L,RPL36,C19orf70	LONP1	1114	1
3_MACS_peak_3606_lociStitched	chr10	31607072	31611183	3	3878	6820.149	1115	1	ZEB1,LOC220930		ZEB1	1115	1
1_MACS_peak_24995_lociStitched	chr5	109256137	109259336	1	3200	6819.3083	1116	1		LOC100289673	LOC100289673	1116	1
1_MACS_peak_22655_lociStitched	chr3	196365783	196368066	1	2284	6816.3531	1117	1	LRRC33		LRRC33	1117	1
2_MACS_peak_3372_lociStitched	chr10	11285778	11290461	2	4214	6809.082	1118	1	CELF2		CELF2	1118	1
3_MACS_peak_16659_lociStitched	chr2	86084593	86089992	3	5204	6807.5991	1119	1	ST3GAL5		ST3GAL5	1119	1
2_MACS_peak_5529_lociStitched	chr11	67034021	67037294	2	3191	6806.5308	1120	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	1120	1
1_MACS_peak_19666_lociStitched	chr21	43297968	43300270	1	2303	6804.0214	1121	1	PRDM15	C2CD2	PRDM15	1121	1
1_MACS_peak_10498_lociStitched	chr15	101666101	101669375	1	3275	6795.187	1122	1			CHSY1	1122	1
1_MACS_peak_31920_lociStitched	chr9	130538431	130542356	1	3926	6791.4275	1123	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	1123	1
2_MACS_peak_25661_lociStitched	chr5	171611225	171615776	2	4473	6787.8165	1124	1	STK10	EFCAB9	STK10	1124	1
3_MACS_peak_24192_lociStitched	chr5	1341356	1345723	3	4145	6784.1345	1125	1	CLPTM1L	TERT	CLPTM1L	1125	1
1_MACS_peak_31055_lociStitched	chr9	33288810	33291418	1	2609	6781.8432	1126	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	1126	1
3_MACS_peak_8348_lociStitched	chr13	96108029	96111295	3	3106	6780.8692	1127	1	CLDN10		CLDN10	1127	1
2_MACS_peak_18297_lociStitched	chr2	238608196	238613288	2	5031	6775.9244	1128	1	LRRFIP1		LRRFIP1	1128	1
1_MACS_peak_2508_lociStitched	chr1	193027496	193029601	1	2106	6775.153	1129	1	TROVE2,UCHL5	GLRX2	TROVE2	1129	1
3_MACS_peak_32070_lociStitched	chr9	134602517	134607821	3	5101	6774.7992	1130	1	RAPGEF1	RAPGEF1	RAPGEF1	1130	1
1_MACS_peak_17200_lociStitched	chr2	128457727	128460136	1	2410	6772.1808	1131	1	SFT2D3	LIMS2	SFT2D3	1131	1
1_MACS_peak_14525_lociStitched	chr19	4908984	4911253	1	2270	6766.158	1132	1	UHRF1	PLIN3,ARRDC5	UHRF1	1132	1
1_MACS_peak_29119_lociStitched	chr7	123387645	123390135	1	2491	6761.595	1133	1	WASL		WASL	1133	1
1_MACS_peak_2329_lociStitched	chr1	173989724	173992207	1	2484	6756.9879	1134	1		RC3H1	RC3H1	1134	1
4_MACS_peak_6267_lociStitched	chr11	128337524	128342719	4	4374	6752.461	1135	1	ETS1		ETS1	1135	1
1_MACS_peak_21194_lociStitched	chr3	49057724	49060097	1	2374	6750.7104	1136	1	NDUFAF3,DALRD3,MIR191	P4HTM,WDR6,DALRD3,MIR425,IMPDH2	NDUFAF3	1136	1
3_MACS_peak_16729_lociStitched	chr2	88923638	88928043	3	4054	6748.9005	1137	1	EIF2AK3		EIF2AK3	1137	1
1_MACS_peak_31866_lociStitched	chr9	127630525	127633318	1	2794	6747.6087	1138	1	ARPC5L	WDR38,RPL35	ARPC5L	1138	1
2_MACS_peak_21916_lociStitched	chr3	129294004	129297054	2	2921	6747.21	1139	1	PLXND1	RHO,H1FOO	PLXND1	1139	1
1_MACS_peak_13104_lociStitched	chr17	60555183	60557672	1	2490	6743.6966	1140	1	TLK2		TLK2	1140	1
2_MACS_peak_31060_lociStitched	chr9	33452864	33457426	2	4541	6741.2674	1141	1		AQP3,NOL6	AQP3	1141	1
3_MACS_peak_16722_lociStitched	chr2	88903180	88908525	3	4802	6733.0965	1142	1	EIF2AK3		EIF2AK3	1142	1
3_MACS_peak_30674_lociStitched	chr8	133962012	133967732	3	5282	6725.576	1143	1	TG		TG	1143	1
3_MACS_peak_27848_lociStitched	chr7	5461408	5466578	3	4829	6724.619	1144	1	TNRC18		TNRC18	1144	1
1_MACS_peak_29288_lociStitched	chr7	137707868	137711823	1	3956	6719.545	1145	1		AKR1D1,CREB3L2	CREB3L2	1145	1
1_MACS_peak_17242_lociStitched	chr2	132248927	132251601	1	2675	6717.088	1146	1	LOC150776,MZT2A	TUBA3D,CCDC74A,LOC401010	LOC150776	1146	1
2_MACS_peak_15100_lociStitched	chr19	35695572	35699378	2	3726	6711.881	1147	1		FXYD5,LSR,FAM187B	FAM187B	1147	1
1_MACS_peak_31776_lociStitched	chr9	117372963	117376088	1	3126	6707.1875	1148	1	C9orf91	ATP6V1G1	C9orf91	1148	1
3_MACS_peak_22936_lociStitched	chr4	17577345	17581208	3	3634	6706.5543	1149	1	LAP3	MED28	LAP3	1149	1
2_MACS_peak_1663_lociStitched	chr1	143462473	143465700	2	3195	6704.7379	1150	1			LOC100130000	1150	1
3_MACS_peak_864_lociStitched	chr1	42265690	42270414	3	4409	6704.3008	1151	1	HIVEP3		HIVEP3	1151	1
1_MACS_peak_29555_lociStitched	chr8	1991424	1994902	1	3479	6699.6714	1152	1	MYOM2		MYOM2	1152	1
3_MACS_peak_26234_lociStitched	chr6	26249275	26252698	3	3191	6699.4956	1153	1	HIST1H2BH,HIST1H3F	HIST1H2BF,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BI,HIST1H2AD,HIST1H3D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3G,HIST1H4H	HIST1H3F	1153	1
2_MACS_peak_15347_lociStitched	chr19	45639387	45642037	2	2645	6692.31	1154	1		BLOC1S3,NKPD1,TRAPPC6A	NKPD1	1154	1
1_MACS_peak_22665_lociStitched	chr3	196729039	196731530	1	2492	6690.3278	1155	1	MFI2	PIGZ,MFI2	MFI2	1155	1
1_MACS_peak_322_lociStitched	chr1	16970082	16972109	1	2028	6686.4649	1156	1	MST1P2	NBPF1,CROCCP2	MST1P2	1156	1
2_MACS_peak_20329_lociStitched	chr22	39266992	39270626	2	3542	6675.2946	1157	1	CBX6	NPTXR	CBX6	1157	1
2_MACS_peak_13954_lociStitched	chr18	35011832	35016682	2	4836	6674.57	1158	1	CELF4		CELF4	1158	1
4_MACS_peak_27683_lociStitched	chr6	157981261	157985592	4	4141	6673.2048	1159	1	ZDHHC14	MIR3692	MIR3692	1159	1
1_MACS_peak_25265_lociStitched	chr5	137088942	137091156	1	2215	6672.7746	1160	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	1160	1
2_MACS_peak_17663_lociStitched	chr2	188731911	188734898	2	2855	6669.6723	1161	1			TFPI	1161	1
3_MACS_peak_32444_lociStitched	chrX	39712939	39716492	3	3447	6665.0727	1162	1			BCOR	1162	1
1_MACS_peak_10368_lociStitched	chr15	90588591	90591864	1	3274	6662.8461	1163	1	ZNF710		ZNF710	1163	1
1_MACS_peak_2376_lociStitched	chr1	179850633	179853107	1	2475	6659.5132	1164	1	TOR1AIP1	TOR1AIP2	TOR1AIP1	1164	1
4_MACS_peak_26599_lociStitched	chr6	41222246	41226681	4	4058	6658.2655	1165	1		TREML4,TREML2P1,TREML3,TREM1	TREML2P1	1165	1
1_MACS_peak_18713_lociStitched	chr20	30285861	30289270	1	3410	6657.0952	1166	1	BCL2L1	TPX2	BCL2L1	1166	1
3_MACS_peak_13423_lociStitched	chr17	75088388	75092722	3	3539	6655.2904	1167	1	C17orf86	SCARNA16,SEC14L1	SCARNA16	1167	1
1_MACS_peak_14582_lociStitched	chr19	7293225	7295333	1	2109	6654.3236	1168	1	INSR		INSR	1168	1
6_MACS_peak_19964_lociStitched	chr22	23521133	23526186	6	4641	6654.2957	1169	1	BCR	RAB36,RTDR1	BCR	1169	1
1_MACS_peak_29148_lociStitched	chr7	127031415	127033431	1	2017	6653.2032	1170	1	ZNF800		ZNF800	1170	1
1_MACS_peak_14017_lociStitched	chr18	45456243	45458517	1	2275	6650.7678	1171	1	SMAD2		SMAD2	1171	1
3_MACS_peak_12287_lociStitched	chr17	27052497	27056173	3	3174	6649.1488	1172	1	NEK8,TLCD1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,TRAF4,PROCA1,RAB34	TLCD1	1172	1
4_MACS_peak_560_lociStitched	chr1	28570656	28575798	4	4589	6643.9782	1173	1		ATPIF1,SESN2,DNAJC8	ATPIF1	1173	1
2_MACS_peak_25804_lociStitched	chr5	179124775	179126933	2	2152	6643.8346	1174	1	CANX	MAML1,CBY3	CANX	1174	1
3_MACS_peak_659_lociStitched	chr1	33091757	33095729	3	3878	6639.9924	1175	1	ZBTB8OS	RBBP4	ZBTB8OS	1175	1
2_MACS_peak_25816_lociStitched	chr5	180229247	180232406	2	3113	6639.9021	1176	1	MGAT1	LOC729678	MGAT1	1176	1
1_MACS_peak_31239_lociStitched	chr9	69785085	69787673	1	2589	6637.4436	1177	1			FOXD4L5	1177	1
1_MACS_peak_20212_lociStitched	chr22	36555507	36559939	1	4433	6637.3632	1178	1	APOL3	APOL4	APOL3	1178	1
1_MACS_peak_29198_lociStitched	chr7	129250634	129252970	1	2337	6634.7072	1179	1	NRF1	NRF1	NRF1	1179	1
2_MACS_peak_29339_lociStitched	chr7	140771142	140774864	2	3606	6627.021	1180	1	LOC100131199		LOC100131199	1180	1
2_MACS_peak_26750_lociStitched	chr6	52392665	52397141	2	4475	6624.0324	1181	1	TRAM2		TRAM2	1181	1
2_MACS_peak_16634_lociStitched	chr2	85196768	85199618	2	2778	6618.27	1182	1	KCMF1		KCMF1	1182	1
2_MACS_peak_4135_lociStitched	chr10	90144375	90148450	2	3994	6612.5025	1183	1	RNLS		RNLS	1183	1
1_MACS_peak_662_lociStitched	chr1	33115224	33117791	1	2568	6611.5652	1184	1	RBBP4,ZBTB8OS		RBBP4	1184	1
1_MACS_peak_8511_lociStitched	chr13	114912000	114915969	1	3970	6609.1788	1185	1		RASA3	RASA3	1185	1
1_MACS_peak_1688_lociStitched	chr1	144689515	144693010	1	3496	6607.9965	1186	1	NBPF9	LOC653513	LOC653513	1186	1
2_MACS_peak_29419_lociStitched	chr7	148980340	148982859	2	2491	6607.337	1187	1	ZNF783,LOC155060	ZNF212	LOC155060	1187	1
2_MACS_peak_25456_lociStitched	chr5	149717785	149722289	2	4391	6603.7648	1188	1		TCOF1,CAMK2A,ARSI	TCOF1	1188	1
1_MACS_peak_14841_lociStitched	chr19	16228211	16231275	1	3065	6600.7752	1189	1	RAB8A	TPM4,HSH2D	RAB8A	1189	1
2_MACS_peak_17384_lociStitched	chr2	153573278	153575763	2	2440	6600.657	1190	1	ARL6IP6,PRPF40A		ARL6IP6	1190	1
1_MACS_peak_25228_lociStitched	chr5	133560821	133562978	1	2158	6595.0275	1191	1	MIR3661,PPP2CA	SKP1	PPP2CA	1191	1
2_MACS_peak_7566_lociStitched	chr12	104850716	104854306	2	3561	6588.368	1192	1	CHST11		CHST11	1192	1
1_MACS_peak_19901_lociStitched	chr22	22520183	22523591	1	3409	6586.9824	1193	1			VPREB1	1193	1
1_MACS_peak_6927_lociStitched	chr12	48284245	48288862	1	4618	6584.3037	1194	1	VDR		VDR	1194	1
2_MACS_peak_2695_lociStitched	chr1	205408302	205411760	2	3346	6574.3496	1195	1		LEMD1,MIR135B	MIR135B	1195	1
1_MACS_peak_13580_lociStitched	chr17	79827975	79830294	1	2320	6570.8865	1196	1	ARHGDIA	ANAPC11,NPB,FAM195B,DYSFIP1,P4HB,THOC4,PCYT2,SIRT7	ARHGDIA	1196	1
2_MACS_peak_13829_lociStitched	chr18	13610459	13614431	2	3893	6570.8796	1197	1	C18orf1	C18orf1	C18orf1	1197	1
3_MACS_peak_6322_lociStitched	chr11	130700506	130705425	3	4572	6568.8326	1198	1			SNX19	1198	1
2_MACS_peak_30164_lociStitched	chr8	66862517	66865833	2	3317	6565.68	1199	1			DNAJC5B	1199	1
2_MACS_peak_21838_lociStitched	chr3	125552517	125556912	2	3965	6559.5375	1200	1		MIR548I1	MIR548I1	1200	1
1_MACS_peak_24728_lociStitched	chr5	75841736	75845382	1	3647	6557.6956	1201	1	IQGAP2		F2RL2	1201	1
2_MACS_peak_19694_lociStitched	chr21	44393605	44396047	2	2238	6554.0838	1202	1	PKNOX1		PKNOX1	1202	1
1_MACS_peak_30685_lociStitched	chr8	134228168	134231728	1	3561	6553.248	1203	1	WISP1		WISP1	1203	1
3_MACS_peak_26212_lociStitched	chr6	26122537	26126628	3	3615	6551.7365	1204	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	1204	1
3_MACS_peak_3244_lociStitched	chr1	247373397	247377369	3	3546	6549.0336	1205	1		VN1R5,ZNF124,MIR3916	MIR3916	1205	1
2_MACS_peak_17526_lociStitched	chr2	173420022	173423604	2	3453	6532.8516	1206	1	PDK1		PDK1	1206	1
3_MACS_peak_27324_lociStitched	chr6	119761844	119766117	3	4204	6530.4259	1207	1			MAN1A1	1207	1
2_MACS_peak_23824_lociStitched	chr4	146693659	146696504	2	2834	6523.016	1208	1	ZNF827		C4orf51	1208	1
1_MACS_peak_27997_lociStitched	chr7	21983847	21986354	1	2508	6517.6986	1209	1	CDCA7L		CDCA7L	1209	1
1_MACS_peak_13063_lociStitched	chr17	57695641	57698014	1	2374	6511.0374	1210	1	CLTC		CLTC	1210	1
1_MACS_peak_19689_lociStitched	chr21	44298516	44300426	1	1911	6506.988	1211	1	WDR4	NDUFV3	WDR4	1211	1
1_MACS_peak_9495_lociStitched	chr15	38376589	38379866	1	3278	6504.5173	1212	1			TMCO5A	1212	1
4_MACS_peak_30344_lociStitched	chr8	95971153	95976257	4	4961	6502.496	1213	1		TP53INP1	TP53INP1	1213	1
2_MACS_peak_11156_lociStitched	chr16	30074904	30078096	2	3171	6495.4008	1214	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	1214	1
1_MACS_peak_32478_lociStitched	chrX	41191912	41194352	1	2441	6491.864	1215	1	DDX3X		DDX3X	1215	1
2_MACS_peak_18091_lociStitched	chr2	228274757	228278236	2	3475	6489.7266	1216	1		TM4SF20	TM4SF20	1216	1
1_MACS_peak_1681_lociStitched	chr1	144518793	144522451	1	3659	6485.2682	1217	1	LOC728875		C1orf152	1217	1
1_MACS_peak_9297_lociStitched	chr15	21925026	21928463	1	3438	6483.9005	1218	1		LOC646214	LOC646214	1218	1
1_MACS_peak_21104_lociStitched	chr3	46334180	46337052	1	2873	6480.9552	1219	1			CCR3	1219	1
1_MACS_peak_22219_lociStitched	chr3	159727115	159731062	1	3948	6472.2906	1220	1		IL12A	IL12A	1220	1
2_MACS_peak_9267_lociStitched	chr14	106157435	106168957	2	11140	28127.5064	28	1		MYC	MYC	28	1
6_MACS_peak_9261_lociStitched	chr14	106145425	106155331	6	9283	18831.306	86	1		MYC	MYC	86	1
3_MACS_peak_9271_lociStitched	chr14	106323746	106329491	3	5584	12292.002	282	1		MYC	MYC	282	1
