REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM.1S.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_27556_lociStitched	chr6	139694013	139697411	1	3399	7829.6716	1057	1	CITED2		CITED2	CITED2	0.9102	1057	1
1_MACS_peak_16239_lociStitched	chr2	47526516	47530089	1	3574	7115.2722	1065	1			EPCAM	EPCAM	0.0761	1065	1
3_MACS_peak_17216_lociStitched	chr2	129127852	129131838	3	3548	7126.5694	1071	1			HS6ST1	HS6ST1	NONE	1071	1
1_MACS_peak_1757_lociStitched	chr1	147929534	147933115	1	3582	6996.1997	1072	1	FLJ39739		NBPF14	NBPF14	NONE	1072	1
3_MACS_peak_19526_lociStitched	chr21	34601244	34604913	3	3515	7233.8004	1076	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.586	1076	1
3_MACS_peak_5400_lociStitched	chr11	64899441	64903246	3	3591	6914.0655	1078	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	ZFPL1	0.6653	1078	1
1_MACS_peak_2776_lociStitched	chr1	207978060	207981522	1	3463	7367.136	1080	1		LOC148696,MIR29C,MIR29B2	MIR29B2	MIR29B2	0.8625	1080	1
2_MACS_peak_13146_lociStitched	chr17	62197130	62200806	2	3549	7047.9948	1081	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.7322	1081	1
3_MACS_peak_22936_lociStitched	chr4	17577345	17581208	3	3634	6706.5543	1083	1	LAP3	MED28	LAP3	LAP3	0.2552	1083	1
3_MACS_peak_18836_lociStitched	chr20	34328967	34332756	3	3585	6895.2222	1085	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.2676	1085	1
2_MACS_peak_20066_lociStitched	chr22	29186270	29189848	2	3452	7358.5148	1087	1		HSCB,CCDC117,CHEK2,XBP1	XBP1	XBP1	1.7647	1087	1
4_MACS_peak_25474_lociStitched	chr5	150459899	150463917	4	3454	7344.1004	1089	1	TNIP1		TNIP1	TNIP1	0.2418	1089	1
1_MACS_peak_24728_lociStitched	chr5	75841736	75845382	1	3647	6557.6956	1092	1	IQGAP2		F2RL2	F2RL2	NONE	1092	1
1_MACS_peak_1681_lociStitched	chr1	144518793	144522451	1	3659	6485.2682	1096	1	LOC728875		C1orf152	C1orf152	NONE	1096	1
2_MACS_peak_24129_lociStitched	chr4	187749450	187752919	2	3460	7242.9251	1101	1			FAT1	FAT1	NONE	1101	1
2_MACS_peak_20447_lociStitched	chr22	42146810	42150430	2	3540	6917.096	1105	1	MEI1	CCDC134	CCDC134	CCDC134	0.173	1105	1
2_MACS_peak_29339_lociStitched	chr7	140771142	140774864	2	3606	6627.021	1107	1	LOC100131199		LOC100131199	LOC100131199	0.2151	1107	1
1_MACS_peak_13443_lociStitched	chr17	75229504	75232905	1	3402	7400.576	1108	1		SEC14L1,SEPT9	SEPT9	SEC14L1	0.7207	1108	1
3_MACS_peak_26212_lociStitched	chr6	26122537	26126628	3	3615	6551.7365	1114	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	0.7262	1114	1
2_MACS_peak_20329_lociStitched	chr22	39266992	39270626	2	3542	6675.2946	1125	1	CBX6	NPTXR	CBX6	CBX6	0.5247	1125	1
2_MACS_peak_7566_lociStitched	chr12	104850716	104854306	2	3561	6588.368	1129	1	CHST11		CHST11	CHST11	0.141	1129	1
1_MACS_peak_2134_lociStitched	chr1	161013988	161017479	1	3492	6860.8623	1130	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	USF1	0.5788	1130	1
3_MACS_peak_13423_lociStitched	chr17	75088388	75092722	3	3539	6655.2904	1132	1	C17orf86	SCARNA16,SEC14L1	SCARNA16	SCARNA16	1.2139	1132	1
2_MACS_peak_29926_lociStitched	chr8	33421189	33424702	2	3490	6841.2162	1133	1	RNF122	DUSP26	RNF122	RNF122	0.7072	1133	1
1_MACS_peak_30685_lociStitched	chr8	134228168	134231728	1	3561	6553.248	1136	1	WISP1		WISP1	WISP1	0.3378	1136	1
3_MACS_peak_3244_lociStitched	chr1	247373397	247377369	3	3546	6549.0336	1146	1		VN1R5,ZNF124,MIR3916	MIR3916	ZNF124	0.1279	1146	1
1_MACS_peak_29555_lociStitched	chr8	1991424	1994902	1	3479	6699.6714	1153	1	MYOM2		MYOM2	MYOM2	0.4802	1153	1
1_MACS_peak_1688_lociStitched	chr1	144689515	144693010	1	3496	6607.9965	1157	1	NBPF9	LOC653513	LOC653513	LOC653513	0.1623	1157	1
1_MACS_peak_11914_lociStitched	chr17	3459770	3463112	1	3343	7153.8852	1161	1	TRPV3	TRPV1	TRPV3	TRPV3	0.1976	1161	1
1_MACS_peak_13025_lociStitched	chr17	56407712	56411058	1	3347	7073.7786	1174	1	MIR142	MPO,BZRAP1,SUPT4H1	MIR142	MIR142	1.2752	1174	1
1_MACS_peak_10464_lociStitched	chr15	99393599	99396948	1	3350	7032.5651	1181	1	IGF1R		PGPEP1L	PGPEP1L	NONE	1181	1
3_MACS_peak_32444_lociStitched	chrX	39712939	39716492	3	3447	6665.0727	1182	1			BCOR	BCOR	0.2789	1182	1
2_MACS_peak_18091_lociStitched	chr2	228274757	228278236	2	3475	6489.7266	1191	1		TM4SF20	TM4SF20	TM4SF20	0.0698	1191	1
2_MACS_peak_17526_lociStitched	chr2	173420022	173423604	2	3453	6532.8516	1197	1	PDK1		PDK1	PDK1	0.4142	1197	1
1_MACS_peak_18713_lociStitched	chr20	30285861	30289270	1	3410	6657.0952	1202	1	BCL2L1	TPX2	BCL2L1	BCL2L1	0.8685	1202	1
1_MACS_peak_9297_lociStitched	chr15	21925026	21928463	1	3438	6483.9005	1211	1		LOC646214	LOC646214	LOC646214	0.2336	1211	1
1_MACS_peak_19901_lociStitched	chr22	22520183	22523591	1	3409	6586.9824	1214	1			VPREB1	VPREB1	NONE	1214	1
2_MACS_peak_2695_lociStitched	chr1	205408302	205411760	2	3346	6574.3496	1244	1		LEMD1,MIR135B	MIR135B	MIR135B	0.2477	1244	1
