GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_10148_lociStitched	chr16(.):5121045-5122960	0.1988
1_MACS_peak_10149_lociStitched	chr16(.):5143505-5149158	0.1648
1_MACS_peak_10150_lociStitched	chr16(.):5205871-5207764	0.0805
1_MACS_peak_10151_lociStitched	chr16(.):5808213-5810851	0.083
1_MACS_peak_10152_lociStitched	chr16(.):5819888-5820583	0.0626
1_MACS_peak_10153_lociStitched	chr16(.):5899876-5903131	0.1403
1_MACS_peak_10154_lociStitched	chr16(.):5916836-5917865	0.1037
1_MACS_peak_10155_lociStitched	chr16(.):6987101-6989619	0.1037
1_MACS_peak_10156_lociStitched	chr16(.):8452260-8453951	0.1145
1_MACS_peak_10157_lociStitched	chr16(.):8622723-8623721	0.1611
1_MACS_peak_10158_lociStitched	chr16(.):8631429-8633509	0.1939
1_MACS_peak_10159_lociStitched	chr16(.):8714902-8716664	0.1373
1_MACS_peak_10160_lociStitched	chr16(.):8890625-8893184	0.2239
1_MACS_peak_10161_lociStitched	chr16(.):8961049-8963767	0.1659
1_MACS_peak_10162_lociStitched	chr16(.):9037742-9039667	0.1408
2_MACS_peak_10163_lociStitched	chr16(.):9053395-9058777	0.1687
1_MACS_peak_10165_lociStitched	chr16(.):9140634-9142165	0.1323
1_MACS_peak_10166_lociStitched	chr16(.):9154199-9156215	0.1831
2_MACS_peak_10167_lociStitched	chr16(.):9165298-9173888	0.2008
1_MACS_peak_10169_lociStitched	chr16(.):9183801-9187786	0.1842
1_MACS_peak_10170_lociStitched	chr16(.):9226151-9227528	0.1897
1_MACS_peak_10171_lociStitched	chr16(.):10006517-10009953	0.128
1_MACS_peak_10172_lociStitched	chr16(.):10132273-10133892	0.2286
3_MACS_peak_10173_lociStitched	chr16(.):10368892-10379777	0.1439
1_MACS_peak_10176_lociStitched	chr16(.):10390229-10392396	0.2094
1_MACS_peak_10177_lociStitched	chr16(.):10406564-10407802	0.169
1_MACS_peak_10178_lociStitched	chr16(.):10422508-10424532	0.0999
1_MACS_peak_10179_lociStitched	chr16(.):10479261-10480822	0.2022
1_MACS_peak_10180_lociStitched	chr16(.):10646402-10647866	0.2176
1_MACS_peak_10181_lociStitched	chr16(.):10673569-10675126	0.0996
1_MACS_peak_10182_lociStitched	chr16(.):10692950-10695846	0.1711
1_MACS_peak_10183_lociStitched	chr16(.):10741943-10743378	0.2247
1_MACS_peak_10184_lociStitched	chr16(.):10821341-10822980	0.2675
2_MACS_peak_10185_lociStitched	chr16(.):10830735-10838710	0.157
1_MACS_peak_10187_lociStitched	chr16(.):10869561-10871161	0.1587
1_MACS_peak_10188_lociStitched	chr16(.):10905868-10907416	0.2282
1_MACS_peak_10189_lociStitched	chr16(.):10936028-10938293	0.2202
3_MACS_peak_10190_lociStitched	chr16(.):10961908-10976488	0.2003
2_MACS_peak_10193_lociStitched	chr16(.):11034618-11039481	0.2098
1_MACS_peak_10195_lociStitched	chr16(.):11057417-11062760	0.2431
1_MACS_peak_10196_lociStitched	chr16(.):11170538-11173272	0.1907
1_MACS_peak_10197_lociStitched	chr16(.):11186673-11190357	0.1811
1_MACS_peak_10198_lociStitched	chr16(.):11197336-11200280	0.2156
1_MACS_peak_10199_lociStitched	chr16(.):11318820-11319857	0.1656
1_MACS_peak_10200_lociStitched	chr16(.):11326620-11327353	0.1342
2_MACS_peak_10201_lociStitched	chr16(.):11334189-11340691	0.1228
1_MACS_peak_10203_lociStitched	chr16(.):11348896-11353754	0.1619
1_MACS_peak_10204_lociStitched	chr16(.):11390778-11392542	0.2694
1_MACS_peak_10205_lociStitched	chr16(.):11401466-11407686	0.2759
1_MACS_peak_10206_lociStitched	chr16(.):11420502-11423689	0.1888
1_MACS_peak_10207_lociStitched	chr16(.):11438467-11440421	0.1896
2_MACS_peak_10208_lociStitched	chr16(.):11447824-11459285	0.1956
1_MACS_peak_10210_lociStitched	chr16(.):11551532-11552933	0.2136
1_MACS_peak_10211_lociStitched	chr16(.):11588113-11591396	0.2085
2_MACS_peak_10212_lociStitched	chr16(.):11668269-11681917	0.1963
3_MACS_peak_10214_lociStitched	chr16(.):11705770-11724183	0.1466
3_MACS_peak_10217_lociStitched	chr16(.):11762521-11786323	0.2279
1_MACS_peak_10220_lociStitched	chr16(.):11796489-11801346	0.2225
3_MACS_peak_10221_lociStitched	chr16(.):11808328-11837999	0.2142
1_MACS_peak_10224_lociStitched	chr16(.):11875695-11878451	0.2587
1_MACS_peak_10225_lociStitched	chr16(.):11889806-11892774	0.1883
1_MACS_peak_10226_lociStitched	chr16(.):11903177-11904894	0.1597
1_MACS_peak_10227_lociStitched	chr16(.):11944130-11946619	0.2226
1_MACS_peak_10228_lociStitched	chr16(.):12006996-12010686	0.226
2_MACS_peak_10229_lociStitched	chr16(.):12056260-12072086	0.2324
1_MACS_peak_10231_lociStitched	chr16(.):12103684-12105472	0.157
1_MACS_peak_10232_lociStitched	chr16(.):12119591-12122610	0.2729
1_MACS_peak_10233_lociStitched	chr16(.):12348492-12351458	0.1863
1_MACS_peak_10234_lociStitched	chr16(.):12740322-12741139	0.1212
1_MACS_peak_10235_lociStitched	chr16(.):12896843-12898120	0.3201
2_MACS_peak_10236_lociStitched	chr16(.):14007007-14014929	0.1413
1_MACS_peak_10238_lociStitched	chr16(.):14049952-14052114	0.1718
1_MACS_peak_10239_lociStitched	chr16(.):14164183-14166013	0.1209
1_MACS_peak_10240_lociStitched	chr16(.):14286713-14288433	0.129
1_MACS_peak_10241_lociStitched	chr16(.):14378669-14380584	0.243
2_MACS_peak_10242_lociStitched	chr16(.):14394625-14397434	0.1146
1_MACS_peak_10244_lociStitched	chr16(.):14447991-14453539	0.2001
4_MACS_peak_10245_lociStitched	chr16(.):14486387-14503843	0.1757
2_MACS_peak_10249_lociStitched	chr16(.):14591016-14598413	0.1809
1_MACS_peak_10251_lociStitched	chr16(.):14657999-14658951	0.1214
1_MACS_peak_10252_lociStitched	chr16(.):14701067-14702959	0.162
2_MACS_peak_10253_lociStitched	chr16(.):14723024-14728291	0.1898
1_MACS_peak_10255_lociStitched	chr16(.):14765861-14767444	0.1796
1_MACS_peak_10256_lociStitched	chr16(.):14796896-14798030	0.1915
1_MACS_peak_10257_lociStitched	chr16(.):14836058-14837030	0.1099
1_MACS_peak_10258_lociStitched	chr16(.):14927245-14929178	0.1817
1_MACS_peak_10259_lociStitched	chr16(.):14941896-14943742	0.1152
2_MACS_peak_10260_lociStitched	chr16(.):15004301-15006638	0.2313
1_MACS_peak_10262_lociStitched	chr16(.):15067773-15070351	0.3669
1_MACS_peak_10263_lociStitched	chr16(.):15105849-15109920	0.2876
1_MACS_peak_10264_lociStitched	chr16(.):15148845-15150060	0.168
1_MACS_peak_10265_lociStitched	chr16(.):15187226-15188955	0.2468
2_MACS_peak_10266_lociStitched	chr16(.):15247669-15249696	0.1284
1_MACS_peak_10268_lociStitched	chr16(.):15683526-15685844	0.1958
2_MACS_peak_10269_lociStitched	chr16(.):15735557-15745251	0.1609
1_MACS_peak_10271_lociStitched	chr16(.):15948968-15950529	0.1617
1_MACS_peak_10272_lociStitched	chr16(.):15981548-15983460	0.2329
2_MACS_peak_10273_lociStitched	chr16(.):15990907-15994256	0.1471
2_MACS_peak_10275_lociStitched	chr16(.):16042502-16044747	0.181
1_MACS_peak_10277_lociStitched	chr16(.):16100661-16102534	0.1093
1_MACS_peak_10278_lociStitched	chr16(.):16299494-16301593	0.1803
1_MACS_peak_10279_lociStitched	chr16(.):16326091-16327513	0.1715
1_MACS_peak_10280_lociStitched	chr16(.):16340436-16341947	0.198
1_MACS_peak_10281_lociStitched	chr16(.):16402870-16405286	0.1478
1_MACS_peak_10282_lociStitched	chr16(.):17119834-17122110	0.1472
1_MACS_peak_10283_lociStitched	chr16(.):17227251-17230111	0.2139
2_MACS_peak_10284_lociStitched	chr16(.):17352463-17355791	0.2095
2_MACS_peak_10286_lociStitched	chr16(.):17368697-17377665	0.1352
1_MACS_peak_10288_lociStitched	chr16(.):17387344-17389889	0.1601
2_MACS_peak_10289_lociStitched	chr16(.):17435462-17442701	0.1437
2_MACS_peak_10291_lociStitched	chr16(.):17462977-17473559	0.1466
2_MACS_peak_10293_lociStitched	chr16(.):17502039-17512008	0.1521
3_MACS_peak_10295_lociStitched	chr16(.):17553570-17571573	0.1633
1_MACS_peak_10298_lociStitched	chr16(.):17604570-17608735	0.1674
2_MACS_peak_10299_lociStitched	chr16(.):17620467-17624949	0.1681
1_MACS_peak_10301_lociStitched	chr16(.):17979567-17980889	0.178
1_MACS_peak_10302_lociStitched	chr16(.):18032448-18034686	0.1684
1_MACS_peak_10303_lociStitched	chr16(.):18494679-18496941	0.1597
1_MACS_peak_10304_lociStitched	chr16(.):18557734-18559357	0.1254
1_MACS_peak_10305_lociStitched	chr16(.):18571763-18573861	0.1351
1_MACS_peak_10306_lociStitched	chr16(.):18598468-18599882	0.173
2_MACS_peak_10307_lociStitched	chr16(.):18797975-18802334	0.1851
1_MACS_peak_10309_lociStitched	chr16(.):18811693-18813687	0.3079
2_MACS_peak_10310_lociStitched	chr16(.):18909801-18913914	0.1297
1_MACS_peak_10312_lociStitched	chr16(.):18936192-18939036	0.2277
1_MACS_peak_10313_lociStitched	chr16(.):18966719-18967776	0.0706
1_MACS_peak_10314_lociStitched	chr16(.):19078052-19080327	0.2162
1_MACS_peak_10315_lociStitched	chr16(.):19105881-19107365	0.1575
1_MACS_peak_10316_lociStitched	chr16(.):19390830-19396956	0.1708
1_MACS_peak_10317_lociStitched	chr16(.):19421603-19423160	0.1384
2_MACS_peak_10318_lociStitched	chr16(.):19532035-19536421	0.1941
1_MACS_peak_10320_lociStitched	chr16(.):19565961-19568064	0.206
1_MACS_peak_10321_lociStitched	chr16(.):19728556-19730151	0.1916
1_MACS_peak_10322_lociStitched	chr16(.):19786931-19789915	0.1735
1_MACS_peak_10323_lociStitched	chr16(.):20751882-20753596	0.1959
1_MACS_peak_10324_lociStitched	chr16(.):20774276-20776131	0.2257
1_MACS_peak_10325_lociStitched	chr16(.):20816996-20819268	0.1977
1_MACS_peak_10326_lociStitched	chr16(.):20849514-20850403	0.1166
1_MACS_peak_10327_lociStitched	chr16(.):20884381-20887028	0.2307
2_MACS_peak_10328_lociStitched	chr16(.):20910706-20916835	0.2301
1_MACS_peak_10330_lociStitched	chr16(.):20954076-20956741	0.2258
2_MACS_peak_10331_lociStitched	chr16(.):21369228-21372785	0.1825
1_MACS_peak_10333_lociStitched	chr16(.):21433127-21435563	0.2931
2_MACS_peak_10334_lociStitched	chr16(.):21512192-21519648	0.2239
1_MACS_peak_10336_lociStitched	chr16(.):21528320-21532733	0.3557
1_MACS_peak_10337_lociStitched	chr16(.):21565245-21567093	0.4056
1_MACS_peak_10338_lociStitched	chr16(.):21609826-21612257	0.231
1_MACS_peak_10339_lociStitched	chr16(.):21628373-21629557	0.1045
1_MACS_peak_10340_lociStitched	chr16(.):21656109-21657135	0.1659
1_MACS_peak_10341_lociStitched	chr16(.):21668335-21669807	0.1986
1_MACS_peak_10342_lociStitched	chr16(.):21801042-21802873	0.2125
1_MACS_peak_10343_lociStitched	chr16(.):21831062-21832358	0.1312
1_MACS_peak_10344_lociStitched	chr16(.):21840588-21842310	0.2068
1_MACS_peak_10345_lociStitched	chr16(.):21865749-21867928	0.3222
1_MACS_peak_10346_lociStitched	chr16(.):21929082-21930617	0.163
2_MACS_peak_10347_lociStitched	chr16(.):21957969-21965799	0.2048
2_MACS_peak_10349_lociStitched	chr16(.):22018603-22020269	0.1177
2_MACS_peak_10351_lociStitched	chr16(.):22114227-22121808	0.1507
2_MACS_peak_10353_lociStitched	chr16(.):22181680-22187239	0.1313
5_MACS_peak_10355_lociStitched	chr16(.):22194953-22219327	0.2118
1_MACS_peak_10360_lociStitched	chr16(.):22307478-22310233	0.2062
1_MACS_peak_10361_lociStitched	chr16(.):22367978-22370254	0.1757
1_MACS_peak_10362_lociStitched	chr16(.):22384421-22386749	0.2435
1_MACS_peak_10363_lociStitched	chr16(.):22447720-22449360	0.1796
1_MACS_peak_10364_lociStitched	chr16(.):22462553-22464365	0.1878
1_MACS_peak_10365_lociStitched	chr16(.):22525882-22528792	0.2554
1_MACS_peak_10366_lociStitched	chr16(.):22617157-22619015	0.1937
1_MACS_peak_10367_lociStitched	chr16(.):22959299-22960323	0.1438
2_MACS_peak_10368_lociStitched	chr16(.):23159495-23161521	0.1101
1_MACS_peak_10370_lociStitched	chr16(.):23193876-23195389	0.2227
1_MACS_peak_10371_lociStitched	chr16(.):23279986-23281488	0.1587
1_MACS_peak_10372_lociStitched	chr16(.):23312732-23315376	0.212
1_MACS_peak_10373_lociStitched	chr16(.):23334097-23336527	0.1905
4_MACS_peak_10374_lociStitched	chr16(.):23342676-23366140	0.194
1_MACS_peak_10378_lociStitched	chr16(.):23373623-23379780	0.1954
1_MACS_peak_10379_lociStitched	chr16(.):23412188-23419484	0.2355
1_MACS_peak_10380_lociStitched	chr16(.):23463641-23464909	0.2337
1_MACS_peak_10381_lociStitched	chr16(.):23520605-23522569	0.1387
1_MACS_peak_10382_lociStitched	chr16(.):23566353-23570081	0.2658
1_MACS_peak_10383_lociStitched	chr16(.):23606664-23608054	0.2261
1_MACS_peak_10384_lociStitched	chr16(.):23651724-23653647	0.2123
1_MACS_peak_10385_lociStitched	chr16(.):23689122-23691660	0.1693
1_MACS_peak_10386_lociStitched	chr16(.):23705587-23706537	0.1262
1_MACS_peak_10387_lociStitched	chr16(.):23855826-23857515	0.1262
1_MACS_peak_10388_lociStitched	chr16(.):23874194-23876352	0.1544
1_MACS_peak_10389_lociStitched	chr16(.):23893117-23894226	0.111
1_MACS_peak_10390_lociStitched	chr16(.):24024415-24027215	0.1854
1_MACS_peak_10391_lociStitched	chr16(.):24299801-24300731	0.0951
1_MACS_peak_10392_lociStitched	chr16(.):24407634-24409324	0.1232
1_MACS_peak_10393_lociStitched	chr16(.):24549757-24553414	0.2048
1_MACS_peak_10394_lociStitched	chr16(.):24739701-24742046	0.1305
2_MACS_peak_10395_lociStitched	chr16(.):25024827-25031538	0.1769
1_MACS_peak_10397_lociStitched	chr16(.):25059105-25061930	0.2394
1_MACS_peak_10398_lociStitched	chr16(.):25077547-25078984	0.1731
2_MACS_peak_10399_lociStitched	chr16(.):25117635-25123620	0.1867
1_MACS_peak_10401_lociStitched	chr16(.):25268561-25270415	0.1643
1_MACS_peak_10402_lociStitched	chr16(.):25421252-25422184	0.0985
1_MACS_peak_10403_lociStitched	chr16(.):25882837-25885068	0.1515
1_MACS_peak_10404_lociStitched	chr16(.):25897253-25898893	0.1887
1_MACS_peak_10405_lociStitched	chr16(.):25907917-25910839	0.1817
1_MACS_peak_10406_lociStitched	chr16(.):26609507-26610910	0.0827
1_MACS_peak_10407_lociStitched	chr16(.):27160765-27162099	0.1177
1_MACS_peak_10408_lociStitched	chr16(.):27180618-27182016	0.1975
1_MACS_peak_10409_lociStitched	chr16(.):27200604-27201355	0.1007
2_MACS_peak_10410_lociStitched	chr16(.):27209634-27216225	0.2433
2_MACS_peak_10412_lociStitched	chr16(.):27236302-27245029	0.1677
1_MACS_peak_10414_lociStitched	chr16(.):27253528-27255891	0.1904
1_MACS_peak_10415_lociStitched	chr16(.):27265467-27266448	0.0664
1_MACS_peak_10416_lociStitched	chr16(.):27279450-27280916	0.2155
1_MACS_peak_10417_lociStitched	chr16(.):27324881-27326116	0.0973
1_MACS_peak_10418_lociStitched	chr16(.):27382846-27387206	0.1769
2_MACS_peak_10419_lociStitched	chr16(.):27395385-27402365	0.1502
1_MACS_peak_10421_lociStitched	chr16(.):27412307-27415882	0.2387
1_MACS_peak_10422_lociStitched	chr16(.):27560661-27562394	0.1236
1_MACS_peak_10423_lociStitched	chr16(.):28151645-28154298	0.1696
1_MACS_peak_10424_lociStitched	chr16(.):28221758-28224212	0.2143
1_MACS_peak_10425_lociStitched	chr16(.):28272552-28274397	0.2556
1_MACS_peak_10426_lociStitched	chr16(.):28302585-28303642	0.1761
1_MACS_peak_10427_lociStitched	chr16(.):28334914-28336132	0.1941
1_MACS_peak_10428_lociStitched	chr16(.):28348303-28350881	0.194
2_MACS_peak_10429_lociStitched	chr16(.):28370413-28376916	0.2007
1_MACS_peak_10431_lociStitched	chr16(.):28413972-28415571	0.2046
1_MACS_peak_10432_lociStitched	chr16(.):28436819-28438086	0.1793
2_MACS_peak_10433_lociStitched	chr16(.):28502445-28506728	0.2069
1_MACS_peak_10435_lociStitched	chr16(.):28564846-28565969	0.1703
1_MACS_peak_10436_lociStitched	chr16(.):28634038-28635292	0.1048
1_MACS_peak_10437_lociStitched	chr16(.):28650765-28652275	0.2465
1_MACS_peak_10438_lociStitched	chr16(.):28699478-28700560	0.128
1_MACS_peak_10439_lociStitched	chr16(.):28722414-28724062	0.2711
2_MACS_peak_10440_lociStitched	chr16(.):28761131-28767023	0.1802
1_MACS_peak_10442_lociStitched	chr16(.):28813752-28815128	0.2699
1_MACS_peak_10443_lociStitched	chr16(.):28833162-28836650	0.1663
1_MACS_peak_10444_lociStitched	chr16(.):28856719-28858729	0.2233
1_MACS_peak_10445_lociStitched	chr16(.):28873681-28875862	0.1853
1_MACS_peak_10446_lociStitched	chr16(.):28890469-28892003	0.1307
1_MACS_peak_10447_lociStitched	chr16(.):28934538-28937747	0.254
1_MACS_peak_10448_lociStitched	chr16(.):28961246-28963110	0.1988
1_MACS_peak_10449_lociStitched	chr16(.):28985097-28986890	0.1782
1_MACS_peak_10450_lociStitched	chr16(.):28995565-28997522	0.1111
1_MACS_peak_10451_lociStitched	chr16(.):29086052-29086907	0.146
1_MACS_peak_10452_lociStitched	chr16(.):29350066-29350931	0.0745
1_MACS_peak_10453_lociStitched	chr16(.):29412409-29414281	0.1803
2_MACS_peak_10454_lociStitched	chr16(.):29464365-29472827	0.2447
1_MACS_peak_10456_lociStitched	chr16(.):29479828-29484397	0.2575
1_MACS_peak_10457_lociStitched	chr16(.):29514011-29516128	0.3552
1_MACS_peak_10458_lociStitched	chr16(.):29605797-29607640	0.1757
1_MACS_peak_10459_lociStitched	chr16(.):29621774-29625829	0.2292
1_MACS_peak_10460_lociStitched	chr16(.):29712580-29714082	0.2025
3_MACS_peak_10461_lociStitched	chr16(.):29740390-29759202	0.1615
1_MACS_peak_10464_lociStitched	chr16(.):29765219-29766288	0.1061
1_MACS_peak_10465_lociStitched	chr16(.):29801038-29802926	0.2552
5_MACS_peak_10466_lociStitched	chr16(.):29815567-29833494	0.1724
1_MACS_peak_10471_lociStitched	chr16(.):29873695-29875362	0.242
1_MACS_peak_10472_lociStitched	chr16(.):29936773-29938475	0.2317
1_MACS_peak_10473_lociStitched	chr16(.):29972389-29974059	0.1687
1_MACS_peak_10474_lociStitched	chr16(.):29984252-29986152	0.2037
1_MACS_peak_10475_lociStitched	chr16(.):30005991-30008476	0.2287
1_MACS_peak_10476_lociStitched	chr16(.):30063687-30065387	0.2265
1_MACS_peak_10477_lociStitched	chr16(.):30074383-30078688	0.1987
1_MACS_peak_10478_lociStitched	chr16(.):30086246-30088320	0.1923
2_MACS_peak_10479_lociStitched	chr16(.):30102483-30108510	0.2132
2_MACS_peak_10481_lociStitched	chr16(.):30125768-30135510	0.1379
1_MACS_peak_10483_lociStitched	chr16(.):30161375-30163861	0.2098
2_MACS_peak_10484_lociStitched	chr16(.):30170414-30178400	0.1585
3_MACS_peak_10486_lociStitched	chr16(.):30193875-30212302	0.2096
1_MACS_peak_10489_lociStitched	chr16(.):30219274-30223947	0.2191
1_MACS_peak_10490_lociStitched	chr16(.):30253962-30255944	0.2446
1_MACS_peak_10491_lociStitched	chr16(.):30318908-30321177	0.1842
2_MACS_peak_10492_lociStitched	chr16(.):30345539-30356065	0.1532
1_MACS_peak_10494_lociStitched	chr16(.):30365614-30367877	0.2429
4_MACS_peak_10495_lociStitched	chr16(.):30380169-30394671	0.1873
3_MACS_peak_10499_lociStitched	chr16(.):30406315-30419584	0.1534
1_MACS_peak_10502_lociStitched	chr16(.):30428596-30430215	0.2162
1_MACS_peak_10503_lociStitched	chr16(.):30440368-30442251	0.2385
1_MACS_peak_10504_lociStitched	chr16(.):30456209-30457906	0.2398
1_MACS_peak_10505_lociStitched	chr16(.):30483226-30485411	0.2057
2_MACS_peak_10506_lociStitched	chr16(.):30537149-30547424	0.1799
1_MACS_peak_10508_lociStitched	chr16(.):30568454-30570601	0.2844
2_MACS_peak_10509_lociStitched	chr16(.):30578608-30584124	0.2247
1_MACS_peak_10511_lociStitched	chr16(.):30609347-30610402	0.1788
1_MACS_peak_10512_lociStitched	chr16(.):30620534-30622419	0.2874
1_MACS_peak_10513_lociStitched	chr16(.):30644781-30646634	0.2235
2_MACS_peak_10514_lociStitched	chr16(.):30661054-30673149	0.2041
1_MACS_peak_10516_lociStitched	chr16(.):30709086-30711141	0.2517
1_MACS_peak_10517_lociStitched	chr16(.):30758726-30760403	0.2213
1_MACS_peak_10518_lociStitched	chr16(.):30772257-30774538	0.2253
1_MACS_peak_10519_lociStitched	chr16(.):30786401-30788299	0.1631
2_MACS_peak_10520_lociStitched	chr16(.):30812994-30818799	0.1905
1_MACS_peak_10522_lociStitched	chr16(.):30825034-30826026	0.1676
1_MACS_peak_10523_lociStitched	chr16(.):30855890-30857099	0.2821
1_MACS_peak_10524_lociStitched	chr16(.):30885418-30888820	0.2419
3_MACS_peak_10525_lociStitched	chr16(.):30904549-30914243	0.1321
1_MACS_peak_10528_lociStitched	chr16(.):30933036-30935151	0.3189
2_MACS_peak_10529_lociStitched	chr16(.):30959743-30970258	0.162
1_MACS_peak_10531_lociStitched	chr16(.):31043591-31046019	0.2328
1_MACS_peak_10532_lociStitched	chr16(.):31083541-31086738	0.2624
1_MACS_peak_10533_lociStitched	chr16(.):31105046-31106650	0.2298
1_MACS_peak_10534_lociStitched	chr16(.):31118397-31120555	0.1553
1_MACS_peak_10535_lociStitched	chr16(.):31128147-31130119	0.1721
1_MACS_peak_10536_lociStitched	chr16(.):31152758-31154542	0.1561
1_MACS_peak_10537_lociStitched	chr16(.):31190189-31192920	0.2313
1_MACS_peak_10538_lociStitched	chr16(.):31212811-31214964	0.123
1_MACS_peak_10539_lociStitched	chr16(.):31224697-31225983	0.0928
1_MACS_peak_10540_lociStitched	chr16(.):31275638-31278497	0.125
1_MACS_peak_10541_lociStitched	chr16(.):31295381-31296373	0.1133
1_MACS_peak_10542_lociStitched	chr16(.):31387906-31389431	0.154
1_MACS_peak_10543_lociStitched	chr16(.):31396907-31398949	0.1676
1_MACS_peak_10544_lociStitched	chr16(.):31415087-31416108	0.1264
1_MACS_peak_10545_lociStitched	chr16(.):31468959-31472004	0.2088
1_MACS_peak_10546_lociStitched	chr16(.):31518679-31520567	0.1694
1_MACS_peak_10547_lociStitched	chr16(.):31724240-31725539	0.1646
2_MACS_peak_10548_lociStitched	chr16(.):31879850-31890445	0.1463
1_MACS_peak_10550_lociStitched	chr16(.):32168496-32169763	0.1508
1_MACS_peak_10551_lociStitched	chr16(.):32181443-32184869	0.165
1_MACS_peak_10552_lociStitched	chr16(.):32331669-32335851	0.3247
1_MACS_peak_10553_lociStitched	chr16(.):32686012-32686621	0.0579
1_MACS_peak_10554_lociStitched	chr16(.):32767234-32770265	0.151
1_MACS_peak_10555_lociStitched	chr16(.):32779816-32782343	0.1325
1_MACS_peak_10556_lociStitched	chr16(.):33111422-33113043	0.1545
1_MACS_peak_10557_lociStitched	chr16(.):33122584-33125771	0.1471
1_MACS_peak_10558_lociStitched	chr16(.):33330136-33333369	0.314
1_MACS_peak_10559_lociStitched	chr16(.):33444659-33447707	0.2537
1_MACS_peak_10560_lociStitched	chr16(.):33457384-33461274	0.277
