#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isStretch
1_MACS_peak_11782_lociStitched	chr17	46687163	46690582	1	3420	5384.2412	512.1662	4213	0
1_MACS_peak_2094_lociStitched	chr1	176175049	176178467	1	3419	6498.9852	942.3426	4214	0
2_MACS_peak_18043_lociStitched	chr22	35522374	35525802	2	3419	2467.8172	594.758	4215	0
2_MACS_peak_6033_lociStitched	chr12	11959618	11966932	2	3419	4774.5792	1145.3724	4216	0
1_MACS_peak_26466_lociStitched	chr7	144959843	144963260	1	3418	2135.625	708.6858	4217	0
2_MACS_peak_13294_lociStitched	chr19	10608864	10614705	2	3418	12233.9745	814.8195	4218	0
1_MACS_peak_5741_lociStitched	chr11	126569477	126572893	1	3417	7204.6856	721.8008	4219	0
1_MACS_peak_9741_lociStitched	chr15	93166099	93169514	1	3416	2557.835	413.5565	4220	0
1_MACS_peak_9621_lociStitched	chr15	85277167	85280582	1	3416	5490.2955	884.485	4221	0
1_MACS_peak_3309_lociStitched	chr10	32216500	32219915	1	3416	4834.274	557.6695	4222	0
2_MACS_peak_8011_lociStitched	chr14	23066569	23071133	2	3416	5214.37	351.428	4223	0
1_MACS_peak_24813_lociStitched	chr6	143205707	143209121	1	3415	3286.3164	315.4536	4224	0
2_MACS_peak_14127_lociStitched	chr19	56186139	56190449	2	3415	4309.138	780.11	4225	0
2_MACS_peak_11222_lociStitched	chr17	19030032	19035444	2	3415	4656.4848	804.2232	4226	0
2_MACS_peak_4371_lociStitched	chr11	2919326	2924479	2	3414	3919.8871	723.4812	4227	0
1_MACS_peak_17381_lociStitched	chr21	9650991	9654403	1	3413	3520.8428	1056.014	4228	0
2_MACS_peak_4652_lociStitched	chr11	28128705	28132862	2	3413	4076.3542	905.8103	4229	0
2_MACS_peak_28920_lociStitched	chr9	132801189	132806110	2	3412	2699.6606	710.5924	4230	0
2_MACS_peak_13566_lociStitched	chr19	19491239	19497612	2	3412	3289.1053	843.1479	4231	0
2_MACS_peak_2102_lociStitched	chr1	178062154	178070567	2	3412	3961.6817	1791.969	4232	0
1_MACS_peak_21834_lociStitched	chr5	15499549	15502959	1	3411	4393.444	693.594	4233	0
1_MACS_peak_11533_lociStitched	chr17	37974313	37977723	1	3411	6789.651	762.135	4234	0
2_MACS_peak_29859_lociStitched	chrX	135152321	135160140	2	3411	3675.7119	666.9607	4235	0
2_MACS_peak_13717_lociStitched	chr19	38396965	38406507	2	3411	3625.0058	1193.7042	4236	0
2_MACS_peak_12440_lociStitched	chr18	5294057	5297672	2	3410	9507.45	541.1655	4237	0
2_MACS_peak_11572_lociStitched	chr17	39457689	39466308	2	3410	6314.2794	1142.8794	4238	0
2_MACS_peak_2381_lociStitched	chr1	203575390	203583278	2	3409	3960.5648	1427.728	4239	0
1_MACS_peak_12594_lociStitched	chr18	23668577	23671984	1	3408	12386.4892	718.877	4240	0
2_MACS_peak_28842_lociStitched	chr9	130558364	130566448	2	3407	5483.3772	1085.6812	4241	0
1_MACS_peak_29214_lociStitched	chrX	18902484	18905889	1	3406	9936.8115	472.9545	4242	0
1_MACS_peak_2987_lociStitched	chr10	633479	636884	1	3406	4918.5225	450.4815	4243	0
1_MACS_peak_12824_lociStitched	chr18	53254530	53257934	1	3405	4877.5916	490.8568	4244	0
2_MACS_peak_20856_lociStitched	chr4	72975730	72979707	2	3403	3467.5463	443.4355	4245	0
2_MACS_peak_878_lociStitched	chr1	52830551	52834951	2	3403	6189.92	821.92	4246	0
2_MACS_peak_18728_lociStitched	chr3	38494434	38497839	2	3402	4297.4505	489.2985	4247	0
2_MACS_peak_20593_lociStitched	chr4	25311224	25315172	2	3400	3638.4768	769.86	4248	0
2_MACS_peak_21144_lociStitched	chr4	106629052	106636757	2	3400	4048.207	1069.454	4249	0
1_MACS_peak_9959_lociStitched	chr16	4563433	4566831	1	3399	5932.2284	619.1156	4250	0
2_MACS_peak_10216_lociStitched	chr16	25117615	25123752	2	3399	3444.6981	1137.1861	4251	0
1_MACS_peak_19524_lociStitched	chr3	126074206	126077603	1	3398	3365.7476	460.6332	4252	0
2_MACS_peak_3421_lociStitched	chr10	49859312	49865420	2	3398	2948.3316	800.7588	4253	0
1_MACS_peak_15640_lociStitched	chr2	151213536	151216932	1	3397	3831.3672	543.36	4254	0
1_MACS_peak_5036_lociStitched	chr11	65380829	65384224	1	3396	6044.1185	623.322	4255	0
2_MACS_peak_23604_lociStitched	chr6	26377877	26384735	2	3396	5830.6716	1006.7544	4256	0
1_MACS_peak_27063_lociStitched	chr8	48871531	48874925	1	3395	10102.5804	515.5486	4257	0
1_MACS_peak_19186_lociStitched	chr3	75689714	75693108	1	3395	12114.2042	1540.876	4258	0
2_MACS_peak_4287_lociStitched	chr10	134144456	134151075	2	3395	5071.4778	922.6886	4259	0
2_MACS_peak_14950_lociStitched	chr2	70519893	70529560	2	3395	8064.2114	1483.8845	4260	0
1_MACS_peak_24166_lociStitched	chr6	74159423	74162816	1	3394	10165.7673	626.0085	4261	0
1_MACS_peak_21680_lociStitched	chr4	187110414	187113807	1	3394	8023.7664	645.3486	4262	0
1_MACS_peak_15354_lociStitched	chr2	111856684	111860077	1	3394	5631.0228	762.7464	4263	0
1_MACS_peak_10381_lociStitched	chr16	33444678	33448071	1	3394	3095.4339	798.0336	4264	0
1_MACS_peak_13196_lociStitched	chr19	6590291	6593683	1	3393	6455.3152	841.8944	4265	0
2_MACS_peak_19718_lociStitched	chr3	142658958	142664505	2	3393	3339.294	800.9868	4266	0
2_MACS_peak_10245_lociStitched	chr16	28371203	28376891	2	3393	3646.5768	1045.4544	4267	0
2_MACS_peak_7586_lociStitched	chr13	44812010	44818312	2	3393	3001.0124	497.2278	4268	0
1_MACS_peak_24780_lociStitched	chr6	139611059	139614450	1	3392	7540.2276	537.4735	4269	0
1_MACS_peak_5786_lociStitched	chr11	129871179	129874570	1	3392	24427.4076	838.5943	4270	0
2_MACS_peak_5536_lociStitched	chr11	111468009	111474464	2	3392	4498.4895	864.97	4271	0
1_MACS_peak_14470_lociStitched	chr2	28972816	28976206	1	3391	8191.596	565.791	4272	0
1_MACS_peak_8515_lociStitched	chr14	90420273	90423663	1	3391	3685.269	350.865	4273	0
1_MACS_peak_4983_lociStitched	chr11	64071067	64074457	1	3391	10758.504	537.993	4274	0
1_MACS_peak_26203_lociStitched	chr7	121034123	121037512	1	3390	5760.9611	702.5397	4275	0
1_MACS_peak_26063_lociStitched	chr7	105923643	105927032	1	3390	7289.739	971.2874	4276	0
2_MACS_peak_24422_lociStitched	chr6	107381516	107386415	2	3390	3846.2049	839.6886	4277	0
1_MACS_peak_19727_lociStitched	chr3	143548510	143551898	1	3389	2754.7828	617.9712	4278	0
1_MACS_peak_5663_lociStitched	chr11	120572682	120576069	1	3388	3847.2933	552.4197	4279	0
2_MACS_peak_8059_lociStitched	chr14	24681584	24685607	2	3388	3649.6656	467.0703	4280	0
2_MACS_peak_26703_lociStitched	chr8	11753953	11760531	2	3388	5316.3396	1136.6784	4281	0
1_MACS_peak_12719_lociStitched	chr18	43828285	43831670	1	3386	4632.034	635.703	4282	0
2_MACS_peak_10508_lociStitched	chr16	57824485	57832289	2	3386	4671.4744	895.1188	4283	0
1_MACS_peak_10375_lociStitched	chr16	32767303	32770687	1	3385	2695.356	362.7648	4284	0
1_MACS_peak_13796_lociStitched	chr19	41255025	41258408	1	3384	13524.5574	837.6308	4285	0
1_MACS_peak_9114_lociStitched	chr15	49570347	49573730	1	3384	6222.3519	551.0907	4286	0
3_MACS_peak_27275_lociStitched	chr8	80672586	80681526	3	3384	3289.026	1155.048	4287	0
2_MACS_peak_3123_lociStitched	chr10	13340973	13345138	2	3383	5610.6715	679.3115	4288	0
2_MACS_peak_22776_lociStitched	chr5	139721243	139727220	2	3383	2672.9144	1013.6992	4289	0
1_MACS_peak_15229_lociStitched	chr2	99951734	99955115	1	3382	5245.9596	789.4635	4290	0
2_MACS_peak_15098_lociStitched	chr2	86421647	86427446	2	3382	5910.3408	824.6178	4291	0
2_MACS_peak_5392_lociStitched	chr11	93861033	93868753	2	3382	6201.476	1238.288	4292	0
1_MACS_peak_28430_lociStitched	chr9	94635066	94638446	1	3381	8230.976	702.702	4293	0
1_MACS_peak_27246_lociStitched	chr8	73733750	73737130	1	3381	5194.722	515.45	4294	0
2_MACS_peak_28249_lociStitched	chr9	71251542	71256501	2	3381	3563.5374	885.6774	4295	0
1_MACS_peak_25161_lociStitched	chr7	14725677	14729056	1	3380	8745.8657	540.64	4296	0
2_MACS_peak_7120_lociStitched	chr12	111106610	111115919	2	3380	4733.6265	779.1633	4297	0
1_MACS_peak_20657_lociStitched	chr4	38805129	38808506	1	3378	6787.77	576.4539	4298	0
2_MACS_peak_5605_lociStitched	chr11	118269469	118273301	2	3378	8369.088	966.4304	4299	0
2_MACS_peak_13285_lociStitched	chr19	10443153	10451051	2	3378	5395.1238	1183.1204	4300	0
1_MACS_peak_7852_lociStitched	chr13	101044496	101047872	1	3377	2874.3264	466.2256	4301	0
1_MACS_peak_362_lociStitched	chr1	25254274	25257650	1	3377	7192.9056	491.208	4302	0
3_MACS_peak_10939_lociStitched	chr17	1546673	1553811	3	3377	3715.329	851.5634	4303	0
1_MACS_peak_15407_lociStitched	chr2	113448116	113451491	1	3376	4139.4375	664.2	4304	0
2_MACS_peak_13765_lociStitched	chr19	40332543	40337831	2	3376	4188.096	950.2536	4305	0
2_MACS_peak_10929_lociStitched	chr17	1388194	1395328	2	3376	4323.204	781.8864	4306	0
1_MACS_peak_14819_lociStitched	chr2	64368536	64371909	1	3374	5657.1956	662.7945	4307	0
1_MACS_peak_14274_lociStitched	chr2	10950388	10953761	1	3374	6985.483	591.9615	4308	0
2_MACS_peak_19554_lociStitched	chr3	128393075	128400634	2	3373	9119.1776	1092.2755	4309	0
1_MACS_peak_23716_lociStitched	chr6	30709383	30712754	1	3372	3676.0755	733.5296	4310	0
2_MACS_peak_8712_lociStitched	chr14	106234306	106239397	2	3372	4263.7125	166.9848	4311	0
1_MACS_peak_23919_lociStitched	chr6	41038904	41042274	1	3371	8313.79	608.959	4312	0
1_MACS_peak_19004_lociStitched	chr3	53077936	53081306	1	3371	5449.627	355.872	4313	0
2_MACS_peak_29269_lociStitched	chrX	30730076	30735351	2	3371	3939.8975	375.0525	4314	0
1_MACS_peak_21758_lociStitched	chr5	5751786	5755155	1	3370	2991.672	623.6019	4315	0
1_MACS_peak_15069_lociStitched	chr2	85764526	85767895	1	3370	16872.6258	707.49	4316	0
1_MACS_peak_29326_lociStitched	chrX	40942902	40946270	1	3369	5999.7552	325.6856	4317	0
1_MACS_peak_7246_lociStitched	chr12	121973602	121976970	1	3369	4684.888	388.3304	4318	0
2_MACS_peak_23290_lociStitched	chr6	2970829	2977314	2	3369	3410.4615	887.148	4319	0
1_MACS_peak_27644_lociStitched	chr8	130949618	130952985	1	3368	4207.4032	599.326	4320	0
1_MACS_peak_4911_lociStitched	chr11	61581811	61585178	1	3368	5928.6136	505.05	4321	0
1_MACS_peak_16222_lociStitched	chr2	211034247	211037613	1	3367	8328.1572	363.1914	4322	0
1_MACS_peak_11845_lociStitched	chr17	50223219	50226585	1	3367	4048.6248	546.975	4323	0
2_MACS_peak_4607_lociStitched	chr11	20232455	20236253	2	3367	2132.9568	558.6858	4324	0
1_MACS_peak_17341_lociStitched	chr20	61424804	61428169	1	3366	4162.8415	561.6185	4325	0
2_MACS_peak_9841_lociStitched	chr16	637621	641102	2	3366	8196.3626	553.479	4326	0
2_MACS_peak_6472_lociStitched	chr12	53491080	53498180	2	3366	3559.23	1207.71	4327	0
1_MACS_peak_14361_lociStitched	chr2	20793762	20797126	1	3365	9554.0964	734.0248	4328	0
1_MACS_peak_13208_lociStitched	chr19	6848731	6852095	1	3365	8509.5744	811.3968	4329	0
1_MACS_peak_2985_lociStitched	chr10	609865	613229	1	3365	5825.1024	536.558	4330	0
1_MACS_peak_2583_lociStitched	chr1	212457444	212460808	1	3365	10648.4056	1010.882	4331	0
1_MACS_peak_14678_lociStitched	chr2	47401648	47405011	1	3364	10373.1735	709.2567	4332	0
1_MACS_peak_2525_lociStitched	chr1	209844967	209848330	1	3364	5515.9926	963.1632	4333	0
2_MACS_peak_7224_lociStitched	chr12	121122082	121125818	2	3364	3265.264	279.0792	4334	0
2_MACS_peak_22032_lociStitched	chr5	54522115	54529824	2	3364	4747.9731	1007.5663	4335	0
1_MACS_peak_28345_lociStitched	chr9	86593792	86597154	1	3363	15333.4096	788.389	4336	0
1_MACS_peak_8506_lociStitched	chr14	89768839	89772201	1	3363	4399.8494	382.2594	4337	0
1_MACS_peak_8478_lociStitched	chr14	81685250	81688612	1	3363	8485.3518	213.487	4338	0
2_MACS_peak_11180_lociStitched	chr17	17525856	17532811	2	3363	4680.715	879.112	4339	0
2_MACS_peak_13230_lociStitched	chr19	7693686	7702910	2	3363	4298.384	1725.8104	4340	0
1_MACS_peak_17736_lociStitched	chr21	47742616	47745977	1	3362	14251.9844	702.1129	4341	0
2_MACS_peak_27338_lociStitched	chr8	92052149	92061325	2	3362	3091.3944	634.0616	4342	0
1_MACS_peak_23945_lociStitched	chr6	42712545	42715905	1	3361	6853.728	614.88	4343	0
1_MACS_peak_6514_lociStitched	chr12	54672516	54675876	1	3361	15711.36	864.864	4344	0
1_MACS_peak_9866_lociStitched	chr16	1659912	1663271	1	3360	2500.7755	549.8683	4345	0
1_MACS_peak_4690_lociStitched	chr11	34072150	34075509	1	3360	10047.4408	484.7037	4346	0
2_MACS_peak_24629_lociStitched	chr6	130338954	130342364	2	3360	2786.993	471.944	4347	0
2_MACS_peak_13827_lociStitched	chr19	42702548	42706690	2	3360	3025.3168	791.9504	4348	0
2_MACS_peak_399_lociStitched	chr1	26559757	26564633	2	3360	4217.2524	950.82	4349	0
2_MACS_peak_25925_lociStitched	chr7	99148998	99157452	2	3360	5062.2552	1091.4114	4350	0
2_MACS_peak_27591_lociStitched	chr8	126122247	126131914	2	3360	3475.2865	1349.5132	4351	0
1_MACS_peak_19834_lociStitched	chr3	156401853	156405211	1	3359	3446.6512	1009.7506	4352	0
1_MACS_peak_15664_lociStitched	chr2	153322942	153326300	1	3359	3474.1868	691.4122	4353	0
2_MACS_peak_11931_lociStitched	chr17	57406901	57410330	2	3359	2585.466	510.2352	4354	0
2_MACS_peak_25177_lociStitched	chr7	18545187	18549698	2	3359	4178.0882	705.5204	4355	0
2_MACS_peak_21804_lociStitched	chr5	10627154	10633465	2	3359	3791.6488	1036.8973	4356	0
2_MACS_peak_29187_lociStitched	chrX	15799807	15809483	2	3359	3622.6944	792.4644	4357	0
1_MACS_peak_29142_lociStitched	chrX	11352872	11356229	1	3358	3083.0688	231.9687	4358	0
1_MACS_peak_28732_lociStitched	chr9	123474528	123477885	1	3358	3117.9816	581.0967	4359	0
2_MACS_peak_19600_lociStitched	chr3	130760735	130767873	2	3358	5081.5422	1134.2282	4360	0
1_MACS_peak_7062_lociStitched	chr12	108152447	108155801	1	3355	3993.6078	618.1422	4361	0
2_MACS_peak_18136_lociStitched	chr22	38239424	38246327	2	3355	5198.6493	1158.3234	4362	0
1_MACS_peak_11221_lociStitched	chr17	19013677	19017030	1	3354	6479.6725	518.3738	4363	0
1_MACS_peak_7135_lociStitched	chr12	112449987	112453340	1	3354	4986.9169	407.3895	4364	0
2_MACS_peak_11592_lociStitched	chr17	40143193	40149579	2	3353	4500.2142	1277.2	4365	0
3_MACS_peak_4989_lociStitched	chr11	64569853	64578685	3	3353	3884.3136	1230.2976	4366	0
1_MACS_peak_19833_lociStitched	chr3	156391199	156394550	1	3352	7750.5279	1008.9861	4367	0
1_MACS_peak_27253_lociStitched	chr8	74657681	74661031	1	3351	7358.275	444.21	4368	0
2_MACS_peak_812_lociStitched	chr1	46597473	46601223	2	3351	11509.5	749.625	4369	0
1_MACS_peak_5338_lociStitched	chr11	82866479	82869828	1	3350	7666.5308	690.5638	4370	0
1_MACS_peak_25675_lociStitched	chr7	72934469	72937816	1	3348	6711.7391	629.5707	4371	0
1_MACS_peak_2502_lociStitched	chr1	208415968	208419315	1	3348	5824.1147	892.9796	4372	0
2_MACS_peak_11151_lociStitched	chr17	16117683	16121219	2	3347	4323.8208	701.5424	4373	0
2_MACS_peak_26234_lociStitched	chr7	123897195	123904793	2	3347	4234.3654	1167.0528	4374	0
1_MACS_peak_13017_lociStitched	chr19	796113	799458	1	3346	7764.7485	749.28	4375	0
2_MACS_peak_28392_lociStitched	chr9	92217820	92221983	2	3346	3212.5871	749.7563	4376	0
2_MACS_peak_13933_lociStitched	chr19	46683636	46689354	2	3346	3083.7174	499.7532	4377	0
1_MACS_peak_1193_lociStitched	chr1	90157896	90161240	1	3345	2973.8192	604.9296	4378	0
2_MACS_peak_28319_lociStitched	chr9	80810947	80817134	2	3345	4825.2413	935.4744	4379	0
2_MACS_peak_11497_lociStitched	chr17	36829785	36833778	2	3344	2823.4503	674.0184	4380	0
2_MACS_peak_4713_lociStitched	chr11	35099045	35105449	2	3344	3248.7492	1039.3692	4381	0
2_MACS_peak_782_lociStitched	chr1	45279082	45286592	2	3344	8396.931	974.798	4382	0
1_MACS_peak_15310_lociStitched	chr2	109809594	109812936	1	3343	4168.8108	548.088	4383	0
1_MACS_peak_9208_lociStitched	chr15	58795461	58798803	1	3343	3347.013	451.17	4384	0
1_MACS_peak_27360_lociStitched	chr8	95906275	95909616	1	3342	5654.3084	286.9919	4385	0
1_MACS_peak_21990_lociStitched	chr5	43601429	43604770	1	3342	12497.6787	612.7394	4386	0
2_MACS_peak_727_lociStitched	chr1	42383179	42386599	2	3342	4284.918	495.216	4387	0
2_MACS_peak_16240_lociStitched	chr2	216300185	216305470	2	3342	2680.0235	499.961	4388	0
1_MACS_peak_15243_lociStitched	chr2	102442910	102446250	1	3341	2878.412	473.946	4389	0
1_MACS_peak_9378_lociStitched	chr15	70726341	70729681	1	3341	6531.036	714.76	4390	0
1_MACS_peak_6253_lociStitched	chr12	32634095	32637435	1	3341	5436.184	651.3	4391	0
1_MACS_peak_2654_lociStitched	chr1	220508002	220511342	1	3341	4862.372	703.738	4392	0
1_MACS_peak_16067_lociStitched	chr2	198363087	198366426	1	3340	5936.4081	745.2648	4393	0
2_MACS_peak_27885_lociStitched	chr9	5263476	5270150	2	3340	3182.1632	931.023	4394	0
1_MACS_peak_24124_lociStitched	chr6	64281409	64284747	1	3339	11378.5744	630.882	4395	0
1_MACS_peak_1879_lociStitched	chr1	160230546	160233884	1	3339	15055.7152	1082.5134	4396	0
2_MACS_peak_4943_lociStitched	chr11	62520695	62529811	2	3339	4535.21	1368.3116	4397	0
1_MACS_peak_20715_lociStitched	chr4	45120803	45124140	1	3338	4412.8488	539.2592	4398	0
1_MACS_peak_3221_lociStitched	chr10	22970035	22973372	1	3338	4953.7765	831.2467	4399	0
2_MACS_peak_23199_lociStitched	chr5	177018730	177028140	2	3338	5656.351	1413.382	4400	0
1_MACS_peak_2127_lociStitched	chr1	179970929	179974265	1	3337	3722.3088	924.4056	4401	0
2_MACS_peak_21033_lociStitched	chr4	89299396	89304999	2	3337	7821.2277	716.0634	4402	0
1_MACS_peak_23622_lociStitched	chr6	26704101	26707436	1	3336	7457.3935	1004.1685	4403	0
1_MACS_peak_22943_lociStitched	chr5	151099045	151102380	1	3336	6938.134	671.002	4404	0
2_MACS_peak_729_lociStitched	chr1	42415730	42421990	2	3336	2816.374	845.1	4405	0
2_MACS_peak_22741_lociStitched	chr5	138056208	138062874	2	3336	3041.0292	1020.5646	4406	0
2_MACS_peak_3330_lociStitched	chr10	35378376	35382677	2	3335	5357.3256	676.9774	4407	0
2_MACS_peak_16511_lociStitched	chr2	240688576	240693318	2	3335	2792.0896	344.7434	4408	0
1_MACS_peak_27626_lociStitched	chr8	128806204	128809537	1	3334	7823.8842	469.2864	4409	0
3_MACS_peak_15794_lociStitched	chr2	171077800	171088177	3	3334	3221.0208	1179.8649	4410	0
2_MACS_peak_22115_lociStitched	chr5	60625960	60629998	2	3333	3149.2362	407.4342	4411	0
2_MACS_peak_19796_lociStitched	chr3	152768981	152773955	2	3333	3622.0668	812.2542	4412	0
2_MACS_peak_26344_lociStitched	chr7	133977113	133985046	2	3333	3135.1216	1668.3099	4413	0
1_MACS_peak_18663_lociStitched	chr3	31572628	31575959	1	3332	10052.2918	645.8809	4414	0
1_MACS_peak_26252_lociStitched	chr7	126339728	126343057	1	3330	4818.7275	774.9912	4415	0
1_MACS_peak_13899_lociStitched	chr19	45907451	45910780	1	3330	9601.5018	747.3605	4416	0
1_MACS_peak_5726_lociStitched	chr11	125850537	125853866	1	3330	5575.0763	594.5594	4417	0
1_MACS_peak_356_lociStitched	chr1	24967958	24971287	1	3330	9102.8176	666.1329	4418	0
2_MACS_peak_21934_lociStitched	chr5	37370289	37380106	2	3330	4126.0851	1309.5878	4419	0
1_MACS_peak_15273_lociStitched	chr2	106360411	106363739	1	3329	4234.2144	456.2688	4420	0
1_MACS_peak_24667_lociStitched	chr6	133133500	133136826	1	3327	6665.6366	581.0522	4421	0
1_MACS_peak_9046_lociStitched	chr15	44599798	44603124	1	3327	3139.4114	547.7922	4422	0
2_MACS_peak_1195_lociStitched	chr1	90184123	90190890	2	3327	3196.7308	856.7022	4423	0
2_MACS_peak_24749_lociStitched	chr6	138225156	138233743	2	3327	3962.0418	1273.4521	4424	0
2_MACS_peak_16898_lociStitched	chr20	32609551	32613002	2	3326	2208.2949	616.3486	4425	0
2_MACS_peak_6480_lociStitched	chr12	53688477	53694640	2	3326	4298.6925	1100.0955	4426	0
2_MACS_peak_10927_lociStitched	chr17	1358467	1367259	2	3326	3639.888	1323.196	4427	0
1_MACS_peak_419_lociStitched	chr1	27112819	27116143	1	3325	16916.8332	769.1736	4428	0
2_MACS_peak_16507_lociStitched	chr2	240240683	240250271	2	3325	3824.6532	804.4332	4429	0
1_MACS_peak_12629_lociStitched	chr18	30048207	30051530	1	3324	2524.4831	593.1555	4430	0
1_MACS_peak_4681_lociStitched	chr11	33642974	33646297	1	3324	7236.8294	617.4134	4431	0
2_MACS_peak_7473_lociStitched	chr13	31037745	31041420	2	3324	5307.435	284.8125	4432	0
1_MACS_peak_1241_lociStitched	chr1	93716318	93719640	1	3323	3186.4624	322.8984	4433	0
1_MACS_peak_27909_lociStitched	chr9	6411378	6414699	1	3322	12524.1552	509.4414	4434	0
1_MACS_peak_11163_lociStitched	chr17	16849067	16852388	1	3322	3868.3008	628.9974	4435	0
1_MACS_peak_9838_lociStitched	chr16	576192	579513	1	3322	6019.3125	450.3276	4436	0
1_MACS_peak_2290_lociStitched	chr1	198649699	198653020	1	3322	7381.5867	891.0243	4437	0
1_MACS_peak_20978_lociStitched	chr4	83349762	83353082	1	3321	9092.816	668.316	4438	0
1_MACS_peak_17684_lociStitched	chr21	44817383	44820703	1	3321	8728.28	681.928	4439	0
1_MACS_peak_2826_lociStitched	chr1	231746538	231749858	1	3321	6080.248	894.74	4440	0
1_MACS_peak_21566_lociStitched	chr4	174290398	174293717	1	3320	4376.7653	585.8035	4441	0
1_MACS_peak_14901_lociStitched	chr2	68692295	68695614	1	3320	6138.4905	598.4157	4442	0
1_MACS_peak_13036_lociStitched	chr19	1204828	1208147	1	3320	3542.3687	552.9454	4443	0
1_MACS_peak_1819_lociStitched	chr1	156493197	156496516	1	3320	6987.8226	748.7664	4444	0
2_MACS_peak_5054_lociStitched	chr11	65723612	65729983	2	3320	6126.9907	1004.0696	4445	0
2_MACS_peak_3967_lociStitched	chr10	102288195	102296397	2	3320	5796.3534	1514.0892	4446	0
1_MACS_peak_25626_lociStitched	chr7	66459142	66462460	1	3319	3888.0324	646.0146	4447	0
1_MACS_peak_10421_lociStitched	chr16	49496181	49499499	1	3319	6970.7862	613.83	4448	0
1_MACS_peak_4819_lociStitched	chr11	47787318	47790636	1	3319	13716.2802	843.4356	4449	0
1_MACS_peak_24310_lociStitched	chr6	90119741	90123058	1	3318	5681.3576	417.2786	4450	0
1_MACS_peak_13535_lociStitched	chr19	18413543	18416860	1	3318	9187.0949	633.8787	4451	0
2_MACS_peak_17586_lociStitched	chr21	37876375	37879756	2	3318	2564.4885	960.8802	4452	0
1_MACS_peak_20216_lociStitched	chr3	187084479	187087795	1	3317	15352.0852	1026.6336	4453	0
1_MACS_peak_18610_lociStitched	chr3	20226010	20229326	1	3317	8434.9092	693.3756	4454	0
1_MACS_peak_14263_lociStitched	chr2	10441772	10445088	1	3317	3782.5612	508.0112	4455	0
2_MACS_peak_18432_lociStitched	chr3	2131454	2141241	2	3316	4095.8595	978.7	4456	0
1_MACS_peak_6916_lociStitched	chr12	95223126	95226440	1	3315	7475.0584	672.0792	4457	0
2_MACS_peak_2649_lociStitched	chr1	220262064	220268303	2	3315	4268.7238	1135.498	4458	0
2_MACS_peak_11112_lociStitched	chr17	8191032	8199530	2	3315	5150.6378	1254.3048	4459	0
1_MACS_peak_11840_lociStitched	chr17	49196845	49200158	1	3314	6920.5257	736.4799	4460	0
2_MACS_peak_4343_lociStitched	chr11	925220	929128	2	3314	2635.1644	506.086	4461	0
2_MACS_peak_16382_lociStitched	chr2	231275796	231281773	2	3314	4353.0491	436.9187	4462	0
2_MACS_peak_9012_lociStitched	chr15	42782436	42788585	2	3314	4414.982	1121.5776	4463	0
