REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
2_MACS_peak_15679_lociStitched	chr2	157286815	157294162	2	3215	3889.5018	1082.2131
2_MACS_peak_9187_lociStitched	chr15	55694170	55701516	2	4944	7373.180200000001	1205.4786
2_MACS_peak_22770_lociStitched	chr5	139553969	139561314	2	3097	3275.1355000000003	903.435
2_MACS_peak_12587_lociStitched	chr18	22501950	22509294	2	3624	3720.4704	819.5904
2_MACS_peak_7966_lociStitched	chr13	115099029	115106371	2	3314	3052.0694000000003	1146.8204
2_MACS_peak_18332_lociStitched	chr22	46447827	46455167	2	5462	13901.225999999999	1062.832
1_MACS_peak_9456_lociStitched	chr15	75334199	75341536	1	7338	35717.9834	1762.3473999999999
2_MACS_peak_26715_lociStitched	chr8	12443735	12451068	2	5982	8639.7406	2254.8975
2_MACS_peak_9155_lociStitched	chr15	52548366	52555698	2	4989	9956.122800000001	1092.4679999999998
2_MACS_peak_7932_lociStitched	chr13	114427388	114434719	2	3310	2724.9327	922.9729000000001
2_MACS_peak_3880_lociStitched	chr10	94869152	94876479	2	4385	6486.5931	1052.8899
1_MACS_peak_4211_lociStitched	chr10	125156122	125163444	1	7323	10355.504599999998	1220.5774
3_MACS_peak_4368_lociStitched	chr11	2905366	2912685	3	2391	2279.8685	816.0685
2_MACS_peak_9737_lociStitched	chr15	92638496	92645815	2	2803	2531.6421	1143.2278000000001
2_MACS_peak_6980_lociStitched	chr12	102164837	102172153	2	3989	4389.599999999999	1228.3564
2_MACS_peak_29381_lociStitched	chrX	47794911	47802226	2	4555	5517.7045	656.8870000000001
2_MACS_peak_6033_lociStitched	chr12	11959618	11966932	2	3419	4774.5792	1145.3724
2_MACS_peak_14923_lociStitched	chr2	69869214	69876528	2	4826	14391.7578	1342.119
1_MACS_peak_6762_lociStitched	chr12	77453324	77460637	1	7314	14258.8874	1238.8222
2_MACS_peak_7008_lociStitched	chr12	104318406	104325718	2	6348	31793.307199999996	1441.9263999999998
2_MACS_peak_13511_lociStitched	chr19	17574450	17581761	2	2462	2047.0800000000002	1125.1629
2_MACS_peak_7833_lociStitched	chr13	99223206	99230515	2	4238	4962.811000000001	1028.3763
2_MACS_peak_10975_lociStitched	chr17	3459501	3466808	2	4917	27457.513899999998	1334.9889
1_MACS_peak_27235_lociStitched	chr8	72268551	72275857	1	7307	8817.6114	1062.2924
2_MACS_peak_5681_lociStitched	chr11	122614016	122621320	2	6462	6325.9944	1240.9496
3_MACS_peak_4300_lociStitched	chr10	135186613	135193915	3	3839	4528.7004	603.1452
2_MACS_peak_23953_lociStitched	chr6	42945836	42953138	2	3949	5529.0743999999995	942.6881999999999
2_MACS_peak_6967_lociStitched	chr12	100961103	100968401	2	2784	3846.7758	1010.0432
2_MACS_peak_2143_lociStitched	chr1	181068154	181075448	2	3954	9043.101200000001	1492.3524
2_MACS_peak_25313_lociStitched	chr7	30065588	30072876	2	5398	6108.8016	1562.5472
2_MACS_peak_16493_lociStitched	chr2	239142779	239150066	2	2738	1748.8799999999999	300.2244
2_MACS_peak_23216_lociStitched	chr5	178971593	178978879	2	3044	5646.650000000001	841.533
2_MACS_peak_6617_lociStitched	chr12	58329057	58336336	2	3983	7266.6257	1020.5157999999999
2_MACS_peak_6985_lociStitched	chr12	102324461	102331739	2	5585	9378.4308	1415.5710000000001
3_MACS_peak_24099_lociStitched	chr6	56673316	56680592	3	4399	3846.0935999999997	1057.2028
2_MACS_peak_18766_lociStitched	chr3	42107529	42114804	2	3554	3334.1324999999997	862.0875
2_MACS_peak_24784_lociStitched	chr6	139690574	139697849	2	5830	11666.189999999999	1284.765
1_MACS_peak_22939_lociStitched	chr5	150630497	150637770	1	7274	6538.427000000001	1447.327
3_MACS_peak_28431_lociStitched	chr9	94667204	94674476	3	5515	4763.16	1065.348
2_MACS_peak_8958_lociStitched	chr15	40615035	40622302	2	5628	7038.8162	1108.9442000000001
1_MACS_peak_27698_lociStitched	chr8	134508408	134515674	1	7267	20420.3664	1673.3598
2_MACS_peak_12062_lociStitched	chr17	66196327	66203592	2	4198	10095.444	1040.348
2_MACS_peak_14423_lociStitched	chr2	26980779	26988041	2	2484	2845.9778	940.429
2_MACS_peak_36_lociStitched	chr1	1544938	1552199	2	3423	6342.4835	956.9998
2_MACS_peak_10986_lociStitched	chr17	3813595	3820854	2	6685	13684.666799999999	1417.6827
2_MACS_peak_14979_lociStitched	chr2	73333873	73341132	2	4242	4713.2687	1038.0369999999998
2_MACS_peak_28879_lociStitched	chr9	131543123	131550380	2	3011	2860.7094	802.6242
2_MACS_peak_2203_lociStitched	chr1	185124283	185131539	2	6493	15360.226399999998	2205.824
2_MACS_peak_18675_lociStitched	chr3	32442389	32449643	2	3482	5139.459	986.5440000000001
2_MACS_peak_22760_lociStitched	chr5	138954935	138962189	2	4175	4549.708799999999	1166.4432
2_MACS_peak_16255_lociStitched	chr2	216973280	216980533	2	5511	9518.1119	1643.5298
3_MACS_peak_7410_lociStitched	chr13	22242693	22249944	3	5457	5758.0191	587.331
3_MACS_peak_13556_lociStitched	chr19	19173596	19180847	3	6304	7641.103800000001	1484.2797
2_MACS_peak_21309_lociStitched	chr4	129578853	129586104	2	4597	6348.975600000001	1020.2157
2_MACS_peak_28541_lociStitched	chr9	101943347	101950597	2	3132	3596.0	1120.85
1_MACS_peak_8405_lociStitched	chr14	73354510	73361759	1	7250	8952.515000000001	641.5364999999999
2_MACS_peak_15077_lociStitched	chr2	85905893	85913140	2	3875	4769.2507000000005	1140.6778000000002
2_MACS_peak_3518_lociStitched	chr10	64185968	64193211	2	1573	1426.1467	820.6319
2_MACS_peak_4570_lociStitched	chr11	17407425	17414667	2	5932	5510.4378	1147.1328
2_MACS_peak_27136_lociStitched	chr8	60963363	60970604	2	3715	3868.8663	1112.9417
2_MACS_peak_3908_lociStitched	chr10	97883795	97891033	2	3517	12835.145400000001	1168.2132
2_MACS_peak_24538_lociStitched	chr6	117798769	117806004	2	5289	10575.3995	1139.5125
2_MACS_peak_18373_lociStitched	chr22	48508107	48515333	2	2890	2797.9072	737.7746
2_MACS_peak_16347_lociStitched	chr2	226323102	226330326	2	2310	2025.6095999999998	883.4952000000001
1_MACS_peak_24621_lociStitched	chr6	130003262	130010483	1	7222	19833.1986	1492.5807
2_MACS_peak_8433_lociStitched	chr14	75529876	75537094	2	3223	4260.785400000001	617.8607999999999
1_MACS_peak_12820_lociStitched	chr18	52930617	52937835	1	7219	17871.0462	1253.0448000000001
1_MACS_peak_4560_lociStitched	chr11	16979256	16986472	1	7217	14821.663999999999	1413.6144
2_MACS_peak_17893_lociStitched	chr22	24108741	24115956	2	3776	5386.719	1113.2745
2_MACS_peak_2576_lociStitched	chr1	212207530	212214744	2	4246	12909.453000000001	1969.4220000000003
2_MACS_peak_21346_lociStitched	chr4	140148372	140155581	2	4680	5577.603300000001	1069.0946999999999
2_MACS_peak_14854_lociStitched	chr2	65085920	65093127	2	3010	3304.4095	985.9176
1_MACS_peak_27994_lociStitched	chr9	22237383	22244588	1	7206	8138.0475	738.5124999999999
2_MACS_peak_412_lociStitched	chr1	26866026	26873230	2	5496	7056.318	1271.5059999999999
2_MACS_peak_2810_lociStitched	chr1	230630921	230638124	2	3535	5020.491	1327.5129
2_MACS_peak_19419_lociStitched	chr3	119181491	119188694	2	4018	11453.490300000001	1500.3849
2_MACS_peak_18963_lociStitched	chr3	50648570	50655772	2	3074	4453.716799999999	1253.8682000000001
2_MACS_peak_29923_lociStitched	chrX	149737017	149744219	2	2143	2236.9411999999998	514.943
1_MACS_peak_293_lociStitched	chr1	21615476	21622676	1	7201	23880.960000000003	1357.9199999999998
2_MACS_peak_27242_lociStitched	chr8	72911311	72918511	2	5602	18851.760000000002	1203.84
2_MACS_peak_12014_lociStitched	chr17	62788344	62795542	2	2979	2079.5022	875.2768
2_MACS_peak_5800_lociStitched	chr11	130670630	130677827	2	6568	9045.9093	1170.2322
3_MACS_peak_9272_lociStitched	chr15	64381888	64389084	3	5241	7985.401199999999	1580.9612
2_MACS_peak_25496_lociStitched	chr7	45484608	45491804	2	4704	5094.768	952.0308
2_MACS_peak_14532_lociStitched	chr2	37310618	37317813	2	2950	3954.372	1377.8425
2_MACS_peak_27731_lociStitched	chr8	141520335	141527529	2	3589	8632.0806	923.7095999999999
2_MACS_peak_28604_lociStitched	chr9	109514549	109521741	2	2994	2797.688	823.484
2_MACS_peak_13998_lociStitched	chr19	49217573	49224759	2	2249	3178.3678	781.1182
2_MACS_peak_17577_lociStitched	chr21	37502072	37509257	2	4016	9884.404499999999	1459.2735
2_MACS_peak_10894_lociStitched	chr16	89876732	89883916	2	3702	4471.321599999999	495.696
2_MACS_peak_27226_lociStitched	chr8	71580421	71587605	2	3175	3907.3776000000003	978.4608
3_MACS_peak_1801_lociStitched	chr1	156093277	156100458	3	5216	5508.5451	1539.6064000000001
2_MACS_peak_18099_lociStitched	chr22	37171321	37178500	2	3192	3419.3577	1157.9727
2_MACS_peak_4964_lociStitched	chr11	63633096	63640272	2	3797	3285.8903999999998	1264.4112
2_MACS_peak_5966_lociStitched	chr12	8467852	8475028	2	5604	13193.7936	1448.8344
2_MACS_peak_16378_lociStitched	chr2	231084206	231091382	2	2911	3054.8232000000003	569.7744
2_MACS_peak_23476_lociStitched	chr6	15299124	15306300	2	2426	2085.3456	983.1120000000001
2_MACS_peak_17366_lociStitched	chr20	62582263	62589438	2	4405	6334.8075	1097.775
2_MACS_peak_15017_lociStitched	chr2	74775814	74782988	2	3438	6138.7918	1058.8824
2_MACS_peak_13484_lociStitched	chr19	16993479	17000652	2	4221	5173.1676	854.3043
2_MACS_peak_12856_lociStitched	chr18	56203323	56210492	2	4060	4504.9996	1199.3737
2_MACS_peak_13137_lociStitched	chr19	3983756	3990925	2	6908	12927.857699999999	2093.348
3_MACS_peak_1411_lociStitched	chr1	117080786	117087954	3	3684	2615.6032	572.0064
2_MACS_peak_9413_lociStitched	chr15	74251058	74258226	2	2442	2098.0736	970.5472
2_MACS_peak_19109_lociStitched	chr3	67729310	67736478	2	1920	1624.9856	774.144
2_MACS_peak_13616_lociStitched	chr19	28879436	28886601	2	4280	5849.506	852.635
2_MACS_peak_18353_lociStitched	chr22	46982805	46989961	2	4068	4712.9416	820.0776
2_MACS_peak_18735_lociStitched	chr3	39188769	39195921	2	5265	6216.5184	1223.7072
2_MACS_peak_14771_lociStitched	chr2	60776292	60783440	2	6538	8374.5968	1182.9940000000001
2_MACS_peak_24317_lociStitched	chr6	90811924	90819068	2	3920	4257.824	1010.1616
2_MACS_peak_12459_lociStitched	chr18	8603770	8610913	2	3844	3635.7870000000003	780.0156000000001
3_MACS_peak_13487_lociStitched	chr19	17184694	17191835	3	4757	7546.6088	1356.79
2_MACS_peak_26079_lociStitched	chr7	106371115	106378254	2	3070	4296.2502	1589.8553000000002
3_MACS_peak_10939_lociStitched	chr17	1546673	1553811	3	3377	3715.3289999999997	851.5634
2_MACS_peak_19600_lociStitched	chr3	130760735	130767873	2	3358	5081.5422	1134.2282
2_MACS_peak_10929_lociStitched	chr17	1388194	1395328	2	3376	4323.204	781.8864
1_MACS_peak_11527_lociStitched	chr17	37909246	37916380	1	7135	36546.055199999995	1462.4699999999998
2_MACS_peak_379_lociStitched	chr1	25942066	25949196	2	6608	8713.573	1037.415
2_MACS_peak_22672_lociStitched	chr5	131855592	131862719	2	4451	4455.0877	1246.5123
2_MACS_peak_14720_lociStitched	chr2	54751280	54758404	2	4616	5214.768	1184.0087999999998
2_MACS_peak_822_lociStitched	chr1	46859341	46866459	2	2831	4681.508599999999	1018.5858000000001
2_MACS_peak_1452_lociStitched	chr1	120658883	120666001	2	5259	5558.4462	1822.9198
2_MACS_peak_27453_lociStitched	chr8	104310253	104317365	2	4264	5876.6456	694.8424
2_MACS_peak_677_lociStitched	chr1	40419977	40427085	2	3842	4886.75	1004.3604
3_MACS_peak_7894_lociStitched	chr13	111207606	111214712	3	2214	1568.2942	824.296
2_MACS_peak_22174_lociStitched	chr5	68507346	68514450	2	3641	3637.9584	1263.8016
2_MACS_peak_6472_lociStitched	chr12	53491080	53498180	2	3366	3559.2299999999996	1207.71
2_MACS_peak_14619_lociStitched	chr2	43647912	43655011	2	6333	9700.7835	1101.0548999999999
2_MACS_peak_22600_lociStitched	chr5	124286539	124293638	2	4408	8066.5937	1123.7717
2_MACS_peak_12766_lociStitched	chr18	47714734	47721832	2	4617	6892.157999999999	1078.1862
2_MACS_peak_18516_lociStitched	chr3	11759800	11766898	2	4439	5083.5876	1043.406
3_MACS_peak_21168_lociStitched	chr4	109276230	109283328	3	4246	3602.2349999999997	1005.7865999999999
2_MACS_peak_8227_lociStitched	chr14	54074385	54081482	2	4626	6334.7822	559.2436
2_MACS_peak_790_lociStitched	chr1	45786452	45793547	2	2969	3367.2870000000003	765.5504999999999
2_MACS_peak_19568_lociStitched	chr3	128951706	128958800	2	3610	3586.7264000000005	1086.8008
2_MACS_peak_6732_lociStitched	chr12	73573960	73581049	2	2894	3061.0302	884.7072
2_MACS_peak_20461_lociStitched	chr4	9072677	9079759	2	5582	8239.907	1156.4906
2_MACS_peak_25216_lociStitched	chr7	22390042	22397124	2	3667	2952.4858	850.5482
2_MACS_peak_12953_lociStitched	chr18	71350187	71357267	2	4181	4277.027999999999	882.8760000000001
2_MACS_peak_22992_lociStitched	chr5	156593559	156600637	2	3143	3447.6938	1047.5439999999999
2_MACS_peak_5315_lociStitched	chr11	81580000	81587070	2	3798	3445.2110000000002	1129.079
2_MACS_peak_24504_lociStitched	chr6	113950019	113957089	2	7066	15192.722999999998	1220.989
2_MACS_peak_1635_lociStitched	chr1	150737173	150744242	2	3192	4304.3141	1713.5256
1_MACS_peak_6572_lociStitched	chr12	57076637	57083706	1	7070	17907.1908	1504.9901
2_MACS_peak_25997_lociStitched	chr7	101975107	101982176	2	3537	3383.9303	776.1762
1_MACS_peak_14669_lociStitched	chr2	47166867	47173935	1	7069	13711.92	1289.91
2_MACS_peak_1967_lociStitched	chr1	164582608	164589675	2	4912	5713.6695	1661.4517
2_MACS_peak_24343_lociStitched	chr6	95851987	95859052	2	5992	4780.885499999999	1024.425
2_MACS_peak_5968_lociStitched	chr12	8542428	8549492	2	1855	1460.1288	838.4968
2_MACS_peak_5464_lociStitched	chr11	104571090	104578148	2	4265	6822.2628	1206.2122
2_MACS_peak_8242_lociStitched	chr14	55564407	55571464	2	3957	6479.0317000000005	611.8419
1_MACS_peak_26321_lociStitched	chr7	130790008	130797064	1	7057	28035.6048	1937.5776
2_MACS_peak_889_lociStitched	chr1	53386865	53393920	2	2484	2534.8615	789.4545
2_MACS_peak_7672_lociStitched	chr13	53023606	53030656	2	5303	11153.1	602.07
1_MACS_peak_19637_lociStitched	chr3	133290314	133297363	1	7050	13474.1635	1452.0939999999998
1_MACS_peak_22658_lociStitched	chr5	131434677	131441725	1	7049	26843.7176	1585.8
3_MACS_peak_7844_lociStitched	chr13	100147810	100154855	3	5374	6163.6705	1224.421
2_MACS_peak_25336_lociStitched	chr7	32529125	32536169	2	3988	4970.9508	1231.9956
2_MACS_peak_11051_lociStitched	chr17	6751553	6758595	2	3603	6438.5006	1011.2312000000001
2_MACS_peak_24940_lociStitched	chr6	159454003	159461044	2	3005	2726.9793	594.9645
2_MACS_peak_21073_lociStitched	chr4	99578663	99585702	2	4268	7386.0226999999995	1174.1052
3_MACS_peak_10835_lociStitched	chr16	87807572	87814604	3	5242	6436.3896	644.1312
2_MACS_peak_10161_lociStitched	chr16	21512242	21519271	2	4027	5306.895	1594.1772
2_MACS_peak_22179_lociStitched	chr5	68664315	68671343	2	3687	10988.980800000001	1110.424
2_MACS_peak_26304_lociStitched	chr7	129418717	129425744	2	3860	4062.3086999999996	1493.9402
2_MACS_peak_28106_lociStitched	chr9	35828383	35835408	2	4026	4642.120000000001	976.4750000000001
2_MACS_peak_12590_lociStitched	chr18	22804896	22811917	2	3122	2800.6769	761.7785
2_MACS_peak_22039_lociStitched	chr5	55272694	55279711	2	3900	4578.5925	1186.5747
2_MACS_peak_23714_lociStitched	chr6	30683742	30690758	2	6742	22937.408799999997	1529.488
2_MACS_peak_25367_lociStitched	chr7	35764235	35771247	2	5827	11229.0168	1492.8548
2_MACS_peak_12084_lociStitched	chr17	67447232	67454242	2	1701	1394.99	778.811
2_MACS_peak_885_lociStitched	chr1	53162946	53169955	2	3573	6199.460499999999	1174.7084
2_MACS_peak_23081_lociStitched	chr5	168005414	168012423	2	4554	6545.705099999999	978.4564
2_MACS_peak_27047_lociStitched	chr8	42746449	42753457	2	3549	4333.7472	850.7711999999999
2_MACS_peak_22864_lociStitched	chr5	146762169	146769176	2	2765	2404.1017	898.9981
1_MACS_peak_23786_lociStitched	chr6	32934768	32941772	1	7005	48675.6988	1814.7364
2_MACS_peak_9711_lociStitched	chr15	91067228	91074228	2	2700	2904.2999999999997	740.6
1_MACS_peak_27571_lociStitched	chr8	124754598	124761596	1	6999	14480.9614	1189.66
2_MACS_peak_14831_lociStitched	chr2	64551649	64558646	2	6360	15044.9494	1418.2919
2_MACS_peak_21136_lociStitched	chr4	106376526	106383521	2	3178	2721.0550000000003	958.315
2_MACS_peak_23344_lociStitched	chr6	6586528	6593522	2	5748	6805.162	1437.9664
1_MACS_peak_21618_lociStitched	chr4	185184647	185191640	1	6994	24027.948	1593.7047
2_MACS_peak_4784_lociStitched	chr11	46137438	46144430	2	5328	5960.68	977.4816000000001
2_MACS_peak_19231_lociStitched	chr3	97721946	97728938	2	3233	3265.9632	912.456
1_MACS_peak_26378_lociStitched	chr7	137707655	137714647	1	6993	7126.246400000001	1562.0128
2_MACS_peak_1590_lociStitched	chr1	149293435	149300424	2	4703	6118.8695	2513.9433000000004
3_MACS_peak_17686_lociStitched	chr21	44845027	44852012	3	5658	9544.304	1502.4735
2_MACS_peak_7542_lociStitched	chr13	41344754	41351737	2	2528	1985.9651999999999	553.0536000000001
2_MACS_peak_18472_lociStitched	chr3	8664429	8671411	2	2287	2589.6238	620.6998000000001
2_MACS_peak_2971_lociStitched	chr1	249151338	249158319	2	4582	11073.262200000001	1654.4969999999998
2_MACS_peak_28659_lociStitched	chr9	115140752	115147731	2	3712	6515.5944	1002.1844
1_MACS_peak_5599_lociStitched	chr11	117877298	117884275	1	6978	23739.9402	1227.2543
2_MACS_peak_13093_lociStitched	chr19	2327266	2334243	2	5368	10972.0302	1523.7768
2_MACS_peak_10790_lociStitched	chr16	81864611	81871587	2	3899	4117.9328000000005	668.3008
2_MACS_peak_12180_lociStitched	chr17	73900041	73907015	2	3976	4110.475600000001	839.6696
2_MACS_peak_5050_lociStitched	chr11	65655039	65662009	2	5629	7079.429	1394.0
2_MACS_peak_9682_lociStitched	chr15	90319200	90326170	2	4379	11516.531	1196.749
2_MACS_peak_21173_lociStitched	chr4	109398140	109405110	2	2474	2480.623	918.646
1_MACS_peak_15852_lociStitched	chr2	175457264	175464233	1	6970	26084.967	1421.676
2_MACS_peak_206_lociStitched	chr1	15202514	15209469	2	3468	4003.9935	1034.904
2_MACS_peak_11180_lociStitched	chr17	17525856	17532811	2	3363	4680.715	879.1120000000001
2_MACS_peak_13572_lociStitched	chr19	19773498	19780452	2	3983	9122.2572	1020.1518
2_MACS_peak_18586_lociStitched	chr3	16948270	16955224	2	2920	3023.5992	935.3130000000001
2_MACS_peak_24017_lociStitched	chr6	45775784	45782735	2	3742	3877.9628999999995	1012.0656
2_MACS_peak_18169_lociStitched	chr22	39331661	39338611	2	3098	3093.445	978.5600000000001
2_MACS_peak_3431_lociStitched	chr10	51497823	51504770	2	4054	5012.2605	975.3588
2_MACS_peak_2983_lociStitched	chr10	555368	562313	2	3915	6702.6195	807.7035
2_MACS_peak_18391_lociStitched	chr22	50623444	50630389	2	5693	11344.6575	952.8539999999999
2_MACS_peak_26507_lociStitched	chr7	149565288	149572231	2	3530	5598.1409	1301.8125
2_MACS_peak_10842_lociStitched	chr16	87983994	87990934	2	4075	7321.7	526.052
2_MACS_peak_19950_lociStitched	chr3	169871381	169878321	2	3701	6048.21	1465.728
2_MACS_peak_3701_lociStitched	chr10	77365215	77372140	2	3243	2970.1325	844.1574999999999
2_MACS_peak_24545_lociStitched	chr6	117922665	117929586	2	3945	7862.9481000000005	1227.0933
2_MACS_peak_29826_lociStitched	chrX	130911787	130918708	2	2474	2834.1495	576.5193
2_MACS_peak_26905_lociStitched	chr8	29203339	29210257	2	6894	17550.2742	924.2447999999999
1_MACS_peak_18165_lociStitched	chr22	39146318	39153232	1	6915	21277.835	1165.009
2_MACS_peak_2494_lociStitched	chr1	208040665	208047575	2	4268	7877.4	1357.124
2_MACS_peak_19971_lociStitched	chr3	171752486	171759394	2	4949	11845.8384	1579.8596
2_MACS_peak_3863_lociStitched	chr10	93940954	93947861	2	2368	1986.4532000000002	911.0332999999999
1_MACS_peak_19248_lociStitched	chr3	98448514	98455419	1	6906	20878.6485	1478.3605
2_MACS_peak_4397_lociStitched	chr11	3874590	3881494	2	5464	13743.1024	1446.388
2_MACS_peak_15524_lociStitched	chr2	131128667	131135571	2	4554	8790.1728	1048.7176
1_MACS_peak_16061_lociStitched	chr2	198169058	198175961	1	6904	11536.9839	1341.9432
2_MACS_peak_18136_lociStitched	chr22	38239424	38246327	2	3355	5198.6493	1158.3234
2_MACS_peak_20964_lociStitched	chr4	82425362	82432265	2	5183	5439.564	1248.7527
2_MACS_peak_8450_lociStitched	chr14	77421606	77428506	2	3535	5282.639999999999	563.73
1_MACS_peak_19775_lociStitched	chr3	150478313	150485210	1	6898	12999.4656	1349.0532
2_MACS_peak_13661_lociStitched	chr19	34894654	34901549	2	3230	3795.6974999999998	842.5690000000001
2_MACS_peak_29667_lociStitched	chrX	100872081	100878975	2	3125	3436.659	629.4222000000001
2_MACS_peak_18924_lociStitched	chr3	49376743	49383635	2	3653	6047.0408	1000.0292000000001
3_MACS_peak_1641_lociStitched	chr1	150945527	150952418	3	5655	9706.6626	1577.3499
2_MACS_peak_23017_lociStitched	chr5	157856562	157863453	2	5219	5034.564600000001	1225.9089000000001
1_MACS_peak_25282_lociStitched	chr7	26190996	26197887	1	6892	13749.6123	1352.7033000000001
2_MACS_peak_13993_lociStitched	chr19	49121199	49128085	2	3603	5480.5674	1195.4096
2_MACS_peak_28298_lociStitched	chr9	76891599	76898484	2	2780	2772.5895	793.8405
2_MACS_peak_3387_lociStitched	chr10	45491095	45497978	2	3305	7777.789999999999	1071.6831
