#05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_ROSE/05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam
#Using cutoff of 15067.1378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	isSuper
1_MACS_peak_24893_lociStitched	chr6	156714594	156718740	1	4147	9343.8402	453.1578	1903	0
3_MACS_peak_4939_lociStitched	chr11	62472748	62481519	3	5747	10683.9551	1798.9321	1904	0
2_MACS_peak_8531_lociStitched	chr14	91781645	91792036	2	7147	9915.0922	1031.8263	1905	0
3_MACS_peak_18677_lociStitched	chr3	32463955	32481279	3	6766	11459.826	2591.6704	1906	0
2_MACS_peak_2994_lociStitched	chr10	1093853	1103566	2	4471	10329.7755	1464.7204	1907	0
1_MACS_peak_6183_lociStitched	chr12	27372840	27376422	1	3583	9678.2058	813.8304	1908	0
2_MACS_peak_9155_lociStitched	chr15	52548366	52555698	2	4989	9956.1228	1092.468	1909	0
2_MACS_peak_17607_lociStitched	chr21	39639147	39645132	2	5591	10163.727	1301.7375	1910	0
3_MACS_peak_20153_lociStitched	chr3	184659870	184672088	3	7812	11591.2166	2729.5012	1911	0
2_MACS_peak_14023_lociStitched	chr19	49954308	49962405	2	5581	10438.6524	1580.5344	1912	0
1_MACS_peak_13899_lociStitched	chr19	45907451	45910780	1	3330	9601.5018	747.3605	1913	0
1_MACS_peak_14603_lociStitched	chr2	43036388	43039226	1	2839	9268.0566	417.7536	1914	0
1_MACS_peak_18034_lociStitched	chr22	33962931	33966653	1	3723	9581.1724	731.373	1915	0
1_MACS_peak_6371_lociStitched	chr12	48498308	48501003	1	2696	9457.0245	608.2615	1916	0
1_MACS_peak_338_lociStitched	chr1	24305435	24307840	1	2406	9342.2225	496.873	1917	0
2_MACS_peak_21081_lociStitched	chr4	100729593	100739652	2	5801	10368.8172	1525.9503	1918	0
1_MACS_peak_18726_lociStitched	chr3	38205571	38208005	1	2435	9341.692	498.97	1919	0
2_MACS_peak_5959_lociStitched	chr12	8178334	8186488	2	3963	10081.6056	1240.2234	1920	0
1_MACS_peak_17212_lociStitched	chr20	50806696	50809338	1	2643	9239.8666	405.0186	1921	0
2_MACS_peak_21307_lociStitched	chr4	129473330	129481460	2	4445	9937.299	1103.241	1922	0
1_MACS_peak_20473_lociStitched	chr4	9692397	9696361	1	3965	9594.4656	762.6736	1923	0
4_MACS_peak_2424_lociStitched	chr1	205281778	205295044	4	6479	11944.7064	3113.5302	1924	0
2_MACS_peak_13619_lociStitched	chr19	28955072	28961635	2	6489	9939.6635	1109.8033	1925	0
1_MACS_peak_28821_lociStitched	chr9	129765649	129771061	1	5413	9861.7464	1032.6096	1926	0
1_MACS_peak_2039_lociStitched	chr1	170500001	170502350	1	2350	9506.403	678.3912	1927	0
1_MACS_peak_14361_lociStitched	chr2	20793762	20797126	1	3365	9554.0964	734.0248	1928	0
1_MACS_peak_9725_lociStitched	chr15	91497646	91500594	1	2949	9392.6228	573.0912	1929	0
5_MACS_peak_711_lociStitched	chr1	42126944	42150564	5	9357	12072.182	3261.922	1930	0
4_MACS_peak_6057_lociStitched	chr12	12949909	12967039	4	7647	11394.876	2595.195	1931	0
2_MACS_peak_16982_lociStitched	chr20	36155417	36164077	2	2877	9970.258	1187.286	1932	0
1_MACS_peak_26259_lociStitched	chr7	127290650	127293317	1	2668	9602.8002	825.1698	1933	0
2_MACS_peak_1461_lociStitched	chr1	120832767	120840536	2	6787	10518.4491	1741.0329	1934	0
3_MACS_peak_13219_lociStitched	chr19	7400669	7410760	3	6352	11379.6207	2602.4689	1935	0
1_MACS_peak_20166_lociStitched	chr3	185080051	185083662	1	3612	10014.3863	1238.9341	1936	0
3_MACS_peak_22576_lociStitched	chr5	121647058	121660564	3	9750	10526.5764	1758.4812	1937	0
1_MACS_peak_265_lociStitched	chr1	19252315	19255153	1	2839	9432.3768	665.7948	1938	0
1_MACS_peak_12561_lociStitched	chr18	20771273	20775763	1	4491	9411.938	653.295	1939	0
1_MACS_peak_18936_lociStitched	chr3	49760222	49762914	1	2693	9302.7444	545.13	1940	0
1_MACS_peak_20307_lociStitched	chr3	196253858	196256672	1	2815	9504.5664	749.931	1941	0
3_MACS_peak_29752_lociStitched	chrX	118815536	118828010	3	7852	9606.2274	858.2112	1942	0
2_MACS_peak_9342_lociStitched	chr15	68516514	68523133	2	5690	10034.404	1289.3812	1943	0
2_MACS_peak_19134_lociStitched	chr3	71023468	71033927	2	5880	10074.1088	1333.5225	1944	0
2_MACS_peak_23218_lociStitched	chr5	179049160	179051888	2	2663	9250.3752	510.136	1945	0
1_MACS_peak_20303_lociStitched	chr3	196043772	196046065	1	2294	9400.3828	667.7216	1946	0
2_MACS_peak_27941_lociStitched	chr9	12774666	12786040	2	4996	9690.648	965.6526	1947	0
1_MACS_peak_23247_lociStitched	chr5	180687209	180689642	1	2434	9238.101	517.2558	1948	0
2_MACS_peak_24678_lociStitched	chr6	134494938	134500335	2	4439	9499.7994	783.6444	1949	0
1_MACS_peak_22148_lociStitched	chr5	65439229	65441335	1	2107	9133.3008	424.5696	1950	0
1_MACS_peak_13971_lociStitched	chr19	48672820	48674922	1	2103	9058.569	350.6136	1951	0
1_MACS_peak_11668_lociStitched	chr17	42261730	42265447	1	3718	9543.7692	839.2986	1952	0
1_MACS_peak_21786_lociStitched	chr5	7868325	7874111	1	5787	9932.2476	1230.1036	1953	0
2_MACS_peak_26789_lociStitched	chr8	21770104	21778308	2	6269	10046.6184	1344.6356	1954	0
1_MACS_peak_15355_lociStitched	chr2	111876864	111881270	1	4407	9337.6358	636.667	1955	0
1_MACS_peak_27889_lociStitched	chr9	5436657	5439573	1	2917	9354.2364	653.4756	1956	0
1_MACS_peak_6333_lociStitched	chr12	46764158	46767998	1	3841	9507.84	809.088	1957	0
2_MACS_peak_20908_lociStitched	chr4	76933039	76939460	2	4716	9770.8357	1072.9491	1958	0
1_MACS_peak_20521_lociStitched	chr4	14178389	14182065	1	3677	9494.0052	801.0004	1959	0
1_MACS_peak_2407_lociStitched	chr1	204532210	204535860	1	3651	9761.56	1076.02	1960	0
1_MACS_peak_1809_lociStitched	chr1	156194433	156200128	1	5696	10269.224	1586.0575	1961	0
2_MACS_peak_2012_lociStitched	chr1	167682455	167692329	2	6603	11190.2042	2508.9834	1962	0
2_MACS_peak_29962_lociStitched	chrX	153561476	153572781	2	5608	9556.1165	894.2255	1963	0
1_MACS_peak_11569_lociStitched	chr17	38803117	38805526	1	2410	9046.2768	386.8854	1964	0
2_MACS_peak_18199_lociStitched	chr22	39648394	39653861	2	5156	9376.9984	717.8171	1965	0
1_MACS_peak_1369_lociStitched	chr1	113160633	113163374	1	2742	9044.4777	387.8515	1966	0
2_MACS_peak_12785_lociStitched	chr18	48720242	48725253	2	4959	9443.7306	787.2281	1967	0
1_MACS_peak_16940_lociStitched	chr20	34637591	34639619	1	2029	8998.4388	348.0048	1968	0
2_MACS_peak_9856_lociStitched	chr16	1345951	1351712	2	4004	9428.4526	784.0721	1969	0
2_MACS_peak_7916_lociStitched	chr13	113241185	113247519	2	3240	9646.0486	1010.9064	1970	0
4_MACS_peak_3578_lociStitched	chr10	70974738	70989914	4	6285	10809.8648	2176.2384	1971	0
1_MACS_peak_19223_lociStitched	chr3	96437248	96442967	1	5720	9449.5037	816.6732	1972	0
3_MACS_peak_14965_lociStitched	chr2	71291241	71300413	3	6107	10316.6656	1683.9792	1973	0
1_MACS_peak_15667_lociStitched	chr2	153573102	153576300	1	3199	9297.2256	676.6968	1974	0
1_MACS_peak_22248_lociStitched	chr5	75841512	75845438	1	3927	9423.5778	803.6522	1975	0
1_MACS_peak_6680_lociStitched	chr12	67661810	67664661	1	2852	9311.6511	700.4907	1976	0
1_MACS_peak_15168_lociStitched	chr2	96656768	96659054	1	2287	9066.5046	455.8284	1977	0
1_MACS_peak_20004_lociStitched	chr3	174910551	174914151	1	3601	9358.92	751.68	1978	0
1_MACS_peak_15447_lociStitched	chr2	118978169	118982962	1	4794	9422.0794	816.7272	1979	0
3_MACS_peak_13973_lociStitched	chr19	48752092	48763807	3	4346	10343.1735	1738.506	1980	0
2_MACS_peak_28628_lociStitched	chr9	112729910	112737974	2	6722	10181.6064	1578.1248	1981	0
1_MACS_peak_18117_lociStitched	chr22	37637360	37642355	1	4996	9663.8265	1060.4385	1982	0
4_MACS_peak_9214_lociStitched	chr15	59266952	59281058	4	7436	10912.4016	2310.5628	1983	0
2_MACS_peak_14619_lociStitched	chr2	43647912	43655011	2	6333	9700.7835	1101.0549	1984	0
1_MACS_peak_8873_lociStitched	chr15	33359188	33362022	1	2835	9098.557	500.201	1985	0
2_MACS_peak_11690_lociStitched	chr17	43127417	43130434	2	3013	9052.8102	455.8687	1986	0
1_MACS_peak_27562_lociStitched	chr8	124407406	124409736	1	2331	9087.932	493.261	1987	0
3_MACS_peak_28036_lociStitched	chr9	33152570	33168498	3	7689	11382.1488	2793.7712	1988	0
1_MACS_peak_1051_lociStitched	chr1	67894406	67897480	1	3075	9222.3074	636.9328	1989	0
3_MACS_peak_17016_lociStitched	chr20	39631336	39642371	3	6628	10162.1315	1576.9015	1990	0
3_MACS_peak_19706_lociStitched	chr3	141205184	141218784	3	6829	10724.96	2143.36	1991	0
3_MACS_peak_7963_lociStitched	chr13	115070360	115080919	3	5241	10349.9318	1768.6325	1992	0
1_MACS_peak_18856_lociStitched	chr3	46456175	46459703	1	3529	9267.3504	687.2544	1993	0
1_MACS_peak_17547_lociStitched	chr21	35319061	35322659	1	3599	9595.5062	1017.5144	1994	0
2_MACS_peak_2315_lociStitched	chr1	200831284	200837574	2	4723	10135.077	1558.662	1995	0
3_MACS_peak_416_lociStitched	chr1	27061493	27072354	3	6808	10240.8369	1681.2828	1996	0
1_MACS_peak_13535_lociStitched	chr19	18413543	18416860	1	3318	9187.0949	633.8787	1997	0
2_MACS_peak_13045_lociStitched	chr19	1400332	1409587	2	5173	10324.878	1772.3325	1998	0
1_MACS_peak_17274_lociStitched	chr20	55125697	55131286	1	5590	9404.0514	852.3225	1999	0
2_MACS_peak_18848_lociStitched	chr3	46389844	46396601	2	6308	9699.6735	1150.0414	2000	0
1_MACS_peak_26362_lociStitched	chr7	135242009	135243888	1	1880	9209.7306	664.0386	2001	0
1_MACS_peak_16957_lociStitched	chr20	35232625	35236261	1	3637	9355.0644	812.2824	2002	0
1_MACS_peak_16576_lociStitched	chr20	2450084	2452332	1	2249	9031.34	489.1648	2003	0
2_MACS_peak_19893_lociStitched	chr3	160464759	160474988	2	4275	10495.9769	1954.7619	2004	0
1_MACS_peak_20610_lociStitched	chr4	27814020	27817775	1	3756	9124.2745	585.78	2005	0
2_MACS_peak_9962_lociStitched	chr16	4663637	4676209	2	6223	10588.1384	2051.7504	2006	0
4_MACS_peak_16246_lociStitched	chr2	216764767	216784475	4	9151	11393.1948	2857.66	2007	0
1_MACS_peak_22695_lociStitched	chr5	133510658	133513528	1	2871	9049.971	516.026	2008	0
1_MACS_peak_25262_lociStitched	chr7	25018303	25022182	1	3880	9310.3758	778.5153	2009	0
2_MACS_peak_21543_lociStitched	chr4	170532552	170542779	2	4895	10121.6619	1593.3666	2010	0
3_MACS_peak_24781_lociStitched	chr6	139633864	139649005	3	7891	10579.0167	2056.1478	2011	0
1_MACS_peak_1519_lociStitched	chr1	145381857	145383564	1	1708	8971.4799	450.4773	2012	0
1_MACS_peak_13021_lociStitched	chr19	923708	927639	1	3932	9285.022	766.1519	2013	0
2_MACS_peak_16359_lociStitched	chr2	227769627	227782234	2	7226	10260.8373	1744.8088	2014	0
1_MACS_peak_5299_lociStitched	chr11	78175298	78178063	1	2766	9002.287	491.8935	2015	0
2_MACS_peak_17866_lociStitched	chr22	23160677	23165877	2	4184	9083.36	575.12	2016	0
1_MACS_peak_26765_lociStitched	chr8	19242436	19248089	1	5654	9562.0495	1057.111	2017	0
1_MACS_peak_15473_lociStitched	chr2	122405357	122408861	1	3505	9124.416	620.5584	2018	0
2_MACS_peak_23245_lociStitched	chr5	180668480	180674316	2	5435	9690.678	1187.0424	2019	0
2_MACS_peak_13302_lociStitched	chr19	10762042	10766998	2	4935	9371.3004	868.2912	2020	0
2_MACS_peak_27617_lociStitched	chr8	126779738	126789065	2	8527	10083.4197	1580.9265	2021	0
1_MACS_peak_11229_lociStitched	chr17	19206199	19211725	1	5527	9604.7406	1106.3052	2022	0
1_MACS_peak_9694_lociStitched	chr15	90615152	90620432	1	5281	9559.968	1061.808	2023	0
1_MACS_peak_23563_lociStitched	chr6	25277606	25281302	1	3697	9200.0832	706.6752	2024	0
1_MACS_peak_19292_lociStitched	chr3	101567264	101570529	1	3266	9148.8565	659.8565	2025	0
1_MACS_peak_12563_lociStitched	chr18	20820067	20823913	1	3847	9192.3246	710.7408	2026	0
1_MACS_peak_9075_lociStitched	chr15	45878362	45880969	1	2608	9211.0524	729.6993	2027	0
1_MACS_peak_22479_lociStitched	chr5	108744187	108747378	1	3192	9401.6433	920.9226	2028	0
3_MACS_peak_16467_lociStitched	chr2	236402684	236411771	3	6184	9435.0321	959.5872	2029	0
3_MACS_peak_18874_lociStitched	chr3	47017346	47030405	3	6086	10585.6254	2118.1698	2030	0
1_MACS_peak_17753_lociStitched	chr22	17516598	17519532	1	2935	9219.2148	760.1994	2031	0
5_MACS_peak_16407_lociStitched	chr2	232526272	232546350	5	7558	10111.2808	1652.4194	2032	0
4_MACS_peak_6605_lociStitched	chr12	58135057	58150921	4	8452	11012.7888	2555.6904	2033	0
2_MACS_peak_25715_lociStitched	chr7	74507652	74510929	2	2816	8977.6692	521.043	2034	0
1_MACS_peak_28611_lociStitched	chr9	110044404	110047374	1	2971	9035.334	580.338	2035	0
1_MACS_peak_11506_lociStitched	chr17	37023526	37028731	1	5206	9437.1855	982.704	2036	0
1_MACS_peak_28155_lociStitched	chr9	38619583	38622757	1	3175	8999.2422	547.515	2037	0
1_MACS_peak_5268_lociStitched	chr11	76154685	76157125	1	2441	8990.668	543.388	2038	0
2_MACS_peak_26227_lociStitched	chr7	123387016	123396570	2	4632	10813.2172	2366.5258	2039	0
3_MACS_peak_6583_lociStitched	chr12	57471243	57483804	3	6128	10243.4955	1797.4791	2040	0
1_MACS_peak_19303_lociStitched	chr3	105084670	105089141	1	4472	9397.5949	954.1114	2041	0
2_MACS_peak_26823_lociStitched	chr8	23075020	23083722	2	6876	9998.598	1555.9176	2042	0
2_MACS_peak_5389_lociStitched	chr11	93470722	93476046	2	5018	9452.2296	1009.9628	2043	0
1_MACS_peak_21801_lociStitched	chr5	10563042	10566156	1	3115	8878.3254	436.5828	2044	0
1_MACS_peak_3985_lociStitched	chr10	103453199	103455693	1	2495	8875.8966	435.4524	2045	0
1_MACS_peak_17236_lociStitched	chr20	52366983	52371478	1	4496	9103.274	663.9115	2046	0
1_MACS_peak_356_lociStitched	chr1	24967958	24971287	1	3330	9102.8176	666.1329	2047	0
1_MACS_peak_16205_lociStitched	chr2	208488504	208492299	1	3796	9186.177	751.0305	2048	0
1_MACS_peak_14192_lociStitched	chr2	675834	678342	1	2509	8955.8172	524.172	2049	0
1_MACS_peak_12741_lociStitched	chr18	46393601	46396599	1	2999	9043.7668	613.3908	2050	0
3_MACS_peak_4758_lociStitched	chr11	44585794	44596366	3	7185	10062.4296	1632.3168	2051	0
2_MACS_peak_5253_lociStitched	chr11	75478684	75485537	2	3313	9322.1359	895.0018	2052	0
2_MACS_peak_17577_lociStitched	chr21	37502072	37509257	2	4016	9884.4045	1459.2735	2053	0
1_MACS_peak_20978_lociStitched	chr4	83349762	83353082	1	3321	9092.816	668.316	2054	0
2_MACS_peak_16519_lociStitched	chr2	241518517	241527094	2	5003	9111.3471	687.0177	2055	0
1_MACS_peak_26546_lociStitched	chr7	151854611	151857695	1	3085	9295.4844	875.856	2056	0
4_MACS_peak_27364_lociStitched	chr8	95987361	96005960	4	10735	9935.5858	1519.5383	2057	0
1_MACS_peak_5720_lociStitched	chr11	125494734	125497320	1	2587	9017.8992	605.124	2058	0
2_MACS_peak_9315_lociStitched	chr15	66789017	66798390	2	3976	10014.1132	1601.8457	2059	0
1_MACS_peak_5565_lociStitched	chr11	114270042	114272401	1	2360	8894.6095	484.0668	2060	0
1_MACS_peak_17170_lociStitched	chr20	48531162	48534235	1	3074	9046.2974	635.8037	2061	0
1_MACS_peak_18695_lociStitched	chr3	33479497	33483628	1	4132	9263.7675	856.7694	2062	0
1_MACS_peak_28489_lociStitched	chr9	98223751	98226860	1	3110	9082.9435	677.4511	2063	0
1_MACS_peak_11085_lociStitched	chr17	7588524	7592280	1	3757	9177.4104	773.736	2064	0
1_MACS_peak_28367_lociStitched	chr9	88965473	88970239	1	4767	9158.8222	757.794	2065	0
4_MACS_peak_24947_lociStitched	chr6	160389160	160403861	4	8546	9546.8294	1146.678	2066	0
2_MACS_peak_21350_lociStitched	chr4	140215849	140224125	2	4916	9816.9912	1417.6788	2067	0
2_MACS_peak_1512_lociStitched	chr1	145152580	145161565	2	7092	11661.6315	3262.4535	2068	0
1_MACS_peak_20890_lociStitched	chr4	75857889	75860316	1	2428	8903.4495	504.816	2069	0
2_MACS_peak_28546_lociStitched	chr9	102015113	102022656	2	3570	9365.3888	967.0126	2070	0
2_MACS_peak_26650_lociStitched	chr8	7998532	8005337	2	5391	9729.1085	1333.78	2071	0
1_MACS_peak_18491_lociStitched	chr3	9833358	9835671	1	2314	8860.6404	465.3756	2072	0
1_MACS_peak_2055_lociStitched	chr1	172500452	172503511	1	3060	9471.8876	1077.0739	2073	0
3_MACS_peak_25518_lociStitched	chr7	47610197	47622358	3	7013	10108.2232	1718.3493	2074	0
1_MACS_peak_15947_lociStitched	chr2	186500538	186506365	1	5828	9379.1392	990.0073	2075	0
1_MACS_peak_21406_lociStitched	chr4	146693111	146696337	1	3227	9152.8072	768.7558	2076	0
2_MACS_peak_25055_lociStitched	chr7	4777807	4786635	2	5180	9463.616	1086.7268	2077	0
2_MACS_peak_15841_lociStitched	chr2	174895837	174905164	2	6414	9810.1386	1437.2907	2078	0
1_MACS_peak_1056_lociStitched	chr1	68150605	68153071	1	2467	8936.5374	563.9742	2079	0
1_MACS_peak_24510_lociStitched	chr6	114175363	114180883	1	5521	9393.384	1025.616	2080	0
1_MACS_peak_12343_lociStitched	chr17	79827792	79830659	1	2868	8764.419	399.0864	2081	0
5_MACS_peak_10679_lociStitched	chr16	70827025	70850397	5	9473	11751.4416	3386.6028	2082	0
1_MACS_peak_3314_lociStitched	chr10	32734133	32736786	1	2654	8817.5108	458.7037	2083	0
1_MACS_peak_26355_lociStitched	chr7	134831467	134834266	1	2800	9407.439	1049.3451	2084	0
2_MACS_peak_15393_lociStitched	chr2	112780736	112791242	2	5071	9965.9916	1608.4686	2085	0
1_MACS_peak_20338_lociStitched	chr3	197806353	197809131	1	2779	8987.9412	631.1616	2086	0
2_MACS_peak_12337_lociStitched	chr17	79668970	79680330	2	4942	9920.688	1564.272	2087	0
4_MACS_peak_12379_lociStitched	chr17	80451153	80465687	4	7857	10544.417	2190.2738	2088	0
2_MACS_peak_10154_lociStitched	chr16	20910811	20916458	2	4115	9404.5138	1062.7654	2089	0
1_MACS_peak_5193_lociStitched	chr11	71933169	71937192	1	4024	8956.8072	626.3811	2090	0
1_MACS_peak_11738_lociStitched	chr17	45725598	45729176	1	3579	8951.4404	621.8564	2091	0
1_MACS_peak_2132_lociStitched	chr1	180470700	180473061	1	2362	9084.8919	756.7005	2092	0
1_MACS_peak_29266_lociStitched	chrX	30593739	30597379	1	3641	8592.948	271.908	2093	0
1_MACS_peak_26093_lociStitched	chr7	106807468	106811049	1	3582	9368.2541	1047.8006	2094	0
1_MACS_peak_4896_lociStitched	chr11	60808701	60811469	1	2769	8857.6	539.76	2095	0
1_MACS_peak_12070_lociStitched	chr17	66452544	66459387	1	6844	9622.6266	1306.3287	2096	0
1_MACS_peak_8405_lociStitched	chr14	73354510	73361759	1	7250	8952.515	641.5365	2097	0
3_MACS_peak_19571_lociStitched	chr3	128994760	129002974	3	6823	9661.3068	1352.0244	2098	0
2_MACS_peak_20104_lociStitched	chr3	182506093	182513971	2	5691	10104.3228	1801.6986	2099	0
1_MACS_peak_1828_lociStitched	chr1	156735781	156738841	1	3061	9504.36	1208.394	2100	0
1_MACS_peak_1833_lociStitched	chr1	157104941	157109635	1	4695	9603.924	1309.1566	2101	0
1_MACS_peak_27176_lociStitched	chr8	66752494	66755642	1	3149	8835.8064	550.2704	2102	0
1_MACS_peak_12439_lociStitched	chr18	5236882	5239233	1	2352	8780.5148	496.2961	2103	0
1_MACS_peak_3261_lociStitched	chr10	27528529	27532967	1	4439	9128.966	849.877	2104	0
1_MACS_peak_2250_lociStitched	chr1	192776807	192781416	1	4610	9754.0267	1475.8018	2105	0
3_MACS_peak_20427_lociStitched	chr4	6168625	6187053	3	9775	11119.4552	2843.4404	2106	0
1_MACS_peak_14385_lociStitched	chr2	25193585	25196146	1	2562	8707.4	432.2968	2107	0
2_MACS_peak_11137_lociStitched	chr17	12324282	12336772	2	7510	9561.095	1288.968	2108	0
1_MACS_peak_8478_lociStitched	chr14	81685250	81688612	1	3363	8485.3518	213.487	2109	0
1_MACS_peak_5820_lociStitched	chr12	73369	75452	1	2084	9035.8457	769.8768	2110	0
2_MACS_peak_20947_lociStitched	chr4	79687263	79698918	2	5738	9869.454	1609.5555	2111	0
1_MACS_peak_11332_lociStitched	chr17	28032044	28034886	1	2843	8791.727	535.1486	2112	0
1_MACS_peak_19139_lociStitched	chr3	71111716	71115388	1	3673	8947.5624	692.9064	2113	0
1_MACS_peak_12017_lociStitched	chr17	62914356	62916596	1	2241	8675.072	424.256	2114	0
1_MACS_peak_13734_lociStitched	chr19	39173290	39178088	1	4799	9332.5898	1083.8682	2115	0
2_MACS_peak_11765_lociStitched	chr17	46528026	46537731	2	8459	10141.725	1894.416	2116	0
1_MACS_peak_4811_lociStitched	chr11	47446933	47449271	1	2339	8684.0334	438.375	2117	0
1_MACS_peak_15922_lociStitched	chr2	182320408	182323982	1	3575	8909.6246	664.0492	2118	0
1_MACS_peak_22429_lociStitched	chr5	98262764	98265946	1	3183	8759.0914	515.1658	2119	0
3_MACS_peak_13047_lociStitched	chr19	1437940	1445728	3	4794	9868.9536	1626.1344	2120	0
1_MACS_peak_8905_lociStitched	chr15	35837395	35839341	1	1947	8639.8508	399.5138	2121	0
1_MACS_peak_5431_lociStitched	chr11	98938594	98942219	1	3626	8896.475	656.85	2122	0
1_MACS_peak_21617_lociStitched	chr4	184642137	184645730	1	3594	8810.036	570.5684	2123	0
3_MACS_peak_17264_lociStitched	chr20	53318734	53329939	3	7054	9850.3155	1611.279	2124	0
1_MACS_peak_26229_lociStitched	chr7	123611159	123616804	1	5646	9760.205	1524.15	2125	0
2_MACS_peak_16590_lociStitched	chr20	3183440	3191201	2	4344	9615.1029	1380.6819	2126	0
1_MACS_peak_6127_lociStitched	chr12	22695933	22698377	1	2445	8746.8316	515.1952	2127	0
1_MACS_peak_22966_lociStitched	chr5	154133588	154137360	1	3773	8864.2	635.9592	2128	0
1_MACS_peak_16746_lociStitched	chr20	18487240	18489459	1	2220	8810.7614	584.7065	2129	0
1_MACS_peak_23832_lociStitched	chr6	34451519	34454442	1	2924	8810.7989	584.8923	2130	0
1_MACS_peak_4522_lociStitched	chr11	12726610	12730360	1	3751	9049.125	830.25	2131	0
1_MACS_peak_11110_lociStitched	chr17	8124024	8127691	1	3668	9123.496	904.6489	2132	0
1_MACS_peak_10095_lociStitched	chr16	15067789	15070377	1	2589	9192.8348	974.382	2133	0
1_MACS_peak_28465_lociStitched	chr9	96029994	96034570	1	4577	9068.2592	852.9664	2134	0
1_MACS_peak_3879_lociStitched	chr10	94831439	94836596	1	5158	9252.6894	1037.5884	2135	0
3_MACS_peak_8007_lociStitched	chr14	23023967	23036769	3	6213	9258.4064	1043.363	2136	0
1_MACS_peak_22889_lociStitched	chr5	148928629	148932089	1	3461	8961.4	748.398	2137	0
2_MACS_peak_15561_lociStitched	chr2	134875754	134886091	2	5599	10052.7325	1844.1208	2138	0
3_MACS_peak_3043_lociStitched	chr10	5930557	5947820	3	7190	10720.323	2511.7665	2139	0
1_MACS_peak_25161_lociStitched	chr7	14725677	14729056	1	3380	8745.8657	540.64	2140	0
1_MACS_peak_4684_lociStitched	chr11	33755897	33758742	1	2846	8763.738	563.31	2141	0
1_MACS_peak_22696_lociStitched	chr5	133560437	133563302	1	2866	8740.2555	541.1985	2142	0
2_MACS_peak_27790_lociStitched	chr8	145149290	145160562	2	4789	9858.4912	1660.3656	2143	0
3_MACS_peak_7032_lociStitched	chr12	105618604	105630900	3	7544	10267.16	2069.4168	2144	0
1_MACS_peak_18161_lociStitched	chr22	39051812	39054045	1	2234	8668.7293	473.396	2145	0
1_MACS_peak_9647_lociStitched	chr15	89009713	89011792	1	2080	8739.9081	546.777	2146	0
3_MACS_peak_2222_lociStitched	chr1	187000949	187012976	3	7776	10916.9079	2726.5209	2147	0
2_MACS_peak_15509_lociStitched	chr2	129137920	129147380	2	5675	9486.488	1297.912	2148	0
3_MACS_peak_24044_lociStitched	chr6	52160427	52173584	3	6313	10080.8934	1893.2923	2149	0
