REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_28276_lociStitched	chr9	73026835	73036765	2	7090	19652.463	1384.242	943	KLF9		KLF9	943	1
2_MACS_peak_10962_lociStitched	chr17	2294617	2306153	2	7090	14433.8432	2079.9408	944	MNT	LOC284009	MNT	944	1
3_MACS_peak_11062_lociStitched	chr17	7136739	7147201	3	7087	16088.4636	1872.698	945	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	945	1
3_MACS_peak_26068_lociStitched	chr7	106182729	106194925	3	7080	13683.912	2759.9548	946			FLJ36031	946	1
4_MACS_peak_28676_lociStitched	chr9	116162879	116179295	4	7078	14511.744	2816.9856	947	C9orf43,ALAD,POLE3	RGS3,HDHD3	POLE3	947	1
3_MACS_peak_1705_lociStitched	chr1	153747221	153764932	3	7077	17245.2007	3512.0913	948	SLC27A3	INTS3	SLC27A3	948	1
3_MACS_peak_5626_lociStitched	chr11	118888197	118901944	3	7072	13646.6469	2713.6578	949	TRAPPC4,MIR3656,RPS25,SLC37A4	FOXR1,CCDC84,VPS11,RPL23AP64,HYOU1	SLC37A4	949	1
1_MACS_peak_6572_lociStitched	chr12	57076637	57083706	1	7070	17907.1908	1504.9901	950	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	950	1
1_MACS_peak_14669_lociStitched	chr2	47166867	47173935	1	7069	13711.92	1289.91	951	TTC7A,MCFD2	MCFD2	MCFD2	951	1
2_MACS_peak_24504_lociStitched	chr6	113950019	113957089	2	7066	15192.723	1220.989	952			MARCKS	952	1
2_MACS_peak_1857_lociStitched	chr1	159036039	159048482	2	7066	19892.6241	2829.5382	953	AIM2		AIM2	953	1
2_MACS_peak_12209_lociStitched	chr17	74721459	74734922	2	7058	18346.0301	2202.5468	954	C17orf95,MFSD11,JMJD6,SRSF2,MIR636	MXRA7	MIR636	954	1
1_MACS_peak_26321_lociStitched	chr7	130790008	130797064	1	7057	28035.6048	1937.5776	955	MKLN1,FLJ43663		FLJ43663	955	1
2_MACS_peak_17589_lociStitched	chr21	37905629	37916294	2	7057	24586.0245	2415.6225	956	CLDN14		CLDN14	956	1
3_MACS_peak_17264_lociStitched	chr20	53318734	53329939	3	7054	9850.3155	1611.279	957			DOK5	957	1
4_MACS_peak_12345_lociStitched	chr17	79868451	79886614	4	7054	9631.8389	2052.419	958	LOC92659,PCYT2,SIRT7,MAFG	ANAPC11,NPB,ASPSCR1,P4HB,ARHGDIA,THOC4,PYCR1,MYADML2,NOTUM	SIRT7	958	1
1_MACS_peak_19637_lociStitched	chr3	133290314	133297363	1	7050	13474.1635	1452.094	959	CDV3		CDV3	959	1
1_MACS_peak_22658_lociStitched	chr5	131434677	131441725	1	7049	26843.7176	1585.8	960		IL3,CSF2	CSF2	960	1
3_MACS_peak_14608_lociStitched	chr2	43396396	43407001	3	7046	12335.736	1666.0455	961		LOC100129726,ZFP36L2	ZFP36L2	961	1
3_MACS_peak_25218_lociStitched	chr7	22474360	22488149	3	7046	9321.364	2130.4005	962	MGC87042		MGC87042	962	1
3_MACS_peak_8697_lociStitched	chr14	105947102	105958439	3	7019	13153.1874	1160.9088	963	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	963	1
2_MACS_peak_15618_lociStitched	chr2	148045311	148057379	2	7018	9464.9324	1769.1688	964			ACVR2A	964	1
3_MACS_peak_25518_lociStitched	chr7	47610197	47622358	3	7013	10108.2232	1718.3493	965		TNS3	TNS3	965	1
3_MACS_peak_23744_lociStitched	chr6	31619103	31634514	3	7009	19011.0096	2866.446	966	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	966	1
3_MACS_peak_2580_lociStitched	chr1	212406174	212416728	3	7006	6177.2562	2278.6086	967		PPP2R5A	PPP2R5A	967	1
1_MACS_peak_23786_lociStitched	chr6	32934768	32941772	1	7005	48675.6988	1814.7364	968	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	968	1
4_MACS_peak_10562_lociStitched	chr16	66906579	66915399	4	7005	7036.596	1578.78	969	PDP2	CA7,NAE1,CDH16,RRAD	PDP2	969	1
1_MACS_peak_27571_lociStitched	chr8	124754598	124761596	1	6999	14480.9614	1189.66	970		FAM91A1,ANXA13	ANXA13	970	1
3_MACS_peak_9453_lociStitched	chr15	75315304	75324881	3	6998	11939.6459	1782.2797	971	PPCDC	SCAMP5	PPCDC	971	1
1_MACS_peak_21618_lociStitched	chr4	185184647	185191640	1	6994	24027.948	1593.7047	972		ENPP6	ENPP6	972	1
1_MACS_peak_26378_lociStitched	chr7	137707655	137714647	1	6993	7126.2464	1562.0128	973		AKR1D1,CREB3L2	CREB3L2	973	1
3_MACS_peak_23334_lociStitched	chr6	5996269	6009916	3	6991	8567.5866	1824.6039	974	NRN1		NRN1	974	1
4_MACS_peak_9849_lociStitched	chr16	770004	791767	4	6983	9575.72	2435.2797	975	FAM173A,HAGHL,CCDC78,NARFL	RHBDL1,STUB1,METRN,MSLN,MIR662,CHTF18,JMJD8,WDR24,FBXL16,MSLNL,RPUSD1	HAGHL	975	1
1_MACS_peak_5599_lociStitched	chr11	117877298	117884275	1	6978	23739.9402	1227.2543	976		IL10RA	IL10RA	976	1
3_MACS_peak_22022_lociStitched	chr5	54031698	54050037	3	6974	12435.6759	2530.782	977			SNX18	977	1
1_MACS_peak_15852_lociStitched	chr2	175457264	175464233	1	6970	26084.967	1421.676	978	WIPF1		WIPF1	978	1
4_MACS_peak_367_lociStitched	chr1	25558211	25574892	4	6959	12192.1429	2715.6668	979	SYF2,C1orf63	RHD	C1orf63	979	1
2_MACS_peak_20914_lociStitched	chr4	77220862	77229401	2	6954	13051.8615	1496.8867	980	STBD1	FAM47E	STBD1	980	1
4_MACS_peak_11011_lociStitched	chr17	4692516	4711197	4	6950	9661.8132	2484.573	981	GLTPD2,PSMB6,PLD2	ZMYND15,TM4SF5,MINK1,CXCL16,VMO1	PSMB6	981	1
4_MACS_peak_14238_lociStitched	chr2	8817718	8826354	4	6925	5704.9416	1089.8632	982	ID2		ID2	982	1
2_MACS_peak_23294_lociStitched	chr6	3023144	3032772	2	6919	16710.3568	1525.0752	983	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	983	1
3_MACS_peak_27232_lociStitched	chr8	72165332	72177139	3	6916	9782.0995	1634.0888	984	EYA1		EYA1	984	1
1_MACS_peak_18165_lociStitched	chr22	39146318	39153232	1	6915	21277.835	1165.009	985	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	985	1
4_MACS_peak_1020_lociStitched	chr1	66708404	66720874	4	6914	5484.306	2005.176	986	PDE4B		PDE4B	986	1
2_MACS_peak_9422_lociStitched	chr15	74688938	74696653	2	6913	11790.8345	1232.0855	987		CYP11A1,SEMA7A	CYP11A1	987	1
2_MACS_peak_23240_lociStitched	chr5	180610508	180619920	2	6911	7894.7856	1774.162	988		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	988	1
2_MACS_peak_21372_lociStitched	chr4	141740561	141752423	2	6910	11114.694	1746.0864	989			TBC1D9	989	1
2_MACS_peak_64_lociStitched	chr1	2476819	2489248	2	6909	17646.6942	1508.8806	990	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	990	1
2_MACS_peak_13137_lociStitched	chr19	3983756	3990925	2	6908	12927.8577	2093.348	991	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	991	1
1_MACS_peak_19248_lociStitched	chr3	98448514	98455419	1	6906	20878.6485	1478.3605	992	ST3GAL6		ST3GAL6	992	1
1_MACS_peak_16061_lociStitched	chr2	198169058	198175961	1	6904	11536.9839	1341.9432	993	ANKRD44		ANKRD44	993	1
2_MACS_peak_14549_lociStitched	chr2	37872084	37883634	2	6903	9872.94	1866.48	994	CDC42EP3		CDC42EP3	994	1
1_MACS_peak_19775_lociStitched	chr3	150478313	150485210	1	6898	12999.4656	1349.0532	995	SIAH2		SIAH2	995	1
3_MACS_peak_26272_lociStitched	chr7	128162774	128173706	3	6898	20665.8528	1976.5056	996		METTL2B	METTL2B	996	1
2_MACS_peak_18474_lociStitched	chr3	8698230	8708602	2	6897	12507.5948	1549.5768	997		C3orf32	C3orf32	997	1
2_MACS_peak_2444_lociStitched	chr1	206132207	206139879	2	6896	13535.7096	2304.6688	998	FAM72A		FAM72A	998	1
3_MACS_peak_16875_lociStitched	chr20	32250562	32263077	3	6895	11044.4875	1991.1365	999	C20orf144,C20orf134,NECAB3	E2F1,PXMP4	C20orf134	999	1
2_MACS_peak_26905_lociStitched	chr8	29203339	29210257	2	6894	17550.2742	924.2448	1000	DUSP4		DUSP4	1000	1
1_MACS_peak_25282_lociStitched	chr7	26190996	26197887	1	6892	13749.6123	1352.7033	1001	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	1001	1
3_MACS_peak_15079_lociStitched	chr2	85928671	85938445	3	6889	8346.996	1472.9418	1002		GNLY,ATOH8,SFTPB	GNLY	1002	1
3_MACS_peak_28080_lociStitched	chr9	35066270	35080675	3	6885	16685.3115	2378.2655	1003	VCP,FANCG	C9orf131,PIGO,STOML2,KIAA1539	VCP	1003	1
2_MACS_peak_26823_lociStitched	chr8	23075020	23083722	2	6876	9998.598	1555.9176	1004	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	1004	1
1_MACS_peak_15555_lociStitched	chr2	134707712	134714583	1	6872	20331.9761	1458.7133	1005			MIR3679	1005	1
2_MACS_peak_9723_lociStitched	chr15	91472218	91479723	2	6865	16643.088	1669.8625	1006	UNC45A,HDDC3	FES,MAN2A2,RCCD1	HDDC3	1006	1
4_MACS_peak_20756_lociStitched	chr4	54553544	54572094	4	6863	10146.85	2478.28	1007			LNX1	1007	1
1_MACS_peak_466_lociStitched	chr1	28570255	28577112	1	6858	10625.6072	1282.9447	1008		ATPIF1,SESN2,PTAFR,DNAJC8	ATPIF1	1008	1
1_MACS_peak_2178_lociStitched	chr1	183808937	183815793	1	6857	29895.588	2078.7392	1009	RGL1		APOBEC4	1009	1
3_MACS_peak_15084_lociStitched	chr2	86080566	86090646	3	6854	9631.44	1548.288	1010	ST3GAL5		ST3GAL5	1010	1
2_MACS_peak_11035_lociStitched	chr17	5835650	5848885	2	6850	19039.871	1986.5735	1011			WSCD1	1011	1
4_MACS_peak_3363_lociStitched	chr10	43931469	43951858	4	6850	13821.7031	2526.1971	1012	ZNF487P	HNRNPF	ZNF487P	1012	1
3_MACS_peak_5587_lociStitched	chr11	116794792	116802431	3	6847	9322.6356	1339.1167	1013	SIK3		APOA1	1013	1
3_MACS_peak_7274_lociStitched	chr12	123355284	123364542	3	6846	8339.6064	1053.5604	1014	VPS37B	HIP1R	VPS37B	1014	1
1_MACS_peak_14505_lociStitched	chr2	33717537	33724381	1	6845	16144.996	1182.6432	1015	RASGRP3	RASGRP3	RASGRP3	1015	1
1_MACS_peak_12070_lociStitched	chr17	66452544	66459387	1	6844	9622.6266	1306.3287	1016	WIPI1	PRKAR1A,MIR635	WIPI1	1016	1
3_MACS_peak_14099_lociStitched	chr19	55469095	55485799	3	6840	11024.64	2031.2064	1017	NLRP2	NLRP7	NLRP2	1017	1
3_MACS_peak_4707_lociStitched	chr11	35024853	35036564	3	6839	9748.2364	1780.072	1018			APIP	1018	1
1_MACS_peak_27008_lociStitched	chr8	38621998	38628826	1	6829	10138.2144	1203.7764	1019	TACC1	TACC1	TACC1	1019	1
2_MACS_peak_12413_lociStitched	chr18	2635720	2643097	2	6829	9450.6747	1293.1881	1020		SMCHD1,LOC645158	LOC645158	1020	1
3_MACS_peak_19706_lociStitched	chr3	141205184	141218784	3	6829	10724.96	2143.36	1021	RASA2		RASA2	1021	1
4_MACS_peak_12302_lociStitched	chr17	78227990	78238670	4	6828	15249.972	1373.448	1022	RNF213	SLC26A11,SGSH	RNF213	1022	1
3_MACS_peak_19571_lociStitched	chr3	128994760	129002974	3	6823	9661.3068	1352.0244	1023	COPG,C3orf37	C3orf47,H1FX	C3orf37	1023	1
3_MACS_peak_10454_lociStitched	chr16	53123934	53134714	3	6822	16179.702	1840.146	1024	CHD9		CHD9	1024	1
3_MACS_peak_18402_lociStitched	chr22	50906994	50921004	3	6818	9771.975	1766.661	1025	ADM2,SBF1	MIOX,NCAPH2,LMF2,SCO2,TYMP	SBF1	1025	1
3_MACS_peak_16787_lociStitched	chr20	23329939	23344134	3	6812	15201.4255	2149.123	1026	NXT1	GZF1	NXT1	1026	1
3_MACS_peak_416_lociStitched	chr1	27061493	27072354	3	6808	10240.8369	1681.2828	1027	ARID1A	PIGV	ARID1A	1027	1
2_MACS_peak_1029_lociStitched	chr1	66838825	66848472	2	6806	10566.3591	1646.7429	1028	PDE4B		PDE4B	1028	1
1_MACS_peak_21384_lociStitched	chr4	144256469	144263272	1	6804	10989.5662	1108.889	1029	GAB1		GAB1	1029	1
3_MACS_peak_13688_lociStitched	chr19	36230767	36240176	3	6802	10620.8792	1723.7288	1030	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	1030	1
2_MACS_peak_359_lociStitched	chr1	25069500	25076336	2	6801	11052.4448	1225.0112	1031	CLIC4		CLIC4	1031	1
2_MACS_peak_12203_lociStitched	chr17	74488338	74498465	2	6792	8416.5497	1503.8595	1032	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	1032	1
4_MACS_peak_11887_lociStitched	chr17	55553734	55565149	4	6792	6599.0115	1719.099	1033	MSI2		MSI2	1033	1
3_MACS_peak_4857_lociStitched	chr11	58864758	58876329	3	6792	15353.5599	1993.6833	1034	FAM111B	FAM111A,LOC283194	FAM111B	1034	1
4_MACS_peak_25685_lociStitched	chr7	73256255	73270843	4	6789	8779.0584	1973.7564	1035	WBSCR27	CLDN4,WBSCR28	WBSCR27	1035	1
2_MACS_peak_1461_lociStitched	chr1	120832767	120840536	2	6787	10518.4491	1741.0329	1036	FAM72B		FAM72B	1036	1
3_MACS_peak_5976_lociStitched	chr12	9435665	9449495	3	6787	9923.025	1973.541	1037	LOC642846	LOC100499405	LOC642846	1037	1
4_MACS_peak_29813_lociStitched	chrX	129299009	129310662	4	6784	6384.6787	1118.688	1038	RAB33A,AIFM1	AIFM1	RAB33A	1038	1
3_MACS_peak_6095_lociStitched	chr12	15135456	15147898	3	6783	7043.4162	1750.5894	1039		PDE6H,ERP27,ARHGDIB	PDE6H	1039	1
2_MACS_peak_28689_lociStitched	chr9	117127809	117136608	2	6779	17270.6772	1706.1261	1040	AKNA	ORM1,ORM2	AKNA	1040	1
2_MACS_peak_23172_lociStitched	chr5	175962591	175971669	2	6775	7992.2712	1354.4376	1041	CDHR2,RNF44	CDHR2	CDHR2	1041	1
1_MACS_peak_22441_lociStitched	chr5	100234953	100241719	1	6767	17756.6904	1594.7462	1042	ST8SIA4		ST8SIA4	1042	1
4_MACS_peak_13753_lociStitched	chr19	39921189	39937208	4	6766	9878.9173	2333.9683	1043	SUPT5H,RPS16	MED29,ZFP36,PLEKHG2,TIMM50,PAF1	RPS16	1043	1
3_MACS_peak_18677_lociStitched	chr3	32463955	32481279	3	6766	11459.826	2591.6704	1044	CMTM7		CMTM7	1044	1
3_MACS_peak_4808_lociStitched	chr11	47414386	47431027	3	6765	8784.7839	2319.7554	1045	SLC39A13	MYBPC3,SPI1,PSMC3,RAPSN	SLC39A13	1045	1
1_MACS_peak_22354_lociStitched	chr5	88635038	88641797	1	6760	23172.5556	1456.5645	1046			MEF2C	1046	1
3_MACS_peak_2967_lociStitched	chr1	249112465	249121944	3	6758	13438.3783	2382.0727	1047	MIR3124,SH3BP5L	ZNF672,ZNF692	SH3BP5L	1047	1
2_MACS_peak_14722_lociStitched	chr2	54777178	54788819	2	6758	14032.0614	2058.1288	1048	SPTBN1	RPL23AP32	SPTBN1	1048	1
3_MACS_peak_16802_lociStitched	chr20	24753399	24766634	3	6756	9538.4645	1962.7505	1049			CST7	1049	1
3_MACS_peak_18341_lociStitched	chr22	46683162	46694027	3	6751	16095.411	1547.176	1050	TTC38,GTSE1,CN5H6.4	TRMU,C22orf40,PKDREJ	CN5H6.4	1050	1
4_MACS_peak_11619_lociStitched	chr17	40700046	40720245	4	6751	12590.0367	2930.8749	1051	HSD17B1,COASY,MLX	NAGLU,TUBG1,PSMC3IP,FAM134C	COASY	1051	1
2_MACS_peak_8480_lociStitched	chr14	81856498	81869693	2	6749	8995.0315	1254.8445	1052	STON2		STON2	1052	1
2_MACS_peak_6615_lociStitched	chr12	58281388	58294422	2	6746	11263.9828	1875.5926	1053		XRCC6BP1,CTDSP2	CTDSP2	1053	1
2_MACS_peak_23714_lociStitched	chr6	30683742	30690758	2	6742	22937.4088	1529.488	1054	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	1054	1
3_MACS_peak_12603_lociStitched	chr18	24028254	24042458	3	6740	9753.8868	2052.478	1055	KCTD1		KCTD1	1055	1
3_MACS_peak_10122_lociStitched	chr16	17554535	17571202	3	6728	7546.8176	2420.0484	1056	XYLT1		XYLT1	1056	1
1_MACS_peak_14857_lociStitched	chr2	65140194	65146920	1	6727	23829.5454	1426.5846	1057	LOC400958		LOC400958	1057	1
3_MACS_peak_6070_lociStitched	chr12	13317597	13333695	3	6727	9117.9072	2131.3752	1058		EMP1	EMP1	1058	1
2_MACS_peak_11303_lociStitched	chr17	27046086	27056583	2	6725	20168.9358	2137.1892	1059	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	1059	1
2_MACS_peak_28628_lociStitched	chr9	112729910	112737974	2	6722	10181.6064	1578.1248	1060	PALM2-AKAP2		AKAP2	1060	1
4_MACS_peak_15913_lociStitched	chr2	181844260	181857396	4	6722	7984.0608	1837.7264	1061	UBE2E3		UBE2E3	1061	1
1_MACS_peak_25066_lociStitched	chr7	5460343	5467062	1	6720	11856.3474	705.495	1062	TNRC18		TNRC18	1062	1
2_MACS_peak_16085_lociStitched	chr2	201237361	201246616	2	6719	5384.559	1323.465	1063	SPATS2L		SPATS2L	1063	1
2_MACS_peak_14130_lociStitched	chr19	56340314	56351807	2	6718	14907.5703	1632.006	1064	NLRP4,NLRP11		NLRP4	1064	1
4_MACS_peak_15359_lociStitched	chr2	112186090	112200974	4	6715	6885.3384	2095.6672	1065	LOC541471		LOC541471	1065	1
1_MACS_peak_17088_lociStitched	chr20	43677996	43684709	1	6714	7090.2706	1081.4643	1066	STK4	KCNS1	KCNS1	1066	1
3_MACS_peak_2469_lociStitched	chr1	206938793	206948510	3	6712	6468.6069	2078.4663	1067	IL10	IL19	IL10	1067	1
2_MACS_peak_19945_lociStitched	chr3	169755103	169765379	2	6711	10667.5156	2652.2356	1068	GPR160		GPR160	1068	1
2_MACS_peak_6366_lociStitched	chr12	48276268	48288848	2	6704	9168.304	1892.032	1069	VDR		VDR	1069	1
3_MACS_peak_5919_lociStitched	chr12	6712042	6723800	3	6697	7627.4146	1602.6154	1070	CHD4	IFFO1,NOP2,SCARNA11,LPAR5,ACRBP,ING4	CHD4	1070	1
2_MACS_peak_28846_lociStitched	chr9	130672558	130681239	2	6696	17014.76	1428.0245	1071	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	1071	1
3_MACS_peak_2171_lociStitched	chr1	183557660	183568572	3	6694	13521.0592	2567.5936	1072	NCF2	RGL1,ARPC5	NCF2	1072	1
3_MACS_peak_1448_lociStitched	chr1	120622564	120635450	3	6694	13373.0908	3980.4854	1073		NOTCH2	NOTCH2	1073	1
2_MACS_peak_7018_lociStitched	chr12	104849832	104858078	2	6690	13158.9668	1505.7196	1074	CHST11		CHST11	1074	1
2_MACS_peak_10986_lociStitched	chr17	3813595	3820854	2	6685	13684.6668	1417.6827	1075	P2RX1	CAMKK1,ATP2A3	P2RX1	1075	1
3_MACS_peak_14265_lociStitched	chr2	10515074	10524451	3	6685	9094.7523	1544.3919	1076	HPCAL1		SNORA80B	1076	1
3_MACS_peak_14026_lociStitched	chr19	49989913	50004941	3	6685	12136.6128	3074.7288	1077	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	1077	1
2_MACS_peak_3818_lociStitched	chr10	90144221	90152730	2	6678	15294.0766	1682.2293	1078	RNLS		RNLS	1078	1
1_MACS_peak_10596_lociStitched	chr16	67594851	67601527	1	6677	16178.6184	1182.3196	1079	CTCF	FAM65A	CTCF	1079	1
2_MACS_peak_28730_lociStitched	chr9	123341362	123348042	2	6676	12322.596	1308.612	1080	CDK5RAP2		CDK5RAP2	1080	1
2_MACS_peak_11501_lociStitched	chr17	36903297	36909965	2	6666	9311.862	1158.2316	1081	PSMB3,PCGF2	MLLT6,CISD3,PIP4K2B	PCGF2	1081	1
2_MACS_peak_7646_lociStitched	chr13	50697303	50705681	2	6653	12779.8012	594.0002	1082	DLEU2	DLEU1,ST13P4	DLEU2	1082	1
4_MACS_peak_5221_lociStitched	chr11	73069957	73088894	4	6653	9619.996	2613.306	1083	ARHGEF17,RELT		RELT	1083	1
2_MACS_peak_20400_lociStitched	chr4	4029764	4037287	2	6647	16118.0275	1228.5059	1084			LOC348926	1084	1
1_MACS_peak_21979_lociStitched	chr5	43037056	43043701	1	6646	14911.38	1475.8545	1085	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	1085	1
2_MACS_peak_18163_lociStitched	chr22	39095698	39103804	2	6646	16151.205	1655.2452	1086	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	1086	1
2_MACS_peak_4949_lociStitched	chr11	62598258	62610566	2	6645	16983.8092	2257.2872	1087	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	1087	1
3_MACS_peak_25775_lociStitched	chr7	76956239	76965889	3	6639	7657.275	1459.08	1088	PION		PION	1088	1
3_MACS_peak_18985_lociStitched	chr3	52272111	52288642	3	6639	9220.9918	2430.057	1089	PPM1M,TWF2,WDR82	ALAS1,GLYCTK,TLR9,MIRLET7G,MIR135A1	PPM1M	1089	1
3_MACS_peak_4303_lociStitched	chr10	135201406	135215537	3	6636	17210.1449	2078.6701	1090	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	1090	1
2_MACS_peak_6933_lociStitched	chr12	96586903	96593709	2	6628	16679.4642	1001.1626	1091	ELK3		ELK3	1091	1
3_MACS_peak_17016_lociStitched	chr20	39631336	39642371	3	6628	10162.1315	1576.9015	1092		TOP1	TOP1	1092	1
2_MACS_peak_23994_lociStitched	chr6	44223631	44233700	2	6625	12630.5536	1719.7852	1093	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	1093	1
3_MACS_peak_9843_lociStitched	chr16	685258	700240	3	6625	12485.9988	1905.7104	1094	FAM195A,WDR90,C16orf13	RAB40C,WFIKKN1,RHOT2,RHBDL1,STUB1,JMJD8,WDR24	FAM195A	1094	1
1_MACS_peak_22762_lociStitched	chr5	139012727	139019349	1	6623	15986.1702	1544.2504	1095		CXXC5	CXXC5	1095	1
2_MACS_peak_22604_lociStitched	chr5	125295350	125304896	2	6621	13153.4334	1601.8188	1096			GRAMD3	1096	1
3_MACS_peak_225_lociStitched	chr1	15897199	15912192	3	6617	12325.7453	2338.908	1097	DNAJC16,AGMAT	DDI2,CASP9	AGMAT	1097	1
2_MACS_peak_21160_lociStitched	chr4	108950916	108958810	2	6615	12228.5954	1215.676	1098	HADH		HADH	1098	1
2_MACS_peak_26375_lociStitched	chr7	137664817	137673663	2	6613	6541.617	2284.0372	1099	CREB3L2		CREB3L2	1099	1
2_MACS_peak_3015_lociStitched	chr10	3846179	3854571	2	6611	14376.3352	1498.8112	1100		KLF6	KLF6	1100	1
3_MACS_peak_5214_lociStitched	chr11	72952927	72964346	3	6609	16210.4124	1734.5461	1101		P2RY2,P2RY6	P2RY6	1101	1
3_MACS_peak_5003_lociStitched	chr11	64850504	64864991	3	6609	14478.3078	2258.5233	1102	ZFPL1,C11orf2,CDCA5	SAC3D1,TM7SF2,MRPL49,NAALADL1,ZNHIT2,FAU,SYVN1	C11orf2	1102	1
2_MACS_peak_379_lociStitched	chr1	25942066	25949196	2	6608	8713.573	1037.415	1103	MAN1C1		MAN1C1	1103	1
5_MACS_peak_8016_lociStitched	chr14	23279789	23299933	5	6608	7507.6688	1510.8	1104	MRPL52,SLC7A7	OXA1L,MMP14,LRP10	SLC7A7	1104	1
1_MACS_peak_5424_lociStitched	chr11	96070503	96077106	1	6604	19189.6386	1282.9629	1105	MIR1260B,MAML2	JRKL,CCDC82	MIR1260B	1105	1
2_MACS_peak_9472_lociStitched	chr15	75742538	75749147	2	6603	11723.7051	1313.2083	1106	SIN3A		SIN3A	1106	1
2_MACS_peak_2012_lociStitched	chr1	167682455	167692329	2	6603	11190.2042	2508.9834	1107	MPZL1		MPZL1	1107	1
2_MACS_peak_9743_lociStitched	chr15	93197201	93209931	2	6591	8755.694	1629.44	1108	FAM174B		FAM174B	1108	1
2_MACS_peak_22097_lociStitched	chr5	58852906	58862395	2	6590	10599.213	1360.7226	1109	PDE4D		PDE4D	1109	1
2_MACS_peak_21669_lociStitched	chr4	186507057	186514966	2	6587	19396.0316	1373.7933	1110	SORBS2		PDLIM3	1110	1
1_MACS_peak_6162_lociStitched	chr12	26305949	26312533	1	6585	18691.976	1374.7392	1111		SSPN,BHLHE41	BHLHE41	1111	1
3_MACS_peak_5905_lociStitched	chr12	6468453	6477653	3	6583	18364.12	1689.12	1112	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	1112	1
2_MACS_peak_3697_lociStitched	chr10	77159874	77170043	2	6583	8596.8726	1386.0347	1113	NCRNA00245,ZNF503		NCRNA00245	1113	1
2_MACS_peak_21459_lociStitched	chr4	153580536	153588004	2	6576	7384.3584	1548.8632	1114	TMEM154		TMEM154	1114	1
3_MACS_peak_11323_lociStitched	chr17	27887140	27900368	3	6576	9029.4328	2100.6064	1115	TP53I13,ABHD15	ANKRD13B,GIT1,CORO6	ABHD15	1115	1
3_MACS_peak_27817_lociStitched	chr8	146010441	146025084	3	6576	8693.5491	2111.5206	1116	ZNF517,ZNF34,RPL8	ZNF7,ZNF251	RPL8	1116	1
3_MACS_peak_14233_lociStitched	chr2	8653897	8666805	3	6572	9484.7984	2039.464	1117			ID2	1117	1
3_MACS_peak_11100_lociStitched	chr17	8053784	8067339	3	6570	11394.333	2155.245	1118	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	1118	1
2_MACS_peak_5800_lociStitched	chr11	130670630	130677827	2	6568	9045.9093	1170.2322	1119			SNX19	1119	1
4_MACS_peak_3619_lociStitched	chr10	73619564	73634247	4	6568	7447.2176	2035.0638	1120		CDH23,PSAP	PSAP	1120	1
