REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X05_0EWR_0229Kronos_MM1S.KB.3hr.1_H3K18Ac_hs.dm_i07.bam	X39_0EXR_0229Kronos_MM1S.KB.3hr.1_Input_hs_i82.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_26065_lociStitched	chr7	105984904	105998558	3	7572	22997.4322	2756.7426	802			NAMPT	NAMPT	NONE	802	1
2_MACS_peak_18550_lociStitched	chr3	14727890	14741595	2	7568	8107.878	2024.2285	803	C3orf20	C3orf19	C3orf20	C3orf19	0.0765	803	1
2_MACS_peak_15365_lociStitched	chr2	112231384	112241810	2	7562	8238.6252	1404.3822	804	LOC541471		LOC541471	LOC541471	0.3486	804	1
2_MACS_peak_15955_lociStitched	chr2	187810724	187820989	2	7560	17216.458	1350.874	805			ZSWIM2	ZSWIM2	NONE	805	1
5_MACS_peak_16407_lociStitched	chr2	232526272	232546350	5	7558	10111.2808	1652.4194	806		PTMA,MIR1244-1	PTMA	PTMA	1.1602999999999999	806	1
4_MACS_peak_29005_lociStitched	chr9	139432301	139445810	4	7549	11624.4945	1564.3422	807	NOTCH1		NOTCH1	NOTCH1	0.14540000000000003	807	1
2_MACS_peak_22484_lociStitched	chr5	109190097	109202252	2	7545	20142.0505	2262.0455	808	MAN2A1	LOC100289673	LOC100289673	NONE	NONE	808	1
3_MACS_peak_7032_lociStitched	chr12	105618604	105630900	3	7544	10267.16	2069.4168	809	APPL2		APPL2	APPL2	0.0867	809	1
2_MACS_peak_20260_lociStitched	chr3	193815446	193823412	2	7531	36014.286	2519.6458	810		HES1	HES1	HES1	1.1222	810	1
2_MACS_peak_13450_lociStitched	chr19	16221379	16231712	2	7529	18838.0923	1741.1105	811	RAB8A	TPM4,HSH2D	RAB8A	HSH2D	1.0913	811	1
2_MACS_peak_2106_lociStitched	chr1	178544257	178552406	2	7525	28714.6313	2375.4335	812		C1orf220	C1orf220	C1orf220	0.20129999999999998	812	1
3_MACS_peak_9698_lociStitched	chr15	90721606	90736320	3	7525	20799.7104	2401.3248	813	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.38639999999999997	813	1
4_MACS_peak_7560_lociStitched	chr13	42061767	42078144	4	7522	8882.8848	1352.7402	814		C13orf15	C13orf15	C13orf15	0.019099999999999992	814	1
3_MACS_peak_12596_lociStitched	chr18	23746571	23763250	3	7520	11561.8828	2149.9231	815	PSMA8	TAF4B	PSMA8	PSMA8	0.1531	815	1
3_MACS_peak_6035_lociStitched	chr12	11974297	11990920	3	7515	11770.7463	2352.1545	816	ETV6		ETV6	ETV6	0.2272	816	1
2_MACS_peak_11137_lociStitched	chr17	12324282	12336772	2	7510	9561.095	1288.968	817			FLJ34690	FLJ34690	NONE	817	1
3_MACS_peak_12233_lociStitched	chr17	75314817	75329652	3	7509	14671.815	2130.306	818	SEPT9	SEPT9	SEPT9	SEPT9	0.2239	818	1
2_MACS_peak_7901_lociStitched	chr13	111357489	111369240	2	7505	10916.679	1725.0468	819	ING1,CARS2		ING1	ING1	0.37679999999999997	819	1
2_MACS_peak_19425_lociStitched	chr3	119354804	119362914	2	7503	23935.854	1912.338	820	POPDC2	PLA1A,COX17	POPDC2	POPDC2	0.7548	820	1
2_MACS_peak_22985_lociStitched	chr5	156353785	156361920	2	7501	13899.461	1216.1825	821	TIMD4	LOC100286948	LOC100286948	LOC100286948	0.4719	821	1
1_MACS_peak_24409_lociStitched	chr6	106439102	106446600	1	7499	30049.7346	1423.1204	822			PRDM1	PRDM1	2.9951000000000003	822	1
3_MACS_peak_23427_lociStitched	chr6	12044395	12062294	3	7495	13383.0823	2407.4155	823	HIVEP1		HIVEP1	HIVEP1	0.181	823	1
3_MACS_peak_20553_lociStitched	chr4	18690917	18701802	3	7494	12866.07	1644.7235	824			LCORL	LCORL	NONE	824	1
3_MACS_peak_10919_lociStitched	chr17	1010882	1025134	3	7494	13505.1952	1963.9256	825	ABR		ABR	ABR	0.12940000000000002	825	1
4_MACS_peak_29417_lociStitched	chrX	49011861	49029397	4	7483	13676.3264	1434.4448	826	MAGIX,PLP2	GPKOW,PRICKLE3,SYP	MAGIX	MAGIX	0.692	826	1
2_MACS_peak_13738_lociStitched	chr19	39338899	39349174	2	7472	18578.2275	1827.9225	827	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.6346	827	1
4_MACS_peak_23028_lociStitched	chr5	158757958	158778117	4	7471	12095.4	2753.7194	828		IL12B	IL12B	IL12B	0.12040000000000001	828	1
3_MACS_peak_16163_lociStitched	chr2	204716842	204726983	3	7469	6701.1728	1338.612	829		CTLA4	CTLA4	CTLA4	0.3499	829	1
3_MACS_peak_26755_lociStitched	chr8	18598505	18614370	3	7468	9666.5445	2192.543	830	PSD3		PSD3	PSD3	0.003599999999999992	830	1
3_MACS_peak_8660_lociStitched	chr14	103271313	103286919	3	7467	8013.681	1225.071	831	TRAF3		TRAF3	TRAF3	0.08499999999999999	831	1
4_MACS_peak_11187_lociStitched	chr17	17725738	17744746	4	7467	14229.3888	2366.496	832	SREBF1	SMCR5,MIR33B	SREBF1	SREBF1	0.3455	832	1
2_MACS_peak_17140_lociStitched	chr20	46386251	46397795	2	7466	16737.6456	2000.5752	833	SULF2		SULF2	SULF2	0.1225	833	1
4_MACS_peak_23472_lociStitched	chr6	15244837	15257497	4	7459	8128.986	1697.706	834	JARID2		JARID2	JARID2	0.025200000000000014	834	1
2_MACS_peak_1618_lociStitched	chr1	150131154	150139241	2	7456	16616.3589	2008.8108	835	PLEKHO1		PLEKHO1	PLEKHO1	0.8076	835	1
2_MACS_peak_13448_lociStitched	chr19	16180365	16191352	2	7445	25058.0509	1765.6109	836	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.6599	836	1
2_MACS_peak_21832_lociStitched	chr5	15440499	15448529	2	7442	8846.651	1194.061	837			FBXL7	FBXL7	NONE	837	1
2_MACS_peak_1823_lociStitched	chr1	156627206	156635250	2	7442	20236.2908	2228.188	838	BCAN	HAPLN2,BCAN,NES,CRABP2	NES	BCAN	0.5808	838	1
1_MACS_peak_26011_lociStitched	chr7	102250675	102258111	1	7437	9003.5088	3052.478	839	RASA4	POLR2J3,UPK3BL	RASA4	RASA4	0.11020000000000002	839	1
4_MACS_peak_9214_lociStitched	chr15	59266952	59281058	4	7436	10912.4016	2310.5628	840	RNF111	SLTM	RNF111	SLTM	0.05359999999999998	840	1
2_MACS_peak_3838_lociStitched	chr10	91805534	91813167	2	7435	16490.3332	1225.8598	841			KIF20B	KIF20B	NONE	841	1
2_MACS_peak_17495_lociStitched	chr21	32924551	32932892	2	7426	13004.4531	1976.817	842	TIAM1		TIAM1	TIAM1	0.008000000000000007	842	1
4_MACS_peak_21883_lociStitched	chr5	32275982	32292114	4	7426	9753.4072	2647.2612	843	MTMR12		MTMR12	MTMR12	0.09699999999999999	843	1
3_MACS_peak_12211_lociStitched	chr17	74777323	74788754	3	7425	11587.6047	1651.7795	844		MFSD11,MIR636,SRSF2	MFSD11	MIR636	1.0547	844	1
2_MACS_peak_18794_lociStitched	chr3	44036232	44046279	2	7419	9027.2295	1854.6762	845			MIR138-1	MIR138-1	NONE	845	1
2_MACS_peak_14544_lociStitched	chr2	37614960	37622829	2	7417	17993.2554	1835.8377	846		QPCT	QPCT	QPCT	2.2909	846	1
3_MACS_peak_4267_lociStitched	chr10	130825144	130836320	3	7415	12475.7688	1277.4168	847			MGMT	MGMT	NONE	847	1
2_MACS_peak_25129_lociStitched	chr7	8164381	8175088	2	7412	9559.2096	1764.5136	848	ICA1		ICA1	ICA1	0.07780000000000001	848	1
2_MACS_peak_20662_lociStitched	chr4	38986031	38999694	2	7409	17588.3799	2005.7284	849	TMEM156	KLHL5	TMEM156	TMEM156	0.2084	849	1
3_MACS_peak_27566_lociStitched	chr8	124546144	124560764	3	7405	13814.438	1982.472	850	FBXO32	FBXO32	FBXO32	FBXO32	0.18129999999999996	850	1
2_MACS_peak_20267_lociStitched	chr3	194021558	194034234	2	7399	29588.3192	2925.6208	851	LOC100131551	CPN2	LOC100131551	LOC100131551	1.2271	851	1
2_MACS_peak_19533_lociStitched	chr3	126628548	126637056	2	7395	16239.2196	1399.566	852	CHCHD6		PLXNA1	PLXNA1	NONE	852	1
1_MACS_peak_7760_lociStitched	chr13	78689051	78696443	1	7393	27298.656	1074.0576	853			EDNRB	EDNRB	NONE	853	1
5_MACS_peak_16961_lociStitched	chr20	35447902	35472685	5	7389	9236.6241	3514.2294	854	C20orf117	C20orf118,DSN1	C20orf117	DSN1	0.18770000000000003	854	1
3_MACS_peak_8340_lociStitched	chr14	65813123	65825121	3	7385	8279.8198	1100.2166	855			FUT8	FUT8	NONE	855	1
3_MACS_peak_2168_lociStitched	chr1	183438896	183451100	3	7378	18244.98	3646.5552	856	SMG7		SMG7	SMG7	0.10870000000000002	856	1
3_MACS_peak_1526_lociStitched	chr1	145501306	145517405	3	7374	19650.4394	3875.0293	857	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	POLR3GL	1.0688	857	1
2_MACS_peak_27286_lociStitched	chr8	81073590	81084468	2	7371	12114.8286	2009.1666	858	TPD52		TPD52	TPD52	0.2582	858	1
3_MACS_peak_2637_lociStitched	chr1	218628333	218637628	3	7370	9921.483	2173.171	859			TGFB2	TGFB2	NONE	859	1
2_MACS_peak_4390_lociStitched	chr11	3528088	3536559	2	7366	14618.4047	1419.7396	860			TRPC2	TRPC2	NONE	860	1
1_MACS_peak_15687_lociStitched	chr2	158295087	158302451	1	7365	36399.5156	1922.004	861	CYTIP		CYTIP	CYTIP	0.8973	861	1
2_MACS_peak_8871_lociStitched	chr15	33296880	33309823	2	7365	16802.6026	2076.0572	862	FMN1		FMN1	FMN1	0.062200000000000005	862	1
3_MACS_peak_24402_lociStitched	chr6	106227703	106242448	3	7364	7907.7435	2350.353	863			PRDM1	PRDM1	2.9951000000000003	863	1
1_MACS_peak_27517_lociStitched	chr8	118450356	118457713	1	7358	26438.8509	1336.0312	864			MED30	MED30	NONE	864	1
2_MACS_peak_26998_lociStitched	chr8	38237414	38245236	2	7357	12461.2282	1519.8146	865	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.10260000000000001	865	1
4_MACS_peak_27806_lociStitched	chr8	145687110	145705118	4	7356	6891.6616	2317.6296	866	KIFC2,CYHR1,FOXH1	PPP1R16A,GPT,MFSD3,LRRC14,SLC39A4,VPS28,TONSL,RECQL4,LRRC24,MGC70857	KIFC2	RECQL4	0.7322	866	1
3_MACS_peak_1674_lociStitched	chr1	151891794	151900509	3	7353	8745.5025	1939.959	867		THEM4	THEM4	THEM4	0.06040000000000001	867	1
2_MACS_peak_6978_lociStitched	chr12	102129617	102140190	2	7344	19638.2902	1717.0552	868	SYCP3,GNPTAB	CHPT1	SYCP3	SYCP3	0.7072	868	1
3_MACS_peak_16168_lociStitched	chr2	204750114	204763934	3	7341	8634.736	2216.728	869		CTLA4,ICOS	CTLA4	CTLA4	0.3499	869	1
1_MACS_peak_9456_lociStitched	chr15	75334199	75341536	1	7338	35717.9834	1762.3474	870	PPCDC	SCAMP5	PPCDC	PPCDC	1.2249999999999999	870	1
3_MACS_peak_19881_lociStitched	chr3	159727070	159735801	3	7334	9723.7147	1702.545	871		IL12A	IL12A	IL12A	0.11350000000000002	871	1
2_MACS_peak_5685_lociStitched	chr11	122930577	122941648	2	7330	24549.9425	2115.6681	872	HSPA8	LOC341056	HSPA8	HSPA8	1.4075	872	1
3_MACS_peak_20330_lociStitched	chr3	197450340	197464780	3	7329	17798.744	3210.012	873	KIAA0226	FYTTD1,MIR922	KIAA0226	KIAA0226	0.2379	873	1
2_MACS_peak_15572_lociStitched	chr2	135163046	135170438	2	7326	14465.4048	1605.5424	874	MGAT5	LOC151162	LOC151162	NONE	NONE	874	1
1_MACS_peak_4211_lociStitched	chr10	125156122	125163444	1	7323	10355.5046	1220.5774	875			BUB3	BUB3	NONE	875	1
2_MACS_peak_10082_lociStitched	chr16	14590911	14598299	2	7321	12598.0176	1234.5348	876	PARN		PARN	PARN	0.07219999999999999	876	1
3_MACS_peak_10480_lociStitched	chr16	56893278	56905981	3	7318	8973.3992	1901.6391	877	SLC12A3	MIR138-2	SLC12A3	SLC12A3	0.8979999999999999	877	1
3_MACS_peak_24847_lociStitched	chr6	149555191	149569160	3	7317	11110.9426	1225.0813	878			TAB2	TAB2	NONE	878	1
2_MACS_peak_9420_lociStitched	chr15	74665527	74679217	2	7316	21105.873	2510.746	879		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.05230000000000001	879	1
2_MACS_peak_12238_lociStitched	chr17	75435019	75442967	2	7315	20105.2608	1252.6048	880	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.2239	880	1
1_MACS_peak_6762_lociStitched	chr12	77453324	77460637	1	7314	14258.8874	1238.8222	881	E2F7		E2F7	E2F7	0.21660000000000001	881	1
3_MACS_peak_2528_lociStitched	chr1	209920407	209931451	3	7312	15487.0012	2833.8904	882	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	TRAF3IP3	0.8007	882	1
2_MACS_peak_10332_lociStitched	chr16	30661114	30673009	2	7310	19403.124	2093.52	883	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.1096000000000001	883	1
1_MACS_peak_27235_lociStitched	chr8	72268551	72275857	1	7307	8817.6114	1062.2924	884	EYA1		EYA1	EYA1	0.037500000000000006	884	1
2_MACS_peak_9428_lociStitched	chr15	74831994	74839472	2	7306	12789.6234	1481.3918	885	ARID3B		ARID3B	ARID3B	0.1615	885	1
2_MACS_peak_28851_lociStitched	chr9	130731602	130744265	2	7302	15093.0297	2280.6063	886	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	PIP5KL1	0.4887	886	1
3_MACS_peak_15176_lociStitched	chr2	96899079	96912746	3	7301	9449.3638	2108.8181	887	LOC285033	CIAO1,STARD7,TMEM127	LOC285033	LOC285033	0.5620999999999999	887	1
3_MACS_peak_11309_lociStitched	chr17	27219473	27230826	3	7295	15484.3567	1966.3396	888	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	FLOT2	0.3929	888	1
2_MACS_peak_28415_lociStitched	chr9	93732207	93742372	2	7290	20419.452	1841.898	889			LOC100129316	LOC100129316	NONE	889	1
3_MACS_peak_27015_lociStitched	chr8	38812437	38823439	3	7290	11799.645	1889.0434	890	PLEKHA2	HTRA4,ADAM9,TM2D2	HTRA4	TM2D2	0.1475	890	1
2_MACS_peak_15566_lociStitched	chr2	134935366	134942990	2	7287	10714.0072	1464.5704	891			MIR3679	MIR3679	NONE	891	1
4_MACS_peak_23328_lociStitched	chr6	5868829	5880053	4	7286	8723.2928	1642.0712	892			NRN1	NRN1	0.3388	892	1
5_MACS_peak_4318_lociStitched	chr11	554156	577692	5	7286	13728.5488	2490.1088	893	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	IRF7	0.22840000000000002	893	1
3_MACS_peak_5098_lociStitched	chr11	67030012	67046376	3	7283	17514.3892	2765.516	894	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	0.8683	894	1
3_MACS_peak_18534_lociStitched	chr3	13455291	13470827	3	7279	22171.4256	2314.864	895	NUP210		NUP210	NUP210	0.2903	895	1
3_MACS_peak_6051_lociStitched	chr12	12844549	12858144	3	7276	16057.0545	2010.7005	896	GPR19	CDKN1B,APOLD1	GPR19	CDKN1B	5.5364	896	1
1_MACS_peak_22939_lociStitched	chr5	150630497	150637770	1	7274	6538.427	1447.327	897	GM2A	CCDC69,SLC36A3	GM2A	GM2A	0.16360000000000002	897	1
4_MACS_peak_19977_lociStitched	chr3	171859154	171871993	4	7268	6997.255	2465.088	898	FNDC3B		FNDC3B	FNDC3B	0.1685	898	1
1_MACS_peak_27698_lociStitched	chr8	134508408	134515674	1	7267	20420.3664	1673.3598	899	ST3GAL1		ST3GAL1	ST3GAL1	0.3443	899	1
2_MACS_peak_6559_lociStitched	chr12	56726307	56734172	2	7266	25484.9595	1380.3075	900	IL23A,PAN2	CS,CNPY2,STAT2,APOF	PAN2	PAN2	0.8111999999999999	900	1
2_MACS_peak_26283_lociStitched	chr7	128572291	128582164	2	7262	25188.9849	2522.5515	901	IRF5	KCP	IRF5	IRF5	1.03	901	1
3_MACS_peak_28793_lociStitched	chr9	127622939	127635758	3	7262	13843.2381	2085.6513	902	ARPC5L,RPL35	WDR38	ARPC5L	WDR38	0.38299999999999995	902	1
2_MACS_peak_27433_lociStitched	chr8	103541950	103549869	2	7257	12849.3694	812.4894	903		ODF1	ODF1	ODF1	0.018100000000000005	903	1
1_MACS_peak_8405_lociStitched	chr14	73354510	73361759	1	7250	8952.515	641.5365	904	DPF3	DCAF4	DPF3	DPF3	0.028999999999999998	904	1
2_MACS_peak_26435_lociStitched	chr7	142187692	142197898	2	7248	9211.9356	2387.1834	905			MTRNR2L6	MTRNR2L6	0.0655	905	1
3_MACS_peak_18453_lociStitched	chr3	5018565	5029535	3	7242	11489.978	1749.715	906	BHLHE40		BHLHE40	BHLHE40	0.6191	906	1
3_MACS_peak_16636_lociStitched	chr20	5092696	5108907	3	7227	15698.7324	2558.0958	907	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	PCNA	0.5924999999999999	907	1
4_MACS_peak_27444_lociStitched	chr8	103817887	103828664	4	7226	12807.3868	1076.6223	908		AZIN1	AZIN1	AZIN1	0.0563	908	1
2_MACS_peak_16359_lociStitched	chr2	227769627	227782234	2	7226	10260.8373	1744.8088	909	RHBDD1		RHBDD1	RHBDD1	0.0935	909	1
1_MACS_peak_24621_lociStitched	chr6	130003262	130010483	1	7222	19833.1986	1492.5807	910	ARHGAP18		ARHGAP18	ARHGAP18	0.1951	910	1
2_MACS_peak_25273_lociStitched	chr7	25979918	25992244	2	7222	18783.5914	1914.2278	911	MIR148A		MIR148A	MIR148A	1.5735000000000001	911	1
1_MACS_peak_12820_lociStitched	chr18	52930617	52937835	1	7219	17871.0462	1253.0448	912	TCF4		CCDC68	CCDC68	NONE	912	1
1_MACS_peak_4560_lociStitched	chr11	16979256	16986472	1	7217	14821.664	1413.6144	913	PLEKHA7		PLEKHA7	PLEKHA7	0.126	913	1
2_MACS_peak_17530_lociStitched	chr21	34746129	34757256	2	7209	21391.6575	2581.464	914		IFNAR1,IFNGR2	IFNGR2	IFNAR1	0.47329999999999994	914	1
2_MACS_peak_26197_lociStitched	chr7	120627867	120639318	2	7208	7407.6519	2653.1967	915	C7orf58	ING3	C7orf58	ING3	0.21559999999999999	915	1
1_MACS_peak_27994_lociStitched	chr9	22237383	22244588	1	7206	8138.0475	738.5125	916			DMRTA1	DMRTA1	NONE	916	1
2_MACS_peak_28874_lociStitched	chr9	131445360	131453382	2	7206	12592.9356	1461.6084	917	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.463	917	1
4_MACS_peak_3210_lociStitched	chr10	22604414	22615353	4	7204	14059.8967	1594.9062	918	COMMD3,BMI1	SPAG6	BMI1	BMI1	0.5604	918	1
1_MACS_peak_293_lociStitched	chr1	21615476	21622676	1	7201	23880.96	1357.92	919	ECE1	ECE1	ECE1	ECE1	0.17869999999999997	919	1
2_MACS_peak_19615_lociStitched	chr3	132281323	132289623	2	7201	11323.69	1125.48	920	ACAD11	CCRL1	CCRL1	NONE	NONE	920	1
2_MACS_peak_2959_lociStitched	chr1	247373000	247380646	2	7200	15007.5688	1630.1272	921		VN1R5,ZNF124,MIR3916	MIR3916	NONE	NONE	921	1
2_MACS_peak_21344_lociStitched	chr4	140127443	140136839	2	7196	8757.072	1576.6488	922			C4orf49	C4orf49	NONE	922	1
2_MACS_peak_1645_lociStitched	chr1	151019765	151033298	2	7192	14048.6073	3261.453	923	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	CDC42SE1	0.5467	923	1
2_MACS_peak_18507_lociStitched	chr3	10254350	10266913	2	7190	9250.1369	1986.2103	924	IRAK2	TATDN2	TATDN2	TATDN2	0.030800000000000008	924	1
3_MACS_peak_3043_lociStitched	chr10	5930557	5947820	3	7190	10720.323	2511.7665	925	FBXO18,ANKRD16		FBXO18	FBXO18	0.1265	925	1
2_MACS_peak_6412_lociStitched	chr12	50054285	50065673	2	7187	11999.5356	1790.1936	926	FMNL3	PRPF40B	PRPF40B	PRPF40B	0.10439999999999999	926	1
3_MACS_peak_4758_lociStitched	chr11	44585794	44596366	3	7185	10062.4296	1632.3168	927	CD82		CD82	CD82	0.3045	927	1
3_MACS_peak_1414_lociStitched	chr1	117101505	117114731	3	7182	9219.8446	1153.3072	928	CD58		CD58	CD58	0.19669999999999999	928	1
3_MACS_peak_6486_lociStitched	chr12	53763915	53776128	3	7177	18561.3174	2104.2999	929	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.39349999999999996	929	1
2_MACS_peak_12763_lociStitched	chr18	47617306	47628042	2	7153	8441.7168	1814.384	930	MYO5B	MIR4320	MIR4320	MIR4320	0.026300000000000004	930	1
2_MACS_peak_8531_lociStitched	chr14	91781645	91792036	2	7147	9915.0922	1031.8263	931	CCDC88C		GPR68	GPR68	NONE	931	1
2_MACS_peak_11385_lociStitched	chr17	31154245	31164592	2	7145	13191.3903	1600.6809	932	MYO1D		MYO1D	MYO1D	0.022700000000000012	932	1
4_MACS_peak_18743_lociStitched	chr3	39296349	39310062	4	7142	6641.2059	2110.4307	933	CX3CR1		CX3CR1	CX3CR1	0.1326	933	1
1_MACS_peak_11527_lociStitched	chr17	37909246	37916380	1	7135	36546.0552	1462.47	934		GRB7,C17orf37	GRB7	C17orf37	0.2525	934	1
2_MACS_peak_20686_lociStitched	chr4	40622680	40634108	2	7130	15039.248	2158.7492	935	RBM47		RBM47	RBM47	0.0826	935	1
3_MACS_peak_6567_lociStitched	chr12	57022009	57031198	3	7120	10708.8606	1798.2873	936	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.49049999999999994	936	1
3_MACS_peak_14039_lociStitched	chr19	50369596	50382041	3	7113	25513.4945	2410.5965	937	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	1.2478	937	1
3_MACS_peak_28741_lociStitched	chr9	123690083	123699292	3	7109	13513.2866	1586.7107	938	TRAF1	TRAF1	TRAF1	TRAF1	0.4051	938	1
2_MACS_peak_16628_lociStitched	chr20	4874120	4882616	2	7108	13338.72	1350.864	939	SLC23A2		RASSF2	RASSF2	NONE	939	1
2_MACS_peak_19025_lociStitched	chr3	55687556	55696439	2	7101	7817.04	1347.5511	940	ERC2,C3orf51		C3orf51	C3orf51	0.5507	940	1
2_MACS_peak_26356_lociStitched	chr7	134843934	134857370	2	7093	25916.7004	3013.6948	941	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	1.3331000000000002	941	1
2_MACS_peak_1512_lociStitched	chr1	145152580	145161565	2	7092	11661.6315	3262.4535	942		NOTCH2NL	NOTCH2NL	NOTCH2NL	0.12299999999999994	942	1
2_MACS_peak_28276_lociStitched	chr9	73026835	73036765	2	7090	19652.463	1384.242	943	KLF9		KLF9	KLF9	0.1997	943	1
2_MACS_peak_10962_lociStitched	chr17	2294617	2306153	2	7090	14433.8432	2079.9408	944	MNT	LOC284009	MNT	MNT	0.4621	944	1
3_MACS_peak_11062_lociStitched	chr17	7136739	7147201	3	7087	16088.4636	1872.698	945	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	PHF23	0.9612	945	1
3_MACS_peak_26068_lociStitched	chr7	106182729	106194925	3	7080	13683.912	2759.9548	946			FLJ36031	FLJ36031	NONE	946	1
4_MACS_peak_28676_lociStitched	chr9	116162879	116179295	4	7078	14511.744	2816.9856	947	C9orf43,ALAD,POLE3	RGS3,HDHD3	POLE3	POLE3	0.7322000000000001	947	1
3_MACS_peak_1705_lociStitched	chr1	153747221	153764932	3	7077	17245.2007	3512.0913	948	SLC27A3	INTS3	SLC27A3	SLC27A3	0.648	948	1
3_MACS_peak_5626_lociStitched	chr11	118888197	118901944	3	7072	13646.6469	2713.6578	949	TRAPPC4,MIR3656,RPS25,SLC37A4	FOXR1,CCDC84,VPS11,RPL23AP64,HYOU1	SLC37A4	SLC37A4	0.4263	949	1
1_MACS_peak_6572_lociStitched	chr12	57076637	57083706	1	7070	17907.1908	1504.9901	950	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	ATP5B	0.49049999999999994	950	1
1_MACS_peak_14669_lociStitched	chr2	47166867	47173935	1	7069	13711.92	1289.91	951	TTC7A,MCFD2	MCFD2	MCFD2	MCFD2	0.2652	951	1
2_MACS_peak_24504_lociStitched	chr6	113950019	113957089	2	7066	15192.723	1220.989	952			MARCKS	MARCKS	NONE	952	1
2_MACS_peak_1857_lociStitched	chr1	159036039	159048482	2	7066	19892.6241	2829.5382	953	AIM2		AIM2	AIM2	0.6796	953	1
2_MACS_peak_12209_lociStitched	chr17	74721459	74734922	2	7058	18346.0301	2202.5468	954	C17orf95,MFSD11,JMJD6,SRSF2,MIR636	MXRA7	MIR636	MIR636	1.0547	954	1
1_MACS_peak_26321_lociStitched	chr7	130790008	130797064	1	7057	28035.6048	1937.5776	955	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.14409999999999998	955	1
2_MACS_peak_17589_lociStitched	chr21	37905629	37916294	2	7057	24586.0245	2415.6225	956	CLDN14		CLDN14	CLDN14	0.2648	956	1
3_MACS_peak_17264_lociStitched	chr20	53318734	53329939	3	7054	9850.3155	1611.279	957			DOK5	DOK5	NONE	957	1
4_MACS_peak_12345_lociStitched	chr17	79868451	79886614	4	7054	9631.8389	2052.419	958	LOC92659,PCYT2,SIRT7,MAFG	ANAPC11,NPB,ASPSCR1,P4HB,ARHGDIA,THOC4,PYCR1,MYADML2,NOTUM	SIRT7	ARHGDIA	0.6116	958	1
1_MACS_peak_19637_lociStitched	chr3	133290314	133297363	1	7050	13474.1635	1452.094	959	CDV3		CDV3	CDV3	0.45109999999999995	959	1
1_MACS_peak_22658_lociStitched	chr5	131434677	131441725	1	7049	26843.7176	1585.8	960		IL3,CSF2	CSF2	CSF2	0.05499999999999999	960	1
3_MACS_peak_14608_lociStitched	chr2	43396396	43407001	3	7046	12335.736	1666.0455	961		LOC100129726,ZFP36L2	ZFP36L2	ZFP36L2	2.3756	961	1
3_MACS_peak_25218_lociStitched	chr7	22474360	22488149	3	7046	9321.364	2130.4005	962	MGC87042		MGC87042	MGC87042	0.12060000000000001	962	1
3_MACS_peak_8697_lociStitched	chr14	105947102	105958439	3	7019	13153.1874	1160.9088	963	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	0.9355999999999999	963	1
2_MACS_peak_15618_lociStitched	chr2	148045311	148057379	2	7018	9464.9324	1769.1688	964			ACVR2A	ACVR2A	NONE	964	1
3_MACS_peak_25518_lociStitched	chr7	47610197	47622358	3	7013	10108.2232	1718.3493	965		TNS3	TNS3	TNS3	0.11259999999999999	965	1
3_MACS_peak_23744_lociStitched	chr6	31619103	31634514	3	7009	19011.0096	2866.446	966	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	AIF1	0.6067	966	1
