REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	33_0EX9_0229Kronos_MM1S-No-Treatment-1_p300_hs_i49.bam	35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_5457_lociStitched	chr2	61764776	61766807	1	2032	1528.9368	640.3743000000001
1_MACS_peak_7147_lociStitched	chr3	49760383	49762414	1	2032	1710.7113000000002	531.3096
1_MACS_peak_4293_lociStitched	chr17	37974272	37976302	1	2031	2303.6440000000002	386.30899999999997
2_MACS_peak_8687_lociStitched	chr5	88730856	88732885	2	1816	1394.1259	441.51039999999995
1_MACS_peak_4361_lociStitched	chr17	47268856	47270884	1	2029	1711.4292	747.9264000000001
1_MACS_peak_1126_lociStitched	chr1	244613714	244615741	1	2028	1470.7912000000001	552.7629
1_MACS_peak_7216_lociStitched	chr3	71059433	71061459	1	2027	3172.5134000000003	465.5748
1_MACS_peak_91_lociStitched	chr1	22108526	22110551	1	2026	1742.7150000000001	485.595
1_MACS_peak_284_lociStitched	chr1	61542201	61544225	1	2025	2003.5576	414.1104
1_MACS_peak_1268_lociStitched	chr10	22291993	22294017	1	2025	1492.7	440.6248
1_MACS_peak_6965_lociStitched	chr3	12688635	12690658	1	2024	2806.5079	607.1022999999999
1_MACS_peak_8714_lociStitched	chr5	95204737	95206760	1	2024	1344.8904	410.2644
1_MACS_peak_10871_lociStitched	chr8	130764716	130766738	1	2023	1910.1834	663.8226
1_MACS_peak_2357_lociStitched	chr12	12877435	12879456	1	2022	1514.5374	371.2577
1_MACS_peak_7098_lociStitched	chr3	45594496	45596517	1	2022	2024.0315	758.4813
1_MACS_peak_586_lociStitched	chr1	154831697	154833717	1	2021	3727.91	1338.452
1_MACS_peak_1072_lociStitched	chr1	232732362	232734382	1	2021	1967.278	601.1519999999999
1_MACS_peak_4893_lociStitched	chr19	2236021	2238041	1	2021	1644.4820000000002	662.5600000000001
1_MACS_peak_945_lociStitched	chr1	209941286	209943305	1	2020	1647.504	667.2795
1_MACS_peak_2787_lociStitched	chr12	109010321	109012340	1	2020	3976.6224	630.1299
1_MACS_peak_998_lociStitched	chr1	221914892	221916907	1	2016	1579.3570000000002	670.189
1_MACS_peak_1038_lociStitched	chr1	226898729	226900744	1	2016	2164.513	932.3405
1_MACS_peak_1392_lociStitched	chr10	60027369	60029384	1	2016	1310.153	375.596
1_MACS_peak_2549_lociStitched	chr12	52443883	52445896	1	2014	2566.3736999999996	454.33410000000003
1_MACS_peak_4530_lociStitched	chr17	76126004	76128017	1	2014	1189.4817	567.0621
1_MACS_peak_6669_lociStitched	chr21	43450685	43452697	1	2013	2075.7804	821.9019999999999
1_MACS_peak_4957_lociStitched	chr19	10277707	10279717	1	2011	2037.1350000000002	484.812
2_MACS_peak_314_lociStitched	chr1	68150649	68152658	2	1993	1192.3415	449.4133
2_MACS_peak_11041_lociStitched	chr9	35157492	35159500	2	2002	1879.2872	423.48720000000003
1_MACS_peak_5385_lociStitched	chr2	43445433	43447440	1	2008	1686.6828	549.1152000000001
1_MACS_peak_4892_lociStitched	chr19	2095472	2097476	1	2005	1525.4448	592.7832
1_MACS_peak_9153_lociStitched	chr6	13272606	13274610	1	2005	1164.9252000000001	598.3943999999999
1_MACS_peak_2094_lociStitched	chr11	95522126	95524129	1	2004	1330.1923000000002	381.5715
1_MACS_peak_3208_lociStitched	chr14	81936464	81938467	1	2004	2107.156	277.0149
1_MACS_peak_7241_lociStitched	chr3	75551039	75553042	1	2004	1791.4832	491.3359
1_MACS_peak_4572_lociStitched	chr17	80307817	80309817	1	2001	2375.4	637.8000000000001
1_MACS_peak_10376_lociStitched	chr7	143317796	143319796	1	2001	1702.8000000000002	526.8000000000001
1_MACS_peak_3581_lociStitched	chr15	70327820	70329819	1	2000	2982.508	551.3242
1_MACS_peak_10548_lociStitched	chr8	28347391	28349390	1	2000	1882.8581	586.3067
1_MACS_peak_5225_lociStitched	chr2	8654641	8656639	1	1999	2261.3363999999997	485.71380000000005
1_MACS_peak_9865_lociStitched	chr7	24859759	24861756	1	1998	1996.4009	574.5369000000001
1_MACS_peak_3525_lociStitched	chr15	59980477	59982473	1	1997	1139.3168	485.42719999999997
1_MACS_peak_3556_lociStitched	chr15	67393153	67395149	1	1997	1914.9624000000001	551.0956
1_MACS_peak_7311_lociStitched	chr3	107843065	107845061	1	1997	1746.1008	730.7356
1_MACS_peak_10823_lociStitched	chr8	120945101	120947097	1	1997	3328.5296	539.5187999999999
1_MACS_peak_6809_lociStitched	chr22	36557174	36559169	1	1996	1908.816	478.2015
1_MACS_peak_7172_lociStitched	chr3	57582130	57584125	1	1996	1841.5845000000002	481.992
1_MACS_peak_11225_lociStitched	chr9	97622284	97624279	1	1996	6071.782499999999	601.692
1_MACS_peak_197_lociStitched	chr1	40063109	40065103	1	1995	1697.891	473.1762
1_MACS_peak_5583_lociStitched	chr2	87784270	87786264	1	1995	2542.9482000000003	506.87479999999994
1_MACS_peak_2249_lociStitched	chr11	129286721	129288713	1	1993	4555.504800000001	452.3832
2_MACS_peak_9384_lociStitched	chr6	52740641	52742633	2	1862	1423.4832000000001	396.2088
1_MACS_peak_5174_lociStitched	chr19	55469863	55471853	1	1991	1668.217	252.73
1_MACS_peak_8524_lociStitched	chr5	43602587	43604577	1	1991	1462.252	601.577
1_MACS_peak_7725_lociStitched	chr3	197281270	197283258	1	1989	1674.89	698.1856
1_MACS_peak_7735_lociStitched	chr4	50648	52635	1	1988	4509.2978	1139.9419
2_MACS_peak_2103_lociStitched	chr11	97444568	97446554	2	1774	1323.8676	360.8562
1_MACS_peak_9253_lociStitched	chr6	28047373	28049359	1	1987	1857.5058000000001	549.3276000000001
1_MACS_peak_8810_lociStitched	chr5	124082865	124084850	1	1986	1206.086	438.288
1_MACS_peak_11323_lociStitched	chr9	117266232	117268217	1	1986	1265.0405	383.105
1_MACS_peak_5295_lociStitched	chr2	25624974	25626954	1	1981	1640.43	504.306
1_MACS_peak_9040_lociStitched	chr5	173699500	173701480	1	1981	3777.444	719.3340000000001
1_MACS_peak_9662_lociStitched	chr6	136610190	136612169	1	1980	1922.2027	721.3455
2_MACS_peak_10626_lociStitched	chr8	48872628	48874607	2	1976	1157.3192	310.30719999999997
1_MACS_peak_8299_lociStitched	chr4	177229399	177231375	1	1977	2262.3224	545.7712
1_MACS_peak_880_lociStitched	chr1	203241995	203243968	1	1974	2177.4028	906.0015999999999
2_MACS_peak_5644_lociStitched	chr2	102444596	102446569	2	1506	1015.3057999999999	341.1317
1_MACS_peak_6857_lociStitched	chr22	40572928	40574901	1	1974	1244.963	488.3175
2_MACS_peak_10828_lociStitched	chr8	123792176	123794149	2	1805	1263.3119	382.9593
1_MACS_peak_4341_lociStitched	chr17	44438289	44440261	1	1973	876.554	407.6124
1_MACS_peak_9028_lociStitched	chr5	172461831	172463803	1	1973	2148.6911999999998	531.8484
1_MACS_peak_5724_lociStitched	chr2	114188008	114189978	1	1971	1297.245	622.914
1_MACS_peak_942_lociStitched	chr1	209306295	209308264	1	1970	1600.9939000000002	534.5835000000001
1_MACS_peak_3044_lociStitched	chr13	111176873	111178842	1	1970	2110.768	339.6525
1_MACS_peak_4348_lociStitched	chr17	46124818	46126785	1	1968	1348.1818	593.2471999999999
1_MACS_peak_10363_lociStitched	chr7	141257186	141259153	1	1968	3685.5679	702.6124
2_MACS_peak_3218_lociStitched	chr14	89770133	89772099	2	1431	957.8352000000001	212.328
1_MACS_peak_6841_lociStitched	chr22	39379902	39381868	1	1967	4152.5852	430.554
1_MACS_peak_11099_lociStitched	chr9	68725614	68727580	1	1967	1758.1938	783.8442
1_MACS_peak_3280_lociStitched	chr14	106047616	106049580	1	1965	4208.2628	1003.2112000000001
1_MACS_peak_530_lociStitched	chr1	149803233	149805196	1	1964	2342.6442	935.5658000000001
1_MACS_peak_4759_lociStitched	chr18	46885661	46887624	1	1964	3024.9829999999997	358.4438
1_MACS_peak_9950_lociStitched	chr7	44645213	44647176	1	1964	1557.0516	388.8703
1_MACS_peak_1460_lociStitched	chr10	74056413	74058373	1	1961	3704.008	579.768
1_MACS_peak_7524_lociStitched	chr3	156891886	156893845	1	1960	2621.3379	970.2927000000001
1_MACS_peak_11319_lociStitched	chr9	117146995	117148954	1	1960	2043.2369999999999	484.2648
1_MACS_peak_7514_lociStitched	chr3	156402331	156404288	1	1958	2500.6546000000003	621.9346
1_MACS_peak_10470_lociStitched	chr8	10872271	10874228	1	1958	1266.9618	299.8124
1_MACS_peak_7074_lociStitched	chr3	39256804	39258759	1	1956	3277.3619999999996	503.21700000000004
1_MACS_peak_848_lociStitched	chr1	198650400	198652354	1	1955	3226.8356	846.2774
1_MACS_peak_2552_lociStitched	chr12	53399343	53401297	1	1955	1264.0426	460.9486
1_MACS_peak_2192_lociStitched	chr11	118972132	118974085	1	1954	1275.8949	568.9089
1_MACS_peak_370_lociStitched	chr1	89989529	89991481	1	1953	1312.5248	442.51840000000004
1_MACS_peak_595_lociStitched	chr1	155107366	155109318	1	1953	1428.6688	707.6
1_MACS_peak_8863_lociStitched	chr5	133560936	133562888	1	1953	1484.3008	563.9327999999999
1_MACS_peak_7337_lociStitched	chr3	112279921	112281872	1	1952	1364.7245	499.6511
1_MACS_peak_7674_lociStitched	chr3	186500420	186502371	1	1952	2258.4775999999997	675.4362
1_MACS_peak_2405_lociStitched	chr12	25538241	25540190	1	1950	2101.2169	483.5469
1_MACS_peak_2264_lociStitched	chr11	132227037	132228985	1	1949	3086.606	696.0204
1_MACS_peak_8374_lociStitched	chr5	190221	192169	1	1949	2688.0452	638.3596
1_MACS_peak_784_lociStitched	chr1	184019919	184021866	1	1948	2111.3268000000003	599.0918999999999
1_MACS_peak_10899_lociStitched	chr8	134682740	134684687	1	1948	2244.3069	624.0135
1_MACS_peak_2299_lociStitched	chr12	6560192	6562138	1	1947	1288.252	537.6798
1_MACS_peak_6610_lociStitched	chr21	36237150	36239095	1	1946	5230.2995	779.7505
1_MACS_peak_9480_lociStitched	chr6	89325234	89327179	1	1946	2414.3285	402.226
1_MACS_peak_9851_lociStitched	chr7	21984016	21985959	1	1944	1585.0993999999998	315.54319999999996
1_MACS_peak_479_lociStitched	chr1	145128772	145130714	1	1943	2571.7906000000003	1285.2156
1_MACS_peak_1394_lociStitched	chr10	60143651	60145593	1	1943	1595.7413999999999	534.2442
1_MACS_peak_6358_lociStitched	chr20	40711106	40713048	1	1943	4237.8324	607.6518
1_MACS_peak_5528_lociStitched	chr2	70312717	70314658	1	1942	1763.7866999999999	618.0144
1_MACS_peak_10940_lociStitched	chr8	146103126	146105067	1	1942	2785.7232	529.3107
1_MACS_peak_1001_lociStitched	chr1	221966246	221968186	1	1941	2513.6580000000004	711.592
1_MACS_peak_6011_lociStitched	chr2	201753086	201755026	1	1941	1629.212	537.962
2_MACS_peak_9445_lociStitched	chr6	79786534	79788472	2	1500	1101.5592	327.90959999999995
1_MACS_peak_7850_lociStitched	chr4	38092000	38093937	1	1938	2271.7136	747.4883000000001
1_MACS_peak_9895_lociStitched	chr7	29695623	29697560	1	1938	2455.5349	464.2989
1_MACS_peak_10327_lociStitched	chr7	134831748	134833685	1	1938	2329.4361999999996	894.3129
1_MACS_peak_5442_lociStitched	chr2	55843488	55845423	1	1936	1604.115	538.317
2_MACS_peak_2339_lociStitched	chr12	11801430	11803364	2	1462	978.4106	282.75079999999997
1_MACS_peak_828_lociStitched	chr1	193027426	193029359	1	1934	1817.5999	879.515
1_MACS_peak_518_lociStitched	chr1	148555356	148557286	1	1931	1495.75	920.996
2_MACS_peak_5121_lociStitched	chr19	45594623	45596553	2	1862	1208.952	502.95799999999997
2_MACS_peak_8420_lociStitched	chr5	9361765	9363695	2	1815	1695.312	457.217
1_MACS_peak_1710_lociStitched	chr10	130855299	130857228	1	1930	4298.9694	667.6269000000001
1_MACS_peak_2225_lociStitched	chr11	126057920	126059849	1	1930	3238.791	607.2492000000001
2_MACS_peak_5052_lociStitched	chr19	28350997	28352925	2	1631	1493.8144	216.5144
1_MACS_peak_4944_lociStitched	chr19	7401502	7403429	1	1928	3038.879	782.9401
1_MACS_peak_6320_lociStitched	chr20	32446000	32447924	1	1925	3292.3488	644.1551999999999
1_MACS_peak_7506_lociStitched	chr3	154040904	154042828	1	1925	1539.0076000000001	512.1688
1_MACS_peak_6593_lociStitched	chr21	34696511	34698434	1	1924	1653.3954	832.0821
1_MACS_peak_9314_lociStitched	chr6	37122348	37124271	1	1924	3512.3595	489.2112
1_MACS_peak_9798_lociStitched	chr7	6201205	6203128	1	1924	1884.54	400.9455
1_MACS_peak_4876_lociStitched	chr19	1037207	1039129	1	1923	1684.2486	727.477
1_MACS_peak_3515_lociStitched	chr15	56662672	56664593	1	1922	4207.1821	407.44410000000005
1_MACS_peak_1239_lociStitched	chr10	14994889	14996808	1	1920	2163.2887	514.6758
1_MACS_peak_9675_lociStitched	chr6	138248120	138250037	1	1918	3735.4662000000003	514.9062
1_MACS_peak_10396_lociStitched	chr7	148980979	148982896	1	1918	2202.4413	694.9125
1_MACS_peak_5130_lociStitched	chr19	46272596	46274512	1	1917	1212.6364	441.82959999999997
1_MACS_peak_5696_lociStitched	chr2	111807149	111809063	1	1915	3450.3678	454.575
1_MACS_peak_96_lociStitched	chr1	23851085	23852998	1	1914	2477.7176	554.9613
1_MACS_peak_5791_lociStitched	chr2	136287596	136289509	1	1914	1283.623	585.1867
1_MACS_peak_11388_lociStitched	chr9	132032150	132034061	1	1912	1921.3194	448.12949999999995
1_MACS_peak_4090_lociStitched	chr16	90060927	90062837	1	1911	4575.787	259.378
1_MACS_peak_10206_lociStitched	chr7	106504557	106506466	1	1910	1302.8925	734.7741000000001
2_MACS_peak_1492_lociStitched	chr10	79560932	79562840	2	1432	1293.2423999999999	255.8628
1_MACS_peak_3299_lociStitched	chr15	20850854	20852761	1	1908	2441.1507	889.0434
1_MACS_peak_34_lociStitched	chr1	8937721	8939626	1	1906	1471.041	517.2075
1_MACS_peak_2300_lociStitched	chr12	6569842	6571746	1	1905	1358.5040000000001	561.68
1_MACS_peak_9245_lociStitched	chr6	27775049	27776952	1	1904	1127.5275000000001	336.83099999999996
1_MACS_peak_3376_lociStitched	chr15	31637472	31639373	1	1902	1478.4077	521.2542
1_MACS_peak_5540_lociStitched	chr2	74425117	74427017	1	1901	1339.12	485.83
1_MACS_peak_11183_lociStitched	chr9	91932470	91934370	1	1901	1812.6	472.34
1_MACS_peak_10959_lociStitched	chr9	3525470	3527368	1	1899	1627.535	509.61300000000006
1_MACS_peak_10967_lociStitched	chr9	5436953	5438851	1	1899	1614.4388000000001	534.2869999999999
1_MACS_peak_2460_lociStitched	chr12	32048831	32050728	1	1898	3229.2630999999997	481.45860000000005
1_MACS_peak_6995_lociStitched	chr3	16882738	16884635	1	1898	1790.7679999999998	443.5186
1_MACS_peak_9824_lociStitched	chr7	12725941	12727838	1	1898	1269.8518	491.1333
1_MACS_peak_1793_lociStitched	chr11	12727216	12729112	1	1897	2603.9664	671.9424
1_MACS_peak_3753_lociStitched	chr15	102285318	102287214	1	1897	1016.2560000000001	339.7632
1_MACS_peak_5484_lociStitched	chr2	64863186	64865082	1	1897	2299.2792	446.6976
1_MACS_peak_9318_lociStitched	chr6	37284421	37286317	1	1897	1893.7248	455.4192
1_MACS_peak_8101_lociStitched	chr4	108956491	108958384	1	1894	3597.6465000000003	552.3774
1_MACS_peak_876_lociStitched	chr1	202584118	202586010	1	1893	3855.8959999999997	882.4287999999999
1_MACS_peak_6127_lociStitched	chr2	228275272	228277164	1	1893	4186.6176000000005	433.26800000000003
1_MACS_peak_5068_lociStitched	chr19	35738076	35739967	1	1892	1729.1304	515.4866000000001
1_MACS_peak_2451_lociStitched	chr12	31477185	31479073	1	1889	992.3327999999999	308.3104
1_MACS_peak_3499_lociStitched	chr15	52969968	52971856	1	1889	1337.4592	431.408
1_MACS_peak_1991_lociStitched	chr11	67007049	67008936	1	1888	1411.0986	459.2958
1_MACS_peak_2208_lociStitched	chr11	122932693	122934579	1	1887	1409.785	384.3668
1_MACS_peak_307_lociStitched	chr1	66845428	66847311	1	1884	1749.4953	444.7646
1_MACS_peak_2369_lociStitched	chr12	14922537	14924420	1	1884	1882.4351000000001	532.3241
1_MACS_peak_2033_lociStitched	chr11	72959721	72961602	1	1882	4702.3119	544.1733
1_MACS_peak_4411_lociStitched	chr17	56697599	56699478	1	1880	4605.429	604.4743
1_MACS_peak_1622_lociStitched	chr10	105880269	105882146	1	1878	1696.4326	589.7533999999999
1_MACS_peak_7511_lociStitched	chr3	156200866	156202743	1	1878	2220.1156	769.7577
1_MACS_peak_2251_lociStitched	chr11	129872114	129873990	1	1877	1466.6568000000002	620.5808
1_MACS_peak_3505_lociStitched	chr15	54874697	54876572	1	1876	3005.4375	445.6875
2_MACS_peak_6291_lociStitched	chr20	25037541	25039416	2	1725	1313.8125	304.3125
1_MACS_peak_7532_lociStitched	chr3	158903168	158905042	1	1875	1710.5872	730.2977999999999
2_MACS_peak_10124_lociStitched	chr7	95129430	95131304	2	1813	1656.0538000000001	338.6318
1_MACS_peak_5567_lociStitched	chr2	85931384	85933257	1	1874	2585.3019	428.91700000000003
2_MACS_peak_6637_lociStitched	chr21	39615472	39617343	2	1702	1319.8034	452.5949
2_MACS_peak_9513_lociStitched	chr6	97371428	97373299	2	1796	1670.9901	345.9479
1_MACS_peak_10239_lociStitched	chr7	114570608	114572479	1	1872	2526.0371	669.4438
1_MACS_peak_6010_lociStitched	chr2	201728111	201729981	1	1871	1488.52	485.07800000000003
1_MACS_peak_6339_lociStitched	chr20	35806592	35808462	1	1871	1333.4969999999998	573.716
1_MACS_peak_4473_lociStitched	chr17	70582826	70584695	1	1870	1221.7652999999998	388.752
1_MACS_peak_7717_lociStitched	chr3	195807935	195809803	1	1869	1690.54	717.4988
1_MACS_peak_1575_lociStitched	chr10	98030797	98032664	1	1868	1266.0127	437.81149999999997
1_MACS_peak_6287_lociStitched	chr20	24822735	24824602	1	1868	5104.1913	548.7112999999999
1_MACS_peak_8812_lociStitched	chr5	124270482	124272349	1	1868	3048.9977	371.90639999999996
1_MACS_peak_1852_lociStitched	chr11	32850471	32852337	1	1867	1175.9532	458.8494
1_MACS_peak_1060_lociStitched	chr1	230244840	230246704	1	1865	3684.5688	701.0504
1_MACS_peak_7857_lociStitched	chr4	38320085	38321948	1	1864	1660.1193	364.4028
1_MACS_peak_3765_lociStitched	chr16	2735932	2737792	1	1861	1381.422	398.59799999999996
1_MACS_peak_1249_lociStitched	chr10	17242137	17243996	1	1860	1612.1248	392.0631
1_MACS_peak_201_lociStitched	chr1	40310584	40312442	1	1859	2179.434	608.6808
1_MACS_peak_4028_lociStitched	chr16	71598196	71600054	1	1859	1398.8882	517.8246
1_MACS_peak_4496_lociStitched	chr17	74259642	74261500	1	1859	2150.8208	418.05
1_MACS_peak_3578_lociStitched	chr15	70271447	70273304	1	1858	2423.0135999999998	555.0573
1_MACS_peak_9343_lociStitched	chr6	44230552	44232409	1	1858	1164.339	505.4754
1_MACS_peak_533_lociStitched	chr1	149831856	149833712	1	1857	2191.5648	811.6288000000001
1_MACS_peak_10489_lociStitched	chr8	16404500	16406353	1	1854	1944.5382000000002	395.6155
2_MACS_peak_11539_lociStitched	chrX	40033211	40035064	2	1608	949.8477999999999	204.0153
1_MACS_peak_573_lociStitched	chr1	154244411	154246262	1	1852	1791.5828999999999	670.4322000000001
1_MACS_peak_954_lociStitched	chr1	211700004	211701855	1	1852	2092.5555	636.1887
2_MACS_peak_1857_lociStitched	chr11	34072426	34074277	2	1579	972.3303	328.5525
1_MACS_peak_5322_lociStitched	chr2	28973409	28975260	1	1852	1199.6331	498.84450000000004
1_MACS_peak_8314_lociStitched	chr4	184643322	184645173	1	1852	2908.6614	363.90659999999997
1_MACS_peak_9061_lociStitched	chr5	180236586	180238437	1	1852	1487.4636	437.9466
1_MACS_peak_9553_lociStitched	chr6	109054276	109056127	1	1852	1992.4164	452.3844
1_MACS_peak_6604_lociStitched	chr21	35319641	35321491	1	1851	2135.6400000000003	757.02
1_MACS_peak_6045_lociStitched	chr2	204891040	204892889	1	1850	5722.8399	420.8324
1_MACS_peak_2307_lociStitched	chr12	7052634	7054482	1	1849	1370.6616000000001	448.14
1_MACS_peak_9154_lociStitched	chr6	13355309	13357157	1	1849	2256.5928000000004	681.5424
1_MACS_peak_9_lociStitched	chr1	1623627	1625474	1	1848	1272.2136	379.0044
1_MACS_peak_1451_lociStitched	chr10	73131492	73133337	1	1846	1531.719	396.1215
1_MACS_peak_5956_lociStitched	chr2	190648207	190650052	1	1846	1385.4105	471.02850000000007
1_MACS_peak_10681_lociStitched	chr8	67025010	67026855	1	1846	1462.1625	489.47849999999994
1_MACS_peak_9575_lociStitched	chr6	113951302	113953146	1	1845	2301.1276	494.74519999999995
1_MACS_peak_944_lociStitched	chr1	209928798	209930641	1	1844	1554.9391	726.142
1_MACS_peak_9356_lociStitched	chr6	45677163	45679005	1	1843	6291.7194	462.52619999999996
1_MACS_peak_2796_lociStitched	chr12	109178264	109180105	1	1842	2089.3509	513.2708
1_MACS_peak_4491_lociStitched	chr17	73872017	73873858	1	1842	1264.2147	566.8439
1_MACS_peak_1025_lociStitched	chr1	226186359	226188199	1	1841	1697.032	591.5600000000001
1_MACS_peak_2445_lociStitched	chr12	31226089	31227929	1	1841	1536.952	578.68
1_MACS_peak_1022_lociStitched	chr1	226111083	226112921	1	1839	1594.2812	499.75219999999996
1_MACS_peak_2086_lociStitched	chr11	93473942	93475779	1	1838	1217.931	414.2435
1_MACS_peak_2521_lociStitched	chr12	47609288	47611125	1	1838	1285.5326	425.6329
2_MACS_peak_3184_lociStitched	chr14	74237093	74238930	2	1593	1407.5094	425.8166
1_MACS_peak_8093_lociStitched	chr4	106393948	106395785	1	1838	1032.394	379.5242
2_MACS_peak_2660_lociStitched	chr12	80580297	80582133	2	1782	1593.648	357.6528
2_MACS_peak_8891_lociStitched	chr5	139418063	139419899	2	1710	1466.5967999999998	379.6848
1_MACS_peak_475_lociStitched	chr1	144566928	144568763	1	1836	1709.119	830.7044999999999
1_MACS_peak_2642_lociStitched	chr12	76352887	76354720	1	1834	2870.6613	532.3032
1_MACS_peak_5423_lociStitched	chr2	48540360	48542193	1	1834	1740.8001	427.089
1_MACS_peak_5663_lociStitched	chr2	109210285	109212117	1	1833	1713.4696000000001	507.6472
1_MACS_peak_9535_lociStitched	chr6	106553800	106555630	1	1831	2177.334	588.894
