KB528_6	GNE781_0	LOG2_FOLD_CHANGE	P_VALUE
ATP5B	1394.59101861547	1283.09207613079	-0.120217392023749	0.00810357643426982
SNORD59B	6.14359329938485	6.95507475410266	0.178983307092212	0.723200920607135
SNORD59A	6.54449377927599	6.24728696029008	-0.0670518035327829	0.940284930958343
PTGES3	262.373778742942	289.613539996312	0.142505506498778	0.453137874730899
NACA	388.663190062623	493.965589390201	0.345890066538633	0.0300996749789646
PRIM1	57.4546754551433	41.8001045215015	-0.45891774920821	0.147991255458746
HSD17B6	2.39523466674694	2.01650495827061	-0.248310053986127	0.205484654140813
RDH16	1.81296427136771	1.06867751042981	-0.762523930010085	0.0540592313045559
ZBTB39	13.8179951004829	7.66874608557034	-0.84948569794082	0.0167045066634163
NEMP1	72.6110340460428	56.3270893657138	-0.366359874294745	0.154071948991758
NAB2	7.68094396818022	3.14737580860122	-1.28713417315984	0.00144165265155921
STAT6	48.5022555313559	80.8904445035644	0.737917449363685	0.035133222862146
LRP1	0.354988239522827	0.144116512805375	-1.30053558173921	0.000134310966017823
NXPH4	6.10555150652383	7.468693364492	0.290734250122565	0.240440859047314
SHMT2	257.306966857903	320.447320878662	0.316596688065997	0.0219990999378994
NDUFA4L2	4.26785232544671	7.4197197613461	0.797854440634889	0.0423724935709818
STAC3	1.02463116947781	1.09158966925157	0.0913259615636351	0.862129722122815
R3HDM2	25.9676124745123	20.2077362569643	-0.361805660320104	0.304220261959414
ARHGAP9	3.87752950107042	7.9620347810007	1.03799941601395	7.51109219659338e-05
MARS	175.507268189631	257.110455185617	0.550857500040707	0.0076350515949745
MIR6758	2.02030774261552	4.50342921471219	1.15644891751963	0.307941281761297
DDIT3	28.266112001456	50.6244664883382	0.840761344583712	0.0135511265688325
MIR616	6.04943234878074	7.25704180937602	0.262581808941835	0.489186075405339
MBD6	40.4882399053231	32.1929538123569	-0.330757972861659	0.409681707871136
DCTN2	160.749732478707	102.009844301999	-0.656107952642814	0.000706267306713091
KIF5A	2.11839865314705	0.356263346498206	-2.57195814282729	0.0010416733807014
PIP4K2C	41.7961387951004	14.5191234170422	-1.52541531545982	0.00135201821937296
DTX3	43.226693413209	28.7297570178413	-0.589376691486253	0.0207940213740969
ARHGEF25	10.1814559500283	5.49827967317643	-0.88889168446789	0.0132022089218538
B4GALNT1	32.2753604754421	22.8499475014492	-0.498242358078109	0.0857432639705963
OS9	323.826620202742	231.438669053922	-0.484591655594504	0.0086045420545669
AGAP2	32.5103644396651	24.4731743049665	-0.409698489647521	0.019801274966614
AGAP2-AS1	7.83904121899874	2.69708910641767	-1.53927402521938	0.00257175083211966
TSPAN31	69.9045439736115	53.8308546416134	-0.376952907124121	0.00661220786193758
CDK4	136.923177805022	182.241749774731	0.412486823223902	0.00389058969806708
MARCH9	27.616560750231	64.5655724438058	1.22523143465009	0.00181627167103287
CYP27B1	3.08270405731605	2.47179048819164	-0.318639931989253	0.144470478243836
METTL1	14.6285705358762	30.1062257376271	1.0412730560275	0.0233042190317853
METTL21B	4.33724329751918	3.18039917136525	-0.447570524115708	0.142757179106382
TSFM	61.4602672015899	54.8498802102135	-0.164165569285658	0.585934811543597
AVIL	2.48965416147477	4.77439536603973	0.939372689389799	0.0195295563631038
CTDSP2	117.040112787946	100.385760579696	-0.221448423051644	0.256988651111351
LOC100506844	28.2267251707595	23.1800253152874	-0.284179616891579	0.233478565547724
XRCC6BP1	27.7518340296086	21.2534289223889	-0.384887500434386	0.150919085578092
LRIG3	8.06675765867052	3.66851110491325	-1.13679426284092	0.0133459365532809
SLC16A7	2.8046303392558	2.20050691483491	-0.349974725535015	0.32050139545232
USP15	18.3231262719312	15.3119724429909	-0.25900553698367	0.116895376694962
MON2	25.2306852200837	10.8079129979343	-1.22309142150577	0.00960232155511236
PPM1H	11.0501695555747	8.91365190815096	-0.309979979033019	0.0594158068220304
DPY19L2	1.50682990550754	1.90278542385681	0.336596307471393	0.45728871872323
TMEM5	25.0899900467113	22.7195991102697	-0.143174519864386	0.150705635529635
C12orf66	6.0450143627027	5.18985833110957	-0.220050609756805	0.324962612322605
XPOT	118.818062325417	179.425428025676	0.594630195816881	0.19801430844043
TBK1	65.2980629993285	38.3180091906539	-0.769017588417832	0.0308526705148868
RASSF3	27.2094663828685	27.0634343777103	-0.00776373310189145	0.954185691258497
GNS	132.473504255207	82.0957589528032	-0.69032423838969	0.0301481349381595
TBC1D30	7.08888119486671	7.2797168503461	0.038324385301839	0.787574884461441
LEMD3	52.6033654815148	37.6498262889367	-0.482511895337144	0.029619273697988
MSRB3	10.9115004675126	7.30533090511068	-0.578827975381872	0.0703128785453397
LLPH	86.9825277878354	74.1601734472168	-0.230081017212772	0.06071036282885
LLPH-AS1	6.55108482185093	4.32667207907044	-0.598476046179821	0.0976327983375657
TMBIM4	92.8874418931377	92.4308018663797	-0.00710986271021044	0.946138683052016
HELB	8.84760920499364	4.31103367317254	-1.03725383242746	0.0254034214114932
GRIP1	1.79986919437242	1.5221495891443	-0.241781915832477	0.488308037193509
CAND1	121.888344884464	69.246991261426	-0.815736886817753	0.0235043908778639
DYRK2	6.88792175458766	8.2055618441476	0.252533365989576	0.499929430549214
IFNG-AS1	24.2312869095314	93.8775412711071	1.95390902948635	0.0668435578141204
MDM1	29.7720188668001	8.79457884460689	-1.75927065872815	0.000244790491027087
LOC100507195	1.33095371702325	5.16631093415089	1.95667407117419	0.00973879938364702
RAP1B	143.895937461257	129.324402436882	-0.154031336433942	0.358647801281559
LOC100507250	1.0165443884076	0.97820496980783	-0.0554645137774416	0.854693044427664
NUP107	97.3862574489254	50.0332831694838	-0.960830077733321	0.00033294945044708
SLC35E3	22.6758287712649	9.76552406564776	-1.21538590694075	0.000750584392875981
MDM2	94.3777332051761	88.6653515342287	-0.0900760795578427	0.600117780131189
CPM	0.830902667047425	0.0424435579555818	-4.29106198326256	0.00910531711428295
CPSF6	46.4255355253464	48.0782606696634	0.0504661525665296	0.792127877968363
YEATS4	109.317110661234	73.1209112480373	-0.580163279105596	0.018459487157653
FRS2	11.3903654625197	5.74108925735733	-0.988417646356419	0.0413669840433383
CCT2	254.025788399017	222.394321617091	-0.191855012861978	0.0555390946326342
BEST3	5.66494968805681	9.22823823234085	0.703992105374123	0.0889194741885761
RAB3IP	19.156890716435	19.1041017933726	-0.00398099269491152	0.9856712913189
MYRFL	0.112266476751802	0.354544868265397	1.65904101740801	0.117919427985254
LINC01481	5.89632070513383	8.49892864028537	0.527465993370098	0.0720935272263602
CNOT2	50.1540370513017	35.284800277622	-0.507318988497628	0.109624946328824
KCNMB4	3.06860247732271	2.2425013999189	-0.45247287794096	0.0230234564865488
ZFC3H1	32.0658106948515	30.5086084597945	-0.0718195040857334	0.862546892788769
THAP2	4.67236751219267	6.188744996852	0.405493121814633	0.311802152341104
TMEM19	33.1568006720539	51.743454875669	0.642071578340229	0.0256883474469892
RAB21	87.1493694264745	53.5982130418774	-0.701305323496423	0.046210912896815
TBC1D15	15.2109341196559	10.8909118903674	-0.481983998006246	0.0768000473936459
ATXN7L3B	96.5949571522511	74.2163331272878	-0.380211151246399	0.0358634399820386
CAPS2	2.62649740196854	2.1321659802023	-0.300820407191676	0.293686393973028
GLIPR1	18.7153917422703	14.5989021821869	-0.35836536194887	0.431273937087354
KRR1	76.0542487250537	38.8872467420061	-0.967731751434701	0.00374744048204297
PHLDA1	8.11513850314803	29.780674982099	1.87568883018198	0.0140350517648592
NAP1L1	246.651290108457	264.387228131404	0.100179652271275	0.561306135071957
BBS10	14.6469707512618	5.94792163054965	-1.30014477726109	0.0113007567939698
OSBPL8	62.8760088704596	32.1771260626464	-0.96647416788333	0.0450954922559855
ZDHHC17	28.8050911417305	16.7170386141745	-0.785004522764425	0.0136232323186384
CSRP2	12.8562479816969	1.57740401616785	-3.02684553616389	1.85264027579222e-06
E2F7	55.8154570454379	34.254224220614	-0.70438279299417	0.0413097886876857
SYT1	1.56898202979893	8.12322451667428	2.37222369076263	0.0317067497113721
PAWR	29.7198058431805	24.6396740531113	-0.270441519498846	0.177073414386575
PPP1R12A	55.0977424776986	46.6772851234714	-0.239272555939042	0.39741841378229
OTOGL	0.242637609534416	1.65106383033609	2.76652080127502	0.03670773250534
CCDC59	67.0228819814493	50.5283328886489	-0.407561142664446	0.333999785900669
METTL25	11.2865985818008	5.97531051444897	-0.917525178079918	0.00157788436049279
TMTC2	10.0654798980532	5.79761982465079	-0.795883320379717	0.0283801061685813
SLC6A15	3.27557140922879	2.88576123655151	-0.18279466210116	0.523617265343896
LRRIQ1	2.61739791862856	0.183679066003387	-3.83287415533127	1.55020352895775e-05
C12orf29	44.2780115591665	26.6363113511712	-0.733196125906339	0.0293033293375579
CEP290	15.5634677369036	9.23038976655364	-0.753700072637976	0.0207310722906807
TMTC3	9.63287974716548	3.66359320987805	-1.39470783441409	0.0144213349767357
KITLG	1.70070672926557	0.251161265535817	-2.75944849146041	0.000323837057063712
DUSP6	20.7174475224207	51.1982458949935	1.3052481150306	0.0179424601180267
POC1B	31.0105428239333	42.8128754190724	0.465285953950215	0.156226720754295
ATP2B1	17.9326135157156	13.9658508286823	-0.360682294963962	0.0851592643003443
C12orf79	0.125662595136076	0.658021357392004	2.38857913076455	0.00182742171613632
BTG1	99.0250592085881	152.467856282188	0.622639557707065	0.0352474303483862
C12orf74	1.71689330110002	0.888387307311713	-0.950539697811132	0.051203932546658
PLEKHG7	0.999710896216714	1.65591214087987	0.728043277483351	0.12555436241405
EEA1	14.8866966957031	9.06688987641411	-0.715343992981428	0.0881581355845107
NUDT4	0.778248028099197	1.52175235933356	0.96743168122449	0.00294254625260217
UBE2N	122.326554270642	127.46988567121	0.0594188418744159	0.60617751050182
MRPL42	50.3305275477212	34.4485578807249	-0.546990131079295	0.0720840419504087
SOCS2-AS1	4.19196963612262	6.53062936844149	0.639593766598062	0.192755852072826
SOCS2	7.03378665603837	8.85195645316789	0.331694777081341	0.105085860855928
CRADD	37.3718464138323	24.5441264210039	-0.606574025103418	0.00303173677441505
PLXNC1	58.1373904764185	123.917554265597	1.0918423533482	0.134978303981313
CEP83	23.3269811767767	22.2071761319663	-0.0709736641583337	0.72524681797485
CEP83-AS1	0.827506425809206	0.953379744631059	0.204280459564784	0.559571569351182
TMCC3	6.49277017159268	14.4171494225933	1.1508798937921	0.107336127263756
NDUFA12	319.600650857472	339.21317769557	0.0859218702846569	0.295193159463272
NR2C1	24.7811591350917	18.2651998579704	-0.440146131138624	0.198584717660449
FGD6	5.82089978906398	2.70939814563583	-1.10326976784673	0.0134481071080549
VEZT	52.4676782258136	38.2625266731129	-0.455496804486876	0.092155051296182
MIR3685	8.41285552670241	13.6723220894584	0.700590814890924	0.217563090668484
METAP2	124.276357767895	104.960868073704	-0.243700308518692	0.124145299212438
SNRPF	149.481692118725	140.71140938705	-0.0872294878773147	0.619985435652568
AMDHD1	4.62376621407022	1.2246788483278	-1.91666497839989	0.00424492145170426
LTA4H	120.837443924577	74.4687204806101	-0.698361097629896	0.00191533069453387
ELK3	37.0542001670894	49.1612115235803	0.407883385624468	0.218432662474049
CDK17	17.9549110381271	15.2354765274651	-0.236943880235066	0.341266524546506
NEDD1	55.6274744348507	20.3549149868116	-1.45042041069366	0.00644935512052798
TMPO-AS1	25.7201369748228	10.573895278478	-1.28239138211463	0.00051610133952295
TMPO	245.541457631291	125.299659305046	-0.970584140237464	0.00628287065624377
SLC25A3	648.527023591762	503.599389010564	-0.364890158938903	0.177497197775649
SNORA53	2.2467126323285	1.57162476812874	-0.515558797853473	0.144383190692252
IKBIP	11.220302923978	4.29582006648038	-1.38510615474698	0.00650474907592878
APAF1	15.0856522189351	3.16599949296209	-2.25244414233084	9.9387263445579e-05
UHRF1BP1L	35.8026577482398	14.4360015288042	-1.3103954862981	0.0071255135046086
GOLGA2P5	11.8401264492267	7.88337948108434	-0.586798360506282	0.0491106457164961
ACTR6	54.6958765219092	26.583148252542	-1.04092009983521	0.00031586741232138
DEPDC4	2.61710418483262	1.56221861819187	-0.744374998500104	0.0576561360837066
SCYL2	89.5620358730999	40.5999142621257	-1.1414106423171	0.0280490679656057
GAS2L3	12.5102793478595	4.47529337867106	-1.48305983774819	0.000831836730214845
UTP20	16.6022145479341	18.4676894733484	0.153627685742069	0.542121599802268
ARL1	94.0985688074869	52.3712850198985	-0.845396776210142	0.00380899966317414
CHPT1	55.828842658654	63.2735037536859	0.180590837808375	0.0343878285164281
SYCP3	27.8687556035963	71.6613635357838	1.36254691005015	0.00601779408951978
GNPTAB	88.4554424793142	77.9090544774577	-0.183159905711864	0.507033261036107
DRAM1	5.28231016032993	3.40884250060722	-0.631887070516267	0.0146487078464083
CCDC53	70.5234687404874	51.9044646315131	-0.4422447970003	0.106722800526712
NUP37	104.924842823341	54.2393695133425	-0.951943988500258	0.000767958406424362
PARPBP	30.4102495068351	17.1942055230998	-0.822635197173807	0.00927838109028581
IGF1	8.5629223881885	23.72574477163	1.47027822092626	0.0771861492357457
PAH	0.395934875304783	0.167390179187492	-1.24204826331472	0.149577003197337
NT5DC3	6.91679680934276	4.87891288777668	-0.503544351443598	0.0977642918845968
TTC41P	1.18854482183147	1.5315999073359	0.36584316748678	0.188180085202476
HSP90B1	1921.48166016381	1602.36476247776	-0.262016606093927	0.0886197590544412
C12orf73	11.8003048127856	11.8590738522968	0.00716721917678852	0.952635380207763
TDG	50.1741968035248	43.7278638669155	-0.198392743283348	0.151700558495386
GLT8D2	1.68102460787691	3.13233898098351	0.897899505403563	0.00446609547810169
HCFC2	17.5513093641853	9.01075273416616	-0.961859127527537	0.0359201064098248
NFYB	33.8006928393446	20.3631502324595	-0.731092051498223	0.0182276591636372
TXNRD1	116.53973723556	84.5183498706907	-0.463485457327454	0.0819736101679182
CHST11	16.8051596928046	25.2849630052585	0.58937541556879	0.138705691526541
SLC41A2	15.9727140239212	13.7044516777908	-0.220964864589259	0.437531245810264
C12orf45	20.9387612577659	30.2825317488946	0.532309731226458	0.0876345399264062
ALDH1L2	28.5959583686993	38.1153075080356	0.414559258563562	0.427033338139979
KIAA1033	73.1456897348536	45.6902718296081	-0.6788858272598	0.0730319831026015
APPL2	42.4187600829194	27.8776144048442	-0.605595341439361	0.0189553559368203
C12orf75	61.5291593784674	69.3679742268549	0.172999471418162	0.172250604964251
NUAK1	7.38404547362058	18.3591395298562	1.3140151002444	0.0209070689095746
CKAP4	60.9350282570436	84.0903823846466	0.464669011422081	0.0404437404685974
TCP11L2	17.7878086942382	4.47226258615786	-1.99181199113626	0.000317403935538927
POLR3B	28.0219202815144	13.5981385052364	-1.04314665429138	0.00270949786183332
RIC8B	12.2551768745609	6.00247500785867	-1.0297619095348	0.00594032810683558
TMEM263	39.3861205544718	15.0416264546879	-1.38872674727563	0.000181383732642628
MTERF2	19.7219457136701	7.57405157757858	-1.38066474032148	0.000801743231786053
CRY1	35.5878045047709	15.2534406664628	-1.2222482291766	0.0016951034766189
PWP1	94.4176788672986	76.5395298562038	-0.302851977360176	0.00421822915808936
PRDM4	37.6795291445306	17.9457120476488	-1.07014176932636	0.0077465730852647
LOC728739	2.71320039521018	1.71636875254708	-0.660636066701032	0.200926377829206
FICD	20.6300430345653	16.4748581660828	-0.324480785748038	0.260438928120954
SART3	61.0451200864516	59.1966053830134	-0.0443615243886293	0.600721613822502
ISCU	173.390152623145	247.47503127592	0.51326100773001	0.0418468200759545
TMEM119	0.844847283031857	1.53942974087537	0.865633540237594	0.00699492369409877
SELPLG	127.980694968787	656.064028790544	2.35791041627794	0.000157168113062136
MIR4496	5.65435136438474	10.1235490338655	0.840281706440043	0.045015982436561
CORO1C	118.170196668968	187.794516226058	0.668288711729857	0.0173474970134576
SSH1	16.930834585302	13.345983264244	-0.343247491081438	0.254036125992283
USP30	14.6350428757868	4.53682436407835	-1.68967225812327	0.000899978168505475
USP30-AS1	10.7311790742737	18.14497877922	0.757761770533145	0.00115797736460216
ALKBH2	21.1440796622599	36.2517135978256	0.777795426522864	0.00421038435364098
UNG	127.666231105535	79.8711758901235	-0.676630110578009	0.00537145821787188
ACACB	15.3721700376845	8.74256232373168	-0.814192759109056	0.0085058863281219
KCTD10	62.6312053751149	44.2778991049159	-0.500294873905118	0.00873287288532723
UBE3B	13.9616118987126	7.6974597201388	-0.859011195513166	0.0129120473486462
MMAB	10.5846520055625	12.3867716898914	0.226826394917761	0.0451009845906561
MVK	22.1875494559253	27.7677325230737	0.323659038098162	0.219361299923637
FAM222A	6.94075265025015	1.77248555974781	-1.96931824207536	0.00105127360375742
GLTP	29.0017195941555	26.7965040326195	-0.114093650429259	0.161810193819628
TCHP	20.4640167818876	15.2399922905025	-0.425227179429619	0.0228640572927253
GIT2	15.355294350533	15.0981264532202	-0.0243666333671805	0.913348129333991
ANKRD13A	51.9503703150653	36.4184088226411	-0.512466142968265	0.124294883486934
C12orf76	4.90059721595339	5.1797498730405	0.0799248573822791	0.485444257526286
IFT81	5.33913494663672	3.65797383406962	-0.545561258229682	0.00290897554427184
ATP2A2	62.8701101032456	47.4676310607	-0.405430237857049	0.0643755822152908
ANAPC7	24.202589668631	24.4658113779298	0.0156057051108013	0.825169244271897
ARPC3	314.123739478413	293.822450670261	-0.0963883418988074	0.0766336213461124
