#20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_ROSE/20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam
#Using cutoff of 31914.3456 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20_0EX6_0229Kronos_MM1S.KB.24hr.2_H3K27Ac_hs.dm_i43.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_9950_lociStitched	chr17	37052951	37056336	1	3386	16775.383	885.516	3850	0
2_MACS_peak_7255_lociStitched	chr14	75301586	75305777	2	3888	2195.2458	397.7259	3851	0
2_MACS_peak_20907_lociStitched	chr6	53166745	53175955	2	3872	4755.123	1343.739	3852	0
2_MACS_peak_148_lociStitched	chr1	14246863	14254366	2	3882	3459.6333	989.6457	3853	0
2_MACS_peak_619_lociStitched	chr1	44171711	44178460	2	3886	3144.3591	1211.4455	3854	0
2_MACS_peak_10044_lociStitched	chr17	40807323	40812619	2	3836	6444.7024	960.1648	3855	0
2_MACS_peak_23987_lociStitched	chr8	124528173	124534476	2	3864	5033.5758	1156.6005	3856	0
1_MACS_peak_17838_lociStitched	chr4	38856860	38860423	1	3564	13753.8926	835.5235	3857	0
1_MACS_peak_20801_lociStitched	chr6	42712417	42716049	1	3633	12387.6624	858.6048	3858	0
2_MACS_peak_19730_lociStitched	chr5	133702301	133708490	2	3787	8910.9222	1546.0122	3859	0
1_MACS_peak_18563_lociStitched	chr4	149362663	149366523	1	3861	4802.226	853.06	3860	0
2_MACS_peak_2442_lociStitched	chr1	244210011	244213797	2	3785	8378.418	954.072	3861	0
1_MACS_peak_17426_lociStitched	chr3	185080303	185083876	1	3574	14037.9597	1348.0929	3862	0
1_MACS_peak_601_lociStitched	chr1	43146325	43150125	1	3801	7639.52	806.74	3863	0
1_MACS_peak_20776_lociStitched	chr6	40009069	40012911	1	3843	5611.241	644.6876	3864	0
1_MACS_peak_5648_lociStitched	chr12	67661598	67665187	1	3590	13282.889	920.9374	3865	0
1_MACS_peak_12794_lociStitched	chr2	64552374	64556167	1	3794	8066.1938	1034.7304	3866	0
1_MACS_peak_15577_lociStitched	chr22	31948125	31951997	1	3873	3543.2672	717.8688	3867	0
3_MACS_peak_18325_lociStitched	chr4	110197626	110207329	3	3874	3731.7738	1231.3107	3868	0
1_MACS_peak_952_lociStitched	chr1	87168826	87172286	1	3461	15549.932	965.34	3869	0
2_MACS_peak_25051_lociStitched	chr9	127904564	127909741	2	3879	2890.3191	1077.3337	3870	0
1_MACS_peak_13495_lociStitched	chr2	149876621	149880383	1	3763	8568.3312	594.396	3871	0
1_MACS_peak_24061_lociStitched	chr8	130949376	130953216	1	3841	5612.544	877.44	3872	0
2_MACS_peak_7108_lociStitched	chr14	60793999	60800163	2	3866	3634.9108	594.826	3873	0
1_MACS_peak_21001_lociStitched	chr6	74361834	74365567	1	3734	9791.659	983.2722	3874	0
1_MACS_peak_88_lociStitched	chr1	9222306	9225999	1	3694	10629.9312	739.3386	3875	0
1_MACS_peak_5539_lociStitched	chr12	56751668	56755279	1	3612	12531.2533	819.3359	3876	0
1_MACS_peak_3004_lociStitched	chr10	70090678	70094096	1	3419	15999.658	841.5116	3877	0
1_MACS_peak_18032_lociStitched	chr4	74679890	74683743	1	3854	4523.0367	832.6333	3878	0
1_MACS_peak_22666_lociStitched	chr7	104535044	104538881	1	3838	5400.5775	744.378	3879	0
2_MACS_peak_12885_lociStitched	chr2	70295261	70299103	2	3786	7866.1108	886.3494	3880	0
1_MACS_peak_790_lociStitched	chr1	61541192	61544758	1	3567	13701.6418	1107.9562	3881	0
2_MACS_peak_14117_lociStitched	chr2	225833902	225839246	2	3836	5782.7424	1024.4448	3882	0
2_MACS_peak_3544_lociStitched	chr10	123273103	123277223	2	3732	9415.848	714.408	3883	0
2_MACS_peak_16263_lociStitched	chr3	45044729	45054560	2	3854	4907.6352	1371.4245	3884	0
1_MACS_peak_21216_lociStitched	chr6	107434561	107438427	1	3867	3030.5574	662.2458	3885	0
1_MACS_peak_18522_lociStitched	chr4	144323392	144327227	1	3836	5512.8125	847.9185	3886	0
2_MACS_peak_7324_lociStitched	chr14	86549589	86555007	2	3831	5312.349	409.059	3887	0
1_MACS_peak_19915_lociStitched	chr5	149399285	149403146	1	3862	3444.3981	674.9028	3888	0
1_MACS_peak_13159_lociStitched	chr2	101922243	101926039	1	3797	7357.4072	925.8444	3889	0
1_MACS_peak_5292_lociStitched	chr12	32710271	32713922	1	3652	11445.885	728.3745	3890	0
2_MACS_peak_18434_lociStitched	chr4	128696654	128704724	2	3832	6084.78	1340.427	3891	0
1_MACS_peak_9086_lociStitched	chr16	57218617	57222401	1	3785	7805.6352	962.2712	3892	0
1_MACS_peak_8420_lociStitched	chr15	93179838	93183456	1	3619	12419.8704	1000.0152	3893	0
2_MACS_peak_9828_lociStitched	chr17	29294879	29299166	2	3752	8741.193	787.9506	3894	0
1_MACS_peak_5415_lociStitched	chr12	49451805	49455535	1	3731	9483.152	885.129	3895	0
1_MACS_peak_16185_lociStitched	chr3	38177336	38181163	1	3828	5778.77	924.6032	3896	0
2_MACS_peak_5491_lociStitched	chr12	53937098	53947131	2	3824	6439.1794	1426.6926	3897	0
2_MACS_peak_14503_lociStitched	chr20	20209869	20214880	2	3801	6626.0453	609.8387	3898	0
2_MACS_peak_11566_lociStitched	chr19	13990777	13996707	2	3862	2994.057	932.789	3899	0
2_MACS_peak_16128_lociStitched	chr3	30670043	30673941	2	3865	2421.8274	827.1556	3900	0
1_MACS_peak_20785_lociStitched	chr6	41699880	41703631	1	3752	8598.4173	771.2056	3901	0
2_MACS_peak_19206_lociStitched	chr5	62073616	62080585	2	3843	5083.1886	1336.6542	3902	0
2_MACS_peak_22516_lociStitched	chr7	92347094	92351383	2	3847	4495.3009	1084.6881	3903	0
1_MACS_peak_18994_lociStitched	chr5	34006857	34009993	1	3137	19578.6752	875.5712	3904	0
1_MACS_peak_442_lociStitched	chr1	33114694	33118182	1	3489	14715.1744	912.8096	3905	0
2_MACS_peak_15270_lociStitched	chr21	43943807	43949033	2	3841	5093.2596	1312.7712	3906	0
1_MACS_peak_24206_lociStitched	chr8	146125169	146128969	1	3801	6787.56	874.38	3907	0
3_MACS_peak_14644_lociStitched	chr20	34199001	34208284	3	3862	3058.7485	1398.0198	3908	0
2_MACS_peak_18137_lociStitched	chr4	84176629	84182176	2	3845	4277.2917	865.8867	3909	0
1_MACS_peak_6524_lociStitched	chr13	50653951	50657746	1	3796	6406.3395	352.935	3910	0
1_MACS_peak_3486_lociStitched	chr10	112677614	112681197	1	3584	12805.2837	832.6892	3911	0
1_MACS_peak_1394_lociStitched	chr1	150599895	150603405	1	3511	14876.784	1516.32	3912	0
1_MACS_peak_15590_lociStitched	chr22	32869269	32873017	1	3749	8685.99	905.8916	3913	0
1_MACS_peak_25299_lociStitched	chrX	3731889	3735641	1	3753	8112.1992	472.0016	3914	0
2_MACS_peak_22768_lociStitched	chr7	115784614	115791520	2	3855	4063.4904	1750.671	3915	0
2_MACS_peak_24046_lociStitched	chr8	129004046	129009528	2	3796	6996.1284	1009.2362	3916	0
1_MACS_peak_2968_lociStitched	chr10	64412161	64415988	1	3828	5025.2337	662.8364	3917	0
1_MACS_peak_10103_lociStitched	chr17	43237250	43240388	1	3139	19404.7644	795.1692	3918	0
1_MACS_peak_24082_lociStitched	chr8	133286927	133290070	1	3144	19325.9927	779.1497	3919	0
1_MACS_peak_13180_lociStitched	chr2	106213226	106216743	1	3518	13862.6072	679.4844	3920	0
2_MACS_peak_8854_lociStitched	chr16	25117472	25124032	2	3845	4100.656	1109.296	3921	0
1_MACS_peak_22826_lociStitched	chr7	123387072	123390540	1	3469	15077.13	1070.2248	3922	0
1_MACS_peak_7110_lociStitched	chr14	60813340	60817049	1	3710	9278.8053	460.6578	3923	0
1_MACS_peak_22218_lociStitched	chr7	46043071	46046697	1	3627	11696.7508	781.7656	3924	0
2_MACS_peak_24995_lociStitched	chr9	123472248	123477687	2	3847	3647.9373	1194.9483	3925	0
1_MACS_peak_19020_lociStitched	chr5	36875055	36878746	1	3692	10066.0952	814.6037	3926	0
2_MACS_peak_3934_lociStitched	chr11	34931985	34939119	2	3788	7308.0696	1263.4314	3927	0
2_MACS_peak_25030_lociStitched	chr9	126440726	126450665	2	3775	8322.9186	1753.2396	3928	0
2_MACS_peak_25846_lociStitched	chrX	81379458	81383774	2	3822	4702.7136	417.7888	3929	0
1_MACS_peak_7239_lociStitched	chr14	74224889	74228693	1	3805	5715.51	509.3556	3930	0
1_MACS_peak_19666_lociStitched	chr5	127417218	127420938	1	3721	9236.388	861.552	3931	0
2_MACS_peak_10186_lociStitched	chr17	46984729	46994007	2	3820	5731.9484	1432.5232	3932	0
2_MACS_peak_3615_lociStitched	chr10	134144296	134151210	2	3771	7685.6024	1086.1894	3933	0
1_MACS_peak_7989_lociStitched	chr15	60769577	60773206	1	3630	11715.5007	1003.7814	3934	0
1_MACS_peak_12718_lociStitched	chr2	55843007	55846461	1	3455	15040.7884	922.218	3935	0
2_MACS_peak_15566_lociStitched	chr22	31624973	31634911	2	3836	4504.8954	1427.0968	3936	0
2_MACS_peak_1318_lociStitched	chr1	146713548	146719652	2	3817	6223.028	1830.5896	3937	0
1_MACS_peak_11122_lociStitched	chr18	60919930	60923515	1	3586	12377.9295	720.9435	3938	0
2_MACS_peak_25241_lociStitched	chr9	139837654	139845460	2	3751	8226.7434	943.7454	3939	0
1_MACS_peak_15671_lociStitched	chr22	38002978	38006572	1	3595	12224.991	797.868	3940	0
2_MACS_peak_18293_lociStitched	chr4	106628831	106636727	2	3834	4357.0128	1369.1664	3941	0
2_MACS_peak_11835_lociStitched	chr19	38396745	38406625	2	3834	4296.812	1411.852	3942	0
3_MACS_peak_13408_lociStitched	chr2	131142545	131151767	3	3837	3976.5264	1510.5636	3943	0
1_MACS_peak_8905_lociStitched	chr16	29621526	29625351	1	3826	4323.015	901.935	3944	0
1_MACS_peak_19674_lociStitched	chr5	129658342	129661760	1	3419	15399.799	809.0406	3945	0
1_MACS_peak_7309_lociStitched	chr14	81685066	81688531	1	3466	14247.7335	441.7875	3946	0
1_MACS_peak_13784_lociStitched	chr2	187831365	187834543	1	3179	18587.1686	680.092	3947	0
1_MACS_peak_9249_lociStitched	chr16	71597492	71600749	1	3258	17686.8128	778.7487	3948	0
2_MACS_peak_13011_lociStitched	chr2	85905919	85913372	2	3686	10366.3777	1258.8117	3949	0
1_MACS_peak_11991_lociStitched	chr19	45518290	45521587	1	3298	17216.6043	889.2009	3950	0
1_MACS_peak_8379_lociStitched	chr15	90588465	90591949	1	3485	13999.7572	593.6736	3951	0
1_MACS_peak_23326_lociStitched	chr8	25314509	25318282	1	3774	7010.9886	994.1855	3952	0
1_MACS_peak_22238_lociStitched	chr7	48126227	48129739	1	3513	13724.896	861.1424	3953	0
1_MACS_peak_9004_lociStitched	chr16	46721762	46725553	1	3792	6134.9753	1020.5372	3954	0
1_MACS_peak_18816_lociStitched	chr4	190803459	190807253	1	3795	5840.863	895.384	3955	0
1_MACS_peak_10198_lociStitched	chr17	47752621	47756220	1	3600	11997.6264	924.2232	3956	0
1_MACS_peak_186_lociStitched	chr1	16969422	16972623	1	3202	19904.7783	2390.1867	3957	0
1_MACS_peak_16716_lociStitched	chr3	107842505	107845844	1	3340	16575.1299	932.5827	3958	0
2_MACS_peak_1236_lociStitched	chr1	120659280	120665870	2	3783	6818.014	1419.486	3959	0
1_MACS_peak_22746_lociStitched	chr7	112089166	112092858	1	3693	9894.56	1233.128	3960	0
1_MACS_peak_5668_lociStitched	chr12	69003306	69007030	1	3725	8260.9492	595.0952	3961	0
1_MACS_peak_3740_lociStitched	chr11	8807119	8810950	1	3832	2300.5155	633.6474	3962	0
2_MACS_peak_20965_lociStitched	chr6	69282280	69286905	2	3804	5150.4	985.125	3963	0
2_MACS_peak_4351_lociStitched	chr11	71158642	71165288	2	3828	3320.3416	1137.7952	3964	0
1_MACS_peak_2019_lociStitched	chr1	204512240	204515999	1	3760	7165.7817	862.6905	3965	0
1_MACS_peak_11386_lociStitched	chr19	6848415	6851953	1	3539	13154.6378	918.4648	3966	0
2_MACS_peak_23253_lociStitched	chr8	19201967	19206336	2	3804	5189.9351	1107.9784	3967	0
1_MACS_peak_16217_lociStitched	chr3	42053569	42057283	1	3715	8846.0052	957.8406	3968	0
2_MACS_peak_17596_lociStitched	chr4	2262572	2266719	2	3818	3706.1739	693.3784	3969	0
1_MACS_peak_16353_lociStitched	chr3	48933588	48937339	1	3752	7407.4748	849.2264	3970	0
1_MACS_peak_15439_lociStitched	chr22	23026906	23030166	1	3261	17435.458	791.528	3971	0
2_MACS_peak_13106_lociStitched	chr2	96986479	96992213	2	3819	3790.174	1106.662	3972	0
1_MACS_peak_871_lociStitched	chr1	70818069	70821298	1	3230	18105.003	1061.6952	3973	0
2_MACS_peak_24072_lociStitched	chr8	131368916	131374130	2	3821	3267.0924	808.6914	3974	0
1_MACS_peak_12107_lociStitched	chr19	50093104	50096797	1	3694	9047.4807	629.6565	3975	0
1_MACS_peak_12899_lociStitched	chr2	70473398	70476686	1	3289	17103.8472	871.32	3976	0
2_MACS_peak_15937_lociStitched	chr3	3213781	3222328	2	3799	5354.6955	1325.6397	3977	0
2_MACS_peak_8373_lociStitched	chr15	90433615	90438064	2	3770	6471.9603	924.0573	3978	0
1_MACS_peak_3984_lociStitched	chr11	44616576	44619773	1	3198	18120.2763	727.6372	3979	0
1_MACS_peak_4579_lociStitched	chr11	98967375	98970794	1	3420	14873.3338	673.543	3980	0
1_MACS_peak_10356_lociStitched	chr17	61817498	61821043	1	3546	12735.767	847.255	3981	0
2_MACS_peak_25829_lociStitched	chrX	78007631	78011609	2	3812	3218.5998	446.3316	3982	0
1_MACS_peak_2197_lociStitched	chr1	220473246	220477051	1	3806	4301.933	1039.1455	3983	0
2_MACS_peak_25250_lociStitched	chr9	140094773	140101115	2	3802	4576.3872	1043.8932	3984	0
2_MACS_peak_15355_lociStitched	chr22	17717315	17725442	2	3633	11195.7552	1295.4438	3985	0
1_MACS_peak_23601_lociStitched	chr8	61691733	61695390	1	3658	10043.5848	802.3458	3986	0
1_MACS_peak_299_lociStitched	chr1	25886660	25890396	1	3737	7491.4272	751.3096	3987	0
2_MACS_peak_15409_lociStitched	chr22	21263896	21273254	2	3784	5826.2908	1236.1918	3988	0
2_MACS_peak_5927_lociStitched	chr12	102324550	102330981	2	3781	5820.6981	1093.9131	3989	0
1_MACS_peak_17456_lociStitched	chr3	186647565	186651090	1	3526	13535.295	1308.1275	3990	0
1_MACS_peak_17583_lociStitched	chr4	1240641	1244249	1	3609	10954.2488	518.8304	3991	0
1_MACS_peak_17324_lociStitched	chr3	178253242	178256316	1	3075	19762.4386	994.439	3992	0
1_MACS_peak_3890_lociStitched	chr11	26247826	26251074	1	3249	17486.9072	841.5568	3993	0
1_MACS_peak_1693_lociStitched	chr1	167297213	167300932	1	3720	8776.0962	1496.5256	3994	0
1_MACS_peak_13316_lociStitched	chr2	113930528	113934161	1	3634	10685.7429	891.9015	3995	0
1_MACS_peak_9674_lociStitched	chr17	17205881	17209673	1	3793	4755.9264	861.1632	3996	0
1_MACS_peak_3362_lociStitched	chr10	102755955	102759612	1	3658	9901.3275	763.5816	3997	0
1_MACS_peak_23180_lociStitched	chr8	10189766	10193491	1	3726	7821.3825	850.045	3998	0
1_MACS_peak_6934_lociStitched	chr14	31674813	31678498	1	3686	8641.325	391.347	3999	0
2_MACS_peak_5162_lociStitched	chr12	22576665	22585256	2	3663	9757.6578	870.2683	4000	0
2_MACS_peak_7139_lociStitched	chr14	64330476	64337991	2	3765	5966.91	808.614	4001	0
1_MACS_peak_16904_lociStitched	chr3	127769956	127773732	1	3777	5253.9264	758.5984	4002	0
1_MACS_peak_4181_lociStitched	chr11	64083312	64086596	1	3285	16819.3344	784.2192	4003	0
2_MACS_peak_22708_lociStitched	chr7	106370693	106378243	2	3755	7557.55	2011.32	4004	0
2_MACS_peak_3063_lociStitched	chr10	73974716	73979303	2	3678	9244.1811	900.4281	4005	0
1_MACS_peak_1167_lociStitched	chr1	113497349	113501121	1	3773	4959.0484	358.34	4006	0
1_MACS_peak_4715_lociStitched	chr11	116966527	116970254	1	3728	7360.825	740.9276	4007	0
1_MACS_peak_6607_lociStitched	chr13	74599226	74602820	1	3595	11336.1948	844.59	4008	0
2_MACS_peak_6952_lociStitched	chr14	35008269	35017052	2	3644	10031.0643	775.5389	4009	0
1_MACS_peak_16591_lociStitched	chr3	75550591	75553280	1	2690	22995.7902	679.2414	4010	0
1_MACS_peak_18074_lociStitched	chr4	77527124	77530624	1	3501	13158.95	710.15	4011	0
1_MACS_peak_1431_lociStitched	chr1	152019075	152021853	1	2779	22649.034	1107.8664	4012	0
2_MACS_peak_1641_lociStitched	chr1	161687956	161697997	2	3768	6940.3392	2244.1635	4013	0
2_MACS_peak_21568_lociStitched	chr6	141803769	141810213	2	3751	6726.2472	1225.6488	4014	0
1_MACS_peak_21369_lociStitched	chr6	125666500	125669206	1	2707	22831.875	689.7594	4015	0
2_MACS_peak_21328_lociStitched	chr6	117818827	117826309	2	3802	2990.5554	1221.0624	4016	0
1_MACS_peak_8548_lociStitched	chr16	2203005	2206775	1	3771	5318.339	968.513	4017	0
1_MACS_peak_18479_lociStitched	chr4	140003292	140006824	1	3533	12740.9836	1028.8716	4018	0
2_MACS_peak_18805_lociStitched	chr4	187760045	187767047	2	3785	4489.6824	1216.2474	4019	0
1_MACS_peak_19078_lociStitched	chr5	43601429	43604903	1	3475	13656.294	841.0554	4020	0
1_MACS_peak_6059_lociStitched	chr12	112449926	112453592	1	3667	8968.5024	582.5274	4021	0
2_MACS_peak_16148_lociStitched	chr3	32610961	32619955	2	3741	7330.11	1609.926	4022	0
2_MACS_peak_3122_lociStitched	chr10	76736789	76743305	2	3772	5220.6192	1127.268	4023	0
1_MACS_peak_11238_lociStitched	chr19	1204789	1208578	1	3790	3362.7375	630.8685	4024	0
1_MACS_peak_519_lociStitched	chr1	38939338	38942681	1	3344	15724.4691	751.5064	4025	0
1_MACS_peak_11264_lociStitched	chr19	1902668	1906442	1	3775	4809.2082	1065.4002	4026	0
2_MACS_peak_20339_lociStitched	chr6	11381494	11387666	2	3731	7400.8452	1365.8636	4027	0
1_MACS_peak_19729_lociStitched	chr5	133559921	133563365	1	3445	14254.716	972.93	4028	0
1_MACS_peak_17857_lociStitched	chr4	40227324	40231112	1	3789	3226.2396	690.1736	4029	0
2_MACS_peak_674_lociStitched	chr1	46527564	46531922	2	3755	5733.8206	845.0162	4030	0
1_MACS_peak_4371_lociStitched	chr11	71933456	71937071	1	3616	10289.736	613.4655	4031	0
2_MACS_peak_1503_lociStitched	chr1	155241974	155248235	2	3764	5867.8092	1571.511	4032	0
1_MACS_peak_15389_lociStitched	chr22	19464679	19468144	1	3466	13873.5135	1009.008	4033	0
2_MACS_peak_19573_lociStitched	chr5	112581028	112589881	2	3779	4707.1401	1477.5657	4034	0
1_MACS_peak_6647_lociStitched	chr13	79977839	79981542	1	3704	7939.9726	967.2236	4035	0
1_MACS_peak_5700_lociStitched	chr12	75782350	75786059	1	3710	7593.0648	856.779	4036	0
1_MACS_peak_17436_lociStitched	chr3	185540513	185544290	1	3778	4061.4081	844.1595	4037	0
3_MACS_peak_25207_lociStitched	chr9	136924611	136934378	3	3792	2792.3853	1044.0923	4038	0
1_MACS_peak_18003_lociStitched	chr4	71568866	71572504	1	3639	9802.9548	832.3744	4039	0
1_MACS_peak_13468_lociStitched	chr2	137137765	137141253	1	3489	13236.96	859.4432	4040	0
2_MACS_peak_9521_lociStitched	chr17	4457401	4466467	2	3773	4831.2714	1322.7294	4041	0
1_MACS_peak_8507_lociStitched	chr16	637557	641179	1	3623	9959.0512	577.3468	4042	0
1_MACS_peak_9599_lociStitched	chr17	7759006	7762569	1	3564	11731.1775	929.2304	4043	0
1_MACS_peak_12856_lociStitched	chr2	68691950	68695695	1	3746	5895.379	827.645	4044	0
2_MACS_peak_3334_lociStitched	chr10	100013123	100019668	2	3781	3661.273	901.2465	4045	0
1_MACS_peak_10734_lociStitched	chr18	5293992	5297670	1	3679	8311.9122	616.065	4046	0
1_MACS_peak_13650_lociStitched	chr2	172261243	172264845	1	3603	10531.1674	687.6218	4047	0
1_MACS_peak_7927_lociStitched	chr15	53000161	53003809	1	3649	9618.6816	1013.0496	4048	0
1_MACS_peak_10360_lociStitched	chr17	61918294	61921947	1	3654	9277.1588	829.5963	4049	0
2_MACS_peak_25142_lociStitched	chr9	132170883	132177080	2	3666	9024.0714	955.5774	4050	0
1_MACS_peak_22748_lociStitched	chr7	112428566	112431694	1	3129	18813.6688	1107.312	4051	0
2_MACS_peak_16560_lociStitched	chr3	71468064	71472319	2	3728	6500.3635	753.986	4052	0
1_MACS_peak_5997_lociStitched	chr12	109123105	109126716	1	3612	10449.1507	916.1107	4053	0
1_MACS_peak_21132_lociStitched	chr6	90959956	90963461	1	3506	12644.2875	755.3275	4054	0
2_MACS_peak_25536_lociStitched	chrX	40503808	40507630	2	3748	5131.035	520.1742	4055	0
2_MACS_peak_21351_lociStitched	chr6	119818144	119823938	2	3767	4347.2382	960.0658	4056	0
2_MACS_peak_550_lociStitched	chr1	40282343	40292132	2	3716	7613.8842	1558.4088	4057	0
1_MACS_peak_10762_lociStitched	chr18	9016138	9019265	1	3128	18338.2915	704.5131	4058	0
1_MACS_peak_1632_lociStitched	chr1	161367901	161370649	1	2749	22727.6088	1219.0128	4059	0
2_MACS_peak_13382_lociStitched	chr2	128562739	128569896	2	3617	10366.1988	1126.5118	4060	0
1_MACS_peak_18244_lociStitched	chr4	101939182	101942912	1	3731	5943.009	637.457	4061	0
1_MACS_peak_12584_lociStitched	chr2	42586153	42589741	1	3589	10855.8528	909.1992	4062	0
1_MACS_peak_15210_lociStitched	chr21	37906467	37909861	1	3395	14694.323	863.0942	4063	0
1_MACS_peak_16758_lociStitched	chr3	112278930	112282488	1	3559	11600.859	959.5926	4064	0
1_MACS_peak_25325_lociStitched	chrX	9307003	9310288	1	3286	15962.1435	457.929	4065	0
2_MACS_peak_18907_lociStitched	chr5	14142352	14146179	2	3751	4809.7736	705.3161	4066	0
1_MACS_peak_15330_lociStitched	chr21	47742660	47746257	1	3598	10890.9966	1241.3247	4067	0
1_MACS_peak_1872_lociStitched	chr1	187153294	187156844	1	3551	11552.765	792.005	4068	0
1_MACS_peak_11277_lociStitched	chr19	2162878	2166567	1	3690	7544.7428	696.8521	4069	0
2_MACS_peak_8176_lociStitched	chr15	75399973	75406046	2	3735	5895.0611	1048.1998	4070	0
2_MACS_peak_955_lociStitched	chr1	87522471	87528347	2	3695	7552.4228	941.9228	4071	0
2_MACS_peak_9561_lociStitched	chr17	6553551	6561432	2	3747	5239.2888	1133.2878	4072	0
1_MACS_peak_18377_lociStitched	chr4	120132468	120135903	1	3436	14045.028	1037.7135	4073	0
1_MACS_peak_2604_lociStitched	chr10	12083191	12086378	1	3188	17537.4236	767.7483	4074	0
1_MACS_peak_14534_lociStitched	chr20	24995113	24998877	1	3765	3342.432	627.0824	4075	0
1_MACS_peak_23857_lociStitched	chr8	102215562	102219257	1	3696	6900.043	397.2125	4076	0
1_MACS_peak_10005_lociStitched	chr17	39821349	39824674	1	3326	15579.2875	783.0375	4077	0
1_MACS_peak_18223_lociStitched	chr4	99848676	99852194	1	3519	12277.4682	967.0982	4078	0
1_MACS_peak_16311_lociStitched	chr3	46456232	46459656	1	3425	13895.2768	787.52	4079	0
2_MACS_peak_14018_lociStitched	chr2	212229024	212233458	2	3748	4556.8218	886.8	4080	0
1_MACS_peak_2372_lociStitched	chr1	234507924	234510685	1	2762	22332.6246	1084.5208	4081	0
1_MACS_peak_12612_lociStitched	chr2	44587464	44590679	1	3216	17293.1635	977.6815	4082	0
2_MACS_peak_9995_lociStitched	chr17	38733524	38739914	2	3625	9763.281	1091.412	4083	0
1_MACS_peak_17332_lociStitched	chr3	178864493	178868057	1	3565	11407.6512	1188.594	4084	0
1_MACS_peak_990_lociStitched	chr1	90157538	90161208	1	3671	7895.638	701.704	4085	0
1_MACS_peak_8890_lociStitched	chr16	28934452	28937867	1	3416	14076.9715	849.9935	4086	0
2_MACS_peak_8898_lociStitched	chr16	29480373	29484384	2	3750	4595.0016	1204.5033	4087	0
1_MACS_peak_16593_lociStitched	chr3	75689837	75693217	1	3381	15415.166	1596.374	4088	0
1_MACS_peak_18217_lociStitched	chr4	99180417	99183712	1	3296	15942.1985	790.141	4089	0
2_MACS_peak_22636_lociStitched	chr7	101975152	101982420	2	3766	2745.8504	1000.8036	4090	0
2_MACS_peak_4058_lociStitched	chr11	57502783	57510432	2	3698	7390.4638	1295.7406	4091	0
2_MACS_peak_10226_lociStitched	chr17	49021035	49028771	2	3739	5267.4424	1227.7032	4092	0
1_MACS_peak_19392_lociStitched	chr5	86562413	86565692	1	3280	16177.2744	819.75	4093	0
2_MACS_peak_7449_lociStitched	chr14	98168015	98174306	2	3749	3911.1147	634.1328	4094	0
2_MACS_peak_22564_lociStitched	chr7	98922501	98928960	2	3733	5223.3933	922.9911	4095	0
1_MACS_peak_2236_lociStitched	chr1	224369055	224372523	1	3469	13309.8372	1142.3592	4096	0
2_MACS_peak_16451_lociStitched	chr3	53135667	53145134	2	3737	5447.3118	1481.5855	4097	0
1_MACS_peak_22719_lociStitched	chr7	107382799	107385626	1	2828	21764.5076	1198.3653	4098	0
