GENE_ID	locusLine	bin_1_41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
1_MACS_peak_1798_lociStitched	chr1(.):153699505-153701675	0.2704
3_MACS_peak_1799_lociStitched	chr1(.):153747289-153764989	0.2218
2_MACS_peak_1802_lociStitched	chr1(.):153821139-153827518	0.2393
1_MACS_peak_1804_lociStitched	chr1(.):153893921-153896947	0.2895
1_MACS_peak_1805_lociStitched	chr1(.):153916971-153919963	0.2746
3_MACS_peak_1806_lociStitched	chr1(.):153929389-153941574	0.2635
1_MACS_peak_1809_lociStitched	chr1(.):153948889-153951130	0.301
1_MACS_peak_1810_lociStitched	chr1(.):153962335-153964415	0.2969
3_MACS_peak_1811_lociStitched	chr1(.):154154057-154167570	0.2251
1_MACS_peak_1814_lociStitched	chr1(.):154192057-154194970	0.2291
1_MACS_peak_1815_lociStitched	chr1(.):154243366-154246070	0.2614
1_MACS_peak_1816_lociStitched	chr1(.):154296617-154302534	0.2764
1_MACS_peak_1817_lociStitched	chr1(.):154324593-154326741	0.2853
2_MACS_peak_1818_lociStitched	chr1(.):154374114-154394644	0.255
1_MACS_peak_1820_lociStitched	chr1(.):154411493-154413063	0.2352
1_MACS_peak_1821_lociStitched	chr1(.):154450630-154451753	0.1476
1_MACS_peak_1822_lociStitched	chr1(.):154490750-154493421	0.23
1_MACS_peak_1823_lociStitched	chr1(.):154529835-154532618	0.2932
1_MACS_peak_1824_lociStitched	chr1(.):154579458-154583008	0.2334
1_MACS_peak_1825_lociStitched	chr1(.):154598948-154601279	0.2768
1_MACS_peak_1826_lociStitched	chr1(.):154658546-154659992	0.2103
1_MACS_peak_1827_lociStitched	chr1(.):154702415-154703982	0.1262
1_MACS_peak_1828_lociStitched	chr1(.):154719830-154722094	0.3379
2_MACS_peak_1829_lociStitched	chr1(.):154755598-154766307	0.2643
1_MACS_peak_1831_lociStitched	chr1(.):154777976-154781084	0.286
1_MACS_peak_1832_lociStitched	chr1(.):154794661-154796374	0.2099
1_MACS_peak_1833_lociStitched	chr1(.):154809036-154811765	0.2808
1_MACS_peak_1834_lociStitched	chr1(.):154821273-154823318	0.205
1_MACS_peak_1835_lociStitched	chr1(.):154830142-154835770	0.3037
1_MACS_peak_1836_lociStitched	chr1(.):154841876-154844792	0.2895
1_MACS_peak_1837_lociStitched	chr1(.):154858212-154859963	0.2801
3_MACS_peak_1838_lociStitched	chr1(.):154907861-154935778	0.2888
3_MACS_peak_1841_lociStitched	chr1(.):154942329-154957635	0.2676
1_MACS_peak_1844_lociStitched	chr1(.):154971045-154977709	0.2286
1_MACS_peak_1845_lociStitched	chr1(.):154987810-154991163	0.2455
2_MACS_peak_1846_lociStitched	chr1(.):155015808-155025652	0.2246
1_MACS_peak_1848_lociStitched	chr1(.):155034969-155037319	0.2897
1_MACS_peak_1849_lociStitched	chr1(.):155056699-155059001	0.2956
2_MACS_peak_1850_lociStitched	chr1(.):155107061-155113602	0.2716
1_MACS_peak_1852_lociStitched	chr1(.):155144696-155146971	0.2369
2_MACS_peak_1853_lociStitched	chr1(.):155157345-155164114	0.1521
1_MACS_peak_1855_lociStitched	chr1(.):155177715-155179796	0.2165
3_MACS_peak_1856_lociStitched	chr1(.):155188088-155198422	0.2317
5_MACS_peak_1859_lociStitched	chr1(.):155210204-155232878	0.2093
2_MACS_peak_1864_lociStitched	chr1(.):155242039-155248483	0.2464
1_MACS_peak_1866_lociStitched	chr1(.):155266525-155268161	0.2162
1_MACS_peak_1867_lociStitched	chr1(.):155277441-155280083	0.3343
1_MACS_peak_1868_lociStitched	chr1(.):155292371-155295258	0.2256
2_MACS_peak_1869_lociStitched	chr1(.):155435158-155443580	0.2248
1_MACS_peak_1871_lociStitched	chr1(.):155530945-155534855	0.3073
1_MACS_peak_1872_lociStitched	chr1(.):155579067-155581179	0.3126
1_MACS_peak_1873_lociStitched	chr1(.):155656786-155659838	0.2808
1_MACS_peak_1874_lociStitched	chr1(.):155686147-155688025	0.2663
1_MACS_peak_1875_lociStitched	chr1(.):155714533-155716757	0.2369
1_MACS_peak_1876_lociStitched	chr1(.):155785451-155787700	0.1991
2_MACS_peak_1877_lociStitched	chr1(.):155826241-155831024	0.2753
1_MACS_peak_1879_lociStitched	chr1(.):155880160-155882045	0.2546
3_MACS_peak_1880_lociStitched	chr1(.):155903110-155919030	0.2163
4_MACS_peak_1883_lociStitched	chr1(.):155939001-155962377	0.2333
1_MACS_peak_1887_lociStitched	chr1(.):155972591-155974126	0.2081
2_MACS_peak_1888_lociStitched	chr1(.):155981313-155991417	0.2046
1_MACS_peak_1890_lociStitched	chr1(.):156022248-156025704	0.2559
1_MACS_peak_1891_lociStitched	chr1(.):156051971-156053101	0.1317
1_MACS_peak_1892_lociStitched	chr1(.):156065407-156067995	0.2881
2_MACS_peak_1893_lociStitched	chr1(.):156074888-156086181	0.2168
2_MACS_peak_1895_lociStitched	chr1(.):156092630-156100680	0.1937
2_MACS_peak_1897_lociStitched	chr1(.):156115340-156136786	0.267
1_MACS_peak_1899_lociStitched	chr1(.):156162699-156164668	0.2895
1_MACS_peak_1900_lociStitched	chr1(.):156181910-156184004	0.2878
1_MACS_peak_1902_lociStitched	chr1(.):156194341-156199653	0.2259
1_MACS_peak_1903_lociStitched	chr1(.):156214879-156216380	0.1579
1_MACS_peak_1904_lociStitched	chr1(.):156250775-156253792	0.3424
1_MACS_peak_1905_lociStitched	chr1(.):156264669-156266181	0.3292
1_MACS_peak_1906_lociStitched	chr1(.):156307050-156309262	0.3895
1_MACS_peak_1907_lociStitched	chr1(.):156338518-156339724	0.1925
1_MACS_peak_1908_lociStitched	chr1(.):156389344-156392198	0.2465
1_MACS_peak_1909_lociStitched	chr1(.):156425870-156427872	0.3912
3_MACS_peak_1910_lociStitched	chr1(.):156450423-156476319	0.2627
1_MACS_peak_1913_lociStitched	chr1(.):156493240-156496615	0.2685
1_MACS_peak_1914_lociStitched	chr1(.):156541319-156542949	0.2655
1_MACS_peak_1915_lociStitched	chr1(.):156560503-156562736	0.2774
1_MACS_peak_1916_lociStitched	chr1(.):156570166-156572285	0.324
2_MACS_peak_1917_lociStitched	chr1(.):156626999-156635898	0.2789
1_MACS_peak_1919_lociStitched	chr1(.):156646514-156648262	0.2085
1_MACS_peak_1920_lociStitched	chr1(.):156697269-156699428	0.2408
2_MACS_peak_1921_lociStitched	chr1(.):156709555-156722775	0.218
1_MACS_peak_1923_lociStitched	chr1(.):156735609-156738809	0.2649
1_MACS_peak_1924_lociStitched	chr1(.):156783190-156784288	0.1852
1_MACS_peak_1925_lociStitched	chr1(.):157014458-157016841	0.1752
1_MACS_peak_1926_lociStitched	chr1(.):157075419-157077496	0.2665
1_MACS_peak_1927_lociStitched	chr1(.):157086921-157087982	0.1794
1_MACS_peak_1928_lociStitched	chr1(.):157106511-157109431	0.2264
1_MACS_peak_1929_lociStitched	chr1(.):157117427-157119082	0.2245
3_MACS_peak_1930_lociStitched	chr1(.):157141833-157153196	0.223
1_MACS_peak_1933_lociStitched	chr1(.):157276598-157278597	0.2038
2_MACS_peak_1934_lociStitched	chr1(.):157328860-157334366	0.2398
2_MACS_peak_1936_lociStitched	chr1(.):157369225-157374341	0.2237
1_MACS_peak_1938_lociStitched	chr1(.):157399734-157400340	0.2003
2_MACS_peak_1939_lociStitched	chr1(.):157474857-157483249	0.2431
1_MACS_peak_1941_lociStitched	chr1(.):157492251-157495460	0.2811
1_MACS_peak_1942_lociStitched	chr1(.):157666660-157668362	0.1942
3_MACS_peak_1943_lociStitched	chr1(.):157693924-157706652	0.2078
1_MACS_peak_1946_lociStitched	chr1(.):157746483-157747766	0.2397
1_MACS_peak_1947_lociStitched	chr1(.):157775022-157778177	0.273
2_MACS_peak_1948_lociStitched	chr1(.):157811684-157820349	0.2099
1_MACS_peak_1950_lociStitched	chr1(.):158255033-158256449	0.2147
1_MACS_peak_1951_lociStitched	chr1(.):158302617-158304356	0.1705
1_MACS_peak_1952_lociStitched	chr1(.):158615639-158616952	0.1683
1_MACS_peak_1953_lociStitched	chr1(.):158685993-158687380	0.2251
1_MACS_peak_1954_lociStitched	chr1(.):158699299-158700613	0.2261
1_MACS_peak_1955_lociStitched	chr1(.):158787978-158790539	0.1489
1_MACS_peak_1956_lociStitched	chr1(.):158903139-158904376	0.1815
1_MACS_peak_1957_lociStitched	chr1(.):158965596-158967225	0.2592
2_MACS_peak_1958_lociStitched	chr1(.):158978395-158987186	0.2732
2_MACS_peak_1960_lociStitched	chr1(.):159036178-159048525	0.2572
1_MACS_peak_1962_lociStitched	chr1(.):159208587-159210806	0.318
1_MACS_peak_1963_lociStitched	chr1(.):159549601-159551285	0.1696
1_MACS_peak_1964_lociStitched	chr1(.):159749913-159751772	0.2712
1_MACS_peak_1965_lociStitched	chr1(.):159786695-159788768	0.1703
1_MACS_peak_1966_lociStitched	chr1(.):159823637-159825476	0.2207
1_MACS_peak_1967_lociStitched	chr1(.):159837825-159840465	0.2956
1_MACS_peak_1968_lociStitched	chr1(.):159858468-159861585	0.313
1_MACS_peak_1969_lociStitched	chr1(.):159879429-159881535	0.3056
1_MACS_peak_1970_lociStitched	chr1(.):159890239-159896397	0.2452
1_MACS_peak_1971_lociStitched	chr1(.):159906003-159907393	0.1776
1_MACS_peak_1972_lociStitched	chr1(.):160000512-160002776	0.3763
1_MACS_peak_1973_lociStitched	chr1(.):160016047-160017740	0.3099
2_MACS_peak_1974_lociStitched	chr1(.):160067304-160069796	0.2319
2_MACS_peak_1976_lociStitched	chr1(.):160164935-160176666	0.2126
1_MACS_peak_1978_lociStitched	chr1(.):160230521-160234031	0.284
1_MACS_peak_1979_lociStitched	chr1(.):160253869-160255430	0.3723
1_MACS_peak_1980_lociStitched	chr1(.):160311833-160314151	0.29
1_MACS_peak_1981_lociStitched	chr1(.):160384633-160385524	0.0768
2_MACS_peak_1982_lociStitched	chr1(.):160398265-160409371	0.2389
2_MACS_peak_1984_lociStitched	chr1(.):160489569-160493457	0.1926
1_MACS_peak_1986_lociStitched	chr1(.):160508772-160511451	0.3045
3_MACS_peak_1987_lociStitched	chr1(.):160588084-160600500	0.2044
4_MACS_peak_1990_lociStitched	chr1(.):160633534-160656020	0.2538
1_MACS_peak_1994_lociStitched	chr1(.):160674775-160685497	0.2925
3_MACS_peak_1995_lociStitched	chr1(.):160694417-160715646	0.2509
1_MACS_peak_1998_lociStitched	chr1(.):160736403-160739087	0.36
1_MACS_peak_1999_lociStitched	chr1(.):160749608-160753758	0.2879
1_MACS_peak_2000_lociStitched	chr1(.):160764721-160768634	0.3298
1_MACS_peak_2001_lociStitched	chr1(.):160807094-160808338	0.1845
1_MACS_peak_2002_lociStitched	chr1(.):160920940-160922978	0.2111
1_MACS_peak_2003_lociStitched	chr1(.):160959559-160960842	0.2781
2_MACS_peak_2004_lociStitched	chr1(.):160982698-160992142	0.2489
2_MACS_peak_2006_lociStitched	chr1(.):161007763-161017892	0.2498
1_MACS_peak_2008_lociStitched	chr1(.):161029118-161031309	0.1904
1_MACS_peak_2009_lociStitched	chr1(.):161037310-161040894	0.3157
1_MACS_peak_2010_lociStitched	chr1(.):161066800-161069203	0.2512
1_MACS_peak_2011_lociStitched	chr1(.):161086861-161089003	0.2306
1_MACS_peak_2012_lociStitched	chr1(.):161101330-161103864	0.2715
3_MACS_peak_2013_lociStitched	chr1(.):161122765-161137546	0.2483
3_MACS_peak_2016_lociStitched	chr1(.):161144392-161163564	0.2555
1_MACS_peak_2019_lociStitched	chr1(.):161170880-161173232	0.2537
2_MACS_peak_2020_lociStitched	chr1(.):161185859-161198258	0.2477
1_MACS_peak_2022_lociStitched	chr1(.):161275004-161276713	0.1611
1_MACS_peak_2023_lociStitched	chr1(.):161283205-161285107	0.2113
1_MACS_peak_2024_lociStitched	chr1(.):161348423-161349668	0.2374
1_MACS_peak_2025_lociStitched	chr1(.):161358913-161360998	0.1989
1_MACS_peak_2026_lociStitched	chr1(.):161368135-161370723	0.2975
1_MACS_peak_2027_lociStitched	chr1(.):161379490-161380505	0.1916
1_MACS_peak_2028_lociStitched	chr1(.):161409386-161411087	0.2336
2_MACS_peak_2029_lociStitched	chr1(.):161493305-161501671	0.1791
1_MACS_peak_2031_lociStitched	chr1(.):161509034-161511291	0.285
1_MACS_peak_2032_lociStitched	chr1(.):161530446-161531611	0.2162
1_MACS_peak_2033_lociStitched	chr1(.):161550332-161551829	0.1534
2_MACS_peak_2034_lociStitched	chr1(.):161575599-161582689	0.0836
1_MACS_peak_2036_lociStitched	chr1(.):161632150-161633801	0.2283
1_MACS_peak_2037_lociStitched	chr1(.):161675451-161678097	0.2649
2_MACS_peak_2038_lociStitched	chr1(.):161687806-161698015	0.1809
1_MACS_peak_2040_lociStitched	chr1(.):161707971-161711718	0.2625
1_MACS_peak_2041_lociStitched	chr1(.):161718775-161720629	0.3174
2_MACS_peak_2042_lociStitched	chr1(.):161735267-161743889	0.2218
3_MACS_peak_2044_lociStitched	chr1(.):161768861-161780567	0.21
1_MACS_peak_2047_lociStitched	chr1(.):161818545-161820297	0.2123
1_MACS_peak_2048_lociStitched	chr1(.):162038621-162040962	0.2168
1_MACS_peak_2049_lociStitched	chr1(.):162198357-162200854	0.249
2_MACS_peak_2050_lociStitched	chr1(.):162234705-162239112	0.2443
1_MACS_peak_2052_lociStitched	chr1(.):162253603-162256057	0.2033
1_MACS_peak_2053_lociStitched	chr1(.):162266410-162267619	0.1484
1_MACS_peak_2054_lociStitched	chr1(.):162358454-162360213	0.1392
1_MACS_peak_2055_lociStitched	chr1(.):162376096-162378028	0.2114
1_MACS_peak_2056_lociStitched	chr1(.):162413514-162415621	0.2842
1_MACS_peak_2057_lociStitched	chr1(.):162466625-162468753	0.3086
1_MACS_peak_2058_lociStitched	chr1(.):162530150-162532562	0.2477
1_MACS_peak_2059_lociStitched	chr1(.):162543485-162545105	0.163
1_MACS_peak_2060_lociStitched	chr1(.):162556496-162558955	0.2662
2_MACS_peak_2061_lociStitched	chr1(.):162595901-162604313	0.2005
1_MACS_peak_2063_lociStitched	chr1(.):162759552-162761597	0.2698
1_MACS_peak_2064_lociStitched	chr1(.):162803653-162807045	0.2548
1_MACS_peak_2065_lociStitched	chr1(.):162983167-162984868	0.1882
1_MACS_peak_2066_lociStitched	chr1(.):163290748-163293008	0.3507
1_MACS_peak_2067_lociStitched	chr1(.):163794907-163796967	0.1882
1_MACS_peak_2068_lociStitched	chr1(.):164265266-164266383	0.2263
1_MACS_peak_2069_lociStitched	chr1(.):164414201-164417344	0.2182
1_MACS_peak_2070_lociStitched	chr1(.):164527126-164530827	0.2018
1_MACS_peak_2071_lociStitched	chr1(.):164547540-164549302	0.1885
1_MACS_peak_2072_lociStitched	chr1(.):164570351-164573175	0.2523
2_MACS_peak_2073_lociStitched	chr1(.):164582533-164589622	0.2272
1_MACS_peak_2075_lociStitched	chr1(.):164604794-164606397	0.2081
2_MACS_peak_2076_lociStitched	chr1(.):164628471-164637952	0.2304
2_MACS_peak_2078_lociStitched	chr1(.):164685191-164691484	0.2585
2_MACS_peak_2080_lociStitched	chr1(.):164736155-164742447	0.1911
1_MACS_peak_2082_lociStitched	chr1(.):164756030-164757310	0.1979
1_MACS_peak_2083_lociStitched	chr1(.):165392935-165394674	0.2968
1_MACS_peak_2084_lociStitched	chr1(.):165484843-165485932	0.1469
2_MACS_peak_2085_lociStitched	chr1(.):165561992-165568673	0.2217
1_MACS_peak_2087_lociStitched	chr1(.):165598950-165601780	0.2916
1_MACS_peak_2088_lociStitched	chr1(.):165666832-165668649	0.2128
1_MACS_peak_2089_lociStitched	chr1(.):165722048-165724467	0.2399
1_MACS_peak_2090_lociStitched	chr1(.):165737166-165739461	0.2379
1_MACS_peak_2091_lociStitched	chr1(.):165754355-165755535	0.1895
1_MACS_peak_2092_lociStitched	chr1(.):165796273-165799065	0.2157
1_MACS_peak_2093_lociStitched	chr1(.):165814698-165816020	0.1813
1_MACS_peak_2094_lociStitched	chr1(.):165839786-165841038	0.1614
1_MACS_peak_2095_lociStitched	chr1(.):165865952-165867535	0.2213
1_MACS_peak_2096_lociStitched	chr1(.):165895946-165897078	0.1582
1_MACS_peak_2097_lociStitched	chr1(.):166135610-166136711	0.1138
1_MACS_peak_2098_lociStitched	chr1(.):166458293-166460353	0.4418
1_MACS_peak_2099_lociStitched	chr1(.):166807709-166809843	0.2289
1_MACS_peak_2100_lociStitched	chr1(.):166844291-166846594	0.259
1_MACS_peak_2101_lociStitched	chr1(.):166879520-166880710	0.1889
2_MACS_peak_2102_lociStitched	chr1(.):166943652-166945810	0.1949
1_MACS_peak_2104_lociStitched	chr1(.):166967775-166969646	0.3047
1_MACS_peak_2105_lociStitched	chr1(.):167012396-167014290	0.2568
1_MACS_peak_2106_lociStitched	chr1(.):167027714-167029134	0.3157
1_MACS_peak_2107_lociStitched	chr1(.):167177168-167178887	0.2512
1_MACS_peak_2108_lociStitched	chr1(.):167188136-167192372	0.2232
1_MACS_peak_2109_lociStitched	chr1(.):167216161-167217967	0.2347
1_MACS_peak_2110_lociStitched	chr1(.):167245897-167246992	0.2306
1_MACS_peak_2111_lociStitched	chr1(.):167297232-167300628	0.2975
1_MACS_peak_2112_lociStitched	chr1(.):167398632-167400176	0.2606
3_MACS_peak_2113_lociStitched	chr1(.):167416148-167426209	0.2157
2_MACS_peak_2116_lociStitched	chr1(.):167460378-167470584	0.2146
2_MACS_peak_2118_lociStitched	chr1(.):167507755-167512517	0.2402
1_MACS_peak_2120_lociStitched	chr1(.):167521964-167523917	0.2205
1_MACS_peak_2121_lociStitched	chr1(.):167532140-167534566	0.2295
1_MACS_peak_2122_lociStitched	chr1(.):167568893-167570454	0.2737
1_MACS_peak_2123_lociStitched	chr1(.):167585770-167587893	0.2853
1_MACS_peak_2124_lociStitched	chr1(.):167596237-167602180	0.2641
1_MACS_peak_2125_lociStitched	chr1(.):167610540-167612069	0.2365
2_MACS_peak_2126_lociStitched	chr1(.):167682350-167692490	0.269
1_MACS_peak_2128_lociStitched	chr1(.):167721364-167723546	0.266
1_MACS_peak_2129_lociStitched	chr1(.):167773828-167775314	0.272
1_MACS_peak_2130_lociStitched	chr1(.):167788853-167789980	0.1712
1_MACS_peak_2131_lociStitched	chr1(.):167903805-167907539	0.3159
1_MACS_peak_2132_lociStitched	chr1(.):168105019-168106202	0.1494
1_MACS_peak_2133_lociStitched	chr1(.):168147241-168149811	0.3454
1_MACS_peak_2134_lociStitched	chr1(.):168194452-168197053	0.2754
1_MACS_peak_2135_lociStitched	chr1(.):168242241-168244054	0.295
1_MACS_peak_2136_lociStitched	chr1(.):168255689-168257188	0.2512
1_MACS_peak_2137_lociStitched	chr1(.):168285402-168287688	0.2366
2_MACS_peak_2138_lociStitched	chr1(.):168302401-168313346	0.2173
1_MACS_peak_2140_lociStitched	chr1(.):168376641-168378095	0.2402
1_MACS_peak_2141_lociStitched	chr1(.):169074224-169076868	0.1971
1_MACS_peak_2142_lociStitched	chr1(.):169084710-169086531	0.2526
1_MACS_peak_2143_lociStitched	chr1(.):169336380-169338393	0.4002
1_MACS_peak_2144_lociStitched	chr1(.):169453770-169456482	0.2937
1_MACS_peak_2145_lociStitched	chr1(.):169497660-169498897	0.1757
1_MACS_peak_2146_lociStitched	chr1(.):169660298-169663339	0.2212
1_MACS_peak_2147_lociStitched	chr1(.):169680095-169681753	0.2599
1_MACS_peak_2148_lociStitched	chr1(.):169763062-169766032	0.276
1_MACS_peak_2149_lociStitched	chr1(.):169861606-169864531	0.3088
5_MACS_peak_2150_lociStitched	chr1(.):169873086-169895945	0.1891
2_MACS_peak_2155_lociStitched	chr1(.):170037272-170044738	0.1942
1_MACS_peak_2157_lociStitched	chr1(.):170499948-170502376	0.2968
1_MACS_peak_2158_lociStitched	chr1(.):170900483-170902605	0.2885
3_MACS_peak_2159_lociStitched	chr1(.):171219551-171228169	0.2095
1_MACS_peak_2162_lociStitched	chr1(.):171282186-171284057	0.3751
1_MACS_peak_2163_lociStitched	chr1(.):171389256-171390810	0.1943
1_MACS_peak_2164_lociStitched	chr1(.):171453084-171456066	0.2942
1_MACS_peak_2165_lociStitched	chr1(.):171710155-171713018	0.2848
1_MACS_peak_2166_lociStitched	chr1(.):171749368-171751707	0.3524
1_MACS_peak_2167_lociStitched	chr1(.):171774441-171775881	0.285
1_MACS_peak_2168_lociStitched	chr1(.):171785975-171788055	0.1891
1_MACS_peak_2169_lociStitched	chr1(.):171809808-171811487	0.225
2_MACS_peak_2170_lociStitched	chr1(.):172149148-172155329	0.221
1_MACS_peak_2172_lociStitched	chr1(.):172327325-172328580	0.2281
1_MACS_peak_2173_lociStitched	chr1(.):172412344-172413721	0.3199
1_MACS_peak_2174_lociStitched	chr1(.):172500698-172503547	0.3162
1_MACS_peak_2175_lociStitched	chr1(.):172665536-172669621	0.2659
1_MACS_peak_2176_lociStitched	chr1(.):172786554-172790171	0.3063
1_MACS_peak_2177_lociStitched	chr1(.):172863438-172865446	0.2763
1_MACS_peak_2178_lociStitched	chr1(.):172874804-172877505	0.2186
1_MACS_peak_2179_lociStitched	chr1(.):172988772-172990641	0.2215
1_MACS_peak_2180_lociStitched	chr1(.):173398084-173399951	0.3435
1_MACS_peak_2181_lociStitched	chr1(.):173412897-173415251	0.2127
1_MACS_peak_2182_lociStitched	chr1(.):173445228-173447743	0.2543
1_MACS_peak_2183_lociStitched	chr1(.):173538785-173540679	0.2503
2_MACS_peak_2184_lociStitched	chr1(.):173570125-173573235	0.1664
1_MACS_peak_2186_lociStitched	chr1(.):173683224-173685367	0.3473
1_MACS_peak_2187_lociStitched	chr1(.):173792333-173794853	0.2786
1_MACS_peak_2188_lociStitched	chr1(.):173835670-173838955	0.2707
1_MACS_peak_2189_lociStitched	chr1(.):173989558-173992651	0.2561
1_MACS_peak_2190_lociStitched	chr1(.):174112391-174114236	0.1962
1_MACS_peak_2191_lociStitched	chr1(.):174127317-174129882	0.2328
1_MACS_peak_2192_lociStitched	chr1(.):174165891-174167972	0.2621
1_MACS_peak_2193_lociStitched	chr1(.):174174728-174176464	0.2196
2_MACS_peak_2194_lociStitched	chr1(.):174186636-174195945	0.2006
1_MACS_peak_2196_lociStitched	chr1(.):174708990-174710187	0.2087
1_MACS_peak_2197_lociStitched	chr1(.):174737331-174738939	0.233
1_MACS_peak_2198_lociStitched	chr1(.):174783542-174786507	0.226
1_MACS_peak_2199_lociStitched	chr1(.):174811044-174812031	0.1774
1_MACS_peak_2200_lociStitched	chr1(.):174843051-174844936	0.2367
3_MACS_peak_2201_lociStitched	chr1(.):174922516-174942385	0.215
1_MACS_peak_2204_lociStitched	chr1(.):174957476-174960750	0.2271
1_MACS_peak_2205_lociStitched	chr1(.):174966806-174970493	0.3652
2_MACS_peak_2206_lociStitched	chr1(.):174991578-174999459	0.2004
1_MACS_peak_2208_lociStitched	chr1(.):175110296-175112595	0.2426
1_MACS_peak_2209_lociStitched	chr1(.):175123224-175125398	0.2767
2_MACS_peak_2210_lociStitched	chr1(.):175157209-175163110	0.2594
1_MACS_peak_2212_lociStitched	chr1(.):175176616-175180388	0.337
1_MACS_peak_2213_lociStitched	chr1(.):175205728-175207538	0.3134
1_MACS_peak_2214_lociStitched	chr1(.):175255999-175258037	0.3061
