GENE_ID	locusLine	bin_1_U266_jia.bam
4_MACS_peak_2358_lociStitched	chr1(.):156761868-156787150	1.2266
1_MACS_peak_2362_lociStitched	chr1(.):156805801-156806322	0.4337
2_MACS_peak_2363_lociStitched	chr1(.):156829314-156833304	0.5737
1_MACS_peak_2365_lociStitched	chr1(.):157014749-157016428	2.511
1_MACS_peak_2366_lociStitched	chr1(.):157106764-157109239	2.4575
1_MACS_peak_2367_lociStitched	chr1(.):157125531-157126004	0.5365
3_MACS_peak_2368_lociStitched	chr1(.):157142976-157152257	0.5196
1_MACS_peak_2371_lociStitched	chr1(.):157333453-157334104	0.7121
1_MACS_peak_2372_lociStitched	chr1(.):157464404-157465452	0.5499
2_MACS_peak_2373_lociStitched	chr1(.):157474992-157481344	0.4164
2_MACS_peak_2375_lociStitched	chr1(.):157489400-157495438	1.1136
1_MACS_peak_2377_lociStitched	chr1(.):157549460-157550929	0.5695
1_MACS_peak_2378_lociStitched	chr1(.):157565386-157565931	0.4984
1_MACS_peak_2379_lociStitched	chr1(.):157629167-157630027	0.6974
1_MACS_peak_2380_lociStitched	chr1(.):157695827-157697419	1.0604
1_MACS_peak_2381_lociStitched	chr1(.):157744107-157744761	0.4215
1_MACS_peak_2382_lociStitched	chr1(.):157775359-157777769	1.8884
1_MACS_peak_2383_lociStitched	chr1(.):157818990-157819545	0.6053
1_MACS_peak_2384_lociStitched	chr1(.):157895214-157896079	0.478
1_MACS_peak_2385_lociStitched	chr1(.):158921941-158923043	0.6567
2_MACS_peak_2386_lociStitched	chr1(.):158978636-158987247	1.154
1_MACS_peak_2388_lociStitched	chr1(.):159036988-159038980	1.0815
1_MACS_peak_2389_lociStitched	chr1(.):159044921-159048289	2.6186
1_MACS_peak_2390_lociStitched	chr1(.):159207900-159210476	1.299
2_MACS_peak_2391_lociStitched	chr1(.):159749851-159751110	0.426
2_MACS_peak_2393_lociStitched	chr1(.):159894142-159899976	0.6235
1_MACS_peak_2395_lociStitched	chr1(.):160000456-160002690	1.8548
1_MACS_peak_2396_lociStitched	chr1(.):160016205-160017039	0.5556
1_MACS_peak_2397_lociStitched	chr1(.):160039406-160042974	1.6103
1_MACS_peak_2398_lociStitched	chr1(.):160048127-160048665	0.6775
3_MACS_peak_2399_lociStitched	chr1(.):160066688-160071654	1.3918
2_MACS_peak_2402_lociStitched	chr1(.):160162476-160163655	0.6706
1_MACS_peak_2404_lociStitched	chr1(.):160173080-160181439	2.5609
1_MACS_peak_2405_lociStitched	chr1(.):160207415-160209131	0.8916
1_MACS_peak_2406_lociStitched	chr1(.):160230201-160233877	3.0532
1_MACS_peak_2407_lociStitched	chr1(.):160253807-160255092	2.3115
1_MACS_peak_2408_lociStitched	chr1(.):160276947-160277882	0.4571
1_MACS_peak_2409_lociStitched	chr1(.):160311858-160314255	2.7984
1_MACS_peak_2410_lociStitched	chr1(.):160331381-160332812	0.5198
2_MACS_peak_2411_lociStitched	chr1(.):160397759-160409194	1.1745
1_MACS_peak_2413_lociStitched	chr1(.):160489609-160493259	0.8979
1_MACS_peak_2414_lociStitched	chr1(.):160509696-160510749	0.7349
1_MACS_peak_2415_lociStitched	chr1(.):160574914-160577108	0.8762
1_MACS_peak_2416_lociStitched	chr1(.):160634044-160636298	0.7036
3_MACS_peak_2417_lociStitched	chr1(.):160641376-160653498	1.5191
2_MACS_peak_2420_lociStitched	chr1(.):160674947-160687747	2.3129
1_MACS_peak_2422_lociStitched	chr1(.):160694939-160697493	1.4136
2_MACS_peak_2423_lociStitched	chr1(.):160708360-160713227	0.732
1_MACS_peak_2425_lociStitched	chr1(.):160737500-160738436	1.5375
1_MACS_peak_2426_lociStitched	chr1(.):160750735-160752986	1.4663
1_MACS_peak_2427_lociStitched	chr1(.):160764706-160768970	1.8743
1_MACS_peak_2428_lociStitched	chr1(.):160806730-160808112	0.8809
2_MACS_peak_2429_lociStitched	chr1(.):160959660-160960657	0.7247
1_MACS_peak_2431_lociStitched	chr1(.):160982606-160984622	1.5927
1_MACS_peak_2432_lociStitched	chr1(.):160990020-160991881	1.591
3_MACS_peak_2433_lociStitched	chr1(.):161005296-161016726	1.1777
1_MACS_peak_2436_lociStitched	chr1(.):161029021-161031329	1.2409
1_MACS_peak_2437_lociStitched	chr1(.):161036338-161041582	2.166
1_MACS_peak_2438_lociStitched	chr1(.):161066959-161068717	1.1388
1_MACS_peak_2439_lociStitched	chr1(.):161086689-161091187	1.8906
1_MACS_peak_2440_lociStitched	chr1(.):161101308-161104179	2.5914
2_MACS_peak_2441_lociStitched	chr1(.):161122745-161130305	1.7071
5_MACS_peak_2443_lociStitched	chr1(.):161134806-161163453	1.3829
1_MACS_peak_2448_lociStitched	chr1(.):161170889-161173458	2.6882
2_MACS_peak_2449_lociStitched	chr1(.):161179128-161188864	1.0642
2_MACS_peak_2451_lociStitched	chr1(.):161194779-161198094	1.4869
1_MACS_peak_2453_lociStitched	chr1(.):161228045-161229116	0.747
1_MACS_peak_2454_lociStitched	chr1(.):161274663-161276606	1.5178
1_MACS_peak_2455_lociStitched	chr1(.):161283394-161285162	2.5263
1_MACS_peak_2456_lociStitched	chr1(.):161359022-161360838	2.1256
1_MACS_peak_2457_lociStitched	chr1(.):161368159-161370610	3.7897
1_MACS_peak_2458_lociStitched	chr1(.):161390807-161392371	0.9871
1_MACS_peak_2459_lociStitched	chr1(.):161397166-161398664	0.957
5_MACS_peak_2460_lociStitched	chr1(.):161409224-161442579	1.5959
1_MACS_peak_2465_lociStitched	chr1(.):161493679-161495027	1.1357
1_MACS_peak_2466_lociStitched	chr1(.):161500070-161501577	1.5536
1_MACS_peak_2467_lociStitched	chr1(.):161509290-161510023	0.8908
1_MACS_peak_2468_lociStitched	chr1(.):161575889-161576422	0.5102
1_MACS_peak_2469_lociStitched	chr1(.):161581352-161583267	1.4835
1_MACS_peak_2470_lociStitched	chr1(.):161662766-161663637	0.7308
1_MACS_peak_2471_lociStitched	chr1(.):161695909-161697955	1.6032
1_MACS_peak_2472_lociStitched	chr1(.):161718984-161720770	2.6151
1_MACS_peak_2473_lociStitched	chr1(.):161735415-161737026	1.722
1_MACS_peak_2474_lociStitched	chr1(.):162038895-162040055	0.7734
1_MACS_peak_2475_lociStitched	chr1(.):162121778-162122625	0.6232
1_MACS_peak_2476_lociStitched	chr1(.):162235330-162235974	0.6286
1_MACS_peak_2477_lociStitched	chr1(.):162466938-162468752	2.736
1_MACS_peak_2478_lociStitched	chr1(.):162500253-162500892	0.5308
1_MACS_peak_2479_lociStitched	chr1(.):162530225-162533118	2.8746
2_MACS_peak_2480_lociStitched	chr1(.):162543257-162548293	0.3649
1_MACS_peak_2482_lociStitched	chr1(.):162556900-162558915	1.1623
1_MACS_peak_2483_lociStitched	chr1(.):162582915-162584091	0.6645
1_MACS_peak_2484_lociStitched	chr1(.):162599485-162604109	2.1511
1_MACS_peak_2485_lociStitched	chr1(.):162759636-162761421	1.7001
1_MACS_peak_2486_lociStitched	chr1(.):163290546-163292902	1.4636
1_MACS_peak_2487_lociStitched	chr1(.):164428459-164428968	0.4259
1_MACS_peak_2488_lociStitched	chr1(.):164485528-164489059	0.929
5_MACS_peak_2489_lociStitched	chr1(.):164527643-164539247	0.738
1_MACS_peak_2494_lociStitched	chr1(.):164556175-164559067	1.0407
1_MACS_peak_2495_lociStitched	chr1(.):164570583-164572886	0.8578
3_MACS_peak_2496_lociStitched	chr1(.):164580691-164589323	0.9625
2_MACS_peak_2499_lociStitched	chr1(.):164601126-164604663	0.3695
1_MACS_peak_2501_lociStitched	chr1(.):164610069-164611815	0.708
1_MACS_peak_2502_lociStitched	chr1(.):164629437-164629910	0.3745
1_MACS_peak_2503_lociStitched	chr1(.):164690282-164690740	0.4328
1_MACS_peak_2504_lociStitched	chr1(.):165567077-165568210	0.8077
1_MACS_peak_2505_lociStitched	chr1(.):165599237-165601730	1.7738
1_MACS_peak_2506_lociStitched	chr1(.):165666660-165668529	2.53
1_MACS_peak_2507_lociStitched	chr1(.):165706909-165708628	0.8199
1_MACS_peak_2508_lociStitched	chr1(.):165722698-165723142	0.4339
1_MACS_peak_2509_lociStitched	chr1(.):165737213-165739614	2.2693
1_MACS_peak_2510_lociStitched	chr1(.):165752792-165755204	1.0848
1_MACS_peak_2511_lociStitched	chr1(.):165795989-165799410	3.9895
1_MACS_peak_2512_lociStitched	chr1(.):165820081-165820782	0.5264
1_MACS_peak_2513_lociStitched	chr1(.):165840182-165840932	0.6413
1_MACS_peak_2514_lociStitched	chr1(.):165865863-165867556	0.9216
1_MACS_peak_2515_lociStitched	chr1(.):165884186-165885322	0.6479
1_MACS_peak_2516_lociStitched	chr1(.):166807971-166810302	3.0715
2_MACS_peak_2517_lociStitched	chr1(.):166844257-166846247	2.8188
1_MACS_peak_2519_lociStitched	chr1(.):166944349-166945430	0.6624
1_MACS_peak_2520_lociStitched	chr1(.):167028085-167028657	0.8096
1_MACS_peak_2521_lociStitched	chr1(.):167035933-167036379	0.5423
2_MACS_peak_2522_lociStitched	chr1(.):167188480-167192646	3.7587
2_MACS_peak_2524_lociStitched	chr1(.):167236891-167237987	0.5011
1_MACS_peak_2526_lociStitched	chr1(.):167423532-167425754	3.6488
1_MACS_peak_2527_lociStitched	chr1(.):167460479-167462830	1.8116
1_MACS_peak_2528_lociStitched	chr1(.):167468204-167470333	0.9551
1_MACS_peak_2529_lociStitched	chr1(.):167511604-167512312	0.5981
2_MACS_peak_2530_lociStitched	chr1(.):167521544-167526310	1.1656
1_MACS_peak_2532_lociStitched	chr1(.):167532389-167534722	1.0306
1_MACS_peak_2533_lociStitched	chr1(.):167569425-167569879	0.4439
2_MACS_peak_2534_lociStitched	chr1(.):167586540-167589845	0.3967
1_MACS_peak_2536_lociStitched	chr1(.):167596507-167601831	2.3357
1_MACS_peak_2537_lociStitched	chr1(.):167606633-167607597	0.5852
3_MACS_peak_2538_lociStitched	chr1(.):167619449-167621875	0.5076
1_MACS_peak_2541_lociStitched	chr1(.):167632285-167632733	0.3933
1_MACS_peak_2542_lociStitched	chr1(.):167649937-167650443	0.444
1_MACS_peak_2543_lociStitched	chr1(.):167656721-167657979	0.5985
1_MACS_peak_2544_lociStitched	chr1(.):167674849-167677789	1.1429
2_MACS_peak_2545_lociStitched	chr1(.):167682490-167692441	1.6831
1_MACS_peak_2547_lociStitched	chr1(.):167772420-167772807	0.4129
1_MACS_peak_2548_lociStitched	chr1(.):167789006-167789865	1.0158
1_MACS_peak_2549_lociStitched	chr1(.):167903489-167907788	2.9599
1_MACS_peak_2550_lociStitched	chr1(.):168025470-168025848	0.4886
1_MACS_peak_2551_lociStitched	chr1(.):168105565-168106364	0.5251
1_MACS_peak_2552_lociStitched	chr1(.):168147451-168150020	2.5361
1_MACS_peak_2553_lociStitched	chr1(.):168194373-168196226	2.3171
1_MACS_peak_2554_lociStitched	chr1(.):168323487-168325186	1.3918
1_MACS_peak_2555_lociStitched	chr1(.):169074600-169076727	1.4907
2_MACS_peak_2556_lociStitched	chr1(.):169082742-169085950	0.2685
1_MACS_peak_2558_lociStitched	chr1(.):169336364-169338616	1.4149
1_MACS_peak_2559_lociStitched	chr1(.):169396344-169397122	0.5028
1_MACS_peak_2560_lociStitched	chr1(.):169454226-169455950	1.3778
1_MACS_peak_2561_lociStitched	chr1(.):169763074-169765058	2.2855
1_MACS_peak_2562_lociStitched	chr1(.):169861796-169864080	3.8444
1_MACS_peak_2563_lociStitched	chr1(.):169877985-169879419	0.5761
2_MACS_peak_2564_lociStitched	chr1(.):170042952-170044414	0.9861
1_MACS_peak_2566_lociStitched	chr1(.):170063797-170064444	0.5574
1_MACS_peak_2567_lociStitched	chr1(.):170500230-170502422	2.3035
1_MACS_peak_2568_lociStitched	chr1(.):171220071-171222347	1.1219
1_MACS_peak_2569_lociStitched	chr1(.):171283210-171283817	0.5288
1_MACS_peak_2570_lociStitched	chr1(.):171342179-171343236	1.0279
1_MACS_peak_2571_lociStitched	chr1(.):171373730-171374455	0.5569
1_MACS_peak_2572_lociStitched	chr1(.):171453766-171456129	2.3573
1_MACS_peak_2573_lociStitched	chr1(.):171710158-171712420	2.6881
3_MACS_peak_2574_lociStitched	chr1(.):171749648-171754287	0.8673
2_MACS_peak_2577_lociStitched	chr1(.):171809981-171811472	0.7073
1_MACS_peak_2579_lociStitched	chr1(.):172024780-172025549	0.5545
1_MACS_peak_2580_lociStitched	chr1(.):172283324-172283963	0.5709
3_MACS_peak_2581_lociStitched	chr1(.):172312487-172315779	0.5855
1_MACS_peak_2584_lociStitched	chr1(.):172326818-172329268	1.6104
1_MACS_peak_2585_lociStitched	chr1(.):172412458-172413651	1.9132
1_MACS_peak_2586_lociStitched	chr1(.):172418884-172419793	0.6016
1_MACS_peak_2587_lociStitched	chr1(.):172448670-172449536	0.6589
1_MACS_peak_2588_lociStitched	chr1(.):172500875-172503945	2.5604
1_MACS_peak_2589_lociStitched	chr1(.):172608385-172608944	0.3726
1_MACS_peak_2590_lociStitched	chr1(.):172667859-172668474	0.4679
1_MACS_peak_2591_lociStitched	chr1(.):172750807-172751358	0.4907
1_MACS_peak_2592_lociStitched	chr1(.):172786966-172789888	1.4957
1_MACS_peak_2593_lociStitched	chr1(.):172955949-172956507	0.4455
1_MACS_peak_2594_lociStitched	chr1(.):173445252-173447405	1.952
1_MACS_peak_2595_lociStitched	chr1(.):173683463-173685219	1.682
1_MACS_peak_2596_lociStitched	chr1(.):173792233-173794773	2.5836
2_MACS_peak_2597_lociStitched	chr1(.):173834686-173840140	1.8607
1_MACS_peak_2599_lociStitched	chr1(.):173868892-173870473	0.6135
1_MACS_peak_2600_lociStitched	chr1(.):173989456-173992401	2.8781
1_MACS_peak_2601_lociStitched	chr1(.):174127240-174130207	2.9079
2_MACS_peak_2602_lociStitched	chr1(.):174166206-174170608	0.4125
2_MACS_peak_2604_lociStitched	chr1(.):174175191-174179449	0.471
1_MACS_peak_2606_lociStitched	chr1(.):174194490-174195916	0.9573
1_MACS_peak_2607_lociStitched	chr1(.):174207874-174208885	0.6342
1_MACS_peak_2608_lociStitched	chr1(.):174352588-174352995	0.4144
1_MACS_peak_2609_lociStitched	chr1(.):174767972-174770353	1.1835
1_MACS_peak_2610_lociStitched	chr1(.):174783428-174786209	1.0857
1_MACS_peak_2611_lociStitched	chr1(.):174794332-174796592	0.7669
1_MACS_peak_2612_lociStitched	chr1(.):174817859-174818377	0.4523
2_MACS_peak_2613_lociStitched	chr1(.):174841171-174845255	0.8997
3_MACS_peak_2615_lociStitched	chr1(.):174936598-174941677	0.7236
1_MACS_peak_2618_lociStitched	chr1(.):174959415-174960270	0.7868
1_MACS_peak_2619_lociStitched	chr1(.):174966917-174972183	2.6881
1_MACS_peak_2620_lociStitched	chr1(.):174991730-174993394	1.7735
1_MACS_peak_2621_lociStitched	chr1(.):174998158-174999106	0.799
1_MACS_peak_2622_lociStitched	chr1(.):175111091-175111737	0.6084
1_MACS_peak_2623_lociStitched	chr1(.):175160226-175162792	2.0534
1_MACS_peak_2624_lociStitched	chr1(.):175176955-175180218	1.9096
1_MACS_peak_2625_lociStitched	chr1(.):175194230-175194987	0.4444
1_MACS_peak_2626_lociStitched	chr1(.):175206062-175207070	0.6246
1_MACS_peak_2627_lociStitched	chr1(.):175214631-175216022	1.106
1_MACS_peak_2628_lociStitched	chr1(.):175256145-175257465	0.6429
1_MACS_peak_2629_lociStitched	chr1(.):176146763-176147952	0.5171
2_MACS_peak_2630_lociStitched	chr1(.):176174525-176178461	2.1687
1_MACS_peak_2632_lociStitched	chr1(.):176230722-176231114	0.3566
1_MACS_peak_2633_lociStitched	chr1(.):177000981-177002418	0.9749
1_MACS_peak_2634_lociStitched	chr1(.):177603000-177603497	0.3878
1_MACS_peak_2635_lociStitched	chr1(.):177937876-177939936	1.7138
1_MACS_peak_2636_lociStitched	chr1(.):177955218-177956071	0.6361
1_MACS_peak_2637_lociStitched	chr1(.):177966749-177969502	1.0618
1_MACS_peak_2638_lociStitched	chr1(.):177990148-177990670	0.4307
3_MACS_peak_2639_lociStitched	chr1(.):178062186-178070531	0.661
1_MACS_peak_2642_lociStitched	chr1(.):178289416-178290001	0.4793
1_MACS_peak_2643_lociStitched	chr1(.):178441320-178442473	0.5767
1_MACS_peak_2644_lociStitched	chr1(.):178501143-178501950	0.4442
1_MACS_peak_2645_lociStitched	chr1(.):178510569-178514979	2.6103
1_MACS_peak_2646_lociStitched	chr1(.):178540979-178552527	3.7338
2_MACS_peak_2647_lociStitched	chr1(.):178567769-178578999	2.8768
1_MACS_peak_2649_lociStitched	chr1(.):178597432-178599203	0.8667
1_MACS_peak_2650_lociStitched	chr1(.):178693432-178698994	3.1758
2_MACS_peak_2651_lociStitched	chr1(.):178720237-178723314	0.5571
1_MACS_peak_2653_lociStitched	chr1(.):178753308-178753837	0.5091
1_MACS_peak_2654_lociStitched	chr1(.):178941676-178943784	1.8898
1_MACS_peak_2655_lociStitched	chr1(.):178971366-178972398	0.8505
1_MACS_peak_2656_lociStitched	chr1(.):178994297-178996479	4.0233
3_MACS_peak_2657_lociStitched	chr1(.):179048066-179063174	2.4144
1_MACS_peak_2660_lociStitched	chr1(.):179098474-179098929	0.4411
1_MACS_peak_2661_lociStitched	chr1(.):179103434-179103876	0.6511
1_MACS_peak_2662_lociStitched	chr1(.):179197790-179199492	2.8963
2_MACS_peak_2663_lociStitched	chr1(.):179214123-179215245	0.6616
1_MACS_peak_2665_lociStitched	chr1(.):179261965-179263912	1.8288
1_MACS_peak_2666_lociStitched	chr1(.):179334156-179335928	2.3057
1_MACS_peak_2667_lociStitched	chr1(.):179575320-179576136	0.6923
1_MACS_peak_2668_lociStitched	chr1(.):179743705-179744274	0.5269
1_MACS_peak_2669_lociStitched	chr1(.):179783388-179785144	1.0223
1_MACS_peak_2670_lociStitched	chr1(.):179799946-179802710	1.4074
3_MACS_peak_2671_lociStitched	chr1(.):179845739-179853614	2.1224
1_MACS_peak_2674_lociStitched	chr1(.):179922350-179925284	2.6026
1_MACS_peak_2675_lociStitched	chr1(.):179970999-179975105	1.2204
1_MACS_peak_2676_lociStitched	chr1(.):180122967-180124847	2.3868
1_MACS_peak_2677_lociStitched	chr1(.):180182183-180183557	1.3564
1_MACS_peak_2678_lociStitched	chr1(.):180198389-180199497	0.896
1_MACS_peak_2679_lociStitched	chr1(.):180356071-180357150	0.7305
1_MACS_peak_2680_lociStitched	chr1(.):180470419-180473054	3.6428
1_MACS_peak_2681_lociStitched	chr1(.):180485106-180485721	0.4871
1_MACS_peak_2682_lociStitched	chr1(.):180490264-180490904	0.5124
2_MACS_peak_2683_lociStitched	chr1(.):180600345-180602289	2.4525
1_MACS_peak_2685_lociStitched	chr1(.):180614548-180616227	0.7138
1_MACS_peak_2686_lociStitched	chr1(.):180817635-180819289	0.7997
1_MACS_peak_2687_lociStitched	chr1(.):180916926-180918911	0.6602
1_MACS_peak_2688_lociStitched	chr1(.):180990512-180992926	2.1666
1_MACS_peak_2689_lociStitched	chr1(.):181002234-181004012	1.4201
2_MACS_peak_2690_lociStitched	chr1(.):181011595-181014193	0.6404
2_MACS_peak_2692_lociStitched	chr1(.):181057105-181060169	3.0773
2_MACS_peak_2694_lociStitched	chr1(.):181073432-181075285	2.275
1_MACS_peak_2696_lociStitched	chr1(.):181095716-181096746	0.6475
1_MACS_peak_2697_lociStitched	chr1(.):181103751-181104704	0.7217
2_MACS_peak_2698_lociStitched	chr1(.):181118300-181122841	0.5425
1_MACS_peak_2700_lociStitched	chr1(.):181129957-181131204	0.7299
1_MACS_peak_2701_lociStitched	chr1(.):181997966-181999808	1.8258
1_MACS_peak_2702_lociStitched	chr1(.):182359859-182361421	1.3099
1_MACS_peak_2703_lociStitched	chr1(.):182557499-182558637	1.3902
2_MACS_peak_2704_lociStitched	chr1(.):182570652-182574231	1.1863
3_MACS_peak_2706_lociStitched	chr1(.):182579827-182592493	1.3699
1_MACS_peak_2709_lociStitched	chr1(.):182598527-182599208	0.4918
1_MACS_peak_2710_lociStitched	chr1(.):182757924-182759658	2.3732
1_MACS_peak_2711_lociStitched	chr1(.):182807694-182810430	2.5247
1_MACS_peak_2712_lociStitched	chr1(.):183439325-183442818	3.286
1_MACS_peak_2713_lociStitched	chr1(.):183536220-183537434	0.6821
1_MACS_peak_2714_lociStitched	chr1(.):183558959-183560224	0.5769
1_MACS_peak_2715_lociStitched	chr1(.):183573206-183573926	0.4825
2_MACS_peak_2716_lociStitched	chr1(.):183602547-183605833	1.7438
1_MACS_peak_2718_lociStitched	chr1(.):183627236-183627774	0.6177
1_MACS_peak_2719_lociStitched	chr1(.):183912244-183912646	0.4315
1_MACS_peak_2720_lociStitched	chr1(.):183924906-183926815	0.9711
1_MACS_peak_2721_lociStitched	chr1(.):184019428-184023152	3.101
4_MACS_peak_2722_lociStitched	chr1(.):184127588-184135284	0.306
1_MACS_peak_2726_lociStitched	chr1(.):184355262-184358135	2.4964
2_MACS_peak_2727_lociStitched	chr1(.):184459394-184466050	1.4799
1_MACS_peak_2729_lociStitched	chr1(.):184591144-184592323	0.8007
2_MACS_peak_2730_lociStitched	chr1(.):184616550-184619680	1.1475
1_MACS_peak_2732_lociStitched	chr1(.):184632915-184633752	0.6007
1_MACS_peak_2733_lociStitched	chr1(.):184653473-184655650	1.2895
1_MACS_peak_2734_lociStitched	chr1(.):184722722-184725165	2.232
2_MACS_peak_2735_lociStitched	chr1(.):184813083-184815332	0.3418
1_MACS_peak_2737_lociStitched	chr1(.):184828391-184830838	0.8175
1_MACS_peak_2738_lociStitched	chr1(.):184835582-184837297	0.7662
1_MACS_peak_2739_lociStitched	chr1(.):184941613-184944257	3.2258
1_MACS_peak_2740_lociStitched	chr1(.):184970608-184971114	0.3575
1_MACS_peak_2741_lociStitched	chr1(.):185014023-185016100	1.888
2_MACS_peak_2742_lociStitched	chr1(.):185124632-185129702	2.066
1_MACS_peak_2744_lociStitched	chr1(.):185284716-185287789	2.8092
1_MACS_peak_2745_lociStitched	chr1(.):185352933-185353971	0.6088
1_MACS_peak_2746_lociStitched	chr1(.):185861564-185862920	1.1949
1_MACS_peak_2747_lociStitched	chr1(.):186050929-186051913	0.6666
1_MACS_peak_2748_lociStitched	chr1(.):186132155-186132836	0.5961
1_MACS_peak_2749_lociStitched	chr1(.):186343032-186346098	2.1695
1_MACS_peak_2750_lociStitched	chr1(.):186378186-186379246	0.6295
1_MACS_peak_2751_lociStitched	chr1(.):186389232-186391074	0.9111
1_MACS_peak_2752_lociStitched	chr1(.):186481254-186481845	0.5041
1_MACS_peak_2753_lociStitched	chr1(.):187041455-187042604	1.2051
1_MACS_peak_2754_lociStitched	chr1(.):187566738-187567239	0.4323
1_MACS_peak_2755_lociStitched	chr1(.):189723951-189724440	0.4185
1_MACS_peak_2756_lociStitched	chr1(.):189988299-189988697	0.4401
1_MACS_peak_2757_lociStitched	chr1(.):192469539-192470069	0.469
2_MACS_peak_2758_lociStitched	chr1(.):192544407-192545376	0.5662
1_MACS_peak_2760_lociStitched	chr1(.):192708706-192709296	0.5171
1_MACS_peak_2761_lociStitched	chr1(.):192777233-192778875	1.2766
1_MACS_peak_2762_lociStitched	chr1(.):193026659-193030404	1.698
