GENE_ID	locusLine	bin_1_OPM-2.jin.bam
1_MACS_peak_4966_lociStitched	chr11(.):62553973-62555582	4.7635
2_MACS_peak_4967_lociStitched	chr11(.):62558738-62560124	1.3418
2_MACS_peak_4969_lociStitched	chr11(.):62572261-62575023	2.7397
1_MACS_peak_4971_lociStitched	chr11(.):62598315-62600475	3.0996
2_MACS_peak_4972_lociStitched	chr11(.):62605999-62610453	3.5617
2_MACS_peak_4974_lociStitched	chr11(.):62621932-62625171	4.1113
1_MACS_peak_4976_lociStitched	chr11(.):62647739-62650770	8.1564
3_MACS_peak_4977_lociStitched	chr11(.):63301686-63305170	1.2493
1_MACS_peak_4980_lociStitched	chr11(.):63328236-63329093	0.9815
2_MACS_peak_4981_lociStitched	chr11(.):63329998-63332713	3.1077
1_MACS_peak_4983_lociStitched	chr11(.):63369969-63370546	0.9514
2_MACS_peak_4984_lociStitched	chr11(.):63398539-63399778	0.8756
1_MACS_peak_4986_lociStitched	chr11(.):63438218-63439377	4.1635
1_MACS_peak_4987_lociStitched	chr11(.):63448833-63449562	2.1762
1_MACS_peak_4988_lociStitched	chr11(.):63581050-63582003	1.5432
1_MACS_peak_4989_lociStitched	chr11(.):63606236-63607419	1.4406
1_MACS_peak_4990_lociStitched	chr11(.):63633946-63634817	1.1448
1_MACS_peak_4991_lociStitched	chr11(.):63639734-63640123	0.7818
1_MACS_peak_4992_lociStitched	chr11(.):63655449-63656992	2.2172
2_MACS_peak_4993_lociStitched	chr11(.):63705639-63707141	1.5942
2_MACS_peak_4995_lociStitched	chr11(.):63741369-63743642	4.4188
1_MACS_peak_4997_lociStitched	chr11(.):63753525-63754554	2.2348
1_MACS_peak_4998_lociStitched	chr11(.):63858295-63859604	1.5773
1_MACS_peak_4999_lociStitched	chr11(.):63932745-63934468	1.765
1_MACS_peak_5000_lociStitched	chr11(.):63948843-63949752	1.029
2_MACS_peak_5001_lociStitched	chr11(.):63952209-63954609	2.2953
1_MACS_peak_5003_lociStitched	chr11(.):63974043-63976038	1.5026
1_MACS_peak_5004_lociStitched	chr11(.):63992960-63994844	1.9824
1_MACS_peak_5005_lociStitched	chr11(.):63997538-63998582	2.5979
1_MACS_peak_5006_lociStitched	chr11(.):64002263-64002747	1.1781
1_MACS_peak_5007_lociStitched	chr11(.):64007339-64010370	4.4628
2_MACS_peak_5008_lociStitched	chr11(.):64012389-64015064	2.6257
1_MACS_peak_5010_lociStitched	chr11(.):64036466-64039533	3.1734
1_MACS_peak_5011_lociStitched	chr11(.):64051526-64053291	2.2574
2_MACS_peak_5012_lociStitched	chr11(.):64071511-64074304	4.3131
1_MACS_peak_5014_lociStitched	chr11(.):64083725-64087415	4.8967
1_MACS_peak_5015_lociStitched	chr11(.):64122590-64123166	1.4793
1_MACS_peak_5016_lociStitched	chr11(.):64126634-64127230	1.8242
2_MACS_peak_5017_lociStitched	chr11(.):64545389-64547597	4.2326
1_MACS_peak_5019_lociStitched	chr11(.):64570750-64571385	0.9344
2_MACS_peak_5020_lociStitched	chr11(.):64614778-64616573	0.848
1_MACS_peak_5022_lociStitched	chr11(.):64618332-64620232	1.783
1_MACS_peak_5023_lociStitched	chr11(.):64625815-64628322	4.8071
1_MACS_peak_5024_lociStitched	chr11(.):64630128-64634550	8.2252
2_MACS_peak_5025_lociStitched	chr11(.):64644726-64647194	3.3234
1_MACS_peak_5027_lociStitched	chr11(.):64660962-64661480	1.0263
1_MACS_peak_5028_lociStitched	chr11(.):64683630-64684740	2.1031
1_MACS_peak_5029_lociStitched	chr11(.):64691055-64692765	1.814
1_MACS_peak_5030_lociStitched	chr11(.):64780965-64782367	5.0134
1_MACS_peak_5031_lociStitched	chr11(.):64794738-64795228	2.9921
1_MACS_peak_5032_lociStitched	chr11(.):64808001-64809230	2.4676
1_MACS_peak_5033_lociStitched	chr11(.):64850587-64852494	4.9202
1_MACS_peak_5034_lociStitched	chr11(.):64857254-64857832	1.0967
1_MACS_peak_5035_lociStitched	chr11(.):64863067-64864699	2.3371
1_MACS_peak_5036_lociStitched	chr11(.):64883971-64885234	3.6399
2_MACS_peak_5037_lociStitched	chr11(.):64888224-64890527	3.4425
2_MACS_peak_5039_lociStitched	chr11(.):64900079-64903617	5.2788
2_MACS_peak_5041_lociStitched	chr11(.):64948325-64949829	1.1249
1_MACS_peak_5043_lociStitched	chr11(.):65028671-65030570	4.5659
1_MACS_peak_5044_lociStitched	chr11(.):65058498-65059173	0.9349
1_MACS_peak_5045_lociStitched	chr11(.):65082686-65083304	1.0385
1_MACS_peak_5046_lociStitched	chr11(.):65100995-65102000	2.2197
1_MACS_peak_5047_lociStitched	chr11(.):65122252-65122837	1.4279
1_MACS_peak_5048_lociStitched	chr11(.):65148249-65151083	5.1683
3_MACS_peak_5049_lociStitched	chr11(.):65152397-65157685	1.9564
3_MACS_peak_5052_lociStitched	chr11(.):65183646-65198367	8.4236
3_MACS_peak_5055_lociStitched	chr11(.):65207174-65210230	1.7141
2_MACS_peak_5058_lociStitched	chr11(.):65211050-65212909	0.8924
2_MACS_peak_5060_lociStitched	chr11(.):65222185-65224017	1.5999
1_MACS_peak_5062_lociStitched	chr11(.):65238308-65241356	4.2524
1_MACS_peak_5063_lociStitched	chr11(.):65243650-65246032	7.7036
3_MACS_peak_5064_lociStitched	chr11(.):65263537-65276364	4.3232
1_MACS_peak_5067_lociStitched	chr11(.):65292558-65293306	2.4054
1_MACS_peak_5068_lociStitched	chr11(.):65308228-65308855	1.3677
1_MACS_peak_5069_lociStitched	chr11(.):65313748-65314762	1.1407
1_MACS_peak_5070_lociStitched	chr11(.):65319224-65319628	0.9171
1_MACS_peak_5071_lociStitched	chr11(.):65336585-65338750	2.9974
1_MACS_peak_5072_lociStitched	chr11(.):65339342-65345805	2.8181
2_MACS_peak_5073_lociStitched	chr11(.):65353536-65357558	6.8234
1_MACS_peak_5075_lociStitched	chr11(.):65380692-65384698	3.8505
1_MACS_peak_5076_lociStitched	chr11(.):65419766-65421108	1.8542
1_MACS_peak_5077_lociStitched	chr11(.):65429481-65431440	3.5599
1_MACS_peak_5078_lociStitched	chr11(.):65478921-65480354	7.7885
1_MACS_peak_5079_lociStitched	chr11(.):65487226-65488445	2.3862
2_MACS_peak_5080_lociStitched	chr11(.):65547606-65548771	2.7458
1_MACS_peak_5082_lociStitched	chr11(.):65559360-65559821	1.1121
1_MACS_peak_5083_lociStitched	chr11(.):65585263-65585738	1.4752
2_MACS_peak_5084_lociStitched	chr11(.):65624507-65629136	5.4386
2_MACS_peak_5086_lociStitched	chr11(.):65640670-65641707	1.293
3_MACS_peak_5088_lociStitched	chr11(.):65655305-65659716	2.5033
1_MACS_peak_5091_lociStitched	chr11(.):65667814-65668269	0.8405
2_MACS_peak_5092_lociStitched	chr11(.):65668870-65670366	1.4493
2_MACS_peak_5094_lociStitched	chr11(.):65685483-65687431	1.9817
3_MACS_peak_5096_lociStitched	chr11(.):65695089-65696823	1.8346
1_MACS_peak_5099_lociStitched	chr11(.):65728395-65729939	3.8333
1_MACS_peak_5100_lociStitched	chr11(.):65768899-65770703	3.363
2_MACS_peak_5101_lociStitched	chr11(.):65794080-65796069	0.9345
2_MACS_peak_5103_lociStitched	chr11(.):65818874-65823332	3.5375
2_MACS_peak_5105_lociStitched	chr11(.):65835497-65838840	1.643
1_MACS_peak_5107_lociStitched	chr11(.):65902813-65907432	4.1955
2_MACS_peak_5108_lociStitched	chr11(.):65916904-65919108	1.4933
3_MACS_peak_5110_lociStitched	chr11(.):65926758-65929033	1.3765
1_MACS_peak_5113_lociStitched	chr11(.):65989312-65990227	1.4192
1_MACS_peak_5114_lociStitched	chr11(.):66009814-66010657	0.9876
2_MACS_peak_5115_lociStitched	chr11(.):66024333-66026359	2.0806
1_MACS_peak_5117_lociStitched	chr11(.):66034995-66037181	2.838
1_MACS_peak_5118_lociStitched	chr11(.):66055767-66056675	3.0294
1_MACS_peak_5119_lociStitched	chr11(.):66079389-66080124	1.1963
2_MACS_peak_5120_lociStitched	chr11(.):66112011-66113110	1.8412
1_MACS_peak_5122_lociStitched	chr11(.):66115299-66115653	0.8806
1_MACS_peak_5123_lociStitched	chr11(.):66138357-66139221	1.824
1_MACS_peak_5124_lociStitched	chr11(.):66205654-66206587	3.788
1_MACS_peak_5125_lociStitched	chr11(.):66233851-66234252	0.8288
1_MACS_peak_5126_lociStitched	chr11(.):66246989-66248601	2.7049
1_MACS_peak_5127_lociStitched	chr11(.):66312976-66313727	1.3305
2_MACS_peak_5128_lociStitched	chr11(.):66360047-66361386	1.1743
1_MACS_peak_5130_lociStitched	chr11(.):66362283-66363569	1.2255
1_MACS_peak_5131_lociStitched	chr11(.):66383209-66385245	5.6186
1_MACS_peak_5132_lociStitched	chr11(.):66405366-66406941	3.043
1_MACS_peak_5133_lociStitched	chr11(.):66444630-66446335	4.0332
2_MACS_peak_5134_lociStitched	chr11(.):66511628-66512897	1.4471
1_MACS_peak_5136_lociStitched	chr11(.):66609872-66611688	4.4847
1_MACS_peak_5137_lociStitched	chr11(.):66622975-66624333	2.6864
1_MACS_peak_5138_lociStitched	chr11(.):66725453-66725934	1.6874
1_MACS_peak_5139_lociStitched	chr11(.):66749090-66749577	0.6996
1_MACS_peak_5140_lociStitched	chr11(.):66773800-66774184	1.2422
2_MACS_peak_5141_lociStitched	chr11(.):66794983-66796309	1.3875
1_MACS_peak_5143_lociStitched	chr11(.):66873524-66874324	1.3734
1_MACS_peak_5144_lociStitched	chr11(.):66880342-66881080	1.2298
3_MACS_peak_5145_lociStitched	chr11(.):66886011-66888802	1.8109
2_MACS_peak_5148_lociStitched	chr11(.):67006702-67009356	2.9995
1_MACS_peak_5150_lociStitched	chr11(.):67034110-67035977	2.6855
2_MACS_peak_5151_lociStitched	chr11(.):67043370-67047038	5.0196
2_MACS_peak_5153_lociStitched	chr11(.):67054161-67057756	7.3217
1_MACS_peak_5155_lociStitched	chr11(.):67084462-67085303	2.8009
1_MACS_peak_5156_lociStitched	chr11(.):67119883-67121762	2.9763
1_MACS_peak_5157_lociStitched	chr11(.):67158574-67160350	2.9435
2_MACS_peak_5158_lociStitched	chr11(.):67168475-67170011	2.2186
1_MACS_peak_5160_lociStitched	chr11(.):67187908-67188713	1.2177
1_MACS_peak_5161_lociStitched	chr11(.):67195096-67196881	2.4418
2_MACS_peak_5162_lociStitched	chr11(.):67231590-67232958	2.0728
2_MACS_peak_5164_lociStitched	chr11(.):67236265-67237344	1.2333
1_MACS_peak_5166_lociStitched	chr11(.):67250482-67250956	2.2351
1_MACS_peak_5167_lociStitched	chr11(.):67272140-67273745	1.4117
1_MACS_peak_5168_lociStitched	chr11(.):67274684-67276702	3.2889
1_MACS_peak_5169_lociStitched	chr11(.):67350873-67351873	1.1984
1_MACS_peak_5170_lociStitched	chr11(.):67374225-67375177	3.4979
1_MACS_peak_5171_lociStitched	chr11(.):67381445-67382325	1.3913
1_MACS_peak_5172_lociStitched	chr11(.):67395697-67398771	2.6364
1_MACS_peak_5173_lociStitched	chr11(.):67571950-67573900	2.9481
2_MACS_peak_5174_lociStitched	chr11(.):67647709-67649128	1.0833
1_MACS_peak_5176_lociStitched	chr11(.):67650821-67653527	3.3707
1_MACS_peak_5177_lociStitched	chr11(.):67709894-67710284	1.1561
1_MACS_peak_5178_lociStitched	chr11(.):67722925-67723284	0.7019
2_MACS_peak_5179_lociStitched	chr11(.):67797242-67798958	2.5253
1_MACS_peak_5181_lociStitched	chr11(.):67807263-67808789	2.282
1_MACS_peak_5182_lociStitched	chr11(.):67866788-67867276	1.0604
1_MACS_peak_5183_lociStitched	chr11(.):67887363-67889873	2.5807
1_MACS_peak_5184_lociStitched	chr11(.):67909030-67910314	2.1002
3_MACS_peak_5185_lociStitched	chr11(.):67948416-67950674	1.5292
1_MACS_peak_5188_lociStitched	chr11(.):67980465-67981958	2.6134
1_MACS_peak_5189_lociStitched	chr11(.):68032346-68035489	3.3561
1_MACS_peak_5190_lociStitched	chr11(.):68038117-68040750	5.8557
1_MACS_peak_5191_lociStitched	chr11(.):68080330-68081188	1.1663
1_MACS_peak_5192_lociStitched	chr11(.):68227178-68229500	3.0192
1_MACS_peak_5193_lociStitched	chr11(.):68352400-68352806	1.1531
1_MACS_peak_5194_lociStitched	chr11(.):68437393-68437766	0.7573
1_MACS_peak_5195_lociStitched	chr11(.):68518130-68519042	2.2528
1_MACS_peak_5196_lociStitched	chr11(.):68606069-68609181	2.1625
1_MACS_peak_5197_lociStitched	chr11(.):68611055-68611801	0.8836
1_MACS_peak_5198_lociStitched	chr11(.):68670574-68672133	2.5116
1_MACS_peak_5199_lociStitched	chr11(.):68816299-68817455	3.9522
1_MACS_peak_5200_lociStitched	chr11(.):68819653-68820936	1.1332
1_MACS_peak_5201_lociStitched	chr11(.):68822723-68825005	2.0287
2_MACS_peak_5202_lociStitched	chr11(.):68933585-68935019	1.1928
1_MACS_peak_5204_lociStitched	chr11(.):69061508-69067241	3.7528
2_MACS_peak_5205_lociStitched	chr11(.):69196548-69197681	1.6023
2_MACS_peak_5207_lociStitched	chr11(.):69392442-69394226	0.862
1_MACS_peak_5209_lociStitched	chr11(.):69489478-69490629	2.6928
1_MACS_peak_5210_lociStitched	chr11(.):69818694-69819083	0.8374
1_MACS_peak_5211_lociStitched	chr11(.):70048769-70050884	4.8369
2_MACS_peak_5212_lociStitched	chr11(.):70116812-70117643	1.2816
1_MACS_peak_5214_lociStitched	chr11(.):70244192-70245079	1.2768
2_MACS_peak_5215_lociStitched	chr11(.):70314321-70318143	1.8259
2_MACS_peak_5217_lociStitched	chr11(.):70368652-70369881	0.9268
1_MACS_peak_5219_lociStitched	chr11(.):70448946-70451271	1.7374
1_MACS_peak_5220_lociStitched	chr11(.):70474777-70476335	1.2894
1_MACS_peak_5221_lociStitched	chr11(.):70480017-70480344	0.7517
2_MACS_peak_5222_lociStitched	chr11(.):70483235-70485494	1.1479
1_MACS_peak_5224_lociStitched	chr11(.):70491718-70492504	0.9395
2_MACS_peak_5225_lociStitched	chr11(.):70493050-70495334	1.8191
1_MACS_peak_5227_lociStitched	chr11(.):70501400-70509903	4.6797
1_MACS_peak_5228_lociStitched	chr11(.):70511209-70512995	1.1508
1_MACS_peak_5229_lociStitched	chr11(.):70562013-70562240	0.6651
1_MACS_peak_5230_lociStitched	chr11(.):70731337-70732294	1.3753
1_MACS_peak_5231_lociStitched	chr11(.):70823846-70827178	2.7011
1_MACS_peak_5232_lociStitched	chr11(.):71107104-71107588	1.1062
1_MACS_peak_5233_lociStitched	chr11(.):71158731-71160374	2.7355
1_MACS_peak_5234_lociStitched	chr11(.):71164204-71164865	2.1052
1_MACS_peak_5235_lociStitched	chr11(.):71363469-71364057	0.9514
1_MACS_peak_5236_lociStitched	chr11(.):71420636-71423065	3.1547
2_MACS_peak_5237_lociStitched	chr11(.):71497999-71499217	2.5054
1_MACS_peak_5239_lociStitched	chr11(.):71638754-71640735	5.5466
2_MACS_peak_5240_lociStitched	chr11(.):71750008-71752886	1.8638
1_MACS_peak_5242_lociStitched	chr11(.):71780501-71781268	1.1764
2_MACS_peak_5243_lociStitched	chr11(.):71790357-71792594	2.3881
1_MACS_peak_5245_lociStitched	chr11(.):71813378-71815173	3.6725
1_MACS_peak_5246_lociStitched	chr11(.):71822111-71824839	4.7633
1_MACS_peak_5247_lociStitched	chr11(.):71933686-71936482	4.1404
2_MACS_peak_5248_lociStitched	chr11(.):71983578-71985061	0.9945
1_MACS_peak_5250_lociStitched	chr11(.):72120790-72121115	0.8276
1_MACS_peak_5251_lociStitched	chr11(.):72144755-72145635	3.9638
1_MACS_peak_5252_lociStitched	chr11(.):72347879-72348349	0.8495
1_MACS_peak_5253_lociStitched	chr11(.):72427579-72434410	3.8066
1_MACS_peak_5254_lociStitched	chr11(.):72504321-72505293	3.1391
1_MACS_peak_5255_lociStitched	chr11(.):72523736-72527046	6.5347
1_MACS_peak_5256_lociStitched	chr11(.):72532596-72533237	1.2027
2_MACS_peak_5257_lociStitched	chr11(.):72680611-72682126	1.0375
1_MACS_peak_5259_lociStitched	chr11(.):72851700-72855344	4.9962
2_MACS_peak_5260_lociStitched	chr11(.):72862682-72866645	4.7346
1_MACS_peak_5262_lociStitched	chr11(.):72914965-72917911	1.7628
1_MACS_peak_5263_lociStitched	chr11(.):72953254-72954413	1.7535
1_MACS_peak_5264_lociStitched	chr11(.):72955835-72956548	1.0953
2_MACS_peak_5265_lociStitched	chr11(.):72959315-72961990	4.8669
1_MACS_peak_5267_lociStitched	chr11(.):72963537-72964086	1.269
2_MACS_peak_5268_lociStitched	chr11(.):72979842-72986908	6.465
1_MACS_peak_5270_lociStitched	chr11(.):72992149-72992943	0.9695
1_MACS_peak_5271_lociStitched	chr11(.):72999433-73000850	1.2123
1_MACS_peak_5272_lociStitched	chr11(.):73018776-73019237	0.7625
1_MACS_peak_5273_lociStitched	chr11(.):73087367-73088891	3.553
1_MACS_peak_5274_lociStitched	chr11(.):73308666-73309760	1.5659
1_MACS_peak_5275_lociStitched	chr11(.):73471353-73472891	2.6716
1_MACS_peak_5276_lociStitched	chr11(.):73490154-73491351	3.4373
1_MACS_peak_5277_lociStitched	chr11(.):73498249-73499983	4.6727
1_MACS_peak_5278_lociStitched	chr11(.):73586703-73588737	3.4513
1_MACS_peak_5279_lociStitched	chr11(.):73663849-73665418	2.7011
2_MACS_peak_5280_lociStitched	chr11(.):73691108-73695138	2.0357
2_MACS_peak_5282_lociStitched	chr11(.):73881340-73882850	1.4072
1_MACS_peak_5284_lociStitched	chr11(.):73901124-73901712	1.1937
1_MACS_peak_5285_lociStitched	chr11(.):74108902-74109937	1.5992
1_MACS_peak_5286_lociStitched	chr11(.):74203964-74205048	3.6001
1_MACS_peak_5287_lociStitched	chr11(.):74303454-74304582	4.6813
2_MACS_peak_5288_lociStitched	chr11(.):74459347-74461032	2.0648
1_MACS_peak_5290_lociStitched	chr11(.):74619278-74621695	2.162
2_MACS_peak_5291_lociStitched	chr11(.):74659530-74665852	2.5737
1_MACS_peak_5293_lociStitched	chr11(.):74699660-74700639	2.6673
2_MACS_peak_5294_lociStitched	chr11(.):74732762-74734159	0.8149
2_MACS_peak_5296_lociStitched	chr11(.):74760250-74761464	1.0837
1_MACS_peak_5298_lociStitched	chr11(.):75110552-75112329	3.2082
1_MACS_peak_5299_lociStitched	chr11(.):75237032-75237545	0.8907
1_MACS_peak_5300_lociStitched	chr11(.):75265686-75266114	0.7825
1_MACS_peak_5301_lociStitched	chr11(.):75273023-75274346	1.7062
1_MACS_peak_5302_lociStitched	chr11(.):75294022-75294414	0.7662
1_MACS_peak_5303_lociStitched	chr11(.):75478974-75480214	3.0729
1_MACS_peak_5304_lociStitched	chr11(.):75512705-75513394	0.9919
1_MACS_peak_5305_lociStitched	chr11(.):75525354-75527991	2.454
2_MACS_peak_5306_lociStitched	chr11(.):75533748-75536508	2.0542
1_MACS_peak_5308_lociStitched	chr11(.):75651379-75651856	0.9341
3_MACS_peak_5309_lociStitched	chr11(.):75656096-75662688	2.5366
1_MACS_peak_5312_lociStitched	chr11(.):75693206-75693623	0.988
3_MACS_peak_5313_lociStitched	chr11(.):75734254-75737257	1.3528
1_MACS_peak_5316_lociStitched	chr11(.):75926222-75926736	0.8488
1_MACS_peak_5317_lociStitched	chr11(.):75941922-75944238	2.0925
1_MACS_peak_5318_lociStitched	chr11(.):75945468-75947050	2.236
2_MACS_peak_5319_lociStitched	chr11(.):76091008-76092831	2.0124
1_MACS_peak_5321_lociStitched	chr11(.):76154784-76156987	4.2401
2_MACS_peak_5322_lociStitched	chr11(.):76337186-76338960	1.1554
2_MACS_peak_5324_lociStitched	chr11(.):76340090-76341320	0.9467
2_MACS_peak_5326_lociStitched	chr11(.):76493634-76494983	1.4583
1_MACS_peak_5328_lociStitched	chr11(.):76571847-76572411	1.4604
1_MACS_peak_5329_lociStitched	chr11(.):77122207-77123848	1.5233
1_MACS_peak_5330_lociStitched	chr11(.):77128728-77131766	2.7184
1_MACS_peak_5331_lociStitched	chr11(.):77148998-77150314	1.4538
2_MACS_peak_5332_lociStitched	chr11(.):77153195-77154549	1.4209
1_MACS_peak_5334_lociStitched	chr11(.):77158246-77158699	0.7505
3_MACS_peak_5335_lociStitched	chr11(.):77166177-77169235	2.6
1_MACS_peak_5338_lociStitched	chr11(.):77183956-77185818	2.6778
1_MACS_peak_5339_lociStitched	chr11(.):77300618-77300982	0.7565
1_MACS_peak_5340_lociStitched	chr11(.):77348335-77349565	1.7804
1_MACS_peak_5341_lociStitched	chr11(.):77530556-77531934	2.2471
2_MACS_peak_5342_lociStitched	chr11(.):77590522-77591741	1.1237
1_MACS_peak_5344_lociStitched	chr11(.):77705024-77706674	1.8197
1_MACS_peak_5345_lociStitched	chr11(.):77750762-77751446	1.7043
1_MACS_peak_5346_lociStitched	chr11(.):77790264-77791325	2.1792
2_MACS_peak_5347_lociStitched	chr11(.):77849922-77851203	2.6511
2_MACS_peak_5349_lociStitched	chr11(.):78020618-78022449	1.0889
1_MACS_peak_5351_lociStitched	chr11(.):78285268-78285969	2.456
2_MACS_peak_5352_lociStitched	chr11(.):78621025-78622564	0.9388
2_MACS_peak_5354_lociStitched	chr11(.):81104398-81107300	2.5833
1_MACS_peak_5356_lociStitched	chr11(.):81108111-81108614	0.8937
1_MACS_peak_5357_lociStitched	chr11(.):82268561-82269062	0.8998
2_MACS_peak_5358_lociStitched	chr11(.):82610882-82613718	3.6252
2_MACS_peak_5360_lociStitched	chr11(.):82630624-82632477	1.5188
1_MACS_peak_5362_lociStitched	chr11(.):82668685-82669230	1.0372
2_MACS_peak_5363_lociStitched	chr11(.):82670065-82672587	1.3181
1_MACS_peak_5365_lociStitched	chr11(.):82676533-82677054	1.102
3_MACS_peak_5366_lociStitched	chr11(.):82677908-82684005	4.7776
1_MACS_peak_5369_lociStitched	chr11(.):82707100-82709306	1.5888
1_MACS_peak_5370_lociStitched	chr11(.):82771651-82775295	2.7201
1_MACS_peak_5371_lociStitched	chr11(.):82781363-82784515	4.5771
2_MACS_peak_5372_lociStitched	chr11(.):82866714-82869843	5.1685
1_MACS_peak_5374_lociStitched	chr11(.):82903916-82905641	1.6221
1_MACS_peak_5375_lociStitched	chr11(.):82995865-82998028	4.1836
2_MACS_peak_5376_lociStitched	chr11(.):83000119-83001913	0.8984
2_MACS_peak_5378_lociStitched	chr11(.):84431858-84433523	1.5139
1_MACS_peak_5380_lociStitched	chr11(.):84787144-84788143	1.2409
2_MACS_peak_5381_lociStitched	chr11(.):85339114-85340290	1.2909
1_MACS_peak_5383_lociStitched	chr11(.):85358480-85359520	1.5617
1_MACS_peak_5384_lociStitched	chr11(.):85374402-85376737	4.9176
1_MACS_peak_5385_lociStitched	chr11(.):85565585-85566015	1.1773
2_MACS_peak_5386_lociStitched	chr11(.):85719383-85720328	1.0412
1_MACS_peak_5388_lociStitched	chr11(.):85778921-85781808	4.1751
1_MACS_peak_5389_lociStitched	chr11(.):85862607-85863319	1.1257
1_MACS_peak_5390_lociStitched	chr11(.):85955348-85956907	5.4552
1_MACS_peak_5391_lociStitched	chr11(.):86013180-86013858	4.792
1_MACS_peak_5392_lociStitched	chr11(.):86303483-86304071	0.9111
1_MACS_peak_5393_lociStitched	chr11(.):86501651-86502208	0.7932
2_MACS_peak_5394_lociStitched	chr11(.):86748373-86749692	1.8344
2_MACS_peak_5396_lociStitched	chr11(.):87163765-87167351	2.7272
2_MACS_peak_5398_lociStitched	chr11(.):87864671-87865989	1.1011
1_MACS_peak_5400_lociStitched	chr11(.):88069426-88072132	2.3786
3_MACS_peak_5401_lociStitched	chr11(.):88680489-88682702	1.2734
1_MACS_peak_5404_lociStitched	chr11(.):88719989-88720564	0.8324
1_MACS_peak_5405_lociStitched	chr11(.):89955374-89956900	2.4983
1_MACS_peak_5406_lociStitched	chr11(.):90145641-90146251	1.2165
2_MACS_peak_5407_lociStitched	chr11(.):90154890-90157166	1.9233
1_MACS_peak_5409_lociStitched	chr11(.):90290910-90291372	0.854
1_MACS_peak_5410_lociStitched	chr11(.):90345749-90346466	1.4319
