GENE_ID	locusLine	bin_1_43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_8442_lociStitched	chr12(.):3196961-3197596	0.023
1_MACS_peak_8443_lociStitched	chr12(.):3198669-3199130	0.0874
2_MACS_peak_8444_lociStitched	chr12(.):3201753-3203256	0.0964
2_MACS_peak_8446_lociStitched	chr12(.):3205136-3207101	0.0728
3_MACS_peak_8448_lociStitched	chr12(.):3210049-3213128	0.1016
1_MACS_peak_8451_lociStitched	chr12(.):3218081-3218765	0.0773
1_MACS_peak_8452_lociStitched	chr12(.):3219979-3220309	0.1065
3_MACS_peak_8453_lociStitched	chr12(.):3225276-3233414	0.1121
6_MACS_peak_8456_lociStitched	chr12(.):3235264-3261580	0.1018
2_MACS_peak_8462_lociStitched	chr12(.):3266131-3267147	0.0787
7_MACS_peak_8464_lociStitched	chr12(.):3276342-3289701	0.0858
10_MACS_peak_8471_lociStitched	chr12(.):3291228-3305042	0.0911
6_MACS_peak_8481_lociStitched	chr12(.):3306289-3319713	0.0775
19_MACS_peak_8487_lociStitched	chr12(.):3321574-3409063	0.089
3_MACS_peak_8506_lociStitched	chr12(.):3410834-3423923	0.0824
5_MACS_peak_8509_lociStitched	chr12(.):3425227-3434064	0.0804
4_MACS_peak_8514_lociStitched	chr12(.):3435286-3440304	0.0767
4_MACS_peak_8518_lociStitched	chr12(.):3456109-3459616	0.0855
1_MACS_peak_8522_lociStitched	chr12(.):3562642-3564643	0.0674
1_MACS_peak_8523_lociStitched	chr12(.):3567485-3567830	0.1062
2_MACS_peak_8524_lociStitched	chr12(.):3579412-3580879	0.0551
1_MACS_peak_8526_lociStitched	chr12(.):3582296-3582685	0.0382
3_MACS_peak_8527_lociStitched	chr12(.):3599718-3603237	0.0608
2_MACS_peak_8530_lociStitched	chr12(.):3616965-3618231	0.0871
2_MACS_peak_8532_lociStitched	chr12(.):3660125-3664263	0.0677
2_MACS_peak_8534_lociStitched	chr12(.):3665855-3667191	0.0885
2_MACS_peak_8536_lociStitched	chr12(.):3708064-3710465	0.1147
2_MACS_peak_8538_lociStitched	chr12(.):4376257-4378365	0.1572
1_MACS_peak_8540_lociStitched	chr12(.):5018033-5019370	0.1044
3_MACS_peak_8541_lociStitched	chr12(.):5541149-5543114	0.057
1_MACS_peak_8544_lociStitched	chr12(.):6030057-6030399	0.0
1_MACS_peak_8545_lociStitched	chr12(.):6269284-6269674	0.0364
1_MACS_peak_8546_lociStitched	chr12(.):6299860-6300239	0.0719
1_MACS_peak_8547_lociStitched	chr12(.):6302227-6302592	0.0761
2_MACS_peak_8548_lociStitched	chr12(.):6425718-6427368	0.084
1_MACS_peak_8550_lociStitched	chr12(.):6492702-6493485	0.0816
1_MACS_peak_8551_lociStitched	chr12(.):6587353-6587776	0.062
1_MACS_peak_8552_lociStitched	chr12(.):6741894-6742246	0.0735
1_MACS_peak_8553_lociStitched	chr12(.):6803050-6814310	0.1141
1_MACS_peak_8554_lociStitched	chr12(.):6818453-6819186	0.0552
1_MACS_peak_8555_lociStitched	chr12(.):6874217-6875398	0.1188
2_MACS_peak_8556_lociStitched	chr12(.):6882070-6883685	0.0296
5_MACS_peak_8558_lociStitched	chr12(.):6928691-6943282	0.0956
1_MACS_peak_8563_lociStitched	chr12(.):6946904-6947428	0.0705
1_MACS_peak_8564_lociStitched	chr12(.):8171087-8171891	0.123
1_MACS_peak_8565_lociStitched	chr12(.):8372860-8373490	0.0704
1_MACS_peak_8566_lociStitched	chr12(.):8375303-8375683	0.0794
1_MACS_peak_8567_lociStitched	chr12(.):10395157-10395687	0.199
3_MACS_peak_8568_lociStitched	chr12(.):10514167-10519514	0.1705
2_MACS_peak_8571_lociStitched	chr12(.):22486626-22487676	0.0936
2_MACS_peak_8573_lociStitched	chr12(.):25100378-25102873	0.157
3_MACS_peak_8575_lociStitched	chr12(.):25104046-25107666	0.1076
1_MACS_peak_8578_lociStitched	chr12(.):27356998-27357183	0.0722
1_MACS_peak_8579_lociStitched	chr12(.):48372935-48373298	0.0396
3_MACS_peak_8580_lociStitched	chr12(.):48391726-48399664	0.1117
1_MACS_peak_8583_lociStitched	chr12(.):48577914-48579619	0.0918
1_MACS_peak_8584_lociStitched	chr12(.):49210432-49211824	0.124
1_MACS_peak_8585_lociStitched	chr12(.):49284779-49285890	0.0831
1_MACS_peak_8586_lociStitched	chr12(.):49298441-49298971	0.1117
7_MACS_peak_8587_lociStitched	chr12(.):49363486-49383224	0.1302
1_MACS_peak_8594_lociStitched	chr12(.):49389445-49393016	0.1686
1_MACS_peak_8595_lociStitched	chr12(.):49482105-49489411	0.1099
1_MACS_peak_8596_lociStitched	chr12(.):49675598-49676014	0.0444
1_MACS_peak_8597_lociStitched	chr12(.):49677611-49678053	0.118
1_MACS_peak_8598_lociStitched	chr12(.):49680939-49681522	0.0365
1_MACS_peak_8599_lociStitched	chr12(.):49684166-49684580	0.0996
1_MACS_peak_8600_lociStitched	chr12(.):49686568-49692796	0.1037
6_MACS_peak_8601_lociStitched	chr12(.):49729317-49741830	0.1171
2_MACS_peak_8607_lociStitched	chr12(.):49930019-49934735	0.1547
1_MACS_peak_8609_lociStitched	chr12(.):49940645-49947280	0.0962
1_MACS_peak_8610_lociStitched	chr12(.):50185570-50185930	0.0471
3_MACS_peak_8611_lociStitched	chr12(.):50219291-50222932	0.1169
5_MACS_peak_8614_lociStitched	chr12(.):50276949-50283713	0.1094
1_MACS_peak_8619_lociStitched	chr12(.):50285249-50285711	0.0497
4_MACS_peak_8620_lociStitched	chr12(.):50294108-50298742	0.0917
2_MACS_peak_8624_lociStitched	chr12(.):50347471-50350115	0.0995
4_MACS_peak_8626_lociStitched	chr12(.):50353228-50367507	0.1168
3_MACS_peak_8630_lociStitched	chr12(.):50444855-50446493	0.0982
4_MACS_peak_8633_lociStitched	chr12(.):50449834-50455746	0.1322
1_MACS_peak_8637_lociStitched	chr12(.):50466811-50467324	0.0528
1_MACS_peak_8638_lociStitched	chr12(.):51664311-51664734	0.0939
1_MACS_peak_8639_lociStitched	chr12(.):51984913-51985463	0.1283
2_MACS_peak_8640_lociStitched	chr12(.):52208242-52210104	0.0718
5_MACS_peak_8642_lociStitched	chr12(.):52212432-52218190	0.0811
6_MACS_peak_8647_lociStitched	chr12(.):52222689-52242265	0.1105
2_MACS_peak_8653_lociStitched	chr12(.):52243427-52245308	0.0818
1_MACS_peak_8655_lociStitched	chr12(.):52246520-52247031	0.062
2_MACS_peak_8656_lociStitched	chr12(.):52249479-52251901	0.0893
1_MACS_peak_8658_lociStitched	chr12(.):52256725-52259628	0.0803
3_MACS_peak_8659_lociStitched	chr12(.):52261886-52265716	0.0853
2_MACS_peak_8662_lociStitched	chr12(.):52300025-52301416	0.1077
3_MACS_peak_8664_lociStitched	chr12(.):52342198-52345298	0.1327
5_MACS_peak_8667_lociStitched	chr12(.):52397857-52411436	0.1035
1_MACS_peak_8672_lociStitched	chr12(.):52413622-52417340	0.1164
1_MACS_peak_8673_lociStitched	chr12(.):52424967-52425405	0.0215
1_MACS_peak_8674_lociStitched	chr12(.):52429217-52430456	0.128
1_MACS_peak_8675_lociStitched	chr12(.):52480728-52481471	0.0898
3_MACS_peak_8676_lociStitched	chr12(.):52513456-52521605	0.0964
1_MACS_peak_8679_lociStitched	chr12(.):52525028-52525979	0.0767
6_MACS_peak_8680_lociStitched	chr12(.):52527197-52533061	0.0859
2_MACS_peak_8686_lociStitched	chr12(.):52534819-52537585	0.0684
1_MACS_peak_8688_lociStitched	chr12(.):52539985-52540455	0.1138
1_MACS_peak_8689_lociStitched	chr12(.):52545865-52547509	0.113
10_MACS_peak_8690_lociStitched	chr12(.):52557471-52572089	0.0935
17_MACS_peak_8700_lociStitched	chr12(.):52573129-52607082	0.0981
1_MACS_peak_8717_lociStitched	chr12(.):52620076-52620594	0.1166
6_MACS_peak_8718_lociStitched	chr12(.):52624328-52629847	0.0874
1_MACS_peak_8724_lociStitched	chr12(.):52639266-52639787	0.1373
4_MACS_peak_8725_lociStitched	chr12(.):52642800-52647321	0.1051
1_MACS_peak_8729_lociStitched	chr12(.):52648391-52648986	0.0639
3_MACS_peak_8730_lociStitched	chr12(.):52650177-52652982	0.0598
1_MACS_peak_8733_lociStitched	chr12(.):52673169-52673657	0.0628
4_MACS_peak_8734_lociStitched	chr12(.):52680453-52685359	0.0768
1_MACS_peak_8738_lociStitched	chr12(.):52690550-52690895	0.0523
6_MACS_peak_8739_lociStitched	chr12(.):52695390-52717158	0.0917
1_MACS_peak_8745_lociStitched	chr12(.):52718627-52719370	0.1423
1_MACS_peak_8746_lociStitched	chr12(.):52738676-52739227	0.0563
1_MACS_peak_8747_lociStitched	chr12(.):52741711-52742415	0.0898
5_MACS_peak_8748_lociStitched	chr12(.):52744181-52752259	0.0844
1_MACS_peak_8753_lociStitched	chr12(.):52753527-52754176	0.0571
2_MACS_peak_8754_lociStitched	chr12(.):52755864-52765780	0.1094
2_MACS_peak_8756_lociStitched	chr12(.):52771342-52774853	0.0992
4_MACS_peak_8758_lociStitched	chr12(.):52776643-52779512	0.0837
2_MACS_peak_8762_lociStitched	chr12(.):52781319-52782865	0.1323
1_MACS_peak_8764_lociStitched	chr12(.):52784937-52785651	0.108
3_MACS_peak_8765_lociStitched	chr12(.):52786680-52791167	0.1075
2_MACS_peak_8768_lociStitched	chr12(.):52793718-52796155	0.0829
3_MACS_peak_8770_lociStitched	chr12(.):52799472-52802608	0.109
1_MACS_peak_8773_lociStitched	chr12(.):52805394-52805824	0.1113
1_MACS_peak_8774_lociStitched	chr12(.):52817064-52817630	0.1063
3_MACS_peak_8775_lociStitched	chr12(.):52824242-52830558	0.0812
1_MACS_peak_8778_lociStitched	chr12(.):52831733-52832226	0.0764
1_MACS_peak_8779_lociStitched	chr12(.):52865078-52865368	0.0753
4_MACS_peak_8780_lociStitched	chr12(.):52883476-52886382	0.0955
1_MACS_peak_8784_lociStitched	chr12(.):52912366-52912813	0.1106
2_MACS_peak_8785_lociStitched	chr12(.):52913915-52916455	0.08
1_MACS_peak_8787_lociStitched	chr12(.):52919191-52919631	0.0464
1_MACS_peak_8788_lociStitched	chr12(.):52922401-52922842	0.1091
1_MACS_peak_8789_lociStitched	chr12(.):52930840-52931182	0.0324
1_MACS_peak_8790_lociStitched	chr12(.):52938325-52938665	0.0406
5_MACS_peak_8791_lociStitched	chr12(.):52939679-52950674	0.1059
1_MACS_peak_8796_lociStitched	chr12(.):52952767-52953147	0.0259
8_MACS_peak_8797_lociStitched	chr12(.):52959809-52970575	0.0946
3_MACS_peak_8805_lociStitched	chr12(.):52973044-52976825	0.1103
1_MACS_peak_8808_lociStitched	chr12(.):52978966-52979650	0.1096
2_MACS_peak_8809_lociStitched	chr12(.):52980878-52982424	0.1145
1_MACS_peak_8811_lociStitched	chr12(.):52993804-52994249	0.0374
4_MACS_peak_8812_lociStitched	chr12(.):53001576-53005682	0.0908
2_MACS_peak_8816_lociStitched	chr12(.):53010107-53012330	0.0475
1_MACS_peak_8818_lociStitched	chr12(.):53045730-53046083	0.1667
2_MACS_peak_8819_lociStitched	chr12(.):53050869-53052025	0.0594
1_MACS_peak_8821_lociStitched	chr12(.):53063486-53063810	0.1103
1_MACS_peak_8822_lociStitched	chr12(.):53069093-53069974	0.1384
1_MACS_peak_8823_lociStitched	chr12(.):53073380-53073858	0.0498
4_MACS_peak_8824_lociStitched	chr12(.):53077273-53080936	0.0905
3_MACS_peak_8828_lociStitched	chr12(.):53083338-53086804	0.0995
1_MACS_peak_8831_lociStitched	chr12(.):53088264-53088891	0.0914
1_MACS_peak_8832_lociStitched	chr12(.):53090469-53091199	0.125
3_MACS_peak_8833_lociStitched	chr12(.):53093069-53095074	0.0884
2_MACS_peak_8836_lociStitched	chr12(.):53096735-53097884	0.0352
2_MACS_peak_8838_lociStitched	chr12(.):53107216-53111006	0.0699
1_MACS_peak_8840_lociStitched	chr12(.):53112336-53112706	0.0197
1_MACS_peak_8841_lociStitched	chr12(.):53118604-53119189	0.0489
2_MACS_peak_8842_lociStitched	chr12(.):53122920-53127221	0.1281
2_MACS_peak_8844_lociStitched	chr12(.):53128907-53130615	0.0703
2_MACS_peak_8846_lociStitched	chr12(.):53139451-53141326	0.0696
1_MACS_peak_8848_lociStitched	chr12(.):53168554-53168962	0.1058
1_MACS_peak_8849_lociStitched	chr12(.):53170615-53171084	0.0486
1_MACS_peak_8850_lociStitched	chr12(.):53172513-53172836	0.0574
1_MACS_peak_8851_lociStitched	chr12(.):53177578-53178020	0.1223
3_MACS_peak_8852_lociStitched	chr12(.):53182414-53188456	0.107
3_MACS_peak_8855_lociStitched	chr12(.):53198984-53203110	0.0898
3_MACS_peak_8858_lociStitched	chr12(.):53205369-53208526	0.0753
2_MACS_peak_8861_lociStitched	chr12(.):53210690-53213254	0.0935
6_MACS_peak_8863_lociStitched	chr12(.):53214705-53221933	0.1001
6_MACS_peak_8869_lociStitched	chr12(.):53222962-53237946	0.0977
4_MACS_peak_8875_lociStitched	chr12(.):53239438-53245823	0.0828
4_MACS_peak_8879_lociStitched	chr12(.):53253960-53258142	0.0705
1_MACS_peak_8883_lociStitched	chr12(.):53273799-53275366	0.1687
1_MACS_peak_8884_lociStitched	chr12(.):53286199-53286517	0.0727
1_MACS_peak_8885_lociStitched	chr12(.):53288727-53289110	0.0897
6_MACS_peak_8886_lociStitched	chr12(.):53292417-53298671	0.1045
1_MACS_peak_8892_lociStitched	chr12(.):53310071-53310611	0.0871
1_MACS_peak_8893_lociStitched	chr12(.):53314767-53315103	0.0295
3_MACS_peak_8894_lociStitched	chr12(.):53336291-53341166	0.0977
1_MACS_peak_8897_lociStitched	chr12(.):53342952-53343470	0.0479
1_MACS_peak_8898_lociStitched	chr12(.):53358597-53359709	0.0847
1_MACS_peak_8899_lociStitched	chr12(.):53361494-53361951	0.0557
3_MACS_peak_8900_lociStitched	chr12(.):53368527-53371598	0.0953
2_MACS_peak_8903_lociStitched	chr12(.):53451982-53456199	0.1013
1_MACS_peak_8905_lociStitched	chr12(.):53490948-53491726	0.184
1_MACS_peak_8906_lociStitched	chr12(.):53730212-53730870	0.1006
1_MACS_peak_8907_lociStitched	chr12(.):53732325-53733244	0.0393
1_MACS_peak_8908_lociStitched	chr12(.):54071299-54071759	0.0629
2_MACS_peak_8909_lociStitched	chr12(.):54087105-54092380	0.1145
1_MACS_peak_8911_lociStitched	chr12(.):54130956-54133586	0.1456
4_MACS_peak_8912_lociStitched	chr12(.):54137767-54155280	0.1083
1_MACS_peak_8916_lociStitched	chr12(.):54321718-54322410	0.1028
3_MACS_peak_8917_lociStitched	chr12(.):54327412-54335378	0.0701
8_MACS_peak_8920_lociStitched	chr12(.):54337320-54411904	0.098
1_MACS_peak_8928_lociStitched	chr12(.):54413137-54434438	0.0987
1_MACS_peak_8929_lociStitched	chr12(.):54436839-54437246	0.0397
5_MACS_peak_8930_lociStitched	chr12(.):54439385-54448215	0.111
1_MACS_peak_8935_lociStitched	chr12(.):54452280-54452608	0.0206
2_MACS_peak_8936_lociStitched	chr12(.):54453611-54455138	0.0803
2_MACS_peak_8938_lociStitched	chr12(.):54477899-54478799	0.0732
2_MACS_peak_8940_lociStitched	chr12(.):54484728-54486125	0.0865
2_MACS_peak_8942_lociStitched	chr12(.):54499350-54502005	0.0711
1_MACS_peak_8944_lociStitched	chr12(.):54519722-54521159	0.1102
5_MACS_peak_8945_lociStitched	chr12(.):54586065-54612960	0.1111
1_MACS_peak_8950_lociStitched	chr12(.):54693214-54695347	0.1196
7_MACS_peak_8951_lociStitched	chr12(.):54755596-54770099	0.1162
1_MACS_peak_8958_lociStitched	chr12(.):54771423-54772931	0.0903
1_MACS_peak_8959_lociStitched	chr12(.):54785724-54787061	0.1107
1_MACS_peak_8960_lociStitched	chr12(.):54796947-54797534	0.0513
3_MACS_peak_8961_lociStitched	chr12(.):54810470-54815612	0.0824
1_MACS_peak_8964_lociStitched	chr12(.):56102397-56102919	0.1114
2_MACS_peak_8965_lociStitched	chr12(.):56474181-56476273	0.1181
1_MACS_peak_8967_lociStitched	chr12(.):56892286-56892909	0.0478
1_MACS_peak_8968_lociStitched	chr12(.):57406242-57406986	0.0377
2_MACS_peak_8969_lociStitched	chr12(.):57519745-57521267	0.1566
3_MACS_peak_8971_lociStitched	chr12(.):57524645-57527063	0.0932
1_MACS_peak_8974_lociStitched	chr12(.):57560168-57560724	0.0412
1_MACS_peak_8975_lociStitched	chr12(.):57567187-57567908	0.0562
1_MACS_peak_8976_lociStitched	chr12(.):57569249-57569618	0.0412
1_MACS_peak_8977_lociStitched	chr12(.):57570720-57575628	0.0936
7_MACS_peak_8978_lociStitched	chr12(.):57577072-57619902	0.1129
3_MACS_peak_8985_lociStitched	chr12(.):57630570-57638690	0.1371
1_MACS_peak_8988_lociStitched	chr12(.):57854041-57855612	0.1657
2_MACS_peak_8989_lociStitched	chr12(.):57859052-57861843	0.0605
1_MACS_peak_8991_lociStitched	chr12(.):57942241-57943432	0.0995
4_MACS_peak_8992_lociStitched	chr12(.):58011044-58018682	0.138
1_MACS_peak_8996_lociStitched	chr12(.):58157868-58161017	0.1348
1_MACS_peak_8997_lociStitched	chr12(.):66219469-66220182	0.1959
2_MACS_peak_8998_lociStitched	chr12(.):68089441-68091829	0.1207
2_MACS_peak_9000_lociStitched	chr12(.):68093661-68095270	0.0888
1_MACS_peak_9002_lociStitched	chr12(.):80378656-80379177	0.0524
2_MACS_peak_9003_lociStitched	chr12(.):91399686-91402420	0.2175
1_MACS_peak_9005_lociStitched	chr12(.):91403902-91404649	0.231
1_MACS_peak_9006_lociStitched	chr12(.):93455632-93456731	0.0692
1_MACS_peak_9007_lociStitched	chr12(.):96094722-96095307	0.1045
1_MACS_peak_9008_lociStitched	chr12(.):96184841-96185829	0.0943
1_MACS_peak_9009_lociStitched	chr12(.):101091845-101092308	0.1413
1_MACS_peak_9010_lociStitched	chr12(.):101383503-101384101	0.1355
7_MACS_peak_9011_lociStitched	chr12(.):101385471-101397534	0.1622
4_MACS_peak_9018_lociStitched	chr12(.):106976605-106981684	0.0994
3_MACS_peak_9022_lociStitched	chr12(.):107712599-107714949	0.0872
1_MACS_peak_9025_lociStitched	chr12(.):108523454-108524476	0.0767
1_MACS_peak_9026_lociStitched	chr12(.):109732675-109735290	0.0751
1_MACS_peak_9027_lociStitched	chr12(.):110054449-110054794	0.019
1_MACS_peak_9028_lociStitched	chr12(.):110258043-110258406	0.0287
1_MACS_peak_9029_lociStitched	chr12(.):110271424-110271857	0.0373
1_MACS_peak_9030_lociStitched	chr12(.):111606802-111607152	0.0417
1_MACS_peak_9031_lociStitched	chr12(.):111639278-111639626	0.0067
1_MACS_peak_9032_lociStitched	chr12(.):111689330-111689706	0.0636
1_MACS_peak_9033_lociStitched	chr12(.):113589933-113590917	0.0605
1_MACS_peak_9034_lociStitched	chr12(.):113835132-113835566	0.0255
3_MACS_peak_9035_lociStitched	chr12(.):113901101-113903042	0.0479
10_MACS_peak_9038_lociStitched	chr12(.):113904192-113915947	0.0517
1_MACS_peak_9048_lociStitched	chr12(.):113952856-113953344	0.0894
1_MACS_peak_9049_lociStitched	chr12(.):113957135-113957691	0.0435
1_MACS_peak_9050_lociStitched	chr12(.):113962279-113962635	0.0
1_MACS_peak_9051_lociStitched	chr12(.):114106027-114106368	0.0488
3_MACS_peak_9052_lociStitched	chr12(.):114840823-114843752	0.0423
1_MACS_peak_9055_lociStitched	chr12(.):114877079-114877447	0.0178
1_MACS_peak_9056_lociStitched	chr12(.):114882308-114882634	0.0
1_MACS_peak_9057_lociStitched	chr12(.):115104283-115104680	0.0167
2_MACS_peak_9058_lociStitched	chr12(.):115134328-115135882	0.0468
1_MACS_peak_9060_lociStitched	chr12(.):115312062-115312513	0.0447
1_MACS_peak_9061_lociStitched	chr12(.):115939487-115939903	0.0
1_MACS_peak_9062_lociStitched	chr12(.):117317292-117317775	0.0167
1_MACS_peak_9063_lociStitched	chr12(.):117772867-117773204	0.0049
1_MACS_peak_9064_lociStitched	chr12(.):117798206-117798607	0.0509
1_MACS_peak_9065_lociStitched	chr12(.):120796465-120796791	0.0463
1_MACS_peak_9066_lociStitched	chr12(.):120799562-120800003	0.0246
3_MACS_peak_9067_lociStitched	chr12(.):120801163-120806267	0.0443
2_MACS_peak_9070_lociStitched	chr12(.):120807441-120809336	0.0597
1_MACS_peak_9072_lociStitched	chr12(.):121079070-121079506	0.0206
1_MACS_peak_9073_lociStitched	chr12(.):121097921-121098296	0.0319
1_MACS_peak_9074_lociStitched	chr12(.):122458782-122459140	0.0045
1_MACS_peak_9075_lociStitched	chr12(.):122467709-122468599	0.031
2_MACS_peak_9076_lociStitched	chr12(.):125671428-125672683	0.0384
1_MACS_peak_9078_lociStitched	chr12(.):131434305-131434729	0.0369
1_MACS_peak_9079_lociStitched	chr12(.):131438667-131439026	0.0125
1_MACS_peak_9080_lociStitched	chr12(.):131508443-131508777	0.089
1_MACS_peak_9081_lociStitched	chr12(.):131617375-131617982	0.0125
1_MACS_peak_9082_lociStitched	chr12(.):131622883-131623309	0.0
1_MACS_peak_9083_lociStitched	chr12(.):131701315-131701692	0.0792
1_MACS_peak_9084_lociStitched	chr12(.):131863332-131864105	0.023
1_MACS_peak_9085_lociStitched	chr12(.):132067001-132067382	0.0472
1_MACS_peak_9086_lociStitched	chr12(.):132102131-132102505	0.0574
1_MACS_peak_9087_lociStitched	chr12(.):132105902-132106256	0.0243
1_MACS_peak_9088_lociStitched	chr12(.):132146840-132147223	0.0372
2_MACS_peak_9089_lociStitched	chr12(.):132313785-132316394	0.0597
1_MACS_peak_9091_lociStitched	chr12(.):132656458-132657544	0.0388
3_MACS_peak_9092_lociStitched	chr12(.):132669940-132673390	0.0406
1_MACS_peak_9095_lociStitched	chr12(.):132683979-132684371	0.0391
2_MACS_peak_9096_lociStitched	chr12(.):132691870-132693560	0.0302
1_MACS_peak_9098_lociStitched	chr12(.):132695449-132695793	0.0598
1_MACS_peak_9099_lociStitched	chr12(.):132807236-132807658	0.0574
1_MACS_peak_9100_lociStitched	chr12(.):132855574-132856012	0.0322
1_MACS_peak_9101_lociStitched	chr12(.):132862997-132863503	0.016
1_MACS_peak_9102_lociStitched	chr12(.):132886031-132886356	0.0388
1_MACS_peak_9103_lociStitched	chr12(.):132924199-132924604	0.0403
2_MACS_peak_9104_lociStitched	chr12(.):132957907-132959376	0.0385
2_MACS_peak_9106_lociStitched	chr12(.):132960579-132961845	0.0191
1_MACS_peak_9108_lociStitched	chr12(.):132964176-132964667	0.0746
3_MACS_peak_9109_lociStitched	chr12(.):132971904-132974229	0.0289
1_MACS_peak_9112_lociStitched	chr12(.):132996590-132996922	0.0
1_MACS_peak_9113_lociStitched	chr12(.):133012892-133013621	0.0865
1_MACS_peak_9114_lociStitched	chr12(.):133018624-133018990	0.0278
1_MACS_peak_9115_lociStitched	chr12(.):133059116-133059541	0.0499
1_MACS_peak_9116_lociStitched	chr12(.):133065556-133066325	0.0937
1_MACS_peak_9117_lociStitched	chr12(.):133168892-133169630	0.0015
1_MACS_peak_9118_lociStitched	chr12(.):133176261-133176818	0.0494
1_MACS_peak_9119_lociStitched	chr12(.):133178390-133179603	0.01
1_MACS_peak_9120_lociStitched	chr12(.):133343720-133344240	0.1243
1_MACS_peak_9121_lociStitched	chr13(.):20735403-20735972	0.0149
4_MACS_peak_9122_lociStitched	chr13(.):28493947-28497106	0.0475
1_MACS_peak_9126_lociStitched	chr13(.):29068006-29068820	0.0463
1_MACS_peak_9127_lociStitched	chr13(.):31609843-31610206	0.0703
1_MACS_peak_9128_lociStitched	chr13(.):31611966-31612357	0.0619
