REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam
1_MACS_peak_6635_lociStitched	chr14	73392264	73394802	1	2539	4118.6664
1_MACS_peak_7943_lociStitched	chr16	4896345	4898883	1	2539	8925.8922
1_MACS_peak_8469_lociStitched	chr16	70436949	70439487	1	2539	3725.0226000000002
1_MACS_peak_24272_lociStitched	chrX	16887138	16889676	1	2539	4409.775000000001
2_MACS_peak_4877_lociStitched	chr12	52672458	52674995	2	2224	1466.1323
1_MACS_peak_5312_lociStitched	chr12	109057203	109059740	1	2538	3383.5969000000005
1_MACS_peak_5657_lociStitched	chr13	24844364	24846901	1	2538	2338.8603000000003
1_MACS_peak_17816_lociStitched	chr5	20734860	20737397	1	2538	3927.2760000000003
1_MACS_peak_18904_lociStitched	chr5	170813848	170816385	1	2538	11855.1473
1_MACS_peak_233_lociStitched	chr1	17098063	17100599	1	2537	2668.1256000000003
1_MACS_peak_13138_lociStitched	chr2	198157354	198159890	1	2537	2821.3
1_MACS_peak_13540_lociStitched	chr2	242210336	242212872	1	2537	6229.1768
1_MACS_peak_8045_lociStitched	chr16	15067798	15070333	1	2536	9098.3685
1_MACS_peak_18895_lociStitched	chr5	168005210	168007745	1	2536	8560.9485
1_MACS_peak_22428_lociStitched	chr8	66926124	66928659	1	2536	4496.5830000000005
1_MACS_peak_22903_lociStitched	chr8	124168664	124171199	1	2536	2289.105
1_MACS_peak_23539_lociStitched	chr9	80645218	80647753	1	2536	2963.922
1_MACS_peak_325_lociStitched	chr1	25592532	25595066	1	2535	12033.205800000002
1_MACS_peak_3937_lociStitched	chr11	73586417	73588951	1	2535	7513.0566
1_MACS_peak_5739_lociStitched	chr13	36918854	36921388	1	2535	7906.08
1_MACS_peak_9752_lociStitched	chr17	74415030	74417564	1	2535	7691.7036
1_MACS_peak_13837_lociStitched	chr20	32318675	32321209	1	2535	12844.3392
1_MACS_peak_20147_lociStitched	chr6	110499863	110502397	1	2535	4405.1056
1_MACS_peak_1307_lociStitched	chr1	149981038	149983571	1	2534	10672.0356
1_MACS_peak_1654_lociStitched	chr1	173792247	173794780	1	2534	14151.111100000002
1_MACS_peak_3240_lociStitched	chr10	134350028	134352561	1	2534	5214.9404
1_MACS_peak_4733_lociStitched	chr12	32259057	32261590	1	2534	5912.7819
1_MACS_peak_9577_lociStitched	chr17	61817918	61820451	1	2534	6412.2895
1_MACS_peak_12520_lociStitched	chr2	97522135	97524668	1	2534	8566.606
1_MACS_peak_15493_lociStitched	chr3	52007320	52009853	1	2534	7244.6333
1_MACS_peak_22368_lociStitched	chr8	59465141	59467674	1	2534	6303.877100000001
2_MACS_peak_24197_lociStitched	chrX	9308639	9311172	2	2526	1743.2106
1_MACS_peak_142_lociStitched	chr1	9969391	9971923	1	2533	2822.4204
1_MACS_peak_5465_lociStitched	chr12	121836731	121839263	1	2533	6832.095600000001
1_MACS_peak_10248_lociStitched	chr18	44495674	44498206	1	2533	6550.0307999999995
1_MACS_peak_17911_lociStitched	chr5	34124183	34126715	1	2533	5141.7324
1_MACS_peak_2837_lociStitched	chr10	76993427	76995958	1	2532	3504.1695
1_MACS_peak_3574_lociStitched	chr11	47235582	47238113	1	2532	5298.395399999999
1_MACS_peak_15663_lociStitched	chr3	71772623	71775154	1	2532	4914.9489
1_MACS_peak_1328_lociStitched	chr1	150668795	150671324	1	2530	3254.0643
1_MACS_peak_13398_lociStitched	chr2	230931646	230934175	1	2530	10720.431
1_MACS_peak_20487_lociStitched	chr6	157006811	157009340	1	2530	7756.6959
1_MACS_peak_5191_lociStitched	chr12	94852532	94855060	1	2529	15146.259199999999
1_MACS_peak_11039_lociStitched	chr19	18681420	18683948	1	2529	6650.1568
1_MACS_peak_8239_lociStitched	chr16	30967872	30970399	1	2528	23690.1196
1_MACS_peak_20864_lociStitched	chr7	26129899	26132424	1	2526	3687.7625
1_MACS_peak_21488_lociStitched	chr7	102211498	102214023	1	2526	8632.975
3_MACS_peak_24801_lociStitched	chrX	134653938	134656463	3	2513	4583.38
1_MACS_peak_8735_lociStitched	chr17	1418480	1421004	1	2525	5110.8476
2_MACS_peak_17006_lociStitched	chr4	77527338	77529862	2	2520	2853.382
1_MACS_peak_20876_lociStitched	chr7	27778486	27781010	1	2525	9376.66
1_MACS_peak_21262_lociStitched	chr7	76636056	76638580	1	2525	3120.1688
1_MACS_peak_23302_lociStitched	chr9	20658035	20660559	1	2525	6065.6768
1_MACS_peak_24126_lociStitched	chr9	139979894	139982418	1	2525	9603.5676
1_MACS_peak_982_lociStitched	chr1	97186662	97189185	1	2524	10248.6783
1_MACS_peak_6037_lociStitched	chr13	96328085	96330608	1	2524	5315.961
1_MACS_peak_23306_lociStitched	chr9	21801678	21804201	1	2524	5195.1093
1_MACS_peak_2768_lociStitched	chr10	71991766	71994288	1	2523	4161.5522
1_MACS_peak_20289_lociStitched	chr6	134272758	134275280	1	2523	6132.243
1_MACS_peak_5467_lociStitched	chr12	121974485	121977006	1	2522	9348.1201
1_MACS_peak_7322_lociStitched	chr15	55580776	55583297	1	2522	9091.2302
1_MACS_peak_1863_lociStitched	chr1	201474867	201477387	1	2521	5584.572
1_MACS_peak_8119_lociStitched	chr16	23519945	23522465	1	2521	7104.636
1_MACS_peak_9952_lociStitched	chr18	157412	159932	1	2521	9621.612
1_MACS_peak_18449_lociStitched	chr5	114878644	114881164	1	2521	5786.423999999999
1_MACS_peak_20559_lociStitched	chr6	166671728	166674248	1	2521	3127.32
1_MACS_peak_2301_lociStitched	chr10	1093762	1096281	1	2520	7018.4378
1_MACS_peak_15447_lociStitched	chr3	49448294	49450813	1	2520	9037.416299999999
1_MACS_peak_19741_lociStitched	chr6	52027565	52030084	1	2520	2660.5678000000003
2_MACS_peak_19792_lociStitched	chr6	56630982	56633501	2	2436	1277.3849
1_MACS_peak_4494_lociStitched	chr12	9916189	9918707	1	2519	4566.8966
1_MACS_peak_8981_lociStitched	chr17	18246265	18248783	1	2519	5080.5686000000005
1_MACS_peak_13697_lociStitched	chr20	17661199	17663717	1	2519	6234.8198
1_MACS_peak_15149_lociStitched	chr3	12881442	12883960	1	2519	5484.7076
1_MACS_peak_17023_lociStitched	chr4	78782613	78785131	1	2519	4539.1986
1_MACS_peak_21363_lociStitched	chr7	92262718	92265236	1	2519	2061.4866
1_MACS_peak_1068_lociStitched	chr1	110025582	110028099	1	2518	12819.332699999999
1_MACS_peak_6429_lociStitched	chr14	53574610	53577127	1	2518	3184.0049999999997
1_MACS_peak_13167_lociStitched	chr2	201675481	201677998	1	2518	10151.8161
1_MACS_peak_17976_lociStitched	chr5	41868975	41871492	1	2518	12824.115
1_MACS_peak_5338_lociStitched	chr12	110905346	110907862	1	2517	6890.5692
1_MACS_peak_8490_lociStitched	chr16	71841542	71844058	1	2517	10331.7024
1_MACS_peak_9219_lociStitched	chr17	36954307	36956823	1	2517	11421.382000000001
1_MACS_peak_12942_lociStitched	chr2	171784971	171787487	1	2517	4237.1956
1_MACS_peak_15654_lociStitched	chr3	71030420	71032936	1	2517	3682.4176
1_MACS_peak_16111_lociStitched	chr3	140659946	140662462	1	2517	6142.0592
1_MACS_peak_16571_lociStitched	chr3	196667874	196670390	1	2517	8335.508
1_MACS_peak_21512_lociStitched	chr7	104623242	104625758	1	2517	11827.2128
1_MACS_peak_594_lociStitched	chr1	44317942	44320457	1	2516	2991.0895
1_MACS_peak_16807_lociStitched	chr4	39044963	39047478	1	2516	8157.9055
1_MACS_peak_16959_lociStitched	chr4	74454439	74456954	1	2516	1754.7155
1_MACS_peak_19660_lociStitched	chr6	43394555	43397070	1	2516	5112.492
1_MACS_peak_14321_lociStitched	chr21	34098842	34101356	1	2515	5571.2753999999995
1_MACS_peak_14550_lociStitched	chr22	20066654	20069168	1	2515	6266.145
1_MACS_peak_14846_lociStitched	chr22	38965406	38967920	1	2515	5060.1792
1_MACS_peak_17193_lociStitched	chr4	106067043	106069557	1	2515	7195.319399999999
1_MACS_peak_19333_lociStitched	chr6	26595695	26598209	1	2515	6164.3279999999995
1_MACS_peak_20951_lociStitched	chr7	36989604	36992118	1	2515	1507.8972
1_MACS_peak_21921_lociStitched	chr8	3964010	3966524	1	2515	2099.19
1_MACS_peak_1699_lociStitched	chr1	180470509	180473022	1	2514	20974.2519
1_MACS_peak_9509_lociStitched	chr17	56083358	56085871	1	2514	10116.8354
1_MACS_peak_14416_lociStitched	chr21	40719752	40722265	1	2514	8362.0075
1_MACS_peak_22698_lociStitched	chr8	99056541	99059054	1	2514	8285.361
1_MACS_peak_627_lociStitched	chr1	45985961	45988473	1	2513	10607.9248
1_MACS_peak_3285_lociStitched	chr11	575168	577680	1	2513	6730.1503999999995
1_MACS_peak_11136_lociStitched	chr19	34662398	34664910	1	2513	14969.510400000001
1_MACS_peak_17411_lociStitched	chr4	151935375	151937887	1	2513	7008.731199999999
1_MACS_peak_16774_lociStitched	chr4	25234981	25237492	1	2512	6277.7511
1_MACS_peak_20877_lociStitched	chr7	27939872	27942383	1	2512	2200.6403999999998
1_MACS_peak_11057_lociStitched	chr19	19495402	19497912	1	2511	5061.666
1_MACS_peak_575_lociStitched	chr1	43231295	43233804	1	2510	7682.0562
1_MACS_peak_1631_lociStitched	chr1	171453684	171456193	1	2510	12259.2249
1_MACS_peak_14493_lociStitched	chr21	47603644	47606153	1	2510	3543.4607
1_MACS_peak_16903_lociStitched	chr4	57975200	57977709	1	2510	4391.5027
1_MACS_peak_22815_lociStitched	chr8	110345255	110347764	1	2510	5567.9728
1_MACS_peak_23985_lociStitched	chr9	131872307	131874816	1	2510	8736.5889
1_MACS_peak_365_lociStitched	chr1	27190330	27192838	1	2509	8298.4704
1_MACS_peak_1931_lociStitched	chr1	206642543	206645051	1	2509	4636.2888
1_MACS_peak_6452_lociStitched	chr14	56584179	56586687	1	2509	5403.486
1_MACS_peak_6600_lociStitched	chr14	69417978	69420486	1	2509	8913.9336
1_MACS_peak_7715_lociStitched	chr15	94773016	94775524	1	2509	1774.1592
1_MACS_peak_4259_lociStitched	chr11	120527717	120530224	1	2508	2161.7861
1_MACS_peak_6043_lociStitched	chr13	98627743	98630250	1	2508	8442.3225
1_MACS_peak_8138_lociStitched	chr16	25268057	25270564	1	2508	12807.761599999998
1_MACS_peak_8777_lociStitched	chr17	2717217	2719724	1	2508	4116.494
1_MACS_peak_10062_lociStitched	chr18	13725244	13727751	1	2508	6072.455400000001
1_MACS_peak_16442_lociStitched	chr3	184031653	184034160	1	2508	9968.8348
1_MACS_peak_21601_lociStitched	chr7	116592672	116595179	1	2508	9610.584499999999
1_MACS_peak_1008_lociStitched	chr1	100730818	100733324	1	2507	9103.045
1_MACS_peak_1773_lociStitched	chr1	186480318	186482824	1	2507	9138.3796
1_MACS_peak_4175_lociStitched	chr11	113184326	113186832	1	2507	6091.8354
1_MACS_peak_5260_lociStitched	chr12	104530222	104532728	1	2507	10857.7462
1_MACS_peak_11830_lociStitched	chr2	10951098	10953604	1	2507	7294.715399999999
1_MACS_peak_11885_lociStitched	chr2	20100241	20102747	1	2507	12556.062399999999
1_MACS_peak_1490_lociStitched	chr1	156828607	156831112	1	2506	2636.763
2_MACS_peak_4735_lociStitched	chr12	32404152	32406657	2	2314	2173.5885
1_MACS_peak_6217_lociStitched	chr14	23066574	23069079	1	2506	7015.7535
1_MACS_peak_8249_lociStitched	chr16	31224545	31227050	1	2506	10394.748000000001
1_MACS_peak_11432_lociStitched	chr19	47248138	47250642	1	2505	19867.2368
1_MACS_peak_11990_lociStitched	chr2	32287381	32289885	1	2505	4722.794400000001
1_MACS_peak_13116_lociStitched	chr2	196931639	196934143	1	2505	2239.3272
1_MACS_peak_21231_lociStitched	chr7	75290845	75293349	1	2505	3232.9143999999997
1_MACS_peak_21764_lociStitched	chr7	140395654	140398158	1	2505	9443.5856
1_MACS_peak_9751_lociStitched	chr17	74378835	74381338	1	2504	3463.1508
1_MACS_peak_12205_lociStitched	chr2	62080090	62082593	1	2504	4536.4372
1_MACS_peak_13503_lociStitched	chr2	239110647	239113150	1	2504	6704.035199999999
1_MACS_peak_21245_lociStitched	chr7	75946578	75949081	1	2504	6423.4489
1_MACS_peak_7863_lociStitched	chr16	2272876	2275378	1	2503	5826.4074
1_MACS_peak_13553_lociStitched	chr2	242822738	242825240	1	2503	2762.7084
1_MACS_peak_18815_lociStitched	chr5	153824238	153826740	1	2503	5555.4408
1_MACS_peak_20716_lociStitched	chr7	8164423	8166925	1	2503	3689.1989999999996
1_MACS_peak_4247_lociStitched	chr11	119563802	119566303	1	2502	1783.9633000000001
1_MACS_peak_7866_lociStitched	chr16	2388828	2391329	1	2502	9353.4899
1_MACS_peak_12889_lociStitched	chr2	161559502	161562003	1	2502	1939.2754
1_MACS_peak_13888_lociStitched	chr20	35120455	35122956	1	2502	2357.1925
1_MACS_peak_15631_lociStitched	chr3	67703825	67706326	1	2502	11479.8401
1_MACS_peak_18376_lociStitched	chr5	99852119	99854620	1	2502	2536.5142
1_MACS_peak_21813_lociStitched	chr7	148843446	148845947	1	2502	8120.746999999999
1_MACS_peak_20602_lociStitched	chr7	765346	767846	1	2501	8722.75
1_MACS_peak_22670_lociStitched	chr8	96145455	96147955	1	2501	7618.0
1_MACS_peak_19136_lociStitched	chr6	7757502	7760001	1	2500	1832.7666000000002
1_MACS_peak_21878_lociStitched	chr7	156684495	156686994	1	2500	10122.6993
1_MACS_peak_3030_lociStitched	chr10	104419702	104422200	1	2499	7333.1288
1_MACS_peak_3536_lociStitched	chr11	43701687	43704185	1	2499	2866.7048
1_MACS_peak_9860_lociStitched	chr17	78192417	78194915	1	2499	8266.8812
1_MACS_peak_18632_lociStitched	chr5	137223365	137225863	1	2499	5129.3931999999995
1_MACS_peak_1154_lociStitched	chr1	116190618	116193115	1	2498	2973.927
1_MACS_peak_8512_lociStitched	chr16	74329766	74332263	1	2498	12647.804399999999
1_MACS_peak_8642_lociStitched	chr16	87983880	87986377	1	2498	17753.9197
1_MACS_peak_10974_lociStitched	chr19	17376774	17379271	1	2498	3588.9381
1_MACS_peak_14397_lociStitched	chr21	38638635	38641132	1	2498	10380.278699999999
1_MACS_peak_20927_lociStitched	chr7	32980873	32983370	1	2498	7646.8128
1_MACS_peak_14027_lociStitched	chr20	47803038	47805534	1	2497	5985.408
1_MACS_peak_10354_lociStitched	chr18	55597218	55599713	1	2496	2491.7565
1_MACS_peak_22626_lociStitched	chr8	93021090	93023585	1	2496	1801.6395
1_MACS_peak_1757_lociStitched	chr1	184941773	184944267	1	2495	11281.1102
1_MACS_peak_2414_lociStitched	chr10	14879175	14881669	1	2495	5818.7514
1_MACS_peak_3157_lociStitched	chr10	120965686	120968180	1	2495	5460.8624
1_MACS_peak_10985_lociStitched	chr19	17529662	17532156	1	2495	5778.3486
1_MACS_peak_16625_lociStitched	chr4	1339586	1342080	1	2495	8690.343
1_MACS_peak_1805_lociStitched	chr1	193072807	193075300	1	2494	8302.9365
1_MACS_peak_22882_lociStitched	chr8	120930972	120933465	1	2494	5909.656499999999
1_MACS_peak_23178_lociStitched	chr9	705978	708471	1	2494	4253.805899999999
2_MACS_peak_11016_lociStitched	chr19	18302431	18304923	2	2373	3310.1236
1_MACS_peak_3150_lociStitched	chr10	120839014	120841505	1	2492	9271.0038
1_MACS_peak_3385_lociStitched	chr11	9778930	9781421	1	2492	5022.3542
1_MACS_peak_8744_lociStitched	chr17	1666168	1668659	1	2492	3258.9753
1_MACS_peak_9496_lociStitched	chr17	55161673	55164164	1	2492	6889.3587
1_MACS_peak_9736_lociStitched	chr17	73891204	73893695	1	2492	8294.7809
1_MACS_peak_10743_lociStitched	chr19	8399160	8401651	1	2492	3402.706
1_MACS_peak_16546_lociStitched	chr3	195384085	195386576	1	2492	9370.6438
1_MACS_peak_19831_lociStitched	chr6	69384324	69386815	1	2492	1752.1694
1_MACS_peak_23786_lociStitched	chr9	115512147	115514638	1	2492	5490.9113
1_MACS_peak_12391_lociStitched	chr2	85131637	85134127	1	2491	5866.937999999999
1_MACS_peak_16010_lociStitched	chr3	127316236	127318726	1	2491	5612.210999999999
1_MACS_peak_22664_lociStitched	chr8	95971779	95974269	1	2491	2800.503
2_MACS_peak_12088_lociStitched	chr2	44394627	44397116	2	2448	5504.174599999999
2_MACS_peak_13176_lociStitched	chr2	202022050	202024538	2	2245	2897.7736
1_MACS_peak_16185_lociStitched	chr3	149529709	149532197	1	2489	8434.0712
2_MACS_peak_18172_lociStitched	chr5	72574807	72577295	2	1460	1104.4232
1_MACS_peak_24845_lociStitched	chrX	151866001	151868489	1	2489	6305.836
1_MACS_peak_1316_lociStitched	chr1	150239780	150242267	1	2488	12192.5175
1_MACS_peak_3810_lociStitched	chr11	66024098	66026585	1	2488	7135.9491
2_MACS_peak_6277_lociStitched	chr14	27103915	27106402	2	2014	1396.6992
1_MACS_peak_11411_lociStitched	chr19	46219336	46221823	1	2488	4689.7359
1_MACS_peak_20532_lociStitched	chr6	160181947	160184434	1	2488	9351.119999999999
1_MACS_peak_21595_lociStitched	chr7	116164325	116166812	1	2488	2020.9361999999999
1_MACS_peak_22746_lociStitched	chr8	102148183	102150670	1	2488	6331.6533
1_MACS_peak_3014_lociStitched	chr10	103911020	103913506	1	2487	4004.4488
1_MACS_peak_7410_lociStitched	chr15	67357123	67359609	1	2487	3185.5604000000003
1_MACS_peak_8129_lociStitched	chr16	24739927	24742413	1	2487	10157.5474
1_MACS_peak_11780_lociStitched	chr2	7804766	7807252	1	2487	2270.2152
1_MACS_peak_23103_lociStitched	chr8	144622271	144624756	1	2486	8337.672
1_MACS_peak_9324_lociStitched	chr17	41276204	41278688	1	2485	3733.7004
1_MACS_peak_9464_lociStitched	chr17	49196576	49199060	1	2485	6527.4552
1_MACS_peak_14433_lociStitched	chr21	44298271	44300755	1	2485	5293.9008
1_MACS_peak_17101_lociStitched	chr4	88139761	88142245	1	2485	6272.596799999999
1_MACS_peak_20408_lociStitched	chr6	144395486	144397970	1	2485	3656.1996
1_MACS_peak_23199_lociStitched	chr9	3758142	3760626	1	2485	2149.6535999999996
1_MACS_peak_9_lociStitched	chr1	935038	937521	1	2484	1920.3522
1_MACS_peak_8127_lociStitched	chr16	24024635	24027118	1	2484	2836.5792
1_MACS_peak_9341_lociStitched	chr17	42262792	42265275	1	2484	7354.1494
1_MACS_peak_16334_lociStitched	chr3	170586305	170588788	1	2484	6140.459
1_MACS_peak_3832_lociStitched	chr11	66622861	66625343	1	2483	8573.5726
1_MACS_peak_8937_lociStitched	chr17	16341388	16343870	1	2483	9080.645199999999
1_MACS_peak_16681_lociStitched	chr4	6783451	6785933	1	2483	11741.3492
1_MACS_peak_20586_lociStitched	chr6	170100940	170103422	1	2483	6103.486199999999
1_MACS_peak_21856_lociStitched	chr7	152160142	152162624	1	2483	19313.4348
1_MACS_peak_23026_lociStitched	chr8	135723881	135726363	1	2483	28668.0928
1_MACS_peak_7660_lociStitched	chr15	89876874	89879355	1	2482	6524.2857
1_MACS_peak_8736_lociStitched	chr17	1464717	1467198	1	2482	5577.7842
1_MACS_peak_24199_lociStitched	chrX	9319395	9321876	1	2482	2237.1177
1_MACS_peak_2226_lociStitched	chr1	236028896	236031376	1	2481	4278.0
1_MACS_peak_10334_lociStitched	chr18	53445674	53448154	1	2481	2442.304
1_MACS_peak_21025_lociStitched	chr7	44620540	44623020	1	2481	13189.880000000001
1_MACS_peak_24100_lociStitched	chr9	139376567	139379047	1	2481	6723.528
1_MACS_peak_6373_lociStitched	chr14	45720754	45723233	1	2480	3000.0858
1_MACS_peak_8108_lociStitched	chr16	22307632	22310111	1	2480	6532.9087
1_MACS_peak_15960_lociStitched	chr3	121552789	121555268	1	2480	4044.7364
1_MACS_peak_4047_lociStitched	chr11	94799832	94802310	1	2479	9250.1262
1_MACS_peak_7188_lociStitched	chr15	41623799	41626277	1	2479	6196.4868
1_MACS_peak_12421_lociStitched	chr2	86305278	86307756	1	2479	1126.7466
1_MACS_peak_12625_lociStitched	chr2	111983828	111986306	1	2479	1412.2122
1_MACS_peak_13642_lociStitched	chr20	8193963	8196441	1	2479	2215.0842000000002
1_MACS_peak_14150_lociStitched	chr20	60639611	60642089	1	2479	13707.3048
1_MACS_peak_14908_lociStitched	chr22	41416749	41419227	1	2479	7991.797799999999
1_MACS_peak_15794_lociStitched	chr3	98239913	98242391	1	2479	9901.5924
1_MACS_peak_17184_lociStitched	chr4	103996326	103998804	1	2479	7282.842000000001
1_MACS_peak_18322_lociStitched	chr5	91895659	91898137	1	2479	2174.4449999999997
1_MACS_peak_23881_lociStitched	chr9	126963525	126966003	1	2479	4175.1822
1_MACS_peak_3594_lociStitched	chr11	55424741	55427218	1	2478	3625.3372
1_MACS_peak_3694_lociStitched	chr11	62598116	62600593	1	2478	8308.6011
1_MACS_peak_6421_lociStitched	chr14	53018295	53020772	1	2478	3013.7659
1_MACS_peak_19187_lociStitched	chr6	11769429	11771906	1	2478	3939.6685
1_MACS_peak_19701_lociStitched	chr6	44968333	44970810	1	2478	1414.367
1_MACS_peak_23959_lociStitched	chr9	131083894	131086371	1	2478	6051.5587
1_MACS_peak_11295_lociStitched	chr19	41902258	41904734	1	2477	9097.8144
1_MACS_peak_16240_lociStitched	chr3	156381619	156384095	1	2477	1920.138
1_MACS_peak_16984_lociStitched	chr4	76648493	76650969	1	2477	4366.426
1_MACS_peak_22336_lociStitched	chr8	55012649	55015125	1	2477	5761.652
1_MACS_peak_23775_lociStitched	chr9	114699256	114701732	1	2477	3514.9296
1_MACS_peak_8517_lociStitched	chr16	74699546	74702021	1	2476	8723.6325
1_MACS_peak_21189_lociStitched	chr7	73096462	73098937	1	2476	6522.8625
1_MACS_peak_24066_lociStitched	chr9	136931667	136934142	1	2476	5590.53
1_MACS_peak_24494_lociStitched	chrX	55514526	55517001	1	2476	5223.9825
1_MACS_peak_3172_lociStitched	chr10	123686241	123688715	1	2475	8981.6096
1_MACS_peak_13790_lociStitched	chr20	30134396	30136870	1	2475	5164.474999999999
1_MACS_peak_21269_lociStitched	chr7	77165593	77168067	1	2475	4680.5606
1_MACS_peak_21917_lociStitched	chr8	2835961	2838435	1	2475	2228.8266
1_MACS_peak_370_lociStitched	chr1	27560366	27562839	1	2474	4446.2067
1_MACS_peak_1120_lociStitched	chr1	112297151	112299624	1	2474	9888.7851
1_MACS_peak_13384_lociStitched	chr2	228027825	228030298	1	2474	8095.1182
1_MACS_peak_24413_lociStitched	chrX	48325582	48328055	1	2474	3275.4885
1_MACS_peak_939_lociStitched	chr1	91965670	91968142	1	2473	7747.9896
1_MACS_peak_12012_lociStitched	chr2	37192662	37195134	1	2473	4508.1864000000005
1_MACS_peak_13550_lociStitched	chr2	242640381	242642853	1	2473	6400.008
1_MACS_peak_13565_lociStitched	chr20	351544	354016	1	2473	2602.0272
1_MACS_peak_14342_lociStitched	chr21	34850661	34853133	1	2473	4878.492
