#JJN3_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/JJN3_H3K27ac_ROSE/JJN3_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by JJN3_jia.bam
#Using cutoff of 25157.466 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	JJN3_jia.bam	enhancerRank	isSuper
1_MACS_peak_20798_lociStitched	chr7	20836588	20838633	1	2046	5474.874	6366	0
1_MACS_peak_2869_lociStitched	chr10	88280358	88282422	1	2065	5473.5216	6367	0
2_MACS_peak_20418_lociStitched	chr6	144903599	144909137	2	5524	5472.6516	6368	0
1_MACS_peak_14514_lociStitched	chr22	17517331	17519014	1	1684	5471.7696	6369	0
1_MACS_peak_3437_lociStitched	chr11	18547553	18549078	1	1526	5471.2425	6370	0
1_MACS_peak_12320_lociStitched	chr2	70416864	70418725	1	1862	5470.0373	6371	0
2_MACS_peak_17440_lociStitched	chr4	157222215	157227853	2	4541	5468.86	6372	0
1_MACS_peak_14860_lociStitched	chr22	39349209	39351585	1	2377	5468.1264	6373	0
1_MACS_peak_14400_lociStitched	chr21	38935284	38937566	1	2283	5467.9002	6374	0
2_MACS_peak_23791_lociStitched	chr9	115981062	115985295	2	4227	5466.4962	6375	0
1_MACS_peak_19790_lociStitched	chr6	56404120	56408580	1	4461	5466.176	6376	0
1_MACS_peak_3164_lociStitched	chr10	121410111	121412217	1	2107	5465.4912	6377	0
1_MACS_peak_21138_lociStitched	chr7	65214989	65217608	1	2620	5464.2816	6378	0
1_MACS_peak_6473_lociStitched	chr14	59654399	59657706	1	3308	5463.8254	6379	0
1_MACS_peak_18431_lociStitched	chr5	112256378	112258522	1	2145	5463.7696	6380	0
1_MACS_peak_5229_lociStitched	chr12	100535234	100537212	1	1979	5462.6426	6381	0
1_MACS_peak_2272_lociStitched	chr1	247093327	247096108	1	2782	5461.0497	6382	0
1_MACS_peak_3157_lociStitched	chr10	120965686	120968180	1	2495	5460.8624	6383	0
1_MACS_peak_12127_lociStitched	chr2	48009241	48011515	1	2275	5459.6466	6384	0
1_MACS_peak_10392_lociStitched	chr18	59853303	59855651	1	2349	5458.3956	6385	0
1_MACS_peak_13050_lociStitched	chr2	185462041	185465982	1	3942	5458.285	6386	0
1_MACS_peak_1340_lociStitched	chr1	151137344	151139683	1	2340	5458.0565	6387	0
1_MACS_peak_12659_lociStitched	chr2	113521121	113523891	1	2771	5456.9	6388	0
1_MACS_peak_21432_lociStitched	chr7	99716268	99718201	1	1934	5456.6657	6389	0
1_MACS_peak_19063_lociStitched	chr6	710176	712247	1	2072	5455.4282	6390	0
1_MACS_peak_6226_lociStitched	chr14	23355332	23358118	1	2787	5454.7094	6391	0
1_MACS_peak_12998_lociStitched	chr2	178029013	178031697	1	2685	5454.4248	6392	0
1_MACS_peak_24819_lociStitched	chrX	139013065	139016150	1	3086	5453.663	6393	0
1_MACS_peak_15065_lociStitched	chr3	3706993	3709689	1	2697	5453.1992	6394	0
1_MACS_peak_22777_lociStitched	chr8	104032405	104034206	1	1802	5449.2857	6395	0
1_MACS_peak_21348_lociStitched	chr7	90364285	90367618	1	3334	5449.1217	6396	0
1_MACS_peak_13351_lociStitched	chr2	223939810	223942616	1	2807	5448.9714	6397	0
1_MACS_peak_21015_lociStitched	chr7	44057673	44059756	1	2084	5448.5031	6398	0
1_MACS_peak_930_lociStitched	chr1	90308017	90310188	1	2172	5447.4732	6399	0
1_MACS_peak_13273_lociStitched	chr2	214014169	214017811	1	3643	5447.3394	6400	0
1_MACS_peak_3224_lociStitched	chr10	131908066	131910400	1	2335	5444.2884	6401	0
1_MACS_peak_14391_lociStitched	chr21	38336761	38339579	1	2819	5443.8124	6402	0
2_MACS_peak_14238_lociStitched	chr21	15894974	15901042	2	4430	5443.6028	6403	0
1_MACS_peak_845_lociStitched	chr1	78468781	78472444	1	3664	5443.218	6404	0
1_MACS_peak_3383_lociStitched	chr11	9634097	9636972	1	2876	5442.0875	6405	0
1_MACS_peak_8958_lociStitched	chr17	17493912	17496133	1	2222	5440.1174	6406	0
1_MACS_peak_11067_lociStitched	chr19	19976463	19977920	1	1458	5440.0009	6407	0
1_MACS_peak_17489_lociStitched	chr4	169930190	169932238	1	2049	5437.2352	6408	0
1_MACS_peak_4872_lociStitched	chr12	52463031	52464767	1	1737	5436.8048	6409	0
1_MACS_peak_7956_lociStitched	chr16	8890664	8893055	1	2392	5431.8738	6410	0
1_MACS_peak_10990_lociStitched	chr19	17665767	17667728	1	1962	5431.1856	6411	0
2_MACS_peak_15176_lociStitched	chr3	14472477	14477498	2	3561	5430.2115	6412	0
1_MACS_peak_378_lociStitched	chr1	28051388	28053648	1	2261	5428.294	6413	0
1_MACS_peak_9234_lociStitched	chr17	37792571	37794450	1	1880	5427.6794	6414	0
1_MACS_peak_8331_lociStitched	chr16	57094510	57097498	1	2989	5426.8056	6415	0
1_MACS_peak_9157_lociStitched	chr17	33287638	33289410	1	1773	5426.3956	6416	0
1_MACS_peak_22398_lociStitched	chr8	62625760	62627985	1	2226	5424.995	6417	0
1_MACS_peak_10243_lociStitched	chr18	43753126	43755136	1	2011	5424.99	6418	0
1_MACS_peak_20995_lociStitched	chr7	42950536	42952394	1	1859	5423.6878	6419	0
1_MACS_peak_207_lociStitched	chr1	15943060	15945517	1	2458	5422.599	6420	0
4_MACS_peak_21972_lociStitched	chr8	11296477	11310496	4	6473	5422.5492	6421	0
2_MACS_peak_2216_lociStitched	chr1	235242268	235247621	2	3223	5422.0537	6422	0
1_MACS_peak_11002_lociStitched	chr19	18131362	18133724	1	2363	5421.7348	6423	0
1_MACS_peak_9362_lociStitched	chr17	43324248	43326552	1	2305	5421.0816	6424	0
3_MACS_peak_751_lociStitched	chr1	65358307	65365238	3	6599	5418.6558	6425	0
2_MACS_peak_10578_lociStitched	chr19	1902898	1906398	2	2600	5417.65	6426	0
1_MACS_peak_10971_lociStitched	chr19	17336263	17338257	1	1995	5415.3052	6427	0
1_MACS_peak_20182_lociStitched	chr6	116421253	116423236	1	1984	5413.59	6428	0
1_MACS_peak_21785_lociStitched	chr7	143531700	143534771	1	3072	5411.4091	6429	0
1_MACS_peak_6639_lociStitched	chr14	73602671	73604477	1	1807	5410.0536	6430	0
1_MACS_peak_2969_lociStitched	chr10	99184908	99187976	1	3069	5409.4976	6431	0
1_MACS_peak_5094_lociStitched	chr12	76952214	76954272	1	2059	5409.453	6432	0
1_MACS_peak_5021_lociStitched	chr12	64845214	64846997	1	1784	5407.6607	6433	0
1_MACS_peak_12667_lociStitched	chr2	113930886	113933916	1	3031	5407.641	6434	0
2_MACS_peak_16527_lociStitched	chr3	194392248	194396752	2	2350	5407.052	6435	0
1_MACS_peak_7562_lociStitched	chr15	80351794	80353697	1	1904	5406.423	6436	0
1_MACS_peak_15084_lociStitched	chr3	5067534	5069023	1	1490	5406.1123	6437	0
2_MACS_peak_5697_lociStitched	chr13	30421429	30425072	2	3402	5405.8477	6438	0
1_MACS_peak_24136_lociStitched	chr9	140115851	140118922	1	3072	5404.6529	6439	0
1_MACS_peak_20697_lociStitched	chr7	7194973	7198309	1	3337	5404.32	6440	0
1_MACS_peak_6452_lociStitched	chr14	56584179	56586687	1	2509	5403.486	6441	0
1_MACS_peak_15724_lociStitched	chr3	78935860	78939453	1	3594	5402.7941	6442	0
2_MACS_peak_7287_lociStitched	chr15	52023249	52030576	2	3210	5401.4644	6443	0
1_MACS_peak_11543_lociStitched	chr19	50527697	50529907	1	2211	5401.019	6444	0
1_MACS_peak_23609_lociStitched	chr9	93860680	93864819	1	4140	5400.9811	6445	0
1_MACS_peak_10552_lociStitched	chr19	1383336	1384737	1	1402	5399.7342	6446	0
1_MACS_peak_9294_lociStitched	chr17	40427234	40429213	1	1980	5399.1078	6447	0
3_MACS_peak_21_lociStitched	chr1	1136114	1144419	3	4989	5399.0805	6448	0
1_MACS_peak_14914_lociStitched	chr22	41680832	41683681	1	2850	5396.8607	6449	0
1_MACS_peak_13726_lociStitched	chr20	20691117	20694264	1	3148	5394.9021	6450	0
1_MACS_peak_14036_lociStitched	chr20	48329349	48331291	1	1943	5393.905	6451	0
1_MACS_peak_11179_lociStitched	chr19	36704777	36707027	1	2251	5393.25	6452	0
1_MACS_peak_15129_lociStitched	chr3	10182879	10184841	1	1963	5389.4178	6453	0
1_MACS_peak_23703_lociStitched	chr9	103113879	103116040	1	2162	5387.1569	6454	0
1_MACS_peak_21952_lociStitched	chr8	10367286	10370300	1	3015	5386.6208	6455	0
1_MACS_peak_11194_lociStitched	chr19	37406264	37408178	1	1915	5386.5702	6456	0
1_MACS_peak_14044_lociStitched	chr20	48769115	48771121	1	2007	5384.104	6457	0
1_MACS_peak_18034_lociStitched	chr5	54602432	54604753	1	2322	5381.9348	6458	0
2_MACS_peak_6844_lociStitched	chr14	95779859	95787134	2	4384	5379.8625	6459	0
1_MACS_peak_14486_lociStitched	chr21	46493579	46495825	1	2247	5379.6192	6460	0
1_MACS_peak_14207_lociStitched	chr20	62886489	62888183	1	1695	5374.3844	6461	0
1_MACS_peak_18090_lociStitched	chr5	60457418	60459167	1	1750	5370.1296	6462	0
1_MACS_peak_20707_lociStitched	chr7	7800187	7803300	1	3114	5369.925	6463	0
1_MACS_peak_6649_lociStitched	chr14	74178874	74181341	1	2468	5369.4255	6464	0
1_MACS_peak_9319_lociStitched	chr17	41131645	41133790	1	2146	5369.364	6465	0
1_MACS_peak_380_lociStitched	chr1	28156534	28158429	1	1896	5369.293	6466	0
1_MACS_peak_6904_lociStitched	chr14	102341103	102344706	1	3604	5366.3082	6467	0
1_MACS_peak_2078_lociStitched	chr1	224370220	224372169	1	1950	5365.2072	6468	0
1_MACS_peak_10351_lociStitched	chr18	55296880	55298837	1	1958	5364.3327	6469	0
1_MACS_peak_9583_lociStitched	chr17	62096841	62098972	1	2132	5363.0877	6470	0
1_MACS_peak_23615_lociStitched	chr9	94122438	94124875	1	2438	5360.9126	6471	0
1_MACS_peak_11401_lociStitched	chr19	45981119	45982677	1	1559	5359.52	6472	0
1_MACS_peak_7286_lociStitched	chr15	51913903	51915893	1	1991	5359.468	6473	0
1_MACS_peak_18243_lociStitched	chr5	79549842	79552836	1	2995	5354.4696	6474	0
1_MACS_peak_22173_lociStitched	chr8	29386049	29388159	1	2111	5353.703	6475	0
1_MACS_peak_16994_lociStitched	chr4	77153652	77156333	1	2682	5353.6889	6476	0
1_MACS_peak_24020_lociStitched	chr9	133319841	133324690	1	4850	5352.8111	6477	0
1_MACS_peak_23633_lociStitched	chr9	95570139	95572776	1	2638	5351.0004	6478	0
1_MACS_peak_16012_lociStitched	chr3	127390536	127392753	1	2218	5350.7295	6479	0
1_MACS_peak_12467_lociStitched	chr2	89052824	89055770	1	2947	5349.3468	6480	0
2_MACS_peak_6560_lociStitched	chr14	68282610	68288040	2	3613	5348.007	6481	0
1_MACS_peak_21343_lociStitched	chr7	90032037	90034148	1	2112	5347.163	6482	0
2_MACS_peak_14013_lociStitched	chr20	46115208	46123454	2	4116	5345.8818	6483	0
3_MACS_peak_10229_lociStitched	chr18	42488413	42493427	3	4935	5342.417	6484	0
1_MACS_peak_10257_lociStitched	chr18	46310085	46313684	1	3600	5342.3556	6485	0
1_MACS_peak_6260_lociStitched	chr14	24629638	24631845	1	2208	5340.2779	6486	0
2_MACS_peak_18459_lociStitched	chr5	118603444	118611486	2	3789	5338.2796	6487	0
2_MACS_peak_21668_lociStitched	chr7	128044712	128050984	2	3565	5338.0992	6488	0
1_MACS_peak_3425_lociStitched	chr11	17098123	17100477	1	2355	5337.4596	6489	0
1_MACS_peak_11323_lociStitched	chr19	42828144	42830940	1	2797	5336.7252	6490	0
1_MACS_peak_18127_lociStitched	chr5	67510581	67513158	1	2578	5334.1323	6491	0
1_MACS_peak_22382_lociStitched	chr8	61704171	61706857	1	2687	5332.5158	6492	0
1_MACS_peak_14199_lociStitched	chr20	62525814	62528188	1	2375	5326.5438	6493	0
1_MACS_peak_7299_lociStitched	chr15	52470816	52472879	1	2064	5326.2534	6494	0
2_MACS_peak_6387_lociStitched	chr14	50504424	50512642	2	5120	5326.0858	6495	0
1_MACS_peak_20779_lociStitched	chr7	19443171	19448247	1	5077	5325.2316	6496	0
1_MACS_peak_9720_lociStitched	chr17	73399836	73402814	1	2979	5324.664	6497	0
1_MACS_peak_5054_lociStitched	chr12	69863461	69865144	1	1684	5324.1705	6498	0
2_MACS_peak_11455_lociStitched	chr19	48610596	48614843	2	2600	5324.0392	6499	0
2_MACS_peak_18961_lociStitched	chr5	175787821	175793151	2	2928	5323.071	6500	0
1_MACS_peak_74_lociStitched	chr1	3772724	3774909	1	2186	5320.475	6501	0
2_MACS_peak_18809_lociStitched	chr5	153651515	153657171	2	3721	5319.468	6502	0
1_MACS_peak_1901_lociStitched	chr1	204461747	204464752	1	3006	5319.1505	6503	0
1_MACS_peak_5226_lociStitched	chr12	98986800	98988623	1	1824	5318.7848	6504	0
1_MACS_peak_6199_lociStitched	chr14	22189813	22192680	1	2868	5317.7116	6505	0
1_MACS_peak_5583_lociStitched	chr12	132194820	132196625	1	1806	5317.53	6506	0
1_MACS_peak_5598_lociStitched	chr12	133463589	133465184	1	1596	5316.135	6507	0
1_MACS_peak_6037_lociStitched	chr13	96328085	96330608	1	2524	5315.961	6508	0
1_MACS_peak_22716_lociStitched	chr8	101169488	101171799	1	2312	5314.6067	6509	0
1_MACS_peak_11942_lociStitched	chr2	27272376	27275446	1	3071	5313.249	6510	0
1_MACS_peak_2557_lociStitched	chr10	35929367	35933370	1	4004	5313.1819	6511	0
1_MACS_peak_15406_lociStitched	chr3	47421357	47423403	1	2047	5312.0298	6512	0
1_MACS_peak_22350_lociStitched	chr8	57904475	57907320	1	2846	5310.477	6513	0
1_MACS_peak_21248_lociStitched	chr7	76008359	76010183	1	1825	5308.0224	6514	0
1_MACS_peak_6153_lociStitched	chr13	114564905	114567928	1	3024	5305.9696	6515	0
1_MACS_peak_7315_lociStitched	chr15	54810318	54813328	1	3011	5305.125	6516	0
1_MACS_peak_23285_lociStitched	chr9	19048502	19050871	1	2370	5304.4279	6517	0
2_MACS_peak_21459_lociStitched	chr7	100486351	100493498	2	3405	5303.074	6518	0
1_MACS_peak_22576_lociStitched	chr8	84357595	84359959	1	2365	5302.6884	6519	0
1_MACS_peak_18620_lociStitched	chr5	134733762	134735629	1	1868	5302.4667	6520	0
3_MACS_peak_10604_lociStitched	chr19	2488995	2496093	3	4125	5298.657	6521	0
1_MACS_peak_3574_lociStitched	chr11	47235582	47238113	1	2532	5298.3954	6522	0
1_MACS_peak_15608_lociStitched	chr3	64145919	64150152	1	4234	5296.7529	6523	0
1_MACS_peak_11249_lociStitched	chr19	39970665	39972546	1	1882	5294.0745	6524	0
1_MACS_peak_14433_lociStitched	chr21	44298271	44300755	1	2485	5293.9008	6525	0
1_MACS_peak_9884_lociStitched	chr17	79268192	79270097	1	1906	5293.614	6526	0
1_MACS_peak_7456_lociStitched	chr15	72409145	72411542	1	2398	5293.2951	6527	0
1_MACS_peak_16902_lociStitched	chr4	57842381	57845902	1	3522	5293.1193	6528	0
1_MACS_peak_2115_lociStitched	chr1	226890371	226891896	1	1526	5292.055	6529	0
1_MACS_peak_6399_lociStitched	chr14	50998223	50999975	1	1753	5289.8136	6530	0
2_MACS_peak_19139_lociStitched	chr6	7960271	7964900	2	4614	5289.5583	6531	0
1_MACS_peak_15230_lociStitched	chr3	20226432	20229409	1	2978	5288.6405	6532	0
1_MACS_peak_16965_lociStitched	chr4	75023166	75025186	1	2021	5288.36	6533	0
1_MACS_peak_136_lociStitched	chr1	9598828	9600786	1	1959	5287.3832	6534	0
2_MACS_peak_10610_lociStitched	chr19	2595152	2600172	2	4123	5287.064	6535	0
1_MACS_peak_9840_lociStitched	chr17	77004862	77006626	1	1765	5286.8844	6536	0
1_MACS_peak_10707_lociStitched	chr19	7068819	7070627	1	1809	5286.0496	6537	0
1_MACS_peak_3586_lociStitched	chr11	47663002	47664844	1	1843	5283.0402	6538	0
1_MACS_peak_19443_lociStitched	chr6	31124948	31127792	1	2845	5282.73	6539	0
1_MACS_peak_14843_lociStitched	chr22	38850108	38852545	1	2438	5282.4412	6540	0
1_MACS_peak_16024_lociStitched	chr3	128444078	128446157	1	2080	5277.5415	6541	0
1_MACS_peak_13498_lociStitched	chr2	238968650	238970925	1	2276	5277.09	6542	0
1_MACS_peak_13830_lociStitched	chr20	32141835	32144193	1	2359	5275.5534	6543	0
1_MACS_peak_183_lociStitched	chr1	12289574	12291545	1	1972	5274.9873	6544	0
1_MACS_peak_496_lociStitched	chr1	38411612	38413425	1	1814	5274.7422	6545	0
1_MACS_peak_7396_lociStitched	chr15	65808817	65810578	1	1762	5272.0818	6546	0
1_MACS_peak_17419_lociStitched	chr4	154386479	154389035	1	2557	5270.7276	6547	0
3_MACS_peak_1971_lociStitched	chr1	209920597	209930727	3	4666	5270.639	6548	0
1_MACS_peak_23424_lociStitched	chr9	37800196	37802244	1	2049	5269.2992	6549	0
2_MACS_peak_7993_lociStitched	chr16	11295624	11301553	2	4401	5267.3236	6550	0
1_MACS_peak_21117_lociStitched	chr7	55954645	55956107	1	1463	5267.2936	6551	0
3_MACS_peak_4934_lociStitched	chr12	56519749	56523889	3	3996	5266.494	6552	0
2_MACS_peak_22191_lociStitched	chr8	30579707	30585938	2	3985	5266.4412	6553	0
1_MACS_peak_9445_lociStitched	chr17	47865011	47866682	1	1672	5264.9868	6554	0
1_MACS_peak_12655_lociStitched	chr2	113298882	113301218	1	2337	5262.5408	6555	0
1_MACS_peak_20119_lociStitched	chr6	109075265	109078515	1	3251	5261.1	6556	0
1_MACS_peak_7838_lociStitched	chr16	1524240	1526011	1	1772	5260.9326	6557	0
1_MACS_peak_6730_lociStitched	chr14	81901255	81903609	1	2355	5259.7776	6558	0
1_MACS_peak_23678_lociStitched	chr9	100683927	100685836	1	1910	5259.4859	6559	0
1_MACS_peak_20820_lociStitched	chr7	22861398	22863360	1	1963	5259.3372	6560	0
1_MACS_peak_5686_lociStitched	chr13	27998033	28001079	1	3047	5258.3098	6561	0
1_MACS_peak_14430_lociStitched	chr21	43933247	43935525	1	2279	5257.3962	6562	0
1_MACS_peak_11788_lociStitched	chr2	8441487	8444615	1	3129	5256.9168	6563	0
1_MACS_peak_22063_lociStitched	chr8	19673679	19676052	1	2374	5256.6696	6564	0
1_MACS_peak_11138_lociStitched	chr19	34744729	34746428	1	1700	5255.8565	6565	0
1_MACS_peak_7682_lociStitched	chr15	90930753	90932645	1	1893	5254.2732	6566	0
1_MACS_peak_10635_lociStitched	chr19	3617073	3619265	1	2193	5252.6896	6567	0
1_MACS_peak_4715_lociStitched	chr12	29934268	29937572	1	3305	5252.3688	6568	0
1_MACS_peak_584_lociStitched	chr1	43854464	43856437	1	1974	5252.3233	6569	0
1_MACS_peak_12334_lociStitched	chr2	71558650	71560259	1	1610	5252.0978	6570	0
1_MACS_peak_23857_lociStitched	chr9	125026212	125028383	1	2172	5252.0832	6571	0
1_MACS_peak_23360_lociStitched	chr9	33262721	33265685	1	2965	5251.9116	6572	0
1_MACS_peak_3973_lociStitched	chr11	77347699	77349650	1	1952	5251.3116	6573	0
1_MACS_peak_9724_lociStitched	chr17	73510898	73513786	1	2889	5250.6728	6574	0
1_MACS_peak_6819_lociStitched	chr14	93650091	93652208	1	2118	5250.16	6575	0
1_MACS_peak_4646_lociStitched	chr12	22777520	22779709	1	2190	5246.1574	6576	0
1_MACS_peak_6779_lociStitched	chr14	91293850	91296656	1	2807	5246.0976	6577	0
1_MACS_peak_2390_lociStitched	chr10	11652480	11654456	1	1977	5245.4896	6578	0
1_MACS_peak_21671_lociStitched	chr7	128116062	128117975	1	1914	5244.4895	6579	0
1_MACS_peak_2323_lociStitched	chr10	3109560	3112125	1	2566	5243.373	6580	0
1_MACS_peak_15830_lociStitched	chr3	101404082	101406424	1	2343	5243.2696	6581	0
1_MACS_peak_17103_lociStitched	chr4	88342965	88345512	1	2548	5243.2542	6582	0
1_MACS_peak_2236_lociStitched	chr1	239549176	239552873	1	3698	5241.2369	6583	0
1_MACS_peak_15417_lociStitched	chr3	48228200	48230757	1	2558	5240.5715	6584	0
1_MACS_peak_14558_lociStitched	chr22	20849068	20851045	1	1978	5240.4339	6585	0
1_MACS_peak_18778_lociStitched	chr5	150079711	150081380	1	1670	5239.9924	6586	0
1_MACS_peak_16860_lociStitched	chr4	48832520	48834402	1	1883	5239.1116	6587	0
2_MACS_peak_7183_lociStitched	chr15	41304806	41310925	2	5020	5239.0878	6588	0
1_MACS_peak_12305_lociStitched	chr2	69968025	69969862	1	1838	5238.3892	6589	0
2_MACS_peak_24318_lociStitched	chrX	30592263	30596994	2	4178	5237.6901	6590	0
1_MACS_peak_11412_lociStitched	chr19	46232897	46235014	1	2118	5237.2463	6591	0
1_MACS_peak_15182_lociStitched	chr3	15139486	15141581	1	2096	5236.662	6592	0
1_MACS_peak_13261_lociStitched	chr2	210389478	210393189	1	3712	5235.4788	6593	0
1_MACS_peak_15006_lociStitched	chr22	46932534	46935486	1	2953	5234.7816	6594	0
1_MACS_peak_20336_lociStitched	chr6	137142988	137144726	1	1739	5234.3346	6595	0
1_MACS_peak_21924_lociStitched	chr8	6263081	6265279	1	2199	5233.438	6596	0
1_MACS_peak_12496_lociStitched	chr2	96809722	96812750	1	3029	5231.7784	6597	0
1_MACS_peak_4842_lociStitched	chr12	50134649	50136732	1	2084	5228.33	6598	0
1_MACS_peak_10254_lociStitched	chr18	46280056	46283368	1	3313	5227.3296	6599	0
1_MACS_peak_13088_lociStitched	chr2	191331469	191335377	1	3909	5226.5592	6600	0
1_MACS_peak_15648_lociStitched	chr3	69811345	69815207	1	3863	5226.0584	6601	0
1_MACS_peak_16970_lociStitched	chr4	75858066	75860882	1	2817	5225.6512	6602	0
1_MACS_peak_20057_lociStitched	chr6	105929373	105934399	1	5027	5225.5322	6603	0
1_MACS_peak_3703_lociStitched	chr11	63580116	63582123	1	2008	5224.6224	6604	0
1_MACS_peak_24494_lociStitched	chrX	55514526	55517001	1	2476	5223.9825	6605	0
1_MACS_peak_10581_lociStitched	chr19	2014447	2016537	1	2091	5223.746	6606	0
1_MACS_peak_155_lociStitched	chr1	11158893	11160512	1	1620	5223.7035	6607	0
3_MACS_peak_15372_lociStitched	chr3	45604958	45611455	3	3907	5223.588	6608	0
1_MACS_peak_5863_lociStitched	chr13	51085789	51088141	1	2353	5220.264	6609	0
1_MACS_peak_15488_lociStitched	chr3	51704529	51706640	1	2112	5219.0253	6610	0
1_MACS_peak_5684_lociStitched	chr13	27744472	27746731	1	2260	5218.9677	6611	0
2_MACS_peak_11978_lociStitched	chr2	30368929	30371254	2	2176	5218.695	6612	0
1_MACS_peak_4176_lociStitched	chr11	113203077	113206282	1	3206	5218.381	6613	0
1_MACS_peak_23631_lociStitched	chr9	95431193	95433515	1	2323	5216.8374	6614	0
1_MACS_peak_5057_lociStitched	chr12	70131967	70134059	1	2093	5215.9836	6615	0
1_MACS_peak_3240_lociStitched	chr10	134350028	134352561	1	2534	5214.9404	6616	0
1_MACS_peak_24867_lociStitched	chrX	153266811	153268647	1	1837	5214.7908	6617	0
1_MACS_peak_8034_lociStitched	chr16	14593776	14598042	1	4267	5213.9052	6618	0
1_MACS_peak_421_lociStitched	chr1	32572875	32575112	1	2238	5213.3285	6619	0
1_MACS_peak_13090_lociStitched	chr2	191512860	191515704	1	2845	5211.9144	6620	0
1_MACS_peak_10705_lociStitched	chr19	6848666	6851132	1	2467	5210.658	6621	0
1_MACS_peak_24922_lociStitched	chrY	1603154	1606941	1	3788	5210.1546	6622	0
1_MACS_peak_8033_lociStitched	chr16	14498740	14501298	1	2559	5209.367	6623	0
1_MACS_peak_13984_lociStitched	chr20	44440456	44442540	1	2085	5205.6236	6624	0
1_MACS_peak_22621_lociStitched	chr8	92081131	92083675	1	2545	5205.2784	6625	0
1_MACS_peak_22889_lociStitched	chr8	121872612	121875067	1	2456	5201.8995	6626	0
2_MACS_peak_2625_lociStitched	chr10	45955084	45960887	2	4338	5197.1668	6627	0
1_MACS_peak_4708_lociStitched	chr12	28928930	28932327	1	3398	5195.7115	6628	0
2_MACS_peak_10842_lociStitched	chr19	12720786	12725303	2	3465	5195.4534	6629	0
1_MACS_peak_19325_lociStitched	chr6	26457455	26459241	1	1787	5195.2954	6630	0
1_MACS_peak_13775_lociStitched	chr20	25676342	25678082	1	1741	5195.118	6631	0
1_MACS_peak_23306_lociStitched	chr9	21801678	21804201	1	2524	5195.1093	6632	0
1_MACS_peak_8254_lociStitched	chr16	31518877	31520714	1	1838	5194.4849	6633	0
1_MACS_peak_14289_lociStitched	chr21	26828304	26831470	1	3167	5192.8732	6634	0
1_MACS_peak_24383_lociStitched	chrX	46430493	46435214	1	4722	5191.6837	6635	0
1_MACS_peak_7355_lociStitched	chr15	60770138	60772421	1	2284	5186.7477	6636	0
3_MACS_peak_21730_lociStitched	chr7	135659360	135666204	3	4656	5185.6988	6637	0
1_MACS_peak_22116_lociStitched	chr8	26148392	26151158	1	2767	5185.6968	6638	0
1_MACS_peak_23918_lociStitched	chr9	129622106	129623730	1	1625	5185.5944	6639	0
1_MACS_peak_1292_lociStitched	chr1	149512571	149515177	1	2607	5180.9886	6640	0
1_MACS_peak_18345_lociStitched	chr5	95094321	95098042	1	3722	5179.632	6641	0
