#07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14_ROSE/07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam
#Using cutoff of 15499.1134 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isStretch
1_MACS_peak_2334_lociStitched	chr1	185124493	185131308	1	6816	14453.252	1831.872	1329	1
4_MACS_peak_28817_lociStitched	chr7	150776719	150785638	4	6814	10941.8292	1773.9891	1330	1
1_MACS_peak_27303_lociStitched	chr7	14724895	14731703	1	6809	23369.8216	887.7632	1331	1
2_MACS_peak_15134_lociStitched	chr2	3148143	3156722	2	6809	7492.0407	843.3157	1332	1
3_MACS_peak_30234_lociStitched	chr8	146010587	146025195	3	6809	7786.064	1828.9216	1333	1
1_MACS_peak_27183_lociStitched	chr7	5460300	5467104	1	6805	14001.9516	579.7008	1334	1
1_MACS_peak_4186_lociStitched	chr10	94514749	94521553	1	6805	10895.9256	1107.6912	1335	1
3_MACS_peak_6494_lociStitched	chr12	12046892	12060548	3	6804	7629.6072	1786.2048	1336	1
2_MACS_peak_18812_lociStitched	chr21	34632968	34642463	2	6803	11167.0695	2261.709	1337	1
1_MACS_peak_6055_lociStitched	chr11	118795031	118801817	1	6787	7994.5866	1277.1252	1338	1
2_MACS_peak_18966_lociStitched	chr21	43647369	43655962	2	6786	16459.8915	1940.2994	1339	1
3_MACS_peak_7699_lociStitched	chr12	111106157	111116261	3	6784	9945.3672	884.1	1340	1
2_MACS_peak_16794_lociStitched	chr2	157188454	157200322	2	6784	16078.7664	1828.8588	1341	1
2_MACS_peak_6847_lociStitched	chr12	46909142	46919336	2	6783	13110.5034	1810.4544	1342	1
2_MACS_peak_5533_lociStitched	chr11	68032839	68042314	2	6779	11091.435	1850.4675	1343	1
2_MACS_peak_9379_lociStitched	chr14	103271006	103278673	2	6774	7615.6311	650.1616	1344	1
1_MACS_peak_32232_lociStitched	chrX	78199710	78206481	1	6772	13666.5864	739.3932	1345	1
3_MACS_peak_5988_lociStitched	chr11	114029866	114044741	3	6770	6019.9125	2146.4625	1346	1
1_MACS_peak_29137_lociStitched	chr8	24150436	24157203	1	6768	4942.6168	958.2072	1347	1
1_MACS_peak_3349_lociStitched	chr10	14595986	14602739	1	6754	8377.7718	1263.4863	1348	1
3_MACS_peak_6946_lociStitched	chr12	51279414	51296476	3	6752	8488.345	1975.7796	1349	1
1_MACS_peak_13578_lociStitched	chr18	42681533	42688282	1	6750	16238.7689	1436.1872	1350	1
3_MACS_peak_20363_lociStitched	chr3	52000573	52018095	3	6750	9828.0898	2092.1268	1351	1
2_MACS_peak_21156_lociStitched	chr3	140560953	140568467	2	6749	13065.3432	1208.2512	1352	1
2_MACS_peak_17668_lociStitched	chr2	236403248	236412411	2	6746	13558.4911	1053.745	1353	1
2_MACS_peak_9856_lociStitched	chr15	49570151	49582852	2	6745	11952.9111	1804.8121	1354	1
1_MACS_peak_1638_lociStitched	chr1	146513789	146520532	1	6744	18007.8558	1542.7984	1355	1
2_MACS_peak_25539_lociStitched	chr6	26215103	26225301	2	6741	12205.9862	1678.5908	1356	1
1_MACS_peak_27248_lociStitched	chr7	7958141	7964879	1	6739	10197.2892	1170.3906	1357	1
3_MACS_peak_31203_lociStitched	chr9	116278873	116293678	3	6739	8828.2215	2047.5315	1358	1
4_MACS_peak_13980_lociStitched	chr19	1660526	1672867	4	6738	10689.7742	2199.1662	1359	1
3_MACS_peak_19507_lociStitched	chr22	39631416	39641367	3	6737	6502.9785	1257.8064	1360	1
3_MACS_peak_12265_lociStitched	chr17	33694393	33703676	3	6731	9348.9093	1512.2007	1361	1
3_MACS_peak_21472_lociStitched	chr3	171897012	171908293	3	6728	7720.7164	2117.4437	1362	1
3_MACS_peak_17473_lociStitched	chr2	219260062	219272350	3	6728	13186.2528	1475.7888	1363	1
1_MACS_peak_7052_lociStitched	chr12	56319713	56326439	1	6727	11078.3946	1323.0042	1364	1
3_MACS_peak_31703_lociStitched	chrX	12992037	13004811	3	6727	8074.4454	900.567	1365	1
2_MACS_peak_1083_lociStitched	chr1	68638183	68647988	2	6725	10606.0685	1490.36	1366	1
2_MACS_peak_21797_lociStitched	chr3	194022286	194034236	2	6724	25061.54	2560.885	1367	1
2_MACS_peak_21169_lociStitched	chr3	141143186	141149960	2	6719	4951.1166	1217.9652	1368	1
2_MACS_peak_19478_lociStitched	chr22	39095797	39103858	2	6717	12136.6416	1127.7339	1369	1
4_MACS_peak_4844_lociStitched	chr11	12257468	12268148	4	6717	5809.92	1229.268	1370	1
2_MACS_peak_26824_lociStitched	chr6	138019520	138030491	2	6717	8074.656	1817.8947	1371	1
2_MACS_peak_9415_lociStitched	chr14	105947140	105958463	2	6716	12783.667	1130.0354	1372	1
1_MACS_peak_11415_lociStitched	chr16	67594893	67601605	1	6713	16200.0832	931.6256	1373	1
3_MACS_peak_28863_lociStitched	chr7	155533128	155547146	3	6713	7443.558	3147.041	1374	1
1_MACS_peak_23381_lociStitched	chr4	185454444	185461154	1	6711	24361.326	1364.143	1375	1
3_MACS_peak_16006_lociStitched	chr2	71291091	71300415	3	6710	10171.5516	1621.4436	1376	1
3_MACS_peak_11952_lociStitched	chr17	9915645	9930562	3	6706	9084.453	1612.5277	1377	1
2_MACS_peak_13179_lociStitched	chr17	79478332	79487630	2	6705	16807.9946	1221.7572	1378	1
3_MACS_peak_12054_lociStitched	chr17	19084313	19100600	3	6703	11977.4598	2141.7405	1379	1
2_MACS_peak_30873_lociStitched	chr9	90108659	90115741	2	6701	8919.0708	1053.8016	1380	1
1_MACS_peak_2976_lociStitched	chr1	230280886	230287584	1	6699	15314.977	1371.7504	1381	1
2_MACS_peak_21978_lociStitched	chr4	6987539	6996117	2	6692	13343.079	1582.641	1382	1
1_MACS_peak_15483_lociStitched	chr2	33699504	33706189	1	6686	34065.423	1550.2515	1383	1
1_MACS_peak_8230_lociStitched	chr13	49548937	49555621	1	6685	9193.842	797.4012	1384	1
1_MACS_peak_8368_lociStitched	chr13	77898917	77905598	1	6682	19749.036	1437.7512	1385	1
2_MACS_peak_22637_lociStitched	chr4	87876619	87884168	2	6675	10399.5024	1416.9473	1386	1
2_MACS_peak_25500_lociStitched	chr6	25136105	25148638	2	6674	17605.1051	1851.1241	1387	1
3_MACS_peak_2346_lociStitched	chr1	186729763	186742423	3	6674	7173.156	2610.492	1388	1
1_MACS_peak_28720_lociStitched	chr7	142502761	142509431	1	6671	45221.933	1955.644	1389	1
1_MACS_peak_4947_lociStitched	chr11	21431786	21438453	1	6668	23232.4949	1184.7259	1390	1
2_MACS_peak_5614_lociStitched	chr11	73684288	73695317	2	6667	11478.9832	1861.6952	1391	1
2_MACS_peak_31891_lociStitched	chrX	40028156	40037143	2	6666	21711.6933	798.0456	1392	1
1_MACS_peak_1844_lociStitched	chr1	154971045	154977709	1	6665	17045.8456	1523.3904	1393	1
4_MACS_peak_31866_lociStitched	chrX	38659938	38676641	4	6665	8779.0968	1145.8258	1394	1
3_MACS_peak_17493_lociStitched	chr2	220109517	220120473	3	6664	10675.5264	1829.652	1395	1
1_MACS_peak_10230_lociStitched	chr15	75490895	75497557	1	6663	17255.9124	1315.745	1396	1
1_MACS_peak_30708_lociStitched	chr9	70644891	70651549	1	6659	12376.5562	919.4698	1397	1
1_MACS_peak_10236_lociStitched	chr15	75742433	75749091	1	6659	10895.817	1466.7574	1398	1
2_MACS_peak_7417_lociStitched	chr12	92577778	92586254	2	6659	18796.3776	1424.8156	1399	1
2_MACS_peak_25386_lociStitched	chr6	13523625	13534169	2	6658	14915.5424	1377.0464	1400	1
2_MACS_peak_17134_lociStitched	chr2	187914243	187921020	2	6655	16363.7442	1028.7486	1401	1
2_MACS_peak_9669_lociStitched	chr15	39914476	39922614	2	6652	14039.6776	1333.8182	1402	1
2_MACS_peak_11685_lociStitched	chr16	88846531	88857549	2	6652	9064.5086	787.787	1403	1
3_MACS_peak_7129_lociStitched	chr12	58229734	58241573	3	6646	12755.3386	1797.1602	1404	1
2_MACS_peak_25803_lociStitched	chr6	35264674	35272553	2	6644	11646.7378	1410.341	1405	1
2_MACS_peak_24482_lociStitched	chr5	125295422	125305265	2	6643	14467.2414	1687.0902	1406	1
4_MACS_peak_26771_lociStitched	chr6	134951336	134966401	4	6643	6087.7665	1890.6575	1407	1
1_MACS_peak_18984_lociStitched	chr21	44580712	44587352	1	6641	26037.432	1495.992	1408	1
3_MACS_peak_2113_lociStitched	chr1	167416148	167426209	3	6640	14939.5789	2170.1577	1409	1
3_MACS_peak_23415_lociStitched	chr4	186391275	186403097	3	6640	16268.2542	1658.6266	1410	1
2_MACS_peak_7508_lociStitched	chr12	96791933	96802894	2	6638	12730.1054	1759.2405	1411	1
3_MACS_peak_15202_lociStitched	chr2	10515045	10524293	3	6636	9112.9792	1523.1456	1412	1
2_MACS_peak_29335_lociStitched	chr8	38792897	38802459	2	6636	18520.6378	1483.0662	1413	1
4_MACS_peak_26930_lociStitched	chr6	144655073	144672136	4	6635	6666.5141	1312.1447	1414	1
2_MACS_peak_2451_lociStitched	chr1	199050069	199060678	2	6633	9137.5317	2224.7073	1415	1
4_MACS_peak_12446_lociStitched	chr17	40330618	40347195	4	6632	8359.7811	2352.2763	1416	1
2_MACS_peak_15907_lociStitched	chr2	65657050	65664980	2	6628	12753.026	1092.754	1417	1
1_MACS_peak_24963_lociStitched	chr5	159892654	159899279	1	6626	20320.2	1297.8375	1418	1
1_MACS_peak_5548_lociStitched	chr11	69060648	69067270	1	6623	20737.4552	1252.2202	1419	1
1_MACS_peak_24294_lociStitched	chr5	100235161	100241782	1	6622	24040.851	1420.2045	1420	1
3_MACS_peak_746_lociStitched	chr1	43389206	43402697	3	6620	8592.4179	1922.4675	1421	1
1_MACS_peak_29659_lociStitched	chr8	81011007	81017623	1	6617	10164.8224	1218.6672	1422	1
1_MACS_peak_9105_lociStitched	chr14	72942290	72948905	1	6616	12633.327	766.6785	1423	1
2_MACS_peak_27705_lociStitched	chr7	47700416	47712664	2	6611	29069.4032	1860.4712	1424	1
2_MACS_peak_23075_lociStitched	chr4	141740759	141752287	2	6608	11616.7656	1646.1984	1425	1
3_MACS_peak_11926_lociStitched	chr17	8053693	8067436	3	6608	10452.9258	1921.2714	1426	1
1_MACS_peak_24808_lociStitched	chr5	149155947	149162552	1	6606	13050.8195	1145.9675	1427	1
2_MACS_peak_8247_lociStitched	chr13	50697270	50705512	2	6604	11946.779	547.2688	1428	1
2_MACS_peak_1573_lociStitched	chr1	143991929	144001706	2	6603	8401.3761	2405.142	1429	1
2_MACS_peak_5626_lociStitched	chr11	74659249	74666004	2	6602	7785.1375	1446.2455	1430	1
2_MACS_peak_20816_lociStitched	chr3	112177876	112184611	2	6595	7751.3115	1142.256	1431	1
2_MACS_peak_25094_lociStitched	chr5	175962677	175971566	2	6593	7373.4255	1366.2393	1432	1
3_MACS_peak_16055_lociStitched	chr2	74683934	74700843	3	6592	10924.9049	2465.3322	1433	1
1_MACS_peak_24220_lociStitched	chr5	90674543	90681132	1	6590	22940.2624	1601.127	1434	1
2_MACS_peak_357_lociStitched	chr1	25069714	25076527	2	6585	11762.6445	987.2037	1435	1
2_MACS_peak_14817_lociStitched	chr19	45541696	45554065	2	6585	10796.9001	2005.0149	1436	1
1_MACS_peak_6283_lociStitched	chr12	1638522	1645102	1	6581	19518.254	982.394	1437	1
1_MACS_peak_5833_lociStitched	chr11	96070624	96077203	1	6580	17065.2681	1601.9865	1438	1
2_MACS_peak_32622_lociStitched	chrX	153189294	153200588	2	6580	19659.4658	974.6722	1439	1
2_MACS_peak_7336_lociStitched	chr12	80544400	80556926	2	6570	7218.7338	1595.8124	1440	1
2_MACS_peak_26529_lociStitched	chr6	109775045	109782945	2	6566	8802.97	1103.63	1441	1
2_MACS_peak_21890_lociStitched	chr4	1712676	1724645	2	6566	17486.709	1694.8104	1442	1
3_MACS_peak_30527_lociStitched	chr9	35066372	35080783	3	6565	14278.4188	2461.3988	1443	1
3_MACS_peak_31102_lociStitched	chr9	108017900	108027367	3	6560	7221.4276	1449.3977	1444	1
2_MACS_peak_17345_lociStitched	chr2	204661902	204669573	2	6554	17189.1768	1312.5081	1445	1
3_MACS_peak_8457_lociStitched	chr13	96107817	96122381	3	6552	12581.8396	1725.834	1446	1
2_MACS_peak_4191_lociStitched	chr10	94831442	94840642	2	6551	14304.16	1525.36	1447	1
2_MACS_peak_30937_lociStitched	chr9	94667386	94674887	2	6547	6084.0611	1216.6622	1448	1
2_MACS_peak_2020_lociStitched	chr1	161185859	161198258	2	6547	12247.7322	3071.2323	1449	1
4_MACS_peak_11835_lociStitched	chr17	4692536	4711206	4	6547	8156.923	2160.119	1450	1
2_MACS_peak_16978_lociStitched	chr2	173452954	173464227	2	6546	15589.4317	1676.2951	1451	1
1_MACS_peak_12893_lociStitched	chr17	64432810	64439352	1	6543	10917.2896	1290.0824	1452	1
3_MACS_peak_10625_lociStitched	chr16	685462	700399	3	6541	10914.4659	1986.621	1453	1
4_MACS_peak_25066_lociStitched	chr5	173485211	173499876	4	6535	8228.5315	1730.47	1454	1
2_MACS_peak_31380_lociStitched	chr9	130672605	130681186	2	6534	13103.187	1286.2919	1455	1
2_MACS_peak_29007_lociStitched	chr8	12443765	12451294	2	6533	7370.891	2230.8427	1456	1
2_MACS_peak_24287_lociStitched	chr5	100110210	100117317	2	6531	9253.314	1344.6444	1457	1
2_MACS_peak_5311_lociStitched	chr11	62358072	62370177	2	6531	8915.3325	1918.6425	1458	1
3_MACS_peak_29587_lociStitched	chr8	71125314	71133683	3	6529	5400.5157	1424.4038	1459	1
3_MACS_peak_20809_lociStitched	chr3	112011711	112023854	3	6528	8951.8196	1678.1626	1460	1
2_MACS_peak_22937_lociStitched	chr4	122058517	122066813	2	6525	14844.8624	1388.7504	1461	1
3_MACS_peak_20252_lociStitched	chr3	47017292	47030623	3	6514	10507.4942	1394.4226	1462	1
1_MACS_peak_24660_lociStitched	chr5	139012792	139019304	1	6513	14508.736	1279.608	1463	1
1_MACS_peak_15893_lociStitched	chr2	65214161	65220673	1	6513	15943.3296	1202.7664	1464	1
2_MACS_peak_17347_lociStitched	chr2	204675862	204683156	2	6505	5478.5234	1033.5598	1465	1
3_MACS_peak_19182_lociStitched	chr22	23160370	23168444	3	6504	13312.4112	753.3042	1466	1
1_MACS_peak_15894_lociStitched	chr2	65254813	65261310	1	6498	28561.4617	1279.909	1467	1
3_MACS_peak_22964_lociStitched	chr4	124330603	124340900	3	6497	6215.2692	1574.4113	1468	1
3_MACS_peak_26191_lociStitched	chr6	76134336	76142204	3	6494	6802.6728	1228.9816	1469	1
1_MACS_peak_30624_lociStitched	chr9	42250226	42256718	1	6493	16241.0364	999.1188	1470	1
1_MACS_peak_18914_lociStitched	chr21	39638661	39645153	1	6493	17373.2412	1306.8396	1471	1
2_MACS_peak_2297_lociStitched	chr1	183594577	183606137	2	6486	10506.884	2834.512	1472	1
2_MACS_peak_6007_lociStitched	chr11	115367297	115376333	2	6485	8417.034	1485.5184	1473	1
2_MACS_peak_19499_lociStitched	chr22	39487627	39496403	2	6482	8962.9288	1206.7	1474	1
2_MACS_peak_5139_lociStitched	chr11	45092174	45102690	2	6481	10581.1992	1591.0708	1475	1
2_MACS_peak_27635_lociStitched	chr7	44078058	44087015	2	6478	7201.428	1408.9361	1476	1
1_MACS_peak_2892_lociStitched	chr1	226127422	226133898	1	6477	31079.6192	1639.7232	1477	1
5_MACS_peak_4669_lociStitched	chr11	818856	833917	5	6474	6140.3697	1655.2039	1478	1
3_MACS_peak_11663_lociStitched	chr16	87807356	87815297	3	6473	7212.0162	840.1578	1479	1
1_MACS_peak_18384_lociStitched	chr20	46386302	46392769	1	6468	15853.2038	1225.4965	1480	1
