REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper
7_MACS_peak_14210_lociStitched	chr19	10513389	10543541	7	13801	19336.4776	3576.0272	968	PDE4A,CDC37,MIR1181	PDE4A,TYK2	PDE4A	968	1
1_MACS_peak_10989_lociStitched	chr16	23373852	23380128	1	6277	16589.3508	834.0804	969	SCNN1B		SCNN1B	969	1
2_MACS_peak_25500_lociStitched	chr6	25136105	25148638	2	6674	17605.1051	1851.1241	970	CMAH		CMAH	970	1
1_MACS_peak_2899_lociStitched	chr1	226296884	226301491	1	4608	16915.9826	1165.1103	971		LOC440926,H3F3A	LOC440926	971	1
2_MACS_peak_6001_lociStitched	chr11	115125727	115137363	2	8849	17715.81	1972.302	972	CADM1		CADM1	972	1
1_MACS_peak_30256_lociStitched	chr9	624445	630462	1	6018	16970.3468	1227.468	973	KANK1		KANK1	973	1
2_MACS_peak_11810_lociStitched	chr17	3813459	3821074	2	6966	17110.905	1368.4155	974	P2RX1	CAMKK1,ATP2A3	P2RX1	974	1
3_MACS_peak_7596_lociStitched	chr12	104849720	104862034	3	8327	17591.7804	1858.1826	975	CHST11		CHST11	975	1
1_MACS_peak_1280_lociStitched	chr1	92947800	92953453	1	5654	16472.842	741.1083	976	GFI1		GFI1	976	1
2_MACS_peak_12136_lociStitched	chr17	27046078	27056705	2	7128	17803.4131	2073.3277	977	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	977	1
2_MACS_peak_11128_lociStitched	chr16	30537079	30547302	2	5643	17363.7655	1644.8807	978	ZNF768,ZNF747	ZNF764,ZNF688,ZNF785	ZNF747	978	1
1_MACS_peak_23807_lociStitched	chr5	53939520	53944172	1	4653	16659.2772	952.2644	979			SNX18	979	1
1_MACS_peak_16127_lociStitched	chr2	85764374	85767842	1	3469	16456.7004	757.0644	980	MAT2A	VAMP8,VAMP5,GGCX	MAT2A	980	1
3_MACS_peak_6507_lociStitched	chr12	12845282	12858525	3	6925	17809.1864	2125.5015	981	GPR19	CDKN1B,APOLD1	GPR19	981	1
1_MACS_peak_21768_lociStitched	chr3	191755286	191763061	1	7776	17552.84	1877.6625	982			FGF12	982	1
1_MACS_peak_14726_lociStitched	chr19	41767585	41772181	1	4597	16659.5808	1005.6048	983	AXL,HNRNPUL1	CCDC97	HNRNPUL1	983	1
2_MACS_peak_21088_lociStitched	chr3	133159850	133169157	2	9217	17214.2272	1578.4672	984	BFSP2		BFSP2	984	1
4_MACS_peak_32200_lociStitched	chrX	75362549	75372276	4	8300	16821.8738	1190.5848	985		CXorf26	CXorf26	985	1
1_MACS_peak_28757_lociStitched	chr7	148259250	148263616	1	4367	16564.604	947.8586	986		C7orf33	C7orf33	986	1
3_MACS_peak_667_lociStitched	chr1	40054314	40072747	3	7557	18208.1174	2608.2695	987		PPIEL,SNORA55,PABPC4,HEYL	PABPC4	987	1
2_MACS_peak_13179_lociStitched	chr17	79478332	79487630	2	6705	16807.9946	1221.7572	988	ACTG1	FSCN2,C17orf70	ACTG1	988	1
1_MACS_peak_5863_lociStitched	chr11	102185914	102191849	1	5936	16828.6925	1262.968	989	BIRC3	BIRC2	BIRC3	989	1
1_MACS_peak_22100_lociStitched	chr4	18245254	18253434	1	8181	16918.694	1363.606	990			LCORL	990	1
3_MACS_peak_2685_lociStitched	chr1	209920426	209931614	3	7603	18453.4872	2925.662	991	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	991	1
1_MACS_peak_2205_lociStitched	chr1	174966806	174970493	1	3688	16873.5555	1346.4924	992	CACYBP	MRPS14	CACYBP	992	1
1_MACS_peak_1844_lociStitched	chr1	154971045	154977709	1	6665	17045.8456	1523.3904	993	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	993	1
2_MACS_peak_9424_lociStitched	chr14	106145001	106173956	2	28913	150198.2715	3312.452	11		MYC	MYC	11	1
1_MACS_peak_9429_lociStitched	chr14	106323774	106329602	1	5829	43418.6	516.3608	203		MYC	MYC	203	1
1_MACS_peak_9426_lociStitched	chr14	106207416	106212053	1	4638	20097.2217	353.8031	671		MYC	MYC	671	1
