REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X07_0EWT_0229Kronos_MM1S.KB.6hr.1_H3K18Ac_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
4_MACS_peak_7797_lociStitched	chr12	120966033	120977400	4	7905	7617.0267	1239.003	958	RNF10,COQ5	DYNLL1,POP5	RNF10	958	1
2_MACS_peak_20414_lociStitched	chr3	55687403	55697325	2	7895	11047.1548	1719.4826	959	ERC2,C3orf51		C3orf51	959	1
2_MACS_peak_28471_lociStitched	chr7	122822623	122833054	2	7888	24614.0307	2510.7417	960	SLC13A1		SLC13A1	960	1
3_MACS_peak_11888_lociStitched	chr17	7136627	7147270	3	7882	15714.3895	1863.5893	961	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	961	1
1_MACS_peak_15037_lociStitched	chr19	55764113	55771990	1	7878	15329.4297	1443.8541	962	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	962	1
2_MACS_peak_6033_lociStitched	chr11	117873474	117884155	2	7874	26040.278	1787.9994	963		IL10RA	IL10RA	963	1
2_MACS_peak_28466_lociStitched	chr7	121976804	121985241	2	7872	10330.2628	2136.2484	964	CADPS2	LOC154860,FEZF1	FEZF1	964	1
3_MACS_peak_2159_lociStitched	chr1	171219551	171228169	3	7872	18470.0976	1805.471	965	FMO1		FMO1	965	1
3_MACS_peak_22717_lociStitched	chr4	100729687	100744024	3	7866	11210.1003	2458.7955	966	DAPP1		DAPP1	966	1
3_MACS_peak_6552_lociStitched	chr12	15135400	15147688	3	7858	9577.2672	1717.8624	967		PDE6H,ERP27,ARHGDIB	PDE6H	967	1
2_MACS_peak_21309_lociStitched	chr3	156199173	156209166	2	7856	21570.8898	2593.1835	968	KCNAB1		SSR3	968	1
1_MACS_peak_29606_lociStitched	chr8	72268278	72276130	1	7853	11783.4964	1361.5368	969	EYA1		EYA1	969	1
1_MACS_peak_16667_lociStitched	chr2	135162697	135170545	1	7849	22710.5424	1430.6904	970	MGAT5	LOC151162	LOC151162	970	1
2_MACS_peak_14664_lociStitched	chr19	39338812	39349127	2	7843	17462.2635	1501.864	971	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	971	1
2_MACS_peak_453_lociStitched	chr1	28352424	28363913	2	7842	11571.7208	1835.9422	972	EYA3		EYA3	972	1
4_MACS_peak_26437_lociStitched	chr6	105929836	105942432	4	7837	9731.6696	2041.8116	973			PREP	973	1
2_MACS_peak_12947_lociStitched	chr17	70376609	70389575	2	7834	9860.643	1675.2072	974			LOC100499467	974	1
1_MACS_peak_27440_lociStitched	chr7	26190823	26198655	1	7833	22069.0096	1427.7736	975	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	975	1
5_MACS_peak_32215_lociStitched	chrX	77316958	77330630	5	7829	6764.9056	920.1256	976		PGK1	PGK1	976	1
2_MACS_peak_16345_lociStitched	chr2	106405718	106416663	2	7825	20634.6085	1961.344	977	NCK2		NCK2	977	1
1_MACS_peak_26452_lociStitched	chr6	106438920	106446737	1	7818	28976.0556	1284.3331	978			PRDM1	978	1
2_MACS_peak_27553_lociStitched	chr7	37375016	37386039	2	7812	14306.7517	1879.4215	979	ELMO1		ELMO1	979	1
2_MACS_peak_15530_lociStitched	chr2	37871527	37883854	2	7805	12124.8372	2066.0052	980	CDC42EP3		CDC42EP3	980	1
1_MACS_peak_28651_lociStitched	chr7	137707015	137714818	1	7804	16433.118	1765.8189	981		AKR1D1,CREB3L2	CREB3L2	981	1
3_MACS_peak_10867_lociStitched	chr16	14486608	14502649	3	7803	22393.236	2252.1564	982			MIR365-1	982	1
2_MACS_peak_18525_lociStitched	chr20	53318045	53329753	2	7799	14071.8452	1757.3708	983			DOK5	983	1
5_MACS_peak_5415_lociStitched	chr11	65306941	65326781	5	7798	8894.272	2678.4	984	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	984	1
3_MACS_peak_12847_lociStitched	chr17	62132945	62141331	3	7793	7159.1282	1304.8616	985	ERN1	ICAM2	ICAM2	985	1
2_MACS_peak_25220_lociStitched	chr6	3022990	3033134	2	7791	19170.1312	1525.6576	986	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	986	1
3_MACS_peak_21564_lociStitched	chr3	178422713	178434233	3	7780	7870.464	2231.424	987	KCNMB2		KCNMB2	987	1
3_MACS_peak_5238_lociStitched	chr11	58864737	58876371	3	7777	13405.8582	1888.1982	988	FAM111B	FAM111A,LOC283194	FAM111B	988	1
1_MACS_peak_21768_lociStitched	chr3	191755286	191763061	1	7776	17552.84	1877.6625	989			FGF12	989	1
2_MACS_peak_2627_lociStitched	chr1	206938661	206948449	2	7772	7558.2936	2154.3388	990	IL10	IL19	IL10	990	1
4_MACS_peak_17608_lociStitched	chr2	232526173	232540446	4	7767	11641.0588	1247.4602	991		PTMA,MIR1244-1	PTMA	991	1
1_MACS_peak_1041_lociStitched	chr1	66795616	66803380	1	7765	19417.764	1697.2104	992	PDE4B		PDE4B	992	1
3_MACS_peak_27699_lociStitched	chr7	47609986	47622444	3	7765	12458	1781.494	993		TNS3	TNS3	993	1
3_MACS_peak_2506_lociStitched	chr1	202440833	202455045	3	7765	16042.5056	2585.1628	994	PPP1R12B		PPP1R12B	994	1
6_MACS_peak_8678_lociStitched	chr14	23279787	23300060	6	7761	7918.6338	1344.0999	995	MRPL52,SLC7A7	OXA1L,MMP14,LRP10	SLC7A7	995	1
2_MACS_peak_21057_lociStitched	chr3	129892838	129900719	2	7760	22498.6788	1555.7094	996		COL6A4P2	COL6A4P2	996	1
2_MACS_peak_1508_lociStitched	chr1	117101566	117114695	2	7751	9660.3182	1013.5588	997	CD58		CD58	997	1
1_MACS_peak_19978_lociStitched	chr3	25871836	25879584	1	7749	15880.3008	1475.994	998		OXSM,NGLY1,LOC285326	LOC285326	998	1
1_MACS_peak_16390_lociStitched	chr2	110085813	110093560	1	7748	11243.2211	1241.0694	999	SH3RF3		MIR4266	999	1
4_MACS_peak_23116_lociStitched	chr4	146970646	146985744	4	7747	7950.6068	1983.8772	1000			ZNF827	1000	1
6_MACS_peak_4651_lociStitched	chr11	554173	577587	6	7740	12037.1374	2289.8892	1001	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	1001	1
3_MACS_peak_1943_lociStitched	chr1	157693924	157706652	3	7738	8604.128	2644.8784	1002		FCRL3,FCRL2	FCRL3	1002	1
3_MACS_peak_18019_lociStitched	chr20	23329859	23344260	3	7735	13702.5515	1941.2548	1003	NXT1	GZF1	NXT1	1003	1
2_MACS_peak_21365_lociStitched	chr3	159726831	159735892	2	7732	12164.3925	2007.9176	1004		IL12A	IL12A	1004	1
2_MACS_peak_7555_lociStitched	chr12	102129412	102140237	2	7728	18980.555	1790.455	1005	SYCP3,GNPTAB	CHPT1	SYCP3	1005	1
2_MACS_peak_4126_lociStitched	chr10	90143741	90152589	2	7725	24371.816	1591.7552	1006	RNLS		RNLS	1006	1
3_MACS_peak_6995_lociStitched	chr12	53763978	53776279	3	7725	18543.7575	2227.7111	1007	SP1	AMHR2,AAAS,SP7	SP1	1007	1
2_MACS_peak_3088_lociStitched	chr1	240074148	240082752	2	7718	25950.5244	2158.7436	1008			RPS7P5	1008	1
2_MACS_peak_2295_lociStitched	chr1	183557433	183568571	2	7715	18554.7942	2670.8924	1009	NCF2	RGL1,ARPC5	NCF2	1009	1
2_MACS_peak_31320_lociStitched	chr9	127623092	127635728	2	7715	11640.2832	1935.8352	1010	ARPC5L,RPL35	WDR38	ARPC5L	1010	1
4_MACS_peak_7236_lociStitched	chr12	68840779	68857388	4	7714	9679.7252	2426.5749	1011			MDM1	1011	1
1_MACS_peak_21370_lociStitched	chr3	160116078	160123789	1	7712	26060.0956	2068.8613	1012	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	1012	1
2_MACS_peak_2600_lociStitched	chr1	206132123	206140020	2	7712	15092.7464	2444.1215	1013	FAM72A		FAM72A	1013	1
2_MACS_peak_1563_lociStitched	chr1	143461853	143469759	2	7712	12925.5194	3289.6866	1014			LOC100130000	1014	1
2_MACS_peak_28543_lociStitched	chr7	128572294	128582417	2	7712	31129.2373	2557.0698	1015	IRF5	KCP	IRF5	1015	1
1_MACS_peak_6236_lociStitched	chr11	130670498	130678207	1	7710	16129.5407	1167.9135	1016			SNX19	1016	1
2_MACS_peak_16975_lociStitched	chr2	173419321	173427530	2	7706	10511.6245	1387.321	1017	PDK1		PDK1	1017	1
4_MACS_peak_28662_lociStitched	chr7	139466334	139478974	4	7696	10381.232	3062.672	1018	TBXAS1,HIPK2	TBXAS1	HIPK2	1018	1
3_MACS_peak_25265_lociStitched	chr6	5996206	6009943	3	7694	11717.661	1891.5849	1019	NRN1		NRN1	1019	1
4_MACS_peak_13194_lociStitched	chr17	79868310	79886621	4	7692	8571.3791	2528.7491	1020	LOC92659,PCYT2,SIRT7,MAFG	ANAPC11,NPB,ASPSCR1,P4HB,ARHGDIA,THOC4,PYCR1,MYADML2,NOTUM	SIRT7	1020	1
3_MACS_peak_19491_lociStitched	chr22	39409144	39422025	3	7690	22269.9609	2055.8076	1021	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	1021	1
3_MACS_peak_1705_lociStitched	chr1	149898689	149912131	3	7690	15369.5828	2826.8526	1022	SF3B4,MTMR11	HIST2H2AC,BOLA1,HIST2H2BE,HIST2H2AB,SV2A	MTMR11	1022	1
2_MACS_peak_21539_lociStitched	chr3	177035117	177044369	2	7688	10822.9896	1883.7072	1023			TBL1XR1	1023	1
3_MACS_peak_13080_lociStitched	chr17	75314793	75329833	3	7688	15728.832	2256	1024	SEPT9	SEPT9	SEPT9	1024	1
3_MACS_peak_15930_lociStitched	chr2	68584481	68599329	3	7686	11419.5968	2406.8608	1025	PLEK	CNRIP1	PLEK	1025	1
1_MACS_peak_3534_lociStitched	chr10	30989296	30996979	1	7684	39408.4119	1522.7706	1026			LYZL2	1026	1
2_MACS_peak_22422_lociStitched	chr4	69355795	69364700	2	7681	8971.7875	1056.133	1027	TMPRSS11E		TMPRSS11E	1027	1
2_MACS_peak_1446_lociStitched	chr1	111756363	111765778	2	7678	10042.9805	966.9205	1028		CHI3L2,DENND2D	CHI3L2	1028	1
2_MACS_peak_16660_lociStitched	chr2	134935140	134943115	2	7675	9550.86	1286.3675	1029			MIR3679	1029	1
1_MACS_peak_10196_lociStitched	chr15	74831981	74839654	1	7674	11667.5638	1485.4928	1030	ARID3B		ARID3B	1030	1
1_MACS_peak_4542_lociStitched	chr10	125155976	125163648	1	7673	12822.9808	1196.832	1031			BUB3	1031	1
2_MACS_peak_6120_lociStitched	chr11	122930713	122941926	2	7671	26137.503	2197.748	1032	HSPA8	LOC341056	HSPA8	1032	1
3_MACS_peak_21952_lociStitched	chr4	5705418	5715584	3	7669	15976.8856	1555.398	1033	EVC,EVC2		EVC2	1033	1
2_MACS_peak_8557_lociStitched	chr13	111357200	111369196	2	7661	11823.2576	2156.8808	1034	ING1,CARS2		ING1	1034	1
3_MACS_peak_29308_lociStitched	chr8	37748027	37762680	3	7650	9248.9736	1981.0856	1035	RAB11FIP1	BRF2,GOT1L1	RAB11FIP1	1035	1
2_MACS_peak_30918_lociStitched	chr9	93732078	93742663	2	7649	30914.551	1587.75	1036			LOC100129316	1036	1
1_MACS_peak_12346_lociStitched	chr17	36856086	36863731	1	7646	33164.7745	1555.7575	1037	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	1037	1
2_MACS_peak_14538_lociStitched	chr19	28950636	28961563	2	7645	16169.7746	1424.8808	1038			LOC148145	1038	1
2_MACS_peak_1958_lociStitched	chr1	158978395	158987186	2	7633	15370.1844	2401.7012	1039	IFI16		IFI16	1039	1
3_MACS_peak_10526_lociStitched	chr15	93373599	93389520	3	7631	19515.9618	2335.6107	1040		ASB9P1,LOC100507217	ASB9P1	1040	1
2_MACS_peak_4715_lociStitched	chr11	3528187	3536661	2	7628	17486.099	1543.9628	1041			TRPC2	1041	1
3_MACS_peak_16239_lociStitched	chr2	96899358	96912817	3	7627	12465.7258	2422.62	1042	LOC285033	CIAO1,STARD7,TMEM127	LOC285033	1042	1
1_MACS_peak_17241_lociStitched	chr2	198168842	198176465	1	7624	12868.3863	1479.6243	1043	ANKRD44		ANKRD44	1043	1
3_MACS_peak_22405_lociStitched	chr4	67804926	67816168	3	7622	7676.0376	1346.7916	1044			CENPC1	1044	1
3_MACS_peak_18458_lociStitched	chr20	50784504	50797876	3	7622	20312.068	1727.6624	1045	ZFP64		ZFP64	1045	1
2_MACS_peak_1542_lociStitched	chr1	120657817	120667050	2	7617	8496.2066	2123.59	1046		NOTCH2	NOTCH2	1046	1
4_MACS_peak_11263_lociStitched	chr16	53085752	53103516	4	7612	9485.976	2634.4012	1047	CHD9		CHD9	1047	1
2_MACS_peak_3214_lociStitched	chr10	3845996	3854675	2	7609	20985.822	1478.0337	1048		KLF6	KLF6	1048	1
4_MACS_peak_31533_lociStitched	chr9	139432415	139445946	4	7606	12149.4849	1361.2186	1049	NOTCH1		NOTCH1	1049	1
3_MACS_peak_2685_lociStitched	chr1	209920426	209931614	3	7603	18453.4872	2925.662	1050	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	1050	1
2_MACS_peak_28799_lociStitched	chr7	150100843	150114005	2	7603	43545.1608	2918.0154	1051	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	1051	1
3_MACS_peak_3885_lociStitched	chr10	72249331	72260570	3	7597	13571.0925	2017.4005	1052	KIAA1274	NODAL	KIAA1274	1052	1
2_MACS_peak_30699_lociStitched	chr9	69881345	69892324	2	7592	18743.3488	1661.1227	1053			FOXD4L5	1053	1
3_MACS_peak_10218_lociStitched	chr15	75315419	75324926	3	7591	11439.7731	1559.148	1054	PPCDC	SCAMP5	PPCDC	1054	1
1_MACS_peak_291_lociStitched	chr1	21615301	21622888	1	7588	19891.5966	1411.9407	1055	ECE1	ECE1	ECE1	1055	1
2_MACS_peak_13576_lociStitched	chr18	42488026	42501463	2	7583	8818.7031	2151.2637	1056	SETBP1	MIR4319	MIR4319	1056	1
1_MACS_peak_22041_lociStitched	chr4	12697666	12705243	1	7578	12093.6497	1000.164	1057			HSP90AB2P	1057	1
2_MACS_peak_24253_lociStitched	chr5	95258922	95266513	2	7574	11558.0566	1216.0782	1058	ELL2		ELL2	1058	1
3_MACS_peak_12142_lociStitched	chr17	27219369	27230479	3	7572	16720.55	2175.338	1059	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	1059	1
2_MACS_peak_374_lociStitched	chr1	25869402	25878689	2	7570	18670.5848	1678.1609	1060	LDLRAP1		LDLRAP1	1060	1
2_MACS_peak_28483_lociStitched	chr7	123606774	123617312	2	7564	20448.989	2493.2908	1061	SPAM1	SPAM1	SPAM1	1061	1
3_MACS_peak_9331_lociStitched	chr14	98163538	98174790	3	7561	5961.3096	748.258	1062		LOC100129345	LOC100129345	1062	1
3_MACS_peak_667_lociStitched	chr1	40054314	40072747	3	7557	18208.1174	2608.2695	1063		PPIEL,SNORA55,PABPC4,HEYL	PABPC4	1063	1
1_MACS_peak_24184_lociStitched	chr5	88563346	88570899	1	7554	37945.5167	1623.895	1064			MEF2C	1064	1
2_MACS_peak_19522_lociStitched	chr22	39861905	39870316	2	7554	18521.022	1594.7256	1065	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	1065	1
4_MACS_peak_31198_lociStitched	chr9	116162778	116179425	4	7553	13077.8832	2505.3735	1066	C9orf43,ALAD,POLE3	RGS3,HDHD3	POLE3	1066	1
3_MACS_peak_19771_lociStitched	chr3	5018424	5029596	3	7550	11139.6012	1642.284	1067	BHLHE40		BHLHE40	1067	1
2_MACS_peak_17267_lociStitched	chr2	201237328	201246642	2	7548	8689.0306	1559.1636	1068	SPATS2L		SPATS2L	1068	1
3_MACS_peak_11741_lociStitched	chr17	1010742	1025076	3	7547	12826.0632	1614.0084	1069	ABR		ABR	1069	1
2_MACS_peak_20889_lociStitched	chr3	119354614	119362974	2	7546	21937.476	1851.74	1070	POPDC2	PLA1A,COX17	POPDC2	1070	1
2_MACS_peak_11879_lociStitched	chr17	6914894	6926462	2	7546	30972.1632	1634.5584	1071	RNASEK,C17orf49,BCL6B,MIR195,MIR497	ALOX12,SLC16A13,SLC16A11	MIR195	1071	1
2_MACS_peak_11135_lociStitched	chr16	30661057	30673102	2	7535	18586.6395	1992.243	1072	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	1072	1
3_MACS_peak_2629_lociStitched	chr1	206955506	206968692	3	7534	8752.8668	2536.9864	1073		IL19,IL10	IL19	1073	1
4_MACS_peak_6866_lociStitched	chr12	48134391	48153879	4	7532	10669.68	2741.9616	1074	RAPGEF3	SLC48A1,RPAP3,ENDOU	RAPGEF3	1074	1
1_MACS_peak_24847_lociStitched	chr5	150630194	150637720	1	7527	7289.6836	1406.6094	1075	GM2A	CCDC69,SLC36A3	GM2A	1075	1
3_MACS_peak_11386_lociStitched	chr16	66906416	66915409	3	7527	7136.8448	1434.3835	1076	PDP2	CA7,NAE1,CDH16,RRAD	PDP2	1076	1
3_MACS_peak_14968_lociStitched	chr19	50369592	50382146	3	7524	21456.0414	2245.9106	1077	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	1077	1
2_MACS_peak_29321_lociStitched	chr8	38237282	38244998	2	7522	10556.2596	1385.7936	1078	LETM2,WHSC1L1		WHSC1L1	1078	1
2_MACS_peak_3156_lociStitched	chr1	247373094	247380684	2	7516	16316.223	2100.912	1079		VN1R5,ZNF124,MIR3916	MIR3916	1079	1
2_MACS_peak_12999_lociStitched	chr17	73284503	73295159	2	7516	15874.2432	1677.2544	1080	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	1080	1
3_MACS_peak_4798_lociStitched	chr11	9586376	9597738	3	7511	9783.8182	1611.1316	1081	WEE1		WEE1	1081	1
2_MACS_peak_23464_lociStitched	chr5	217142	224926	2	7506	10824.4304	1264.9	1082	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	1082	1
3_MACS_peak_18257_lociStitched	chr20	39631350	39642551	3	7506	12645.929	1642.0666	1083		TOP1	TOP1	1083	1
2_MACS_peak_29123_lociStitched	chr8	23074720	23083764	2	7501	12167.7976	1929.9896	1084	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	1084	1
1_MACS_peak_19480_lociStitched	chr22	39146009	39153505	1	7497	28873.0928	1548.6736	1085	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	1085	1
2_MACS_peak_13044_lociStitched	chr17	74257369	74268679	2	7497	22460.529	1587.924	1086	FAM100B	RNF157,QRICH2	FAM100B	1086	1
2_MACS_peak_7548_lociStitched	chr12	101629225	101640457	2	7494	15311.4624	1375.92	1087		UTP20,SLC5A8	SLC5A8	1087	1
4_MACS_peak_6512_lociStitched	chr12	12950004	12966987	4	7493	9104.5863	2559.3381	1088	DDX47	MIR613,APOLD1	DDX47	1088	1
3_MACS_peak_4607_lociStitched	chr10	130825214	130836046	3	7491	11945.5296	1092.9488	1089			MGMT	1089	1
3_MACS_peak_9545_lociStitched	chr15	31295100	31307578	3	7490	11354.98	1813.0534	1090	TRPM1	MTMR10,MIR211	MTMR10	1090	1
2_MACS_peak_24965_lociStitched	chr5	160169177	160178124	2	7488	8080.0357	1111.2174	1091	ATP10B		ATP10B	1091	1
2_MACS_peak_1366_lociStitched	chr1	107992470	108004070	2	7485	18253.76	835.2	1092	NTNG1		VAV3	1092	1
3_MACS_peak_8009_lociStitched	chr13	24367531	24382981	3	7485	9575.91	974.895	1093	MIPEP		PCOTH	1093	1
2_MACS_peak_32093_lociStitched	chrX	58150024	58159346	2	7482	8591.1552	802.6242	1094			ZXDA	1094	1
3_MACS_peak_18038_lociStitched	chr20	24753285	24766684	3	7479	10736.6187	1654.7765	1095			CST7	1095	1
1_MACS_peak_18959_lociStitched	chr21	43479645	43487121	1	7477	75570.3984	2318.3076	1096	UMODL1	C21orf121,UMODL1,ZNF295,C21orf128	UMODL1	1096	1
3_MACS_peak_13750_lociStitched	chr18	56299422	56308209	3	7473	11321.1708	1137.9165	1097		MALT1,ALPK2	ALPK2	1097	1
3_MACS_peak_4193_lociStitched	chr10	94868639	94876982	3	7469	12985.8795	1259.793	1098		CYP26C1,CYP26A1	CYP26A1	1098	1
2_MACS_peak_22102_lociStitched	chr4	18690827	18701755	2	7469	13268.7776	1606.416	1099			LCORL	1099	1
2_MACS_peak_18784_lociStitched	chr21	32924478	32932978	2	7459	11569.35	2135.2	1100	TIAM1		TIAM1	1100	1
5_MACS_peak_30222_lociStitched	chr8	145687177	145704879	5	7458	6420.5154	2207.4394	1101	KIFC2,CYHR1,FOXH1	PPP1R16A,GPT,MFSD3,LRRC14,SLC39A4,VPS28,TONSL,RECQL4,LRRC24,MGC70857	KIFC2	1101	1
3_MACS_peak_28648_lociStitched	chr7	137684282	137700958	3	7456	11079.5344	3688.7312	1102	CREB3L2		CREB3L2	1102	1
1_MACS_peak_23361_lociStitched	chr4	185184420	185191870	1	7451	35572.26	1685.935	1103		ENPP6	ENPP6	1103	1
2_MACS_peak_28268_lociStitched	chr7	104595761	104605167	2	7451	9175.553	1917.8834	1104		MLL5,LOC723809,LOC100216545	LOC723809	1104	1
3_MACS_peak_22679_lociStitched	chr4	90236654	90252874	3	7448	14899.692	2687.654	1105		GPRIN3	GPRIN3	1105	1
2_MACS_peak_28911_lociStitched	chr8	2107165	2115508	2	7445	11256.3756	1363.2462	1106			MYOM2	1106	1
4_MACS_peak_1503_lociStitched	chr1	117046262	117060335	4	7440	5778.3738	1083.621	1107	CD58		CD58	1107	1
3_MACS_peak_11267_lociStitched	chr16	53123729	53134779	3	7439	17098.77	1755.845	1108	CHD9		CHD9	1108	1
1_MACS_peak_26701_lociStitched	chr6	130003332	130010767	1	7436	21070.79	1249.8235	1109	ARHGAP18		ARHGAP18	1109	1
2_MACS_peak_16420_lociStitched	chr2	111501864	111513359	2	7435	19198.949	1992.0835	1110	ACOXL		ACOXL	1110	1
1_MACS_peak_20680_lociStitched	chr3	98448101	98455533	1	7433	22098.3088	1257.4944	1111	ST3GAL6		ST3GAL6	1111	1
3_MACS_peak_25042_lociStitched	chr5	172191312	172205596	3	7418	15716.6852	2383.9996	1112	DUSP1		DUSP1	1112	1
3_MACS_peak_26086_lociStitched	chr6	56672921	56680990	3	7412	9800.6074	989.2594	1113			BEND6	1113	1
2_MACS_peak_55_lociStitched	chr1	2476829	2489274	2	7408	20752.0375	1688.7865	1114	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	1114	1
1_MACS_peak_15674_lociStitched	chr2	47166609	47174012	1	7404	16172.5938	1343.6445	1115	TTC7A,MCFD2	MCFD2	MCFD2	1115	1
2_MACS_peak_15739_lociStitched	chr2	54776846	54788854	2	7403	15676.444	2210.6728	1116	SPTBN1	RPL23AP32	SPTBN1	1116	1
1_MACS_peak_27536_lociStitched	chr7	35764009	35771410	1	7402	15611.6694	1278.1527	1117		HERPUD2	HERPUD2	1117	1
1_MACS_peak_7084_lociStitched	chr12	57076512	57083913	1	7402	18961.362	1321.0785	1118	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	1118	1
4_MACS_peak_32235_lociStitched	chrX	78393588	78409832	4	7393	5427.1204	1254.0368	1119		GPR174	GPR174	1119	1
1_MACS_peak_15484_lociStitched	chr2	33717219	33724604	1	7386	27254.3425	1289.421	1120	RASGRP3	RASGRP3	RASGRP3	1120	1
2_MACS_peak_10190_lociStitched	chr15	74688618	74696453	2	7380	9673.091	1139.9925	1121		CYP11A1,SEMA7A	CYP11A1	1121	1
3_MACS_peak_26540_lociStitched	chr6	111179778	111198192	3	7380	11611.8684	2482.2072	1122	AMD1	CDK19	AMD1	1122	1
2_MACS_peak_20738_lociStitched	chr3	104237683	104246810	2	7374	15524.1143	1458.4946	1123			MIR548A3	1123	1
2_MACS_peak_7071_lociStitched	chr12	56726411	56734296	2	7373	22614.18	1403.53	1124	IL23A,PAN2	CS,CNPY2,STAT2,APOF	IL23A	1124	1
1_MACS_peak_9112_lociStitched	chr14	73354308	73361677	1	7370	8349.077	554.8857	1125	DPF3	DCAF4	DPF3	1125	1
3_MACS_peak_6708_lociStitched	chr12	31331683	31342298	3	7360	10105.48	1292.907	1126			DDX11	1126	1
3_MACS_peak_31935_lociStitched	chrX	45612332	45623181	3	7360	12325.5489	1017.6362	1127		MIR221,MIR222	MIR222	1127	1
1_MACS_peak_10826_lociStitched	chr16	11712351	11719705	1	7355	11911.2738	969.2572	1128		SNN,LITAF	LITAF	1128	1
4_MACS_peak_365_lociStitched	chr1	25558135	25574988	4	7353	11510.599	2711.6477	1129	SYF2,C1orf63	RHD	C1orf63	1129	1
2_MACS_peak_11967_lociStitched	chr17	12324381	12336864	2	7343	9900.2673	1468.0008	1130			FLJ34690	1130	1
3_MACS_peak_7424_lociStitched	chr12	92793649	92803146	3	7340	12567.3801	1519.52	1131		CLLU1,CLLU1OS	CLLU1	1131	1
2_MACS_peak_16458_lociStitched	chr2	112482438	112494761	2	7339	10603.9415	1796.6934	1132			ANAPC1	1132	1
3_MACS_peak_19019_lociStitched	chr21	45626397	45641548	3	7338	7686.1023	2165.0779	1133		ICOSLG,DNMT3L	ICOSLG	1133	1
3_MACS_peak_2379_lociStitched	chr1	192475749	192487958	3	7334	15100.0912	2817.8372	1134			RGS1	1134	1
3_MACS_peak_24860_lociStitched	chr5	152973684	152981998	3	7333	7946.5212	1227.9778	1135	GRIA1		GRIA1	1135	1
2_MACS_peak_25960_lociStitched	chr6	44223482	44234081	2	7333	18239.8191	1685.241	1136	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	1136	1
4_MACS_peak_4756_lociStitched	chr11	6624043	6641329	4	7330	10267.884	2629.2006	1137	ILK,RRP8,TAF10,TPP1	DCHS1	TAF10	1137	1
3_MACS_peak_25701_lociStitched	chr6	31619098	31634665	3	7326	16954.0197	2826.9672	1138	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	1138	1
3_MACS_peak_27334_lociStitched	chr7	20230035	20241812	3	7325	8169.7049	1549.8532	1139	MACC1		MACC1	1139	1
2_MACS_peak_13637_lociStitched	chr18	47617214	47627990	2	7322	9325.5504	1738.1688	1140	MYO5B	MIR4320	MIR4320	1140	1
2_MACS_peak_18894_lociStitched	chr21	37905259	37916064	2	7320	27618.6605	2339.2825	1141	CLDN14		CLDN14	1141	1
2_MACS_peak_19262_lociStitched	chr22	27037424	27045165	2	7319	11260.8327	1214.5629	1142		CRYBA4,MIAT,CRYBB1	MIAT	1142	1
3_MACS_peak_6357_lociStitched	chr12	6551935	6563112	3	7318	24981.7127	1841.9696	1143	CD27,TAPBPL,LOC678655	NCAPD2,VAMP1,MRPL51	LOC678655	1143	1
3_MACS_peak_19056_lociStitched	chr22	17095689	17111157	3	7318	7636.5516	1972.17	1144	psiTPTE22	CCT8L2	psiTPTE22	1144	1
