REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam	41_0EXT_0229Kronos_MM1S-KB-6hr-1_Input_hs_i85.bam
2_MACS_peak_19581_lociStitched	chr22	42335679	42343811	2	4471	9117.598399999999	1396.2644
2_MACS_peak_30339_lociStitched	chr9	6638594	6646726	2	4739	4765.352	1027.8848
2_MACS_peak_1597_lociStitched	chr1	144998274	145006404	2	5837	8977.146	4013.7810000000004
1_MACS_peak_20837_lociStitched	chr3	113460663	113468791	1	8129	13631.4688	1640.2304000000001
2_MACS_peak_3518_lociStitched	chr10	30529994	30538118	2	2523	2156.1096000000002	947.2583999999999
2_MACS_peak_13036_lociStitched	chr17	74168661	74176785	2	3785	4342.278	944.8212
2_MACS_peak_20689_lociStitched	chr3	99342493	99350616	2	5505	7713.6008	1146.1553000000001
2_MACS_peak_392_lociStitched	chr1	26445813	26453935	2	3422	3753.1762	1038.8038000000001
3_MACS_peak_10783_lociStitched	chr16	9165635	9173755	3	6263	7895.888	1049.104
2_MACS_peak_14581_lociStitched	chr19	34849348	34857468	2	4345	7020.552000000001	1087.268
2_MACS_peak_15865_lociStitched	chr2	64705686	64713805	2	2844	2734.4791999999998	1159.3932
2_MACS_peak_12157_lociStitched	chr17	27892285	27900403	2	5301	7585.4592	1096.7418
2_MACS_peak_13644_lociStitched	chr18	47806977	47815093	2	4009	9813.0556	1373.2271999999998
1_MACS_peak_23369_lociStitched	chr4	185300193	185308304	1	8112	76618.12819999999	1855.7968
2_MACS_peak_4849_lociStitched	chr11	12694874	12702981	2	4720	4649.3645	882.8523
2_MACS_peak_16004_lociStitched	chr2	71221010	71229114	2	3667	4779.7392	1318.5208
2_MACS_peak_28042_lociStitched	chr7	88652173	88660277	2	4436	4757.048	1192.9088
2_MACS_peak_22991_lociStitched	chr4	129473377	129481478	2	4310	8638.096300000001	1313.1721
2_MACS_peak_27479_lociStitched	chr7	30119775	30127876	2	4016	3112.4042	1033.6876
2_MACS_peak_32417_lociStitched	chrX	119378034	119386133	2	3234	3011.2082	523.1954000000001
1_MACS_peak_6019_lociStitched	chr11	116794737	116802835	1	8099	18397.8462	1594.4962
2_MACS_peak_17884_lociStitched	chr20	9421337	9429435	2	5410	4837.7452	1289.2016
2_MACS_peak_30991_lociStitched	chr9	97481660	97489758	2	2665	2621.3226	1137.769
2_MACS_peak_24878_lociStitched	chr5	154133416	154141512	2	4942	8975.2256	1058.1472
2_MACS_peak_23818_lociStitched	chr5	54522178	54530272	2	3956	3775.0416	1015.797
2_MACS_peak_510_lociStitched	chr1	31943258	31951348	2	6886	13140.587000000001	1219.972
2_MACS_peak_77_lociStitched	chr1	6258772	6266861	2	3483	4766.8477	984.4313
1_MACS_peak_29915_lociStitched	chr8	118450032	118458121	1	8090	35761.469000000005	1648.5382
2_MACS_peak_28009_lociStitched	chr7	81468725	81476812	2	4288	10441.9344	1086.0841
2_MACS_peak_27944_lociStitched	chr7	76002405	76010491	2	2705	5451.5812000000005	955.7652
2_MACS_peak_18835_lociStitched	chr21	35056527	35064612	2	5445	6140.5575	1748.7855
2_MACS_peak_26181_lociStitched	chr6	74288809	74296892	2	4850	7117.889800000001	1034.624
2_MACS_peak_1586_lociStitched	chr1	144685086	144693167	2	5565	9862.052399999999	1593.5731999999998
2_MACS_peak_11333_lociStitched	chr16	57843324	57851399	2	4615	10412.712500000001	1228.2075000000002
3_MACS_peak_19182_lociStitched	chr22	23160370	23168444	3	6504	13312.4112	753.3041999999999
2_MACS_peak_10496_lociStitched	chr15	91439664	91447735	2	4502	5708.6183	1189.6654
1_MACS_peak_18375_lociStitched	chr20	46039161	46047230	1	8070	22271.2469	1494.3788
3_MACS_peak_26086_lociStitched	chr6	56672921	56680990	3	7412	9800.607399999999	989.2594
2_MACS_peak_2980_lociStitched	chr1	230644335	230652401	2	4072	4211.2586	1464.7856000000002
2_MACS_peak_23603_lociStitched	chr5	17216348	17224414	2	5523	4443.559399999999	985.6652
2_MACS_peak_11748_lociStitched	chr17	1296289	1304352	2	4095	7407.478099999999	1225.576
2_MACS_peak_19478_lociStitched	chr22	39095797	39103858	2	6717	12136.6416	1127.7339
2_MACS_peak_14253_lociStitched	chr19	11639329	11647386	2	2208	1939.3199	928.1664
2_MACS_peak_31706_lociStitched	chrX	13017006	13025060	2	3732	4256.539	666.8712
2_MACS_peak_25699_lociStitched	chr6	31581595	31589646	2	4342	7958.413500000001	1243.8795
2_MACS_peak_1895_lociStitched	chr1	156092630	156100680	2	6956	6877.115	1559.285
2_MACS_peak_6489_lociStitched	chr12	11959295	11967345	2	4540	6741.875	1142.295
2_MACS_peak_31306_lociStitched	chr9	126963243	126971289	2	3995	6780.3642	1402.4178000000002
2_MACS_peak_15101_lociStitched	chr19	58891385	58899428	2	3937	5051.8083	1050.4158
2_MACS_peak_29864_lociStitched	chr8	105628286	105636328	2	4734	4082.9234	662.6608
1_MACS_peak_1591_lociStitched	chr1	144928264	144936305	1	8042	15797.3486	2574.7282
2_MACS_peak_1528_lociStitched	chr1	118295989	118304029	2	5138	7776.288	841.788
2_MACS_peak_30458_lociStitched	chr9	28205596	28213633	2	4744	4551.3531	1098.6579
2_MACS_peak_4433_lociStitched	chr10	112477341	112485376	2	3576	4980.093	1018.0345000000001
2_MACS_peak_18790_lociStitched	chr21	33244126	33252159	2	4331	5264.0249	1313.3955
2_MACS_peak_3345_lociStitched	chr10	14523247	14531278	2	2336	1517.0559	982.1913000000001
2_MACS_peak_28488_lociStitched	chr7	123896915	123904945	2	3972	5125.549	1447.006
2_MACS_peak_12679_lociStitched	chr17	49020950	49028977	2	4035	8010.1433	1023.4425
2_MACS_peak_17986_lociStitched	chr20	19758423	19766447	2	5732	15397.2536	1356.056
2_MACS_peak_199_lociStitched	chr1	14500987	14509009	2	6081	6592.4796	1237.7946
2_MACS_peak_2788_lociStitched	chr1	218246411	218254432	2	4650	3823.6107	1463.8325
2_MACS_peak_17896_lociStitched	chr20	9680222	9688243	2	3788	5507.2186	1139.7841
1_MACS_peak_7471_lociStitched	chr12	94595810	94603826	1	8017	44464.752	1842.8784
2_MACS_peak_4867_lociStitched	chr11	14292155	14300170	2	2795	2037.4129999999998	884.0545
2_MACS_peak_21286_lociStitched	chr3	153030729	153038742	2	3666	3838.227	997.6185
2_MACS_peak_21670_lociStitched	chr3	184183816	184191829	2	3429	3007.2789000000002	1375.8320999999999
2_MACS_peak_31097_lociStitched	chr9	107723387	107731400	2	2525	2174.7282	881.43
2_MACS_peak_26164_lociStitched	chr6	73345568	73353577	2	3821	4404.950000000001	963.4827
2_MACS_peak_9728_lociStitched	chr15	41687749	41695756	2	3360	3275.6637	900.7875
2_MACS_peak_14207_lociStitched	chr19	10443093	10451099	2	3595	5702.6738000000005	1174.4802
2_MACS_peak_28604_lociStitched	chr7	133729118	133737120	2	5021	5090.8724	1732.433
2_MACS_peak_10540_lociStitched	chr15	96406301	96414301	2	5297	5687.2	927.2
2_MACS_peak_18210_lociStitched	chr20	35636133	35644133	2	2659	1844.8	748.0
2_MACS_peak_4599_lociStitched	chr10	129860505	129868502	2	5029	6779.8566	1212.3452000000002
2_MACS_peak_13018_lociStitched	chr17	73774477	73782473	2	6204	20586.501600000003	1525.6368
2_MACS_peak_31407_lociStitched	chr9	131445360	131453355	2	7164	14790.75	1494.2655
2_MACS_peak_22873_lociStitched	chr4	113557247	113565241	2	2964	4356.7300000000005	1243.8663999999999
3_MACS_peak_14143_lociStitched	chr19	7580379	7588372	3	3072	3147.6434	1275.6828
2_MACS_peak_1667_lociStitched	chr1	147993087	148001078	2	3977	4016.2766000000006	1202.6454999999999
2_MACS_peak_23047_lociStitched	chr4	140148175	140156165	2	6118	9872.444	1258.425
2_MACS_peak_28246_lociStitched	chr7	102328464	102336453	2	4214	3201.9912	1443.6123
2_MACS_peak_7680_lociStitched	chr12	110510465	110518452	2	3650	5610.8675	524.7459
2_MACS_peak_25114_lociStitched	chr5	176852028	176860014	2	7932	12953.292000000001	1432.6884
3_MACS_peak_23803_lociStitched	chr5	53813138	53821123	3	5928	7160.948	1195.3545
2_MACS_peak_4287_lociStitched	chr10	102288367	102296351	2	3287	5582.4128	1378.0384000000001
2_MACS_peak_8993_lociStitched	chr14	63139326	63147310	2	3782	3932.9184	457.48319999999995
2_MACS_peak_3423_lociStitched	chr10	21873514	21881497	2	3242	3156.4782	910.062
2_MACS_peak_16166_lociStitched	chr2	86843782	86851764	2	5777	7378.5608	1305.057
1_MACS_peak_8385_lociStitched	chr13	78688794	78696771	1	7978	44431.89	1525.2024000000001
2_MACS_peak_11331_lociStitched	chr16	57824330	57832305	2	3667	4710.035	1187.4775
2_MACS_peak_16660_lociStitched	chr2	134935140	134943115	2	7675	9550.86	1286.3675
2_MACS_peak_21775_lociStitched	chr3	192609873	192617847	2	4105	4785.9947999999995	1399.437
2_MACS_peak_7764_lociStitched	chr12	117535921	117543894	2	2380	1388.0993	729.5295
1_MACS_peak_23165_lociStitched	chr4	153580151	153588124	1	7974	13896.939	1371.356
2_MACS_peak_6199_lociStitched	chr11	128493489	128501457	2	4777	6724.992	945.8016
1_MACS_peak_7415_lociStitched	chr12	92533425	92541392	1	7968	14415.4898	1510.5431999999998
2_MACS_peak_13852_lociStitched	chr18	68987855	68995820	2	4518	6693.786	1044.2115
2_MACS_peak_28143_lociStitched	chr7	98971438	98979399	2	5598	9334.272500000001	1096.2296999999999
2_MACS_peak_162_lociStitched	chr1	11790183	11798143	2	3621	5049.028	839.78
2_MACS_peak_6045_lociStitched	chr11	118560231	118568190	2	7073	7857.9207	1602.9425999999999
2_MACS_peak_29835_lociStitched	chr8	103794199	103802153	2	3702	3616.6838	619.6166
2_MACS_peak_5747_lociStitched	chr11	84425434	84433387	2	3525	3966.1611	1138.8696
2_MACS_peak_23275_lociStitched	chr4	171617381	171625334	2	4394	5279.996700000001	963.9036
2_MACS_peak_4934_lociStitched	chr11	19533179	19541128	2	5370	5089.7447	1211.4276
3_MACS_peak_14753_lociStitched	chr19	42632865	42640814	3	5627	6171.6035999999995	1279.789
2_MACS_peak_8478_lociStitched	chr13	99222791	99230738	2	5140	5922.8991	1285.8246
2_MACS_peak_7742_lociStitched	chr12	116713421	116721366	2	4889	4212.439	590.3135000000001
2_MACS_peak_19758_lociStitched	chr3	3214454	3222398	2	2731	2873.3448000000003	1130.4312
2_MACS_peak_30740_lociStitched	chr9	71783082	71791026	2	4683	9559.0152	1124.8704
2_MACS_peak_30323_lociStitched	chr9	5593018	5600961	2	3392	3996.1232999999997	1219.2504999999999
3_MACS_peak_11663_lociStitched	chr16	87807356	87815297	3	6473	7212.0162	840.1578000000001
2_MACS_peak_28249_lociStitched	chr7	102382443	102390384	2	2690	2380.7118	1255.4721
2_MACS_peak_4543_lociStitched	chr10	125260037	125267977	2	3649	3015.612	874.1940000000001
1_MACS_peak_5225_lociStitched	chr11	58340004	58347938	1	7935	45313.4542	1721.6779999999999
2_MACS_peak_1549_lociStitched	chr1	120832586	120840519	2	6967	11360.055999999999	1761.9193
2_MACS_peak_3705_lociStitched	chr10	52412731	52420664	2	2552	2080.8259	1087.6143
2_MACS_peak_15907_lociStitched	chr2	65657050	65664980	2	6628	12753.026	1092.7540000000001
2_MACS_peak_3252_lociStitched	chr10	6012819	6020747	2	4574	6454.9776	1086.9288
2_MACS_peak_18482_lociStitched	chr20	52236927	52244853	2	5583	20668.6302	1215.0557999999999
3_MACS_peak_20703_lociStitched	chr3	100319075	100326999	3	4762	4313.0332	1224.258
2_MACS_peak_28861_lociStitched	chr7	155430602	155438522	2	3501	9663.192	1480.248
1_MACS_peak_7309_lociStitched	chr12	77452936	77460853	1	7918	19916.796899999998	1720.3641
2_MACS_peak_688_lociStitched	chr1	40523599	40531513	2	5133	5994.0635999999995	1303.4358000000002
2_MACS_peak_5285_lociStitched	chr11	60927896	60935808	2	3708	5510.708	956.5608
3_MACS_peak_27095_lociStitched	chr6	167040889	167048798	3	4616	4615.6924	443.69489999999996
2_MACS_peak_1563_lociStitched	chr1	143461853	143469759	2	7712	12925.519400000001	3289.6866
2_MACS_peak_27156_lociStitched	chr7	2748497	2756403	2	5266	12750.7968	1083.122
2_MACS_peak_29117_lociStitched	chr8	22925255	22933161	2	4073	6086.8294000000005	966.9038
2_MACS_peak_27032_lociStitched	chr6	158621722	158629626	2	2953	2413.8816	682.9056
2_MACS_peak_13589_lociStitched	chr18	43747271	43755172	2	3500	4780.8951	1023.9695999999999
2_MACS_peak_26529_lociStitched	chr6	109775045	109782945	2	6566	8802.970000000001	1103.6299999999999
2_MACS_peak_2600_lociStitched	chr1	206132123	206140020	2	7712	15092.7464	2444.1215
2_MACS_peak_18500_lociStitched	chr20	52509356	52517253	2	3018	2995.3321	1107.1594
2_MACS_peak_477_lociStitched	chr1	28968283	28976178	2	5096	9946.121000000001	1332.676
2_MACS_peak_3934_lociStitched	chr10	75005698	75013593	2	4281	7511.303	1491.3655
2_MACS_peak_20304_lociStitched	chr3	49275107	49283000	2	3078	2232.9296999999997	1018.9862999999999
2_MACS_peak_4316_lociStitched	chr10	103873539	103881430	2	4601	6902.2577	1195.4865
3_MACS_peak_10684_lociStitched	chr16	2581112	2589000	3	4660	3936.9008	1188.7216
2_MACS_peak_23525_lociStitched	chr5	6402019	6409906	2	4819	8948.5902	1224.0624
2_MACS_peak_7071_lociStitched	chr12	56726411	56734296	2	7373	22614.18	1403.53
2_MACS_peak_29017_lociStitched	chr8	12983011	12990896	2	2306	1893.9769999999999	765.6335
2_MACS_peak_20634_lociStitched	chr3	93692013	93699897	2	2783	2611.9692	1131.3539999999998
2_MACS_peak_13263_lociStitched	chr18	2635610	2643493	2	7268	14274.536399999999	1197.4277
2_MACS_peak_24061_lociStitched	chr5	75620628	75628511	2	4599	6943.3464	953.0546999999999
2_MACS_peak_2206_lociStitched	chr1	174991578	174999459	2	3427	5677.472400000001	1579.3524
2_MACS_peak_21057_lociStitched	chr3	129892838	129900719	2	7760	22498.6788	1555.7094
2_MACS_peak_25803_lociStitched	chr6	35264674	35272553	2	6644	11646.737799999999	1410.341
2_MACS_peak_11738_lociStitched	chr17	977513	985390	2	7174	9086.119499999999	1105.1431
1_MACS_peak_15037_lociStitched	chr19	55764113	55771990	1	7878	15329.429699999999	1443.8541
2_MACS_peak_28732_lociStitched	chr7	143183703	143191576	2	3202	3195.6506999999997	1681.6728
2_MACS_peak_24741_lociStitched	chr5	142888738	142896610	2	4729	3821.0688	1335.0912
2_MACS_peak_7329_lociStitched	chr12	79549507	79557378	2	5169	8292.0985	1226.3018
3_MACS_peak_13310_lociStitched	chr18	8603251	8611121	3	4796	4063.281	970.3710000000001
3_MACS_peak_25429_lociStitched	chr6	16316365	16324235	3	5580	8458.676	1294.615
2_MACS_peak_10056_lociStitched	chr15	65169187	65177056	2	4968	5341.477199999999	1089.0696
3_MACS_peak_26191_lociStitched	chr6	76134336	76142204	3	6494	6802.6728	1228.9816
2_MACS_peak_16739_lociStitched	chr2	150016934	150024801	2	3006	2010.8052	1122.6209
2_MACS_peak_27071_lociStitched	chr6	162571276	162579143	2	6978	5694.9213	603.3989
3_MACS_peak_13969_lociStitched	chr19	1437890	1445753	3	5111	7412.4501	1498.6878
2_MACS_peak_4836_lociStitched	chr11	12178343	12186205	2	2201	1996.1618	908.061
2_MACS_peak_21624_lociStitched	chr3	182505956	182513816	2	5778	11076.312	1715.838
2_MACS_peak_24200_lociStitched	chr5	88902507	88910367	2	4150	4669.625999999999	1293.7559999999999
2_MACS_peak_9749_lociStitched	chr15	42866778	42874635	2	5295	4175.9955	1385.1891
2_MACS_peak_22799_lociStitched	chr4	106628972	106636826	2	3791	3442.4082000000003	1142.7569999999998
1_MACS_peak_29606_lociStitched	chr8	72268278	72276130	1	7853	11783.4964	1361.5368
2_MACS_peak_21017_lociStitched	chr3	128392916	128400766	2	3711	8168.71	1096.645
1_MACS_peak_16667_lociStitched	chr2	135162697	135170545	1	7849	22710.542400000002	1430.6904
2_MACS_peak_4408_lociStitched	chr10	111966959	111974806	2	7260	11200.8078	1558.4142
2_MACS_peak_29488_lociStitched	chr8	60963178	60971023	2	5628	7624.5554999999995	1346.9865
2_MACS_peak_30793_lociStitched	chr9	78069497	78077340	2	3796	2701.1292	910.5722999999999
2_MACS_peak_26369_lociStitched	chr6	93391850	93399692	2	5000	4285.653	988.092
2_MACS_peak_23822_lociStitched	chr5	54829701	54837541	2	5679	6904.688	1161.104
2_MACS_peak_21912_lociStitched	chr4	2813120	2820959	2	3907	4885.2648	856.0188
2_MACS_peak_6444_lociStitched	chr12	9819405	9827243	2	3339	3151.6598	1036.1836
2_MACS_peak_10190_lociStitched	chr15	74688618	74696453	2	7380	9673.090999999999	1139.9924999999998
2_MACS_peak_15041_lociStitched	chr19	55812646	55820480	2	3752	6313.4205999999995	1135.1466
3_MACS_peak_32380_lociStitched	chrX	112983993	112991827	3	5331	4166.1212000000005	585.1998
1_MACS_peak_27440_lociStitched	chr7	26190823	26198655	1	7833	22069.0096	1427.7736
2_MACS_peak_12731_lociStitched	chr17	54984854	54992685	2	5923	8713.5537	1199.7092
2_MACS_peak_1439_lociStitched	chr1	111372100	111379930	2	1875	1140.048	577.071
2_MACS_peak_5191_lociStitched	chr11	47632406	47640235	2	3507	2531.1157	1078.0532999999998
2_MACS_peak_20522_lociStitched	chr3	69369343	69377172	2	4352	5405.9245	1183.7448
2_MACS_peak_26316_lociStitched	chr6	89203114	89210942	2	3674	2824.3424	1071.6532
2_MACS_peak_940_lociStitched	chr1	57037676	57045503	2	3387	2687.0090999999998	1044.9045
2_MACS_peak_5802_lociStitched	chr11	93861059	93868886	2	3518	5771.629800000001	958.0247999999999
2_MACS_peak_24237_lociStitched	chr5	94416678	94424504	2	3168	2136.498	1022.8582000000001
2_MACS_peak_7155_lociStitched	chr12	61405100	61412924	2	2439	2240.7936	864.552
2_MACS_peak_14534_lociStitched	chr19	28879226	28887050	2	5787	11628.8112	917.7552000000001
2_MACS_peak_4046_lociStitched	chr10	81663804	81671626	2	4235	6185.6376	1335.9976000000001
2_MACS_peak_25421_lociStitched	chr6	15900727	15908548	2	3304	3717.3213	968.2398
2_MACS_peak_3796_lociStitched	chr10	64185917	64193735	2	2604	2316.4734	871.707
1_MACS_peak_26452_lociStitched	chr6	106438920	106446737	1	7818	28976.0556	1284.3331
3_MACS_peak_14277_lociStitched	chr19	12588721	12596536	3	6085	7068.6675	1338.7095000000002
2_MACS_peak_17531_lociStitched	chr2	225866331	225874145	2	2680	2600.4991999999997	1154.1278
2_MACS_peak_20717_lociStitched	chr3	101419259	101427073	2	3386	4517.2734	1066.611
2_MACS_peak_31118_lociStitched	chr9	109514380	109522194	2	4462	5317.427	1029.1038
2_MACS_peak_11104_lociStitched	chr16	30170612	30178422	2	3048	2997.4779999999996	955.163
3_MACS_peak_10388_lociStitched	chr15	85196585	85204392	3	5233	5271.2864	1107.0326
2_MACS_peak_23419_lociStitched	chr4	186507333	186515140	2	6377	14700.581	1569.207
2_MACS_peak_28612_lociStitched	chr7	133977081	133984888	2	3460	3380.431	1843.2327
2_MACS_peak_15645_lociStitched	chr2	45837127	45844933	2	3402	3741.4158	1178.706
2_MACS_peak_19718_lociStitched	chr22	50962641	50970447	2	5561	12014.9952	896.1288
2_MACS_peak_24697_lociStitched	chr5	140937102	140944908	2	2243	2601.7398	1092.0593999999999
1_MACS_peak_28651_lociStitched	chr7	137707015	137714818	1	7804	16433.118	1765.8189
2_MACS_peak_22790_lociStitched	chr4	106472451	106480252	2	4168	7265.0713000000005	1220.8565
3_MACS_peak_15217_lociStitched	chr2	11294373	11302173	3	3836	4514.639999999999	862.6800000000001
2_MACS_peak_24565_lociStitched	chr5	131855466	131863266	2	5703	7966.920000000001	1155.18
2_MACS_peak_7271_lociStitched	chr12	73573589	73581388	2	4567	5882.785699999999	989.6931000000001
2_MACS_peak_27648_lociStitched	chr7	44620691	44628489	2	3108	6576.053400000001	1178.2778
2_MACS_peak_21931_lociStitched	chr4	4029526	4037323	2	7058	16788.5004	1561.7391
3_MACS_peak_18581_lociStitched	chr20	58530094	58537889	3	3974	2778.9175	974.375
2_MACS_peak_3642_lociStitched	chr10	45787210	45794999	2	3316	3161.5551	968.9516
2_MACS_peak_23464_lociStitched	chr5	217142	224926	2	7506	10824.430400000001	1264.9
2_MACS_peak_25648_lociStitched	chr6	30028101	30035882	2	4224	5116.0075	1434.8164000000002
2_MACS_peak_26271_lociStitched	chr6	85284953	85292733	2	2937	2200.1839999999997	998.174
2_MACS_peak_22476_lociStitched	chr4	75095895	75103673	2	2592	2425.9582	1202.4787999999999
2_MACS_peak_640_lociStitched	chr1	38454564	38462340	2	3158	2547.4176	1040.4288
2_MACS_peak_5649_lociStitched	chr11	75829396	75837171	2	2881	2485.6675	848.2525
1_MACS_peak_21768_lociStitched	chr3	191755286	191763061	1	7776	17552.84	1877.6625
2_MACS_peak_30635_lociStitched	chr9	43367777	43375552	2	2954	1997.3975	504.59749999999997
2_MACS_peak_26860_lociStitched	chr6	139492692	139500465	2	3139	4317.9015	1408.4676
2_MACS_peak_10478_lociStitched	chr15	90802484	90810255	2	4078	8373.252499999999	1237.1432
2_MACS_peak_21980_lociStitched	chr4	7009293	7017062	2	2720	2534.2478	964.1329000000001
3_MACS_peak_5848_lociStitched	chr11	100551317	100559084	3	4994	5112.2394	1168.9334999999999
2_MACS_peak_14777_lociStitched	chr19	44030654	44038419	2	3668	5527.1269999999995	1062.252
1_MACS_peak_1041_lociStitched	chr1	66795616	66803380	1	7765	19417.764	1697.2104
2_MACS_peak_13306_lociStitched	chr18	7566045	7573807	2	4231	4726.2818	760.676
2_MACS_peak_8430_lociStitched	chr13	88322949	88330709	2	2356	1760.744	358.512
2_MACS_peak_23002_lociStitched	chr4	130273067	130280824	2	2727	2066.4648	829.999
2_MACS_peak_26413_lociStitched	chr6	99962319	99970076	2	3726	6359.1885999999995	1123.2136
2_MACS_peak_10210_lociStitched	chr15	75175601	75183357	2	3167	3159.0188	1004.402
2_MACS_peak_24644_lociStitched	chr5	138603027	138610783	2	3579	3024.0644	1070.3280000000002
2_MACS_peak_188_lociStitched	chr1	14246740	14254494	2	3973	3982.4543999999996	965.373
2_MACS_peak_25925_lociStitched	chr6	43020523	43028275	2	3406	5214.770399999999	1065.1248
2_MACS_peak_11469_lociStitched	chr16	69548193	69555943	2	2602	2220.375	833.125
1_MACS_peak_19978_lociStitched	chr3	25871836	25879584	1	7749	15880.300799999999	1475.994
2_MACS_peak_7478_lociStitched	chr12	94852596	94860343	2	4260	7275.2077	1232.5476999999998
