GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_9372_lociStitched	chr15(.):85922445-85924762	0.1557
1_MACS_peak_9373_lociStitched	chr15(.):85956246-85957445	0.2358
1_MACS_peak_9374_lociStitched	chr15(.):86018294-86019311	0.1016
1_MACS_peak_9375_lociStitched	chr15(.):86154221-86154903	0.2025
1_MACS_peak_9376_lociStitched	chr15(.):86231711-86237368	0.2209
1_MACS_peak_9377_lociStitched	chr15(.):86249737-86251599	0.1699
1_MACS_peak_9378_lociStitched	chr15(.):86337115-86338914	0.1881
1_MACS_peak_9379_lociStitched	chr15(.):86398886-86402445	0.1768
1_MACS_peak_9380_lociStitched	chr15(.):86493162-86494278	0.1686
1_MACS_peak_9381_lociStitched	chr15(.):86587829-86589084	0.1615
2_MACS_peak_9382_lociStitched	chr15(.):86745022-86747573	0.13
1_MACS_peak_9384_lociStitched	chr15(.):86757408-86759148	0.2148
1_MACS_peak_9385_lociStitched	chr15(.):87462672-87463633	0.1129
1_MACS_peak_9386_lociStitched	chr15(.):87946793-87948165	0.2044
1_MACS_peak_9387_lociStitched	chr15(.):88272032-88272993	0.156
1_MACS_peak_9388_lociStitched	chr15(.):88423609-88425221	0.1254
1_MACS_peak_9389_lociStitched	chr15(.):88592093-88593636	0.1572
1_MACS_peak_9390_lociStitched	chr15(.):88721674-88723939	0.1964
1_MACS_peak_9391_lociStitched	chr15(.):88789017-88790556	0.1628
2_MACS_peak_9392_lociStitched	chr15(.):88799505-88801973	0.1185
1_MACS_peak_9394_lociStitched	chr15(.):89009731-89011973	0.2473
1_MACS_peak_9395_lociStitched	chr15(.):89051977-89053634	0.2009
1_MACS_peak_9396_lociStitched	chr15(.):89081252-89081989	0.1084
1_MACS_peak_9397_lociStitched	chr15(.):89088819-89090511	0.2292
1_MACS_peak_9398_lociStitched	chr15(.):89163738-89171526	0.1948
2_MACS_peak_9399_lociStitched	chr15(.):89177539-89184357	0.1997
1_MACS_peak_9401_lociStitched	chr15(.):89199084-89201496	0.229
1_MACS_peak_9402_lociStitched	chr15(.):89226151-89227561	0.229
1_MACS_peak_9403_lociStitched	chr15(.):89268374-89269355	0.1394
1_MACS_peak_9404_lociStitched	chr15(.):89408248-89409670	0.1318
1_MACS_peak_9405_lociStitched	chr15(.):89455827-89457550	0.1394
1_MACS_peak_9406_lociStitched	chr15(.):89492762-89493973	0.1414
1_MACS_peak_9407_lociStitched	chr15(.):89545082-89546727	0.184
2_MACS_peak_9408_lociStitched	chr15(.):89630482-89635689	0.1672
5_MACS_peak_9410_lociStitched	chr15(.):89646631-89675145	0.1718
1_MACS_peak_9415_lociStitched	chr15(.):89709820-89711906	0.1839
1_MACS_peak_9416_lociStitched	chr15(.):89786243-89789024	0.2264
1_MACS_peak_9417_lociStitched	chr15(.):89876763-89879579	0.2368
1_MACS_peak_9418_lociStitched	chr15(.):89891847-89892982	0.1733
1_MACS_peak_9419_lociStitched	chr15(.):89901835-89902483	0.1435
2_MACS_peak_9420_lociStitched	chr15(.):89942305-89946004	0.1673
1_MACS_peak_9422_lociStitched	chr15(.):89984190-89985579	0.1846
1_MACS_peak_9423_lociStitched	chr15(.):90117722-90120037	0.15
1_MACS_peak_9424_lociStitched	chr15(.):90233150-90234665	0.1867
1_MACS_peak_9425_lociStitched	chr15(.):90292996-90295305	0.1793
1_MACS_peak_9426_lociStitched	chr15(.):90303658-90306041	0.2382
2_MACS_peak_9427_lociStitched	chr15(.):90319306-90326069	0.1748
1_MACS_peak_9429_lociStitched	chr15(.):90403218-90405317	0.1573
2_MACS_peak_9430_lociStitched	chr15(.):90433341-90438099	0.1754
2_MACS_peak_9432_lociStitched	chr15(.):90543982-90546250	0.0876
1_MACS_peak_9434_lociStitched	chr15(.):90562646-90565043	0.1369
3_MACS_peak_9435_lociStitched	chr15(.):90573891-90582607	0.1542
1_MACS_peak_9438_lociStitched	chr15(.):90588870-90591500	0.2113
1_MACS_peak_9439_lociStitched	chr15(.):90600740-90603710	0.208
3_MACS_peak_9440_lociStitched	chr15(.):90613485-90626292	0.1514
1_MACS_peak_9443_lociStitched	chr15(.):90637848-90646727	0.2003
1_MACS_peak_9444_lociStitched	chr15(.):90691763-90693499	0.237
1_MACS_peak_9445_lociStitched	chr15(.):90700885-90702099	0.2239
3_MACS_peak_9446_lociStitched	chr15(.):90721456-90736303	0.1652
1_MACS_peak_9449_lociStitched	chr15(.):90743669-90745766	0.1005
1_MACS_peak_9450_lociStitched	chr15(.):90775593-90778091	0.2236
1_MACS_peak_9451_lociStitched	chr15(.):90807470-90810264	0.1614
1_MACS_peak_9452_lociStitched	chr15(.):90895141-90896274	0.1747
1_MACS_peak_9453_lociStitched	chr15(.):90919805-90920909	0.1782
1_MACS_peak_9454_lociStitched	chr15(.):90930541-90933153	0.1779
1_MACS_peak_9455_lociStitched	chr15(.):90943299-90944972	0.2521
1_MACS_peak_9456_lociStitched	chr15(.):91005769-91007608	0.1307
2_MACS_peak_9457_lociStitched	chr15(.):91067235-91074309	0.1058
1_MACS_peak_9459_lociStitched	chr15(.):91082857-91083682	0.1429
1_MACS_peak_9460_lociStitched	chr15(.):91137123-91138355	0.1845
2_MACS_peak_9461_lociStitched	chr15(.):91254133-91261637	0.1748
1_MACS_peak_9463_lociStitched	chr15(.):91329271-91330586	0.0845
1_MACS_peak_9464_lociStitched	chr15(.):91395511-91396753	0.2413
1_MACS_peak_9465_lociStitched	chr15(.):91414016-91415972	0.1042
2_MACS_peak_9466_lociStitched	chr15(.):91439822-91447764	0.156
2_MACS_peak_9468_lociStitched	chr15(.):91472184-91479739	0.2228
1_MACS_peak_9470_lociStitched	chr15(.):91497508-91500507	0.1928
2_MACS_peak_9471_lociStitched	chr15(.):91530707-91538887	0.1461
1_MACS_peak_9473_lociStitched	chr15(.):91564787-91566655	0.1615
1_MACS_peak_9474_lociStitched	chr15(.):91643088-91644414	0.1471
1_MACS_peak_9475_lociStitched	chr15(.):91674749-91675614	0.135
1_MACS_peak_9476_lociStitched	chr15(.):91724976-91726307	0.1715
1_MACS_peak_9477_lociStitched	chr15(.):91888779-91890469	0.1661
1_MACS_peak_9478_lociStitched	chr15(.):92136282-92137324	0.1553
2_MACS_peak_9479_lociStitched	chr15(.):92395342-92401841	0.1728
1_MACS_peak_9481_lociStitched	chr15(.):92495025-92496530	0.2209
1_MACS_peak_9482_lociStitched	chr15(.):92564712-92566186	0.2094
2_MACS_peak_9483_lociStitched	chr15(.):92638690-92645870	0.1575
1_MACS_peak_9485_lociStitched	chr15(.):92831750-92832916	0.1411
1_MACS_peak_9486_lociStitched	chr15(.):92936266-92938618	0.1207
2_MACS_peak_9487_lociStitched	chr15(.):93166014-93169655	0.121
1_MACS_peak_9489_lociStitched	chr15(.):93179798-93183439	0.1937
1_MACS_peak_9490_lociStitched	chr15(.):93196948-93199597	0.1083
2_MACS_peak_9491_lociStitched	chr15(.):93205656-93209483	0.1412
1_MACS_peak_9493_lociStitched	chr15(.):93257432-93258462	0.1397
3_MACS_peak_9494_lociStitched	chr15(.):93346249-93364541	0.1436
3_MACS_peak_9497_lociStitched	chr15(.):93373632-93389272	0.1491
1_MACS_peak_9500_lociStitched	chr15(.):93424061-93428662	0.186
1_MACS_peak_9501_lociStitched	chr15(.):93442830-93449015	0.1761
1_MACS_peak_9502_lociStitched	chr15(.):93460553-93461940	0.2718
1_MACS_peak_9503_lociStitched	chr15(.):94772411-94775527	0.2482
1_MACS_peak_9504_lociStitched	chr15(.):94830530-94832053	0.2175
1_MACS_peak_9505_lociStitched	chr15(.):95827556-95829004	0.1336
1_MACS_peak_9506_lociStitched	chr15(.):96212055-96213528	0.1711
1_MACS_peak_9507_lociStitched	chr15(.):96233346-96235015	0.1701
1_MACS_peak_9508_lociStitched	chr15(.):96382014-96383529	0.2055
2_MACS_peak_9509_lociStitched	chr15(.):96406767-96413919	0.1164
1_MACS_peak_9511_lociStitched	chr15(.):96472327-96473170	0.1039
1_MACS_peak_9512_lociStitched	chr15(.):96600980-96602656	0.1569
3_MACS_peak_9513_lociStitched	chr15(.):96869515-96874372	0.1124
1_MACS_peak_9516_lociStitched	chr15(.):97432870-97433906	0.1727
1_MACS_peak_9517_lociStitched	chr15(.):98104346-98105678	0.1687
1_MACS_peak_9518_lociStitched	chr15(.):98503656-98504935	0.159
1_MACS_peak_9519_lociStitched	chr15(.):98631525-98632239	0.0384
1_MACS_peak_9520_lociStitched	chr15(.):98971560-98972425	0.0804
1_MACS_peak_9521_lociStitched	chr15(.):99189694-99193374	0.141
1_MACS_peak_9522_lociStitched	chr15(.):99319495-99320988	0.0886
1_MACS_peak_9523_lociStitched	chr15(.):99393321-99397188	0.2266
2_MACS_peak_9524_lociStitched	chr15(.):99408451-99419436	0.122
1_MACS_peak_9526_lociStitched	chr15(.):99494849-99496853	0.2587
1_MACS_peak_9527_lociStitched	chr15(.):99557648-99558632	0.0367
1_MACS_peak_9528_lociStitched	chr15(.):99619374-99620387	0.1978
1_MACS_peak_9529_lociStitched	chr15(.):99630039-99631098	0.195
1_MACS_peak_9530_lociStitched	chr15(.):99688545-99690231	0.2028
1_MACS_peak_9531_lociStitched	chr15(.):99790473-99792509	0.214
1_MACS_peak_9532_lociStitched	chr15(.):99863700-99865363	0.1412
1_MACS_peak_9533_lociStitched	chr15(.):100104749-100108024	0.1694
1_MACS_peak_9534_lociStitched	chr15(.):100170771-100172214	0.1377
2_MACS_peak_9535_lociStitched	chr15(.):100243330-100248161	0.1505
1_MACS_peak_9537_lociStitched	chr15(.):100259258-100260238	0.1661
1_MACS_peak_9538_lociStitched	chr15(.):100272870-100274479	0.1484
1_MACS_peak_9539_lociStitched	chr15(.):100345493-100347784	0.131
2_MACS_peak_9540_lociStitched	chr15(.):100465835-100469474	0.1073
1_MACS_peak_9542_lociStitched	chr15(.):100710201-100711309	0.1244
1_MACS_peak_9543_lociStitched	chr15(.):100881640-100882461	0.1325
1_MACS_peak_9544_lociStitched	chr15(.):100889815-100890917	0.224
1_MACS_peak_9545_lociStitched	chr15(.):101140904-101144108	0.2024
3_MACS_peak_9546_lociStitched	chr15(.):101458008-101472259	0.1463
1_MACS_peak_9549_lociStitched	chr15(.):101610541-101611176	0.1048
2_MACS_peak_9550_lociStitched	chr15(.):101661396-101669485	0.1789
4_MACS_peak_9552_lociStitched	chr15(.):101675297-101692350	0.1512
1_MACS_peak_9556_lociStitched	chr15(.):101737834-101743961	0.1887
1_MACS_peak_9557_lociStitched	chr15(.):101749851-101751096	0.1052
1_MACS_peak_9558_lociStitched	chr15(.):101782420-101783716	0.1903
4_MACS_peak_9559_lociStitched	chr15(.):101790131-101806672	0.1627
1_MACS_peak_9563_lociStitched	chr15(.):101814745-101818230	0.1751
1_MACS_peak_9564_lociStitched	chr15(.):101833967-101836521	0.2053
1_MACS_peak_9565_lociStitched	chr15(.):102191003-102193721	0.2371
1_MACS_peak_9566_lociStitched	chr15(.):102262937-102265079	0.1563
1_MACS_peak_9567_lociStitched	chr15(.):102285295-102287729	0.2384
1_MACS_peak_9568_lociStitched	chr15(.):102500746-102502911	0.2667
1_MACS_peak_9569_lociStitched	chr16(.):88257-90025	0.2308
1_MACS_peak_9570_lociStitched	chr16(.):102465-104753	0.1923
3_MACS_peak_9571_lociStitched	chr16(.):122628-135777	0.1307
1_MACS_peak_9574_lociStitched	chr16(.):187623-189532	0.1655
2_MACS_peak_9575_lociStitched	chr16(.):278230-286221	0.1352
1_MACS_peak_9577_lociStitched	chr16(.):356675-358203	0.0915
1_MACS_peak_9578_lociStitched	chr16(.):401753-402609	0.0411
1_MACS_peak_9579_lociStitched	chr16(.):420103-421299	0.0961
6_MACS_peak_9580_lociStitched	chr16(.):430720-452912	0.1186
1_MACS_peak_9586_lociStitched	chr16(.):474872-477082	0.1348
1_MACS_peak_9587_lociStitched	chr16(.):575949-579622	0.1317
2_MACS_peak_9588_lociStitched	chr16(.):616249-621115	0.1406
1_MACS_peak_9590_lociStitched	chr16(.):637524-641021	0.1624
3_MACS_peak_9591_lociStitched	chr16(.):685302-700485	0.126
1_MACS_peak_9594_lociStitched	chr16(.):710054-710948	0.1378
1_MACS_peak_9595_lociStitched	chr16(.):717305-719403	0.1409
3_MACS_peak_9596_lociStitched	chr16(.):729966-740907	0.1141
2_MACS_peak_9599_lociStitched	chr16(.):769818-778363	0.1111
2_MACS_peak_9601_lociStitched	chr16(.):785269-791899	0.1234
1_MACS_peak_9603_lociStitched	chr16(.):837243-839638	0.1113
1_MACS_peak_9604_lociStitched	chr16(.):856845-858388	0.1495
2_MACS_peak_9605_lociStitched	chr16(.):1346088-1351539	0.1338
1_MACS_peak_9607_lociStitched	chr16(.):1358246-1361749	0.1626
1_MACS_peak_9608_lociStitched	chr16(.):1381215-1382511	0.1343
1_MACS_peak_9609_lociStitched	chr16(.):1400812-1402740	0.1415
1_MACS_peak_9610_lociStitched	chr16(.):1428246-1430068	0.1075
2_MACS_peak_9611_lociStitched	chr16(.):1463436-1472153	0.127
1_MACS_peak_9613_lociStitched	chr16(.):1524245-1526008	0.1292
1_MACS_peak_9614_lociStitched	chr16(.):1542736-1544386	0.1688
1_MACS_peak_9615_lociStitched	chr16(.):1641050-1641973	0.1031
1_MACS_peak_9616_lociStitched	chr16(.):1660034-1663467	0.1571
1_MACS_peak_9617_lociStitched	chr16(.):1727463-1729458	0.1345
1_MACS_peak_9618_lociStitched	chr16(.):1754600-1757197	0.1812
1_MACS_peak_9619_lociStitched	chr16(.):1820961-1824801	0.1229
1_MACS_peak_9620_lociStitched	chr16(.):1831195-1833936	0.1839
1_MACS_peak_9621_lociStitched	chr16(.):1875483-1877980	0.1848
1_MACS_peak_9622_lociStitched	chr16(.):1912950-1913900	0.1453
1_MACS_peak_9623_lociStitched	chr16(.):1926027-1926841	0.128
1_MACS_peak_9624_lociStitched	chr16(.):1949912-1951084	0.1931
1_MACS_peak_9625_lociStitched	chr16(.):1978963-1979888	0.0906
1_MACS_peak_9626_lociStitched	chr16(.):1991567-1994014	0.1842
3_MACS_peak_9627_lociStitched	chr16(.):2009099-2023203	0.1175
1_MACS_peak_9630_lociStitched	chr16(.):2033820-2035360	0.1801
1_MACS_peak_9631_lociStitched	chr16(.):2057531-2060890	0.1727
1_MACS_peak_9632_lociStitched	chr16(.):2096737-2099078	0.16
3_MACS_peak_9633_lociStitched	chr16(.):2178307-2186947	0.1154
2_MACS_peak_9636_lociStitched	chr16(.):2198008-2206771	0.1849
1_MACS_peak_9638_lociStitched	chr16(.):2254737-2256740	0.2252
1_MACS_peak_9639_lociStitched	chr16(.):2263418-2265822	0.1081
1_MACS_peak_9640_lociStitched	chr16(.):2272793-2274751	0.1657
1_MACS_peak_9641_lociStitched	chr16(.):2300114-2302653	0.1342
1_MACS_peak_9642_lociStitched	chr16(.):2316571-2319826	0.1992
1_MACS_peak_9643_lociStitched	chr16(.):2478063-2480616	0.1716
1_MACS_peak_9644_lociStitched	chr16(.):2509141-2511049	0.1362
2_MACS_peak_9645_lociStitched	chr16(.):2517159-2525879	0.102
3_MACS_peak_9647_lociStitched	chr16(.):2556694-2571996	0.1144
2_MACS_peak_9650_lociStitched	chr16(.):2580533-2589173	0.1334
2_MACS_peak_9652_lociStitched	chr16(.):2652789-2658060	0.1699
1_MACS_peak_9654_lociStitched	chr16(.):2722344-2724458	0.0896
2_MACS_peak_9655_lociStitched	chr16(.):2731702-2738256	0.1773
1_MACS_peak_9657_lociStitched	chr16(.):2770246-2772085	0.1573
1_MACS_peak_9658_lociStitched	chr16(.):2801391-2804257	0.1826
1_MACS_peak_9659_lociStitched	chr16(.):2826236-2828563	0.1608
1_MACS_peak_9660_lociStitched	chr16(.):2917601-2919005	0.2309
1_MACS_peak_9661_lociStitched	chr16(.):2931731-2934214	0.1574
1_MACS_peak_9662_lociStitched	chr16(.):2953752-2955594	0.1889
2_MACS_peak_9663_lociStitched	chr16(.):2961499-2966936	0.1799
1_MACS_peak_9665_lociStitched	chr16(.):3018363-3021300	0.1638
1_MACS_peak_9666_lociStitched	chr16(.):3029142-3031510	0.1762
1_MACS_peak_9667_lociStitched	chr16(.):3073136-3074731	0.1654
1_MACS_peak_9668_lociStitched	chr16(.):3108602-3109955	0.113
2_MACS_peak_9669_lociStitched	chr16(.):3155838-3163204	0.1318
3_MACS_peak_9671_lociStitched	chr16(.):3173865-3186128	0.154
1_MACS_peak_9674_lociStitched	chr16(.):3199512-3201436	0.1721
1_MACS_peak_9675_lociStitched	chr16(.):3207813-3209799	0.1347
2_MACS_peak_9676_lociStitched	chr16(.):3221387-3224687	0.1242
1_MACS_peak_9678_lociStitched	chr16(.):3284256-3285539	0.1592
1_MACS_peak_9679_lociStitched	chr16(.):3313209-3315007	0.1894
1_MACS_peak_9680_lociStitched	chr16(.):3332069-3334329	0.2096
1_MACS_peak_9681_lociStitched	chr16(.):3354709-3356361	0.1561
1_MACS_peak_9682_lociStitched	chr16(.):3397875-3400120	0.2068
1_MACS_peak_9683_lociStitched	chr16(.):3414756-3415811	0.2009
1_MACS_peak_9684_lociStitched	chr16(.):3450054-3452265	0.2078
1_MACS_peak_9685_lociStitched	chr16(.):3492790-3494450	0.141
1_MACS_peak_9686_lociStitched	chr16(.):3507024-3510337	0.1229
4_MACS_peak_9687_lociStitched	chr16(.):3550608-3565327	0.1211
1_MACS_peak_9691_lociStitched	chr16(.):3660719-3662865	0.2136
2_MACS_peak_9692_lociStitched	chr16(.):3672221-3676966	0.1985
1_MACS_peak_9694_lociStitched	chr16(.):3766404-3768340	0.164
2_MACS_peak_9695_lociStitched	chr16(.):3929059-3931580	0.0977
1_MACS_peak_9697_lociStitched	chr16(.):4166611-4167088	0.0945
1_MACS_peak_9698_lociStitched	chr16(.):4232831-4234546	0.2046
1_MACS_peak_9699_lociStitched	chr16(.):4302900-4304204	0.1609
1_MACS_peak_9700_lociStitched	chr16(.):4320687-4324503	0.1277
1_MACS_peak_9701_lociStitched	chr16(.):4357012-4358430	0.1278
1_MACS_peak_9702_lociStitched	chr16(.):4400218-4401728	0.1608
1_MACS_peak_9703_lociStitched	chr16(.):4463657-4467586	0.2018
1_MACS_peak_9704_lociStitched	chr16(.):4474610-4477003	0.2497
2_MACS_peak_9705_lociStitched	chr16(.):4524101-4527578	0.1822
1_MACS_peak_9707_lociStitched	chr16(.):4554505-4557411	0.2041
2_MACS_peak_9708_lociStitched	chr16(.):4563391-4568751	0.1847
1_MACS_peak_9710_lociStitched	chr16(.):4578748-4580612	0.1538
1_MACS_peak_9711_lociStitched	chr16(.):4587547-4589431	0.1579
1_MACS_peak_9712_lociStitched	chr16(.):4663566-4667564	0.1523
1_MACS_peak_9713_lociStitched	chr16(.):4673954-4676276	0.3179
1_MACS_peak_9714_lociStitched	chr16(.):4714516-4715918	0.1978
1_MACS_peak_9715_lociStitched	chr16(.):4742364-4744657	0.1867
1_MACS_peak_9716_lociStitched	chr16(.):4783433-4785593	0.146
1_MACS_peak_9717_lociStitched	chr16(.):4797278-4799182	0.1453
1_MACS_peak_9718_lociStitched	chr16(.):4815980-4817951	0.1755
1_MACS_peak_9719_lociStitched	chr16(.):4851516-4853634	0.201
1_MACS_peak_9720_lociStitched	chr16(.):4887950-4888968	0.1448
1_MACS_peak_9721_lociStitched	chr16(.):4895945-4899035	0.1565
1_MACS_peak_9722_lociStitched	chr16(.):5007441-5008116	0.1111
1_MACS_peak_9723_lociStitched	chr16(.):5082914-5084517	0.1817
1_MACS_peak_9724_lociStitched	chr16(.):5121001-5123009	0.2008
1_MACS_peak_9725_lociStitched	chr16(.):5143491-5149291	0.1868
1_MACS_peak_9726_lociStitched	chr16(.):5206158-5207349	0.1879
1_MACS_peak_9727_lociStitched	chr16(.):5808816-5810380	0.1815
1_MACS_peak_9728_lociStitched	chr16(.):5899956-5903065	0.2569
1_MACS_peak_9729_lociStitched	chr16(.):5916759-5917752	0.139
1_MACS_peak_9730_lociStitched	chr16(.):6052452-6053928	0.0986
1_MACS_peak_9731_lociStitched	chr16(.):6691859-6692463	0.087
1_MACS_peak_9732_lociStitched	chr16(.):6912476-6913226	0.1148
1_MACS_peak_9733_lociStitched	chr16(.):6988107-6989313	0.1104
1_MACS_peak_9734_lociStitched	chr16(.):8631762-8633117	0.1818
1_MACS_peak_9735_lociStitched	chr16(.):8714922-8716661	0.1223
1_MACS_peak_9736_lociStitched	chr16(.):8767695-8769097	0.1584
1_MACS_peak_9737_lociStitched	chr16(.):8890602-8893419	0.2112
1_MACS_peak_9738_lociStitched	chr16(.):8960841-8963853	0.1577
1_MACS_peak_9739_lociStitched	chr16(.):8993331-8994336	0.1122
1_MACS_peak_9740_lociStitched	chr16(.):9037748-9039529	0.1716
2_MACS_peak_9741_lociStitched	chr16(.):9053240-9058828	0.1472
1_MACS_peak_9743_lociStitched	chr16(.):9141211-9142500	0.1934
1_MACS_peak_9744_lociStitched	chr16(.):9154278-9155736	0.1183
3_MACS_peak_9745_lociStitched	chr16(.):9165743-9173479	0.1355
2_MACS_peak_9748_lociStitched	chr16(.):9184104-9194398	0.1386
1_MACS_peak_9750_lociStitched	chr16(.):9226167-9227105	0.0976
1_MACS_peak_9751_lociStitched	chr16(.):10007302-10009300	0.2003
1_MACS_peak_9752_lociStitched	chr16(.):10103358-10104425	0.1713
1_MACS_peak_9753_lociStitched	chr16(.):10132242-10133895	0.1773
2_MACS_peak_9754_lociStitched	chr16(.):10369053-10375123	0.1409
1_MACS_peak_9756_lociStitched	chr16(.):10390350-10392536	0.1656
1_MACS_peak_9757_lociStitched	chr16(.):10423180-10424161	0.1862
1_MACS_peak_9758_lociStitched	chr16(.):10479291-10480819	0.1499
1_MACS_peak_9759_lociStitched	chr16(.):10588088-10589071	0.0934
1_MACS_peak_9760_lociStitched	chr16(.):10646418-10647565	0.2031
1_MACS_peak_9761_lociStitched	chr16(.):10673526-10675153	0.1217
1_MACS_peak_9762_lociStitched	chr16(.):10742202-10743224	0.1604
1_MACS_peak_9763_lociStitched	chr16(.):10821678-10822493	0.234
2_MACS_peak_9764_lociStitched	chr16(.):10830770-10838902	0.1909
1_MACS_peak_9766_lociStitched	chr16(.):10869677-10870660	0.1322
1_MACS_peak_9767_lociStitched	chr16(.):10936451-10937922	0.1952
1_MACS_peak_9768_lociStitched	chr16(.):10962290-10963239	0.1389
2_MACS_peak_9769_lociStitched	chr16(.):10970138-10976234	0.2316
2_MACS_peak_9771_lociStitched	chr16(.):11034635-11039436	0.2003
1_MACS_peak_9773_lociStitched	chr16(.):11057515-11060517	0.2403
1_MACS_peak_9774_lociStitched	chr16(.):11171264-11172782	0.174
1_MACS_peak_9775_lociStitched	chr16(.):11187376-11189576	0.2025
1_MACS_peak_9776_lociStitched	chr16(.):11198617-11199886	0.2002
2_MACS_peak_9777_lociStitched	chr16(.):11349046-11353340	0.158
1_MACS_peak_9779_lociStitched	chr16(.):11402412-11405817	0.1688
1_MACS_peak_9780_lociStitched	chr16(.):11421767-11423417	0.2259
1_MACS_peak_9781_lociStitched	chr16(.):11438532-11440271	0.1811
1_MACS_peak_9782_lociStitched	chr16(.):11455235-11458059	0.3128
1_MACS_peak_9783_lociStitched	chr16(.):11551788-11553094	0.1749
1_MACS_peak_9784_lociStitched	chr16(.):11590948-11591830	0.099
1_MACS_peak_9785_lociStitched	chr16(.):11633127-11634241	0.1513
2_MACS_peak_9786_lociStitched	chr16(.):11668810-11681869	0.1687
3_MACS_peak_9788_lociStitched	chr16(.):11712569-11719509	0.1772
1_MACS_peak_9791_lociStitched	chr16(.):11754910-11755725	0.1229
9_MACS_peak_9792_lociStitched	chr16(.):11761587-11843254	0.177
1_MACS_peak_9801_lociStitched	chr16(.):11862298-11863598	0.0949
1_MACS_peak_9802_lociStitched	chr16(.):11875424-11879091	0.1747
2_MACS_peak_9803_lociStitched	chr16(.):11886093-11892772	0.1339
1_MACS_peak_9805_lociStitched	chr16(.):11903299-11904990	0.2199
1_MACS_peak_9806_lociStitched	chr16(.):11944157-11946309	0.1537
1_MACS_peak_9807_lociStitched	chr16(.):12007001-12010771	0.2272
3_MACS_peak_9808_lociStitched	chr16(.):12052433-12072416	0.1976
1_MACS_peak_9811_lociStitched	chr16(.):12103704-12105597	0.1579
2_MACS_peak_9812_lociStitched	chr16(.):12119697-12127986	0.1827
