REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	28_0F2E_0229Kronos_MM1S-KB-6hr-2_H3K27me3_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
3_MACS_peak_6309_lociStitched	chr11	1741549	1743123	3	1492	1160.5102	166.057
2_MACS_peak_22492_lociStitched	chr21	43806654	43808228	2	1542	1138.6316000000002	264.9042
1_MACS_peak_750_lociStitched	chr1	3215717	3217290	1	1574	1326.9828	162.3336
2_MACS_peak_23342_lociStitched	chr22	21637156	21638729	2	1137	837.7797999999999	236.4219
3_MACS_peak_3964_lociStitched	chr1	30832386	30833958	3	913	960.6492	120.8868
2_MACS_peak_14170_lociStitched	chr17	76432666	76434237	2	1129	1237.6337999999998	97.0878
1_MACS_peak_27938_lociStitched	chr6	29715264	29716835	1	1572	1439.6644	217.11219999999997
3_MACS_peak_8028_lociStitched	chr11	117404833	117406403	3	1239	1126.789	85.879
1_MACS_peak_4749_lociStitched	chr1	201351166	201352735	1	1570	1367.3835000000001	226.40670000000003
1_MACS_peak_8302_lociStitched	chr12	569604	571173	1	1570	1378.3664999999999	139.9548
3_MACS_peak_12316_lociStitched	chr17	17306343	17307912	3	968	864.8328	109.2024
2_MACS_peak_14861_lociStitched	chr17	78503450	78505019	2	1515	1220.682	159.7242
1_MACS_peak_19922_lociStitched	chr2	26699976	26701545	1	1570	1453.2078000000001	134.77710000000002
3_MACS_peak_25144_lociStitched	chr22	50096616	50098185	3	1096	1189.4589	153.44819999999999
2_MACS_peak_29979_lociStitched	chr7	157226615	157228184	2	1148	1167.9635999999998	235.35
2_MACS_peak_30577_lociStitched	chr8	7615781	7617350	2	1155	729.4281	154.5465
3_MACS_peak_7536_lociStitched	chr11	69704233	69705801	3	1441	1263.1807999999999	113.3664
2_MACS_peak_15446_lociStitched	chr19	2892663	2894231	2	1527	1338.1312	146.13760000000002
3_MACS_peak_26702_lociStitched	chr4	7517233	7518801	3	907	762.6752	72.4416
3_MACS_peak_8142_lociStitched	chr11	119371928	119373495	3	1302	922.4929	92.6097
2_MACS_peak_19621_lociStitched	chr19	55358372	55359939	2	1299	1421.1123	220.6336
2_MACS_peak_9498_lociStitched	chr15	40544083	40545649	2	1391	1204.8804	113.6916
2_MACS_peak_15290_lociStitched	chr19	607475	609041	2	1334	1422.8676	172.72979999999998
3_MACS_peak_20679_lociStitched	chr20	30586522	30588088	3	1521	1261.2564	142.97580000000002
2_MACS_peak_24657_lociStitched	chr22	45096187	45097753	2	1161	1333.7622000000001	124.65360000000001
2_MACS_peak_18727_lociStitched	chr19	46782013	46783578	2	1268	1118.1925	128.33
1_MACS_peak_21182_lociStitched	chr20	56404931	56406496	1	1566	1457.328	135.0595
3_MACS_peak_668_lociStitched	chr1	3080400	3081964	3	1003	1044.752	135.286
2_MACS_peak_9289_lociStitched	chr14	105055341	105056905	2	1270	1099.9612	48.9532
2_MACS_peak_9537_lociStitched	chr15	43885573	43887137	2	1519	1176.5972	227.4056
3_MACS_peak_13890_lociStitched	chr17	72999138	73000702	3	1126	1169.4028	124.1816
2_MACS_peak_3114_lociStitched	chr1	20782143	20783706	2	1130	1006.572	58.6125
3_MACS_peak_4307_lociStitched	chr1	37599062	37600625	3	1403	1102.0712999999998	76.1181
2_MACS_peak_15515_lociStitched	chr19	3047474	3049036	2	1455	1395.9594000000002	166.82160000000002
4_MACS_peak_26357_lociStitched	chr4	6326416	6327978	4	1183	982.1856	105.9036
1_MACS_peak_5129_lociStitched	chr10	71416446	71418005	1	1560	1467.6426000000001	159.3298
2_MACS_peak_7696_lociStitched	chr11	70351228	70352787	2	1364	1307.5333	52.2265
2_MACS_peak_6666_lociStitched	chr11	43892249	43893807	2	1364	1290.9588	137.4156
2_MACS_peak_8702_lociStitched	chr12	53011441	53012999	2	1155	1177.6922	129.314
2_MACS_peak_26324_lociStitched	chr4	3887176	3888734	2	1187	1077.5128	162.03199999999998
2_MACS_peak_2679_lociStitched	chr1	18402027	18403583	2	1399	1176.336	167.1144
1_MACS_peak_13426_lociStitched	chr17	59475390	59476946	1	1557	1601.902	171.31560000000002
1_MACS_peak_13432_lociStitched	chr17	59487616	59489172	1	1557	1616.684	211.4604
2_MACS_peak_19026_lociStitched	chr19	48778684	48780240	2	1125	1209.012	139.5732
2_MACS_peak_26140_lociStitched	chr4	2058945	2060501	2	1276	1083.9096	157.156
2_MACS_peak_29857_lociStitched	chr7	155627484	155629040	2	1548	1334.5812	205.23639999999997
3_MACS_peak_30302_lociStitched	chr8	336162	337718	3	1032	972.6555999999999	121.0568
3_MACS_peak_9333_lociStitched	chr14	105404941	105406496	3	1375	1099.5404999999998	100.764
3_MACS_peak_21469_lociStitched	chr20	57938395	57939950	3	962	1101.7175	144.304
2_MACS_peak_30497_lociStitched	chr8	7403702	7405257	2	1076	740.18	153.16750000000002
2_MACS_peak_3029_lociStitched	chr1	20583209	20584763	2	1464	1128.5148	143.27880000000002
3_MACS_peak_3380_lociStitched	chr1	22712630	22714184	3	904	845.5314000000001	91.2198
2_MACS_peak_8050_lociStitched	chr11	117544176	117545730	2	1217	1278.3204	144.522
2_MACS_peak_22458_lociStitched	chr21	43578954	43580508	2	1359	1185.702	219.891
2_MACS_peak_27240_lociStitched	chr4	81971003	81972557	2	1130	1110.6438	114.06360000000001
2_MACS_peak_30217_lociStitched	chr7	158252261	158253815	2	1516	1315.1502	159.285
3_MACS_peak_27540_lociStitched	chr5	139188866	139190419	3	1266	1078.0926	118.6492
2_MACS_peak_8579_lociStitched	chr12	52409367	52410919	2	1550	1295.6096	187.016
2_MACS_peak_8633_lociStitched	chr12	52683647	52685199	2	1201	961.1536	139.8352
3_MACS_peak_12985_lociStitched	chr17	43839671	43841223	3	1145	1054.2736	116.86560000000001
2_MACS_peak_28115_lociStitched	chr6	33801234	33802785	2	1472	1426.2996	98.79870000000001
2_MACS_peak_34010_lociStitched	chr9	140049979	140051530	2	1474	1383.3369	139.7451
3_MACS_peak_22605_lociStitched	chr21	44627031	44628579	3	1485	1140.7212	141.1776
1_MACS_peak_23565_lociStitched	chr22	29074113	29075661	1	1549	1732.0572	216.2556
2_MACS_peak_629_lociStitched	chr1	3009901	3011448	2	1386	1273.0263	52.598000000000006
2_MACS_peak_1434_lociStitched	chr1	7407774	7409320	2	1545	1489.5710000000001	121.2064
2_MACS_peak_28439_lociStitched	chr6	170804472	170806018	2	1264	1186.7096	131.8738
1_MACS_peak_3184_lociStitched	chr1	21041270	21042815	1	1546	1298.2635	154.191
2_MACS_peak_1321_lociStitched	chr1	6785424	6786968	2	1308	1257.588	123.6744
2_MACS_peak_33157_lociStitched	chr9	137374035	137375579	2	1394	1120.7896	111.16799999999999
1_MACS_peak_9018_lociStitched	chr13	113619283	113620826	1	1544	1604.72	213.24259999999998
2_MACS_peak_15207_lociStitched	chr19	329463	331006	2	1294	1047.2341	161.86069999999998
2_MACS_peak_7661_lociStitched	chr11	70098307	70099849	2	1208	1344.4698	171.933
1_MACS_peak_30791_lociStitched	chr8	86555116	86556658	1	1543	1169.9154	260.1354
1_MACS_peak_4681_lociStitched	chr1	161449713	161451254	1	1542	1401.2313	153.3295
2_MACS_peak_12167_lociStitched	chr17	7695160	7696701	2	1425	1281.1874	167.3526
2_MACS_peak_13501_lociStitched	chr17	71360747	71362287	2	1536	1495.032	93.478
2_MACS_peak_19457_lociStitched	chr19	51217094	51218634	2	1097	1093.862	91.938
2_MACS_peak_19785_lociStitched	chr19	56073443	56074983	2	1501	1181.488	152.768
1_MACS_peak_23253_lociStitched	chr22	20294089	20295629	1	1541	1387.386	122.584
3_MACS_peak_25024_lociStitched	chr22	46803675	46805215	3	948	866.558	122.892
3_MACS_peak_4295_lociStitched	chr1	37536824	37538363	3	1087	1103.3091	89.4159
2_MACS_peak_18467_lociStitched	chr19	42652892	42654431	2	1504	1281.0636	78.48899999999999
2_MACS_peak_5770_lociStitched	chr10	134723242	134724780	2	1279	1042.6101999999998	67.8258
2_MACS_peak_15443_lociStitched	chr19	2884613	2886151	2	1073	1038.6114	237.3134
2_MACS_peak_304_lociStitched	chr1	2081578	2083115	2	1139	1162.7404999999999	86.072
2_MACS_peak_2506_lociStitched	chr1	17908421	17909958	2	1492	1275.5563	146.32240000000002
3_MACS_peak_5227_lociStitched	chr10	72696914	72698451	3	1325	974.6117	88.9923
2_MACS_peak_18940_lociStitched	chr19	48314534	48316071	2	1050	870.2494	116.9657
2_MACS_peak_27326_lociStitched	chr5	567660	569197	2	1286	1278.7839999999999	112.201
2_MACS_peak_4084_lociStitched	chr1	31653245	31654781	2	1094	855.7056	175.872
2_MACS_peak_21453_lociStitched	chr20	57847795	57849331	2	1236	1192.0896	93.696
2_MACS_peak_32197_lociStitched	chr9	132965515	132967050	2	1118	1307.6665	133.545
3_MACS_peak_993_lociStitched	chr1	4217311	4218845	3	1409	1307.8884	90.0458
1_MACS_peak_12586_lociStitched	chr17	34121791	34123325	1	1535	1319.0866	104.46539999999999
2_MACS_peak_5782_lociStitched	chr10	134741463	134742995	2	1370	1024.142	86.4048
2_MACS_peak_7653_lociStitched	chr11	70073502	70075034	2	1138	1289.0248000000001	98.35439999999998
2_MACS_peak_23946_lociStitched	chr22	37948937	37950469	2	1402	1117.2875999999999	181.8484
2_MACS_peak_30040_lociStitched	chr7	157407301	157408833	2	1475	1215.9484	151.05519999999999
2_MACS_peak_11430_lociStitched	chr16	89987618	89989149	2	1324	1297.5225	121.4083
1_MACS_peak_14087_lociStitched	chr17	75898539	75900070	1	1532	1691.1426000000001	128.75709999999998
1_MACS_peak_19734_lociStitched	chr19	55952145	55953676	1	1532	1680.7318000000002	185.71030000000002
2_MACS_peak_20063_lociStitched	chr2	73150787	73152318	2	1448	1434.547	74.4066
2_MACS_peak_21186_lociStitched	chr20	56411944	56413475	2	1152	1021.6363	106.7107
3_MACS_peak_31919_lociStitched	chr9	129288605	129290136	3	1303	1225.8717	56.953199999999995
1_MACS_peak_8131_lociStitched	chr11	119292581	119294111	1	1531	1549.4309999999998	156.36599999999999
2_MACS_peak_17143_lociStitched	chr19	15281547	15283077	2	1267	1262.862	154.83599999999998
2_MACS_peak_21092_lociStitched	chr20	49067743	49069273	2	1059	1016.991	126.99000000000001
2_MACS_peak_354_lociStitched	chr1	2298932	2300461	2	1305	1081.1559	173.0828
3_MACS_peak_7931_lociStitched	chr11	74441772	74443301	3	1246	1129.3194	133.7875
2_MACS_peak_28960_lociStitched	chr7	73012600	73014129	2	1089	1071.9819	124.91929999999999
2_MACS_peak_29416_lociStitched	chr7	101129636	101131165	2	1498	1095.6814	154.429
2_MACS_peak_12664_lociStitched	chr17	36738046	36739574	2	1182	997.9368000000001	96.1112
1_MACS_peak_13040_lociStitched	chr17	44849394	44850922	1	1529	1737.4888	115.82240000000002
2_MACS_peak_21463_lociStitched	chr20	57898938	57900466	2	1272	1159.1408000000001	77.3168
2_MACS_peak_24728_lociStitched	chr22	45289257	45290785	2	1439	1122.4688	90.7632
1_MACS_peak_29089_lociStitched	chr7	100166753	100168281	1	1529	1968.828	153.7168
1_MACS_peak_31379_lociStitched	chr8	143701271	143702799	1	1529	1199.9384	128.6576
2_MACS_peak_5685_lociStitched	chr10	133946121	133947648	2	1095	910.3974	108.8751
2_MACS_peak_11142_lociStitched	chr16	85497298	85498825	2	1168	1120.3599	49.780199999999994
2_MACS_peak_20931_lociStitched	chr20	44912253	44913780	2	1376	1315.9686	163.389
2_MACS_peak_27391_lociStitched	chr5	1656962	1658489	2	1311	1359.3354	75.8919
1_MACS_peak_28982_lociStitched	chr7	73082442	73083969	1	1528	1411.1007	184.3089
1_MACS_peak_29542_lociStitched	chr7	142494031	142495558	1	1528	1512.6462000000001	135.2922
1_MACS_peak_29889_lociStitched	chr7	155743622	155745149	1	1528	1371.0933	167.35920000000002
1_MACS_peak_33878_lociStitched	chr9	139266288	139267815	1	1528	1342.6911	166.7484
3_MACS_peak_7865_lociStitched	chr11	71059815	71061341	3	1129	1045.0048	128.7944
1_MACS_peak_31997_lociStitched	chr9	131013211	131014737	1	1527	1423.9106000000002	250.4166
2_MACS_peak_5713_lociStitched	chr10	134279553	134281078	2	1088	1072.075	97.90499999999999
2_MACS_peak_17136_lociStitched	chr19	15216526	15218051	2	1317	1352.5225	114.83250000000001
2_MACS_peak_19301_lociStitched	chr19	50012514	50014039	2	1233	1065.67	107.36
3_MACS_peak_8942_lociStitched	chr12	133176779	133178303	3	933	910.7424	30.937199999999997
2_MACS_peak_29651_lociStitched	chr7	151505809	151507333	2	1328	1144.9812	130.9116
3_MACS_peak_10828_lociStitched	chr16	29898724	29900247	3	1231	988.427	107.37149999999998
3_MACS_peak_12017_lociStitched	chr17	6985753	6987276	3	1342	1168.2933	80.26209999999999
2_MACS_peak_30310_lociStitched	chr8	699923	701446	2	1033	996.8035	149.25400000000002
1_MACS_peak_30854_lociStitched	chr8	120217425	120218948	1	1524	1517.2126	255.864
3_MACS_peak_33756_lociStitched	chr9	138861557	138863080	3	1126	1035.3354	107.37149999999998
2_MACS_peak_3158_lociStitched	chr1	20886613	20888135	2	1233	1136.6296	98.0168
2_MACS_peak_10368_lociStitched	chr16	1956010	1957532	2	1038	1130.6938	38.3544
2_MACS_peak_836_lociStitched	chr1	3366604	3368125	2	1189	1126.4526	91.7163
2_MACS_peak_4268_lociStitched	chr1	37447492	37449013	2	1130	1050.2505	123.35310000000001
2_MACS_peak_8490_lociStitched	chr12	25104531	25106052	2	1053	1109.1132	158.6403
1_MACS_peak_10121_lociStitched	chr16	814845	816366	1	1522	1379.3949	68.445
1_MACS_peak_10835_lociStitched	chr16	29911981	29913502	1	1522	1242.9612	160.4655
2_MACS_peak_21844_lociStitched	chr20	61265697	61267218	2	1515	1532.7117	189.97289999999998
1_MACS_peak_4689_lociStitched	chr1	168104419	168105939	1	1521	1494.008	368.448
2_MACS_peak_15007_lociStitched	chr17	79610797	79612317	2	1070	1167.9679999999998	108.224
3_MACS_peak_21593_lociStitched	chr20	60218596	60220115	3	1242	1053.5784	119.3934
2_MACS_peak_2952_lociStitched	chr1	19335818	19337336	2	1373	1263.2796	166.3728
1_MACS_peak_18993_lociStitched	chr19	48463761	48465278	1	1518	1234.9897	124.69739999999999
1_MACS_peak_31528_lociStitched	chr8	144282563	144284080	1	1518	1528.0741	117.5675
2_MACS_peak_8853_lociStitched	chr12	57577133	57578649	2	1284	1149.5828	229.37079999999997
1_MACS_peak_11452_lociStitched	chr17	22219	23735	1	1517	1164.1364	75.4968
2_MACS_peak_12055_lociStitched	chr17	7071809	7073325	2	1369	1026.9384	121.8864
2_MACS_peak_16514_lociStitched	chr19	8222009	8223525	2	1082	1142.9124	220.7296
1_MACS_peak_23998_lociStitched	chr22	38856337	38857853	1	1517	1614.9948	152.9644
2_MACS_peak_26384_lociStitched	chr4	6374043	6375559	2	1327	1029.6672	164.1828
1_MACS_peak_13960_lociStitched	chr17	74864729	74866244	1	1516	1942.6845	102.717
2_MACS_peak_29363_lociStitched	chr7	100948599	100950114	2	1507	1511.6670000000001	219.5235
3_MACS_peak_29380_lociStitched	chr7	101003961	101005476	3	1272	1107.0105	111.20100000000001
2_MACS_peak_29401_lociStitched	chr7	101056826	101058341	2	1189	1235.4825	156.651
3_MACS_peak_5756_lociStitched	chr10	134681323	134682837	3	1065	1057.8318	83.4214
2_MACS_peak_23664_lociStitched	chr22	36952388	36953902	2	1502	1257.0742	94.3222
2_MACS_peak_6751_lociStitched	chr11	57414845	57416358	2	1481	1201.4733	262.9594
1_MACS_peak_14101_lociStitched	chr17	75920868	75922381	1	1514	1372.5936	224.83180000000002
1_MACS_peak_27305_lociStitched	chr5	484635	486148	1	1514	1298.6079	77.0117
2_MACS_peak_3383_lociStitched	chr1	22714717	22716229	2	1431	1239.9912000000002	221.6592
2_MACS_peak_4032_lociStitched	chr1	31166503	31168015	2	1458	1203.2495999999999	102.6648
3_MACS_peak_5513_lociStitched	chr10	102899744	102901256	3	1186	1057.9464	172.8216
2_MACS_peak_23125_lociStitched	chr22	19653393	19654905	2	1508	1293.9696	108.10799999999999
1_MACS_peak_25525_lociStitched	chr3	28980038	28981550	1	1513	1338.1200000000001	154.3752
3_MACS_peak_12285_lociStitched	chr17	14200296	14201807	3	1174	1065.1039	101.5392
1_MACS_peak_15585_lociStitched	chr19	3214293	3215804	1	1512	1262.4405	161.0726
2_MACS_peak_16546_lociStitched	chr19	8292621	8294131	2	1062	1127.517	67.95
1_MACS_peak_23212_lociStitched	chr22	20207044	20208554	1	1511	1242.277	138.61800000000002
2_MACS_peak_4224_lociStitched	chr1	37266497	37268006	2	1419	1253.979	134.6028
2_MACS_peak_7506_lociStitched	chr11	69624300	69625809	2	1369	1333.2015	51.9096
1_MACS_peak_10599_lociStitched	chr16	4282513	4284022	1	1510	1192.1100000000001	132.9429
2_MACS_peak_11546_lociStitched	chr17	269397	270906	2	1371	1171.4367	70.923
1_MACS_peak_13741_lociStitched	chr17	72448380	72449889	1	1510	1332.7488	167.9517
2_MACS_peak_16293_lociStitched	chr19	7419308	7420817	2	1413	1328.6744999999999	362.4618
2_MACS_peak_30426_lociStitched	chr8	1920316	1921825	2	1305	1227.1188	143.5059
2_MACS_peak_602_lociStitched	chr1	2952317	2953825	2	1133	1115.92	94.0992
2_MACS_peak_3642_lociStitched	chr1	23336066	23337574	2	1354	1204.5904	208.4056
2_MACS_peak_3753_lociStitched	chr1	29656063	29657571	2	1251	1169.1524	117.7748
1_MACS_peak_4810_lociStitched	chr1	202777655	202779163	1	1509	1366.0972000000002	215.4932
2_MACS_peak_8369_lociStitched	chr12	3293625	3295133	2	1096	1009.4552	157.1336
1_MACS_peak_9553_lociStitched	chr15	53087282	53088790	1	1509	1276.8236	153.9668
2_MACS_peak_23709_lociStitched	chr22	37036264	37037771	2	1223	1149.5396	130.0541
2_MACS_peak_26329_lociStitched	chr4	3896142	3897649	2	1149	949.1086	129.9034
1_MACS_peak_17159_lociStitched	chr19	15308901	15310407	1	1507	1367.1468	152.10600000000002
3_MACS_peak_30787_lociStitched	chr8	80677903	80679408	3	1388	1144.8535000000002	168.1085
3_MACS_peak_6458_lociStitched	chr11	2161111	2162615	3	1291	1084.5344	96.4064
2_MACS_peak_11453_lociStitched	chr17	24496	26000	2	1116	1051.7472	151.3024
2_MACS_peak_19629_lociStitched	chr19	55399521	55401025	2	1164	1071.7504000000001	186.6464
2_MACS_peak_25560_lociStitched	chr3	47620517	47622021	2	1070	1257.344	206.6496
1_MACS_peak_6909_lociStitched	chr11	61595168	61596671	1	1504	1769.3316	84.9195
2_MACS_peak_29286_lociStitched	chr7	100757356	100758859	2	1113	1130.8572	98.4465
1_MACS_peak_23438_lociStitched	chr22	24578604	24580106	1	1503	1310.4950000000001	220.6438
1_MACS_peak_1886_lociStitched	chr1	11371008	11372509	1	1502	1378.9687	99.21610000000001
1_MACS_peak_9354_lociStitched	chr14	105554130	105555631	1	1502	1242.5278	37.8252
2_MACS_peak_9067_lociStitched	chr13	113734117	113735617	2	1300	1120.95	114.6
2_MACS_peak_11942_lociStitched	chr17	5032987	5034487	2	1436	1144.3500000000001	172.04999999999998
2_MACS_peak_13650_lociStitched	chr17	72257884	72259384	2	1220	1167.3	66.30000000000001
2_MACS_peak_29137_lociStitched	chr7	100257592	100259092	2	1270	1287.6000000000001	208.35
3_MACS_peak_32806_lociStitched	chr9	136106473	136107973	3	1001	1040.7	125.7
1_MACS_peak_32855_lociStitched	chr9	136183304	136184804	1	1501	1370.25	141.45
3_MACS_peak_24348_lociStitched	chr22	43884991	43886489	3	1335	1015.4941999999999	112.7994
3_MACS_peak_3617_lociStitched	chr1	23235536	23237033	3	1209	1125.744	145.80780000000001
2_MACS_peak_15023_lociStitched	chr17	79899326	79900823	2	1200	1129.9356	140.1192
1_MACS_peak_16954_lociStitched	chr19	13984746	13986243	1	1498	1671.2508	112.7241
2_MACS_peak_944_lociStitched	chr1	4058639	4060135	2	1073	1920.5648	172.788
2_MACS_peak_5699_lociStitched	chr10	134192170	134193666	2	1203	1013.8392	110.1056
2_MACS_peak_20180_lociStitched	chr2	128326798	128328294	2	1088	1112.8744	126.71119999999999
3_MACS_peak_26738_lociStitched	chr4	7652076	7653572	3	1014	1011.8944	67.61919999999999
1_MACS_peak_15120_lociStitched	chr18	3602911	3604406	1	1496	1692.7885	226.044
2_MACS_peak_19400_lociStitched	chr19	50956572	50958067	2	1444	1074.7555	117.9555
2_MACS_peak_19619_lociStitched	chr19	55288250	55289745	2	1255	1070.8685	243.087
2_MACS_peak_32825_lociStitched	chr9	136127033	136128528	2	1380	1142.9275	116.4605
2_MACS_peak_4165_lociStitched	chr1	35368956	35370450	2	1181	1231.3548	154.629
2_MACS_peak_968_lociStitched	chr1	4148278	4149771	2	1330	1217.2429	76.7402
2_MACS_peak_3001_lociStitched	chr1	20510957	20512450	2	1416	1015.9865	103.01700000000001
1_MACS_peak_3665_lociStitched	chr1	26360138	26361631	1	1494	1881.3293	202.1522
2_MACS_peak_8296_lociStitched	chr12	336858	338351	2	1161	1018.9725	182.89249999999998
1_MACS_peak_8465_lociStitched	chr12	3660841	3662334	1	1494	1276.5149999999999	105.5551
2_MACS_peak_6636_lociStitched	chr11	17760628	17762120	2	1483	1099.7531999999999	160.2408
2_MACS_peak_28160_lociStitched	chr6	33982037	33983529	2	1218	1069.1672	155.914
2_MACS_peak_30272_lociStitched	chr7	158785391	158786883	2	1147	1180.3212	142.6352
2_MACS_peak_4911_lociStitched	chr1	223306518	223308009	2	1095	1293.2934	371.10990000000004
1_MACS_peak_31657_lociStitched	chr8	145558495	145559986	1	1492	1889.9916	119.8764
2_MACS_peak_1942_lociStitched	chr1	11481538	11483028	2	1248	1125.844	186.846
2_MACS_peak_18119_lociStitched	chr19	39057089	39058578	2	1123	1065.6773	71.0253
2_MACS_peak_20821_lociStitched	chr20	36050393	36051882	2	1088	913.3525999999999	107.3569
1_MACS_peak_29479_lociStitched	chr7	111168914	111170403	1	1490	1578.7867	297.8
2_MACS_peak_2613_lociStitched	chr1	18067782	18069270	2	1295	1248.432	105.648
3_MACS_peak_11243_lociStitched	chr16	87668345	87669833	3	1212	1068.5328	79.90559999999999
2_MACS_peak_19105_lociStitched	chr19	49083278	49084766	2	1227	1215.8448	136.4496
2_MACS_peak_33589_lociStitched	chr9	138292942	138294430	2	1388	1257.6576	88.536
2_MACS_peak_11058_lociStitched	chr16	85178015	85179502	2	1096	851.3075	39.851600000000005
2_MACS_peak_12704_lociStitched	chr17	37764792	37766279	2	1047	1018.7437000000001	151.8227
