REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X24_0F2A_0229Kronos_MM1S.KB.1hr.2_H3K27me3_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
3_MACS_peak_4978_lociStitched	chr1	180199498	180206238	3	6704	18041.632	1128.95	748	LHX4	FLJ23867	LHX4	LHX4	0.3814000000000001	748	1
9_MACS_peak_1398_lociStitched	chr1	7526564	7541185	9	13038	18137.3505	1288.1101	749	CAMTA1		VAMP3	VAMP3	NONE	749	1
10_MACS_peak_36295_lociStitched	chr9	136037593	136052759	10	13448	18306.8786	1458.9692	750	GBGT1	RALGDS,OBP2B	GBGT1	OBP2B	1.3748	750	1
5_MACS_peak_32385_lociStitched	chr7	100311867	100322774	5	10709	17999.8221	1169.2304	751	EPO	GNB2,POP7,ZAN,GIGYF1	EPO	EPO	1.4137	751	1
5_MACS_peak_9433_lociStitched	chr12	52591011	52603757	5	11941	18281.5878	1455.5932	752		LOC283404,KRT7,KRT80	LOC283404	KRT80	0.8284	752	1
2_MACS_peak_13844_lociStitched	chr17	1865432	1876368	2	10454	17915.3552	1095.7872	753	RTN4RL1		RTN4RL1	RTN4RL1	1.4627000000000001	753	1
7_MACS_peak_13511_lociStitched	chr17	1427	16257	7	13339	18226.07	1437.027	754	DOC2B		DOC2B	DOC2B	0.9187000000000001	754	1
4_MACS_peak_152_lociStitched	chr1	1851255	1861875	4	9890	17656.812	881.46	755		CALML6,GNB1,TMEM52	TMEM52	TMEM52	1.127	755	1
1_MACS_peak_24800_lociStitched	chr20	61972358	61982276	1	9919	17519.1552	766.6614	756	CHRNA4	COL20A1	CHRNA4	CHRNA4	1.4431999999999998	756	1
4_MACS_peak_22114_lociStitched	chr19	56015851	56028088	4	11997	18230.6826	1501.4799	757	SSC5D	ZNF628,NAT14,ISOC2,SBK2	SSC5D	NAT14	1.4782	757	1
5_MACS_peak_19686_lociStitched	chr19	18897920	18910208	5	11251	17929.4208	1226.3424	758	COMP	UPF1	COMP	COMP	1.1756	758	1
3_MACS_peak_8788_lociStitched	chr11	118021143	118031010	3	9352	17992.4745	1315.2711	759	SCN4B	SCN4B,SCN2B	SCN4B	SCN2B	0.8916000000000001	759	1
3_MACS_peak_17116_lociStitched	chr17	81026598	81037292	3	9944	17753.1094	1082.2328	760		METRNL,B3GNTL1	METRNL	METRNL	1.1162	760	1
4_MACS_peak_31876_lociStitched	chr7	2693946	2703995	4	9431	17491.2894	830.0474	761	TTYH3	AMZ1	AMZ1	AMZ1	0.7563000000000001	761	1
3_MACS_peak_31864_lociStitched	chr7	2659441	2670594	3	10915	17823.6093	1164.3732	762		TTYH3,AMZ1	TTYH3	TTYH3	1.4893	762	1
2_MACS_peak_25665_lociStitched	chr21	47544961	47553994	2	9026	18076.8396	1424.5041	763	COL6A2	FTCD	FTCD	FTCD	1.2855999999999999	763	1
4_MACS_peak_4942_lociStitched	chr1	161426283	161439631	4	12894	22983.9212	6348.3088	764		FCGR2A	FCGR2A	NONE	NONE	764	1
3_MACS_peak_11803_lociStitched	chr16	2345305	2356296	3	10590	17919.7264	1291.4425	765	ABCA3	MIR3677,MIR940,ABCA17P,DCI,RNPS1	MIR940	MIR940	0.3761	765	1
3_MACS_peak_24920_lociStitched	chr20	62670427	62680342	3	9273	17692.326	1092.633	766	NCRNA00176,SOX18	TCEA2,OPRL1,RGS19,C20orf201	SOX18	SOX18	1.6841	766	1
2_MACS_peak_11819_lociStitched	chr16	2517188	2523942	2	6729	17349.6752	759.825	767	NTN3	CCNF,C16orf59,TBC1D24,ATP6V0C,AMDHD2	NTN3	NTN3	1.3311	767	1
7_MACS_peak_36703_lociStitched	chr9	137682956	137695626	7	11631	17691.121	1103.557	768	COL5A1	MIR3689B,MIR3689A	MIR3689B	MIR3689A	0.11739999999999999	768	1
6_MACS_peak_328_lociStitched	chr1	2519917	2530181	6	9329	17253.784	695.8992	769	C1orf93,MMEL1	TNFRSF14,LOC115110	C1orf93	C1orf93	1.0674	769	1
10_MACS_peak_9105_lociStitched	chr12	1941976	1955977	10	11853	17911.4793	1366.4976	770	LRTM2,CACNA2D4		LRTM2	LRTM2	1.2381	770	1
8_MACS_peak_27300_lociStitched	chr22	45120780	45135255	8	12481	17702.925	1176.8175	771	PRR5,PRR5-ARHGAP8	ARHGAP8	ARHGAP8	ARHGAP8	0.6692	771	1
3_MACS_peak_24772_lociStitched	chr20	61779715	61789233	3	9345	17298.0132	776.6688	772		HAR1A,MIR124-3,HAR1B	MIR124-3	MIR124-3	1.5947	772	1
3_MACS_peak_15934_lociStitched	chr17	72188781	72199583	3	10733	18022.0568	1519.8414	773		RPL38,TTYH2,MGC16275	RPL38	TTYH2	0.5963	773	1
8_MACS_peak_11753_lociStitched	chr16	1530854	1541629	8	9752	17541.7	1040.865	774	PTX4	TELO2,TMEM204,CCDC154,CLCN7	PTX4	CCDC154	1.7123	774	1
3_MACS_peak_33067_lociStitched	chr7	155169770	155180304	3	10377	17976.271	1494.7746	775			EN2	EN2	NONE	775	1
5_MACS_peak_28105_lociStitched	chr3	12909781	12922738	5	11787	18163.1226	1710.324	776		SNORA7A,RPL32	RPL32	NONE	NONE	776	1
2_MACS_peak_16741_lociStitched	chr17	77648466	77661252	2	12537	17841.5844	1396.2312	777		ENPP7	ENPP7	ENPP7	1.1633	777	1
10_MACS_peak_24955_lociStitched	chr20	62790485	62806382	10	14621	18063.7611	1635.8013	778	MYT1		MYT1	MYT1	1.3798	778	1
3_MACS_peak_26737_lociStitched	chr22	39966864	39978452	3	11316	17744.7044	1380.1308	779	CACNA1I	RPS19BP1	CACNA1I	CACNA1I	1.0978999999999999	779	1
4_MACS_peak_22845_lociStitched	chr2	219885659	219898102	4	11640	17792.2457	1430.945	780	CCDC108	LOC151300,FEV,CRYBA2,MIR375,CCDC108,MIR3131,IHH	CCDC108	CRYBA2	1.6603	780	1
3_MACS_peak_36746_lociStitched	chr9	137828992	137840850	3	11359	17341.1392	984.214	781		FCN1	FCN1	FCN1	0.88	781	1
9_MACS_peak_30278_lociStitched	chr5	1399592	1414394	9	13418	17815.6872	1497.9624	782	SLC6A3		SLC6A3	SLC6A3	0.7635000000000001	782	1
1_MACS_peak_32706_lociStitched	chr7	102158321	102167287	1	8967	19052.75	2738.2164	783		SPDYE2,POLR2J,POLR2J3	SPDYE2	NONE	NONE	783	1
1_MACS_peak_9306_lociStitched	chr12	49482196	49489280	1	7085	17321.0884	1016.554	784	DHH	MLL2,RHEBL1,LMBR1L,TUBA1B	DHH	DHH	1.1015000000000001	784	1
5_MACS_peak_26310_lociStitched	chr22	30833962	30847925	5	13422	18129.5592	1833.3419	785		SEC14L2,MTFP1,SEC14L3,SDC4P	MTFP1	SDC4P	0.7415999999999999	785	1
2_MACS_peak_4864_lociStitched	chr1	156808897	156819630	2	10729	18162.3826	1871.8352	786	NTRK1,INSRR	NTRK1,PEAR1,SH2D2A	INSRR	PEAR1	1.788	786	1
8_MACS_peak_17884_lociStitched	chr19	4772886	4787640	8	13648	18544.3026	2257.362	787		C19orf30,MIR7-3,FEM1A,DPP9,TICAM1	MIR7-3	C19orf30	0.7521	787	1
3_MACS_peak_13754_lociStitched	chr17	1110251	1122174	3	11555	17630.5401	1350.8759	788		ABR	ABR	ABR	0.5408	788	1
4_MACS_peak_24984_lociStitched	chr20	62867513	62880312	4	12194	17654.9406	1410.4498	789	MYT1	PCMTD2	PCMTD2	NONE	NONE	789	1
1_MACS_peak_6941_lociStitched	chr11	1954533	1960889	1	6357	16924.7568	681.9988	790	TNNT3	MRPL23	MRPL23	MRPL23	0.3041	790	1
3_MACS_peak_29012_lociStitched	chr4	3732570	3744068	3	11373	17091.777	863.4998	791		ADRA2C	ADRA2C	ADRA2C	0.7223999999999999	791	1
1_MACS_peak_30719_lociStitched	chr5	176892409	176900221	1	7813	17005.1616	794.4804	792	DBN1	GRK6,PRR7,PDLIM7,DOK3,DDX41	DBN1	DBN1	1.0994000000000002	792	1
6_MACS_peak_9179_lociStitched	chr12	3321504	3335330	6	12437	17523.0724	1319.0004	793	TSPAN9		TSPAN9	TSPAN9	0.8644000000000001	793	1
2_MACS_peak_14203_lociStitched	chr17	7341384	7352475	2	10877	17298.6327	1106.8818	794	FGF11,CHRNB1	NLGN2,SPEM1,C17orf74,TMEM102,AMAC1L3,POLR2A,PLSCR3,C17orf61,ZBTB4	CHRNB1	SPEM1	1.5567	794	1
1_MACS_peak_4823_lociStitched	chr1	156355493	156362885	1	7393	17482.8192	1298.7744	795		C1orf182,RHBG,CCT3,MIR9-1,C1orf61	RHBG	C1orf61	1.2469	795	1
8_MACS_peak_21052_lociStitched	chr19	46906015	46917419	8	10612	17334.08	1160.9272	796	CCDC8		CCDC8	CCDC8	1.1134000000000002	796	1
5_MACS_peak_27254_lociStitched	chr22	45015789	45026228	5	10089	17178.4184	1050.1634	797		PRR5	PRR5	PRR5	0.9673999999999999	797	1
6_MACS_peak_13688_lociStitched	chr17	819617	833186	6	12967	17333.0406	1236.1359	798	NXN		NXN	NXN	1.0762	798	1
3_MACS_peak_16754_lociStitched	chr17	77686767	77698347	3	11347	17389.686	1302.75	799		ENPP7	ENPP7	ENPP7	1.1633	799	1
6_MACS_peak_1489_lociStitched	chr1	7735164	7748158	6	12093	17245.6368	1165.5618	800	CAMTA1		VAMP3	VAMP3	NONE	800	1
6_MACS_peak_21477_lociStitched	chr19	49263053	49276252	6	12386	17302.5691	1227.507	801		FGF21,MAMSTR,RASIP1,IZUMO1,FUT1,BCAT2	FGF21	FGF21	0.9887	801	1
1_MACS_peak_25541_lociStitched	chr21	46670608	46680015	1	9408	17509.2491	1463.7292	802		LOC642852,POFUT2	POFUT2	LOC642852	1.5292000000000001	802	1
14_MACS_peak_29953_lociStitched	chr4	8876707	8891978	14	13167	17366.1812	1325.5228	803		HMX1	HMX1	HMX1	0.7746	803	1
4_MACS_peak_31598_lociStitched	chr7	964144	975684	4	11332	16936.104	932.432	804	ADAP1	GET4,CYP2W1,COX19	ADAP1	CYP2W1	1.2689	804	1
7_MACS_peak_413_lociStitched	chr1	2776179	2788897	7	11077	16885.6886	899.1626	805			ACTRT2	ACTRT2	1.1617	805	1
4_MACS_peak_9311_lociStitched	chr12	49732962	49741649	4	7849	17221.9775	1236.1601	806	DNAJC22	PRPH,TROAP,SPATS2,LOC100335030,C1QL4	DNAJC22	PRPH	1.1019	806	1
11_MACS_peak_17321_lociStitched	chr19	378020	391708	11	12372	18054.472	2069.6256	807		MIER2,THEG,C2CD4C	THEG	C2CD4C	1.2464	807	1
2_MACS_peak_26753_lociStitched	chr22	40018851	40027904	2	9038	16991.5757	1016.6519	808	CACNA1I		CACNA1I	CACNA1I	1.0978999999999999	808	1
1_MACS_peak_25668_lociStitched	chr21	47556033	47562612	1	6580	16963.2936	992.7711	809	FTCD	COL6A2,C21orf56	FTCD	FTCD	1.2855999999999999	809	1
7_MACS_peak_17949_lociStitched	chr19	5259725	5271570	7	10851	17389.6445	1429.6915	810	PTPRS		PTPRS	PTPRS	1.023	810	1
1_MACS_peak_1486_lociStitched	chr1	7715971	7727034	1	11064	16929.7089	993.4574	811	CAMTA1		VAMP3	VAMP3	NONE	811	1
14_MACS_peak_10435_lociStitched	chr14	104637288	104651565	14	12902	16437.1101	506.8335	812	KIF26A		KIF26A	KIF26A	0.8848	812	1
4_MACS_peak_3157_lociStitched	chr1	20810048	20820537	4	9991	16856.8719	940.8633	813	CAMK2N1	MUL1	CAMK2N1	CAMK2N1	1.2242000000000002	813	1
6_MACS_peak_21440_lociStitched	chr19	49193085	49205225	6	11696	17286.146	1374.248	814	FUT2	CA11,NTN5,MAMSTR,RASIP1,IZUMO1	FUT2	FUT2	1.1498000000000002	814	1
5_MACS_peak_32344_lociStitched	chr7	100195969	100206763	5	10294	17275.797	1371.9174	815	FBXO24,PCOLCE	MOSPD3,SAP25,LRCH4,TFR2,ACTL6B	PCOLCE	TFR2	1.2352999999999998	815	1
5_MACS_peak_16612_lociStitched	chr17	77308606	77322581	5	13178	17454.775	1559.61	816	RBFOX3		RBFOX3	RBFOX3	1.4731	816	1
2_MACS_peak_25542_lociStitched	chr21	46709270	46717017	2	7746	17130.1664	1236.4212	817	LOC642852	POFUT2	LOC642852	LOC642852	1.5292000000000001	817	1
4_MACS_peak_102_lociStitched	chr1	1214409	1224167	4	9028	16813.034	926.0342	818	SCNN1D	B3GALT6,PUSL1,GLTPD1,TAS1R3,SDF4,FAM132A,UBE2J2,ACAP3,CPSF3L	SCNN1D	FAM132A	1.765	818	1
10_MACS_peak_21559_lociStitched	chr19	49856303	49869479	10	11673	17321.1696	1453.3128	819	DKKL1,TEAD2	CD37,CCDC155,MIR4324,SLC6A16	TEAD2	CCDC155	0.851	819	1
4_MACS_peak_9261_lociStitched	chr12	6803541	6814320	4	10178	17205.4398	1343.0634	820	C12orf53	COPS7A,ACRBP,ING4,ZNF384,MLF2	C12orf53	C12orf53	1.0048	820	1
2_MACS_peak_31003_lociStitched	chr6	30413157	30421868	2	8534	17357.5386	1504.3897	821		HLA-E	HLA-E	HLA-E	0.027099999999999985	821	1
2_MACS_peak_32448_lociStitched	chr7	100487569	100495263	2	7418	16715.215	870.1914	822	ACHE	SLC12A9,TRIP6,SRRT,UFSP1	ACHE	ACHE	1.0704	822	1
4_MACS_peak_7044_lociStitched	chr11	2394926	2405480	4	9810	16867.4028	1034.292	823	CD81	TSSC4,TRPM5	CD81	TRPM5	2.1337	823	1
6_MACS_peak_2100_lociStitched	chr1	16411787	16424424	6	12246	17260.8783	1448.2002	824		CLCNKB,FAM131C	FAM131C	CLCNKB	1.9773	824	1
10_MACS_peak_6462_lociStitched	chr10	134906329	134920386	10	13054	17010.3757	1207.4963	825	GPR123		GPR123	GPR123	0.6895	825	1
6_MACS_peak_2976_lociStitched	chr1	19376451	19386453	6	9574	16786.3566	1027.2054	826			IFFO2	IFFO2	NONE	826	1
2_MACS_peak_12452_lociStitched	chr16	56665510	56673966	2	8445	16537.3992	778.7976	827	MT1M,MT1JP,MT1A	MT3,MT2A,MT1L,MT1E,MT1DP,MT1B,MT1F,MT1H,MT1IP,MT1X,MT1G	MT1JP	MT1JP	1.4712999999999998	827	1
1_MACS_peak_25569_lociStitched	chr21	46873266	46881872	1	8607	16893.578	1135.992	828	COL18A1	NCRNA00175	COL18A1	NCRNA00175	2.69	828	1
3_MACS_peak_36890_lociStitched	chr9	138130972	138141922	3	10684	16575.015	827.82	829			OLFM1	OLFM1	0.8523	829	1
9_MACS_peak_29614_lociStitched	chr4	7998949	8013058	9	12457	17009.8104	1264.1664	830	ABLIM2		AFAP1	AFAP1	NONE	830	1
3_MACS_peak_25029_lociStitched	chr21	34391360	34399702	3	8036	17272.9452	1563.2908	831	OLIG2	OLIG1	OLIG2	OLIG2	1.2969	831	1
5_MACS_peak_27553_lociStitched	chr22	45932860	45944870	5	11180	16943.708	1244.236	832	FBLN1		FBLN1	FBLN1	1.0807	832	1
3_MACS_peak_21119_lociStitched	chr19	47028796	47041029	3	11861	17209.3844	1513.2221	833		PNMAL2	PNMAL2	PNMAL2	1.784	833	1
6_MACS_peak_2127_lociStitched	chr1	16492909	16506740	6	13064	17025.961	1351.2887	834		EPHA2,ARHGEF19	EPHA2	EPHA2	1.4741	834	1
6_MACS_peak_24794_lociStitched	chr20	61957734	61970848	6	11980	16962.959	1293.0404	835	COL20A1	MIR4326,CHRNA4	CHRNA4	CHRNA4	1.4431999999999998	835	1
5_MACS_peak_36821_lociStitched	chr9	137993398	138005986	5	12445	16682.8764	1047.3216	836	OLFM1	OLFM1	OLFM1	OLFM1	0.8523	836	1
4_MACS_peak_631_lociStitched	chr1	3489519	3499765	4	9691	16403.846	776.6468	837	MEGF6	TPRG1L,MIR551A	MIR551A	MIR551A	1.9368	837	1
3_MACS_peak_36435_lociStitched	chr9	136498862	136510385	3	11382	16540.1142	914.9262	838	DBH		DBH	DBH	1.3627	838	1
6_MACS_peak_28988_lociStitched	chr4	3675894	3688263	6	10808	16449.5331	831.1968	839	LOC100133461		LOC100133461	LOC100133461	1.1888	839	1
3_MACS_peak_7202_lociStitched	chr11	45917485	45928708	3	11085	16890.615	1300.7457	840	MAPK8IP1,C11orf94	CRY2,GYLTL1B,PEX16	C11orf94	C11orf94	0.7136	840	1
4_MACS_peak_3273_lociStitched	chr1	21950772	21963116	4	11697	17075.4552	1491.1552	841	RAP1GAP		RAP1GAP	RAP1GAP	1.091	841	1
7_MACS_peak_24536_lociStitched	chr20	60371605	60383915	7	11985	16520.02	960.18	842	CDH4		MIR1257	MIR1257	0.5034000000000001	842	1
3_MACS_peak_17692_lociStitched	chr19	3311367	3322119	3	10679	17119.3344	1564.416	843		NFIC	NFIC	NFIC	1.5298	843	1
4_MACS_peak_34865_lociStitched	chr8	143618872	143629208	4	9957	16355.6864	810.3424	844	BAI1		ARC	ARC	1.3409	844	1
5_MACS_peak_22704_lociStitched	chr2	128386408	128397543	5	10407	16624.555	1109.046	845	MYO7B,LIMS2	GPR17	GPR17	GPR17	0.8011	845	1
1_MACS_peak_16261_lociStitched	chr17	74894562	74903992	1	9431	16461.008	951.487	846	MGAT5B		MGAT5B	MGAT5B	1.2018	846	1
3_MACS_peak_32349_lociStitched	chr7	100214150	100225815	3	11621	16882.7545	1376.47	847	TFR2	FBXO24,PCOLCE,MOSPD3,GNB2,SAP25,LRCH4,ACTL6B	MOSPD3	PCOLCE	1.1608	847	1
1_MACS_peak_35315_lociStitched	chr9	34622538	34631645	1	9108	16561.9902	1066.4297	848	ARID3C	GALT,IL11RA,CNTFR,C9orf23,DCTN3,SIGMAR1,CCL27	ARID3C	CNTFR	1.2942	848	1
8_MACS_peak_16326_lociStitched	chr17	75781274	75795242	8	12973	16899.8832	1424.736	849			FLJ45079	FLJ45079	NONE	849	1
9_MACS_peak_7574_lociStitched	chr11	64457547	64469745	9	11409	16794.2064	1341.78	850	NRXN2	NRXN2,RASGRP2	NRXN2	RASGRP2	1.688	850	1
6_MACS_peak_552_lociStitched	chr1	3178315	3190065	6	11210	16353.65	908.275	851	PRDM16		MIR4251	MIR4251	1.4012	851	1
7_MACS_peak_26634_lociStitched	chr22	37946643	37959011	7	11972	16900.872	1464.3712	852	CDC42EP1	GGA1,CARD10,LGALS2	CDC42EP1	CARD10	1.2234	852	1
3_MACS_peak_23973_lociStitched	chr20	56151919	56163324	3	11341	16785.879	1361.757	853		PCK1,ZBP1	PCK1	PCK1	1.1797	853	1
5_MACS_peak_8161_lociStitched	chr11	70022931	70034977	5	11443	16463.2682	1051.6158	854	ANO1	FADD	FADD	FADD	0.1701	854	1
5_MACS_peak_16818_lociStitched	chr17	77879502	77891588	5	11815	16652.0908	1258.1526	855			CBX4	CBX4	0.9490999999999999	855	1
4_MACS_peak_29975_lociStitched	chr4	8904030	8914609	4	10207	16417.5501	1036.742	856		LOC650293,HMX1	HMX1	HMX1	0.7746	856	1
3_MACS_peak_5975_lociStitched	chr10	102844786	102854932	3	9953	16465.9434	1113.0162	857	TLX1NB	KAZALD1,TLX1	KAZALD1	TLX1	1.5453000000000001	857	1
3_MACS_peak_32546_lociStitched	chr7	100836555	100847499	3	10483	16383.168	1033.1136	858	MOGAT3	AP1S1,ZNHIT1,VGF,C7orf52,PLOD3,CLDN15,FIS1	MOGAT3	C7orf52	1.4717	858	1
8_MACS_peak_25330_lociStitched	chr21	45243675	45256838	8	11891	17849.028	2508.8678	859		RRP1,AGPAT3,CSTB,LOC284837	LOC284837	LOC284837	0.15059999999999998	859	1
1_MACS_peak_34299_lociStitched	chr8	58118127	58126744	1	8618	19108.1975	3770.7992	860			C8orf71	C8orf71	NONE	860	1
3_MACS_peak_11473_lociStitched	chr15	91194216	91203959	3	9416	16889.4905	1557.9057	861			BLM	BLM	NONE	861	1
6_MACS_peak_5069_lociStitched	chr1	202176412	202188728	6	11052	17453.0036	2140.5208	862	LGR6	PTPRVP,PTPN7	LGR6	PTPRVP	0.848	862	1
2_MACS_peak_4987_lociStitched	chr1	197879086	197888593	2	9424	16910.1009	1608.5844	863	LHX9	C1orf53	LHX9	LHX9	0.5993999999999999	863	1
7_MACS_peak_563_lociStitched	chr1	3220038	3231519	7	11082	16477.5312	1179.0987	864	PRDM16		ARHGEF16	ARHGEF16	1.5086	864	1
4_MACS_peak_19448_lociStitched	chr19	17703807	17716387	4	12283	16696.176	1410.218	865	UNC13A	GLT25D1	GLT25D1	GLT25D1	0.14250000000000002	865	1
6_MACS_peak_21143_lociStitched	chr19	47521240	47532965	6	11269	16198.0875	928.62	866	NPAS1	TMEM160	NPAS1	NPAS1	0.5249999999999999	866	1
5_MACS_peak_21745_lociStitched	chr19	51049629	51060842	5	10781	16107.4745	847.7028	867	LRRC4B	SNAR-F,JOSD2,ASPDH	LRRC4B	LRRC4B	0.8731	867	1
8_MACS_peak_2464_lociStitched	chr1	17988824	18001927	8	12186	16547.7787	1295.8867	868	ARHGEF10L		ACTL8	ACTL8	0.5471	868	1
3_MACS_peak_7293_lociStitched	chr11	61314568	61325452	3	10478	16119.204	893.5764	869	SYT7	LRRC10B	SYT7	SYT7	1.324	869	1
9_MACS_peak_16092_lociStitched	chr17	72603852	72617343	9	12306	16441.4817	1251.9648	870	CD300E	C17orf77,RAB37,CD300LD	CD300E	CD300E	0.9873	870	1
4_MACS_peak_211_lociStitched	chr1	1998745	2010860	4	11679	16056.0095	881.972	871	PRKCZ	GABRD,PRKCZ	PRKCZ	GABRD	1.7906	871	1
2_MACS_peak_15461_lociStitched	chr17	47596741	47607296	2	10411	16339.14	1175.827	872		NGFR,NXPH3	NGFR	NGFR	1.4419	872	1
2_MACS_peak_7000_lociStitched	chr11	2277587	2285637	2	7940	15920.485	762.335	873		TSPAN32,ASCL2,C11orf21	ASCL2	TSPAN32	1.5083	873	1
2_MACS_peak_17319_lociStitched	chr19	366499	376261	2	9631	16364.0406	1232.9406	874	THEG	MIER2,C2CD4C	THEG	C2CD4C	1.2464	874	1
4_MACS_peak_16256_lociStitched	chr17	74880209	74891282	4	10823	16174.3311	1059.6861	875	MGAT5B		MGAT5B	MGAT5B	1.2018	875	1
5_MACS_peak_25669_lociStitched	chr21	47565928	47575683	5	9307	16609.8385	1517.878	876	FTCD	COL6A2,C21orf56	FTCD	FTCD	1.2855999999999999	876	1
3_MACS_peak_27915_lociStitched	chr22	50339672	50349401	3	9515	15652.0152	566.2278	877		CRELD2,PIM3,ALG12	PIM3	PIM3	0.060200000000000004	877	1
2_MACS_peak_18097_lociStitched	chr19	5770406	5779688	2	9197	16539.5958	1464.6996	878	TMEM146	NRTN,PRR22,DUS3L	PRR22	PRR22	0.7713000000000001	878	1
4_MACS_peak_28682_lociStitched	chr3	184098204	184107496	4	8830	16679.14	1633.5336	879	CHRD	FAM131A,POLR2H,CLCN2,THPO	CHRD	CHRD	1.1466999999999998	879	1
8_MACS_peak_8032_lociStitched	chr11	69688278	69700468	8	11465	16095.676	1059.311	880			FGF3	FGF3	NONE	880	1
7_MACS_peak_30945_lociStitched	chr6	2632436	2645762	7	12777	17043.954	2044.2084	881	C6orf195		C6orf195	C6orf195	0.5368	881	1
4_MACS_peak_13826_lociStitched	chr17	1815288	1825913	4	10447	15888.625	929.6875	882			RPA1	RPA1	NONE	882	1
2_MACS_peak_17852_lociStitched	chr19	4544619	4553295	2	8658	16220.6496	1269.2988	883	SEMA6B	PLIN4,PLIN5,LRG1	LRG1	PLIN5	2.1831	883	1
3_MACS_peak_37089_lociStitched	chr9	138608353	138618610	3	10130	15691.1586	745.6839	884	KCNT1	SOHLH1	KCNT1	SOHLH1	1.6431	884	1
3_MACS_peak_13778_lociStitched	chr17	1157009	1169007	3	11867	16187.7016	1242.9928	885		BHLHA9,TUSC5	BHLHA9	TUSC5	1.3050000000000002	885	1
3_MACS_peak_28970_lociStitched	chr4	3626485	3637445	3	10711	16403.832	1465.352	886		LOC100133461	LOC100133461	LOC100133461	1.1888	886	1
8_MACS_peak_22347_lociStitched	chr2	26732640	26745932	8	12099	16436.8872	1517.9464	887	OTOF	C2orf70,OTOF	OTOF	C2orf70	1.5766	887	1
7_MACS_peak_22174_lociStitched	chr19	56273077	56285716	7	12136	17032.3164	2144.8383	888	RFPL4A	NLRP9	RFPL4A	RFPL4A	0.9274	888	1
3_MACS_peak_7040_lociStitched	chr11	2380681	2392379	3	11517	16365.502	1506.7024	889		CD81,TSSC4	CD81	CD81	1.1032	889	1
2_MACS_peak_16785_lociStitched	chr17	77787625	77796460	2	8658	15736.902	879.0825	890		CBX2,CBX8,CBX4	CBX8	CBX2	1.7261	890	1
6_MACS_peak_26060_lociStitched	chr22	23871067	23881465	6	10143	16127.298	1272.7152	891		IGLL1	IGLL1	IGLL1	0.6042000000000001	891	1
2_MACS_peak_15539_lociStitched	chr17	48608485	48616954	2	8163	15922.5669	1090.8072	892	MYCBPAP,EPN3	SPATA20,CACNA1G	EPN3	CACNA1G	1.5920999999999998	892	1
2_MACS_peak_25656_lociStitched	chr21	47496702	47505836	2	8668	15986.3268	1178.286	893		COL6A2	COL6A2	COL6A2	1.2779	893	1
2_MACS_peak_34158_lociStitched	chr8	21897704	21906402	2	8681	15614.6496	818.4818	894	FGF17	NPM2,EPB49,FAM160B2	FGF17	FGF17	1.3455000000000001	894	1
6_MACS_peak_15479_lociStitched	chr17	47937592	47949095	6	10658	16004.1239	1208.9653	895		TAC4	TAC4	TAC4	0.055999999999999994	895	1
2_MACS_peak_14975_lociStitched	chr17	40932483	40940411	2	7605	15650.6648	872.8728	896	WNK4	RAMP2,VPS25,CNTD1,PSME3,EZH1,LOC100190938,CCDC56,BECN1	WNK4	VPS25	0.6335999999999999	896	1
6_MACS_peak_14849_lociStitched	chr17	36755860	36767174	6	10753	16150.735	1374.651	897	SRCIN1		SRCIN1	SRCIN1	1.2771	897	1
2_MACS_peak_35313_lociStitched	chr9	34584656	34593787	2	9131	15790.2383	1020.8458	898	CNTFR	LOC415056,C9orf23,DCTN3,ARID3C,SIGMAR1	CNTFR	CNTFR	1.2942	898	1
2_MACS_peak_1122_lociStitched	chr1	6201741	6209639	2	7529	15619.0848	864.831	899	CHD5		CHD5	CHD5	1.399	899	1
3_MACS_peak_35150_lociStitched	chr8	144819129	144828516	3	8892	15638.742	885.1941	900	LOC100128338	BREA2,MAPK15,LOC100130274,FAM83H	LOC100128338	MAPK15	0.9706000000000001	900	1
3_MACS_peak_26019_lociStitched	chr22	23722021	23732675	3	10015	15873.3946	1126.1278	901		ZDHHC8P1	ZDHHC8P1	ZDHHC8P1	0.8358	901	1
7_MACS_peak_17664_lociStitched	chr19	3258920	3271112	7	11502	16108.0704	1391.1072	902	CELF5		CELF5	CELF5	1.0423	902	1
3_MACS_peak_31625_lociStitched	chr7	1218449	1229457	3	10533	15906.56	1200.9728	903		UNCX,C7orf50,ZFAND2A	ZFAND2A	UNCX	0.6599	903	1
5_MACS_peak_26794_lociStitched	chr22	42305024	42314559	5	8813	15528.701	848.615	904		MIR33A,LOC339674,TNFRSF13C,CENPM	MIR33A	TNFRSF13C	0.8634	904	1
6_MACS_peak_14872_lociStitched	chr17	37372775	37382998	6	9347	15598.2534	923.1369	905	STAC2	RPL19,CACNB1	STAC2	STAC2	0.844	905	1
4_MACS_peak_17209_lociStitched	chr18	44541959	44557713	4	15423	21904.3616	7231.086	906	KATNAL2,TCEB3CL,TCEB3C	PIAS2,TCEB3B	TCEB3CL	TCEB3CL	0.7325999999999999	906	1
