REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X24_0F2A_0229Kronos_MM1S.KB.1hr.2_H3K27me3_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
3_MACS_peak_32349_lociStitched	chr7	100214150	100225815	3	11621	16882.7545	1376.47	758	TFR2	FBXO24,PCOLCE,MOSPD3,GNB2,SAP25,LRCH4,ACTL6B	MOSPD3	PCOLCE	1.1608	758	1
3_MACS_peak_29012_lociStitched	chr4	3732570	3744068	3	11373	17091.777	863.4998	759		ADRA2C	ADRA2C	ADRA2C	0.7223999999999999	759	1
3_MACS_peak_26737_lociStitched	chr22	39966864	39978452	3	11316	17744.7044	1380.1308	760	CACNA1I	RPS19BP1	CACNA1I	CACNA1I	1.0978999999999999	760	1
4_MACS_peak_211_lociStitched	chr1	1998745	2010860	4	11679	16056.0095	881.972	761	PRKCZ	GABRD,PRKCZ	PRKCZ	GABRD	1.7906	761	1
2_MACS_peak_7388_lociStitched	chr11	61636015	61647000	2	10977	18413.057	1227.0245	762	FADS3	FADS2,RAB3IL1	FADS3	RAB3IL1	0.8728	762	1
3_MACS_peak_16754_lociStitched	chr17	77686767	77698347	3	11347	17389.686	1302.75	764		ENPP7	ENPP7	ENPP7	1.1633	764	1
4_MACS_peak_31598_lociStitched	chr7	964144	975684	4	11332	16936.104	932.432	765	ADAP1	GET4,CYP2W1,COX19	ADAP1	CYP2W1	1.2689	765	1
3_MACS_peak_3202_lociStitched	chr1	21005860	21016715	3	10564	19311.045	1295.0015	766	KIF17	PINK1,DDOST,SH2D5	DDOST	SH2D5	1.4260000000000002	766	1
7_MACS_peak_36559_lociStitched	chr9	137179772	137191213	7	10940	18116.8235	1115.4975	768		RXRA	RXRA	RXRA	0.0858	768	1
3_MACS_peak_6975_lociStitched	chr11	2149148	2160395	3	10635	18721.7562	962.7432	769	IGF2,INS-IGF2,MIR483	IGF2AS,INS,TH	MIR483	TH	1.732	769	1
6_MACS_peak_24923_lociStitched	chr20	62681066	62692730	6	10649	19025.1504	1381.0176	770	TCEA2	NCRNA00176,TCEA2,OPRL1,SOX18,RGS19,C20orf201,NPBWR2	TCEA2	NPBWR2	2.2746	770	1
3_MACS_peak_36435_lociStitched	chr9	136498862	136510385	3	11382	16540.1142	914.9262	771	DBH		DBH	DBH	1.3627	771	1
3_MACS_peak_20844_lociStitched	chr19	45349449	45360323	3	10316	19390.5168	997.1458	772	PVRL2	BCAM,TOMM40,APOE	PVRL2	BCAM	1.1658	772	1
5_MACS_peak_8161_lociStitched	chr11	70022931	70034977	5	11443	16463.2682	1051.6158	773	ANO1	FADD	FADD	FADD	0.1701	773	1
1_MACS_peak_32050_lociStitched	chr7	27190732	27200479	1	9748	20782.5534	1191.0834	774	HOXA7	HOXA11-AS1,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA9,MIR196B,HOXA10,HOXA11,HOXA13	HOXA7	HOXA7	1.6206999999999998	774	1
9_MACS_peak_7574_lociStitched	chr11	64457547	64469745	9	11409	16794.2064	1341.78	775	NRXN2	NRXN2,RASGRP2	NRXN2	RASGRP2	1.688	775	1
2_MACS_peak_36060_lociStitched	chr9	134682921	134693974	2	10583	18814.4166	1120.7742	776			RAPGEF1	RAPGEF1	NONE	776	1
2_MACS_peak_14307_lociStitched	chr17	7985829	7996887	2	10851	18223.584	1270.5642	777	MIR4314,ALOX12B	ALOX15B,ALOXE3,HES7	MIR4314	MIR4314	1.5815000000000001	777	1
7_MACS_peak_15256_lociStitched	chr17	43876601	43889228	7	11715	15681.4713	1337.1993	778	CRHR1	IMP5	CRHR1	CRHR1	1.0998999999999999	778	1
5_MACS_peak_11583_lociStitched	chr16	605795	615585	5	9213	21426.394	935.924	779	C16orf11	SOLH,MIR3176,NHLRC4,PIGQ,RAB40C,NCRNA00235	C16orf11	C16orf11	1.3564	779	1
3_MACS_peak_25046_lociStitched	chr21	38071388	38082031	3	10350	19330.8809	1226.0736	780	SIM2		SIM2	SIM2	0.4991	780	1
3_MACS_peak_31864_lociStitched	chr7	2659441	2670594	3	10915	17823.6093	1164.3732	781		TTYH3,AMZ1	TTYH3	TTYH3	1.4893	781	1
3_MACS_peak_23973_lociStitched	chr20	56151919	56163324	3	11341	16785.879	1361.757	782		PCK1,ZBP1	PCK1	PCK1	1.1797	782	1
8_MACS_peak_8032_lociStitched	chr11	69688278	69700468	8	11465	16095.676	1059.311	783			FGF3	FGF3	NONE	783	1
3_MACS_peak_7040_lociStitched	chr11	2380681	2392379	3	11517	16365.502	1506.7024	784		CD81,TSSC4	CD81	CD81	1.1032	784	1
5_MACS_peak_25783_lociStitched	chr22	19694299	19705268	5	10707	18051.6833	917.0084	785	SEPT5,SEPT5-GP1BB	SEPT5-GP1BB,SEPT5,GP1BB,TBX1	SEPT5	GP1BB	2.3145000000000002	785	1
2_MACS_peak_11842_lociStitched	chr16	2874420	2884499	2	10056	19661.1053	1005.8842	786	ZG16B	PRSS41,PRSS21,FLYWCH2,TCEB2,PRSS33,PRSS30P,PRSS22	ZG16B	ZG16B	1.6341	786	1
4_MACS_peak_4601_lociStitched	chr1	46950336	46960824	4	10389	18810.228	951.2616	787		DMBX1	DMBX1	DMBX1	0.38569999999999993	787	1
7_MACS_peak_17664_lociStitched	chr19	3258920	3271112	7	11502	16108.0704	1391.1072	789	CELF5		CELF5	CELF5	1.0423	789	1
5_MACS_peak_27553_lociStitched	chr22	45932860	45944870	5	11180	16943.708	1244.236	790	FBLN1		FBLN1	FBLN1	1.0807	790	1
7_MACS_peak_413_lociStitched	chr1	2776179	2788897	7	11077	16885.6886	899.1626	791			ACTRT2	ACTRT2	1.1617	791	1
1_MACS_peak_1486_lociStitched	chr1	7715971	7727034	1	11064	16929.7089	993.4574	792	CAMTA1		VAMP3	VAMP3	NONE	792	1
6_MACS_peak_2855_lociStitched	chr1	19009149	19021357	6	11529	15506.6016	1004.7184	793	PAX7		PAX7	PAX7	1.0821	793	1
6_MACS_peak_21143_lociStitched	chr19	47521240	47532965	6	11269	16198.0875	928.62	794	NPAS1	TMEM160	NPAS1	NPAS1	0.5249999999999999	794	1
6_MACS_peak_552_lociStitched	chr1	3178315	3190065	6	11210	16353.65	908.275	795	PRDM16		MIR4251	MIR4251	1.4012	795	1
5_MACS_peak_32385_lociStitched	chr7	100311867	100322774	5	10709	17999.8221	1169.2304	797	EPO	GNB2,POP7,ZAN,GIGYF1	EPO	EPO	1.4137	797	1
8_MACS_peak_15372_lociStitched	chr17	46822221	46833659	8	10456	18798.353	1371.4162	798		NCRNA00253,PRAC,MIR3185,HOXB13,TTLL6	HOXB13	MIR3185	1.5016	798	1
10_MACS_peak_11663_lociStitched	chr16	979146	991603	10	11486	15547.5817	1081.2676	799	LMF1	SOX8	LMF1	SOX8	1.7844	799	1
2_MACS_peak_16148_lociStitched	chr17	72942277	72952859	2	10510	18359.77	1165.0782	801	OTOP3,C17orf28	OTOP2,CDR2L,USH1G	OTOP3	OTOP2	1.6347	801	1
2_MACS_peak_14203_lociStitched	chr17	7341384	7352475	2	10877	17298.6327	1106.8818	802	FGF11,CHRNB1	NLGN2,SPEM1,C17orf74,TMEM102,AMAC1L3,POLR2A,PLSCR3,C17orf61,ZBTB4	CHRNB1	SPEM1	1.5567	802	1
3_MACS_peak_7202_lociStitched	chr11	45917485	45928708	3	11085	16890.615	1300.7457	803	MAPK8IP1,C11orf94	CRY2,GYLTL1B,PEX16	C11orf94	C11orf94	0.7136	803	1
3_MACS_peak_15934_lociStitched	chr17	72188781	72199583	3	10733	18022.0568	1519.8414	804		RPL38,TTYH2,MGC16275	RPL38	TTYH2	0.5963	804	1
2_MACS_peak_14677_lociStitched	chr17	26857717	26867846	2	10079	19615.8214	1550.7499	805	FOXN1	UNC119,PIGS,ALDOC	FOXN1	FOXN1	1.2758999999999998	805	1
7_MACS_peak_563_lociStitched	chr1	3220038	3231519	7	11082	16477.5312	1179.0987	806	PRDM16		ARHGEF16	ARHGEF16	1.5086	806	1
7_MACS_peak_17949_lociStitched	chr19	5259725	5271570	7	10851	17389.6445	1429.6915	807	PTPRS		PTPRS	PTPRS	1.023	807	1
2_MACS_peak_4864_lociStitched	chr1	156808897	156819630	2	10729	18162.3826	1871.8352	808	NTRK1,INSRR	NTRK1,PEAR1,SH2D2A	INSRR	PEAR1	1.788	808	1
3_MACS_peak_11803_lociStitched	chr16	2345305	2356296	3	10590	17919.7264	1291.4425	810	ABCA3	MIR3677,MIR940,ABCA17P,DCI,RNPS1	MIR940	MIR940	0.3761	810	1
6_MACS_peak_5069_lociStitched	chr1	202176412	202188728	6	11052	17453.0036	2140.5208	811	LGR6	PTPRVP,PTPN7	LGR6	PTPRVP	0.848	811	1
2_MACS_peak_13844_lociStitched	chr17	1865432	1876368	2	10454	17915.3552	1095.7872	813	RTN4RL1		RTN4RL1	RTN4RL1	1.4627000000000001	813	1
3_MACS_peak_5263_lociStitched	chr1	228192325	228202858	3	10182	18845.6436	1524.1251	814	WNT3A		WNT3A	WNT3A	0.5777	814	1
4_MACS_peak_20819_lociStitched	chr19	45305895	45317588	4	11266	15557.5365	1264.0133	815	BCAM	CBLC,PVRL2	BCAM	BCAM	1.1658	815	1
8_MACS_peak_21052_lociStitched	chr19	46906015	46917419	8	10612	17334.08	1160.9272	816	CCDC8		CCDC8	CCDC8	1.1134000000000002	816	1
6_MACS_peak_28988_lociStitched	chr4	3675894	3688263	6	10808	16449.5331	831.1968	817	LOC100133461		LOC100133461	LOC100133461	1.1888	817	1
3_MACS_peak_31854_lociStitched	chr7	2559728	2569418	3	9084	20384.853	870.162	818	LFNG	IQCE,C7orf27	LFNG	LFNG	1.5223	818	1
3_MACS_peak_19667_lociStitched	chr19	18707132	18717385	3	9686	19429.435	1168.842	819	CRLF1	C19orf50,UBA52,C19orf60,TMEM59L,KLHL26	CRLF1	TMEM59L	1.8086	819	1
5_MACS_peak_32570_lociStitched	chr7	100932224	100944457	5	11184	15748.7642	1456.9503	820		FIS1,RABL5	RABL5	RABL5	0.1578	820	1
4_MACS_peak_35300_lociStitched	chr9	34550856	34561159	4	9896	18775.1569	1005.5728	821	CNTFR	LOC415056,ENHO	LOC415056	LOC415056	1.2427	821	1
2_MACS_peak_14253_lociStitched	chr17	7719751	7730157	2	10206	18469.6094	1461.0024	822	DNAH2	KDM6B,TMEM88,CYB5D1,LSMD1	KDM6B	NONE	NONE	822	1
3_MACS_peak_36890_lociStitched	chr9	138130972	138141922	3	10684	16575.015	827.82	823			OLFM1	OLFM1	0.8523	823	1
5_MACS_peak_16448_lociStitched	chr17	76357269	76367833	5	9933	18734.1976	1100.7688	824		PGS1,SOCS3	SOCS3	SOCS3	1.3754	824	1
3_MACS_peak_33067_lociStitched	chr7	155169770	155180304	3	10377	17976.271	1494.7746	825			EN2	EN2	NONE	825	1
3_MACS_peak_17692_lociStitched	chr19	3311367	3322119	3	10679	17119.3344	1564.416	826		NFIC	NFIC	NFIC	1.5298	826	1
5_MACS_peak_21745_lociStitched	chr19	51049629	51060842	5	10781	16107.4745	847.7028	827	LRRC4B	SNAR-F,JOSD2,ASPDH	LRRC4B	LRRC4B	0.8731	827	1
4_MACS_peak_16256_lociStitched	chr17	74880209	74891282	4	10823	16174.3311	1059.6861	828	MGAT5B		MGAT5B	MGAT5B	1.2018	828	1
6_MACS_peak_2023_lociStitched	chr1	11925559	11937120	6	10993	15749.5503	1327.2028	830		NPPA,NPPB,KIAA2013	NPPB	NPPB	0.8579000000000001	830	1
7_MACS_peak_8152_lociStitched	chr11	70007263	70019548	7	10882	15778.854	1120.392	831	ANO1	FADD	FADD	FADD	0.1701	831	1
3_MACS_peak_28970_lociStitched	chr4	3626485	3637445	3	10711	16403.832	1465.352	834		LOC100133461	LOC100133461	LOC100133461	1.1888	834	1
6_MACS_peak_14849_lociStitched	chr17	36755860	36767174	6	10753	16150.735	1374.651	836	SRCIN1		SRCIN1	SRCIN1	1.2771	836	1
2_MACS_peak_11570_lociStitched	chr16	318226	328036	2	9518	18816.561	926.064	837	RGS11	ITFG3,ARHGDIG,PDIA2,LUC7L	RGS11	RGS11	1.1648999999999998	837	1
5_MACS_peak_32344_lociStitched	chr7	100195969	100206763	5	10294	17275.797	1371.9174	840	FBXO24,PCOLCE	MOSPD3,SAP25,LRCH4,TFR2,ACTL6B	PCOLCE	TFR2	1.2352999999999998	840	1
10_MACS_peak_10394_lociStitched	chr14	104563835	104575938	10	10786	14935.102	439.3389	841	ASPG	MIR203,KIF26A	MIR203	KIF26A	0.8848	841	1
3_MACS_peak_32546_lociStitched	chr7	100836555	100847499	3	10483	16383.168	1033.1136	843	MOGAT3	AP1S1,ZNHIT1,VGF,C7orf52,PLOD3,CLDN15,FIS1	MOGAT3	C7orf52	1.4717	843	1
5_MACS_peak_22704_lociStitched	chr2	128386408	128397543	5	10407	16624.555	1109.046	844	MYO7B,LIMS2	GPR17	GPR17	GPR17	0.8011	844	1
6_MACS_peak_15479_lociStitched	chr17	47937592	47949095	6	10658	16004.1239	1208.9653	845		TAC4	TAC4	TAC4	0.055999999999999994	845	1
1_MACS_peak_24800_lociStitched	chr20	61972358	61982276	1	9919	17519.1552	766.6614	846	CHRNA4	COL20A1	CHRNA4	CHRNA4	1.4431999999999998	846	1
3_MACS_peak_17116_lociStitched	chr17	81026598	81037292	3	9944	17753.1094	1082.2328	847		METRNL,B3GNTL1	METRNL	METRNL	1.1162	847	1
4_MACS_peak_152_lociStitched	chr1	1851255	1861875	4	9890	17656.812	881.46	848		CALML6,GNB1,TMEM52	TMEM52	TMEM52	1.127	848	1
3_MACS_peak_7293_lociStitched	chr11	61314568	61325452	3	10478	16119.204	893.5764	849	SYT7	LRRC10B	SYT7	SYT7	1.324	849	1
1_MACS_peak_35482_lociStitched	chr9	126130427	126139666	1	9240	19148.7514	986.7252	850	CRB2	MIR601	CRB2	CRB2	0.7427	850	1
5_MACS_peak_7911_lociStitched	chr11	69298444	69309487	5	10743	15239.34	933.1335	851			CCND1	CCND1	NONE	851	1
5_MACS_peak_27254_lociStitched	chr22	45015789	45026228	5	10089	17178.4184	1050.1634	852		PRR5	PRR5	PRR5	0.9673999999999999	852	1
4_MACS_peak_9261_lociStitched	chr12	6803541	6814320	4	10178	17205.4398	1343.0634	853	C12orf53	COPS7A,ACRBP,ING4,ZNF384,MLF2	C12orf53	C12orf53	1.0048	853	1
5_MACS_peak_36682_lociStitched	chr9	137607810	137618861	5	10651	15535.4958	1032.1634	854	COL5A1		COL5A1	COL5A1	1.0474	854	1
2_MACS_peak_15461_lociStitched	chr17	47596741	47607296	2	10411	16339.14	1175.827	855		NGFR,NXPH3	NGFR	NGFR	1.4419	855	1
4_MACS_peak_13826_lociStitched	chr17	1815288	1825913	4	10447	15888.625	929.6875	856			RPA1	RPA1	NONE	856	1
3_MACS_peak_31625_lociStitched	chr7	1218449	1229457	3	10533	15906.56	1200.9728	857		UNCX,C7orf50,ZFAND2A	ZFAND2A	UNCX	0.6599	857	1
5_MACS_peak_2930_lociStitched	chr1	19138523	19149924	5	10611	15506.5001	1076.2544	860		TAS1R2	TAS1R2	TAS1R2	0.8775000000000001	860	1
3_MACS_peak_1855_lociStitched	chr1	11381427	11392254	3	10627	15453.3771	1146.5793	862		UBIAD1	UBIAD1	NONE	NONE	862	1
2_MACS_peak_32392_lociStitched	chr7	100327399	100337964	2	10486	15697.477	1054.387	863	ZAN	POP7,EPO,GIGYF1	ZAN	EPO	1.4137	863	1
4_MACS_peak_29975_lociStitched	chr4	8904030	8914609	4	10207	16417.5501	1036.742	866		LOC650293,HMX1	HMX1	HMX1	0.7746	866	1
3_MACS_peak_16841_lociStitched	chr17	77958727	77968687	3	9559	18180.984	1197.192	867	TBC1D16	CCDC40	TBC1D16	TBC1D16	1.3672	867	1
4_MACS_peak_3157_lociStitched	chr1	20810048	20820537	4	9991	16856.8719	940.8633	868	CAMK2N1	MUL1	CAMK2N1	CAMK2N1	1.2242000000000002	868	1
8_MACS_peak_11753_lociStitched	chr16	1530854	1541629	8	9752	17541.7	1040.865	869	PTX4	TELO2,TMEM204,CCDC154,CLCN7	PTX4	CCDC154	1.7123	869	1
3_MACS_peak_16123_lociStitched	chr17	72849883	72859348	3	9103	18580.7415	971.109	879	GRIN2C,FDXR	FADS6	GRIN2C	FADS6	1.2139000000000002	879	1
4_MACS_peak_34865_lociStitched	chr8	143618872	143629208	4	9957	16355.6864	810.3424	881	BAI1		ARC	ARC	1.3409	881	1
1_MACS_peak_8823_lociStitched	chr11	119210062	119219458	1	9397	18113.6088	1198.9296	882	C1QTNF5	RNF26,LOC100499227,MCAM,USP2	C1QTNF5	C1QTNF5	1.1272	882	1
4_MACS_peak_7044_lociStitched	chr11	2394926	2405480	4	9810	16867.4028	1034.292	884	CD81	TSSC4,TRPM5	CD81	TRPM5	2.1337	884	1
3_MACS_peak_37089_lociStitched	chr9	138608353	138618610	3	10130	15691.1586	745.6839	885	KCNT1	SOHLH1	KCNT1	SOHLH1	1.6431	885	1
3_MACS_peak_21863_lociStitched	chr19	54753574	54764270	3	10227	15651.4568	994.728	886	LILRB5	RPS9,LILRB3,LILRA6,LILRB2,LILRA3	LILRB5	LILRB5	0.9762	886	1
6_MACS_peak_26060_lociStitched	chr22	23871067	23881465	6	10143	16127.298	1272.7152	887		IGLL1	IGLL1	IGLL1	0.6042000000000001	887	1
4_MACS_peak_31876_lociStitched	chr7	2693946	2703995	4	9431	17491.2894	830.0474	888	TTYH3	AMZ1	AMZ1	AMZ1	0.7563000000000001	888	1
3_MACS_peak_5975_lociStitched	chr10	102844786	102854932	3	9953	16465.9434	1113.0162	889	TLX1NB	KAZALD1,TLX1	KAZALD1	TLX1	1.5453000000000001	889	1
3_MACS_peak_8788_lociStitched	chr11	118021143	118031010	3	9352	17992.4745	1315.2711	894	SCN4B	SCN4B,SCN2B	SCN4B	SCN2B	0.8916000000000001	894	1
3_MACS_peak_17420_lociStitched	chr19	996110	1005400	3	9181	18592.077	1650.833	900	GRIN3B	WDR18,CNN2,ABCA7,C19orf6	GRIN3B	GRIN3B	0.8933	900	1
3_MACS_peak_24772_lociStitched	chr20	61779715	61789233	3	9345	17298.0132	776.6688	903		HAR1A,MIR124-3,HAR1B	MIR124-3	MIR124-3	1.5947	903	1
6_MACS_peak_328_lociStitched	chr1	2519917	2530181	6	9329	17253.784	695.8992	905	C1orf93,MMEL1	TNFRSF14,LOC115110	C1orf93	C1orf93	1.0674	905	1
4_MACS_peak_631_lociStitched	chr1	3489519	3499765	4	9691	16403.846	776.6468	906	MEGF6	TPRG1L,MIR551A	MIR551A	MIR551A	1.9368	906	1
3_MACS_peak_26019_lociStitched	chr22	23722021	23732675	3	10015	15873.3946	1126.1278	907		ZDHHC8P1	ZDHHC8P1	ZDHHC8P1	0.8358	907	1
3_MACS_peak_24920_lociStitched	chr20	62670427	62680342	3	9273	17692.326	1092.633	908	NCRNA00176,SOX18	TCEA2,OPRL1,RGS19,C20orf201	SOX18	SOX18	1.6841	908	1
5_MACS_peak_15348_lociStitched	chr17	46672301	46683096	5	10158	15700.248	1465.961	911	LOC404266,HOXB6	HOXB2,HOXB3,HOXB4,MIR10A,HOXB5,HOXB7,HOXB8,HOXB9,MIR196A1	LOC404266	HOXB9	1.6041	911	1
6_MACS_peak_2976_lociStitched	chr1	19376451	19386453	6	9574	16786.3566	1027.2054	912			IFFO2	IFFO2	NONE	912	1
2_MACS_peak_15446_lociStitched	chr17	47540863	47551392	2	10086	15373.3929	1105.545	915		NGFR,PHB	NGFR	NGFR	1.4419	915	1
1_MACS_peak_25541_lociStitched	chr21	46670608	46680015	1	9408	17509.2491	1463.7292	917		LOC642852,POFUT2	POFUT2	LOC642852	1.5292000000000001	917	1
6_MACS_peak_7628_lociStitched	chr11	66058130	66068843	6	9991	15312.0909	1161.2892	926	TMEM151A	KLC2,RAB1B,CNIH2,YIF1A,CD248,RIN1,BRMS1,B3GNT1	TMEM151A	RIN1	1.0344	926	1
2_MACS_peak_17319_lociStitched	chr19	366499	376261	2	9631	16364.0406	1232.9406	927	THEG	MIER2,C2CD4C	THEG	C2CD4C	1.2464	927	1
1_MACS_peak_16261_lociStitched	chr17	74894562	74903992	1	9431	16461.008	951.487	930	MGAT5B		MGAT5B	MGAT5B	1.2018	930	1
3_MACS_peak_32333_lociStitched	chr7	100081645	100091995	3	9759	15593.31	1033.965	934	C7orf51	AGFG2,C7orf47,C7orf61,TSC22D4	C7orf51	C7orf51	0.8558	934	1
5_MACS_peak_15522_lociStitched	chr17	48277985	48288167	5	9851	15560.1324	1379.661	938	COL1A1	SGCA,HILS1	COL1A1	COL1A1	1.2157999999999998	938	1
3_MACS_peak_27915_lociStitched	chr22	50339672	50349401	3	9515	15652.0152	566.2278	939		CRELD2,PIM3,ALG12	PIM3	PIM3	0.060200000000000004	939	1
3_MACS_peak_11473_lociStitched	chr15	91194216	91203959	3	9416	16889.4905	1557.9057	940			BLM	BLM	NONE	940	1
2_MACS_peak_4987_lociStitched	chr1	197879086	197888593	2	9424	16910.1009	1608.5844	941	LHX9	C1orf53	LHX9	LHX9	0.5993999999999999	941	1
4_MACS_peak_26628_lociStitched	chr22	37913469	37923330	4	9684	15531.075	1011.7386	944	CARD10	CDC42EP1,MFNG	CARD10	CARD10	1.2234	944	1
8_MACS_peak_7172_lociStitched	chr11	44323252	44334920	8	9614	15575.6132	1005.7816	950	ALX4		ALX4	ALX4	0.3257	950	1
5_MACS_peak_25669_lociStitched	chr21	47565928	47575683	5	9307	16609.8385	1517.878	957	FTCD	COL6A2,C21orf56	FTCD	FTCD	1.2855999999999999	957	1
1_MACS_peak_35315_lociStitched	chr9	34622538	34631645	1	9108	16561.9902	1066.4297	961	ARID3C	GALT,IL11RA,CNTFR,C9orf23,DCTN3,SIGMAR1,CCL27	ARID3C	CNTFR	1.2942	961	1
3_MACS_peak_36000_lociStitched	chr9	133923463	133933054	3	9440	15687.9987	1124.0652	967	LAMC3	AIF1L	AIF1L	AIF1L	0.9634999999999999	967	1
3_MACS_peak_17339_lociStitched	chr19	416168	426015	3	9491	15408.5856	1011.2869	968	SHC2	THEG,C2CD4C,ODF3L2	C2CD4C	C2CD4C	1.2464	968	1
1_MACS_peak_3425_lociStitched	chr1	22874676	22884162	1	9487	15283.8432	934.371	969		EPHA8	EPHA8	EPHA8	1.248	969	1
4_MACS_peak_14158_lociStitched	chr17	7164093	7173844	4	9465	15421.2065	1038.4815	970	CLDN7	ACADVL,C17orf81,SLC2A4,EIF5A,DLG4,MIR324,DVL2,PHF23,GABARAP,CTDNEP1,YBX2,GPS2	CLDN7	YBX2	1.7362	970	1
2_MACS_peak_18097_lociStitched	chr19	5770406	5779688	2	9197	16539.5958	1464.6996	971	TMEM146	NRTN,PRR22,DUS3L	PRR22	PRR22	0.7713000000000001	971	1
6_MACS_peak_14872_lociStitched	chr17	37372775	37382998	6	9347	15598.2534	923.1369	973	STAC2	RPL19,CACNB1	STAC2	STAC2	0.844	973	1
6_MACS_peak_16889_lociStitched	chr17	78065432	78075213	6	9341	15406.0531	1156.1142	982	CCDC40	GAA,EIF4A3	GAA	GAA	1.2926	982	1
2_MACS_peak_35313_lociStitched	chr9	34584656	34593787	2	9131	15790.2383	1020.8458	983	CNTFR	LOC415056,C9orf23,DCTN3,ARID3C,SIGMAR1	CNTFR	CNTFR	1.2942	983	1
9_MACS_peak_15184_lociStitched	chr17	43040290	43051477	9	9221	15414.5673	1101.9195	991	C1QL1	GFAP,KIF18B	C1QL1	C1QL1	0.9963	991	1
3_MACS_peak_7652_lociStitched	chr11	66131434	66140596	3	9085	15632.2044	1128.7584	998	SLC29A2	NPAS4,CD248,RIN1,BRMS1,B3GNT1	SLC29A2	RIN1	1.0344	998	1
3_MACS_peak_36013_lociStitched	chr9	133965325	133974930	3	9162	15108.665	1029.656	1005	LAMC3,AIF1L	NUP214	AIF1L	AIF1L	0.9634999999999999	1005	1
