GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_6936_lociStitched	chr10(.):135391395-135391986	0.1215
1_MACS_peak_6937_lociStitched	chr10(.):135439547-135439915	0.0778
2_MACS_peak_6938_lociStitched	chr10(.):135479554-135481074	0.203
1_MACS_peak_6940_lociStitched	chr10(.):135483918-135484378	0.2052
1_MACS_peak_6941_lociStitched	chr10(.):135490417-135490965	0.2529
1_MACS_peak_6942_lociStitched	chr11(.):183167-183550	0.2812
1_MACS_peak_6943_lociStitched	chr11(.):184658-185249	0.1532
1_MACS_peak_6944_lociStitched	chr11(.):192108-196015	0.1932
1_MACS_peak_6945_lociStitched	chr11(.):197218-197635	0.0797
7_MACS_peak_6946_lociStitched	chr11(.):281663-286728	0.0781
1_MACS_peak_6953_lociStitched	chr11(.):287250-288729	0.1094
3_MACS_peak_6954_lociStitched	chr11(.):295882-297032	0.0507
2_MACS_peak_6957_lociStitched	chr11(.):297868-301157	0.0839
2_MACS_peak_6959_lociStitched	chr11(.):305334-306816	0.1139
3_MACS_peak_6961_lociStitched	chr11(.):307711-312426	0.1023
2_MACS_peak_6964_lociStitched	chr11(.):313227-315549	0.1289
6_MACS_peak_6966_lociStitched	chr11(.):316570-325637	0.071
1_MACS_peak_6972_lociStitched	chr11(.):326400-327024	0.0456
5_MACS_peak_6973_lociStitched	chr11(.):328286-336721	0.1071
2_MACS_peak_6978_lociStitched	chr11(.):337328-338433	0.0526
1_MACS_peak_6980_lociStitched	chr11(.):339460-340202	0.1928
3_MACS_peak_6981_lociStitched	chr11(.):341947-343287	0.1215
1_MACS_peak_6984_lociStitched	chr11(.):343999-344386	0.1123
4_MACS_peak_6985_lociStitched	chr11(.):344956-349045	0.0814
3_MACS_peak_6989_lociStitched	chr11(.):351956-356185	0.084
3_MACS_peak_6992_lociStitched	chr11(.):358039-359744	0.0675
1_MACS_peak_6995_lociStitched	chr11(.):360408-361446	0.0848
4_MACS_peak_6996_lociStitched	chr11(.):362089-368877	0.0717
2_MACS_peak_7000_lociStitched	chr11(.):370466-373383	0.0721
1_MACS_peak_7002_lociStitched	chr11(.):377448-377726	0.055
2_MACS_peak_7003_lociStitched	chr11(.):378307-379660	0.0456
4_MACS_peak_7005_lociStitched	chr11(.):380462-389329	0.0844
3_MACS_peak_7009_lociStitched	chr11(.):389862-392742	0.0621
1_MACS_peak_7012_lociStitched	chr11(.):393272-397180	0.0911
2_MACS_peak_7013_lociStitched	chr11(.):404117-405169	0.0443
4_MACS_peak_7015_lociStitched	chr11(.):407792-411710	0.0685
3_MACS_peak_7019_lociStitched	chr11(.):412318-419765	0.0559
2_MACS_peak_7022_lociStitched	chr11(.):425771-427337	0.0936
1_MACS_peak_7024_lociStitched	chr11(.):441437-441754	0.0792
1_MACS_peak_7025_lociStitched	chr11(.):442594-444778	0.1254
1_MACS_peak_7026_lociStitched	chr11(.):524238-525040	0.0749
1_MACS_peak_7027_lociStitched	chr11(.):549224-549641	0.0166
1_MACS_peak_7028_lociStitched	chr11(.):553126-553416	0.0727
1_MACS_peak_7029_lociStitched	chr11(.):555172-558379	0.1032
1_MACS_peak_7030_lociStitched	chr11(.):569357-569707	0.043
1_MACS_peak_7031_lociStitched	chr11(.):573744-574242	0.1554
3_MACS_peak_7032_lociStitched	chr11(.):705863-713744	0.0871
1_MACS_peak_7035_lociStitched	chr11(.):716532-716840	0.0
1_MACS_peak_7036_lociStitched	chr11(.):717885-718252	0.0822
2_MACS_peak_7037_lociStitched	chr11(.):719008-720653	0.0837
1_MACS_peak_7039_lociStitched	chr11(.):725265-725705	0.0895
1_MACS_peak_7040_lociStitched	chr11(.):729694-730375	0.0667
2_MACS_peak_7041_lociStitched	chr11(.):730883-731776	0.1093
1_MACS_peak_7043_lociStitched	chr11(.):733341-734935	0.0774
1_MACS_peak_7044_lociStitched	chr11(.):737319-738550	0.158
4_MACS_peak_7045_lociStitched	chr11(.):828846-832577	0.1334
2_MACS_peak_7049_lociStitched	chr11(.):843115-849540	0.0972
1_MACS_peak_7051_lociStitched	chr11(.):850067-858678	0.0832
2_MACS_peak_7052_lociStitched	chr11(.):859449-864194	0.0857
2_MACS_peak_7054_lociStitched	chr11(.):1026359-1029128	0.0585
1_MACS_peak_7056_lociStitched	chr11(.):1029647-1030172	0.0944
5_MACS_peak_7057_lociStitched	chr11(.):1031314-1063778	0.097
2_MACS_peak_7062_lociStitched	chr11(.):1064377-1065548	0.1263
3_MACS_peak_7064_lociStitched	chr11(.):1067361-1069032	0.0638
1_MACS_peak_7067_lociStitched	chr11(.):1071425-1076545	0.0743
1_MACS_peak_7068_lociStitched	chr11(.):1077379-1078910	0.0553
3_MACS_peak_7069_lociStitched	chr11(.):1079518-1089134	0.0666
1_MACS_peak_7072_lociStitched	chr11(.):1089800-1090347	0.1363
1_MACS_peak_7073_lociStitched	chr11(.):1094887-1098533	0.0763
3_MACS_peak_7074_lociStitched	chr11(.):1099675-1105608	0.082
6_MACS_peak_7077_lociStitched	chr11(.):1108824-1118766	0.0888
3_MACS_peak_7083_lociStitched	chr11(.):1119495-1126374	0.0601
1_MACS_peak_7086_lociStitched	chr11(.):1127619-1128021	0.1176
3_MACS_peak_7087_lociStitched	chr11(.):1131834-1135715	0.1038
1_MACS_peak_7090_lociStitched	chr11(.):1137795-1138229	0.12
1_MACS_peak_7091_lociStitched	chr11(.):1139075-1139430	0.1142
1_MACS_peak_7092_lociStitched	chr11(.):1140052-1140620	0.0732
6_MACS_peak_7093_lociStitched	chr11(.):1142305-1148887	0.0798
5_MACS_peak_7099_lociStitched	chr11(.):1150065-1160856	0.069
1_MACS_peak_7104_lociStitched	chr11(.):1162012-1162294	0.0536
4_MACS_peak_7105_lociStitched	chr11(.):1212750-1231875	0.0824
5_MACS_peak_7109_lociStitched	chr11(.):1236023-1249861	0.0663
6_MACS_peak_7114_lociStitched	chr11(.):1250399-1262150	0.0704
8_MACS_peak_7120_lociStitched	chr11(.):1262768-1271947	0.0729
4_MACS_peak_7128_lociStitched	chr11(.):1272713-1276921	0.0709
2_MACS_peak_7132_lociStitched	chr11(.):1279001-1279949	0.0619
4_MACS_peak_7134_lociStitched	chr11(.):1363481-1372967	0.09
3_MACS_peak_7138_lociStitched	chr11(.):1374284-1378426	0.0611
3_MACS_peak_7141_lociStitched	chr11(.):1379079-1383625	0.0804
13_MACS_peak_7144_lociStitched	chr11(.):1384309-1404132	0.0837
2_MACS_peak_7157_lociStitched	chr11(.):1405683-1407561	0.1144
1_MACS_peak_7159_lociStitched	chr11(.):1408224-1410993	0.1188
3_MACS_peak_7160_lociStitched	chr11(.):1411960-1414675	0.0785
2_MACS_peak_7163_lociStitched	chr11(.):1417421-1424190	0.0794
1_MACS_peak_7165_lociStitched	chr11(.):1424774-1425607	0.0825
4_MACS_peak_7166_lociStitched	chr11(.):1426260-1429508	0.0682
1_MACS_peak_7170_lociStitched	chr11(.):1430139-1430514	0.0832
1_MACS_peak_7171_lociStitched	chr11(.):1444278-1445230	0.0479
2_MACS_peak_7172_lociStitched	chr11(.):1446061-1447298	0.0623
2_MACS_peak_7174_lociStitched	chr11(.):1447889-1449210	0.0303
4_MACS_peak_7176_lociStitched	chr11(.):1454623-1457293	0.0625
4_MACS_peak_7180_lociStitched	chr11(.):1457812-1461886	0.0792
5_MACS_peak_7184_lociStitched	chr11(.):1463206-1476290	0.0785
2_MACS_peak_7189_lociStitched	chr11(.):1477275-1478710	0.0607
3_MACS_peak_7191_lociStitched	chr11(.):1558987-1571557	0.1035
2_MACS_peak_7194_lociStitched	chr11(.):1574482-1575776	0.1079
1_MACS_peak_7196_lociStitched	chr11(.):1592184-1592488	0.0658
5_MACS_peak_7197_lociStitched	chr11(.):1593766-1606907	0.1038
2_MACS_peak_7202_lociStitched	chr11(.):1607993-1609753	0.0772
1_MACS_peak_7204_lociStitched	chr11(.):1610389-1611772	0.0674
2_MACS_peak_7205_lociStitched	chr11(.):1612571-1615473	0.0788
8_MACS_peak_7207_lociStitched	chr11(.):1616009-1624091	0.1328
5_MACS_peak_7215_lociStitched	chr11(.):1624728-1635788	0.1185
26_MACS_peak_7220_lociStitched	chr11(.):1636290-1733629	0.0921
1_MACS_peak_7246_lociStitched	chr11(.):1734222-1734547	0.1603
4_MACS_peak_7247_lociStitched	chr11(.):1735066-1740407	0.0886
16_MACS_peak_7251_lociStitched	chr11(.):1741284-1766677	0.0847
1_MACS_peak_7267_lociStitched	chr11(.):1768004-1768290	0.0633
6_MACS_peak_7268_lociStitched	chr11(.):1786986-1796000	0.0964
2_MACS_peak_7274_lociStitched	chr11(.):1797517-1809087	0.0913
7_MACS_peak_7276_lociStitched	chr11(.):1809646-1820581	0.1019
11_MACS_peak_7283_lociStitched	chr11(.):1821171-1858950	0.091
3_MACS_peak_7294_lociStitched	chr11(.):1862809-1866807	0.0793
1_MACS_peak_7297_lociStitched	chr11(.):1887186-1887671	0.0191
1_MACS_peak_7298_lociStitched	chr11(.):1891418-1891710	0.0865
1_MACS_peak_7299_lociStitched	chr11(.):1893120-1893394	0.1108
2_MACS_peak_7300_lociStitched	chr11(.):1900322-1901480	0.0599
1_MACS_peak_7302_lociStitched	chr11(.):1912416-1913250	0.0595
1_MACS_peak_7303_lociStitched	chr11(.):1917018-1921003	0.1141
4_MACS_peak_7304_lociStitched	chr11(.):1921638-1932955	0.0974
2_MACS_peak_7308_lociStitched	chr11(.):1933934-1935871	0.0722
7_MACS_peak_7310_lociStitched	chr11(.):1937905-1960600	0.0692
3_MACS_peak_7317_lociStitched	chr11(.):1961533-1964307	0.0618
4_MACS_peak_7320_lociStitched	chr11(.):1965252-1967734	0.0762
12_MACS_peak_7324_lociStitched	chr11(.):1981997-2064723	0.082
1_MACS_peak_7336_lociStitched	chr11(.):2079231-2079586	0.0709
1_MACS_peak_7337_lociStitched	chr11(.):2089610-2089990	0.0194
4_MACS_peak_7338_lociStitched	chr11(.):2091053-2098422	0.0942
3_MACS_peak_7342_lociStitched	chr11(.):2100866-2102757	0.0881
15_MACS_peak_7345_lociStitched	chr11(.):2103465-2127087	0.0748
3_MACS_peak_7360_lociStitched	chr11(.):2128001-2131081	0.1145
5_MACS_peak_7363_lociStitched	chr11(.):2131776-2138294	0.0633
2_MACS_peak_7368_lociStitched	chr11(.):2138972-2140182	0.057
2_MACS_peak_7370_lociStitched	chr11(.):2140773-2144010	0.0735
1_MACS_peak_7372_lociStitched	chr11(.):2144917-2145220	0.102
1_MACS_peak_7373_lociStitched	chr11(.):2145861-2146283	0.0762
2_MACS_peak_7374_lociStitched	chr11(.):2149788-2159240	0.0612
1_MACS_peak_7376_lociStitched	chr11(.):2159949-2160278	0.02
10_MACS_peak_7377_lociStitched	chr11(.):2160832-2180004	0.0955
1_MACS_peak_7387_lociStitched	chr11(.):2180986-2182400	0.0709
4_MACS_peak_7388_lociStitched	chr11(.):2183298-2189420	0.0692
2_MACS_peak_7392_lociStitched	chr11(.):2190044-2207364	0.0702
7_MACS_peak_7394_lociStitched	chr11(.):2208099-2226589	0.0977
2_MACS_peak_7401_lociStitched	chr11(.):2227296-2236966	0.0869
1_MACS_peak_7403_lociStitched	chr11(.):2237523-2239067	0.0669
2_MACS_peak_7404_lociStitched	chr11(.):2241433-2242388	0.0464
2_MACS_peak_7406_lociStitched	chr11(.):2243616-2244993	0.0824
1_MACS_peak_7408_lociStitched	chr11(.):2254546-2254860	0.0497
1_MACS_peak_7409_lociStitched	chr11(.):2256026-2258065	0.0647
2_MACS_peak_7410_lociStitched	chr11(.):2258956-2259688	0.0619
1_MACS_peak_7412_lociStitched	chr11(.):2261665-2261990	0.0965
1_MACS_peak_7413_lociStitched	chr11(.):2265224-2265525	0.0475
1_MACS_peak_7414_lociStitched	chr11(.):2267564-2267965	0.0964
7_MACS_peak_7415_lociStitched	chr11(.):2268617-2274109	0.0654
3_MACS_peak_7422_lociStitched	chr11(.):2277055-2285587	0.0823
1_MACS_peak_7425_lociStitched	chr11(.):2289457-2289857	0.0787
1_MACS_peak_7426_lociStitched	chr11(.):2293115-2296225	0.0757
2_MACS_peak_7427_lociStitched	chr11(.):2296746-2298528	0.0836
7_MACS_peak_7429_lociStitched	chr11(.):2305973-2320861	0.0774
1_MACS_peak_7436_lociStitched	chr11(.):2321935-2325646	0.0623
2_MACS_peak_7437_lociStitched	chr11(.):2326365-2327594	0.1192
2_MACS_peak_7439_lociStitched	chr11(.):2328302-2329437	0.0605
5_MACS_peak_7441_lociStitched	chr11(.):2329985-2342236	0.0765
1_MACS_peak_7446_lociStitched	chr11(.):2342761-2343089	0.0667
1_MACS_peak_7447_lociStitched	chr11(.):2344569-2345415	0.0318
1_MACS_peak_7448_lociStitched	chr11(.):2346361-2346950	0.0859
4_MACS_peak_7449_lociStitched	chr11(.):2347731-2353120	0.0777
3_MACS_peak_7453_lociStitched	chr11(.):2356750-2360954	0.086
2_MACS_peak_7456_lociStitched	chr11(.):2362120-2363561	0.0757
1_MACS_peak_7458_lociStitched	chr11(.):2364482-2364953	0.0381
1_MACS_peak_7459_lociStitched	chr11(.):2368288-2368645	0.0094
2_MACS_peak_7460_lociStitched	chr11(.):2373054-2376593	0.0992
12_MACS_peak_7462_lociStitched	chr11(.):2378195-2398142	0.0828
1_MACS_peak_7474_lociStitched	chr11(.):2398803-2400101	0.0533
2_MACS_peak_7475_lociStitched	chr11(.):2400716-2405321	0.0655
1_MACS_peak_7477_lociStitched	chr11(.):2405878-2407682	0.0807
7_MACS_peak_7478_lociStitched	chr11(.):2410798-2416787	0.0854
2_MACS_peak_7485_lociStitched	chr11(.):2417319-2418232	0.0338
2_MACS_peak_7487_lociStitched	chr11(.):2426928-2440701	0.0758
1_MACS_peak_7489_lociStitched	chr11(.):2441334-2449245	0.0976
1_MACS_peak_7490_lociStitched	chr11(.):2899971-2900278	0.0637
2_MACS_peak_7491_lociStitched	chr11(.):2907753-2909009	0.1318
9_MACS_peak_7493_lociStitched	chr11(.):2938308-2951796	0.0764
3_MACS_peak_7502_lociStitched	chr11(.):3187077-3193770	0.0957
6_MACS_peak_7505_lociStitched	chr11(.):3209481-3227105	0.0905
1_MACS_peak_7511_lociStitched	chr11(.):3228771-3229070	0.0172
3_MACS_peak_7512_lociStitched	chr11(.):3234849-3237649	0.1027
2_MACS_peak_7515_lociStitched	chr11(.):3239180-3240927	0.0695
1_MACS_peak_7517_lociStitched	chr11(.):3241577-3241857	0.0589
1_MACS_peak_7518_lociStitched	chr11(.):3252084-3252380	0.0719
1_MACS_peak_7519_lociStitched	chr11(.):3416079-3416412	0.0629
1_MACS_peak_7520_lociStitched	chr11(.):3431281-3431791	0.1647
2_MACS_peak_7521_lociStitched	chr11(.):3600904-3602451	0.1234
2_MACS_peak_7523_lociStitched	chr11(.):3603528-3604538	0.0839
1_MACS_peak_7525_lociStitched	chr11(.):5711633-5712081	0.0879
1_MACS_peak_7526_lociStitched	chr11(.):6281026-6281339	0.0728
1_MACS_peak_7527_lociStitched	chr11(.):6545449-6546009	0.1723
2_MACS_peak_7528_lociStitched	chr11(.):6549085-6550410	0.133
1_MACS_peak_7530_lociStitched	chr11(.):8250433-8250759	0.0351
1_MACS_peak_7531_lociStitched	chr11(.):8253419-8253692	0.0282
2_MACS_peak_7532_lociStitched	chr11(.):8282935-8284391	0.1244
2_MACS_peak_7534_lociStitched	chr11(.):8289136-8290132	0.0802
1_MACS_peak_7536_lociStitched	chr11(.):9113540-9113804	0.0469
2_MACS_peak_7537_lociStitched	chr11(.):9285681-9287843	0.1022
3_MACS_peak_7539_lociStitched	chr11(.):10471671-10473882	0.1041
2_MACS_peak_7542_lociStitched	chr11(.):16633357-16635197	0.1393
2_MACS_peak_7544_lociStitched	chr11(.):17250748-17251582	0.0986
1_MACS_peak_7546_lociStitched	chr11(.):17261244-17261547	0.1207
1_MACS_peak_7547_lociStitched	chr11(.):17374002-17375080	0.1916
1_MACS_peak_7548_lociStitched	chr11(.):17497446-17497932	0.0254
1_MACS_peak_7549_lociStitched	chr11(.):17550161-17551160	0.0757
1_MACS_peak_7550_lociStitched	chr11(.):17552466-17552768	0.0749
1_MACS_peak_7551_lociStitched	chr11(.):17627449-17627745	0.0874
1_MACS_peak_7552_lociStitched	chr11(.):17629217-17629538	0.1206
1_MACS_peak_7553_lociStitched	chr11(.):17758937-17759264	0.0892
2_MACS_peak_7554_lociStitched	chr11(.):17759818-17761107	0.0655
2_MACS_peak_7556_lociStitched	chr11(.):17762102-17763548	0.045
2_MACS_peak_7558_lociStitched	chr11(.):17766513-17767387	0.0909
1_MACS_peak_7560_lociStitched	chr11(.):17799347-17800055	0.0864
2_MACS_peak_7561_lociStitched	chr11(.):18727482-18729212	0.0844
2_MACS_peak_7563_lociStitched	chr11(.):18812895-18814463	0.097
2_MACS_peak_7565_lociStitched	chr11(.):20179264-20180515	0.0785
1_MACS_peak_7567_lociStitched	chr11(.):20183493-20183797	0.0428
1_MACS_peak_7568_lociStitched	chr11(.):23731999-23732131	0.0178
1_MACS_peak_7569_lociStitched	chr11(.):31832093-31832643	0.0248
2_MACS_peak_7570_lociStitched	chr11(.):31833522-31834911	0.1143
1_MACS_peak_7572_lociStitched	chr11(.):31835623-31836903	0.1015
1_MACS_peak_7573_lociStitched	chr11(.):33889565-33890875	0.1071
2_MACS_peak_7574_lociStitched	chr11(.):33891483-33892686	0.0861
1_MACS_peak_7576_lociStitched	chr11(.):33912856-33913808	0.0348
1_MACS_peak_7577_lociStitched	chr11(.):33917165-33917530	0.0893
1_MACS_peak_7578_lociStitched	chr11(.):33920346-33920755	0.0664
1_MACS_peak_7579_lociStitched	chr11(.):34377819-34378893	0.1013
1_MACS_peak_7580_lociStitched	chr11(.):34403337-34403940	0.0874
1_MACS_peak_7581_lociStitched	chr11(.):35439351-35440744	0.1215
1_MACS_peak_7582_lociStitched	chr11(.):35936817-35937731	0.0802
2_MACS_peak_7583_lociStitched	chr11(.):35940255-35941267	0.0718
1_MACS_peak_7585_lociStitched	chr11(.):43598029-43600609	0.105
1_MACS_peak_7586_lociStitched	chr11(.):43602513-43604664	0.0857
6_MACS_peak_7587_lociStitched	chr11(.):43891306-43896522	0.088
1_MACS_peak_7593_lociStitched	chr11(.):43897320-43897693	0.0576
4_MACS_peak_7594_lociStitched	chr11(.):44322803-44329957	0.1037
1_MACS_peak_7598_lociStitched	chr11(.):44330784-44331865	0.0554
3_MACS_peak_7599_lociStitched	chr11(.):44332429-44334416	0.061
5_MACS_peak_7602_lociStitched	chr11(.):44335033-44342006	0.0968
3_MACS_peak_7607_lociStitched	chr11(.):44342689-44344293	0.0999
1_MACS_peak_7610_lociStitched	chr11(.):44345062-44345399	0.0725
3_MACS_peak_7611_lociStitched	chr11(.):44541805-44543885	0.1006
1_MACS_peak_7614_lociStitched	chr11(.):44746352-44746699	0.0225
1_MACS_peak_7615_lociStitched	chr11(.):44747737-44748438	0.0947
1_MACS_peak_7616_lociStitched	chr11(.):44749631-44751402	0.1103
1_MACS_peak_7617_lociStitched	chr11(.):44814345-44814631	0.0
2_MACS_peak_7618_lociStitched	chr11(.):44951274-44952763	0.1205
1_MACS_peak_7620_lociStitched	chr11(.):45116469-45116785	0.0765
1_MACS_peak_7621_lociStitched	chr11(.):45123042-45123477	0.1199
1_MACS_peak_7622_lociStitched	chr11(.):45403447-45404044	0.0515
1_MACS_peak_7623_lociStitched	chr11(.):45405115-45405891	0.215
1_MACS_peak_7624_lociStitched	chr11(.):45413124-45413749	0.0932
1_MACS_peak_7625_lociStitched	chr11(.):45416536-45416902	0.0823
1_MACS_peak_7626_lociStitched	chr11(.):45673832-45674299	0.0679
1_MACS_peak_7627_lociStitched	chr11(.):45679263-45679738	0.1048
2_MACS_peak_7628_lociStitched	chr11(.):45680480-45689221	0.0996
1_MACS_peak_7630_lociStitched	chr11(.):45689888-45690477	0.1173
1_MACS_peak_7631_lociStitched	chr11(.):45790822-45791406	0.0709
2_MACS_peak_7632_lociStitched	chr11(.):45918114-45921296	0.1062
3_MACS_peak_7634_lociStitched	chr11(.):45921993-45925189	0.0864
1_MACS_peak_7637_lociStitched	chr11(.):45925790-45926291	0.0643
3_MACS_peak_7638_lociStitched	chr11(.):45927080-45928520	0.0544
2_MACS_peak_7641_lociStitched	chr11(.):45944081-45946910	0.1036
2_MACS_peak_7643_lociStitched	chr11(.):46259047-46260885	0.2318
1_MACS_peak_7645_lociStitched	chr11(.):46299125-46301588	0.1042
2_MACS_peak_7646_lociStitched	chr11(.):46302146-46304270	0.1229
1_MACS_peak_7648_lociStitched	chr11(.):46306712-46307085	0.1027
1_MACS_peak_7649_lociStitched	chr11(.):46348116-46348949	0.1258
2_MACS_peak_7650_lociStitched	chr11(.):46350527-46357461	0.1016
1_MACS_peak_7652_lociStitched	chr11(.):46359246-46359692	0.0504
1_MACS_peak_7653_lociStitched	chr11(.):46360233-46360781	0.0711
1_MACS_peak_7654_lociStitched	chr11(.):46361395-46361772	0.1309
2_MACS_peak_7655_lociStitched	chr11(.):46363112-46364954	0.0704
1_MACS_peak_7657_lociStitched	chr11(.):46367766-46368184	0.1536
2_MACS_peak_7658_lociStitched	chr11(.):46403530-46413021	0.0967
1_MACS_peak_7660_lociStitched	chr11(.):46938313-46940061	0.1368
1_MACS_peak_7661_lociStitched	chr11(.):47207113-47207399	0.0773
1_MACS_peak_7662_lociStitched	chr11(.):47208374-47208976	0.1848
1_MACS_peak_7663_lociStitched	chr11(.):47209842-47211421	0.0837
6_MACS_peak_7664_lociStitched	chr11(.):47363112-47370065	0.0818
1_MACS_peak_7670_lociStitched	chr11(.):47911441-47911761	0.0493
1_MACS_peak_7671_lociStitched	chr11(.):47915373-47917334	0.184
2_MACS_peak_7672_lociStitched	chr11(.):47917837-47921465	0.1758
3_MACS_peak_7674_lociStitched	chr11(.):47922358-47930590	0.1381
1_MACS_peak_7677_lociStitched	chr11(.):47933259-47933557	0.0612
1_MACS_peak_7679_lociStitched	chr11(.):57114277-57114685	0.0699
1_MACS_peak_7680_lociStitched	chr11(.):57226522-57227642	0.2176
1_MACS_peak_7681_lociStitched	chr11(.):57414650-57416774	0.1357
1_MACS_peak_7682_lociStitched	chr11(.):58940431-58941058	0.2187
2_MACS_peak_7683_lociStitched	chr11(.):60691365-60693541	0.1477
2_MACS_peak_7685_lociStitched	chr11(.):60702374-60704191	0.0961
1_MACS_peak_7687_lociStitched	chr11(.):60993161-60993723	0.1123
2_MACS_peak_7688_lociStitched	chr11(.):61012356-61013118	0.0618
1_MACS_peak_7690_lociStitched	chr11(.):61061066-61061710	0.0792
1_MACS_peak_7691_lociStitched	chr11(.):61245581-61246238	0.0745
2_MACS_peak_7692_lociStitched	chr11(.):61247144-61255599	0.0998
1_MACS_peak_7694_lociStitched	chr11(.):61256750-61257690	0.0481
3_MACS_peak_7695_lociStitched	chr11(.):61258429-61259852	0.0671
3_MACS_peak_7698_lociStitched	chr11(.):61260959-61262799	0.1007
1_MACS_peak_7701_lociStitched	chr11(.):61267414-61267709	0.0023
1_MACS_peak_7702_lociStitched	chr11(.):61271126-61271698	0.0511
18_MACS_peak_7703_lociStitched	chr11(.):61272668-61311891	0.0826
1_MACS_peak_7721_lociStitched	chr11(.):61312698-61313370	0.13
6_MACS_peak_7722_lociStitched	chr11(.):61314966-61325775	0.0807
2_MACS_peak_7728_lociStitched	chr11(.):61327145-61329267	0.0799
5_MACS_peak_7730_lociStitched	chr11(.):61337958-61348182	0.0786
14_MACS_peak_7735_lociStitched	chr11(.):61348985-61374150	0.1002
4_MACS_peak_7749_lociStitched	chr11(.):61375155-61380519	0.089
