#34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_ROSE/34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X34_0EXA_0229Kronos_MM1S.No.Treatment.2_p300_hs_i50.bam
#Using cutoff of 3322.6445 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X34_0EXA_0229Kronos_MM1S.No.Treatment.2_p300_hs_i50.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isSuperStretch
2_MACS_peak_10315_lociStitched	chr4	183727401	183731198	2	2260	1873.4398	631.8208	2495	0
2_MACS_peak_2567_lociStitched	chr11	97444451	97446693	2	2239	1709.9734	432.0334	2496	0
1_MACS_peak_6037_lociStitched	chr19	2331513	2333870	1	2358	1622.5588	575.8151	2497	0
1_MACS_peak_10789_lociStitched	chr5	92243259	92245168	1	1910	2073.3649	349.9197	2498	0
1_MACS_peak_1352_lociStitched	chr1	235267114	235269408	1	2295	2260.0488	1086.6678	2499	0
1_MACS_peak_12919_lociStitched	chr7	148637354	148639603	1	2250	1939.7625	685.0454	2500	0
1_MACS_peak_892_lociStitched	chr1	172149616	172152005	1	2390	1692.8454	725.5393	2501	0
1_MACS_peak_8151_lociStitched	chr21	33996447	33998229	1	1783	2421.2034	571.131	2502	0
2_MACS_peak_8783_lociStitched	chr3	45608963	45611156	2	2178	1849.5762	477.8547	2503	0
2_MACS_peak_12559_lociStitched	chr7	81270823	81275466	2	2092	2411.1099	913.7424	2504	0
2_MACS_peak_10318_lociStitched	chr4	184425031	184427809	2	2407	1380.666	460.8702	2505	0
1_MACS_peak_10786_lociStitched	chr5	90656283	90657953	1	1671	2454.9	507.847	2506	0
1_MACS_peak_5353_lociStitched	chr17	45281351	45283709	1	2359	1955.2536	922.2138	2507	0
1_MACS_peak_9471_lociStitched	chr3	185869894	185871836	1	1943	2350.9852	670.7668	2508	0
1_MACS_peak_342_lociStitched	chr1	53102147	53103982	1	1836	2314.669	521.14	2509	0
1_MACS_peak_2140_lociStitched	chr11	9481452	9483787	1	2336	1716.225	635.8205	2510	0
2_MACS_peak_9268_lociStitched	chr3	152855260	152857192	2	1918	2346.2208	639.492	2511	0
1_MACS_peak_12355_lociStitched	chr7	35748708	35750409	1	1702	2230.6914	313.8345	2512	0
1_MACS_peak_5128_lociStitched	chr17	9916057	9917836	1	1780	2299.8912	454.0008	2513	0
1_MACS_peak_10564_lociStitched	chr5	43482870	43485196	1	2327	1672.394	578.2436	2514	0
1_MACS_peak_7317_lociStitched	chr2	179314394	179316659	1	2266	1878.8175	665.6835	2515	0
1_MACS_peak_3714_lociStitched	chr13	103497360	103499544	1	2185	1854.4344	503.6304	2516	0
1_MACS_peak_10005_lociStitched	chr4	102338997	102341213	1	2217	1648.2608	350.3496	2517	0
2_MACS_peak_9681_lociStitched	chr4	24588494	24591874	2	2236	2013.128	747.994	2518	0
1_MACS_peak_6186_lociStitched	chr19	18313990	18316394	1	2405	1477.4984	567.5844	2519	0
1_MACS_peak_254_lociStitched	chr1	38939984	38941948	1	1965	2231.6932	583.7008	2520	0
1_MACS_peak_11546_lociStitched	chr6	32589983	32591715	1	1733	2387.0424	501.0676	2521	0
2_MACS_peak_1612_lociStitched	chr10	35005439	35010730	2	2212	2170.8973	871.4277	2522	0
1_MACS_peak_4930_lociStitched	chr16	68389929	68391191	1	1263	2484.7518	265.9034	2523	0
1_MACS_peak_7222_lociStitched	chr2	158296825	158299177	1	2353	1867.2528	841.3104	2524	0
1_MACS_peak_7283_lociStitched	chr2	173460706	173462561	1	1856	2256.9785	495.656	2525	0
1_MACS_peak_9276_lociStitched	chr3	154040640	154042913	1	2274	1958.8714	773.5019	2526	0
1_MACS_peak_8354_lociStitched	chr22	23518113	23519946	1	1834	2402.8797	622.4868	2527	0
1_MACS_peak_2623_lociStitched	chr11	112002059	112004158	1	2100	1814.7954	351.1627	2528	0
1_MACS_peak_917_lociStitched	chr1	175177589	175179493	1	1905	2538.2224	833.1904	2529	0
1_MACS_peak_10969_lociStitched	chr5	131354690	131356627	1	1938	2450.4987	782.7417	2530	0
1_MACS_peak_11124_lociStitched	chr5	153774624	153776074	1	1451	2506.18	408.61	2531	0
1_MACS_peak_11099_lociStitched	chr5	150472722	150474718	1	1997	2088.0156	490.8164	2532	0
1_MACS_peak_8117_lociStitched	chr21	27394623	27396050	1	1428	2544.4837	431.6675	2533	0
1_MACS_peak_9044_lociStitched	chr3	107818895	107820705	1	1811	2269.197	467.704	2534	0
1_MACS_peak_9867_lociStitched	chr4	77527836	77529691	1	1856	2231.7505	475.8075	2535	0
1_MACS_peak_13169_lociStitched	chr8	37593486	37595717	1	2232	1874.4862	620.8873	2536	0
1_MACS_peak_5913_lociStitched	chr18	56300384	56302292	1	1909	2089.8324	392.094	2537	0
1_MACS_peak_2518_lociStitched	chr11	82670555	82672111	1	1557	2434.6732	416.5412	2538	0
2_MACS_peak_4466_lociStitched	chr15	80349062	80352665	2	2369	1546.7679	576.48	2539	0
1_MACS_peak_11119_lociStitched	chr5	153437479	153439366	1	1888	2311.9524	593.8389	2540	0
1_MACS_peak_2433_lociStitched	chr11	67006780	67009199	1	2420	1665.7234	828.9913	2541	0
1_MACS_peak_5439_lociStitched	chr17	56708247	56710117	1	1871	2171.257	435.523	2542	0
1_MACS_peak_6146_lociStitched	chr19	14116026	14118302	1	2277	1700.3996	534.6324	2543	0
1_MACS_peak_11758_lociStitched	chr6	80873309	80875673	1	2365	1825.008	846.312	2544	0
1_MACS_peak_10238_lociStitched	chr4	159129922	159132141	1	2220	1793.6177	525.4592	2545	0
1_MACS_peak_1971_lociStitched	chr10	105880138	105882336	1	2199	1897.973	596.3174	2546	0
2_MACS_peak_553_lociStitched	chr1	114482643	114489187	2	2174	2070.5216	729.0016	2547	0
1_MACS_peak_5451_lociStitched	chr17	57922727	57924721	1	1995	2046.6416	457.4236	2548	0
2_MACS_peak_2661_lociStitched	chr11	118659784	118662712	2	2306	1655.1984	554.2704	2549	0
2_MACS_peak_10874_lociStitched	chr5	114877688	114880895	2	2307	1537.4358	439.6797	2550	0
1_MACS_peak_5445_lociStitched	chr17	57696200	57697741	1	1542	2351.4119	328.3871	2551	0
1_MACS_peak_12750_lociStitched	chr7	116150840	116152977	1	2138	2413.1004	1020.8449	2552	0
1_MACS_peak_1273_lociStitched	chr1	226898656	226900456	1	1801	2307.96	508.32	2553	0
1_MACS_peak_8201_lociStitched	chr21	37661076	37662751	1	1676	2528.4125	614.5575	2554	0
1_MACS_peak_12912_lociStitched	chr7	148260723	148262671	1	1949	2578.9572	940.1048	2555	0
1_MACS_peak_1965_lociStitched	chr10	105230340	105232565	1	2226	1981.8075	737.5875	2556	0
1_MACS_peak_6499_lociStitched	chr2	20794833	20796557	1	1725	2376.7064	509.442	2557	0
2_MACS_peak_4767_lociStitched	chr16	25025042	25030973	2	2231	2258.5248	1026.063	2558	0
1_MACS_peak_1558_lociStitched	chr10	23701972	23703648	1	1677	2329.3048	420.1732	2559	0
2_MACS_peak_12069_lociStitched	chr6	141474392	141480670	2	2085	2354.8778	893.3594	2560	0
1_MACS_peak_10653_lociStitched	chr5	65220518	65222897	1	2380	1406.9406	489.1224	2561	0
1_MACS_peak_5416_lociStitched	chr17	55361697	55363667	1	1971	2060.029	451.327	2562	0
1_MACS_peak_1253_lociStitched	chr1	225631997	225633739	1	1743	2588.9604	741.0468	2563	0
1_MACS_peak_13972_lociStitched	chr9	102820518	102822173	1	1656	2405.046	480.943	2564	0
1_MACS_peak_9163_lociStitched	chr3	128822186	128823826	1	1641	2663.524	727.34	2565	0
1_MACS_peak_10478_lociStitched	chr5	18744876	18747127	1	2252	1701.3058	512.5527	2566	0
1_MACS_peak_11953_lociStitched	chr6	119763295	119764883	1	1589	2410.9016	435.7472	2567	0
1_MACS_peak_12199_lociStitched	chr7	6201061	6203087	1	2027	1977.7812	446.9356	2568	0
1_MACS_peak_14137_lociStitched	chr9	130496599	130498973	1	2375	1619.5428	703.4162	2569	0
1_MACS_peak_4815_lociStitched	chr16	30388535	30390879	1	2345	1499.9256	511.2264	2570	0
1_MACS_peak_2648_lociStitched	chr11	116795280	116797338	1	2059	2152.4622	664.734	2571	0
1_MACS_peak_11294_lociStitched	chr6	2988385	2990716	1	2332	1781.3502	769.9293	2572	0
2_MACS_peak_8232_lociStitched	chr21	42791640	42798510	2	2159	2576.25	1240.035	2573	0
1_MACS_peak_12426_lociStitched	chr7	46192812	46194625	1	1814	2202.6137	433.307	2574	0
1_MACS_peak_2751_lociStitched	chr11	129871900	129874151	1	2252	1777.3896	602.5927	2575	0
1_MACS_peak_12432_lociStitched	chr7	47613952	47616202	1	2251	1697.4	522.9	2576	0
2_MACS_peak_2250_lociStitched	chr11	30017274	30023218	2	2013	2317.5656	776.2864	2577	0
1_MACS_peak_3366_lociStitched	chr12	102165337	102166863	1	1527	2379.797	364.1036	2578	0
2_MACS_peak_9953_lociStitched	chr4	89098964	89104737	2	2302	2108.8769	1039.14	2579	0
2_MACS_peak_7367_lociStitched	chr2	192476051	192483039	2	1908	2704.356	1039.8144	2580	0
1_MACS_peak_5466_lociStitched	chr17	62096902	62098956	1	2055	2109.2526	627.9078	2581	0
1_MACS_peak_1408_lociStitched	chr1	249131659	249133944	1	2286	1879.184	779.642	2582	0
2_MACS_peak_5973_lociStitched	chr18	72516265	72519739	2	2330	1586.9232	584.6742	2583	0
2_MACS_peak_11018_lociStitched	chr5	138056368	138058995	2	2288	1683.6443	591.8631	2584	0
1_MACS_peak_11255_lociStitched	chr5	179124870	179127160	1	2291	1698.951	616.01	2585	0
2_MACS_peak_8561_lociStitched	chr22	48475311	48480821	2	2089	2256.345	827.602	2586	0
2_MACS_peak_1_lociStitched	chr1	9880	11820	2	1560	3077.034	1094.548	2587	0
1_MACS_peak_2127_lociStitched	chr11	6116668	6118688	1	2021	2063.228	543.986	2588	0
1_MACS_peak_8179_lociStitched	chr21	36216783	36218774	1	1992	2005.1361	449.5678	2589	0
1_MACS_peak_13289_lociStitched	chr8	67024699	67027031	1	2333	1682.7712	700.0664	2590	0
1_MACS_peak_8077_lociStitched	chr21	16057821	16060191	1	2371	1411.335	523.296	2591	0
2_MACS_peak_3315_lociStitched	chr12	93963111	93965585	2	2354	1277.0788	348.834	2592	0
1_MACS_peak_6977_lociStitched	chr2	109228396	109230054	1	1659	2363.8106	466.5612	2593	0
1_MACS_peak_13372_lociStitched	chr8	95971794	95973587	1	1794	1989.8714	217.8495	2594	0
2_MACS_peak_4915_lociStitched	chr16	67595548	67598369	2	2355	1421.784	497.3423	2595	0
1_MACS_peak_8935_lociStitched	chr3	71470168	71472047	1	1880	2230.5609	549.6075	2596	0
1_MACS_peak_6428_lociStitched	chr2	8745640	8747587	1	1948	2053.5009	451.8987	2597	0
1_MACS_peak_11484_lociStitched	chr6	26923731	26926146	1	2416	1237.446	494.109	2598	0
1_MACS_peak_4754_lociStitched	chr16	22308045	22310219	1	2175	1773.1144	493.498	2599	0
1_MACS_peak_4715_lociStitched	chr16	17227885	17229704	1	1820	2143.6915	403.4542	2600	0
1_MACS_peak_1299_lociStitched	chr1	229477710	229480023	1	2314	1520.5662	510.2478	2601	0
1_MACS_peak_1159_lociStitched	chr1	209928745	209931060	1	2316	2061.739	1056.7975	2602	0
2_MACS_peak_10056_lociStitched	chr4	110976081	110981579	2	2341	1972.1326	1028.6758	2603	0
1_MACS_peak_7246_lociStitched	chr2	165696934	165699280	1	2347	1446.7782	518.7006	2604	0
1_MACS_peak_4084_lociStitched	chr15	23676412	23678295	1	1884	2113.4792	445.1412	2605	0
1_MACS_peak_12926_lociStitched	chr7	148980940	148982903	1	1964	2429.8014	855.6717	2606	0
1_MACS_peak_9437_lociStitched	chr3	182106372	182108315	1	1944	2071.238	475.4521	2607	0
1_MACS_peak_3332_lociStitched	chr12	95223895	95225864	1	1970	2028.2669	466.2592	2608	0
1_MACS_peak_6759_lociStitched	chr2	64750727	64753041	1	2315	1517.7526	525.0466	2609	0
1_MACS_peak_1201_lociStitched	chr1	214612278	214613660	1	1383	2522.9792	433.257	2610	0
1_MACS_peak_8315_lociStitched	chr22	18538865	18541116	1	2252	1764.3338	643.1107	2611	0
1_MACS_peak_5493_lociStitched	chr17	64437037	64438801	1	1765	2127.7368	348.39	2612	0
1_MACS_peak_10343_lociStitched	chr4	185666912	185668831	1	1920	2167.5105	553.6315	2613	0
1_MACS_peak_11846_lociStitched	chr6	97371383	97373547	1	2165	1830.0948	556.5808	2614	0
1_MACS_peak_1175_lociStitched	chr1	211699961	211702104	1	2144	2193.7891	886.7734	2615	0
2_MACS_peak_4868_lociStitched	chr16	54959792	54964076	2	2231	1836.1224	682.8696	2616	0
1_MACS_peak_7141_lociStitched	chr2	136287455	136289780	1	2326	1566.3525	615.195	2617	0
2_MACS_peak_3799_lociStitched	chr14	33504678	33510587	2	2081	1706.5192	306.0862	2618	0
2_MACS_peak_9141_lociStitched	chr3	124489511	124492965	2	2332	1679.6802	745.7186	2619	0
1_MACS_peak_2920_lociStitched	chr12	20046844	20048531	1	1688	2171.169	323.3979	2620	0
1_MACS_peak_1094_lociStitched	chr1	202975432	202977662	1	2231	2088.841	937.938	2621	0
1_MACS_peak_12888_lociStitched	chr7	141572311	141573704	1	1394	2611.3178	538.2552	2622	0
1_MACS_peak_3656_lociStitched	chr13	83736160	83737512	1	1353	2387.4968	288.7872	2623	0
1_MACS_peak_13320_lociStitched	chr8	73734387	73736626	1	2240	1713.5067	584.379	2624	0
1_MACS_peak_8461_lociStitched	chr22	38464915	38466624	1	1710	2434.2996	609.4294	2625	0
1_MACS_peak_13772_lociStitched	chr9	69267645	69270056	1	2412	1239.7362	540.7873	2626	0
1_MACS_peak_11901_lociStitched	chr6	109054323	109055947	1	1625	2222.2816	323.0136	2627	0
1_MACS_peak_5813_lociStitched	chr18	36520467	36521878	1	1412	2423.2514	364.8846	2628	0
1_MACS_peak_978_lociStitched	chr1	184019718	184021817	1	2100	2208.5678	844.0079	2629	0
1_MACS_peak_13139_lociStitched	chr8	29594351	29596064	1	1714	2351.4351	534.6273	2630	0
1_MACS_peak_8773_lociStitched	chr3	44038581	44040940	1	2360	1203.09	359.2757	2631	0
1_MACS_peak_1035_lociStitched	chr1	193027116	193029300	1	2185	2118.9168	901.3368	2632	0
1_MACS_peak_3208_lociStitched	chr12	70636197	70638529	1	2333	1469.8596	562.7116	2633	0
1_MACS_peak_7382_lociStitched	chr2	196910424	196912342	1	1919	2199.3706	602.6356	2634	0
1_MACS_peak_11095_lociStitched	chr5	149855973	149857760	1	1788	2341.5061	602.3977	2635	0
1_MACS_peak_14127_lociStitched	chr9	129232715	129234164	1	1450	2288.6955	265.167	2636	0
2_MACS_peak_7946_lociStitched	chr20	47888930	47895896	2	2361	2085.6204	1258.7562	2637	0
1_MACS_peak_7774_lociStitched	chr20	22079423	22081114	1	1692	2039.6842	210.5295	2638	0
1_MACS_peak_5612_lociStitched	chr17	76835745	76837784	1	2040	1954.3815	516.0709	2639	0
1_MACS_peak_985_lociStitched	chr1	184616945	184619304	1	2360	1725.8444	898.0713	2640	0
1_MACS_peak_6088_lociStitched	chr19	8346204	8348237	1	2034	1856.5356	410.2594	2641	0
2_MACS_peak_5023_lociStitched	chr16	88699948	88705357	2	2111	1868.8095	535.491	2642	0
1_MACS_peak_4395_lociStitched	chr15	70784140	70786001	1	1862	2160.0627	502.6561	2643	0
1_MACS_peak_11271_lociStitched	chr5	180687584	180689919	1	2336	1365.975	475.6395	2644	0
1_MACS_peak_2877_lociStitched	chr12	11988831	11990386	1	1556	2306.376	366.2025	2645	0
1_MACS_peak_9254_lociStitched	chr3	150397830	150399855	1	2026	2100.5325	647.7975	2646	0
1_MACS_peak_7250_lociStitched	chr2	165847848	165850057	1	2210	1682.1535	523.3121	2647	0
1_MACS_peak_391_lociStitched	chr1	65431644	65433889	1	2246	1536.7025	450.347	2648	0
2_MACS_peak_2092_lociStitched	chr11	692431	695093	2	2215	1550.3488	404.8902	2649	0
1_MACS_peak_1599_lociStitched	chr10	31672502	31674180	1	1679	2234.0892	401.2098	2650	0
1_MACS_peak_5828_lociStitched	chr18	42304741	42306465	1	1725	2194.652	405.8296	2651	0
1_MACS_peak_10531_lociStitched	chr5	37799445	37801325	1	1881	2208.06	581.484	2652	0
1_MACS_peak_6302_lociStitched	chr19	45594539	45596743	1	2205	1780.3912	620.426	2653	0
1_MACS_peak_7984_lociStitched	chr20	52268284	52270141	1	1858	2126.265	474.2778	2654	0
1_MACS_peak_13474_lociStitched	chr8	124759068	124760473	1	1406	2434.022	390.4495	2655	0
1_MACS_peak_6555_lociStitched	chr2	30368495	30370255	1	1761	2161.984	409.552	2656	0
1_MACS_peak_9786_lociStitched	chr4	57300925	57303164	1	2240	1700.0727	609.6797	2657	0
1_MACS_peak_8214_lociStitched	chr21	39615308	39617573	1	2266	1536.8025	505.548	2658	0
1_MACS_peak_9884_lociStitched	chr4	78838075	78839665	1	1591	2260.98	358.863	2659	0
1_MACS_peak_9508_lociStitched	chr3	193309801	193312041	1	2241	1785.28	702.912	2660	0
1_MACS_peak_13126_lociStitched	chr8	29085779	29087794	1	2016	1858.636	406.4255	2661	0
1_MACS_peak_9860_lociStitched	chr4	76936787	76938448	1	1662	2504.6219	664.4	2662	0
1_MACS_peak_10018_lociStitched	chr4	103789030	103791289	1	2260	1517.1444	476.4231	2663	0
1_MACS_peak_13866_lociStitched	chr9	90170478	90171813	1	1336	2368.824	284.2215	2664	0
1_MACS_peak_13961_lociStitched	chr9	101983133	101985431	1	2299	1540.1196	588.288	2665	0
1_MACS_peak_4099_lociStitched	chr15	28577817	28579714	1	1898	2231.0617	631.701	2666	0
2_MACS_peak_8546_lociStitched	chr22	46757873	46763537	2	1838	2183.472	518.256	2667	0
1_MACS_peak_7416_lociStitched	chr2	199777940	199779431	1	1492	2236.7982	261.9687	2668	0
1_MACS_peak_4216_lociStitched	chr15	44718638	44720847	1	2210	1680.1654	544.7394	2669	0
1_MACS_peak_10433_lociStitched	chr5	7628159	7630259	1	2101	1606.92	284.55	2670	0
1_MACS_peak_11804_lociStitched	chr6	89854568	89856877	1	2310	1375.2404	457.6438	2671	0
1_MACS_peak_12769_lociStitched	chr7	120589862	120591887	1	2026	2210.6925	780.435	2672	0
1_MACS_peak_1401_lociStitched	chr1	247553106	247554640	1	1535	2402.3974	463.4214	2673	0
1_MACS_peak_6085_lociStitched	chr19	7871677	7873275	1	1599	2334.9976	447.9194	2674	0
1_MACS_peak_5153_lociStitched	chr17	18228244	18230345	1	2102	1899.9343	583.4477	2675	0
2_MACS_peak_1597_lociStitched	chr10	31606860	31611128	2	2076	2251.7968	896.28	2676	0
2_MACS_peak_326_lociStitched	chr1	49253222	49256635	2	2156	1663.8375	437.8879	2677	0
1_MACS_peak_885_lociStitched	chr1	169862481	169864584	1	2104	2014.674	703.2432	2678	0
1_MACS_peak_1157_lociStitched	chr1	209846050	209847511	1	1462	2507.2221	515.8791	2679	0
1_MACS_peak_13466_lociStitched	chr8	123792023	123794338	1	2316	1416.5485	524.579	2680	0
1_MACS_peak_9410_lociStitched	chr3	177801674	177803701	1	2028	2281.1858	860.0561	2681	0
2_MACS_peak_7911_lociStitched	chr20	43661012	43663832	2	2230	1611.63	528.186	2682	0
1_MACS_peak_1374_lociStitched	chr1	241072515	241074175	1	1661	2583.292	754.304	2683	0
1_MACS_peak_9147_lociStitched	chr3	125497882	125499879	1	1998	1977.4294	517.0233	2684	0
1_MACS_peak_13476_lociStitched	chr8	125485802	125487998	1	2197	1906.128	760.6944	2685	0
1_MACS_peak_6496_lociStitched	chr2	20623556	20625455	1	1900	2136.7548	554.1282	2686	0
1_MACS_peak_8143_lociStitched	chr21	32926144	32928096	1	1953	2252.0224	735.3184	2687	0
1_MACS_peak_11922_lociStitched	chr6	111803916	111806020	1	2105	1706.7648	406.7032	2688	0
1_MACS_peak_3231_lociStitched	chr12	76477484	76479862	1	2379	1162.6042	467.5148	2689	0
1_MACS_peak_5939_lociStitched	chr18	60983732	60986003	1	2272	1374.8634	390.1578	2690	0
1_MACS_peak_6660_lociStitched	chr2	46117933	46119645	1	1713	2335.5104	559.1392	2691	0
1_MACS_peak_7742_lociStitched	chr20	15965975	15968082	1	2108	1671.4831	377.9958	2692	0
1_MACS_peak_11183_lociStitched	chr5	167755155	167756613	1	1459	2342.1312	356.6268	2693	0
2_MACS_peak_11225_lociStitched	chr5	173494001	173499101	2	2188	1934.94	781.32	2694	0
1_MACS_peak_4964_lociStitched	chr16	71842019	71844141	1	2123	1784.8142	518.1924	2695	0
1_MACS_peak_4390_lociStitched	chr15	70488459	70490071	1	1613	2451.6908	588.8636	2696	0
2_MACS_peak_5867_lociStitched	chr18	48404581	48406911	2	2284	1348.371	398.896	2697	0
2_MACS_peak_3250_lociStitched	chr12	80546235	80548730	2	2031	1827.837	424.3995	2698	0
1_MACS_peak_6963_lociStitched	chr2	106341676	106343758	1	2083	1961.6604	635.6346	2699	0
1_MACS_peak_7612_lociStitched	chr2	236297990	236299931	1	1942	1713.903	194.8764	2700	0
2_MACS_peak_11156_lociStitched	chr5	158634217	158637376	2	2125	1693.224	437.8374	2701	0
1_MACS_peak_3570_lociStitched	chr13	46275055	46276793	1	1739	2049.2758	306.0618	2702	0
1_MACS_peak_12451_lociStitched	chr7	52364420	52365898	1	1479	2240.3524	276.2382	2703	0
1_MACS_peak_11962_lociStitched	chr6	125666663	125668829	1	2167	1620.6012	444.03	2704	0
1_MACS_peak_11655_lociStitched	chr6	52160808	52162534	1	1727	2239.1398	488.2854	2705	0
1_MACS_peak_1777_lociStitched	chr10	74032376	74034707	1	2332	1332.6327	524.0088	2706	0
2_MACS_peak_70_lociStitched	chr1	12221441	12227633	2	2340	2095.992	1311.4656	2707	0
1_MACS_peak_12653_lociStitched	chr7	100025412	100027683	1	2272	1611.5016	653.3667	2708	0
1_MACS_peak_3639_lociStitched	chr13	77912253	77914226	1	1974	2037.1225	568.4213	2709	0
1_MACS_peak_2370_lociStitched	chr11	60828103	60829809	1	1707	2107.0806	341.3706	2710	0
1_MACS_peak_5160_lociStitched	chr17	19014516	19016724	1	2209	1691.328	601.9008	2711	0
1_MACS_peak_2256_lociStitched	chr11	30363653	30365640	1	1988	2023.3621	575.2365	2712	0
2_MACS_peak_11738_lociStitched	chr6	74289708	74295920	2	2187	1892.1752	760.3488	2713	0
1_MACS_peak_13339_lociStitched	chr8	81011382	81013349	1	1968	1923.726	449.2628	2714	0
2_MACS_peak_14262_lociStitched	chrX	13099656	13106188	2	1931	2215.6544	694.3516	2715	0
2_MACS_peak_262_lociStitched	chr1	40042032	40047887	2	2144	2123.023	916.893	2716	0
1_MACS_peak_862_lociStitched	chr1	165796470	165798673	1	2204	1589.0239	495.4547	2717	0
1_MACS_peak_1254_lociStitched	chr1	225654191	225656200	1	2010	2293.6753	881.3483	2718	0
1_MACS_peak_122_lociStitched	chr1	22108370	22110555	1	2186	1789.515	663.5845	2719	0
1_MACS_peak_622_lociStitched	chr1	144907672	144909420	1	1749	2422.5532	703.2204	2720	0
1_MACS_peak_11612_lociStitched	chr6	42896204	42898353	1	2150	1811.3921	619.5567	2721	0
1_MACS_peak_2465_lociStitched	chr11	71362796	71364824	1	2029	1895.9772	511.6644	2722	0
2_MACS_peak_13985_lociStitched	chr9	107688461	107690935	2	2084	1761.7354	460.4114	2723	0
1_MACS_peak_11262_lociStitched	chr5	180247181	180248856	1	1676	2156.2275	368.165	2724	0
2_MACS_peak_10613_lociStitched	chr5	56325722	56328519	2	2171	1719.3159	567.2316	2725	0
1_MACS_peak_12006_lociStitched	chr6	134494516	134496763	1	2248	1505.2653	509.3949	2726	0
1_MACS_peak_2454_lociStitched	chr11	68038228	68040437	1	2210	1744.4473	669.1061	2727	0
2_MACS_peak_1937_lociStitched	chr10	102291026	102296102	2	2262	1935.4788	973.0692	2728	0
2_MACS_peak_2562_lociStitched	chr11	95986965	95992117	2	2116	2114.896	870.1728	2729	0
1_MACS_peak_5844_lociStitched	chr18	43829175	43831071	1	1897	2061.3312	508.6968	2730	0
2_MACS_peak_1973_lociStitched	chr10	106096987	106099296	2	2149	1462.0588	275.0019	2731	0
1_MACS_peak_3229_lociStitched	chr12	76371295	76372608	1	1314	2487.8724	426.9876	2732	0
2_MACS_peak_962_lociStitched	chr1	182795694	182799262	2	2114	2046.6048	801.016	2733	0
1_MACS_peak_2444_lociStitched	chr11	67396295	67398622	1	2328	1272.6363	491.2297	2734	0
1_MACS_peak_10637_lociStitched	chr5	60614795	60616661	1	1867	2167.7322	585.5508	2735	0
1_MACS_peak_832_lociStitched	chr1	161509153	161510944	1	1792	2483.7588	818.6661	2736	0
1_MACS_peak_5606_lociStitched	chr17	76754148	76756258	1	2111	1810.38	565.48	2737	0
1_MACS_peak_9025_lociStitched	chr3	101510076	101512013	1	1938	2099.9017	605.5062	2738	0
1_MACS_peak_1358_lociStitched	chr1	236331736	236333165	1	1430	2356.8497	379.2566	2739	0
2_MACS_peak_6471_lociStitched	chr2	13682019	13684345	2	2203	1583.7734	511.2548	2740	0
1_MACS_peak_9838_lociStitched	chr4	74471422	74473043	1	1622	2280.9091	458.4188	2741	0
1_MACS_peak_4495_lociStitched	chr15	83867605	83869609	1	2005	1692.378	293.3856	2742	0
1_MACS_peak_2817_lociStitched	chr12	6469034	6470873	1	1840	2132.6883	526.6896	2743	0
1_MACS_peak_4511_lociStitched	chr15	87946696	87948271	1	1576	2253.825	393.435	2744	0
1_MACS_peak_1140_lociStitched	chr1	206976094	206977845	1	1752	2345.2894	646.6443	2745	0
