REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	34_0EXA_0229Kronos_MM1S-No-Treatment-2_p300_hs_i50.bam	36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
2_MACS_peak_5930_lociStitched	chr18	60381962	60383978	2	1983	1043.28	306.432
1_MACS_peak_376_lociStitched	chr1	61542069	61544084	1	2016	2280.174	481.988
2_MACS_peak_3970_lociStitched	chr14	91788884	91790899	2	1718	1054.8525	201.097
1_MACS_peak_8202_lociStitched	chr21	37691738	37693753	1	2016	1274.8905	638.1505
1_MACS_peak_13126_lociStitched	chr8	29085779	29087794	1	2016	1858.636	406.4255
1_MACS_peak_5114_lociStitched	chr17	7746520	7748533	1	2014	1158.6828	436.6197
1_MACS_peak_8525_lociStitched	chr22	43010102	43012115	1	2014	1867.6614	486.5421
2_MACS_peak_3821_lociStitched	chr14	45720984	45722996	2	1762	929.1415999999999	249.6892
1_MACS_peak_6856_lociStitched	chr2	85931414	85933426	1	2013	1918.2408	628.1464
1_MACS_peak_1011_lociStitched	chr1	186833275	186835286	1	2012	2853.4079	503.7555
1_MACS_peak_10607_lociStitched	chr5	55884027	55886038	1	2012	3791.9416	610.3385
1_MACS_peak_8495_lociStitched	chr22	39915108	39917118	1	2011	1598.151	569.232
1_MACS_peak_12751_lociStitched	chr7	116222511	116224521	1	2011	2079.546	828.723
1_MACS_peak_1254_lociStitched	chr1	225654191	225656200	1	2010	2293.6753	881.3483
1_MACS_peak_1346_lociStitched	chr1	235097843	235099852	1	2010	4320.9572	777.2821
1_MACS_peak_9988_lociStitched	chr4	100781496	100783502	1	2007	3078.6082	565.8926
1_MACS_peak_14032_lociStitched	chr9	113570357	113572363	1	2007	2653.1356	541.0182
1_MACS_peak_5556_lociStitched	chr17	74721618	74723623	1	2006	1389.866	352.2785
1_MACS_peak_4495_lociStitched	chr15	83867605	83869609	1	2005	1692.3780000000002	293.3856
1_MACS_peak_11623_lociStitched	chr6	44213777	44215781	1	2005	1837.0667999999998	607.6128000000001
1_MACS_peak_1078_lociStitched	chr1	200638262	200640265	1	2004	1665.0939	561.8415000000001
1_MACS_peak_9642_lociStitched	chr4	13923221	13925224	1	2004	1485.0241999999998	423.6345
1_MACS_peak_1871_lociStitched	chr10	91806342	91808344	1	2003	2998.1952	625.0243999999999
1_MACS_peak_13179_lociStitched	chr8	38219696	38221698	1	2003	2962.5596	521.3208000000001
1_MACS_peak_609_lociStitched	chr1	143917153	143919154	1	2002	1468.1337	601.1004
1_MACS_peak_846_lociStitched	chr1	162804448	162806449	1	2002	1799.8995	659.5296
1_MACS_peak_8155_lociStitched	chr21	34587478	34589479	1	2002	3164.1812999999997	1071.9357
1_MACS_peak_7230_lociStitched	chr2	160760165	160762165	1	2001	1380.8	626.4
1_MACS_peak_1700_lociStitched	chr10	60143611	60145609	1	1999	1450.3482	541.0584
1_MACS_peak_1767_lociStitched	chr10	73131508	73133506	1	1999	1826.5716	618.9804
1_MACS_peak_2380_lociStitched	chr11	62229392	62231390	1	1999	1360.4381999999998	504.89459999999997
1_MACS_peak_3254_lociStitched	chr12	80580194	80582191	1	1998	1680.6752000000001	505.64039999999994
1_MACS_peak_9147_lociStitched	chr3	125497882	125499879	1	1998	1977.4294	517.0233000000001
1_MACS_peak_11511_lociStitched	chr6	30180600	30182597	1	1998	1626.7562	578.5309
1_MACS_peak_2541_lociStitched	chr11	87069231	87071227	1	1997	1443.9064	424.3496
1_MACS_peak_2607_lociStitched	chr11	109826246	109828242	1	1997	2517.1556	689.6179999999999
1_MACS_peak_9198_lociStitched	chr3	133224147	133226143	1	1997	1999.5928000000001	633.73
1_MACS_peak_10806_lociStitched	chr5	95996948	95998944	1	1997	1053.2892	530.7364
1_MACS_peak_11099_lociStitched	chr5	150472722	150474718	1	1997	2088.0156	490.8164
1_MACS_peak_2263_lociStitched	chr11	32850361	32852356	1	1996	1497.048	320.397
1_MACS_peak_659_lociStitched	chr1	148175947	148177941	1	1995	2083.1318	700.891
1_MACS_peak_5451_lociStitched	chr17	57922727	57924721	1	1995	2046.6416	457.42359999999996
1_MACS_peak_5555_lociStitched	chr17	74552990	74554984	1	1995	1274.5647999999999	562.9062
1_MACS_peak_5657_lociStitched	chr18	656948	658942	1	1995	1208.9622	453.0368
1_MACS_peak_8860_lociStitched	chr3	53229779	53231773	1	1995	1778.8474	667.1924
1_MACS_peak_2277_lociStitched	chr11	35061266	35063259	1	1994	3896.1157000000003	655.4977
1_MACS_peak_8353_lociStitched	chr22	23498833	23500826	1	1994	1735.1058	434.87260000000003
1_MACS_peak_9408_lociStitched	chr3	177255996	177257989	1	1994	3314.5583	841.2452999999999
1_MACS_peak_1168_lociStitched	chr1	211431162	211433154	1	1993	1649.1768	447.8016
1_MACS_peak_10310_lociStitched	chr4	181654888	181656880	1	1993	1638.2208	438.24
1_MACS_peak_2967_lociStitched	chr12	27373459	27375450	1	1992	2700.3933	596.5036
1_MACS_peak_6707_lociStitched	chr2	55843318	55845309	1	1992	1536.0565	623.183
1_MACS_peak_7018_lociStitched	chr2	111914116	111916107	1	1992	2361.1268999999998	630.1515
1_MACS_peak_8179_lociStitched	chr21	36216783	36218774	1	1992	2005.1361000000002	449.5678
1_MACS_peak_8615_lociStitched	chr3	9437554	9439545	1	1992	1573.0891000000001	416.3181
1_MACS_peak_842_lociStitched	chr1	162530654	162532643	1	1990	1196.5824	614.4021
1_MACS_peak_9645_lociStitched	chr4	14178690	14180679	1	1990	1835.847	463.8348
1_MACS_peak_11911_lociStitched	chr6	109329564	109331553	1	1990	1138.1058	499.0401
1_MACS_peak_12881_lociStitched	chr7	140770957	140772946	1	1990	1177.8857999999998	459.85679999999996
1_MACS_peak_703_lociStitched	chr1	151880854	151882842	1	1989	1689.9987999999998	650.8712
1_MACS_peak_6429_lociStitched	chr2	8820671	8822659	1	1989	1151.4496000000001	502.3676
1_MACS_peak_9376_lociStitched	chr3	173112248	173114236	1	1989	1703.9148	692.4204
1_MACS_peak_2256_lociStitched	chr11	30363653	30365640	1	1988	2023.3621	575.2365
1_MACS_peak_13915_lociStitched	chr9	95648829	95650816	1	1988	1327.1173000000001	566.4937
1_MACS_peak_649_lociStitched	chr1	147141225	147143211	1	1987	1657.9128	806.316
1_MACS_peak_6299_lociStitched	chr19	45518948	45520934	1	1987	3244.9253999999996	573.1596000000001
1_MACS_peak_1310_lociStitched	chr1	230284978	230286963	1	1986	1879.398	629.245
1_MACS_peak_9072_lociStitched	chr3	111808920	111810905	1	1986	1892.102	556.5939999999999
1_MACS_peak_13759_lociStitched	chr9	66706979	66708964	1	1986	1422.054	428.76
1_MACS_peak_8578_lociStitched	chr22	50963346	50965330	1	1985	1149.9264	294.62399999999997
1_MACS_peak_4687_lociStitched	chr16	11810637	11812620	1	1984	1591.1592	552.2655000000001
1_MACS_peak_12779_lociStitched	chr7	121184200	121186183	1	1984	2814.6702	799.3473
1_MACS_peak_1782_lociStitched	chr10	74855273	74857255	1	1983	1284.336	430.8868
1_MACS_peak_4364_lociStitched	chr15	67812838	67814820	1	1983	1065.1268	329.012
1_MACS_peak_7523_lociStitched	chr2	219432673	219434655	1	1983	1729.4932000000001	694.8892000000001
1_MACS_peak_8245_lociStitched	chr21	43497476	43499457	1	1982	2049.5425999999998	643.825
1_MACS_peak_12189_lociStitched	chr7	5257804	5259785	1	1982	1874.8184	484.3545
1_MACS_peak_2001_lociStitched	chr10	112619402	112621381	1	1980	1709.4602	493.36469999999997
1_MACS_peak_6183_lociStitched	chr19	17515711	17517690	1	1980	1314.056	498.708
1_MACS_peak_7605_lociStitched	chr2	235391183	235393162	1	1980	1480.8857	358.5948
1_MACS_peak_13345_lociStitched	chr8	81081977	81083956	1	1980	1220.6472	568.3688
1_MACS_peak_2719_lociStitched	chr11	126334706	126336684	1	1979	2584.8504	655.9048
1_MACS_peak_12003_lociStitched	chr6	133382953	133384931	1	1979	2795.5074	518.6315999999999
1_MACS_peak_3219_lociStitched	chr12	74931046	74933023	1	1978	1108.5039	393.2253
1_MACS_peak_10992_lociStitched	chr5	132298166	132300143	1	1978	1355.2335	438.4986
1_MACS_peak_1999_lociStitched	chr10	112483094	112485070	1	1977	1298.232	450.92319999999995
1_MACS_peak_9545_lociStitched	chr3	196729598	196731574	1	1977	1188.1688	401.3256
1_MACS_peak_6976_lociStitched	chr2	109210194	109212169	1	1976	2320.0325000000003	512.1175
1_MACS_peak_10317_lociStitched	chr4	184364716	184366691	1	1976	1552.5475000000001	437.65999999999997
1_MACS_peak_5596_lociStitched	chr17	76169093	76171067	1	1975	1347.8472	542.6526
1_MACS_peak_14058_lociStitched	chr9	117159246	117161220	1	1975	1212.6281999999999	419.67240000000004
1_MACS_peak_3639_lociStitched	chr13	77912253	77914226	1	1974	2037.1225	568.4213000000001
1_MACS_peak_7426_lociStitched	chr2	201753080	201755053	1	1974	1578.4	449.6467
1_MACS_peak_10020_lociStitched	chr4	103996239	103998212	1	1974	1152.0347	474.11190000000005
1_MACS_peak_12727_lociStitched	chr7	111167108	111169081	1	1974	2275.4609	585.981
1_MACS_peak_11176_lociStitched	chr5	164786999	164788970	1	1972	1958.1885000000002	517.7817
1_MACS_peak_4392_lociStitched	chr15	70727363	70729333	1	1971	1732.418	706.836
1_MACS_peak_5416_lociStitched	chr17	55361697	55363667	1	1971	2060.029	451.327
1_MACS_peak_11472_lociStitched	chr6	26233542	26235512	1	1971	1359.1029999999998	489.545
1_MACS_peak_12937_lociStitched	chr7	150670630	150672600	1	1971	1337.039	497.62199999999996
1_MACS_peak_1318_lociStitched	chr1	231663354	231665323	1	1970	1612.0203	611.1776
1_MACS_peak_3332_lociStitched	chr12	95223895	95225864	1	1970	2028.2669	466.2592
1_MACS_peak_3690_lociStitched	chr13	97875526	97877495	1	1970	1205.028	466.2592
1_MACS_peak_4056_lociStitched	chr15	20850831	20852800	1	1970	2326.1766000000002	970.3232
1_MACS_peak_5287_lociStitched	chr17	38082349	38084318	1	1970	1236.7289	570.2224
1_MACS_peak_9205_lociStitched	chr3	136470658	136472627	1	1970	1426.9343000000001	516.6656
1_MACS_peak_12938_lociStitched	chr7	150724459	150726428	1	1970	1919.1843000000001	846.8669
1_MACS_peak_891_lociStitched	chr1	171710203	171712171	1	1969	1222.128	633.3023999999999
1_MACS_peak_4331_lociStitched	chr15	62351618	62353586	1	1969	1389.0144	442.8
1_MACS_peak_9555_lociStitched	chr3	197806625	197808592	1	1968	1568.4858	579.4781999999999
1_MACS_peak_13339_lociStitched	chr8	81011382	81013349	1	1968	1923.7259999999999	449.26279999999997
1_MACS_peak_5246_lociStitched	chr17	34444957	34446923	1	1967	2024.3902	874.6734
1_MACS_peak_3245_lociStitched	chr12	79256933	79258898	1	1966	1207.2959999999998	420.7065
1_MACS_peak_10182_lociStitched	chr4	144298294	144300259	1	1966	1591.0605	487.12350000000004
1_MACS_peak_254_lociStitched	chr1	38939984	38941948	1	1965	2231.6932	583.7008000000001
1_MACS_peak_762_lociStitched	chr1	156023637	156025601	1	1965	1373.6216	513.1931999999999
1_MACS_peak_3111_lociStitched	chr12	52444041	52446005	1	1965	2483.6744	497.874
1_MACS_peak_9969_lociStitched	chr4	90237694	90239658	1	1965	1683.9336	469.9852
1_MACS_peak_11845_lociStitched	chr6	97344671	97346634	1	1964	1508.3691999999999	643.864
1_MACS_peak_12926_lociStitched	chr7	148980940	148982903	1	1964	2429.8014	855.6717
1_MACS_peak_9887_lociStitched	chr4	79687247	79689208	1	1962	1293.6716999999999	446.3236
1_MACS_peak_4575_lociStitched	chr15	99394973	99396933	1	1961	1260.28	555.072
1_MACS_peak_903_lociStitched	chr1	173836491	173838450	1	1960	1599.9153	817.8824999999999
1_MACS_peak_1956_lociStitched	chr10	104473169	104475128	1	1960	1417.3365000000001	472.9026
1_MACS_peak_3043_lociStitched	chr12	42861816	42863775	1	1960	1569.5508	467.0256
1_MACS_peak_5709_lociStitched	chr18	10950402	10952361	1	1960	2651.8983	443.51759999999996
1_MACS_peak_2478_lociStitched	chr11	72981923	72983881	1	1959	3080.913	604.6304
1_MACS_peak_9396_lociStitched	chr3	176827643	176829600	1	1958	1366.9645	599.2334000000001
1_MACS_peak_13045_lociStitched	chr8	17185580	17187537	1	1958	1497.4964	363.6106
1_MACS_peak_12245_lociStitched	chr7	18534467	18536423	1	1957	1454.286	354.6228
1_MACS_peak_5915_lociStitched	chr18	56324544	56326499	1	1956	2557.3355	680.1445
1_MACS_peak_7474_lociStitched	chr2	208007599	208009554	1	1956	1588.8284999999998	432.6415
1_MACS_peak_8846_lociStitched	chr3	50374045	50376000	1	1956	1246.8990000000001	391.782
1_MACS_peak_1377_lociStitched	chr1	243418100	243420054	1	1955	1895.3799999999999	859.5646
1_MACS_peak_2397_lociStitched	chr11	64618241	64620195	1	1955	2242.215	480.68399999999997
1_MACS_peak_1846_lociStitched	chr10	88852482	88854435	1	1954	1022.0049	479.65680000000003
1_MACS_peak_3987_lociStitched	chr14	93047172	93049125	1	1954	1457.1333	276.7401
1_MACS_peak_10273_lociStitched	chr4	170947381	170949334	1	1954	1523.9259	296.856
1_MACS_peak_8143_lociStitched	chr21	32926144	32928096	1	1953	2252.0224	735.3184
1_MACS_peak_12726_lociStitched	chr7	110722421	110724373	1	1953	3212.2111999999997	765.9648000000001
1_MACS_peak_2996_lociStitched	chr12	31514841	31516792	1	1952	1670.4461999999999	729.0886999999999
1_MACS_peak_6385_lociStitched	chr19	56349222	56351173	1	1952	2523.8136	502.96779999999995
1_MACS_peak_12819_lociStitched	chr7	130080121	130082072	1	1952	1367.4559	509.01590000000004
1_MACS_peak_13099_lociStitched	chr8	24243849	24245800	1	1952	3010.1978999999997	554.2791000000001
2_MACS_peak_5368_lociStitched	chr17	46568677	46570625	2	1788	966.0132	342.2636
1_MACS_peak_12912_lociStitched	chr7	148260723	148262671	1	1949	2578.9572000000003	940.1048
1_MACS_peak_1091_lociStitched	chr1	202584101	202586048	1	1948	4405.476900000001	871.6718999999999
1_MACS_peak_3394_lociStitched	chr12	106532413	106534360	1	1948	1073.7705	295.5546
1_MACS_peak_6428_lociStitched	chr2	8745640	8747587	1	1948	2053.5009	451.8987
1_MACS_peak_228_lociStitched	chr1	33564061	33566007	1	1947	3530.6278	623.693
1_MACS_peak_9741_lociStitched	chr4	40657817	40659763	1	1947	2646.9492	570.3726
1_MACS_peak_12856_lociStitched	chr7	137435264	137437210	1	1947	5915.4508000000005	672.343
1_MACS_peak_261_lociStitched	chr1	40031348	40033293	1	1946	1839.3865	641.072
1_MACS_peak_3628_lociStitched	chr13	74635777	74637722	1	1946	1677.757	393.8625
1_MACS_peak_4267_lociStitched	chr15	51056441	51058386	1	1946	1347.4959999999999	422.6485
1_MACS_peak_5747_lociStitched	chr18	20512669	20514614	1	1946	1250.635	397.947
1_MACS_peak_10710_lociStitched	chr5	76786691	76788636	1	1946	1059.0525	387.2495
1_MACS_peak_13922_lociStitched	chr9	96927922	96929867	1	1946	1382.7005	471.66249999999997
1_MACS_peak_733_lociStitched	chr1	154599264	154601208	1	1945	1434.2832	692.064
1_MACS_peak_3681_lociStitched	chr13	96108814	96110757	1	1944	3172.919	602.7185999999999
1_MACS_peak_9437_lociStitched	chr3	182106372	182108315	1	1944	2071.2380000000003	475.45210000000003
1_MACS_peak_9858_lociStitched	chr4	76648805	76650748	1	1944	1545.0736	634.9724
1_MACS_peak_10255_lociStitched	chr4	165930945	165932888	1	1944	1488.9209	437.5636
1_MACS_peak_10651_lociStitched	chr5	64919602	64921545	1	1944	1209.3231999999998	401.0352
1_MACS_peak_9471_lociStitched	chr3	185869894	185871836	1	1943	2350.9851999999996	670.7668
1_MACS_peak_196_lociStitched	chr1	29507320	29509261	1	1942	1229.6235	532.6103999999999
1_MACS_peak_260_lociStitched	chr1	39974542	39976483	1	1942	2330.1704999999997	430.902
1_MACS_peak_3003_lociStitched	chr12	32048828	32050769	1	1942	3763.599	496.1196
1_MACS_peak_7612_lociStitched	chr2	236297990	236299931	1	1942	1713.903	194.87640000000002
1_MACS_peak_8653_lociStitched	chr3	15688475	15690416	1	1942	3178.3875	495.1491
1_MACS_peak_9983_lociStitched	chr4	99849499	99851440	1	1942	1016.5017000000001	512.8122
1_MACS_peak_12532_lociStitched	chr7	74507599	74509540	1	1942	1646.9385	440.9952
2_MACS_peak_1_lociStitched	chr1	9880	11820	2	1560	3077.034	1094.548
1_MACS_peak_6276_lociStitched	chr19	41832903	41834843	1	1941	1533.57	580.2539999999999
1_MACS_peak_8432_lociStitched	chr22	36256207	36258147	1	1941	1722.1380000000001	571.7180000000001
1_MACS_peak_10333_lociStitched	chr4	185378052	185379992	1	1941	2040.88	667.3599999999999
1_MACS_peak_11524_lociStitched	chr6	31508898	31510838	1	1941	1622.81	630.5
1_MACS_peak_1184_lociStitched	chr1	212661080	212663019	1	1940	4202.7825	733.5237000000001
1_MACS_peak_2504_lociStitched	chr11	78175674	78177613	1	1940	1815.4857	494.6389
1_MACS_peak_10178_lociStitched	chr4	143395358	143397297	1	1940	2463.1117	620.0921999999999
1_MACS_peak_5212_lociStitched	chr17	30849851	30851789	1	1939	1896.7206	489.345
1_MACS_peak_5533_lociStitched	chr17	73029643	73031581	1	1939	1242.8394	538.764
1_MACS_peak_2689_lociStitched	chr11	122596744	122598681	1	1938	1648.1933	460.8123
1_MACS_peak_6615_lociStitched	chr2	39718517	39720454	1	1938	4785.5522	499.35859999999997
1_MACS_peak_7945_lociStitched	chr20	47662146	47664083	1	1938	1152.9024	461.7808
1_MACS_peak_8089_lociStitched	chr21	19647146	19649083	1	1938	1666.2074	469.72249999999997
1_MACS_peak_9025_lociStitched	chr3	101510076	101512013	1	1938	2099.9017000000003	605.5062
1_MACS_peak_10969_lociStitched	chr5	131354690	131356627	1	1938	2450.4986999999996	782.7417
1_MACS_peak_14154_lociStitched	chr9	132032068	132034005	1	1938	1772.5487	492.9665
1_MACS_peak_156_lociStitched	chr1	26437119	26439055	1	1937	1073.512	393.976
1_MACS_peak_2185_lociStitched	chr11	14926016	14927952	1	1937	1370.4944	436.7616
1_MACS_peak_6313_lociStitched	chr19	46209190	46211126	1	1937	1720.3295999999998	399.39680000000004
1_MACS_peak_11548_lociStitched	chr6	32820884	32822820	1	1937	1255.3024	564.5376
1_MACS_peak_272_lociStitched	chr1	40504815	40506749	1	1935	1171.6172	439.21139999999997
1_MACS_peak_276_lociStitched	chr1	40626077	40628011	1	1935	1135.0646	436.5038
1_MACS_peak_305_lociStitched	chr1	45195582	45197516	1	1935	1939.8019999999997	496.071
1_MACS_peak_4186_lociStitched	chr15	40355885	40357819	1	1935	1652.603	478.08480000000003
1_MACS_peak_12369_lociStitched	chr7	38397506	38399439	1	1934	1034.5416	548.1988
1_MACS_peak_12809_lociStitched	chr7	128116134	128118067	1	1934	1617.5344	927.4534
2_MACS_peak_9268_lociStitched	chr3	152855260	152857192	2	1918	2346.2208	639.4920000000001
1_MACS_peak_14036_lociStitched	chr9	114392707	114394639	1	1933	1265.6532	431.802
1_MACS_peak_96_lociStitched	chr1	16692898	16694828	1	1931	1625.6390000000001	575.14
1_MACS_peak_2419_lociStitched	chr11	65306864	65308794	1	1931	1291.942	434.829
1_MACS_peak_11390_lociStitched	chr6	13614152	13616082	1	1931	1562.335	636.321
1_MACS_peak_3758_lociStitched	chr13	114875013	114876942	1	1930	1462.9535999999998	432.2889
1_MACS_peak_161_lociStitched	chr1	26946461	26948389	1	1929	1956.9199999999998	499.93039999999996
1_MACS_peak_11013_lociStitched	chr5	137672644	137674572	1	1929	1344.9728	635.4688
1_MACS_peak_25_lociStitched	chr1	2231355	2233281	1	1927	1308.717	449.5284
1_MACS_peak_7995_lociStitched	chr20	52557630	52559556	1	1927	1409.6394	292.1742
1_MACS_peak_9456_lociStitched	chr3	183414953	183416879	1	1927	1072.7820000000002	449.1432
1_MACS_peak_6511_lociStitched	chr2	25194141	25196066	1	1926	1306.1125	571.5325
1_MACS_peak_7278_lociStitched	chr2	172289543	172291468	1	1926	1138.2525	475.475
1_MACS_peak_8450_lociStitched	chr22	37309130	37311053	1	1924	1196.8752	417.86789999999996
1_MACS_peak_8826_lociStitched	chr3	47822387	47824310	1	1924	1317.0627	449.2128
1_MACS_peak_4051_lociStitched	chr15	20557886	20559808	1	1923	2993.3228	630.9925999999999
1_MACS_peak_4524_lociStitched	chr15	89877458	89879380	1	1923	1471.291	631.3770000000001
1_MACS_peak_5106_lociStitched	chr17	7210948	7212870	1	1923	1370.5782	385.36100000000005
1_MACS_peak_2314_lociStitched	chr11	47197613	47199534	1	1922	1418.2742999999998	421.85159999999996
1_MACS_peak_11787_lociStitched	chr6	87186867	87188788	1	1922	2843.8484	654.1005
1_MACS_peak_2241_lociStitched	chr11	26248295	26250215	1	1921	1623.936	625.7280000000001
2_MACS_peak_8691_lociStitched	chr3	25823992	25825912	2	1777	983.808	319.296
1_MACS_peak_11958_lociStitched	chr6	123109871	123111791	1	1921	1095.744	403.584
1_MACS_peak_13509_lociStitched	chr8	126953526	126955446	1	1921	5918.016	491.712
1_MACS_peak_154_lociStitched	chr1	25968159	25970078	1	1920	3723.2437999999997	632.1186
1_MACS_peak_10343_lociStitched	chr4	185666912	185668831	1	1920	2167.5105	553.6315
1_MACS_peak_7382_lociStitched	chr2	196910424	196912342	1	1919	2199.3706	602.6356
1_MACS_peak_12572_lociStitched	chr7	86607800	86609717	1	1918	1055.8836	446.2776
1_MACS_peak_12982_lociStitched	chr8	2048509	2050426	1	1918	2029.5279	635.4855
1_MACS_peak_12642_lociStitched	chr7	99697635	99699551	1	1917	1014.1388	368.2552
1_MACS_peak_660_lociStitched	chr1	148220552	148222467	1	1916	1109.1680000000001	639.61
1_MACS_peak_983_lociStitched	chr1	184460269	184462184	1	1916	1953.4915	661.6324999999999
1_MACS_peak_4203_lociStitched	chr15	41407443	41409358	1	1916	1553.6395	491.00600000000003
1_MACS_peak_6239_lociStitched	chr19	35738361	35740276	1	1916	1695.9240000000002	513.22
1_MACS_peak_334_lociStitched	chr1	52034301	52036215	1	1915	1749.396	465.8676
1_MACS_peak_12820_lociStitched	chr7	130597307	130599221	1	1915	2717.4972	816.7038
1_MACS_peak_13269_lociStitched	chr8	62277827	62279741	1	1915	1613.3106	456.8718
1_MACS_peak_13925_lociStitched	chr9	97622595	97624509	1	1915	6931.7424	543.0018
1_MACS_peak_1504_lociStitched	chr10	14689288	14691201	1	1914	2493.5955000000004	435.20750000000004
