GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
POLA2	0	1909.6253	1909.6253	1	8
FRS3	1205.6665	3138.2843	1932.6178	0.722449319637782	1.38014515542884
DBNL	0	1933.426	1933.426	1	8
FLJ35390	0	1933.426	1933.426	1	8
PGAM2	0	1933.426	1933.426	1	8
POLM	0	1933.426	1933.426	1	8
POLR2J4	0	1933.426	1933.426	1	8
RASA4P	0	1933.426	1933.426	1	8
GPR172B	0	1954.8117	1954.8117	1	8
LOC100130950	0	1954.8117	1954.8117	1	8
USP6	0	1954.8117	1954.8117	1	8
ZFP3	0	1954.8117	1954.8117	1	8
ZNF232	0	1954.8117	1954.8117	1	8
ZNF594	0	1954.8117	1954.8117	1	8
FAM65A	0	1956.5344	1956.5344	1	8
ICAM5	3230.4	5211.3835	1980.9835	0.617332048375796	0.689953609240803
FNBP1	16.0632	1999.3402	1983.277	0.992029784210943	6.95962084090668
C1orf204	0	1999.2299	1999.2299	1	8
CCDC19	0	1999.2299	1999.2299	1	8
SLAMF9	0	1999.2299	1999.2299	1	8
TAGLN2	0	1999.2299	1999.2299	1	8
VSIG8	0	1999.2299	1999.2299	1	8
FLJ45983	0	2001.384	2001.384	1	8
GATA3	0	2001.384	2001.384	1	8
DHX9	0	2005.3764	2005.3764	1	8
NPL	0	2005.3764	2005.3764	1	8
SMCR8	0	2008.9515	2008.9515	1	8
TOP3A	0	2008.9515	2008.9515	1	8
ATP6V0A1	0	2011.4856	2011.4856	1	8
BCAT1	1466.9214	3482.0051	2015.0837	0.703587959934341	1.24712674489815
RRN3P2	0	2020.0754	2020.0754	1	8
PARK7	0	2030.6471	2030.6471	1	8
TNFRSF9	0	2030.6471	2030.6471	1	8
UTS2	0	2030.6471	2030.6471	1	8
FBXO25	0	2032.2025	2032.2025	1	8
INPP5B	0	2034.5267	2034.5267	1	8
SF3A3	0	2034.5267	2034.5267	1	8
UTP11L	0	2034.5267	2034.5267	1	8
ACSL3	0	2038.3482	2038.3482	1	8
ALDH3A2	0	2039.0433	2039.0433	1	8
LOC402160	0	2042.6834	2042.6834	1	8
RNF4	0	2042.6834	2042.6834	1	8
ZFYVE28	0	2042.6834	2042.6834	1	8
COX6A1	0	2044.7208	2044.7208	1	8
GATC	0	2044.7208	2044.7208	1	8
PLA2G1B	0	2044.7208	2044.7208	1	8
SIRT4	0	2044.7208	2044.7208	1	8
TRIAP1	0	2044.7208	2044.7208	1	8
G6PC3	0	2050.4919	2050.4919	1	8
LSM12	0	2050.4919	2050.4919	1	8
CYP1A1	0	2051.526	2051.526	1	8
BTBD11	0	2069.6142	2069.6142	1	8
C5orf25	0	2073.7346	2073.7346	1	8
PEBP4	0	2085.594	2085.594	1	8
TRIM7	2376.9068	4481.2085	2104.3017	0.653416908869992	0.914802517813706
LOC284661	0	2110.4447	2110.4447	1	8
IQUB	107.601	2223.86	2116.259	0.953848252233256	4.36930257717763
UCA1	69.3339	2188.3642	2119.0303	0.969290003831779	4.98014813564817
AZGP1	0	2119.2927	2119.2927	1	8
AZGP1P1	0	2119.2927	2119.2927	1	8
TRIM4	0	2119.2927	2119.2927	1	8
ZKSCAN1	0	2119.2927	2119.2927	1	8
MORN5	0	2121.0696	2121.0696	1	8
NDUFA8	0	2121.0696	2121.0696	1	8
ARAP3	0	2123.049	2123.049	1	8
GSDMD	0	2123.7634	2123.7634	1	8
ZC3H3	0	2123.7634	2123.7634	1	8
GPR89B	0	2136.0724	2136.0724	1	8
KIR2DL3	0	2139.3414	2139.3414	1	8
C9orf37	0	2142.4776	2142.4776	1	8
EHMT1	0	2142.4776	2142.4776	1	8
MIR1292	0	2143.0632	2143.0632	1	8
NOP56	0	2143.0632	2143.0632	1	8
CBLN1	858.177	3017.562	2159.385	0.77857719521361	1.81403627240679
GUCY2E	0	2166.3649	2166.3649	1	8
BEAN1	166.3578	2336.9355	2170.5777	0.933544423260351	3.81225649952484
SCP2	0	2170.698	2170.698	1	8
SLC1A7	0	2170.698	2170.698	1	8
CAMKV	3424.4	5597.3396	2172.9396	0.620427971563267	0.708890050086065
MAL2	5.7474	2185.8096	2180.0622	0.997377480941632	8
KCNG2	0	2182.7222	2182.7222	1	8
DPP8	0	2185.2521	2185.2521	1	8
CYP4F2	0	2188.3642	2188.3642	1	8
CYP4F24P	0	2188.3642	2188.3642	1	8
OR10H1	0	2188.3642	2188.3642	1	8
OR10H5	0	2188.3642	2188.3642	1	8
C2orf62	0	2189.802	2189.802	1	8
MIR26B	0	2189.802	2189.802	1	8
PNKD	0	2189.802	2189.802	1	8
SLC11A1	0	2189.802	2189.802	1	8
VIL1	0	2189.802	2189.802	1	8
PDCD6	0	2201.0267	2201.0267	1	8
SYNGAP1	0	2201.1564	2201.1564	1	8
CAMK2A	0	2215.1367	2215.1367	1	8
GP9	0	2218.722	2218.722	1	8
KIAA1257	0	2218.722	2218.722	1	8
NHP2	0	2220.6942	2220.6942	1	8
RMND5B	0	2220.6942	2220.6942	1	8
ASB15	0	2223.86	2223.86	1	8
NDUFA5	0	2223.86	2223.86	1	8
FAM138B	628.7258	2858.9152	2230.1894	0.819727489153844	2.18496495698188
SPATA19	0	2239.9219	2239.9219	1	8
STAT3	0	2241.4496	2241.4496	1	8
KLF11	0	2244.3707	2244.3707	1	8
RRM2	0	2244.3707	2244.3707	1	8
CISD3	0	2246.64	2246.64	1	8
PCGF2	0	2246.64	2246.64	1	8
PSMB3	0	2246.64	2246.64	1	8
B3GNT6	0	2248.8507	2248.8507	1	8
CAPN5	0	2248.8507	2248.8507	1	8
MYO7A	0	2248.8507	2248.8507	1	8
KIR3DP1	0	2252.3047	2252.3047	1	8
SEC14L1	0	2260.1405	2260.1405	1	8
ALDH3A1	166.0048	2428.8369	2262.8321	0.936025076211778	3.87096875154996
CD3E	0	2262.9985	2262.9985	1	8
ALPP	89.726	2362.1322	2272.4062	0.963404898374629	4.71841980216817
GGTLC2	0	2281.656	2281.656	1	8
LOC648691	0	2281.656	2281.656	1	8
POM121L1P	0	2281.656	2281.656	1	8
PRAME	0	2281.656	2281.656	1	8
TMEM40	0	2282.2464	2282.2464	1	8
KIR2DL1	0	2288.0551	2288.0551	1	8
SHE	350.816	2639.7195	2288.9035	0.882691243758852	2.91159818232683
TDRD10	350.816	2639.7195	2288.9035	0.882691243758852	2.91159818232683
AKT2	0	2291.4864	2291.4864	1	8
PRMT8	0	2302.478	2302.478	1	8
RAB19	326.2022	2628.7626	2302.5604	0.889608769620538	3.01054544285893
CACNG4	213.408	2530.5332	2317.1252	0.922225738656499	3.56775523786621
ALKBH3	0	2317.8023	2317.8023	1	8
C11orf96	0	2317.8023	2317.8023	1	8
LOC729799	0	2317.8023	2317.8023	1	8
C19orf61	0	2327.9919	2327.9919	1	8
KCNN4	0	2327.9919	2327.9919	1	8
LYPD5	0	2327.9919	2327.9919	1	8
BCRP3	0	2329.5824	2329.5824	1	8
C22orf13	0	2329.5824	2329.5824	1	8
C22orf36	0	2329.5824	2329.5824	1	8
GGT1	0	2329.5824	2329.5824	1	8
POM121L10P	0	2329.5824	2329.5824	1	8
SNRPD3	0	2329.5824	2329.5824	1	8
CTRB1	0	2333.0545	2333.0545	1	8
CTRB2	0	2333.0545	2333.0545	1	8
CDH5	0	2336.9355	2336.9355	1	8
ANO7	0	2342.0192	2342.0192	1	8
HDLBP	0	2342.0192	2342.0192	1	8
PASK	0	2342.0192	2342.0192	1	8
PPP1R7	0	2342.0192	2342.0192	1	8
LOC200772	0	2350.3402	2350.3402	1	8
C17orf99	0	2361.1846	2361.1846	1	8
NCRNA00244	0	2367.9493	2367.9493	1	8
COPS3	0	2378.776	2378.776	1	8
SFTPB	0	2379.5454	2379.5454	1	8
DAG1	0	2380.7089	2380.7089	1	8
B3GNT9	0	2386.3896	2386.3896	1	8
E2F4	0	2386.3896	2386.3896	1	8
ELMO3	0	2386.3896	2386.3896	1	8
EXOC3L	0	2386.3896	2386.3896	1	8
FBXL8	0	2386.3896	2386.3896	1	8
FHOD1	0	2386.3896	2386.3896	1	8
HSF4	0	2386.3896	2386.3896	1	8
KIAA0895L	0	2386.3896	2386.3896	1	8
LRRC29	0	2386.3896	2386.3896	1	8
MIR328	0	2386.3896	2386.3896	1	8
NOL3	0	2386.3896	2386.3896	1	8
PLEKHG4	0	2386.3896	2386.3896	1	8
TMEM208	0	2386.3896	2386.3896	1	8
TRADD	0	2386.3896	2386.3896	1	8
WASH3P	525.4306	2913.0114	2387.5808	0.847189337496459	2.47093921981191
ZEB2	0	2390.1083	2390.1083	1	8
PPRC1	0	2391.8302	2391.8302	1	8
NKX1-2	2787.8	5187.8243	2400.0243	0.650459964619948	0.896002555258298
RAD9A	0	2402.8785	2402.8785	1	8
DOK4	0	2402.9694	2402.9694	1	8
ZDHHC11	0	2403.9025	2403.9025	1	8
AHRR	0	2408.8531	2408.8531	1	8
TGFB1	0	2409.313	2409.313	1	8
CCDC15	0	2409.7479	2409.7479	1	8
UBE2V1	0	2413.0782	2413.0782	1	8
CCL17	0	2413.6368	2413.6368	1	8
CCL22	0	2413.6368	2413.6368	1	8
CIAPIN1	0	2413.6368	2413.6368	1	8
COQ9	0	2413.6368	2413.6368	1	8
POLR2C	0	2413.6368	2413.6368	1	8
BMP7	1196.4196	3611.7766	2415.357	0.751170802888618	1.59398520994961
FAM138C	1947.9548	4363.5242	2415.5694	0.691363181276528	1.1635335965664
EBF1	0	2423.316	2423.316	1	8
SLC47A2	0	2428.8369	2428.8369	1	8
PROX1	0	2431.607	2431.607	1	8
FAM59B	461.1828	2897.9322	2436.7494	0.862707052303955	2.6516132287997
KLK4	0	2440.537	2440.537	1	8
KLKP1	0	2440.537	2440.537	1	8
TMEM54	876.9007	3333.7702	2456.8695	0.791743235026988	1.92666927475637
SUZ12P	0	2462.6888	2462.6888	1	8
BRD9	0	2464.7424	2464.7424	1	8
TRIP13	0	2464.7424	2464.7424	1	8
RNF220	184.9243	2652.9669	2468.0426	0.93483742435228	3.84259995592582
CLIP2	1805.856	4275.2562	2469.4002	0.703038532984147	1.24332802179876
PLGLA	0	2469.4933	2469.4933	1	8
C16orf74	0	2470.037	2470.037	1	8
MIR1910	0	2470.037	2470.037	1	8
LRMP	0	2474.8376	2474.8376	1	8
PLA2G3	900.525	3378.3825	2477.8575	0.789543242054193	1.907494445821
CPLX3	1499.8617	3984.3298	2484.4681	0.726511793032756	1.40950759227492
LDLRAD3	0	2487.8052	2487.8052	1	8
TUBB4	2775.8	5268.2927	2492.4927	0.654926900581342	0.924431878613954
GPN2	0	2497.3116	2497.3116	1	8
LOC100128076	0	2504.7813	2504.7813	1	8
SPTLC1	0	2504.7813	2504.7813	1	8
PANK1	182.2842	2688.2006	2505.9164	0.936497068369775	3.88237937728593
EIF1B	0	2529.3144	2529.3144	1	8
ENTPD3	0	2529.3144	2529.3144	1	8
FLJ33065	0	2529.3144	2529.3144	1	8
CACNG1	0	2530.5332	2530.5332	1	8
AGAP2	0	2531.2868	2531.2868	1	8
AVIL	0	2531.2868	2531.2868	1	8
CDK4	0	2531.2868	2531.2868	1	8
CTDSP2	0	2531.2868	2531.2868	1	8
FAM119B	0	2531.2868	2531.2868	1	8
LOC100130776	0	2531.2868	2531.2868	1	8
MARCH9	0	2531.2868	2531.2868	1	8
METTL1	0	2531.2868	2531.2868	1	8
MIR26A2	0	2531.2868	2531.2868	1	8
TSFM	0	2531.2868	2531.2868	1	8
TSPAN31	0	2531.2868	2531.2868	1	8
PITX3	175.2687	2722.8748	2547.6061	0.939523802047759	3.95749036412591
ARRDC1	0	2551.6336	2551.6336	1	8
PACS2	0	2554.3068	2554.3068	1	8
BUB3	0	2555.6291	2555.6291	1	8
HMX2	0	2555.6291	2555.6291	1	8
HMX3	0	2555.6291	2555.6291	1	8
ACBD4	0	2556.7758	2556.7758	1	8
HEXIM1	0	2556.7758	2556.7758	1	8
HEXIM2	0	2556.7758	2556.7758	1	8
PLCD3	0	2556.7758	2556.7758	1	8
ZBTB9	0	2560.0584	2560.0584	1	8
KIAA0141	0	2560.708	2560.708	1	8
LOC729080	0	2560.708	2560.708	1	8
PCDH12	0	2560.708	2560.708	1	8
RNF14	0	2560.708	2560.708	1	8
MIR3935	0	2568.6642	2568.6642	1	8
MX1	0	2577.2358	2577.2358	1	8
CORIN	0	2580.6139	2580.6139	1	8
B3GAT1	0	2586.9712	2586.9712	1	8
GLB1L2	0	2586.9712	2586.9712	1	8
GLB1L3	0	2586.9712	2586.9712	1	8
LOC283177	0	2586.9712	2586.9712	1	8
LMO1	0	2591.6639	2591.6639	1	8
RIC3	0	2591.6639	2591.6639	1	8
GNLY	0	2592.7362	2592.7362	1	8
GFRA2	0	2603.4903	2603.4903	1	8
WASH2P	254.4648	2858.9152	2604.4504	0.918267349311681	3.48992982009317
GRLF1	0	2609.5256	2609.5256	1	8
GNB2L1	0	2609.9491	2609.9491	1	8
SNORD95	0	2609.9491	2609.9491	1	8
SNORD96A	0	2609.9491	2609.9491	1	8
TRIM52	0	2609.9491	2609.9491	1	8
RAB34	2787.2435	5402.805	2615.5615	0.659679243657715	0.954869567528684
MKRN1	0	2628.7626	2628.7626	1	8
SLC37A3	0	2628.7626	2628.7626	1	8
NUCB2	0	2631.8286	2631.8286	1	8
CADM4	1080.0384	3713.9185	2633.8801	0.774708362521991	1.78185954913169
C18orf1	0	2638.4834	2638.4834	1	8
POU3F1	365.4453	3004.3159	2638.8706	0.891551573446807	3.03930913410483
ADAR	0	2639.7195	2639.7195	1	8
UBE2Q1	0	2639.7195	2639.7195	1	8
GCM2	0	2641.1519	2641.1519	1	8
MAK	0	2641.1519	2641.1519	1	8
C3orf72	0	2642.189	2642.189	1	8
FOXL2	0	2642.189	2642.189	1	8
PRR23A	0	2642.189	2642.189	1	8
PRR23B	0	2642.189	2642.189	1	8
FAM83C	4423.2	7070.8394	2647.6394	0.615174452942975	0.676791014941435
ERI3	0	2652.9669	2652.9669	1	8
C2orf54	761.8934	3415.1441	2653.2507	0.817599578648743	2.16428539059877
B9D1	0	2658.269	2658.269	1	8
PLEKHA6	184.1632	2843.598	2659.4348	0.939175123850586	3.94866081326771
ANGPT4	122.5797	2782.6621	2660.0824	0.957807401779776	4.50467374796264
MARK2	0	2667.137	2667.137	1	8
SAP30L	0	2669.0918	2669.0918	1	8
FLJ37201	0	2688.2006	2688.2006	1	8
KIF20B	0	2688.2006	2688.2006	1	8
MIR107	0	2688.2006	2688.2006	1	8
GFPT2	0	2708.989	2708.989	1	8
LOC100130015	0	2712.2613	2712.2613	1	8
SPOP	0	2713.8896	2713.8896	1	8
IGFL2	0	2715.5404	2715.5404	1	8
ANKRD9	0	2718.87	2718.87	1	8
MIR4309	0	2718.87	2718.87	1	8
RCOR1	0	2718.87	2718.87	1	8
GBF1	0	2722.8748	2722.8748	1	8
NOLC1	0	2722.8748	2722.8748	1	8
ARHGAP17	0	2725.2983	2725.2983	1	8
LCMT1	0	2725.2983	2725.2983	1	8
MIR3648	0	2732.3712	2732.3712	1	8
MIR3687	0	2732.3712	2732.3712	1	8
FAM86B1	0	2741.5198	2741.5198	1	8
LOC392196	0	2741.5198	2741.5198	1	8
USP17L2	0	2741.5198	2741.5198	1	8
PRO0611	0	2743.1897	2743.1897	1	8
DLGAP3	580.3741	3324.58	2744.2059	0.851374923971578	2.51811705025561
CEACAM16	0	2760.6983	2760.6983	1	8
CDX1	0	2762.2127	2762.2127	1	8
CSF1R	0	2762.2127	2762.2127	1	8
PDGFRB	0	2762.2127	2762.2127	1	8
GCLC	0	2767.3671	2767.3671	1	8
KLHL31	0	2767.3671	2767.3671	1	8
RSPO4	0	2782.6621	2782.6621	1	8
MMD2	0	2788.3658	2788.3658	1	8
RNF216L	0	2788.3658	2788.3658	1	8
KLHL29	778.6828	3571.1456	2792.4628	0.82098539795271	2.19727929093241
RNU86	0	2797.1434	2797.1434	1	8
RPL3	0	2797.1434	2797.1434	1	8
SNORD43	0	2797.1434	2797.1434	1	8
SNORD83A	0	2797.1434	2797.1434	1	8
SNORD83B	0	2797.1434	2797.1434	1	8
TAB1	0	2797.1434	2797.1434	1	8
LMX1A	45.7824	2853.9262	2808.1438	0.984211379033052	5.96201112457801
H1FOO	0	2810.3816	2810.3816	1	8
RHO	0	2810.3816	2810.3816	1	8
TMCC1	0	2810.3816	2810.3816	1	8
HTR1D	0	2822.5002	2822.5002	1	8
LUZP1	0	2822.5002	2822.5002	1	8
TMEM128	0	2825.945	2825.945	1	8
CRIPAK	0	2834.6267	2834.6267	1	8
KIAA1530	0	2834.6267	2834.6267	1	8
MMP20	0	2842.4665	2842.4665	1	8
MMP7	0	2842.4665	2842.4665	1	8
LOC127841	0	2843.598	2843.598	1	8
PPP1R15B	0	2843.598	2843.598	1	8
RXRG	0	2853.9262	2853.9262	1	8
DDX11L2	0	2858.9152	2858.9152	1	8
FOXD4L1	0	2858.9152	2858.9152	1	8
RABL2A	0	2858.9152	2858.9152	1	8
RPL23AP7	0	2858.9152	2858.9152	1	8
NTN1	225.129	3089.3616	2864.2326	0.932077345459963	3.77848492905098
THRA	2339.7316	5205.4196	2865.688	0.689902622494828	1.15367141943641
MIR645	0	2865.7611	2865.7611	1	8
RHEB	0	2867.6543	2867.6543	1	8
IL17C	0	2881.8639	2881.8639	1	8
ZC3H18	0	2881.8639	2881.8639	1	8
TTC26	0	2882.4078	2882.4078	1	8
ZC3HAV1	0	2882.4078	2882.4078	1	8
ZC3HAV1L	0	2882.4078	2882.4078	1	8
C16orf58	0	2886.8818	2886.8818	1	8
SLC5A2	0	2886.8818	2886.8818	1	8
DGAT2	0	2890.364	2890.364	1	8
HADHA	0	2897.9322	2897.9322	1	8
HADHB	0	2897.9322	2897.9322	1	8
MED9	0	2903.8415	2903.8415	1	8
DDX11L9	0	2913.0114	2913.0114	1	8
OR4F4	0	2913.0114	2913.0114	1	8
MYO1A	0	2915.0628	2915.0628	1	8
BMS1	0	2915.7108	2915.7108	1	8
SLC26A10	6247.8	9170.5776	2922.7776	0.594782268142142	0.553664331718531
MIOX	170.0721	3097.0009	2926.9288	0.947943587425197	4.18665340807968
ALMS1	0	2942.4634	2942.4634	1	8
C2orf7	0	2942.4634	2942.4634	1	8
CCT7	0	2942.4634	2942.4634	1	8
FBXO41	0	2942.4634	2942.4634	1	8
NOTO	0	2942.4634	2942.4634	1	8
SMYD5	0	2942.4634	2942.4634	1	8
MAP3K3	0	2951.8293	2951.8293	1	8
HLA-J	0	2956.246	2956.246	1	8
PPP1R11	0	2956.246	2956.246	1	8
ZNRD1	0	2956.246	2956.246	1	8
ZNRD1-AS1	0	2956.246	2956.246	1	8
FBLIM1	2741.6382	5702.3466	2960.7084	0.675314645284534	1.05651753324604
BLCAP	0	2962.3764	2962.3764	1	8
NT5M	0	2964.5499	2964.5499	1	8
RNF112	344.5532	3337.6805	2993.1273	0.906428209594627	3.27604719761277
KIAA0182	0	2999.1006	2999.1006	1	8
MIR3659	0	3004.3159	3004.3159	1	8
C16orf78	0	3017.562	3017.562	1	8
CCDC85B	0	3025.8421	3025.8421	1	8
AGXT	0	3030.0577	3030.0577	1	8
PARD6B	0	3033.536	3033.536	1	8
C17orf80	0	3048.8449	3048.8449	1	8
FAM104A	0	3048.8449	3048.8449	1	8
PRDM7	0	3054.2666	3054.2666	1	8
LOC100131366	0	3060.8385	3060.8385	1	8
TPX2	0	3061.4042	3061.4042	1	8
LOC100130386	353.7	3419.7639	3066.0639	0.906266494294539	3.27329860094302
NUDT17	0	3066.1314	3066.1314	1	8
POLR3C	0	3066.1314	3066.1314	1	8
RNF115	0	3066.1314	3066.1314	1	8
GLI1	601.8048	3667.9832	3066.1784	0.859055109996093	2.60761951237708
TOMM6	0	3078.9005	3078.9005	1	8
PRM3	517.141	3602.898	3085.757	0.874481527966119	2.80052821456982
NLRP13	0	3093.7792	3093.7792	1	8
ADM2	0	3097.0009	3097.0009	1	8
SBF1	0	3097.0009	3097.0009	1	8
TRIM41	0	3100.2691	3100.2691	1	8
C7orf26	0	3105.57	3105.57	1	8
DAGLB	0	3105.57	3105.57	1	8
GRID2IP	0	3105.57	3105.57	1	8
KDELR2	0	3105.57	3105.57	1	8
ZDHHC4	0	3105.57	3105.57	1	8
ZNF853	0	3105.57	3105.57	1	8
BTNL9	0	3106.8384	3106.8384	1	8
ADCK2	0	3115.4262	3115.4262	1	8
DENND2A	0	3115.4262	3115.4262	1	8
LOC100134713	0	3115.4262	3115.4262	1	8
NDUFB2	0	3115.4262	3115.4262	1	8
PAX6	684.1192	3802.2728	3118.1536	0.847512388574159	2.4745424187588
S100PBP	0	3123.4082	3123.4082	1	8
YARS	0	3123.4082	3123.4082	1	8
CD276	0	3126.7048	3126.7048	1	8
GRB7	0	3134.7992	3134.7992	1	8
SLCO2B1	0	3147.046	3147.046	1	8
C17orf86	0	3152.5375	3152.5375	1	8
SCARNA16	0	3152.5375	3152.5375	1	8
INHBC	0	3154.3577	3154.3577	1	8
CSH2	415.9532	3574.2023	3158.2491	0.895755140369843	3.1031281721335
ADAM11	2399.6216	5564.67	3165.0484	0.69870244329075	1.21348921139929
HS1BP3	0	3171.1447	3171.1447	1	8
HERC2P9	0	3183.9779	3183.9779	1	8
LOC100289656	0	3183.9779	3183.9779	1	8
LOC646278	0	3183.9779	3183.9779	1	8
C14orf70	0	3202.1211	3202.1211	1	8
NAGA	0	3204.2477	3204.2477	1	8
KLRC1	0	3210.9105	3210.9105	1	8
KLRC2	0	3210.9105	3210.9105	1	8
KLRC3	0	3210.9105	3210.9105	1	8
KLRC4	0	3210.9105	3210.9105	1	8
KLRD1	0	3210.9105	3210.9105	1	8
KLRK1	0	3210.9105	3210.9105	1	8
PDGFRA	1028.2716	4240.4553	3212.1837	0.804834902336654	2.04399779847255
FAM66D	0	3212.184	3212.184	1	8
TUBB2B	2091.61	5308.1498	3216.5398	0.717340825035969	1.3435952123797
FAM32A	0	3225.287	3225.287	1	8
FCGR2C	0	3239.0118	3239.0118	1	8
RSPO1	3831.2	7091.4968	3260.2968	0.649244131723953	0.888293828107787
CBFB	0	3267.0994	3267.0994	1	8
SP9	2422.075	5692.3836	3270.3086	0.70151120125254	1.23278934685043
MIR130B	0	3282.6488	3282.6488	1	8
MIR301B	0	3282.6488	3282.6488	1	8
BLK	0	3284.246	3284.246	1	8
SLC47A1	0	3300.7006	3300.7006	1	8
SNORD110	0	3305.3347	3305.3347	1	8
MT1H	5450.6528	8773.1602	3322.5074	0.616793837208068	0.68666758746476
LOC100130633	0	3324.58	3324.58	1	8
DNAJA3	0	3333.1431	3333.1431	1	8
RNF19B	0	3333.7702	3333.7702	1	8
MAPK7	0	3337.6805	3337.6805	1	8
MFAP4	0	3337.6805	3337.6805	1	8
EGR1	962.8492	4301.7641	3338.9149	0.817109226236996	2.15954664432973
ATP5E	0	3340.1927	3340.1927	1	8
CERCAM	490.0592	3830.6462	3340.587	0.886578890567267	2.96655983910227
NLRP8	0	3351.0941	3351.0941	1	8
COX4I1	0	3351.4445	3351.4445	1	8
COX4NB	0	3351.4445	3351.4445	1	8
NKD2	0	3351.8383	3351.8383	1	8
BCL6	465.2236	3819.417	3354.1934	0.891420624637688	3.03735625127315
NR2C2	0	3365.453	3365.453	1	8
ATP2B2	3091.0908	6464.0509	3372.9601	0.676499742541756	1.06432252476003
BSX	1013.454	4390.5399	3377.0859	0.812462038493419	2.11511775001007
INPP5J	0	3378.3825	3378.3825	1	8
LIMK2	0	3378.3825	3378.3825	1	8
MIR3928	0	3378.3825	3378.3825	1	8
RNF185	0	3378.3825	3378.3825	1	8
SELM	0	3378.3825	3378.3825	1	8
SMTN	0	3378.3825	3378.3825	1	8
MIR149	167.6296	3555.1458	3387.5162	0.954971873941146	4.40655989995447
MIR670	0	3392.7156	3392.7156	1	8
NAV1	92.1512	3491.7094	3399.5582	0.974287169540021	5.24378673155275
OBSCN	0	3411.0705	3411.0705	1	8
FOXN4	0	3411.4402	3411.4402	1	8
MYO1H	0	3411.4402	3411.4402	1	8
GDF10	0	3417.3768	3417.3768	1	8
GDF2	0	3417.3768	3417.3768	1	8
RBP3	0	3417.3768	3417.3768	1	8
ZNF488	0	3417.3768	3417.3768	1	8
CACNA1S	0	3418.5222	3418.5222	1	8
FAM70B	0	3419.7639	3419.7639	1	8
VSTM2L	737.9802	4164.922	3426.9418	0.849480946203659	2.49663546285269
CCDC140	0	3428.3149	3428.3149	1	8
PAX3	0	3428.3149	3428.3149	1	8
FTSJ3	0	3434.3738	3434.3738	1	8
PSMC5	0	3434.3738	3434.3738	1	8
C1orf122	0	3437.3536	3437.3536	1	8
MANEAL	0	3437.3536	3437.3536	1	8
MTF1	0	3437.3536	3437.3536	1	8
YRDC	0	3437.3536	3437.3536	1	8
ATP1A2	0	3439.5736	3439.5736	1	8
ATP1A4	0	3439.5736	3439.5736	1	8
IGSF8	0	3439.5736	3439.5736	1	8
KCNJ10	0	3439.5736	3439.5736	1	8
NUMBL	0	3458.1989	3458.1989	1	8
AP1M1	0	3468.812	3468.812	1	8
KLF2	0	3468.812	3468.812	1	8
DMRTB1	0	3473.1898	3473.1898	1	8
FLJ40434	0	3473.1898	3473.1898	1	8
C12orf77	0	3482.0051	3482.0051	1	8
DAD1P1	0	3482.0051	3482.0051	1	8
KRT36	0	3490.2379	3490.2379	1	8
MOGAT2	0	3491.114	3491.114	1	8
HYOU1	0	3508.6776	3508.6776	1	8
VPS11	0	3508.6776	3508.6776	1	8
FLJ43826	0	3511.105	3511.105	1	8
LOC100131347	0	3511.105	3511.105	1	8
DEFB109P1	0	3520.1214	3520.1214	1	8
FAM66A	0	3520.1214	3520.1214	1	8
FAM86B2	0	3520.1214	3520.1214	1	8
FAM90A25P	0	3520.1214	3520.1214	1	8
SLMO2	0	3528.0159	3528.0159	1	8
LOC100132526	0	3528.2821	3528.2821	1	8
TPRXL	0	3528.2821	3528.2821	1	8
PROP1	0	3547.6755	3547.6755	1	8
FAM73B	0	3551.9368	3551.9368	1	8
SH3GLB2	0	3551.9368	3551.9368	1	8
GPC1	0	3555.1458	3555.1458	1	8
PP14571	0	3555.1458	3555.1458	1	8
GPR107	0	3560.0178	3560.0178	1	8
SMARCD2	0	3574.2023	3574.2023	1	8
TCAM1P	0	3574.2023	3574.2023	1	8
MIR3155	0	3576.6283	3576.6283	1	8
SEZ6	436.699	4013.6262	3576.9272	0.901872564279123	3.20019512821924
CCDC57	0	3581.1492	3581.1492	1	8
LOC283440	0	3588.6542	3588.6542	1	8
GPR137B	426.7224	4020.563	3593.8406	0.904048793450495	3.23602778710203
CHIT1	0	3598.176	3598.176	1	8
YPEL4	319.5096	3919.744	3600.2344	0.924630694422244	3.61682825022782
IRGC	111.7376	3713.9185	3602.1809	0.970792565489616	5.05475551307521
PRM1	0	3602.898	3602.898	1	8
PRM2	0	3602.898	3602.898	1	8
SOCS1	0	3602.898	3602.898	1	8
TNP2	0	3602.898	3602.898	1	8
OVOL1	4022.8519	7637.0883	3614.2364	0.654985203097354	0.924804077665958
CYP26A1	0	3624.3009	3624.3009	1	8
CYP26C1	0	3624.3009	3624.3009	1	8
S100A11	0	3652.1966	3652.1966	1	8
ARHGAP9	0	3667.9832	3667.9832	1	8
INHBE	0	3667.9832	3667.9832	1	8
MARS	0	3667.9832	3667.9832	1	8
TRIM10	0	3676.363	3676.363	1	8
TRIM15	0	3676.363	3676.363	1	8
TRIM31	0	3676.363	3676.363	1	8
TRIM40	0	3676.363	3676.363	1	8
DPYSL4	0	3677.5262	3677.5262	1	8
JAKMIP3	0	3677.5262	3677.5262	1	8
TMEM211	0	3686.8073	3686.8073	1	8
