GENE	H3k27me3_28_DMSO_compare_TSS_SIGNAL	H3k27me3_28_DMSO_compare_DISTAL_SIGNAL
GTPBP3	0.0	34676.171800000004
GTPBP4	0.0	80.48780000000001
GTPBP5	0.0	73167.23160000001
GTSE1	0.0	5295.992700000001
GTSF1	0.0	4407.3466
GUCA1A	0.0	390.0372
GUCA1B	0.0	390.0372
GUCY2D	402.77970000000005	108545.3496
GUCY2E	0.0	2166.3649
GUK1	0.0	4378.0353
GXYLT2	0.0	332.81050000000005
GYLTL1B	248.6022	33367.398
GYS1	0.0	78919.46790000002
GZMM	361.4925	120616.52310000003
H19	11202.233999999999	490572.3843000001
H1F0	6717.0	19808.0027
H1FOO	0.0	2810.3815999999997
H2AFX	0.0	6876.7656
H2AFY	0.0	147.7086
H3F3B	0.0	1822.5138000000002
H6PD	0.0	18237.761000000002
HAAO	160.65279999999998	0.0
HADHA	0.0	2897.9321999999997
HADHB	0.0	2897.9321999999997
HAGH	0.0	37158.019199999995
HAGHL	0.0	161653.8753
HAMP	1469.3962000000001	77237.46189999997
HAND1	1732.8744	2669.0918
HAP1	5762.0	14471.141400000002
HAPLN2	4664.0694	126021.22699999998
HAPLN3	393.1785	665.7796000000001
HAPLN4	1289.4701	32116.9474
HAR1A	256.6355	355257.13660000026
HAR1B	256.6355	355257.13660000026
HAUS4	0.0	423.0107
HAUS5	0.0	75224.46870000001
HAUS7	0.0	107213.18010000001
HAUS8	0.0	12550.852700000001
HBA1	1784.7498	30994.5026
HBA2	1062.3528	30994.5026
HBM	6422.1873	25950.1486
HBQ1	1672.2143999999998	33055.6366
HBZ	906.0773999999999	25950.1486
HCFC1	0.0	7082.2433
HCFC1R1	39.6	191604.7695
HCG18	0.0	12348.3402
HCG22	0.0	13670.675299999999
HCG27	0.0	13236.029299999998
HCG4	0.0	723.5851
HCG9	0.0	530.292
HCK	2958.2000000000003	54873.32510000002
HCN2	4821.259400000001	191887.278
HCN3	0.0	23242.411600000003
HCN4	1299.6027000000001	7431.996700000001
HCRT	0.0	955.2478000000001
HCRTR1	0.0	138803.54960000003
HCST	0.0	114204.76369999997
HDAC10	0.0	24204.0922
HDAC11	0.0	37579.866500000004
HDDC3	0.0	573.5912999999999
HDGF	0.0	121262.5744
HDGFRP2	0.0	146543.2133
HDLBP	0.0	2342.0192
HEATR6	0.0	17442.878300000004
HEATR7A	0.0	43834.568100000004
HELT	4811.200000000001	3824.7954
HEMGN	0.0	638.9404999999999
HEMK1	0.0	162470.33
HEPACAM	0.0	12145.1437
HEPN1	0.0	12145.1437
HERC2P9	0.0	3183.9779
HERPUD1	0.0	5289.7678000000005
HES1	0.0	1310.1017
HES2	6064.0	182573.6033
HES3	4798.470600000001	88605.681
HES4	3412.8029999999994	249096.57490000007
HES5	4179.3974	303046.72070000006
HES7	3042.6659	116446.09830000001
HESX1	0.0	118.50800000000001
HEXIM1	0.0	2556.7758
HEXIM2	0.0	2556.7758
HEY1	170.1468	1268.2333999999998
HFE2	0.0	9581.980800000001
HGFAC	606.188	120220.8089
HGS	0.0	14758.3858
HHEX	0.0	3750.3151
HHIPL1	0.0	6857.7975
HIC1	903.4277999999999	150111.57569999996
HIC2	0.0	28942.591299999993
HIF1AN	0.0	9275.536600000001
HIF3A	0.0	30418.287999999993
HIGD1B	0.0	24617.631299999997
HIGD2A	0.0	0.0
HIGD2B	0.0	17728.2353
HILS1	0.0	56987.1085
HINFP	0.0	6876.7656
HIPK4	324.32399999999996	22911.551199999998
HIRA	0.0	688.5453
HIRIP3	0.0	48038.957599999994
HIST3H2A	457.07880000000006	18278.8794
HIST3H2BB	457.07880000000006	18278.8794
HIST3H3	0.0	1168.0992
HK1	0.0	97.34309999999999
HK3	0.0	159343.33799999996
HLA-DPA1	0.0	30419.865900000004
HLA-DPB1	0.0	30419.865900000004
HLA-DPB2	0.0	31153.267700000004
HLA-E	0.0	97032.86690000001
HLA-F	0.0	723.5851
HLA-G	0.0	723.5851
HLA-J	0.0	2956.246
HLA-L	0.0	720.117
HM13	0.0	662.6429999999999
HMBS	0.0	6876.7656
HMG20B	0.0	69531.20509999999
HMGA1	0.0	25360.187
HMGA2	0.0	145.706
HMGCL	0.0	968.9537
HMGN2	0.0	4940.5278
HMHA1	0.0	14586.252199999999
HMOX2	0.0	4138.624599999999
HMX1	0.0	161035.07710000002
HMX2	0.0	2555.6291
HMX3	0.0	2555.6291
HN1	0.0	1567.9047
HNF1B	1282.036	348.7227
HNRNPA1	0.0	47013.7588
HNRNPA1P10	0.0	47013.7588
HNRNPAB	0.0	5246.333499999999
HNRNPCL1	0.0	521.3761999999999
HNRNPD	0.0	1067.7774
HNRNPH1	0.0	5169.6623
HNRNPL	0.0	16913.0507
HNRNPM	0.0	39874.20179999999
HNRNPR	0.0	327.0392
HNRNPUL1	0.0	60141.684599999986
HOMER3	0.0	19554.1964
HOOK2	0.0	42778.32260000001
HOTAIR	11188.8	258928.93899999998
HOXA1	0.0	22009.342400000005
HOXA10	3458.4	22799.618300000002
HOXA11	566.876	22799.618300000002
HOXA11-AS1	566.876	22799.618300000002
HOXA13	1195.9168	22799.618300000002
HOXA2	0.0	22799.618300000002
HOXA3	0.0	22799.618300000002
HOXA4	0.0	22799.618300000002
HOXA5	0.0	22799.618300000002
HOXA6	3915.6	22799.618300000002
HOXA7	2741.8	22799.618300000002
HOXA9	130.8268	22799.618300000002
HOXB1	0.0	34971.7928
HOXB13	1952.3964000000003	31654.374800000005
HOXB2	0.0	36072.1403
HOXB3	0.0	36072.1403
HOXB4	0.0	36072.1403
HOXB5	392.1854	36072.1403
HOXB6	543.1536	36072.1403
HOXB7	0.0	36072.1403
HOXB8	4376.400000000001	36072.1403
HOXB9	2060.842	40905.6035
HOXC10	1811.3446	258928.93899999998
HOXC11	12098.4	258928.93899999998
HOXC12	12528.0	258679.97799999997
HOXC13	1354.3688000000002	254777.69469999993
HOXC4	1017.1599999999999	251671.43949999995
HOXC5	13510.549599999998	259280.34089999998
HOXC6	10669.828699999998	260684.98999999996
HOXC8	2439.5776	259974.72199999998
HOXC9	4518.4	258928.93899999998
HOXD1	0.0	53.2968
HOXD10	0.0	53.2968
HOXD11	173.2068	53.2968
HOXD12	0.0	53.2968
HOXD13	0.0	53.2968
HOXD3	0.0	53.2968
HOXD4	0.0	53.2968
HOXD8	0.0	53.2968
HOXD9	0.0	53.2968
HP1BP3	0.0	99263.2458
HPCA	2020.8	3333.7702
HPCAL1	0.0	9553.930800000002
HPN	5508.8	60551.33820000002
HPX	0.0	1118.0069
HR	2903.7999999999997	75647.02599999998
HRAS	0.0	10382.139899999998
HRC	3523.5218999999997	76358.92290000002
HRH1	0.0	321.75780000000003
HRH3	987.4554	38896.433999999994
HRK	37.8976	1175.2988999999998
HRNR	0.0	6474.7531
HS1BP3	0.0	3171.1447000000003
HS3ST3B1	0.0	116.003
HS3ST4	88.74310000000001	464.74559999999997
HS3ST6	5508.0006	48277.342800000006
HSBP1L1	0.0	1606.4355999999998
HSCB	0.0	1512.624
HSD11B1L	9.77	74307.62649999998
HSD11B2	1004.8582	9298.0573
HSD17B12	0.0	709.2299999999999
HSD17B14	468.786	65770.76409999999
HSD17B8	0.0	31446.928300000003
HSD3B7	0.0	32816.617099999996
HSDL1	0.0	769.6203999999999
HSF1	0.0	12078.973299999998
HSF4	0.0	2386.3896
HSF5	0.0	287.3465
HSH2D	0.0	5456.2356
HSP90AB1	0.0	18960.106899999995
HSPA12A	522.514	72.0288
HSPA12B	1068.3705	25188.597
HSPA1A	0.0	954.558
HSPA1B	0.0	954.558
HSPA1L	0.0	954.558
HSPA6	0.0	37972.893
HSPA8	0.0	4390.5399
HSPA9	0.0	5478.372799999999
HSPB1	2312.5792	30059.647499999995
HSPB6	0.0	86080.51310000003
HSPB7	7545.6	178958.19659999997
HSPB9	0.0	9112.734100000001
HSPBP1	0.0	69861.5176
HSPC157	0.0	0.0
HSPG2	160.179	0.0
HTR1D	0.0	2822.5002
HTR3A	0.0	99.17370000000001
HTR5A	0.0	961.1712
HTR6	3238.5188	20315.4765
HTRA1	0.0	1174.9047
HTRA2	0.0	12750.458200000001
HTRA3	3601.2473999999997	79948.91919999997
HUNK	0.0	1612.4112
HUS1	0.0	0.0
HYAL1	0.0	127713.43279999997
HYAL2	0.0	127398.80829999995
HYAL3	0.0	125425.03149999997
HYI	0.0	301.79679999999996
HYOU1	0.0	3508.6776
ICAM1	0.0	5211.383500000001
ICAM2	0.0	563.388
ICAM3	0.0	5211.383500000001
ICAM4	373.8883	5211.383500000001
ICAM5	3230.4	5211.383500000001
ICMT	0.0	101905.57800000001
ICOSLG	0.0	138501.7194
ICT1	0.0	105298.3601
ID1	606.4799	662.6429999999999
ID3	465.92490000000004	6184.017599999999
IDH3A	0.0	1498.4718
IDH3B	0.0	5479.3939
IDH3G	0.0	45213.544299999994
IDI1	0.0	80.48780000000001
IDI2	0.0	80.48780000000001
IDI2-AS1	0.0	80.48780000000001
IDUA	0.0	733.3599
IER2	0.0	83135.97410000002
IER3	0.0	267.228
IER5	0.0	1767.941
IER5L	0.0	11647.747299999999
IFFO2	0.0	123004.8052
IFI30	0.0	159825.74170000004
IFI6	0.0	462.308
IFITM1	1177.0268	147494.65830000004
IFITM2	5262.6	145614.17230000003
IFITM3	5261.5024	149303.64630000002
IFITM4P	25.2636	723.5851
IFITM5	1458.3888	139885.9131
IFNGR1	0.0	1371.3384999999998
IFRD2	0.0	133006.9797
IFT140	0.0	79215.51040000001
IFT27	0.0	88701.76200000003
IFT46	0.0	12556.645100000003
IGDCC3	2002.8955999999998	14885.1946
IGDCC4	2222.3992	14236.266099999999
IGF2	7946.725399999999	401704.97330000007
IGF2AS	3053.7401999999997	399273.53130000003
IGF2BP1	6956.8	57734.2706
IGF2BP3	587.2482	6716.6262
IGFALS	0.0	343.5552
IGFBP2	414.9416	124.352
IGFBP4	4119.4106	22799.665799999995
IGFBP5	0.0	124.352
IGFBP6	0.0	3836.841
IGFL1	1150.9980999999998	11939.3407
IGFL2	0.0	2715.5404
IGFL3	0.0	1396.5609000000002
IGFL4	0.0	53168.5351
IGFN1	205.552	12910.406900000002
IGHMBP2	0.0	53649.8245
IGLL1	0.0	48872.89089999999
IGLL3P	0.0	1758.3401999999999
IGSF21	491.8699	37691.2532
IGSF22	0.0	192.7584
IGSF8	0.0	3439.5735999999997
IGSF9	1682.3575999999998	1999.2298999999998
IGSF9B	0.0	4234.901800000001
IHH	1037.56	78364.3241
IKBKE	0.0	688.6425
IKZF4	0.0	407.2863
IL10	0.0	552.5324
IL11	6975.6	60076.34779999999
IL11RA	0.0	111329.56139999999
IL12RB1	0.0	150454.7753
IL15RA	0.0	10669.395999999999
IL17C	0.0	2881.8639000000003
IL17RA	0.0	85.4568
IL17RC	0.0	367.302
IL17RD	621.2346	118.50800000000001
IL17RE	0.0	367.302
IL17REL	8879.400000000001	203315.7713
IL20RA	146.3904	62.867200000000004
IL21	0.0	687.2362
IL22RA2	0.0	1371.3384999999998
IL25	0.0	1439.0502
IL27	888.7131	925.1614
IL27RA	493.21979999999996	11838.1624
IL28A	467.4891	31344.828499999996
IL28B	1065.4971	31344.828499999996
IL29	0.0	30569.3537
IL2RA	0.0	11078.061
IL2RB	3434.9517000000005	285220.4376999999
IL3	0.0	880.545
IL32	1092.5959	193700.9217
IL34	0.0	4001.9772000000003
IL6R	0.0	0.0
ILF2	0.0	7043.0412
ILF3	0.0	721.1808
ILK	0.0	1118.0069
ILVBL	0.0	73718.6705
IMMP2L	0.0	1725.033
IMP3	0.0	23168.9954
IMP5	841.972	104747.7893
IMPDH1	1767.1134000000002	16732.854799999997
INF2	0.0	48362.6833
ING4	0.0	29154.5685
INHA	2415.179	197491.12509999998
INHBB	1253.5881	1755.2444000000003
INHBC	0.0	3154.3577
INHBE	0.0	3667.9832
INO80B	0.0	12750.458200000001
INO80E	0.0	48038.957599999994
INPP5A	0.0	31871.3442
INPP5B	0.0	2034.5267000000001
INPP5E	0.0	55048.5419
INPP5J	0.0	3378.3825
INPP5K	0.0	106.30499999999999
INPPL1	0.0	6354.633
INS	1198.3430000000003	403321.5282000001
INSIG1	0.0	144516.76850000003
INSL3	0.0	63093.65409999999
INSM1	0.0	4628.3828
INSRR	11440.8	147770.17859999998
INTS1	0.0	144333.35769999996
INTS3	0.0	7043.0412
IP6K1	0.0	5909.5214000000005
IP6K2	0.0	7741.3711
IP6K3	3399.6	126617.62800000001
IPO9	0.0	616.595
IQCE	0.0	170633.58030000003
IQCF1	0.0	246.94830000000002
IQCF2	0.0	246.94830000000002
IQCF5	0.0	246.94830000000002
IQGAP3	0.0	37853.7636
IQSEC1	0.0	30145.1296
IQSEC2	721.2166	164.95739999999998
IQSEC3	4455.039200000001	38475.9392
IQUB	107.601	2223.8599999999997
IREB2	0.0	5417.7117
IRF2BP1	0.0	111041.18290000003
IRF3	0.0	26779.8567
IRF4	0.0	4800.6
IRF5	0.0	37310.8843
IRF7	0.0	29084.252900000003
IRF8	0.0	8768.255599999999
IRGC	111.73760000000001	3713.9184999999998
IRGQ	0.0	1385.9266
IRX4	0.0	6513.9927
ISCA2	0.0	10041.4945
ISG15	0.0	239795.71350000007
ISG20	0.0	974.2218
ISG20L2	0.0	96315.6537
ISLR	3154.041	190777.39220000012
ISLR2	4812.9425	135228.6993
ISOC2	0.0	126990.84119999997
ISYNA1	72.9154	24947.922299999995
ITFG3	0.0	33662.6268
ITGA10	0.0	11269.952400000002
ITGA2B	0.0	21808.739999999994
ITGA3	0.0	87807.30290000001
ITGA5	1828.0	16308.344000000001
ITGA7	132.2044	172.9154
ITGAD	0.0	20021.128699999997
ITGAE	0.0	452.1863
ITGAM	0.0	18499.357899999995
ITGAX	375.4013	19228.678299999996
ITGB1BP3	7694.400000000001	358759.9360000003
ITGB2	9601.8	265778.2197
ITGB3	0.0	1304.736
ITGB4	0.0	18778.4916
ITPA	0.0	6961.786099999999
ITPKA	0.0	778.5928
ITPKC	0.0	587.8943999999999
ITPR3	0.0	358.902
ITPRIPL2	0.0	403.8849
IVD	0.0	6767.0334
IWS1	0.0	33669.205
IZUMO1	1274.6387	136381.21939999997
IZUMO2	0.0	72310.0122
JAG2	458.40420000000006	66281.2886
JAGN1	0.0	367.302
JAK3	0.0	69111.00749999999
JAKMIP1	0.0	734.5546999999999
JAKMIP3	0.0	3677.5262000000002
JAM3	0.0	1177.5892
JAZF1	0.0	360.3915
JHDM1D	949.4884999999999	8170.6314999999995
JMJD6	0.0	5212.049800000001
JMJD7-PLA2G4B	0.0	53105.4945
JMJD8	0.0	109219.97739999999
JOSD1	0.0	7310.176100000001
JOSD2	0.0	151716.11620000008
JPH2	154.624	0.0
JPH3	254.3232	51581.383499999996
JRK	0.0	240324.66880000004
JSRP1	0.0	17247.538800000002
JUB	290.2292	423.0107
JUNB	0.0	42778.32260000001
JUND	0.0	180746.76480000003
JUP	0.0	13006.312200000002
KALRN	0.0	892.6142
KANK2	0.0	115045.93290000001
KANK3	4140.0	54453.29750000001
KAT2A	0.0	9112.734100000001
KAT5	0.0	7018.3091
KATNAL2	0.0	48716.25490000001
KATNB1	0.0	0.0
KAZALD1	0.0	76719.17649999999
KBTBD11	224.73479999999998	124493.81689999995
KBTBD12	0.0	0.0
KCMF1	0.0	33.0508
KCNA1	848.7612	16.297700000000003
KCNA10	0.0	337.8256
KCNA2	519.2684	337.8256
KCNA3	0.0	337.8256
KCNA6	0.0	16.297700000000003
KCNA7	166.45080000000002	119893.3874
KCNAB2	0.0	19741.5095
KCNAB3	0.0	20935.357200000002
KCNB1	0.0	1094.6568
KCNC1	0.0	4554.2132
KCNC3	302.1273	13642.347300000001
KCNF1	0.0	3821.7127
KCNG1	0.0	213.10379999999998
KCNG2	0.0	2182.7221999999997
KCNG4	0.0	841.8881999999999
KCNH2	0.0	36036.035
KCNH3	3808.5828	12969.122500000001
KCNH4	0.0	955.2478000000001
KCNH6	0.0	83778.67330000001
KCNH7	0.0	279.4287
KCNH8	382.876	0.0
KCNIP2	0.0	7180.5109
KCNIP3	0.0	141.2668
KCNJ10	0.0	3439.5735999999997
KCNJ11	0.0	1038.6031
KCNJ12	1473.5619000000002	88577.66879999998
KCNJ14	0.0	79046.689
KCNJ18	0.0	89089.51499999998
KCNJ4	4954.7513	21690.738100000002
KCNJ9	2243.6638	3439.5735999999997
KCNK12	522.9875	0.0
KCNK15	1255.0203000000001	39018.4236
KCNK16	0.0	593.308
KCNK17	174.1104	593.308
KCNK18	0.0	0.0
KCNK3	882.5376	55780.89990000001
KCNK4	1865.3999999999999	24537.4252
KCNK5	0.0	593.308
KCNK6	687.0081	47365.5519
KCNMA1	2051.5024000000003	2158.3485
KCNMB3	0.0	5543.870800000001
KCNN1	3996.0	237108.88700000002
KCNN4	0.0	2327.9919
KCNQ1	0.0	123770.45809999995
KCNQ1DN	0.0	35006.3006
KCNQ2	4447.7244	442243.84729999973
KCNQ4	577.9278	1036.0466000000001
KCNT1	6933.000000000001	324128.4973000002
KCP	4347.3364	40670.58379999999
KCTD11	0.0	109646.90820000003
KCTD13	0.0	52942.787999999986
KCTD15	1703.788	19218.654
KCTD17	0.0	275538.09050000005
KCTD19	0.0	8080.848600000001
KCTD2	0.0	56098.917100000006
KCTD5	0.0	8297.9734
KDELR1	220.8738	53828.983700000004
KDELR2	0.0	3105.57
KDELR3	1524.2163999999998	21690.738100000002
KDM1A	0.0	16589.4588
KDM2A	0.0	10678.576
KDM4B	0.0	5641.3627
KDM5A	0.0	732.6673000000001
KDM5B	511.57590000000005	11349.698799999998
KDM5C	0.0	164.95739999999998
KDM6B	0.0	93612.7739
KEAP1	0.0	17360.1091
KEL	0.0	19291.089799999998
KERA	0.0	1340.2918
KHSRP	0.0	24509.0086
KIAA0100	0.0	5402.805
KIAA0141	0.0	2560.7079999999996
KIAA0182	0.0	2999.1005999999998
KIAA0226	0.0	7160.246599999999
KIAA0232	0.0	1475.2683000000002
KIAA0284	0.0	23586.6853
KIAA0415	0.0	13184.247299999997
KIAA0495	0.0	53837.79659999999
KIAA0513	0.0	3808.9364
KIAA0562	0.0	56078.03399999998
KIAA0649	0.0	96631.73400000005
KIAA0664	0.0	37807.9475
KIAA0753	0.0	10702.7792
KIAA0895	0.0	428.896
KIAA0895L	0.0	2386.3896
KIAA0922	0.0	673.0063
KIAA1045	190.67499999999998	0.0
KIAA1191	0.0	0.0
KIAA1257	0.0	2218.7219999999998
KIAA1274	0.0	368.0635
KIAA1370	0.0	203.97150000000002
KIAA1522	0.0	0.0
KIAA1530	0.0	2834.6267000000003
KIAA1543	10852.441600000002	251080.06929999994
KIAA1614	2189.6633	181.859
KIAA1644	5281.799999999999	438547.5877999999
KIAA1683	0.0	180746.76480000003
KIAA1737	0.0	330.8508
KIAA1751	3720.4272	435666.39469999995
KIAA1875	0.0	50597.759200000015
KIAA1908	0.0	91496.97030000002
KIAA1967	0.0	35291.2774
KIAA1984	665.4774	118475.23490000001
KIAA2013	0.0	96592.40609999996
KIF12	0.0	5687.8376
KIF17	7406.4	107492.2401
KIF18B	0.0	58213.56680000001
KIF19	793.5118	220575.515
KIF1A	0.0	6454.963
KIF20B	0.0	2688.2006
KIF22	0.0	7337.291899999999
KIF26A	0.0	13812.5628
KIF26B	5163.2	1344.5808
KIF5A	456.2171	12324.9353
KIFC1	0.0	1598.856
KIFC2	0.0	21958.828499999996
KIFC3	355.10720000000003	0.0
KIR2DL1	0.0	2288.0551
KIR2DL3	0.0	2139.3414
KIR2DL4	0.0	9799.514799999999
KIR2DS4	0.0	12020.024399999998
KIR3DL1	0.0	12020.024399999998
KIR3DL2	0.0	11811.688499999998
KIR3DL3	0.0	9336.086699999998
KIR3DP1	0.0	2252.3046999999997
KIR3DX1	0.0	27389.388300000006
KIRREL	1561.12	9722.0568
KIRREL2	14859.599999999997	121479.16419999997
KIRREL3	552.4524	0.0
KISS1	1079.3613	8611.583
KISS1R	6494.0	83620.54820000002
KIT	0.0	372.08639999999997
KLC1	0.0	984.768
KLC2	0.0	38390.31080000001
KLC3	2195.4772000000003	51771.54239999999
KLC4	0.0	841.1599
KLF1	0.0	46128.66600000001
KLF11	0.0	2244.3707000000004
KLF16	0.0	102735.55730000001
KLF2	0.0	3468.812
KLHDC3	0.0	841.1599
KLHDC4	0.0	10941.3177
KLHDC7A	4477.473599999999	27676.668999999998
KLHDC7B	1388.6942	52627.96020000001
KLHDC8A	0.0	21990.0032
KLHL10	0.0	6720.2896
KLHL11	0.0	1123.0342
KLHL12	0.0	72.75439999999999
KLHL17	289.42	233803.20420000004
KLHL21	0.0	57224.70129999997
KLHL22	0.0	17459.5204
KLHL23	0.0	405.3446
KLHL26	0.0	29165.838699999997
KLHL29	778.6828	3571.1456
KLHL31	0.0	2767.3671
KLHL35	1426.412	34680.9965
KLK1	3.145	32703.64449999999
KLK10	0.0	385.3356
KLK11	0.0	385.3356
KLK12	0.0	385.3356
KLK13	0.0	385.3356
KLK14	0.0	385.3356
KLK15	0.0	32703.64449999999
KLK2	0.0	10053.206700000002
KLK3	0.0	30941.17189999999
KLK4	0.0	2440.5369999999994
KLKP1	0.0	2440.5369999999994
KLRC1	0.0	3210.9105
KLRC2	0.0	3210.9105
KLRC3	0.0	3210.9105
KLRC4	0.0	3210.9105
KLRD1	0.0	3210.9105
KLRG2	0.0	49.296
KLRK1	0.0	3210.9105
KNCN	499.41920000000005	43408.77710000001
KNDC1	674.5893	186981.04169999994
KPNA2	0.0	473.82599999999996
KPNB1	0.0	26597.937899999994
KPTN	0.0	146375.26829999997
KRBA1	0.0	162335.6404
KRBA2	0.0	14016.078000000001
KREMEN2	2587.0104	186435.23589999997
KRI1	0.0	18081.289900000003
KRT1	0.0	6716.0196000000005
KRT13	0.0	3888.0361999999996
KRT14	230.0835	44851.7115
KRT15	0.0	32752.642199999995
KRT16	4498.8	44851.7115
KRT16P2	5908.200000000001	21977.153899999998
KRT16P3	1551.4319999999998	19763.219500000003
KRT17	6691.799999999999	44851.7115
KRT18	0.0	4331.9406
KRT19	1572.5741	43386.8823
KRT2	0.0	11309.643
KRT3	128.331	17787.563299999998
KRT32	0.0	356.7405
KRT35	0.0	1832.2552999999998
KRT36	0.0	3490.2378999999996
KRT38	0.0	356.7405
KRT4	0.0	18490.102099999996
KRT42P	0.0	56378.24899999999
KRT5	0.0	9776.9364
KRT6A	0.0	10885.512499999999
KRT6B	0.0	21061.8257
KRT6C	0.0	11019.4358
KRT7	1609.8966	85525.27180000002
KRT71	2029.8034999999998	9776.9364
KRT72	0.0	13491.788400000001
KRT73	1035.2029	15963.904600000002
KRT74	276.6164	9776.9364
KRT75	1081.2852	16206.593200000001
KRT76	0.0	20146.36949999999
KRT77	0.0	10929.5652
KRT78	2717.862	17069.245399999993
KRT79	6603.2	15654.460299999995
KRT8	0.0	13581.537499999999
KRT80	1336.4346	95115.81970000005
KRT81	2038.4111999999998	80260.13909999999
KRT82	329.7179	28491.291399999987
KRT83	3815.6	33921.524699999994
KRT84	0.0	31243.69599999999
KRT85	8128.8	31243.69599999999
KRT86	775.6408	79761.26969999998
KRT9	2998.4396	44851.7115
KRTAP10-1	8647.199999999999	284603.6269000001
KRTAP10-10	1882.6002	187471.59739999994
KRTAP10-11	2818.252	222203.07439999995
KRTAP10-12	12472.8	197677.71269999997
KRTAP10-2	5461.2	283410.14910000016
KRTAP10-3	5137.6	277120.90930000006
KRTAP10-4	7086.0	217917.9700999999
KRTAP10-5	4961.068499999999	197560.24489999993
KRTAP10-6	2372.2	200538.68529999998
KRTAP10-7	3463.317	244759.5925
KRTAP10-8	951.9456	197292.19030000005
KRTAP10-9	0.0	178920.89959999995
KRTAP12-1	3990.4	201470.76419999998
KRTAP12-2	458.887	217096.6125
KRTAP12-3	0.0	217096.6125
KRTAP12-4	882.6749	218571.79419999995
KRTAP5-1	5719.4256000000005	207682.84629999998
KRTAP5-10	0.0	4709.3425
KRTAP5-11	702.1884	4709.3425
KRTAP5-2	1987.8	220372.9537
KRTAP5-3	2824.2	234216.01810000002
KRTAP5-4	3398.8	245710.32490000004
KRTAP5-5	4695.599999999999	252646.257
KRTAP5-6	3551.2000000000003	271828.9591
KRTAP5-7	480.37760000000003	4709.3425
KRTAP5-8	197.2096	4709.3425
KRTAP5-9	359.8055	4709.3425
KRTCAP2	1574.7656000000002	78657.6443
KRTDAP	6416.0	122871.60769999998
KSR1	0.0	266.57
L1CAM	0.0	31691.058399999984
LACTB	0.0	1066.184
LAD1	16627.199999999997	142069.35479999997
LAG3	154.8603	43218.554000000004
LAIR1	0.0	47297.51209999999
LAIR2	1291.5192000000002	43629.767100000005
LAMA5	531.1751999999999	144235.34659999996
LAMB4	0.0	4448.7613
LAMC3	3673.2	498709.4446000001
LAMP1	321.47999999999996	44282.162599999996
LAPTM4A	0.0	300.0514
LAPTM5	0.0	105562.72209999998
LARP4B	0.0	80.48780000000001
LASS2	0.0	22.630100000000002
LASS4	1576.5313999999998	169954.18390000015
LAT	0.0	457.69440000000003
LAT2	0.0	4275.2562
LBX1	4353.1406	54811.76280000001
LBX2	0.0	12750.458200000001
LCE5A	0.0	1510.5223999999998
LCMT1	0.0	2725.2983
LCN1	244.416	74173.05860000002
LCN10	3472.2	236623.95200000005
LCN12	2275.6	130467.87079999998
LCN15	440.8589	179178.04500000004
LCN2	30.9166	60757.40599999999
LCN6	2198.2	236623.95200000005
LCN8	4109.1112	236623.95200000005
LCN9	410.635	255948.84090000007
LCNL1	4885.2	148566.99979999993
LDB3	0.0	6449.6174
LDLRAD3	0.0	2487.8052000000002
LDOC1L	0.0	109596.78010000002
LEF1	115.9154	2022.2243999999998
LELP1	0.0	882.8820000000001
LEMD1	0.0	33985.1798
LEMD2	0.0	127184.36610000001
LENEP	0.0	14903.465699999999
LENG1	0.0	25830.2657
LENG8	0.0	48171.832700000006
LENG9	0.0	48288.162200000006
LEP	0.0	14506.035300000001
LEPREL2	3219.0756	14063.9855
LEPREL4	0.0	13006.312200000002
LETM1	0.0	101716.80160000002
LFNG	9861.0736	128073.37189999998
LGALS1	0.0	22828.656199999998
LGALS13	0.0	44261.5012
LGALS2	428.3968	118121.822
LGALS3BP	0.0	72822.4358
LGALS4	0.0	7555.234700000001
LGALS7	1020.5391999999999	7555.234700000001
LGALS7B	168.4889	7555.234700000001
LGALS9	0.0	266.57
LGALS9B	0.0	19763.219500000003
LGALS9C	0.0	13839.9806
LGI3	7246.799999999999	53220.11439999999
LGI4	489.6705	55648.274100000024
LGR6	15959.0385	52563.07880000002
LGTN	0.0	1151.1776
LHB	532.704	78919.46790000002
LHFPL5	0.0	364.1307
LHPP	0.0	5187.824299999999
LHX1	8326.2	34590.23419999999
LHX2	475.27610000000004	5982.2925000000005
LHX3	3350.5632000000005	349681.9599
LHX4	1245.7886	10835.577800000001
LHX5	0.0	4170.589
LHX6	332.2818	702.2736
LHX9	5307.4	6486.463299999999
LIF	5689.5813	34257.48479999999
LIG1	0.0	1212.1992
LILRA1	0.0	17969.522399999998
LILRA2	0.0	28088.352599999995
LILRA3	0.0	51170.95509999998
LILRA4	9.4315	71273.8598
LILRA5	807.6795999999999	55053.85549999999
LILRA6	1017.6036	51123.99869999998
LILRB1	170.47099999999998	8658.090999999999
LILRB2	3699.6968	49909.12179999998
LILRB3	1132.026	48355.370099999986
LILRB4	0.0	8750.097399999999
LILRB5	5600.4	51192.88619999998
LILRP2	0.0	9457.935199999998
LIME1	0.0	185806.40840000004
LIMK1	0.0	46659.05460000002
LIMK2	0.0	3378.3825
LIMS2	1658.0772	68682.20379999999
LIN28A	2952.3042000000005	8985.652600000001
LIN37	0.0	68596.70770000003
LIN7B	0.0	126956.9933
LIN9	0.0	0.0
LINGO1	4827.866	86205.25740000002
LINGO3	2075.6735	28725.514800000004
