#LP-1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/LP-1.H3K27ac_ROSE/LP-1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by LP.1.jin.bam
#Using cutoff of 8115.7302 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP.1.jin.bam	enhancerRank	isSuper
1_MACS_peak_7738_lociStitched	chr13	42613830	42615493	1	1664	2358.3003	5644	0
1_MACS_peak_11972_lociStitched	chr17	7382182	7383797	1	1616	2358.0615	5645	0
2_MACS_peak_29351_lociStitched	chr8	50323422	50325700	2	1975	2357.73	5646	0
1_MACS_peak_3384_lociStitched	chr10	43277449	43278848	1	1400	2357.5948	5647	0
2_MACS_peak_5074_lociStitched	chr11	64125577	64127237	2	1487	2357.532	5648	0
1_MACS_peak_9395_lociStitched	chr15	40212445	40213880	1	1436	2357.2745	5649	0
1_MACS_peak_240_lociStitched	chr1	16939332	16940591	1	1260	2357.2257	5650	0
2_MACS_peak_31651_lociStitched	chr9	134127275	134129081	2	1752	2357.0106	5651	0
2_MACS_peak_27076_lociStitched	chr7	4680995	4682835	2	1764	2356.672	5652	0
2_MACS_peak_28112_lociStitched	chr7	99962548	99964809	2	2126	2356.6403	5653	0
2_MACS_peak_20734_lociStitched	chr3	47822662	47824128	2	1409	2356.595	5654	0
1_MACS_peak_7636_lociStitched	chr13	30168552	30169900	1	1349	2356.5736	5655	0
3_MACS_peak_11335_lociStitched	chr16	68285000	68287574	3	2479	2356.497	5656	0
1_MACS_peak_19322_lociStitched	chr21	35303748	35305396	1	1649	2355.9808	5657	0
2_MACS_peak_16502_lociStitched	chr2	61061488	61064081	2	2298	2355.7405	5658	0
1_MACS_peak_28799_lociStitched	chr7	157128750	157130453	1	1704	2355.4193	5659	0
2_MACS_peak_28729_lociStitched	chr7	150923443	150925233	2	1719	2355.103	5660	0
2_MACS_peak_15175_lociStitched	chr19	39831640	39833880	2	1871	2354.688	5661	0
2_MACS_peak_9_lociStitched	chr1	1166515	1168262	2	1545	2354.6066	5662	0
2_MACS_peak_5719_lociStitched	chr11	118442360	118443906	2	1492	2354.558	5663	0
2_MACS_peak_30126_lociStitched	chr8	126130890	126133894	2	2636	2354.5352	5664	0
1_MACS_peak_27988_lociStitched	chr7	92218709	92219831	1	1123	2354.517	5665	0
1_MACS_peak_9587_lociStitched	chr15	48469840	48470993	1	1154	2354.0801	5666	0
1_MACS_peak_24872_lociStitched	chr5	149828322	149829744	1	1423	2353.5522	5667	0
3_MACS_peak_26348_lociStitched	chr6	74179286	74181613	3	2185	2353.2951	5668	0
1_MACS_peak_29212_lociStitched	chr8	30669377	30670472	1	1096	2353.2645	5669	0
1_MACS_peak_29808_lociStitched	chr8	101510579	101513180	1	2602	2352.8646	5670	0
2_MACS_peak_30971_lociStitched	chr9	84784989	84787476	2	2431	2352.702	5671	0
2_MACS_peak_25440_lociStitched	chr6	13327902	13329442	2	1517	2352.35	5672	0
3_MACS_peak_7644_lociStitched	chr13	31189939	31192646	3	2153	2352.1123	5673	0
2_MACS_peak_2342_lociStitched	chr1	198650360	198652300	2	1640	2351.668	5674	0
1_MACS_peak_14551_lociStitched	chr19	9731150	9732511	1	1362	2351.3997	5675	0
2_MACS_peak_9581_lociStitched	chr15	47238622	47240767	2	2107	2351.349	5676	0
2_MACS_peak_31957_lociStitched	chrX	24042444	24044318	2	1775	2351.3078	5677	0
2_MACS_peak_1050_lociStitched	chr1	67894945	67897052	2	1993	2350.7799	5678	0
2_MACS_peak_6614_lociStitched	chr12	57471551	57473364	2	1595	2350.7358	5679	0
1_MACS_peak_20161_lociStitched	chr22	44419445	44420940	1	1496	2350.14	5680	0
1_MACS_peak_15439_lociStitched	chr19	47248682	47250127	1	1446	2349.57	5681	0
2_MACS_peak_10245_lociStitched	chr15	90117872	90119817	2	1788	2349.56	5682	0
2_MACS_peak_29255_lociStitched	chr8	37619519	37620898	2	1346	2349.4023	5683	0
1_MACS_peak_9696_lociStitched	chr15	55610559	55611943	1	1385	2349.2016	5684	0
2_MACS_peak_29781_lociStitched	chr8	101162121	101163706	2	1565	2349.1285	5685	0
1_MACS_peak_5433_lociStitched	chr11	77184021	77185523	1	1503	2348.8276	5686	0
2_MACS_peak_181_lociStitched	chr1	11865079	11867002	2	1774	2348.7522	5687	0
2_MACS_peak_20969_lociStitched	chr3	61559631	61561866	2	2081	2348.538	5688	0
2_MACS_peak_12309_lociStitched	chr17	29297486	29299260	2	1771	2348.4212	5689	0
2_MACS_peak_21241_lociStitched	chr3	113414603	113416545	2	1669	2348.0722	5690	0
2_MACS_peak_13481_lociStitched	chr17	80250013	80251214	2	1175	2347.8349	5691	0
1_MACS_peak_29579_lociStitched	chr8	76319344	76320808	1	1465	2347.8168	5692	0
1_MACS_peak_27526_lociStitched	chr7	47620631	47622087	1	1457	2347.6544	5693	0
2_MACS_peak_32309_lociStitched	chrX	70473270	70475056	2	1745	2347.5184	5694	0
1_MACS_peak_16103_lociStitched	chr2	25474257	25475786	1	1530	2347.4737	5695	0
3_MACS_peak_22137_lociStitched	chr3	197476250	197478571	3	1971	2347.2273	5696	0
4_MACS_peak_25049_lociStitched	chr5	171601423	171604357	4	2337	2347.2	5697	0
2_MACS_peak_28623_lociStitched	chr7	140372124	140373670	2	1449	2347.1372	5698	0
2_MACS_peak_22830_lociStitched	chr4	83821019	83822785	2	1660	2346.131	5699	0
1_MACS_peak_29701_lociStitched	chr8	93977199	93978437	1	1239	2345.8862	5700	0
1_MACS_peak_31877_lociStitched	chrX	13679789	13682019	1	2231	2345.514	5701	0
2_MACS_peak_28667_lociStitched	chr7	148260201	148261955	2	1683	2345.098	5702	0
1_MACS_peak_22344_lociStitched	chr4	13628544	13630087	1	1544	2344.2799	5703	0
1_MACS_peak_23451_lociStitched	chr4	183730120	183731481	1	1362	2344.0503	5704	0
1_MACS_peak_24880_lociStitched	chr5	150459954	150461523	1	1570	2343.9291	5705	0
2_MACS_peak_14064_lociStitched	chr18	59853229	59855398	2	2062	2343.8214	5706	0
1_MACS_peak_16232_lociStitched	chr2	38303018	38304621	1	1604	2343.586	5707	0
1_MACS_peak_19789_lociStitched	chr22	31794961	31796265	1	1305	2343.1576	5708	0
2_MACS_peak_2839_lociStitched	chr1	235666951	235669092	2	1847	2342.6822	5709	0
1_MACS_peak_12012_lociStitched	chr17	8091732	8093553	1	1822	2342.5344	5710	0
1_MACS_peak_29397_lociStitched	chr8	54569461	54571468	1	2008	2341.9683	5711	0
3_MACS_peak_30215_lociStitched	chr8	131259004	131261652	3	2258	2341.3616	5712	0
3_MACS_peak_25920_lociStitched	chr6	33420690	33423107	3	2352	2340.1394	5713	0
2_MACS_peak_29575_lociStitched	chr8	74902831	74905119	2	2217	2339.48	5714	0
1_MACS_peak_10286_lociStitched	chr15	91414186	91415594	1	1409	2339.2512	5715	0
2_MACS_peak_11674_lociStitched	chr16	88922437	88924351	2	1882	2338.908	5716	0
3_MACS_peak_21360_lociStitched	chr3	125634338	125636312	3	1783	2338.7952	5717	0
1_MACS_peak_26860_lociStitched	chr6	146055748	146057207	1	1460	2338.777	5718	0
3_MACS_peak_25147_lociStitched	chr5	176738090	176740162	3	1940	2338.6664	5719	0
2_MACS_peak_26031_lociStitched	chr6	41222948	41225312	2	2142	2338.4688	5720	0
3_MACS_peak_13361_lociStitched	chr17	76766868	76769699	3	2568	2338.406	5721	0
1_MACS_peak_5052_lociStitched	chr11	63992888	63994859	1	1972	2337.8031	5722	0
1_MACS_peak_3005_lociStitched	chr10	6621770	6623116	1	1347	2337.7328	5723	0
3_MACS_peak_5733_lociStitched	chr11	118798928	118801052	3	2078	2337.462	5724	0
1_MACS_peak_4890_lociStitched	chr11	57281882	57283766	1	1885	2337.2904	5725	0
2_MACS_peak_10365_lociStitched	chr15	99394360	99396594	2	2066	2337.2108	5726	0
3_MACS_peak_19426_lociStitched	chr21	43946720	43948990	3	1990	2336.965	5727	0
4_MACS_peak_4155_lociStitched	chr10	115719549	115722704	4	2762	2336.9085	5728	0
2_MACS_peak_4159_lociStitched	chr10	115741697	115743855	2	2144	2336.6824	5729	0
2_MACS_peak_28412_lociStitched	chr7	120590211	120591695	2	1278	2336.558	5730	0
2_MACS_peak_29164_lociStitched	chr8	27949773	27951268	2	1473	2336.5355	5731	0
3_MACS_peak_5245_lociStitched	chr11	67083946	67085784	3	1702	2335.9142	5732	0
2_MACS_peak_11174_lociStitched	chr16	53536398	53538435	2	1695	2335.8279	5733	0
1_MACS_peak_18617_lociStitched	chr20	34286599	34288002	1	1404	2335.7144	5734	0
3_MACS_peak_21193_lociStitched	chr3	105085887	105088716	3	2381	2335.0566	5735	0
1_MACS_peak_18313_lociStitched	chr20	9437984	9440044	1	2061	2334.392	5736	0
1_MACS_peak_11341_lociStitched	chr16	68344085	68345756	1	1672	2333.8857	5737	0
1_MACS_peak_1953_lociStitched	chr1	165567018	165568234	1	1217	2333.8688	5738	0
1_MACS_peak_27412_lociStitched	chr7	37381713	37383549	1	1837	2333.7396	5739	0
2_MACS_peak_16387_lociStitched	chr2	48009415	48011026	2	1587	2333.0502	5740	0
3_MACS_peak_22012_lociStitched	chr3	186713302	186716115	3	2727	2332.8209	5741	0
1_MACS_peak_1739_lociStitched	chr1	155880415	155882101	1	1687	2332.581	5742	0
1_MACS_peak_12717_lociStitched	chr17	43567529	43569030	1	1502	2332.554	5743	0
2_MACS_peak_3667_lociStitched	chr10	75385128	75386629	2	1463	2332.554	5744	0
1_MACS_peak_1520_lociStitched	chr1	148176013	148177155	1	1143	2332.3066	5745	0
1_MACS_peak_23505_lociStitched	chr4	185617895	185620497	1	2603	2332.1726	5746	0
2_MACS_peak_26788_lociStitched	chr6	136610060	136612090	2	1852	2332.064	5747	0
2_MACS_peak_4873_lociStitched	chr11	48130426	48132125	2	1664	2332.0474	5748	0
1_MACS_peak_5639_lociStitched	chr11	111749080	111750863	1	1784	2331.9857	5749	0
2_MACS_peak_10562_lociStitched	chr16	3184153	3185716	2	1470	2331.8397	5750	0
2_MACS_peak_9723_lociStitched	chr15	58738399	58740940	2	2478	2331.3675	5751	0
1_MACS_peak_1401_lociStitched	chr1	120674050	120676201	1	2152	2331.0387	5752	0
2_MACS_peak_22484_lociStitched	chr4	38177849	38180145	2	1823	2330.8992	5753	0
1_MACS_peak_21336_lociStitched	chr3	124448849	124450146	1	1298	2330.4496	5754	0
2_MACS_peak_12409_lociStitched	chr17	34415832	34418350	2	2221	2330.409	5755	0
5_MACS_peak_6158_lociStitched	chr12	12848805	12851986	5	2396	2329.1282	5756	0
2_MACS_peak_7271_lociStitched	chr12	120971521	120973146	2	1611	2328.7875	5757	0
4_MACS_peak_23906_lociStitched	chr5	53824845	53827994	4	2739	2328.3706	5758	0
2_MACS_peak_31523_lociStitched	chr9	130564460	130566168	2	1554	2328.3456	5759	0
2_MACS_peak_18731_lociStitched	chr20	42218613	42220016	2	1361	2328.2785	5760	0
1_MACS_peak_7980_lociStitched	chr13	79979329	79981004	1	1676	2328.25	5761	0
1_MACS_peak_16292_lociStitched	chr2	43385072	43387294	1	2223	2328.2116	5762	0
2_MACS_peak_7659_lociStitched	chr13	32466111	32468552	2	2051	2327.9817	5763	0
3_MACS_peak_29799_lociStitched	chr8	101396641	101399170	3	2282	2327.9445	5764	0
1_MACS_peak_21427_lociStitched	chr3	129345623	129346976	1	1354	2327.8365	5765	0
2_MACS_peak_13201_lociStitched	chr17	73400389	73402340	2	1817	2326.7626	5766	0
1_MACS_peak_682_lociStitched	chr1	39570413	39572497	1	2085	2325.5356	5767	0
1_MACS_peak_14214_lociStitched	chr19	1131177	1133520	1	2344	2325.4275	5768	0
1_MACS_peak_28859_lociStitched	chr8	7999427	8001733	1	2307	2324.9092	5769	0
2_MACS_peak_6072_lociStitched	chr12	8178637	8180135	2	1418	2324.896	5770	0
2_MACS_peak_12067_lociStitched	chr17	16283500	16285394	2	1799	2324.6956	5771	0
1_MACS_peak_8097_lociStitched	chr13	113343426	113345246	1	1821	2323.958	5772	0
2_MACS_peak_3288_lociStitched	chr10	27792509	27794118	2	1538	2323.7178	5773	0
2_MACS_peak_13783_lociStitched	chr18	32820040	32821629	2	1582	2323.2769	5774	0
2_MACS_peak_15469_lociStitched	chr19	48017500	48019504	2	1561	2322.4356	5775	0
1_MACS_peak_29206_lociStitched	chr8	30513849	30515774	1	1926	2321.935	5776	0
3_MACS_peak_12092_lociStitched	chr17	17183419	17185160	3	1625	2321.2753	5777	0
1_MACS_peak_21814_lociStitched	chr3	169684104	169685413	1	1310	2321.2497	5778	0
1_MACS_peak_12623_lociStitched	chr17	41131708	41133422	1	1715	2320.2418	5779	0
4_MACS_peak_6840_lociStitched	chr12	92944378	92947589	4	2609	2319.6264	5780	0
2_MACS_peak_25884_lociStitched	chr6	32919716	32921577	2	1765	2319.5504	5781	0
1_MACS_peak_5743_lociStitched	chr11	118955009	118956680	1	1672	2319.5151	5782	0
1_MACS_peak_3676_lociStitched	chr10	75570470	75571646	1	1177	2319.3072	5783	0
5_MACS_peak_25856_lociStitched	chr6	32589017	32592404	5	2305	2319.0789	5784	0
2_MACS_peak_466_lociStitched	chr1	27816015	27817683	2	1570	2318.6868	5785	0
1_MACS_peak_4853_lociStitched	chr11	47235932	47237323	1	1392	2318.6579	5786	0
4_MACS_peak_29660_lociStitched	chr8	86100514	86103315	4	2469	2318.3877	5787	0
4_MACS_peak_29915_lociStitched	chr8	104850125	104853458	4	2387	2318.1015	5788	0
1_MACS_peak_13135_lociStitched	chr17	71227591	71229627	1	2037	2317.986	5789	0
1_MACS_peak_31447_lociStitched	chr9	127019852	127021551	1	1700	2316.5865	5790	0
1_MACS_peak_13971_lociStitched	chr18	49716082	49718369	1	2288	2316.5023	5791	0
2_MACS_peak_3927_lociStitched	chr10	99893920	99895660	2	1715	2316.288	5792	0
2_MACS_peak_19591_lociStitched	chr22	21212158	21213950	2	1654	2316.16	5793	0
2_MACS_peak_29162_lociStitched	chr8	27938923	27941218	2	2283	2316.114	5794	0
1_MACS_peak_1463_lociStitched	chr1	145288958	145291010	1	2053	2315.4768	5795	0
2_MACS_peak_1826_lociStitched	chr1	160067506	160069377	2	1555	2315.3625	5796	0
1_MACS_peak_25046_lociStitched	chr5	171432945	171434652	1	1708	2315.0334	5797	0
2_MACS_peak_27825_lociStitched	chr7	75156583	75158169	2	1579	2314.767	5798	0
1_MACS_peak_23051_lociStitched	chr4	113066534	113067855	1	1322	2314.2599	5799	0
1_MACS_peak_16123_lociStitched	chr2	27255355	27256560	1	1206	2314.2025	5800	0
1_MACS_peak_27391_lociStitched	chr7	35733847	35735427	1	1581	2313.594	5801	0
1_MACS_peak_25340_lociStitched	chr6	7051395	7053140	1	1746	2313.3465	5802	0
3_MACS_peak_14634_lociStitched	chr19	11490944	11493296	3	2136	2312.9568	5803	0
1_MACS_peak_13325_lociStitched	chr17	76139400	76141746	1	2347	2312.9214	5804	0
2_MACS_peak_7697_lociStitched	chr13	39611032	39613292	2	2087	2312.884	5805	0
1_MACS_peak_9335_lociStitched	chr15	31726433	31728799	1	2367	2312.765	5806	0
3_MACS_peak_10783_lociStitched	chr16	15247959	15249769	3	1587	2312.456	5807	0
2_MACS_peak_19281_lociStitched	chr21	33031320	33033278	2	1888	2312.398	5808	0
2_MACS_peak_10457_lociStitched	chr16	717540	719197	2	1571	2310.8522	5809	0
3_MACS_peak_10118_lociStitched	chr15	80215097	80216749	3	1464	2310.1568	5810	0
2_MACS_peak_30693_lociStitched	chr9	33263385	33265537	2	1913	2309.7416	5811	0
2_MACS_peak_30857_lociStitched	chr9	68725579	68727123	2	1524	2309.3608	5812	0
2_MACS_peak_28571_lociStitched	chr7	134895526	134896967	2	1373	2308.6261	5813	0
2_MACS_peak_31557_lociStitched	chr9	131418141	131419708	2	1475	2308.0343	5814	0
3_MACS_peak_13568_lociStitched	chr18	7566476	7568656	3	1922	2307.53	5815	0
1_MACS_peak_12286_lociStitched	chr17	28032661	28034833	1	2173	2307.3156	5816	0
2_MACS_peak_17942_lociStitched	chr2	228274916	228277323	2	2140	2307.1095	5817	0
2_MACS_peak_22099_lociStitched	chr3	196158099	196160047	2	1893	2306.8216	5818	0
1_MACS_peak_5454_lociStitched	chr11	82666581	82668080	1	1500	2306.8111	5819	0
3_MACS_peak_968_lociStitched	chr1	55351479	55353759	3	1886	2306.448	5820	0
1_MACS_peak_15331_lociStitched	chr19	44122911	44124204	1	1294	2305.419	5821	0
1_MACS_peak_3355_lociStitched	chr10	35378601	35379957	1	1357	2305.2	5822	0
2_MACS_peak_11630_lociStitched	chr16	86588216	86589514	2	1235	2305.1182	5823	0
2_MACS_peak_14404_lociStitched	chr19	5339352	5341267	2	1716	2305.0855	5824	0
2_MACS_peak_17972_lociStitched	chr2	232378573	232380154	2	1450	2304.9399	5825	0
1_MACS_peak_1410_lociStitched	chr1	120758082	120760293	1	2212	2304.7464	5826	0
1_MACS_peak_27644_lociStitched	chr7	66146294	66147551	1	1258	2304.7095	5827	0
1_MACS_peak_16179_lociStitched	chr2	32390178	32391590	1	1413	2304.2428	5828	0
2_MACS_peak_3312_lociStitched	chr10	30637369	30638918	2	1503	2303.2081	5829	0
2_MACS_peak_5822_lociStitched	chr11	125438690	125440092	2	1304	2303.2056	5830	0
1_MACS_peak_5629_lociStitched	chr11	111287099	111289320	1	2222	2303.177	5831	0
1_MACS_peak_19107_lociStitched	chr20	61583416	61585699	1	2284	2302.8621	5832	0
1_MACS_peak_31150_lociStitched	chr9	96792381	96793829	1	1449	2301.8856	5833	0
3_MACS_peak_920_lociStitched	chr1	52520538	52522571	3	1955	2301.5593	5834	0
1_MACS_peak_19349_lociStitched	chr21	37431797	37433468	1	1672	2301.4683	5835	0
2_MACS_peak_10248_lociStitched	chr15	90293305	90294820	2	1504	2300.5275	5836	0
1_MACS_peak_31758_lociStitched	chr9	140082371	140084255	1	1885	2299.2336	5837	0
2_MACS_peak_18148_lociStitched	chr2	242066095	242068410	2	2000	2299.0265	5838	0
2_MACS_peak_18445_lociStitched	chr20	24972614	24973957	2	1249	2298.9474	5839	0
1_MACS_peak_12886_lociStitched	chr17	53045329	53046946	1	1618	2298.5655	5840	0
2_MACS_peak_5265_lociStitched	chr11	67274883	67276610	2	1598	2297.9462	5841	0
1_MACS_peak_3701_lociStitched	chr10	76870499	76872264	1	1766	2297.677	5842	0
1_MACS_peak_28841_lociStitched	chr8	2584246	2586191	1	1946	2297.6285	5843	0
1_MACS_peak_1513_lociStitched	chr1	147623394	147624883	1	1490	2297.3781	5844	0
1_MACS_peak_13986_lociStitched	chr18	51883481	51885125	1	1645	2297.1612	5845	0
4_MACS_peak_10792_lociStitched	chr16	15990489	15992991	4	2223	2297.0862	5846	0
2_MACS_peak_10761_lociStitched	chr16	14657746	14659856	2	2021	2296.946	5847	0
1_MACS_peak_29761_lociStitched	chr8	99128717	99130258	1	1542	2296.7064	5848	0
2_MACS_peak_10459_lociStitched	chr16	729470	731334	2	1668	2296.6344	5849	0
2_MACS_peak_5933_lociStitched	chr11	134144993	134146707	2	1611	2296.5886	5850	0
3_MACS_peak_10733_lociStitched	chr16	12190924	12193407	3	2272	2296.5267	5851	0
1_MACS_peak_11381_lociStitched	chr16	70284671	70285877	1	1207	2296.4652	5852	0
2_MACS_peak_9860_lociStitched	chr15	65578159	65579949	2	1720	2296.033	5853	0
2_MACS_peak_11011_lociStitched	chr16	30106726	30108297	2	1552	2295.3881	5854	0
1_MACS_peak_16454_lociStitched	chr2	55495468	55497171	1	1704	2295.3034	5855	0
2_MACS_peak_27484_lociStitched	chr7	44621137	44622756	2	1412	2294.7706	5856	0
2_MACS_peak_20471_lociStitched	chr3	19987684	19989587	2	1763	2294.4471	5857	0
2_MACS_peak_30686_lociStitched	chr9	33024093	33025783	2	1629	2294.344	5858	0
3_MACS_peak_752_lociStitched	chr1	42163507	42165734	3	2090	2294.2554	5859	0
1_MACS_peak_30368_lociStitched	chr8	145149901	145150888	1	988	2294.0841	5860	0
2_MACS_peak_16735_lociStitched	chr2	74405257	74406816	2	1258	2293.9126	5861	0
2_MACS_peak_11721_lociStitched	chr16	89723279	89725041	2	1698	2293.7716	5862	0
2_MACS_peak_31622_lociStitched	chr9	132388065	132389668	2	1568	2293.2518	5863	0
1_MACS_peak_30647_lociStitched	chr9	26946495	26948100	1	1606	2292.7425	5864	0
2_MACS_peak_27206_lociStitched	chr7	16684867	16686550	2	1494	2292.4143	5865	0
2_MACS_peak_5661_lociStitched	chr11	113745593	113747364	2	1703	2292.3824	5866	0
4_MACS_peak_4769_lociStitched	chr11	35164965	35167820	4	2326	2292.2795	5867	0
2_MACS_peak_9220_lociStitched	chr15	23033633	23035335	2	1684	2292.2536	5868	0
2_MACS_peak_20107_lociStitched	chr22	42914460	42916284	2	1804	2292.0384	5869	0
2_MACS_peak_13018_lociStitched	chr17	61626976	61628630	2	1455	2291.7824	5870	0
3_MACS_peak_31969_lociStitched	chrX	30594377	30596792	3	2035	2291.5935	5871	0
4_MACS_peak_26200_lociStitched	chr6	47213575	47216675	4	2448	2291.52	5872	0
3_MACS_peak_10090_lociStitched	chr15	77351608	77354565	3	2222	2290.1965	5873	0
1_MACS_peak_28444_lociStitched	chr7	124404410	124406023	1	1614	2289.8148	5874	0
3_MACS_peak_10283_lociStitched	chr15	91357183	91359950	3	2213	2289.1391	5875	0
2_MACS_peak_15268_lociStitched	chr19	41869284	41870976	2	1678	2288.9376	5876	0
1_MACS_peak_27620_lociStitched	chr7	64540948	64542423	1	1476	2288.61	5877	0
1_MACS_peak_3360_lociStitched	chr10	35624483	35626109	1	1627	2287.9446	5878	0
3_MACS_peak_32267_lociStitched	chrX	64886904	64889136	3	1998	2287.5768	5879	0
2_MACS_peak_14849_lociStitched	chr19	17189671	17191533	2	1754	2287.467	5880	0
1_MACS_peak_26626_lociStitched	chr6	111279107	111280480	1	1374	2287.1434	5881	0
1_MACS_peak_31414_lociStitched	chr9	125026444	125028176	1	1733	2286.4132	5882	0
1_MACS_peak_22562_lociStitched	chr4	44679850	44681389	1	1540	2286.3384	5883	0
1_MACS_peak_16162_lociStitched	chr2	29092383	29094101	1	1719	2286.3144	5884	0
1_MACS_peak_7426_lociStitched	chr12	123920272	123922066	1	1795	2286.2736	5885	0
1_MACS_peak_19576_lociStitched	chr22	20067003	20068584	1	1582	2285.1774	5886	0
1_MACS_peak_15574_lociStitched	chr19	50036381	50038348	1	1968	2285.0639	5887	0
2_MACS_peak_24798_lociStitched	chr5	142539707	142541973	2	2068	2284.128	5888	0
3_MACS_peak_9469_lociStitched	chr15	41951998	41954624	3	2260	2283.307	5889	0
2_MACS_peak_11808_lociStitched	chr17	2125526	2127679	2	2145	2282.8259	5890	0
1_MACS_peak_28154_lociStitched	chr7	101330991	101332258	1	1268	2282.3738	5891	0
1_MACS_peak_15604_lociStitched	chr19	50353833	50355080	1	1248	2281.7606	5892	0
2_MACS_peak_27580_lociStitched	chr7	54826142	54827714	2	1484	2281.6008	5893	0
2_MACS_peak_17167_lociStitched	chr2	122406202	122408505	2	2165	2281.5821	5894	0
1_MACS_peak_27464_lociStitched	chr7	43797484	43798955	1	1472	2281.521	5895	0
1_MACS_peak_9098_lociStitched	chr14	102785372	102786870	1	1499	2281.454	5896	0
1_MACS_peak_32050_lociStitched	chrX	45709561	45711423	1	1863	2281.3224	5897	0
3_MACS_peak_6939_lociStitched	chr12	98736276	98738902	3	2479	2280.9436	5898	0
1_MACS_peak_21702_lociStitched	chr3	154041393	154042684	1	1292	2280.8097	5899	0
2_MACS_peak_17592_lociStitched	chr2	198569335	198571150	2	1740	2280.729	5900	0
2_MACS_peak_842_lociStitched	chr1	45768714	45770484	2	1598	2280.468	5901	0
2_MACS_peak_14411_lociStitched	chr19	5689826	5691602	2	1648	2280.2064	5902	0
2_MACS_peak_20013_lociStitched	chr22	39795073	39796671	2	1532	2279.8666	5903	0
2_MACS_peak_7506_lociStitched	chr12	130098000	130100255	2	2064	2279.805	5904	0
1_MACS_peak_11272_lociStitched	chr16	66583271	66584363	1	1093	2279.3316	5905	0
1_MACS_peak_17201_lociStitched	chr2	128642825	128644460	1	1636	2278.6995	5906	0
2_MACS_peak_32178_lociStitched	chrX	51636690	51638796	2	1990	2278.2708	5907	0
1_MACS_peak_3974_lociStitched	chr10	102288723	102290298	1	1576	2278.08	5908	0
1_MACS_peak_17967_lociStitched	chr2	231921301	231922356	1	1056	2277.6395	5909	0
2_MACS_peak_11300_lociStitched	chr16	67514361	67516196	2	1644	2277.4185	5910	0
2_MACS_peak_28967_lociStitched	chr8	17103701	17105204	2	1455	2276.7444	5911	0
2_MACS_peak_27989_lociStitched	chr7	92349002	92351147	2	1943	2276.703	5912	0
1_MACS_peak_12463_lociStitched	chr17	36954887	36956341	1	1455	2276.5278	5913	0
2_MACS_peak_27388_lociStitched	chr7	35075915	35077978	2	1919	2276.5205	5914	0
2_MACS_peak_9754_lociStitched	chr15	59062783	59064417	2	1570	2276.4888	5915	0
2_MACS_peak_4522_lociStitched	chr11	9634829	9636306	2	1443	2276.3524	5916	0
2_MACS_peak_1327_lociStitched	chr1	115052863	115054899	2	1980	2275.8408	5917	0
2_MACS_peak_27699_lociStitched	chr7	71247556	71250084	2	2451	2275.7056	5918	0
