REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	LP-1.jin.bam
2_MACS_peak_21788_lociStitched	chr3	160938660	160940359	2	1690	2501.9474
2_MACS_peak_23368_lociStitched	chr4	166248048	166249747	2	1532	1619.8266
1_MACS_peak_29211_lociStitched	chr8	30600786	30602485	1	1700	3117.665
1_MACS_peak_31447_lociStitched	chr9	127019852	127021551	1	1700	2316.5865
2_MACS_peak_7520_lociStitched	chr12	132568369	132570067	2	1596	2084.295
2_MACS_peak_13790_lociStitched	chr18	33160716	33162414	2	1465	2460.402
1_MACS_peak_13984_lociStitched	chr18	51795235	51796933	1	1699	3067.9464
1_MACS_peak_21633_lociStitched	chr3	149375363	149377061	1	1699	2928.0312
1_MACS_peak_22275_lociStitched	chr4	8441572	8443270	1	1699	1974.2646000000002
1_MACS_peak_30032_lociStitched	chr8	119633176	119634874	1	1699	2773.1736
2_MACS_peak_471_lociStitched	chr1	28051531	28053228	2	1418	1727.3763000000001
1_MACS_peak_3734_lociStitched	chr10	81107144	81108841	1	1698	4403.3756
2_MACS_peak_6236_lociStitched	chr12	25402995	25404692	2	1421	1947.9862999999998
2_MACS_peak_6579_lociStitched	chr12	56512048	56513745	2	1539	1809.0020000000002
2_MACS_peak_16059_lociStitched	chr2	20250704	20252401	2	1660	1919.6464
2_MACS_peak_18064_lociStitched	chr2	236509965	236511662	2	1352	1286.1563
2_MACS_peak_21448_lociStitched	chr3	131099651	131101348	2	1549	1734.5037
1_MACS_peak_22723_lociStitched	chr4	76105561	76107258	1	1698	2538.0332
1_MACS_peak_28646_lociStitched	chr7	143077398	143079095	1	1698	4432.7337
2_MACS_peak_31730_lociStitched	chr9	139304083	139305780	2	1685	2420.7705
2_MACS_peak_2569_lociStitched	chr1	209276640	209278336	2	1464	1603.7376
2_MACS_peak_7280_lociStitched	chr12	121270956	121272652	2	1658	1778.256
1_MACS_peak_7379_lociStitched	chr12	123319919	123321615	1	1697	2037.4048
2_MACS_peak_18021_lociStitched	chr2	234282746	234284442	2	1475	1279.8016
2_MACS_peak_20341_lociStitched	chr3	9790923	9792619	2	1616	1615.7792
2_MACS_peak_23078_lociStitched	chr4	120375146	120376842	2	1589	2087.0976
2_MACS_peak_32248_lociStitched	chrX	57617789	57619485	2	1696	2121.0175999999997
1_MACS_peak_32273_lociStitched	chrX	64970810	64972506	1	1697	1817.7728000000002
1_MACS_peak_2122_lociStitched	chr1	178970617	178972312	1	1696	1328.0325
2_MACS_peak_4223_lociStitched	chr10	121484610	121486305	2	1496	1917.5535
1_MACS_peak_8025_lociStitched	chr13	99738255	99739950	1	1696	1817.0400000000002
3_MACS_peak_8187_lociStitched	chr14	23066857	23068552	3	1405	1325.6595
1_MACS_peak_9122_lociStitched	chr14	103994744	103996439	1	1696	2075.019
2_MACS_peak_13263_lociStitched	chr17	74667083	74668778	2	1529	1756.02
2_MACS_peak_14753_lociStitched	chr19	14116663	14118358	2	1567	3128.8005000000003
2_MACS_peak_18251_lociStitched	chr20	3826655	3828350	2	1632	2688.7785
2_MACS_peak_18456_lociStitched	chr20	25370394	25372089	2	1586	2487.582
1_MACS_peak_29586_lociStitched	chr8	77911733	77913428	1	1696	4063.5930000000003
2_MACS_peak_511_lociStitched	chr1	29062576	29064270	2	1590	2489.5024
2_MACS_peak_25875_lociStitched	chr6	32808494	32810188	2	1446	1386.0308
2_MACS_peak_8975_lociStitched	chr14	93798707	93800400	2	1615	2000.2795
2_MACS_peak_10074_lociStitched	chr15	75917235	75918928	2	1680	3882.5569
2_MACS_peak_14341_lociStitched	chr19	3505345	3507038	2	1608	2078.6654
2_MACS_peak_16535_lociStitched	chr2	62641254	62642947	2	1680	1905.3021999999999
2_MACS_peak_24327_lociStitched	chr5	90656432	90658125	2	1276	1144.6373
2_MACS_peak_2808_lociStitched	chr1	234657470	234659162	2	1645	1530.0756
2_MACS_peak_4937_lociStitched	chr11	60608997	60610689	2	1668	2247.6528
2_MACS_peak_4939_lociStitched	chr11	60673144	60674836	2	1543	2430.0504
2_MACS_peak_5333_lociStitched	chr11	71790884	71792576	2	1482	1525.1688
2_MACS_peak_14614_lociStitched	chr19	10988825	10990517	2	1672	1854.0936000000002
3_MACS_peak_14981_lociStitched	chr19	20011247	20012939	3	1313	1363.7520000000002
2_MACS_peak_15268_lociStitched	chr19	41869284	41870976	2	1678	2288.9376
2_MACS_peak_24826_lociStitched	chr5	145561392	145563084	2	1497	2160.0072
1_MACS_peak_31257_lociStitched	chr9	106855571	106857263	1	1693	2586.7296
1_MACS_peak_3579_lociStitched	chr10	70480204	70481895	1	1692	2990.5335
1_MACS_peak_4169_lociStitched	chr10	116581506	116583197	1	1692	3205.9669
2_MACS_peak_4991_lociStitched	chr11	62419807	62421498	2	1637	2712.7022
1_MACS_peak_13668_lociStitched	chr18	12419358	12421049	1	1692	3247.9037000000003
2_MACS_peak_14960_lociStitched	chr19	19302563	19304254	2	1461	1675.4428
2_MACS_peak_15270_lociStitched	chr19	41902696	41904387	2	1542	1849.9540000000002
2_MACS_peak_21775_lociStitched	chr3	159705849	159707540	2	1438	1872.9515999999999
2_MACS_peak_24210_lociStitched	chr5	78524527	78526218	2	1471	1457.4729
1_MACS_peak_26332_lociStitched	chr6	71997763	71999454	1	1692	3090.9789
2_MACS_peak_27798_lociStitched	chr7	74453969	74455660	2	1666	1462.5459
2_MACS_peak_5250_lociStitched	chr11	67158692	67160382	2	1666	2266.459
2_MACS_peak_5741_lociStitched	chr11	118937393	118939083	2	1637	1827.735
2_MACS_peak_10431_lociStitched	chr16	102872	104562	2	1525	2499.51
2_MACS_peak_24884_lociStitched	chr5	150473076	150474766	2	1393	1268.0069999999998
2_MACS_peak_30686_lociStitched	chr9	33024093	33025783	2	1629	2294.344
1_MACS_peak_32497_lociStitched	chrX	114795152	114796842	1	1691	1555.4759999999999
2_MACS_peak_4797_lociStitched	chr11	43701655	43703344	2	1494	2025.6177
1_MACS_peak_18562_lociStitched	chr20	32399048	32400737	1	1690	2835.3243
2_MACS_peak_23324_lociStitched	chr4	157891854	157893543	2	1612	1466.3898
1_MACS_peak_29670_lociStitched	chr8	86375504	86377193	1	1690	3840.1104
2_MACS_peak_14625_lociStitched	chr19	11265483	11267171	2	1520	1732.2256
2_MACS_peak_16374_lociStitched	chr2	47629625	47631313	2	1658	2103.7544
2_MACS_peak_19196_lociStitched	chr21	17874213	17875901	2	1363	1319.0031999999999
1_MACS_peak_21349_lociStitched	chr3	124605091	124606779	1	1689	3032.1544
2_MACS_peak_31822_lociStitched	chrX	7065128	7066816	2	1640	2125.6984
1_MACS_peak_3226_lociStitched	chr10	22725594	22727281	1	1688	2432.1479
1_MACS_peak_4844_lociStitched	chr11	46638331	46640018	1	1688	2723.3241000000003
1_MACS_peak_5397_lociStitched	chr11	75272770	75274457	1	1688	2472.6359
1_MACS_peak_8652_lociStitched	chr14	71787025	71788712	1	1688	4008.312
1_MACS_peak_9659_lociStitched	chr15	52859807	52861494	1	1688	3553.4968
1_MACS_peak_11693_lociStitched	chr16	89232811	89234498	1	1688	1925.5418
1_MACS_peak_11807_lociStitched	chr17	2118136	2119823	1	1688	1517.9626
2_MACS_peak_23163_lociStitched	chr4	130013677	130015364	2	1601	2034.0159
2_MACS_peak_551_lociStitched	chr1	32756947	32758633	2	1586	2136.3306
1_MACS_peak_1739_lociStitched	chr1	155880415	155882101	1	1687	2332.581
2_MACS_peak_2645_lociStitched	chr1	220700765	220702451	2	1366	1437.1464
1_MACS_peak_3516_lociStitched	chr10	62702968	62704654	1	1687	2615.9976
1_MACS_peak_17792_lociStitched	chr2	214015655	214017341	1	1687	2591.2134
1_MACS_peak_18673_lociStitched	chr20	36155396	36157082	1	1687	2971.7436
2_MACS_peak_29108_lociStitched	chr8	26306303	26307989	2	1614	2849.6772
3_MACS_peak_29136_lociStitched	chr8	27245840	27247526	3	1391	1086.4584
2_MACS_peak_32217_lociStitched	chrX	54070109	54071795	2	1468	1806.8862000000001
2_MACS_peak_3387_lociStitched	chr10	43856953	43858638	2	1627	2863.6575
3_MACS_peak_5889_lociStitched	chr11	129938974	129940659	3	1477	1572.442
2_MACS_peak_7093_lociStitched	chr12	110010327	110012012	2	1638	2504.247
1_MACS_peak_7429_lociStitched	chr12	123942161	123943846	1	1686	4145.773999999999
1_MACS_peak_7609_lociStitched	chr13	25591515	25593200	1	1686	2053.8465
2_MACS_peak_16081_lociStitched	chr2	20850052	20851737	2	1658	2588.497
2_MACS_peak_18873_lociStitched	chr20	47835043	47836728	2	1555	1906.9144999999999
2_MACS_peak_27804_lociStitched	chr7	74571975	74573660	2	1473	1524.251
2_MACS_peak_29024_lociStitched	chr8	22224324	22226009	2	1651	2270.2005
3_MACS_peak_207_lociStitched	chr1	15850477	15852161	3	1115	1102.5148
1_MACS_peak_687_lociStitched	chr1	39669965	39671649	1	1685	1422.6432
2_MACS_peak_3653_lociStitched	chr10	74855550	74857234	2	1413	1842.1276000000003
1_MACS_peak_13613_lociStitched	chr18	9707636	9709320	1	1685	2143.2268
3_MACS_peak_14637_lociStitched	chr19	11545559	11547243	3	1469	1263.1684
1_MACS_peak_17431_lociStitched	chr2	176961172	176962856	1	1685	2041.5131999999999
2_MACS_peak_21191_lociStitched	chr3	104240298	104241982	2	1472	1310.994
1_MACS_peak_31999_lociStitched	chrX	39967690	39969374	1	1685	1710.6072000000001
3_MACS_peak_1115_lociStitched	chr1	87522999	87524682	3	1128	943.4898
1_MACS_peak_1974_lociStitched	chr1	166458381	166460064	1	1684	3396.6306000000004
1_MACS_peak_3810_lociStitched	chr10	91596579	91598262	1	1684	3905.5698
1_MACS_peak_9385_lociStitched	chr15	38543813	38545496	1	1684	3548.4372000000003
2_MACS_peak_10821_lociStitched	chr16	17496875	17498558	2	1654	1487.4354
1_MACS_peak_18616_lociStitched	chr20	34251698	34253381	1	1684	3900.1842
1_MACS_peak_20209_lociStitched	chr22	47133187	47134870	1	1684	2701.8882
2_MACS_peak_27017_lociStitched	chr7	852061	853744	2	1328	1506.9582
2_MACS_peak_27206_lociStitched	chr7	16684867	16686550	2	1494	2292.4143000000004
1_MACS_peak_269_lociStitched	chr1	19577410	19579092	1	1683	2741.3235999999997
1_MACS_peak_1719_lociStitched	chr1	155266435	155268117	1	1683	2219.399
1_MACS_peak_2259_lociStitched	chr1	188209003	188210685	1	1683	1858.4418
2_MACS_peak_11164_lociStitched	chr16	50775093	50776775	2	1358	1686.8777999999998
1_MACS_peak_27625_lociStitched	chr7	65234969	65236651	1	1683	2432.8448
2_MACS_peak_281_lociStitched	chr1	20987005	20988686	2	1584	1843.2165
1_MACS_peak_10269_lociStitched	chr15	90744014	90745695	1	1682	2236.7386
3_MACS_peak_16922_lociStitched	chr2	96873702	96875383	3	1568	1781.6919
2_MACS_peak_25092_lociStitched	chr5	173314504	173316185	2	1543	2152.0162
2_MACS_peak_26943_lociStitched	chr6	159290062	159291743	2	1530	1917.8529
3_MACS_peak_27476_lociStitched	chr7	44121101	44122782	3	1284	1789.4245
1_MACS_peak_32012_lociStitched	chrX	40176991	40178672	1	1682	1447.0048
2_MACS_peak_426_lociStitched	chr1	26560040	26561720	2	1465	2068.0800000000004
3_MACS_peak_1202_lociStitched	chr1	100816868	100818548	3	1276	1143.576
2_MACS_peak_3607_lociStitched	chr10	72141201	72142881	2	1544	1826.664
2_MACS_peak_14220_lociStitched	chr19	1205081	1206761	2	1523	2075.64
1_MACS_peak_15410_lociStitched	chr19	46144666	46146346	1	1681	2037.6720000000003
2_MACS_peak_18591_lociStitched	chr20	33296608	33298288	2	1562	1812.552
2_MACS_peak_25814_lociStitched	chr6	31797239	31798919	2	1498	1289.232
1_MACS_peak_28143_lociStitched	chr7	100727942	100729622	1	1681	3069.36
3_MACS_peak_30288_lociStitched	chr8	138486679	138488359	3	1439	1461.432
2_MACS_peak_215_lociStitched	chr1	15943066	15944745	2	1207	1778.9005000000002
1_MACS_peak_1391_lociStitched	chr1	119682434	119684113	1	1680	2210.9072
1_MACS_peak_1906_lociStitched	chr1	162466893	162468572	1	1680	4585.013199999999
2_MACS_peak_7620_lociStitched	chr13	27825057	27826736	2	1677	2204.1911999999998
1_MACS_peak_10425_lociStitched	chr15	102191843	102193522	1	1680	3009.1038
3_MACS_peak_11567_lociStitched	chr16	81689714	81691393	3	1528	1231.5465000000002
1_MACS_peak_25902_lociStitched	chr6	33256190	33257869	1	1680	1655.3261
2_MACS_peak_26739_lociStitched	chr6	134495509	134497188	2	1522	1744.3130999999998
2_MACS_peak_27759_lociStitched	chr7	73180704	73182383	2	1551	1215.596
2_MACS_peak_480_lociStitched	chr1	28413992	28415670	2	1628	1819.4554
1_MACS_peak_3325_lociStitched	chr10	31320167	31321845	1	1679	2683.2898
3_MACS_peak_4724_lociStitched	chr11	30363832	30365510	3	1242	1107.3122
1_MACS_peak_7283_lociStitched	chr12	121341103	121342781	1	1679	2694.5323999999996
2_MACS_peak_7498_lociStitched	chr12	129398662	129400340	2	1402	1420.0914
2_MACS_peak_9504_lociStitched	chr15	43621655	43623333	2	1611	2103.0374
1_MACS_peak_15324_lociStitched	chr19	44036364	44038042	1	1679	1586.549
2_MACS_peak_19304_lociStitched	chr21	34696519	34698197	2	1645	3584.5436
2_MACS_peak_19962_lociStitched	chr22	39151207	39152885	2	1673	2735.9790000000003
2_MACS_peak_21395_lociStitched	chr3	128444252	128445930	2	1604	2856.6272
1_MACS_peak_2226_lociStitched	chr1	185014132	185015809	1	1678	3757.9892999999997
1_MACS_peak_13136_lociStitched	chr17	71286726	71288403	1	1678	1809.8183999999999
1_MACS_peak_17382_lociStitched	chr2	172016078	172017755	1	1678	2379.8307
1_MACS_peak_18522_lociStitched	chr20	31268431	31270108	1	1678	2458.1466
2_MACS_peak_24201_lociStitched	chr5	77070936	77072613	2	1623	3024.8049
1_MACS_peak_28091_lociStitched	chr7	99685698	99687375	1	1678	3532.4327999999996
1_MACS_peak_11427_lociStitched	chr16	71879002	71880678	1	1677	3200.8248
2_MACS_peak_17559_lociStitched	chr2	196910604	196912280	2	1502	1490.802
1_MACS_peak_21001_lociStitched	chr3	67704076	67705752	1	1677	2684.7844
1_MACS_peak_6402_lociStitched	chr12	48498979	48500654	1	1676	2070.6349999999998
1_MACS_peak_7980_lociStitched	chr13	79979329	79981004	1	1676	2328.25
2_MACS_peak_12527_lociStitched	chr17	38295686	38297361	2	1585	2383.19
1_MACS_peak_13870_lociStitched	chr18	44676095	44677770	1	1676	2134.7875
2_MACS_peak_28148_lociStitched	chr7	100894858	100896533	2	1561	1844.175
1_MACS_peak_28215_lociStitched	chr7	102920034	102921709	1	1676	2488.5475
2_MACS_peak_11295_lociStitched	chr16	67260235	67261909	2	1575	1871.6994000000002
2_MACS_peak_18713_lociStitched	chr20	39945216	39946890	2	1583	2694.8052
2_MACS_peak_18778_lociStitched	chr20	43513711	43515385	2	1669	3894.8958000000002
1_MACS_peak_28147_lociStitched	chr7	100887228	100888902	1	1675	2767.122
2_MACS_peak_29117_lociStitched	chr8	27167929	27169603	2	1625	1780.4664000000002
1_MACS_peak_2918_lociStitched	chr10	652200	653873	1	1674	1703.9505
2_MACS_peak_4595_lociStitched	chr11	16759410	16761083	2	1622	3099.3998
3_MACS_peak_5006_lociStitched	chr11	62520853	62522526	3	1437	2420.6637
1_MACS_peak_13473_lociStitched	chr17	80022685	80024358	1	1674	3364.5703
1_MACS_peak_19581_lociStitched	chr22	20306925	20308598	1	1674	2158.8392
3_MACS_peak_8120_lociStitched	chr13	115078784	115080456	3	1606	1582.7152
2_MACS_peak_9547_lociStitched	chr15	45490339	45492011	2	1460	1250.1544000000001
2_MACS_peak_15063_lociStitched	chr19	35490430	35492102	2	1654	2000.2135999999998
2_MACS_peak_16110_lociStitched	chr2	26100359	26102031	2	1473	2690.7496
2_MACS_peak_16233_lociStitched	chr2	38603344	38605016	2	1521	3219.6032
1_MACS_peak_22724_lociStitched	chr4	76438949	76440621	1	1673	2176.108
2_MACS_peak_24221_lociStitched	chr5	78907449	78909121	2	1568	2042.0136
1_MACS_peak_27631_lociStitched	chr7	65669714	65671386	1	1673	2748.2664
2_MACS_peak_30997_lociStitched	chr9	88555285	88556957	2	1480	1593.416
2_MACS_peak_3671_lociStitched	chr10	75531873	75533544	2	1593	2428.9656
1_MACS_peak_4887_lociStitched	chr11	57102321	57103992	1	1672	2606.9271
2_MACS_peak_5413_lociStitched	chr11	76091233	76092904	2	1390	2599.0733999999998
1_MACS_peak_5743_lociStitched	chr11	118955009	118956680	1	1672	2319.5150999999996
1_MACS_peak_6651_lociStitched	chr12	58334495	58336166	1	1672	2517.6956999999998
1_MACS_peak_11341_lociStitched	chr16	68344085	68345756	1	1672	2333.8857000000003
2_MACS_peak_13675_lociStitched	chr18	12990470	12992141	2	1594	2676.1065
2_MACS_peak_14856_lociStitched	chr19	17325240	17326911	2	1652	2257.521
3_MACS_peak_19249_lociStitched	chr21	27508644	27510315	3	897	865.0767000000001
1_MACS_peak_19349_lociStitched	chr21	37431797	37433468	1	1672	2301.4683
2_MACS_peak_19612_lociStitched	chr22	22089041	22090712	2	1441	1433.0496
1_MACS_peak_29203_lociStitched	chr8	29951887	29953558	1	1672	2930.934
1_MACS_peak_29449_lociStitched	chr8	61563694	61565365	1	1672	3051.246
2_MACS_peak_3083_lociStitched	chr10	12407623	12409293	2	1591	1803.934
1_MACS_peak_3736_lociStitched	chr10	81585454	81587124	1	1671	2832.153
1_MACS_peak_12678_lociStitched	chr17	42579906	42581576	1	1671	2574.806
1_MACS_peak_15949_lociStitched	chr2	9143233	9144903	1	1671	2511.012
2_MACS_peak_21689_lociStitched	chr3	152856033	152857703	2	1371	1231.291
2_MACS_peak_23027_lociStitched	chr4	109622555	109624225	2	1670	1516.861
1_MACS_peak_26030_lociStitched	chr6	41167594	41169264	1	1671	1936.1979999999999
2_MACS_peak_28720_lociStitched	chr7	150724874	150726544	2	1527	1641.777
1_MACS_peak_9418_lociStitched	chr15	40762581	40764250	1	1670	2408.2001
1_MACS_peak_10742_lociStitched	chr16	14164375	14166044	1	1670	3675.8055999999997
1_MACS_peak_14576_lociStitched	chr19	10340728	10342397	1	1670	2586.7831
2_MACS_peak_14653_lociStitched	chr19	11848669	11850338	2	1573	1589.5556000000001
2_MACS_peak_21534_lociStitched	chr3	138552836	138554505	2	1639	3443.4808000000003
1_MACS_peak_22095_lociStitched	chr3	195913300	195914969	1	1670	1796.3447
1_MACS_peak_23130_lociStitched	chr4	125632960	125634629	1	1670	2727.9805
2_MACS_peak_83_lociStitched	chr1	6258875	6260543	2	1589	2784.726
2_MACS_peak_466_lociStitched	chr1	27816015	27817683	2	1570	2318.6868
2_MACS_peak_3502_lociStitched	chr10	58120262	58121930	2	1552	1783.2587999999998
1_MACS_peak_3565_lociStitched	chr10	70166176	70167844	1	1669	2749.6980000000003
2_MACS_peak_5044_lociStitched	chr11	63741473	63743141	2	1536	2741.1911999999998
2_MACS_peak_5170_lociStitched	chr11	65655247	65656915	2	1570	1922.8704
2_MACS_peak_5252_lociStitched	chr11	67168370	67170038	2	1589	2628.9348
2_MACS_peak_7671_lociStitched	chr13	33111859	33113527	2	1562	1741.0584000000001
3_MACS_peak_20166_lociStitched	chr22	45080358	45082026	3	1107	864.3575999999999
1_MACS_peak_22254_lociStitched	chr4	6783708	6785376	1	1669	3896.6148000000003
2_MACS_peak_25767_lociStitched	chr6	30881701	30883369	2	1643	2581.8972
3_MACS_peak_32812_lociStitched	chrY	1460178	1461846	3	1366	1466.3388
3_MACS_peak_797_lociStitched	chr1	44115032	44116699	3	1414	1551.3102
2_MACS_peak_2418_lociStitched	chr1	202857017	202858684	2	1659	3417.6834
1_MACS_peak_7098_lociStitched	chr12	110337432	110339099	1	1668	2591.0181000000002
1_MACS_peak_13231_lociStitched	chr17	74067727	74069394	1	1668	2862.9058
2_MACS_peak_16003_lociStitched	chr2	11883357	11885024	2	1579	1247.2494
2_MACS_peak_16835_lociStitched	chr2	86789636	86791303	2	1635	3180.8026999999997
3_MACS_peak_20247_lociStitched	chr22	50780582	50782249	3	1345	1926.8853
1_MACS_peak_21913_lociStitched	chr3	179064506	179066173	1	1668	2162.5991
1_MACS_peak_21945_lociStitched	chr3	183228908	183230575	1	1668	1540.6414
2_MACS_peak_23383_lociStitched	chr4	170540760	170542427	2	1602	2524.8381999999997
2_MACS_peak_29718_lociStitched	chr8	94928317	94929984	2	1557	3174.1347
2_MACS_peak_2420_lociStitched	chr1	202895479	202897145	2	1658	3433.1262
3_MACS_peak_5553_lociStitched	chr11	99302417	99304083	3	1196	1065.407
1_MACS_peak_6753_lociStitched	chr12	72232826	72234492	1	1667	2069.172
1_MACS_peak_25411_lociStitched	chr6	11794091	11795757	1	1667	1623.3504
1_MACS_peak_26067_lociStitched	chr6	42857713	42859379	1	1667	2916.1664
1_MACS_peak_31127_lociStitched	chr9	95087099	95088765	1	1667	2377.0488
2_MACS_peak_289_lociStitched	chr1	21502332	21503997	2	1569	1493.838
1_MACS_peak_4864_lociStitched	chr11	47586489	47588154	1	1666	3222.6075
1_MACS_peak_5615_lociStitched	chr11	109963193	109964858	1	1666	3106.7234999999996
2_MACS_peak_6989_lociStitched	chr12	104234364	104236029	2	1595	1867.6304999999998
1_MACS_peak_15042_lociStitched	chr19	33182219	33183884	1	1666	2709.7875
1_MACS_peak_15492_lociStitched	chr19	48828146	48829811	1	1666	2037.4605
2_MACS_peak_1191_lociStitched	chr1	100249422	100251086	2	1543	1370.8032
3_MACS_peak_6215_lociStitched	chr12	22696426	22698090	3	1571	1318.8863999999999
2_MACS_peak_7149_lociStitched	chr12	112430725	112432389	2	1386	1131.6864
3_MACS_peak_12360_lociStitched	chr17	31313291	31314955	3	1314	1107.5584
2_MACS_peak_13204_lociStitched	chr17	73452018	73453682	2	1653	2961.2544000000003
2_MACS_peak_22352_lociStitched	chr4	14883107	14884771	2	1354	1179.4432
2_MACS_peak_24527_lociStitched	chr5	122758350	122760014	2	1545	1956.1984
2_MACS_peak_25454_lociStitched	chr6	13747242	13748906	2	1481	1568.6528
2_MACS_peak_26084_lociStitched	chr6	43214154	43215818	2	1603	1560.1664
2_MACS_peak_4130_lociStitched	chr10	112154808	112156471	2	1493	1382.2856000000002
1_MACS_peak_6622_lociStitched	chr12	57823749	57825412	1	1664	2835.7476
1_MACS_peak_7738_lociStitched	chr13	42613830	42615493	1	1664	2358.3003
2_MACS_peak_10924_lociStitched	chr16	25897309	25898972	2	1644	1765.4408
1_MACS_peak_18656_lociStitched	chr20	35491446	35493109	1	1664	1664.6629999999998
1_MACS_peak_23922_lociStitched	chr5	54602845	54604508	1	1664	3407.3207
2_MACS_peak_25567_lociStitched	chr6	25138543	25140206	2	1324	1243.7577
1_MACS_peak_4525_lociStitched	chr11	9779283	9780945	1	1663	3526.7639999999997
1_MACS_peak_7048_lociStitched	chr12	108153920	108155582	1	1663	2146.8054
