#27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_ROSE/27_0F2D_0229Kronos_MM1S-KB-6hr-1_H3K27me3_hs-dm_i14_peaks_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam
#Using cutoff of 11276.0776 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X27_0F2D_0229Kronos_MM1S.KB.6hr.1_H3K27me3_hs.dm_i14.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuper
2_MACS_peak_427_lociStitched	chr1	2763307	2766945	2	3438	3693.6614	237.5614	3054	0
4_MACS_peak_13350_lociStitched	chr17	6604671	6608866	4	3560	3831.713	376.711	3055	0
3_MACS_peak_24661_lociStitched	chr21	46020108	46023955	3	3504	3874.6984	420.8618	3056	0
4_MACS_peak_23641_lociStitched	chr20	60223337	60227395	4	3574	3676.548	223.19	3057	0
2_MACS_peak_36627_lociStitched	chrX	152810214	152814044	2	3639	3646.16	196.479	3058	0
6_MACS_peak_19641_lociStitched	chr19	38854956	38859381	6	3705	3831.165	382.32	3059	0
1_MACS_peak_30114_lociStitched	chr5	180055189	180058150	1	2962	3595.5423	146.8656	3060	0
2_MACS_peak_34665_lociStitched	chr9	132165079	132168847	2	3451	3728.436	281.0928	3061	0
5_MACS_peak_23871_lociStitched	chr20	61374131	61378908	5	3800	3781.4732	334.8677	3062	0
4_MACS_peak_22301_lociStitched	chr2	241622318	241626890	4	3923	3739.4388	295.3512	3063	0
3_MACS_peak_12700_lociStitched	chr16	88469556	88473673	3	3928	3634.8993	191.4405	3064	0
4_MACS_peak_17013_lociStitched	chr19	3236446	3241166	4	4116	3988.872	546.576	3065	0
3_MACS_peak_27245_lociStitched	chr22	50463026	50467041	3	3767	3694.2015	253.3465	3066	0
1_MACS_peak_11492_lociStitched	chr16	3193511	3196481	1	2971	3689.334	251.856	3067	0
5_MACS_peak_16962_lociStitched	chr19	3088424	3093069	5	4273	4094.5675	660.0545	3068	0
1_MACS_peak_14453_lociStitched	chr17	43866389	43870105	1	3717	3815.2172	382.0048	3069	0
3_MACS_peak_15742_lociStitched	chr17	76575468	76579621	3	3775	3787.1207	354.2509	3070	0
4_MACS_peak_30847_lociStitched	chr7	1306358	1310447	4	3068	3620.4006	188.5029	3071	0
4_MACS_peak_36692_lociStitched	chrX	153131953	153135924	4	3358	3536.9697	105.6286	3072	0
2_MACS_peak_321_lociStitched	chr1	2430988	2434885	2	3570	3735.2745	304.3557	3073	0
4_MACS_peak_7640_lociStitched	chr11	66071092	66075554	4	3916	3923.4366	496.1744	3074	0
5_MACS_peak_28435_lociStitched	chr4	6333932	6338234	5	3928	3923.424	497.7414	3075	0
3_MACS_peak_32078_lociStitched	chr7	154539735	154543476	3	3547	3785.1438	360.6324	3076	0
3_MACS_peak_10864_lociStitched	chr15	77933195	77936927	3	3441	3814.8504	391.4868	3077	0
5_MACS_peak_35720_lociStitched	chr9	137571846	137576048	5	3968	3690.6166	268.5078	3078	0
2_MACS_peak_21126_lociStitched	chr19	51043394	51046975	2	3459	3707.0512	287.9124	3079	0
3_MACS_peak_33602_lociStitched	chr8	142693842	142697716	3	3421	3696.9582	278.928	3080	0
3_MACS_peak_6084_lociStitched	chr10	126758980	126763847	3	4386	4006.5144	589.8804	3081	0
1_MACS_peak_5113_lociStitched	chr1	205020935	205024206	1	3272	3824.4532	409.5292	3082	0
5_MACS_peak_23372_lociStitched	chr20	57335973	57340316	5	3711	3781.0158	366.1149	3083	0
2_MACS_peak_10614_lociStitched	chr15	66994926	66997906	2	2804	3651.99	238.4	3084	0
3_MACS_peak_14224_lociStitched	chr17	41624109	41628112	3	3319	3847.2833	433.9252	3085	0
6_MACS_peak_628_lociStitched	chr1	3231986	3236555	6	3350	3684.4416	274.5969	3086	0
3_MACS_peak_31921_lociStitched	chr7	140339294	140343083	3	3436	3704.1264	295.9209	3087	0
3_MACS_peak_27330_lociStitched	chr22	51108980	51112472	3	3393	3713.742	305.55	3088	0
2_MACS_peak_3489_lociStitched	chr1	23001369	23004384	2	3000	3602.0205	194.769	3089	0
3_MACS_peak_19471_lociStitched	chr19	35982677	35987457	3	4370	3882.794	476.088	3090	0
4_MACS_peak_3097_lociStitched	chr1	20643693	20647608	4	3435	3735.693	330.0345	3091	0
2_MACS_peak_13588_lociStitched	chr17	7997847	8001367	2	3292	3797.024	391.424	3092	0
2_MACS_peak_30048_lociStitched	chr5	179076014	179079828	2	3577	3703.7754	298.6362	3093	0
1_MACS_peak_5202_lociStitched	chr1	226736414	226738250	1	1837	3752.2332	347.922	3094	0
6_MACS_peak_30718_lociStitched	chr6	159548613	159552531	6	3539	3668.8152	266.0322	3095	0
4_MACS_peak_31861_lociStitched	chr7	127990816	127995022	4	3704	3887.6058	484.9518	3096	0
2_MACS_peak_29777_lociStitched	chr5	149569097	149572516	2	3360	3757.1391	355.9179	3097	0
3_MACS_peak_17522_lociStitched	chr19	6039556	6043932	3	4271	4171.6408	771.4888	3098	0
3_MACS_peak_9275_lociStitched	chr12	52413419	52417399	3	3453	3908.36	508.246	3099	0
1_MACS_peak_12021_lociStitched	chr16	57014657	57017995	1	3339	3817.3368	417.5838	3100	0
3_MACS_peak_31211_lociStitched	chr7	23510890	23515086	3	3742	3953.4712	555.1308	3101	0
3_MACS_peak_14681_lociStitched	chr17	47652478	47655941	3	3114	3713.7212	315.8256	3102	0
2_MACS_peak_23481_lociStitched	chr20	57976883	57980848	2	3557	3794.505	396.8965	3103	0
2_MACS_peak_16686_lociStitched	chr19	520012	523331	2	3138	3918.4114	523.0744	3104	0
1_MACS_peak_9735_lociStitched	chr13	100068322	100071885	1	3564	3783.1934	388.367	3105	0
6_MACS_peak_32194_lociStitched	chr7	155180939	155185531	6	3685	3869.2192	474.8128	3106	0
3_MACS_peak_27778_lociStitched	chr3	50474058	50478065	3	3753	3755.3604	361.8321	3107	0
5_MACS_peak_4157_lociStitched	chr1	31257231	31261830	5	3987	3859.4808	466.3386	3108	0
2_MACS_peak_23922_lociStitched	chr20	61646574	61650188	2	3557	3738.683	346.2212	3109	0
4_MACS_peak_21513_lociStitched	chr19	56073707	56077394	4	3285	3633.5385	242.2359	3110	0
6_MACS_peak_18788_lociStitched	chr19	17364586	17369183	6	4111	3760.346	370.0585	3111	0
3_MACS_peak_19295_lociStitched	chr19	33743873	33747905	3	3775	3681.6192	291.5136	3112	0
4_MACS_peak_16451_lociStitched	chr17	81056020	81060050	4	3450	3656.419	267.189	3113	0
4_MACS_peak_9915_lociStitched	chr13	114069124	114072859	4	3148	3653.577	265.932	3114	0
4_MACS_peak_2443_lociStitched	chr1	17865072	17868946	4	3368	3584.9996	197.9614	3115	0
3_MACS_peak_26679_lociStitched	chr22	45194906	45199186	3	3767	3602.476	215.712	3116	0
4_MACS_peak_6087_lociStitched	chr10	126764726	126769479	4	4047	3726.352	340.3148	3117	0
2_MACS_peak_5147_lociStitched	chr1	205636958	205640622	2	3611	3793.7056	407.8032	3118	0
5_MACS_peak_25051_lociStitched	chr22	19964622	19968799	5	3628	3729.6433	343.7671	3119	0
4_MACS_peak_8447_lociStitched	chr11	71052482	71056261	4	2991	3655.8046	272.4659	3120	0
4_MACS_peak_34824_lociStitched	chr9	132987193	132990660	4	2918	3607.7602	225.0083	3121	0
3_MACS_peak_27986_lociStitched	chr3	184103611	184107556	3	3935	3866.889	485.235	3122	0
4_MACS_peak_23390_lociStitched	chr20	57378110	57382351	4	3513	3657.8625	277.7855	3123	0
3_MACS_peak_24941_lociStitched	chr22	18703104	18706993	3	3816	3748.2182	368.2883	3124	0
4_MACS_peak_36464_lociStitched	chr9	140810430	140814901	4	3923	3814.6572	435.4754	3125	0
2_MACS_peak_4485_lociStitched	chr1	37781477	37784934	2	3278	3625.7016	246.8298	3126	0
2_MACS_peak_20120_lociStitched	chr19	42555818	42559418	2	3277	3783.24	407.88	3127	0
5_MACS_peak_32458_lociStitched	chr7	157288255	157292923	5	3556	3861.3696	487.806	3128	0
3_MACS_peak_24994_lociStitched	chr22	19138127	19141797	3	3402	3618.62	245.523	3129	0
5_MACS_peak_14288_lociStitched	chr17	41764281	41768510	5	3621	3735.0528	362.4253	3130	0
3_MACS_peak_21399_lociStitched	chr19	55657404	55660934	3	2918	3609.778	237.216	3131	0
2_MACS_peak_14075_lociStitched	chr17	36574260	36578107	2	3822	3747.7474	375.8519	3132	0
2_MACS_peak_9450_lociStitched	chr12	53226682	53230444	2	3636	3710.8368	340.461	3133	0
2_MACS_peak_34440_lociStitched	chr9	115828913	115833368	2	3976	3966.732	596.5245	3134	0
1_MACS_peak_13578_lociStitched	chr17	7960270	7963704	1	3435	3927.4658	557.3382	3135	0
2_MACS_peak_27761_lociStitched	chr3	50445056	50448783	2	3408	3699.0475	329.0941	3136	0
1_MACS_peak_25145_lociStitched	chr22	20671052	20674431	1	3380	3710.142	343.6443	3137	0
1_MACS_peak_34227_lociStitched	chr8	145121999	145125475	1	3477	3694.2928	328.8296	3138	0
7_MACS_peak_12875_lociStitched	chr17	131715	136716	7	3379	3763.7526	401.0802	3139	0
3_MACS_peak_9045_lociStitched	chr12	3254752	3258601	3	3711	3683.8779	321.3915	3140	0
1_MACS_peak_19849_lociStitched	chr19	41065034	41068637	1	3604	3663.8907	301.5711	3141	0
3_MACS_peak_12002_lociStitched	chr16	56382428	56386311	3	3801	3663.9988	305.2038	3142	0
3_MACS_peak_22727_lociStitched	chr20	35004143	35007996	3	3485	3713.9067	360.6408	3143	0
2_MACS_peak_7276_lociStitched	chr11	61283522	61286755	2	2990	3676.5676	323.6233	3144	0
4_MACS_peak_15238_lociStitched	chr17	72397990	72402277	4	3523	3628.9455	278.655	3145	0
4_MACS_peak_417_lociStitched	chr1	2748943	2752788	4	3643	3576.619	226.4705	3146	0
1_MACS_peak_24658_lociStitched	chr21	45998117	46000757	1	2641	3697.32	347.688	3147	0
1_MACS_peak_24878_lociStitched	chr21	47398043	47400434	1	2392	3610.41	260.8581	3148	0
3_MACS_peak_2860_lociStitched	chr1	18979083	18983072	3	3657	3738.8897	391.7198	3149	0
2_MACS_peak_12035_lociStitched	chr16	58497700	58500272	2	2475	3565.5636	219.1344	3150	0
2_MACS_peak_22750_lociStitched	chr20	36051969	36055614	2	3177	3679.263	333.153	3151	0
4_MACS_peak_10651_lociStitched	chr15	73658281	73662193	4	3355	3622.512	276.5784	3152	0
4_MACS_peak_26210_lociStitched	chr22	42875938	42880533	4	3807	3795.47	450.7695	3153	0
1_MACS_peak_20904_lociStitched	chr19	49622673	49624619	1	1947	3591.9268	249.088	3154	0
2_MACS_peak_36355_lociStitched	chr9	139907874	139911461	2	3159	3502.3468	161.0563	3155	0
2_MACS_peak_25606_lociStitched	chr22	30659420	30662857	2	3095	3601.976	260.8683	3156	0
1_MACS_peak_10818_lociStitched	chr15	75938674	75941843	1	3170	3716.2863	375.8434	3157	0
1_MACS_peak_2710_lociStitched	chr1	18523379	18527074	1	3696	3646.965	307.0545	3158	0
6_MACS_peak_12549_lociStitched	chr16	87686127	87690444	6	3370	3498.0651	158.4339	3159	0
2_MACS_peak_18901_lociStitched	chr19	17766167	17769393	2	3216	3639.2506	301.3084	3160	0
1_MACS_peak_10782_lociStitched	chr15	74622102	74625764	1	3663	3621.718	284.9036	3161	0
5_MACS_peak_32666_lociStitched	chr7	157983253	157987933	5	4139	3854.448	519.012	3162	0
3_MACS_peak_4254_lociStitched	chr1	32256255	32259896	3	3534	3558.3493	223.9215	3163	0
5_MACS_peak_32352_lociStitched	chr7	155815414	155819764	5	3239	3804.075	469.8	3164	0
3_MACS_peak_14803_lociStitched	chr17	56274695	56278391	3	3293	3753.6576	419.8656	3165	0
3_MACS_peak_36093_lociStitched	chr9	138387755	138391723	3	3484	3787.456	454.336	3166	0
1_MACS_peak_8937_lociStitched	chr12	154235	157529	1	3295	4072.7016	741.4794	3167	0
5_MACS_peak_17411_lociStitched	chr19	5468996	5474433	5	3807	3956.5049	626.3424	3168	0
4_MACS_peak_23012_lociStitched	chr20	48988060	48992049	4	2986	3695.0107	364.9935	3169	0
2_MACS_peak_34425_lociStitched	chr9	96719650	96722876	2	3135	3667.6394	340.343	3170	0
2_MACS_peak_20869_lociStitched	chr19	49286317	49289405	2	2979	3770.7568	447.4512	3171	0
2_MACS_peak_3678_lociStitched	chr1	26487464	26490619	2	2699	3602.379	280.164	3172	0
2_MACS_peak_25817_lociStitched	chr22	37181132	37184571	2	3274	3620.2353	298.1613	3173	0
4_MACS_peak_27432_lociStitched	chr3	13567655	13571728	4	3597	3651.8518	330.3203	3174	0
2_MACS_peak_24564_lociStitched	chr21	45411207	45415403	2	3747	3920.7424	602.5456	3175	0
2_MACS_peak_34229_lociStitched	chr8	145552215	145555549	2	3004	3615.0562	300.06	3176	0
3_MACS_peak_28769_lociStitched	chr4	7531779	7535681	3	3430	3604.2774	289.5284	3177	0
6_MACS_peak_17398_lociStitched	chr19	5449488	5453974	6	3650	3875.904	562.0958	3178	0
3_MACS_peak_3417_lociStitched	chr1	22709339	22713415	3	3770	3761.7404	447.9524	3179	0
5_MACS_peak_18405_lociStitched	chr19	13833064	13837014	5	3157	3695.62	382.36	3180	0
6_MACS_peak_36079_lociStitched	chr9	138350767	138355417	6	3358	3686.055	373.395	3181	0
1_MACS_peak_4925_lociStitched	chr1	172716047	172719308	1	3262	3900.156	589.2627	3182	0
6_MACS_peak_27547_lociStitched	chr3	14559556	14563836	6	3895	3690.216	380.92	3183	0
2_MACS_peak_16517_lociStitched	chr18	12923992	12927580	2	3461	3734.3904	425.178	3184	0
3_MACS_peak_19725_lociStitched	chr19	39269511	39273279	3	3312	3683.5968	375.2928	3185	0
3_MACS_peak_11913_lociStitched	chr16	31360989	31364493	3	2838	3677.7984	370.7232	3186	0
2_MACS_peak_19468_lociStitched	chr19	35977795	35981007	2	2930	3574.3136	270.4504	3187	0
4_MACS_peak_36595_lociStitched	chrX	152754918	152759079	4	3429	3453.2139	149.3799	3188	0
2_MACS_peak_34945_lociStitched	chr9	133525625	133529163	2	3411	3634.5874	332.2182	3189	0
4_MACS_peak_2436_lociStitched	chr1	17852531	17856508	4	3327	3681.5089	382.5874	3190	0
5_MACS_peak_10953_lociStitched	chr15	78208622	78213117	5	3998	3622.97	326.337	3191	0
3_MACS_peak_17100_lociStitched	chr19	3472910	3476885	3	3781	3898.2825	604.2	3192	0
1_MACS_peak_14481_lociStitched	chr17	43972417	43975169	1	2753	3496.6912	203.3728	3193	0
2_MACS_peak_15279_lociStitched	chr17	72533029	72536468	2	3363	3579.3112	286.1248	3194	0
1_MACS_peak_4892_lociStitched	chr1	159913651	159916678	1	3028	3754.9935	462.2229	3195	0
4_MACS_peak_10876_lociStitched	chr15	77962567	77966792	4	3313	3652.935	360.3925	3196	0
2_MACS_peak_4146_lociStitched	chr1	31168742	31172398	2	3625	3560.2128	269.4472	3197	0
5_MACS_peak_838_lociStitched	chr1	4224788	4228690	5	3236	3617.9344	327.768	3198	0
5_MACS_peak_26428_lociStitched	chr22	44596612	44600575	5	3168	3538.5627	248.4801	3199	0
4_MACS_peak_2697_lociStitched	chr1	18499836	18503713	4	3321	3595.9175	306.283	3200	0
1_MACS_peak_16433_lociStitched	chr17	81026621	81029673	1	3053	3484.1632	196.5488	3201	0
4_MACS_peak_29498_lociStitched	chr5	566950	570452	4	3194	3484.49	197.863	3202	0
1_MACS_peak_25016_lociStitched	chr22	19674925	19678003	1	3079	3552.012	265.9392	3203	0
4_MACS_peak_34089_lociStitched	chr8	144264570	144269072	4	3643	3575.4884	289.4786	3204	0
2_MACS_peak_17952_lociStitched	chr19	8426844	8429748	2	2696	3616.6416	331.6368	3205	0
4_MACS_peak_7353_lociStitched	chr11	61465536	61469231	4	3524	3610.015	326.638	3206	0
3_MACS_peak_11238_lociStitched	chr16	1014612	1018036	3	2923	3499.6704	216.7392	3207	0
5_MACS_peak_10426_lociStitched	chr14	106085671	106089931	5	3447	3532.392	250.488	3208	0
1_MACS_peak_30201_lociStitched	chr6	14106009	14109438	1	3430	3703.6629	422.1099	3209	0
4_MACS_peak_10445_lociStitched	chr14	106111831	106115860	4	3269	3524.1663	242.9487	3210	0
2_MACS_peak_1966_lociStitched	chr1	11674418	11678000	2	3280	3568.7466	287.6346	3211	0
3_MACS_peak_27483_lociStitched	chr3	13681938	13685941	3	3744	3580.6835	300.6253	3212	0
2_MACS_peak_3523_lociStitched	chr1	23066072	23069395	2	3308	3524.3738	244.5728	3213	0
1_MACS_peak_23384_lociStitched	chr20	57357251	57360656	1	3406	3572.526	294.192	3214	0
3_MACS_peak_22789_lociStitched	chr20	43331980	43335596	3	3371	3755.9392	479.4816	3215	0
3_MACS_peak_34662_lociStitched	chr9	132160278	132163844	3	3373	3482.5556	207.5412	3216	0
1_MACS_peak_15419_lociStitched	chr17	73585887	73589220	1	3334	3564.3102	290.3043	3217	0
1_MACS_peak_21874_lociStitched	chr2	91775548	91779983	1	4436	5324.2175	2050.744	3218	0
3_MACS_peak_20432_lociStitched	chr19	46922857	46926861	3	3834	3727.3236	454.0536	3219	0
1_MACS_peak_30695_lociStitched	chr6	150274869	150277514	1	2646	3435.0615	162.6675	3220	0
4_MACS_peak_29156_lociStitched	chr4	8625421	8629992	4	3961	3594.1773	321.7984	3221	0
6_MACS_peak_602_lociStitched	chr1	3171911	3176376	6	3438	3561.284	291.118	3222	0
3_MACS_peak_24765_lociStitched	chr21	46644471	46648683	3	4126	3915.054	645.6996	3223	0
4_MACS_peak_32069_lociStitched	chr7	151587227	151591735	4	3305	3793.9328	526.5344	3224	0
3_MACS_peak_94_lociStitched	chr1	1214853	1218329	3	3405	3530.5732	263.4808	3225	0
1_MACS_peak_2140_lociStitched	chr1	16479207	16482645	1	3439	3545.6094	281.5722	3226	0
2_MACS_peak_33380_lociStitched	chr8	86836366	86841002	2	4518	4360.158	1097.3412	3227	0
2_MACS_peak_32221_lociStitched	chr7	155241402	155245125	2	3420	3604.9809	342.516	3228	0
2_MACS_peak_8991_lociStitched	chr12	1923821	1927573	2	3636	3595.9168	334.3032	3229	0
2_MACS_peak_753_lociStitched	chr1	4013867	4017449	2	3377	3528.27	267.5754	3230	0
2_MACS_peak_9567_lociStitched	chr12	54609460	54613177	2	3222	3847.095	588.0294	3231	0
3_MACS_peak_4149_lociStitched	chr1	31174766	31178709	3	3404	3676.4532	419.1409	3232	0
3_MACS_peak_4848_lociStitched	chr1	157619744	157624125	3	3890	4126.902	870.9428	3233	0
1_MACS_peak_10924_lociStitched	chr15	78111892	78114164	1	2273	3492.2912	236.9696	3234	0
1_MACS_peak_36373_lociStitched	chr9	140022364	140025417	1	3054	3573.5365	318.4279	3235	0
7_MACS_peak_35936_lociStitched	chr9	138064468	138069134	7	3609	3565.2906	311.2222	3236	0
1_MACS_peak_27326_lociStitched	chr22	51081708	51082872	1	1165	3950.8488	697.9344	3237	0
1_MACS_peak_34627_lociStitched	chr9	131013022	131015937	1	2916	3633.256	380.699	3238	0
4_MACS_peak_406_lociStitched	chr1	2729558	2733247	4	3381	3476.1447	227.9802	3239	0
3_MACS_peak_17730_lociStitched	chr19	7666782	7670648	3	3608	3692.8032	446.9096	3240	0
5_MACS_peak_12287_lociStitched	chr16	85333611	85337656	5	3057	3415.598	172.7215	3241	0
5_MACS_peak_8162_lociStitched	chr11	70097153	70101199	5	3375	3524.8752	284.0292	3242	0
4_MACS_peak_10600_lociStitched	chr15	65712806	65716245	4	3054	3519.8165	279.9346	3243	0
1_MACS_peak_3952_lociStitched	chr1	30573303	30576683	1	3381	3607.812	368.42	3244	0
5_MACS_peak_20652_lociStitched	chr19	48375378	48380091	5	3879	3641.7351	402.4902	3245	0
5_MACS_peak_33655_lociStitched	chr8	142866740	142871153	5	3423	3578.5017	339.3597	3246	0
4_MACS_peak_2940_lociStitched	chr1	19122803	19127488	4	3872	3682.8785	444.6065	3247	0
1_MACS_peak_24120_lociStitched	chr20	62459299	62461703	1	2405	3410.7952	172.6072	3248	0
6_MACS_peak_33118_lociStitched	chr8	7622965	7628177	6	4411	3662.4724	424.778	3249	0
3_MACS_peak_25845_lociStitched	chr22	37397383	37401260	3	3560	3599.4068	362.1118	3250	0
4_MACS_peak_7503_lociStitched	chr11	64275560	64279989	4	4051	3645.5099	408.3538	3251	0
2_MACS_peak_2415_lociStitched	chr1	17820938	17824870	2	3806	3609.576	373.54	3252	0
5_MACS_peak_3397_lociStitched	chr1	22682779	22686808	5	3477	3620.0565	384.3666	3253	0
4_MACS_peak_16365_lociStitched	chr17	79610898	79614895	4	3432	3557.33	322.1582	3254	0
3_MACS_peak_17552_lociStitched	chr19	6143359	6147505	3	3949	3860.3406	625.6314	3255	0
4_MACS_peak_31817_lociStitched	chr7	101203487	101207720	4	3599	3612.0189	378.8535	3256	0
3_MACS_peak_29973_lociStitched	chr5	176924732	176928126	3	3031	3679.7748	447.3292	3257	0
2_MACS_peak_207_lociStitched	chr1	1990642	1994352	2	3269	3503.353	271.572	3258	0
2_MACS_peak_28661_lociStitched	chr4	7313547	7317363	2	3426	3530.9448	299.1744	3259	0
2_MACS_peak_35179_lociStitched	chr9	135391251	135394584	2	3184	3532.6467	302.3031	3260	0
2_MACS_peak_19477_lociStitched	chr19	36003753	36007375	2	3464	3610.4096	380.31	3261	0
3_MACS_peak_1130_lociStitched	chr1	5832480	5836507	3	3425	3618.2595	389.0082	3262	0
4_MACS_peak_30821_lociStitched	chr7	1260497	1264236	4	3329	3481.3829	252.7564	3263	0
2_MACS_peak_17784_lociStitched	chr19	7805780	7809406	2	3446	3556.3808	328.5156	3264	0
1_MACS_peak_10886_lociStitched	chr15	77987769	77990904	1	3136	3471.3855	244.2165	3265	0
1_MACS_peak_9617_lociStitched	chr12	58158212	58160996	1	2785	3493.0848	269.2128	3266	0
1_MACS_peak_22035_lociStitched	chr2	133026606	133027138	1	533	4314.3072	1090.7064	3267	0
2_MACS_peak_109_lociStitched	chr1	1371605	1374632	2	2985	3461.9799	239.7384	3268	0
4_MACS_peak_24347_lociStitched	chr21	43116475	43120592	4	3747	3841.161	620.4319	3269	0
1_MACS_peak_15515_lociStitched	chr17	74943713	74947020	1	3308	3416.7924	196.4358	3270	0
5_MACS_peak_4221_lociStitched	chr1	32126311	32130845	5	4164	3744.6306	526.3974	3271	0
1_MACS_peak_29698_lociStitched	chr5	71491447	71494663	1	3217	3695.5056	478.8624	3272	0
2_MACS_peak_24528_lociStitched	chr21	44798118	44801750	2	3555	3653.4288	438.0192	3273	0
1_MACS_peak_33231_lociStitched	chr8	22434891	22437668	1	2778	3445.1462	230.2133	3274	0
3_MACS_peak_17868_lociStitched	chr19	8173517	8177375	3	3533	3591.0264	376.155	3275	0
3_MACS_peak_8295_lociStitched	chr11	70582058	70586151	3	3491	3631.3096	416.6674	3276	0
4_MACS_peak_161_lociStitched	chr1	1881034	1885240	4	3178	3596.13	384.0078	3277	0
4_MACS_peak_15728_lociStitched	chr17	76544887	76549194	4	4008	3481.3481	270.0489	3278	0
3_MACS_peak_8284_lociStitched	chr11	70561105	70564963	3	3518	3549.7458	339.1182	3279	0
2_MACS_peak_28216_lociStitched	chr4	2062397	2065537	2	3056	3410.354	200.332	3280	0
4_MACS_peak_10266_lociStitched	chr14	105046578	105050749	4	3472	3330.9606	120.959	3281	0
3_MACS_peak_32002_lociStitched	chr7	151133136	151137334	3	3345	3641.765	431.9742	3282	0
5_MACS_peak_1527_lociStitched	chr1	7709226	7713313	5	3535	3558.9596	349.4385	3283	0
4_MACS_peak_25802_lociStitched	chr22	37130001	37134051	4	3748	3486.24	277.02	3284	0
3_MACS_peak_35836_lociStitched	chr9	137880153	137883704	3	3513	3473.5882	265.2597	3285	0
3_MACS_peak_3512_lociStitched	chr1	23047512	23051446	3	3426	3607.0846	400.0878	3286	0
2_MACS_peak_13462_lociStitched	chr17	7308245	7311306	2	2960	3387.6087	181.5173	3287	0
3_MACS_peak_340_lociStitched	chr1	2512093	2515660	3	3217	3502.0806	298.5579	3288	0
5_MACS_peak_8170_lociStitched	chr11	70245146	70248906	5	3356	3552.824	349.68	3289	0
3_MACS_peak_17385_lociStitched	chr19	5417100	5420684	3	3417	3652.8128	450.1504	3290	0
2_MACS_peak_27898_lociStitched	chr3	127173883	127177117	2	3043	3416.0742	214.4142	3291	0
3_MACS_peak_26606_lociStitched	chr22	45053717	45057452	3	3261	3463.839	262.197	3292	0
1_MACS_peak_22505_lociStitched	chr20	3758224	3761141	1	2918	3531.6119	330.4961	3293	0
3_MACS_peak_32391_lociStitched	chr7	155965697	155969567	3	3554	3592.134	391.644	3294	0
6_MACS_peak_17986_lociStitched	chr19	8625142	8630107	6	3987	3844.896	645.45	3295	0
4_MACS_peak_833_lociStitched	chr1	4217074	4221098	4	3658	3644.9392	445.8592	3296	0
1_MACS_peak_5493_lociStitched	chr10	71506661	71510403	1	3743	3615.5204	418.3556	3297	0
2_MACS_peak_31184_lociStitched	chr7	5599594	5603177	2	3565	3568.3097	371.9154	3298	0
4_MACS_peak_10222_lociStitched	chr14	104856260	104860047	4	3085	3345.4358	149.2078	3299	0
2_MACS_peak_27333_lociStitched	chr22	51113755	51117233	2	3284	3562.8632	367.2768	3300	0
3_MACS_peak_14524_lociStitched	chr17	45809587	45812538	3	2468	3475.6878	280.345	3301	0
3_MACS_peak_5698_lociStitched	chr10	73422558	73426440	3	3529	3600.1668	405.669	3302	0
3_MACS_peak_19430_lociStitched	chr19	35771514	35775662	3	3688	3648.9956	457.1096	3303	0
5_MACS_peak_24850_lociStitched	chr21	47331829	47335896	5	3621	3627.3573	435.9824	3304	0
4_MACS_peak_34828_lociStitched	chr9	132993692	132997623	4	3517	3448.6663	257.8736	3305	0
