REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	OPM.2.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
3_MACS_peak_10166_lociStitched	chr15	100256654	100261250	3	4053	8737.4556	1046	1		LYSMD4	LYSMD4	1046	1
1_MACS_peak_12765_lociStitched	chr17	79600171	79604222	1	4052	17966.9952	1047	1	NPLOC4	TSPAN10,CCDC137,HGS,PDE6G,C17orf90,ARL16	NPLOC4	1047	1
1_MACS_peak_1589_lociStitched	chr1	154831158	154835208	1	4051	16881.615	1048	1	KCNN3		KCNN3	1048	1
2_MACS_peak_2418_lociStitched	chr1	206730008	206734060	2	4050	9366.198	1049	1	RASSF5		RASSF5	1049	1
2_MACS_peak_27625_lociStitched	chr8	40028000	40032162	2	4050	7142.8244	1050	1		C8orf4	C8orf4	1050	1
2_MACS_peak_22710_lociStitched	chr5	55287638	55291758	2	4047	12805.784	1051	1	IL6ST		IL6ST	1051	1
2_MACS_peak_7321_lociStitched	chr12	129053288	129057437	2	4045	9214.929	1052	1	TMEM132C		SLC15A4	1052	1
3_MACS_peak_19143_lociStitched	chr3	30682298	30686545	3	4045	10532.1353	1053	1	TGFBR2		TGFBR2	1053	1
2_MACS_peak_19014_lociStitched	chr3	15686611	15691048	2	4045	12076.1829	1054	1	BTD	HACL1	BTD	1054	1
3_MACS_peak_18079_lociStitched	chr21	36598627	36603526	3	4040	9868.5456	1055	1			RUNX1	1055	1
2_MACS_peak_15527_lociStitched	chr2	70312697	70316883	2	4036	32446.5232	1056	1	PCBP1,LOC400960	LOC100133985	PCBP1	1056	1
3_MACS_peak_2700_lociStitched	chr1	228268892	228273068	3	4035	20844.504	1057	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	1057	1
3_MACS_peak_15056_lociStitched	chr2	28612827	28616929	3	4033	13558.7508	1058	1	FOSL2		FOSL2	1058	1
2_MACS_peak_17778_lociStitched	chr20	58534729	58538936	2	4033	12601.6478	1059	1	CDH26	C20orf177,CDH26,SYCP2,PPP1R3D	CDH26	1059	1
1_MACS_peak_1123_lociStitched	chr1	90285941	90289972	1	4032	8660.2004	1060	1	LRRC8D		LRRC8D	1060	1
3_MACS_peak_20692_lociStitched	chr3	197437608	197441691	3	4031	13113.3711	1061	1	KIAA0226	FYTTD1,MIR922	KIAA0226	1061	1
7_MACS_peak_29878_lociStitched	chrX	7030755	7036042	7	4030	5306.0332	1062	1	HDHD1		HDHD1	1062	1
3_MACS_peak_18500_lociStitched	chr22	31001908	31006192	3	4027	7038.1836	1063	1	TCN2,PES1	SLC35E4,GAL3ST1,PES1	TCN2	1063	1
4_MACS_peak_26120_lociStitched	chr7	45038520	45042745	4	4026	12875.265	1064	1	CCM2	CCM2,MYO1G,SNORA9,C7orf40	CCM2	1064	1
1_MACS_peak_12226_lociStitched	chr17	47823323	47827344	1	4022	11329.5696	1065	1	FAM117A	MYST2,SLC35B1	FAM117A	1065	1
5_MACS_peak_7795_lociStitched	chr13	57891732	57896740	5	4021	5635.5024	1066	1			PRR20B	1066	1
1_MACS_peak_21012_lociStitched	chr4	25664175	25668194	1	4020	16739.5369	1067	1	SLC34A2		SLC34A2	1067	1
3_MACS_peak_3241_lociStitched	chr10	22539665	22543834	3	4019	19257.8617	1068	1			COMMD3	1068	1
2_MACS_peak_11657_lociStitched	chr17	18226665	18230878	2	4019	14191.4905	1069	1	SMCR8	TOP3A,SHMT1	SMCR8	1069	1
2_MACS_peak_14035_lociStitched	chr19	18389859	18393998	2	4018	25491.2732	1070	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	1070	1
2_MACS_peak_24702_lociStitched	chr6	73329385	73333410	2	4017	12422.76	1071	1	KCNQ5		KCNQ5	1071	1
3_MACS_peak_21940_lociStitched	chr4	149362921	149367091	3	4016	9837.864	1072	1	NR3C2		NR3C2	1072	1
2_MACS_peak_11634_lociStitched	chr17	17724870	17729047	2	4016	13241.5077	1073	1	SREBF1	SMCR5,MIR33B	MIR33B	1073	1
1_MACS_peak_13598_lociStitched	chr19	2392879	2396893	1	4015	30220.2018	1074	1	TMPRSS9	TIMM13	TMPRSS9	1074	1
1_MACS_peak_29781_lociStitched	chr9	139097033	139101044	1	4012	15643.3011	1075	1	QSOX2	LHX3	LHX3	1075	1
2_MACS_peak_3387_lociStitched	chr10	35025741	35029821	2	4012	8181.216	1076	1	PARD3		PARD3	1076	1
1_MACS_peak_5075_lociStitched	chr11	65380692	65384698	1	4007	15425.103	1077	1	PCNXL3,MAP3K11	SSSCA1,FAM89B,EHBP1L1,SIPA1,KCNK7,RELA	MAP3K11	1077	1
1_MACS_peak_24611_lociStitched	chr6	52399509	52403514	1	4006	10602.837	1078	1	TRAM2		TRAM2	1078	1
2_MACS_peak_10624_lociStitched	chr16	23413841	23418153	2	4006	10673.9248	1079	1	COG7		COG7	1079	1
1_MACS_peak_29621_lociStitched	chr9	130538407	130542410	1	4004	12743.5505	1080	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	1080	1
4_MACS_peak_12433_lociStitched	chr17	62204697	62209297	4	4004	7108.38	1081	1	ERN1	SNORD104,SNORA76	ERN1	1081	1
3_MACS_peak_21383_lociStitched	chr4	78812527	78816654	3	4003	10235.7854	1082	1	MRPL1		MRPL1	1082	1
3_MACS_peak_18593_lociStitched	chr22	36862301	36866419	3	4002	7983.9784	1083	1	TXN2	FOXRED2	TXN2	1083	1
3_MACS_peak_23471_lociStitched	chr5	142545354	142549448	3	4000	8730.8644	1084	1	ARHGAP26		NR3C1	1084	1
2_MACS_peak_26197_lociStitched	chr7	55636950	55641072	2	3998	10840.4478	1085	1	VOPP1		VOPP1	1085	1
2_MACS_peak_5917_lociStitched	chr12	1640795	1644999	2	3997	8719.096	1086	1		LOC100292680	LOC100292680	1086	1
1_MACS_peak_1102_lociStitched	chr1	87799003	87802998	1	3996	8476.591	1087	1	LMO4		LMO4	1087	1
2_MACS_peak_29273_lociStitched	chr9	102580927	102584919	2	3991	13364.4176	1088	1	NR4A3	NR4A3	NR4A3	1088	1
2_MACS_peak_16336_lociStitched	chr2	173419586	173423596	2	3990	9632.421	1089	1	PDK1		PDK1	1089	1
2_MACS_peak_654_lociStitched	chr1	39974122	39978130	2	3988	14627.9976	1090	1	BMP8A	PPIEL	BMP8A	1090	1
1_MACS_peak_29324_lociStitched	chr9	108006193	108010179	1	3987	11074.3038	1091	1	SLC44A1		SLC44A1	1091	1
1_MACS_peak_6776_lociStitched	chr12	80609538	80613524	1	3987	11016.9054	1092	1	C12orf64		C12orf64	1092	1
1_MACS_peak_11684_lociStitched	chr17	19090392	19094377	1	3986	15775.4195	1093	1		EPN2	EPN2	1093	1
2_MACS_peak_20385_lociStitched	chr3	169772440	169776438	2	3986	11219.1876	1094	1	GPR160		GPR160	1094	1
2_MACS_peak_24972_lociStitched	chr6	106720036	106724024	2	3985	8378.3892	1095	1	ATG5		ATG5	1095	1
2_MACS_peak_22687_lociStitched	chr5	53939635	53943631	2	3985	8881.9092	1096	1			SNX18	1096	1
1_MACS_peak_18929_lociStitched	chr3	9437156	9441139	1	3984	20846.2254	1097	1	SETD5,LOC440944	THUMPD3	LOC440944	1097	1
1_MACS_peak_3305_lociStitched	chr10	27528696	27532679	1	3984	12928.4197	1098	1	ACBD5	LOC387646	ACBD5	1098	1
2_MACS_peak_8410_lociStitched	chr14	51255793	51259852	2	3983	6386.4306	1099	1	NIN		NIN	1099	1
1_MACS_peak_28069_lociStitched	chr8	98655186	98659167	1	3982	16103.145	1100	1	MTDH		MTDH	1100	1
1_MACS_peak_2004_lociStitched	chr1	179049562	179053542	1	3981	31642.194	1101	1	TOR3A		TOR3A	1101	1
2_MACS_peak_8951_lociStitched	chr14	94486401	94490717	2	3981	11658.8108	1102	1		C14orf48,OTUB2	OTUB2	1102	1
1_MACS_peak_29087_lociStitched	chr9	86319967	86323946	1	3980	16754.3753	1103	1	UBQLN1		UBQLN1	1103	1
1_MACS_peak_29494_lociStitched	chr9	123652918	123656896	1	3979	17654.7618	1104	1		LOC253039,PSMD5,PHF19,TRAF1	PHF19	1104	1
2_MACS_peak_13588_lociStitched	chr19	2234982	2238969	2	3979	19490.0508	1105	1	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	1105	1
2_MACS_peak_4184_lociStitched	chr10	119123443	119127473	2	3979	6150.989	1106	1	PDZD8		PDZD8	1106	1
2_MACS_peak_12843_lociStitched	chr18	809315	813577	2	3979	14138.3326	1107	1	YES1		YES1	1107	1
1_MACS_peak_24881_lociStitched	chr6	90992960	90996937	1	3978	17713.1603	1108	1	BACH2		BACH2	1108	1
1_MACS_peak_2412_lociStitched	chr1	206287272	206291249	1	3978	10976.1223	1109	1	C1orf186	CTSE	C1orf186	1109	1
3_MACS_peak_28983_lociStitched	chr9	71546401	71550426	3	3978	15162.98	1110	1	PIP5K1B		PRKACG	1110	1
2_MACS_peak_17272_lociStitched	chr20	20185792	20189900	2	3975	10354.6248	1111	1	C20orf26		C20orf26	1111	1
1_MACS_peak_22299_lociStitched	chr5	371926	375897	1	3972	22654.555	1112	1	AHRR	LOC100310782	LOC100310782	1112	1
1_MACS_peak_7727_lociStitched	chr13	50654187	50658158	1	3972	18000.9401	1113	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	1113	1
2_MACS_peak_29678_lociStitched	chr9	132031066	132035083	2	3972	10661.5197	1114	1		C9orf106	C9orf106	1114	1
2_MACS_peak_3284_lociStitched	chr10	25010097	25014167	2	3969	14247.849	1115	1	ARHGAP21		ARHGAP21	1115	1
3_MACS_peak_8814_lociStitched	chr14	81865378	81869481	3	3969	11129.3875	1116	1		STON2	STON2	1116	1
3_MACS_peak_5888_lociStitched	chr12	274749	278986	3	3969	6545.7413	1117	1	IQSEC3	LOC574538,SLC6A12	LOC574538	1117	1
1_MACS_peak_24512_lociStitched	chr6	43737349	43741316	1	3968	22624.1977	1118	1	VEGFA		VEGFA	1118	1
1_MACS_peak_17041_lociStitched	chr2	241522836	241526802	1	3967	11746.4988	1119	1	CAPN10	DUSP28,RNPEPL1,GPR35,ANKMY1	CAPN10	1119	1
2_MACS_peak_19434_lociStitched	chr3	52738624	52742613	2	3967	8058.5778	1120	1	SPCS1,GLT8D1	GNL3,SNORD19,SNORD19B,SNORD69,PBRM1,GLT8D1	GLT8D1	1120	1
1_MACS_peak_7728_lociStitched	chr13	50697140	50701105	1	3966	28429.05	1121	1	DLEU2	DLEU1,ST13P4	DLEU2	1121	1
2_MACS_peak_8467_lociStitched	chr14	56468903	56473103	2	3966	7187.88	1122	1			PELI2	1122	1
2_MACS_peak_11446_lociStitched	chr17	4850780	4854793	2	3965	13255.3403	1123	1	ENO3,PFN1	C17orf107,GP1BA,RNF167,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	1123	1
2_MACS_peak_4510_lociStitched	chr11	10329052	10333040	2	3963	18193.256	1124	1		ADM,SBF2	ADM	1124	1
2_MACS_peak_3324_lociStitched	chr10	28965749	28969840	2	3963	16948.6039	1125	1	BAMBI		BAMBI	1125	1
2_MACS_peak_23312_lociStitched	chr5	131799181	131803165	2	3960	7560.8352	1126	1		IRF1	IRF1	1126	1
1_MACS_peak_11425_lociStitched	chr17	3817230	3821187	1	3958	7165.7313	1127	1	P2RX1	CAMKK1,ATP2A3	P2RX1	1127	1
2_MACS_peak_6404_lociStitched	chr12	50055835	50059807	2	3955	14558.9688	1128	1	FMNL3	PRPF40B	PRPF40B	1128	1
3_MACS_peak_26695_lociStitched	chr7	105984565	105988654	3	3954	13440.1341	1129	1			NAMPT	1129	1
3_MACS_peak_14656_lociStitched	chr19	54711536	54715629	3	3953	8412.7522	1130	1		TSEN34,RPS9,LENG1,TMC4,MBOAT7,LILRB3,LILRA6,LILRB5	RPS9	1130	1
1_MACS_peak_22275_lociStitched	chr4	187772099	187776050	1	3952	9584.3358	1131	1			FAT1	1131	1
2_MACS_peak_4501_lociStitched	chr11	9594220	9598402	2	3951	15524.0022	1132	1	WEE1		WEE1	1132	1
3_MACS_peak_17036_lociStitched	chr2	241504514	241508853	3	3951	12749.2837	1133	1	RNPEPL1	DUSP28,CAPN10,GPR35,ANKMY1	RNPEPL1	1133	1
1_MACS_peak_17313_lociStitched	chr20	25289118	25293065	1	3948	21591.2741	1134	1	ABHD12		PYGB	1134	1
1_MACS_peak_1600_lociStitched	chr1	154945473	154949418	1	3946	29391.4335	1135	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	1135	1
1_MACS_peak_25092_lociStitched	chr6	114176288	114180232	1	3945	9353.196	1136	1	MARCKS	FLJ34503	MARCKS	1136	1
1_MACS_peak_5598_lociStitched	chr11	113049886	113053829	1	3944	10512.038	1137	1	NCAM1		LOC100288346	1137	1
1_MACS_peak_13226_lociStitched	chr18	46448298	46452239	1	3942	10789.6698	1138	1	SMAD7		SMAD7	1138	1
1_MACS_peak_14479_lociStitched	chr19	47613767	47617706	1	3940	38391.0696	1139	1	ZC3H4	SAE1	ZC3H4	1139	1
3_MACS_peak_2890_lociStitched	chr1	243476033	243480051	3	3940	13951.7014	1140	1	SDCCAG8		SDCCAG8	1140	1
1_MACS_peak_23622_lociStitched	chr5	162615160	162619098	1	3939	8960.5252	1141	1			CCNG1	1141	1
3_MACS_peak_18849_lociStitched	chr22	50326711	50330693	3	3937	9880.9348	1142	1		CRELD2,PIM3,ALG12	CRELD2	1142	1
3_MACS_peak_11913_lociStitched	chr17	35242760	35246722	3	3936	7563.0618	1143	1		LHX1	LHX1	1143	1
1_MACS_peak_13274_lociStitched	chr18	48677576	48681510	1	3935	19045.2808	1144	1		MEX3C	MEX3C	1144	1
2_MACS_peak_5260_lociStitched	chr11	72862682	72866645	2	3935	18763.2198	1145	1		FCHSD2	FCHSD2	1145	1
2_MACS_peak_18225_lociStitched	chr21	46370276	46374303	2	3933	11101.2309	1146	1	C21orf70	ITGB2,C21orf67,NCRNA00163	C21orf70	1146	1
2_MACS_peak_20417_lociStitched	chr3	171822656	171826716	2	3932	8601.922	1147	1	FNDC3B		FNDC3B	1147	1
1_MACS_peak_23478_lociStitched	chr5	142608201	142612131	1	3931	11130.546	1148	1	ARHGAP26		NR3C1	1148	1
1_MACS_peak_22513_lociStitched	chr5	32389338	32393268	1	3931	14239.569	1149	1	ZFR		ZFR	1149	1
3_MACS_peak_3656_lociStitched	chr10	72335080	72339549	3	3931	8442.3879	1150	1		PRF1	PRF1	1150	1
2_MACS_peak_2662_lociStitched	chr1	226345016	226349037	2	3929	8753.717	1151	1	ACBD3		ACBD3	1151	1
3_MACS_peak_23904_lociStitched	chr6	7135337	7139493	3	3929	9348.922	1152	1	RREB1		RREB1	1152	1
2_MACS_peak_3221_lociStitched	chr10	21996927	22000867	2	3928	7800.412	1153	1	MLLT10		MLLT10	1153	1
3_MACS_peak_4204_lociStitched	chr10	121141052	121145237	3	3928	8755.02	1154	1	GRK5		RGS10	1154	1
2_MACS_peak_11675_lociStitched	chr17	18822895	18827015	2	3927	14777.204	1155	1	PRPSAP2	SLC5A10	SLC5A10	1155	1
3_MACS_peak_23873_lociStitched	chr6	4878916	4883148	3	3926	9237.1864	1156	1	CDYL	CDYL	CDYL	1156	1
2_MACS_peak_11761_lociStitched	chr17	27052194	27056192	2	3925	12312.2408	1157	1	NEK8,TLCD1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,TRAF4,PROCA1,RAB34	TLCD1	1157	1
3_MACS_peak_3845_lociStitched	chr10	89849053	89853460	3	3923	7866.9357	1158	1			PTEN	1158	1
1_MACS_peak_25307_lociStitched	chr6	139693635	139697555	1	3921	14597.688	1159	1	CITED2		CITED2	1159	1
1_MACS_peak_3204_lociStitched	chr10	20291189	20295109	1	3921	11590.656	1160	1	PLXDC2		PLXDC2	1160	1
1_MACS_peak_1473_lociStitched	chr1	150205807	150209725	1	3919	35339.9682	1161	1	ANP32E	CA14,C1orf54,C1orf51,APH1A	ANP32E	1161	1
2_MACS_peak_2154_lociStitched	chr1	186786474	186790515	2	3918	16304.2227	1162	1		PLA2G4A	PLA2G4A	1162	1
1_MACS_peak_4535_lociStitched	chr11	12726465	12730381	1	3917	13798.4176	1163	1	TEAD1		TEAD1	1163	1
1_MACS_peak_1527_lociStitched	chr1	152006314	152010229	1	3916	16334.163	1164	1	S100A11	S100A10	S100A11	1164	1
2_MACS_peak_1630_lociStitched	chr1	155826422	155830683	2	3912	26357.6938	1165	1	SYT11,GON4L		SYT11	1165	1
1_MACS_peak_7141_lociStitched	chr12	120568455	120572365	1	3911	18936.521	1166	1	GCN1L1	RAB35	RAB35	1166	1
2_MACS_peak_12102_lociStitched	chr17	42295234	42299161	2	3905	11636.4864	1167	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	1167	1
2_MACS_peak_12352_lociStitched	chr17	57499968	57503922	2	3905	6112.4886	1168	1			YPEL2	1168	1
3_MACS_peak_27038_lociStitched	chr7	141250188	141254299	3	3905	14657.3594	1169	1	AGK		AGK	1169	1
2_MACS_peak_7627_lociStitched	chr13	42628286	42632203	2	3903	10732.1883	1170	1	DGKH		DGKH	1170	1
2_MACS_peak_15680_lociStitched	chr2	87794890	87799210	2	3901	14055.12	1171	1	NCRNA00152		NCRNA00152	1171	1
2_MACS_peak_11510_lociStitched	chr17	7744634	7748572	2	3895	10812.5666	1172	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	1172	1
1_MACS_peak_1392_lociStitched	chr1	145128026	145131919	1	3894	6568.6589	1173	1		SEC22B	SEC22B	1173	1
1_MACS_peak_6831_lociStitched	chr12	92931225	92935117	1	3893	14882.2296	1174	1			CLLU1OS	1174	1
2_MACS_peak_21905_lociStitched	chr4	146098628	146102581	2	3893	11523.7856	1175	1	OTUD4	OTUD4	OTUD4	1175	1
5_MACS_peak_15995_lociStitched	chr2	126084645	126089171	5	3893	6489.3788	1176	1				1176	1
3_MACS_peak_6308_lociStitched	chr12	44412553	44416616	3	3891	11744.1015	1177	1	TMEM117		TMEM117	1177	1
4_MACS_peak_26465_lociStitched	chr7	92365541	92369758	4	3886	6247.4855	1178	1	CDK6		CDK6	1178	1
1_MACS_peak_15134_lociStitched	chr2	37602237	37606121	1	3885	20208.0636	1179	1		QPCT	QPCT	1179	1
2_MACS_peak_2067_lociStitched	chr1	183773920	183777807	2	3885	10812.8566	1180	1	RGL1		APOBEC4	1180	1
2_MACS_peak_5280_lociStitched	chr11	73691108	73695138	2	3883	8203.871	1181	1	UCP2	DNAJB13,UCP3	UCP2	1181	1
2_MACS_peak_18191_lociStitched	chr21	44858259	44862337	2	3883	15233.369	1182	1		C21orf125,SIK1,C21orf84	C21orf125	1182	1
1_MACS_peak_27441_lociStitched	chr8	26432209	26436090	1	3882	15781.6984	1183	1	DPYSL2		DPYSL2	1183	1
2_MACS_peak_25457_lociStitched	chr6	157097732	157101722	2	3882	16472.316	1184	1	ARID1B		ARID1B	1184	1
3_MACS_peak_6732_lociStitched	chr12	77456055	77460141	3	3882	8989.6086	1185	1	E2F7		E2F7	1185	1
4_MACS_peak_27161_lociStitched	chr7	154881928	154886243	4	3879	5842.0785	1186	1		HTR5A	HTR5A	1186	1
2_MACS_peak_15357_lociStitched	chr2	55236382	55240265	2	3878	7196.7522	1187	1	RTN4		RTN4	1187	1
1_MACS_peak_2435_lociStitched	chr1	206955462	206959338	1	3877	9372.168	1188	1		IL19,IL10	IL10	1188	1
2_MACS_peak_25204_lociStitched	chr6	129926743	129930907	2	3876	12450.36	1189	1	ARHGAP18		ARHGAP18	1189	1
2_MACS_peak_14926_lociStitched	chr2	16079612	16083644	2	3874	6836.6592	1190	1	MYCN,MYCNOS		MYCNOS	1190	1
2_MACS_peak_2055_lociStitched	chr1	182583695	182587625	2	3873	12568.14	1191	1	LOC284648	RNASEL,RGS16	LOC284648	1191	1
3_MACS_peak_28250_lociStitched	chr8	120943503	120947617	3	3873	11969.2716	1192	1	DEPDC6		DEPDC6	1192	1
1_MACS_peak_12564_lociStitched	chr17	73060752	73064621	1	3870	18181.5917	1193	1	KCTD2	SLC16A5,ARMC7,ATP5H	KCTD2	1193	1
2_MACS_peak_21702_lociStitched	chr4	116254311	116258585	2	3870	7708.159	1194	1			NDST4	1194	1
2_MACS_peak_765_lociStitched	chr1	46767484	46771364	2	3868	8815.748	1195	1	UQCRH,LRRC41	NSUN4	UQCRH	1195	1
1_MACS_peak_11581_lociStitched	chr17	14110733	14114599	1	3867	11091.1674	1196	1	COX10	CDRT15	CDRT15	1196	1
1_MACS_peak_6334_lociStitched	chr12	46660126	46663989	1	3864	23250.6244	1197	1	SLC38A1		SLC38A1	1197	1
1_MACS_peak_1731_lociStitched	chr1	160642480	160646343	1	3864	14575.099	1198	1		SLAMF1,CD48	SLAMF1	1198	1
1_MACS_peak_27287_lociStitched	chr8	11313354	11317214	1	3861	20907.304	1199	1	FAM167A	BLK	FAM167A	1199	1
1_MACS_peak_5739_lociStitched	chr11	120381119	120384979	1	3861	13530.844	1200	1			GRIK4	1200	1
1_MACS_peak_15674_lociStitched	chr2	87767633	87771492	1	3860	12638.6109	1201	1	NCRNA00152		NCRNA00152	1201	1
1_MACS_peak_3389_lociStitched	chr10	35041281	35045140	1	3860	22044.1516	1202	1	PARD3		PARD3	1202	1
2_MACS_peak_14593_lociStitched	chr19	50934990	50938908	2	3859	8867.6094	1203	1	MYBPC2	POLD1,SPIB,C19orf63,FAM71E1	MYBPC2	1203	1
4_MACS_peak_26431_lociStitched	chr7	90337853	90342588	4	3857	6772.944	1204	1	CDK14		CDK14	1204	1
1_MACS_peak_25894_lociStitched	chr7	26238864	26242718	1	3855	32466.4814	1205	1	CBX3,HNRNPA2B1	NFE2L3	CBX3	1205	1
1_MACS_peak_25141_lociStitched	chr6	119762306	119766156	1	3851	7417.025	1206	1			MAN1A1	1206	1
2_MACS_peak_25888_lociStitched	chr7	26049102	26053276	2	3851	9569.3124	1207	1			MIR148A	1207	1
1_MACS_peak_22636_lociStitched	chr5	42991465	42995313	1	3849	14341.496	1208	1		LOC153684,LOC648987,C5orf39	LOC648987	1208	1
2_MACS_peak_15194_lociStitched	chr2	43358075	43362175	2	3849	8149.16	1209	1			ZFP36L2	1209	1
2_MACS_peak_18571_lociStitched	chr22	36378789	36382659	2	3845	9538.776	1210	1	RBFOX2		RBFOX2	1210	1
1_MACS_peak_3209_lociStitched	chr10	21263133	21266976	1	3844	8925.7518	1211	1	NEBL		NEBL	1211	1
2_MACS_peak_4294_lociStitched	chr10	127483397	127487362	2	3842	9344.3155	1212	1	UROS	BCCIP,MMP21	MMP21	1212	1
2_MACS_peak_10741_lociStitched	chr16	30074798	30078669	2	3838	20466.7512	1213	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	1213	1
3_MACS_peak_24888_lociStitched	chr6	91181988	91186494	3	3838	8366.2902	1214	1			MAP3K7	1214	1
1_MACS_peak_20398_lociStitched	chr3	169973356	169977191	1	3836	15820.5255	1215	1	PRKCI		PRKCI	1215	1
2_MACS_peak_407_lociStitched	chr1	25967549	25971881	2	3836	7533.7812	1216	1	MAN1C1		MAN1C1	1216	1
1_MACS_peak_20311_lociStitched	chr3	156804901	156808726	1	3826	21729.825	1217	1	LOC100498859,LOC339894		LOC100498859	1217	1
3_MACS_peak_27847_lociStitched	chr8	67524131	67528421	3	3824	13257.816	1218	1	MYBL1		MYBL1	1218	1
2_MACS_peak_11679_lociStitched	chr17	18964393	18968273	2	3822	19323.952	1219	1		GRAP	GRAP	1219	1
2_MACS_peak_17957_lociStitched	chr21	28213978	28217849	2	3820	6978.6388	1220	1	ADAMTS1		ADAMTS1	1220	1
2_MACS_peak_5819_lociStitched	chr11	128275055	128278907	2	3819	6873.1236	1221	1			ETS1	1221	1
2_MACS_peak_9541_lociStitched	chr15	52310743	52314757	2	3819	10836.5958	1222	1	MAPK6	LEO1	MAPK6	1222	1
3_MACS_peak_13580_lociStitched	chr19	2083509	2087741	3	3819	8681.948	1223	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	1223	1
4_MACS_peak_21408_lociStitched	chr4	82412428	82416765	4	3819	4564.6925	1224	1		RASGEF1B	RASGEF1B	1224	1
2_MACS_peak_22658_lociStitched	chr5	49961152	49964981	2	3818	18959.2935	1225	1	PARP8		PARP8	1225	1
4_MACS_peak_17528_lociStitched	chr20	40720475	40724406	4	3813	7245.6192	1226	1	PTPRT		CHD6	1226	1
3_MACS_peak_21097_lociStitched	chr4	40306370	40310686	3	3812	5985.8604	1227	1		CHRNA9	CHRNA9	1227	1
2_MACS_peak_7677_lociStitched	chr13	46354251	46358064	2	3811	13341.687	1228	1	SIAH3		SIAH3	1228	1
2_MACS_peak_7341_lociStitched	chr12	131576590	131580459	2	3810	9757.618	1229	1	GPR133		LOC116437	1229	1
4_MACS_peak_24597_lociStitched	chr6	52044402	52048376	4	3809	7606.236	1230	1		MIR206,MIR133B,IL17A	IL17A	1230	1
3_MACS_peak_4470_lociStitched	chr11	6982380	6986495	3	3808	8501.59	1231	1		OR2D3,ZNF215	ZNF215	1231	1
2_MACS_peak_11333_lociStitched	chr16	89554562	89558458	2	3807	12204.9992	1232	1	ANKRD11	SPG7	ANKRD11	1232	1
2_MACS_peak_26063_lociStitched	chr7	41919697	41923985	2	3807	10978.9952	1233	1			INHBA	1233	1
2_MACS_peak_2214_lociStitched	chr1	193506299	193510530	2	3806	6844.4887	1234	1			B3GALT2	1234	1
1_MACS_peak_3259_lociStitched	chr10	22917263	22921067	1	3805	16683.5832	1235	1	PIP4K2A		PIP4K2A	1235	1
1_MACS_peak_14359_lociStitched	chr19	42447901	42451703	1	3803	14220.6206	1236	1		RABAC1,ATP1A3	RABAC1	1236	1
3_MACS_peak_616_lociStitched	chr1	38139505	38143486	3	3803	9045.6282	1237	1		CDCA8,RSPO1,C1orf109	C1orf109	1237	1
1_MACS_peak_22255_lociStitched	chr4	186399150	186402948	1	3799	17368.254	1238	1		C4orf47,CCDC110	CCDC110	1238	1
2_MACS_peak_12648_lociStitched	chr17	75435350	75439473	2	3798	12802.3273	1239	1	SEPT9	SEPT9,MIR4316	SEPT9	1239	1
2_MACS_peak_17072_lociStitched	chr20	304567	308399	2	3795	7362.8048	1240	1	SOX12	ZCCHC3,NRSN2,C20orf96	SOX12	1240	1
1_MACS_peak_8562_lociStitched	chr14	65598987	65602780	1	3794	13922.5858	1241	1		MAX	MAX	1241	1
2_MACS_peak_12729_lociStitched	chr17	77964957	77968776	2	3794	23305.8294	1242	1	TBC1D16	CCDC40	TBC1D16	1242	1
1_MACS_peak_10108_lociStitched	chr15	93360790	93364581	1	3792	11442.7544	1243	1		ASB9P1	ASB9P1	1243	1
5_MACS_peak_942_lociStitched	chr1	65359580	65364532	5	3792	7383.9272	1244	1	JAK1		JAK1	1244	1
3_MACS_peak_6950_lociStitched	chr12	105422834	105427048	3	3789	11630.2186	1245	1	ALDH1L2	C12orf45	C12orf45	1245	1
1_MACS_peak_22489_lociStitched	chr5	28397130	28400917	1	3788	12077.8791	1246	1			LOC729862	1246	1
2_MACS_peak_24061_lociStitched	chr6	20401221	20405080	2	3788	22063.8325	1247	1	E2F3		E2F3	1247	1
1_MACS_peak_29252_lociStitched	chr9	100744533	100748318	1	3786	25130.5075	1248	1	ANP32B	HEMGN	ANP32B	1248	1
