GENE_ID	locusLine	bin_1_H929_jia.bam
1_MACS_peak_4634_lociStitched	chr10(.):107540820-107541257	0.3164
1_MACS_peak_4635_lociStitched	chr10(.):107642736-107643789	0.3366
1_MACS_peak_4636_lociStitched	chr10(.):107684640-107685938	0.5569
1_MACS_peak_4637_lociStitched	chr10(.):107694331-107696294	0.8721
3_MACS_peak_4638_lociStitched	chr10(.):107711563-107717252	0.284
1_MACS_peak_4641_lociStitched	chr10(.):107729045-107730106	0.3921
1_MACS_peak_4642_lociStitched	chr10(.):107849694-107850511	0.6139
1_MACS_peak_4643_lociStitched	chr10(.):108095931-108097011	0.4103
1_MACS_peak_4644_lociStitched	chr10(.):108596238-108597423	0.4442
1_MACS_peak_4645_lociStitched	chr10(.):108609906-108610396	0.3467
1_MACS_peak_4646_lociStitched	chr10(.):108623408-108624466	0.3709
1_MACS_peak_4647_lociStitched	chr10(.):108718938-108719690	0.3593
1_MACS_peak_4648_lociStitched	chr10(.):109185775-109186591	0.5504
1_MACS_peak_4649_lociStitched	chr10(.):109223270-109223835	0.3512
1_MACS_peak_4650_lociStitched	chr10(.):109873630-109874330	0.4794
1_MACS_peak_4651_lociStitched	chr10(.):110075219-110075990	0.8698
1_MACS_peak_4652_lociStitched	chr10(.):110327459-110328016	0.4131
1_MACS_peak_4653_lociStitched	chr10(.):110337572-110338609	0.3843
1_MACS_peak_4654_lociStitched	chr10(.):110358928-110359717	0.3499
1_MACS_peak_4655_lociStitched	chr10(.):110983193-110983936	0.3643
1_MACS_peak_4656_lociStitched	chr10(.):111577748-111578303	0.3281
6_MACS_peak_4657_lociStitched	chr10(.):111640287-111683989	1.3785
1_MACS_peak_4663_lociStitched	chr10(.):111767002-111770832	1.2017
2_MACS_peak_4664_lociStitched	chr10(.):111826867-111838648	1.9054
1_MACS_peak_4666_lociStitched	chr10(.):111844768-111847259	1.4151
2_MACS_peak_4667_lociStitched	chr10(.):111966945-111974896	2.5489
2_MACS_peak_4669_lociStitched	chr10(.):111981212-111986788	0.5739
1_MACS_peak_4671_lociStitched	chr10(.):112000872-112002095	0.3531
1_MACS_peak_4672_lociStitched	chr10(.):112027946-112030020	0.501
4_MACS_peak_4673_lociStitched	chr10(.):112062879-112078676	0.6268
1_MACS_peak_4677_lociStitched	chr10(.):112093650-112094479	0.3874
3_MACS_peak_4678_lociStitched	chr10(.):112103880-112119839	2.435
1_MACS_peak_4681_lociStitched	chr10(.):112129699-112130353	0.3262
12_MACS_peak_4682_lociStitched	chr10(.):112146713-112189340	2.7779
4_MACS_peak_4694_lociStitched	chr10(.):112201541-112226806	1.6551
2_MACS_peak_4698_lociStitched	chr10(.):112252651-112272801	1.9412
1_MACS_peak_4700_lociStitched	chr10(.):112295399-112296458	0.3436
1_MACS_peak_4701_lociStitched	chr10(.):112326119-112329969	2.6455
1_MACS_peak_4702_lociStitched	chr10(.):112371508-112372878	0.4936
1_MACS_peak_4703_lociStitched	chr10(.):112403832-112404765	0.4205
1_MACS_peak_4704_lociStitched	chr10(.):112411082-112411969	0.3558
1_MACS_peak_4705_lociStitched	chr10(.):112431448-112432867	1.7657
1_MACS_peak_4706_lociStitched	chr10(.):112483321-112486637	0.8204
3_MACS_peak_4707_lociStitched	chr10(.):112499082-112507644	0.3262
1_MACS_peak_4710_lociStitched	chr10(.):112601639-112604110	0.9092
3_MACS_peak_4711_lociStitched	chr10(.):112619326-112633514	0.6263
1_MACS_peak_4714_lociStitched	chr10(.):112677475-112685247	2.3453
1_MACS_peak_4715_lociStitched	chr10(.):112752361-112753364	0.4429
1_MACS_peak_4716_lociStitched	chr10(.):113096732-113099836	1.6539
1_MACS_peak_4717_lociStitched	chr10(.):113311190-113311904	0.4085
1_MACS_peak_4718_lociStitched	chr10(.):113343482-113344195	0.3429
1_MACS_peak_4719_lociStitched	chr10(.):113573509-113574091	0.405
1_MACS_peak_4720_lociStitched	chr10(.):113822173-113822762	0.2988
1_MACS_peak_4721_lociStitched	chr10(.):113863259-113864322	0.5942
1_MACS_peak_4722_lociStitched	chr10(.):113942398-113944318	0.9235
1_MACS_peak_4723_lociStitched	chr10(.):114010539-114011305	0.3838
1_MACS_peak_4724_lociStitched	chr10(.):114134411-114137150	2.1553
1_MACS_peak_4725_lociStitched	chr10(.):114205554-114208024	1.9022
1_MACS_peak_4726_lociStitched	chr10(.):114593879-114595362	0.6072
1_MACS_peak_4727_lociStitched	chr10(.):115322908-115323619	0.413
1_MACS_peak_4728_lociStitched	chr10(.):115426144-115427093	0.3992
1_MACS_peak_4729_lociStitched	chr10(.):115438644-115442578	2.5669
2_MACS_peak_4730_lociStitched	chr10(.):115490523-115497040	1.0224
1_MACS_peak_4732_lociStitched	chr10(.):115605679-115606267	0.3276
1_MACS_peak_4733_lociStitched	chr10(.):115613139-115616170	2.3466
4_MACS_peak_4734_lociStitched	chr10(.):115707055-115727039	0.727
1_MACS_peak_4738_lociStitched	chr10(.):115741244-115744428	3.3194
1_MACS_peak_4739_lociStitched	chr10(.):115784289-115786133	0.7336
1_MACS_peak_4740_lociStitched	chr10(.):115802380-115804178	2.0207
1_MACS_peak_4741_lociStitched	chr10(.):115854778-115860025	1.8432
1_MACS_peak_4742_lociStitched	chr10(.):115932505-115935066	1.1785
1_MACS_peak_4743_lociStitched	chr10(.):116043361-116045061	0.6513
1_MACS_peak_4744_lociStitched	chr10(.):116063650-116065015	1.0261
1_MACS_peak_4745_lociStitched	chr10(.):116285679-116287592	1.1139
1_MACS_peak_4746_lociStitched	chr10(.):116374756-116375968	0.3343
1_MACS_peak_4747_lociStitched	chr10(.):116527254-116528135	0.4573
1_MACS_peak_4748_lociStitched	chr10(.):116580777-116583341	2.2902
2_MACS_peak_4749_lociStitched	chr10(.):116614898-116620190	1.4
1_MACS_peak_4751_lociStitched	chr10(.):116639034-116640073	0.4819
1_MACS_peak_4752_lociStitched	chr10(.):116680897-116682092	0.379
1_MACS_peak_4753_lociStitched	chr10(.):116697680-116699491	1.4812
1_MACS_peak_4754_lociStitched	chr10(.):116760869-116762027	0.4791
1_MACS_peak_4755_lociStitched	chr10(.):116851846-116854090	1.4163
1_MACS_peak_4756_lociStitched	chr10(.):116979861-116980587	0.3388
1_MACS_peak_4757_lociStitched	chr10(.):117127304-117128757	1.192
1_MACS_peak_4758_lociStitched	chr10(.):117692258-117693586	0.4577
1_MACS_peak_4759_lociStitched	chr10(.):117906404-117907752	1.1167
1_MACS_peak_4760_lociStitched	chr10(.):118046332-118047594	0.4447
1_MACS_peak_4761_lociStitched	chr10(.):118368641-118369389	0.5174
1_MACS_peak_4762_lociStitched	chr10(.):118483023-118484383	0.3795
1_MACS_peak_4763_lociStitched	chr10(.):118501263-118502920	0.8213
1_MACS_peak_4764_lociStitched	chr10(.):118608355-118609839	0.5586
1_MACS_peak_4765_lociStitched	chr10(.):118763869-118765221	0.6801
1_MACS_peak_4766_lociStitched	chr10(.):118843871-118844808	0.4744
2_MACS_peak_4767_lociStitched	chr10(.):118933852-118935788	0.7662
1_MACS_peak_4769_lociStitched	chr10(.):118975843-118976923	0.517
1_MACS_peak_4770_lociStitched	chr10(.):119131881-119136181	1.5127
1_MACS_peak_4771_lociStitched	chr10(.):119202369-119203309	0.4612
1_MACS_peak_4772_lociStitched	chr10(.):119213697-119214283	0.32
1_MACS_peak_4773_lociStitched	chr10(.):119262266-119263450	0.4657
1_MACS_peak_4774_lociStitched	chr10(.):119306526-119307638	0.456
1_MACS_peak_4775_lociStitched	chr10(.):119375345-119376322	0.2992
1_MACS_peak_4776_lociStitched	chr10(.):119521846-119523281	0.4504
1_MACS_peak_4777_lociStitched	chr10(.):119597804-119598433	0.4259
1_MACS_peak_4778_lociStitched	chr10(.):119788386-119789273	0.4456
1_MACS_peak_4779_lociStitched	chr10(.):119804476-119807038	1.8325
1_MACS_peak_4780_lociStitched	chr10(.):120100905-120102418	1.1392
2_MACS_peak_4781_lociStitched	chr10(.):120513133-120515482	1.1287
1_MACS_peak_4783_lociStitched	chr10(.):120714704-120716325	1.1671
2_MACS_peak_4784_lociStitched	chr10(.):120741923-120747745	0.5008
1_MACS_peak_4786_lociStitched	chr10(.):120788386-120791238	1.4313
1_MACS_peak_4787_lociStitched	chr10(.):120837251-120841416	1.8881
1_MACS_peak_4788_lociStitched	chr10(.):120849704-120850772	0.4059
1_MACS_peak_4789_lociStitched	chr10(.):120863005-120865026	1.5286
1_MACS_peak_4790_lociStitched	chr10(.):120877553-120882264	2.4496
1_MACS_peak_4791_lociStitched	chr10(.):120890673-120891994	0.8104
1_MACS_peak_4792_lociStitched	chr10(.):120922216-120926320	2.5365
1_MACS_peak_4793_lociStitched	chr10(.):120936965-120939171	2.0094
2_MACS_peak_4794_lociStitched	chr10(.):120965263-120972352	1.1315
1_MACS_peak_4796_lociStitched	chr10(.):121030041-121031436	0.5848
3_MACS_peak_4797_lociStitched	chr10(.):121063820-121075962	1.2547
1_MACS_peak_4800_lociStitched	chr10(.):121140854-121144599	1.8804
1_MACS_peak_4801_lociStitched	chr10(.):121248658-121249758	0.7843
1_MACS_peak_4802_lociStitched	chr10(.):121275193-121279027	2.7163
1_MACS_peak_4803_lociStitched	chr10(.):121300873-121303374	2.1546
2_MACS_peak_4804_lociStitched	chr10(.):121352222-121357567	1.7469
1_MACS_peak_4806_lociStitched	chr10(.):121376351-121378804	0.469
3_MACS_peak_4807_lociStitched	chr10(.):121409879-121424704	0.8626
1_MACS_peak_4810_lociStitched	chr10(.):121463211-121466140	1.5673
1_MACS_peak_4811_lociStitched	chr10(.):121483050-121488795	1.6825
1_MACS_peak_4812_lociStitched	chr10(.):121543769-121544463	0.4585
1_MACS_peak_4813_lociStitched	chr10(.):121567096-121568259	0.5082
2_MACS_peak_4814_lociStitched	chr10(.):121629230-121633598	1.2817
1_MACS_peak_4816_lociStitched	chr10(.):121651380-121653103	1.4805
1_MACS_peak_4817_lociStitched	chr10(.):122044787-122045723	0.4024
1_MACS_peak_4818_lociStitched	chr10(.):122216188-122217007	0.4469
1_MACS_peak_4819_lociStitched	chr10(.):122610207-122611871	0.8951
1_MACS_peak_4820_lociStitched	chr10(.):122746422-122747809	0.5881
1_MACS_peak_4821_lociStitched	chr10(.):123357478-123358702	0.6341
2_MACS_peak_4822_lociStitched	chr10(.):123678413-123688904	0.9156
1_MACS_peak_4824_lociStitched	chr10(.):123732740-123735500	1.4861
1_MACS_peak_4825_lociStitched	chr10(.):123749438-123750415	0.4473
1_MACS_peak_4826_lociStitched	chr10(.):123872274-123873136	0.3685
1_MACS_peak_4827_lociStitched	chr10(.):124134048-124135074	0.7187
1_MACS_peak_4828_lociStitched	chr10(.):124653645-124654938	0.5742
1_MACS_peak_4829_lociStitched	chr10(.):124712795-124714317	1.3533
1_MACS_peak_4830_lociStitched	chr10(.):124739209-124741079	1.491
1_MACS_peak_4831_lociStitched	chr10(.):124756806-124759189	1.0349
1_MACS_peak_4832_lociStitched	chr10(.):124766505-124769510	1.4747
1_MACS_peak_4833_lociStitched	chr10(.):124895064-124895665	0.3542
2_MACS_peak_4834_lociStitched	chr10(.):124913177-124916168	2.0782
1_MACS_peak_4836_lociStitched	chr10(.):125086674-125088213	0.4931
1_MACS_peak_4837_lociStitched	chr10(.):125155794-125163652	2.802
2_MACS_peak_4838_lociStitched	chr10(.):125260256-125267734	0.3053
1_MACS_peak_4840_lociStitched	chr10(.):125296553-125298573	0.6838
2_MACS_peak_4841_lociStitched	chr10(.):125313534-125319228	0.1617
4_MACS_peak_4843_lociStitched	chr10(.):125597630-125609821	0.6154
1_MACS_peak_4847_lociStitched	chr10(.):125618416-125619095	0.3471
1_MACS_peak_4848_lociStitched	chr10(.):125686030-125686945	0.4214
1_MACS_peak_4849_lociStitched	chr10(.):125726839-125727557	0.4605
1_MACS_peak_4850_lociStitched	chr10(.):125753823-125755803	0.9752
1_MACS_peak_4851_lociStitched	chr10(.):125798117-125799228	0.4008
6_MACS_peak_4852_lociStitched	chr10(.):125812510-125868074	2.3729
1_MACS_peak_4858_lociStitched	chr10(.):125939558-125941102	0.5083
2_MACS_peak_4859_lociStitched	chr10(.):125973352-125980036	1.5282
1_MACS_peak_4861_lociStitched	chr10(.):126043217-126044045	0.3938
2_MACS_peak_4862_lociStitched	chr10(.):126077271-126079210	1.0305
1_MACS_peak_4864_lociStitched	chr10(.):126091661-126092307	0.4231
2_MACS_peak_4865_lociStitched	chr10(.):126102110-126108735	0.9582
1_MACS_peak_4867_lociStitched	chr10(.):126123497-126126151	1.1112
1_MACS_peak_4868_lociStitched	chr10(.):126149793-126151246	1.1047
1_MACS_peak_4869_lociStitched	chr10(.):126196282-126198046	1.1282
1_MACS_peak_4870_lociStitched	chr10(.):126335961-126338164	0.9164
1_MACS_peak_4871_lociStitched	chr10(.):126384453-126386301	1.6095
1_MACS_peak_4872_lociStitched	chr10(.):126411353-126412911	0.6311
2_MACS_peak_4873_lociStitched	chr10(.):126431428-126438272	0.6723
1_MACS_peak_4875_lociStitched	chr10(.):126479415-126481752	2.1898
1_MACS_peak_4876_lociStitched	chr10(.):126489801-126491294	1.0296
1_MACS_peak_4877_lociStitched	chr10(.):126604584-126607077	2.6553
1_MACS_peak_4878_lociStitched	chr10(.):126647957-126651566	1.6872
2_MACS_peak_4879_lociStitched	chr10(.):126658074-126665609	0.7058
1_MACS_peak_4881_lociStitched	chr10(.):126847273-126849041	0.7835
1_MACS_peak_4882_lociStitched	chr10(.):126916236-126917529	0.4433
1_MACS_peak_4883_lociStitched	chr10(.):127406967-127411026	1.9417
4_MACS_peak_4884_lociStitched	chr10(.):127471860-127487596	0.5188
1_MACS_peak_4888_lociStitched	chr10(.):127510663-127514055	1.8753
1_MACS_peak_4889_lociStitched	chr10(.):127581947-127586520	2.9961
1_MACS_peak_4890_lociStitched	chr10(.):127633721-127634364	0.3747
1_MACS_peak_4891_lociStitched	chr10(.):128443989-128444672	0.64
1_MACS_peak_4892_lociStitched	chr10(.):128593424-128594839	0.7476
1_MACS_peak_4893_lociStitched	chr10(.):129272284-129273731	0.6294
2_MACS_peak_4894_lociStitched	chr10(.):129332350-129334704	0.3656
2_MACS_peak_4896_lociStitched	chr10(.):129570061-129574099	0.3699
2_MACS_peak_4898_lociStitched	chr10(.):129704735-129706009	0.3952
1_MACS_peak_4900_lociStitched	chr10(.):129845724-129846394	0.4653
1_MACS_peak_4901_lociStitched	chr10(.):129921657-129925554	1.3971
1_MACS_peak_4902_lociStitched	chr10(.):129947778-129948947	0.5887
1_MACS_peak_4903_lociStitched	chr10(.):130008515-130009429	0.8828
1_MACS_peak_4904_lociStitched	chr10(.):130071875-130074066	0.5772
1_MACS_peak_4905_lociStitched	chr10(.):130170892-130172447	0.511
1_MACS_peak_4906_lociStitched	chr10(.):130429726-130431127	0.7225
1_MACS_peak_4907_lociStitched	chr10(.):130521024-130523094	1.0572
1_MACS_peak_4908_lociStitched	chr10(.):130585006-130586174	0.4389
1_MACS_peak_4909_lociStitched	chr10(.):130705907-130707306	0.436
2_MACS_peak_4910_lociStitched	chr10(.):130825695-130830562	0.4388
1_MACS_peak_4912_lociStitched	chr10(.):130855022-130858127	2.0773
1_MACS_peak_4913_lociStitched	chr10(.):130872818-130873636	0.4322
1_MACS_peak_4914_lociStitched	chr10(.):130972574-130973506	0.3654
1_MACS_peak_4915_lociStitched	chr10(.):131012387-131013007	0.3571
1_MACS_peak_4916_lociStitched	chr10(.):131030960-131032676	0.6985
1_MACS_peak_4917_lociStitched	chr10(.):131264567-131266391	1.2131
1_MACS_peak_4918_lociStitched	chr10(.):131536364-131536903	0.306
1_MACS_peak_4919_lociStitched	chr10(.):131769500-131770277	0.38
1_MACS_peak_4920_lociStitched	chr10(.):131907655-131910675	1.8703
1_MACS_peak_4921_lociStitched	chr10(.):131933749-131935999	1.4131
1_MACS_peak_4922_lociStitched	chr10(.):132098613-132100790	1.6815
1_MACS_peak_4923_lociStitched	chr10(.):132156868-132158449	0.7128
1_MACS_peak_4924_lociStitched	chr10(.):132174250-132175476	0.4254
1_MACS_peak_4925_lociStitched	chr10(.):132251947-132252724	0.4205
1_MACS_peak_4926_lociStitched	chr10(.):132263711-132265628	0.6149
1_MACS_peak_4927_lociStitched	chr10(.):133744401-133745912	0.6358
1_MACS_peak_4928_lociStitched	chr10(.):133794572-133796452	1.5677
1_MACS_peak_4929_lociStitched	chr10(.):133841924-133843019	0.4581
1_MACS_peak_4930_lociStitched	chr10(.):133849738-133850474	0.3709
2_MACS_peak_4931_lociStitched	chr10(.):133972424-133981311	1.1521
1_MACS_peak_4933_lociStitched	chr10(.):133999760-134000603	0.5211
1_MACS_peak_4934_lociStitched	chr10(.):134012751-134013464	0.3521
1_MACS_peak_4935_lociStitched	chr10(.):134061953-134062647	0.4752
1_MACS_peak_4936_lociStitched	chr10(.):134120872-134122536	0.6156
1_MACS_peak_4937_lociStitched	chr10(.):134142865-134146609	1.7971
1_MACS_peak_4938_lociStitched	chr10(.):134200992-134201843	0.6028
1_MACS_peak_4939_lociStitched	chr10(.):134209503-134213252	3.1952
1_MACS_peak_4940_lociStitched	chr10(.):134233576-134236857	3.5795
1_MACS_peak_4941_lociStitched	chr10(.):134247527-134248329	0.392
3_MACS_peak_4942_lociStitched	chr10(.):134259571-134267409	1.9556
1_MACS_peak_4945_lociStitched	chr10(.):134330071-134332148	2.5362
3_MACS_peak_4946_lociStitched	chr10(.):134349575-134355653	1.2444
1_MACS_peak_4949_lociStitched	chr10(.):134364311-134365916	1.1258
2_MACS_peak_4950_lociStitched	chr10(.):134377068-134386749	1.5268
1_MACS_peak_4952_lociStitched	chr10(.):134755891-134756622	0.3046
1_MACS_peak_4953_lociStitched	chr10(.):134777937-134779287	0.5974
1_MACS_peak_4954_lociStitched	chr10(.):134973289-134974375	0.5629
2_MACS_peak_4955_lociStitched	chr10(.):135072338-135075543	0.52
2_MACS_peak_4957_lociStitched	chr10(.):135087943-135092346	0.2393
1_MACS_peak_4959_lociStitched	chr10(.):135121267-135123343	1.6362
1_MACS_peak_4960_lociStitched	chr10(.):135143211-135143888	0.44
1_MACS_peak_4961_lociStitched	chr10(.):135170064-135171791	1.766
3_MACS_peak_4962_lociStitched	chr10(.):135185847-135193634	0.8655
3_MACS_peak_4965_lociStitched	chr10(.):135201186-135215911	1.743
1_MACS_peak_4968_lociStitched	chr10(.):135252007-135252601	0.3155
1_MACS_peak_4969_lociStitched	chr10(.):135288631-135289786	0.595
1_MACS_peak_4970_lociStitched	chr10(.):135302162-135304695	1.2858
1_MACS_peak_4971_lociStitched	chr10(.):135333331-135334514	0.6616
1_MACS_peak_4972_lociStitched	chr10(.):135450612-135452016	1.5311
1_MACS_peak_4973_lociStitched	chr10(.):135460234-135463137	2.8415
6_MACS_peak_4974_lociStitched	chr10(.):135477833-135495958	1.7856
2_MACS_peak_4980_lociStitched	chr11(.):183947-192907	0.8612
1_MACS_peak_4982_lociStitched	chr11(.):205659-209903	3.1086
1_MACS_peak_4983_lociStitched	chr11(.):225307-227012	2.4798
1_MACS_peak_4984_lociStitched	chr11(.):235273-238201	2.1687
2_MACS_peak_4985_lociStitched	chr11(.):266832-271728	4.3491
1_MACS_peak_4987_lociStitched	chr11(.):288118-290074	2.0788
4_MACS_peak_4988_lociStitched	chr11(.):308124-319606	1.051
2_MACS_peak_4992_lociStitched	chr11(.):326092-332005	0.9672
2_MACS_peak_4994_lociStitched	chr11(.):350280-356548	0.2216
2_MACS_peak_4996_lociStitched	chr11(.):364099-370632	0.1992
1_MACS_peak_4998_lociStitched	chr11(.):386968-387851	0.318
2_MACS_peak_4999_lociStitched	chr11(.):405923-408029	1.5473
4_MACS_peak_5001_lociStitched	chr11(.):441462-457359	0.5586
1_MACS_peak_5005_lociStitched	chr11(.):505098-508235	2.2283
1_MACS_peak_5006_lociStitched	chr11(.):533971-538592	3.0424
5_MACS_peak_5007_lociStitched	chr11(.):554014-579698	0.716
1_MACS_peak_5012_lociStitched	chr11(.):595120-597683	1.9333
1_MACS_peak_5013_lociStitched	chr11(.):614890-616858	2.2546
1_MACS_peak_5014_lociStitched	chr11(.):628013-630342	1.2473
1_MACS_peak_5015_lociStitched	chr11(.):694051-697549	2.9833
3_MACS_peak_5016_lociStitched	chr11(.):720478-727134	1.0146
1_MACS_peak_5019_lociStitched	chr11(.):746237-749548	2.0879
1_MACS_peak_5020_lociStitched	chr11(.):776000-778522	2.7627
4_MACS_peak_5021_lociStitched	chr11(.):788976-812222	1.3045
3_MACS_peak_5025_lociStitched	chr11(.):818830-834197	0.8835
1_MACS_peak_5028_lociStitched	chr11(.):841343-843775	2.1558
1_MACS_peak_5029_lociStitched	chr11(.):909736-911895	1.6744
2_MACS_peak_5030_lociStitched	chr11(.):925085-928804	1.4841
1_MACS_peak_5032_lociStitched	chr11(.):1283068-1286383	1.2105
1_MACS_peak_5033_lociStitched	chr11(.):1329646-1333471	2.344
1_MACS_peak_5034_lociStitched	chr11(.):1344478-1345502	0.4053
1_MACS_peak_5035_lociStitched	chr11(.):1356157-1358026	3.5735
2_MACS_peak_5036_lociStitched	chr11(.):1403979-1411538	0.4332
1_MACS_peak_5038_lociStitched	chr11(.):1567777-1570936	1.1329
1_MACS_peak_5039_lociStitched	chr11(.):1592520-1594429	0.8352
1_MACS_peak_5040_lociStitched	chr11(.):1714373-1715633	1.2231
1_MACS_peak_5041_lociStitched	chr11(.):1783617-1786116	1.733
1_MACS_peak_5042_lociStitched	chr11(.):1870538-1877704	4.4702
1_MACS_peak_5043_lociStitched	chr11(.):1967738-1970247	2.4262
1_MACS_peak_5044_lociStitched	chr11(.):2023207-2024295	0.5613
1_MACS_peak_5045_lociStitched	chr11(.):2143333-2144376	0.3446
1_MACS_peak_5046_lociStitched	chr11(.):2290139-2290955	0.3407
2_MACS_peak_5047_lociStitched	chr11(.):2322105-2328877	1.3588
1_MACS_peak_5049_lociStitched	chr11(.):2398272-2400111	0.9685
1_MACS_peak_5050_lociStitched	chr11(.):2407122-2409872	1.2062
1_MACS_peak_5051_lociStitched	chr11(.):2420443-2423232	1.6074
1_MACS_peak_5052_lociStitched	chr11(.):2465640-2467228	0.8483
1_MACS_peak_5053_lociStitched	chr11(.):2487966-2489067	0.4638
1_MACS_peak_5054_lociStitched	chr11(.):2547599-2548730	0.7556
2_MACS_peak_5055_lociStitched	chr11(.):2718705-2722861	1.7066
2_MACS_peak_5057_lociStitched	chr11(.):2795645-2801139	2.7271
1_MACS_peak_5059_lociStitched	chr11(.):2833149-2834542	0.7274
4_MACS_peak_5060_lociStitched	chr11(.):2905520-2924800	0.4086
2_MACS_peak_5064_lociStitched	chr11(.):2949610-2955864	1.1019
1_MACS_peak_5066_lociStitched	chr11(.):3009015-3014681	2.3757
3_MACS_peak_5067_lociStitched	chr11(.):3070426-3080631	1.021
1_MACS_peak_5070_lociStitched	chr11(.):3089984-3091263	0.8149
1_MACS_peak_5071_lociStitched	chr11(.):3185520-3187272	1.6083
1_MACS_peak_5072_lociStitched	chr11(.):3280767-3281541	0.3728
2_MACS_peak_5073_lociStitched	chr11(.):3398941-3404455	1.2304
2_MACS_peak_5075_lociStitched	chr11(.):3424174-3428892	0.9521
1_MACS_peak_5077_lociStitched	chr11(.):3442746-3445285	1.199
