#06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_ROSE/06_0EWS_0229Kronos_MM1S-KB-3hr-2_H3K18Ac_hs-dm_i13_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam
#Using cutoff of 16485.7032 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X06_0EWS_0229Kronos_MM1S.KB.3hr.2_H3K18Ac_hs.dm_i13.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isSuperStretch
1_MACS_peak_2217_lociStitched	chr1	193027259	193030068	1	2810	7173.6242	920.7902	6728	0
1_MACS_peak_13439_lociStitched	chr19	14528324	14531284	1	2961	5500.568	595.256	6729	0
1_MACS_peak_19208_lociStitched	chr3	62819619	62822764	1	3146	2616.3255	500.055	6730	0
1_MACS_peak_17396_lociStitched	chr20	57481215	57484291	1	3077	4067.3948	622.89	6731	0
1_MACS_peak_26459_lociStitched	chr7	106407121	106410009	1	2889	6660.8832	1076.0688	6732	0
1_MACS_peak_10977_lociStitched	chr17	2039836	2042913	1	3078	4180.4122	760.6344	6733	0
1_MACS_peak_22385_lociStitched	chr5	65438975	65441495	1	2521	8611.344	521.64	6734	0
1_MACS_peak_26934_lociStitched	chr7	151328146	151331104	1	2959	5646.5262	746.5992	6735	0
2_MACS_peak_4199_lociStitched	chr10	125260213	125267866	2	3172	2096.922	899.9928	6736	0
2_MACS_peak_8811_lociStitched	chr15	22541193	22546066	2	3135	3204.9721	870.8051	6737	0
1_MACS_peak_9764_lociStitched	chr15	90600918	90603920	1	3003	5006.7356	605.8036	6738	0
1_MACS_peak_24966_lociStitched	chr6	130523376	130526428	1	3053	4398.5424	641.5304	6739	0
1_MACS_peak_23592_lociStitched	chr6	4878859	4881936	1	3078	4064.1016	679.7093	6740	0
1_MACS_peak_2898_lociStitched	chr1	244613539	244616513	1	2975	5718.4072	1005.8068	6741	0
2_MACS_peak_1293_lociStitched	chr1	109913058	109919592	2	3162	2102.6412	552.123	6742	0
1_MACS_peak_1122_lociStitched	chr1	85665269	85668380	1	3112	3146.4654	355.2762	6743	0
1_MACS_peak_10583_lociStitched	chr16	58662468	58665135	1	2668	7927.3908	717.9564	6744	0
1_MACS_peak_15372_lociStitched	chr2	111101565	111104689	1	3125	3080.5764	570.4424	6745	0
2_MACS_peak_30224_lociStitched	chrX	119378075	119386011	2	3112	3517.2352	753.1264	6746	0
2_MACS_peak_14646_lociStitched	chr2	44314122	44318711	2	3155	2491.827	762.6918	6747	0
1_MACS_peak_7003_lociStitched	chr12	102090032	102092917	1	2886	6047.2485	479.487	6748	0
2_MACS_peak_24503_lociStitched	chr6	78175495	78185118	2	3099	4056.0945	1057.5677	6749	0
1_MACS_peak_15708_lociStitched	chr2	151479988	151483153	1	3166	1682.8305	361.1265	6750	0
1_MACS_peak_3846_lociStitched	chr10	94049620	94052610	1	2991	5126.953	618.033	6751	0
1_MACS_peak_17638_lociStitched	chr21	35013229	35016212	1	2984	5374.1728	790.7933	6752	0
1_MACS_peak_4921_lociStitched	chr11	62339985	62342919	1	2935	5779.6866	680.3946	6753	0
1_MACS_peak_16656_lociStitched	chr20	2449917	2452411	1	2495	8755.6858	557.6584	6754	0
1_MACS_peak_12776_lociStitched	chr18	47338583	47341401	1	2819	6467.31	344.6414	6755	0
1_MACS_peak_24805_lociStitched	chr6	111135126	111138032	1	2907	6070.3434	704.4144	6756	0
1_MACS_peak_28576_lociStitched	chr9	37902548	37905512	1	2965	5457.3168	677.274	6757	0
1_MACS_peak_20859_lociStitched	chr4	42489752	42492879	1	3128	2900.2925	513.7661	6758	0
1_MACS_peak_5342_lociStitched	chr11	84819596	84822746	1	3151	2447.55	661.185	6759	0
1_MACS_peak_8590_lociStitched	chr14	91293697	91296604	1	2908	5760.8019	415.9917	6760	0
1_MACS_peak_4795_lociStitched	chr11	47197070	47199913	1	2844	6539.4686	631.4303	6761	0
1_MACS_peak_5234_lociStitched	chr11	74619306	74622427	1	3122	3210.5727	709.4033	6762	0
2_MACS_peak_26354_lociStitched	chr7	100887188	100896065	2	3097	4144.6713	1171.764	6763	0
1_MACS_peak_18938_lociStitched	chr3	45224005	45227159	1	3155	2119.488	529.2412	6764	0
1_MACS_peak_15072_lociStitched	chr2	79830418	79833423	1	3006	4724.7615	440.2325	6765	0
2_MACS_peak_2804_lociStitched	chr1	233742430	233751155	2	3154	3116.57	1504.19	6766	0
1_MACS_peak_18198_lociStitched	chr22	36876415	36879025	1	2611	8038.539	518.085	6767	0
1_MACS_peak_460_lociStitched	chr1	28994249	28996941	1	2693	7405.692	403.2616	6768	0
1_MACS_peak_16880_lociStitched	chr20	24127495	24130488	1	2994	5054.5784	639.9034	6769	0
1_MACS_peak_3046_lociStitched	chr10	10725969	10729057	1	3089	3626.856	552.4432	6770	0
2_MACS_peak_3176_lociStitched	chr10	22658768	22668620	2	3162	2482.704	1260.0708	6771	0
1_MACS_peak_28459_lociStitched	chr9	32550290	32553312	1	3023	4548.7144	512.8334	6772	0
1_MACS_peak_15013_lociStitched	chr2	73402316	73405431	1	3116	3003.1715	468.496	6773	0
1_MACS_peak_6209_lociStitched	chr12	29255330	29258448	1	3119	3142.3204	672.5526	6774	0
1_MACS_peak_10206_lociStitched	chr16	19786917	19789755	1	2839	6433.746	527.868	6775	0
2_MACS_peak_19052_lociStitched	chr3	49275286	49283063	2	3141	2775.6113	860.1362	6776	0
2_MACS_peak_14794_lociStitched	chr2	60580181	60584129	2	3141	2626.9992	734.328	6777	0
1_MACS_peak_21724_lociStitched	chr4	166246710	166249841	1	3132	2753.4014	623.069	6778	0
1_MACS_peak_30372_lociStitched	chrX	148584194	148587264	1	3071	3618.609	294.106	6779	0
1_MACS_peak_15443_lociStitched	chr2	113298459	113301329	1	2871	6394.647	781.501	6780	0
1_MACS_peak_16172_lociStitched	chr2	201335135	201338237	1	3103	3384.282	632.1876	6781	0
1_MACS_peak_593_lociStitched	chr1	37753084	37756106	1	3023	4574.4014	571.4602	6782	0
1_MACS_peak_21922_lociStitched	chr5	782878	786030	1	3153	1852.4304	381.7072	6783	0
1_MACS_peak_6251_lociStitched	chr12	32258797	32261691	1	2895	5783.3696	395.8992	6784	0
1_MACS_peak_21089_lociStitched	chr4	77996151	77998726	1	2576	8178.9725	490.5375	6785	0
1_MACS_peak_29689_lociStitched	chrX	24071289	24074134	1	2846	5982.7505	164.441	6786	0
1_MACS_peak_27237_lociStitched	chr8	26148154	26151292	1	3139	2310.1956	429.2784	6787	0
1_MACS_peak_22775_lociStitched	chr5	111753206	111756354	1	3149	2073.5876	514.0684	6788	0
1_MACS_peak_9018_lociStitched	chr15	40452158	40455146	1	2989	4993.8444	592.5204	6789	0
1_MACS_peak_13630_lociStitched	chr19	30301213	30304150	1	2938	5299.5228	341.8668	6790	0
2_MACS_peak_11193_lociStitched	chr17	16944800	16948114	2	3148	2266.1132	693.2888	6791	0
2_MACS_peak_8616_lociStitched	chr14	92902905	92906459	2	3131	2290.553	242.3828	6792	0
1_MACS_peak_5767_lociStitched	chr11	128699591	128702720	1	3130	2734.4331	660.8448	6793	0
2_MACS_peak_27908_lociStitched	chr8	110534612	110538380	2	3112	2803.7688	306.3384	6794	0
2_MACS_peak_21160_lociStitched	chr4	84173158	84182143	2	3143	2958.7605	1258.7985	6795	0
1_MACS_peak_13911_lociStitched	chr19	46194471	46197337	1	2867	6330.7074	718.7928	6796	0
1_MACS_peak_10151_lociStitched	chr16	15067764	15070398	1	2635	8248.371	935.8602	6797	0
1_MACS_peak_2551_lociStitched	chr1	212768608	212771359	1	2752	7301.4291	776.3322	6798	0
1_MACS_peak_23450_lociStitched	chr5	175814449	175817200	1	2752	7159.4775	639.0573	6799	0
1_MACS_peak_1114_lociStitched	chr1	84970076	84973173	1	3098	3145.0035	389.9123	6800	0
1_MACS_peak_675_lociStitched	chr1	41706255	41709056	1	2802	6542.0156	400.543	6801	0
1_MACS_peak_23835_lociStitched	chr6	24774495	24777106	1	2612	8093.5778	646.2225	6802	0
2_MACS_peak_25292_lociStitched	chr6	159453918	159461328	2	3112	3102.567	639.483	6803	0
1_MACS_peak_1915_lociStitched	chr1	163290444	163293252	1	2809	6991.0776	912.8808	6804	0
1_MACS_peak_16927_lociStitched	chr20	30326106	30328959	1	2854	6264.9027	562.041	6805	0
2_MACS_peak_10131_lociStitched	chr16	14286368	14291458	2	3150	2106.751	749.757	6806	0
1_MACS_peak_27827_lociStitched	chr8	101732474	101735593	1	3120	2499.8785	267.6102	6807	0
1_MACS_peak_14744_lociStitched	chr2	54341933	54343803	1	1871	11128.557	520.608	6808	0
1_MACS_peak_4676_lociStitched	chr11	33675293	33678341	1	3049	3876.1416	338.9376	6809	0
1_MACS_peak_13207_lociStitched	chr19	6423268	6426403	1	3136	2753.4705	965.2665	6810	0
1_MACS_peak_16177_lociStitched	chr2	201675283	201678099	1	2817	6498.4832	504.3456	6811	0
1_MACS_peak_24383_lociStitched	chr6	53756888	53760025	1	3138	2166.7259	455.8061	6812	0
1_MACS_peak_11579_lociStitched	chr17	38715896	38718841	1	2946	5489.1855	685.8905	6813	0
1_MACS_peak_20078_lociStitched	chr3	169529656	169532717	1	3062	4203.9774	884.0168	6814	0
1_MACS_peak_28953_lociStitched	chr9	99636265	99639059	1	2795	6836.0798	672.5158	6815	0
1_MACS_peak_9069_lociStitched	chr15	42262547	42265662	1	3116	2910.9675	624.869	6816	0
1_MACS_peak_20808_lociStitched	chr4	38163689	38166800	1	3112	2832.5655	463.8501	6817	0
1_MACS_peak_8913_lociStitched	chr15	31726017	31728725	1	2709	7316.4744	532.122	6818	0
2_MACS_peak_13352_lociStitched	chr19	11691828	11695617	2	3128	2465.5023	510.3783	6819	0
1_MACS_peak_16247_lociStitched	chr2	204909671	204912797	1	3127	2437.0296	457.0212	6820	0
1_MACS_peak_21431_lociStitched	chr4	120547858	120550953	1	3096	3229.6325	549.672	6821	0
2_MACS_peak_19700_lociStitched	chr3	128772009	128778507	2	3139	2363.9724	772.6122	6822	0
1_MACS_peak_1736_lociStitched	chr1	155292438	155295390	1	2953	5544.1512	846.3384	6823	0
1_MACS_peak_21691_lociStitched	chr4	159591742	159594618	1	2877	6154.0648	704.3324	6824	0
1_MACS_peak_13266_lociStitched	chr19	8385123	8388053	1	2931	5835.681	912.402	6825	0
1_MACS_peak_16699_lociStitched	chr20	4739337	4742413	1	3077	3562.008	549.6812	6826	0
2_MACS_peak_12785_lociStitched	chr18	47791973	47795391	2	3138	2221.0164	675.055	6827	0
2_MACS_peak_24645_lociStitched	chr6	94125940	94129154	2	3143	1774.4494	432.9258	6828	0
2_MACS_peak_8085_lociStitched	chr14	24020015	24026475	2	3105	2946.406	520.03	6829	0
1_MACS_peak_11454_lociStitched	chr17	34135092	34137919	1	2828	6494.1844	642.8598	6830	0
1_MACS_peak_20282_lociStitched	chr3	183965679	183968628	1	2950	5543.5302	846.363	6831	0
2_MACS_peak_3913_lociStitched	chr10	99392407	99401579	2	3127	3176.2636	1310.6788	6832	0
1_MACS_peak_16560_lociStitched	chr2	238581520	238584649	1	3130	2090.4849	316.3419	6833	0
2_MACS_peak_14885_lociStitched	chr2	65085776	65093192	2	3116	3449.1816	1294.8336	6834	0
2_MACS_peak_23549_lociStitched	chr6	865695	875812	2	3142	2439.2087	1085.5541	6835	0
1_MACS_peak_16817_lociStitched	chr20	17687512	17690593	1	3082	3327.1719	453.5232	6836	0
1_MACS_peak_19467_lociStitched	chr3	108307157	108309803	1	2647	7828.191	674.9946	6837	0
2_MACS_peak_13731_lociStitched	chr19	39029000	39035828	2	3110	3154.536	880.812	6838	0
2_MACS_peak_8385_lociStitched	chr14	65345849	65349612	2	3106	2673.6115	307.4371	6839	0
1_MACS_peak_19223_lociStitched	chr3	66022766	66025793	1	3028	4197.2382	475.239	6840	0
1_MACS_peak_5593_lociStitched	chr11	116722567	116725637	1	3071	3559.051	507.471	6841	0
1_MACS_peak_1421_lociStitched	chr1	120610525	120613369	1	2845	6750.8028	1067.922	6842	0
2_MACS_peak_26852_lociStitched	chr7	144531779	144540103	2	3087	4203.62	1471.6832	6843	0
1_MACS_peak_7910_lociStitched	chr13	103450439	103453533	1	3095	3040.4738	472.7632	6844	0
2_MACS_peak_12971_lociStitched	chr18	70074464	70078524	2	3135	1833.902	332.108	6845	0
2_MACS_peak_29816_lociStitched	chrX	47049857	47054193	2	3084	3405.4944	629.5872	6846	0
1_MACS_peak_25513_lociStitched	chr7	12249524	12252203	1	2680	7468.5162	550.8024	6847	0
1_MACS_peak_14451_lociStitched	chr2	27592104	27595052	1	2949	5257.758	605.5192	6848	0
2_MACS_peak_4458_lociStitched	chr11	9737769	9742015	2	3144	1687.785	630.531	6849	0
1_MACS_peak_7530_lociStitched	chr13	34115635	34118454	1	2820	6095.5237	239.3331	6850	0
2_MACS_peak_21764_lociStitched	chr4	174172883	174176984	2	3124	2321.9862	559.7865	6851	0
1_MACS_peak_12641_lociStitched	chr18	29671163	29674033	1	2871	5855.087	445.711	6852	0
1_MACS_peak_2875_lociStitched	chr1	241681327	241684179	1	2853	6321.7432	751.502	6853	0
1_MACS_peak_8557_lociStitched	chr14	86167297	86170377	1	3081	3039.344	271.964	6854	0
1_MACS_peak_1137_lociStitched	chr1	86967365	86970429	1	3065	3638.8064	580.628	6855	0
1_MACS_peak_6213_lociStitched	chr12	29532549	29535387	1	2839	6285.3186	598.5342	6856	0
1_MACS_peak_27577_lociStitched	chr8	65491688	65494794	1	3107	2513.0646	320.8498	6857	0
1_MACS_peak_18621_lociStitched	chr3	11682953	11686036	1	3084	3308.9839	615.9834	6858	0
1_MACS_peak_19705_lociStitched	chr3	128878772	128881717	1	2946	5286.864	644.955	6859	0
1_MACS_peak_19987_lociStitched	chr3	156891369	156894225	1	2857	6536.5272	1018.7352	6860	0
1_MACS_peak_20395_lociStitched	chr3	193588463	193591592	1	3130	2342.3694	853.9041	6861	0
1_MACS_peak_28256_lociStitched	chr9	503047	506064	1	3018	4188.5011	436.2582	6862	0
1_MACS_peak_4612_lociStitched	chr11	22806631	22809716	1	3086	3272.568	645.6905	6863	0
1_MACS_peak_26581_lociStitched	chr7	120040573	120043710	1	3138	1744.172	601.9903	6864	0
1_MACS_peak_13829_lociStitched	chr19	42757150	42760243	1	3094	2809.3719	353.5299	6865	0
2_MACS_peak_17656_lociStitched	chr21	36173627	36180778	2	3139	2136.7188	1088.3822	6866	0
1_MACS_peak_26707_lociStitched	chr7	130596616	130599632	1	3017	4645.5448	900.5776	6867	0
2_MACS_peak_23587_lociStitched	chr6	4134063	4137218	2	3079	3193.491	474.1965	6868	0
2_MACS_peak_22049_lociStitched	chr5	17020381	17025599	2	3125	2238.522	666.8604	6869	0
1_MACS_peak_29106_lociStitched	chr9	115094572	115097575	1	3004	4354.35	447.447	6870	0
1_MACS_peak_9722_lociStitched	chr15	89009678	89012029	1	2352	9281.748	593.1573	6871	0
1_MACS_peak_16179_lociStitched	chr2	201752724	201755562	1	2839	6333.8484	688.7826	6872	0
1_MACS_peak_5202_lociStitched	chr11	72886652	72889762	1	3111	2529.363	553.269	6873	0
2_MACS_peak_20073_lociStitched	chr3	169378543	169381630	2	3066	3589.5636	642.7134	6874	0
2_MACS_peak_22889_lociStitched	chr5	126093464	126099097	2	3121	2548.3692	875.3682	6875	0
2_MACS_peak_27714_lociStitched	chr8	82042212	82046144	2	3108	2547.1496	499.364	6876	0
2_MACS_peak_18847_lociStitched	chr3	38034826	38040939	2	3073	3871.3629	1058.1603	6877	0
1_MACS_peak_7033_lociStitched	chr12	104272922	104275986	1	3065	3437.1952	478.5968	6878	0
1_MACS_peak_14698_lociStitched	chr2	47245771	47248772	1	3002	4406.9685	491.5638	6879	0
1_MACS_peak_17768_lociStitched	chr21	44298094	44301033	1	2940	5649.3458	997.4966	6880	0
1_MACS_peak_14990_lociStitched	chr2	70842352	70845478	1	3127	2286.669	851.835	6881	0
1_MACS_peak_8114_lociStitched	chr14	24834756	24837826	1	3071	3085.657	256.345	6882	0
1_MACS_peak_15209_lociStitched	chr2	96810008	96813115	1	3108	2283.0236	269.6876	6883	0
1_MACS_peak_6766_lociStitched	chr12	76476941	76479882	1	2942	5143.809	520.2629	6884	0
1_MACS_peak_19852_lociStitched	chr3	142718982	142721942	1	2961	5019.272	616.272	6885	0
1_MACS_peak_9886_lociStitched	chr15	101833755	101836654	1	2900	5688.7077	634.5911	6886	0
1_MACS_peak_2689_lociStitched	chr1	226110431	226113235	1	2805	6682.4928	779.7924	6887	0
1_MACS_peak_6983_lociStitched	chr12	98896298	98898982	1	2685	7353.3548	560.956	6888	0
1_MACS_peak_22964_lociStitched	chr5	132641701	132644788	1	3088	2919.9933	477.2502	6889	0
1_MACS_peak_1300_lociStitched	chr1	110088801	110091894	1	3094	2698.6425	399.9249	6890	0
2_MACS_peak_13440_lociStitched	chr19	14543105	14551762	2	3117	2682.8043	1031.9144	6891	0
1_MACS_peak_28971_lociStitched	chr9	100683780	100686529	1	2750	7017.0974	710.6165	6892	0
1_MACS_peak_6453_lociStitched	chr12	51610504	51613494	1	2991	4531.345	546.273	6893	0
1_MACS_peak_15073_lociStitched	chr2	80180774	80183823	1	3050	3601.4788	488.7547	6894	0
2_MACS_peak_25247_lociStitched	chr6	156955483	156959815	2	3114	2142.174	450.0948	6895	0
1_MACS_peak_17962_lociStitched	chr22	23008785	23011794	1	3010	4258.6377	538.611	6896	0
1_MACS_peak_12797_lociStitched	chr18	48404306	48407307	1	3002	4505.4013	676.7255	6897	0
1_MACS_peak_25675_lociStitched	chr7	29678045	29681073	1	3029	4249.4952	807.5676	6898	0
1_MACS_peak_18852_lociStitched	chr3	38205524	38208036	1	2513	8349.888	530.2832	6899	0
1_MACS_peak_26981_lociStitched	chr7	156930407	156933267	1	2861	6074.354	700.986	6900	0
1_MACS_peak_12521_lociStitched	chr18	11849549	11852588	1	3040	3867.1275	605.3688	6901	0
1_MACS_peak_30300_lociStitched	chrX	133682427	133685507	1	3081	2803.108	292.292	6902	0
1_MACS_peak_26788_lociStitched	chr7	139874829	139877920	1	3092	2843.4109	578.3261	6903	0
1_MACS_peak_6821_lociStitched	chr12	83079341	83082262	1	2922	5246.116	479.044	6904	0
1_MACS_peak_19935_lociStitched	chr3	152938347	152941170	1	2824	6267.3423	573.069	6905	0
2_MACS_peak_27491_lociStitched	chr8	53930954	53937962	2	3116	2559.3216	983.2224	6906	0
1_MACS_peak_5668_lociStitched	chr11	120572763	120575839	1	3077	3050.4692	485.7004	6907	0
1_MACS_peak_7778_lociStitched	chr13	78352967	78355838	1	2872	5708.9835	455.3406	6908	0
1_MACS_peak_24295_lociStitched	chr6	45344243	45347004	1	2762	6747.3318	560.7591	6909	0
2_MACS_peak_28296_lociStitched	chr9	4661333	4667142	2	3089	3173.4567	881.2253	6910	0
1_MACS_peak_15241_lociStitched	chr2	98278892	98281884	1	2993	4444.3168	530.4816	6911	0
1_MACS_peak_6581_lociStitched	chr12	57117146	57120040	1	2895	5641.2742	614.6856	6912	0
1_MACS_peak_26949_lociStitched	chr7	152787005	152789988	1	2984	4637.6701	614.1997	6913	0
1_MACS_peak_23983_lociStitched	chr6	30180268	30182917	1	2650	7619.5836	646.0911	6914	0
1_MACS_peak_28010_lociStitched	chr8	126199730	126202803	1	3074	3136.3038	537.4677	6915	0
1_MACS_peak_556_lociStitched	chr1	35656825	35659809	1	2985	4661.3064	656.1816	6916	0
1_MACS_peak_20739_lociStitched	chr4	24953481	24956591	1	3111	2116.666	465.878	6917	0
2_MACS_peak_7222_lociStitched	chr12	120516378	120526002	2	3108	2486.8416	748.7472	6918	0
1_MACS_peak_5870_lociStitched	chr12	2984969	2987662	1	2694	7142.3746	475.8531	6919	0
1_MACS_peak_22543_lociStitched	chr5	79949130	79952017	1	2888	5521.9649	446.6189	6920	0
1_MACS_peak_12128_lociStitched	chr17	71187448	71190395	1	2948	4850.1726	411.1065	6921	0
1_MACS_peak_19021_lociStitched	chr3	48128279	48131332	1	3054	3461.7967	507.4086	6922	0
1_MACS_peak_4478_lociStitched	chr11	10828913	10831678	1	2766	6783.651	649.222	6923	0
1_MACS_peak_5256_lociStitched	chr11	76090829	76093918	1	3090	2733.765	530.0724	6924	0
1_MACS_peak_15395_lociStitched	chr2	111965163	111968237	1	3075	3089.0626	549.3238	6925	0
1_MACS_peak_25535_lociStitched	chr7	16683894	16686832	1	2939	5020.7482	486.8266	6926	0
1_MACS_peak_29431_lociStitched	chr9	136999602	137002539	1	2938	4983.7953	442.8996	6927	0
1_MACS_peak_4396_lociStitched	chr11	5387794	5390866	1	3073	3082.4448	512.1024	6928	0
3_MACS_peak_7588_lociStitched	chr13	42622002	42630526	3	3114	2079.0036	589.0084	6929	0
1_MACS_peak_1394_lociStitched	chr1	117601102	117604024	1	2923	5129.2788	428.3652	6930	0
1_MACS_peak_23347_lociStitched	chr5	164786521	164789578	1	3058	3550.3998	693.939	6931	0
2_MACS_peak_22354_lociStitched	chr5	61880728	61884587	2	3121	1740.7949	548.7498	6932	0
1_MACS_peak_8186_lociStitched	chr14	38063226	38066207	1	2982	4137.628	130.5678	6933	0
1_MACS_peak_12066_lociStitched	chr17	65674333	65677290	1	2958	4858.0553	565.3784	6934	0
1_MACS_peak_12342_lociStitched	chr17	79518238	79521325	1	3088	2771.5086	567.3906	6935	0
1_MACS_peak_24204_lociStitched	chr6	39959877	39962908	1	3032	3688.727	407.9726	6936	0
1_MACS_peak_15623_lociStitched	chr2	135674774	135677666	1	2893	5660.2224	665.7384	6937	0
1_MACS_peak_305_lociStitched	chr1	23918166	23921249	1	3084	2773.7751	493.5883	6938	0
1_MACS_peak_17427_lociStitched	chr20	60960399	60963398	1	3000	4342.2521	598.6004	6939	0
1_MACS_peak_8869_lociStitched	chr15	29560673	29563602	1	2930	5099.9748	502.0306	6940	0
1_MACS_peak_15673_lociStitched	chr2	147938231	147941291	1	3061	3179.952	431.154	6941	0
2_MACS_peak_13522_lociStitched	chr19	17957685	17961900	2	3086	2729.2125	530.6685	6942	0
1_MACS_peak_1157_lociStitched	chr1	89148314	89151365	1	3052	3614.2146	717.5952	6943	0
1_MACS_peak_13119_lociStitched	chr19	2426060	2428676	1	2617	7739.6976	605.0808	6944	0
1_MACS_peak_1974_lociStitched	chr1	168194115	168197093	1	2979	4838.6544	853.197	6945	0
1_MACS_peak_21583_lociStitched	chr4	144297507	144300611	1	3105	2159.7632	529.8528	6946	0
2_MACS_peak_8360_lociStitched	chr14	64211930	64216376	2	3076	2693.8314	305.4402	6947	0
2_MACS_peak_11494_lociStitched	chr17	36002334	36009600	2	3096	2801.7696	917.6958	6948	0
1_MACS_peak_20481_lociStitched	chr3	197675902	197678460	1	2559	8345.7308	866.3946	6949	0
1_MACS_peak_19719_lociStitched	chr3	129157649	129160658	1	3010	4107.285	565.0902	6950	0
1_MACS_peak_26283_lociStitched	chr7	97879415	97882447	1	3033	3814.8624	631.8688	6951	0
1_MACS_peak_5502_lociStitched	chr11	108827686	108830788	1	3103	2276.868	628.4652	6952	0
1_MACS_peak_13815_lociStitched	chr19	42386324	42389352	1	3029	3904.606	657.9844	6953	0
2_MACS_peak_12539_lociStitched	chr18	12861469	12868423	2	3116	2047.2576	904.7154	6954	0
2_MACS_peak_15920_lociStitched	chr2	174882004	174886943	2	3102	2389.4882	721.5879	6955	0
1_MACS_peak_21496_lociStitched	chr4	129207345	129210390	1	3046	3470.3865	520.3905	6956	0
1_MACS_peak_11559_lociStitched	chr17	38135780	38138762	1	2983	4603.6116	699.279	6957	0
1_MACS_peak_26168_lociStitched	chr7	81473837	81476717	1	2881	5587.2	538.56	6958	0
1_MACS_peak_21599_lociStitched	chr4	146539082	146541863	1	2782	6584.0175	658.5408	6959	0
1_MACS_peak_355_lociStitched	chr1	25663286	25666064	1	2779	6658.0326	713.6682	6960	0
1_MACS_peak_6433_lociStitched	chr12	50478039	50481109	1	3071	2836.987	416.906	6961	0
1_MACS_peak_16499_lociStitched	chr2	233139350	233142275	1	2926	4903.47	341.64	6962	0
1_MACS_peak_26568_lociStitched	chr7	117822783	117825413	1	2631	7794.005	789	6963	0
1_MACS_peak_29672_lociStitched	chrX	20283129	20286212	1	3084	2297.4516	203.7863	6964	0
1_MACS_peak_16957_lociStitched	chr20	32141382	32144135	1	2754	6684.0087	551.4259	6965	0
1_MACS_peak_17836_lociStitched	chr21	47877216	47879785	1	2570	7875.0126	493.7618	6966	0
1_MACS_peak_23617_lociStitched	chr6	6330697	6333723	1	3027	3786.4338	571.3088	6967	0
1_MACS_peak_22588_lociStitched	chr5	86562445	86565338	1	2894	5528.8123	645.139	6968	0
1_MACS_peak_15973_lociStitched	chr2	178976708	178979773	1	3066	3158.4825	682.882	6969	0
1_MACS_peak_16906_lociStitched	chr20	25369805	25372810	1	3006	3860.223	338.6635	6970	0
1_MACS_peak_11960_lociStitched	chr17	57905251	57908308	1	3058	3225.7464	589.0839	6971	0
2_MACS_peak_26747_lociStitched	chr7	134923801	134932811	2	3104	2988.617	1557.829	6972	0
1_MACS_peak_19341_lociStitched	chr3	88197926	88200573	1	2648	7298.5731	422.4612	6973	0
1_MACS_peak_21667_lociStitched	chr4	154836288	154839346	1	3059	3145.4588	546.1588	6974	0
1_MACS_peak_2183_lociStitched	chr1	186786803	186789877	1	3075	2922.1444	674.4356	6975	0
1_MACS_peak_21987_lociStitched	chr5	7303792	7306762	1	2971	4570.533	583.902	6976	0
2_MACS_peak_9656_lociStitched	chr15	83001229	83007969	2	3112	1875.068	844.522	6977	0
