#03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_ROSE/03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam
#Using cutoff of 13641.8886 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
2_MACS_peak_16540_lociStitched	chr3	73496348	73501849	2	5485	7183.2058	1069.9445	1601	0
2_MACS_peak_12181_lociStitched	chr19	59065564	59071859	2	4721	14127.239	1359.72	1602	0
3_MACS_peak_18309_lociStitched	chr4	144256668	144262986	3	5542	6355.908	1190.3112	1603	0
1_MACS_peak_17862_lociStitched	chr4	57840370	57845752	1	5383	8706.9996	1306.7496	1604	0
2_MACS_peak_17339_lociStitched	chr3	185825653	185837625	2	5629	6170.3688	3008.5636	1605	0
1_MACS_peak_1289_lociStitched	chr1	146513938	146519539	1	5602	5327.6712	1491.5463	1606	0
2_MACS_peak_17097_lociStitched	chr3	158576005	158582269	2	5623	4404.8448	1263.4488	1607	0
1_MACS_peak_23276_lociStitched	chr8	80634451	80639877	1	5427	7624.6152	1004.3526	1608	0
2_MACS_peak_1738_lociStitched	chr1	177786483	177795275	2	5482	7928.6256	2129.4224	1609	0
2_MACS_peak_12217_lociStitched	chr2	5835252	5842058	2	5392	7536.9644	568.301	1610	0
3_MACS_peak_7816_lociStitched	chr15	65587559	65597785	3	4779	13992.2358	1785.4596	1611	0
1_MACS_peak_23211_lociStitched	chr8	67973344	67978416	1	5073	11077.7552	987.0112	1612	0
2_MACS_peak_13164_lociStitched	chr2	109957605	109968644	2	5583	5246.8367	1550.9795	1613	0
3_MACS_peak_12285_lociStitched	chr2	12856021	12869545	3	5613	4695.5328	1832.502	1614	0
1_MACS_peak_19305_lociStitched	chr5	124743158	124748662	1	5505	6076.416	826.1504	1615	0
2_MACS_peak_15307_lociStitched	chr22	19835660	19843981	2	4993	12070.4426	1386.2786	1616	0
2_MACS_peak_5736_lociStitched	chr12	92854592	92862274	2	5536	6142.5272	1492.6126	1617	0
2_MACS_peak_4351_lociStitched	chr11	71813069	71824700	2	4633	15065.6343	2026.1202	1618	0
2_MACS_peak_17746_lociStitched	chr4	38090055	38095061	2	4930	12050.9438	939.6262	1619	0
4_MACS_peak_4252_lociStitched	chr11	66619016	66637194	4	5588	5418.8618	2125.0082	1620	0
2_MACS_peak_3877_lociStitched	chr11	26127016	26135920	2	5191	10192.4088	1254.5736	1621	0
1_MACS_peak_708_lociStitched	chr1	46597310	46601402	1	4093	16397.4624	772.5696	1622	0
1_MACS_peak_22431_lociStitched	chr7	128145028	128150054	1	5027	11656.2992	1356.5174	1623	0
2_MACS_peak_3140_lociStitched	chr10	85749087	85757285	2	5442	7197.0242	1215.7634	1624	0
2_MACS_peak_205_lociStitched	chr1	16173166	16178941	2	5330	8410.71	986.37	1625	0
1_MACS_peak_11103_lociStitched	chr19	659626	664262	1	4637	14274.244	1385.2368	1626	0
2_MACS_peak_16684_lociStitched	chr3	111804542	111812393	2	5455	7247.2581	1549.0023	1627	0
2_MACS_peak_23390_lociStitched	chr8	101505560	101513058	2	5123	10066.065	628.3324	1628	0
2_MACS_peak_13194_lociStitched	chr2	111502123	111508006	2	5071	10936.497	1076.0007	1629	0
2_MACS_peak_2013_lociStitched	chr1	206096939	206103037	2	5540	5374.1674	1306.1916	1630	0
2_MACS_peak_19023_lociStitched	chr5	75134542	75144993	2	5407	7612.5084	1322.0515	1631	0
2_MACS_peak_22422_lociStitched	chr7	127747642	127753625	2	5543	5424.7861	1496.3483	1632	0
1_MACS_peak_14279_lociStitched	chr20	4874086	4879366	1	5281	8961.744	1136.784	1633	0
2_MACS_peak_18518_lociStitched	chr4	185566372	185571853	2	5400	7383.4551	1029.3318	1634	0
1_MACS_peak_20156_lociStitched	chr6	26155505	26160910	1	5406	7393.4995	1255.041	1635	0
1_MACS_peak_4554_lociStitched	chr11	96071177	96076685	1	5509	5557.572	1172.1024	1636	0
3_MACS_peak_20730_lociStitched	chr6	86378997	86396420	3	5429	8371.7515	2670.9459	1637	0
3_MACS_peak_15022_lociStitched	chr21	30436761	30450731	3	5385	8418.322	2102.485	1638	0
2_MACS_peak_6202_lociStitched	chr13	22242609	22250129	2	5491	5033.136	508.352	1639	0
2_MACS_peak_23701_lociStitched	chr8	145149016	145160665	2	5171	10359.4557	1691.4348	1640	0
1_MACS_peak_5603_lociStitched	chr12	68381259	68386247	1	4989	11153.6668	911.3076	1641	0
1_MACS_peak_1271_lociStitched	chr1	145395171	145400524	1	5354	8426.6926	1885.8619	1642	0
2_MACS_peak_8644_lociStitched	chr16	27236386	27244640	2	5389	7218.9484	1177.0204	1643	0
1_MACS_peak_12703_lociStitched	chr2	61762912	61766843	1	3932	16869.8865	872.682	1644	0
2_MACS_peak_416_lociStitched	chr1	28968458	28976385	2	4868	12484.2323	1411.006	1645	0
2_MACS_peak_6384_lociStitched	chr13	49549121	49555052	2	5454	5350.3551	442.4526	1646	0
1_MACS_peak_16717_lociStitched	chr3	114009078	114014035	1	4958	11420.928	1078.1475	1647	0
3_MACS_peak_9171_lociStitched	chr16	85044273	85063417	3	5465	5923.1536	1284.5624	1648	0
2_MACS_peak_3064_lociStitched	chr10	77159734	77169813	2	5460	6160.2848	1476.5735	1649	0
3_MACS_peak_15718_lociStitched	chr22	41042070	41049224	3	5170	9728.0092	1287.72	1650	0
1_MACS_peak_12534_lociStitched	chr2	39694076	39699322	1	5247	8603.9646	979.9528	1651	0
1_MACS_peak_3017_lociStitched	chr10	74055328	74059154	1	3827	17139.3322	826.7986	1652	0
1_MACS_peak_19432_lociStitched	chr5	137672711	137674860	1	2150	21181.6185	498.3531	1653	0
2_MACS_peak_2104_lociStitched	chr1	211499152	211510836	2	5216	10495.7372	2590.3428	1654	0
1_MACS_peak_15189_lociStitched	chr21	44526392	44531492	1	5101	10340.25	1338.24	1655	0
1_MACS_peak_19245_lociStitched	chr5	112382387	112387844	1	5458	5439.5376	1027.0074	1656	0
2_MACS_peak_6613_lociStitched	chr13	114477534	114488901	2	5204	9635.8059	1684.5894	1657	0
1_MACS_peak_2988_lociStitched	chr10	72236653	72241642	1	4990	10878.5145	956.3913	1658	0
3_MACS_peak_10556_lociStitched	chr17	80163469	80175623	3	5369	7650.943	1769.6224	1659	0
2_MACS_peak_16365_lociStitched	chr3	51421290	51430029	2	4784	13072.6701	1649.0493	1660	0
2_MACS_peak_22749_lociStitched	chr8	7999174	8005457	2	5172	9712.2614	1472.1069	1661	0
3_MACS_peak_25482_lociStitched	chrX	135228416	135240271	3	5367	6798.8425	923.5045	1662	0
3_MACS_peak_14575_lociStitched	chr20	35455709	35472727	3	5496	5580.2022	2186.813	1663	0
1_MACS_peak_22884_lociStitched	chr8	22297390	22302356	1	4967	10961.4518	958.9346	1664	0
1_MACS_peak_9373_lociStitched	chr17	5844092	5848973	1	4882	11462.0523	826.3533	1665	0
2_MACS_peak_12985_lociStitched	chr2	87456098	87467808	2	5185	9257.926	1285.758	1666	0
1_MACS_peak_21076_lociStitched	chr6	134566522	134571891	1	5370	6655.4124	1006.1506	1667	0
1_MACS_peak_13979_lociStitched	chr2	219431989	219435843	1	3855	17013.483	962.7292	1668	0
1_MACS_peak_19459_lociStitched	chr5	139014568	139019440	1	4873	11690.8512	1022.6328	1669	0
2_MACS_peak_12119_lociStitched	chr19	56110133	56118082	2	4668	13506.1459	1506.3355	1670	0
1_MACS_peak_15306_lociStitched	chr22	19465737	19468176	1	2440	20583.9405	592.677	1671	0
1_MACS_peak_19763_lociStitched	chr5	172260466	172265580	1	5115	9635.7988	1135.8194	1672	0
3_MACS_peak_833_lociStitched	chr1	59473046	59487022	3	5384	7151.5192	2030.7128	1673	0
2_MACS_peak_21158_lociStitched	chr6	139690695	139697747	2	5160	9018.8028	1026.066	1674	0
1_MACS_peak_12535_lociStitched	chr2	39717590	39722834	1	5245	7668.8256	671.232	1675	0
1_MACS_peak_24353_lociStitched	chr9	104187622	104192879	1	5258	8054.2497	1245.909	1676	0
3_MACS_peak_1665_lociStitched	chr1	167416406	167426014	3	5332	7801.696	2005.1896	1677	0
1_MACS_peak_1506_lociStitched	chr1	156194572	156199699	1	5128	9592.1043	1341.2232	1678	0
2_MACS_peak_8203_lociStitched	chr15	93442958	93448844	2	5183	8614.161	941.76	1679	0
3_MACS_peak_20490_lociStitched	chr6	43138094	43150705	3	5378	6827.5954	1818.5062	1680	0
1_MACS_peak_14009_lociStitched	chr2	223519173	223522014	1	2842	19523.6361	496.0386	1681	0
2_MACS_peak_24463_lociStitched	chr9	116340442	116346254	2	5443	4894.8664	1272.828	1682	0
1_MACS_peak_22975_lociStitched	chr8	29385677	29390413	1	4737	12540.928	1174.0544	1683	0
1_MACS_peak_24572_lociStitched	chr9	128392607	128397668	1	5062	9860.3463	1047.1209	1684	0
1_MACS_peak_17272_lociStitched	chr3	182430514	182435940	1	5427	5311.5114	1370.6076	1685	0
3_MACS_peak_6083_lociStitched	chr12	123410583	123422664	3	5436	4525.5426	827.5485	1686	0
2_MACS_peak_13131_lociStitched	chr2	106406377	106415738	2	5298	7769.63	1676.5551	1687	0
3_MACS_peak_8324_lociStitched	chr16	2009106	2022988	3	5324	7826.6716	2136.4398	1688	0
1_MACS_peak_771_lociStitched	chr1	53100834	53104834	1	4001	16244	1028.8	1689	0
1_MACS_peak_21583_lociStitched	chr7	26048463	26053353	1	4891	11151.156	998.049	1690	0
2_MACS_peak_13952_lociStitched	chr2	216877111	216883172	2	5108	9445.4624	1278.871	1691	0
2_MACS_peak_7000_lociStitched	chr14	72942588	72948420	2	5282	6524.2584	422.2368	1692	0
2_MACS_peak_3927_lociStitched	chr11	35027577	35036677	2	5190	8666.84	1407.77	1693	0
1_MACS_peak_3166_lociStitched	chr10	89620744	89625832	1	5089	9645.8304	1319.8272	1694	0
2_MACS_peak_14463_lociStitched	chr20	30153148	30162167	2	5273	7918.682	1715.4138	1695	0
2_MACS_peak_19827_lociStitched	chr5	176871975	176883558	2	5300	7310.0313	1588.0293	1696	0
2_MACS_peak_2499_lociStitched	chr10	3846323	3853094	2	4926	10969.6971	1256.6976	1697	0
1_MACS_peak_2434_lociStitched	chr1	245025436	245028983	1	3548	17889.2945	1064.8094	1698	0
1_MACS_peak_23284_lociStitched	chr8	81011277	81016673	1	5397	5261.1	1319.322	1699	0
2_MACS_peak_5166_lociStitched	chr12	26450145	26457844	2	5267	7518.0735	1415.8461	1700	0
2_MACS_peak_21617_lociStitched	chr7	30065670	30073643	2	5421	4767.0567	1581.8432	1701	0
2_MACS_peak_8192_lociStitched	chr15	93198058	93209662	2	5328	6840.558	1730.1564	1702	0
3_MACS_peak_4113_lociStitched	chr11	62431761	62447329	3	5357	7116.1328	2550.0384	1703	0
1_MACS_peak_9586_lociStitched	chr17	25542955	25547573	1	4619	12640.3896	819.2332	1704	0
2_MACS_peak_9721_lociStitched	chr17	33694495	33702267	2	5198	8295.8328	1398.1828	1705	0
1_MACS_peak_1673_lociStitched	chr1	167596402	167601417	1	5016	10332.4045	1546.626	1706	0
3_MACS_peak_2607_lociStitched	chr10	14867729	14881865	3	5243	8000.976	1740.1416	1707	0
1_MACS_peak_22576_lociStitched	chr7	142503807	142508648	1	4842	11628.5661	1420.3494	1708	0
2_MACS_peak_21169_lociStitched	chr6	141472909	141480997	2	5381	4752.5088	944.6784	1709	0
2_MACS_peak_17328_lociStitched	chr3	185135868	185142076	2	5405	5000.544	1906.4768	1710	0
1_MACS_peak_4967_lociStitched	chr12	6640920	6645508	1	4589	13035.4256	1161.2228	1711	0
2_MACS_peak_13957_lociStitched	chr2	216973248	216980384	2	5138	9017.7632	1636.9984	1712	0
2_MACS_peak_21718_lociStitched	chr7	43621782	43627489	2	5392	4222.6093	889.1506	1713	0
1_MACS_peak_13633_lociStitched	chr2	174827530	174831447	1	3918	15819.9796	558.9559	1714	0
3_MACS_peak_9413_lociStitched	chr17	7455199	7466182	3	5256	7700.1813	1844.0457	1715	0
2_MACS_peak_5034_lociStitched	chr12	10186360	10196954	2	5349	5788.5616	1511.7638	1716	0
1_MACS_peak_2573_lociStitched	chr10	12083478	12086450	1	2973	19084.1036	707.9304	1717	0
1_MACS_peak_9887_lociStitched	chr17	40607843	40613148	1	5306	6145.8425	1119.355	1718	0
1_MACS_peak_11371_lociStitched	chr19	10762225	10767030	1	4806	11332.112	988.869	1719	0
1_MACS_peak_8471_lociStitched	chr16	11402160	11407272	1	5113	8762.4792	1163.4912	1720	0
3_MACS_peak_159_lociStitched	chr1	12099946	12113276	3	5336	6138.465	1659.585	1721	0
2_MACS_peak_10114_lociStitched	chr17	54856408	54865905	2	5345	5877.6933	1576.502	1722	0
1_MACS_peak_23478_lociStitched	chr8	120885519	120890459	1	4941	10417.472	1162.876	1723	0
2_MACS_peak_4524_lociStitched	chr11	93470898	93476026	2	5109	8737.0864	1112.2632	1724	0
1_MACS_peak_303_lociStitched	chr1	24645450	24650395	1	4946	10495.268	1297.0735	1725	0
3_MACS_peak_11927_lociStitched	chr19	46133240	46146813	3	5365	5669.4421	1829.6404	1726	0
1_MACS_peak_17645_lociStitched	chr4	15002614	15007415	1	4802	10923.7153	572.7593	1727	0
1_MACS_peak_13709_lociStitched	chr2	186500946	186506269	1	5324	5400.1835	775.5611	1728	0
3_MACS_peak_16038_lociStitched	chr3	17780699	17789639	3	5106	8857.752	1240.872	1729	0
2_MACS_peak_5259_lociStitched	chr12	38933901	38939251	2	5232	7098.38	1072.14	1730	0
1_MACS_peak_18367_lociStitched	chr4	153580265	153585619	1	5355	4965.2996	1109.3488	1731	0
1_MACS_peak_17082_lociStitched	chr3	156876108	156879525	1	3418	17968.9779	963.594	1732	0
2_MACS_peak_22699_lociStitched	chr7	157808509	157818293	2	5313	6703.9968	2071.2728	1733	0
1_MACS_peak_8415_lociStitched	chr16	5143948	5149247	1	5300	5837.3784	1006.81	1734	0
1_MACS_peak_22156_lociStitched	chr7	99886715	99891819	1	5105	8613.5104	1126.9632	1735	0
2_MACS_peak_7895_lociStitched	chr15	72521755	72530738	2	5160	8292.2073	1445.3647	1736	0
2_MACS_peak_18709_lociStitched	chr5	17216170	17223877	2	5327	5357.9064	1054.3176	1737	0
1_MACS_peak_24471_lociStitched	chr9	117146566	117151209	1	4644	12455.3118	1139.8565	1738	0
1_MACS_peak_19512_lociStitched	chr5	142385538	142390781	1	5244	6671.7175	1009.8018	1739	0
1_MACS_peak_3224_lociStitched	chr10	94831468	94836375	1	4908	10139.3341	865.1041	1740	0
3_MACS_peak_21363_lociStitched	chr7	1494259	1507255	3	5368	4670.7624	1575.1152	1741	0
2_MACS_peak_16644_lociStitched	chr3	104239296	104246572	2	4976	9715.6428	1060.1132	1742	0
2_MACS_peak_21997_lociStitched	chr7	75986793	75995154	2	5038	9422.0109	1371.204	1743	0
1_MACS_peak_5523_lociStitched	chr12	57912921	57917791	1	4871	10546.959	1038.771	1744	0
1_MACS_peak_9055_lociStitched	chr16	70555623	70559522	1	3900	15691.5255	612.143	1745	0
2_MACS_peak_12818_lociStitched	chr2	69869537	69876724	2	4934	10193.3221	1308.7527	1746	0
2_MACS_peak_20288_lociStitched	chr6	31508391	31516165	2	4309	14428.544	1303.6998	1747	0
1_MACS_peak_14865_lociStitched	chr20	57463114	57468414	1	5301	4546.87	308.46	1748	0
1_MACS_peak_16813_lociStitched	chr3	125633727	125638874	1	5148	7821.8959	1209.0303	1749	0
2_MACS_peak_23352_lociStitched	chr8	95953598	95963048	2	5264	5717.25	801.36	1750	0
1_MACS_peak_13201_lociStitched	chr2	111806182	111810921	1	4740	11259.3901	832.6423	1751	0
1_MACS_peak_16711_lociStitched	chr3	113463792	113468626	1	4835	10743.0816	1095.8678	1752	0
2_MACS_peak_2598_lociStitched	chr10	14596932	14602578	2	5092	8226.7866	1031.5242	1753	0
2_MACS_peak_23135_lociStitched	chr8	54930243	54935857	2	5286	5251.897	892.626	1754	0
2_MACS_peak_24892_lociStitched	chrX	12884822	12893944	2	5212	6456.5516	956.8978	1755	0
2_MACS_peak_24477_lociStitched	chr9	117349145	117355422	2	5203	6968.7254	1333.2348	1756	0
1_MACS_peak_4215_lociStitched	chr11	65624006	65629036	1	5031	9048.467	1307.8	1757	0
2_MACS_peak_19581_lociStitched	chr5	149717960	149723486	2	5325	4288.176	1044.9666	1758	0
2_MACS_peak_5482_lociStitched	chr12	56545046	56553751	2	4982	9705.2045	1494.6485	1759	0
3_MACS_peak_15447_lociStitched	chr22	27037725	27045066	3	5301	4838.4531	1103.3523	1760	0
1_MACS_peak_18561_lociStitched	chr4	187643968	187648745	1	4778	10610.6724	653.9713	1761	0
2_MACS_peak_16242_lociStitched	chr3	46148287	46153616	2	5289	4769.9879	810.5409	1762	0
1_MACS_peak_17046_lociStitched	chr3	152877490	152881817	1	4328	13557.3564	720.4455	1763	0
3_MACS_peak_20678_lociStitched	chr6	76517534	76530831	3	5325	5062.1679	2042.4192	1764	0
2_MACS_peak_18856_lociStitched	chr5	54039022	54049987	2	5222	6855.318	1732.47	1765	0
1_MACS_peak_228_lociStitched	chr1	17763829	17769082	1	5254	5157.9207	594.6396	1766	0
1_MACS_peak_25357_lociStitched	chrX	109167046	109172211	1	5166	6329.191	397.1885	1767	0
3_MACS_peak_16306_lociStitched	chr3	48689930	48702020	3	5253	6400.446	1942.863	1768	0
2_MACS_peak_12447_lociStitched	chr2	30361102	30371608	2	5184	7220.7738	1618.9746	1769	0
2_MACS_peak_20966_lociStitched	chr6	117798722	117805832	2	5121	7828.821	1370.808	1770	0
2_MACS_peak_23522_lociStitched	chr8	125615336	125620554	2	5117	7429.3884	923.0642	1771	0
2_MACS_peak_12529_lociStitched	chr2	39346263	39352444	2	5126	7510.5331	1124.3239	1772	0
2_MACS_peak_15492_lociStitched	chr22	31001076	31006478	2	5212	6176.6468	1056.6312	1773	0
1_MACS_peak_5300_lociStitched	chr12	46608133	46613413	1	5281	4888.752	1205.952	1774	0
2_MACS_peak_3686_lociStitched	chr11	3874545	3881440	2	4961	9687.475	1542.4115	1775	0
2_MACS_peak_17072_lociStitched	chr3	156533802	156544839	2	4589	13214.6001	2092.6152	1776	0
1_MACS_peak_10950_lociStitched	chr18	52986032	52991321	1	5290	4205.8128	811.3326	1777	0
2_MACS_peak_2287_lociStitched	chr1	228289285	228298168	2	5006	9654.0444	1996.8984	1778	0
2_MACS_peak_2268_lociStitched	chr1	226950653	226961633	2	5244	7040.376	2660.454	1779	0
2_MACS_peak_2085_lociStitched	chr1	209924296	209931227	2	5149	7654.5964	1745.2258	1780	0
2_MACS_peak_19963_lociStitched	chr6	6586702	6593529	2	5230	5585.1687	987.8669	1781	0
2_MACS_peak_17006_lociStitched	chr3	148708405	148718534	2	5017	9130.2806	1628.7432	1782	0
3_MACS_peak_23592_lociStitched	chr8	131420736	131429550	3	5234	5922.1266	1422.5796	1783	0
2_MACS_peak_3728_lociStitched	chr11	8703215	8711348	2	4736	11848.1544	1837.2447	1784	0
1_MACS_peak_15126_lociStitched	chr21	38737455	38741409	1	3955	15349.428	860.7858	1785	0
1_MACS_peak_4866_lociStitched	chr11	130715628	130719860	1	4233	14202.1688	1044.8808	1786	0
2_MACS_peak_1696_lociStitched	chr1	171219882	171227839	2	5068	8533.0868	1643.9162	1787	0
2_MACS_peak_13297_lociStitched	chr2	120062915	120071716	2	5258	5417.8956	1467.1267	1788	0
2_MACS_peak_20201_lociStitched	chr6	27439570	27448246	2	4978	9485.4708	1655.3808	1789	0
2_MACS_peak_13668_lociStitched	chr2	178410754	178418592	2	5112	7549.5616	1312.0812	1790	0
1_MACS_peak_24225_lociStitched	chr9	93923183	93928076	1	4894	9418.0464	813.2166	1791	0
1_MACS_peak_11711_lociStitched	chr19	35738010	35740719	1	2710	19072.1727	572.6826	1792	0
1_MACS_peak_8099_lociStitched	chr15	86232190	86237273	1	5084	7667.7055	1126.3928	1793	0
1_MACS_peak_7696_lociStitched	chr15	52754541	52759598	1	5058	8004.7253	1150.4675	1794	0
2_MACS_peak_19873_lociStitched	chr5	180644117	180651610	2	5008	8788.5397	1365.9739	1795	0
2_MACS_peak_3307_lociStitched	chr10	102129845	102134728	2	4737	11090.2696	1203.6595	1796	0
1_MACS_peak_18872_lociStitched	chr5	55286941	55291977	1	5037	8017.8156	923.6024	1797	0
2_MACS_peak_6554_lociStitched	chr13	103243783	103250387	2	4739	10831.8808	974.09	1798	0
1_MACS_peak_852_lociStitched	chr1	62900968	62903971	1	3004	18426.7083	716.2155	1799	0
2_MACS_peak_22973_lociStitched	chr8	29338872	29349398	2	5115	7551.3524	1511.5336	1800	0
1_MACS_peak_798_lociStitched	chr1	54870768	54876025	1	5258	4301.8031	772.779	1801	0
1_MACS_peak_22065_lociStitched	chr7	90559249	90564022	1	4774	10397.5032	861.5265	1802	0
3_MACS_peak_6946_lociStitched	chr14	65813038	65825059	3	5171	6297.8019	1092.7089	1803	0
3_MACS_peak_11417_lociStitched	chr19	12588789	12596359	3	5193	5878.862	1074.183	1804	0
2_MACS_peak_10587_lociStitched	chr17	80739540	80746877	2	5211	5663.4303	1243.6215	1805	0
2_MACS_peak_19883_lociStitched	chr6	252449	260885	2	5276	4647.3924	1777.4652	1806	0
1_MACS_peak_10835_lociStitched	chr18	42258673	42263581	1	4909	8947.7748	693.9912	1807	0
1_MACS_peak_8586_lociStitched	chr16	21528270	21532667	1	4398	13635.9764	1598.3095	1808	0
1_MACS_peak_12559_lociStitched	chr2	43357617	43362543	1	4927	8944.6308	899.4876	1809	0
2_MACS_peak_10627_lociStitched	chr18	3584786	3594713	2	5061	8026.9722	1473.1668	1810	0
3_MACS_peak_22861_lociStitched	chr8	19553232	19566224	3	5213	6234.8608	2037.1456	1811	0
2_MACS_peak_1545_lociStitched	chr1	159036778	159048276	2	4894	11108.2178	2769.8682	1812	0
1_MACS_peak_21743_lociStitched	chr7	44787271	44792251	1	4981	8514.804	1061.238	1813	0
2_MACS_peak_9630_lociStitched	chr17	27892257	27900301	2	5233	4957.5172	1225.1012	1814	0
2_MACS_peak_12953_lociStitched	chr2	85931145	85938319	2	5130	6823.1914	1281.9938	1815	0
2_MACS_peak_22542_lociStitched	chr7	139908853	139914666	2	5262	4807.351	1907.2453	1816	0
2_MACS_peak_8760_lociStitched	chr16	30959790	30969973	2	4309	13840.7336	1363.5037	1817	0
2_MACS_peak_16459_lociStitched	chr3	61615904	61624799	2	5131	6851.8185	1382.283	1818	0
3_MACS_peak_22331_lociStitched	chr7	115784424	115793852	3	5275	3939.9612	1591.4464	1819	0
2_MACS_peak_14159_lociStitched	chr2	239167475	239175446	2	5184	5197.092	640.0713	1820	0
2_MACS_peak_1252_lociStitched	chr1	144532787	144537806	2	4973	10628.7363	3195.0954	1821	0
1_MACS_peak_22603_lociStitched	chr7	148579639	148582941	1	3303	17526.3556	845.312	1822	0
1_MACS_peak_3407_lociStitched	chr10	111967614	111972801	1	5188	5482.1403	1081.4895	1823	0
2_MACS_peak_15752_lociStitched	chr22	42335587	42343817	2	4776	10811.751	1585.921	1824	0
2_MACS_peak_8911_lociStitched	chr16	57843340	57851263	2	4948	8956.9515	1345.3254	1825	0
3_MACS_peak_20801_lociStitched	chr6	95851960	95858555	3	5220	4283.4525	658.181	1826	0
1_MACS_peak_3574_lociStitched	chr10	130854607	130858417	1	3811	15607.284	833.247	1827	0
1_MACS_peak_13392_lociStitched	chr2	134709028	134713882	1	4855	9456.5628	977.5956	1828	0
1_MACS_peak_10821_lociStitched	chr18	35011779	35016948	1	5170	5392.8177	869.4258	1829	0
1_MACS_peak_1987_lociStitched	chr1	204531894	204536325	1	4432	13066.5759	1448.4939	1830	0
2_MACS_peak_12567_lociStitched	chr2	43627827	43636166	2	5143	6501.0844	1516.0302	1831	0
2_MACS_peak_6817_lociStitched	chr14	50528309	50533421	2	5036	6986.0592	483.5952	1832	0
2_MACS_peak_5019_lociStitched	chr12	9573514	9580041	2	5102	6726.7262	1143.5304	1833	0
2_MACS_peak_9792_lociStitched	chr17	36904690	36909907	2	5110	6484.2093	1089.8313	1834	0
1_MACS_peak_20804_lociStitched	chr6	96023818	96028360	1	4543	11572.1076	736.7124	1835	0
1_MACS_peak_18003_lociStitched	chr4	83292729	83296898	1	4170	13801.8914	766.2622	1836	0
1_MACS_peak_6654_lociStitched	chr14	21148258	21153197	1	4940	8129.594	620.8323	1837	0
2_MACS_peak_24255_lociStitched	chr9	95820567	95827732	2	5171	5418.173	1118.4565	1838	0
2_MACS_peak_5049_lociStitched	chr12	11801084	11806149	2	5015	7496.2	931.96	1839	0
2_MACS_peak_9134_lociStitched	chr16	81684893	81691680	2	4756	9794.9984	640.0141	1840	0
2_MACS_peak_9157_lociStitched	chr16	84118398	84123790	2	5134	5523.0256	689.0976	1841	0
1_MACS_peak_5026_lociStitched	chr12	9799801	9804622	1	4822	9650.6778	1080.8682	1842	0
1_MACS_peak_13082_lociStitched	chr2	99117506	99122661	1	5156	5293.154	905.7335	1843	0
2_MACS_peak_24723_lociStitched	chr9	136213562	136224483	2	4839	10118.3065	1725.518	1844	0
2_MACS_peak_11908_lociStitched	chr19	45577483	45583704	2	4954	8310.6339	1085.5645	1845	0
1_MACS_peak_18598_lociStitched	chr5	962490	967220	1	4731	10121.727	794.167	1846	0
2_MACS_peak_8332_lociStitched	chr16	2198014	2206744	2	5134	6351.948	1615.923	1847	0
2_MACS_peak_14944_lociStitched	chr21	9650928	9662779	2	5122	8452.1332	3535.1533	1848	0
1_MACS_peak_24549_lociStitched	chr9	127047185	127050728	1	3544	16324.0182	663.6039	1849	0
