REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X03_0EWP_0229Kronos_MM1S.KB.1hr.1_H3K18Ac_hs.dm_i05.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_20214_lociStitched	chr6	27857749	27871067	2	7113	9182.761	2322.6592	798	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	0.6191	798	1
1_MACS_peak_23621_lociStitched	chr8	134508440	134515546	1	7107	20187.4354	1708.2824	799	ST3GAL1		ST3GAL1	ST3GAL1	0.2835	799	1
1_MACS_peak_4685_lociStitched	chr11	117877480	117884580	1	7101	19990.76	1150.91	800		IL10RA	IL10RA	IL10RA	0.6141000000000001	800	1
2_MACS_peak_17756_lociStitched	chr4	38664312	38673729	2	7091	11110.1766	1409.7249	801	KLF3,FLJ13197		FLJ13197	FLJ13197	0.1186	801	1
2_MACS_peak_22442_lociStitched	chr7	128572416	128582201	2	7088	18622.812	2602.81	802	IRF5	KCP	IRF5	IRF5	0.7247	802	1
4_MACS_peak_10542_lociStitched	chr17	79868291	79886639	4	7088	9351.9756	2254.9692	803	LOC92659,PCYT2,SIRT7,MAFG	ANAPC11,NPB,ASPSCR1,P4HB,ARHGDIA,THOC4,PYCR1,MYADML2,NOTUM	SIRT7	ARHGDIA	0.8261000000000001	803	1
3_MACS_peak_3545_lociStitched	chr10	126410952	126424176	3	7082	9707.7384	2138.3208	804	FAM53B		FAM53B	FAM53B	0.1233	804	1
2_MACS_peak_13407_lociStitched	chr2	135163164	135170475	2	7072	9331.7604	1543.3521	805	MGAT5	LOC151162	LOC151162	NONE	NONE	805	1
2_MACS_peak_21578_lociStitched	chr7	25979807	25992272	2	7070	19939.014	1984.428	806	MIR148A		MIR148A	MIR148A	1.7572	806	1
3_MACS_peak_12098_lociStitched	chr19	55469115	55485466	3	7067	10423.7625	1759.3676	807	NLRP2	NLRP7	NLRP2	NLRP2	0.1213	807	1
2_MACS_peak_11222_lociStitched	chr19	3983656	3990970	2	7065	11621.946	1846.785	808	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	0.6758	808	1
3_MACS_peak_18792_lociStitched	chr5	37833565	37848544	3	7062	7401.1239	1647.69	809	GDNF		GDNF	GDNF	0.2905	809	1
3_MACS_peak_14832_lociStitched	chr20	53318921	53330130	3	7059	9807.875	1706.0098	810			DOK5	DOK5	NONE	810	1
3_MACS_peak_23695_lociStitched	chr8	145049823	145065455	3	7059	8661.6912	2518.3152	811	GRINA,PLEC,PARP10	SPATC1,PLEC,MIR661	PARP10	MIR661	0.7559	811	1
2_MACS_peak_18581_lociStitched	chr5	217335	224866	2	7056	9565.8762	1174.836	812	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	1.1078999999999999	812	1
2_MACS_peak_58_lociStitched	chr1	2476987	2489265	2	7046	13331.4524	1380.0472	813	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	0.9244	813	1
1_MACS_peak_15191_lociStitched	chr21	44580456	44587498	1	7043	21230.2216	1725.9942	814		CRYAA	CRYAA	CRYAA	1.566	814	1
3_MACS_peak_1274_lociStitched	chr1	145501076	145517362	3	7036	16919.5254	4229.4742	815	RBM8A,PEX11B,GNRHR2	ANKRD34A,LIX1L,ITGA10,ANKRD35,POLR3GL	RBM8A	RBM8A	0.7261	815	1
4_MACS_peak_14125_lociStitched	chr2	235390998	235406514	4	7032	6951.168	1365.408	816	ARL4C		ARL4C	ARL4C	0.2262	816	1
3_MACS_peak_23044_lociStitched	chr8	37748263	37762636	3	7029	9069.363	2181.8214	817	RAB11FIP1	BRF2,GOT1L1	RAB11FIP1	RAB11FIP1	0.24359999999999998	817	1
4_MACS_peak_3662_lociStitched	chr11	2905484	2924657	4	7028	8516.6466	2561.5128	818	SLC22A18,CDKN1C,SLC22A18AS	KCNQ1DN,PHLDA2	SLC22A18	PHLDA2	0.3144	818	1
2_MACS_peak_2242_lociStitched	chr1	226062609	226071623	2	7023	12298.7016	2516.7088	819	TMEM63A	EPHX1,LEFTY1,PYCR2	TMEM63A	LEFTY1	0.48250000000000004	819	1
2_MACS_peak_6365_lociStitched	chr13	46272575	46281000	2	7021	12136.2125	881.255	820	SPERT		SPERT	SPERT	0.5367	820	1
2_MACS_peak_15418_lociStitched	chr22	24822321	24831886	2	7008	20843.0915	1688.2225	821	ADORA2A,C22orf45		ADORA2A	ADORA2A	0.8054	821	1
4_MACS_peak_15354_lociStitched	chr22	22549542	22565881	4	6997	11566.3781	3169.766	822		VPREB1	VPREB1	VPREB1	0.043200000000000016	822	1
2_MACS_peak_24638_lociStitched	chr9	131445273	131453419	2	6989	8862.848	1265.0738	823	SET	PKN3,WDR34,ZDHHC12	SET	WDR34	0.5141	823	1
2_MACS_peak_12267_lociStitched	chr2	10540103	10553117	2	6985	11388.5514	2034.0882	824	HPCAL1	SNORA80B,ODC1	SNORA80B	SNORA80B	0.8184	824	1
2_MACS_peak_10572_lociStitched	chr17	80405744	80417907	2	6983	24248.1568	1905.9421	825	NARF,C17orf62	HEXDC,C17orf101	C17orf62	C17orf62	0.8498	825	1
2_MACS_peak_11514_lociStitched	chr19	16434120	16442360	2	6977	11235.24	1545	826	KLF2		KLF2	KLF2	0.7635	826	1
3_MACS_peak_8550_lociStitched	chr16	17554437	17571459	3	6976	7675.2198	2245.2018	827	XYLT1		XYLT1	XYLT1	0.043999999999999984	827	1
3_MACS_peak_14728_lociStitched	chr20	46114630	46131848	3	6975	9237.457	2424.2944	828	NCOA3		NCOA3	NONE	NONE	828	1
3_MACS_peak_22263_lociStitched	chr7	106182718	106194728	3	6974	9604.397	2916.028	829			FLJ36031	FLJ36031	NONE	829	1
2_MACS_peak_14948_lociStitched	chr21	9962317	9969590	2	6972	18297.4134	3342.6708	830	LOC100132288		LOC100132288	LOC100132288	0.1789	830	1
2_MACS_peak_13514_lociStitched	chr2	158323923	158337760	2	6968	17512.1072	2449.149	831		CYTIP	CYTIP	CYTIP	0.3791	831	1
2_MACS_peak_9789_lociStitched	chr17	36856187	36863157	2	6964	22211.299	1250.418	832	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	MLLT6	0.6362	832	1
2_MACS_peak_4958_lociStitched	chr12	6468144	6477632	2	6956	13555.5056	1407.0704	833	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	SCNN1A	0.3607	833	1
2_MACS_peak_11500_lociStitched	chr19	16180567	16191467	2	6955	22293.77	1624.1	834	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.7538	834	1
3_MACS_peak_14345_lociStitched	chr20	12028475	12038272	3	6953	12914.4054	1379.4176	835			BTBD3	BTBD3	NONE	835	1
3_MACS_peak_8903_lociStitched	chr16	57626254	57645173	3	6951	11209.5075	2712.9846	836		GPR114,GPR56	GPR56	GPR56	0.1198	836	1
2_MACS_peak_5685_lociStitched	chr12	80684747	80694920	2	6948	6391.6959	1750.7733	837	C12orf64		C12orf64	C12orf64	0.046799999999999994	837	1
3_MACS_peak_22082_lociStitched	chr7	92437681	92445484	3	6946	6854.9355	1453.6989	838	CDK6		CDK6	CDK6	0.0505	838	1
1_MACS_peak_24339_lociStitched	chr9	102580651	102587595	1	6945	17596.7904	1131.872	839	NR4A3	NR4A3	NR4A3	NR4A3	0.3085	839	1
1_MACS_peak_5665_lociStitched	chr12	77453521	77460463	1	6943	10013.835	1418.2506	840	E2F7		E2F7	E2F7	0.13829999999999998	840	1
1_MACS_peak_22475_lociStitched	chr7	130790115	130797046	1	6932	21267.0804	1733.4431	841	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.0839	841	1
2_MACS_peak_17438_lociStitched	chr3	195631950	195642590	2	6930	25758.376	2836.624	842	TNK2	TNK2	TNK2	TNK2	0.45409999999999995	842	1
3_MACS_peak_17468_lociStitched	chr3	197380430	197393095	3	6930	11382.0355	2710.31	843		LOC220729,MIR922	MIR922	LOC220729	0.15349999999999997	843	1
2_MACS_peak_17501_lociStitched	chr4	1712520	1724653	2	6928	26388.0617	1843.0027	844	TACC3,SLBP,TMEM129	FAM53A	TMEM129	TMEM129	1.5784	844	1
2_MACS_peak_22503_lociStitched	chr7	134844029	134857466	2	6924	17407.6335	2907.7668	845	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	0.8718	845	1
3_MACS_peak_21673_lociStitched	chr7	37375145	37385671	3	6916	7712.4002	1938.8892	846	ELMO1		ELMO1	NONE	NONE	846	1
3_MACS_peak_9617_lociStitched	chr17	27219321	27230510	3	6916	14235.7647	2111.3643	847	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	FLOT2	0.33540000000000003	847	1
5_MACS_peak_3619_lociStitched	chr11	554442	577911	5	6915	16144.3251	2640.2625	848	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	IRF7	0.2895	848	1
3_MACS_peak_20895_lociStitched	chr6	109075177	109089955	3	6912	8776.6542	2182.7106	849	NCRNA00222		NCRNA00222	NCRNA00222	0.23759999999999998	849	1
2_MACS_peak_8512_lociStitched	chr16	14590767	14598535	2	6907	8961.1648	1512.4296	850	PARN		PARN	PARN	0.04970000000000001	850	1
2_MACS_peak_22299_lociStitched	chr7	110720599	110733969	2	6905	6659.597	2667.315	851	LRRN3,IMMP2L		LRRN3	NONE	NONE	851	1
3_MACS_peak_23718_lociStitched	chr8	145690057	145704859	3	6904	5620.3194	1807.3242	852	KIFC2,CYHR1,FOXH1	PPP1R16A,GPT,MFSD3,LRRC14,SLC39A4,VPS28,TONSL,RECQL4,LRRC24,MGC70857	FOXH1	RECQL4	0.7906	852	1
4_MACS_peak_24449_lociStitched	chr9	116101662	116115549	4	6903	7379.5518	2139.9867	853	BSPRY,WDR31	RNF183,HDHD3,ALAD	BSPRY	RNF183	0.17530000000000004	853	1
2_MACS_peak_937_lociStitched	chr1	75596252	75604125	2	6901	10842.6956	1205.3563	854	LHX8		LHX8	LHX8	0.2541	854	1
2_MACS_peak_4125_lociStitched	chr11	62598054	62610443	2	6901	17190.9764	2500.1002	855	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	0.8389	855	1
3_MACS_peak_282_lociStitched	chr1	23937754	23954619	3	6896	9049.759	2917.645	856	MDS2		MDS2	MDS2	0.07	856	1
1_MACS_peak_12613_lociStitched	chr2	47166853	47173741	1	6889	10146.7128	1126.188	857	TTC7A,MCFD2	MCFD2	MCFD2	MCFD2	0.18809999999999996	857	1
1_MACS_peak_19358_lociStitched	chr5	131435032	131441916	1	6885	26164.0188	1586.762	858		IL3,CSF2	CSF2	CSF2	0.1587	858	1
3_MACS_peak_4218_lociStitched	chr11	65654999	65668415	3	6885	7040.7168	2162.6592	859	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,TSGA10IP,CFL1,EFEMP2,C11orf68	CCDC85B	CFL1	0.5408	859	1
1_MACS_peak_4404_lociStitched	chr11	74659240	74666120	1	6881	12368.176	1281.744	860	SPCS2,XRRA1	NEU3	SPCS2	SPCS2	0.2542	860	1
3_MACS_peak_8855_lociStitched	chr16	53124051	53134766	3	6878	14758.841	1908.3415	861	CHD9		CHD9	CHD9	0.0581	861	1
2_MACS_peak_16739_lociStitched	chr3	119354676	119362841	2	6863	20325.1345	1766.0895	862	POPDC2	PLA1A,COX17	POPDC2	POPDC2	0.6403	862	1
2_MACS_peak_15169_lociStitched	chr21	43527069	43540365	2	6860	18704.8128	2935.7568	863	UMODL1,C21orf128		C21orf128	C21orf128	0.34099999999999997	863	1
2_MACS_peak_4755_lociStitched	chr11	122930799	122941610	2	6858	18318.1584	1938.4123	864	HSPA8	LOC341056	HSPA8	HSPA8	1.0385	864	1
3_MACS_peak_15660_lociStitched	chr22	39409343	39422010	3	6858	9303.9115	2074.8546	865	APOBEC3C,APOBEC3D	APOBEC3B,APOBEC3F	APOBEC3D	APOBEC3B	0.7357	865	1
2_MACS_peak_334_lociStitched	chr1	25941779	25948718	2	6857	11300.1615	1045.7073	866	MAN1C1		MAN1C1	MAN1C1	0.1673	866	1
5_MACS_peak_624_lociStitched	chr1	42127094	42150381	5	6852	8774.5416	2913.2037	867	HIVEP3		EDN2	EDN2	NONE	867	1
1_MACS_peak_13512_lociStitched	chr2	158295328	158302177	1	6850	17340.9831	1525.9572	868	CYTIP		CYTIP	CYTIP	0.3791	868	1
1_MACS_peak_9961_lociStitched	chr17	43388725	43395573	1	6849	7167.8016	1642.8352	869	MAP3K14	LOC100133991,C17orf46	MAP3K14	LOC100133991	0.1132	869	1
2_MACS_peak_8479_lociStitched	chr16	11712466	11719754	2	6847	8025.5456	1160.2496	870		SNN,LITAF	LITAF	SNN	1.1861	870	1
3_MACS_peak_10411_lociStitched	chr17	74777518	74788514	3	6845	8838.5848	1666.9936	871		MFSD11,MIR636,SRSF2	MFSD11	MIR636	0.9791999999999998	871	1
3_MACS_peak_368_lociStitched	chr1	27152465	27167000	3	6843	9032.049	2293.623	872	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	SFN	0.9319	872	1
1_MACS_peak_16920_lociStitched	chr3	133290628	133297465	1	6838	15867.9933	1657.9725	873	CDV3		CDV3	CDV3	0.5188	873	1
3_MACS_peak_18512_lociStitched	chr4	185369318	185381224	3	6828	11859.5666	1943.0592	874	IRF2		IRF2	IRF2	0.7717	874	1
2_MACS_peak_6396_lociStitched	chr13	50697315	50705701	2	6825	10125.2564	554.3146	875	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.1451	875	1
2_MACS_peak_3191_lociStitched	chr10	91805641	91813141	2	6818	11704.5	1362	876			KIF20B	KIF20B	NONE	876	1
3_MACS_peak_12233_lociStitched	chr2	8653758	8666692	3	6817	9387.4972	2108.242	877			ID2	ID2	NONE	877	1
2_MACS_peak_9160_lociStitched	chr16	84142467	84151908	2	6816	13992.5061	969.5907	878	MBTPS1	LRRC50,HSDL1	MBTPS1	MBTPS1	0.2643	878	1
2_MACS_peak_15959_lociStitched	chr3	10254379	10266582	2	6810	10167.5396	1715.7418	879	IRAK2	TATDN2	TATDN2	TATDN2	0.017	879	1
2_MACS_peak_16960_lociStitched	chr3	140472078	140485077	2	6809	7750.0038	1925.1519	880			TRIM42	TRIM42	NONE	880	1
2_MACS_peak_13757_lociStitched	chr2	192532466	192545002	2	6807	15173.5744	2043.368	881	OBFC2A		OBFC2A	OBFC2A	0.6333000000000001	881	1
3_MACS_peak_997_lociStitched	chr1	88052527	88061613	3	6801	7594.9874	1401.0612	882			LMO4	LMO4	0.2234	882	1
3_MACS_peak_12027_lociStitched	chr19	49989877	50004876	3	6801	11688.7207	2825.8116	883	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	RPS11	0.4648	883	1
2_MACS_peak_24110_lociStitched	chr9	73026751	73036530	2	6800	17819.2938	1395.4633	884	KLF9		KLF9	KLF9	0.18460000000000001	884	1
2_MACS_peak_17604_lociStitched	chr4	9602986	9610982	2	6797	14340.0264	1651.9736	885		MIR548I2	MIR548I2	MIR548I2	0.007900000000000004	885	1
4_MACS_peak_24454_lociStitched	chr9	116162869	116179225	4	6796	14569.9248	2595.6972	886	C9orf43,ALAD,POLE3	RGS3,HDHD3	POLE3	POLE3	0.8166	886	1
1_MACS_peak_12473_lociStitched	chr2	33717392	33724181	1	6790	12816.9531	1329.9651	887	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.23170000000000002	887	1
2_MACS_peak_22382_lociStitched	chr7	121944836	121951650	2	6789	15478.001	1551.5478	888	LOC154860	FEZF1	FEZF1	FEZF1	0.39609999999999995	888	1
2_MACS_peak_2401_lociStitched	chr1	240074252	240082526	2	6783	13067.9556	2020.5108	889			RPS7P5	RPS7P5	NONE	889	1
4_MACS_peak_20064_lociStitched	chr6	15244906	15257357	4	6781	5964.029	2119.1602	890	JARID2		JARID2	JARID2	0.0040000000000000036	890	1
3_MACS_peak_13908_lociStitched	chr2	207997597	208015187	3	6780	9051.814	2524.165	891	KLF7	MIR2355	KLF7	KLF7	0.1427	891	1
3_MACS_peak_17316_lociStitched	chr3	184660226	184672113	3	6775	8896.2308	2353.626	892	VPS8		VPS8	NONE	NONE	892	1
2_MACS_peak_19347_lociStitched	chr5	130709386	130718716	2	6774	9371.052	1408.83	893	CDC42SE2		CDC42SE2	CDC42SE2	0.061200000000000004	893	1
3_MACS_peak_19519_lociStitched	chr5	142592641	142610570	3	6771	8987.8077	2606.8766	894	ARHGAP26		NR3C1	NR3C1	0.1179	894	1
4_MACS_peak_892_lociStitched	chr1	66896874	66912705	4	6767	10511.784	2513.9628	895			SGIP1	SGIP1	NONE	895	1
2_MACS_peak_3829_lociStitched	chr11	17407357	17415240	2	6762	8443.4813	1641.2406	896	KCNJ11,ABCC8	DKFZp686O24166	KCNJ11	KCNJ11	0.5126999999999999	896	1
1_MACS_peak_25178_lociStitched	chrX	58231727	58238486	1	6760	8884.0296	620.4762	897			ZXDA	ZXDA	NONE	897	1
2_MACS_peak_17539_lociStitched	chr4	4029595	4037240	2	6760	18257.789	1501.478	898			LOC348926	LOC348926	NONE	898	1
2_MACS_peak_22905_lociStitched	chr8	23075083	23083631	2	6758	9612.226	1598.476	899	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	TNFRSF10A	0.15189999999999998	899	1
3_MACS_peak_6673_lociStitched	chr14	23023477	23036750	3	6758	12951.7934	1179.9697	900	DAD1	ABHD4	DAD1	ABHD4	0.1767	900	1
3_MACS_peak_8157_lociStitched	chr15	90721473	90736086	3	6756	11184.7902	2313.2379	901	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.17789999999999997	901	1
4_MACS_peak_3006_lociStitched	chr10	73619756	73634440	4	6756	6672.4096	1883.9572	902		CDH23,PSAP	PSAP	PSAP	0.01969999999999998	902	1
1_MACS_peak_10949_lociStitched	chr18	52930716	52937469	1	6754	11746.8435	1033.8843	903	TCF4		CCDC68	CCDC68	NONE	903	1
2_MACS_peak_23569_lociStitched	chr8	129278641	129287177	2	6749	6523.2112	1829.2648	904			MIR1208	MIR1208	NONE	904	1
2_MACS_peak_2285_lociStitched	chr1	228268989	228279395	2	6748	18338.4938	2863.7312	905	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	ARF1	0.742	905	1
2_MACS_peak_17411_lociStitched	chr3	194022337	194034282	2	6746	31767.7275	2675.68	906	LOC100131551	CPN2	LOC100131551	LOC100131551	1.3466	906	1
2_MACS_peak_12504_lociStitched	chr2	37615425	37622656	2	6744	9296.1736	1520.6793	907		QPCT	QPCT	QPCT	1.4152999999999998	907	1
1_MACS_peak_7002_lociStitched	chr14	72982836	72989561	1	6726	11711.5875	772.03	908	RGS6		DPF3	DPF3	NONE	908	1
3_MACS_peak_7147_lociStitched	chr14	93034189	93048871	3	6726	8384.8902	1223.0106	909	RIN3		RIN3	RIN3	0.0586	909	1
2_MACS_peak_20108_lociStitched	chr6	20400862	20411085	2	6721	13692.6862	1621.3678	910	E2F3		E2F3	E2F3	0.09160000000000001	910	1
3_MACS_peak_19759_lociStitched	chr5	172191420	172205575	3	6718	12893.7895	2201.1025	911	DUSP1		DUSP1	DUSP1	0.7825	911	1
3_MACS_peak_11599_lociStitched	chr19	19173540	19180814	3	6716	6329.8348	1151.4742	912	SLC25A42	ARMC6,SUGP2	SLC25A42	ARMC6	0.12450000000000001	912	1
3_MACS_peak_11534_lociStitched	chr19	16984465	17000915	3	6701	8053.92	1776.6	913	SIN3B,F2RL3		F2RL3	F2RL3	0.2444	913	1
2_MACS_peak_13321_lociStitched	chr2	127413445	127422989	2	6700	10387.6896	1375.2904	914	GYPC		GYPC	GYPC	0.17059999999999997	914	1
4_MACS_peak_12997_lociStitched	chr2	87807272	87821980	4	6699	6902.4644	2000.288	915	NCRNA00152		NCRNA00152	NCRNA00152	0.5076	915	1
1_MACS_peak_3819_lociStitched	chr11	16979770	16986462	1	6693	12030.8776	1437.4416	916	PLEKHA7		PLEKHA7	PLEKHA7	0.09690000000000001	916	1
3_MACS_peak_20029_lociStitched	chr6	12044504	12062226	3	6692	11382.8406	2312.721	917	HIVEP1		HIVEP1	HIVEP1	0.15239999999999998	917	1
3_MACS_peak_14435_lociStitched	chr20	24753615	24767279	3	6691	8015.3024	1709.3664	918			CST7	CST7	NONE	918	1
3_MACS_peak_16978_lociStitched	chr3	141205448	141218839	3	6677	11714.4468	2217.5496	919	RASA2		RASA2	RASA2	0.029200000000000004	919	1
1_MACS_peak_21040_lociStitched	chr6	130003847	130010520	1	6674	19323.6734	1426.0201	920	ARHGAP18		ARHGAP18	ARHGAP18	0.17260000000000003	920	1
1_MACS_peak_18504_lociStitched	chr4	185301131	185307801	1	6671	35321.652	1575.454	921			IRF2	IRF2	0.7717	921	1
