GENE_ID	locusLine	bin_1_KMS-12-BM.jin.bam
1_MACS_peak_6576_lociStitched	chr12(.):104900630-104901202	1.1511
2_MACS_peak_6577_lociStitched	chr12(.):104961712-104965618	2.91
3_MACS_peak_6579_lociStitched	chr12(.):104975175-104977494	1.3694
2_MACS_peak_6582_lociStitched	chr12(.):105031334-105032577	1.28
1_MACS_peak_6584_lociStitched	chr12(.):105033182-105038879	4.7404
1_MACS_peak_6585_lociStitched	chr12(.):105062077-105067961	5.0668
1_MACS_peak_6586_lociStitched	chr12(.):105114043-105114508	0.9232
1_MACS_peak_6587_lociStitched	chr12(.):105323689-105324525	1.327
1_MACS_peak_6588_lociStitched	chr12(.):105351219-105353544	5.9229
2_MACS_peak_6589_lociStitched	chr12(.):105367917-105369193	1.9428
1_MACS_peak_6591_lociStitched	chr12(.):105379323-105380754	2.0212
2_MACS_peak_6592_lociStitched	chr12(.):105423834-105426576	2.4898
1_MACS_peak_6594_lociStitched	chr12(.):105477534-105478096	1.2965
1_MACS_peak_6595_lociStitched	chr12(.):105500811-105504210	4.1613
1_MACS_peak_6596_lociStitched	chr12(.):105628931-105630698	2.9475
1_MACS_peak_6597_lociStitched	chr12(.):105717678-105726537	7.4328
1_MACS_peak_6598_lociStitched	chr12(.):105751030-105752295	2.369
2_MACS_peak_6599_lociStitched	chr12(.):106620923-106622016	0.9934
1_MACS_peak_6601_lociStitched	chr12(.):106640471-106643742	2.5072
1_MACS_peak_6602_lociStitched	chr12(.):106695369-106697519	4.8176
1_MACS_peak_6603_lociStitched	chr12(.):106704510-106705200	1.3724
1_MACS_peak_6604_lociStitched	chr12(.):106751500-106752667	2.8951
2_MACS_peak_6605_lociStitched	chr12(.):107349000-107350037	0.9148
1_MACS_peak_6607_lociStitched	chr12(.):108078543-108080456	3.1477
2_MACS_peak_6608_lociStitched	chr12(.):108129849-108131953	2.1534
3_MACS_peak_6610_lociStitched	chr12(.):108153437-108155536	2.2476
1_MACS_peak_6613_lociStitched	chr12(.):108309795-108310314	0.9458
1_MACS_peak_6614_lociStitched	chr12(.):108908890-108909661	2.0987
1_MACS_peak_6615_lociStitched	chr12(.):108934461-108936032	2.3624
2_MACS_peak_6616_lociStitched	chr12(.):108953863-108957565	4.546
4_MACS_peak_6618_lociStitched	chr12(.):108959482-108964150	1.6529
1_MACS_peak_6622_lociStitched	chr12(.):109010152-109012027	1.8349
4_MACS_peak_6623_lociStitched	chr12(.):109021939-109032424	4.9142
1_MACS_peak_6627_lociStitched	chr12(.):109058211-109058726	1.1803
2_MACS_peak_6628_lociStitched	chr12(.):109083748-109086587	4.0521
2_MACS_peak_6630_lociStitched	chr12(.):109123694-109126486	3.2385
1_MACS_peak_6632_lociStitched	chr12(.):109162166-109163130	1.2818
2_MACS_peak_6633_lociStitched	chr12(.):109165281-109167015	1.3971
1_MACS_peak_6635_lociStitched	chr12(.):109175157-109181091	3.312
1_MACS_peak_6636_lociStitched	chr12(.):109231573-109233432	2.0868
2_MACS_peak_6637_lociStitched	chr12(.):109250198-109252455	2.5072
1_MACS_peak_6639_lociStitched	chr12(.):109434365-109435244	1.4982
1_MACS_peak_6640_lociStitched	chr12(.):109490340-109491750	1.4308
1_MACS_peak_6641_lociStitched	chr12(.):109530192-109531837	2.6915
1_MACS_peak_6642_lociStitched	chr12(.):109534884-109536726	3.4689
1_MACS_peak_6643_lociStitched	chr12(.):109592469-109593044	1.6091
2_MACS_peak_6644_lociStitched	chr12(.):109795616-109797411	2.0621
1_MACS_peak_6646_lociStitched	chr12(.):109914670-109916134	4.185
2_MACS_peak_6647_lociStitched	chr12(.):110010239-110012529	4.101
1_MACS_peak_6649_lociStitched	chr12(.):110317703-110318224	1.6311
1_MACS_peak_6650_lociStitched	chr12(.):110330034-110330734	1.3198
1_MACS_peak_6651_lociStitched	chr12(.):110337679-110339067	2.1467
1_MACS_peak_6652_lociStitched	chr12(.):110433335-110434733	2.773
1_MACS_peak_6653_lociStitched	chr12(.):110436402-110437839	3.6073
1_MACS_peak_6654_lociStitched	chr12(.):110485955-110489338	1.8388
1_MACS_peak_6655_lociStitched	chr12(.):110510776-110511452	0.9409
1_MACS_peak_6656_lociStitched	chr12(.):110516391-110518754	5.1788
1_MACS_peak_6657_lociStitched	chr12(.):110562128-110562709	1.533
1_MACS_peak_6658_lociStitched	chr12(.):110603306-110604084	1.3589
1_MACS_peak_6659_lociStitched	chr12(.):110636494-110638783	1.8466
2_MACS_peak_6660_lociStitched	chr12(.):110717874-110720486	4.7926
1_MACS_peak_6662_lociStitched	chr12(.):110840355-110842441	3.9832
2_MACS_peak_6663_lociStitched	chr12(.):110887129-110888732	3.0598
1_MACS_peak_6665_lociStitched	chr12(.):110905727-110908068	5.8664
1_MACS_peak_6666_lociStitched	chr12(.):110938445-110940642	4.7325
1_MACS_peak_6667_lociStitched	chr12(.):111019605-111021615	4.0194
1_MACS_peak_6668_lociStitched	chr12(.):111043769-111044396	1.2459
2_MACS_peak_6669_lociStitched	chr12(.):111051356-111052369	1.2964
1_MACS_peak_6671_lociStitched	chr12(.):111085698-111086300	1.1605
1_MACS_peak_6672_lociStitched	chr12(.):111098833-111099540	1.2626
1_MACS_peak_6673_lociStitched	chr12(.):111179635-111180826	3.3922
2_MACS_peak_6674_lociStitched	chr12(.):111350800-111351902	1.2399
1_MACS_peak_6676_lociStitched	chr12(.):111493863-111495563	2.1764
1_MACS_peak_6677_lociStitched	chr12(.):111841952-111843285	2.236
1_MACS_peak_6678_lociStitched	chr12(.):111843798-111845132	3.2752
1_MACS_peak_6679_lociStitched	chr12(.):111868142-111869264	1.7807
1_MACS_peak_6680_lociStitched	chr12(.):111871625-111874165	2.9204
1_MACS_peak_6681_lociStitched	chr12(.):111880845-111881268	0.9432
1_MACS_peak_6682_lociStitched	chr12(.):111882090-111883499	2.4883
2_MACS_peak_6683_lociStitched	chr12(.):112035465-112038200	2.7687
2_MACS_peak_6685_lociStitched	chr12(.):112123016-112126039	2.9487
1_MACS_peak_6687_lociStitched	chr12(.):112211993-112214156	1.4666
1_MACS_peak_6688_lociStitched	chr12(.):112215049-112215660	1.3678
1_MACS_peak_6689_lociStitched	chr12(.):112272475-112273890	4.1065
1_MACS_peak_6690_lociStitched	chr12(.):112278610-112281143	4.69
2_MACS_peak_6691_lociStitched	chr12(.):112430706-112433671	2.0728
1_MACS_peak_6693_lociStitched	chr12(.):112449406-112453707	6.2876
2_MACS_peak_6694_lociStitched	chr12(.):112545560-112548018	4.4569
1_MACS_peak_6696_lociStitched	chr12(.):112563303-112564125	2.7928
2_MACS_peak_6697_lociStitched	chr12(.):112567407-112569147	1.5134
1_MACS_peak_6699_lociStitched	chr12(.):112596842-112597462	1.1911
1_MACS_peak_6700_lociStitched	chr12(.):112741182-112741801	1.4574
2_MACS_peak_6701_lociStitched	chr12(.):112818891-112820781	2.1939
1_MACS_peak_6703_lociStitched	chr12(.):112846404-112847424	4.5281
1_MACS_peak_6704_lociStitched	chr12(.):112855756-112857619	4.937
1_MACS_peak_6705_lociStitched	chr12(.):113058957-113059429	0.9132
2_MACS_peak_6706_lociStitched	chr12(.):113344435-113346112	1.5676
2_MACS_peak_6708_lociStitched	chr12(.):113362836-113367231	2.2748
1_MACS_peak_6710_lociStitched	chr12(.):113415346-113418062	4.1266
1_MACS_peak_6711_lociStitched	chr12(.):113425303-113427069	1.5359
2_MACS_peak_6712_lociStitched	chr12(.):113436356-113437907	1.1737
1_MACS_peak_6714_lociStitched	chr12(.):113486702-113487198	1.1929
1_MACS_peak_6715_lociStitched	chr12(.):113494103-113495441	1.428
2_MACS_peak_6716_lociStitched	chr12(.):113506956-113515628	3.8141
1_MACS_peak_6718_lociStitched	chr12(.):113517377-113518158	1.3346
1_MACS_peak_6719_lociStitched	chr12(.):113519142-113522166	2.8437
1_MACS_peak_6720_lociStitched	chr12(.):113522999-113526124	2.5212
1_MACS_peak_6721_lociStitched	chr12(.):113572290-113574191	1.9727
2_MACS_peak_6722_lociStitched	chr12(.):113590039-113592740	1.8444
1_MACS_peak_6724_lociStitched	chr12(.):113609871-113612892	4.4858
1_MACS_peak_6725_lociStitched	chr12(.):113621932-113625022	5.5824
2_MACS_peak_6726_lociStitched	chr12(.):113644554-113647972	2.7157
1_MACS_peak_6728_lociStitched	chr12(.):113659206-113660438	2.3265
1_MACS_peak_6729_lociStitched	chr12(.):113772123-113772927	1.156
2_MACS_peak_6730_lociStitched	chr12(.):113795820-113797295	1.7107
1_MACS_peak_6732_lociStitched	chr12(.):113894343-113894707	0.6706
1_MACS_peak_6733_lociStitched	chr12(.):114403520-114404201	2.0963
1_MACS_peak_6734_lociStitched	chr12(.):114840912-114841330	1.0335
3_MACS_peak_6735_lociStitched	chr12(.):114845397-114847312	1.0029
1_MACS_peak_6738_lociStitched	chr12(.):114851836-114852830	1.5191
1_MACS_peak_6739_lociStitched	chr12(.):114867551-114867869	0.7877
1_MACS_peak_6740_lociStitched	chr12(.):114868418-114869850	1.4976
1_MACS_peak_6741_lociStitched	chr12(.):114870787-114871091	0.6519
1_MACS_peak_6742_lociStitched	chr12(.):114881680-114882283	0.9646
1_MACS_peak_6743_lociStitched	chr12(.):116633235-116633570	1.1376
3_MACS_peak_6744_lociStitched	chr12(.):116713584-116716323	2.6315
1_MACS_peak_6747_lociStitched	chr12(.):116720016-116720689	1.1306
2_MACS_peak_6748_lociStitched	chr12(.):116762513-116763962	1.6431
1_MACS_peak_6750_lociStitched	chr12(.):116771062-116771785	1.2025
1_MACS_peak_6751_lociStitched	chr12(.):116786097-116787854	1.5546
2_MACS_peak_6752_lociStitched	chr12(.):116796458-116797615	2.0823
1_MACS_peak_6754_lociStitched	chr12(.):116798309-116800066	1.6338
1_MACS_peak_6755_lociStitched	chr12(.):116976276-116976645	0.9725
1_MACS_peak_6756_lociStitched	chr12(.):116986131-116986631	1.0511
2_MACS_peak_6757_lociStitched	chr12(.):116995226-116999664	3.5644
1_MACS_peak_6759_lociStitched	chr12(.):117174677-117175907	1.6426
3_MACS_peak_6760_lociStitched	chr12(.):117214201-117216744	1.3119
6_MACS_peak_6763_lociStitched	chr12(.):117237489-117246397	3.0223
4_MACS_peak_6769_lociStitched	chr12(.):117252076-117257576	3.0503
2_MACS_peak_6773_lociStitched	chr12(.):117295560-117296437	0.888
2_MACS_peak_6775_lociStitched	chr12(.):117317219-117320180	1.8107
1_MACS_peak_6777_lociStitched	chr12(.):117348592-117349543	1.7947
4_MACS_peak_6778_lociStitched	chr12(.):117358915-117364025	2.0846
2_MACS_peak_6782_lociStitched	chr12(.):117397539-117399164	1.2822
1_MACS_peak_6784_lociStitched	chr12(.):117501045-117501730	1.7009
1_MACS_peak_6785_lociStitched	chr12(.):117535954-117537808	2.4828
1_MACS_peak_6786_lociStitched	chr12(.):117543983-117544418	1.0527
1_MACS_peak_6787_lociStitched	chr12(.):117627344-117628302	3.112
1_MACS_peak_6788_lociStitched	chr12(.):118421773-118422237	0.9766
1_MACS_peak_6789_lociStitched	chr12(.):118454398-118455419	4.1827
1_MACS_peak_6790_lociStitched	chr12(.):118573287-118574984	2.9092
1_MACS_peak_6791_lociStitched	chr12(.):118582992-118583337	1.1085
1_MACS_peak_6792_lociStitched	chr12(.):118604461-118604787	1.0705
1_MACS_peak_6793_lociStitched	chr12(.):118683904-118684198	1.0201
2_MACS_peak_6794_lociStitched	chr12(.):118810289-118811341	1.2311
1_MACS_peak_6796_lociStitched	chr12(.):118813910-118815167	4.7067
1_MACS_peak_6797_lociStitched	chr12(.):120105671-120106533	3.8335
2_MACS_peak_6798_lociStitched	chr12(.):120314553-120315600	1.8655
2_MACS_peak_6800_lociStitched	chr12(.):120426971-120428435	1.5071
1_MACS_peak_6802_lociStitched	chr12(.):120516395-120518522	1.6369
2_MACS_peak_6803_lociStitched	chr12(.):120524152-120526086	1.4563
2_MACS_peak_6805_lociStitched	chr12(.):120553540-120562336	4.7955
1_MACS_peak_6807_lociStitched	chr12(.):120568770-120572387	3.34
3_MACS_peak_6808_lociStitched	chr12(.):120628107-120633894	2.5351
2_MACS_peak_6811_lociStitched	chr12(.):120637426-120640220	4.5765
1_MACS_peak_6813_lociStitched	chr12(.):120669343-120669678	0.918
1_MACS_peak_6814_lociStitched	chr12(.):120702863-120703558	1.3197
3_MACS_peak_6815_lociStitched	chr12(.):120728453-120731643	4.505
1_MACS_peak_6818_lociStitched	chr12(.):120740052-120740483	2.1075
1_MACS_peak_6819_lociStitched	chr12(.):120754498-120756260	3.1115
2_MACS_peak_6820_lociStitched	chr12(.):120875323-120876569	2.4204
1_MACS_peak_6822_lociStitched	chr12(.):120883435-120885044	5.3328
1_MACS_peak_6823_lociStitched	chr12(.):120906122-120908792	3.5349
1_MACS_peak_6824_lociStitched	chr12(.):120933201-120934541	1.5265
1_MACS_peak_6825_lociStitched	chr12(.):120966267-120968390	3.2389
4_MACS_peak_6826_lociStitched	chr12(.):120969574-120975241	1.8616
1_MACS_peak_6830_lociStitched	chr12(.):120976000-120977032	1.1369
1_MACS_peak_6831_lociStitched	chr12(.):121018675-121019325	1.9924
1_MACS_peak_6832_lociStitched	chr12(.):121106808-121107595	1.0028
3_MACS_peak_6833_lociStitched	chr12(.):121121880-121125634	2.5588
1_MACS_peak_6836_lociStitched	chr12(.):121148194-121149060	1.7548
1_MACS_peak_6837_lociStitched	chr12(.):121163602-121164052	2.0636
1_MACS_peak_6838_lociStitched	chr12(.):121340896-121342754	1.9095
1_MACS_peak_6839_lociStitched	chr12(.):121453579-121454476	2.4221
1_MACS_peak_6840_lociStitched	chr12(.):121498017-121498429	0.839
1_MACS_peak_6841_lociStitched	chr12(.):121565693-121568601	3.182
1_MACS_peak_6842_lociStitched	chr12(.):121569116-121569639	1.0282
1_MACS_peak_6843_lociStitched	chr12(.):121570269-121571463	2.0157
1_MACS_peak_6844_lociStitched	chr12(.):121647250-121648893	3.3872
1_MACS_peak_6845_lociStitched	chr12(.):121652500-121652917	1.0819
2_MACS_peak_6846_lociStitched	chr12(.):121733451-121735631	2.0186
1_MACS_peak_6848_lociStitched	chr12(.):121762169-121762705	1.0899
1_MACS_peak_6849_lociStitched	chr12(.):121789071-121791173	3.2195
1_MACS_peak_6850_lociStitched	chr12(.):121837159-121839183	5.3697
3_MACS_peak_6851_lociStitched	chr12(.):121903810-121906120	1.4241
2_MACS_peak_6854_lociStitched	chr12(.):121973567-121976601	2.3778
1_MACS_peak_6856_lociStitched	chr12(.):122016855-122018924	3.2891
2_MACS_peak_6857_lociStitched	chr12(.):122027411-122028764	1.8624
2_MACS_peak_6859_lociStitched	chr12(.):122062602-122066366	2.7314
1_MACS_peak_6861_lociStitched	chr12(.):122074940-122076046	1.6351
1_MACS_peak_6862_lociStitched	chr12(.):122101679-122102773	2.2461
1_MACS_peak_6863_lociStitched	chr12(.):122109194-122111435	4.3631
1_MACS_peak_6864_lociStitched	chr12(.):122119569-122120087	1.3916
1_MACS_peak_6865_lociStitched	chr12(.):122125002-122125864	3.3634
2_MACS_peak_6866_lociStitched	chr12(.):122149843-122151811	1.8953
1_MACS_peak_6868_lociStitched	chr12(.):122185055-122187011	2.7088
1_MACS_peak_6869_lociStitched	chr12(.):122188107-122189040	1.8799
1_MACS_peak_6870_lociStitched	chr12(.):122219275-122221228	1.8684
2_MACS_peak_6871_lociStitched	chr12(.):122224980-122228949	4.9338
1_MACS_peak_6873_lociStitched	chr12(.):122230451-122233176	5.7832
2_MACS_peak_6874_lociStitched	chr12(.):122237194-122243567	6.9344
1_MACS_peak_6876_lociStitched	chr12(.):122249691-122250966	1.1
1_MACS_peak_6877_lociStitched	chr12(.):122277572-122278229	1.9964
1_MACS_peak_6878_lociStitched	chr12(.):122325965-122327610	3.4968
3_MACS_peak_6879_lociStitched	chr12(.):122427036-122431034	4.1196
1_MACS_peak_6882_lociStitched	chr12(.):122441581-122444859	2.1484
1_MACS_peak_6883_lociStitched	chr12(.):122447778-122448263	1.1623
2_MACS_peak_6884_lociStitched	chr12(.):122458982-122461795	2.3777
2_MACS_peak_6886_lociStitched	chr12(.):122515793-122517865	2.9906
1_MACS_peak_6888_lociStitched	chr12(.):122519784-122520344	1.1852
1_MACS_peak_6889_lociStitched	chr12(.):122650651-122651969	1.3905
1_MACS_peak_6890_lociStitched	chr12(.):122680847-122683662	4.5743
1_MACS_peak_6891_lociStitched	chr12(.):122687723-122688817	1.1531
2_MACS_peak_6892_lociStitched	chr12(.):122709193-122711557	4.9063
1_MACS_peak_6894_lociStitched	chr12(.):122750038-122752378	4.6884
2_MACS_peak_6895_lociStitched	chr12(.):122772606-122773372	1.3563
2_MACS_peak_6897_lociStitched	chr12(.):122776407-122778716	1.7867
1_MACS_peak_6899_lociStitched	chr12(.):122906138-122907140	2.1168
1_MACS_peak_6900_lociStitched	chr12(.):122983667-122987246	3.6613
3_MACS_peak_6901_lociStitched	chr12(.):123010560-123013721	4.426
1_MACS_peak_6904_lociStitched	chr12(.):123236766-123238273	3.2703
1_MACS_peak_6905_lociStitched	chr12(.):123258468-123260493	3.4975
2_MACS_peak_6906_lociStitched	chr12(.):123319889-123321106	1.5929
2_MACS_peak_6908_lociStitched	chr12(.):123355621-123358287	1.87
2_MACS_peak_6910_lociStitched	chr12(.):123359458-123361695	1.6458
2_MACS_peak_6912_lociStitched	chr12(.):123370619-123374702	3.4077
3_MACS_peak_6914_lociStitched	chr12(.):123382293-123387120	2.1583
1_MACS_peak_6917_lociStitched	chr12(.):123458435-123460700	3.0934
2_MACS_peak_6918_lociStitched	chr12(.):123464690-123466101	2.6261
3_MACS_peak_6920_lociStitched	chr12(.):123603018-123607418	2.8257
1_MACS_peak_6923_lociStitched	chr12(.):123615775-123617182	2.2258
2_MACS_peak_6924_lociStitched	chr12(.):123634653-123636341	1.131
2_MACS_peak_6926_lociStitched	chr12(.):123716438-123718981	4.3961
3_MACS_peak_6928_lociStitched	chr12(.):123755189-123756975	1.1088
1_MACS_peak_6931_lociStitched	chr12(.):123762015-123763002	1.7179
1_MACS_peak_6932_lociStitched	chr12(.):123848161-123851310	4.636
2_MACS_peak_6933_lociStitched	chr12(.):123867975-123869505	1.6546
1_MACS_peak_6935_lociStitched	chr12(.):123872455-123873344	1.5043
1_MACS_peak_6936_lociStitched	chr12(.):123911113-123912721	1.5108
1_MACS_peak_6937_lociStitched	chr12(.):123920351-123922056	2.1778
1_MACS_peak_6938_lociStitched	chr12(.):123925061-123927102	2.8989
1_MACS_peak_6939_lociStitched	chr12(.):123942144-123943803	6.1553
1_MACS_peak_6940_lociStitched	chr12(.):123959757-123960319	1.1274
1_MACS_peak_6941_lociStitched	chr12(.):123968112-123968512	1.0761
1_MACS_peak_6942_lociStitched	chr12(.):123995706-123996501	1.0555
1_MACS_peak_6943_lociStitched	chr12(.):124067755-124069918	3.3849
1_MACS_peak_6944_lociStitched	chr12(.):124085764-124087705	4.9926
1_MACS_peak_6945_lociStitched	chr12(.):124117740-124119438	4.3218
1_MACS_peak_6946_lociStitched	chr12(.):124196950-124197641	2.1264
1_MACS_peak_6947_lociStitched	chr12(.):124456836-124457189	0.7122
1_MACS_peak_6948_lociStitched	chr12(.):124457746-124458881	2.0147
1_MACS_peak_6949_lociStitched	chr12(.):124490289-124491094	1.2297
1_MACS_peak_6950_lociStitched	chr12(.):124610201-124610920	0.8626
1_MACS_peak_6951_lociStitched	chr12(.):124612238-124612745	1.0665
3_MACS_peak_6952_lociStitched	chr12(.):124613781-124617414	2.0286
1_MACS_peak_6955_lociStitched	chr12(.):124937098-124939127	3.2042
1_MACS_peak_6956_lociStitched	chr12(.):125030268-125030663	0.9196
2_MACS_peak_6957_lociStitched	chr12(.):125050992-125053302	2.6054
1_MACS_peak_6959_lociStitched	chr12(.):125257759-125260372	3.4845
2_MACS_peak_6960_lociStitched	chr12(.):125347379-125349424	3.58
1_MACS_peak_6962_lociStitched	chr12(.):125369199-125369964	1.3314
2_MACS_peak_6963_lociStitched	chr12(.):125398432-125406937	5.5973
2_MACS_peak_6965_lociStitched	chr12(.):125411681-125413350	1.2191
2_MACS_peak_6967_lociStitched	chr12(.):125423031-125424686	1.3059
1_MACS_peak_6969_lociStitched	chr12(.):125472983-125473727	1.5591
3_MACS_peak_6970_lociStitched	chr12(.):125477334-125479998	1.9405
1_MACS_peak_6973_lociStitched	chr12(.):125550099-125550621	1.0468
2_MACS_peak_6974_lociStitched	chr12(.):125632678-125635565	2.6675
1_MACS_peak_6976_lociStitched	chr12(.):126789161-126789497	0.7489
2_MACS_peak_6977_lociStitched	chr12(.):127252446-127254120	1.4129
2_MACS_peak_6979_lociStitched	chr12(.):127256062-127258493	3.4661
2_MACS_peak_6981_lociStitched	chr12(.):127364730-127368768	1.7776
1_MACS_peak_6983_lociStitched	chr12(.):127384133-127385741	2.274
1_MACS_peak_6984_lociStitched	chr12(.):127407180-127408326	1.8673
1_MACS_peak_6985_lociStitched	chr12(.):127408869-127409233	0.7978
4_MACS_peak_6986_lociStitched	chr12(.):127409832-127417555	2.4667
2_MACS_peak_6990_lociStitched	chr12(.):127418419-127423029	3.4092
1_MACS_peak_6992_lociStitched	chr12(.):127424727-127425221	1.1916
1_MACS_peak_6993_lociStitched	chr12(.):127426032-127426712	1.1087
1_MACS_peak_6994_lociStitched	chr12(.):127427459-127430163	1.7733
4_MACS_peak_6995_lociStitched	chr12(.):127431264-127441401	2.3987
2_MACS_peak_6999_lociStitched	chr12(.):127442887-127446359	2.9348
1_MACS_peak_7001_lociStitched	chr12(.):127447103-127447525	0.8239
1_MACS_peak_7002_lociStitched	chr12(.):127449416-127450041	1.0547
1_MACS_peak_7003_lociStitched	chr12(.):127450932-127451366	1.1167
6_MACS_peak_7004_lociStitched	chr12(.):127478145-127496994	3.4088
3_MACS_peak_7010_lociStitched	chr12(.):127497774-127499976	1.5946
2_MACS_peak_7013_lociStitched	chr12(.):127501853-127503570	1.5918
11_MACS_peak_7015_lociStitched	chr12(.):127518408-127552717	4.2731
4_MACS_peak_7026_lociStitched	chr12(.):127553668-127557570	1.143
1_MACS_peak_7030_lociStitched	chr12(.):127558927-127560846	1.7299
1_MACS_peak_7031_lociStitched	chr12(.):127561691-127562164	1.2585
2_MACS_peak_7032_lociStitched	chr12(.):127563120-127564374	1.0833
1_MACS_peak_7034_lociStitched	chr12(.):127865548-127865851	0.8363
1_MACS_peak_7035_lociStitched	chr12(.):127970368-127970910	1.1262
1_MACS_peak_7036_lociStitched	chr12(.):127972690-127974122	1.6548
1_MACS_peak_7037_lociStitched	chr12(.):127979024-127980500	1.3932
1_MACS_peak_7038_lociStitched	chr12(.):127988525-127989099	1.1735
3_MACS_peak_7039_lociStitched	chr12(.):128041761-128045714	3.9437
1_MACS_peak_7042_lociStitched	chr12(.):128046973-128047581	1.0892
2_MACS_peak_7043_lociStitched	chr12(.):128467252-128468605	2.0004
1_MACS_peak_7045_lociStitched	chr12(.):129295097-129295686	0.9571
2_MACS_peak_7046_lociStitched	chr12(.):129307589-129309064	2.7938
1_MACS_peak_7048_lociStitched	chr12(.):129314578-129315075	0.8336
1_MACS_peak_7049_lociStitched	chr12(.):131323052-131323528	0.8888
