REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MOLP-8.jin.bam
3_MACS_peak_12293_lociStitched	chr19	18631292	18633910	3	2084	6148.3730000000005
3_MACS_peak_15907_lociStitched	chr21	34601638	34604255	3	2151	7422.3354
4_MACS_peak_2952_lociStitched	chr10	25188955	25191571	4	2167	4046.4287999999997
2_MACS_peak_18729_lociStitched	chr4	83349976	83352592	2	2610	10646.8584
3_MACS_peak_4948_lociStitched	chr11	130635032	130637643	3	2555	7017.5847
3_MACS_peak_661_lociStitched	chr1	39872899	39875509	3	2406	7093.719000000001
3_MACS_peak_3829_lociStitched	chr11	12727616	12730226	3	2285	5050.872
2_MACS_peak_6147_lociStitched	chr12	123463913	123466523	2	2559	8309.196
3_MACS_peak_10943_lociStitched	chr17	74235486	74238096	3	2293	8787.348
2_MACS_peak_915_lociStitched	chr1	62901264	62903871	2	2604	9921.9813
4_MACS_peak_24598_lociStitched	chr9	14312925	14315532	4	2364	5395.186500000001
5_MACS_peak_6457_lociStitched	chr13	42489305	42491911	5	1910	3447.4773999999998
2_MACS_peak_6898_lociStitched	chr14	23769705	23772311	2	2311	6846.2226
4_MACS_peak_10314_lociStitched	chr17	38254364	38256968	4	2142	4240.0932
2_MACS_peak_6521_lociStitched	chr13	49549313	49551916	2	2464	7359.201599999999
3_MACS_peak_7759_lociStitched	chr15	37392283	37394885	3	2288	4875.3674
3_MACS_peak_14375_lociStitched	chr2	148054115	148056717	3	1998	3999.7943999999998
2_MACS_peak_1766_lociStitched	chr1	156927597	156930198	2	2576	7387.880399999999
2_MACS_peak_4168_lociStitched	chr11	62622486	62625087	2	2533	10414.6641
4_MACS_peak_12730_lociStitched	chr19	45970525	45973124	4	2276	5736.5127999999995
3_MACS_peak_12891_lociStitched	chr19	49137926	49140525	3	1810	3606.6322999999998
2_MACS_peak_13720_lociStitched	chr2	54860501	54863100	2	2590	6948.6864
3_MACS_peak_23278_lociStitched	chr7	150593681	150596280	3	1986	3972.0517
1_MACS_peak_13966_lociStitched	chr2	85764733	85767331	1	2599	10930.305600000002
2_MACS_peak_13004_lociStitched	chr19	50623151	50625748	2	2537	7594.4071
2_MACS_peak_14313_lociStitched	chr2	130938518	130941115	2	2525	8335.0715
2_MACS_peak_16249_lociStitched	chr22	23282973	23285570	2	2569	6028.9355
3_MACS_peak_24345_lociStitched	chr8	134582445	134585042	3	2345	4737.1877
2_MACS_peak_2030_lociStitched	chr1	181057135	181059731	2	2505	9816.774
1_MACS_peak_2626_lociStitched	chr1	244012144	244014740	1	2597	10642.0424
3_MACS_peak_12664_lociStitched	chr19	44099015	44101611	3	2236	5414.2176
4_MACS_peak_16796_lociStitched	chr22	50353274	50355869	4	2422	5661.252
1_MACS_peak_1699_lociStitched	chr1	155657189	155659782	1	2594	15493.175
4_MACS_peak_3458_lociStitched	chr10	112173244	112175837	4	1910	3595.7131
4_MACS_peak_16610_lociStitched	chr22	39860987	39863580	4	2292	3563.0413000000003
2_MACS_peak_17854_lociStitched	chr3	147110179	147112772	2	2336	6048.1725
1_MACS_peak_18994_lociStitched	chr4	144256786	144259379	1	2594	10910.5661
2_MACS_peak_20819_lociStitched	chr6	27781572	27784165	2	2445	6418.1936000000005
4_MACS_peak_10989_lociStitched	chr17	75136052	75138644	4	2213	5790.528
2_MACS_peak_15752_lociStitched	chr20	61282084	61284676	2	2184	6227.28
1_MACS_peak_1360_lociStitched	chr1	120835819	120838410	1	2592	12419.4403
3_MACS_peak_21791_lociStitched	chr6	151710781	151713372	3	2246	7821.1926
1_MACS_peak_23590_lociStitched	chr8	27935133	27937723	1	2591	4854.696
2_MACS_peak_7662_lociStitched	chr15	23660077	23662666	2	2586	7636.2555
2_MACS_peak_23882_lociStitched	chr8	71314378	71316967	2	2442	7444.4106
3_MACS_peak_2810_lociStitched	chr10	11067258	11069846	3	2366	5658.9208
3_MACS_peak_16145_lociStitched	chr22	18807146	18809734	3	2086	4402.4468
2_MACS_peak_24286_lociStitched	chr8	128806266	128808854	2	2434	6513.7372000000005
2_MACS_peak_2378_lociStitched	chr1	225614089	225616676	2	2588	7483.673599999999
3_MACS_peak_4212_lociStitched	chr11	64083679	64086266	3	2287	7848.4406
2_MACS_peak_16128_lociStitched	chr22	17737651	17740238	2	2516	8961.368
3_MACS_peak_17706_lociStitched	chr3	129000352	129002939	3	2090	5163.1346
1_MACS_peak_14200_lociStitched	chr2	112250089	112252675	1	2587	7634.1306
2_MACS_peak_4768_lociStitched	chr11	115373205	115375790	2	2377	6331.182
2_MACS_peak_19820_lociStitched	chr5	107716238	107718823	2	2571	8848.1965
2_MACS_peak_4023_lociStitched	chr11	47787429	47790012	2	2344	8625.411900000001
4_MACS_peak_13651_lociStitched	chr2	45877647	45880229	4	1936	3641.6528000000003
3_MACS_peak_19010_lociStitched	chr4	146099993	146102572	3	2332	6078.187199999999
2_MACS_peak_774_lociStitched	chr1	45792219	45794797	2	2218	6896.15
2_MACS_peak_6668_lociStitched	chr13	99139923	99142499	2	2170	5143.4992
3_MACS_peak_1719_lociStitched	chr1	156022878	156025453	3	2336	7249.139999999999
3_MACS_peak_21746_lociStitched	chr6	144605730	144608305	3	2360	5985.5875
3_MACS_peak_11627_lociStitched	chr19	531079	533653	3	2243	4057.1388
3_MACS_peak_23860_lociStitched	chr8	67836551	67839125	3	2319	6968.0754
2_MACS_peak_20110_lociStitched	chr5	141259453	141262026	2	2411	4452.833799999999
3_MACS_peak_368_lociStitched	chr1	22443829	22446401	3	2326	4535.207600000001
4_MACS_peak_15481_lociStitched	chr20	43594620	43597192	4	1851	3414.33
4_MACS_peak_15717_lociStitched	chr20	58326375	58328947	4	2514	4859.0224
3_MACS_peak_19462_lociStitched	chr5	40833959	40836531	3	2104	5289.5752
2_MACS_peak_358_lociStitched	chr1	22107717	22110288	2	2546	9185.1546
3_MACS_peak_11641_lociStitched	chr19	796386	798957	3	2047	4684.362
3_MACS_peak_23291_lociStitched	chr7	150776691	150779262	3	2293	6397.4193000000005
2_MACS_peak_24177_lociStitched	chr8	123792456	123795027	2	2478	6908.0199
1_MACS_peak_20017_lociStitched	chr5	137088567	137091137	1	2571	11794.500999999998
2_MACS_peak_23670_lociStitched	chr8	33422589	33425158	2	2464	6919.087699999999
2_MACS_peak_18175_lociStitched	chr3	195443283	195445851	2	2078	3453.96
1_MACS_peak_1555_lociStitched	chr1	151030317	151032884	1	2568	6836.1777
2_MACS_peak_14632_lociStitched	chr2	191844180	191846745	2	2554	6566.143499999999
3_MACS_peak_1598_lociStitched	chr1	153642462	153645026	3	2277	6866.1356000000005
2_MACS_peak_13280_lociStitched	chr2	8654162	8656726	2	2156	4896.9836
2_MACS_peak_19453_lociStitched	chr5	37809852	37812416	2	2487	8839.6464
2_MACS_peak_5543_lociStitched	chr12	57022117	57024680	2	2314	6294.728
3_MACS_peak_1139_lociStitched	chr1	101700560	101703121	3	2410	8752.7297
2_MACS_peak_12793_lociStitched	chr19	47728635	47731196	2	2148	7000.2374
5_MACS_peak_14279_lociStitched	chr2	126399591	126402152	5	2111	4318.1021
2_MACS_peak_1294_lociStitched	chr1	117349278	117351837	2	2322	6156.1863
3_MACS_peak_24648_lociStitched	chr9	32550317	32552876	3	2451	5281.776
2_MACS_peak_16008_lociStitched	chr21	43450930	43453488	2	2180	4389.7838
3_MACS_peak_5951_lociStitched	chr12	112035423	112037980	3	2449	5690.8592
2_MACS_peak_13219_lociStitched	chr19	59069006	59071563	2	2463	8933.3909
2_MACS_peak_25036_lociStitched	chr9	99179176	99181733	2	2485	9411.0385
2_MACS_peak_12987_lociStitched	chr19	50597858	50600413	2	2497	6522.659500000001
3_MACS_peak_6766_lociStitched	chr13	113342707	113345261	3	2505	6320.1284000000005
3_MACS_peak_11817_lociStitched	chr19	3686932	3689486	3	2547	8067.575199999999
3_MACS_peak_19269_lociStitched	chr5	1792219	1794773	3	2015	4191.6248
2_MACS_peak_21798_lociStitched	chr6	152077854	152080408	2	2249	4735.3714
2_MACS_peak_23666_lociStitched	chr8	33369785	33372339	2	2118	4259.5612
2_MACS_peak_17261_lociStitched	chr3	50373135	50375688	2	2479	8806.5735
1_MACS_peak_16740_lociStitched	chr22	46448930	46451482	1	2553	8144.9632
3_MACS_peak_17042_lociStitched	chr3	33480763	33483315	3	2206	6853.906400000001
3_MACS_peak_4850_lociStitched	chr11	120938125	120940676	3	2413	5847.1471
2_MACS_peak_17422_lociStitched	chr3	66023121	66025672	2	2510	7148.667299999999
4_MACS_peak_22470_lociStitched	chr7	55576550	55579101	4	2006	3498.9516
1_MACS_peak_10965_lociStitched	chr17	74488029	74490577	1	2549	5780.138
2_MACS_peak_16922_lociStitched	chr3	13365379	13367927	2	2221	5165.0508
2_MACS_peak_21498_lociStitched	chr6	108277891	108280439	2	2403	6557.0232
1_MACS_peak_25187_lociStitched	chr9	123637823	123640370	1	2548	9752.7177
2_MACS_peak_5546_lociStitched	chr12	57028145	57030691	2	2492	4817.032
2_MACS_peak_1518_lociStitched	chr1	150206658	150209202	2	2538	12989.918399999999
4_MACS_peak_15871_lociStitched	chr21	27508499	27511043	4	1603	3285.0671999999995
3_MACS_peak_12626_lociStitched	chr19	42057358	42059900	3	2148	6019.456
2_MACS_peak_15104_lociStitched	chr20	3776025	3778567	2	2255	5908.879
2_MACS_peak_17619_lociStitched	chr3	120067362	120069904	2	2052	6820.186
2_MACS_peak_9884_lociStitched	chr17	8053702	8056242	2	2452	6568.694
2_MACS_peak_7590_lociStitched	chr14	105955624	105958163	2	2381	10519.330899999999
1_MACS_peak_16652_lociStitched	chr22	41842022	41844560	1	2539	9391.869
3_MACS_peak_5585_lociStitched	chr12	58165138	58167675	3	2468	8237.8927
2_MACS_peak_23754_lociStitched	chr8	48871955	48874491	2	2444	6739.6736
4_MACS_peak_1263_lociStitched	chr1	115236573	115239107	4	2063	3972.5518
2_MACS_peak_7204_lociStitched	chr14	67115738	67118272	2	2344	5290.992
3_MACS_peak_6944_lociStitched	chr14	31494350	31496883	3	2489	7705.892599999999
2_MACS_peak_7418_lociStitched	chr14	91882796	91885329	2	2377	5282.824799999999
1_MACS_peak_14333_lociStitched	chr2	133024755	133027288	1	2534	25221.5876
2_MACS_peak_18083_lociStitched	chr3	185825813	185828346	2	2135	6245.1115
3_MACS_peak_25425_lociStitched	chr9	134551815	134554348	3	2322	3927.1632
3_MACS_peak_7969_lociStitched	chr15	56535111	56537643	3	1996	4533.546
3_MACS_peak_15859_lociStitched	chr21	18983176	18985706	3	2319	6522.593
2_MACS_peak_785_lociStitched	chr1	46151683	46154212	2	2449	6728.4045
2_MACS_peak_16563_lociStitched	chr22	38900829	38903358	2	2387	11773.5066
3_MACS_peak_11029_lociStitched	chr17	76712854	76715382	3	2404	5409.92
2_MACS_peak_6492_lociStitched	chr13	45150188	45152715	2	2492	7712.6567
2_MACS_peak_21367_lociStitched	chr6	90007113	90009639	2	2459	5876.2338
2_MACS_peak_21117_lociStitched	chr6	42749391	42751916	2	2464	11991.4775
4_MACS_peak_15228_lociStitched	chr20	19954954	19957478	4	2166	4530.8324
3_MACS_peak_25952_lociStitched	chrX	106958655	106961179	3	2390	5627.258
3_MACS_peak_24946_lociStitched	chr9	94185007	94187530	3	2186	5759.5044
4_MACS_peak_25503_lociStitched	chr9	139741948	139744470	4	2026	4581.4652
1_MACS_peak_2060_lociStitched	chr1	183439925	183442446	1	2522	15189.025000000001
3_MACS_peak_4141_lociStitched	chr11	62419651	62422172	3	2105	5954.3499
3_MACS_peak_21521_lociStitched	chr6	109194465	109196986	3	1887	5131.4955
2_MACS_peak_22119_lociStitched	chr7	7983352	7985872	2	2166	4607.82
3_MACS_peak_5482_lociStitched	chr12	54672858	54675376	3	2409	9262.7148
2_MACS_peak_17754_lociStitched	chr3	133291712	133294230	2	2292	5241.720600000001
1_MACS_peak_17933_lociStitched	chr3	160116650	160119167	1	2518	8713.854000000001
2_MACS_peak_25_lociStitched	chr1	1333472	1335988	2	2374	8872.9256
1_MACS_peak_664_lociStitched	chr1	39974591	39977104	1	2514	7224.3724
2_MACS_peak_21898_lociStitched	chr6	159238268	159240781	2	2487	6266.9194
4_MACS_peak_11125_lociStitched	chr17	79678849	79681360	4	2194	4440.2013
3_MACS_peak_11709_lociStitched	chr19	1651057	1653568	3	2151	6105.7476
2_MACS_peak_19110_lociStitched	chr4	174254448	174256959	2	2452	9169.1676
3_MACS_peak_4380_lociStitched	chr11	67055136	67057646	3	2208	9083.188
2_MACS_peak_11728_lociStitched	chr19	1940236	1942745	2	2210	5120.3672
2_MACS_peak_279_lociStitched	chr1	16160841	16163349	2	2337	10385.1264
3_MACS_peak_10560_lociStitched	chr17	47816561	47819069	3	2154	4722.3132
2_MACS_peak_17017_lociStitched	chr3	31573006	31575513	2	2487	9955.0463
2_MACS_peak_10773_lociStitched	chr17	62197402	62199908	2	2388	5513.4506
2_MACS_peak_24576_lociStitched	chr9	6411787	6414293	2	2342	7804.937
1_MACS_peak_7029_lociStitched	chr14	50099644	50102149	1	2506	9626.715
3_MACS_peak_17898_lociStitched	chr3	156200764	156203269	3	2328	5268.015
3_MACS_peak_25312_lociStitched	chr9	130828547	130831052	3	1957	5188.6065
1_MACS_peak_16519_lociStitched	chr22	37879631	37882134	1	2504	5772.168299999999
2_MACS_peak_2979_lociStitched	chr10	28820799	28823301	2	2471	9267.408000000001
2_MACS_peak_12971_lociStitched	chr19	50319775	50322277	2	2126	5866.689600000001
3_MACS_peak_19529_lociStitched	chr5	55883808	55886310	3	2136	6280.7706
2_MACS_peak_9099_lociStitched	chr16	31083917	31086416	2	2176	4835.0652
1_MACS_peak_14902_lociStitched	chr2	232535827	232538326	1	2500	9067.6215
4_MACS_peak_22858_lociStitched	chr7	99867805	99870304	4	1983	5214.1635
3_MACS_peak_6345_lociStitched	chr13	25753998	25756496	3	2348	4115.455
2_MACS_peak_8569_lociStitched	chr16	576426	578924	2	2160	6250.2458
2_MACS_peak_14273_lociStitched	chr2	122406107	122408605	2	2371	7378.5924
2_MACS_peak_19533_lociStitched	chr5	56110608	56113106	2	2422	6076.1352
1_MACS_peak_1526_lociStitched	chr1	150335947	150338444	1	2498	14402.696
2_MACS_peak_21468_lociStitched	chr6	106532036	106534533	2	2467	4300.5831
1_MACS_peak_5731_lociStitched	chr12	93963702	93966194	1	2493	6341.1431999999995
2_MACS_peak_18833_lociStitched	chr4	103747439	103749931	2	2331	9870.812
1_MACS_peak_13995_lociStitched	chr2	86946195	86948686	1	2492	7668.2944
3_MACS_peak_19347_lociStitched	chr5	14216738	14219229	3	2204	4639.2384
2_MACS_peak_10028_lociStitched	chr17	19014111	19016600	2	2185	5149.741
3_MACS_peak_12911_lociStitched	chr19	49466718	49469207	3	2223	5007.868
2_MACS_peak_23254_lociStitched	chr7	148843049	148845537	2	2443	5876.904799999999
3_MACS_peak_6811_lociStitched	chr13	114907731	114910218	3	2139	4304.2509
4_MACS_peak_12916_lociStitched	chr19	49495239	49497726	4	2119	4162.2432
1_MACS_peak_7661_lociStitched	chr15	23617105	23619591	1	2487	8817.842
4_MACS_peak_8367_lociStitched	chr15	85290630	85293116	4	2162	5420.2258
3_MACS_peak_24737_lociStitched	chr9	37464582	37467068	3	2073	5603.6926
4_MACS_peak_147_lociStitched	chr1	6843916	6846401	4	1888	5859.63
1_MACS_peak_16824_lociStitched	chr22	50963116	50965601	1	2486	6912.027499999999
2_MACS_peak_1268_lociStitched	chr1	115243664	115246148	2	2280	4516.4088
2_MACS_peak_19999_lociStitched	chr5	134209578	134212062	2	2382	8695.9872
2_MACS_peak_1334_lociStitched	chr1	118227780	118230263	2	2180	4018.7355000000002
2_MACS_peak_2073_lociStitched	chr1	184463159	184465641	2	2350	5661.9384
2_MACS_peak_13246_lociStitched	chr2	1660231	1662712	2	2476	5391.4610999999995
3_MACS_peak_23498_lociStitched	chr8	17185549	17188030	3	2068	4354.8993
2_MACS_peak_1773_lociStitched	chr1	157150765	157153245	2	2127	8581.544
3_MACS_peak_7667_lociStitched	chr15	23678339	23680819	3	1928	4022.312
1_MACS_peak_7718_lociStitched	chr15	31644274	31646754	1	2481	8321.640000000001
2_MACS_peak_16159_lociStitched	chr22	19417951	19420430	2	2309	6479.362300000001
3_MACS_peak_22053_lociStitched	chr7	4783898	4786377	3	1965	3798.5717
3_MACS_peak_16515_lociStitched	chr22	37625284	37627761	3	2163	4621.8342999999995
4_MACS_peak_22862_lociStitched	chr7	99888042	99890519	4	2291	4048.9042
2_MACS_peak_757_lociStitched	chr1	45240162	45242638	2	2385	7224.2252
2_MACS_peak_2665_lociStitched	chr1	248902082	248904557	2	2467	8500.635
3_MACS_peak_13702_lociStitched	chr2	48540975	48543450	3	2093	7210.169999999999
2_MACS_peak_1208_lociStitched	chr1	111328869	111331343	2	2300	6895.285400000001
2_MACS_peak_6238_lociStitched	chr12	132407284	132409758	2	2368	5688.963000000001
2_MACS_peak_15943_lociStitched	chr21	36260061	36262534	2	2337	7418.5054
1_MACS_peak_20466_lociStitched	chr5	180686861	180689334	1	2474	8442.5747
2_MACS_peak_12953_lociStitched	chr19	50143859	50146331	2	2130	5044.8576
4_MACS_peak_3947_lociStitched	chr11	33756052	33758523	4	2393	4835.005700000001
3_MACS_peak_12299_lociStitched	chr19	18681647	18684117	3	1858	4467.736
2_MACS_peak_6145_lociStitched	chr12	123458507	123460976	2	2437	9523.426800000001
2_MACS_peak_1804_lociStitched	chr1	160750725	160753193	2	2378	8880.1108
3_MACS_peak_2425_lociStitched	chr1	226594137	226596605	3	2113	5936.0336
1_MACS_peak_2070_lociStitched	chr1	184355295	184357762	1	2468	8562.2169
2_MACS_peak_7471_lociStitched	chr14	97366401	97368867	2	2334	6235.0344
3_MACS_peak_14191_lociStitched	chr2	112209227	112211693	3	2113	4595.8841999999995
1_MACS_peak_18971_lociStitched	chr4	140476103	140478567	1	2465	9834.8096
3_MACS_peak_20482_lociStitched	chr6	322229	324692	3	2226	4004.8379999999997
3_MACS_peak_16852_lociStitched	chr3	5228516	5230978	3	2191	5304.379
2_MACS_peak_19443_lociStitched	chr5	36875379	36877841	2	2198	5991.5232000000005
2_MACS_peak_4824_lociStitched	chr11	118971579	118974039	2	2406	5280.6359999999995
4_MACS_peak_12151_lociStitched	chr19	14528572	14531032	4	2188	3862.938
4_MACS_peak_8485_lociStitched	chr15	99190136	99192595	4	2242	6561.3497
2_MACS_peak_24934_lociStitched	chr9	93684981	93687440	2	2227	6031.927
1_MACS_peak_12780_lociStitched	chr19	47289441	47291899	1	2459	5565.895200000001
3_MACS_peak_8647_lociStitched	chr16	2202886	2205343	3	1656	3787.4655000000002
1_MACS_peak_16053_lociStitched	chr21	44780637	44783094	1	2458	7991.1468
1_MACS_peak_18667_lociStitched	chr4	74123091	74125546	1	2456	7229.974999999999
3_MACS_peak_7989_lociStitched	chr15	58750376	58752830	3	2302	4049.3453999999997
2_MACS_peak_446_lociStitched	chr1	26437112	26439565	2	2414	7692.608
3_MACS_peak_17231_lociStitched	chr3	49448352	49450805	3	2236	7225.066199999999
2_MACS_peak_8049_lociStitched	chr15	63795626	63798077	2	2340	8244.4287
2_MACS_peak_8574_lociStitched	chr16	638272	640722	2	2040	6480.25
3_MACS_peak_12144_lociStitched	chr19	14246267	14248717	3	2057	5481.14
1_MACS_peak_20721_lociStitched	chr6	26055130	26057580	1	2451	5535.04
3_MACS_peak_2327_lociStitched	chr1	214698228	214700677	3	2022	4212.5249
2_MACS_peak_5261_lociStitched	chr12	27090113	27092562	2	2441	6122.255099999999
2_MACS_peak_13829_lociStitched	chr2	65658023	65660472	2	2450	8491.4177
2_MACS_peak_1194_lociStitched	chr1	110880186	110882634	2	2275	9038.5056
2_MACS_peak_16396_lociStitched	chr22	31100715	31103163	2	2415	6480.5904
1_MACS_peak_20679_lociStitched	chr6	21587272	21589720	1	2449	6928.5743999999995
2_MACS_peak_1536_lociStitched	chr1	150550602	150553048	2	2436	11173.0834
4_MACS_peak_1593_lociStitched	chr1	153605845	153608291	4	2280	10903.5342
2_MACS_peak_1959_lociStitched	chr1	173835676	173838120	2	2324	7982.837200000001
2_MACS_peak_2470_lociStitched	chr1	228644720	228647164	2	2324	6918.7196
4_MACS_peak_5537_lociStitched	chr12	56752095	56754539	4	1976	4022.0908
2_MACS_peak_17993_lociStitched	chr3	171757299	171759743	2	2111	8136.8092
2_MACS_peak_20903_lociStitched	chr6	31170034	31172478	2	2395	4277.2444
3_MACS_peak_22849_lociStitched	chr7	99697932	99700375	3	2278	6842.5987
1_MACS_peak_9862_lociStitched	chr17	7588725	7591167	1	2443	7338.9426
3_MACS_peak_17363_lociStitched	chr3	57582099	57584539	3	2242	5387.276
2_MACS_peak_15886_lociStitched	chr21	30670306	30672745	2	2402	8511.6222
2_MACS_peak_16929_lociStitched	chr3	13459893	13462332	2	2293	5902.136100000001
3_MACS_peak_13658_lociStitched	chr2	46145120	46147558	3	2286	5762.213000000001
2_MACS_peak_21516_lociStitched	chr6	109076040	109078478	2	2325	5020.0858
1_MACS_peak_10328_lociStitched	chr17	38477639	38480076	1	2438	5177.1628
3_MACS_peak_11175_lociStitched	chr17	80327759	80330196	3	2147	7930.2417000000005
4_MACS_peak_21963_lociStitched	chr6	170122944	170125381	4	1914	3831.9388
2_MACS_peak_23011_lociStitched	chr7	106808331	106810768	2	2101	10002.910199999998
3_MACS_peak_24063_lociStitched	chr8	101732894	101735331	3	1958	6051.3147
3_MACS_peak_24385_lociStitched	chr8	142215611	142218048	3	2005	4973.6733
3_MACS_peak_24454_lociStitched	chr8	145015882	145018318	3	2407	5772.8328
2_MACS_peak_9274_lociStitched	chr16	67595362	67597797	2	2257	7313.0355
1_MACS_peak_1961_lociStitched	chr1	173989777	173992211	1	2435	12170.0
4_MACS_peak_13594_lociStitched	chr2	39320700	39323134	4	1894	4099.5862
2_MACS_peak_19972_lociStitched	chr5	133338648	133341080	2	2361	4648.5248
1_MACS_peak_25701_lociStitched	chrX	41191871	41194303	1	2433	6772.3904
2_MACS_peak_20876_lociStitched	chr6	30523187	30525618	2	2409	8077.483700000001
2_MACS_peak_910_lociStitched	chr1	61783644	61786074	2	2203	3965.517
2_MACS_peak_11402_lociStitched	chr18	42300414	42302843	2	2416	5577.4698
4_MACS_peak_11548_lociStitched	chr18	59996450	59998879	4	1945	3798.956
3_MACS_peak_14809_lociStitched	chr2	220040915	220043344	3	2212	5280.1602
3_MACS_peak_10393_lociStitched	chr17	41321417	41323845	3	2307	5853.6651999999995
2_MACS_peak_16370_lociStitched	chr22	29663205	29665633	2	2334	10039.2944
3_MACS_peak_6677_lociStitched	chr13	99191036	99193461	3	2201	3865.4500000000003
