#KMS28BM_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS28BM_H3K27ac_ROSE/KMS28BM_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS28BM_jia.bam
#Using cutoff of 17368.6331 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS28BM_jia.bam	enhancerRank	isSuper
2_MACS_peak_12880_lociStitched	chr17	60547612	60558366	2	4841	12539.164	2033	0
1_MACS_peak_10531_lociStitched	chr15	100256474	100262123	1	5650	12537.3906	2034	0
3_MACS_peak_9985_lociStitched	chr15	64443385	64456241	3	8865	12537.1712	2035	0
3_MACS_peak_1163_lociStitched	chr1	68638230	68647558	3	7522	12536.832	2036	0
1_MACS_peak_12814_lociStitched	chr17	56081782	56085956	1	4175	12536.1916	2037	0
1_MACS_peak_23041_lociStitched	chr4	174252559	174257352	1	4794	12515.0023	2038	0
3_MACS_peak_21491_lociStitched	chr3	196000180	196015573	3	7201	12512.9697	2039	0
3_MACS_peak_11123_lociStitched	chr16	30378605	30390907	3	7299	12512.3642	2040	0
3_MACS_peak_3820_lociStitched	chr10	73967368	73983216	3	8360	12505.6568	2041	0
1_MACS_peak_14472_lociStitched	chr19	16434910	16439702	1	4793	12504.2448	2042	0
1_MACS_peak_11423_lociStitched	chr16	67968738	67971849	1	3112	12503.7312	2043	0
1_MACS_peak_4221_lociStitched	chr10	103574483	103579725	1	5243	12499.0248	2044	0
2_MACS_peak_9039_lociStitched	chr14	81863993	81874025	2	6686	12491.8464	2045	0
1_MACS_peak_12588_lociStitched	chr17	43237147	43240294	1	3148	12489.1842	2046	0
1_MACS_peak_17724_lociStitched	chr2	241756766	241761472	1	4707	12487.8416	2047	0
3_MACS_peak_5996_lociStitched	chr11	122023871	122038465	3	7079	12485.167	2048	0
2_MACS_peak_4963_lociStitched	chr11	35184704	35195150	2	6210	12485.0592	2049	0
2_MACS_peak_4046_lociStitched	chr10	91802917	91813149	2	10068	12470.7616	2050	0
6_MACS_peak_23225_lociStitched	chr5	1019874	1026893	6	6102	12469.9554	2051	0
1_MACS_peak_8511_lociStitched	chr14	35178840	35185799	1	6960	12469.8321	2052	0
1_MACS_peak_25097_lociStitched	chr6	11092789	11096614	1	3826	12465.2925	2053	0
1_MACS_peak_1926_lociStitched	chr1	156250146	156253898	1	3753	12464.144	2054	0
3_MACS_peak_3201_lociStitched	chr10	11059165	11072765	3	8312	12457.6	2055	0
1_MACS_peak_25294_lociStitched	chr6	26043225	26047263	1	4039	12454.4034	2056	0
1_MACS_peak_28185_lociStitched	chr7	112089427	112094065	1	4639	12451.6386	2057	0
1_MACS_peak_379_lociStitched	chr1	21500404	21504199	1	3796	12445.7025	2058	0
2_MACS_peak_29790_lociStitched	chr8	117884002	117887862	2	3853	12436.92	2059	0
2_MACS_peak_16440_lociStitched	chr2	96868240	96875808	2	7281	12429.6832	2060	0
4_MACS_peak_5706_lociStitched	chr11	94816968	94830321	4	7813	12428.9724	2061	0
1_MACS_peak_5432_lociStitched	chr11	69062842	69066911	1	4070	12427.1329	2062	0
1_MACS_peak_774_lociStitched	chr1	39989529	39993636	1	4108	12418.7466	2063	0
1_MACS_peak_20605_lociStitched	chr3	120066421	120070661	1	4241	12418.112	2064	0
2_MACS_peak_2303_lociStitched	chr1	184934822	184944378	2	5912	12415.1552	2065	0
2_MACS_peak_17762_lociStitched	chr20	808652	817027	2	6514	12410.9125	2066	0
2_MACS_peak_12611_lociStitched	chr17	44176825	44188978	2	7499	12410.6436	2067	0
1_MACS_peak_30096_lociStitched	chr8	144677476	144681280	1	3805	12410.55	2068	0
1_MACS_peak_923_lociStitched	chr1	45982612	45988489	1	5878	12409.8732	2069	0
2_MACS_peak_4355_lociStitched	chr10	112326027	112333094	2	5852	12395.518	2070	0
1_MACS_peak_7103_lociStitched	chr12	94562202	94569217	1	7016	12389.893	2071	0
2_MACS_peak_24353_lociStitched	chr5	133329732	133341584	2	6070	12382.9696	2072	0
3_MACS_peak_2998_lociStitched	chr1	238394395	238407127	3	7815	12376.7772	2073	0
1_MACS_peak_14126_lociStitched	chr19	5620616	5625632	1	5017	12366.948	2074	0
2_MACS_peak_8307_lociStitched	chr13	114863570	114871188	2	7395	12354.8724	2075	0
1_MACS_peak_13626_lociStitched	chr18	42286927	42292973	1	6047	12354.3964	2076	0
2_MACS_peak_28922_lociStitched	chr8	26158169	26170727	2	7344	12352.0488	2077	0
1_MACS_peak_11397_lociStitched	chr16	67191356	67195498	1	4143	12348.1304	2078	0
1_MACS_peak_20898_lociStitched	chr3	141594044	141598586	1	4543	12341.5224	2079	0
1_MACS_peak_5718_lociStitched	chr11	95521193	95525547	1	4355	12341.413	2080	0
1_MACS_peak_5392_lociStitched	chr11	67271878	67276993	1	5116	12333.288	2081	0
2_MACS_peak_23552_lociStitched	chr5	43120218	43126386	2	5012	12323.664	2082	0
3_MACS_peak_31555_lociStitched	chr9	140130655	140137449	3	4785	12322.2778	2083	0
2_MACS_peak_13140_lociStitched	chr17	75367116	75379715	2	6793	12318.0423	2084	0
1_MACS_peak_15961_lociStitched	chr2	51820485	51826006	1	5522	12316.7989	2085	0
3_MACS_peak_5976_lociStitched	chr11	120572636	120586667	3	6468	12305.187	2086	0
1_MACS_peak_30247_lociStitched	chr9	6680068	6683947	1	3880	12303.8001	2087	0
3_MACS_peak_5054_lociStitched	chr11	47235290	47247877	3	5830	12303.7925	2088	0
1_MACS_peak_29223_lociStitched	chr8	61719072	61723651	1	4580	12301.0256	2089	0
1_MACS_peak_18597_lociStitched	chr20	62257040	62260516	1	3477	12288.3552	2090	0
2_MACS_peak_705_lociStitched	chr1	36102330	36108724	2	6228	12284.7922	2091	0
1_MACS_peak_14898_lociStitched	chr19	42771692	42775754	1	4063	12279.8322	2092	0
2_MACS_peak_30469_lociStitched	chr9	33445442	33456173	2	6462	12278.4102	2093	0
1_MACS_peak_15714_lociStitched	chr2	28972953	28977573	1	4621	12275.802	2094	0
1_MACS_peak_11018_lociStitched	chr16	24550049	24554725	1	4677	12274.0324	2095	0
1_MACS_peak_5384_lociStitched	chr11	67167514	67170347	1	2834	12268.5898	2096	0
1_MACS_peak_28505_lociStitched	chr7	139874375	139877929	1	3555	12265.9202	2097	0
2_MACS_peak_22090_lociStitched	chr4	57840717	57846964	2	6219	12264.1104	2098	0
2_MACS_peak_2116_lociStitched	chr1	167682419	167692351	2	6123	12260.0608	2099	0
1_MACS_peak_16005_lociStitched	chr2	55642291	55648311	1	6021	12259.128	2100	0
3_MACS_peak_894_lociStitched	chr1	45139132	45148799	3	7571	12258.7227	2101	0
2_MACS_peak_7755_lociStitched	chr13	35227832	35237047	2	9208	12255.95	2102	0
1_MACS_peak_23641_lociStitched	chr5	56109884	56115377	1	5494	12252.6858	2103	0
2_MACS_peak_30502_lociStitched	chr9	35069663	35080952	2	6301	12249.6939	2104	0
2_MACS_peak_7323_lociStitched	chr12	112562731	112570705	2	7795	12248.064	2105	0
3_MACS_peak_5487_lociStitched	chr11	72672749	72686355	3	6972	12242.6788	2106	0
3_MACS_peak_9065_lociStitched	chr14	86549286	86559799	3	8306	12239.2346	2107	0
1_MACS_peak_26827_lociStitched	chr6	161448102	161455579	1	7478	12234.6151	2108	0
1_MACS_peak_15660_lociStitched	chr2	26464990	26469910	1	4921	12234.564	2109	0
5_MACS_peak_19389_lociStitched	chr22	39911336	39929533	5	7351	12230.2037	2110	0
2_MACS_peak_23125_lociStitched	chr4	185337478	185349638	2	7571	12223.232	2111	0
1_MACS_peak_29543_lociStitched	chr8	95156952	95161334	1	4383	12211.3194	2112	0
1_MACS_peak_11429_lociStitched	chr16	68117802	68121817	1	4016	12208.812	2113	0
1_MACS_peak_9669_lociStitched	chr15	41406912	41409741	1	2830	12206.8521	2114	0
1_MACS_peak_29090_lociStitched	chr8	42909398	42913322	1	3925	12201.2856	2115	0
1_MACS_peak_22250_lociStitched	chr4	79694973	79698834	1	3862	12198.0573	2116	0
1_MACS_peak_26164_lociStitched	chr6	90119152	90123474	1	4323	12197.5484	2117	0
1_MACS_peak_29240_lociStitched	chr8	62547304	62550968	1	3665	12192.6928	2118	0
1_MACS_peak_2601_lociStitched	chr1	208955630	208963569	1	7940	12191.1284	2119	0
5_MACS_peak_10153_lociStitched	chr15	74273945	74288670	5	9229	12189.355	2120	0
4_MACS_peak_14405_lociStitched	chr19	14124553	14135236	4	6211	12188.2347	2121	0
1_MACS_peak_17909_lociStitched	chr20	10650298	10656330	1	6033	12185.2432	2122	0
1_MACS_peak_18175_lociStitched	chr20	34539997	34543868	1	3872	12185.1338	2123	0
1_MACS_peak_5879_lociStitched	chr11	115061363	115066222	1	4860	12184.9143	2124	0
1_MACS_peak_1028_lociStitched	chr1	53790126	53794659	1	4534	12181.0776	2125	0
3_MACS_peak_31673_lociStitched	chrX	12964995	12976839	3	6945	12178.0008	2126	0
1_MACS_peak_6630_lociStitched	chr12	49451415	49455520	1	4106	12172.146	2127	0
2_MACS_peak_8296_lociStitched	chr13	114138266	114148968	2	6904	12169.2442	2128	0
2_MACS_peak_28227_lociStitched	chr7	116222016	116229210	2	4028	12161.457	2129	0
1_MACS_peak_24367_lociStitched	chr5	133942961	133947764	1	4804	12159.7551	2130	0
1_MACS_peak_17340_lociStitched	chr2	207022661	207027269	1	4609	12159.1296	2131	0
2_MACS_peak_23355_lociStitched	chr5	18739887	18747458	2	5714	12157.5118	2132	0
1_MACS_peak_2093_lociStitched	chr1	165796041	165799575	1	3535	12155.5464	2133	0
2_MACS_peak_4882_lociStitched	chr11	26097714	26109826	2	7848	12151.9696	2134	0
1_MACS_peak_5734_lociStitched	chr11	98938581	98942539	1	3959	12149.081	2135	0
3_MACS_peak_14272_lociStitched	chr19	10675007	10683324	3	6730	12148.6419	2136	0
2_MACS_peak_31220_lociStitched	chr9	125025786	125031393	2	5368	12144.762	2137	0
1_MACS_peak_22582_lociStitched	chr4	119198197	119202846	1	4650	12144.1178	2138	0
1_MACS_peak_6829_lociStitched	chr12	57479750	57483942	1	4193	12138.3552	2139	0
3_MACS_peak_14548_lociStitched	chr19	18527336	18541414	3	9157	12138.0516	2140	0
2_MACS_peak_1631_lociStitched	chr1	144928996	144937645	2	6020	12133.6821	2141	0
2_MACS_peak_16176_lociStitched	chr2	69869137	69876648	2	5507	12128.0117	2142	0
1_MACS_peak_24829_lociStitched	chr5	172260368	172265610	1	5243	12125.2702	2143	0
4_MACS_peak_9359_lociStitched	chr14	105527753	105537161	4	7356	12125.0304	2144	0
1_MACS_peak_46_lociStitched	chr1	1508740	1511202	1	2463	12124.6114	2145	0
1_MACS_peak_25688_lociStitched	chr6	37785876	37789178	1	3303	12121.642	2146	0
1_MACS_peak_17356_lociStitched	chr2	208488290	208492231	1	3942	12119.3632	2147	0
2_MACS_peak_9736_lociStitched	chr15	44579078	44590343	2	6108	12118.887	2148	0
1_MACS_peak_3699_lociStitched	chr10	64465640	64470655	1	5016	12114.234	2149	0
1_MACS_peak_29620_lociStitched	chr8	101269390	101275432	1	6043	12111.189	2150	0
2_MACS_peak_4980_lociStitched	chr11	37523283	37534481	2	6970	12110.637	2151	0
1_MACS_peak_21972_lociStitched	chr4	41257707	41262975	1	5269	12110.6052	2152	0
4_MACS_peak_31278_lociStitched	chr9	127998422	128006300	4	7477	12105.3348	2153	0
1_MACS_peak_2021_lociStitched	chr1	161101191	161104357	1	3167	12105.201	2154	0
2_MACS_peak_1701_lociStitched	chr1	148240516	148248332	2	4416	12102.2944	2155	0
5_MACS_peak_15477_lociStitched	chr2	9687774	9697342	5	8103	12100.6496	2156	0
1_MACS_peak_16052_lociStitched	chr2	61695789	61699852	1	4064	12100.0203	2157	0
1_MACS_peak_11544_lociStitched	chr16	75680314	75684628	1	4315	12098.613	2158	0
2_MACS_peak_18911_lociStitched	chr21	44393597	44396888	2	3222	12098.3742	2159	0
1_MACS_peak_21278_lociStitched	chr3	179750140	179755750	1	5611	12094.599	2160	0
1_MACS_peak_8609_lociStitched	chr14	50233126	50237040	1	3915	12092.6944	2161	0
3_MACS_peak_8583_lociStitched	chr14	45421171	45437266	3	9831	12088.9545	2162	0
3_MACS_peak_5985_lociStitched	chr11	120928283	120942347	3	7575	12088.008	2163	0
1_MACS_peak_13116_lociStitched	chr17	74552390	74558173	1	5784	12083.5785	2164	0
2_MACS_peak_24295_lociStitched	chr5	130709404	130718920	2	9084	12083.4168	2165	0
3_MACS_peak_31518_lociStitched	chr9	139292998	139306204	3	7196	12080.8488	2166	0
2_MACS_peak_14835_lociStitched	chr19	40926396	40932673	2	4173	12080.0865	2167	0
1_MACS_peak_17043_lociStitched	chr2	178126081	178131247	1	5167	12077.0748	2168	0
1_MACS_peak_5324_lociStitched	chr11	65767499	65771423	1	3925	12074.148	2169	0
3_MACS_peak_21037_lociStitched	chr3	156381825	156395353	3	7128	12064.2704	2170	0
1_MACS_peak_28318_lociStitched	chr7	124050838	124054385	1	3548	12062.9923	2171	0
2_MACS_peak_17722_lociStitched	chr2	241517344	241527321	2	7794	12053.2137	2172	0
1_MACS_peak_14451_lociStitched	chr19	15488390	15491913	1	3524	12050.4215	2173	0
2_MACS_peak_3845_lociStitched	chr10	74870035	74880202	2	4797	12048.9117	2174	0
1_MACS_peak_13814_lociStitched	chr18	60189218	60194764	1	5547	12043.6936	2175	0
2_MACS_peak_24290_lociStitched	chr5	130498668	130507784	2	5211	12040.4128	2176	0
2_MACS_peak_27080_lociStitched	chr7	20256240	20261709	2	5397	12035.0814	2177	0
1_MACS_peak_23724_lociStitched	chr5	65439031	65442775	1	3745	12033.9648	2178	0
2_MACS_peak_7607_lociStitched	chr13	20435132	20440188	2	5018	12027.2128	2179	0
2_MACS_peak_18396_lociStitched	chr20	47888669	47897543	2	6264	12026.0448	2180	0
4_MACS_peak_3959_lociStitched	chr10	81664060	81679143	4	11441	12024.1676	2181	0
1_MACS_peak_3173_lociStitched	chr10	7450051	7454013	1	3963	12021.8966	2182	0
2_MACS_peak_3881_lociStitched	chr10	76352898	76360303	2	4849	12007.948	2183	0
5_MACS_peak_7886_lociStitched	chr13	50017397	50031460	5	7950	12001.3642	2184	0
1_MACS_peak_29483_lociStitched	chr8	87353780	87357709	1	3930	11999.5589	2185	0
1_MACS_peak_1732_lociStitched	chr1	149897823	149901038	1	3216	11996.1295	2186	0
3_MACS_peak_7667_lociStitched	chr13	25725737	25743439	3	8265	11993.105	2187	0
1_MACS_peak_18656_lociStitched	chr21	17565870	17570144	1	4275	11992.4166	2188	0
1_MACS_peak_14020_lociStitched	chr19	2234776	2240222	1	5447	11991.5474	2189	0
1_MACS_peak_28954_lociStitched	chr8	27934758	27942009	1	7252	11988.0783	2190	0
2_MACS_peak_19179_lociStitched	chr22	26878821	26888970	2	7857	11987.9988	2191	0
3_MACS_peak_23107_lociStitched	chr4	184364177	184370386	3	5429	11979.0237	2192	0
1_MACS_peak_1945_lociStitched	chr1	156735786	156739349	1	3564	11976.3119	2193	0
2_MACS_peak_2574_lociStitched	chr1	206955387	206965920	2	6097	11972.8611	2194	0
1_MACS_peak_25461_lociStitched	chr6	30179130	30182946	1	3817	11971.5552	2195	0
4_MACS_peak_18163_lociStitched	chr20	34189529	34207818	4	8964	11968.3216	2196	0
2_MACS_peak_3081_lociStitched	chr1	249151150	249158095	2	4190	11959.29	2197	0
2_MACS_peak_19432_lociStitched	chr22	41839785	41844713	2	4905	11955.328	2198	0
1_MACS_peak_5398_lociStitched	chr11	67395991	67400895	1	4905	11950.5576	2199	0
2_MACS_peak_14482_lociStitched	chr19	16737240	16741370	2	4098	11948.09	2200	0
1_MACS_peak_25957_lociStitched	chr6	67088252	67094843	1	6592	11944.8693	2201	0
3_MACS_peak_17475_lociStitched	chr2	220109481	220120061	3	6305	11944.82	2202	0
1_MACS_peak_18349_lociStitched	chr20	44597959	44601850	1	3892	11941.0899	2203	0
2_MACS_peak_11346_lociStitched	chr16	58660907	58665126	2	4187	11935.1291	2204	0
3_MACS_peak_23330_lociStitched	chr5	14663075	14672302	3	6131	11933.2791	2205	0
1_MACS_peak_9245_lociStitched	chr14	98167274	98174888	1	7615	11905.2504	2206	0
3_MACS_peak_26602_lociStitched	chr6	138186397	138196604	3	10081	11904.4241	2207	0
1_MACS_peak_25632_lociStitched	chr6	35884636	35890453	1	5818	11896.9284	2208	0
1_MACS_peak_14684_lociStitched	chr19	34662226	34666021	1	3796	11889.735	2209	0
1_MACS_peak_18708_lociStitched	chr21	27105907	27109129	1	3223	11888.2134	2210	0
1_MACS_peak_12307_lociStitched	chr17	33568546	33572884	1	4339	11887.8552	2211	0
1_MACS_peak_11168_lociStitched	chr16	31190241	31194717	1	4477	11884.6752	2212	0
3_MACS_peak_26295_lociStitched	chr6	107423096	107438258	3	7085	11882.4594	2213	0
1_MACS_peak_15246_lociStitched	chr19	54354193	54359446	1	5254	11875.4571	2214	0
3_MACS_peak_793_lociStitched	chr1	40309743	40320971	3	6522	11872.4872	2215	0
1_MACS_peak_5880_lociStitched	chr11	115076819	115081073	1	4255	11868.2346	2216	0
1_MACS_peak_32332_lociStitched	chrX	108680390	108685956	1	5567	11865.0422	2217	0
2_MACS_peak_14850_lociStitched	chr19	41255278	41261094	2	5289	11864.64	2218	0
2_MACS_peak_5932_lociStitched	chr11	118795134	118801650	2	6135	11861.0748	2219	0
2_MACS_peak_29868_lociStitched	chr8	124399050	124409640	2	4873	11857.623	2220	0
1_MACS_peak_4363_lociStitched	chr10	112600063	112604708	1	4646	11857.2915	2221	0
2_MACS_peak_25131_lociStitched	chr6	13692866	13698826	2	5918	11853.248	2222	0
2_MACS_peak_29630_lociStitched	chr8	101506002	101515090	2	8433	11852.5696	2223	0
1_MACS_peak_29279_lociStitched	chr8	67024047	67027387	1	3341	11849.652	2224	0
1_MACS_peak_8748_lociStitched	chr14	60557601	60562347	1	4747	11847.9144	2225	0
1_MACS_peak_10223_lociStitched	chr15	76627506	76632017	1	4512	11844.9838	2226	0
1_MACS_peak_3213_lociStitched	chr10	11488725	11492311	1	3587	11843.1236	2227	0
1_MACS_peak_25668_lociStitched	chr6	37136505	37140755	1	4251	11840.5	2228	0
1_MACS_peak_21313_lociStitched	chr3	182510299	182514196	1	3898	11830.9023	2229	0
3_MACS_peak_8550_lociStitched	chr14	39571374	39584914	3	6933	11823.128	2230	0
1_MACS_peak_13951_lociStitched	chr19	796129	800069	1	3941	11819.606	2231	0
2_MACS_peak_6743_lociStitched	chr12	53886253	53896454	2	5396	11814.7982	2232	0
1_MACS_peak_4303_lociStitched	chr10	106095704	106099917	1	4214	11804.4047	2233	0
3_MACS_peak_3236_lociStitched	chr10	12400810	12411227	3	6775	11799.3359	2234	0
2_MACS_peak_11381_lociStitched	chr16	66583014	66588040	2	4893	11798.0324	2235	0
3_MACS_peak_24908_lociStitched	chr5	177656789	177665088	3	6236	11786.2398	2236	0
3_MACS_peak_29983_lociStitched	chr8	132915490	132930339	3	5819	11785.6513	2237	0
1_MACS_peak_4018_lociStitched	chr10	90029136	90033179	1	4044	11782.9192	2238	0
2_MACS_peak_471_lociStitched	chr1	25347111	25354426	2	5718	11777.15	2239	0
1_MACS_peak_24300_lociStitched	chr5	130969097	130972948	1	3852	11775.9729	2240	0
2_MACS_peak_31222_lociStitched	chr9	125040485	125053459	2	7367	11773.905	2241	0
2_MACS_peak_28289_lociStitched	chr7	121532778	121542382	2	5480	11771.6228	2242	0
2_MACS_peak_13948_lociStitched	chr19	659752	665536	2	5294	11771.5968	2243	0
5_MACS_peak_14127_lociStitched	chr19	5679213	5692042	5	5872	11770.6075	2244	0
1_MACS_peak_5801_lociStitched	chr11	108723488	108726741	1	3254	11769.6793	2245	0
1_MACS_peak_14743_lociStitched	chr19	36629893	36632872	1	2980	11765.2626	2246	0
2_MACS_peak_15591_lociStitched	chr2	20548001	20552369	2	4298	11761.7136	2247	0
2_MACS_peak_583_lociStitched	chr1	28903233	28910024	2	5944	11759.2956	2248	0
1_MACS_peak_24919_lociStitched	chr5	179046740	179051883	1	5144	11758.9552	2249	0
2_MACS_peak_29268_lociStitched	chr8	65935987	65947163	2	6013	11756.0344	2250	0
1_MACS_peak_14723_lociStitched	chr19	36206319	36210409	1	4091	11746.071	2251	0
3_MACS_peak_31537_lociStitched	chr9	139837573	139845465	3	4160	11742.5068	2252	0
1_MACS_peak_12956_lociStitched	chr17	65674048	65677945	1	3898	11740.4919	2253	0
3_MACS_peak_3873_lociStitched	chr10	75909389	75927302	3	8969	11740.1802	2254	0
1_MACS_peak_5557_lociStitched	chr11	76154041	76157372	1	3332	11739.7764	2255	0
4_MACS_peak_18278_lociStitched	chr20	42570476	42585230	4	7525	11733.8562	2256	0
1_MACS_peak_388_lociStitched	chr1	22107422	22110733	1	3312	11733.5218	2257	0
1_MACS_peak_1812_lociStitched	chr1	153605634	153608464	1	2831	11726.388	2258	0
2_MACS_peak_15386_lociStitched	chr19	59024626	59032250	2	4846	11724.1872	2259	0
1_MACS_peak_15692_lociStitched	chr2	27650393	27654080	1	3688	11721.3417	2260	0
2_MACS_peak_22880_lociStitched	chr4	153451426	153459656	2	8020	11721.166	2261	0
2_MACS_peak_9233_lociStitched	chr14	96962937	96970625	2	5361	11720.356	2262	0
1_MACS_peak_24923_lociStitched	chr5	179124350	179127988	1	3639	11717.6342	2263	0
1_MACS_peak_18091_lociStitched	chr20	31288556	31292914	1	4359	11712.125	2264	0
2_MACS_peak_21586_lociStitched	chr4	2463994	2473092	2	4661	11708.2162	2265	0
1_MACS_peak_23693_lociStitched	chr5	61984927	61991030	1	6104	11704.9437	2266	0
1_MACS_peak_12017_lociStitched	chr17	16341375	16346754	1	5380	11700.4008	2267	0
2_MACS_peak_21070_lociStitched	chr3	158575859	158582861	2	6270	11700.342	2268	0
1_MACS_peak_21983_lociStitched	chr4	42655983	42660554	1	4572	11699.0174	2269	0
1_MACS_peak_14873_lociStitched	chr19	42054930	42061725	1	6796	11692.1565	2270	0
2_MACS_peak_11027_lociStitched	chr16	25024195	25032306	2	6328	11687.1399	2271	0
1_MACS_peak_23367_lociStitched	chr5	20677956	20682157	1	4202	11669.9579	2272	0
1_MACS_peak_29953_lociStitched	chr8	131026644	131029808	1	3165	11668.1992	2273	0
1_MACS_peak_9391_lociStitched	chr14	106380149	106385766	1	5618	11665.9473	2274	0
1_MACS_peak_18642_lociStitched	chr21	15751818	15757305	1	5488	11665.9107	2275	0
1_MACS_peak_15153_lociStitched	chr19	50092955	50097590	1	4636	11662.587	2276	0
4_MACS_peak_16155_lociStitched	chr2	68637872	68655389	4	8284	11661.0669	2277	0
11_MACS_peak_17620_lociStitched	chr2	232687904	232714067	11	20244	11660.8491	2278	0
1_MACS_peak_15109_lociStitched	chr19	49256827	49261241	1	4415	11655.167	2279	0
1_MACS_peak_13896_lociStitched	chr18	72262827	72266660	1	3834	11652.32	2280	0
1_MACS_peak_10259_lociStitched	chr15	78831864	78835466	1	3603	11651.7496	2281	0
1_MACS_peak_4601_lociStitched	chr11	693822	697451	1	3630	11647.6384	2282	0
2_MACS_peak_6147_lociStitched	chr12	1098648	1108875	2	7400	11647.5303	2283	0
1_MACS_peak_27668_lociStitched	chr7	74986742	74990389	1	3648	11645.9651	2284	0
1_MACS_peak_10078_lociStitched	chr15	68569427	68574057	1	4631	11629.634	2285	0
1_MACS_peak_16476_lociStitched	chr2	98609366	98613564	1	4199	11627.6204	2286	0
1_MACS_peak_23904_lociStitched	chr5	83138812	83142469	1	3658	11625.2373	2287	0
1_MACS_peak_11079_lociStitched	chr16	28934195	28937639	1	3445	11624.8776	2288	0
1_MACS_peak_21330_lociStitched	chr3	183352538	183355833	1	3296	11622.124	2289	0
2_MACS_peak_26834_lociStitched	chr6	163826638	163838966	2	6338	11619.14	2290	0
1_MACS_peak_26447_lociStitched	chr6	119667102	119672835	1	5734	11613.3381	2291	0
2_MACS_peak_14181_lociStitched	chr19	7240701	7245793	2	5076	11612.306	2292	0
1_MACS_peak_21344_lociStitched	chr3	184078172	184082480	1	4309	11607.4752	2293	0
1_MACS_peak_17150_lociStitched	chr2	191328576	191335495	1	6920	11600.3954	2294	0
1_MACS_peak_4298_lociStitched	chr10	105879528	105883587	1	4060	11599.8102	2295	0
1_MACS_peak_11472_lociStitched	chr16	70412951	70416354	1	3404	11599.8061	2296	0
1_MACS_peak_1004_lociStitched	chr1	52519878	52523630	1	3753	11598.9328	2297	0
2_MACS_peak_16201_lociStitched	chr2	70519433	70529461	2	4265	11594.3736	2298	0
1_MACS_peak_2769_lociStitched	chr1	224618268	224624337	1	6070	11593.0038	2299	0
1_MACS_peak_3718_lociStitched	chr10	65387445	65391170	1	3726	11592.2	2300	0
