GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_3596_lociStitched	chr10(.):27128644-27131508	0.1383
1_MACS_peak_3597_lociStitched	chr10(.):27148026-27150418	0.1475
1_MACS_peak_3598_lociStitched	chr10(.):27180916-27182450	0.2017
1_MACS_peak_3599_lociStitched	chr10(.):27388509-27390237	0.2542
1_MACS_peak_3600_lociStitched	chr10(.):27442525-27445606	0.2161
1_MACS_peak_3601_lociStitched	chr10(.):27480173-27481682	0.1219
1_MACS_peak_3602_lociStitched	chr10(.):27528466-27533133	0.2321
1_MACS_peak_3603_lociStitched	chr10(.):27541197-27542140	0.0671
1_MACS_peak_3604_lociStitched	chr10(.):27753518-27755011	0.1481
1_MACS_peak_3605_lociStitched	chr10(.):27792281-27794253	0.2524
1_MACS_peak_3606_lociStitched	chr10(.):28030935-28032793	0.1462
1_MACS_peak_3607_lociStitched	chr10(.):28072522-28074236	0.159
1_MACS_peak_3608_lociStitched	chr10(.):28286804-28288463	0.2041
1_MACS_peak_3609_lociStitched	chr10(.):28466504-28468182	0.1658
1_MACS_peak_3610_lociStitched	chr10(.):28591015-28592847	0.1659
1_MACS_peak_3611_lociStitched	chr10(.):28623169-28624619	0.1847
2_MACS_peak_3612_lociStitched	chr10(.):28820417-28823689	0.1613
1_MACS_peak_3614_lociStitched	chr10(.):28966224-28967085	0.073
1_MACS_peak_3615_lociStitched	chr10(.):29018912-29019971	0.0891
1_MACS_peak_3616_lociStitched	chr10(.):29488966-29489980	0.1436
1_MACS_peak_3617_lociStitched	chr10(.):29697888-29699582	0.1828
2_MACS_peak_3618_lociStitched	chr10(.):29767803-29769671	0.071
1_MACS_peak_3620_lociStitched	chr10(.):29947196-29949252	0.2286
1_MACS_peak_3621_lociStitched	chr10(.):30023709-30025241	0.129
1_MACS_peak_3622_lociStitched	chr10(.):30071599-30073428	0.1641
1_MACS_peak_3623_lociStitched	chr10(.):30315484-30316903	0.197
1_MACS_peak_3624_lociStitched	chr10(.):30474895-30476517	0.3258
1_MACS_peak_3625_lociStitched	chr10(.):30529688-30531472	0.1557
1_MACS_peak_3626_lociStitched	chr10(.):30537093-30538377	0.1124
1_MACS_peak_3627_lociStitched	chr10(.):30573444-30575375	0.18
1_MACS_peak_3628_lociStitched	chr10(.):30637165-30638978	0.2009
1_MACS_peak_3629_lociStitched	chr10(.):30648137-30649370	0.2042
1_MACS_peak_3630_lociStitched	chr10(.):30706852-30708282	0.1508
1_MACS_peak_3631_lociStitched	chr10(.):30721624-30727549	0.2092
1_MACS_peak_3632_lociStitched	chr10(.):30744257-30746194	0.1455
1_MACS_peak_3633_lociStitched	chr10(.):30756317-30757774	0.1402
1_MACS_peak_3634_lociStitched	chr10(.):30791032-30792265	0.1707
1_MACS_peak_3635_lociStitched	chr10(.):30799603-30800636	0.191
1_MACS_peak_3636_lociStitched	chr10(.):30817736-30819656	0.2434
2_MACS_peak_3637_lociStitched	chr10(.):30871938-30877195	0.1423
1_MACS_peak_3639_lociStitched	chr10(.):30919132-30920697	0.1865
1_MACS_peak_3640_lociStitched	chr10(.):30951828-30953457	0.1385
1_MACS_peak_3641_lociStitched	chr10(.):30963116-30965902	0.1669
1_MACS_peak_3642_lociStitched	chr10(.):30989303-30997059	0.1898
1_MACS_peak_3643_lociStitched	chr10(.):31071176-31073539	0.1899
1_MACS_peak_3644_lociStitched	chr10(.):31217263-31218790	0.1894
1_MACS_peak_3645_lociStitched	chr10(.):31319784-31322079	0.2278
1_MACS_peak_3646_lociStitched	chr10(.):31422164-31423963	0.0963
1_MACS_peak_3647_lociStitched	chr10(.):31587958-31588926	0.1448
1_MACS_peak_3648_lociStitched	chr10(.):31606631-31611302	0.1667
1_MACS_peak_3649_lociStitched	chr10(.):31662347-31663275	0.1474
1_MACS_peak_3650_lociStitched	chr10(.):31670219-31674753	0.1354
1_MACS_peak_3651_lociStitched	chr10(.):31891727-31893445	0.1407
1_MACS_peak_3652_lociStitched	chr10(.):31996104-31997571	0.0768
1_MACS_peak_3653_lociStitched	chr10(.):32048310-32050074	0.2251
1_MACS_peak_3654_lociStitched	chr10(.):32097058-32097970	0.1439
1_MACS_peak_3655_lociStitched	chr10(.):32216208-32220210	0.1699
1_MACS_peak_3656_lociStitched	chr10(.):32343914-32346262	0.1967
1_MACS_peak_3657_lociStitched	chr10(.):32634854-32637068	0.1229
1_MACS_peak_3658_lociStitched	chr10(.):32665727-32669640	0.1902
1_MACS_peak_3659_lociStitched	chr10(.):32734189-32736806	0.1843
1_MACS_peak_3660_lociStitched	chr10(.):33246025-33248224	0.0667
1_MACS_peak_3661_lociStitched	chr10(.):33260365-33262421	0.1239
1_MACS_peak_3662_lociStitched	chr10(.):33268755-33270639	0.237
1_MACS_peak_3663_lociStitched	chr10(.):33284016-33285806	0.207
1_MACS_peak_3664_lociStitched	chr10(.):33775310-33776704	0.1475
1_MACS_peak_3665_lociStitched	chr10(.):34254137-34255743	0.1452
1_MACS_peak_3666_lociStitched	chr10(.):34470116-34471655	0.2509
1_MACS_peak_3667_lociStitched	chr10(.):34493417-34496161	0.1484
1_MACS_peak_3668_lociStitched	chr10(.):34825754-34829691	0.2562
1_MACS_peak_3669_lociStitched	chr10(.):34926353-34927641	0.1935
3_MACS_peak_3670_lociStitched	chr10(.):34954814-34964026	0.1403
2_MACS_peak_3673_lociStitched	chr10(.):35005302-35011069	0.131
2_MACS_peak_3675_lociStitched	chr10(.):35064962-35072262	0.1576
2_MACS_peak_3677_lociStitched	chr10(.):35097650-35105348	0.1214
1_MACS_peak_3679_lociStitched	chr10(.):35152609-35153927	0.1527
1_MACS_peak_3680_lociStitched	chr10(.):35160863-35162688	0.1258
2_MACS_peak_3681_lociStitched	chr10(.):35378361-35382246	0.1895
1_MACS_peak_3683_lociStitched	chr10(.):35414701-35417513	0.1984
1_MACS_peak_3684_lociStitched	chr10(.):35437253-35440051	0.2106
1_MACS_peak_3685_lociStitched	chr10(.):35484063-35485584	0.2236
1_MACS_peak_3686_lociStitched	chr10(.):35624282-35625700	0.1653
1_MACS_peak_3687_lociStitched	chr10(.):35929770-35933264	0.1385
1_MACS_peak_3688_lociStitched	chr10(.):36378192-36379702	0.1507
1_MACS_peak_3689_lociStitched	chr10(.):36433850-36435158	0.1311
1_MACS_peak_3690_lociStitched	chr10(.):36445925-36447398	0.1529
1_MACS_peak_3691_lociStitched	chr10(.):36761956-36763303	0.1406
1_MACS_peak_3692_lociStitched	chr10(.):37989444-37991227	0.1724
3_MACS_peak_3693_lociStitched	chr10(.):38145631-38156010	0.1396
1_MACS_peak_3696_lociStitched	chr10(.):38264405-38266331	0.2315
1_MACS_peak_3697_lociStitched	chr10(.):38298716-38300937	0.2265
1_MACS_peak_3698_lociStitched	chr10(.):38326676-38328090	0.1583
1_MACS_peak_3699_lociStitched	chr10(.):38382793-38384364	0.1885
1_MACS_peak_3700_lociStitched	chr10(.):38435326-38436629	0.0912
1_MACS_peak_3701_lociStitched	chr10(.):38644533-38646186	0.2205
1_MACS_peak_3702_lociStitched	chr10(.):38690748-38692973	0.1489
1_MACS_peak_3703_lociStitched	chr10(.):39047467-39048420	0.1143
1_MACS_peak_3704_lociStitched	chr10(.):42712190-42714152	0.1179
1_MACS_peak_3705_lociStitched	chr10(.):43047236-43048867	0.315
1_MACS_peak_3706_lociStitched	chr10(.):43132791-43134989	0.2006
1_MACS_peak_3707_lociStitched	chr10(.):43261472-43262183	0.0719
1_MACS_peak_3708_lociStitched	chr10(.):43277202-43278912	0.2335
1_MACS_peak_3709_lociStitched	chr10(.):43600714-43601686	0.1787
2_MACS_peak_3710_lociStitched	chr10(.):43622176-43625636	0.1194
1_MACS_peak_3712_lociStitched	chr10(.):43632836-43637628	0.1736
1_MACS_peak_3713_lociStitched	chr10(.):43782121-43783918	0.1565
1_MACS_peak_3714_lociStitched	chr10(.):43818438-43819015	0.1162
1_MACS_peak_3715_lociStitched	chr10(.):43857018-43858532	0.1328
3_MACS_peak_3716_lociStitched	chr10(.):43890728-43905979	0.1717
1_MACS_peak_3719_lociStitched	chr10(.):43915241-43917259	0.1934
1_MACS_peak_3720_lociStitched	chr10(.):43931434-43933283	0.1614
1_MACS_peak_3721_lociStitched	chr10(.):43939498-43940578	0.1726
2_MACS_peak_3722_lociStitched	chr10(.):43946582-43952031	0.1946
1_MACS_peak_3724_lociStitched	chr10(.):43957194-43957931	0.0975
1_MACS_peak_3725_lociStitched	chr10(.):44101456-44102660	0.157
1_MACS_peak_3726_lociStitched	chr10(.):44143427-44145055	0.1332
1_MACS_peak_3727_lociStitched	chr10(.):44184630-44185988	0.1228
1_MACS_peak_3728_lociStitched	chr10(.):44276585-44278405	0.1136
3_MACS_peak_3729_lociStitched	chr10(.):44503562-44513493	0.1432
1_MACS_peak_3732_lociStitched	chr10(.):44897856-44899073	0.163
1_MACS_peak_3733_lociStitched	chr10(.):44933271-44935193	0.1644
2_MACS_peak_3734_lociStitched	chr10(.):45219703-45227658	0.1145
1_MACS_peak_3736_lociStitched	chr10(.):45359763-45361093	0.1632
1_MACS_peak_3737_lociStitched	chr10(.):45373928-45375025	0.1804
1_MACS_peak_3738_lociStitched	chr10(.):45390547-45395323	0.1973
1_MACS_peak_3739_lociStitched	chr10(.):45453833-45462502	0.2065
2_MACS_peak_3740_lociStitched	chr10(.):45468192-45475366	0.1453
2_MACS_peak_3742_lociStitched	chr10(.):45490364-45498324	0.1538
1_MACS_peak_3744_lociStitched	chr10(.):45744820-45746970	0.1298
2_MACS_peak_3745_lociStitched	chr10(.):45787204-45794962	0.1731
1_MACS_peak_3747_lociStitched	chr10(.):45868298-45870535	0.126
1_MACS_peak_3748_lociStitched	chr10(.):45903864-45905447	0.1572
4_MACS_peak_3749_lociStitched	chr10(.):45913574-45934602	0.1673
2_MACS_peak_3753_lociStitched	chr10(.):45949779-45961402	0.1714
1_MACS_peak_3755_lociStitched	chr10(.):46075340-46077479	0.1878
1_MACS_peak_3756_lociStitched	chr10(.):46089163-46090885	0.1389
1_MACS_peak_3757_lociStitched	chr10(.):46167042-46169101	0.2149
1_MACS_peak_3758_lociStitched	chr10(.):46205252-46206629	0.1509
1_MACS_peak_3759_lociStitched	chr10(.):46221700-46223610	0.1654
1_MACS_peak_3760_lociStitched	chr10(.):46654482-46656564	0.0987
1_MACS_peak_3761_lociStitched	chr10(.):46762115-46763423	0.0714
1_MACS_peak_3762_lociStitched	chr10(.):46913198-46914779	0.1934
1_MACS_peak_3763_lociStitched	chr10(.):46951134-46952190	0.3945
1_MACS_peak_3764_lociStitched	chr10(.):47242820-47244328	0.136
1_MACS_peak_3765_lociStitched	chr10(.):47395203-47396900	0.2129
1_MACS_peak_3766_lociStitched	chr10(.):47655276-47656823	0.1614
1_MACS_peak_3767_lociStitched	chr10(.):48184954-48186598	0.1238
1_MACS_peak_3768_lociStitched	chr10(.):48354287-48355530	0.1017
1_MACS_peak_3769_lociStitched	chr10(.):48477802-48478666	0.0985
1_MACS_peak_3770_lociStitched	chr10(.):48841372-48842970	0.183
1_MACS_peak_3771_lociStitched	chr10(.):48951760-48953337	0.0904
1_MACS_peak_3772_lociStitched	chr10(.):49361912-49363962	0.1516
1_MACS_peak_3773_lociStitched	chr10(.):49513906-49515796	0.1461
1_MACS_peak_3774_lociStitched	chr10(.):49598870-49600040	0.1551
1_MACS_peak_3775_lociStitched	chr10(.):49700851-49701927	0.1244
1_MACS_peak_3776_lociStitched	chr10(.):49811787-49813381	0.1507
1_MACS_peak_3777_lociStitched	chr10(.):49820448-49821352	0.1425
2_MACS_peak_3778_lociStitched	chr10(.):49840962-49848172	0.1662
2_MACS_peak_3780_lociStitched	chr10(.):49859431-49865359	0.1109
2_MACS_peak_3782_lociStitched	chr10(.):50284006-50289153	0.1702
1_MACS_peak_3784_lociStitched	chr10(.):50385150-50386330	0.1326
2_MACS_peak_3785_lociStitched	chr10(.):50395903-50399561	0.1901
1_MACS_peak_3787_lociStitched	chr10(.):50746121-50748422	0.2256
1_MACS_peak_3788_lociStitched	chr10(.):51370511-51372249	0.1462
1_MACS_peak_3789_lociStitched	chr10(.):51488455-51490131	0.1547
2_MACS_peak_3790_lociStitched	chr10(.):51497776-51504700	0.1567
1_MACS_peak_3792_lociStitched	chr10(.):51564333-51566312	0.2239
1_MACS_peak_3793_lociStitched	chr10(.):51622489-51624118	0.1621
1_MACS_peak_3794_lociStitched	chr10(.):51811571-51812751	0.172
1_MACS_peak_3795_lociStitched	chr10(.):51826706-51828582	0.1345
1_MACS_peak_3796_lociStitched	chr10(.):52019901-52021603	0.1758
1_MACS_peak_3797_lociStitched	chr10(.):52084502-52086128	0.1678
1_MACS_peak_3798_lociStitched	chr10(.):52121872-52123877	0.1394
1_MACS_peak_3799_lociStitched	chr10(.):52134204-52135810	0.1329
2_MACS_peak_3800_lociStitched	chr10(.):52177504-52182753	0.1503
1_MACS_peak_3802_lociStitched	chr10(.):52190606-52193310	0.1518
1_MACS_peak_3803_lociStitched	chr10(.):52256388-52258790	0.1684
1_MACS_peak_3804_lociStitched	chr10(.):52272136-52273625	0.1812
1_MACS_peak_3805_lociStitched	chr10(.):52362277-52365874	0.1859
1_MACS_peak_3806_lociStitched	chr10(.):52381065-52386320	0.1926
1_MACS_peak_3807_lociStitched	chr10(.):52396365-52397656	0.1685
1_MACS_peak_3808_lociStitched	chr10(.):52419165-52420445	0.2251
1_MACS_peak_3809_lociStitched	chr10(.):52431538-52432810	0.1759
1_MACS_peak_3810_lociStitched	chr10(.):52498860-52500567	0.2168
1_MACS_peak_3811_lociStitched	chr10(.):52652419-52653505	0.0933
1_MACS_peak_3812_lociStitched	chr10(.):52774346-52775213	0.1014
1_MACS_peak_3813_lociStitched	chr10(.):52833071-52834612	0.1362
1_MACS_peak_3814_lociStitched	chr10(.):53458432-53460513	0.1887
1_MACS_peak_3815_lociStitched	chr10(.):53606176-53608092	0.1525
1_MACS_peak_3816_lociStitched	chr10(.):53618541-53622060	0.1438
3_MACS_peak_3817_lociStitched	chr10(.):53635737-53642368	0.1514
1_MACS_peak_3820_lociStitched	chr10(.):53992104-53994206	0.1362
1_MACS_peak_3821_lociStitched	chr10(.):54004766-54005755	0.1334
1_MACS_peak_3822_lociStitched	chr10(.):54015370-54018730	0.1812
2_MACS_peak_3823_lociStitched	chr10(.):54067855-54075180	0.1138
1_MACS_peak_3825_lociStitched	chr10(.):54159797-54160905	0.1047
1_MACS_peak_3826_lociStitched	chr10(.):54171172-54172332	0.0972
2_MACS_peak_3827_lociStitched	chr10(.):54195162-54201471	0.1453
1_MACS_peak_3829_lociStitched	chr10(.):54224206-54227254	0.154
3_MACS_peak_3830_lociStitched	chr10(.):54236102-54249127	0.1476
2_MACS_peak_3833_lociStitched	chr10(.):54325900-54331437	0.1343
1_MACS_peak_3835_lociStitched	chr10(.):54573727-54575167	0.2124
1_MACS_peak_3836_lociStitched	chr10(.):54614795-54616627	0.2052
1_MACS_peak_3837_lociStitched	chr10(.):54623529-54625423	0.2038
1_MACS_peak_3838_lociStitched	chr10(.):54659672-54661856	0.1891
1_MACS_peak_3839_lociStitched	chr10(.):54724709-54726770	0.1665
1_MACS_peak_3840_lociStitched	chr10(.):54870455-54872327	0.178
1_MACS_peak_3841_lociStitched	chr10(.):54881816-54883007	0.1639
1_MACS_peak_3842_lociStitched	chr10(.):55086250-55087518	0.1167
1_MACS_peak_3843_lociStitched	chr10(.):55669173-55669882	0.0639
1_MACS_peak_3844_lociStitched	chr10(.):55896585-55898340	0.163
1_MACS_peak_3845_lociStitched	chr10(.):55993942-55995738	0.1357
1_MACS_peak_3846_lociStitched	chr10(.):56229135-56230891	0.179
1_MACS_peak_3847_lociStitched	chr10(.):56509045-56509971	0.1098
1_MACS_peak_3848_lociStitched	chr10(.):56660185-56661309	0.064
2_MACS_peak_3849_lociStitched	chr10(.):56750546-56755148	0.1117
1_MACS_peak_3851_lociStitched	chr10(.):56763137-56764281	0.1088
2_MACS_peak_3852_lociStitched	chr10(.):56778730-56785271	0.1111
1_MACS_peak_3854_lociStitched	chr10(.):56962519-56963910	0.1461
1_MACS_peak_3855_lociStitched	chr10(.):56992168-56993776	0.131
1_MACS_peak_3856_lociStitched	chr10(.):57268395-57269477	0.2095
1_MACS_peak_3857_lociStitched	chr10(.):58120037-58122081	0.2158
1_MACS_peak_3858_lociStitched	chr10(.):58381668-58383057	0.1454
1_MACS_peak_3859_lociStitched	chr10(.):58393174-58395214	0.1918
1_MACS_peak_3860_lociStitched	chr10(.):58412335-58413964	0.1544
1_MACS_peak_3861_lociStitched	chr10(.):58479690-58482228	0.1343
1_MACS_peak_3862_lociStitched	chr10(.):59217263-59218055	0.0943
1_MACS_peak_3863_lociStitched	chr10(.):59624768-59625917	0.1622
1_MACS_peak_3864_lociStitched	chr10(.):59634160-59635945	0.22
1_MACS_peak_3865_lociStitched	chr10(.):59680042-59681926	0.0941
1_MACS_peak_3866_lociStitched	chr10(.):59705689-59707729	0.1123
1_MACS_peak_3867_lociStitched	chr10(.):59809813-59810974	0.1607
1_MACS_peak_3868_lociStitched	chr10(.):60025679-60029947	0.2012
1_MACS_peak_3869_lociStitched	chr10(.):60040531-60043060	0.172
1_MACS_peak_3870_lociStitched	chr10(.):60094404-60095752	0.2215
1_MACS_peak_3871_lociStitched	chr10(.):60143634-60146127	0.2045
1_MACS_peak_3872_lociStitched	chr10(.):60194914-60196400	0.1235
1_MACS_peak_3873_lociStitched	chr10(.):60515344-60518027	0.1803
1_MACS_peak_3874_lociStitched	chr10(.):61121482-61122770	0.1572
1_MACS_peak_3875_lociStitched	chr10(.):61413185-61414664	0.1916
1_MACS_peak_3876_lociStitched	chr10(.):61468491-61470966	0.1717
1_MACS_peak_3877_lociStitched	chr10(.):61593639-61595861	0.1483
1_MACS_peak_3878_lociStitched	chr10(.):61665342-61668697	0.1701
1_MACS_peak_3879_lociStitched	chr10(.):61845948-61847754	0.1851
1_MACS_peak_3880_lociStitched	chr10(.):61894240-61895695	0.1492
1_MACS_peak_3881_lociStitched	chr10(.):61996115-61997646	0.2118
1_MACS_peak_3882_lociStitched	chr10(.):62238691-62240095	0.1993
1_MACS_peak_3883_lociStitched	chr10(.):62281051-62282344	0.2244
2_MACS_peak_3884_lociStitched	chr10(.):62331375-62337259	0.1663
1_MACS_peak_3886_lociStitched	chr10(.):62491614-62493583	0.1747
1_MACS_peak_3887_lociStitched	chr10(.):62537461-62539539	0.1813
1_MACS_peak_3888_lociStitched	chr10(.):62576289-62577533	0.1478
1_MACS_peak_3889_lociStitched	chr10(.):62669686-62671337	0.2303
1_MACS_peak_3890_lociStitched	chr10(.):62703118-62704906	0.1637
1_MACS_peak_3891_lociStitched	chr10(.):63045812-63047754	0.1916
1_MACS_peak_3892_lociStitched	chr10(.):63156820-63158434	0.1834
1_MACS_peak_3893_lociStitched	chr10(.):63511572-63513023	0.1499
1_MACS_peak_3894_lociStitched	chr10(.):63627080-63628286	0.161
1_MACS_peak_3895_lociStitched	chr10(.):63656321-63665400	0.1949
1_MACS_peak_3896_lociStitched	chr10(.):63696326-63699135	0.1274
2_MACS_peak_3897_lociStitched	chr10(.):63720320-63724486	0.1661
1_MACS_peak_3899_lociStitched	chr10(.):63734587-63735662	0.0966
1_MACS_peak_3900_lociStitched	chr10(.):63746703-63749052	0.2675
3_MACS_peak_3901_lociStitched	chr10(.):63797841-63815025	0.1994
1_MACS_peak_3904_lociStitched	chr10(.):63868654-63870411	0.171
1_MACS_peak_3905_lociStitched	chr10(.):63926123-63927446	0.1788
1_MACS_peak_3906_lociStitched	chr10(.):63942523-63944394	0.1755
1_MACS_peak_3907_lociStitched	chr10(.):64002395-64005549	0.1509
1_MACS_peak_3908_lociStitched	chr10(.):64027615-64029279	0.1744
1_MACS_peak_3909_lociStitched	chr10(.):64185899-64187009	0.2053
1_MACS_peak_3910_lociStitched	chr10(.):64192366-64194141	0.1797
1_MACS_peak_3911_lociStitched	chr10(.):64215941-64218096	0.219
1_MACS_peak_3912_lociStitched	chr10(.):64286690-64289403	0.2134
1_MACS_peak_3913_lociStitched	chr10(.):64299604-64300982	0.0833
1_MACS_peak_3914_lociStitched	chr10(.):64370290-64371125	0.1465
2_MACS_peak_3915_lociStitched	chr10(.):64395974-64401145	0.1548
1_MACS_peak_3917_lociStitched	chr10(.):64411705-64416181	0.2184
1_MACS_peak_3918_lociStitched	chr10(.):64440536-64442011	0.2191
1_MACS_peak_3919_lociStitched	chr10(.):64450472-64452330	0.1416
1_MACS_peak_3920_lociStitched	chr10(.):64466161-64470273	0.1736
2_MACS_peak_3921_lociStitched	chr10(.):64491658-64496669	0.1899
1_MACS_peak_3923_lociStitched	chr10(.):64528932-64530406	0.1098
1_MACS_peak_3924_lociStitched	chr10(.):64537515-64540935	0.1313
1_MACS_peak_3925_lociStitched	chr10(.):64563559-64565947	0.1813
1_MACS_peak_3926_lociStitched	chr10(.):64575819-64578225	0.1797
1_MACS_peak_3927_lociStitched	chr10(.):64610004-64610664	0.0458
1_MACS_peak_3928_lociStitched	chr10(.):64892193-64894263	0.1987
1_MACS_peak_3929_lociStitched	chr10(.):64965880-64968005	0.1878
1_MACS_peak_3930_lociStitched	chr10(.):64996017-64997145	0.1839
2_MACS_peak_3931_lociStitched	chr10(.):65021924-65029761	0.1641
1_MACS_peak_3933_lociStitched	chr10(.):65224775-65226481	0.1289
1_MACS_peak_3934_lociStitched	chr10(.):65280209-65282833	0.1558
1_MACS_peak_3935_lociStitched	chr10(.):65332448-65333768	0.1938
1_MACS_peak_3936_lociStitched	chr10(.):65387232-65391222	0.2281
1_MACS_peak_3937_lociStitched	chr10(.):65773618-65774298	0.0297
1_MACS_peak_3938_lociStitched	chr10(.):65901358-65903248	0.1518
1_MACS_peak_3939_lociStitched	chr10(.):66020720-66022134	0.1342
1_MACS_peak_3940_lociStitched	chr10(.):66569410-66570388	0.0713
1_MACS_peak_3941_lociStitched	chr10(.):66910669-66911719	0.1435
2_MACS_peak_3942_lociStitched	chr10(.):66921280-66928094	0.0995
1_MACS_peak_3944_lociStitched	chr10(.):67100427-67103085	0.1841
1_MACS_peak_3945_lociStitched	chr10(.):67128984-67130003	0.1304
3_MACS_peak_3946_lociStitched	chr10(.):67178580-67192060	0.122
1_MACS_peak_3949_lociStitched	chr10(.):67259973-67262277	0.1351
2_MACS_peak_3950_lociStitched	chr10(.):67456556-67461790	0.1173
1_MACS_peak_3952_lociStitched	chr10(.):67621669-67623426	0.1761
2_MACS_peak_3953_lociStitched	chr10(.):67645502-67652295	0.1288
1_MACS_peak_3955_lociStitched	chr10(.):67706103-67707817	0.1377
1_MACS_peak_3956_lociStitched	chr10(.):68559030-68559891	0.1207
1_MACS_peak_3957_lociStitched	chr10(.):68989877-68991611	0.1593
1_MACS_peak_3958_lociStitched	chr10(.):69022087-69022953	0.1635
1_MACS_peak_3959_lociStitched	chr10(.):69198122-69199480	0.1755
1_MACS_peak_3960_lociStitched	chr10(.):69230851-69231869	0.1007
1_MACS_peak_3961_lociStitched	chr10(.):69357540-69358707	0.1123
1_MACS_peak_3962_lociStitched	chr10(.):69372242-69373633	0.1959
3_MACS_peak_3963_lociStitched	chr10(.):69522889-69533878	0.1495
1_MACS_peak_3966_lociStitched	chr10(.):69608752-69610150	0.135
1_MACS_peak_3967_lociStitched	chr10(.):69643415-69646373	0.1924
1_MACS_peak_3968_lociStitched	chr10(.):69833718-69835897	0.2067
1_MACS_peak_3969_lociStitched	chr10(.):69990470-69992042	0.167
1_MACS_peak_3970_lociStitched	chr10(.):69998923-70000231	0.1538
1_MACS_peak_3971_lociStitched	chr10(.):70011058-70012437	0.1365
1_MACS_peak_3972_lociStitched	chr10(.):70090435-70093235	0.1783
1_MACS_peak_3973_lociStitched	chr10(.):70165915-70167874	0.0974
1_MACS_peak_3974_lociStitched	chr10(.):70230534-70232430	0.2876
1_MACS_peak_3975_lociStitched	chr10(.):70286430-70288192	0.1895
1_MACS_peak_3976_lociStitched	chr10(.):70302092-70303599	0.166
1_MACS_peak_3977_lociStitched	chr10(.):70319646-70321415	0.1705
1_MACS_peak_3978_lociStitched	chr10(.):70359314-70362639	0.2022
