GENE_ID	locusLine	bin_1_LP-1.jin.bam
2_MACS_peak_6231_lociStitched	chr12(.):25204039-25206193	1.0481
1_MACS_peak_6233_lociStitched	chr12(.):25206736-25208266	0.9709
1_MACS_peak_6234_lociStitched	chr12(.):25208937-25209244	0.5964
1_MACS_peak_6235_lociStitched	chr12(.):25348148-25348965	1.0789
2_MACS_peak_6236_lociStitched	chr12(.):25402995-25404692	1.1479
1_MACS_peak_6238_lociStitched	chr12(.):25477178-25477610	0.6083
1_MACS_peak_6239_lociStitched	chr12(.):25484468-25484862	0.6107
3_MACS_peak_6240_lociStitched	chr12(.):25485546-25487465	0.6835
2_MACS_peak_6243_lociStitched	chr12(.):25517178-25518800	0.7127
2_MACS_peak_6245_lociStitched	chr12(.):25538065-25540356	1.2924
1_MACS_peak_6247_lociStitched	chr12(.):25589071-25589434	0.6449
2_MACS_peak_6248_lociStitched	chr12(.):26110996-26111983	0.8362
1_MACS_peak_6250_lociStitched	chr12(.):26266915-26267381	0.7889
1_MACS_peak_6251_lociStitched	chr12(.):26984929-26986099	0.8801
1_MACS_peak_6252_lociStitched	chr12(.):27090483-27091961	1.0997
3_MACS_peak_6253_lociStitched	chr12(.):27166803-27168394	0.7319
1_MACS_peak_6256_lociStitched	chr12(.):27175497-27175982	1.0805
1_MACS_peak_6257_lociStitched	chr12(.):27397145-27397844	0.9195
2_MACS_peak_6258_lociStitched	chr12(.):27676706-27677303	0.4546
1_MACS_peak_6260_lociStitched	chr12(.):27863706-27864331	1.1239
1_MACS_peak_6261_lociStitched	chr12(.):27932520-27933982	0.9983
3_MACS_peak_6262_lociStitched	chr12(.):28013799-28016157	0.7486
1_MACS_peak_6265_lociStitched	chr12(.):28122189-28122502	0.5673
1_MACS_peak_6266_lociStitched	chr12(.):28123163-28123577	0.6962
3_MACS_peak_6267_lociStitched	chr12(.):28342784-28344317	0.9943
1_MACS_peak_6270_lociStitched	chr12(.):28695689-28696191	0.6792
1_MACS_peak_6271_lociStitched	chr12(.):29301862-29302612	0.7341
1_MACS_peak_6272_lociStitched	chr12(.):29533542-29534125	1.0049
2_MACS_peak_6273_lociStitched	chr12(.):30848169-30849184	0.7189
1_MACS_peak_6275_lociStitched	chr12(.):30907437-30907801	0.6376
1_MACS_peak_6276_lociStitched	chr12(.):31226070-31227977	0.873
1_MACS_peak_6277_lociStitched	chr12(.):31228779-31229105	0.6051
1_MACS_peak_6278_lociStitched	chr12(.):31270199-31270711	0.6874
2_MACS_peak_6279_lociStitched	chr12(.):31476515-31479664	1.2461
1_MACS_peak_6281_lociStitched	chr12(.):31515197-31515767	0.8223
1_MACS_peak_6282_lociStitched	chr12(.):31559708-31559981	0.4671
2_MACS_peak_6283_lociStitched	chr12(.):31742861-31744469	1.0861
1_MACS_peak_6285_lociStitched	chr12(.):31812384-31812918	0.682
2_MACS_peak_6286_lociStitched	chr12(.):31881339-31882595	0.653
1_MACS_peak_6288_lociStitched	chr12(.):32048573-32049393	0.7054
2_MACS_peak_6289_lociStitched	chr12(.):32050159-32050929	0.5958
1_MACS_peak_6291_lociStitched	chr12(.):32112238-32113049	0.9924
2_MACS_peak_6292_lociStitched	chr12(.):32259200-32260503	0.7213
1_MACS_peak_6294_lociStitched	chr12(.):32292225-32293241	0.9173
1_MACS_peak_6295_lociStitched	chr12(.):32832181-32833008	0.9565
1_MACS_peak_6296_lociStitched	chr12(.):32907782-32909348	1.726
1_MACS_peak_6297_lociStitched	chr12(.):33038116-33038672	1.0226
1_MACS_peak_6298_lociStitched	chr12(.):33039448-33039974	0.81
1_MACS_peak_6299_lociStitched	chr12(.):33048467-33050388	1.3621
1_MACS_peak_6300_lociStitched	chr12(.):33055648-33055973	0.6026
1_MACS_peak_6301_lociStitched	chr12(.):33056899-33057259	0.5753
2_MACS_peak_6302_lociStitched	chr12(.):33058960-33059752	0.5558
2_MACS_peak_6304_lociStitched	chr12(.):33673135-33674561	0.7671
1_MACS_peak_6306_lociStitched	chr12(.):34175393-34175982	1.1513
1_MACS_peak_6307_lociStitched	chr12(.):38710535-38711336	1.4159
1_MACS_peak_6308_lociStitched	chr12(.):39298220-39300646	1.6567
2_MACS_peak_6309_lociStitched	chr12(.):39835765-39837794	1.7382
5_MACS_peak_6311_lociStitched	chr12(.):40009701-40016869	1.2354
1_MACS_peak_6316_lociStitched	chr12(.):40498947-40499959	1.2623
1_MACS_peak_6317_lociStitched	chr12(.):40602817-40603307	0.5871
1_MACS_peak_6318_lociStitched	chr12(.):40618229-40619075	1.069
4_MACS_peak_6319_lociStitched	chr12(.):41154602-41157138	0.6254
1_MACS_peak_6323_lociStitched	chr12(.):41162023-41162260	0.4341
1_MACS_peak_6324_lociStitched	chr12(.):41163882-41164209	0.5581
1_MACS_peak_6325_lociStitched	chr12(.):41164869-41165166	0.4442
1_MACS_peak_6326_lociStitched	chr12(.):42372796-42373093	0.4605
1_MACS_peak_6327_lociStitched	chr12(.):42442993-42443443	0.7588
1_MACS_peak_6328_lociStitched	chr12(.):42537921-42539308	1.2419
1_MACS_peak_6329_lociStitched	chr12(.):42630963-42633251	1.8051
2_MACS_peak_6330_lociStitched	chr12(.):42692601-42694776	1.0022
1_MACS_peak_6332_lociStitched	chr12(.):42719360-42720654	1.2896
1_MACS_peak_6333_lociStitched	chr12(.):42754176-42754714	0.9696
1_MACS_peak_6334_lociStitched	chr12(.):42862679-42863269	0.7207
1_MACS_peak_6335_lociStitched	chr12(.):42876756-42878198	1.3779
1_MACS_peak_6336_lociStitched	chr12(.):42940348-42940688	0.6598
1_MACS_peak_6337_lociStitched	chr12(.):42983106-42984283	0.773
1_MACS_peak_6338_lociStitched	chr12(.):43621539-43621883	0.6028
2_MACS_peak_6339_lociStitched	chr12(.):44151845-44153742	1.0011
1_MACS_peak_6341_lociStitched	chr12(.):44199417-44200899	1.9482
1_MACS_peak_6342_lociStitched	chr12(.):44229279-44230528	2.0724
2_MACS_peak_6343_lociStitched	chr12(.):45608907-45611269	1.763
1_MACS_peak_6345_lociStitched	chr12(.):45764676-45764917	0.3722
2_MACS_peak_6346_lociStitched	chr12(.):45855908-45857299	1.096
1_MACS_peak_6348_lociStitched	chr12(.):46063561-46063923	0.69
3_MACS_peak_6349_lociStitched	chr12(.):46120192-46125211	2.2064
2_MACS_peak_6352_lociStitched	chr12(.):46383259-46386258	2.1504
3_MACS_peak_6354_lociStitched	chr12(.):46588993-46590972	0.6581
4_MACS_peak_6357_lociStitched	chr12(.):46591716-46596079	1.1267
5_MACS_peak_6361_lociStitched	chr12(.):46608298-46613573	0.9631
1_MACS_peak_6366_lociStitched	chr12(.):46660431-46664358	2.7989
3_MACS_peak_6367_lociStitched	chr12(.):46764786-46767541	2.1867
2_MACS_peak_6370_lociStitched	chr12(.):46776373-46778502	1.9584
2_MACS_peak_6372_lociStitched	chr12(.):46893223-46894655	0.754
1_MACS_peak_6374_lociStitched	chr12(.):46909416-46912457	1.7452
1_MACS_peak_6375_lociStitched	chr12(.):46917034-46917591	0.8834
1_MACS_peak_6376_lociStitched	chr12(.):46942747-46944641	1.0454
1_MACS_peak_6377_lociStitched	chr12(.):46979294-46980220	0.8222
1_MACS_peak_6378_lociStitched	chr12(.):47711075-47711378	0.4462
2_MACS_peak_6379_lociStitched	chr12(.):48099220-48100738	1.2599
3_MACS_peak_6381_lociStitched	chr12(.):48148527-48150620	0.694
1_MACS_peak_6384_lociStitched	chr12(.):48152449-48153293	1.1952
1_MACS_peak_6385_lociStitched	chr12(.):48166969-48168066	1.391
8_MACS_peak_6386_lociStitched	chr12(.):48200673-48209569	1.3126
1_MACS_peak_6394_lociStitched	chr12(.):48210547-48211174	0.6729
1_MACS_peak_6395_lociStitched	chr12(.):48211945-48214995	2.0778
1_MACS_peak_6396_lociStitched	chr12(.):48262521-48262964	0.5662
2_MACS_peak_6397_lociStitched	chr12(.):48276632-48278057	0.668
1_MACS_peak_6399_lociStitched	chr12(.):48285347-48286458	0.7514
1_MACS_peak_6400_lociStitched	chr12(.):48298460-48298798	0.8084
1_MACS_peak_6401_lociStitched	chr12(.):48357377-48357882	0.6939
1_MACS_peak_6402_lociStitched	chr12(.):48498979-48500654	1.2362
1_MACS_peak_6403_lociStitched	chr12(.):48513152-48513590	0.5788
2_MACS_peak_6404_lociStitched	chr12(.):48550837-48551805	0.7034
2_MACS_peak_6406_lociStitched	chr12(.):48591469-48593091	1.2535
2_MACS_peak_6408_lociStitched	chr12(.):48744248-48745047	0.6704
2_MACS_peak_6410_lociStitched	chr12(.):49075351-49076584	1.0813
2_MACS_peak_6412_lociStitched	chr12(.):49109837-49111742	0.8785
1_MACS_peak_6414_lociStitched	chr12(.):49182687-49183382	0.7367
3_MACS_peak_6415_lociStitched	chr12(.):49208038-49209810	0.8043
2_MACS_peak_6418_lociStitched	chr12(.):49245425-49246612	0.6771
1_MACS_peak_6420_lociStitched	chr12(.):49259278-49259642	0.5706
1_MACS_peak_6421_lociStitched	chr12(.):49318474-49319450	1.2674
1_MACS_peak_6422_lociStitched	chr12(.):49350786-49351263	0.7461
2_MACS_peak_6423_lociStitched	chr12(.):49411776-49413196	0.9717
1_MACS_peak_6425_lociStitched	chr12(.):49451833-49452175	0.5121
1_MACS_peak_6426_lociStitched	chr12(.):49452927-49455370	2.2602
2_MACS_peak_6427_lociStitched	chr12(.):49462936-49464314	0.8797
1_MACS_peak_6429_lociStitched	chr12(.):49503987-49504671	1.0987
2_MACS_peak_6430_lociStitched	chr12(.):49523530-49526169	2.1615
1_MACS_peak_6432_lociStitched	chr12(.):49582104-49582914	1.1674
1_MACS_peak_6433_lociStitched	chr12(.):49628438-49628966	0.7685
2_MACS_peak_6434_lociStitched	chr12(.):49658003-49660049	2.0312
2_MACS_peak_6436_lociStitched	chr12(.):49715908-49718002	1.2563
1_MACS_peak_6438_lociStitched	chr12(.):49759577-49763703	2.1134
1_MACS_peak_6439_lociStitched	chr12(.):49961050-49962619	1.7011
3_MACS_peak_6440_lociStitched	chr12(.):50015834-50017440	0.9016
2_MACS_peak_6443_lociStitched	chr12(.):50056388-50057875	0.8992
1_MACS_peak_6445_lociStitched	chr12(.):50100656-50101407	1.637
1_MACS_peak_6446_lociStitched	chr12(.):50135272-50136342	2.1208
1_MACS_peak_6447_lociStitched	chr12(.):50235992-50237344	1.2979
1_MACS_peak_6448_lociStitched	chr12(.):50360932-50361270	0.561
2_MACS_peak_6449_lociStitched	chr12(.):50418426-50419865	1.301
1_MACS_peak_6451_lociStitched	chr12(.):50478053-50479539	1.3884
1_MACS_peak_6452_lociStitched	chr12(.):50505983-50506725	1.2617
1_MACS_peak_6453_lociStitched	chr12(.):50560080-50561198	1.0477
1_MACS_peak_6454_lociStitched	chr12(.):50677435-50678037	1.0838
2_MACS_peak_6455_lociStitched	chr12(.):50794193-50795610	1.295
2_MACS_peak_6457_lociStitched	chr12(.):50898108-50899533	1.4289
1_MACS_peak_6459_lociStitched	chr12(.):51156672-51159179	2.1935
1_MACS_peak_6460_lociStitched	chr12(.):51312162-51312461	0.5086
1_MACS_peak_6461_lociStitched	chr12(.):51317963-51318302	0.5834
1_MACS_peak_6462_lociStitched	chr12(.):51373717-51374321	0.8567
3_MACS_peak_6463_lociStitched	chr12(.):51418020-51420777	1.0824
1_MACS_peak_6466_lociStitched	chr12(.):51441259-51442982	1.8648
2_MACS_peak_6467_lociStitched	chr12(.):51476761-51477941	1.0614
1_MACS_peak_6469_lociStitched	chr12(.):51566425-51566981	0.8016
1_MACS_peak_6470_lociStitched	chr12(.):51611011-51613012	1.6481
2_MACS_peak_6471_lociStitched	chr12(.):51631874-51633629	1.5532
1_MACS_peak_6473_lociStitched	chr12(.):51663522-51664389	0.9229
1_MACS_peak_6474_lociStitched	chr12(.):51713910-51714304	0.5878
1_MACS_peak_6475_lociStitched	chr12(.):51984871-51985378	0.5784
2_MACS_peak_6476_lociStitched	chr12(.):52214399-52215523	1.1458
1_MACS_peak_6478_lociStitched	chr12(.):52345438-52346176	1.8009
3_MACS_peak_6479_lociStitched	chr12(.):52416838-52419615	0.96
1_MACS_peak_6482_lociStitched	chr12(.):52444279-52444989	1.1053
2_MACS_peak_6483_lociStitched	chr12(.):52463035-52464548	1.5663
2_MACS_peak_6485_lociStitched	chr12(.):52474203-52476222	0.9287
2_MACS_peak_6487_lociStitched	chr12(.):52496979-52499599	0.8647
2_MACS_peak_6489_lociStitched	chr12(.):53399179-53401536	1.5511
2_MACS_peak_6491_lociStitched	chr12(.):53440551-53441711	0.7008
1_MACS_peak_6493_lociStitched	chr12(.):53447713-53448245	0.6675
2_MACS_peak_6494_lociStitched	chr12(.):53472601-53473755	1.0123
1_MACS_peak_6496_lociStitched	chr12(.):53553401-53553725	0.6712
1_MACS_peak_6497_lociStitched	chr12(.):53573407-53575680	1.7583
2_MACS_peak_6498_lociStitched	chr12(.):53587378-53588076	0.5293
8_MACS_peak_6500_lociStitched	chr12(.):53590801-53603590	1.4027
3_MACS_peak_6508_lociStitched	chr12(.):53613537-53616822	1.2903
1_MACS_peak_6511_lociStitched	chr12(.):53625337-53626876	1.0437
1_MACS_peak_6512_lociStitched	chr12(.):53645122-53646844	1.2717
2_MACS_peak_6513_lociStitched	chr12(.):53661410-53662648	1.3111
2_MACS_peak_6515_lociStitched	chr12(.):53688795-53690160	1.0434
1_MACS_peak_6517_lociStitched	chr12(.):53693399-53694362	0.9886
1_MACS_peak_6518_lociStitched	chr12(.):53714659-53715997	1.5632
1_MACS_peak_6519_lociStitched	chr12(.):53717910-53719709	1.427
1_MACS_peak_6520_lociStitched	chr12(.):53738605-53739196	0.8552
2_MACS_peak_6521_lociStitched	chr12(.):53764011-53765859	1.6331
4_MACS_peak_6523_lociStitched	chr12(.):53772077-53775478	1.4147
2_MACS_peak_6527_lociStitched	chr12(.):53834508-53836622	1.1441
1_MACS_peak_6529_lociStitched	chr12(.):53845856-53847145	1.4008
2_MACS_peak_6530_lociStitched	chr12(.):53863156-53864538	0.6153
3_MACS_peak_6532_lociStitched	chr12(.):53866884-53869040	0.8087
1_MACS_peak_6535_lociStitched	chr12(.):53886425-53887881	1.1633
2_MACS_peak_6536_lociStitched	chr12(.):53893224-53896030	1.6922
1_MACS_peak_6538_lociStitched	chr12(.):53937510-53938154	0.7357
1_MACS_peak_6539_lociStitched	chr12(.):53944920-53946402	1.0096
1_MACS_peak_6540_lociStitched	chr12(.):54019342-54020666	1.2659
2_MACS_peak_6541_lociStitched	chr12(.):54068783-54070708	1.5309
1_MACS_peak_6543_lociStitched	chr12(.):54116858-54117657	0.7354
1_MACS_peak_6544_lociStitched	chr12(.):54121472-54121846	0.5797
1_MACS_peak_6545_lociStitched	chr12(.):54216903-54219398	0.9483
1_MACS_peak_6546_lociStitched	chr12(.):54411720-54412090	0.5806
1_MACS_peak_6547_lociStitched	chr12(.):54582176-54582791	0.6667
3_MACS_peak_6548_lociStitched	chr12(.):54672361-54675936	1.8543
2_MACS_peak_6551_lociStitched	chr12(.):54718201-54719844	0.9608
2_MACS_peak_6553_lociStitched	chr12(.):54752266-54753780	1.2163
1_MACS_peak_6555_lociStitched	chr12(.):55352804-55353561	0.7536
1_MACS_peak_6556_lociStitched	chr12(.):55354900-55355256	0.6298
1_MACS_peak_6557_lociStitched	chr12(.):55877800-55878333	0.7774
1_MACS_peak_6558_lociStitched	chr12(.):56040218-56040604	0.6484
1_MACS_peak_6559_lociStitched	chr12(.):56109231-56110781	1.1704
1_MACS_peak_6560_lociStitched	chr12(.):56121664-56123632	2.0142
1_MACS_peak_6561_lociStitched	chr12(.):56131148-56132364	1.0636
1_MACS_peak_6562_lociStitched	chr12(.):56136938-56138059	0.9669
2_MACS_peak_6563_lociStitched	chr12(.):56210591-56212395	1.1678
2_MACS_peak_6565_lociStitched	chr12(.):56222694-56224547	1.3126
1_MACS_peak_6567_lociStitched	chr12(.):56320187-56323338	1.9661
1_MACS_peak_6568_lociStitched	chr12(.):56360508-56361190	1.1061
2_MACS_peak_6569_lociStitched	chr12(.):56366860-56368712	1.0528
1_MACS_peak_6571_lociStitched	chr12(.):56391040-56391458	0.5743
1_MACS_peak_6572_lociStitched	chr12(.):56400671-56401887	1.21
1_MACS_peak_6573_lociStitched	chr12(.):56435572-56437171	1.3578
1_MACS_peak_6574_lociStitched	chr12(.):56472812-56473562	0.6641
2_MACS_peak_6575_lociStitched	chr12(.):56497589-56499601	1.456
2_MACS_peak_6577_lociStitched	chr12(.):56509482-56511446	1.631
2_MACS_peak_6579_lociStitched	chr12(.):56512048-56513745	1.066
1_MACS_peak_6581_lociStitched	chr12(.):56521950-56523905	1.4519
1_MACS_peak_6582_lociStitched	chr12(.):56545070-56547081	1.7307
1_MACS_peak_6583_lociStitched	chr12(.):56550805-56553908	1.7058
2_MACS_peak_6584_lociStitched	chr12(.):56582500-56584577	1.5398
1_MACS_peak_6586_lociStitched	chr12(.):56614946-56616549	1.233
1_MACS_peak_6587_lociStitched	chr12(.):56618151-56618716	0.8721
1_MACS_peak_6588_lociStitched	chr12(.):56651548-56652722	1.2508
1_MACS_peak_6589_lociStitched	chr12(.):56660059-56661015	1.1483
2_MACS_peak_6590_lociStitched	chr12(.):56692548-56695296	1.4032
1_MACS_peak_6592_lociStitched	chr12(.):56695803-56696202	0.7038
1_MACS_peak_6593_lociStitched	chr12(.):56708659-56710746	1.6768
2_MACS_peak_6594_lociStitched	chr12(.):56726602-56728688	2.038
1_MACS_peak_6596_lociStitched	chr12(.):56732689-56732981	0.4533
3_MACS_peak_6597_lociStitched	chr12(.):56751880-56754817	1.0661
1_MACS_peak_6600_lociStitched	chr12(.):56842050-56843781	1.5188
1_MACS_peak_6601_lociStitched	chr12(.):56861575-56863458	1.7063
2_MACS_peak_6602_lociStitched	chr12(.):57022550-57024723	1.0866
1_MACS_peak_6604_lociStitched	chr12(.):57028107-57030673	1.3342
2_MACS_peak_6605_lociStitched	chr12(.):57038801-57040680	1.9356
4_MACS_peak_6607_lociStitched	chr12(.):57076733-57084414	1.6748
1_MACS_peak_6611_lociStitched	chr12(.):57117596-57119692	1.7906
1_MACS_peak_6612_lociStitched	chr12(.):57145114-57146283	1.7991
1_MACS_peak_6613_lociStitched	chr12(.):57399608-57400314	1.916
2_MACS_peak_6614_lociStitched	chr12(.):57471551-57473364	1.2966
2_MACS_peak_6616_lociStitched	chr12(.):57479806-57483353	1.49
1_MACS_peak_6618_lociStitched	chr12(.):57503707-57506301	1.7696
1_MACS_peak_6619_lociStitched	chr12(.):57521707-57522136	0.8157
2_MACS_peak_6620_lociStitched	chr12(.):57622963-57625023	1.3747
1_MACS_peak_6622_lociStitched	chr12(.):57823749-57825412	1.7052
2_MACS_peak_6623_lociStitched	chr12(.):57848402-57849981	0.8339
1_MACS_peak_6625_lociStitched	chr12(.):57852323-57853470	0.8941
2_MACS_peak_6626_lociStitched	chr12(.):57881275-57882703	1.466
2_MACS_peak_6628_lociStitched	chr12(.):57913102-57917819	2.2154
1_MACS_peak_6630_lociStitched	chr12(.):57940161-57941034	1.4397
1_MACS_peak_6631_lociStitched	chr12(.):57984572-57985564	1.1582
1_MACS_peak_6632_lociStitched	chr12(.):57998116-57999264	1.6273
1_MACS_peak_6633_lociStitched	chr12(.):58004889-58005621	0.9447
1_MACS_peak_6634_lociStitched	chr12(.):58026158-58027023	1.6761
1_MACS_peak_6635_lociStitched	chr12(.):58087846-58088466	1.5226
1_MACS_peak_6636_lociStitched	chr12(.):58135504-58136068	0.8363
2_MACS_peak_6637_lociStitched	chr12(.):58138120-58139593	1.4106
1_MACS_peak_6639_lociStitched	chr12(.):58144996-58146175	1.7885
1_MACS_peak_6640_lociStitched	chr12(.):58148865-58149316	0.7909
1_MACS_peak_6641_lociStitched	chr12(.):58164860-58167132	1.5226
1_MACS_peak_6642_lociStitched	chr12(.):58176516-58177229	1.3727
1_MACS_peak_6643_lociStitched	chr12(.):58238522-58240802	2.3514
1_MACS_peak_6644_lociStitched	chr12(.):58258886-58259602	1.337
2_MACS_peak_6645_lociStitched	chr12(.):58289535-58294461	1.5138
1_MACS_peak_6647_lociStitched	chr12(.):58298908-58299264	0.6165
3_MACS_peak_6648_lociStitched	chr12(.):58329124-58330703	1.1738
1_MACS_peak_6651_lociStitched	chr12(.):58334495-58336166	1.5067
2_MACS_peak_6652_lociStitched	chr12(.):58818710-58820654	1.4932
1_MACS_peak_6654_lociStitched	chr12(.):59189043-59189386	0.5252
1_MACS_peak_6655_lociStitched	chr12(.):59312897-59314419	1.4616
1_MACS_peak_6656_lociStitched	chr12(.):59989778-59991386	1.5507
2_MACS_peak_6657_lociStitched	chr12(.):62652801-62654805	1.4396
1_MACS_peak_6659_lociStitched	chr12(.):62860031-62861366	1.4083
1_MACS_peak_6660_lociStitched	chr12(.):62995510-62998241	2.7368
1_MACS_peak_6661_lociStitched	chr12(.):63327952-63328968	1.6866
1_MACS_peak_6662_lociStitched	chr12(.):63741363-63741753	0.6084
1_MACS_peak_6663_lociStitched	chr12(.):64057743-64058152	0.7714
1_MACS_peak_6664_lociStitched	chr12(.):64061654-64062888	0.9867
1_MACS_peak_6665_lociStitched	chr12(.):64110377-64110855	0.6976
1_MACS_peak_6666_lociStitched	chr12(.):64173205-64174625	1.5704
3_MACS_peak_6667_lociStitched	chr12(.):64207464-64209446	0.6987
1_MACS_peak_6670_lociStitched	chr12(.):64615538-64616132	1.2107
2_MACS_peak_6671_lociStitched	chr12(.):64797467-64799656	2.4009
1_MACS_peak_6673_lociStitched	chr12(.):64845407-64846901	1.7483
2_MACS_peak_6674_lociStitched	chr12(.):64852761-64853524	0.6045
1_MACS_peak_6676_lociStitched	chr12(.):65002557-65006000	1.4468
2_MACS_peak_6677_lociStitched	chr12(.):65059437-65063780	1.2759
1_MACS_peak_6679_lociStitched	chr12(.):65072719-65073082	0.5443
1_MACS_peak_6680_lociStitched	chr12(.):65073974-65074311	0.5546
2_MACS_peak_6681_lociStitched	chr12(.):65152637-65153869	0.8219
1_MACS_peak_6683_lociStitched	chr12(.):65562642-65564355	1.9201
1_MACS_peak_6684_lociStitched	chr12(.):65672192-65673320	1.175
2_MACS_peak_6685_lociStitched	chr12(.):66134960-66135840	0.4835
1_MACS_peak_6687_lociStitched	chr12(.):66218588-66218867	0.5715
1_MACS_peak_6688_lociStitched	chr12(.):66523843-66525124	1.1941
1_MACS_peak_6689_lociStitched	chr12(.):66562323-66564344	1.5653
1_MACS_peak_6690_lociStitched	chr12(.):66590051-66590505	0.8205
1_MACS_peak_6691_lociStitched	chr12(.):66591046-66591300	0.4275
1_MACS_peak_6692_lociStitched	chr12(.):66628826-66629486	1.0431
1_MACS_peak_6693_lociStitched	chr12(.):66696209-66696842	1.2464
1_MACS_peak_6694_lociStitched	chr12(.):67090945-67091258	0.577
1_MACS_peak_6695_lociStitched	chr12(.):67107129-67107448	0.4804
2_MACS_peak_6696_lociStitched	chr12(.):67462034-67463926	1.3751
2_MACS_peak_6698_lociStitched	chr12(.):67661954-67664445	1.8818
1_MACS_peak_6700_lociStitched	chr12(.):67712822-67713269	0.6757
2_MACS_peak_6701_lociStitched	chr12(.):67713964-67715429	0.7606
1_MACS_peak_6703_lociStitched	chr12(.):67716000-67716324	0.5301
1_MACS_peak_6704_lociStitched	chr12(.):67843829-67844148	0.5598
1_MACS_peak_6705_lociStitched	chr12(.):68041828-68044203	2.1386
3_MACS_peak_6706_lociStitched	chr12(.):68381317-68385679	1.3206
2_MACS_peak_6709_lociStitched	chr12(.):68725673-68726691	0.8594
1_MACS_peak_6711_lociStitched	chr12(.):68758160-68759313	1.2754
1_MACS_peak_6712_lociStitched	chr12(.):68759947-68760335	0.5652
3_MACS_peak_6713_lociStitched	chr12(.):68766889-68769671	1.0762
