REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_18632_lociStitched	chr22	41042107	41049283	2	5285	6231.6384	1415.8248	846		MCHR1,MKL1	MKL1	846	1
3_MACS_peak_21292_lociStitched	chr4	129724061	129734250	3	5285	7572.4648	1465.1782	847	PHF17		PHF17	847	1
1_MACS_peak_10745_lociStitched	chr17	3863955	3869236	1	5282	4929.2854	1036.6603	848	ATP2A3	P2RX1	ATP2A3	848	1
3_MACS_peak_21679_lociStitched	chr5	1129470	1141042	3	5275	6785.8208	1783.2452	849		SLC12A7	SLC12A7	849	1
3_MACS_peak_8877_lociStitched	chr15	70306668	70316387	3	5274	8639.2191	2357.8294	850			MIR629	850	1
3_MACS_peak_9272_lociStitched	chr15	91200759	91209589	3	5273	5430.45	1543.484	851			BLM	851	1
4_MACS_peak_23307_lociStitched	chr6	17696650	17707790	4	5271	6534.724	1561.828	852	NUP153		NUP153	852	1
3_MACS_peak_4329_lociStitched	chr11	9587151	9597074	3	5266	5895.2543	1569.8186	853	WEE1		WEE1	853	1
2_MACS_peak_5049_lociStitched	chr11	68033204	68041840	2	5265	7268.0576	1796.288	854	C11orf24	LRP5	C11orf24	854	1
3_MACS_peak_8041_lociStitched	chr14	91879657	91885833	3	5264	4249.088	742.3552	855	CCDC88C		CCDC88C	855	1
3_MACS_peak_596_lociStitched	chr1	28968791	28977081	3	5257	6117.191	1433.341	856	RNU11,TAF12	RAB42,GMEB1	RNU11	856	1
3_MACS_peak_24841_lociStitched	chr7	23507932	23514845	3	5255	4626.1796	1075.6628	857	IGF2BP3	RPS2P32	IGF2BP3	857	1
3_MACS_peak_22971_lociStitched	chr5	176777743	176790482	3	5248	7942.7665	2522.322	858	RGS14,LMAN2	PRELID1,SLC34A1,RAB24,MXD3,PFN3,F12	RGS14	858	1
1_MACS_peak_12154_lociStitched	chr17	75204945	75210191	1	5247	6974.0324	1564.8818	859	SEC14L1		SEC14L1	859	1
2_MACS_peak_2359_lociStitched	chr1	206287427	206292993	2	5247	8271.6326	2058.3068	860	C1orf186	CTSE	C1orf186	860	1
2_MACS_peak_18419_lociStitched	chr22	35739920	35749561	2	5247	8357.7829	1886.7437	861	TOM1	MIR3909,HMOX1,MCM5	MIR3909	861	1
2_MACS_peak_1915_lociStitched	chr1	161493005	161501759	2	5246	7977.5202	1964.3976	862	HSPA6	FCGR2A,FCGR2C,FCGR3A	HSPA6	862	1
3_MACS_peak_9411_lociStitched	chr16	278530	286403	3	5245	6630.6406	1254.9562	863	ITFG3,LUC7L	HBQ1,ARHGDIG,PDIA2,RGS11	ITFG3	863	1
3_MACS_peak_24647_lociStitched	chr7	1494183	1507002	3	5244	6259.5177	1524.1791	864	MICALL2	INTS1	MICALL2	864	1
3_MACS_peak_27531_lociStitched	chr9	36144361	36153586	3	5242	7192.7325	1948.32	865	GLIPR2	CCIN,CLTA	GLIPR2	865	1
2_MACS_peak_3084_lociStitched	chr10	22622589	22630644	2	5239	4327.9515	966.6	866		COMMD3,BMI1,SPAG6	SPAG6	866	1
1_MACS_peak_10684_lociStitched	chr17	1530447	1535684	1	5238	6248.2647	1222.8395	867	SLC43A2	SCARF1,RILP	SLC43A2	867	1
3_MACS_peak_18597_lociStitched	chr22	39783679	39796514	3	5237	8309.379	1922.683	868	TAB1	SYNGR1	TAB1	868	1
3_MACS_peak_11789_lociStitched	chr17	56023740	56034875	3	5236	5701.12	1892.95	869		CUEDC1,VEZF1,SRSF1	VEZF1	869	1
3_MACS_peak_18760_lociStitched	chr22	46683433	46693775	3	5233	6070.754	1805.7132	870	TTC38,GTSE1,CN5H6.4	TRMU,C22orf40,PKDREJ	CN5H6.4	870	1
3_MACS_peak_22604_lociStitched	chr5	141255453	141263574	3	5229	4997.6634	1355.3949	871	PCDH1	KIAA0141,LOC729080	PCDH1	871	1
3_MACS_peak_11134_lociStitched	chr17	27915314	27921822	3	5221	5518.1332	967.7396	872	ANKRD13B,GIT1	TP53I13,ABHD15,CORO6	ANKRD13B	872	1
3_MACS_peak_14428_lociStitched	chr19	50091789	50097261	3	5218	4003.8624	907.2576	873	PRRG2,PRR12	SCAF1,NOSIP,RRAS	PRR12	873	1
3_MACS_peak_19819_lociStitched	chr3	125633842	125641267	3	5218	5876.145	1643.895	874	LOC100125556	ROPN1B,ALG1L	LOC100125556	874	1
4_MACS_peak_3464_lociStitched	chr10	74087826	74100886	4	5217	9575.592	2042.584	875	DNAJB12		DNAJB12	875	1
1_MACS_peak_9836_lociStitched	chr16	21528328	21533541	1	5214	9502.7777	2001.792	876	SLC7A5P2	LOC100271836	SLC7A5P2	876	1
3_MACS_peak_2256_lociStitched	chr1	202153439	202163387	3	5209	4774.0452	1800.588	877	PTPRVP,LGR6	LGR6,ARL8A,PTPN7	LGR6	877	1
3_MACS_peak_9623_lociStitched	chr16	5142046	5149439	3	5204	5356.9678	1233.8917	878	FAM86A	ALG1,C16orf89	FAM86A	878	1
3_MACS_peak_11044_lociStitched	chr17	20205114	20211261	3	5202	4136.931	1259.5203	879	SPECC1	CCDC144C	CCDC144C	879	1
2_MACS_peak_18668_lociStitched	chr22	42335561	42344004	2	5201	6908.9069	1721.5277	880	CENPM	MIR33A,LOC339674,SEPT3,TNFRSF13C	CENPM	880	1
1_MACS_peak_1981_lociStitched	chr1	167596448	167601644	1	5197	6711.1536	1691.8176	881	RCSD1		RCSD1	881	1
2_MACS_peak_18289_lociStitched	chr22	26823340	26829168	2	5195	4456.0888	1067.1068	882	ASPHD2	HPS4	ASPHD2	882	1
3_MACS_peak_5494_lociStitched	chr11	119185283	119194850	3	5195	6773.436	1977.4989	883	MCAM	RNF26,C1QTNF5,USP2	MCAM	883	1
2_MACS_peak_28324_lociStitched	chr9	131935847	131941203	2	5191	5444.9096	755.196	884	IER5L		IER5L	884	1
1_MACS_peak_1773_lociStitched	chr1	156194146	156199334	1	5189	7297.4408	1619.1748	885	PMF1	SLC25A44,BGLAP,PAQR6	PMF1	885	1
1_MACS_peak_17550_lociStitched	chr20	56253065	56258252	1	5188	6568.8168	1308.6801	886	PMEPA1		PMEPA1	886	1
4_MACS_peak_2899_lociStitched	chr10	3847362	3854382	4	5187	4873.986	1396.98	887		KLF6	KLF6	887	1
3_MACS_peak_2932_lociStitched	chr10	6182204	6193932	3	5187	6898.4096	1835.432	888	PFKFB3	MIR3155	PFKFB3	888	1
2_MACS_peak_13935_lociStitched	chr19	36133282	36140090	2	5181	7072.1504	1314.6248	889	ETV2,COX6B1	HAUS5,RBM42,UPK1A	COX6B1	889	1
3_MACS_peak_23681_lociStitched	chr6	35695176	35704678	3	5181	6920.3066	1380.6406	890	FKBP5,LOC285847	C6orf81,C6orf126,C6orf127,FKBP5	FKBP5	890	1
3_MACS_peak_26971_lociStitched	chr8	103818244	103826291	3	5180	5154.9082	749.9804	891			AZIN1	891	1
1_MACS_peak_20210_lociStitched	chr3	177074270	177079448	1	5179	12481.569	1783.3032	892			TBL1XR1	892	1
4_MACS_peak_14118_lociStitched	chr19	42068759	42083027	4	5179	5306.2692	2077.4208	893	CEACAM21		CEACAM21	893	1
2_MACS_peak_3250_lociStitched	chr10	45454341	45460397	2	5178	5717.4696	1431.6384	894	RASSF4,LOC220980	TMEM72,ZNF22,C10orf10,C10orf25	RASSF4	894	1
3_MACS_peak_14703_lociStitched	chr2	8654422	8666458	3	5178	6619.8	2014.8264	895			ID2	895	1
1_MACS_peak_16933_lociStitched	chr20	10650967	10656141	1	5175	8564.5222	954.603	896	JAG1		JAG1	896	1
3_MACS_peak_20660_lociStitched	chr4	9599544	9610550	3	5174	5096.8786	2011.8968	897		MIR548I2	MIR548I2	897	1
2_MACS_peak_20548_lociStitched	chr4	2413412	2421461	2	5171	8090.0499	1617.0441	898	LOC402160,ZFYVE28	RNF4,ZFYVE28	ZFYVE28	898	1
2_MACS_peak_11361_lociStitched	chr17	37909405	37915227	2	5169	11120.02	1498.5828	899		GRB7,C17orf37	GRB7	899	1
1_MACS_peak_18005_lociStitched	chr21	45659760	45664925	1	5166	9213.8435	1776.76	900	ICOSLG	AIRE,DNMT3L	ICOSLG	900	1
3_MACS_peak_19898_lociStitched	chr3	129893648	129900503	3	5155	3987.5535	1631.49	901		COL6A4P2	COL6A4P2	901	1
3_MACS_peak_15118_lociStitched	chr2	46768511	46776977	3	5155	4516.611	1406.2026	902	RHOQ	ATP6V1E2	RHOQ	902	1
2_MACS_peak_19489_lociStitched	chr3	61545537	61550911	2	5151	5707.7254	795.8894	903	PTPRG		PTPRG	903	1
1_MACS_peak_1429_lociStitched	chr1	120835226	120840374	1	5149	8160.0948	1487.2572	904	FAM72B		FAM72B	904	1
2_MACS_peak_22697_lociStitched	chr5	149864016	149870470	2	5149	6362.3532	1135.904	905		NDST1,RPS14	NDST1	905	1
2_MACS_peak_2476_lociStitched	chr1	212779700	212789202	2	5147	14597.9226	2734.6756	906	ATF3	FAM71A	ATF3	906	1
1_MACS_peak_18559_lociStitched	chr22	39266000	39271143	1	5144	6428.2357	969.9698	907	CBX6	NPTXR	CBX6	907	1
3_MACS_peak_7043_lociStitched	chr12	125398410	125404728	3	5141	4715.7552	949.5954	908	UBC	SCARB1	UBC	908	1
3_MACS_peak_4686_lociStitched	chr11	58864907	58875987	3	5141	6038.6	2194.948	909	FAM111B	FAM111A,LOC283194	FAM111B	909	1
3_MACS_peak_8494_lociStitched	chr15	40835017	40843775	3	5140	6896.0492	2390.934	910		RPUSD2,CASC5,MRPL42P5,C15orf57	MRPL42P5	910	1
4_MACS_peak_19025_lociStitched	chr3	20080926	20091058	4	5131	6892.7996	1706.2288	911	KAT2B	C3orf48	KAT2B	911	1
2_MACS_peak_11556_lociStitched	chr17	43223993	43230345	2	5129	9841.7888	1289.456	912	HEXIM1	ACBD4,HEXIM2,PLCD3	HEXIM1	912	1
2_MACS_peak_2336_lociStitched	chr1	205282182	205291797	2	5125	6940.107	2456.6325	913	NUAK2	KLHDC8A	NUAK2	913	1
4_MACS_peak_9543_lociStitched	chr16	3069980	3082097	4	5124	6312.957	1686.6864	914	TNFRSF12A,THOC6,HCFC1R1,CCDC64B	LOC283875,CLDN9,MMP25,IL32,PKMYT1,CLDN6	HCFC1R1	914	1
2_MACS_peak_6325_lociStitched	chr12	53886331	53896105	2	5123	6805.6362	1719.2466	915	TARBP2,MAP3K12	PCBP2,NPFF	MAP3K12	915	1
3_MACS_peak_27231_lociStitched	chr8	144631301	144641399	3	5119	6547.5432	1669.1994	916	GSDMD	TIGD5,ZC3H3,C8orf73,NAPRT1,EEF1D	GSDMD	916	1
2_MACS_peak_512_lociStitched	chr1	26865990	26872910	2	5117	6046.004	1386.768	917	RPS6KA1	MIR1976	RPS6KA1	917	1
3_MACS_peak_6048_lociStitched	chr12	31243947	31254529	3	5113	7043.3792	2086.7704	918	DDX11		DDX11	918	1
2_MACS_peak_10128_lociStitched	chr16	48641746	48647835	2	5112	5221.3175	1318.8774	919	N4BP1		N4BP1	919	1
2_MACS_peak_20121_lociStitched	chr3	159727627	159735964	2	5109	5575.7856	2254.3248	920		IL12A	IL12A	920	1
2_MACS_peak_22886_lociStitched	chr5	172260175	172265540	2	5108	5765.7655	1316.571	921	ERGIC1		ERGIC1	921	1
2_MACS_peak_24164_lociStitched	chr6	106588520	106595245	2	5104	4915.3025	1671.835	922		PRDM1	PRDM1	922	1
2_MACS_peak_9522_lociStitched	chr16	2731442	2738007	2	5102	7035.7105	1190.891	923	KCTD5	FLJ42627,PRSS27	KCTD5	923	1
2_MACS_peak_3032_lociStitched	chr10	14995142	15003274	2	5100	9247.7104	1455.628	924	MEIG1,DCLRE1C		MEIG1	924	1
2_MACS_peak_23601_lociStitched	chr6	32805205	32813935	2	5096	7605.576	1918.854	925	LOC100507463,TAP2,PSMB8,TAP1	PSMB9,PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	925	1
2_MACS_peak_14197_lociStitched	chr19	45250077	45258687	2	5094	7666.344	1557.549	926	BCL3	CEACAM16,CBLC	BCL3	926	1
1_MACS_peak_4126_lociStitched	chr10	135088003	135093092	1	5090	7262.5119	771.4924	927	ADAM8	UTF1,VENTX,ZNF511,MIR202,TUBGCP2	ADAM8	927	1
1_MACS_peak_439_lociStitched	chr1	24513188	24518276	1	5089	6520.7808	1388.0064	928	IL28RA	LOC284632,IL22RA1	IL28RA	928	1
2_MACS_peak_24636_lociStitched	chr7	1063307	1069841	2	5085	4268.6622	939.5892	929	C7orf50	CYP2W1,GPR146,COX19,MIR339	MIR339	929	1
3_MACS_peak_3069_lociStitched	chr10	21814014	21824740	3	5080	5903.5904	1533.818	930	MLLT10,C10orf140	MIR1915,C10orf114	MLLT10	930	1
4_MACS_peak_23105_lociStitched	chr6	2931883	2943398	4	5076	5406.2925	1812.461	931		DKFZP686I15217,SERPINB9,SERPINB6	SERPINB9	931	1
3_MACS_peak_2279_lociStitched	chr1	203232211	203244320	3	5075	10205.4652	3715.0412	932		BTG2,CHIT1,LOC730227	LOC730227	932	1
2_MACS_peak_28737_lociStitched	chrX	40028593	40036815	2	5072	4996.5094	819.7334	933	BCOR		BCOR	933	1
2_MACS_peak_27191_lociStitched	chr8	142126602	142131680	2	5070	5932.6274	1031.3418	934		DENND3	DENND3	934	1
3_MACS_peak_1880_lociStitched	chr1	160676774	160685266	3	5065	6170.2872	3179.4048	935	CD48	SLAMF7	CD48	935	1
2_MACS_peak_13348_lociStitched	chr19	8369280	8374844	2	5062	4861.2668	1333.1344	936	CD320	RPS28,NDUFA7,KANK3	CD320	936	1
3_MACS_peak_13385_lociStitched	chr19	9928640	9939318	3	5062	8102.4664	1661.4968	937	UBL5,FBXL12	PIN1,ZNF846	FBXL12	937	1
3_MACS_peak_23563_lociStitched	chr6	31627428	31634542	3	5061	5833.48	1340.2776	938	CSNK2B,C6orf47,GPANK1	AIF1,BAT2,SNORA38,APOM,LY6G5B,LY6G6F,LY6G6D,BAT3,LY6G5C,BAT5,LY6G6E	GPANK1	938	1
3_MACS_peak_14296_lociStitched	chr19	47353355	47364636	3	5061	5899.963	1923.4105	939	AP2S1	SNAR-E	AP2S1	939	1
2_MACS_peak_22191_lociStitched	chr5	88177314	88186174	2	5050	6149.726	2072.354	940	MEF2C		MEF2C	940	1
4_MACS_peak_12334_lociStitched	chr17	80185011	80195060	4	5050	4858.6915	1091.3214	941	SLC16A3	CCDC57,CSNK1D	SLC16A3	941	1
4_MACS_peak_7729_lociStitched	chr14	50466779	50476050	4	5047	4671.6569	1012.3932	942	C14orf182		C14orf182	942	1
3_MACS_peak_21007_lociStitched	chr4	77609695	77619167	3	5047	4456.576	2162.4576	943	SHROOM3		ANKRD56	943	1
2_MACS_peak_1892_lociStitched	chr1	161007388	161017213	2	5047	9490.95	3101.7525	944	TSTD1,USF1,ARHGAP30	F11R,PVRL4	USF1	944	1
2_MACS_peak_9738_lociStitched	chr16	14723136	14728179	2	5042	5912.9175	936.4851	945	BFAR,PARN		BFAR	945	1
2_MACS_peak_17795_lociStitched	chr21	34696188	34704961	2	5042	7333.3507	2887.1943	946	IFNAR1		IFNAR1	946	1
1_MACS_peak_8857_lociStitched	chr15	69109185	69114222	1	5038	7027.6224	683.0172	947	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	947	1
2_MACS_peak_19873_lociStitched	chr3	128901466	128908677	2	5033	6787.7143	1289.3268	948	CNBP	ISY1	CNBP	948	1
2_MACS_peak_594_lociStitched	chr1	28924426	28929685	2	5032	5182.2186	1249.5384	949	TAF12	TRNAU1AP,RAB42,RNU11,SNORD99,SNORA61,SNORA44,SNORA16A,SNHG12	RAB42	949	1
2_MACS_peak_12806_lociStitched	chr18	56751143	56756920	2	5032	4790.2884	1396.3009	950		LOC390858	LOC390858	950	1
3_MACS_peak_18732_lociStitched	chr22	45656653	45665855	3	5032	5461.387	1457.5968	951		UPK3A,FAM118A,C22orf9	UPK3A	951	1
2_MACS_peak_6379_lociStitched	chr12	56544805	56552962	2	5031	6524.7843	1577.5638	952	MYL6B,MYL6	PA2G4,RPL41,ZC3H10,ESYT1,SMARCC2	MYL6B	952	1
2_MACS_peak_13191_lociStitched	chr19	4398713	4404004	2	5027	7499.4634	1601.5857	953	CHAF1A,SH3GL1		SH3GL1	953	1
3_MACS_peak_16527_lociStitched	chr2	220070851	220084359	3	5025	6521.6624	2186.9452	954	ZFAND2B,ABCB6,ATG9A	FAM134A,ANKZF1,STK16,TUBA4B,NHEJ1,SLC23A3,C2orf24,GLB1L,TUBA4A	ABCB6	954	1
2_MACS_peak_54_lociStitched	chr1	1605960	1610982	2	5022	6065.5716	1043.0694	955	CDK11B,SLC35E2B	MMP23B,MMP23A,CDK11A	SLC35E2B	955	1
3_MACS_peak_7112_lociStitched	chr13	22242879	22250050	3	5019	4343.4747	621.7257	956	FGF9		FGF9	956	1
3_MACS_peak_29116_lociStitched	chrX	118815975	118827840	3	5018	5180.259	1254.1305	957	SEPT6	MIR766	SEPT6	957	1
2_MACS_peak_25486_lociStitched	chr7	98475571	98480755	2	5017	5890.0608	1120.7808	958	TRRAP,MIR3609	TMEM130	MIR3609	958	1
3_MACS_peak_8586_lociStitched	chr15	45016250	45022188	3	5015	6879.7668	1346.7384	959		B2M,TRIM69,PATL2	TRIM69	959	1
4_MACS_peak_4194_lociStitched	chr11	826335	834052	4	5013	4898.7516	1019.4157	960	EFCAB4A,CD151	RPLP2,SNORA52,PNPLA2,TSPAN4,PDDC1,CEND1,SLC25A22,LRDD,POLR2L	EFCAB4A	960	1
3_MACS_peak_9246_lociStitched	chr15	90613569	90619903	3	5008	5099.5034	1344.0748	961	ZNF710	IDH2	IDH2	961	1
2_MACS_peak_17799_lociStitched	chr21	34752009	34757120	2	5002	6158.2439	1710.6517	962		IFNGR2	IFNGR2	962	1
3_MACS_peak_10592_lociStitched	chr16	88847199	88857586	3	5002	4690.7692	1014.8099	963	FAM38A	CDT1,APRT	FAM38A	963	1
3_MACS_peak_24703_lociStitched	chr7	5271106	5281135	3	4993	5418.6687	1441.1673	964	WIPI2	SLC29A4	WIPI2	964	1
2_MACS_peak_25817_lociStitched	chr7	128501670	128510683	2	4988	7235.6364	2212.6915	965	ATP6V1F,LOC100130705	FLNC,KCP	LOC100130705	965	1
1_MACS_peak_22544_lociStitched	chr5	139046851	139051836	1	4986	8165.9285	1502.479	966	CXXC5		CXXC5	966	1
3_MACS_peak_13177_lociStitched	chr19	4179599	4187060	3	4985	7284.1743	1748.8584	967	ANKRD24,SIRT6	CREB3L3,EBI3	ANKRD24	967	1
2_MACS_peak_1794_lociStitched	chr1	156569393	156579357	2	4985	5517.0668	2424.2412	968	GPATCH4	TTC24,APOA1BP,HAPLN2,BCAN,IQGAP3	GPATCH4	968	1
3_MACS_peak_20483_lociStitched	chr3	197228104	197237763	3	4984	7628.6782	2381.9094	969	BDH1		BDH1	969	1
1_MACS_peak_27862_lociStitched	chr9	95524416	95529389	1	4974	4855.1399	1101.5195	970	BICD2	ANKRD19	BICD2	970	1
2_MACS_peak_13694_lociStitched	chr19	17444637	17450103	2	4972	7617.4176	1055.4846	971	GTPBP3,ANO8	MRPL34,DDA1,ABHD8,PLVAP	GTPBP3	971	1
3_MACS_peak_22539_lociStitched	chr5	139012370	139018804	3	4969	7743.9624	1968.1606	972		CXXC5	CXXC5	972	1
2_MACS_peak_1479_lociStitched	chr1	145501588	145508589	2	4968	6982.7974	1984.0834	973	RBM8A	ANKRD34A,LIX1L,PEX11B,ITGA10,ANKRD35,POLR3GL,GNRHR2	RBM8A	973	1
3_MACS_peak_13097_lociStitched	chr19	2488992	2496046	3	4966	5246.7652	1004.4896	974		GADD45B,LMNB2	GADD45B	974	1
3_MACS_peak_20049_lociStitched	chr3	150316112	150323048	3	4964	5677.8096	1680.5928	975	SELT		SELT	975	1
3_MACS_peak_12921_lociStitched	chr19	524478	534149	3	4961	6308.3933	1651.8068	976	CDC34	MADCAM1,C19orf20,GZMM,BSG,ODF3L2	CDC34	976	1
2_MACS_peak_346_lociStitched	chr1	19276567	19284190	2	4958	4737.6945	1355.3694	977	IFFO2	ALDH4A1	IFFO2	977	1
3_MACS_peak_13206_lociStitched	chr19	4632554	4640696	3	4958	5793.8472	1691.0934	978	TNFAIP8L1	C19orf10	TNFAIP8L1	978	1
3_MACS_peak_3761_lociStitched	chr10	102125969	102135043	3	4956	5351.8452	1966.3358	979	NCRNA00263	SCD,PKD2L1	NCRNA00263	979	1
2_MACS_peak_9515_lociStitched	chr16	2580950	2588862	2	4949	5608.8168	1413.8744	980	AMDHD2,PDPK1,CEMP1,MIR3178	ATP6V0C,AMDHD2	MIR3178	980	1
