#31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_ROSE/31_0EX7_0229Kronos_MM1S-No-Treatment-1_IRF4_hs_i45_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam
#Using cutoff of 5127.1332 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X31_0EX7_0229Kronos_MM1S.No.Treatment.1_IRF4_hs_i45.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isSuperStretch
2_MACS_peak_23046_lociStitched	chr5	180631776	180635188	2	3145	3383.6804	723.0028	3318	0
1_MACS_peak_14586_lociStitched	chr19	56631161	56633728	1	2568	3811.2249	370.6748	3319	0
1_MACS_peak_21881_lociStitched	chr5	39073194	39075851	1	2658	3971.9493	632.8974	3320	0
1_MACS_peak_8528_lociStitched	chr15	41623927	41626869	1	2943	3741.3414	772.275	3321	0
2_MACS_peak_20902_lociStitched	chr4	55093900	55100812	2	3078	3497.472	734.0544	3322	0
1_MACS_peak_8503_lociStitched	chr15	40985615	40988457	1	2843	3790.3754	685.4904	3323	0
2_MACS_peak_21213_lociStitched	chr4	113200619	113208293	2	3263	3916.0422	1484.1516	3324	0
1_MACS_peak_16984_lociStitched	chr20	18487458	18490001	1	2544	4010.0567	551.5767	3325	0
1_MACS_peak_9805_lociStitched	chr16	18936506	18939192	1	2687	3891.4768	594.4118	3326	0
1_MACS_peak_15285_lociStitched	chr2	64976885	64979600	1	2716	3893.5815	632.3235	3327	0
1_MACS_peak_15798_lociStitched	chr2	113032036	113034288	1	2253	4155.8408	418.872	3328	0
1_MACS_peak_17991_lociStitched	chr21	45358028	45360293	1	2266	4448.007	722.988	3329	0
2_MACS_peak_8690_lociStitched	chr15	56656893	56664552	2	3182	4228.5339	1651.2804	3330	0
2_MACS_peak_9601_lociStitched	chr16	4563323	4566954	2	3540	2575.8314	799.9093	3331	0
1_MACS_peak_22297_lociStitched	chr5	111753358	111756615	1	3258	3001.6512	566.718	3332	0
2_MACS_peak_9431_lociStitched	chr16	637761	640961	2	3168	3304.64	703.68	3333	0
2_MACS_peak_19927_lociStitched	chr3	133193441	133199894	2	3361	4198.9671	1977.1992	3334	0
2_MACS_peak_370_lociStitched	chr1	20984498	20988809	2	3057	3510.0162	724.248	3335	0
3_MACS_peak_22693_lociStitched	chr5	149836388	149841648	3	3345	3293.812	1038.324	3336	0
2_MACS_peak_19813_lociStitched	chr3	125481155	125486905	2	3321	3390.775	1085.025	3337	0
1_MACS_peak_26131_lociStitched	chr7	156432117	156434293	1	2177	4445.7856	647.5776	3338	0
1_MACS_peak_28250_lociStitched	chr9	130212507	130215033	1	2527	4044.6312	575.4228	3339	0
1_MACS_peak_15803_lociStitched	chr2	113298895	113300930	1	2036	4648.5505	739.519	3340	0
3_MACS_peak_28937_lociStitched	chrX	69671745	69675560	3	3549	2114.273	373.107	3341	0
2_MACS_peak_25348_lociStitched	chr7	75504507	75509195	2	3052	3912.136	1122.776	3342	0
2_MACS_peak_17201_lociStitched	chr20	34730188	34734719	2	2744	4355.1972	1135.9217	3343	0
1_MACS_peak_5984_lociStitched	chr12	22696145	22698476	1	2332	4244.0517	584.8479	3344	0
1_MACS_peak_21536_lociStitched	chr4	183063425	183066760	1	3336	2596.631	329.1645	3345	0
1_MACS_peak_413_lociStitched	chr1	23669668	23672491	1	2824	3635.1771	519.7143	3346	0
2_MACS_peak_5368_lociStitched	chr11	111287144	111294384	2	3289	4020.372	1658.684	3347	0
2_MACS_peak_651_lociStitched	chr1	32531478	32539332	2	2436	4703.7606	1148.2548	3348	0
2_MACS_peak_4202_lociStitched	chr11	924848	928211	2	3314	2781.8736	473.8467	3349	0
2_MACS_peak_9813_lociStitched	chr16	19532043	19536077	2	3177	3384.9294	813.2544	3350	0
1_MACS_peak_12258_lociStitched	chr17	78388002	78390101	1	2100	4171.9724	319.2579	3351	0
1_MACS_peak_16205_lociStitched	chr2	178076335	178078507	1	2173	4233.6624	441.5676	3352	0
2_MACS_peak_20554_lociStitched	chr4	2536365	2539722	2	3329	2730.2481	458.9019	3353	0
2_MACS_peak_15301_lociStitched	chr2	65257691	65260897	2	3197	3408.9398	877.8028	3354	0
2_MACS_peak_8341_lociStitched	chr15	30113370	30119782	2	3173	3539.424	965.006	3355	0
1_MACS_peak_28591_lociStitched	chrX	9307962	9311267	1	3306	2616.5685	299.433	3356	0
2_MACS_peak_19660_lociStitched	chr3	107241162	107245083	2	3231	3193.6545	728.1297	3357	0
2_MACS_peak_9244_lociStitched	chr15	90600933	90603513	2	2580	3942.498	542.832	3358	0
1_MACS_peak_4622_lociStitched	chr11	46720880	46723067	1	2188	4358.9097	582.8355	3359	0
1_MACS_peak_4356_lociStitched	chr11	10878610	10880890	1	2281	4243.536	548.34	3360	0
2_MACS_peak_20615_lociStitched	chr4	6182382	6186057	2	3454	2751.84	777.2625	3361	0
1_MACS_peak_18158_lociStitched	chr22	21270353	21273135	1	2783	3689.4884	533.3094	3362	0
1_MACS_peak_9986_lociStitched	chr16	30005811	30008397	1	2587	4144.5822	755.6292	3363	0
1_MACS_peak_25084_lociStitched	chr7	44923582	44926432	1	2851	3712.695	646.095	3364	0
1_MACS_peak_26151_lociStitched	chr7	157796003	157799061	1	3059	3398.3554	637.593	3365	0
1_MACS_peak_3666_lociStitched	chr10	94350405	94353634	1	3230	3225.1252	763.9814	3366	0
2_MACS_peak_8296_lociStitched	chr15	24513520	24517374	2	3231	3200.747	741.895	3367	0
1_MACS_peak_25607_lociStitched	chr7	102003452	102006472	1	3021	3277.002	460.852	3368	0
1_MACS_peak_9379_lociStitched	chr15	101678263	101681289	1	3027	3444.7984	638.7886	3369	0
2_MACS_peak_23368_lociStitched	chr6	26042955	26046311	2	3323	3466.4124	1197.0852	3370	0
1_MACS_peak_21024_lociStitched	chr4	78977578	78980873	1	3296	2865.6615	540.7095	3371	0
1_MACS_peak_5483_lociStitched	chr11	118926622	118929346	1	2725	3797.8008	576.9432	3372	0
1_MACS_peak_14859_lociStitched	chr2	25193247	25195798	1	2552	3991.0395	571.1689	3373	0
1_MACS_peak_2518_lociStitched	chr1	218518081	218521192	1	3112	3458.8098	794.2383	3374	0
1_MACS_peak_26271_lociStitched	chr8	11323202	11325716	1	2515	4113.4068	655.6512	3375	0
1_MACS_peak_6187_lociStitched	chr12	49244795	49247554	1	2760	4000.2741	824.941	3376	0
1_MACS_peak_2022_lociStitched	chr1	172501013	172503445	1	2433	4389.0304	847.552	3377	0
3_MACS_peak_5010_lociStitched	chr11	67209345	67217855	3	3428	3192.952	1170.125	3378	0
1_MACS_peak_25271_lociStitched	chr7	72935613	72938141	1	2529	3876.9408	434.5632	3379	0
1_MACS_peak_9903_lociStitched	chr16	25268057	25270308	1	2252	4149.4934	438.945	3380	0
1_MACS_peak_21571_lociStitched	chr4	185569043	185571625	1	2583	3959.2388	575.5278	3381	0
1_MACS_peak_2118_lociStitched	chr1	182807541	182810559	1	3019	3714.8562	902.9856	3382	0
2_MACS_peak_19652_lociStitched	chr3	104239651	104246731	2	3296	3651.864	1335.996	3383	0
1_MACS_peak_19543_lociStitched	chr3	71630264	71633377	1	3114	2978.5184	322.8181	3384	0
1_MACS_peak_8704_lociStitched	chr15	59040421	59043460	1	3040	3314.0295	537.5991	3385	0
1_MACS_peak_8291_lociStitched	chr15	23675717	23678960	1	3244	2990.046	572.0652	3386	0
1_MACS_peak_11965_lociStitched	chr17	66431763	66435205	1	3443	3027.5832	1048.4332	3387	0
2_MACS_peak_22712_lociStitched	chr5	150520472	150525223	2	3011	3858.2871	1039.5188	3388	0
1_MACS_peak_4678_lociStitched	chr11	57434127	57436575	1	2449	4055.3568	535.6224	3389	0
2_MACS_peak_7421_lociStitched	chr13	99737135	99740623	2	3177	3072.928	533.3152	3390	0
2_MACS_peak_5912_lociStitched	chr12	11902527	11906811	2	3178	3329.5248	792.1116	3391	0
2_MACS_peak_6504_lociStitched	chr12	68041429	68044893	2	3449	2448.3552	490.156	3392	0
2_MACS_peak_28457_lociStitched	chr9	139009199	139015248	2	3141	3434.0173	832.3424	3393	0
2_MACS_peak_7497_lociStitched	chr13	113241396	113247202	2	2919	3908.0186	956.2482	3394	0
2_MACS_peak_12198_lociStitched	chr17	76271759	76275159	2	3304	2972.96	686.12	3395	0
1_MACS_peak_20176_lociStitched	chr3	171176812	171179490	1	2679	3950.8534	689.585	3396	0
2_MACS_peak_6537_lociStitched	chr12	72079025	72082571	2	3261	3036.7944	664.875	3397	0
1_MACS_peak_14534_lociStitched	chr19	55469469	55472068	1	2600	3778.4262	426.236	3398	0
1_MACS_peak_27354_lociStitched	chr9	4984068	4986363	1	2296	4270.077	610.47	3399	0
1_MACS_peak_15228_lociStitched	chr2	61402901	61405935	1	3035	3520.0468	749.398	3400	0
1_MACS_peak_2731_lociStitched	chr1	234508581	234510110	1	1530	4705.6504	508.5454	3401	0
2_MACS_peak_27858_lociStitched	chr9	95478634	95484422	2	3329	3343.7276	1123.4508	3402	0
1_MACS_peak_26855_lociStitched	chr8	86801696	86805403	1	3708	1906.1394	877.8176	3403	0
1_MACS_peak_2219_lociStitched	chr1	200638121	200640104	1	1984	4485.1494	577.053	3404	0
1_MACS_peak_26121_lociStitched	chr7	155435683	155438374	1	2692	4007.9754	771.7788	3405	0
1_MACS_peak_13114_lociStitched	chr19	2738501	2740986	1	2486	4045.083	579.999	3406	0
2_MACS_peak_21690_lociStitched	chr5	1380118	1387294	2	3138	3636.7968	1050.5664	3407	0
1_MACS_peak_29265_lociStitched	chrX	153190933	153194148	1	3216	3033.3525	589.9525	3408	0
1_MACS_peak_510_lociStitched	chr1	26826227	26828469	1	2243	4148.3726	451.9872	3409	0
2_MACS_peak_28211_lociStitched	chr9	127950315	127953386	2	3033	3334.7989	573.6628	3410	0
2_MACS_peak_12785_lociStitched	chr18	55247959	55254478	2	2953	4045.0395	1161.6858	3411	0
1_MACS_peak_21748_lociStitched	chr5	9544293	9547139	1	2847	3418.046	385.0638	3412	0
2_MACS_peak_3808_lociStitched	chr10	103874445	103881484	2	3106	3682.1009	1046.6993	3413	0
1_MACS_peak_19827_lociStitched	chr3	126074332	126077415	1	3084	3230.6757	560.1811	3414	0
1_MACS_peak_2994_lociStitched	chr10	12390198	12393154	1	2957	3398.2176	527.9416	3415	0
2_MACS_peak_21393_lociStitched	chr4	151930497	151937894	2	2798	4296.9173	1204.9713	3416	0
2_MACS_peak_17615_lociStitched	chr20	61435183	61440329	2	3133	3244.0384	659.7172	3417	0
1_MACS_peak_977_lociStitched	chr1	51699786	51702997	1	3212	3376.3665	940.1808	3418	0
1_MACS_peak_18274_lociStitched	chr22	24949969	24952564	1	2596	4048.4595	714.144	3419	0
1_MACS_peak_2002_lociStitched	chr1	169862003	169864200	1	2198	4556.3583	831.3448	3420	0
2_MACS_peak_24627_lociStitched	chr7	912891	917379	2	2946	3526.2216	645.8232	3421	0
1_MACS_peak_431_lociStitched	chr1	24125171	24128243	1	3073	3187.2	505.9584	3422	0
2_MACS_peak_7371_lociStitched	chr13	80913724	80917690	2	3394	2532.6876	491.3874	3423	0
1_MACS_peak_20474_lociStitched	chr3	196593124	196595845	1	2722	3833.0727	651.9516	3424	0
1_MACS_peak_1923_lociStitched	chr1	161694908	161697745	1	2838	3685.8304	655.6307	3425	0
1_MACS_peak_3062_lociStitched	chr10	20104080	20107184	1	3105	2978.9088	356.0288	3426	0
1_MACS_peak_27850_lociStitched	chr9	94710504	94713386	1	2883	3421.7986	456.2206	3427	0
4_MACS_peak_9848_lociStitched	chr16	22012103	22026021	4	3473	3621.4636	1788.463	3428	0
1_MACS_peak_2229_lociStitched	chr1	201139319	201141296	1	1978	4580.1159	687.6006	3429	0
2_MACS_peak_5001_lociStitched	chr11	67138760	67142239	2	3330	2526.4498	347.9	3430	0
2_MACS_peak_11743_lociStitched	chr17	49228602	49231589	2	2806	3571.2572	504.803	3431	0
2_MACS_peak_11457_lociStitched	chr17	40683679	40689647	2	3302	3359.3872	1120.1936	3432	0
1_MACS_peak_10009_lociStitched	chr16	30365644	30367935	1	2292	4098.1408	465.073	3433	0
1_MACS_peak_7344_lociStitched	chr13	76054690	76057074	1	2385	3915.9584	371.4272	3434	0
2_MACS_peak_13624_lociStitched	chr19	15441849	15445684	2	3145	3151.9865	611.6825	3435	0
1_MACS_peak_9349_lociStitched	chr15	99393884	99397037	1	3154	3234.3474	711.0015	3436	0
1_MACS_peak_21451_lociStitched	chr4	160023405	160026188	1	2784	3469.8444	380.1578	3437	0
1_MACS_peak_26624_lociStitched	chr8	48871744	48874344	1	2601	3689.92	377.26	3438	0
2_MACS_peak_15694_lociStitched	chr2	106189927	106193979	2	3553	2287.354	710.7208	3439	0
2_MACS_peak_17174_lociStitched	chr20	33865024	33873213	2	3185	3815.2551	1352.8228	3440	0
2_MACS_peak_5667_lociStitched	chr11	130716050	130719490	2	3430	2832.152	908.848	3441	0
3_MACS_peak_23100_lociStitched	chr6	2874862	2882261	3	3099	3652.1464	1040.2994	3442	0
2_MACS_peak_17660_lociStitched	chr20	62693629	62698287	2	3071	3393.353	735.964	3443	0
1_MACS_peak_16335_lociStitched	chr2	200819585	200821246	1	1662	4491.8423	403.7891	3444	0
2_MACS_peak_15154_lociStitched	chr2	48009283	48012221	2	2919	3290.8538	398.099	3445	0
1_MACS_peak_21498_lociStitched	chr4	170946728	170949159	1	2432	3850.4609	366.5948	3446	0
1_MACS_peak_16775_lociStitched	chr20	387594	390062	1	2469	3909.312	463.7372	3447	0
1_MACS_peak_25478_lociStitched	chr7	97879766	97882822	1	3057	3390.3264	714.1872	3448	0
1_MACS_peak_11287_lociStitched	chr17	34889592	34892059	1	2468	4054.2678	610.0891	3449	0
2_MACS_peak_11078_lociStitched	chr17	25675616	25681873	2	2902	3649.0824	737.0746	3450	0
1_MACS_peak_17734_lociStitched	chr21	27541248	27543929	1	2682	3702.1929	500.2746	3451	0
2_MACS_peak_9991_lociStitched	chr16	30084787	30088084	2	3278	2819.2647	560.1603	3452	0
1_MACS_peak_25682_lociStitched	chr7	105816716	105819779	1	3064	3826.6059	1168.2282	3453	0
1_MACS_peak_17805_lociStitched	chr21	34850870	34853515	1	2646	3973.319	732.4005	3454	0
2_MACS_peak_19140_lociStitched	chr3	39424508	39430989	2	2808	4231.4449	1194.4483	3455	0
2_MACS_peak_9908_lociStitched	chr16	27210411	27216112	2	3282	3612.7237	1368.8101	3456	0
1_MACS_peak_4799_lociStitched	chr11	63437920	63440201	1	2282	4093.4826	474.9042	3457	0
1_MACS_peak_11699_lociStitched	chr17	48131942	48134712	1	2771	3553.079	468.961	3458	0
2_MACS_peak_10135_lociStitched	chr16	49496371	49499719	2	3191	3009.5172	584.5608	3459	0
2_MACS_peak_21134_lociStitched	chr4	100481847	100485544	2	2906	3641.1753	743.4667	3460	0
2_MACS_peak_27315_lociStitched	chr9	503558	506990	2	3254	2744.9136	444.7872	3461	0
1_MACS_peak_14396_lociStitched	chr19	49495236	49498265	1	3030	3386.7249	679.7076	3462	0
1_MACS_peak_14101_lociStitched	chr19	41814009	41816890	1	2882	3926.803	995.0974	3463	0
2_MACS_peak_21655_lociStitched	chr5	442168	447739	2	3214	3177.6984	800.5527	3464	0
2_MACS_peak_12100_lociStitched	chr17	74136860	74142474	2	2862	3984.8172	1028.4848	3465	0
1_MACS_peak_21244_lociStitched	chr4	120547965	120550858	1	2894	3442.3807	532.0227	3466	0
1_MACS_peak_13335_lociStitched	chr19	8007479	8010000	1	2522	4202.0028	828.4006	3467	0
1_MACS_peak_15413_lociStitched	chr2	73459551	73462271	1	2721	3897.488	758.88	3468	0
1_MACS_peak_819_lociStitched	chr1	40504713	40507411	1	2699	4134.1454	969.1216	3469	0
2_MACS_peak_997_lociStitched	chr1	52830705	52834822	2	3045	3622.5483	951.8504	3470	0
3_MACS_peak_27075_lociStitched	chr8	126290243	126297135	3	3552	2751.2864	1240.56	3471	0
1_MACS_peak_2340_lociStitched	chr1	205408970	205411728	1	2759	3976.7602	890.2824	3472	0
1_MACS_peak_20038_lociStitched	chr3	149374412	149377202	1	2791	3601.89	558	3473	0
1_MACS_peak_19828_lociStitched	chr3	126107366	126110395	1	3030	3249.5112	557.336	3474	0
1_MACS_peak_14132_lociStitched	chr19	42461541	42464362	1	2822	3594.8003	592.9742	3475	0
1_MACS_peak_27261_lociStitched	chr8	145157896	145160435	1	2540	3899.6501	553.7559	3476	0
2_MACS_peak_18525_lociStitched	chr22	38655538	38658802	2	3060	3427.5264	788.9088	3477	0
2_MACS_peak_17241_lociStitched	chr20	36155623	36163873	2	2938	4179.45	1347.225	3478	0
1_MACS_peak_1056_lociStitched	chr1	59279958	59282704	1	2747	3564.5826	467.0946	3479	0
1_MACS_peak_21916_lociStitched	chr5	43555897	43558352	1	2456	3884.792	452.9475	3480	0
1_MACS_peak_15925_lociStitched	chr2	130938426	130941332	1	2907	3352.6522	477.4558	3481	0
1_MACS_peak_12528_lociStitched	chr18	19179592	19181758	1	2167	4233.447	531.9696	3482	0
1_MACS_peak_21337_lociStitched	chr4	141663180	141666409	1	3230	3193.1581	873.1216	3483	0
1_MACS_peak_13262_lociStitched	chr19	6371679	6374628	1	2950	3784.1568	978.1833	3484	0
1_MACS_peak_5206_lociStitched	chr11	77530168	77532946	1	2779	3674.1828	627.2724	3485	0
1_MACS_peak_23097_lociStitched	chr6	2764155	2767119	1	2965	3330.054	550.4148	3486	0
1_MACS_peak_17477_lociStitched	chr20	50807207	50809500	1	2294	3986.8391	403.7973	3487	0
1_MACS_peak_23040_lociStitched	chr5	180256952	180259641	1	2690	3887.7562	729.2568	3488	0
1_MACS_peak_1470_lociStitched	chr1	145381436	145384091	1	2656	3950.64	751.365	3489	0
1_MACS_peak_21200_lociStitched	chr4	110480654	110483351	1	2698	3657.9411	510.5421	3490	0
1_MACS_peak_11811_lociStitched	chr17	56697211	56699933	1	2723	3857.3462	741.4728	3491	0
2_MACS_peak_27487_lociStitched	chr9	34646054	34652719	2	2755	4288.261	1213.6965	3492	0
1_MACS_peak_15374_lociStitched	chr2	70779475	70782284	1	2810	3528.104	526.9684	3493	0
2_MACS_peak_20561_lociStitched	chr4	2813137	2820185	2	3113	3603.6424	1074.1152	3494	0
1_MACS_peak_1631_lociStitched	chr1	151881162	151882837	1	1676	4606.25	560.455	3495	0
1_MACS_peak_2040_lociStitched	chr1	174967525	174970128	1	2604	4327.4875	1069.5727	3496	0
2_MACS_peak_23447_lociStitched	chr6	28104226	28110324	2	2410	4357.021	890.9178	3497	0
1_MACS_peak_20094_lociStitched	chr3	156533627	156535701	1	2075	4492.9062	727.7666	3498	0
1_MACS_peak_1770_lociStitched	chr1	156162039	156164830	1	2792	4174.4987	1155.474	3499	0
1_MACS_peak_2802_lociStitched	chr1	244012201	244014972	1	2772	3461.5332	416.7584	3500	0
1_MACS_peak_24368_lociStitched	chr6	133133878	133136371	1	2494	4054.3659	680.0904	3501	0
2_MACS_peak_14758_lociStitched	chr2	11513142	11519431	2	3187	3595.4213	1212.5192	3502	0
1_MACS_peak_12490_lociStitched	chr18	11980169	11982958	1	2790	3629.0468	610.2332	3503	0
1_MACS_peak_17077_lociStitched	chr20	30191025	30194339	1	3315	2737.6954	625.6832	3504	0
1_MACS_peak_17388_lociStitched	chr20	46043666	46046228	1	2563	4064.1006	769.3686	3505	0
1_MACS_peak_13957_lociStitched	chr19	36544184	36547253	1	3070	3223.3707	632.8278	3506	0
1_MACS_peak_16506_lociStitched	chr2	219432298	219434490	1	2193	4213.6816	554.7952	3507	0
1_MACS_peak_6494_lociStitched	chr12	66562820	66564578	1	1759	4371.6186	388.518	3508	0
2_MACS_peak_26281_lociStitched	chr8	11658677	11666569	2	3190	3711.6076	1344.7968	3509	0
2_MACS_peak_20538_lociStitched	chr4	1871068	1874798	2	2879	3420.783	533.763	3510	0
1_MACS_peak_4419_lociStitched	chr11	17097532	17100644	1	3113	3343.2216	832.7712	3511	0
1_MACS_peak_13251_lociStitched	chr19	5976616	5979586	1	2971	3484.701	738.639	3512	0
1_MACS_peak_14077_lociStitched	chr19	40948320	40951259	1	2940	3452.4433	660.3933	3513	0
2_MACS_peak_18655_lociStitched	chr22	42014514	42018219	2	3222	3289.6695	993.3105	3514	0
2_MACS_peak_9193_lociStitched	chr15	88798509	88801991	2	3442	2136.9034	363.869	3515	0
1_MACS_peak_24224_lociStitched	chr6	109760390	109763329	1	2940	3351.6356	563.1124	3516	0
1_MACS_peak_12693_lociStitched	chr18	45456013	45458627	1	2615	3660.907	438.1064	3517	0
2_MACS_peak_22686_lociStitched	chr5	149717971	149723085	2	3156	3605.37	1185.9366	3518	0
1_MACS_peak_17888_lociStitched	chr21	40719786	40722352	1	2567	3859.264	582.7386	3519	0
3_MACS_peak_21859_lociStitched	chr5	36685676	36693817	3	3222	3485.1621	1195.9129	3520	0
2_MACS_peak_8789_lociStitched	chr15	65475186	65478519	2	2841	3554.6445	624.6042	3521	0
1_MACS_peak_8729_lociStitched	chr15	60688802	60691672	1	2871	3429.363	542.43	3522	0
1_MACS_peak_8866_lociStitched	chr15	69744121	69747014	1	2894	3723.291	871.3716	3523	0
1_MACS_peak_27143_lociStitched	chr8	134228296	134231582	1	3287	3048.4222	901.0212	3524	0
1_MACS_peak_27960_lociStitched	chr9	101983230	101985947	1	2718	3673.6557	581.7097	3525	0
1_MACS_peak_27994_lociStitched	chr9	107752461	107754705	1	2245	4047.7272	447.678	3526	0
1_MACS_peak_27128_lociStitched	chr8	131454956	131458215	1	3260	2753.2032	552.0746	3527	0
1_MACS_peak_8661_lociStitched	chr15	52757730	52759372	1	1643	4408.2774	367.6438	3528	0
1_MACS_peak_25828_lociStitched	chr7	128761290	128764600	1	3311	3175.614	1088.99	3529	0
2_MACS_peak_1019_lociStitched	chr1	54200188	54205552	2	3342	2952.882	939.2364	3530	0
2_MACS_peak_22813_lociStitched	chr5	159894238	159897032	2	2564	3930.5992	658.5458	3531	0
1_MACS_peak_20781_lociStitched	chr4	37978827	37981890	1	3064	3118.134	544.6014	3532	0
1_MACS_peak_4991_lociStitched	chr11	67006651	67009728	1	3078	3278.2358	731.4029	3533	0
1_MACS_peak_7453_lociStitched	chr13	103450749	103453430	1	2682	3603.264	474.8051	3534	0
1_MACS_peak_3461_lociStitched	chr10	74032191	74035092	1	2902	3668.6046	839.2593	3535	0
2_MACS_peak_26663_lociStitched	chr8	56791676	56798931	2	3140	3603.5585	1170.2315	3536	0
1_MACS_peak_2092_lociStitched	chr1	180990741	180992838	1	2098	4202.5977	484.1973	3537	0
1_MACS_peak_28451_lociStitched	chr9	138390966	138393847	1	2882	3244.006	386.3421	3538	0
1_MACS_peak_25902_lociStitched	chr7	135346322	135348845	1	2524	3887.4384	575.7486	3539	0
1_MACS_peak_27566_lociStitched	chr9	37799836	37801905	1	2070	4071.3782	331.2469	3540	0
1_MACS_peak_13042_lociStitched	chr19	1875117	1877802	1	2686	3687.8475	567.072	3541	0
1_MACS_peak_22167_lociStitched	chr5	82768004	82770890	1	2887	3285.1338	436.6518	3542	0
3_MACS_peak_28902_lociStitched	chrX	58150895	58159566	3	2822	3758.0114	816.8082	3543	0
4_MACS_peak_22089_lociStitched	chr5	72742357	72747818	4	3353	2518.0671	543.3695	3544	0
1_MACS_peak_24553_lociStitched	chr6	159237750	159241165	1	3416	2151.45	340.817	3545	0
1_MACS_peak_910_lociStitched	chr1	45240500	45243200	1	2701	3579.12	478.98	3546	0
2_MACS_peak_22405_lociStitched	chr5	130499841	130507222	2	2913	4354.79	1547.0576	3547	0
1_MACS_peak_17417_lociStitched	chr20	47893585	47896352	1	2768	3607.3379	594.905	3548	0
2_MACS_peak_23005_lociStitched	chr5	177658208	177662654	2	3257	2786.7528	598.8762	3549	0
2_MACS_peak_360_lociStitched	chr1	20404476	20408156	2	3489	2186.288	599.472	3550	0
2_MACS_peak_7632_lociStitched	chr14	24681639	24685762	2	3141	3022.9836	604.4318	3551	0
1_MACS_peak_26551_lociStitched	chr8	37961156	37964007	1	2852	3622.1955	731.8517	3552	0
1_MACS_peak_21864_lociStitched	chr5	36875195	36877944	1	2750	3568.4769	538.804	3553	0
1_MACS_peak_13406_lociStitched	chr19	10379805	10382625	1	2821	3466.626	534.39	3554	0
1_MACS_peak_9564_lociStitched	chr16	3313195	3315665	1	2471	3858.14	500.422	3555	0
2_MACS_peak_2872_lociStitched	chr10	633357	637364	2	3161	3095.0068	719.6572	3556	0
1_MACS_peak_53_lociStitched	chr1	1589053	1591715	1	2663	3781.1048	644.204	3557	0
2_MACS_peak_22044_lociStitched	chr5	68507648	68514558	2	3145	3598.728	1194.048	3558	0
1_MACS_peak_19325_lociStitched	chr3	49130274	49133050	1	2777	3732.8872	743.6904	3559	0
1_MACS_peak_19463_lociStitched	chr3	57582015	57584851	1	2837	3529.9692	624.7708	3560	0
2_MACS_peak_13337_lociStitched	chr19	8066670	8071626	2	2598	4271.5764	1059.0972	3561	0
1_MACS_peak_27938_lociStitched	chr9	100394256	100396753	1	2498	4104.5686	779.3137	3562	0
1_MACS_peak_25382_lociStitched	chr7	77324405	77327348	1	2944	3301.7517	561.2301	3563	0
1_MACS_peak_9403_lociStitched	chr16	102031	104857	1	2827	3570.651	658.1754	3564	0
2_MACS_peak_22049_lociStitched	chr5	68664625	68671224	2	2861	3912.5471	1048.5811	3565	0
1_MACS_peak_8963_lociStitched	chr15	75090565	75093337	1	2773	3628.548	641.9952	3566	0
2_MACS_peak_18917_lociStitched	chr3	10050013	10053647	2	3288	2750.2112	653.7566	3567	0
