GENE_ID	locusLine	bin_1_U266.jin.bam
1_MACS_peak_8547_lociStitched	chr14(.):33483936-33484703	1.1277
1_MACS_peak_8548_lociStitched	chr14(.):33487219-33490211	1.5497
1_MACS_peak_8549_lociStitched	chr14(.):33496801-33497283	0.9135
1_MACS_peak_8550_lociStitched	chr14(.):33500642-33501017	0.6652
2_MACS_peak_8551_lociStitched	chr14(.):33501576-33514440	3.6523
1_MACS_peak_8553_lociStitched	chr14(.):33517586-33518009	0.6131
1_MACS_peak_8554_lociStitched	chr14(.):33519421-33519790	0.7841
2_MACS_peak_8555_lociStitched	chr14(.):33520552-33521516	0.7774
2_MACS_peak_8557_lociStitched	chr14(.):33522183-33523385	0.8086
3_MACS_peak_8559_lociStitched	chr14(.):33529909-33534614	3.4013
1_MACS_peak_8562_lociStitched	chr14(.):33550187-33550668	0.927
1_MACS_peak_8563_lociStitched	chr14(.):34801076-34801380	0.6458
2_MACS_peak_8564_lociStitched	chr14(.):34930607-34932111	1.9953
2_MACS_peak_8566_lociStitched	chr14(.):35007900-35009662	3.4673
1_MACS_peak_8568_lociStitched	chr14(.):35015076-35016217	6.8069
1_MACS_peak_8569_lociStitched	chr14(.):35025326-35026492	6.1386
1_MACS_peak_8570_lociStitched	chr14(.):35098561-35099369	3.0773
2_MACS_peak_8571_lociStitched	chr14(.):35179042-35185152	2.381
1_MACS_peak_8573_lociStitched	chr14(.):35191874-35192381	0.8941
1_MACS_peak_8574_lociStitched	chr14(.):35342565-35344978	2.872
1_MACS_peak_8575_lociStitched	chr14(.):35449863-35453225	3.0759
1_MACS_peak_8576_lociStitched	chr14(.):35514168-35516788	3.7392
1_MACS_peak_8577_lociStitched	chr14(.):35590275-35592709	3.7512
2_MACS_peak_8578_lociStitched	chr14(.):35753855-35755619	1.2
3_MACS_peak_8580_lociStitched	chr14(.):35760483-35763855	2.7621
2_MACS_peak_8583_lociStitched	chr14(.):35799908-35805031	3.4393
1_MACS_peak_8585_lociStitched	chr14(.):35810311-35811029	1.1185
1_MACS_peak_8586_lociStitched	chr14(.):35834332-35835445	0.882
1_MACS_peak_8587_lociStitched	chr14(.):35837123-35837443	0.6389
1_MACS_peak_8588_lociStitched	chr14(.):35871379-35875395	4.5937
1_MACS_peak_8589_lociStitched	chr14(.):35881699-35882237	0.6293
1_MACS_peak_8590_lociStitched	chr14(.):35884231-35887273	1.8523
1_MACS_peak_8591_lociStitched	chr14(.):36002065-36003863	2.539
1_MACS_peak_8592_lociStitched	chr14(.):36277409-36278549	3.1849
2_MACS_peak_8593_lociStitched	chr14(.):36294936-36296561	2.6478
1_MACS_peak_8595_lociStitched	chr14(.):36558952-36559336	0.8044
1_MACS_peak_8596_lociStitched	chr14(.):36617480-36617821	0.5983
1_MACS_peak_8597_lociStitched	chr14(.):36653770-36654077	0.5165
1_MACS_peak_8598_lociStitched	chr14(.):36789178-36790458	2.491
1_MACS_peak_8599_lociStitched	chr14(.):39390945-39391310	0.6246
1_MACS_peak_8600_lociStitched	chr14(.):39571692-39573418	2.4045
1_MACS_peak_8601_lociStitched	chr14(.):39578400-39579711	1.4517
2_MACS_peak_8602_lociStitched	chr14(.):39582888-39585114	1.694
1_MACS_peak_8604_lociStitched	chr14(.):39638478-39640336	4.2389
1_MACS_peak_8605_lociStitched	chr14(.):39643173-39645571	4.3482
2_MACS_peak_8606_lociStitched	chr14(.):39735033-39737881	3.6584
2_MACS_peak_8608_lociStitched	chr14(.):39849842-39851353	1.1307
2_MACS_peak_8610_lociStitched	chr14(.):39900135-39903219	4.8985
1_MACS_peak_8612_lociStitched	chr14(.):39915107-39916720	0.9702
1_MACS_peak_8613_lociStitched	chr14(.):40058905-40059503	0.6376
1_MACS_peak_8614_lociStitched	chr14(.):41423611-41424049	0.778
1_MACS_peak_8615_lociStitched	chr14(.):43839405-43839853	0.6507
1_MACS_peak_8616_lociStitched	chr14(.):44167848-44168129	0.6433
1_MACS_peak_8617_lociStitched	chr14(.):45179868-45180234	0.718
1_MACS_peak_8618_lociStitched	chr14(.):45366405-45367636	3.4993
1_MACS_peak_8619_lociStitched	chr14(.):45396864-45399217	2.4071
2_MACS_peak_8620_lociStitched	chr14(.):45429951-45432348	2.1759
2_MACS_peak_8622_lociStitched	chr14(.):45552581-45554714	2.0038
3_MACS_peak_8624_lociStitched	chr14(.):45602719-45605839	2.676
1_MACS_peak_8627_lociStitched	chr14(.):45663599-45664310	0.7537
2_MACS_peak_8628_lociStitched	chr14(.):45718490-45719786	0.9214
1_MACS_peak_8630_lociStitched	chr14(.):45721420-45723692	2.2436
1_MACS_peak_8631_lociStitched	chr14(.):50051390-50054083	3.3359
1_MACS_peak_8632_lociStitched	chr14(.):50064505-50067048	4.8889
1_MACS_peak_8633_lociStitched	chr14(.):50086195-50089299	4.0977
1_MACS_peak_8634_lociStitched	chr14(.):50089976-50091593	1.4294
1_MACS_peak_8635_lociStitched	chr14(.):50098257-50102916	4.2984
1_MACS_peak_8636_lociStitched	chr14(.):50153938-50155379	1.9935
1_MACS_peak_8637_lociStitched	chr14(.):50233552-50236961	3.4954
1_MACS_peak_8638_lociStitched	chr14(.):50318792-50320682	2.5096
2_MACS_peak_8639_lociStitched	chr14(.):50327839-50331283	3.554
2_MACS_peak_8641_lociStitched	chr14(.):50334389-50335809	1.573
2_MACS_peak_8643_lociStitched	chr14(.):50358414-50364186	3.3608
2_MACS_peak_8645_lociStitched	chr14(.):50368751-50370291	1.2745
2_MACS_peak_8647_lociStitched	chr14(.):50438131-50439001	0.8071
3_MACS_peak_8649_lociStitched	chr14(.):50458387-50460794	1.1714
2_MACS_peak_8652_lociStitched	chr14(.):50464756-50470855	4.8194
1_MACS_peak_8654_lociStitched	chr14(.):50488427-50488840	0.673
1_MACS_peak_8655_lociStitched	chr14(.):50505007-50505445	0.7797
1_MACS_peak_8656_lociStitched	chr14(.):50506924-50507744	0.8243
1_MACS_peak_8657_lociStitched	chr14(.):50510665-50512904	1.953
1_MACS_peak_8658_lociStitched	chr14(.):50526417-50534845	5.2495
1_MACS_peak_8659_lociStitched	chr14(.):50537545-50538019	0.9672
3_MACS_peak_8660_lociStitched	chr14(.):50546047-50555128	4.3116
1_MACS_peak_8663_lociStitched	chr14(.):50571141-50571859	1.1994
1_MACS_peak_8664_lociStitched	chr14(.):50582462-50584078	2.7178
2_MACS_peak_8665_lociStitched	chr14(.):50696910-50699225	2.0896
1_MACS_peak_8667_lociStitched	chr14(.):50777907-50780238	3.6028
1_MACS_peak_8668_lociStitched	chr14(.):50787001-50788566	1.1436
1_MACS_peak_8669_lociStitched	chr14(.):50998371-51000314	2.7372
1_MACS_peak_8670_lociStitched	chr14(.):51133815-51135434	1.3991
1_MACS_peak_8671_lociStitched	chr14(.):51226556-51226997	0.6768
1_MACS_peak_8672_lociStitched	chr14(.):51706230-51707693	2.0617
1_MACS_peak_8673_lociStitched	chr14(.):52059456-52060960	2.0249
1_MACS_peak_8674_lociStitched	chr14(.):52075765-52077730	1.9716
1_MACS_peak_8675_lociStitched	chr14(.):52087286-52089818	1.8986
1_MACS_peak_8676_lociStitched	chr14(.):52091072-52093166	1.5995
2_MACS_peak_8677_lociStitched	chr14(.):52116329-52119984	2.3225
1_MACS_peak_8679_lociStitched	chr14(.):52120503-52121003	0.655
1_MACS_peak_8680_lociStitched	chr14(.):52456229-52456947	1.6176
3_MACS_peak_8681_lociStitched	chr14(.):53018359-53020718	1.1313
1_MACS_peak_8684_lociStitched	chr14(.):53161471-53162907	2.2715
2_MACS_peak_8685_lociStitched	chr14(.):53173165-53174602	1.797
1_MACS_peak_8687_lociStitched	chr14(.):53196875-53197512	1.1984
2_MACS_peak_8688_lociStitched	chr14(.):53257235-53259082	1.3476
1_MACS_peak_8690_lociStitched	chr14(.):53384236-53384882	1.0802
1_MACS_peak_8691_lociStitched	chr14(.):53385429-53386232	1.0144
2_MACS_peak_8692_lociStitched	chr14(.):53416687-53418631	0.9961
1_MACS_peak_8694_lociStitched	chr14(.):53427263-53427892	0.6056
3_MACS_peak_8695_lociStitched	chr14(.):53574998-53576279	0.7113
2_MACS_peak_8698_lociStitched	chr14(.):53618220-53620718	1.6847
1_MACS_peak_8700_lociStitched	chr14(.):54360344-54360913	0.81
1_MACS_peak_8701_lociStitched	chr14(.):54863724-54864465	1.1524
2_MACS_peak_8702_lociStitched	chr14(.):54907207-54908104	1.2483
2_MACS_peak_8704_lociStitched	chr14(.):54954968-54956217	0.9971
1_MACS_peak_8706_lociStitched	chr14(.):54976544-54977245	1.4225
1_MACS_peak_8707_lociStitched	chr14(.):54999455-55000214	0.8146
2_MACS_peak_8708_lociStitched	chr14(.):55032124-55033339	0.618
2_MACS_peak_8710_lociStitched	chr14(.):55368462-55370054	1.1971
1_MACS_peak_8712_lociStitched	chr14(.):55493258-55494722	2.5224
1_MACS_peak_8713_lociStitched	chr14(.):55517727-55519959	3.7168
1_MACS_peak_8714_lociStitched	chr14(.):55563947-55566821	1.6003
2_MACS_peak_8715_lociStitched	chr14(.):55567698-55571746	3.2807
1_MACS_peak_8717_lociStitched	chr14(.):55595913-55597298	1.7255
1_MACS_peak_8718_lociStitched	chr14(.):55658521-55658907	0.6223
1_MACS_peak_8719_lociStitched	chr14(.):55738372-55739266	2.9134
2_MACS_peak_8720_lociStitched	chr14(.):55878014-55879003	1.0895
1_MACS_peak_8722_lociStitched	chr14(.):55967109-55967385	0.5745
3_MACS_peak_8723_lociStitched	chr14(.):56046132-56047931	1.053
4_MACS_peak_8726_lociStitched	chr14(.):56271297-56275295	1.669
1_MACS_peak_8730_lociStitched	chr14(.):56328052-56328871	1.2341
1_MACS_peak_8731_lociStitched	chr14(.):57046187-57047080	2.1201
1_MACS_peak_8732_lociStitched	chr14(.):57134263-57134739	0.7073
2_MACS_peak_8733_lociStitched	chr14(.):57525976-57528602	1.7354
1_MACS_peak_8735_lociStitched	chr14(.):57578219-57579525	1.3602
1_MACS_peak_8736_lociStitched	chr14(.):57734774-57736649	2.3277
1_MACS_peak_8737_lociStitched	chr14(.):57810251-57810897	1.2888
2_MACS_peak_8738_lociStitched	chr14(.):57856745-57858046	1.1416
1_MACS_peak_8740_lociStitched	chr14(.):58191965-58192137	0.442
1_MACS_peak_8741_lociStitched	chr14(.):58499208-58499600	0.6374
1_MACS_peak_8742_lociStitched	chr14(.):58637570-58637850	0.7098
1_MACS_peak_8743_lociStitched	chr14(.):58666405-58667485	1.8562
1_MACS_peak_8744_lociStitched	chr14(.):58706984-58707270	0.5619
2_MACS_peak_8745_lociStitched	chr14(.):58710572-58712553	1.7419
3_MACS_peak_8747_lociStitched	chr14(.):58764405-58766541	1.3468
1_MACS_peak_8750_lociStitched	chr14(.):58893231-58895346	2.4225
1_MACS_peak_8751_lociStitched	chr14(.):59112611-59114538	2.4361
2_MACS_peak_8752_lociStitched	chr14(.):59654919-59655773	0.4588
1_MACS_peak_8754_lociStitched	chr14(.):59950457-59951597	1.4554
1_MACS_peak_8755_lociStitched	chr14(.):60418667-60419007	0.6995
1_MACS_peak_8756_lociStitched	chr14(.):60557819-60560239	2.159
1_MACS_peak_8757_lociStitched	chr14(.):60631513-60632151	0.9822
2_MACS_peak_8758_lociStitched	chr14(.):60651344-60652681	1.0522
1_MACS_peak_8760_lociStitched	chr14(.):60656331-60656858	0.8878
1_MACS_peak_8761_lociStitched	chr14(.):60670131-60672406	2.313
1_MACS_peak_8762_lociStitched	chr14(.):60677373-60681326	2.2322
1_MACS_peak_8763_lociStitched	chr14(.):60686211-60687043	0.7864
2_MACS_peak_8764_lociStitched	chr14(.):60714250-60717495	3.0643
1_MACS_peak_8766_lociStitched	chr14(.):60797985-60798485	0.7312
1_MACS_peak_8767_lociStitched	chr14(.):60864382-60864718	1.1939
1_MACS_peak_8768_lociStitched	chr14(.):61099062-61099516	0.9
1_MACS_peak_8769_lociStitched	chr14(.):61123799-61124704	1.3391
1_MACS_peak_8770_lociStitched	chr14(.):61190452-61191039	0.7448
1_MACS_peak_8771_lociStitched	chr14(.):61201441-61202047	1.6465
2_MACS_peak_8772_lociStitched	chr14(.):61219676-61221317	0.9126
1_MACS_peak_8774_lociStitched	chr14(.):61447158-61448753	1.9026
1_MACS_peak_8775_lociStitched	chr14(.):61527435-61527855	1.137
1_MACS_peak_8776_lociStitched	chr14(.):61942838-61947754	1.876
1_MACS_peak_8777_lociStitched	chr14(.):61968353-61971325	2.4724
2_MACS_peak_8778_lociStitched	chr14(.):61991565-61993202	0.7223
2_MACS_peak_8780_lociStitched	chr14(.):62028191-62030878	1.4254
1_MACS_peak_8782_lociStitched	chr14(.):62034570-62036196	1.4285
1_MACS_peak_8783_lociStitched	chr14(.):62128892-62129389	1.1146
1_MACS_peak_8784_lociStitched	chr14(.):62162179-62163464	2.3754
1_MACS_peak_8785_lociStitched	chr14(.):62217894-62218307	0.968
1_MACS_peak_8786_lociStitched	chr14(.):62228295-62229713	1.6348
1_MACS_peak_8787_lociStitched	chr14(.):62481909-62483859	1.3351
3_MACS_peak_8788_lociStitched	chr14(.):62494220-62498746	1.5559
1_MACS_peak_8791_lociStitched	chr14(.):62501713-62502197	0.8647
1_MACS_peak_8792_lociStitched	chr14(.):62519108-62521352	1.9827
2_MACS_peak_8793_lociStitched	chr14(.):62547421-62548432	0.8721
1_MACS_peak_8795_lociStitched	chr14(.):62591226-62591503	0.6036
1_MACS_peak_8796_lociStitched	chr14(.):63589112-63589472	0.7031
2_MACS_peak_8797_lociStitched	chr14(.):63943956-63946343	1.2166
2_MACS_peak_8799_lociStitched	chr14(.):64009367-64010921	0.9912
2_MACS_peak_8801_lociStitched	chr14(.):64107341-64109210	2.1355
2_MACS_peak_8803_lociStitched	chr14(.):64193910-64195246	1.1166
1_MACS_peak_8805_lociStitched	chr14(.):64212003-64213819	1.6138
1_MACS_peak_8806_lociStitched	chr14(.):64214940-64216510	1.2629
2_MACS_peak_8807_lociStitched	chr14(.):64319323-64321191	1.4543
1_MACS_peak_8809_lociStitched	chr14(.):64331011-64332428	1.169
1_MACS_peak_8810_lociStitched	chr14(.):64337062-64337539	0.7376
2_MACS_peak_8811_lociStitched	chr14(.):64388758-64389864	1.044
1_MACS_peak_8813_lociStitched	chr14(.):64390374-64390748	0.7332
1_MACS_peak_8814_lociStitched	chr14(.):64686408-64688343	1.7388
2_MACS_peak_8815_lociStitched	chr14(.):64697607-64704093	2.4183
1_MACS_peak_8817_lociStitched	chr14(.):64758790-64759053	0.6898
1_MACS_peak_8818_lociStitched	chr14(.):64760159-64761783	1.4279
2_MACS_peak_8819_lociStitched	chr14(.):64804230-64806347	2.5167
2_MACS_peak_8821_lociStitched	chr14(.):64853663-64855783	1.884
1_MACS_peak_8823_lociStitched	chr14(.):64911698-64912483	1.1083
3_MACS_peak_8824_lociStitched	chr14(.):64931350-64932640	0.9685
1_MACS_peak_8827_lociStitched	chr14(.):64968264-64972788	3.1566
1_MACS_peak_8828_lociStitched	chr14(.):64988882-64990675	1.8346
1_MACS_peak_8829_lociStitched	chr14(.):65006413-65007201	1.5825
3_MACS_peak_8830_lociStitched	chr14(.):65279029-65280680	0.8577
1_MACS_peak_8833_lociStitched	chr14(.):65381037-65381964	1.3302
1_MACS_peak_8834_lociStitched	chr14(.):65453502-65454542	1.881
2_MACS_peak_8835_lociStitched	chr14(.):65568362-65569838	1.2103
1_MACS_peak_8837_lociStitched	chr14(.):65634875-65637547	1.7838
1_MACS_peak_8838_lociStitched	chr14(.):65640399-65641848	1.2541
2_MACS_peak_8839_lociStitched	chr14(.):65643904-65645179	0.6836
1_MACS_peak_8841_lociStitched	chr14(.):65646290-65647855	1.7337
1_MACS_peak_8842_lociStitched	chr14(.):65660763-65662965	1.5156
4_MACS_peak_8843_lociStitched	chr14(.):65671424-65678727	1.4661
1_MACS_peak_8847_lociStitched	chr14(.):65689290-65689607	0.5792
2_MACS_peak_8848_lociStitched	chr14(.):65694686-65695808	0.7748
1_MACS_peak_8850_lociStitched	chr14(.):65748659-65750275	1.1859
3_MACS_peak_8851_lociStitched	chr14(.):65768658-65772008	1.2227
1_MACS_peak_8854_lociStitched	chr14(.):65820621-65821007	0.8839
2_MACS_peak_8855_lociStitched	chr14(.):65823483-65824367	0.744
1_MACS_peak_8857_lociStitched	chr14(.):65878178-65880336	2.035
1_MACS_peak_8858_lociStitched	chr14(.):66190762-66191088	0.476
1_MACS_peak_8859_lociStitched	chr14(.):66973840-66975802	2.0805
1_MACS_peak_8860_lociStitched	chr14(.):67114935-67118595	2.5327
1_MACS_peak_8861_lociStitched	chr14(.):67120106-67120405	0.4812
1_MACS_peak_8862_lociStitched	chr14(.):67534267-67535152	0.9742
2_MACS_peak_8863_lociStitched	chr14(.):67652358-67654594	1.3578
2_MACS_peak_8865_lociStitched	chr14(.):67707475-67708965	1.8074
1_MACS_peak_8867_lociStitched	chr14(.):67826616-67827852	2.7971
1_MACS_peak_8868_lociStitched	chr14(.):68008205-68008533	0.4716
1_MACS_peak_8869_lociStitched	chr14(.):68066399-68066995	1.0235
2_MACS_peak_8870_lociStitched	chr14(.):68085895-68086980	1.213
1_MACS_peak_8872_lociStitched	chr14(.):68140913-68142099	2.8243
1_MACS_peak_8873_lociStitched	chr14(.):68161630-68162485	1.3699
2_MACS_peak_8874_lociStitched	chr14(.):68282991-68284087	0.941
2_MACS_peak_8876_lociStitched	chr14(.):68676549-68678272	1.0334
1_MACS_peak_8878_lociStitched	chr14(.):69089913-69090313	0.644
1_MACS_peak_8879_lociStitched	chr14(.):69151850-69152184	0.6672
1_MACS_peak_8880_lociStitched	chr14(.):69152727-69153219	0.8498
1_MACS_peak_8881_lociStitched	chr14(.):69258461-69264247	3.9471
2_MACS_peak_8882_lociStitched	chr14(.):69281753-69283625	2.3166
1_MACS_peak_8884_lociStitched	chr14(.):69288034-69288960	0.8676
1_MACS_peak_8885_lociStitched	chr14(.):69291393-69291709	0.8857
1_MACS_peak_8886_lociStitched	chr14(.):69320190-69323243	3.3589
2_MACS_peak_8887_lociStitched	chr14(.):69363215-69367925	2.5944
1_MACS_peak_8889_lociStitched	chr14(.):69373247-69373516	0.7252
2_MACS_peak_8890_lociStitched	chr14(.):69411360-69413592	1.2659
2_MACS_peak_8892_lociStitched	chr14(.):69415319-69416266	0.7935
1_MACS_peak_8894_lociStitched	chr14(.):69418455-69420344	1.8341
3_MACS_peak_8895_lociStitched	chr14(.):69445209-69446529	0.7411
3_MACS_peak_8898_lociStitched	chr14(.):69618520-69620325	0.8311
2_MACS_peak_8901_lociStitched	chr14(.):69657904-69658935	1.0831
1_MACS_peak_8903_lociStitched	chr14(.):69820680-69821113	0.7796
1_MACS_peak_8904_lociStitched	chr14(.):69863967-69866053	3.0025
2_MACS_peak_8905_lociStitched	chr14(.):70078287-70079171	1.3359
1_MACS_peak_8907_lociStitched	chr14(.):70082609-70082958	0.6914
1_MACS_peak_8908_lociStitched	chr14(.):70232980-70234547	4.7487
1_MACS_peak_8909_lociStitched	chr14(.):70316463-70317264	1.0525
1_MACS_peak_8910_lociStitched	chr14(.):70320038-70320307	0.4632
1_MACS_peak_8911_lociStitched	chr14(.):70345722-70345984	0.628
1_MACS_peak_8912_lociStitched	chr14(.):70825741-70826824	1.4939
1_MACS_peak_8913_lociStitched	chr14(.):70883066-70883824	1.0315
1_MACS_peak_8914_lociStitched	chr14(.):70941533-70942531	2.1297
1_MACS_peak_8915_lociStitched	chr14(.):71014027-71014480	0.6643
2_MACS_peak_8916_lociStitched	chr14(.):71066695-71068066	1.6558
2_MACS_peak_8918_lociStitched	chr14(.):71275408-71277256	1.1185
1_MACS_peak_8920_lociStitched	chr14(.):71288548-71289114	1.1678
1_MACS_peak_8921_lociStitched	chr14(.):71335556-71335807	0.5799
1_MACS_peak_8922_lociStitched	chr14(.):71338393-71340038	1.5661
2_MACS_peak_8923_lociStitched	chr14(.):71352803-71354858	1.3478
1_MACS_peak_8925_lociStitched	chr14(.):71373460-71375792	2.1722
1_MACS_peak_8926_lociStitched	chr14(.):71407746-71409476	1.715
1_MACS_peak_8927_lociStitched	chr14(.):71584109-71586142	2.1743
1_MACS_peak_8928_lociStitched	chr14(.):71679309-71679761	0.726
1_MACS_peak_8929_lociStitched	chr14(.):71734232-71734617	0.6478
1_MACS_peak_8930_lociStitched	chr14(.):71755196-71759150	2.9993
1_MACS_peak_8931_lociStitched	chr14(.):71786295-71789084	3.5917
1_MACS_peak_8932_lociStitched	chr14(.):71812915-71813536	1.0873
2_MACS_peak_8933_lociStitched	chr14(.):71830281-71831640	0.6997
1_MACS_peak_8935_lociStitched	chr14(.):71964722-71965728	0.9546
1_MACS_peak_8936_lociStitched	chr14(.):72020342-72023979	2.0714
1_MACS_peak_8937_lociStitched	chr14(.):72030356-72031019	0.8685
1_MACS_peak_8938_lociStitched	chr14(.):72032565-72034034	1.3167
1_MACS_peak_8939_lociStitched	chr14(.):72061500-72061889	0.8704
1_MACS_peak_8940_lociStitched	chr14(.):72103366-72104098	0.9404
2_MACS_peak_8941_lociStitched	chr14(.):72243155-72244284	0.8213
1_MACS_peak_8943_lociStitched	chr14(.):72315228-72316220	1.487
1_MACS_peak_8944_lociStitched	chr14(.):72322266-72323785	1.7156
1_MACS_peak_8945_lociStitched	chr14(.):72448561-72448995	0.7663
1_MACS_peak_8946_lociStitched	chr14(.):72918316-72918636	0.6465
3_MACS_peak_8947_lociStitched	chr14(.):72942728-72947902	1.7433
1_MACS_peak_8950_lociStitched	chr14(.):72985222-72986701	1.1261
1_MACS_peak_8951_lociStitched	chr14(.):72994356-72996029	1.2318
1_MACS_peak_8952_lociStitched	chr14(.):73392437-73394751	2.8603
2_MACS_peak_8953_lociStitched	chr14(.):73479758-73482004	1.5696
1_MACS_peak_8955_lociStitched	chr14(.):73492997-73493867	1.6382
1_MACS_peak_8956_lociStitched	chr14(.):73524258-73526227	3.825
1_MACS_peak_8957_lociStitched	chr14(.):73602417-73604368	3.7818
1_MACS_peak_8958_lociStitched	chr14(.):73689222-73690419	0.9901
2_MACS_peak_8959_lociStitched	chr14(.):73756159-73758269	1.1719
1_MACS_peak_8961_lociStitched	chr14(.):73880985-73882562	1.4386
1_MACS_peak_8962_lociStitched	chr14(.):73924228-73925299	1.0107
1_MACS_peak_8963_lociStitched	chr14(.):73957191-73958763	2.5599
1_MACS_peak_8964_lociStitched	chr14(.):74111016-74111676	1.8937
1_MACS_peak_8965_lociStitched	chr14(.):74179510-74181109	3.2042
2_MACS_peak_8966_lociStitched	chr14(.):74212961-74215041	0.912
3_MACS_peak_8968_lociStitched	chr14(.):74224508-74231886	3.5892
1_MACS_peak_8971_lociStitched	chr14(.):74236681-74239439	2.5682
1_MACS_peak_8972_lociStitched	chr14(.):74253094-74255148	3.1823
1_MACS_peak_8973_lociStitched	chr14(.):74318045-74319784	2.9306
1_MACS_peak_8974_lociStitched	chr14(.):74351328-74354464	3.263
2_MACS_peak_8975_lociStitched	chr14(.):74416571-74417892	2.5723
2_MACS_peak_8977_lociStitched	chr14(.):74484728-74486493	2.6587
2_MACS_peak_8979_lociStitched	chr14(.):74550377-74552544	2.4163
1_MACS_peak_8981_lociStitched	chr14(.):74630291-74630615	0.5771
1_MACS_peak_8982_lociStitched	chr14(.):74642376-74643036	1.064
1_MACS_peak_8983_lociStitched	chr14(.):74717889-74718359	1.2237
2_MACS_peak_8984_lociStitched	chr14(.):74769110-74770203	0.9473
1_MACS_peak_8986_lociStitched	chr14(.):74868255-74868910	1.0046
2_MACS_peak_8987_lociStitched	chr14(.):74959378-74961042	1.9468
2_MACS_peak_8989_lociStitched	chr14(.):75179092-75180663	1.7707
2_MACS_peak_8991_lociStitched	chr14(.):75229302-75231070	2.4789
