GENE_ID	locusLine	bin_1_13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22.bam
1_MACS_peak_3005_lociStitched	chr10(.):74078338-74083080	6.0081
1_MACS_peak_3006_lociStitched	chr10(.):74094070-74096356	3.3756
1_MACS_peak_3007_lociStitched	chr10(.):74113175-74115425	3.8105
2_MACS_peak_3008_lociStitched	chr10(.):74320998-74323974	0.6811
1_MACS_peak_3010_lociStitched	chr10(.):74384845-74386858	1.6273
1_MACS_peak_3011_lociStitched	chr10(.):74451499-74453151	1.429
1_MACS_peak_3012_lociStitched	chr10(.):74855075-74857433	1.586
1_MACS_peak_3013_lociStitched	chr10(.):74869844-74871061	1.357
1_MACS_peak_3014_lociStitched	chr10(.):74877234-74879106	1.4527
1_MACS_peak_3015_lociStitched	chr10(.):74915673-74916637	0.4982
1_MACS_peak_3016_lociStitched	chr10(.):74927111-74928909	3.2309
2_MACS_peak_3017_lociStitched	chr10(.):75005608-75013667	2.2416
1_MACS_peak_3019_lociStitched	chr10(.):75117507-75118995	2.0445
1_MACS_peak_3020_lociStitched	chr10(.):75172385-75174693	3.2069
2_MACS_peak_3021_lociStitched	chr10(.):75254308-75261972	1.0527
1_MACS_peak_3023_lociStitched	chr10(.):75384666-75386767	1.8324
1_MACS_peak_3024_lociStitched	chr10(.):75476990-75478387	0.7294
1_MACS_peak_3025_lociStitched	chr10(.):75489308-75491204	3.7341
1_MACS_peak_3026_lociStitched	chr10(.):75503033-75505271	3.9768
1_MACS_peak_3027_lociStitched	chr10(.):75518752-75519863	0.5844
1_MACS_peak_3028_lociStitched	chr10(.):75531232-75533906	2.5244
2_MACS_peak_3029_lociStitched	chr10(.):75540812-75546765	1.2846
2_MACS_peak_3031_lociStitched	chr10(.):75563078-75572066	1.0036
1_MACS_peak_3033_lociStitched	chr10(.):75624727-75626448	0.8772
1_MACS_peak_3034_lociStitched	chr10(.):75633635-75634713	0.7477
1_MACS_peak_3035_lociStitched	chr10(.):75679411-75680398	0.7188
1_MACS_peak_3036_lociStitched	chr10(.):75691559-75692901	1.1852
1_MACS_peak_3037_lociStitched	chr10(.):75716160-75717378	0.7869
1_MACS_peak_3038_lociStitched	chr10(.):75757096-75758722	1.0868
2_MACS_peak_3039_lociStitched	chr10(.):75909449-75917205	1.5506
1_MACS_peak_3041_lociStitched	chr10(.):75925906-75927290	0.7104
1_MACS_peak_3042_lociStitched	chr10(.):75935325-75937481	3.4304
1_MACS_peak_3043_lociStitched	chr10(.):75987344-75988315	0.565
1_MACS_peak_3044_lociStitched	chr10(.):76344875-76346151	0.7356
1_MACS_peak_3045_lociStitched	chr10(.):76358163-76359865	1.0156
1_MACS_peak_3046_lociStitched	chr10(.):76498338-76500111	2.0861
1_MACS_peak_3047_lociStitched	chr10(.):76555148-76556197	0.5928
1_MACS_peak_3048_lociStitched	chr10(.):76584490-76586986	1.2878
1_MACS_peak_3049_lociStitched	chr10(.):76657663-76658794	0.7151
2_MACS_peak_3050_lociStitched	chr10(.):76737419-76743113	0.4053
1_MACS_peak_3052_lociStitched	chr10(.):76760011-76761870	1.0942
1_MACS_peak_3053_lociStitched	chr10(.):76770916-76772653	1.163
1_MACS_peak_3054_lociStitched	chr10(.):76833136-76834009	0.482
1_MACS_peak_3055_lociStitched	chr10(.):76870476-76872736	2.107
1_MACS_peak_3056_lociStitched	chr10(.):76969275-76971850	6.4069
2_MACS_peak_3057_lociStitched	chr10(.):76984821-76996415	0.8563
1_MACS_peak_3059_lociStitched	chr10(.):77054301-77055866	1.4526
1_MACS_peak_3060_lociStitched	chr10(.):77095107-77096108	0.6503
2_MACS_peak_3061_lociStitched	chr10(.):77159541-77169866	0.9535
1_MACS_peak_3063_lociStitched	chr10(.):77190854-77191963	0.5532
2_MACS_peak_3064_lociStitched	chr10(.):77365338-77372020	0.3576
1_MACS_peak_3066_lociStitched	chr10(.):78641103-78642407	0.8804
1_MACS_peak_3067_lociStitched	chr10(.):78934881-78938475	1.5551
2_MACS_peak_3068_lociStitched	chr10(.):78983857-78992301	0.9316
1_MACS_peak_3070_lociStitched	chr10(.):79002415-79003345	0.8764
1_MACS_peak_3071_lociStitched	chr10(.):79333280-79333838	1.3276
1_MACS_peak_3072_lociStitched	chr10(.):79363145-79364829	1.1121
1_MACS_peak_3073_lociStitched	chr10(.):79442231-79443729	0.6459
1_MACS_peak_3074_lociStitched	chr10(.):79523306-79524330	0.6272
1_MACS_peak_3075_lociStitched	chr10(.):79560333-79563362	1.6134
1_MACS_peak_3076_lociStitched	chr10(.):79595570-79597036	0.9398
1_MACS_peak_3077_lociStitched	chr10(.):79685190-79687084	1.062
2_MACS_peak_3078_lociStitched	chr10(.):79788427-79795028	0.8955
1_MACS_peak_3080_lociStitched	chr10(.):79804590-79805626	0.6567
1_MACS_peak_3081_lociStitched	chr10(.):80062015-80063585	3.3806
1_MACS_peak_3082_lociStitched	chr10(.):80418053-80419306	0.5642
1_MACS_peak_3083_lociStitched	chr10(.):80732637-80734637	1.3381
1_MACS_peak_3084_lociStitched	chr10(.):80782185-80784202	2.5399
1_MACS_peak_3085_lociStitched	chr10(.):80828434-80830750	0.7544
1_MACS_peak_3086_lociStitched	chr10(.):80857910-80859078	0.6147
1_MACS_peak_3087_lociStitched	chr10(.):80876065-80877396	0.6626
1_MACS_peak_3088_lociStitched	chr10(.):80896860-80898337	1.0213
4_MACS_peak_3089_lociStitched	chr10(.):81001235-81020435	1.9737
1_MACS_peak_3093_lociStitched	chr10(.):81044469-81047077	1.5269
1_MACS_peak_3094_lociStitched	chr10(.):81076302-81078449	1.316
1_MACS_peak_3095_lociStitched	chr10(.):81106343-81108923	2.4949
1_MACS_peak_3096_lociStitched	chr10(.):81204068-81205665	0.621
1_MACS_peak_3097_lociStitched	chr10(.):81284698-81285909	0.6931
1_MACS_peak_3098_lociStitched	chr10(.):81584864-81587535	1.6027
2_MACS_peak_3099_lociStitched	chr10(.):81663819-81671213	0.5507
1_MACS_peak_3101_lociStitched	chr10(.):81741064-81742219	0.5941
1_MACS_peak_3102_lociStitched	chr10(.):81837568-81839871	2.769
1_MACS_peak_3103_lociStitched	chr10(.):81869413-81871119	1.8872
1_MACS_peak_3104_lociStitched	chr10(.):81903482-81906308	1.8226
4_MACS_peak_3105_lociStitched	chr10(.):81946560-81966089	1.693
1_MACS_peak_3109_lociStitched	chr10(.):81993077-81995204	1.1292
1_MACS_peak_3110_lociStitched	chr10(.):82167551-82168714	0.7954
1_MACS_peak_3111_lociStitched	chr10(.):82214012-82215433	1.2491
1_MACS_peak_3112_lociStitched	chr10(.):82295291-82296582	1.7546
1_MACS_peak_3113_lociStitched	chr10(.):82520123-82521575	0.5822
1_MACS_peak_3114_lociStitched	chr10(.):82704605-82706021	0.4911
1_MACS_peak_3115_lociStitched	chr10(.):82895356-82896425	0.6938
1_MACS_peak_3116_lociStitched	chr10(.):83047909-83048753	0.5264
1_MACS_peak_3117_lociStitched	chr10(.):83354054-83355574	0.8995
1_MACS_peak_3118_lociStitched	chr10(.):83438544-83439845	0.7468
1_MACS_peak_3119_lociStitched	chr10(.):83483774-83484856	0.7149
2_MACS_peak_3120_lociStitched	chr10(.):83626142-83636645	0.3736
1_MACS_peak_3122_lociStitched	chr10(.):84037702-84039401	1.1826
1_MACS_peak_3123_lociStitched	chr10(.):84681695-84682791	0.5867
3_MACS_peak_3124_lociStitched	chr10(.):85749315-85757181	0.8901
1_MACS_peak_3127_lociStitched	chr10(.):85898326-85900736	4.0705
1_MACS_peak_3128_lociStitched	chr10(.):85930925-85932686	0.9582
1_MACS_peak_3129_lociStitched	chr10(.):86087624-86089606	1.9609
1_MACS_peak_3130_lociStitched	chr10(.):86184256-86185236	0.6722
1_MACS_peak_3131_lociStitched	chr10(.):87501184-87502163	0.4924
1_MACS_peak_3132_lociStitched	chr10(.):87706094-87707414	0.8138
1_MACS_peak_3133_lociStitched	chr10(.):88159240-88161795	2.6807
1_MACS_peak_3134_lociStitched	chr10(.):88170204-88174099	2.5421
1_MACS_peak_3135_lociStitched	chr10(.):88245757-88248240	2.9871
1_MACS_peak_3136_lociStitched	chr10(.):88280160-88282611	3.3961
1_MACS_peak_3137_lociStitched	chr10(.):88470475-88472805	1.9194
1_MACS_peak_3138_lociStitched	chr10(.):88515535-88517240	1.2581
1_MACS_peak_3139_lociStitched	chr10(.):88730347-88732066	1.4867
1_MACS_peak_3140_lociStitched	chr10(.):88852451-88856310	3.0232
1_MACS_peak_3141_lociStitched	chr10(.):88963151-88964135	0.6235
1_MACS_peak_3142_lociStitched	chr10(.):89100882-89103622	2.257
2_MACS_peak_3143_lociStitched	chr10(.):89263869-89271866	0.577
1_MACS_peak_3145_lociStitched	chr10(.):89293228-89295140	1.33
1_MACS_peak_3146_lociStitched	chr10(.):89381796-89382870	0.7353
1_MACS_peak_3147_lociStitched	chr10(.):89419301-89420190	0.5098
1_MACS_peak_3148_lociStitched	chr10(.):89576844-89579157	2.6216
1_MACS_peak_3149_lociStitched	chr10(.):89620634-89626015	3.2409
1_MACS_peak_3150_lociStitched	chr10(.):89822073-89823056	0.5775
1_MACS_peak_3151_lociStitched	chr10(.):89842135-89843339	0.6802
1_MACS_peak_3152_lociStitched	chr10(.):89850516-89852578	0.9943
1_MACS_peak_3153_lociStitched	chr10(.):89867166-89868905	1.1672
1_MACS_peak_3154_lociStitched	chr10(.):90029609-90032737	3.1947
2_MACS_peak_3155_lociStitched	chr10(.):90144235-90152480	2.0934
1_MACS_peak_3157_lociStitched	chr10(.):90342057-90343885	3.0158
1_MACS_peak_3158_lociStitched	chr10(.):90357658-90358701	0.7134
1_MACS_peak_3159_lociStitched	chr10(.):90427929-90428801	0.4607
1_MACS_peak_3160_lociStitched	chr10(.):90639109-90641433	3.413
1_MACS_peak_3161_lociStitched	chr10(.):90750013-90752242	1.0386
1_MACS_peak_3162_lociStitched	chr10(.):91010733-91012101	0.9069
1_MACS_peak_3163_lociStitched	chr10(.):91091489-91094643	0.9919
1_MACS_peak_3164_lociStitched	chr10(.):91110086-91112577	1.2911
1_MACS_peak_3165_lociStitched	chr10(.):91126865-91128180	0.6448
1_MACS_peak_3166_lociStitched	chr10(.):91151306-91153202	0.7809
1_MACS_peak_3167_lociStitched	chr10(.):91173547-91175479	1.9809
1_MACS_peak_3168_lociStitched	chr10(.):91403752-91405455	1.1622
1_MACS_peak_3169_lociStitched	chr10(.):91460423-91462402	1.4648
1_MACS_peak_3170_lociStitched	chr10(.):91620125-91621291	0.9647
1_MACS_peak_3171_lociStitched	chr10(.):91646270-91650120	3.868
1_MACS_peak_3172_lociStitched	chr10(.):91778419-91779585	0.7612
2_MACS_peak_3173_lociStitched	chr10(.):91805746-91812839	1.9056
1_MACS_peak_3175_lociStitched	chr10(.):92351987-92353100	0.6824
1_MACS_peak_3176_lociStitched	chr10(.):92534939-92535936	0.492
1_MACS_peak_3177_lociStitched	chr10(.):92548153-92549775	0.8364
1_MACS_peak_3178_lociStitched	chr10(.):92630812-92632616	1.4737
1_MACS_peak_3179_lociStitched	chr10(.):92921763-92924172	1.7914
1_MACS_peak_3180_lociStitched	chr10(.):92957712-92959489	1.1516
1_MACS_peak_3181_lociStitched	chr10(.):92969744-92971067	0.6472
1_MACS_peak_3182_lociStitched	chr10(.):92979392-92981637	2.3298
1_MACS_peak_3183_lociStitched	chr10(.):93168751-93171139	4.6092
1_MACS_peak_3184_lociStitched	chr10(.):93471809-93472728	0.7329
1_MACS_peak_3185_lociStitched	chr10(.):93555947-93559614	1.9585
1_MACS_peak_3186_lociStitched	chr10(.):93566887-93567640	1.3044
1_MACS_peak_3187_lociStitched	chr10(.):93620090-93621454	0.6028
1_MACS_peak_3188_lociStitched	chr10(.):93667701-93669569	1.3778
1_MACS_peak_3189_lociStitched	chr10(.):93682771-93684676	3.3378
1_MACS_peak_3190_lociStitched	chr10(.):93841990-93843209	0.5136
1_MACS_peak_3191_lociStitched	chr10(.):93851381-93852847	1.0432
1_MACS_peak_3192_lociStitched	chr10(.):93860460-93862474	1.731
1_MACS_peak_3193_lociStitched	chr10(.):93872197-93873182	0.6839
1_MACS_peak_3194_lociStitched	chr10(.):93941075-93941883	0.4909
1_MACS_peak_3195_lociStitched	chr10(.):93970830-93972055	1.1994
1_MACS_peak_3196_lociStitched	chr10(.):93999342-94001611	2.1864
2_MACS_peak_3197_lociStitched	chr10(.):94043662-94052629	0.8837
1_MACS_peak_3199_lociStitched	chr10(.):94081976-94083333	0.6234
1_MACS_peak_3200_lociStitched	chr10(.):94214231-94216428	0.8061
1_MACS_peak_3201_lociStitched	chr10(.):94332333-94334947	3.9542
1_MACS_peak_3202_lociStitched	chr10(.):94350070-94355376	2.0873
1_MACS_peak_3203_lociStitched	chr10(.):94501716-94503036	0.8287
1_MACS_peak_3204_lociStitched	chr10(.):94515361-94518454	1.5211
2_MACS_peak_3205_lociStitched	chr10(.):94605365-94609622	1.3362
1_MACS_peak_3207_lociStitched	chr10(.):94791718-94793124	0.8051
1_MACS_peak_3208_lociStitched	chr10(.):94831401-94836300	2.2396
2_MACS_peak_3209_lociStitched	chr10(.):94869377-94875839	1.39
1_MACS_peak_3211_lociStitched	chr10(.):94883487-94885794	2.0917
1_MACS_peak_3212_lociStitched	chr10(.):95026724-95028412	1.0704
1_MACS_peak_3213_lociStitched	chr10(.):95241588-95242620	0.5735
2_MACS_peak_3214_lociStitched	chr10(.):95255346-95263383	0.3816
1_MACS_peak_3216_lociStitched	chr10(.):95461104-95463363	1.8497
1_MACS_peak_3217_lociStitched	chr10(.):95653081-95654579	0.92
1_MACS_peak_3218_lociStitched	chr10(.):95752948-95754333	0.6505
1_MACS_peak_3219_lociStitched	chr10(.):96103432-96105698	1.2801
1_MACS_peak_3220_lociStitched	chr10(.):96121510-96123293	1.3592
1_MACS_peak_3221_lociStitched	chr10(.):96161613-96164333	1.8564
1_MACS_peak_3222_lociStitched	chr10(.):96304080-96307089	2.9061
1_MACS_peak_3223_lociStitched	chr10(.):96942680-96944191	2.1337
1_MACS_peak_3224_lociStitched	chr10(.):97004511-97007075	1.0318
1_MACS_peak_3225_lociStitched	chr10(.):97019793-97021845	1.5362
2_MACS_peak_3226_lociStitched	chr10(.):97049198-97056260	2.2508
1_MACS_peak_3228_lociStitched	chr10(.):97320152-97321786	0.9388
1_MACS_peak_3229_lociStitched	chr10(.):97415283-97417193	1.8667
1_MACS_peak_3230_lociStitched	chr10(.):97452533-97454086	1.1313
1_MACS_peak_3231_lociStitched	chr10(.):97517334-97519206	1.1501
1_MACS_peak_3232_lociStitched	chr10(.):97666513-97668252	1.3552
1_MACS_peak_3233_lociStitched	chr10(.):97802670-97804603	1.3624
1_MACS_peak_3234_lociStitched	chr10(.):97848669-97850760	4.9578
2_MACS_peak_3235_lociStitched	chr10(.):97883809-97891111	2.4965
1_MACS_peak_3237_lociStitched	chr10(.):98016969-98018573	1.1666
1_MACS_peak_3238_lociStitched	chr10(.):98029525-98034261	2.41
1_MACS_peak_3239_lociStitched	chr10(.):98046095-98049098	2.0132
1_MACS_peak_3240_lociStitched	chr10(.):98345442-98348307	2.4546
1_MACS_peak_3241_lociStitched	chr10(.):98479503-98481301	0.8256
1_MACS_peak_3242_lociStitched	chr10(.):98507275-98508652	0.8005
1_MACS_peak_3243_lociStitched	chr10(.):98517712-98518883	0.6821
1_MACS_peak_3244_lociStitched	chr10(.):98591022-98593564	1.6618
1_MACS_peak_3245_lociStitched	chr10(.):98917086-98918464	0.856
1_MACS_peak_3246_lociStitched	chr10(.):98955866-98956833	0.5207
1_MACS_peak_3247_lociStitched	chr10(.):98977447-98978711	0.4933
1_MACS_peak_3248_lociStitched	chr10(.):99051325-99052792	1.8536
1_MACS_peak_3249_lociStitched	chr10(.):99078280-99080608	6.3942
1_MACS_peak_3250_lociStitched	chr10(.):99093864-99095329	8.2165
1_MACS_peak_3251_lociStitched	chr10(.):99159385-99161778	1.7029
3_MACS_peak_3252_lociStitched	chr10(.):99172019-99187051	0.6152
1_MACS_peak_3255_lociStitched	chr10(.):99203697-99206619	1.7785
1_MACS_peak_3256_lociStitched	chr10(.):99227132-99229741	0.7704
1_MACS_peak_3257_lociStitched	chr10(.):99257012-99259552	3.056
1_MACS_peak_3258_lociStitched	chr10(.):99314480-99315967	0.8689
1_MACS_peak_3259_lociStitched	chr10(.):99392436-99393999	1.2872
1_MACS_peak_3260_lociStitched	chr10(.):99400167-99401694	1.0916
1_MACS_peak_3261_lociStitched	chr10(.):99446254-99447847	0.929
1_MACS_peak_3262_lociStitched	chr10(.):99473680-99474387	0.3998
1_MACS_peak_3263_lociStitched	chr10(.):99496229-99498104	2.0938
1_MACS_peak_3264_lociStitched	chr10(.):99892390-99895504	2.4098
2_MACS_peak_3265_lociStitched	chr10(.):100013496-100019346	0.2764
1_MACS_peak_3267_lociStitched	chr10(.):100098729-100101911	3.1645
2_MACS_peak_3268_lociStitched	chr10(.):100170926-100175375	0.6007
1_MACS_peak_3270_lociStitched	chr10(.):100205490-100207380	2.8022
1_MACS_peak_3271_lociStitched	chr10(.):100396111-100397231	0.5911
1_MACS_peak_3272_lociStitched	chr10(.):100993633-100994832	0.5092
1_MACS_peak_3273_lociStitched	chr10(.):101189370-101191808	2.914
1_MACS_peak_3274_lociStitched	chr10(.):101315074-101316341	0.6272
1_MACS_peak_3275_lociStitched	chr10(.):101378425-101382151	3.4916
1_MACS_peak_3276_lociStitched	chr10(.):101418496-101420215	1.3271
1_MACS_peak_3277_lociStitched	chr10(.):101491072-101493206	3.1813
1_MACS_peak_3278_lociStitched	chr10(.):101768736-101770463	0.6503
1_MACS_peak_3279_lociStitched	chr10(.):101944568-101946820	2.5024
1_MACS_peak_3280_lociStitched	chr10(.):101988326-101990032	1.2115
1_MACS_peak_3281_lociStitched	chr10(.):102026546-102028244	1.5299
1_MACS_peak_3282_lociStitched	chr10(.):102045263-102047289	2.9988
1_MACS_peak_3283_lociStitched	chr10(.):102085934-102088145	2.6639
1_MACS_peak_3284_lociStitched	chr10(.):102098115-102099792	1.2461
1_MACS_peak_3285_lociStitched	chr10(.):102105925-102108263	1.2707
2_MACS_peak_3286_lociStitched	chr10(.):102129647-102134610	2.3937
3_MACS_peak_3288_lociStitched	chr10(.):102288439-102296398	0.6348
1_MACS_peak_3291_lociStitched	chr10(.):102671925-102673563	2.6054
1_MACS_peak_3292_lociStitched	chr10(.):102746100-102748276	1.6429
1_MACS_peak_3293_lociStitched	chr10(.):102756333-102759597	1.5386
1_MACS_peak_3294_lociStitched	chr10(.):102802244-102803329	1.1009
3_MACS_peak_3295_lociStitched	chr10(.):102819546-102828127	1.5243
1_MACS_peak_3298_lociStitched	chr10(.):102880590-102881624	0.9761
1_MACS_peak_3299_lociStitched	chr10(.):103113541-103114929	1.2888
1_MACS_peak_3300_lociStitched	chr10(.):103295190-103296636	0.8112
1_MACS_peak_3301_lociStitched	chr10(.):103329588-103330694	0.6096
1_MACS_peak_3302_lociStitched	chr10(.):103347124-103348754	2.3107
1_MACS_peak_3303_lociStitched	chr10(.):103453042-103455717	5.1554
1_MACS_peak_3304_lociStitched	chr10(.):103542027-103543801	1.1741
1_MACS_peak_3305_lociStitched	chr10(.):103574594-103579371	2.1976
1_MACS_peak_3306_lociStitched	chr10(.):103589559-103591513	0.7896
2_MACS_peak_3307_lociStitched	chr10(.):103728074-103733854	0.6943
1_MACS_peak_3309_lociStitched	chr10(.):103760715-103762961	1.2935
1_MACS_peak_3310_lociStitched	chr10(.):103814858-103816438	2.1232
1_MACS_peak_3311_lociStitched	chr10(.):103824372-103826306	1.6449
2_MACS_peak_3312_lociStitched	chr10(.):103873450-103881003	0.6713
1_MACS_peak_3314_lociStitched	chr10(.):103891752-103894426	2.7962
1_MACS_peak_3315_lociStitched	chr10(.):103911086-103913709	2.2653
1_MACS_peak_3316_lociStitched	chr10(.):103928177-103929972	1.1482
1_MACS_peak_3317_lociStitched	chr10(.):103947788-103950078	1.3562
1_MACS_peak_3318_lociStitched	chr10(.):104004406-104006353	2.3641
2_MACS_peak_3319_lociStitched	chr10(.):104153126-104160098	4.1733
1_MACS_peak_3321_lociStitched	chr10(.):104179883-104183239	2.7095
1_MACS_peak_3322_lociStitched	chr10(.):104191173-104193128	1.9056
1_MACS_peak_3323_lociStitched	chr10(.):104209080-104211307	2.6639
1_MACS_peak_3324_lociStitched	chr10(.):104220325-104221892	0.7812
1_MACS_peak_3325_lociStitched	chr10(.):104260989-104265098	1.4206
1_MACS_peak_3326_lociStitched	chr10(.):104271199-104272179	0.5947
2_MACS_peak_3327_lociStitched	chr10(.):104401144-104413157	2.0266
1_MACS_peak_3329_lociStitched	chr10(.):104420001-104421837	1.2898
1_MACS_peak_3330_lociStitched	chr10(.):104471019-104475760	2.8361
1_MACS_peak_3331_lociStitched	chr10(.):104502750-104504837	1.8986
3_MACS_peak_3332_lociStitched	chr10(.):104531400-104543105	4.6414
1_MACS_peak_3335_lociStitched	chr10(.):104554152-104557720	3.6472
1_MACS_peak_3336_lociStitched	chr10(.):104613639-104614709	2.3659
1_MACS_peak_3337_lociStitched	chr10(.):104676892-104679172	1.7743
1_MACS_peak_3338_lociStitched	chr10(.):104812975-104814802	1.0949
1_MACS_peak_3339_lociStitched	chr10(.):104870708-104872191	0.8076
1_MACS_peak_3340_lociStitched	chr10(.):104940612-104941996	0.673
1_MACS_peak_3341_lociStitched	chr10(.):104951565-104953421	2.0315
1_MACS_peak_3342_lociStitched	chr10(.):105096037-105097188	0.7083
1_MACS_peak_3343_lociStitched	chr10(.):105109750-105111611	1.5426
1_MACS_peak_3344_lociStitched	chr10(.):105127076-105129433	1.6276
1_MACS_peak_3345_lociStitched	chr10(.):105155169-105157763	2.0159
2_MACS_peak_3346_lociStitched	chr10(.):105210343-105219059	0.4922
1_MACS_peak_3348_lociStitched	chr10(.):105230031-105232969	6.2156
5_MACS_peak_3349_lociStitched	chr10(.):105249859-105268148	1.1083
1_MACS_peak_3354_lociStitched	chr10(.):105338184-105339403	0.6686
1_MACS_peak_3355_lociStitched	chr10(.):105419352-105420720	0.9374
1_MACS_peak_3356_lociStitched	chr10(.):105437256-105438726	0.6921
1_MACS_peak_3357_lociStitched	chr10(.):105452174-105453277	0.7659
1_MACS_peak_3358_lociStitched	chr10(.):105531532-105532799	0.9904
1_MACS_peak_3359_lociStitched	chr10(.):105559821-105561436	1.0085
1_MACS_peak_3360_lociStitched	chr10(.):105653858-105655043	0.605
3_MACS_peak_3361_lociStitched	chr10(.):105667293-105678938	0.5567
1_MACS_peak_3364_lociStitched	chr10(.):105726031-105728403	1.7463
1_MACS_peak_3365_lociStitched	chr10(.):105742516-105744241	0.9527
1_MACS_peak_3366_lociStitched	chr10(.):105879864-105882725	4.5517
1_MACS_peak_3367_lociStitched	chr10(.):105991386-105992520	0.735
1_MACS_peak_3368_lociStitched	chr10(.):106014042-106015630	1.6796
1_MACS_peak_3369_lociStitched	chr10(.):106027740-106029618	1.8547
1_MACS_peak_3370_lociStitched	chr10(.):106060029-106061362	1.1223
1_MACS_peak_3371_lociStitched	chr10(.):106096329-106099353	2.0139
2_MACS_peak_3372_lociStitched	chr10(.):106108913-106113709	0.6252
1_MACS_peak_3374_lociStitched	chr10(.):106568544-106569758	0.7237
1_MACS_peak_3375_lociStitched	chr10(.):107309894-107310784	0.6068
1_MACS_peak_3376_lociStitched	chr10(.):108414442-108416174	0.8942
1_MACS_peak_3377_lociStitched	chr10(.):108596124-108597568	0.5164
1_MACS_peak_3378_lociStitched	chr10(.):108623265-108624608	0.7673
1_MACS_peak_3379_lociStitched	chr10(.):108694966-108696550	0.7983
1_MACS_peak_3380_lociStitched	chr10(.):110358735-110359630	0.5208
1_MACS_peak_3381_lociStitched	chr10(.):111662217-111663780	1.1523
1_MACS_peak_3382_lociStitched	chr10(.):111674325-111675331	0.5535
1_MACS_peak_3383_lociStitched	chr10(.):111682268-111683654	1.2684
