GENE_ID	locusLine	bin_1_EJM.jin.bam
3_MACS_peak_6904_lociStitched	chr12(.):124613642-124617480	2.6421
1_MACS_peak_6907_lociStitched	chr12(.):125029672-125030151	1.4288
2_MACS_peak_6908_lociStitched	chr12(.):125050282-125054027	3.4667
2_MACS_peak_6910_lociStitched	chr12(.):125092315-125094301	2.1322
1_MACS_peak_6912_lociStitched	chr12(.):125139914-125140237	0.9627
1_MACS_peak_6913_lociStitched	chr12(.):125209715-125211018	1.786
1_MACS_peak_6914_lociStitched	chr12(.):125211644-125212466	1.6981
3_MACS_peak_6915_lociStitched	chr12(.):125228967-125230688	0.9413
2_MACS_peak_6918_lociStitched	chr12(.):125258466-125260040	1.3443
1_MACS_peak_6920_lociStitched	chr12(.):125271191-125271538	1.137
2_MACS_peak_6921_lociStitched	chr12(.):125347604-125349170	2.2294
1_MACS_peak_6923_lociStitched	chr12(.):125398288-125406445	4.0247
2_MACS_peak_6924_lociStitched	chr12(.):125411336-125413289	1.6643
2_MACS_peak_6926_lociStitched	chr12(.):125423624-125424556	1.596
1_MACS_peak_6928_lociStitched	chr12(.):125473179-125473677	2.4844
2_MACS_peak_6929_lociStitched	chr12(.):125477497-125479044	1.4716
1_MACS_peak_6931_lociStitched	chr12(.):125533878-125534207	0.868
2_MACS_peak_6932_lociStitched	chr12(.):125549912-125550900	1.2753
2_MACS_peak_6934_lociStitched	chr12(.):125633721-125635131	1.9643
2_MACS_peak_6936_lociStitched	chr12(.):127256089-127258193	1.8281
1_MACS_peak_6938_lociStitched	chr12(.):129295029-129295568	1.4577
1_MACS_peak_6939_lociStitched	chr12(.):129301948-129302338	1.0232
1_MACS_peak_6940_lociStitched	chr12(.):129304691-129305526	1.338
2_MACS_peak_6941_lociStitched	chr12(.):129307682-129309278	1.7653
1_MACS_peak_6943_lociStitched	chr12(.):131312127-131312573	1.2552
3_MACS_peak_6944_lociStitched	chr12(.):131355233-131357488	2.0062
1_MACS_peak_6947_lociStitched	chr12(.):132194954-132196513	2.4984
1_MACS_peak_6948_lociStitched	chr12(.):132257435-132257728	1.0489
1_MACS_peak_6949_lociStitched	chr12(.):132258297-132258822	1.8114
3_MACS_peak_6950_lociStitched	chr12(.):132379188-132381749	1.8844
2_MACS_peak_6953_lociStitched	chr12(.):132413169-132414429	1.3599
1_MACS_peak_6955_lociStitched	chr12(.):132434537-132435099	1.5197
2_MACS_peak_6956_lociStitched	chr12(.):132555801-132556913	1.3332
1_MACS_peak_6958_lociStitched	chr12(.):132568782-132569627	2.2234
1_MACS_peak_6959_lociStitched	chr12(.):132627792-132628346	1.2521
1_MACS_peak_6960_lociStitched	chr12(.):132628935-132629696	1.5472
1_MACS_peak_6961_lociStitched	chr12(.):133050762-133051198	1.3073
1_MACS_peak_6962_lociStitched	chr12(.):133174904-133175183	0.8233
2_MACS_peak_6963_lociStitched	chr12(.):133263004-133265012	1.5166
2_MACS_peak_6965_lociStitched	chr12(.):133286641-133288201	1.5599
3_MACS_peak_6967_lociStitched	chr12(.):133337227-133339129	1.0081
1_MACS_peak_6970_lociStitched	chr12(.):133404630-133406178	2.0025
1_MACS_peak_6971_lociStitched	chr12(.):133412301-133413560	1.8894
1_MACS_peak_6972_lociStitched	chr12(.):133449535-133450015	1.3485
2_MACS_peak_6973_lociStitched	chr12(.):133463591-133465034	2.3036
1_MACS_peak_6975_lociStitched	chr12(.):133485436-133486077	1.6486
1_MACS_peak_6976_lociStitched	chr12(.):133532577-133533061	1.2705
2_MACS_peak_6977_lociStitched	chr12(.):133562579-133563454	1.6765
1_MACS_peak_6979_lociStitched	chr12(.):133614041-133614713	1.6939
1_MACS_peak_6980_lociStitched	chr12(.):133656884-133657959	2.7179
2_MACS_peak_6981_lociStitched	chr12(.):133706467-133707666	1.3335
1_MACS_peak_6983_lociStitched	chr12(.):133758048-133758657	1.6179
1_MACS_peak_6984_lociStitched	chr13(.):19239252-19239768	1.5186
1_MACS_peak_6985_lociStitched	chr13(.):20012836-20013337	1.4257
1_MACS_peak_6986_lociStitched	chr13(.):20039735-20040427	1.2755
2_MACS_peak_6987_lociStitched	chr13(.):20060208-20062988	2.4148
5_MACS_peak_6989_lociStitched	chr13(.):20080570-20083132	1.6235
2_MACS_peak_6994_lociStitched	chr13(.):20092879-20093919	1.4063
2_MACS_peak_6996_lociStitched	chr13(.):20099041-20100455	1.2948
1_MACS_peak_6998_lociStitched	chr13(.):20122963-20123286	1.129
1_MACS_peak_6999_lociStitched	chr13(.):20140701-20141737	1.8959
1_MACS_peak_7000_lociStitched	chr13(.):20142338-20142995	1.2004
1_MACS_peak_7001_lociStitched	chr13(.):20144327-20144677	0.9629
1_MACS_peak_7002_lociStitched	chr13(.):20160501-20161997	1.5953
1_MACS_peak_7003_lociStitched	chr13(.):20175310-20176815	1.8018
1_MACS_peak_7004_lociStitched	chr13(.):20207254-20208465	1.6266
1_MACS_peak_7005_lociStitched	chr13(.):20355979-20357538	2.64
2_MACS_peak_7006_lociStitched	chr13(.):20417705-20418560	1.1033
1_MACS_peak_7008_lociStitched	chr13(.):20419494-20419761	1.2669
3_MACS_peak_7009_lociStitched	chr13(.):20436009-20439169	2.7714
2_MACS_peak_7012_lociStitched	chr13(.):20531494-20534186	3.3293
2_MACS_peak_7014_lociStitched	chr13(.):20692543-20693757	1.4462
1_MACS_peak_7016_lociStitched	chr13(.):20701673-20702828	1.6785
1_MACS_peak_7017_lociStitched	chr13(.):20735767-20736163	0.9359
1_MACS_peak_7018_lociStitched	chr13(.):21140810-21141179	1.017
1_MACS_peak_7019_lociStitched	chr13(.):21347329-21348106	2.5379
2_MACS_peak_7020_lociStitched	chr13(.):21476208-21477495	2.7171
2_MACS_peak_7022_lociStitched	chr13(.):21714018-21715361	2.0914
1_MACS_peak_7024_lociStitched	chr13(.):21749993-21751514	2.913
1_MACS_peak_7025_lociStitched	chr13(.):21848165-21848749	1.4499
1_MACS_peak_7026_lociStitched	chr13(.):21872534-21872862	1.1159
1_MACS_peak_7027_lociStitched	chr13(.):21900248-21900624	1.3707
1_MACS_peak_7028_lociStitched	chr13(.):22032922-22033490	2.4136
1_MACS_peak_7029_lociStitched	chr13(.):22177889-22178468	3.2123
3_MACS_peak_7030_lociStitched	chr13(.):22243113-22244559	1.1265
2_MACS_peak_7033_lociStitched	chr13(.):22247681-22248312	1.1608
1_MACS_peak_7035_lociStitched	chr13(.):23489587-23489887	0.9252
1_MACS_peak_7036_lociStitched	chr13(.):23949256-23949643	1.4102
1_MACS_peak_7037_lociStitched	chr13(.):24462678-24463280	1.0868
2_MACS_peak_7038_lociStitched	chr13(.):25085916-25086944	1.834
1_MACS_peak_7040_lociStitched	chr13(.):25154737-25155113	1.0112
2_MACS_peak_7041_lociStitched	chr13(.):25321445-25322386	1.1382
1_MACS_peak_7043_lociStitched	chr13(.):25347271-25347957	1.5514
1_MACS_peak_7044_lociStitched	chr13(.):25408860-25409422	1.4055
1_MACS_peak_7045_lociStitched	chr13(.):25496304-25497554	2.4759
1_MACS_peak_7046_lociStitched	chr13(.):25542082-25542566	1.2413
1_MACS_peak_7047_lociStitched	chr13(.):25860803-25861664	2.7845
1_MACS_peak_7048_lociStitched	chr13(.):25875240-25876423	2.0699
1_MACS_peak_7049_lociStitched	chr13(.):26760348-26760756	1.6946
1_MACS_peak_7050_lociStitched	chr13(.):26795627-26796881	2.781
2_MACS_peak_7051_lociStitched	chr13(.):26827906-26829016	1.6948
1_MACS_peak_7053_lociStitched	chr13(.):27746201-27746550	1.1512
1_MACS_peak_7054_lociStitched	chr13(.):27825034-27826689	2.7393
2_MACS_peak_7055_lociStitched	chr13(.):27998740-28000104	1.9503
3_MACS_peak_7057_lociStitched	chr13(.):28023286-28025515	1.8244
4_MACS_peak_7060_lociStitched	chr13(.):28194176-28196494	1.6034
2_MACS_peak_7064_lociStitched	chr13(.):28711689-28714369	2.0663
1_MACS_peak_7066_lociStitched	chr13(.):29232656-29233985	2.2496
1_MACS_peak_7067_lociStitched	chr13(.):29292622-29292997	1.1144
3_MACS_peak_7068_lociStitched	chr13(.):30080899-30082271	0.9856
1_MACS_peak_7071_lociStitched	chr13(.):30168415-30169876	2.7124
1_MACS_peak_7072_lociStitched	chr13(.):30221387-30221685	0.9151
1_MACS_peak_7073_lociStitched	chr13(.):30423925-30424860	2.0656
1_MACS_peak_7074_lociStitched	chr13(.):30881270-30881986	1.5709
1_MACS_peak_7075_lociStitched	chr13(.):30969164-30970106	1.8198
1_MACS_peak_7076_lociStitched	chr13(.):30989348-30990064	1.8259
3_MACS_peak_7077_lociStitched	chr13(.):30995502-30996912	1.0813
4_MACS_peak_7080_lociStitched	chr13(.):31037824-31041168	1.907
4_MACS_peak_7084_lociStitched	chr13(.):31189915-31192905	2.0449
1_MACS_peak_7088_lociStitched	chr13(.):31236970-31237310	0.9859
1_MACS_peak_7089_lociStitched	chr13(.):31248346-31248772	1.0814
2_MACS_peak_7090_lociStitched	chr13(.):31735264-31737309	1.3722
1_MACS_peak_7092_lociStitched	chr13(.):31774614-31775149	1.8925
1_MACS_peak_7093_lociStitched	chr13(.):31876468-31876760	0.8168
2_MACS_peak_7094_lociStitched	chr13(.):32888950-32891022	2.5769
2_MACS_peak_7096_lociStitched	chr13(.):33000049-33004623	2.1492
2_MACS_peak_7098_lociStitched	chr13(.):33044701-33047154	2.1374
1_MACS_peak_7100_lociStitched	chr13(.):33047847-33048164	0.919
2_MACS_peak_7101_lociStitched	chr13(.):33111768-33113801	2.8536
3_MACS_peak_7103_lociStitched	chr13(.):33159768-33162248	1.4941
1_MACS_peak_7106_lociStitched	chr13(.):33479162-33479860	1.6892
1_MACS_peak_7107_lociStitched	chr13(.):33480404-33481279	1.2515
2_MACS_peak_7108_lociStitched	chr13(.):34116188-34118098	2.0162
2_MACS_peak_7110_lociStitched	chr13(.):34253505-34254535	1.3301
3_MACS_peak_7112_lociStitched	chr13(.):34391839-34393449	1.6838
1_MACS_peak_7115_lociStitched	chr13(.):35060004-35060331	1.0434
3_MACS_peak_7116_lociStitched	chr13(.):35515502-35517465	1.6659
1_MACS_peak_7119_lociStitched	chr13(.):35737488-35737770	0.7798
1_MACS_peak_7120_lociStitched	chr13(.):36871539-36872484	2.0066
1_MACS_peak_7121_lociStitched	chr13(.):36919641-36920955	2.6187
1_MACS_peak_7122_lociStitched	chr13(.):37393355-37394105	1.5066
2_MACS_peak_7123_lociStitched	chr13(.):37572424-37575806	2.2991
1_MACS_peak_7125_lociStitched	chr13(.):37633015-37633958	2.2749
1_MACS_peak_7126_lociStitched	chr13(.):37729597-37730170	2.1833
1_MACS_peak_7127_lociStitched	chr13(.):38923672-38924582	2.4089
2_MACS_peak_7128_lociStitched	chr13(.):39611150-39613193	1.9584
1_MACS_peak_7130_lociStitched	chr13(.):40229763-40230437	1.9868
2_MACS_peak_7131_lociStitched	chr13(.):40781067-40781937	1.1602
1_MACS_peak_7133_lociStitched	chr13(.):41204472-41204784	0.9257
5_MACS_peak_7134_lociStitched	chr13(.):41237964-41241589	1.669
1_MACS_peak_7139_lociStitched	chr13(.):41329524-41329822	0.8833
1_MACS_peak_7140_lociStitched	chr13(.):41333346-41333698	1.1718
1_MACS_peak_7141_lociStitched	chr13(.):41344844-41345426	2.2294
2_MACS_peak_7142_lociStitched	chr13(.):41363124-41364239	1.3955
1_MACS_peak_7144_lociStitched	chr13(.):41495971-41496508	1.9718
3_MACS_peak_7145_lociStitched	chr13(.):41557945-41559511	1.3668
3_MACS_peak_7148_lociStitched	chr13(.):41567469-41568980	1.207
1_MACS_peak_7151_lociStitched	chr13(.):41578511-41578799	0.8952
2_MACS_peak_7152_lociStitched	chr13(.):41591938-41593552	1.6039
1_MACS_peak_7154_lociStitched	chr13(.):41633971-41636246	2.7801
1_MACS_peak_7155_lociStitched	chr13(.):41706346-41706660	1.0984
1_MACS_peak_7156_lociStitched	chr13(.):41768164-41768740	1.637
1_MACS_peak_7157_lociStitched	chr13(.):41837282-41837745	1.2596
1_MACS_peak_7158_lociStitched	chr13(.):41885028-41886435	3.0082
2_MACS_peak_7159_lociStitched	chr13(.):42031085-42033169	1.8569
1_MACS_peak_7161_lociStitched	chr13(.):42066768-42067105	1.0208
2_MACS_peak_7162_lociStitched	chr13(.):42073916-42078230	2.258
1_MACS_peak_7164_lociStitched	chr13(.):42534531-42535808	2.4769
3_MACS_peak_7165_lociStitched	chr13(.):42613953-42615614	2.0616
1_MACS_peak_7168_lociStitched	chr13(.):42621765-42622198	0.9456
1_MACS_peak_7169_lociStitched	chr13(.):42623331-42623873	1.5679
4_MACS_peak_7170_lociStitched	chr13(.):42845122-42849754	1.7715
2_MACS_peak_7174_lociStitched	chr13(.):43565423-43567384	1.7486
1_MACS_peak_7176_lociStitched	chr13(.):43597008-43598242	2.5036
1_MACS_peak_7177_lociStitched	chr13(.):43618868-43619723	1.2877
1_MACS_peak_7178_lociStitched	chr13(.):44452984-44454684	3.1888
1_MACS_peak_7179_lociStitched	chr13(.):44715799-44716154	1.8697
1_MACS_peak_7180_lociStitched	chr13(.):45009612-45010218	1.7257
1_MACS_peak_7181_lociStitched	chr13(.):45011119-45011449	1.3833
2_MACS_peak_7182_lociStitched	chr13(.):45149684-45153020	2.4317
2_MACS_peak_7184_lociStitched	chr13(.):45492188-45493182	1.2636
2_MACS_peak_7186_lociStitched	chr13(.):45563131-45564258	2.2226
2_MACS_peak_7188_lociStitched	chr13(.):45694124-45695353	1.8102
1_MACS_peak_7190_lociStitched	chr13(.):45885693-45886140	1.1002
2_MACS_peak_7191_lociStitched	chr13(.):45914533-45916199	2.6352
1_MACS_peak_7193_lociStitched	chr13(.):45990985-45991282	0.9573
1_MACS_peak_7194_lociStitched	chr13(.):45991844-45992639	1.7073
2_MACS_peak_7195_lociStitched	chr13(.):46038311-46039862	2.2329
1_MACS_peak_7197_lociStitched	chr13(.):46274927-46275166	0.9441
1_MACS_peak_7198_lociStitched	chr13(.):46626195-46626881	2.1517
2_MACS_peak_7199_lociStitched	chr13(.):46755277-46757625	2.0677
1_MACS_peak_7201_lociStitched	chr13(.):46758331-46758707	1.0643
1_MACS_peak_7202_lociStitched	chr13(.):46785205-46785444	0.9876
1_MACS_peak_7203_lociStitched	chr13(.):46786035-46786439	1.1534
1_MACS_peak_7204_lociStitched	chr13(.):46862968-46863269	0.8707
1_MACS_peak_7205_lociStitched	chr13(.):46943113-46943521	1.0929
1_MACS_peak_7206_lociStitched	chr13(.):46944232-46944513	0.7103
2_MACS_peak_7207_lociStitched	chr13(.):46951363-46952620	1.6622
1_MACS_peak_7209_lociStitched	chr13(.):46955827-46956240	1.2389
1_MACS_peak_7210_lociStitched	chr13(.):46961149-46961759	1.5132
1_MACS_peak_7211_lociStitched	chr13(.):47126649-47128939	1.8633
1_MACS_peak_7212_lociStitched	chr13(.):47240851-47241544	1.6131
1_MACS_peak_7213_lociStitched	chr13(.):47242606-47242912	1.07
1_MACS_peak_7214_lociStitched	chr13(.):47254242-47254591	1.2356
1_MACS_peak_7215_lociStitched	chr13(.):47370658-47371762	1.9209
1_MACS_peak_7216_lociStitched	chr13(.):48574821-48575437	2.182
2_MACS_peak_7217_lociStitched	chr13(.):48611701-48612681	2.1872
1_MACS_peak_7219_lociStitched	chr13(.):48668465-48669250	2.5231
1_MACS_peak_7220_lociStitched	chr13(.):48807280-48808362	2.5022
1_MACS_peak_7221_lociStitched	chr13(.):48877252-48878899	2.7811
2_MACS_peak_7222_lociStitched	chr13(.):49106473-49107401	1.6644
1_MACS_peak_7224_lociStitched	chr13(.):49549583-49550632	1.4654
1_MACS_peak_7225_lociStitched	chr13(.):49821384-49822641	2.1546
1_MACS_peak_7226_lociStitched	chr13(.):49875479-49875881	1.1229
3_MACS_peak_7227_lociStitched	chr13(.):50017369-50021050	1.8747
1_MACS_peak_7230_lociStitched	chr13(.):50069229-50070859	2.0528
1_MACS_peak_7231_lociStitched	chr13(.):50114411-50115192	1.5157
1_MACS_peak_7232_lociStitched	chr13(.):50159207-50160587	1.7119
1_MACS_peak_7233_lociStitched	chr13(.):50265188-50265766	1.23
2_MACS_peak_7234_lociStitched	chr13(.):50365752-50367255	2.0249
1_MACS_peak_7236_lociStitched	chr13(.):50509864-50510512	1.7958
2_MACS_peak_7237_lociStitched	chr13(.):50570252-50571751	2.7086
2_MACS_peak_7239_lociStitched	chr13(.):50654280-50657483	2.7665
2_MACS_peak_7241_lociStitched	chr13(.):50697641-50700767	3.7657
1_MACS_peak_7243_lociStitched	chr13(.):50704219-50704523	0.9932
1_MACS_peak_7244_lociStitched	chr13(.):50760049-50760474	1.2897
3_MACS_peak_7245_lociStitched	chr13(.):51086364-51087365	1.0687
1_MACS_peak_7248_lociStitched	chr13(.):51330128-51331058	1.5036
3_MACS_peak_7249_lociStitched	chr13(.):51467328-51468686	1.3646
1_MACS_peak_7252_lociStitched	chr13(.):51483499-51486159	2.958
1_MACS_peak_7253_lociStitched	chr13(.):51491035-51491484	1.3127
1_MACS_peak_7254_lociStitched	chr13(.):51565873-51566171	0.9026
1_MACS_peak_7255_lociStitched	chr13(.):51654420-51654828	0.9999
2_MACS_peak_7256_lociStitched	chr13(.):52025363-52028483	2.7846
1_MACS_peak_7258_lociStitched	chr13(.):52157991-52158370	1.158
1_MACS_peak_7259_lociStitched	chr13(.):52377860-52378425	1.6832
1_MACS_peak_7260_lociStitched	chr13(.):52586524-52586860	0.9426
1_MACS_peak_7261_lociStitched	chr13(.):52733229-52733954	2.0615
1_MACS_peak_7262_lociStitched	chr13(.):52768082-52768592	1.7849
1_MACS_peak_7263_lociStitched	chr13(.):52769419-52769714	0.8575
1_MACS_peak_7264_lociStitched	chr13(.):52898851-52899444	1.1165
1_MACS_peak_7265_lociStitched	chr13(.):53022848-53023144	0.9339
1_MACS_peak_7266_lociStitched	chr13(.):53023773-53024873	2.2352
3_MACS_peak_7267_lociStitched	chr13(.):53027250-53030639	1.977
2_MACS_peak_7270_lociStitched	chr13(.):53071889-53072668	1.268
1_MACS_peak_7272_lociStitched	chr13(.):53191107-53192055	2.1131
2_MACS_peak_7273_lociStitched	chr13(.):53225996-53227678	2.3635
1_MACS_peak_7275_lociStitched	chr13(.):53424736-53425887	2.6562
1_MACS_peak_7276_lociStitched	chr13(.):53441857-53442151	0.7959
1_MACS_peak_7277_lociStitched	chr13(.):55146106-55146855	1.4211
1_MACS_peak_7278_lociStitched	chr13(.):55627951-55629299	2.224
3_MACS_peak_7279_lociStitched	chr13(.):60736957-60738884	1.9302
3_MACS_peak_7282_lociStitched	chr13(.):60970102-60972482	1.7293
1_MACS_peak_7285_lociStitched	chr13(.):62131987-62132827	2.3732
1_MACS_peak_7286_lociStitched	chr13(.):62244784-62245507	1.5234
1_MACS_peak_7287_lociStitched	chr13(.):62781570-62781870	0.965
1_MACS_peak_7288_lociStitched	chr13(.):64648896-64650212	2.3009
2_MACS_peak_7289_lociStitched	chr13(.):64650860-64653176	2.0479
1_MACS_peak_7291_lociStitched	chr13(.):65728628-65728931	0.9022
1_MACS_peak_7292_lociStitched	chr13(.):65895094-65895693	1.1639
2_MACS_peak_7293_lociStitched	chr13(.):65896316-65897081	1.1092
3_MACS_peak_7295_lociStitched	chr13(.):67568294-67570552	1.6603
1_MACS_peak_7298_lociStitched	chr13(.):67687669-67688264	1.597
1_MACS_peak_7299_lociStitched	chr13(.):67804663-67805661	1.7808
1_MACS_peak_7300_lociStitched	chr13(.):67931459-67931842	1.1224
1_MACS_peak_7301_lociStitched	chr13(.):68831304-68831637	1.0378
1_MACS_peak_7302_lociStitched	chr13(.):69795978-69797319	2.5275
1_MACS_peak_7303_lociStitched	chr13(.):69838708-69839083	1.1072
1_MACS_peak_7304_lociStitched	chr13(.):69861385-69861681	1.0779
1_MACS_peak_7305_lociStitched	chr13(.):71865940-71866415	1.1266
2_MACS_peak_7306_lociStitched	chr13(.):73301167-73302608	1.7008
1_MACS_peak_7308_lociStitched	chr13(.):73355453-73356189	2.681
2_MACS_peak_7309_lociStitched	chr13(.):73632689-73633640	1.2369
1_MACS_peak_7311_lociStitched	chr13(.):74211611-74212022	1.1445
1_MACS_peak_7312_lociStitched	chr13(.):74214285-74215205	2.0547
1_MACS_peak_7313_lociStitched	chr13(.):74235122-74235586	1.1713
1_MACS_peak_7314_lociStitched	chr13(.):74339249-74339990	1.3073
4_MACS_peak_7315_lociStitched	chr13(.):74707785-74710633	1.3955
1_MACS_peak_7319_lociStitched	chr13(.):74862574-74863099	1.2542
1_MACS_peak_7320_lociStitched	chr13(.):76111498-76112100	1.7763
1_MACS_peak_7321_lociStitched	chr13(.):76123588-76124355	2.0373
1_MACS_peak_7322_lociStitched	chr13(.):76210373-76210898	1.5009
1_MACS_peak_7323_lociStitched	chr13(.):77565651-77567346	2.3773
1_MACS_peak_7324_lociStitched	chr13(.):77599538-77599801	1.0004
1_MACS_peak_7325_lociStitched	chr13(.):77600862-77601350	2.9175
1_MACS_peak_7326_lociStitched	chr13(.):77899910-77901286	2.1079
2_MACS_peak_7327_lociStitched	chr13(.):77902765-77904911	2.0044
1_MACS_peak_7329_lociStitched	chr13(.):78271236-78271533	1.0994
1_MACS_peak_7330_lociStitched	chr13(.):78272562-78273013	1.1718
1_MACS_peak_7331_lociStitched	chr13(.):78492300-78493326	1.2993
1_MACS_peak_7332_lociStitched	chr13(.):79232796-79233338	1.5098
2_MACS_peak_7333_lociStitched	chr13(.):79967775-79969229	1.4259
2_MACS_peak_7335_lociStitched	chr13(.):79978642-79981103	2.2841
1_MACS_peak_7337_lociStitched	chr13(.):80055318-80056124	1.8574
1_MACS_peak_7338_lociStitched	chr13(.):81228869-81229299	1.1246
2_MACS_peak_7339_lociStitched	chr13(.):81913975-81915567	1.7954
1_MACS_peak_7341_lociStitched	chr13(.):82264088-82264273	1.0167
1_MACS_peak_7342_lociStitched	chr13(.):82619522-82619855	1.2285
2_MACS_peak_7343_lociStitched	chr13(.):83675244-83676595	1.0286
2_MACS_peak_7345_lociStitched	chr13(.):84306514-84308017	1.2063
1_MACS_peak_7347_lociStitched	chr13(.):84700433-84701944	1.8416
2_MACS_peak_7348_lociStitched	chr13(.):84837233-84838481	1.3204
1_MACS_peak_7350_lociStitched	chr13(.):85697282-85697716	1.3737
1_MACS_peak_7351_lociStitched	chr13(.):86682257-86682557	0.9406
1_MACS_peak_7352_lociStitched	chr13(.):86683416-86684079	1.7962
1_MACS_peak_7353_lociStitched	chr13(.):86920280-86920574	0.7867
1_MACS_peak_7354_lociStitched	chr13(.):86921075-86921937	1.5764
1_MACS_peak_7355_lociStitched	chr13(.):86928345-86928630	0.7233
1_MACS_peak_7356_lociStitched	chr13(.):87409904-87410762	1.4285
1_MACS_peak_7357_lociStitched	chr13(.):87561902-87562290	1.0468
2_MACS_peak_7358_lociStitched	chr13(.):87731809-87732981	1.1946
2_MACS_peak_7360_lociStitched	chr13(.):88008779-88009888	1.4548
1_MACS_peak_7362_lociStitched	chr13(.):88020607-88021166	2.3716
1_MACS_peak_7363_lociStitched	chr13(.):88188525-88189050	1.2561
2_MACS_peak_7364_lociStitched	chr13(.):88323200-88325289	1.4657
1_MACS_peak_7366_lociStitched	chr13(.):88329952-88330790	1.3698
